energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.18459230,5.08091390,0.81243800,3.58242638,0.00134421,0.88373359,0.01113162,0.30109856,1.81946981,0.38381837
-3.17858929,5.05153628,0.80643240,3.53842305,0.00134455,0.89550715,0.01127691,0.30028748,1.85427174,0.38515073
-3.17258629,5.01829070,0.80104349,3.48622562,0.00134463,0.90959462,0.01148885,0.29890837,1.89524242,0.38726528
-3.16658329,4.98262825,0.79660336,3.42711305,0.00134523,0.92605783,0.01176902,0.29705513,1.94257201,0.39021170
-3.16058029,4.94596473,0.79342144,3.36247316,0.00134712,0.94487754,0.01211750,0.29482533,1.99624469,0.39401127
-3.15457729,4.90960981,0.79176810,3.29375432,0.00135105,0.96594188,0.01253270,0.29231549,2.05601074,0.39865165
-3.14857429,4.87470224,0.79185979,3.22241646,0.00135770,0.98903839,0.01301114,0.28961673,2.12136752,0.40408302
-3.14257129,4.84215420,0.79384655,3.14988353,0.00136765,1.01385032,0.01354739,0.28681076,2.19155062,0.41021595
-3.13656828,4.81260764,0.79780245,3.07749915,0.00138136,1.03995769,0.01413404,0.28396654,2.26553649,0.41692104
-3.13056528,4.78640440,0.80371932,3.00648722,0.00139912,1.06684317,0.01476179,0.28113773,2.34205676,0.42403056
-3.12456228,4.76357171,0.81150433,2.93791892,0.00142108,1.09390287,0.01541957,0.27836098,2.41962437,0.43134193
-3.11855928,4.74382340,0.82098116,2.87268709,0.00144719,1.12046169,0.01609485,0.27565521,2.49657078,0.43862311
-3.11255628,4.72657675,0.83189507,2.81148871,0.00147724,1.14579269,0.01677389,0.27302179,2.57109305,0.44561948
-3.10655328,4.71098380,0.84392132,2.75481590,0.00151084,1.16913979,0.01744215,0.27044569,2.64130896,0.45206221
-3.10055028,4.69597544,0.85667668,2.70295522,0.00154744,1.18974283,0.01808476,0.26789743,2.70531798,0.45767744
-3.09454727,4.68031588,0.86973341,2.65599511,0.00158634,1.20686384,0.01868693,0.26533568,2.76126546,0.46219613
-3.08854427,4.66266467,0.88263519,2.61384044,0.00162673,1.21981346,0.01923445,0.26271048,2.80740727,0.46536396
-3.08254127,4.64164307,0.89491399,2.57623341,0.00166769,1.22797624,0.01971421,0.25996675,2.84217200,0.46695086
-3.07653827,4.61590136,0.90610745,2.54277938,0.00170825,1.23083358,0.02011454,0.25704790,2.86421781,0.46675979
-3.07053527,4.58418391,0.91577570,2.51297632,0.00174739,1.22798343,0.02042571,0.25389954,2.87248144,0.46463424
-3.06453227,4.54538871,0.92351711,2.48624623,0.00178410,1.21915565,0.02064017,0.25047272,2.86621721,0.46046429
-3.05852926,4.49861867,0.92898216,2.46196722,0.00181739,1.20422244,0.02075284,0.24672698,2.84502404,0.45419069
-3.05252626,4.44322244,0.93188495,2.43950450,0.00184632,1.18320334,0.02076121,0.24263264,2.80885967,0.44580714
-3.04652326,4.37882283,0.93201190,2.41823907,0.00187003,1.15626467,0.02066547,0.23817257,2.75804123,0.43536033
-3.04052026,4.30533208,0.92922736,2.39759288,0.00188778,1.12371345,0.02046837,0.23334310,2.69323262,0.42294809
-3.03451726,4.22295344,0.92347592,2.37704942,0.00189894,1.08598622,0.02017513,0.22815432,2.61541926,0.40871557
-3.02851426,4.13216939,0.91478157,2.35616909,0.00190301,1.04363329,0.01979320,0.22262948,2.52587162,0.39284972
-3.02251126,4.03371772,0.90324368,2.33459897,0.00189965,0.99729931,0.01933191,0.21680389,2.42609952,0.37557244
-3.01650825,3.92855685,0.88903034,2.31207675,0.00188867,0.94770106,0.01880213,0.21072308,2.31779929,0.35713265
-3.01050525,3.81782249,0.87236923,2.28842922,0.00187004,0.89560355,0.01821586,0.20444065,2.20279637,0.33779771
-3.00450225,3.70277815,0.85353662,2.26356570,0.00184387,0.84179547,0.01758573,0.19801573,2.08298590,0.31784463
-2.99849925,3.58476206,0.83284519,2.23746719,0.00181040,0.78706510,0.01692462,0.19151033,1.96027388,0.29755130
-2.99249625,3.46513320,0.81063103,2.21017229,0.00177003,0.73217760,0.01624517,0.18498664,1.83652137,0.27718831
-2.98649325,3.34521918,0.78724068,2.18176095,0.00172326,0.67785464,0.01555937,0.17850458,1.71349373,0.25701156
-2.98049025,3.22626828,0.76301857,2.15233730,0.00167069,0.62475689,0.01487826,0.17211953,1.59281669,0.23725586
-2.97448724,3.10940793,0.73829559,2.12201290,0.00161299,0.57347006,0.01421156,0.16588049,1.47594067,0.21812982
-2.96848424,2.99561130,0.71337921,2.09089144,0.00155091,0.52449461,0.01356745,0.15982878,1.36411406,0.19981210
-2.96248124,2.88567323,0.68854538,2.05905613,0.00148522,0.47823942,0.01295246,0.15399713,1.25836592,0.18244904
-2.95647824,2.78019636,0.66403270,2.02656050,0.00141671,0.43501912,0.01237131,0.14840944,1.15949802,0.16615363
-2.95047524,2.67958747,0.64003888,1.99342330,0.00134617,0.39505510,0.01182698,0.14308097,1.06808564,0.15100579
-2.94447224,2.58406384,0.61671944,1.95962790,0.00127438,0.35847951,0.01132073,0.13801907,0.98448645,0.13705380
-2.93846923,2.49366869,0.59418876,1.92512599,0.00120206,0.32534207,0.01085220,0.13322428,0.90885616,0.12431668
-2.93246623,2.40829447,0.57252313,1.88984555,0.00112990,0.29561882,0.01041969,0.12869180,0.84116973,0.11278728
-2.92646323,2.32771228,0.55176543,1.85370219,0.00105850,0.26922253,0.01002028,0.12441310,0.78124660,0.10243604
-2.92046023,2.25160559,0.53193126,1.81661328,0.00098842,0.24601390,0.00965014,0.12037770,0.72877852,0.09321491
-2.91445723,2.17960602,0.51301592,1.77851360,0.00092012,0.22581315,0.00930480,0.11657488,0.68335846,0.08506159
-2.90845423,2.11132921,0.49500172,1.73937131,0.00085401,0.20841141,0.00897941,0.11299529,0.64450920,0.07790349
-2.90245123,2.04640860,0.47786532,1.69920313,0.00079040,0.19358146,0.00866901,0.10963230,0.61171040,0.07166164
-2.89644822,1.98452528,0.46158448,1.65808730,0.00072954,0.18108748,0.00836882,0.10648307,0.58442317,0.06625414
-2.89044522,1.92543230,0.44614382,1.61617343,0.00067162,0.17069347,0.00807438,0.10354924,0.56211121,0.06159914
-2.88444222,1.86897216,0.43153937,1.57368807,0.00061675,0.16217024,0.00778182,0.10083713,0.54425798,0.05761736
-2.87843922,1.81508676,0.41778148,1.53093568,0.00056501,0.15530077,0.00748792,0.09835763,0.53037964,0.05423398
-2.87243622,1.76381940,0.40489609,1.48829438,0.00051642,0.14988399,0.00719028,0.09612561,0.52003359,0.05137998
-2.86643322,1.71530897,0.39292425,1.44620672,0.00047098,0.14573703,0.00688734,0.09415892,0.51282279,0.04899299
-2.86043022,1.66977712,0.38192001,1.40516572,0.00042866,0.14269608,0.00657839,0.09247715,0.50839617,0.04701759
-2.85442721,1.62750924,0.37194679,1.36569698,0.00038940,0.14061603,0.00626352,0.09110010,0.50644586,0.04540524
-2.84842421,1.58883086,0.36307264,1.32833778,0.00035315,0.13936912,0.00594362,0.09004618,0.50670153,0.04411385
-2.84242121,1.55408109,0.35536459,1.29361445,0.00031983,0.13884286,0.00562022,0.08933074,0.50892313,0.04310708
-2.83641821,1.52358505,0.34888270,1.26201935,0.00028939,0.13893751,0.00529542,0.08896449,0.51289237,0.04235360
-2.83041521,1.49762707,0.34367404,1.23398897,0.00026177,0.13956334,0.00497176,0.08895217,0.51840418,0.04182613
-2.82441221,1.47642676,0.33976717,1.20988444,0.00023690,0.14063792,0.00465207,0.08929148,0.52525867,0.04150068
-2.81840920,1.46011941,0.33716751,1.18997582,0.00021476,0.14208376,0.00433938,0.08997238,0.53325450,0.04135576
-2.81240620,1.44874229,0.33585393,1.17443121,0.00019531,0.14382629,0.00403679,0.09097690,0.54218416,0.04137183
-2.80640320,1.44222770,0.33577691,1.16331145,0.00017856,0.14579255,0.00374735,0.09227944,0.55183158,0.04153092
-2.80040020,1.44040358,0.33685833,1.15657084,0.00016452,0.14791050,0.00347400,0.09384747,0.56197233,0.04181655
-2.79439720,1.44300152,0.33899307,1.15406404,0.00015322,0.15010900,0.00321950,0.09564289,0.57237650,0.04221380
-2.78839420,1.44967193,0.34205244,1.15555863,0.00014474,0.15231853,0.00298637,0.09762364,0.58281404,0.04270971
-2.78239120,1.46000548,0.34588910,1.16075289,0.00013917,0.15447244,0.00277688,0.09974586,0.59306216,0.04329379
-2.77638819,1.47355936,0.35034345,1.16929758,0.00013664,0.15650876,0.00259304,0.10196609,0.60291445,0.04395874
-2.77038519,1.48988694,0.35525097,1.18082047,0.00013730,0.15837218,0.00243660,0.10424382,0.61219077,0.04470126
-2.76438219,1.50856864,0.36045025,1.19495219,0.00014138,0.16001624,0.00230907,0.10654388,0.62074744,0.04552285
-2.75837919,1.52924213,0.36579113,1.21135161,0.00014909,0.16140542,0.00221174,0.10883872,0.62848670,0.04643062
-2.75237619,1.55162978,0.37114257,1.22972922,0.00016072,0.16251689,0.00214572,0.11111043,0.63536484,0.04743788
-2.74637319,1.57556119,0.37639974,1.24986695,0.00017658,0.16334186,0.00211190,0.11335230,0.64139804,0.04856462
-2.74037019,1.60098936,0.38148987,1.27163294,0.00019701,0.16388625,0.00211105,0.11556983,0.64666551,0.04983765
-2.73436718,1.62799888,0.38637658,1.29499029,0.00022239,0.16417067,0.00214375,0.11778112,0.65130934,0.05129043
-2.72836418,1.65680524,0.39106225,1.31999881,0.00025310,0.16422952,0.00221041,0.12001651,0.65553083,0.05296260
-2.72236118,1.68774491,0.39558841,1.34680960,0.00028953,0.16410941,0.00231123,0.12231761,0.65958326,0.05489895
-2.71635818,1.72125620,0.40003387,1.37565235,0.00033208,0.16386670,0.00244621,0.12473546,0.66376120,0.05714822
-2.71035518,1.75785156,0.40451080,1.40681593,0.00038110,0.16356443,0.00261503,0.12732818,0.66838684,0.05976130
-2.70435218,1.79808263,0.40915880,1.44062312,0.00043691,0.16326869,0.00281706,0.13015792,0.67379391,0.06278927
-2.69834917,1.84249963,0.41413728,1.47740085,0.00049980,0.16304477,0.00305126,0.13328751,0.68030988,0.06628108
-2.69234617,1.89160717,0.41961643,1.51744748,0.00056993,0.16295308,0.00331614,0.13677671,0.68823748,0.07028101
-2.68634317,1.94581893,0.42576729,1.56099898,0.00064740,0.16304525,0.00360968,0.14067839,0.69783633,0.07482615
-2.68034017,2.00541368,0.43275140,1.60819603,0.00073218,0.16336059,0.00392931,0.14503483,0.70930583,0.07994375
-2.67433717,2.07049518,0.44071050,1.65905394,0.00082413,0.16392307,0.00427188,0.14987424,0.72277023,0.08564882
-2.66833417,2.14095838,0.44975686,1.71343737,0.00092293,0.16473916,0.00463360,0.15520779,0.73826662,0.09194193
-2.66233117,2.21646419,0.45996474,1.77104139,0.00102816,0.16579640,0.00501011,0.16102725,0.75573680,0.09880739
-2.65632816,2.29642430,0.47136333,1.83138043,0.00113920,0.16706312,0.00539647,0.16730345,0.77502324,0.10621193
-2.65032516,2.37999759,0.48393177,1.89378589,0.00125533,0.16848909,0.00578723,0.17398552,0.79586979,0.11410393
-2.64432216,2.46609865,0.49759622,1.95741309,0.00137567,0.17000725,0.00617656,0.18100125,0.81792693,0.12241337
-2.63831916,2.55341841,0.51222947,2.02125742,0.00149921,0.17153626,0.00655827,0.18825827,0.84076151,0.13105240
-2.63231616,2.64045630,0.52765290,2.08417924,0.00162487,0.17298396,0.00692604,0.19564626,0.86387059,0.13991670
-2.62631316,2.72556282,0.54364084,2.14493665,0.00175149,0.17425140,0.00727351,0.20303996,0.88669871,0.14888753
-2.62031016,2.80699044,0.55992715,2.20222445,0.00187787,0.17523720,0.00759448,0.21030302,0.90865777,0.15783444
-2.61430715,2.88295089,0.57621361,2.25471779,0.00200281,0.17584220,0.00788302,0.21729235,0.92914867,0.16661857
-2.60830415,2.95167602,0.59217993,2.30111830,0.00212514,0.17597395,0.00813373,0.22386284,0.94758361,0.17509644
-2.60230115,3.01147954,0.60749470,2.34020054,0.00224378,0.17555092,0.00834180,0.22987236,0.96340807,0.18312402
-2.59629815,3.06081672,0.62182697,2.37085669,0.00235772,0.17450620,0.00850321,0.23518662,0.97612141,0.19056110
-2.59029515,3.09833937,0.63485781,2.39213719,0.00246609,0.17279051,0.00861485,0.23968381,0.98529519,0.19727552
-2.58429215,3.12294371,0.64629137,2.40328564,0.00256818,0.17037433,0.00867459,0.24325871,0.99058850,0.20314731
-2.57828914,3.13380883,0.65586504,2.40376633,0.00266342,0.16724922,0.00868134,0.24582623,0.99175950,0.20807251
-2.57228614,3.13042442,0.66335811,2.39328331,0.00275142,0.16342808,0.00863511,0.24732409,0.98867305,0.21196644
-2.56628314,3.11260665,0.66859883,2.37179014,0.00283193,0.15894457,0.00853699,0.24771460,0.98130391,0.21476637
-2.56028014,3.08050185,0.67146946,2.33949049,0.00290487,0.15385164,0.00838909,0.24698551,0.96973586,0.21643341
-2.55427714,3.03457822,0.67190924,2.29682945,0.00297030,0.14821932,0.00819450,0.24514989,0.95415676,0.21695360
-2.54827414,2.97560639,0.66991525,2.24447656,0.00302834,0.14213194,0.00795717,0.24224507,0.93485014,0.21633820
-2.54227114,2.90463028,0.66554131,2.18330158,0.00307923,0.13568494,0.00768181,0.23833078,0.91218378,0.21462308
-2.53626813,2.82292983,0.65889496,2.11434446,0.00312324,0.12898140,0.00737371,0.23348657,0.88659611,0.21186736
-2.53026513,2.73197776,0.65013293,2.03878099,0.00316063,0.12212855,0.00703865,0.22780867,0.85858103,0.20815127
-2.52426213,2.63339258,0.63945532,1.95788606,0.00319167,0.11523443,0.00668267,0.22140650,0.82867211,0.20357353
-2.51825913,2.52888996,0.62709889,1.87299610,0.00321658,0.10840477,0.00631200,0.21439897,0.79742676,0.19824815
-2.51225613,2.42023472,0.61332973,1.78547234,0.00323554,0.10174023,0.00593282,0.20691076,0.76541112,0.19230097
-2.50625313,2.30919517,0.59843580,1.69666641,0.00324865,0.09533425,0.00555121,0.19906872,0.73318610,0.18586600
-2.50025013,2.19750154,0.58271947,1.60788925,0.00325594,0.08927125,0.00517295,0.19099856,0.70129521,0.17908178
-2.49424712,2.08680953,0.56649046,1.52038439,0.00325740,0.08362549,0.00480348,0.18282198,0.67025417,0.17208777
-2.48824412,1.97866984,0.55005921,1.43530605,0.00325298,0.07846039,0.00444779,0.17465416,0.64054260,0.16502106
-2.48224112,1.87450406,0.53373097,1.35370219,0.00324257,0.07382830,0.00411034,0.16660181,0.61259765,0.15801331
-2.47623812,1.77558675,0.51780051,1.27650261,0.00322612,0.06977069,0.00379504,0.15876173,0.58680947,0.15118810
-2.47023512,1.68303344,0.50254746,1.20451154,0.00320355,0.06631859,0.00350524,0.15121980,0.56351821,0.14465875
-2.46423212,1.59779389,0.48823237,1.13840428,0.00317489,0.06349321,0.00324368,0.14405046,0.54301221,0.13852650
-2.45822911,1.52064964,0.47509312,1.07872726,0.00314020,0.06130672,0.00301251,0.13731645,0.52552718,0.13287916
-2.45222611,1.45221521,0.46334182,1.02590065,0.00309966,0.05976294,0.00281332,0.13106895,0.51124578,0.12779021
-2.44622311,1.39294168,0.45316204,0.98022285,0.00305354,0.05885805,0.00264717,0.12534780,0.50029752,0.12331819
-2.44022011,1.34312217,0.44470624,0.94187621,0.00300224,0.05858110,0.00251456,0.12018195,0.49275872,0.11950656
-2.43421711,1.30289823,0.43809339,0.91093334,0.00294622,0.05891446,0.00241555,0.11558986,0.48865229,0.11638376
-2.42821411,1.27226690,0.43340683,0.88736374,0.00288608,0.05983397,0.00234970,0.11158006,0.48794744,0.11396361
-2.42221111,1.25108797,0.43069243,0.87104028,0.00282244,0.06130913,0.00231617,0.10815154,0.49055933,0.11224589
-2.41620810,1.23909145,0.42995706,0.86174568,0.00275599,0.06330305,0.00231372,0.10529426,0.49634887,0.11121723
-2.41020510,1.23588536,0.43116766,0.85917885,0.00268742,0.06577242,0.00234074,0.10298959,0.50512283,0.11085207
-2.40420210,1.24096409,0.43425091,0.86296138,0.00261738,0.06866749,0.00239525,0.10121078,0.51663468,0.11111391
-2.39819910,1.25371757,0.43909379,0.87264423,0.00254650,0.07193212,0.00247500,0.09992344,0.53058635,0.11195660
-2.39219610,1.27344173,0.44554507,0.88771517,0.00247530,0.07550403,0.00257742,0.09908624,0.54663127,0.11332589
-2.38619310,1.29935045,0.45341789,0.90760686,0.00240420,0.07931522,0.00269967,0.09865154,0.56437884,0.11516101
-2.38019010,1.33058922,0.46249352,0.93170596,0.00233352,0.08329266,0.00283873,0.09856638,0.58340060,0.11739635
-2.37418709,1.36625062,0.47252612,0.95936331,0.00226343,0.08735932,0.00299133,0.09877346,0.60323802,0.11996320
-2.36818409,1.40539134,0.48324866,0.98990501,0.00219397,0.09143536,0.00315411,0.09921244,0.62341192,0.12279146
-2.36218109,1.44705058,0.49437958,1.02264440,0.00212508,0.09543974,0.00332356,0.09982125,0.64343329,0.12581134
-2.35617809,1.49026923,0.50563012,1.05689443,0.00205659,0.09929191,0.00349617,0.10053763,0.66281518,0.12895487
-2.35017509,1.53410923,0.51671205,1.09198025,0.00198824,0.10291379,0.00366841,0.10130073,0.68108523,0.13215734
-2.34417209,1.57767231,0.52734526,1.12725134,0.00191974,0.10623169,0.00383684,0.10205260,0.69779836,0.13535838
-2.33816908,1.62011743,0.53726524,1.16209283,0.00185076,0.10917837,0.00399816,0.10273980,0.71254911,0.13850289
-2.33216608,1.66067604,0.54622969,1.19593543,0.00178100,0.11169487,0.00414926,0.10331472,0.72498292,0.14154163
-2.32616308,1.69866463,0.55402435,1.22826359,0.00171019,0.11373219,0.00428729,0.10373678,0.73480603,0.14443142
-2.32016008,1.73349392,0.56046757,1.25862158,0.00163815,0.11525269,0.00440974,0.10397338,0.74179331,0.14713520
-2.31415708,1.76467456,0.56541352,1.28661729,0.00156476,0.11623109,0.00451445,0.10400045,0.74579386,0.14962164
-2.30815408,1.79181907,0.56875404,1.31192374,0.00149005,0.11665512,0.00459967,0.10380282,0.74673399,0.15186466
-2.30215108,1.81464043,0.57041904,1.33427835,0.00141415,0.11652565,0.00466411,0.10337408,0.74461747,0.15384274
-2.29614807,1.83294748,0.57037551,1.35348045,0.00133733,0.11585642,0.00470694,0.10271621,0.73952328,0.15553816
-2.29014507,1.84663794,0.56862554,1.36938718,0.00125997,0.11467329,0.00472779,0.10183893,0.73160072,0.15693632
-2.28414207,1.85568972,0.56520331,1.38190858,0.00118259,0.11301318,0.00472678,0.10075871,0.72106255,0.15802511
-2.27813907,1.86015138,0.56017155,1.39100219,0.00110579,0.11092256,0.00470450,0.09949767,0.70817626,0.15879456
-2.27213607,1.86013263,0.55361761,1.39666794,0.00103029,0.10845578,0.00466197,0.09808232,0.69325420,0.15923670
-2.26613307,1.85579563,0.54564956,1.39894362,0.00095688,0.10567323,0.00460066,0.09654234,0.67664297,0.15934577
-2.26013007,1.84734785,0.53639246,1.39790161,0.00088637,0.10263933,0.00452237,0.09490927,0.65871258,0.15911880
-2.25412706,1.83503690,0.52598519,1.39364690,0.00081966,0.09942068,0.00442929,0.09321547,0.63984603,0.15855651
-2.24812406,1.81914769,0.51457771,1.38631668,0.00075761,0.09608420,0.00432389,0.09149312,0.62042956,0.15766454
-2.24212106,1.80000184,0.50232910,1.37608146,0.00070113,0.09269547,0.00420890,0.08977351,0.60084403,0.15645487
-2.23611806,1.77795921,0.48940620,1.36314726,0.00065110,0.08931733,0.00408726,0.08808654,0.58145762,0.15494746
-2.23011506,1.75342102,0.47598281,1.34775885,0.00060836,0.08600866,0.00396205,0.08646045,0.56261996,0.15317189
-2.22411206,1.72683390,0.46223936,1.33020319,0.00057373,0.08282354,0.00383651,0.08492183,0.54465774,0.15116894
-2.21810905,1.69869416,0.44836275,1.31081264,0.00054799,0.07981062,0.00371392,0.08349584,0.52787166,0.14899190
-2.21210605,1.66955131,0.43454625,1.28996735,0.00053187,0.07701269,0.00359759,0.08220653,0.51253447,0.14670765
-2.20610305,1.64001006,0.42098923,1.26809610,0.00052604,0.07446664,0.00349082,0.08107734,0.49888996,0.14439719
-2.20010005,1.61072996,0.40789637,1.24567518,0.00053112,0.07220338,0.00339683,0.08013163,0.48715256,0.14215568
-2.19409705,1.58242210,0.39547642,1.22322483,0.00054765,0.07024806,0.00331874,0.07939318,0.47750718,0.14009183
-2.18809405,1.55584231,0.38394014,1.20130307,0.00057610,0.06862027,0.00325950,0.07888661,0.47010914,0.13832669
-2.18209105,1.53178071,0.37349756,1.18049673,0.00061686,0.06733431,0.00322184,0.07863773,0.46508383,0.13699171
-2.17608804,1.51104772,0.36435436,1.16140994,0.00067020,0.06639941,0.00320822,0.07867358,0.46252603,0.13622617
-2.17008504,1.49445660,0.35670775,1.14465027,0.00073628,0.06581994,0.00322079,0.07902233,0.46249882,0.13617408
-2.16408204,1.48280326,0.35074154,1.13081315,0.00081515,0.06559557,0.00326133,0.07971296,0.46503195,0.13698046
-2.15807904,1.47684400,0.34662111,1.12046502,0.00090668,0.06572130,0.00333117,0.08077459,0.47012001,0.13878729
-2.15207604,1.47727206,0.34448803,1.11412608,0.00101060,0.06618753,0.00343119,0.08223565,0.47772028,0.14172913
-2.14607304,1.48469398,0.34445490,1.11225335,0.00112641,0.06698001,0.00356176,0.08412279,0.48775076,0.14592865
-2.14007004,1.49960687,0.34660057,1.11522485,0.00125346,0.06807982,0.00372269,0.08645964,0.50008855,0.15149208
-2.13406703,1.52237767,0.35096597,1.12332563,0.00139085,0.06946340,0.00391321,0.08926540,0.51456879,0.15850487
-2.12806403,1.55322518,0.35755076,1.13673633,0.00153748,0.07110257,0.00413197,0.09255344,0.53098463,0.16702764
-2.12206103,1.59220596,0.36631106,1.15552473,0.00169203,0.07296472,0.00437706,0.09632980,0.54908836,0.17709257
-2.11605803,1.63920453,0.37715834,1.17964082,0.00185293,0.07501311,0.00464595,0.10059189,0.56859379,0.18870038
-2.11005503,1.69392853,0.38995960,1.20891535,0.00201845,0.07720726,0.00493561,0.10532727,0.58918028,0.20181804
-2.10405203,1.75590895,0.40453875,1.24306218,0.00218665,0.07950359,0.00524249,0.11051263,0.61049804,0.21637731
-2.09804902,1.82450560,0.42067934,1.28168402,0.00235545,0.08185616,0.00556260,0.11611315,0.63217495,0.23227412
-2.09204602,1.89891750,0.43812835,1.32428146,0.00252263,0.08421752,0.00589158,0.12208213,0.65382448,0.24936902
-2.08604302,1.97819798,0.45660113,1.37026475,0.00268592,0.08653978,0.00622478,0.12836099,0.67505454,0.26748859
-2.08004002,2.06127380,0.47578714,1.41896788,0.00284300,0.08877562,0.00655736,0.13487975,0.69547682,0.28642787
-2.07403702,2.14696773,0.49535633,1.46966431,0.00299157,0.09087945,0.00688437,0.14155788,0.71471636,0.30595383
-2.06803402,2.23402384,0.51496614,1.52158382,0.00312942,0.09280850,0.00720085,0.14830555,0.73242074,0.32580974
-2.06203102,2.32113461,0.53426859,1.57392980,0.00325447,0.09452379,0.00750198,0.15502535,0.74826864,0.34572043
-2.05602801,2.40696911,0.55291756,1.62589648,0.00336480,0.09599108,0.00778309,0.16161426,0.76197727,0.36539826
-2.05002501,2.49020141,0.57057590,1.67668555,0.00345875,0.09718161,0.00803985,0.16796605,0.77330841,0.38454970
-2.04402201,2.56953850,0.58692217,1.72552187,0.00353490,0.09807260,0.00826827,0.17397377,0.78207282,0.40288227
-2.03801901,2.64374694,0.60165701,1.77166777,0.00359215,0.09864761,0.00846486,0.17953248,0.78813290,0.42011168
-2.03201601,2.71167782,0.61450886,1.81443590,0.00362973,0.09889662,0.00862661,0.18454205,0.79140342,0.43596899
-2.02601301,2.77228922,0.62523893,1.85320041,0.00364722,0.09881592,0.00875112,0.18890988,0.79185068,0.45020746
-2.02001001,2.82466613,0.63364548,1.88740638,0.00364455,0.09840778,0.00883657,0.19255352,0.78948997,0.46260896
-2.01400700,2.86803719,0.63956714,1.91657762,0.00362200,0.09767992,0.00888180,0.19540306,0.78438177,0.47298965
-2.00800400,2.90178821,0.64288541,1.94032280,0.00358018,0.09664491,0.00888627,0.19740325,0.77662692,0.48120482
-2.00200100,2.92547233,0.64352616,1.95834006,0.00352002,0.09531939,0.00885010,0.19851518,0.76636112,0.48715267
-1.99599800,2.93881660,0.64146025,1.97042021,0.00344275,0.09372334,0.00877401,0.19871756,0.75374910,0.49077689
-1.98999500,2.94172526,0.63670321,1.97644859,0.00334981,0.09187922,0.00865933,0.19800752,0.73897887,0.49206805
-1.98399200,2.93427950,0.62931399,1.97640569,0.00324287,0.08981128,0.00850791,0.19640082,0.72225618,0.49106364
-1.97798899,2.91673402,0.61939291,1.97036663,0.00312377,0.08754482,0.00832212,0.19393163,0.70379964,0.48784686
-1.97198599,2.88951044,0.60707875,1.95849945,0.00299443,0.08510568,0.00810474,0.19065168,0.68383643,0.48254419
-1.96598299,2.85318771,0.59254511,1.94106233,0.00285687,0.08251968,0.00785893,0.18662900,0.66259887,0.47532186
-1.95997999,2.80848991,0.57599620,1.91839956,0.00271313,0.07981234,0.00758813,0.18194618,0.64032170,0.46638129
-1.95397699,2.75627142,0.55766205,1.89093642,0.00256522,0.07700858,0.00729602,0.17669824,0.61724017,0.45595370
-1.94797399,2.69749991,0.53779330,1.85917274,0.00241512,0.07413258,0.00698640,0.17099021,0.59358853,0.44429412
-1.94197099,2.63323731,0.51665572,1.82367516,0.00226469,0.07120773,0.00666316,0.16493440,0.56959905,0.43167491
-1.93596798,2.56461905,0.49452462,1.78506807,0.00211571,0.06825658,0.00633017,0.15864763,0.54550116,0.41837897
-1.92996498,2.49283197,0.47167918,1.74402325,0.00196981,0.06530083,0.00599123,0.15224828,0.52152052,0.40469294
-1.92396198,2.41909107,0.44839700,1.70124808,0.00182846,0.06236136,0.00565001,0.14585345,0.49787792,0.39090039
-1.91795898,2.34461553,0.42494885,1.65747269,0.00169297,0.05945817,0.00530999,0.13957617,0.47478777,0.37727535
-1.91195598,2.27060445,0.40159382,1.61343588,0.00156449,0.05661037,0.00497441,0.13352277,0.45245615,0.36407609
-1.90595298,2.19821262,0.37857497,1.56987027,0.00144395,0.05383597,0.00464623,0.12779051,0.43107823,0.35153951
-1.89994997,2.12852683,0.35611558,1.52748690,0.00133214,0.05115182,0.00432812,0.12246550,0.41083526,0.33987605
-1.89394697,2.06254333,0.33441599,1.48695960,0.00122966,0.04857331,0.00402240,0.11762091,0.39189112,0.32926527
-1.88794397,2.00114681,0.31365117,1.44890967,0.00113691,0.04611416,0.00373107,0.11331561,0.37438850,0.31985224
-1.88194097,1.94509172,0.29396904,1.41389131,0.00105414,0.04378613,0.00345581,0.10959317,0.35844510,0.31174470
-1.87593797,1.89498638,0.27548941,1.38237837,0.00098142,0.04159878,0.00319795,0.10648125,0.34414986,0.30501108
-1.86993497,1.85128053,0.25830378,1.35475300,0.00091867,0.03955918,0.00295853,0.10399142,0.33155957,0.29967948
-1.86393197,1.81425699,0.24247570,1.33129671,0.00086567,0.03767178,0.00273832,0.10211948,0.32069620,0.29573758
-1.85792896,1.78402777,0.22804184,1.31218440,0.00082203,0.03593824,0.00253781,0.10084602,0.31154492,0.29313348
-1.85192596,1.76053521,0.21501356,1.29748175,0.00078724,0.03435741,0.00235728,0.10013755,0.30405330,0.29177768
-1.84592296,1.74355818,0.20337912,1.28714627,0.00076070,0.03292542,0.00219686,0.09994791,0.29813167,0.29154588
-1.83991996,1.73272366,0.19310615,1.28103225,0.00074166,0.03163580,0.00205650,0.10021998,0.29365472,0.29228285
-1.83391696,1.72752321,0.18414463,1.27889939,0.00072932,0.03047982,0.00193608,0.10088775,0.29046446,0.29380714
-1.82791396,1.72733426,0.17642993,1.28042516,0.00072279,0.02944679,0.00183540,0.10187857,0.28837445,0.29591660
-1.82191096,1.73144522,0.16988618,1.28522020,0.00072114,0.02852451,0.00175422,0.10311561,0.28717510,0.29839458
