energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.04652326,7.23969988,0.00515719,0.44955584,1.61657413,3.45331785,0.06243368,3.04246140,1.19409680,0.43165873
-3.04052026,7.19776506,0.00535502,0.44626826,1.61209068,3.42066954,0.06072870,3.04410777,1.19666294,0.42596552
-3.03451726,7.14215109,0.00553333,0.44180004,1.60344636,3.38033776,0.05884397,3.04142619,1.19711095,0.41974301
-3.02851426,7.07407117,0.00568858,0.43623593,1.59086462,3.33311343,0.05680580,3.03463740,1.19548430,0.41310966
-3.02251126,6.99482352,0.00581742,0.42967912,1.57460432,3.27986442,0.05464105,3.02394570,1.19183585,0.40618721
-3.01650825,6.90571857,0.00591690,0.42224557,1.55494595,3.22149253,0.05237641,3.00952026,1.18622204,0.39909390
-3.01050525,6.80801532,0.00598452,0.41405845,1.53217954,3.15889400,0.05003775,2.99148162,1.17869842,0.39193826
-3.00450225,6.70286947,0.00601836,0.40524277,1.50659433,3.09292527,0.04764967,2.96989373,1.16931673,0.38481403
-2.99849925,6.59129540,0.00601718,0.39592053,1.47847080,3.02437569,0.04523506,2.94476180,1.15812339,0.37779624
-2.99249625,6.47414303,0.00598047,0.38620648,1.44807496,2.95394803,0.04281485,2.91603553,1.14515951,0.37093865
-2.98649325,6.35208948,0.00590847,0.37620473,1.41565494,2.88224725,0.04040789,2.88361713,1.13046196,0.36427271
-2.98049025,6.22564473,0.00580224,0.36600616,1.38143960,2.80977745,0.03803084,2.84737334,1.11406556,0.35780797
-2.97448724,6.09516962,0.00566363,0.35568672,1.34563897,2.73694648,0.03569827,2.80715027,1.09600574,0.35153373
-2.96848424,5.96090407,0.00549521,0.34530663,1.30844601,2.66407710,0.03342272,2.76279013,1.07632171,0.34542202
-2.96248124,5.82300275,0.00530025,0.33491031,1.27003933,2.59142361,0.03121487,2.71414846,1.05505963,0.33943140
-2.95647824,5.68157533,0.00508260,0.32452713,1.23058648,2.51919205,0.02908371,2.66111105,1.03227560,0.33351151
-2.95047524,5.53672851,0.00484662,0.31417269,1.19024743,2.44756256,0.02703674,2.60360933,1.00803825,0.32760801
-2.94447224,5.38860674,0.00459700,0.30385069,1.14917784,2.37671195,0.02508010,2.54163372,0.98243085,0.32166756
-2.93846923,5.23742919,0.00433870,0.29355510,1.10753198,2.30683487,0.02321880,2.47524408,0.95555271,0.31564257
-2.93246623,5.08352066,0.00407675,0.28327262,1.06546502,2.23816199,0.02145683,2.40457704,0.92751991,0.30949550
-2.92646323,4.92733462,0.00381617,0.27298525,1.02313459,2.17097388,0.01979727,2.32984996,0.89846538,0.30320236
-2.92046023,4.76946696,0.00356178,0.26267291,0.98070167,2.10560960,0.01824238,2.25136139,0.86853817,0.29675530
-2.91445723,4.61065988,0.00331816,0.25231586,0.93833062,2.04246922,0.01679367,2.16948836,0.83790226,0.29016414
-2.90845423,4.45179551,0.00308947,0.24189703,0.89618867,1.98201002,0.01545191,2.08468056,0.80673459,0.28345668
-2.90245123,4.29387960,0.00287939,0.23140398,0.85444465,1.92473648,0.01421716,1.99745184,0.77522268,0.27667798
-2.89644822,4.13801628,0.00269106,0.22083057,0.81326737,1.87118444,0.01308878,1.90836953,0.74356178,0.26988840
-2.89044522,3.98537487,0.00252699,0.21017816,0.77282353,1.82190032,0.01206542,1.81804192,0.71195153,0.26316080
-2.88444222,3.83715075,0.00238908,0.19945643,0.73327547,1.77741646,0.01114500,1.72710450,0.68059241,0.25657680
-2.87843922,3.69452208,0.00227852,0.18868375,0.69477865,1.73822415,0.01032474,1.63620549,0.64968189,0.25022257
-2.87243622,3.55860485,0.00219586,0.17788699,0.65747929,1.70474571,0.00960112,1.54599105,0.61941041,0.24418419
-2.86643322,3.43040841,0.00214100,0.16710107,0.62151195,1.67730761,0.00896996,1.45709090,0.58995740,0.23854297
-2.86043022,3.31079416,0.00211320,0.15636803,0.58699746,1.65611606,0.00842643,1.37010468,0.56148736,0.23337098
-2.85442721,3.20043951,0.00211114,0.14573573,0.55404106,1.64123701,0.00796508,1.28558950,0.53414620,0.22872702
-2.84842421,3.09980939,0.00213297,0.13525642,0.52273106,1.63258175,0.00757994,1.20404920,0.50805797,0.22465326
-2.84242121,3.00913687,0.00217638,0.12498502,0.49313784,1.62989948,0.00726460,1.12592565,0.48332219,0.22117285
-2.83641821,2.92841444,0.00223866,0.11497739,0.46531365,1.63277759,0.00701232,1.05159228,0.46001189,0.21828852
-2.83041521,2.85739651,0.00231677,0.10528854,0.43929275,1.64065010,0.00681616,0.98135014,0.43817248,0.21598228
-2.82441221,2.79561339,0.00240745,0.09597094,0.41509241,1.65281419,0.00666908,0.91542656,0.41782165,0.21421638
-2.81840920,2.74239630,0.00250729,0.08707298,0.39271437,1.66845433,0.00656412,0.85397632,0.39895020,0.21293528
-2.81240620,2.69691220,0.00261284,0.07863767,0.37214692,1.68667295,0.00649452,0.79708535,0.38152395,0.21206865
-2.80640320,2.65820689,0.00272068,0.07070159,0.35336739,1.70652624,0.00645388,0.74477656,0.36548660,0.21153531
-2.80040020,2.62525395,0.00282753,0.06329410,0.33634500,1.72706343,0.00643631,0.69701754,0.35076342,0.21124764
-2.79439720,2.59700714,0.00293033,0.05643688,0.32104382,1.74736727,0.00643653,0.65372966,0.33726569,0.21111648
-2.78839420,2.57245320,0.00302631,0.05014386,0.30742572,1.76659380,0.00644997,0.61479813,0.32489549,0.21105610
-2.78239120,2.55066224,0.00311306,0.04442127,0.29545309,1.78400897,0.00647290,0.58008234,0.31355084,0.21098899
-2.77638819,2.53083287,0.00318860,0.03926809,0.28509103,1.79902028,0.00650245,0.54942604,0.30313066,0.21085019
-2.77038519,2.51232946,0.00325140,0.03467669,0.27630906,1.81120138,0.00653663,0.52266683,0.29353947,0.21059095
-2.76438219,2.49470951,0.00330045,0.03063354,0.26908190,1.82030843,0.00657433,0.49964444,0.28469145,0.21018153
-2.75837919,2.47773960,0.00333519,0.02712016,0.26338949,1.82628708,0.00661527,0.48020739,0.27651377,0.20961292
-2.75237619,2.46139908,0.00335557,0.02411407,0.25921603,1.82926976,0.00665992,0.46421787,0.26894885,0.20889747
-2.74637319,2.44587153,0.00336200,0.02158977,0.25654814,1.82956338,0.00670940,0.45155458,0.26195569,0.20806845
-2.74037019,2.43152457,0.00335528,0.01951967,0.25537224,1.82762818,0.00676533,0.44211350,0.25550995,0.20717847
-2.73436718,2.41887948,0.00333657,0.01787502,0.25567123,1.82404909,0.00682968,0.43580683,0.24960314,0.20629698
-2.72836418,2.40857271,0.00330733,0.01662670,0.25742076,1.81950123,0.00690459,0.43256018,0.24424071,0.20550697
-2.72236118,2.40131169,0.00326919,0.01574588,0.26058541,1.81471161,0.00699226,0.43230835,0.23943956,0.20490110
-2.71635818,2.39782779,0.00322391,0.01520468,0.26511483,1.81041938,0.00709474,0.43499022,0.23522484,0.20457747
-2.71035518,2.39882938,0.00317330,0.01497656,0.27094041,1.80733700,0.00721379,0.44054294,0.23162651,0.20463528
-2.70435218,2.40495773,0.00311911,0.01503670,0.27797262,1.80611443,0.00735080,0.44889616,0.22867592,0.20517064
-2.69834917,2.41674843,0.00306299,0.01536223,0.28609927,1.80730847,0.00750669,0.45996639,0.22640246,0.20627270
-2.69234617,2.43460035,0.00300641,0.01593236,0.29518488,1.81135880,0.00768184,0.47365214,0.22483070,0.20802026
-2.68634317,2.45875366,0.00295061,0.01672839,0.30507134,1.81857193,0.00787610,0.48982995,0.22397809,0.21047911
-2.68034017,2.48927783,0.00289662,0.01773369,0.31557988,1.82911354,0.00808879,0.50835155,0.22385332,0.21370001
-2.67433717,2.52606964,0.00284516,0.01893356,0.32651421,1.84300936,0.00831878,0.52904230,0.22445550,0.21771742
-2.66833417,2.56886076,0.00279671,0.02031506,0.33766488,1.86015392,0.00856458,0.55170095,0.22577394,0.22254898
-2.66233117,2.61723364,0.00275149,0.02186674,0.34881449,1.88032621,0.00882440,0.57610050,0.22778873,0.22819559
-2.65632816,2.67064399,0.00270952,0.02357836,0.35974356,1.90321061,0.00909632,0.60199026,0.23047173,0.23464201
-2.65032516,2.72844792,0.00267060,0.02544054,0.37023681,1.92842153,0.00937834,0.62909872,0.23378802,0.24185789
-2.64432216,2.78993141,0.00263442,0.02744440,0.38008932,1.95552962,0.00966857,0.65713722,0.23769753,0.24979897
-2.63831916,2.85433984,0.00260056,0.02958115,0.38911250,1.98408771,0.00996525,0.68580404,0.24215661,0.25840848
-2.63231616,2.92090573,0.00256854,0.03184168,0.39713926,2.01365461,0.01026684,0.71478894,0.24711953,0.26761851
-2.62631316,2.98887278,0.00253788,0.03421618,0.40402845,2.04381536,0.01057206,0.74377779,0.25253961,0.27735125
-2.62031016,3.05751514,0.00250814,0.03669373,0.40966802,2.07419665,0.01087989,0.77245734,0.25836997,0.28752013
-2.61430715,3.12615111,0.00247893,0.03926202,0.41397699,2.10447686,0.01118950,0.80052013,0.26456381,0.29803082
-2.60830415,3.19415133,0.00244994,0.04190703,0.41690621,2.13439043,0.01150022,0.82766929,0.27107423,0.30878213
-2.60230115,3.26094181,0.00242094,0.04461290,0.41843769,2.16372696,0.01181143,0.85362350,0.27785367,0.31966679
-2.59629815,3.32600270,0.00239181,0.04736189,0.41858294,2.19232587,0.01212245,0.87812203,0.28485306,0.33057238
-2.59029515,3.38886432,0.00236251,0.05013445,0.41738024,2.22006750,0.01243242,0.90092981,0.29202078,0.34138235
-2.58429215,3.44910170,0.00233307,0.05290947,0.41489119,2.24686233,0.01274022,0.92184266,0.29930167,0.35197730
-2.57828914,3.50632940,0.00230358,0.05566466,0.41119675,2.27263960,0.01304431,0.94069242,0.30663621,0.36223662
-2.57228614,3.56019796,0.00227418,0.05837714,0.40639312,2.29733686,0.01334273,0.95735209,0.31396001,0.37204055
-2.56628314,3.61039321,0.00224502,0.06102405,0.40058751,2.32089175,0.01363301,0.97174053,0.32120383,0.38127261
-2.56028014,3.65663899,0.00221626,0.06358345,0.39389425,2.34323700,0.01391223,0.98382661,0.32829407,0.38982250
-2.55427714,3.69870385,0.00218807,0.06603515,0.38643135,2.36429927,0.01417706,0.99363248,0.33515390,0.39758928
-2.54827414,3.73641107,0.00216056,0.06836162,0.37831746,2.38400201,0.01442385,1.00123557,0.34170493,0.40448470
-2.54227114,3.76965142,0.00213386,0.07054896,0.36966960,2.40227206,0.01464878,1.00676895,0.34786940,0.41043658
-2.53626813,3.79839723,0.00210808,0.07258767,0.36060138,2.41904932,0.01484808,1.01041979,0.35357268,0.41539201
-2.53026513,3.82271623,0.00208328,0.07447340,0.35122185,2.43429837,0.01501818,1.01242561,0.35874599,0.41932007
-2.52426213,3.84278314,0.00205957,0.07620745,0.34163483,2.44802064,0.01515595,1.01306819,0.36332903,0.42221388
-2.51825913,3.85888737,0.00203702,0.07779706,0.33193848,2.46026580,0.01525892,1.01266508,0.36727249,0.42409188
-2.51225613,3.87143501,0.00201576,0.07925545,0.32222525,2.47114066,0.01532545,1.01155880,0.37053999,0.42499798
-2.50625313,3.88094373,0.00199592,0.08060151,0.31258176,2.48081445,0.01535492,1.01010415,0.37310950,0.42500059
-2.50025013,3.88802988,0.00197768,0.08185923,0.30308875,2.48951922,0.01534778,1.00865380,0.37497395,0.42419046
-2.49424712,3.89338744,0.00196125,0.08305684,0.29382079,2.49754483,0.01530571,1.00754305,0.37614103,0.42267731
-2.48824412,3.89775934,0.00194690,0.08422567,0.28484590,2.50522817,0.01523149,1.00707425,0.37663210,0.42058541
-2.48224112,3.90190231,0.00193488,0.08539884,0.27622490,2.51293705,0.01512906,1.00750166,0.37648036,0.41804828
-2.47623812,3.90654694,0.00192549,0.08660973,0.26801059,2.52104946,0.01500329,1.00901781,0.37572826,0.41520274
-2.47023512,3.91235545,0.00191901,0.08789050,0.26024685,2.52992947,0.01485986,1.01174177,0.37442441,0.41218261
-2.46423212,3.91987969,0.00191566,0.08927056,0.25296759,2.53990149,0.01470503,1.01571049,0.37262023,0.40911241
-2.45822911,3.92952238,0.00191562,0.09077517,0.24619595,2.55122467,0.01454537,1.02087350,0.37036644,0.40610153
-2.45222611,3.94150444,0.00191898,0.09242425,0.23994356,2.56406949,0.01438753,1.02709157,0.36770984,0.40323892
-2.44622311,3.95584093,0.00192571,0.09423149,0.23421014,2.57849842,0.01423795,1.03413958,0.36469040,0.40058901
-2.44022011,3.97232782,0.00193563,0.09620378,0.22898357,2.59445250,0.01410265,1.04171354,0.36133908,0.39818872
-2.43421711,3.99054119,0.00194843,0.09834107,0.22424033,2.61174499,0.01398701,1.04944171,0.35767636,0.39604609
-2.42821411,4.00984934,0.00196362,0.10063661,0.21994653,2.63006326,0.01389564,1.05689914,0.35371172,0.39414040
-2.42221111,4.02943804,0.00198056,0.10307755,0.21605943,2.64897898,0.01383222,1.06362527,0.34944403,0.39242384
-2.41620810,4.04834764,0.00199844,0.10564608,0.21252937,2.66796652,0.01379955,1.06914352,0.34486283,0.39082478
-2.41020510,4.06552037,0.00201635,0.10832064,0.20930213,2.68642866,0.01379947,1.07298213,0.33995047,0.38925220
-2.40420210,4.07985527,0.00203326,0.11107757,0.20632154,2.70372814,0.01383301,1.07469508,0.33468481,0.38760133
-2.39819910,4.09026761,0.00204805,0.11389279,0.20353218,2.71922324,0.01390047,1.07388209,0.32904252,0.38575986
-2.39219610,4.09574942,0.00205961,0.11674352,0.20088208,2.73230517,0.01400160,1.07020685,0.32300243,0.38361462
-2.38619310,4.09542741,0.00206682,0.11960989,0.19832519,2.74243492,0.01413573,1.06341233,0.31654901,0.38105825
-2.38019010,4.08861504,0.00206864,0.12247641,0.19582355,2.74917725,0.01430202,1.05333271,0.30967553,0.37799542
-2.37418709,4.07485532,0.00206413,0.12533310,0.19334898,2.75222956,0.01449961,1.03990122,0.30238674,0.37434836
-2.36818409,4.05395217,0.00205249,0.12817625,0.19088415,2.75144380,0.01472775,1.02315356,0.29470091,0.37006131
-2.36218109,4.02598816,0.00203311,0.13100873,0.18842312,2.74684013,0.01498597,1.00322697,0.28665114,0.36510378
-2.35617809,3.99132798,0.00200558,0.13383993,0.18597114,2.73861125,0.01527415,0.98035491,0.27828571,0.35947235
-2.35017509,3.95060742,0.00196972,0.13668520,0.18354385,2.72711745,0.01559255,0.95485789,0.26966765,0.35319100
-2.34417209,3.90470870,0.00192558,0.13956489,0.18116596,2.71287263,0.01594183,0.92713085,0.26087342,0.34631006
-2.33816908,3.85472400,0.00187344,0.14250304,0.17886937,2.69652217,0.01632299,0.89762797,0.25199090,0.33890380
-2.33216608,3.80190923,0.00181377,0.14552594,0.17669102,2.67881437,0.01673729,0.86684564,0.24311671,0.33106691
-2.32616308,3.74763124,0.00174728,0.14866034,0.17467051,2.66056708,0.01718614,0.83530447,0.23435316,0.32291010
-2.32016008,3.69331127,0.00167479,0.15193186,0.17284765,2.64263172,0.01767098,0.80353124,0.22580494,0.31455511
-2.31415708,3.64036814,0.00159728,0.15536329,0.17126015,2.62585681,0.01819313,0.77204167,0.21757570,0.30612946
-2.30815408,3.59016399,0.00151581,0.15897318,0.16994150,2.61105306,0.01875367,0.74132464,0.20976483,0.29776114
-2.30215108,3.54395532,0.00143148,0.16277463,0.16891918,2.59896181,0.01935329,0.71182849,0.20246444,0.28957368
-2.29614807,3.50285148,0.00134542,0.16677444,0.16821332,2.59022835,0.01999221,0.68394994,0.19575683,0.28168169
-2.29014507,3.46778201,0.00125871,0.17097255,0.16783581,2.58538106,0.02067006,0.65802570,0.18971232,0.27418711
-2.28414207,3.43947363,0.00117237,0.17536184,0.16778984,2.58481690,0.02138586,0.63432704,0.18438779,0.26717639
-2.27813907,3.41843693,0.00108736,0.17992827,0.16806996,2.58879326,0.02213792,0.61305711,0.17982559,0.26071843
-2.27213607,3.40496211,0.00100449,0.18465123,0.16866246,2.59742575,0.02292384,0.59435082,0.17605311,0.25486352
-2.26613307,3.39912273,0.00092448,0.18950412,0.16954606,2.61069108,0.02374049,0.57827704,0.17308273,0.24964306
-2.26013007,3.40078589,0.00084789,0.19445499,0.17069290,2.62843403,0.02458397,0.56484250,0.17091219,0.24507007
-2.25412706,3.40962712,0.00077516,0.19946728,0.17206948,2.65037726,0.02544962,0.55399711,0.16952521,0.24114025
-2.24812406,3.42514839,0.00070661,0.20450046,0.17363781,2.67613278,0.02633199,0.54564021,0.16889243,0.23783348
-2.24212106,3.44669738,0.00064242,0.20951062,0.17535636,2.70521404,0.02722484,0.53962725,0.16897233,0.23511572
-2.23611806,3.47348711,0.00058266,0.21445091,0.17718094,2.73704775,0.02812104,0.53577661,0.16971235,0.23294091
-2.23011506,3.50461469,0.00052732,0.21927185,0.17906540,2.77098497,0.02901264,0.53387628,0.17104998,0.23125304
-2.22411206,3.53907891,0.00047630,0.22392154,0.18096222,2.80631125,0.02989076,0.53369020,0.17291385,0.22998811
-2.21810905,3.57579677,0.00042944,0.22834581,0.18282283,2.84225593,0.03074563,0.53496416,0.17522485,0.22907596
-2.21210605,3.61361909,0.00038654,0.23248835,0.18459797,2.87800111,0.03156660,0.53743125,0.17789727,0.22844201
-2.20610305,3.65134613,0.00034737,0.23629094,0.18623784,2.91269087,0.03234217,0.54081694,0.18084006,0.22800885
-2.20010005,3.68774399,0.00031168,0.23969378,0.18769241,2.94544140,0.03306015,0.54484388,0.18395812,0.22769770
-2.19409705,3.72156256,0.00027922,0.24263607,0.18891175,2.97535300,0.03370778,0.54923655,0.18715376,0.22742985
-2.18809405,3.75155588,0.00024974,0.24505688,0.18984646,3.00152424,0.03427196,0.55372576,0.19032841,0.22712804
-2.18209105,3.77650532,0.00022301,0.24689628,0.19044839,3.02306887,0.03473955,0.55805338,0.19338442,0.22671791
-2.17608804,3.79524561,0.00019882,0.24809681,0.19067155,3.03913536,0.03509768,0.56197691,0.19622709,0.22612940
-2.17008504,3.80669342,0.00017697,0.24860518,0.19047319,3.04892888,0.03533420,0.56527432,0.19876681,0.22529831
-2.16408204,3.80987772,0.00015730,0.24837418,0.18981518,3.05173487,0.03543805,0.56774868,0.20092134,0.22416786
-2.15807904,3.80397058,0.00013966,0.24736471,0.18866543,3.04694334,0.03539971,0.56923278,0.20261806,0.22269020
-2.15207604,3.78831710,0.00012395,0.24554780,0.18699950,3.03407251,0.03521165,0.56959325,0.20379606,0.22082794
-2.14607304,3.76246257,0.00011009,0.24290646,0.18480210,3.01279046,0.03486872,0.56873431,0.20440818,0.21855553
-2.14007004,3.72617528,0.00009800,0.23943730,0.18206852,2.98293323,0.03436852,0.56660057,0.20442259,0.21586043
-2.13406703,3.67946321,0.00008768,0.23515169,0.17880591,2.94451819,0.03371163,0.56317908,0.20382410,0.21274407
-2.12806403,3.62258349,0.00007913,0.23007651,0.17503421,2.89775138,0.03290184,0.55850013,0.20261490,0.20922242
-2.12206103,3.55604354,0.00007240,0.22425424,0.17078673,2.84302826,0.03194620,0.55263696,0.20081487,0.20532626
-2.11605803,3.48059356,0.00006757,0.21774249,0.16611039,2.78092737,0.03085501,0.54570428,0.19846127,0.20110103
-2.11005503,3.39721058,0.00006476,0.21061291,0.16106548,2.71219718,0.02964164,0.53785559,0.19560790,0.19660628
-2.10405203,3.30707486,0.00006415,0.20294950,0.15572502,2.63773661,0.02832231,0.52927958,0.19232389,0.19191489
-2.09804902,3.21153964,0.00006598,0.19484650,0.15017378,2.55857030,0.02691571,0.52019564,0.18869190,0.18711190
-2.09204602,3.11209625,0.00007052,0.18640580,0.14450691,2.47581995,0.02544258,0.51084882,0.18480614,0.18229315
-2.08604302,3.01033614,0.00007814,0.17773416,0.13882835,2.39067339,0.02392523,0.50150444,0.18077007,0.17756389
-2.08004002,2.90791206,0.00008925,0.16894033,0.13324903,2.30435298,0.02238701,0.49244265,0.17669406,0.17303727
-2.07403702,2.80650025,0.00010436,0.16013212,0.12788502,2.21808501,0.02085177,0.48395298,0.17269299,0.16883288
-2.06803402,2.70776528,0.00012404,0.15141379,0.12285559,2.13307163,0.01934334,0.47632930,0.16888393,0.16507550
-2.06203102,2.61332904,0.00014893,0.14288356,0.11828134,2.05046639,0.01788503,0.46986503,0.16538393,0.16189385
-2.05602801,2.52474452,0.00017977,0.13463164,0.11428235,1.97135424,0.01649918,0.46484876,0.16230801,0.15941964
-2.05002501,2.44347492,0.00021734,0.12673861,0.11097651,1.89673650,0.01520680,0.46156013,0.15976727,0.15778666
-2.04402201,2.37087781,0.00026252,0.11927431,0.10847786,1.82752046,0.01402725,0.46026591,0.15786714,0.15713002
-2.03801901,2.30819370,0.00031621,0.11229721,0.10689504,1.76451351,0.01297794,0.46121597,0.15670579,0.15758535
-2.03201601,2.25653801,0.00037935,0.10585414,0.10632979,1.70842075,0.01207425,0.46463916,0.15637248,0.15928801
-2.02601301,2.21689515,0.00045291,0.09998049,0.10687546,1.65984515,0.01132932,0.47073855,0.15694594,0.16237202
-2.02001001,2.19011335,0.00053785,0.09470059,0.10861547,1.61928921,0.01075404,0.47968632,0.15849268,0.16696879
-2.01400700,2.17689892,0.00063506,0.09002841,0.11162174,1.58715672,0.01035703,0.49161777,0.16106513,0.17320550
-2.00800400,2.17780891,0.00074542,0.08596832,0.11595300,1.56375389,0.01014462,0.50662479,0.16469968,0.18120302
-2.00200100,2.19324138,0.00086967,0.08251592,0.12165305,1.54928883,0.01012086,0.52474877,0.16941460,0.19107349
-1.99599800,2.22342314,0.00100844,0.07965887,0.12874900,1.54386894,0.01028758,0.54597325,0.17520794,0.20291741
-1.98999500,2.26839504,0.00116218,0.07737763,0.13724946,1.54749621,0.01064440,0.57021659,0.18205543,0.21682043
-1.98399200,2.32799573,0.00133114,0.07564616,0.14714287,1.56006043,0.01118872,0.59732534,0.18990857,0.23284991
-1.97798899,2.40184498,0.00151534,0.07443248,0.15839601,1.58133123,0.01191575,0.62706861,0.19869316,0.25105136
-1.97198599,2.48932831,0.00171455,0.07369918,0.17095280,1.61094960,0.01281847,0.65913430,0.20830821,0.27144497
-1.96598299,2.58958457,0.00192822,0.07340389,0.18473361,1.64842017,0.01388765,0.69312745,0.21862562,0.29402246
-1.95997999,2.70149862,0.00215555,0.07349975,0.19963507,1.69310550,0.01511180,0.72857164,0.22949078,0.31874439
-1.95397699,2.82370073,0.00239538,0.07393583,0.21553060,1.74422362,0.01647724,0.76491342,0.24072402,0.34553815
-1.94797399,2.95457441,0.00264628,0.07465778,0.23227173,1.80085001,0.01796803,0.80153038,0.25212328,0.37429685
-1.94197099,3.09227376,0.00290649,0.07560847,0.24969018,1.86192481,0.01956613,0.83774276,0.26346780,0.40487921
-1.93596798,3.23475091,0.00317399,0.07672884,0.26760091,1.92626609,0.02125143,0.87282846,0.27452293,0.43711054
-1.92996498,3.37979358,0.00344648,0.07795888,0.28580588,1.99258918,0.02300198,0.90604116,0.28504589,0.47078490
-1.92396198,3.52507197,0.00372146,0.07923879,0.30409855,2.05953197,0.02479416,0.93663088,0.29479229,0.50566833
-1.91795898,3.66819358,0.00399625,0.08051024,0.32226906,2.12568555,0.02660301,0.96386629,0.30352327,0.54150318
-1.91195598,3.80676413,0.00426805,0.08171776,0.34010975,2.18962904,0.02840259,0.98705772,0.31101284,0.57801326
-1.90595298,3.93845183,0.00453399,0.08281011,0.35742092,2.24996743,0.03016638,1.00557993,0.31705517,0.61490965
-1.89994997,4.06105245,0.00479119,0.08374169,0.37401652,2.30537059,0.03186774,1.01889359,0.32147149,0.65189703
-1.89394697,4.17255203,0.00503685,0.08447383,0.38972958,2.35461191,0.03348048,1.02656422,0.32411629,0.68867998
-1.88794397,4.27118428,0.00526825,0.08497588,0.40441704,2.39660458,0.03497934,1.02827796,0.32488235,0.72496925
-1.88194097,4.35548002,0.00548288,0.08522612,0.41796374,2.43043389,0.03634058,1.02385302,0.32370463,0.76048743
-1.87593797,4.42430611,0.00567845,0.08521242,0.43028537,2.45538405,0.03754246,1.01324646,0.32056256,0.79497402
-1.86993497,4.47689219,0.00585294,0.08493244,0.44133023,2.47095828,0.03856582,0.99655590,0.31548068,0.82818934
-1.86393197,4.51284399,0.00600466,0.08439363,0.45107959,2.47689124,0.03939445,0.97401596,0.30852774,0.85991739
-1.85792896,4.53214272,0.00613227,0.08361281,0.45954663,2.47315347,0.04001553,0.94598973,0.29981407,0.88996737
-1.85192596,4.53513079,0.00623479,0.08261536,0.46677398,2.45994771,0.04041988,0.91295575,0.28948755,0.91817390
-1.84592296,4.52248490,0.00631161,0.08143418,0.47282995,2.43769745,0.04060216,0.87549102,0.27772832,0.94439589
-1.83991996,4.49517799,0.00636250,0.08010832,0.47780355,2.40702851,0.04056098,0.83425101,0.26474241,0.96851433
-1.83391696,4.45443225,0.00638761,0.07868143,0.48179858,2.36874467,0.04029883,0.78994760,0.25075481,0.99042908
-1.82791396,4.40166567,0.00638740,0.07720003,0.48492701,2.32379859,0.03982197,0.74332602,0.23600204,1.01005496
-1.82191096,4.33843469,0.00636266,0.07571180,0.48730205,2.27325938,0.03914018,0.69514182,0.22072484,1.02731749
-1.81590795,4.26637596,0.00631445,0.07426377,0.48903124,2.21827844,0.03826641,0.64613877,0.20516100,1.04214860
-1.80990495,4.18714955,0.00624406,0.07290067,0.49020981,2.16005474,0.03721641,0.59702878,0.18953896,1.05448260
-1.80390195,4.10238625,0.00615295,0.07166341,0.49091484,2.09980097,0.03600818,0.54847425,0.17407203,1.06425293
-1.79789895,4.01364079,0.00604273,0.07058772,0.49120048,2.03871174,0.03466151,0.50107375,0.15895374,1.07138975
-1.79189595,3.92235260,0.00591511,0.06970310,0.49109438,1.97793446,0.03319742,0.45535101,0.14435427,1.07581882
-1.78589295,3.82981507,0.00577184,0.06903199,0.49059578,1.91854389,0.03163761,0.41174769,0.13041803,1.07746167
-1.77988994,3.73715392,0.00561466,0.06858925,0.48967519,1.86152045,0.03000394,0.37061959,0.11726237,1.07623730
-1.77388694,3.64531448,0.00544531,0.06838191,0.48827574,1.80773269,0.02831793,0.33223635,0.10497741,1.07206520
-1.76788394,3.55505761,0.00526548,0.06840924,0.48631627,1.75792386,0.02660034,0.29678406,0.09362685,1.06486969
-1.76188094,3.46696314,0.00507676,0.06866299,0.48369591,1.71270233,0.02487077,0.26437045,0.08324952,1.05458531
-1.75587794,3.38143995,0.00488068,0.06912793,0.48029986,1.67253574,0.02314734,0.23503214,0.07386171,1.04116297
-1.74987494,3.29874112,0.00467868,0.06978256,0.47600624,1.63774841,0.02144649,0.20874325,0.06545984,1.02457651
-1.74387194,3.21898283,0.00447209,0.07059989,0.47069356,1.60852183,0.01978278,0.18542501,0.05802353,1.00482917
-1.73786893,3.14216562,0.00426219,0.07154842,0.46424835,1.58489778,0.01816880,0.16495576,0.05151868,0.98195969
-1.73186593,3.06819661,0.00405016,0.07259315,0.45657264,1.56678393,0.01661516,0.14718080,0.04590065,0.95604754
-1.72586293,2.99691171,0.00383714,0.07369658,0.44759089,1.55396158,0.01513047,0.13192188,0.04111715,0.92721695
-1.71985993,2.92809668,0.00362420,0.07481977,0.43725593,1.54609551,0.01372149,0.11898588,0.03711096,0.89563934
-1.71385693,2.86150663,0.00341240,0.07592329,0.42555362,1.54274576,0.01239318,0.10817254,0.03382231,0.86153417
-1.70785393,2.79688327,0.00320279,0.07696823,0.41250611,1.54338118,0.01114889,0.09928107,0.03119088,0.82516777
-1.70185093,2.73396994,0.00299638,0.07791704,0.39817334,1.54739486,0.00999050,0.09211565,0.02915739,0.78685038
-1.69584792,2.67252426,0.00279420,0.07873434,0.38265295,1.55412094,0.00891861,0.08648973,0.02766492,0.74693143
-1.68984492,2.61232852,0.00259729,0.07938765,0.36607838,1.56285302,0.00793274,0.08222926,0.02665976,0.70579315
-1.68384192,2.55319820,0.00240669,0.07984800,0.34861562,1.57286356,0.00703148,0.07917502,0.02609200,0.66384288
