energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
0.20710355,2.26002486,0.36670710,1.26423085,0.00598793,0.02760951,0.04138160,0.08713439,0.23654018,0.94369946
0.21310655,2.18534755,0.35203352,1.22142831,0.00581711,0.02550196,0.04167944,0.08198650,0.22799157,0.91485889
0.21910955,2.10973921,0.33719784,1.17909093,0.00564818,0.02364031,0.04192227,0.07723337,0.21945336,0.88406834
0.22511256,2.03332710,0.32221696,1.13728139,0.00547967,0.02200442,0.04211275,0.07285337,0.21091320,0.85144593
0.23111556,1.95638445,0.30713136,1.09613166,0.00531070,0.02057522,0.04225633,0.06882679,0.20237512,0.81718509
0.23711856,1.87932193,0.29200366,1.05583868,0.00514097,0.01933539,0.04236081,0.06513654,0.19385935,0.78154905
0.24312156,1.80267142,0.27691596,1.01665580,0.00497074,0.01826985,0.04243581,0.06176850,0.18540121,0.74486203
0.24912456,1.72706347,0.26196611,0.97888109,0.00480076,0.01736617,0.04249212,0.05871152,0.17704911,0.70749782
0.25512756,1.65320074,0.24726327,0.94284359,0.00463223,0.01661468,0.04254100,0.05595726,0.16886209,0.66986642
0.26113057,1.58182907,0.23292316,0.90888850,0.00446664,0.01600858,0.04259353,0.05349981,0.16090681,0.63239975
0.26713357,1.51370848,0.21906318,0.87736263,0.00430577,0.01554392,0.04266002,0.05133520,0.15325452,0.59553722
0.27313657,1.44958575,0.20579781,0.84860083,0.00415150,0.01521948,0.04274947,0.04946092,0.14597794,0.55971186
0.27913957,1.39017016,0.19323453,0.82291437,0.00400579,0.01503660,0.04286922,0.04787542,0.13914845,0.52533782
0.28514257,1.33611342,0.18147039,0.80058177,0.00387056,0.01499905,0.04302473,0.04657774,0.13283357,0.49279965
0.29114557,1.28799465,0.17058945,0.78184231,0.00374764,0.01511279,0.04321953,0.04556714,0.12709494,0.46244380
0.29714857,1.24631050,0.16066108,0.76689245,0.00363871,0.01538574,0.04345528,0.04484295,0.12198678,0.43457245
0.30315158,1.21147023,0.15173919,0.75588469,0.00354526,0.01582760,0.04373208,0.04440446,0.11755489,0.40943974
0.30915458,1.18379530,0.14386228,0.74892876,0.00346860,0.01644956,0.04404877,0.04425093,0.11383611,0.38725022
0.31515758,1.16352243,0.13705426,0.74609432,0.00340978,0.01726402,0.04440336,0.04438164,0.11085822,0.36815924
0.32116058,1.15080917,0.13132580,0.74741462,0.00336966,0.01828428,0.04479351,0.04479601,0.10864017,0.35227491
0.32716358,1.14574072,0.12667617,0.75289044,0.00334888,0.01952414,0.04521695,0.04549372,0.10719257,0.33966123
0.33316658,1.14833693,0.12309533,0.76249353,0.00334791,0.02099748,0.04567186,0.04647473,0.10651820,0.33034183
0.33916958,1.15855836,0.12056602,0.77616917,0.00336702,0.02271769,0.04615718,0.04773928,0.10661267,0.32430402
0.34517259,1.17631065,0.11906589,0.79383719,0.00340636,0.02469714,0.04667273,0.04928775,0.10746498,0.32150274
0.35117559,1.20144662,0.11856931,0.81539149,0.00346594,0.02694648,0.04721923,0.05112043,0.10905790,0.32186399
0.35717859,1.23376593,0.11904893,0.84069780,0.00354567,0.02947393,0.04779817,0.05323717,0.11136826,0.32528778
0.36318159,1.27301241,0.12047678,0.86959009,0.00364541,0.03228458,0.04841154,0.05563686,0.11436710,0.33165026
0.36918459,1.31886944,0.12282500,0.90186585,0.00376495,0.03537959,0.04906137,0.05831694,0.11801960,0.34080524
0.37518759,1.37095431,0.12606611,0.93728093,0.00390408,0.03875557,0.04974929,0.06127272,0.12228498,0.35258511
0.38119060,1.42881212,0.13017288,0.97554445,0.00406259,0.04240391,0.05047593,0.06449680,0.12711631,0.36680134
0.38719360,1.49191063,0.13511782,1.01631469,0.00424035,0.04631033,0.05124041,0.06797849,0.13246043,0.38324491
0.39319660,1.55963679,0.14087241,1.05919646,0.00443732,0.05045453,0.05203981,0.07170333,0.13825784,0.40168678
0.39919960,1.63129613,0.14740606,1.10374071,0.00465361,0.05481012,0.05286873,0.07565270,0.14444292,0.42187878
0.40520260,1.70611562,0.15468500,1.14944677,0.00488955,0.05934468,0.05371909,0.07980369,0.15094422,0.44355510
0.41120560,1.78325057,0.16267102,1.19576756,0.00514572,0.06402018,0.05457993,0.08412911,0.15768510,0.46643457
0.41720860,1.86179589,0.17132030,1.24211782,0.00542302,0.06879357,0.05543753,0.08859774,0.16458459,0.49022376
0.42321161,1.94080133,0.18058222,1.28788522,0.00572270,0.07361768,0.05627569,0.09317482,0.17155853,0.51462106
0.42921461,2.01929046,0.19039838,1.33244392,0.00604641,0.07844231,0.05707616,0.09782270,0.17852090,0.53932146
0.43521761,2.09628250,0.20070174,1.37517004,0.00639622,0.08321547,0.05781925,0.10250170,0.18538534,0.56402205
0.44122061,2.17081589,0.21141594,1.41545825,0.00677459,0.08788483,0.05848464,0.10717109,0.19206674,0.58842790
0.44722361,2.24197255,0.22245493,1.45273857,0.00718437,0.09239913,0.05905216,0.11179013,0.19848288,0.61225802
0.45322661,2.30890136,0.23372281,1.48649265,0.00762868,0.09670968,0.05950271,0.11631915,0.20455599,0.63525119
0.45922961,2.37083970,0.24511401,1.51626843,0.00811089,0.10077168,0.05981910,0.12072051,0.21021416,0.65717120
0.46523262,2.42713179,0.25651375,1.54169257,0.00863438,0.10454551,0.05998690,0.12495958,0.21539259,0.67781132
0.47123562,2.47724299,0.26779889,1.56247994,0.00920247,0.10799769,0.05999503,0.12900541,0.22003452,0.69699763
0.47723862,2.52076922,0.27883915,1.57843972,0.00981814,0.11110166,0.05983638,0.13283135,0.22409201,0.71459115
0.48324162,2.55744132,0.28949871,1.58947801,0.01048385,0.11383826,0.05950810,0.13641533,0.22752630,0.73048861
0.48924462,2.58712424,0.29963825,1.59559673,0.01120131,0.11619587,0.05901177,0.13973998,0.23030801,0.74462186
0.49524762,2.60981139,0.30911740,1.59688939,0.01197120,0.11817030,0.05835330,0.14279254,0.23241706,0.75695598
0.50125063,2.62561496,0.31779750,1.59353378,0.01279300,0.11976441,0.05754275,0.14556456,0.23384237,0.76748639
0.50725363,2.63475294,0.32554479,1.58578257,0.01366478,0.12098742,0.05659385,0.14805145,0.23458157,0.77623503
0.51325663,2.63753398,0.33223389,1.57395224,0.01458302,0.12185420,0.05552349,0.15025202,0.23464042,0.78324615
0.51925963,2.63434139,0.33775137,1.55841116,0.01554254,0.12238434,0.05435110,0.15216786,0.23403242,0.78858178
0.52526263,2.62561730,0.34199957,1.53956773,0.01653646,0.12260124,0.05309791,0.15380292,0.23277834,0.79231749
0.53126563,2.61184807,0.34490021,1.51785898,0.01755621,0.12253128,0.05178633,0.15516307,0.23090585,0.79453858
0.53726863,2.59355204,0.34639798,1.49374049,0.01859170,0.12220304,0.05043930,0.15625584,0.22844928,0.79533714
0.54327164,2.57126999,0.34646372,1.46767779,0.01963149,0.12164674,0.04907971,0.15709040,0.22544940,0.79480998
0.54927464,2.54555902,0.34509716,1.44013974,0.02066306,0.12089385,0.04772997,0.15767769,0.22195340,0.79305783
0.55527764,2.51698967,0.34232909,1.41159372,0.02167317,0.11997693,0.04641172,0.15803080,0.21801490,0.79018563
0.56128064,2.48614620,0.33822279,1.38250279,0.02264826,0.11892966,0.04514559,0.15816553,0.21369394,0.78630398
0.56728364,2.45362946,0.33287468,1.35332432,0.02357489,0.11778710,0.04395121,0.15810110,0.20905708,0.78153154
0.57328664,2.42006168,0.32641418,1.32450997,0.02444022,0.11658601,0.04284718,0.15786100,0.20417735,0.77599815
0.57928964,2.38609225,0.31900261,1.29650630,0.02523245,0.11536531,0.04185128,0.15747381,0.19913410,0.76984839
0.58529265,2.35240340,0.31083133,1.26975583,0.02594130,0.11416649,0.04098064,0.15697399,0.19401278,0.76324523
0.59129565,2.31971484,0.30211902,1.24469769,0.02655838,0.11303393,0.04025192,0.15640252,0.18890438,0.75637325
0.59729865,2.28878631,0.29310829,1.22176772,0.02707754,0.11201513,0.03968154,0.15580730,0.18390477,0.74944133
0.60330165,2.26041723,0.28406165,1.20139737,0.02749511,0.11116053,0.03928578,0.15524321,0.17911371,0.74268410
0.60930465,2.23544262,0.27525705,1.18401132,0.02781011,0.11052325,0.03908084,0.15477177,0.17463362,0.73636218
0.61530765,2.21472501,0.26698303,1.17002342,0.02802422,0.11015828,0.03908276,0.15446035,0.17056808,0.73076071
0.62131066,2.19914208,0.25953366,1.15983117,0.02814183,0.11012145,0.03930721,0.15438095,0.16702009,0.72618616
0.62731366,2.18957014,0.25320345,1.15380851,0.02816980,0.11046797,0.03976918,0.15460841,0.16409015,0.72296143
0.63331666,2.18686382,0.24828231,1.15229749,0.02811724,0.11125067,0.04048251,0.15521820,0.16187414,0.72141913
0.63931966,2.19183278,0.24505061,1.15559886,0.02799516,0.11251797,0.04145933,0.15628390,0.16046111,0.72189345
0.64532266,2.20521623,0.24377462,1.16396221,0.02781607,0.11431166,0.04270935,0.15787420,0.15993104,0.72471068
0.65132566,2.22765644,0.24470212,1.17757600,0.02759351,0.11666463,0.04423922,0.16004991,0.16035265,0.73017899
0.65732866,2.25967252,0.24805850,1.19655817,0.02734154,0.11959861,0.04605176,0.16286078,0.16178131,0.73857772
0.66333167,2.30163573,0.25404326,1.22094779,0.02707430,0.12312209,0.04814524,0.16634251,0.16425717,0.75014682
0.66933467,2.35374772,0.26282686,1.25069835,0.02680546,0.12722850,0.05051279,0.17051397,0.16780354,0.76507689
0.67533767,2.41602297,0.27454813,1.28567301,0.02654786,0.13189487,0.05314188,0.17537491,0.17242570,0.78350038
0.68134067,2.48827637,0.28931201,1.32564248,0.02631303,0.13708094,0.05601392,0.18090422,0.17811008,0.80548438
0.68734367,2.57011707,0.30718780,1.37028558,0.02611094,0.14272891,0.05910410,0.18705891,0.18482390,0.83102549
0.69334667,2.66094901,0.32820788,1.41919270,0.02594975,0.14876385,0.06238141,0.19377390,0.19251538,0.86004703
0.69934967,2.75997867,0.35236677,1.47187237,0.02583560,0.15509485,0.06580889,0.20096272,0.20111445,0.89239888
0.70535268,2.86622978,0.37962079,1.52776058,0.02577256,0.16161680,0.06934406,0.20851904,0.21053397,0.92785997
0.71135568,2.97856494,0.40988805,1.58623281,0.02576264,0.16821285,0.07293964,0.21631921,0.22067147,0.96614351
0.71735868,3.09571334,0.44304902,1.64661829,0.02580582,0.17475750,0.07654442,0.22422545,0.23141134,1.00690475
0.72336168,3.21630360,0.47894755,1.70821606,0.02590022,0.18112013,0.08010429,0.23208992,0.24262734,1.04975100
0.72936468,3.33890075,0.51739235,1.77031226,0.02604226,0.18716884,0.08356346,0.23975918,0.25418554,1.09425357
0.73536768,3.46204580,0.55815909,1.83219800,0.02622689,0.19277460,0.08686574,0.24707913,0.26594733,1.13996115
0.74137069,3.58429646,0.60099290,1.89318720,0.02644783,0.19781531,0.08995591,0.25390010,0.27777256,1.18641418
0.74737369,3.70426751,0.64561136,1.95263367,0.02669785,0.20217982,0.09278105,0.26008178,0.28952276,1.23315957
0.75337669,3.82066931,0.69170799,2.00994687,0.02696907,0.20577154,0.09529192,0.26549806,0.30106409,1.27976514
0.75937969,3.93234287,0.73895605,2.06460577,0.02725319,0.20851173,0.09744416,0.27004117,0.31227022,1.32583343
0.76538269,4.03829043,0.78701270,2.11617028,0.02754177,0.21034204,0.09919946,0.27362539,0.32302480,1.37101406
0.77138569,4.13770016,0.83552333,2.16428994,0.02782653,0.21122649,0.10052653,0.27618972,0.33322363,1.41501439
0.77738869,4.22996441,0.88412603,2.20870945,0.02809951,0.21115260,0.10140193,0.27769978,0.34277639,1.45760793
0.78339170,4.31469062,0.93245599,2.24927112,0.02835334,0.21013173,0.10181060,0.27814866,0.35160784,1.49864018
0.78939470,4.39170489,0.98014985,2.28591393,0.02858138,0.20819858,0.10174629,0.27755676,0.35965866,1.53803169
0.79539770,4.46104777,1.02684972,2.31866950,0.02877791,0.20541003,0.10121170,0.27597068,0.36688569,1.57577826
0.80140070,4.52296290,1.07220687,2.34765500,0.02893822,0.20184312,0.10021834,0.27346121,0.37326178,1.61194809
0.80740370,4.57787866,1.11588504,2.37306346,0.02905871,0.19759254,0.09878627,0.27012056,0.37877522,1.64667617
0.81340670,4.62638380,1.15756320,2.39515165,0.02913690,0.19276757,0.09694352,0.26605891,0.38342868,1.68015589
0.81940970,4.66919779,1.19693786,2.41422619,0.02917148,0.18748874,0.09472538,0.26140063,0.38723797,1.71262834
0.82541271,4.70713713,1.23372493,2.43062819,0.02916221,0.18188418,0.09217348,0.25628005,0.39023042,1.74436954
0.83141571,4.74107883,1.26766108,2.44471724,0.02910988,0.17608597,0.08933472,0.25083733,0.39244307,1.77567623
0.83741871,4.77192240,1.29850487,2.45685502,0.02901618,0.17022654,0.08626010,0.24521427,0.39392074,1.80685055
0.84342171,4.80055175,1.32603759,2.46738937,0.02888352,0.16443523,0.08300341,0.23955045,0.39471407,1.83818445
0.84942471,4.82779844,1.35006406,2.47663935,0.02871485,0.15883513,0.07961997,0.23397966,0.39487748,1.86994429
0.85542771,4.85440771,1.37041342,2.48488175,0.02851346,0.15354029,0.07616524,0.22862686,0.39446723,1.90235633
0.86143072,4.88100842,1.38694009,2.49233969,0.02828277,0.14865333,0.07269356,0.22360561,0.39353970,1.93559372
0.86743372,4.90808825,1.39952500,2.49917375,0.02802608,0.14426347,0.06925686,0.21901609,0.39214968,1.96976561
0.87343672,4.93597493,1.40807702,2.50547589,0.02774644,0.14044506,0.06590357,0.21494368,0.39034906,2.00490883
0.87943972,4.96482435,1.41253479,2.51126659,0.02744642,0.13725648,0.06267754,0.21145801,0.38818569,2.04098253
0.88544272,4.99461587,1.41286871,2.51649517,0.02712798,0.13473952,0.05961722,0.20861253,0.38570257,2.07786617
0.89144572,5.02515511,1.40908315,2.52104345,0.02679245,0.13291911,0.05675498,0.20644447,0.38293733,2.11536076
0.89744872,5.05608382,1.40121858,2.52473245,0.02644045,0.13180338,0.05411659,0.20497507,0.37992206,2.15319356
0.90345173,5.08689649,1.38935361,2.52733195,0.02607191,0.13138406,0.05172098,0.20421015,0.37668333,2.19102584
0.90945473,5.11696282,1.37360654,2.52857246,0.02568625,0.13163710,0.04958010,0.20414075,0.37324258,2.22846350
0.91545773,5.14555480,1.35413637,2.52815898,0.02528241,0.13252355,0.04769911,0.20474391,0.36961658,2.26506987
0.92146073,5.17187740,1.33114297,2.52578596,0.02485914,0.13399061,0.04607661,0.20598357,0.36581820,2.30038025
0.92746373,5.19510103,1.30486614,2.52115270,0.02441518,0.13597289,0.04470516,0.20781136,0.36185715,2.33391731
0.93346673,5.21439446,1.27558367,2.51397849,0.02394953,0.13839379,0.04357187,0.21016754,0.35774082,2.36520676
0.93946973,5.22895660,1.24360803,2.50401659,0.02346169,0.14116709,0.04265912,0.21298189,0.35347504,2.39379238
0.94547274,5.23804556,1.20928186,2.49106658,0.02295190,0.14419861,0.04194538,0.21617469,0.34906481,2.41924972
0.95147574,5.24100393,1.17297225,2.47498427,0.02242141,0.14738812,0.04140609,0.21965772,0.34451490,2.44119803
0.95747874,5.23727902,1.13506397,2.45568878,0.02187258,0.15063126,0.04101453,0.22333544,0.33983022,2.45930957
0.96348174,5.22643748,1.09595190,2.43316652,0.02130904,0.15382170,0.04074270,0.22710631,0.33501611,2.47331628
0.96948474,5.20817382,1.05603278,2.40747174,0.02073576,0.15685333,0.04056218,0.23086436,0.33007841,2.48301342
0.97548774,5.18231285,1.01569679,2.37872390,0.02015902,0.15962251,0.04044492,0.23450087,0.32502339,2.48826031
0.98149075,5.14880632,0.97531920,2.34710193,0.01958628,0.16203045,0.04036394,0.23790643,0.31985755,2.48897825
0.98749375,5.10772437,0.93525243,2.31283582,0.01902611,0.16398540,0.04029400,0.24097312,0.31458736,2.48514615
0.99349675,5.05924273,0.89581896,2.27619604,0.01848788,0.16540496,0.04021207,0.24359699,0.30921893,2.47679414
0.99949975,5.00362682,0.85730525,2.23748148,0.01798149,0.16621807,0.04009781,0.24568057,0.30375780,2.46399596
1.00550275,4.94121390,0.81995712,2.19700653,0.01751709,0.16636689,0.03993385,0.24713558,0.29820871,2.44686064
1.01150575,4.87239467,0.78397664,2.15508813,0.01710464,0.16580835,0.03970601,0.24788555,0.29257559,2.42552429
1.01750875,4.79759550,0.74952073,2.11203355,0.01675355,0.16451537,0.03940341,0.24786841,0.28686164,2.40014250
1.02351176,4.71726253,0.71670153,2.06812936,0.01647234,0.16247764,0.03901854,0.24703876,0.28106974,2.37088399
1.02951476,4.63184858,0.68558839,2.02363247,0.01626818,0.15970204,0.03854711,0.24536990,0.27520289,2.33792598
1.03551776,4.54180347,0.65621155,1.97876346,0.01614665,0.15621247,0.03798804,0.24285546,0.26926505,2.30145153
1.04152076,4.44756854,0.62856709,1.93370263,0.01611139,0.15204927,0.03734319,0.23951043,0.26326204,2.26164905
1.04752376,4.34957505,0.60262312,1.88858885,0.01616388,0.14726823,0.03661715,0.23537166,0.25720261,2.21871390
1.05352676,4.24824678,0.57832667,1.84352124,0.01630332,0.14193901,0.03581702,0.23049778,0.25109965,2.17285189
1.05952976,4.14400603,0.55561108,1.79856343,0.01652653,0.13614339,0.03495208,0.22496835,0.24497138,2.12428434
1.06553277,4.03728250,0.53440348,1.75375015,0.01682799,0.12997302,0.03403352,0.21888243,0.23884253,2.07325424
1.07153577,3.92852414,0.51463197,1.70909565,0.01719994,0.12352706,0.03307410,0.21235654,0.23274537,2.02003281
1.07753877,3.81820881,0.49623213,1.66460331,0.01763259,0.11690963,0.03208788,0.20552195,0.22672059,1.96492595
1.08354177,3.70685577,0.47915257,1.62027598,0.01811441,0.11022728,0.03108989,0.19852159,0.22081787,1.90827982
1.08954477,3.59503573,0.46335929,1.57612630,0.01863248,0.10358634,0.03009587,0.19150642,0.21509608,1.85048492
1.09554777,3.48337852,0.44883843,1.53218631,0.01917289,0.09709060,0.02912191,0.18463161,0.20962323,1.79197826
1.10155078,3.37257727,0.43559763,1.48851591,0.01972129,0.09083901,0.02818425,0.17805240,0.20447577,1.73324292
1.10755378,3.26338863,0.42366554,1.44520950,0.02026327,0.08492369,0.02729893,0.17192003,0.19973766,1.67480496
1.11355678,3.15662829,0.41308987,1.40240046,0.02078496,0.07942825,0.02648157,0.16637756,0.19549887,1.61722733
1.11955978,3.05316177,0.40393383,1.36026318,0.02127346,0.07442640,0.02574704,0.16155602,0.19185346,1.56110100
1.12556278,2.95389052,0.39627129,1.31901253,0.02171729,0.06998083,0.02510922,0.15757066,0.18889732,1.50703344
1.13156578,2.85973377,0.39018090,1.27890075,0.02210679,0.06614250,0.02458072,0.15451777,0.18672562,1.45563493
1.13756878,2.77160684,0.38573950,1.24021187,0.02243445,0.06295015,0.02417259,0.15247183,0.18542997,1.40750317
1.14357179,2.69039687,0.38301512,1.20325417,0.02269508,0.06043014,0.02389406,0.15148328,0.18509550,1.36320697
1.14957479,2.61693706,0.38206006,1.16835078,0.02288597,0.05859644,0.02375231,0.15157697,0.18579799,1.32326980
1.15557779,2.55198085,0.38290439,1.13582929,0.02300691,0.05745095,0.02375220,0.15275122,0.18760101,1.28815393
1.16158079,2.49617727,0.38555028,1.10601058,0.02306007,0.05698391,0.02389610,0.15497764,0.19055342,1.25824603
1.16758379,2.45004884,0.38996743,1.07919781,0.02304982,0.05717448,0.02418373,0.15820175,0.19468713,1.23384501
1.17358679,2.41397327,0.39608998,1.05566587,0.02298246,0.05799145,0.02461203,0.16234422,0.20001545,1.21515278
1.17958979,2.38816996,0.40381505,1.03565196,0.02286587,0.05939409,0.02517519,0.16730297,0.20653186,1.20226823
1.18559280,2.37269207,0.41300300,1.01934776,0.02270908,0.06133306,0.02586459,0.17295588,0.21420953,1.19518517
1.19159580,2.36742471,0.42347958,1.00689351,0.02252187,0.06375146,0.02666905,0.17916412,0.22300134,1.19379391
1.19759880,2.37208930,0.43503969,0.99837410,0.02231429,0.06658592,0.02757492,0.18577603,0.23284072,1.19788681
1.20360180,2.38625397,0.44745277,0.99381747,0.02209628,0.06976789,0.02856647,0.19263136,0.24364296,1.20716723
1.20960480,2.40934939,0.46046946,0.99319507,0.02187723,0.07322492,0.02962620,0.19956588,0.25530720,1.22126152
1.21560780,2.44068909,0.47382930,0.99642428,0.02166568,0.07688216,0.03073537,0.20641602,0.26771879,1.23973348
1.22161081,2.47949342,0.48726899,1.00337249,0.02146908,0.08066385,0.03187443,0.21302359,0.28075213,1.26210036
1.22761381,2.52491547,0.50053088,1.01386245,0.02129359,0.08449493,0.03302363,0.21924031,0.29427359,1.28784962
1.23361681,2.57606790,0.51337128,1.02767850,0.02114402,0.08830278,0.03416357,0.22493192,0.30814470,1.31645568
1.23961981,2.63204914,0.52556817,1.04457324,0.02102384,0.09201888,0.03527581,0.22998199,0.32222520,1.34739558
1.24562281,2.69196768,0.53692797,1.06427420,0.02093529,0.09558051,0.03634337,0.23429496,0.33637595,1.38016300
1.25162581,2.75496349,0.54729109,1.08649029,0.02087957,0.09893240,0.03735127,0.23779859,0.35046163,1.41427996
1.25762881,2.82022553,0.55653598,1.11091758,0.02085710,0.10202825,0.03828697,0.24044556,0.36435302,1.44930562
1.26363182,2.88700495,0.56458170,1.13724440,0.02086782,0.10483207,0.03914078,0.24221429,0.37792901,1.48484214
1.26963482,2.95462380,0.57138881,1.16515568,0.02091155,0.10731930,0.03990605,0.24310886,0.39107802,1.52053732
1.27563782,3.02247928,0.57695869,1.19433643,0.02098837,0.10947763,0.04057949,0.24315811,0.40369918,1.55608440
1.28164082,3.09004393,0.58133146,1.22447471,0.02109895,0.11130747,0.04116115,0.24241404,0.41570301,1.59121927
1.28764382,3.15686264,0.58458268,1.25526412,0.02124490,0.11282204,0.04165453,0.24094937,0.42701181,1.62571556
1.29364682,3.22254699,0.58681897,1.28640607,0.02142908,0.11404704,0.04206644,0.23885465,0.43755985,1.65937837
1.29964982,3.28676817,0.58817304,1.31761214,0.02165584,0.11501987,0.04240694,0.23623477,0.44729331,1.69203718
1.30565283,3.34924918,0.58879817,1.34860660,0.02193116,0.11578845,0.04268907,0.23320519,0.45617014,1.72353877
1.31165583,3.40975730,0.58886259,1.37912935,0.02226274,0.11640957,0.04292870,0.22988797,0.46415990,1.75374061
1.31765883,3.46809742,0.58854392,1.40893927,0.02265998,0.11694688,0.04314421,0.22640767,0.47124364,1.78250548
1.32366183,3.52410677,0.58802390,1.43781799,0.02313384,0.11746859,0.04335623,0.22288741,0.47741372,1.80969744
1.32966483,3.57765120,0.58748351,1.46557384,0.02369665,0.11804487,0.04358733,0.21944502,0.48267380,1.83517966
1.33566783,3.62862318,0.58709870,1.49204598,0.02436171,0.11874510,0.04386169,0.21618960,0.48703880,1.85881389
1.34167084,3.67694097,0.58703656,1.51710813,0.02514290,0.11963510,0.04420475,0.21321838,0.49053483,1.88046169
1.34767384,3.72254891,0.58745223,1.54067188,0.02605414,0.12077433,0.04464285,0.21061418,0.49319907,1.89998701
1.35367684,3.76541803,0.58848618,1.56268899,0.02710878,0.12221332,0.04520282,0.20844333,0.49507956,1.91725975
1.35967984,3.80554656,0.59026210,1.58315260,0.02831893,0.12399137,0.04591150,0.20675423,0.49623472,1.93215994
1.36568284,3.84295979,0.59288516,1.60209696,0.02969476,0.12613458,0.04679526,0.20557659,0.49673268,1.94458204
1.37168584,3.87770886,0.59644064,1.61959567,0.03124385,0.12865447,0.04787939,0.20492125,0.49665028,1.95443886
1.37768884,3.90986826,0.60099285,1.63575838,0.03297042,0.13154701,0.04918750,0.20478075,0.49607178,1.96166486
1.38369185,3.93953203,0.60658442,1.65072595,0.03487479,0.13479241,0.05074077,0.20513041,0.49508724,1.96621845
1.38969485,3.96680877,0.61323578,1.66466453,0.03695279,0.13835552,0.05255726,0.20593019,0.49379066,1.96808327
1.39569785,3.99181581,0.62094498,1.67775866,0.03919538,0.14218681,0.05465106,0.20712690,0.49227790,1.96726833
1.40170085,4.01467322,0.62968788,1.69020389,0.04158839,0.14622416,0.05703153,0.20865705,0.49064439,1.96380721
1.40770385,4.03549801,0.63941866,1.70219940,0.04411243,0.15039503,0.05970255,0.21044998,0.48898296,1.95775654
1.41370685,4.05439930,0.65007078,1.71394089,0.04674302,0.15461925,0.06266177,0.21243129,0.48738156,1.94919389
1.41970985,4.07147502,0.66155836,1.72561433,0.04945094,0.15881218,0.06590003,0.21452639,0.48592130,1.93821565
1.42571286,4.08681036,0.67377805,1.73739074,0.05220272,0.16288803,0.06940090,0.21666408,0.48467464,1.92493491
1.43171586,4.10047844,0.68661127,1.74942220,0.05496146,0.16676337,0.07314039,0.21877989,0.48370401,1.90947976
1.43771886,4.11254299,0.69992687,1.76183923,0.05768767,0.17036047,0.07708693,0.22081918,0.48306075,1.89199212
1.44372186,4.12306281,0.71358408,1.77474946,0.06034041,0.17361046,0.08120151,0.22273973,0.48278451,1.87262716
1.44972486,4.13209763,0.72743560,1.78823733,0.06287845,0.17645613,0.08543822,0.22451377,0.48290305,1.85155326
1.45572786,4.13971449,0.74133077,1.80236478,0.06526150,0.17885408,0.08974491,0.22612921,0.48343241,1.82895240
1.46173087,4.14599409,0.75511866,1.81717231,0.06745152,0.18077638,0.09406426,0.22759014,0.48437747,1.80502064
1.46773387,4.15103604,0.76865093,1.83268030,0.06941392,0.18221141,0.09833501,0.22891647,0.48573269,1.77996856
1.47373687,4.15496253,0.78178434,1.84889023,0.07111867,0.18316395,0.10249343,0.23014266,0.48748309,1.75402129
1.47973987,4.15791950,0.79438281,1.86578538,0.07254131,0.18365458,0.10647495,0.23131567,0.48960531,1.72741769
1.48574287,4.16007510,0.80631907,1.88333104,0.07366373,0.18371828,0.11021593,0.23249215,0.49206873,1.70040880
1.49174587,4.16161530,0.81747571,1.90147408,0.07447476,0.18340245,0.11365541,0.23373505,0.49483651,1.67325506
1.49774887,4.16273671,0.82774584,1.92014190,0.07497052,0.18276440,0.11673690,0.23510975,0.49786659,1.64622249
1.50375188,4.16363708,0.83703332,1.93924103,0.07515450,0.18186841,0.11941002,0.23667994,0.50111258,1.61957788
1.50975488,4.16450434,0.84525266,1.95865557,0.07503741,0.18078267,0.12163205,0.23850349,0.50452451,1.59358313
1.51575788,4.16550481,0.85232874,1.97824587,0.07463680,0.17957605,0.12336917,0.24062851,0.50804952,1.56848913
1.52176088,4.16677184,0.85819653,1.99784774,0.07397644,0.17831515,0.12459750,0.24308976,0.51163248,1.54452956
1.52776388,4.16839571,0.86280078,2.01727264,0.07308561,0.17706146,0.12530385,0.24590571,0.51521653,1.52191494
1.53376688,4.17041591,0.86609590,2.03630899,0.07199808,0.17586907,0.12548601,0.24907637,0.51874370,1.50082745
1.53976988,4.17281633,0.86804608,2.05472490,0.07075120,0.17478283,0.12515292,0.25258198,0.52215554,1.48141691
1.54577289,4.17552407,0.86862561,2.07227234,0.06938473,0.17383713,0.12432429,0.25638272,0.52539380,1.46379816
1.55177589,4.17841186,0.86781943,2.08869264,0.06793977,0.17305528,0.12303010,0.26041934,0.52840122,1.44804997
1.55777889,4.18130410,0.86562392,2.10372313,0.06645760,0.17244955,0.12130968,0.26461486,0.53112239,1.43421575
1.56378189,4.18398599,0.86204763,2.11710450,0.06497868,0.17202171,0.11921064,0.26887705,0.53350470,1.42230575
1.56978489,4.18621486,0.85711210,2.12858852,0.06354154,0.17176414,0.11678760,0.27310168,0.53549923,1.41230070
1.57578789,4.18773298,0.85085236,2.13794554,0.06218191,0.17166129,0.11410074,0.27717640,0.53706173,1.40415640
1.58179090,4.18828047,0.84331720,2.14497116,0.06093179,0.17169139,0.11121429,0.28098488,0.53815333,1.39780903
1.58779390,4.18760738,0.83456892,2.14949183,0.05981874,0.17182830,0.10819498,0.28441122,0.53874127,1.39318049
1.59379690,4.18548373,0.82468262,2.15136862,0.05886524,0.17204341,0.10511045,0.28734415,0.53879928,1.39018349
