energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.51475738,4.89302717,0.02505076,1.29871374,0.48007338,0.60741983,0.03390226,1.72479756,1.83696737,1.45855011
-3.50875438,4.98949969,0.02513178,1.30808151,0.49668815,0.62346363,0.03447884,1.77938691,1.85696724,1.47666196
-3.50275138,5.06785873,0.02513863,1.31281079,0.51140270,0.63754220,0.03495603,1.82733447,1.87057012,1.48921012
-3.49674837,5.12626363,0.02506462,1.31250627,0.52395402,0.64942608,0.03532494,1.86784348,1.87712571,1.49575036
-3.49074537,5.16328587,0.02490406,1.30687706,0.53412482,0.65893461,0.03557913,1.90026983,1.87612165,1.49596446
-3.48474237,5.17795466,0.02465259,1.29574819,0.54174944,0.66594100,0.03571495,1.92414029,1.86720460,1.48966990
-3.47873937,5.16978775,0.02430751,1.27906844,0.54671812,0.67037550,0.03573178,1.93916516,1.85019657,1.47682534
-3.47273637,5.13880589,0.02386798,1.25691413,0.54897945,0.67222652,0.03563224,1.94524478,1.82510536,1.45753155
-3.46673337,5.08553030,0.02333521,1.22948857,0.54854088,0.67153943,0.03542213,1.94246971,1.79212868,1.43202786
-3.46073037,5.01096343,0.02271254,1.19711725,0.54546731,0.66841342,0.03511044,1.93111466,1.75165164,1.40068414
-3.45472736,4.91655402,0.02200545,1.16023888,0.53987778,0.66299637,0.03470906,1.91162648,1.70423764,1.36398897
-3.44872436,4.80414817,0.02122150,1.11939277,0.53194061,0.65547812,0.03423253,1.88460689,1.65061333,1.32253425
-3.44272136,4.67592900,0.02037015,1.07520325,0.52186705,0.64608251,0.03369759,1.85079095,1.59164800,1.27699724
-3.43671836,4.53434781,0.01946260,1.02836158,0.50990390,0.63505856,0.03312275,1.81102217,1.52832885,1.22812070
-3.43071536,4.38204989,0.01851145,0.97960649,0.49632539,0.62267135,0.03252771,1.76622562,1.46173289,1.17669213
-3.42471236,4.22179847,0.01753043,0.92970396,0.48142471,0.60919290,0.03193284,1.71738021,1.39299710,1.12352281
-3.41870935,4.05639981,0.01653403,0.87942723,0.46550560,0.59489364,0.03135860,1.66549127,1.32328798,1.06942764
-3.41270635,3.88863257,0.01553714,0.82953771,0.44887430,0.58003477,0.03082498,1.61156463,1.25377172,1.01520635
-3.40670335,3.72118373,0.01455470,0.78076750,0.43183209,0.56486177,0.03035097,1.55658299,1.18558625,0.96162676
-3.40070035,3.55659295,0.01360137,0.73380405,0.41466887,0.54959932,0.02995413,1.50148531,1.11981591,0.90941044
-3.39469735,3.39720678,0.01269118,0.68927727,0.39765758,0.53444770,0.02965012,1.44714975,1.05746966,0.85922109
-3.38869435,3.24514298,0.01183729,0.64774944,0.38104995,0.51958073,0.02945240,1.39438018,0.99946304,0.81165561
-3.38269135,3.10226523,0.01105170,0.60970770,0.36507323,0.50514502,0.02937190,1.34389638,0.94660432,0.76723794
-3.37668834,2.97016728,0.01034509,0.57555937,0.34992808,0.49126051,0.02941685,1.29632765,0.89958456,0.72641538
-3.37068534,2.85016585,0.00972664,0.54562962,0.33578734,0.47802199,0.02959265,1.25220934,0.85897164,0.68955705
-3.36468234,2.74330056,0.00920390,0.52016132,0.32279569,0.46550133,0.02990171,1.21198186,0.82520764,0.65695426
-3.35867934,2.65033971,0.00878275,0.49931672,0.31106981,0.45375016,0.03034353,1.17599158,0.79860923,0.62882227
-3.35267634,2.57179015,0.00846728,0.48318059,0.30069911,0.44280263,0.03091466,1.14449301,0.77937053,0.60530319
-3.34667334,2.50791001,0.00825984,0.47176449,0.29174663,0.43267823,0.03160882,1.11765180,0.76756784,0.58646954
-3.34067034,2.45872300,0.00816100,0.46501179,0.28425007,0.42338418,0.03241700,1.09554810,0.76316593,0.57232834
-3.33466733,2.42403351,0.00816959,0.46280339,0.27822292,0.41491743,0.03332767,1.07818005,0.76602534,0.56282546
-3.32866433,2.40344192,0.00828272,0.46496360,0.27365547,0.40726629,0.03432697,1.06546720,0.77591050,0.55785004
-3.32266133,2.39636008,0.00849589,0.47126652,0.27051579,0.40041136,0.03539899,1.05725391,0.79249841,0.55723919
-3.31665833,2.40202689,0.00880306,0.48144238,0.26875069,0.39432626,0.03652608,1.05331299,0.81538792,0.56078266
-3.31065533,2.41952462,0.00919672,0.49518421,0.26828675,0.38897789,0.03768924,1.05334960,0.84410944,0.56822786
-3.30465233,2.44779637,0.00966810,0.51215462,0.26903142,0.38432663,0.03886849,1.05700602,0.87813523,0.57928517
-3.29864932,2.48566534,0.01020730,0.53199282,0.27087445,0.38032651,0.04004335,1.06386744,0.91689029,0.59363363
-3.29264632,2.53185647,0.01080349,0.55432180,0.27368961,0.37692565,0.04119336,1.07346919,0.95976386,0.61092719
-3.28664332,2.58502081,0.01144513,0.57875569,0.27733687,0.37406696,0.04229864,1.08530576,1.00612158,0.63080148
-3.28064032,2.64376284,0.01212028,0.60490730,0.28166514,0.37168942,0.04334041,1.09884155,1.05531810,0.65288103
-3.27463732,2.70667054,0.01281687,0.63239548,0.28651548,0.36972977,0.04430164,1.11352360,1.10670998,0.67678684
-3.26863432,2.77234774,0.01352298,0.66085239,0.29172487,0.36812494,0.04516759,1.12879596,1.15966865,0.70214420
-3.26263132,2.83944778,0.01422725,0.68993024,0.29713042,0.36681479,0.04592643,1.14411548,1.21359281,0.72859033
-3.25662831,2.90670751,0.01491913,0.71930732,0.30257389,0.36574544,0.04656971,1.15896846,1.26791998,0.75578166
-3.25062531,2.97297992,0.01558928,0.74869297,0.30790637,0.36487262,0.04709288,1.17288746,1.32213656,0.78340034
-3.24462231,3.03726412,0.01622982,0.77783132,0.31299293,0.36416521,0.04749558,1.18546765,1.37578579,0.81115954
-3.23861931,3.09873067,0.01683459,0.80650341,0.31771693,0.36360837,0.04778199,1.19638165,1.42847329,0.83880746
-3.23261631,3.15674096,0.01739938,0.83452764,0.32198389,0.36320627,0.04796085,1.20539223,1.47986955,0.86612946
-3.22661331,3.21085916,0.01792205,0.86175835,0.32572455,0.36298398,0.04804552,1.21236185,1.52970931,0.89294833
-3.22061031,3.26085568,0.01840254,0.88808267,0.32889701,0.36298836,0.04805370,1.21725846,1.57778755,0.91912261
-3.21460730,3.30670152,0.01884289,0.91341570,0.33148772,0.36328779,0.04800712,1.22015693,1.62395238,0.94454295
-3.20860430,3.34855344,0.01924704,0.93769426,0.33351127,0.36397049,0.04793092,1.22123583,1.66809512,0.96912674
-3.20260130,3.38673031,0.01962061,0.96086965,0.33500888,0.36514159,0.04785301,1.22076933,1.71013808,0.99281136
-3.19659830,3.42168161,0.01997058,0.98289990,0.33604565,0.36691870,0.04780311,1.21911450,1.75002091,1.01554641
-3.19059530,3.45394963,0.02030486,1.00374194,0.33670665,0.36942637,0.04781181,1.21669427,1.78768632,1.03728559
-3.18459230,3.48412710,0.02063187,1.02334437,0.33709204,0.37278950,0.04790938,1.21397688,1.82306629,1.05797857
-3.17858929,3.51281269,0.02095995,1.04164130,0.33731145,0.37712594,0.04812466,1.21145261,1.85606963,1.07756378
-3.17258629,3.54056660,0.02129690,1.05854786,0.33747786,0.38253883,0.04848379,1.20960882,1.88657205,1.09596235
-3.16658329,3.56786892,0.02164944,1.07395762,0.33770140,0.38910877,0.04900904,1.20890472,1.91440946,1.11307392
-3.16058029,3.59508288,0.02202274,1.08774241,0.33808330,0.39688657,0.04971770,1.20974696,1.93937514,1.12877457
-3.15457729,3.62242532,0.02242000,1.09975451,0.33871038,0.40588675,0.05062104,1.21246735,1.96122130,1.14291719
-3.14857429,3.64994596,0.02284218,1.10983119,0.33965040,0.41608234,0.05172355,1.21730401,1.97966507,1.15533431
-3.14257129,3.67751686,0.02328774,1.11780146,0.34094852,0.42740125,0.05302225,1.22438695,1.99439867,1.16584327
-3.13656828,3.70483257,0.02375261,1.12349457,0.34262508,0.43972459,0.05450638,1.23372889,2.00510350,1.17425356
-3.13056528,3.73142123,0.02423025,1.12674987,0.34467491,0.45288702,0.05615732,1.24522200,2.01146709,1.18037586
-3.12456228,3.75666604,0.02471184,1.12742731,0.34706812,0.46667944,0.05794876,1.25864087,2.01320232,1.18403215
-3.11855928,3.77983607,0.02518665,1.12541800,0.34975250,0.48085376,0.05984733,1.27365160,2.01006744,1.18506660
-3.11255628,3.80012489,0.02564250,1.12065418,0.35265732,0.49512980,0.06181333,1.28982682,2.00188607,1.18335618
-3.10655328,3.81669504,0.02606628,1.11311797,0.35569834,0.50920410,0.06380189,1.30666590,1.98856566,1.17882075
-3.10055028,3.82872618,0.02644464,1.10284835,0.35878393,0.52276017,0.06576436,1.32361945,1.97011367,1.17143184
-3.09454727,3.83546456,0.02676466,1.08994598,0.36182179,0.53547992,0.06764978,1.34011706,1.94665027,1.16121963
-3.08854427,3.83627142,0.02701451,1.07457555,0.36472603,0.54705565,0.06940666,1.35559677,1.91841702,1.14827792
-3.08254127,3.83066793,0.02718414,1.05696566,0.36742421,0.55720219,0.07098470,1.36953501,1.88578096,1.13276672
-3.07653827,3.81837466,0.02726589,1.03740602,0.36986395,0.56566854,0.07233657,1.38147542,1.84923401,1.11491238
-3.07053527,3.79934363,0.02725499,1.01624250,0.37201871,0.57224852,0.07341962,1.39105512,1.80938760,1.09500539
-3.06453227,3.77378152,0.02714997,0.99386995,0.37389243,0.57679002,0.07419744,1.39802710,1.76696292,1.07339592
-3.05852926,3.74216284,0.02695295,0.97072347,0.37552271,0.57920216,0.07464121,1.40227764,1.72277717,1.05048738
-3.05252626,3.70523245,0.02666971,0.94726838,0.37698227,0.57946036,0.07473081,1.40383764,1.67772659,1.02672838
-3.04652326,3.66399703,0.02630967,0.92398943,0.37837863,0.57760878,0.07445556,1.40288740,1.63276674,1.00260332
-3.04052026,3.61970586,0.02588574,0.90137960,0.37985182,0.57376018,0.07381472,1.39975441,1.58889099,0.97862212
-3.03451726,3.57382125,0.02541389,0.87992894,0.38157024,0.56809307,0.07281752,1.39490415,1.54710789,0.95530936
-3.02851426,3.52797973,0.02491276,0.86011379,0.38372477,0.56084634,0.07148295,1.38892430,1.50841803,0.93319311
-3.02251126,3.48394518,0.02440305,0.84238649,0.38652129,0.55231164,0.06983908,1.38250285,1.47379115,0.91279382
-3.01650825,3.44355547,0.02390685,0.82716589,0.39017196,0.54282363,0.06792220,1.37640126,1.44414387,0.89461341
-3.01050525,3.40866450,0.02344693,0.81482873,0.39488566,0.53274877,0.06577557,1.37142367,1.42031856,0.87912472
-3.00450225,3.38108155,0.02304599,0.80570186,0.40085790,0.52247294,0.06344809,1.36838355,1.40306375,0.86676155
-2.99849925,3.36251009,0.02272594,0.80005547,0.40826077,0.51238845,0.06099267,1.36806946,1.39301624,0.85790922
-2.99249625,3.35448826,0.02250716,0.79809718,0.41723337,0.50288099,0.05846461,1.37121117,1.39068535,0.85289597
-2.98649325,3.35833320,0.02240790,0.79996717,0.42787318,0.49431701,0.05591992,1.37844792,1.39643935,0.85198513
-2.98049025,3.37509128,0.02244362,0.80573427,0.44022888,0.48703198,0.05341368,1.39030006,1.41049458,0.85536822
-2.97448724,3.40549619,0.02262663,0.81539314,0.45429485,0.48131999,0.05099850,1.40714550,1.43290727,0.86315921
-2.96848424,3.44993660,0.02296560,0.82886275,0.47000790,0.47742504,0.04872308,1.42920179,1.46356855,0.87538996
-2.96248124,3.50843479,0.02346540,0.84598614,0.48724625,0.47553427,0.04663103,1.45651486,1.50220283,0.89200719
-2.95647824,3.58063718,0.02412691,0.86653174,0.50583099,0.47577326,0.04475980,1.48895465,1.54836988,0.91287101
-2.95047524,3.66581753,0.02494704,0.89019652,0.52553002,0.47820366,0.04313995,1.52621795,1.60147090,0.93775538
-2.94447224,3.76289275,0.02591876,0.91661085,0.54606432,0.48282285,0.04179458,1.56783817,1.66075870,0.96635051
-2.93846923,3.87045111,0.02703136,0.94534545,0.56711640,0.48956591,0.04073904,1.61320157,1.72535206,0.99826751
-2.93246623,3.98679198,0.02827069,0.97592032,0.58834053,0.49830937,0.03998085,1.66156927,1.79425429,1.03304514
-2.92646323,4.10997576,0.02961953,1.00781564,0.60937445,0.50887685,0.03951989,1.71210386,1.86637577,1.07015891
-2.92046023,4.23788232,0.03105801,1.04048438,0.62985197,0.52104604,0.03934871,1.76389964,1.94055987,1.10903218
-2.91445723,4.36827593,0.03256411,1.07336655,0.64941607,0.53455693,0.03945308,1.81601501,2.01561194,1.14904929
-2.90845423,4.49887426,0.03411415,1.10590441,0.66773186,0.54912086,0.03981268,1.86750564,2.09033039,1.18957022
-2.90245123,4.62741897,0.03568330,1.13755846,0.68449892,0.56443009,0.04040192,1.91745726,2.16353884,1.22994649
-2.89644822,4.75174533,0.03724621,1.16782331,0.69946255,0.58016756,0.04119081,1.96501652,2.23411855,1.26953786
-2.89044522,4.86984819,0.03877746,1.19624312,0.71242342,0.59601658,0.04214594,2.00941886,2.30103953,1.30772912
-2.88444222,4.97994206,0.04025217,1.22242570,0.72324529,0.61167004,0.04323154,2.05001248,2.36338951,1.34394650
-2.87843922,5.08051294,0.04164646,1.24605474,0.73186055,0.62683908,0.04441047,2.08627743,2.42039928,1.37767303
-2.87243622,5.17036012,0.04293799,1.26689961,0.73827324,0.64126080,0.04564529,2.11783935,2.47146350,1.40846226
-2.86643322,5.24862645,0.04410634,1.28482209,0.74255967,0.65470487,0.04689923,2.14447761,2.51615596,1.43594972
-2.86043022,5.31481608,0.04513347,1.29977984,0.74486647,0.66697896,0.04813715,2.16612750,2.55423851,1.45986178
-2.85442721,5.36879907,0.04600402,1.31182610,0.74540620,0.67793277,0.04932642,2.18287686,2.58566329,1.48002123
-2.84842421,5.41080290,0.04670561,1.32110588,0.74445072,0.68746059,0.05043766,2.19495730,2.61056797,1.49634968
-2.84242121,5.44139131,0.04722905,1.32784834,0.74232262,0.69550232,0.05144544,2.20273056,2.62926422,1.50886626
-2.83641821,5.46143129,0.04756847,1.33235600,0.73938482,0.70204305,0.05232877,2.20667072,2.64221969,1.51768296
-2.83041521,5.47204981,0.04772137,1.33499092,0.73602886,0.70711106,0.05307149,2.20734280,2.65003440,1.52299661
-2.82441221,5.47458169,0.04768864,1.33615856,0.73266226,0.71077445,0.05366244,2.20537891,2.65341232,1.52507781
-2.81840920,5.47051093,0.04747441,1.33628996,0.72969515,0.71313641,0.05409556,2.20145250,2.65312952,1.52425737
-2.81240620,5.46140757,0.04708588,1.33582304,0.72752680,0.71432939,0.05436975,2.19625184,2.65000010,1.52091072
-2.80640320,5.44886247,0.04653304,1.33518371,0.72653230,0.71450831,0.05448856,2.19045349,2.64484143,1.51544104
-2.80040020,5.43442258,0.04582838,1.33476777,0.72704979,0.71384304,0.05445977,2.18469667,2.63844006,1.50826175
-2.79439720,5.41952886,0.04498645,1.33492412,0.72936872,0.71251047,0.05429485,2.17955931,2.63151983,1.49977914
-2.78839420,5.40545936,0.04402344,1.33594030,0.73371930,0.71068637,0.05400820,2.17553657,2.62471338,1.49037583
-2.78239120,5.39327922,0.04295669,1.33803054,0.74026362,0.70853750,0.05361646,2.17302238,2.61853822,1.48039582
-2.77638819,5.38379967,0.04180422,1.34132710,0.74908863,0.70621412,0.05313762,2.17229466,2.61337820,1.47013159
-2.77038519,5.37754712,0.04058416,1.34587502,0.76020122,0.70384331,0.05259019,2.17350468,2.60947117,1.45981390
-2.76438219,5.37474369,0.03931436,1.35163053,0.77352562,0.70152328,0.05199239,2.17667072,2.60690296,1.44960448
-2.75837919,5.37529952,0.03801188,1.35846294,0.78890320,0.69931908,0.05136134,2.18167650,2.60560802,1.43959206
-2.75237619,5.37881732,0.03669260,1.36616005,0.80609483,0.69725968,0.05071234,2.18827426,2.60537639,1.42979157
-2.74637319,5.38460874,0.03537089,1.37443669,0.82478560,0.69533671,0.05005831,2.19609249,2.60586655,1.42014670
-2.74037019,5.39172194,0.03405934,1.38294596,0.84459215,0.69350490,0.04940931,2.20464812,2.60662370,1.41053543
-2.73436718,5.39897952,0.03276861,1.39129280,0.86507207,0.69168422,0.04877225,2.21336286,2.60710247,1.40077838
-2.72836418,5.40502526,0.03150730,1.39904927,0.88573549,0.68976354,0.04815075,2.22158306,2.60669322,1.39064945
-2.72236118,5.40837811,0.03028198,1.40577102,0.90605836,0.68760588,0.04754513,2.22860278,2.60475089,1.37988835
-2.71635818,5.40749165,0.02909724,1.41101435,0.92549704,0.68505484,0.04695267,2.23368900,2.60062532,1.36821450
-2.71035518,5.40081684,0.02795590,1.41435332,0.94350398,0.68194204,0.04636789,2.23610846,2.59369208,1.35534170
-2.70435218,5.38686602,0.02685917,1.41539645,0.95954365,0.67809526,0.04578305,2.23515503,2.58338260,1.34099302
-2.69834917,5.36427607,0.02580699,1.41380237,0.97310863,0.67334694,0.04518873,2.23017684,2.56921273,1.32491539
-2.69234617,5.33186834,0.02479829,1.40929412,0.98373497,0.66754264,0.04457449,2.22060216,2.55080893,1.30689336
-2.68634317,5.28870358,0.02383137,1.40167172,0.99101648,0.66054917,0.04392955,2.20596297,2.52793105,1.28676154
-2.68034017,5.23412972,0.02290419,1.39082250,0.99461744,0.65226200,0.04324353,2.18591567,2.50049121,1.26441542
-2.67433717,5.16782103,0.02201473,1.37672914,0.99428319,0.64261167,0.04250710,2.16025779,2.46856814,1.23982001
-2.66833417,5.08980700,0.02116128,1.35947508,0.98984834,0.63156891,0.04171262,2.12894024,2.43241653,1.21301623
-2.66233117,5.00048993,0.02034268,1.33924704,0.98124217,0.61914826,0.04085465,2.09207461,2.39247093,1.18412477
-2.65632816,4.90065053,0.01955854,1.31633472,0.96849107,0.60541010,0.03993039,2.04993501,2.34934428,1.15334720
-2.65032516,4.79144088,0.01880938,1.29112747,0.95171794,0.59046087,0.03893997,2.00295457,2.30382063,1.12096448
-2.64432216,4.67436506,0.01809673,1.26410789,0.93113861,0.57445165,0.03788657,1.95171636,2.25684244,1.08733268
-2.63831916,4.55124765,0.01742315,1.23584261,0.90705527,0.55757502,0.03677642,1.89693937,2.20949241,1.05287611
-2.63231616,4.42419096,0.01679222,1.20697017,0.87984734,0.54006036,0.03561869,1.83945966,2.16297037,1.01807810
-2.62631316,4.29552238,0.01620842,1.17818628,0.84996003,0.52216789,0.03442514,1.78020767,2.11856550,0.98346953
-2.62031016,4.16773317,0.01567708,1.15022686,0.81789107,0.50418144,0.03320979,1.72018227,2.07762474,0.94961555
-2.61430715,4.04341080,0.01520412,1.12384899,0.78417605,0.48640056,0.03198838,1.66042258,2.04151792,0.91710077
-2.60830415,3.92516682,0.01479596,1.09981048,0.74937310,0.46913193,0.03077784,1.60197866,2.01160055,0.88651350
-2.60230115,3.81556266,0.01445924,1.07884841,0.71404719,0.45268069,0.02959562,1.54588197,1.98917534,0.85842926
-2.59629815,3.71703579,0.01420062,1.06165729,0.67875489,0.43734175,0.02845915,1.49311676,1.97545329,0.83339436
-2.59029515,3.63182852,0.01402657,1.04886750,0.64403000,0.42339164,0.02738515,1.44459340,1.97151574,0.81190981
-2.58429215,3.56192200,0.01394312,1.04102462,0.61037044,0.41108088,0.02638910,1.40112447,1.97827823,0.79441619
-2.57828914,3.50897745,0.01395568,1.03857044,0.57822697,0.40062747,0.02548475,1.36340456,1.99645756,0.78128007
-2.57228614,3.47428660,0.01406879,1.04182627,0.54799393,0.39221135,0.02468366,1.33199412,2.02654307,0.77278217
-2.56628314,3.45873309,0.01428601,1.05097909,0.52000225,0.38597031,0.02399489,1.30730821,2.06877313,0.76910794
-2.56028014,3.46276603,0.01460968,1.06607133,0.49451487,0.38199721,0.02342481,1.28960998,2.12311792,0.77034081
-2.55427714,3.48638654,0.01504084,1.08699456,0.47172445,0.38033870,0.02297696,1.27900926,2.18926905,0.77645823
-2.54827414,3.52914796,0.01557910,1.11348754,0.45175348,0.38099540,0.02265211,1.27546595,2.26663690,0.78733099
-2.54227114,3.59016939,0.01622256,1.14513888,0.43465644,0.38392351,0.02244836,1.27879801,2.35435580,0.80272549
-2.53626813,3.66816234,0.01696777,1.18139435,0.42042386,0.38903775,0.02236136,1.28869352,2.45129742,0.82230923
-2.53026513,3.76146944,0.01780973,1.22156866,0.40898793,0.39621546,0.02238467,1.30472620,2.55609205,0.84565929
-2.52426213,3.86811399,0.01874190,1.26486173,0.40022939,0.40530177,0.02251009,1.32637380,2.66715747,0.87227346
-2.51825913,3.98585850,0.01975630,1.31037863,0.39398528,0.41611549,0.02272816,1.35303839,2.78273473,0.90158375
-2.51225613,4.11227036,0.02084364,1.35715297,0.39005720,0.42845567,0.02302860,1.38406796,2.90092986,0.93297190
-2.50625313,4.24479235,0.02199344,1.40417274,0.38821985,0.44210843,0.02340080,1.41877829,3.01976028,0.96578624
-2.50025013,4.38081546,0.02319431,1.45040791,0.38822936,0.45685395,0.02383432,1.45647441,3.13720460,0.99935946
-2.49424712,4.51775161,0.02443412,1.49483885,0.38983128,0.47247320,0.02431932,1.49647083,3.25125414,1.03302664
-2.48824412,4.65310381,0.02570035,1.53648441,0.39276799,0.48875427,0.02484695,1.53810987,3.35996450,1.06614293
-2.48224112,4.78453121,0.02698036,1.57442905,0.39678527,0.50549811,0.02540972,1.58077744,3.46150550,1.09810028
-2.47623812,4.90990700,0.02826170,1.60784758,0.40163796,0.52252336,0.02600169,1.62391588,3.55420776,1.12834269
-2.47023512,5.02736708,0.02953246,1.63602710,0.40709471,0.53967010,0.02661864,1.66703341,3.63660425,1.15637935
-2.46423212,5.13534808,0.03078155,1.65838508,0.41294158,0.55680253,0.02725813,1.70970999,3.70746555,1.18179543
-2.45822911,5.23261349,0.03199899,1.67448307,0.41898475,0.57381031,0.02791942,1.75159952,3.76582742,1.20426000
-2.45222611,5.31826731,0.03317614,1.68403562,0.42505219,0.59060861,0.02860330,1.79242853,3.81100993,1.22353092
-2.44622311,5.39175491,0.03430585,1.68691421,0.43099448,0.60713692,0.02931182,1.83199134,3.84262749,1.23945668
-2.44022011,5.45285171,0.03538260,1.68314605,0.43668478,0.62335654,0.03004796,1.87014231,3.86058958,1.25197496
-2.43421711,5.50164017,0.03640249,1.67290802,0.44201817,0.63924714,0.03081517,1.90678543,3.86509230,1.26110837
-2.42821411,5.53847678,0.03736321,1.65651607,0.44691033,0.65480224,0.03161688,1.94186198,3.85660122,1.26695733
-2.42221111,5.56395039,0.03826391,1.63441062,0.45129584,0.67002417,0.03245604,1.97533679,3.83582639,1.26969058
-2.41620810,5.57883424,0.03910495,1.60713858,0.45512610,0.68491851,0.03333459,2.00718393,3.80369057,1.26953383
-2.41020510,5.58403370,0.03988766,1.57533285,0.45836701,0.69948851,0.03425294,2.03737248,3.76129199,1.26675684
-2.40420210,5.58053235,0.04061399,1.53969001,0.46099664,0.71372958,0.03520959,2.06585333,3.70986321,1.26165973
-2.39819910,5.56933860,0.04128616,1.50094718,0.46300274,0.72762448,0.03620079,2.09254749,3.65072759,1.25455895
-2.39219610,5.55143551,0.04190626,1.45985877,0.46438050,0.74113909,0.03722022,2.11733682,3.58525515,1.24577354
-2.38619310,5.52773565,0.04247591,1.41717403,0.46513040,0.75421945,0.03825897,2.14005763,3.51481925,1.23561224
-2.38019010,5.49904314,0.04299592,1.37361613,0.46525639,0.76678994,0.03930547,2.16049766,3.44075581,1.22436192
-2.37418709,5.46602429,0.04346600,1.32986326,0.46476429,0.77875299,0.04034568,2.17839674,3.36432627,1.21227781
-2.36818409,5.42918795,0.04388460,1.28653244,0.46366071,0.78999026,0.04136339,2.19345127,3.28668558,1.19957586
-2.36218109,5.38887616,0.04424876,1.24416630,0.46195226,0.80036538,0.04234062,2.20532246,3.20885606,1.18642746
-2.35617809,5.34526530,0.04455412,1.20322320,0.45964528,0.80972810,0.04325821,2.21364806,3.13170794,1.17295671
-2.35017509,5.29837729,0.04479501,1.16407069,0.45674596,0.81791986,0.04409642,2.21805728,3.05594685,1.15924025
-2.34417209,5.24809998,0.04496468,1.12698245,0.45326093,0.82478021,0.04483565,2.21818803,2.98210843,1.14530953
-2.33816908,5.19421551,0.04505557,1.09213849,0.44919812,0.83015420,0.04545720,2.21370601,2.91055992,1.13115537
-2.33216608,5.13643484,0.04505969,1.05962849,0.44456813,0.83389998,0.04594401,2.20432451,2.84150824,1.11673449
-2.32616308,5.07443668,0.04496910,1.02945790,0.43938560,0.83589656,0.04628137,2.18982408,2.77501393,1.10197767
-2.32016008,5.00790854,0.04477636,1.00155647,0.43367094,0.83605109,0.04645755,2.17007108,2.71101004,1.08679901
-2.31415708,4.93658767,0.04447502,0.97578873,0.42745198,0.83430531,0.04646439,2.14503399,2.64932488,1.07110590
-2.30815408,4.86029987,0.04406011,0.95196595,0.42076552,0.83064098,0.04629766,2.11479669,2.58970743,1.05480906
-2.30215108,4.77899386,0.04352857,0.92985907,0.41365875,0.82508374,0.04595741,2.07956790,2.53185427,1.03783229
-2.29614807,4.69276963,0.04287961,0.90921207,0.40619032,0.81770529,0.04544804,2.03968609,2.47543651,1.02012126
-2.29014507,4.60189913,0.04211497,0.88975524,0.39843089,0.80862379,0.04477826,1.99561942,2.42012571,1.00165106
-2.28414207,4.50683839,0.04123910,0.87121789,0.39046336,0.79800233,0.04396094,1.94796074,2.36561754,0.98243203
-2.27813907,4.40823030,0.04025919,0.85334005,0.38238235,0.78604554,0.04301272,1.89741738,2.31165215,0.96251371
-2.27213607,4.30689812,0.03918508,0.83588271,0.37429317,0.77299465,0.04195353,1.84479633,2.25803057,0.94198664
-2.26613307,4.20383003,0.03802910,0.81863642,0.36631021,0.75912095,0.04080607,1.79098522,2.20462648,0.92098198
-2.26013007,4.10015559,0.03680570,0.80142789,0.35855476,0.74471828,0.03959507,1.73692990,2.15139310,0.89966914
-2.25412706,3.99711536,0.03553112,0.78412452,0.35115238,0.73009470,0.03834665,1.68360956,2.09836514,0.87825132
-2.24812406,3.89602533,0.03422284,0.76663683,0.34422992,0.71556394,0.03708754,1.63201040,2.04565604,0.85695957
-2.24212106,3.79823795,0.03289911,0.74891888,0.33791231,0.70143675,0.03584437,1.58309903,1.99345098,0.83604537
-2.23611806,3.70510171,0.03157838,0.73096671,0.33231932,0.68801296,0.03464301,1.53779659,1.94199625,0.81577238
-2.23011506,3.61792118,0.03027876,0.71281516,0.32756236,0.67557412,0.03350791,1.49695487,1.89158585,0.79640769
-2.22411206,3.53791937,0.02901748,0.69453325,0.32374157,0.66437741,0.03246155,1.46133502,1.84254625,0.77821298
-2.21810905,3.46620398,0.02781045,0.67621854,0.32094326,0.65465073,0.03152398,1.43158995,1.79522014,0.76143605
-2.21210605,3.40373878,0.02667184,0.65799068,0.31923790,0.64658913,0.03071244,1.40825075,1.74995024,0.74630304
-2.20610305,3.35132105,0.02561378,0.63998465,0.31867857,0.64035269,0.03004107,1.39171757,1.70706383,0.73301169
-2.20010005,3.30956559,0.02464613,0.62234383,0.31930016,0.63606559,0.02952075,1.38225500,1.66685894,0.72172583
-2.19409705,3.27889529,0.02377632,0.60521342,0.32111909,0.63381628,0.02915899,1.37999178,1.62959254,0.71257118
-2.18809405,3.25953800,0.02300934,0.58873425,0.32413361,0.63365850,0.02895989,1.38492458,1.59547128,0.70563266
-2.18209105,3.25152907,0.02234779,0.57303726,0.32832470,0.63561291,0.02892422,1.39692519,1.56464488,0.70095300
-2.17608804,3.25471863,0.02179197,0.55823884,0.33365722,0.63966893,0.02904950,1.41575053,1.53720220,0.69853272
-2.17008504,3.26878256,0.02134006,0.54443701,0.34008147,0.64578672,0.02933017,1.44105471,1.51316995,0.69833119
-2.16408204,3.29323615,0.02098837,0.53170861,0.34753481,0.65389885,0.02975776,1.47240238,1.49251367,0.70026868
-2.15807904,3.32744929,0.02073157,0.52010734,0.35594340,0.66391173,0.03032115,1.50928259,1.47514077,0.70422925
-2.15207604,3.37066241,0.02056298,0.50966281,0.36522380,0.67570656,0.03100679,1.55112261,1.46090512,0.71006411
