energy_ev,total_up,Ag_p_up,Ag_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.26863432,0.00817358,0.00123335,0.00342089,0.00346890,0.00000000,0.00020402,0.00044202,0.00144123,0.00000000
-3.26263132,0.00621047,0.00093626,0.00260639,0.00259737,0.00000000,0.00015630,0.00033862,0.00108460,0.00000000
-3.25662831,0.00468688,0.00070617,0.00197226,0.00193133,0.00000000,0.00011893,0.00025764,0.00081079,0.00000000
-3.25062531,0.00351331,0.00052923,0.00148229,0.00142625,0.00000000,0.00008988,0.00019470,0.00060214,0.00000000
-3.24462231,0.00261622,0.00039414,0.00110660,0.00104623,0.00000000,0.00006750,0.00014614,0.00044437,0.00000000
-3.23861931,0.00193587,0.00029179,0.00082079,0.00076260,0.00000000,0.00005041,0.00010896,0.00032605,0.00000000
-3.23261631,0.00142419,0.00021487,0.00060515,0.00055275,0.00000000,0.00003749,0.00008071,0.00023812,0.00000000
-3.22661331,0.00104293,0.00015761,0.00044392,0.00039900,0.00000000,0.00002784,0.00005943,0.00017348,0.00000000
-3.22061031,0.00076203,0.00011549,0.00032465,0.00028773,0.00000000,0.00002078,0.00004355,0.00012667,0.00000000
-3.21460730,0.00055823,0.00008502,0.00023765,0.00020860,0.00000000,0.00001575,0.00003182,0.00009354,0.00000000
-3.20860430,0.00041383,0.00006359,0.00017549,0.00015392,0.00000000,0.00001237,0.00002328,0.00007106,0.00000000
-3.20260130,0.00031577,0.00004926,0.00013265,0.00011812,0.00000000,0.00001037,0.00001719,0.00005707,0.00000000
-3.19659830,0.00025488,0.00004073,0.00010515,0.00009744,0.00000000,0.00000959,0.00001301,0.00005022,0.00000000
-3.19059530,0.00022527,0.00003719,0.00009037,0.00008959,0.00000000,0.00000998,0.00001034,0.00004983,0.00000000
-3.18459230,0.00022397,0.00003834,0.00008684,0.00009356,0.00000000,0.00001163,0.00000892,0.00005589,0.00000000
-3.17858929,0.00025077,0.00004427,0.00009416,0.00010959,0.00000000,0.00001470,0.00000861,0.00006900,0.00000000
-3.17258629,0.00030810,0.00005560,0.00011297,0.00013909,0.00000000,0.00001951,0.00000935,0.00009045,0.00000000
-3.16658329,0.00040124,0.00007338,0.00014496,0.00018475,0.00000000,0.00002654,0.00001120,0.00012230,0.00000000
-3.16058029,0.00053859,0.00009928,0.00019298,0.00025067,0.00000000,0.00003644,0.00001432,0.00016750,0.00000000
-3.15457729,0.00073211,0.00013561,0.00026119,0.00034258,0.00000000,0.00005008,0.00001898,0.00023008,0.00000000
-3.14857429,0.00099801,0.00018545,0.00035527,0.00046815,0.00000000,0.00006863,0.00002554,0.00031534,0.00000000
-3.14257129,0.00135749,0.00025288,0.00048270,0.00063735,0.00000000,0.00009356,0.00003454,0.00043015,0.00000000
-3.13656828,0.00183779,0.00034310,0.00065311,0.00086293,0.00000000,0.00012676,0.00004664,0.00058328,0.00000000
-3.13056528,0.00247328,0.00046273,0.00087869,0.00116091,0.00000000,0.00017061,0.00006274,0.00078578,0.00000000
-3.12456228,0.00330684,0.00062002,0.00117462,0.00155123,0.00000000,0.00022804,0.00008391,0.00105138,0.00000000
-3.11855928,0.00439125,0.00082522,0.00155965,0.00205836,0.00000000,0.00030266,0.00011153,0.00139704,0.00000000
-3.11255628,0.00579085,0.00109085,0.00205658,0.00271205,0.00000000,0.00039887,0.00014726,0.00184339,0.00000000
-3.10655328,0.00758315,0.00143214,0.00269290,0.00354803,0.00000000,0.00052194,0.00019312,0.00241535,0.00000000
-3.10055028,0.00986048,0.00186734,0.00350138,0.00460873,0.00000000,0.00067814,0.00025153,0.00314263,0.00000000
-3.09454727,0.01273171,0.00241815,0.00452061,0.00594401,0.00000000,0.00087483,0.00032536,0.00406033,0.00000000
-3.08854427,0.01632360,0.00311010,0.00579555,0.00761170,0.00000000,0.00112057,0.00041799,0.00520939,0.00000000
-3.08254127,0.02078212,0.00397288,0.00737792,0.00967806,0.00000000,0.00142517,0.00053333,0.00663708,0.00000000
-3.07653827,0.02627321,0.00504067,0.00932653,0.01221808,0.00000000,0.00179973,0.00067588,0.00839727,0.00000000
-3.07053527,0.03298311,0.00635236,0.01170734,0.01531539,0.00000000,0.00225666,0.00085075,0.01055060,0.00000000
-3.06453227,0.04111797,0.00795171,0.01459333,0.01906192,0.00000000,0.00280961,0.00106366,0.01316444,0.00000000
-3.05852926,0.05090266,0.00988733,0.01806407,0.02355715,0.00000000,0.00347336,0.00132099,0.01631257,0.00000000
-3.05252626,0.06257857,0.01221254,0.02220491,0.02890681,0.00000000,0.00426367,0.00162969,0.02007458,0.00000000
-3.04652326,0.07640041,0.01498507,0.02710582,0.03522115,0.00000000,0.00519697,0.00199734,0.02453493,0.00000000
-3.04052026,0.09263174,0.01826650,0.03285982,0.04261255,0.00000000,0.00629007,0.00243197,0.02978160,0.00000000
-3.03451726,0.11153932,0.02212153,0.03956090,0.05119266,0.00000000,0.00755971,0.00294208,0.03590443,0.00000000
-3.02851426,0.13338625,0.02661697,0.04730161,0.06106885,0.00000000,0.00902205,0.00353649,0.04299296,0.00000000
-3.02251126,0.15842397,0.03182058,0.05617018,0.07234031,0.00000000,0.01069206,0.00422422,0.05113396,0.00000000
-3.01650825,0.18688327,0.03779958,0.06624726,0.08509356,0.00000000,0.01258293,0.00501431,0.06040865,0.00000000
-3.01050525,0.21896451,0.04461906,0.07760250,0.09939780,0.00000000,0.01470529,0.00591575,0.07088953,0.00000000
-3.00450225,0.25482746,0.05234016,0.09029086,0.11530003,0.00000000,0.01706658,0.00693721,0.08263717,0.00000000
-2.99849925,0.29458104,0.06101819,0.10434898,0.13282030,0.00000000,0.01967023,0.00808698,0.09569681,0.00000000
-2.99249625,0.33827341,0.07070066,0.11979163,0.15194725,0.00000000,0.02251510,0.00937272,0.11009512,0.00000000
-2.98649325,0.38588303,0.08142534,0.13660852,0.17263417,0.00000000,0.02559481,0.01080139,0.12583707,0.00000000
-2.98049025,0.43731104,0.09321841,0.15476164,0.19479588,0.00000000,0.02889729,0.01237912,0.14290329,0.00000000
-2.97448724,0.49237561,0.10609277,0.17418321,0.21830671,0.00000000,0.03240448,0.01411112,0.16124780,0.00000000
-2.96848424,0.55080864,0.12004663,0.19477459,0.24299967,0.00000000,0.03609219,0.01600164,0.18079660,0.00000000
-2.96248124,0.61225529,0.13506236,0.21640613,0.26866718,0.00000000,0.03993019,0.01805396,0.20144690,0.00000000
-2.95647824,0.67627661,0.15110580,0.23891817,0.29506333,0.00000000,0.04388259,0.02027043,0.22306741,0.00000000
-2.95047524,0.74235547,0.16812595,0.26212324,0.32190784,0.00000000,0.04790841,0.02265253,0.24549947,0.00000000
-2.94447224,0.80990578,0.18605511,0.28580944,0.34889163,0.00000000,0.05196245,0.02520095,0.26855934,0.00000000
-2.93846923,0.87828490,0.20480950,0.30974502,0.37568390,0.00000000,0.05599641,0.02791569,0.29204133,0.00000000
-2.93246623,0.94680885,0.22429035,0.33368385,0.40194056,0.00000000,0.05996017,0.03079617,0.31572196,0.00000000
-2.92646323,1.01476992,0.24438540,0.35737197,0.42731367,0.00000000,0.06380334,0.03384127,0.33936483,0.00000000
-2.92046023,1.08145592,0.26497069,0.38055454,0.45146159,0.00000000,0.06747681,0.03704936,0.36272612,0.00000000
-2.91445723,1.14617037,0.28591272,0.40298325,0.47405932,0.00000000,0.07093451,0.04041830,0.38556055,0.00000000
-2.90845423,1.20825272,0.30707076,0.42442375,0.49480869,0.00000000,0.07413500,0.04394531,0.40762741,0.00000000
-2.90245123,1.26709774,0.32829925,0.44466270,0.51344789,0.00000000,0.07704307,0.04762675,0.42869663,0.00000000
-2.89644822,1.32217304,0.34945024,0.46351426,0.52975984,0.00000000,0.07963115,0.05145787,0.44855444,0.00000000
-2.89044522,1.37303404,0.37037566,0.48082554,0.54357905,0.00000000,0.08188045,0.05543240,0.46700843,0.00000000
-2.88444222,1.41933553,0.39092953,0.49648089,0.55479657,0.00000000,0.08378186,0.05954212,0.48389195,0.00000000
-2.87843922,1.46083923,0.41096986,0.51040462,0.56336287,0.00000000,0.08533635,0.06377629,0.49906743,0.00000000
-2.87243622,1.49741706,0.43036034,0.52256222,0.56928838,0.00000000,0.08655516,0.06812113,0.51242868,0.00000000
-2.86643322,1.52904986,0.44897173,0.53295978,0.57264175,0.00000000,0.08745940,0.07255927,0.52390208,0.00000000
-2.86043022,1.55582160,0.46668302,0.54164182,0.57354586,0.00000000,0.08807927,0.07706926,0.53344655,0.00000000
-2.85442721,1.57790947,0.48338236,0.54868743,0.57217188,0.00000000,0.08845295,0.08162518,0.54105254,0.00000000
-2.84842421,1.59557032,0.49896786,0.55420506,0.56873152,0.00000000,0.08862498,0.08619643,0.54673997,0.00000000
-2.84242121,1.60912415,0.51334834,0.55832613,0.56346806,0.00000000,0.08864444,0.09074767,0.55055543,0.00000000
-2.83641821,1.61893554,0.52644404,0.56119777,0.55664649,0.00000000,0.08856285,0.09523911,0.55256875,0.00000000
-2.83041521,1.62539398,0.53818754,0.56297511,0.54854328,0.00000000,0.08843187,0.09962694,0.55286921,0.00000000
-2.82441221,1.62889419,0.54852478,0.56381341,0.53943629,0.00000000,0.08830105,0.10386422,0.55156157,0.00000000
-2.81840920,1.62981726,0.55741640,0.56386047,0.52959529,0.00000000,0.08821552,0.10790191,0.54876230,0.00000000
-2.81240620,1.62851391,0.56483933,0.56324975,0.51927354,0.00000000,0.08821392,0.11169030,0.54459593,0.00000000
-2.80640320,1.62529029,0.57078864,0.56209444,0.50870074,0.00000000,0.08832652,0.11518068,0.53919201,0.00000000
-2.80040020,1.62039742,0.57527970,0.56048279,0.49807764,0.00000000,0.08857374,0.11832709,0.53268259,0.00000000
-2.79439720,1.61402439,0.57835041,0.55847497,0.48757248,0.00000000,0.08896503,0.12108835,0.52520040,0.00000000
-2.78839420,1.60629587,0.58006352,0.55610161,0.47731933,0.00000000,0.08949829,0.12342994,0.51687771,0.00000000
-2.78239120,1.59727379,0.58050880,0.55336398,0.46741825,0.00000000,0.09015975,0.12532600,0.50784585,0.00000000
-2.77638819,1.58696304,0.57980485,0.55023583,0.45793712,0.00000000,0.09092443,0.12676095,0.49823531,0.00000000
-2.77038519,1.57532075,0.57810046,0.54666688,0.44891497,0.00000000,0.09175707,0.12773100,0.48817634,0.00000000
-2.76438219,1.56226859,0.57557518,0.54258758,0.44036646,0.00000000,0.09261360,0.12824520,0.47779976,0.00000000
-2.75837919,1.54770721,0.57243899,0.53791495,0.43228714,0.00000000,0.09344295,0.12832608,0.46723800,0.00000000
-2.75237619,1.53153212,0.56893083,0.53255933,0.42465921,0.00000000,0.09418928,0.12800973,0.45662598,0.00000000
-2.74637319,1.51364985,0.56531597,0.52643141,0.41745736,0.00000000,0.09479443,0.12734539,0.44610182,0.00000000
-2.74037019,1.49399373,0.56188207,0.51944943,0.41065430,0.00000000,0.09520047,0.12639446,0.43580714,0.00000000
-2.73436718,1.47253813,0.55893391,0.51154603,0.40422577,0.00000000,0.09535233,0.12522900,0.42588689,0.00000000
-2.72836418,1.44931069,0.55678698,0.50267451,0.39815473,0.00000000,0.09520029,0.12392970,0.41648850,0.00000000
-2.72236118,1.42440166,0.55576003,0.49281414,0.39243450,0.00000000,0.09470225,0.12258350,0.40776055,0.00000000
-2.71635818,1.39797004,0.55616674,0.48197431,0.38707092,0.00000000,0.09382578,0.12128088,0.39985080,0.00000000
-2.71035518,1.37024638,0.55830695,0.47019741,0.38208327,0.00000000,0.09254966,0.12011299,0.39290374,0.00000000
-2.70435218,1.34153197,0.56245775,0.45756020,0.37750431,0.00000000,0.09086506,0.11916868,0.38705780,0.00000000
-2.69834917,1.31219488,0.56886477,0.44417381,0.37337925,0.00000000,0.08877618,0.11853167,0.38244233,0.00000000
-2.69234617,1.28266302,0.57773414,0.43018241,0.36976412,0.00000000,0.08630043,0.11827786,0.37917465,0.00000000
-2.68634317,1.25341485,0.58922550,0.41576056,0.36672356,0.00000000,0.08346807,0.11847306,0.37735723,0.00000000
-2.68034017,1.22496837,0.60344639,0.40110956,0.36432844,0.00000000,0.08032140,0.11917104,0.37707540,0.00000000
-2.67433717,1.19786902,0.62044834,0.38645300,0.36265338,0.00000000,0.07691357,0.12041221,0.37839553,0.00000000
-2.66833417,1.17267723,0.64022482,0.37203167,0.36177463,0.00000000,0.07330700,0.12222275,0.38136408,0.00000000
-2.66233117,1.14995632,0.66271119,0.35809821,0.36176822,0.00000000,0.06957160,0.12461441,0.38600742,0.00000000
-2.65632816,1.13026118,0.68778662,0.34491163,0.36270878,0.00000000,0.06578275,0.12758484,0.39233253,0.00000000
-2.65032516,1.11412832,0.71527785,0.33273198,0.36466888,0.00000000,0.06201919,0.13111841,0.40032866,0.00000000
-2.64432216,1.10206744,0.74496460,0.32181529,0.36771907,0.00000000,0.05836096,0.13518759,0.40996965,0.00000000
-2.63831916,1.09455465,0.77658623,0.31240892,0.37192838,0.00000000,0.05488731,0.13975461,0.42121693,0.00000000
-2.63231616,1.09202735,0.80984938,0.30474738,0.37736520,0.00000000,0.05167478,0.14477345,0.43402297,0.00000000
-2.62631316,1.09488045,0.84443603,0.29904869,0.38409845,0.00000000,0.04879540,0.15019195,0.44833493,0.00000000
-2.62031016,1.10346360,0.88001160,0.29551109,0.39219855,0.00000000,0.04631509,0.15595399,0.46409816,0.00000000
-2.61430715,1.11807912,0.91623273,0.29431022,0.40173818,0.00000000,0.04429231,0.16200158,0.48125949,0.00000000
-2.60830415,1.13898009,0.95275428,0.29559654,0.41279245,0.00000000,0.04277683,0.16827681,0.49976990,0.00000000
-2.60230115,1.16636812,0.98923529,0.29949300,0.42543826,0.00000000,0.04180882,0.17472351,0.51958641,0.00000000
-2.59629815,1.20039056,1.02534381,0.30609273,0.43975270,0.00000000,0.04141807,0.18128873,0.54067310,0.00000000
-2.59029515,1.24113675,1.06076043,0.31545684,0.45581038,0.00000000,0.04162341,0.18792372,0.56300100,0.00000000
-2.58429215,1.28863323,1.09518062,0.32761221,0.47367963,0.00000000,0.04243238,0.19458471,0.58654703,0.00000000
-2.57828914,1.34283800,1.12831598,0.34254916,0.49341768,0.00000000,0.04384096,0.20123330,0.61129188,0.00000000
-2.57228614,1.40363389,1.15989474,0.36021938,0.51506492,0.00000000,0.04583362,0.20783656,0.63721701,0.00000000
-2.56628314,1.47082143,1.18966166,0.38053382,0.53863857,0.00000000,0.04838340,0.21436692,0.66430089,0.00000000
-2.56028014,1.54411180,1.21737782,0.40336096,0.56412594,0.00000000,0.05145227,0.22080178,0.69251484,0.00000000
-2.55427714,1.62312026,1.24282044,0.42852553,0.59147782,0.00000000,0.05499164,0.22712308,0.72181848,0.00000000
-2.54827414,1.70736080,1.26578323,0.45580787,0.62060231,0.00000000,0.05894305,0.23331677,0.75215538,0.00000000
-2.54227114,1.79624270,1.28607721,0.48494411,0.65135951,0.00000000,0.06323915,0.23937218,0.78344882,0.00000000
-2.53626813,1.88906947,1.30353244,0.51562745,0.68355757,0.00000000,0.06780476,0.24528152,0.81559832,0.00000000
-2.53026513,1.98504082,1.31800037,0.54751053,0.71695037,0.00000000,0.07255831,0.25103931,0.84847674,0.00000000
-2.52426213,2.08325798,1.32935698,0.58020916,0.75123716,0.00000000,0.07741334,0.25664199,0.88192844,0.00000000
-2.51825913,2.18273263,1.33750635,0.61330739,0.78606447,0.00000000,0.08228026,0.26208743,0.91576857,0.00000000
-2.51225613,2.28239954,1.34238452,0.64636390,0.82103025,0.00000000,0.08706824,0.26737464,0.94978335,0.00000000
-2.50625313,2.38113264,1.34396322,0.67891967,0.85569030,0.00000000,0.09168724,0.27250343,0.98373167,0.00000000
-2.50025013,2.47776438,1.34225314,0.71050670,0.88956697,0.00000000,0.09605002,0.27747407,1.01734772,0.00000000
-2.49424712,2.57110764,1.33730656,0.74065772,0.92215978,0.00000000,0.10007419,0.28228700,1.05034464,0.00000000
-2.48824412,2.65997980,1.32921866,0.76891635,0.95295769,0.00000000,0.10368419,0.28694243,1.08241910,0.00000000
-2.48224112,2.74322784,1.31812774,0.79484763,0.98145256,0.00000000,0.10681306,0.29143995,1.11325655,0.00000000
-2.47623812,2.81975394,1.30421375,0.81804841,1.00715345,0.00000000,0.10940404,0.29577810,1.14253701,0.00000000
-2.47023512,2.88854043,1.28769544,0.83815725,1.02960106,0.00000000,0.11141187,0.29995386,1.16994117,0.00000000
-2.46423212,2.94867330,1.26882597,0.85486351,1.04838189,0.00000000,0.11280369,0.30396215,1.19515662,0.00000000
-2.45822911,2.99936342,1.24788719,0.86791516,1.06314155,0.00000000,0.11355969,0.30779533,1.21788392,0.00000000
-2.45222611,3.03996479,1.22518300,0.87712521,1.07359668,0.00000000,0.11367322,0.31144280,1.23784252,0.00000000
-2.44622311,3.06998907,1.20103190,0.88237629,1.07954516,0.00000000,0.11315055,0.31489062,1.25477613,0.00000000
-2.44022011,3.08911612,1.17575936,0.88362337,1.08087409,0.00000000,0.11201029,0.31812134,1.26845758,0.00000000
-2.43421711,3.09720026,1.14969025,0.88089446,1.07756532,0.00000000,0.11028235,0.32111400,1.27869309,0.00000000
-2.42821411,3.09427211,1.12314186,0.87428932,1.06969846,0.00000000,0.10800663,0.32384438,1.28532577,0.00000000
-2.42221111,3.08053622,1.09641787,0.86397623,1.05745109,0.00000000,0.10523148,0.32628551,1.28823836,0.00000000
-2.41620810,3.05636474,1.06980351,0.85018699,1.04109640,0.00000000,0.10201193,0.32840850,1.28735538,0.00000000
-2.41020510,3.02228753,1.04356226,0.83321041,1.02099829,0.00000000,0.09840787,0.33018360,1.28264451,0.00000000
-2.40420210,2.97897937,1.01793406,0.81338453,0.99760409,0.00000000,0.09448213,0.33158165,1.27411731,0.00000000
-2.39819910,2.92724461,0.99313520,0.79108787,0.97143537,0.00000000,0.09029864,0.33257566,1.26182947,0.00000000
-2.39219610,2.86800014,0.96935964,0.76673011,0.94307686,0.00000000,0.08592077,0.33314265,1.24588047,0.00000000
-2.38619310,2.80225714,0.94678158,0.74074250,0.91316413,0.00000000,0.08140970,0.33326559,1.22641284,0.00000000
-2.38019010,2.73110203,0.92555898,0.71356824,0.88237016,0.00000000,0.07682319,0.33293532,1.20361093,0.00000000
-2.37418709,2.65567731,0.90583764,0.68565325,0.85139121,0.00000000,0.07221440,0.33215239,1.17769933,0.00000000
-2.36818409,2.57716231,0.88775528,0.65743744,0.82093240,0.00000000,0.06763121,0.33092872,1.14894083,0.00000000
-2.36218109,2.49675429,0.87144526,0.62934665,0.79169305,0.00000000,0.06311558,0.32928884,1.11763385,0.00000000
-2.35617809,2.41564984,0.85703946,0.60178548,0.76435221,0.00000000,0.05870337,0.32727073,1.08410943,0.00000000
-2.35017509,2.33502665,0.84466980,0.57513099,0.73955455,0.00000000,0.05442428,0.32492612,1.04872747,0.00000000
-2.34417209,2.25602556,0.83446823,0.54972723,0.71789664,0.00000000,0.05030204,0.32232006,1.01187239,0.00000000
-2.33816908,2.17973287,0.82656480,0.52588074,0.69991396,0.00000000,0.04635479,0.31952989,0.97394792,0.00000000
-2.33216608,2.10716284,0.82108386,0.50385678,0.68606864,0.00000000,0.04259552,0.31664348,0.93537112,0.00000000
-2.32616308,2.03924032,0.81813835,0.48387633,0.67673817,0.00000000,0.03903273,0.31375673,0.89656560,0.00000000
-2.32016008,1.97678385,0.81782243,0.46611386,0.67220524,0.00000000,0.03567098,0.31097058,0.85795397,0.00000000
-2.31415708,1.92048922,0.82020287,0.45069560,0.67264884,0.00000000,0.03251158,0.30838738,0.81994967,0.00000000
-2.30815408,1.87091410,0.82530957,0.43769858,0.67813709,0.00000000,0.02955317,0.30610700,0.78294831,0.00000000
-2.30215108,1.82846411,0.83312596,0.42715022,0.68862180,0.00000000,0.02679234,0.30422271,0.74731887,0.00000000
-2.29614807,1.79338105,0.84357989,0.41902851,0.70393533,0.00000000,0.02422408,0.30281715,0.71339490,0.00000000
-2.29014507,1.76573393,0.85653570,0.41326306,0.72378988,0.00000000,0.02184227,0.30195841,0.68146629,0.00000000
-2.28414207,1.74541357,0.87178816,0.40973673,0.74777966,0.00000000,0.01964000,0.30169665,0.65177171,0.00000000
-2.27813907,1.73213132,0.88905899,0.40828827,0.77538606,0.00000000,0.01760989,0.30206130,0.62449228,0.00000000
-2.27213607,1.72542268,0.90799631,0.40871567,0.80598613,0.00000000,0.01574426,0.30305901,0.59974677,0.00000000
-2.26613307,1.72465594,0.92817746,0.41078062,0.83886430,0.00000000,0.01403531,0.30467255,0.57758856,0.00000000
-2.26013007,1.72904627,0.94911533,0.41421378,0.87322745,0.00000000,0.01247523,0.30686059,0.55800466,0.00000000
-2.25412706,1.73767495,0.97026810,0.41872093,0.90822290,0.00000000,0.01105621,0.30955856,0.54091683,0.00000000
-2.24812406,1.74951358,0.99105217,0.42399000,0.94295915,0.00000000,0.00977059,0.31268041,0.52618497,0.00000000
-2.24212106,1.76345245,1.01085780,0.42969858,0.97652864,0.00000000,0.00861078,0.31612121,0.51361257,0.00000000
-2.23611806,1.77833230,1.02906683,0.43552201,1.00803196,0.00000000,0.00756935,0.31976054,0.50295409,0.00000000
-2.23011506,1.79297818,1.04507159,0.44114158,1.03660264,0.00000000,0.00663906,0.32346645,0.49392407,0.00000000
-2.22411206,1.80623446,1.05829433,0.44625265,1.06143160,0.00000000,0.00581290,0.32709981,0.48620739,0.00000000
-2.21810905,1.81699921,1.06820603,0.45057247,1.08179035,0.00000000,0.00508410,0.33051882,0.47947056,0.00000000
-2.21210605,1.82425698,1.07434388,0.45384735,1.09705198,0.00000000,0.00444628,0.33358367,0.47337325,0.00000000
-2.20610305,1.82710848,1.07632649,0.45585891,1.10670911,0.00000000,0.00389344,0.33616086,0.46757984,0.00000000
-2.20010005,1.82479610,1.07386622,0.45642929,1.11038800,0.00000000,0.00342012,0.33812737,0.46177040,0.00000000
-2.19409705,1.81672433,1.06677807,0.45542504,1.10785829,0.00000000,0.00302143,0.33937430,0.45565063,0.00000000
-2.18809405,1.80247449,1.05498473,0.45275964,1.09903794,0.00000000,0.00269317,0.33981000,0.44896052,0.00000000
-2.18209105,1.78181324,1.03851783,0.44839460,1.08399322,0.00000000,0.00243191,0.33936262,0.44148138,0.00000000
-2.17608804,1.75469498,1.01751527,0.44233910,1.06293386,0.00000000,0.00223506,0.33798201,0.43304094,0.00000000
-2.17008504,1.72125819,0.99221498,0.43464831,1.03620358,0.00000000,0.00210089,0.33564103,0.42351664,0.00000000
-2.16408204,1.68181611,0.96294560,0.42542047,1.00426652,0.00000000,0.00202861,0.33233620,0.41283686,0.00000000
-2.15807904,1.63684260,0.93011447,0.41479288,0.96769029,0.00000000,0.00201835,0.32808780,0.40098034,0.00000000
-2.15207604,1.58695371,0.89419371,0.40293704,0.92712641,0.00000000,0.00207113,0.32293935,0.38797384,0.00000000
-2.14607304,1.53288602,0.85570503,0.39005304,0.88328891,0.00000000,0.00218878,0.31695662,0.37388838,0.00000000
-2.14007004,1.47547260,0.81520393,0.37636352,0.83693223,0.00000000,0.00237390,0.31022608,0.35883411,0.00000000
-2.13406703,1.41561746,0.77326386,0.36210732,0.78882912,0.00000000,0.00262964,0.30285294,0.34295447,0.00000000
-2.12806403,1.35426943,0.73046113,0.34753300,0.73974937,0.00000000,0.00295958,0.29495863,0.32641951,0.00000000
-2.12206103,1.29239612,0.68736080,0.33289239,0.69044024,0.00000000,0.00336749,0.28667797,0.30941907,0.00000000
-2.11605803,1.23095873,0.64450406,0.31843434,0.64160904,0.00000000,0.00385711,0.27815582,0.29215583,0.00000000
-2.11005503,1.17088816,0.60239731,0.30439874,0.59390833,0.00000000,0.00443181,0.26954345,0.27483869,0.00000000
-2.10405203,1.11306306,0.56150316,0.29101088,0.54792408,0.00000000,0.00509435,0.26099452,0.25767657,0.00000000
-2.09804902,1.05828993,0.52223331,0.27847639,0.50416682,0.00000000,0.00584651,0.25266087,0.24087283,0.00000000
-2.09204602,1.00728582,0.48494339,0.26697653,0.46306594,0.00000000,0.00668880,0.24468813,0.22462055,0.00000000
-2.08604302,0.96066369,0.44992955,0.25666424,0.42496681,0.00000000,0.00762017,0.23721133,0.20909858,0.00000000
-2.08004002,0.91892075,0.41742686,0.24766081,0.39013064,0.00000000,0.00863765,0.23035054,0.19446861,0.00000000
-2.07403702,0.88242985,0.38760920,0.24005325,0.35873675,0.00000000,0.00973617,0.22420692,0.18087311,0.00000000
-2.06803402,0.85143416,0.36059047,0.23389255,0.33088690,0.00000000,0.01090837,0.21885904,0.16843414,0.00000000
-2.06203102,0.82604519,0.33642720,0.22919274,0.30661123,0.00000000,0.01214444,0.21435996,0.15725310,0.00000000
-2.05602801,0.80624425,0.31512200,0.22593100,0.28587559,0.00000000,0.01343213,0.21073500,0.14741113,0.00000000
-2.05002501,0.79188731,0.29662814,0.22404865,0.26858979,0.00000000,0.01475676,0.20798044,0.13897023,0.00000000
-2.04402201,0.78271340,0.28085472,0.22345325,0.25461644,0.00000000,0.01610146,0.20606324,0.13197493,0.00000000
-2.03801901,0.77835611,0.26767262,0.22402163,0.24378010,0.00000000,0.01744739,0.20492193,0.12645427,0.00000000
-2.03201601,0.77835829,0.25692088,0.22560400,0.23587640,0.00000000,0.01877410,0.20446856,0.12242418,0.00000000
-2.02601301,0.78218928,0.24841347,0.22802885,0.23068095,0.00000000,0.02006005,0.20459176,0.11988986,0.00000000
-2.02001001,0.78926443,0.24194631,0.23110868,0.22795781,0.00000000,0.02128315,0.20516084,0.11884826,0.00000000
-2.01400700,0.79896623,0.23730436,0.23464636,0.22746725,0.00000000,0.02242134,0.20603081,0.11929033,0.00000000
-2.00800400,0.81066630,0.23426860,0.23844184,0.22897278,0.00000000,0.02345330,0.20704802,0.12120309,0.00000000
-2.00200100,0.82374765,0.23262286,0.24229917,0.23224722,0.00000000,0.02435911,0.20805636,0.12457134,0.00000000
-1.99599800,0.83762633,0.23216015,0.24603328,0.23707774,0.00000000,0.02512089,0.20890364,0.12937893,0.00000000
-1.98999500,0.85177165,0.23268849,0.24947664,0.24326987,0.00000000,0.02572345,0.20944798,0.13560958,0.00000000
-1.98399200,0.86572438,0.23403599,0.25248524,0.25065036,0.00000000,0.02615484,0.20956391,0.14324730,0.00000000
-1.97798899,0.87911214,0.23605517,0.25494378,0.25906896,0.00000000,0.02640677,0.20914782,0.15227628,0.00000000
-1.97198599,0.89166154,0.23862632,0.25677000,0.26839918,0.00000000,0.02647500,0.20812283,0.16268045,0.00000000
-1.96598299,0.90320669,0.24165984,0.25791770,0.27853807,0.00000000,0.02635949,0.20644247,0.17444276,0.00000000
-1.95997999,0.91369387,0.24509772,0.25837866,0.28940526,0.00000000,0.02606453,0.20409343,0.18754421,0.00000000
-1.95397699,0.92318237,0.24891388,0.25818322,0.30094124,0.00000000,0.02559859,0.20109704,0.20196290,0.00000000
-1.94797399,0.93184153,0.25311371,0.25739959,0.31310521,0.00000000,0.02497416,0.19750949,0.21767306,0.00000000
-1.94197099,0.93994445,0.25773265,0.25613190,0.32587271,0.00000000,0.02420737,0.19342088,0.23464431,0.00000000
-1.93596798,0.94785861,0.26283406,0.25451719,0.33923304,0.00000000,0.02331754,0.18895303,0.25284120,0.00000000
-1.92996498,0.95603388,0.26850647,0.25272133,0.35318683,0.00000000,0.02232664,0.18425632,0.27222303,0.00000000
-1.92396198,0.96498857,0.27486016,0.25093420,0.36774378,0.00000000,0.02125868,0.17950549,0.29274413,0.00000000
-1.91795898,0.97529385,0.28202337,0.24936408,0.38292075,0.00000000,0.02013906,0.17489471,0.31435434,0.00000000
-1.91195598,0.98755705,0.29013807,0.24823164,0.39874014,0.00000000,0.01899392,0.17063201,0.33699990,0.00000000
-1.90595298,1.00240425,0.29935541,0.24776356,0.41522865,0.00000000,0.01784949,0.16693328,0.36062433,0.00000000
