energy_ev,total_up,B_p_up,B_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,4.23229281,0.30853973,0.00000000,1.91280789,2.08059441,0.02886459,1.61249296
-4.29514757,4.24785340,0.29821689,0.00000000,1.85677561,2.15903169,0.02973764,1.57860657
-4.28914457,4.27430163,0.28833548,0.00000000,1.80523336,2.24440665,0.03077482,1.54779071
-4.28314157,4.31364622,0.27905702,0.00000000,1.75968005,2.33713051,0.03200812,1.52123040
-4.27713857,4.36786170,0.27054153,0.00000000,1.72153951,2.43759589,0.03346945,1.50010931
-4.27113557,4.43882796,0.26294346,0.00000000,1.69212438,2.54615745,0.03518963,1.48557775
-4.26513257,4.52826463,0.25640754,0.00000000,1.67260068,2.66310858,0.03719741,1.47871906
-4.25912956,4.63766222,0.25106448,0.00000000,1.66395360,2.78865481,0.03951842,1.48051541
-4.25312656,4.76821244,0.24702678,0.00000000,1.66695554,2.92288468,0.04217415,1.49181422
-4.24712356,4.92074039,0.24438492,0.00000000,1.68213757,3.06573939,0.04518099,1.51329642
-4.24112056,5.09564158,0.24320396,0.00000000,1.70976499,3.21698270,0.04854929,1.54544795
-4.23511756,5.29282686,0.24352089,0.00000000,1.74981837,3.37617263,0.05228261,1.58853555
-4.22911456,5.51167819,0.24534266,0.00000000,1.80198094,3.54263702,0.05637701,1.64258812
-4.22311156,5.75101808,0.24864526,0.00000000,1.86563318,3.71545464,0.06082057,1.70738446
-4.21710855,6.00909528,0.25337359,0.00000000,1.93985550,3.89344377,0.06559304,1.78244813
-4.21110555,6.28358847,0.25944251,0.00000000,2.02343950,4.07515984,0.07066575,1.86705009
-4.20510255,6.57162943,0.26673869,0.00000000,2.11490812,4.25890342,0.07600164,1.96021915
-4.19909955,6.86984620,0.27512350,0.00000000,2.21254454,4.44273945,0.08155564,2.06076021
-4.19309655,7.17442596,0.28443662,0.00000000,2.31442957,4.62452813,0.08727512,2.16728006
-4.18709355,7.48119649,0.29450038,0.00000000,2.41848669,4.80196711,0.09310075,2.27821988
-4.18109055,7.78572424,0.30512456,0.00000000,2.52253352,4.97264426,0.09896738,2.39189376
-4.17508754,8.08342604,0.31611155,0.00000000,2.62433836,5.13409941,0.10480527,2.50653191
-4.16908454,8.36969115,0.32726170,0.00000000,2.72167998,5.28389312,0.11054143,2.62032737
-4.16308154,8.64000918,0.33837857,0.00000000,2.81240851,5.41967973,0.11610115,2.73148468
-4.15707854,8.89009960,0.34927408,0.00000000,2.89450555,5.53928195,0.12140960,2.83826897
-4.15107554,9.11603793,0.35977319,0.00000000,2.96614098,5.64076369,0.12639356,2.93905387
-4.14507254,9.31437380,0.36971817,0.00000000,3.02572473,5.72249782,0.13098324,3.03236673
-4.13906953,9.48223648,0.37897223,0.00000000,3.07195129,5.78322593,0.13511396,3.11692953
-4.13306653,9.61742356,0.38742243,0.00000000,3.10383537,5.82210708,0.13872795,3.19169431
-4.12706353,9.71846942,0.39498186,0.00000000,3.12073759,5.83875315,0.14177593,3.25587171
-4.12106053,9.78469067,0.40159097,0.00000000,3.12237910,5.83324910,0.14421859,3.30895189
-4.11505753,9.81620664,0.40721810,0.00000000,3.10884479,5.80615686,0.14602790,3.35071690
-4.10905453,9.81393420,0.41185916,0.00000000,3.08057526,5.75850251,0.14718809,3.38124417
-4.10305153,9.77955669,0.41553656,0.00000000,3.03834786,5.69174714,0.14769643,3.40090094
-4.09704852,9.71546838,0.41829732,0.00000000,2.98324797,5.60774235,0.14756365,3.41032970
-4.09104552,9.62469604,0.42021051,0.00000000,2.91663159,5.50867231,0.14681399,3.41042505
-4.08504252,9.51080075,0.42136406,0.00000000,2.84008095,5.39698452,0.14548493,3.40230273
-4.07903952,9.37776308,0.42186099,0.00000000,2.75535484,5.27531225,0.14362649,3.38726174
-4.07303652,9.22985606,0.42181527,0.00000000,2.66433555,5.14639144,0.14130016,3.36674060
-4.06703352,9.07150997,0.42134729,0.00000000,2.56897434,5.01297564,0.13857754,3.34226935
-4.06103052,8.90717388,0.42057918,0.00000000,2.47123712,4.87775195,0.13553859,3.31541863
-4.05502751,8.74117855,0.41963007,0.00000000,2.37305218,4.74326121,0.13226960,3.28774753
-4.04902451,8.57760531,0.41861147,0.00000000,2.27626136,4.61182534,0.12886094,3.26075199
-4.04302151,8.42016516,0.41762288,0.00000000,2.18257591,4.48548414,0.12540471,3.23581534
-4.03701851,8.27209222,0.41674788,0.00000000,2.09353810,4.36594393,0.12199215,3.21416270
-4.03101551,8.13605481,0.41605076,0.00000000,2.01048927,4.25453917,0.11871120,3.19682078
-4.02501251,8.01408686,0.41557386,0.00000000,1.93454481,4.15220840,0.11564398,3.18458447
-4.01900950,7.90754188,0.41533577,0.00000000,1.86657633,4.05948477,0.11286449,3.17799129
-4.01300650,7.81707058,0.41533042,0.00000000,1.80720110,3.97650102,0.11043653,3.17730472
-4.00700350,7.74262270,0.41552721,0.00000000,1.75677855,3.90300838,0.10841185,3.18250696
-4.00100050,7.68347257,0.41587201,0.00000000,1.71541352,3.83840819,0.10682870,3.19330143
-3.99499750,7.63826738,0.41628928,0.00000000,1.68296596,3.78179474,0.10571079,3.20912486
-3.98899450,7.60509608,0.41668499,0.00000000,1.65906635,3.73200751,0.10506663,3.22916880
-3.98299150,7.58157645,0.41695032,0.00000000,1.64313649,3.68769060,0.10488942,3.25240960
-3.97698849,7.56495716,0.41696609,0.00000000,1.63441471,3.64735715,0.10515739,3.27764606
-3.97098549,7.55223116,0.41660757,0.00000000,1.63198504,3.60945637,0.10583460,3.30354344
-3.96498249,7.54025653,0.41574963,0.00000000,1.63480933,3.57244082,0.10687220,3.32868225
-3.95897949,7.52588056,0.41427191,0.00000000,1.64176170,3.53483159,0.10821016,3.35161032
-3.95297649,7.50606302,0.41206387,0.00000000,1.65166429,3.49527942,0.10977928,3.37089628
-3.94697349,7.47799432,0.40902952,0.00000000,1.66332355,3.45261979,0.11150358,3.38518266
-3.94097049,7.43920482,0.40509158,0.00000000,1.67556602,3.40592027,0.11330287,3.39323682
-3.93496748,7.38766161,0.40019495,0.00000000,1.68727274,3.35451895,0.11509541,3.39399786
-3.92896448,7.32184959,0.39430947,0.00000000,1.69741134,3.29805287,0.11680068,3.38661790
-3.92296148,7.24083431,0.38743164,0.00000000,1.70506478,3.23647568,0.11834199,3.37049632
-3.91695848,7.14430436,0.37958545,0.00000000,1.70945607,3.17006438,0.11964900,3.34530559
-3.91095548,7.03259209,0.37082230,0.00000000,1.70996805,3.09941489,0.12065990,3.31100776
-3.90495248,6.90667182,0.36121986,0.00000000,1.70615763,3.02542685,0.12132326,3.26786094
-3.89894947,6.76813554,0.35088010,0.00000000,1.69776403,2.94927813,0.12159949,3.21641547
-3.89294647,6.61914702,0.33992658,0.00000000,1.68471077,2.87238988,0.12146176,3.15749969
-3.88694347,6.46237555,0.32850093,0.00000000,1.66710131,2.79638314,0.12089645,3.09219595
-3.88094047,6.30091161,0.31675895,0.00000000,1.64520855,2.72302823,0.11990309,3.02180739
-3.87493747,6.13816725,0.30486619,0.00000000,1.61945871,2.65418851,0.11849376,2.94781688
-3.86893447,5.97776447,0.29299343,0.00000000,1.59041022,2.59175985,0.11669211,2.87183946
-3.86293147,5.82341553,0.28131202,0.00000000,1.55872851,2.53760785,0.11453192,2.79557003
-3.85692846,5.67879920,0.26998945,0.00000000,1.52515792,2.49350443,0.11205537,2.72072837
-3.85092546,5.54743752,0.25918514,0.00000000,1.49049182,2.46106584,0.10931113,2.64900351
-3.84492246,5.43257742,0.24904676,0.00000000,1.45554239,2.44169406,0.10635232,2.58199949
-3.83891946,5.33708142,0.23970702,0.00000000,1.42111121,2.43652337,0.10323448,2.52118485
-3.83291646,5.26333159,0.23128126,0.00000000,1.38796209,2.44637408,0.10001365,2.46784757
-3.82691346,5.21315020,0.22386578,0.00000000,1.35679703,2.47171510,0.09674467,2.42305717
-3.82091046,5.18774001,0.21753692,0.00000000,1.32823647,2.51263666,0.09347969,2.38763548
-3.81490745,5.18764625,0.21235106,0.00000000,1.30280426,2.56883460,0.09026709,2.36213693
-3.80890445,5.21274173,0.20834534,0.00000000,1.28091790,2.63960687,0.08715073,2.34683886
-3.80290145,5.26223513,0.20553915,0.00000000,1.26288414,2.72386269,0.08416953,2.34174206
-3.79689845,5.33470202,0.20393614,0.00000000,1.24889959,2.82014439,0.08135743,2.34658096
-3.79089545,5.42813680,0.20352685,0.00000000,1.23905611,2.92666135,0.07874368,2.36084284
-3.78489245,5.54002327,0.20429148,0.00000000,1.23335006,3.04133495,0.07635328,2.38379457
-3.77888944,5.66742034,0.20620295,0.00000000,1.23169471,3.16185320,0.07420771,2.41451567
-3.77288644,5.80705928,0.20922978,0.00000000,1.23393471,3.28573303,0.07232561,2.45193562
-3.76688344,5.95544811,0.21333873,0.00000000,1.23986172,3.41038808,0.07072360,2.49487380
-3.76088044,6.10897885,0.21849714,0.00000000,1.24922999,3.53319946,0.06941688,2.54208012
-3.75487744,6.26403330,0.22467457,0.00000000,1.26177128,3.65158688,0.06841983,2.59227445
-3.74887444,6.41708332,0.23184385,0.00000000,1.27720816,3.76307755,0.06774629,2.64418349
-3.74287144,6.56478194,0.23998149,0.00000000,1.29526520,3.86537040,0.06740966,2.69657362
-3.73686843,6.70404266,0.24906727,0.00000000,1.31567778,3.95639325,0.06742280,2.74827883
-3.73086543,6.83210463,0.25908329,0.00000000,1.33819836,4.03435123,0.06779763,2.79822316
-3.72486243,6.94658253,0.27001248,0.00000000,1.36260044,4.09776485,0.06854459,2.84543737
-3.71885943,7.04550083,0.28183668,0.00000000,1.38868041,4.14549693,0.06967191,2.88907009
-3.71285643,7.12731278,0.29453471,0.00000000,1.41625795,4.17676788,0.07118484,2.92839384
-3.70685343,7.19090547,0.30808039,0.00000000,1.44517543,4.19115965,0.07308482,2.96280666
-3.70085043,7.23559251,0.32244097,0.00000000,1.47529703,4.18860884,0.07536876,2.99183032
-3.69484742,7.26109677,0.33757608,0.00000000,1.50650817,4.16939016,0.07802842,3.01510599
-3.68884442,7.26752535,0.35343740,0.00000000,1.53871570,4.13409166,0.08104997,3.03238841
-3.68284142,7.25533939,0.36996929,0.00000000,1.57184927,4.08358333,0.08441384,3.04353949
-3.67683842,7.22532079,0.38711029,0.00000000,1.60586414,4.01898091,0.08809480,3.04852196
-3.67083542,7.17853779,0.40479570,0.00000000,1.64074514,3.94160662,0.09206228,3.04739369
-3.66483242,7.11631092,0.42296094,0.00000000,1.67651177,3.85294858,0.09628101,3.04030289
-3.65882941,7.04018003,0.44154561,0.00000000,1.71322379,3.75462018,0.10071187,3.02748415
-3.65282641,6.95187291,0.46049804,0.00000000,1.75098662,3.64832084,0.10531285,3.00925508
-3.64682341,6.85327507,0.47977980,0.00000000,1.78995576,3.53579883,0.11004018,2.98601315
-3.64082041,6.74640034,0.49937000,0.00000000,1.83033932,3.41881692,0.11484943,2.95823194
-3.63481741,6.63336088,0.51926880,0.00000000,1.87239774,3.29912097,0.11969655,2.92645633
-3.62881441,6.51633599,0.53949979,0.00000000,1.91643985,3.17841161,0.12453883,2.89129568
-3.62281141,6.39753809,0.56011088,0.00000000,1.96281467,3.05831878,0.12933559,2.85341461
-3.61680840,6.27917537,0.58117335,0.00000000,2.01189852,2.94037889,0.13404867,2.81352079
-3.61080540,6.16341028,0.60277889,0.00000000,2.06407730,2.82601418,0.13864260,2.77234962
-3.60480240,6.05231392,0.62503452,0.00000000,2.11972421,2.71651404,0.14308454,2.73064574
-3.59879940,5.94781672,0.64805552,0.00000000,2.17917361,2.61301807,0.14734392,2.68914191
-3.59279640,5.85165656,0.67195652,0.00000000,2.24269186,2.51650078,0.15139190,2.64853572
-3.58679340,5.76532600,0.69684112,0.00000000,2.31044661,2.42775793,0.15520069,2.60946521
-3.58079040,5.69002083,0.72279058,0.00000000,2.38247614,2.34739495,0.15874276,2.57248448
-3.57478739,5.62659240,0.74985216,0.00000000,2.45866048,2.27581764,0.16199014,2.53804062
-3.56878439,5.57550671,0.77802781,0.00000000,2.53869624,2.21322587,0.16491385,2.50645325
-3.56278139,5.53681289,0.80726387,0.00000000,2.62207710,2.15961067,0.16748347,2.47789812
-3.55677839,5.51012384,0.83744261,0.00000000,2.70808153,2.11475556,0.16966707,2.45239588
-3.55077539,5.49461110,0.86837624,0.00000000,2.79576925,2.07824243,0.17143146,2.42980698
-3.54477239,5.48901581,0.89980385,0.00000000,2.88398745,2.04946252,0.17274277,2.40983350
-3.53876938,5.49167648,0.93139186,0.00000000,2.97138742,2.02763282,0.17356747,2.39202809
-3.53276638,5.50057374,0.96273813,0.00000000,3.05645148,2.01181762,0.17387364,2.37581019
-3.52676338,5.51339120,0.99337982,0.00000000,3.13752978,2.00095527,0.17363256,2.36048875
-3.52076038,5.52759070,1.02280484,0.00000000,3.21288580,1.99388938,0.17282051,2.34529098
-3.51475738,5.54049942,1.05046653,0.00000000,3.28074910,1.98940382,0.17142059,2.32939570
-3.50875438,5.54940545,1.07580101,0.00000000,3.33937292,1.98626025,0.16942459,2.31196998
-3.50275138,5.55165812,1.09824652,0.00000000,3.38709464,1.98323724,0.16683467,2.29220733
-3.49674837,5.54476878,1.11726380,0.00000000,3.42239610,1.97916927,0.16366483,2.26936578
-3.49074537,5.52650777,1.13235675,0.00000000,3.44396133,1.97298434,0.15994197,2.24280408
-3.48474237,5.49499328,1.14309224,0.00000000,3.45072902,1.96373866,0.15570660,2.21201428
-3.47873937,5.44876825,1.14911821,0.00000000,3.44193717,1.95064701,0.15101297,2.17664925
-3.47273637,5.38686181,1.15017918,0.00000000,3.41715815,1.93310761,0.14592877,2.13654383
-3.46673337,5.30883270,1.14612838,0.00000000,3.37632223,1.91072034,0.14053426,2.09172881
-3.46073037,5.21479263,1.13693597,0.00000000,3.31972879,1.88329774,0.13492090,2.04243686
-3.45472736,5.10540872,1.12269287,0.00000000,3.24804454,1.85086817,0.12918956,1.98910048
-3.44872436,4.98188495,1.10361003,0.00000000,3.16228883,1.81367113,0.12344836,1.93234191
-3.44272136,4.84592351,1.08001316,0.00000000,3.06380690,1.77214498,0.11781014,1.87295549
-3.43671836,4.69966778,1.05233316,0.00000000,2.95423199,1.72690742,0.11238980,1.81188330
-3.43071536,4.54562948,1.02109264,0.00000000,2.83543818,1.67872986,0.10730146,1.75018516
-3.42471236,4.38660302,0.98688917,0.00000000,2.70948581,1.62850647,0.10265566,1.68900414
-3.41870935,4.22557073,0.95037596,0.00000000,2.57856163,1.57721945,0.09855653,1.62952898
-3.41270635,4.06560272,0.91224081,0.00000000,2.44491626,1.52590170,0.09509913,1.57295502
-3.40670335,3.90975525,0.87318426,0.00000000,2.31080106,1.47559864,0.09236703,1.52044490
-3.40070035,3.76097167,0.83389776,0.00000000,2.17840676,1.42733041,0.09043008,1.47309068
-3.39469735,3.62198926,0.79504278,0.00000000,2.04980600,1.38205611,0.08934248,1.43187843
-3.38869435,3.49525547,0.75723170,0.00000000,1.92690143,1.34064121,0.08914123,1.39765678
-3.38269135,3.38285611,0.72101102,0.00000000,1.81138098,1.30382937,0.08984486,1.37111011
-3.37668834,3.28645777,0.68684766,0.00000000,1.70468148,1.27221958,0.09145265,1.35273750
-3.37068534,3.20726606,0.65511856,0.00000000,1.60796123,1.24624928,0.09394415,1.34283763
-3.36468234,3.14600049,0.62610405,0.00000000,1.52208222,1.22618391,0.09727918,1.34150043
-3.35867934,3.10288629,0.59998491,0.00000000,1.44760179,1.21211307,0.10139827,1.34860517
-3.35267634,3.07766299,0.57684312,0.00000000,1.38477383,1.20395311,0.10622346,1.36382531
-3.34667334,3.06960864,0.55666623,0.00000000,1.33355867,1.20145605,0.11165972,1.38663954
-3.34067034,3.07757854,0.53935482,0.00000000,1.29364126,1.20422400,0.11759661,1.41634873
-3.33466733,3.10005657,0.52473284,0.00000000,1.26445646,1.21172862,0.12391057,1.45209817
-3.32866433,3.13521716,0.51256016,0.00000000,1.24522051,1.22333463,0.13046748,1.49290428
-3.32266133,3.18099540,0.50254691,0.00000000,1.23496748,1.23832646,0.13712570,1.53768511
-3.31665833,3.23516309,0.49436893,0.00000000,1.23258938,1.25593706,0.14373935,1.58529352
-3.31065533,3.29540797,0.48768385,0.00000000,1.23687870,1.27537767,0.15016190,1.63455225
-3.30465233,3.35941376,0.48214712,0.00000000,1.24657213,1.29586779,0.15624987,1.68428977
-3.29864932,3.42493854,0.47742750,0.00000000,1.26039399,1.31666417,0.16186663,1.73337587
-3.29264632,3.48988933,0.47322153,0.00000000,1.27709841,1.33708789,0.16688610,1.78075620
-3.28664332,3.55239053,0.46926651,0.00000000,1.29550891,1.35654897,0.17119631,1.82548457
-3.28064032,3.61084471,0.46535167,0.00000000,1.31455441,1.37456749,0.17470259,1.86675233
-3.27463732,3.66398402,0.46132713,0.00000000,1.33330078,1.39079095,0.17733040,1.90391399
-3.26863432,3.71091102,0.45711056,0.00000000,1.35097710,1.40500728,0.17902762,1.93650840
-3.26263132,3.75112804,0.45269131,0.00000000,1.36699604,1.41715320,0.17976616,1.96427498
-3.25662831,3.78455446,0.44813187,0.00000000,1.38096801,1.42731797,0.17954295,1.98716457
-3.25062531,3.81153161,0.44356681,0.00000000,1.39270875,1.43574222,0.17838014,2.00534465
-3.24462231,3.83281540,0.43919912,0.00000000,1.40224032,1.44281222,0.17632463,2.01919879
-3.23861931,3.84955694,0.43529407,0.00000000,1.40978579,1.44904974,0.17344679,2.02932034
-3.23261631,3.86327174,0.43217087,0.00000000,1.41575769,1.45509767,0.16983858,2.03650054
-3.22661331,3.87579848,0.43019224,0.00000000,1.42074096,1.46170208,0.16561096,2.04171127
-3.22061031,3.88924818,0.42975230,0.00000000,1.42547079,1.46969092,0.16089094,2.04608275
-3.21460730,3.90594516,0.43126289,0.00000000,1.43080625,1.47995014,0.15581809,2.05087681
-3.20860430,3.92836116,0.43513902,0.00000000,1.43770031,1.49339767,0.15054084,2.05745606
-3.20260130,3.95904406,0.44178356,0.00000000,1.44716731,1.51095599,0.14521260,2.06724972
-3.19659830,4.00054286,0.45157178,0.00000000,1.46024853,1.53352394,0.13998786,2.08171665
-3.19059530,4.05533071,0.46483622,0.00000000,1.47797693,1.56194844,0.13501840,2.10230634
-3.18459230,4.12572758,0.48185228,0.00000000,1.50134184,1.59699687,0.13044959,2.13041862
-3.17858929,4.21382464,0.50282519,0.00000000,1.53125437,1.63933083,0.12641708,2.16736293
-3.17258629,4.32141204,0.52787868,0.00000000,1.56851463,1.68948199,0.12304374,2.21431791
-3.16658329,4.44991217,0.55704593,0.00000000,1.61378122,1.74783073,0.12043705,2.27229247
-3.16058029,4.60032022,0.59026324,0.00000000,1.66754402,1.81458827,0.11868688,2.34208909
-3.15457729,4.77315394,0.62736660,0.00000000,1.73010093,1.88978286,0.11786378,2.42427054
-3.14857429,4.96841439,0.66809166,0.00000000,1.80153920,1.97325068,0.11801764,2.51913109
-3.14257129,5.18555939,0.71207705,0.00000000,1.88172202,2.06463180,0.11917696,2.62667323
-3.13656828,5.42349091,0.75887117,0.00000000,1.97028093,2.16337152,0.12134841,2.74659095
-3.13056528,5.68055762,0.80794230,0.00000000,2.06661451,2.26872737,0.12451697,2.87826052
-3.12456228,5.95457325,0.85869176,0.00000000,2.16989360,2.37978165,0.12864648,3.02073968
-3.11855928,6.24285089,0.91046971,0.00000000,2.27907323,2.49545929,0.13368052,3.17277561
-3.11255628,6.54225293,0.96259299,0.00000000,2.39291126,2.61455064,0.13954381,3.33282223
-3.10655328,6.84925562,1.01436439,0.00000000,2.50999330,2.73573858,0.14614390,3.49906675
-3.10055028,7.16002668,1.06509245,0.00000000,2.62876360,2.85762895,0.15337324,3.66946503
-3.09454727,7.47051362,1.11411114,0.00000000,2.74756087,2.97878342,0.16111154,3.84178518
-3.08854427,7.77654021,1.16079833,0.00000000,2.86465829,3.09775349,0.16922840,4.01365812
-3.08254127,8.07390759,1.20459242,0.00000000,2.97830616,3.21311448,0.17758621,4.18263370
-3.07653827,8.35849675,1.24500632,0.00000000,3.08677612,3.32349808,0.18604315,4.34624051
-3.07053527,8.62636840,1.28163814,0.00000000,3.18840511,3.42762229,0.19445628,4.50204741
-3.06453227,8.87385677,1.31417818,0.00000000,3.28163770,3.52431762,0.20268477,4.64772456
-3.05852926,9.09765375,1.34241185,0.00000000,3.36506523,3.61254854,0.21059292,4.78110168
-3.05252626,9.29488053,1.36621865,0.00000000,3.43746021,3.69142952,0.21805316,4.90022148
-3.04652326,9.46314414,1.38556726,0.00000000,3.49780498,3.76023519,0.22494882,5.00338631
-3.04052026,9.60057735,1.40050712,0.00000000,3.54531352,3.81840464,0.23117658,5.08919637
-3.03451726,9.70586104,1.41115713,0.00000000,3.57944577,3.86553991,0.23664863,5.15657821
-3.02851426,9.77822904,1.41769223,0.00000000,3.59991424,3.90139937,0.24129432,5.20480280
-3.02251126,9.81745626,1.42032859,0.00000000,3.60668279,3.92588669,0.24506147,5.23349276
-3.01650825,9.82383164,1.41930841,0.00000000,3.59995813,3.93903644,0.24791709,5.24261901
-3.01050525,9.79811828,1.41488515,0.00000000,3.58017456,3.94099745,0.24984763,5.23248734
-3.00450225,9.74150312,1.40731007,0.00000000,3.54797285,3.93201514,0.25085871,5.20371603
-2.99849925,9.65553928,1.39682075,0.00000000,3.50417450,3.91241395,0.25097433,5.15720568
-2.99249625,9.54208394,1.38363213,0.00000000,3.44975229,3.88258087,0.25023560,5.09410296
-2.98649325,9.40323441,1.36793047,0.00000000,3.38579869,3.84295099,0.24869905,5.01575969
-2.98049025,9.24126522,1.34987043,0.00000000,3.31349291,3.79399555,0.24643451,4.92368920
-2.97448724,9.05856794,1.32957501,0.00000000,3.23406809,3.73621287,0.24352268,4.81952127
-2.96848424,8.85759561,1.30713841,0.00000000,3.14877931,3.67012222,0.24005242,4.70495735
-2.96248124,8.64081267,1.28263107,0.00000000,3.05887335,3.59626030,0.23611790,4.58172726
-2.95647824,8.41065103,1.25610655,0.00000000,2.96556087,3.51517993,0.23181555,4.45154837
-2.95047524,8.16947229,1.22760948,0.00000000,2.86999151,3.42745033,0.22724112,4.31608823
-2.94447224,7.91953606,1.19718403,0.00000000,2.77323220,3.33365823,0.22248671,4.17693124
-2.93846923,7.66297371,1.16488201,0.00000000,2.67624901,3.23440908,0.21763800,4.03554984
-2.93246623,7.40176714,1.13077030,0.00000000,2.57989267,3.13032760,0.21277178,3.89328055
-2.92646323,7.13773200,1.09493677,0.00000000,2.48488775,3.02205724,0.20795378,3.75130503
-2.92046023,6.87250484,1.05749465,0.00000000,2.39182574,2.91025793,0.20323689,3.61063633
-2.91445723,6.60753394,1.01858479,0.00000000,2.30116182,2.79560209,0.19865996,3.47211029
-2.90845423,6.34407371,0.97837608,0.00000000,2.21321535,2.67876879,0.19424706,3.33638218
-2.90245123,6.08318272,0.93706384,0.00000000,2.12817408,2.56043632,0.19000737,3.20392843
-2.89644822,5.82572548,0.89486647,0.00000000,2.04610186,2.44127358,0.18593560,3.07505332
-2.89044522,5.57237842,0.85202080,0.00000000,1.96694961,2.32193075,0.18201307,2.94990044
-2.88444222,5.32363999,0.80877635,0.00000000,1.89056941,2.20302993,0.17820927,2.82846852
-2.87843922,5.07984535,0.76538899,0.00000000,1.81673115,2.08515636,0.17448393,2.71063119
-2.87243622,4.84118533,0.72211456,0.00000000,1.74514135,1.96885075,0.17078954,2.59616007
-2.86643322,4.60772957,0.67920262,0.00000000,1.67546347,1.85460334,0.16707410,2.48475042
-2.86043022,4.37945309,0.63689087,0.00000000,1.60733910,1.74284996,0.16328410,2.37604844
-2.85442721,4.15626568,0.59540048,0.00000000,1.54040914,1.63397044,0.15936759,2.26967933
-2.84842421,3.93804271,0.55493242,0.00000000,1.47433438,1.52828922,0.15527710,2.16527492
-2.84242121,3.72465650,0.51566500,0.00000000,1.40881439,1.42607828,0.15097244,2.06249989
-2.83641821,3.51600644,0.47775257,0.00000000,1.34360429,1.32756186,0.14642317,1.96107558
-2.83041521,3.31204686,0.44132538,0.00000000,1.27852855,1.23292282,0.14161057,1.86080030
-2.82441221,3.11281105,0.40649030,0.00000000,1.21349140,1.14231004,0.13652924,1.76156564
-2.81840920,2.91843058,0.37333242,0.00000000,1.14848351,1.05584627,0.13118810,1.66336788
-2.81240620,2.72914887,0.34191723,0.00000000,1.08358476,0.97363615,0.12561075,1.56631449
-2.80640320,2.54532862,0.31229306,0.00000000,1.01896319,0.89577370,0.11983539,1.47062538
-2.80040020,2.36745293,0.28449384,0.00000000,0.95487039,0.82234899,0.11391410,1.37662926
-2.79439720,2.19612011,0.25854167,0.00000000,0.89163365,0.75345364,0.10791170,1.28475537
-2.78839420,2.03203298,0.23444928,0.00000000,0.82964554,0.68918495,0.10190417,1.19552133
-2.78239120,1.87598312,0.21222215,0.00000000,0.76935142,0.62964857,0.09597674,1.10951769
-2.77638819,1.72883112,0.19186025,0.00000000,0.71123571,0.57495955,0.09022178,1.02739016
-2.77038519,1.59148395,0.17335931,0.00000000,0.65580754,0.52524202,0.08473651,0.94982031
-2.76438219,1.46487036,0.15671163,0.00000000,0.60358630,0.48062747,0.07962063,0.87750556
-2.75837919,1.34991544,0.14190651,0.00000000,0.55508789,0.44125180,0.07497406,0.81113929
-2.75237619,1.24751506,0.12893017,0.00000000,0.51081185,0.40725133,0.07089457,0.75139164
-2.74637319,1.15851109,0.11776538,0.00000000,0.47122978,0.37875797,0.06747572,0.69889145
-2.74037019,1.08366775,0.10839075,0.00000000,0.43677517,0.35589355,0.06480475,0.65420978
-2.73436718,1.02364944,0.10077982,0.00000000,0.40783469,0.33876371,0.06296071,0.61784511
-2.72836418,0.97900037,0.09489990,0.00000000,0.38474078,0.32745120,0.06201272,0.59021033
-2.72236118,0.95012579,0.09071089,0.00000000,0.36776542,0.32200906,0.06201834,0.57162137
-2.71635818,0.93727506,0.08816394,0.00000000,0.35711482,0.32245340,0.06302204,0.56228760
-2.71035518,0.94052646,0.08720020,0.00000000,0.35292484,0.32875639,0.06505384,0.56230367
-2.70435218,0.95977377,0.08774964,0.00000000,0.35525683,0.34083935,0.06812807,0.57164288
-2.69834917,0.99471485,0.08972997,0.00000000,0.36409398,0.35856625,0.07224218,0.59015204
-2.69234617,1.04484264,0.09304583,0.00000000,0.37933785,0.38173802,0.07737578,0.61754788
-2.68634317,1.10943889,0.09758820,0.00000000,0.40080544,0.41008783,0.08348991,0.65341531
-2.68034017,1.18757147,0.10323424,0.00000000,0.42822672,0.44327791,0.09052645,0.69720764
-2.67433717,1.27809587,0.10984750,0.00000000,0.46124319,0.48089813,0.09840798,0.74824938
-2.66833417,1.37966189,0.11727864,0.00000000,0.49940759,0.52246684,0.10703795,0.80574183
-2.66233117,1.49072622,0.12536661,0.00000000,0.54218542,0.56743432,0.11630132,0.86877200
-2.65632816,1.60957165,0.13394051,0.00000000,0.58895858,0.61518914,0.12606575,0.93632527
-2.65032516,1.73433355,0.14282189,0.00000000,0.63903164,0.66506761,0.13618336,1.00730187
-2.64432216,1.86303370,0.15182766,0.00000000,0.69164110,0.71636646,0.14649304,1.08053760
-2.63831916,1.99362145,0.16077348,0.00000000,0.74596776,0.76835854,0.15682341,1.15482841
-2.63231616,2.12402158,0.16947750,0.00000000,0.80115241,0.82031144,0.16699634,1.22895868
-2.62631316,2.25218792,0.17776452,0.00000000,0.85631459,0.87150844,0.17683092,1.30173254
-2.62031016,2.37616106,0.18547017,0.00000000,0.91057404,0.92127114,0.18614787,1.37200742
-2.61430715,2.49412841,0.19244520,0.00000000,0.96307437,0.96898301,0.19477419,1.43872859
-2.60830415,2.60448399,0.19855950,0.00000000,1.01300803,1.01411281,0.20254793,1.50096353
-2.60230115,2.70588571,0.20370585,0.00000000,1.05964162,1.05623679,0.20932285,1.55793453
