energy_ev,total_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,3.97221274,0.51200231,0.68959450,0.90562463,1.14044657,1.36725221,0.00009553
-4.29514757,4.00542963,0.51206056,0.71342736,0.88557707,1.13695805,1.39064267,0.00009607
-4.28914457,4.02454501,0.51004264,0.73491189,0.86493305,1.13177926,1.40538980,0.00009649
-4.28314157,4.02843596,0.50588007,0.75360619,0.84367975,1.12465000,1.41111204,0.00009674
-4.27713857,4.01615087,0.49953475,0.76909162,0.82176373,1.11528423,1.40760872,0.00009679
-4.27113557,3.98695824,0.49100282,0.78098721,0.79910244,1.10338815,1.39486875,0.00009660
-4.26513257,3.94038951,0.48031726,0.78896346,0.77559694,1.08867929,1.37307258,0.00009613
-4.25912956,3.87627339,0.46754934,0.79275494,0.75114519,1.07090545,1.34258740,0.00009534
-4.25312656,3.79475979,0.45280857,0.79217100,0.72565484,1.04986237,1.30395580,0.00009421
-4.24712356,3.69633188,0.43624124,0.78710412,0.69905496,1.02540927,1.25787835,0.00009271
-4.24112056,3.58180555,0.41802761,0.77753544,0.67130600,0.99748115,1.20519097,0.00009084
-4.23511756,3.45231610,0.39837779,0.76353719,0.64240737,0.96609752,1.14683817,0.00008859
-4.22911456,3.30929269,0.37752647,0.74527183,0.61240239,0.93136690,1.08384335,0.00008596
-4.22311156,3.15442186,0.35572689,0.72298803,0.58138044,0.89348696,1.01727754,0.00008298
-4.21710855,2.98960168,0.33324419,0.69701350,0.54947625,0.85274054,0.94822800,0.00007966
-4.21110555,2.81688897,0.31034844,0.66774517,0.51686655,0.80948762,0.87776783,0.00007604
-4.20510255,2.63844172,0.28730783,0.63563713,0.48376447,0.76415401,0.80692794,0.00007216
-4.19909955,2.45645970,0.26438203,0.60118679,0.45041200,0.71721736,0.73667237,0.00006807
-4.19309655,2.27312559,0.24181629,0.56492006,0.41707118,0.66919123,0.66787763,0.00006382
-4.18709355,2.09054921,0.21983625,0.52737605,0.38401453,0.62060823,0.60131671,0.00005946
-4.18109055,1.91071699,0.19864381,0.48909206,0.35151526,0.57200304,0.53764797,0.00005505
-4.17508754,1.73544848,0.17841401,0.45058938,0.31983783,0.52389603,0.47740892,0.00005063
-4.16908454,1.56636126,0.15929311,0.41236046,0.28922935,0.47677845,0.42101473,0.00004626
-4.16308154,1.40484496,0.14139780,0.37485791,0.25991217,0.43109949,0.36876101,0.00004200
-4.15707854,1.25204489,0.12481543,0.33848563,0.23207793,0.38725588,0.32083018,0.00003787
-4.15107554,1.10885498,0.10960524,0.30359224,0.20588329,0.34558422,0.27730101,0.00003392
-4.14507254,0.97591961,0.09580034,0.27046692,0.18144736,0.30635611,0.23816032,0.00003017
-4.13906953,0.85364322,0.08341041,0.23933764,0.15885081,0.26977607,0.20331619,0.00002666
-4.13306653,0.74220662,0.07242477,0.21037149,0.13813652,0.23598211,0.17261201,0.00002340
-4.12706353,0.64158868,0.06281575,0.18367712,0.11931159,0.20504856,0.14584050,0.00002040
-4.12106053,0.55159172,0.05454216,0.15930869,0.10235047,0.17699087,0.12275739,0.00001766
-4.11505753,0.47186937,0.04755262,0.13727133,0.08719892,0.15177191,0.10309403,0.00001518
-4.10905453,0.40195534,0.04178873,0.11752743,0.07377855,0.12930933,0.08656866,0.00001297
-4.10305153,0.34129207,0.03718790,0.10000366,0.06199162,0.10948358,0.07289621,0.00001100
-4.09704852,0.28925790,0.03368573,0.08459825,0.05172594,0.09214617,0.06179620,0.00000928
-4.09104552,0.24519231,0.03121795,0.07118833,0.04285956,0.07712781,0.05299907,0.00000778
-4.08504252,0.20841830,0.02972196,0.05963706,0.03526513,0.06424618,0.04625067,0.00000649
-4.07903952,0.17826179,0.02913780,0.04980037,0.02881382,0.05331307,0.04131521,0.00000540
-4.07303652,0.15406782,0.02940883,0.04153324,0.02337863,0.04414082,0.03797683,0.00000449
-4.06703352,0.13521361,0.03048205,0.03469541,0.01883722,0.03654791,0.03603994,0.00000374
-4.06103052,0.12111882,0.03230826,0.02915658,0.01507397,0.03036381,0.03532864,0.00000316
-4.05502751,0.11125326,0.03484201,0.02480112,0.01198164,0.02543299,0.03568543,0.00000271
-4.04902451,0.10514270,0.03804173,0.02153238,0.00946235,0.02161830,0.03696945,0.00000242
-4.04302151,0.10237316,0.04186990,0.01927672,0.00742821,0.01880383,0.03905453,0.00000226
-4.03701851,0.10259435,0.04629362,0.01798742,0.00580145,0.01689734,0.04182719,0.00000225
-4.03101551,0.10552278,0.05128551,0.01764854,0.00451430,0.01583239,0.04518484,0.00000240
-4.02501251,0.11094504,0.05682519,0.01827898,0.00350860,0.01557046,0.04903430,0.00000272
-4.01900950,0.11872160,0.06290132,0.01993665,0.00273521,0.01610296,0.05329071,0.00000325
-4.01300650,0.12879154,0.06951428,0.02272302,0.00215337,0.01745341,0.05787705,0.00000401
-4.00700350,0.14117830,0.07667950,0.02678791,0.00172995,0.01967969,0.06272408,0.00000505
-4.00100050,0.15599648,0.08443133,0.03233458,0.00143869,0.02287653,0.06777092,0.00000642
-3.99499750,0.17345961,0.09282747,0.03962495,0.00125946,0.02717800,0.07296606,0.00000819
-3.98899450,0.19388845,0.10195367,0.04898476,0.00117762,0.03276011,0.07826884,0.00001045
-3.98299150,0.21771944,0.11192862,0.06080850,0.00118332,0.03984324,0.08365116,0.00001329
-3.97698849,0.24551267,0.12290863,0.07556357,0.00127099,0.04869412,0.08909945,0.00001682
-3.97098549,0.27795847,0.13509199,0.09379351,0.00143880,0.05962736,0.09461652,0.00002117
-3.96498249,0.31588183,0.14872248,0.11611956,0.00168823,0.07300589,0.10022332,0.00002647
-3.95897949,0.36024359,0.16409180,0.14324021,0.00202369,0.08924022,0.10596029,0.00003289
-3.95297649,0.41213747,0.18154047,0.17592805,0.00245211,0.10878608,0.11188821,0.00004060
-3.94697349,0.47278179,0.20145697,0.21502345,0.00298267,0.13214002,0.11808832,0.00004977
-3.94097049,0.54350523,0.22427461,0.26142450,0.00362643,0.15983274,0.12466166,0.00006061
-3.93496748,0.62572559,0.25046609,0.31607281,0.00439603,0.19241984,0.13172736,0.00007330
-3.92896448,0.72092123,0.28053536,0.37993481,0.00530535,0.23046977,0.13942011,0.00008805
-3.92296148,0.83059495,0.31500687,0.45397848,0.00636909,0.27454890,0.14788649,0.00010505
-3.91695848,0.95623035,0.35441217,0.53914549,0.00760244,0.32520385,0.15728042,0.00012449
-3.91095548,1.09924128,0.39927404,0.63631909,0.00902056,0.38294113,0.16775773,0.00014653
-3.90495248,1.26091548,0.45008845,0.74628846,0.01063817,0.44820466,0.17947004,0.00017131
-3.89894947,1.44235366,0.50730486,0.86971013,0.01246895,0.52135167,0.19255821,0.00019895
-3.89294647,1.64440617,0.57130551,1.00706793,0.01452503,0.60262779,0.20714550,0.00022951
-3.88694347,1.86760941,0.64238422,1.15863275,0.01681637,0.69214218,0.22333082,0.00026300
-3.88094047,2.11212469,0.72072580,1.32442372,0.01935022,0.78984394,0.24118238,0.00029939
-3.87493747,2.37768247,0.80638673,1.50417279,0.02213047,0.89550091,0.26073203,0.00033858
-3.86893447,2.66353485,0.89927818,1.69729447,0.02515715,1.00868205,0.28197056,0.00038039
-3.86293147,2.96841938,0.99915217,1.90286273,0.02842588,1.12874471,0.30484441,0.00042459
-3.85692846,3.29053673,1.10559180,2.11959674,0.03192743,1.25482784,0.32925377,0.00047085
-3.85092546,3.62754465,1.21800611,2.34585702,0.03564738,1.38585215,0.35505254,0.00051881
-3.84492246,3.97657001,1.33563032,2.57965330,0.03956590,1.52052788,0.38205000,0.00056801
-3.83891946,4.33423983,1.45753171,2.81866466,0.04365759,1.65737065,0.41001447,0.00061794
-3.83291646,4.69673171,1.58262115,3.06027241,0.04789156,1.79472538,0.43867863,0.00066805
-3.82691346,5.05984302,1.70967045,3.30160522,0.05223161,1.93079803,0.46774666,0.00071773
-3.82091046,5.41907715,1.83733483,3.53959572,0.05663662,2.06369431,0.49690264,0.00076638
-3.81490745,5.76974466,1.96418012,3.77104697,0.06106103,2.19146436,0.52582016,0.00081335
-3.80890445,6.10707589,2.08871373,3.99270689,0.06545559,2.31215176,0.55417260,0.00085802
-3.80290145,6.42634122,2.20941843,4.20134810,0.06976813,2.42384534,0.58164368,0.00089980
-3.79689845,6.72297463,2.32478766,4.39385039,0.07394463,2.52473155,0.60793787,0.00093813
-3.79089545,6.99269586,2.43336127,4.56728283,0.07793024,2.61314556,0.63279003,0.00097252
-3.78489245,7.23162644,2.53376026,4.71898241,0.08167048,2.68761884,0.65597405,0.00100253
-3.77888944,7.43639514,2.62471944,4.84662630,0.08511246,2.74692136,0.67730985,0.00102784
-3.77288644,7.60422863,2.70511670,4.94829494,0.08820613,2.79009670,0.69666859,0.00104819
-3.76688344,7.73302408,2.77399801,5.02252369,0.09090552,2.81648854,0.71397558,0.00106344
-3.76088044,7.82140076,2.83059740,5.06834120,0.09316987,2.82575762,0.72921102,0.00107355
-3.75487744,7.86872921,2.87435113,5.08529312,0.09496468,2.81788854,0.74240832,0.00107860
-3.74887444,7.87513699,2.90490602,5.07345070,0.09626270,2.79318622,0.75365006,0.00107876
-3.74287144,7.84149140,2.92212158,5.03340406,0.09704463,2.75226252,0.76306195,0.00107428
-3.73686843,7.76936047,2.92606632,4.96624085,0.09729968,2.69601361,0.77080496,0.00106550
-3.73086543,7.66095412,2.91700852,4.87351146,0.09702596,2.62558935,0.77706592,0.00105286
-3.72486243,7.51904855,2.89540206,4.75718227,0.09623050,2.54235613,0.78204738,0.00103681
-3.71885943,7.34689717,2.86186805,4.61957910,0.09492918,2.44785473,0.78595688,0.00101788
-3.71285643,7.14813186,2.81717328,4.46332305,0.09314633,2.34375519,0.78899639,0.00099659
-3.70685343,6.92665854,2.76220611,4.29126104,0.09091410,2.23181017,0.79135245,0.00097348
-3.70085043,6.68655107,2.69795112,4.10639375,0.08827167,2.11380892,0.79318742,0.00094909
-3.69484742,6.43194711,2.62546331,3.91180304,0.08526422,1.99153311,0.79463225,0.00092391
-3.68884442,6.16694949,2.54584275,3.71058130,0.08194181,1.86671611,0.79578130,0.00089843
-3.68284142,5.89553600,2.46021061,3.50576469,0.07835810,1.74100678,0.79668918,0.00087305
-3.67683842,5.62147999,2.36968720,3.30027192,0.07456904,1.61593864,0.79736993,0.00084815
-3.67083542,5.34828352,2.27537269,3.09685004,0.07063155,1.49290484,0.79779838,0.00082403
-3.66483242,5.07912430,2.17833090,2.89802839,0.06660219,1.37313944,0.79791364,0.00080093
-3.65882941,4.81681693,2.07957644,2.70608131,0.06253598,1.25770476,0.79762444,0.00077903
-3.65282641,4.56378834,1.98006541,2.52300022,0.05848527,1.14748469,0.79681596,0.00075845
-3.64682341,4.32206693,1.88068965,2.35047499,0.05449882,1.04318354,0.79535771,0.00073926
-3.64082041,4.09328439,1.78227431,2.18988459,0.05062102,0.94532978,0.79311211,0.00072146
-3.63481741,3.87868893,1.68557863,2.04229649,0.04689134,0.85428408,0.78994315,0.00070503
-3.62881441,3.67916818,1.59129952,1.90847424,0.04334404,0.77025083,0.78572474,0.00068991
-3.62281141,3.49528014,1.50007754,1.78889233,0.04000804,0.69329245,0.78034839,0.00067601
-3.61680840,3.32729025,1.41250490,1.68375736,0.03690700,0.62334563,0.77372974,0.00066323
-3.61080540,3.17521276,1.32913484,1.59303444,0.03405973,0.56023890,0.76581378,0.00065143
-3.60480240,3.03885461,1.25049207,1.51647757,0.03148057,0.50371079,0.75657854,0.00064051
-3.59879940,2.91786012,1.17708373,1.45366285,0.02918015,0.45342795,0.74603717,0.00063033
-3.59279640,2.81175500,1.10941033,1.40402316,0.02716608,0.40900285,0.73423841,0.00062080
-3.58679340,2.71998829,1.04797626,1.36688318,0.02544385,0.37001051,0.72126567,0.00061179
-3.58079040,2.64197116,0.99329951,1.34149354,0.02401769,0.33600394,0.70723474,0.00060323
-3.57478739,2.57711146,0.94592006,1.32706308,0.02289147,0.30652808,0.69229045,0.00059504
-3.56878439,2.52484347,0.90640661,1.32278813,0.02206953,0.28113203,0.67660254,0.00058715
-3.56278139,2.48465209,0.87536121,1.32787820,0.02155747,0.25937942,0.66036104,0.00057952
-3.55677839,2.45609122,0.85342145,1.34157723,0.02136279,0.24085698,0.64377135,0.00057212
-3.55077539,2.43879604,0.84125977,1.36318014,0.02149536,0.22518114,0.62704933,0.00056491
-3.54477239,2.43248910,0.83957961,1.39204416,0.02196777,0.21200293,0.61041659,0.00055790
-3.53876938,2.43698038,0.84910795,1.42759509,0.02279545,0.20101109,0.59409608,0.00055108
-3.53276638,2.45216128,0.87058408,1.46932839,0.02399655,0.19193367,0.57830819,0.00054447
-3.52676338,2.47799321,0.90474433,1.51680554,0.02559161,0.18453805,0.56326719,0.00053807
-3.52076038,2.51449083,0.95230271,1.56964591,0.02760306,0.17862986,0.54917822,0.00053191
-3.51475738,2.56170077,1.01392753,1.62751496,0.03005439,0.17405064,0.53623463,0.00052602
-3.50875438,2.61967637,1.09021431,1.69010924,0.03296916,0.17067467,0.52461552,0.00052042
-3.50275138,2.68844931,1.18165542,1.75713914,0.03636985,0.16840506,0.51448363,0.00051515
-3.49674837,2.76799902,1.28860721,1.82831031,0.04027648,0.16716917,0.50598306,0.00051024
-3.49074537,2.85822104,1.41125575,1.90330457,0.04470517,0.16691379,0.49923717,0.00050572
-3.48474237,2.95889542,1.54958227,1.98176135,0.04966651,0.16760002,0.49434619,0.00050163
-3.47873937,3.06965657,1.70333005,2.06326071,0.05516407,0.16919809,0.49138475,0.00049800
-3.47273637,3.18996588,1.87197423,2.14730871,0.06119277,0.17168230,0.49039930,0.00049487
-3.46673337,3.31908871,2.05469665,2.23332617,0.06773747,0.17502622,0.49140535,0.00049224
-3.46073037,3.45607691,2.25036729,2.32064155,0.07477163,0.17919827,0.49438488,0.00049015
-3.45472736,3.59975850,2.45753437,2.40848852,0.08225635,0.18415779,0.49928390,0.00048859
-3.44872436,3.74873562,2.67442461,2.49600887,0.09013954,0.18985177,0.50601042,0.00048758
-3.44272136,3.90139157,2.89895489,2.58226089,0.09835565,0.19621238,0.51443311,0.00048709
-3.43671836,4.05590786,3.12875636,2.66623329,0.10682570,0.20315519,0.52438082,0.00048711
-3.43071536,4.21029128,3.36121111,2.74686453,0.11545784,0.21057842,0.53564318,0.00048759
-3.42471236,4.36241093,3.59350125,2.82306701,0.12414847,0.21836306,0.54797259,0.00048849
-3.41870935,4.51004437,3.82266945,2.89375536,0.13278380,0.22637397,0.56108748,0.00048974
-3.41270635,4.65093173,4.04568919,2.95787782,0.14124194,0.23446183,0.57467723,0.00049128
-3.40670335,4.78283604,4.25954250,3.01444949,0.14939549,0.24246606,0.58840843,0.00049302
-3.40070035,4.90360740,4.46130240,3.06258600,0.15711453,0.25021842,0.60193254,0.00049488
-3.39469735,5.01124864,4.64821657,3.10153598,0.16426987,0.25754724,0.61489471,0.00049678
-3.38869435,5.10397933,4.81778881,3.13071086,0.17073657,0.26428216,0.62694344,0.00049864
-3.38269135,5.18029548,4.96785461,3.14971025,0.17639753,0.27025912,0.63774072,0.00050038
-3.37668834,5.23902167,5.09664716,3.15834164,0.18114701,0.27532535,0.64697227,0.00050194
-3.37068534,5.27935327,5.20285065,3.15663303,0.18489393,0.27934422,0.65435740,0.00050328
-3.36468234,5.30088612,5.28563825,3.14483775,0.18756483,0.28219975,0.65965804,0.00050438
-3.35867934,5.30363217,5.34469252,3.12343065,0.18910638,0.28380037,0.66268651,0.00050524
-3.35267634,5.28801988,5.38020740,3.09309580,0.18948721,0.28408206,0.66331169,0.00050588
-3.34667334,5.25487906,5.39287134,3.05470578,0.18869913,0.28301042,0.66146329,0.00050636
-3.34067034,5.20541069,5.38383234,3.00929341,0.18675752,0.28058178,0.65713401,0.00050675
-3.33466733,5.14114294,5.35464664,2.95801697,0.18370095,0.27682322,0.65037945,0.00050714
-3.32866433,5.06387538,5.30721332,2.90212053,0.17959006,0.27179151,0.64131600,0.00050765
-3.32266133,4.97561405,5.24369823,2.84289103,0.17450567,0.26557100,0.63011659,0.00050842
-3.31665833,4.87850041,5.16645062,2.78161420,0.16854623,0.25827072,0.61700467,0.00050959
-3.31065533,4.77473758,5.07791664,2.71953121,0.16182478,0.25002058,0.60224686,0.00051129
-3.30465233,4.66651726,4.98055346,2.65779812,0.15446544,0.24096718,0.58614434,0.00051369
-3.29864932,4.55595076,4.87674811,2.59744995,0.14659971,0.23126911,0.56902377,0.00051690
-3.29264632,4.44500700,4.76874411,2.53937087,0.13836262,0.22109229,0.55122781,0.00052107
-3.28664332,4.33546024,4.65857908,2.48427179,0.12988898,0.21060522,0.53310595,0.00052630
-3.28064032,4.22884926,4.54803539,2.43267618,0.12130985,0.19997462,0.51500575,0.00053269
-3.27463732,4.12644932,4.43860510,2.38491437,0.11274925,0.18936145,0.49726494,0.00054031
-3.26863432,4.02925731,4.33147005,2.34112642,0.10432151,0.17891746,0.48020448,0.00054922
-3.26263132,3.93798980,4.22749661,2.30127283,0.09612891,0.16878248,0.46412286,0.00055943
-3.25662831,3.85309306,4.12724430,2.26515233,0.08826011,0.15908223,0.44929146,0.00057098
-3.25062531,3.77476325,4.03098655,2.23242533,0.08078900,0.14992693,0.43595112,0.00058385
-3.24462231,3.70297499,3.93874157,2.20264169,0.07377424,0.14141043,0.42430972,0.00059802
-3.23861931,3.63751559,3.85031084,2.17527096,0.06725928,0.13361000,0.41454057,0.00061347
-3.23261631,3.57802258,3.76532255,2.14973350,0.06127288,0.12658642,0.40678158,0.00063015
-3.22661331,3.52402194,3.68327731,2.12543079,0.05583005,0.12038454,0.40113476,0.00064802
-3.22061031,3.47496456,3.60359372,2.10177334,0.05093325,0.11503396,0.39766606,0.00066702
-3.21460730,3.43025901,3.52565122,2.07820501,0.04657392,0.11054986,0.39640531,0.00068711
-3.20860430,3.38929891,3.44882863,2.05422269,0.04273401,0.10693388,0.39734613,0.00070820
-3.20260130,3.35148379,3.37253666,2.02939064,0.03938770,0.10417486,0.40044572,0.00073023
-3.19659830,3.31623307,3.29624355,2.00334936,0.03650304,0.10224961,0.40562461,0.00075311
-3.19059530,3.28299301,3.21949325,1.97581885,0.03404349,0.10112345,0.41276638,0.00077672
-3.18459230,3.25123738,3.14191628,1.94659686,0.03196942,0.10075071,0.42171746,0.00080094
-3.17858929,3.22046279,3.06323361,1.91555275,0.03023936,0.10107521,0.43228729,0.00082559
-3.17258629,3.19018032,2.98325443,1.88261793,0.02881115,0.10203071,0.44424885,0.00085048
-3.16658329,3.15990489,2.90186902,1.84777391,0.02764288,0.10354136,0.45734010,0.00087536
-3.16058029,3.12914435,2.81903786,1.81103930,0.02669372,0.10552243,0.47126615,0.00089996
-3.15457729,3.09738994,2.73477861,1.77245672,0.02592447,0.10788115,0.48570280,0.00092395
-3.14857429,3.06410987,2.64915215,1.73208087,0.02529813,0.11051785,0.50030120,0.00094697
-3.14257129,3.02874706,2.56224915,1.68996852,0.02478022,0.11332745,0.51469400,0.00096860
-3.13656828,2.99072226,2.47417812,1.64617126,0.02433907,0.11620123,0.52850281,0.00098843
-3.13056528,2.94944273,2.38505592,1.60073130,0.02394605,0.11902892,0.54134701,0.00100601
-3.12456228,2.90431663,2.29500122,1.55368068,0.02357568,0.12170113,0.55285361,0.00102088
-3.11855928,2.85477257,2.20413118,1.50504348,0.02320573,0.12411194,0.56266802,0.00103260
-3.11255628,2.80028335,2.11256126,1.45484106,0.02281728,0.12616163,0.57046528,0.00104077
-3.10655328,2.74039262,2.02040793,1.40309943,0.02239473,0.12775944,0.57596147,0.00104503
-3.10055028,2.67474295,1.92779359,1.34985824,0.02192581,0.12882625,0.57892476,0.00104509
-3.09454727,2.60310363,1.83485307,1.29518049,0.02140148,0.12929698,0.57918584,0.00104074
-3.08854427,2.52539649,1.74174080,1.23916222,0.02081590,0.12912280,0.57664711,0.00103188
-3.08254127,2.44171826,1.64863791,1.18194131,0.02016624,0.12827273,0.57129057,0.00101853
-3.07653827,2.35235816,1.55575837,1.12370476,0.01945256,0.12673487,0.56318383,0.00100084
-3.07053527,2.25780964,1.46335348,1.06469391,0.01867755,0.12451699,0.55248432,0.00097912
-3.06453227,2.15877580,1.37171435,1.00520730,0.01784629,0.12164658,0.53944141,0.00095381
-3.05852926,2.05616815,1.28117175,0.94560083,0.01696594,0.11817024,0.52439663,0.00092551
-3.05252626,1.95109902,1.19209357,0.88628548,0.01604543,0.11415261,0.50778185,0.00089499
-3.04652326,1.84486802,1.10487967,0.82772263,0.01509506,0.10967470,0.49011586,0.00086314
-3.04052026,1.73894344,1.01995461,0.77041730,0.01412620,0.10483189,0.47199931,0.00083104
-3.03451726,1.63493960,0.93775859,0.71490990,0.01315085,0.09973154,0.45410837,0.00079987
-3.02851426,1.53459100,0.85873717,0.66176676,0.01218132,0.09449048,0.43718726,0.00077096
-3.02251126,1.43972457,0.78333035,0.61157007,0.01122991,0.08923225,0.42203982,0.00074576
-3.01650825,1.35223059,0.71196166,0.56490762,0.01030856,0.08408444,0.40952023,0.00072582
-3.01050525,1.27403324,0.64502766,0.52236263,0.00942860,0.07917601,0.40052282,0.00071277
-3.00450225,1.20706092,0.58288853,0.48450405,0.00860053,0.07463478,0.39597089,0.00070832
-2.99849925,1.15321657,0.52585998,0.45187733,0.00783386,0.07058504,0.39680450,0.00071422
-2.99249625,1.11434789,0.47420666,0.42499569,0.00713694,0.06714536,0.40396666,0.00073226
-2.98649325,1.09221692,0.42813732,0.40433189,0.00651690,0.06442662,0.41838805,0.00076422
-2.98049025,1.08846861,0.38780150,0.39031018,0.00597957,0.06253011,0.44096954,0.00081185
-2.97448724,1.10459778,0.35328784,0.38329831,0.00552951,0.06154588,0.47256263,0.00087683
-2.96848424,1.14191393,0.32462351,0.38359934,0.00516996,0.06155111,0.51394752,0.00096071
-2.96248124,1.20150380,0.30177486,0.39144311,0.00490292,0.06260859,0.56580884,0.00106492
-2.95647824,1.28419165,0.28464863,0.40697721,0.00472912,0.06476527,0.62870933,0.00119063
-2.95047524,1.39049775,0.27309385,0.43025762,0.00464812,0.06805079,0.70306196,0.00133879
-2.94447224,1.52059618,0.26690396,0.46123902,0.00465830,0.07247614,0.78910130,0.00151000
-2.93846923,1.67427330,0.26581920,0.49976528,0.00475693,0.07803239,0.88685516,0.00170448
-2.93246623,1.85088902,0.26952915,0.54556049,0.00494019,0.08468950,0.99611772,0.00192202
-2.92646323,2.04934316,0.27767542,0.59822131,0.00520317,0.09239552,1.11642590,0.00216189
-2.92046023,2.26804979,0.28985482,0.65721115,0.00553996,0.10107589,1.24704035,0.00242287
-2.91445723,2.50492209,0.30562287,0.72185726,0.00594364,0.11063336,1.38693296,0.00270314
-2.90845423,2.75737089,0.32449810,0.79135123,0.00640637,0.12094835,1.53478244,0.00300032
-2.90245123,3.02231895,0.34596733,0.86475375,0.00691944,0.13187991,1.68897940,0.00331144
-2.89644822,3.29623326,0.36949193,0.94100421,0.00747336,0.14326748,1.84764207,0.00363298
-2.89044522,3.57517638,0.39451549,1.01893546,0.00805801,0.15493331,2.00864347,0.00396090
-2.88444222,3.85487720,0.42047264,1.09729372,0.00866277,0.16668570,2.16965002,0.00429075
-2.87843922,4.13082029,0.44679925,1.17476375,0.00927673,0.17832302,2.32817132,0.00461770
-2.87243622,4.39835204,0.47294356,1.24999834,0.00988889,0.18963832,2.48161999,0.00493670
-2.86643322,4.65280057,0.49837823,1.32165171,0.01048842,0.20042457,2.62737988,0.00524259
-2.86043022,4.88960526,0.52261267,1.38841536,0.01106494,0.21048024,2.76288036,0.00553027
-2.85442721,5.10445122,0.54520536,1.44905513,0.01160873,0.21961509,2.88567399,0.00579480
-2.84842421,5.29340296,0.56577541,1.50244796,0.01211110,0.22765595,2.99351424,0.00603163
-2.84242121,5.45303146,0.58401299,1.54761656,0.01256455,0.23445218,3.08443017,0.00623671
-2.83641821,5.58052881,0.59968783,1.58376044,0.01296309,0.23988060,3.15679443,0.00640662
-2.83041521,5.67380483,0.61265552,1.61028177,0.01330238,0.24384975,3.20938165,0.00653873
-2.82441221,5.73156082,0.62286093,1.62680461,0.01357989,0.24630315,3.24141406,0.00663129
-2.81840920,5.75333665,0.63033859,1.63318659,0.01379500,0.24722139,3.25259245,0.00668349
-2.81240620,5.73952855,0.63520991,1.62952233,0.01394901,0.24662319,3.24311050,0.00669551
-2.80640320,5.69137655,0.63767715,1.61613824,0.01404510,0.24456497,3.21365186,0.00666852
-2.80040020,5.61092174,0.63801442,1.59357898,0.01408824,0.24113940,3.16536996,0.00660466
-2.79439720,5.50093546,0.63655609,1.56258621,0.01408500,0.23647260,3.09985141,0.00650698
-2.78839420,5.36482341,0.63368311,1.52407041,0.01404333,0.23072043,3.01906454,0.00637931
-2.78239120,5.20650937,0.62980790,1.47907748,0.01397231,0.22406385,2.92529560,0.00622618
-2.77638819,5.03030372,0.62535860,1.42875135,0.01388183,0.21670371,2.82107526,0.00605263
-2.77038519,4.84076291,0.62076339,1.37429460,0.01378233,0.20885504,2.70909884,0.00586408
-2.76438219,4.64254581,0.61643569,1.31692885,0.01368440,0.20074126,2.59214354,0.00566614
-2.75837919,4.44027339,0.61276091,1.25785665,0.01359857,0.19258841,2.47298611,0.00546441
-2.75237619,4.23839701,0.61008543,1.19822645,0.01353498,0.18461968,2.35432417,0.00526438
-2.74637319,4.04108041,0.60870808,1.13910217,0.01350318,0.17705036,2.23870399,0.00507118
-2.74037019,3.85209923,0.60887467,1.08143818,0.01351189,0.17008335,2.12845706,0.00488951
-2.73436718,3.67476070,0.61077532,1.02606064,0.01356887,0.16390538,2.02564730,0.00472345
-2.72836418,3.51184524,0.61454481,0.97365537,0.01368083,0.15868388,1.93202987,0.00457644
-2.72236118,3.36557008,0.62026537,0.92476214,0.01385333,0.15456447,1.84902236,0.00445111
-2.71635818,3.23757429,0.62797162,0.87977524,0.01409080,0.15166915,1.77768807,0.00434933
-2.71035518,3.12892333,0.63765706,0.83894937,0.01439650,0.15009501,1.71873095,0.00427213
-2.70435218,3.04013079,0.64928135,0.80241004,0.01477257,0.14991333,1.67250108,0.00421973
-2.69834917,2.97119415,0.66277786,0.77016753,0.01522004,0.15116909,1.63900948,0.00419157
-2.69234617,2.92164135,0.67806061,0.74213301,0.01573888,0.15388069,1.61795062,0.00418635
-2.68634317,2.89058480,0.69503019,0.71813600,0.01632799,0.15803989,1.60873113,0.00420215
-2.68034017,2.87677976,0.71357812,0.69794188,0.01698524,0.16361182,1.61050306,0.00423643
-2.67433717,2.87868421,0.73358929,0.68126866,0.01770746,0.17053526,1.62220021,0.00428624
-2.66833417,2.89451798,0.75494244,0.66780232,0.01849037,0.17872292,1.64257627,0.00434821
-2.66233117,2.92231941,0.77750858,0.65721010,0.01932859,0.18806210,1.67024357,0.00441875
-2.65632816,2.95999835,0.80114783,0.64915157,0.02021560,0.19841560,1.70371164,0.00449411
-2.65032516,3.00538516,0.82570485,0.64328746,0.02114366,0.20962308,1.74142482,0.00457051
-2.64432216,3.05627529,0.85100356,0.63928620,0.02210386,0.22150297,1.78179854,0.00464424
-2.63831916,3.11047020,0.87684182,0.63682873,0.02308608,0.23385508,1.82325380,0.00471177
-2.63231616,3.16581489,0.90298662,0.63561179,0.02407911,0.24646396,1.86424983,0.00476979
-2.62631316,3.22023297,0.92917074,0.63535032,0.02507071,0.25910307,1.90331462,0.00481537
-2.62031016,3.27176003,0.95509119,0.63577935,0.02604783,0.27153975,1.93907324,0.00484597
-2.61430715,3.31857572,0.98041026,0.63665598,0.02699685,0.28354107,1.97027395,0.00485951
-2.60830415,3.35903525,1.00475939,0.63776174,0.02790390,0.29488020,1.99581170,0.00485441
-2.60230115,3.39170006,1.02774599,0.63890565,0.02875521,0.30534348,2.01474894,0.00482964
