energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-0.32116058,1.07584717,0.05847514,0.75081516,0.00071154,0.03877836,0.01211277,0.06149847,0.04193350,0.24121492
-0.31515758,1.10335617,0.06211121,0.76896554,0.00079683,0.03862668,0.01302702,0.06241683,0.04289128,0.24860897
-0.30915458,1.14066239,0.06643025,0.79418912,0.00089051,0.03845461,0.01406337,0.06348283,0.04416857,0.25860851
-0.30315158,1.18755738,0.07141039,0.82617595,0.00099160,0.03827963,0.01522252,0.06469974,0.04575849,0.27131347
-0.29714857,1.24372561,0.07702745,0.86453262,0.00109899,0.03812047,0.01650328,0.06607119,0.04765036,0.28679815
-0.29114557,1.30873900,0.08325407,0.90878240,0.00121139,0.03799646,0.01790240,0.06760046,0.04982950,0.30510640
-0.28514257,1.38205422,0.09005890,0.95836767,0.00132739,0.03792697,0.01941447,0.06928978,0.05227696,0.32624758
-0.27913957,1.46301312,0.09740586,1.01265464,0.00144542,0.03793070,0.02103179,0.07113963,0.05496961,0.35019324
-0.27313657,1.55084666,0.10525364,1.07094039,0.00156379,0.03802508,0.02274431,0.07314815,0.05788026,0.37687480
-0.26713357,1.64468238,0.11355524,1.13246247,0.00168073,0.03822560,0.02453967,0.07531063,0.06097798,0.40618243
-0.26113057,1.74355569,0.12225788,1.19641058,0.00179441,0.03854526,0.02640318,0.07761913,0.06422864,0.43796524
-0.25512756,1.84642488,0.13130308,1.26194048,0.00190298,0.03899411,0.02831799,0.08006227,0.06759551,0.47203293
-0.24912456,1.95218961,0.14062702,1.32818949,0.00200464,0.03957885,0.03026520,0.08262516,0.07104009,0.50815902
-0.24312156,2.05971261,0.15016118,1.39429350,0.00209766,0.04030268,0.03222413,0.08528952,0.07452299,0.54608553
-0.23711856,2.16784412,0.15983329,1.45940482,0.00218049,0.04116516,0.03417260,0.08803392,0.07800488,0.58552941
-0.23111556,2.27544856,0.16956849,1.52271043,0.00225177,0.04216240,0.03608731,0.09083426,0.08144760,0.62619028
-0.22511256,2.38143257,0.17929078,1.58345017,0.00231038,0.04328727,0.03794426,0.09366434,0.08481510,0.66775962
-0.21910955,2.48477384,0.18892466,1.64093418,0.00235550,0.04452992,0.03971924,0.09649652,0.08807454,0.70993101
-0.21310655,2.58454961,0.19839692,1.69455918,0.00238666,0.04587835,0.04138834,0.09930258,0.09119719,0.75241130
-0.20710355,2.67996415,0.20763853,1.74382300,0.00240372,0.04731907,0.04292856,0.10205450,0.09415935,0.79493207
-0.20110055,2.77037407,0.21658659,1.78833693,0.00240695,0.04883800,0.04431834,0.10472541,0.09694305,0.83726127
-0.19509755,2.85531057,0.22518619,1.82783549,0.00239694,0.05042122,0.04553817,0.10729040,0.09953667,0.87921427
-0.18909455,2.93449761,0.23339219,1.86218322,0.00237470,0.05205584,0.04657117,0.10972739,0.10193533,0.92066396
-0.18309155,3.00786523,0.24117081,1.89137832,0.00234154,0.05373077,0.04740361,0.11201783,0.10414114,0.96154919
-0.17708854,3.07555703,0.24850084,1.91555286,0.00229907,0.05543738,0.04802536,0.11414735,0.10616318,1.00188118
-0.17108554,3.13793128,0.25537463,1.93496948,0.00224916,0.05717004,0.04843033,0.11610625,0.10801731,1.04174717
-0.16508254,3.19555500,0.26179858,1.95001468,0.00219389,0.05892646,0.04861669,0.11788983,0.10972572,1.08131102
-0.15907954,3.24919078,0.26779308,1.96118853,0.00213544,0.06070780,0.04858712,0.11949853,0.11131629,1.12081030
-0.15307654,3.29977619,0.27339213,1.96909119,0.00207608,0.06251857,0.04834880,0.12093790,0.11282167,1.16054966
-0.14707354,3.34839585,0.27864215,1.97440629,0.00201805,0.06436629,0.04791332,0.12221834,0.11427824,1.20089045
-0.14107054,3.39624676,0.28360052,1.97788160,0.00196351,0.06626091,0.04729648,0.12335471,0.11572482,1.24223660
-0.13506753,3.44459738,0.28833337,1.98030735,0.00191450,0.06821403,0.04651786,0.12436564,0.11720130,1.28501712
-0.12906453,3.49474172,0.29291306,1.98249263,0.00187281,0.07023800,0.04560036,0.12527280,0.11874704,1.32966571
-0.12306153,3.54794944,0.29741516,1.98524050,0.00184000,0.07234477,0.04456951,0.12609995,0.12039932,1.37659800
-0.11705853,3.60541375,0.30191519,1.98932240,0.00181730,0.07454484,0.04345281,0.12687183,0.12219173,1.42618750
-0.11105553,3.66819880,0.30648515,1.99545254,0.00180558,0.07684606,0.04227883,0.12761312,0.12415253,1.47874103
-0.10505253,3.73718842,0.31118999,2.00426305,0.00180537,0.07925256,0.04107642,0.12834717,0.12630319,1.53447483
-0.09904952,3.81303831,0.31608417,2.01628065,0.00181679,0.08176376,0.03987380,0.12909488,0.12865709,1.59349241
-0.09304652,3.89613383,0.32120850,2.03190565,0.00183959,0.08437358,0.03869769,0.12987360,0.13121840,1.65576544
-0.08704352,3.98655514,0.32658732,2.05139410,0.00187314,0.08706988,0.03757248,0.13069610,0.13398125,1.72111850
-0.08104052,4.08405187,0.33222630,2.07484381,0.00191646,0.08983408,0.03651948,0.13156976,0.13692931,1.78921902
-0.07503752,4.18802857,0.33811078,2.10218497,0.00196827,0.09264120,0.03555632,0.13249593,0.14003569,1.85957293
-0.06903452,4.29754248,0.34420507,2.13317593,0.00202702,0.09546009,0.03469639,0.13346960,0.14326329,1.93152678
-0.06303152,4.41131422,0.35045241,2.16740459,0.00209093,0.09825402,0.03394850,0.13447927,0.14656561,2.00427661
-0.05702851,4.52775192,0.35677595,2.20429569,0.00215807,0.10098153,0.03331671,0.13550719,0.14988796,2.07688367
-0.05102551,4.64498841,0.36308057,2.24312402,0.00222642,0.10359756,0.03280031,0.13652995,0.15316912,2.14829663
-0.04502251,4.76093081,0.36925563,2.28303341,0.00229392,0.10605477,0.03239399,0.13751930,0.15634339,2.21737981
-0.03901951,4.87332101,0.37517838,2.32306109,0.00235855,0.10830503,0.03208817,0.13844332,0.15934292,2.28294642
-0.03301651,4.97980530,0.38071814,2.36216672,0.00241840,0.11030102,0.03186949,0.13926788,0.16210034,2.34379571
-0.02701351,5.07801047,0.38574095,2.39926527,0.00247170,0.11199785,0.03172147,0.13995820,0.16455142,2.39875267
-0.02101051,5.16562380,0.39011450,2.43326248,0.00251690,0.11335466,0.03162522,0.14048067,0.16663791,2.44670855
-0.01500750,5.24047362,0.39371329,2.46309186,0.00255271,0.11433613,0.03156024,0.14080463,0.16831014,2.48666064
-0.00900450,5.30060723,0.39642357,2.48775155,0.00257813,0.11491381,0.03150534,0.14090421,0.16952952,2.51774956
-0.00300150,5.34436285,0.39814800,2.50633979,0.00259249,0.11506724,0.03143944,0.14075996,0.17027062,2.53929231
0.00300150,5.37043251,0.39880984,2.51808738,0.00259544,0.11478479,0.03134243,0.14036035,0.17052290,2.55080966
0.00900450,5.37791297,0.39835637,2.52238585,0.00258698,0.11406424,0.03119595,0.13970294,0.17029180,2.55204655
0.01500750,5.36634238,0.39676139,2.51881011,0.00256745,0.11291298,0.03098405,0.13879519,0.16959927,2.54298444
0.02101051,5.33572104,0.39402688,2.50713450,0.00253750,0.11134792,0.03069375,0.13765490,0.16848367,2.52384501
0.02701351,5.28651503,0.39018344,2.48734171,0.00249808,0.10939503,0.03031546,0.13631009,0.16699896,2.49508491
0.03301651,5.21964282,0.38528971,2.45962398,0.00245037,0.10708860,0.02984325,0.13479853,0.16521318,2.45738181
0.03901951,5.13644510,0.37943081,2.42437669,0.00239581,0.10447020,0.02927494,0.13316675,0.16320645,2.41161228
0.04502251,5.03863963,0.37271566,2.38218477,0.00233597,0.10158744,0.02861213,0.13146861,0.16106831,2.35882250
0.05102551,4.92826292,0.36527363,2.33380236,0.00227256,0.09849251,0.02785997,0.12976359,0.15889473,2.30019313
0.05702851,4.80760177,0.35725043,2.28012703,0.00220738,0.09524062,0.02702692,0.12811473,0.15678480,2.23700002
0.06303152,4.67911786,0.34880356,2.22216962,0.00214225,0.09188846,0.02612438,0.12658646,0.15483729,2.17057258
0.06903452,4.54536887,0.34009756,2.16102134,0.00207897,0.08849255,0.02516622,0.12524229,0.15314722,2.10225166
0.07503752,4.40893002,0.33129921,2.09781946,0.00201932,0.08510783,0.02416834,0.12414267,0.15180275,2.03334898
0.08104052,4.27231947,0.32257302,2.03371354,0.00196498,0.08178631,0.02314818,0.12334295,0.15088220,1.96510983
0.08704352,4.13793090,0.31407708,1.96983329,0.00191754,0.07857594,0.02212422,0.12289162,0.15045181,1.89868073
0.09304652,4.00797616,0.30595961,1.90725983,0.00187848,0.07551978,0.02111559,0.12282905,0.15056392,1.83508331
0.09904952,3.88444004,0.29835623,1.84700121,0.00184917,0.07265536,0.02014166,0.12318651,0.15125594,1.77519538
0.10505253,3.76904873,0.29138800,1.78997310,0.00183083,0.07001438,0.01922175,0.12398588,0.15255004,1.71973968
0.11105553,3.66325243,0.28516050,1.73698516,0.00182459,0.06762270,0.01837484,0.12523971,0.15445355,1.66928047
0.11705853,3.56822196,0.27976368,1.68873329,0.00183146,0.06550059,0.01761944,0.12695194,0.15696010,1.62422754
0.12306153,3.48485826,0.27527247,1.64579732,0.00185237,0.06366313,0.01697338,0.12911892,0.16005137,1.58484693
0.12906453,3.41381294,0.27174817,1.60864386,0.00188815,0.06212091,0.01645379,0.13173093,0.16369926,1.55127718
0.13506753,3.35551759,0.26924026,1.57763324,0.00193959,0.06088076,0.01607696,0.13477385,0.16786858,1.52354976
0.14107054,3.31021881,0.26778854,1.55302960,0.00200741,0.05994660,0.01585835,0.13823102,0.17251969,1.50161214
0.14707354,3.27801603,0.26742540,1.53501281,0.00209230,0.05932023,0.01581241,0.14208509,0.17761134,1.48535162
0.15307654,3.25889882,0.26817785,1.52369099,0.00219492,0.05900215,0.01595257,0.14631970,0.18310312,1.47461845
0.15907954,3.25278065,0.27006930,1.51911236,0.00231587,0.05899210,0.01629096,0.15092085,0.18895765,1.46924657
0.16508254,3.25952655,0.27312073,1.52127523,0.00245574,0.05928960,0.01683831,0.15587789,0.19514218,1.46907058
0.17108554,3.27897243,0.27735114,1.53013524,0.00261506,0.05989416,0.01760355,0.16118394,0.20162953,1.47393794
0.17708854,3.31093452,0.28277724,1.54560909,0.00279432,0.06080527,0.01859356,0.16683584,0.20839828,1.48371568
0.18309155,3.35520838,0.28941220,1.56757442,0.00299392,0.06202223,0.01981270,0.17283333,0.21543222,1.49829124
0.18909455,3.41155739,0.29726356,1.59586584,0.00321420,0.06354365,0.02126245,0.17917781,0.22271902,1.51756754
0.19509755,3.47969171,0.30633041,1.63026734,0.00345538,0.06536681,0.02294090,0.18587045,0.23024821,1.54145283
0.20110055,3.55923940,0.31659988,1.67050184,0.00371758,0.06748687,0.02484236,0.19290994,0.23800870,1.56984604
0.20710355,3.64971192,0.32804323,1.71621867,0.00400081,0.06989592,0.02695695,0.20028989,0.24598577,1.60261891
0.21310655,3.75046695,0.34061177,1.76698035,0.00430494,0.07258206,0.02927026,0.20799614,0.25415809,1.63959626
0.21910955,3.86067161,0.35423289,1.82224980,0.00462973,0.07552844,0.03176317,0.21600414,0.26249457,1.68053589
0.22511256,3.97926933,0.36880650,1.88137953,0.00497484,0.07871247,0.03441172,0.22427655,0.27095169,1.72510977
0.23111556,4.10495369,0.38420226,1.94360402,0.00533979,0.08210516,0.03718717,0.23276124,0.27947122,1.77288810
0.23711856,4.23615191,0.40025774,2.00803662,0.00572403,0.08567069,0.04005623,0.24139002,0.28797869,1.82332750
0.24312156,4.37102056,0.41677791,2.07367190,0.00612691,0.08936630,0.04298149,0.25007799,0.29638271,1.87576463
0.24912456,4.50745496,0.43353609,2.13939412,0.00654772,0.09314246,0.04592195,0.25872384,0.30457535,1.92941609
0.25512756,4.64311348,0.45027644,2.20399228,0.00698567,0.09694340,0.04883383,0.26721105,0.31243344,1.98338497
0.26113057,4.77545645,0.46671810,2.26618153,0.00743990,0.10070801,0.05167145,0.27540999,0.31982106,2.03667431
0.26713357,4.90179907,0.48256085,2.32463053,0.00790945,0.10437098,0.05438828,0.28318092,0.32659289,2.08820706
0.27313657,5.01937645,0.49749222,2.37799395,0.00839325,0.10786437,0.05693808,0.29037785,0.33259842,2.13685186
0.27913957,5.12541837,0.51119580,2.42494883,0.00889007,0.11111924,0.05927608,0.29685290,0.33768689,2.18145362
0.28514257,5.21723052,0.52336035,2.46423328,0.00939848,0.11406763,0.06136019,0.30246128,0.34171258,2.22086755
0.29114557,5.29227883,0.53368954,2.49468598,0.00991676,0.11664453,0.06315214,0.30706640,0.34454033,2.25399509
0.29714857,5.34827282,0.54191169,2.51528445,0.01044286,0.11878985,0.06461862,0.31054509,0.34605095,2.27982009
0.30315158,5.38324428,0.54778926,2.52518052,0.01097428,0.12045040,0.06573215,0.31279251,0.34614629,2.29744352
0.30915458,5.39561756,0.55112755,2.52373121,0.01150806,0.12158163,0.06647193,0.31372670,0.34475368,2.30611517
0.31515758,5.38426815,0.55178228,2.51052353,0.01204064,0.12214918,0.06682442,0.31329241,0.34182956,2.30526071
0.32116058,5.34856693,0.54966569,2.48539209,0.01256790,0.12213011,0.06678369,0.31146410,0.33736214,2.29450307
0.32716358,5.28840814,0.54475082,2.44842867,0.01308505,0.12151375,0.06635155,0.30824802,0.33137284,2.27367718
0.33316658,5.20421981,0.53707386,2.39998325,0.01358670,0.12030223,0.06553747,0.30368311,0.32391670,2.24283733
0.33916958,5.09695649,0.52673440,2.34065664,0.01406686,0.11851049,0.06435823,0.29784088,0.31508146,2.20225723
0.34517259,4.96807471,0.51389364,2.27128488,0.01451904,0.11616597,0.06283737,0.29082413,0.30498559,2.15242262
0.35117559,4.81949262,0.49877054,2.19291644,0.01493637,0.11330789,0.06100446,0.28276460,0.29377531,2.09401713
0.35717859,4.65353577,0.48163616,2.10678297,0.01531176,0.10998606,0.05889419,0.27381969,0.28162068,2.02790210
0.36318159,4.47287154,0.46280646,2.01426525,0.01563809,0.10625958,0.05654540,0.26416833,0.26871106,1.95509137
0.36918459,4.28043529,0.44263379,1.91685553,0.01590844,0.10219507,0.05399998,0.25400616,0.25525011,1.87672228
0.37518759,4.07935123,0.42149746,1.81611799,0.01611633,0.09786484,0.05130176,0.24354030,0.24145049,1.79402412
0.38119060,3.87285119,0.39979376,1.71364883,0.01625598,0.09334495,0.04849541,0.23298370,0.22752859,1.70828544
0.38719360,3.66419446,0.37792582,1.61103733,0.01632254,0.08871315,0.04562544,0.22254953,0.21369940,1.62082137
0.39319660,3.45659118,0.35629363,1.50982931,0.01631237,0.08404693,0.04273516,0.21244556,0.20017175,1.53294229
0.39919960,3.25313195,0.33528448,1.41149406,0.01622322,0.07942160,0.03986593,0.20286890,0.18714400,1.44592465
0.40520260,3.05672521,0.31526428,1.31739544,0.01605439,0.07490861,0.03705634,0.19400104,0.17480045,1.36098500
0.41120560,2.87004417,0.29656981,1.22876794,0.01580686,0.07057398,0.03434173,0.18600362,0.16330838,1.27925759
0.41720860,2.69548379,0.27950206,1.14669789,0.01548336,0.06647703,0.03175373,0.17901473,0.15281582,1.20177623
0.42321161,2.53512842,0.26432094,1.07210989,0.01508834,0.06266937,0.02931999,0.17314610,0.14345010,1.12946032
0.42921461,2.39073002,0.25124122,1.00575849,0.01462795,0.05919417,0.02706409,0.16848100,0.13531707,1.06310516
0.43521761,2.26369636,0.24042977,0.94822459,0.01410986,0.05608574,0.02500550,0.16507311,0.12850104,1.00337648
0.44122061,2.15508865,0.23200414,0.89991636,0.01354315,0.05336933,0.02315975,0.16294615,0.12306522,0.95080863
0.44722361,2.06562754,0.22603228,0.86107388,0.01293798,0.05106131,0.02153863,0.16209448,0.11905265,0.90580622
0.45322661,1.99570621,0.22253337,0.83177719,0.01230542,0.04916947,0.02015049,0.16248437,0.11648760,0.86864861
0.45922961,1.94540970,0.22147967,0.81195688,0.01165708,0.04769366,0.01900053,0.16405616,0.11537706,0.83949681
0.46523262,1.91453882,0.22279929,0.80140684,0.01100483,0.04662656,0.01809126,0.16672700,0.11571258,0.81840215
0.47123562,1.90263778,0.22637960,0.79979837,0.01036049,0.04595455,0.01742279,0.17039418,0.11747199,0.80531626
0.47723862,1.90902414,0.23207149,0.80669539,0.00973548,0.04565884,0.01699327,0.17493896,0.12062116,0.80010191
0.48324162,1.93282018,0.23969397,0.82156999,0.00914057,0.04571647,0.01679917,0.18023060,0.12511568,0.80254413
0.48924462,1.97298461,0.24903929,0.84381815,0.00858562,0.04610154,0.01683566,0.18613075,0.13090220,0.81236130
0.49524762,2.02834381,0.25987843,0.87277503,0.00807934,0.04678626,0.01709679,0.19249772,0.13791965,0.82921599
0.50125063,2.09762182,0.27196665,0.90772975,0.00762911,0.04774207,0.01757576,0.19919074,0.14610014,0.85272508
0.50725363,2.17946858,0.28504931,0.94793916,0.00724084,0.04894059,0.01826502,0.20607391,0.15536957,0.88246913
0.51325663,2.27248575,0.29886752,0.99264057,0.00691888,0.05035451,0.01915639,0.21301980,0.16564794,0.91800089
0.51925963,2.37524990,0.31316378,1.04106321,0.00666599,0.05195830,0.02024105,0.21991254,0.17684941,0.95885282
0.52526263,2.48633282,0.32768732,1.09243821,0.00648330,0.05372874,0.02150956,0.22665029,0.18888222,1.00454377
0.53126563,2.60431884,0.34219910,1.14600726,0.00637034,0.05564533,0.02295177,0.23314711,0.20164831,1.05458472
0.53726863,2.72781927,0.35647631,1.20102971,0.00632516,0.05769045,0.02455673,0.23933401,0.21504304,1.10848395
0.54327164,2.85548404,0.37031635,1.25678836,0.00634437,0.05984935,0.02631254,0.24515943,0.22895479,1.16575146
0.54927464,2.98601094,0.38354007,1.31259389,0.00642332,0.06210995,0.02820626,0.25058893,0.24326474,1.22590315
0.55527764,3.11815268,0.39599427,1.36778820,0.00655620,0.06446254,0.03022373,0.25560424,0.25784684,1.28846461
0.56128064,3.25072228,0.40755344,1.42174687,0.00673627,0.06689922,0.03234949,0.26020184,0.27256798,1.35297484
0.56728364,3.38259722,0.41812051,1.47388082,0.00695600,0.06941335,0.03456664,0.26439098,0.28728866,1.41898982
0.57328664,3.51272258,0.42762688,1.52363762,0.00720728,0.07199883,0.03685680,0.26819144,0.30186390,1.48608615
0.57928964,3.64011378,0.43603149,1.57050256,0.00748163,0.07464943,0.03920011,0.27163101,0.31614474,1.55386452
0.58529265,3.76385897,0.44331909,1.61399971,0.00777040,0.07735801,0.04157523,0.27474294,0.32998009,1.62195303
0.59129565,3.88312126,0.44949782,1.65369323,0.00806498,0.08011589,0.04395950,0.27756337,0.34321902,1.69001012
0.59729865,3.99714102,0.45459613,1.68918898,0.00835699,0.08291220,0.04632904,0.28012892,0.35571346,1.75772697
0.60330165,4.10523790,0.45865914,1.72013652,0.00863844,0.08573344,0.04865901,0.28247449,0.36732114,1.82482912
0.60930465,4.20681269,0.46174474,1.74623152,0.00890195,0.08856304,0.05092387,0.28463144,0.37790875,1.89107690
0.61530765,4.30134864,0.46391935,1.76721854,0.00914086,0.09138124,0.05309774,0.28662601,0.38735517,1.95626483
0.62131066,4.38841215,0.46525383,1.78289396,0.00934935,0.09416503,0.05515479,0.28847828,0.39555462,2.02021943
0.62731366,4.46765244,0.46581932,1.79310899,0.00952256,0.09688828,0.05706964,0.29020144,0.40241959,2.08279569
0.63331666,4.53880025,0.46568361,1.79777252,0.00965666,0.09952213,0.05881784,0.29180153,0.40788346,2.14387213
0.63931966,4.60166536,0.46490783,1.79685363,0.00974886,0.10203543,0.06037636,0.29327757,0.41190268,2.20334466
0.64532266,4.65613303,0.46354386,1.79038346,0.00979745,0.10439548,0.06172403,0.29462209,0.41445833,2.26111952
0.65132566,4.70215960,0.46163239,1.77845639,0.00980176,0.10656874,0.06284206,0.29582199,0.41555711,2.31710581
0.65732866,4.73976742,0.45920190,1.76123030,0.00976215,0.10852178,0.06371448,0.29685974,0.41523162,2.37120800
0.66333167,4.76903959,0.45626843,1.73892579,0.00967989,0.11022223,0.06432855,0.29771482,0.41353995,2.42331913
0.66933467,4.79011499,0.45283624,1.71182441,0.00955712,0.11163976,0.06467517,0.29836540,0.41056460,2.47331515
0.67533767,4.80318390,0.44889932,1.68026583,0.00939675,0.11274709,0.06474919,0.29879018,0.40641074,2.52105104
0.68134067,4.80848480,0.44444369,1.64464399,0.00920234,0.11352095,0.06454969,0.29897035,0.40120393,2.56635907
0.68734367,4.80630246,0.43945023,1.60540233,0.00897799,0.11394294,0.06408013,0.29889163,0.39508737,2.60904960
0.69334667,4.79696765,0.43389811,1.56302832,0.00872824,0.11400032,0.06334846,0.29854617,0.38821872,2.64891449
0.69934967,4.78085831,0.42776843,1.51804714,0.00845801,0.11368659,0.06236715,0.29793453,0.38076675,2.68573307
0.70535268,4.75840201,0.42104797,1.47101494,0.00817241,0.11300202,0.06115308,0.29706734,0.37290774,2.71928043
0.71135568,4.73007924,0.41373282,1.42251163,0.00787675,0.11195383,0.05972734,0.29596674,0.36482186,2.74933760
0.71735868,4.69642704,0.40583169,1.37313323,0.00757642,0.11055638,0.05811496,0.29466752,0.35668967,2.77570292
0.72336168,4.65804207,0.39736862,1.32348415,0.00727685,0.10883096,0.05634455,0.29321778,0.34868866,2.79820397
0.72936468,4.61558261,0.38838505,1.27416907,0.00698341,0.10680547,0.05444777,0.29167914,0.34099003,2.81670919
0.73536768,4.56976855,0.37894103,1.22578482,0.00670143,0.10451396,0.05245882,0.29012637,0.33375583,2.83113851
0.74137069,4.52137880,0.36911545,1.17891213,0.00643610,0.10199589,0.05041381,0.28864645,0.32713628,2.84147214
0.74737369,4.47124564,0.35900539,1.13410736,0.00619247,0.09929525,0.04835008,0.28733703,0.32126757,2.84775704
0.75337669,4.42024572,0.34872442,1.09189425,0.00597539,0.09645966,0.04630549,0.28630429,0.31626998,2.85011065
0.75937969,4.36928780,0.33840008,1.05275579,0.00578947,0.09353920,0.04431769,0.28566027,0.31224645,2.84872164
0.76538269,4.31929734,0.32817051,1.01712644,0.00563905,0.09058537,0.04242342,0.28551973,0.30928147,2.84384776
0.77138569,4.27119880,0.31818053,0.98538459,0.00552817,0.08764984,0.04065781,0.28599660,0.30744055,2.83581108
0.77738869,4.22589621,0.30857725,0.95784578,0.00546046,0.08478338,0.03905374,0.28720029,0.30676992,2.82499092
0.78339170,4.18425320,0.29950547,0.93475661,0.00543915,0.08203475,0.03764130,0.28923179,0.30729680,2.81181534
0.78939470,4.14707357,0.29110306,0.91628973,0.00546701,0.07944966,0.03644726,0.29217996,0.30902996,2.79675158
0.79539770,4.11508360,0.28349664,0.90254012,0.00554624,0.07706997,0.03549478,0.29611804,0.31196076,2.78029644
0.80140070,4.08891718,0.27679759,0.89352285,0.00567849,0.07493291,0.03480310,0.30110057,0.31606446,2.76296714
0.80740370,4.06910473,0.27109877,0.88917260,0.00586476,0.07307056,0.03438746,0.30716096,0.32130195,2.74529331
0.81340670,4.05606662,0.26647193,0.88934503,0.00610540,0.07150944,0.03425907,0.31430975,0.32762167,2.72781044
0.81940970,4.05011155,0.26296598,0.89382017,0.00640006,0.07027034,0.03442528,0.32253371,0.33496187,2.71105515
0.82541271,4.05143977,0.26060627,0.90230786,0.00674766,0.06936836,0.03488974,0.33179589,0.34325291,2.69556211
0.83141571,4.06015105,0.25939463,0.91445508,0.00714641,0.06881300,0.03565282,0.34203654,0.35241976,2.68186246
0.83741871,4.07625642,0.25931038,0.92985521,0.00759381,0.06860855,0.03671191,0.35317498,0.36238442,2.67048328
0.84342171,4.09969291,0.26031213,0.94805879,0.00808667,0.06875454,0.03806194,0.36511221,0.37306823,2.66194734
0.84942471,4.13033971,0.26234012,0.96858548,0.00862113,0.06924623,0.03969574,0.37773423,0.38439402,2.65677262
0.85542771,4.16803449,0.26531914,0.99093682,0.00919275,0.07007524,0.04160453,0.39091590,0.39628790,2.65547044
0.86143072,4.21258806,0.26916170,1.01460932,0.00979652,0.07123017,0.04377825,0.40452494,0.40868059,2.65854180
0.86743372,4.26379608,0.27377131,1.03910716,0.01042695,0.07269712,0.04620584,0.41842611,0.42150832,2.66647084
0.87343672,4.32144610,0.27904562,1.06395411,0.01107813,0.07446023,0.04887543,0.43248509,0.43471300,2.67971524
0.87943972,4.38531918,0.28487936,1.08870411,0.01174384,0.07650207,0.05177436,0.44657196,0.44824186,2.69869296
0.88544272,4.45518505,0.29116678,1.11294989,0.01241757,0.07880392,0.05488912,0.46056397,0.46204629,2.72376561
0.89144572,4.53079077,0.29780365,1.13632936,0.01309263,0.08134585,0.05820510,0.47434749,0.47608010,2.75521855
0.89744872,4.61184308,0.30468848,1.15852943,0.01376222,0.08410675,0.06170625,0.48781903,0.49029716,2.79323854
0.90345173,4.69798529,0.31172330,1.17928718,0.01441951,0.08706410,0.06537467,0.50088527,0.50464845,2.83788975
0.90945473,4.78877017,0.31881366,1.19838831,0.01505767,0.09019370,0.06919008,0.51346207,0.51907892,2.88908970
0.91545773,4.88363063,0.32586821,1.21566323,0.01566999,0.09346930,0.07312935,0.52547267,0.53352403,2.94658630
0.92146073,4.98185061,0.33279776,1.23098095,0.01624990,0.09686212,0.07716602,0.53684517,0.54790644,3.00993786
0.92746373,5.08253856,0.33951415,1.24424152,0.01679106,0.10034046,0.08126991,0.54750962,0.56213300,3.07849777
0.93346673,5.18460634,0.34592902,1.25536738,0.01728742,0.10386934,0.08540693,0.55739488,0.57609233,3.15140539
0.93946973,5.28675595,0.35195260,1.26429463,0.01773327,0.10741029,0.08953904,0.56642569,0.58965321,3.22758461
0.94547274,5.38747645,0.35749290,1.27096455,0.01812334,0.11092125,0.09362444,0.57452023,0.60266405,3.30575140
0.95147574,5.48505285,0.36245523,1.27531650,0.01845284,0.11435682,0.09761808,0.58158833,0.61495357,3.38443085
0.95747874,5.57758813,0.36674239,1.27728240,0.01871757,0.11766866,0.10147241,0.58753088,0.62633288,3.46198420
0.96348174,5.66303870,0.37025549,1.27678359,0.01891400,0.12080626,0.10513835,0.59224022,0.63659895,3.53664540
0.96948474,5.73926295,0.37289546,1.27373021,0.01903935,0.12371793,0.10856661,0.59560199,0.64553944,3.60656646
0.97548774,5.80408142,0.37456531,1.26802329,0.01909167,0.12635208,0.11170910,0.59749815,0.65293878,3.66987000
0.98149075,5.85534633,0.37517296,1.25955941,0.01906995,0.12865873,0.11452053,0.59781124,0.65858526,3.72470725
0.98749375,5.89101751,0.37463458,1.24823768,0.01897419,0.13059115,0.11696003,0.59642955,0.66227882,3.76931892
0.99349675,5.90924123,0.37287827,1.23396864,0.01880549,0.13210761,0.11899274,0.59325309,0.66383920,3.80209641
0.99949975,5.90842771,0.36984782,1.21668422,0.01856608,0.13317313,0.12059134,0.58819983,0.66311405,3.82164038
1.00550275,5.88732349,0.36550638,1.19634831,0.01825942,0.13376110,0.12173729,0.58121190,0.65998649,3.82681392
1.01150575,5.84507437,0.35983981,1.17296693,0.01789016,0.13385469,0.12242181,0.57226137,0.65438180,3.81678763
1.01750875,5.78127557,0.35285946,1.14659738,0.01746419,0.13344807,0.12264657,0.56135523,0.64627280,3.79107433
1.02351176,5.69600593,0.34460419,1.11735558,0.01698860,0.13254718,0.12242391,0.54853908,0.63568359,3.74955157
1.02951476,5.58984418,0.33514160,1.08542094,0.01647160,0.13117006,0.12177668,0.53389946,0.62269145,3.69247070
1.03551776,5.46386594,0.32456811,1.05103851,0.01592245,0.12934684,0.12073770,0.51756447,0.60742667,3.62045214
1.04152076,5.31962153,0.31300824,1.01451797,0.01535133,0.12711915,0.11934871,0.49970262,0.59007042,3.53446693
1.04752376,5.15909540,0.30061263,0.97622942,0.01476920,0.12453911,0.11765913,0.48051996,0.57085060,3.43580556
1.05352676,4.98464909,0.28755536,0.93659628,0.01418759,0.12166784,0.11572442,0.46025555,0.55003594,3.32603575
1.05952976,4.79895067,0.27403029,0.89608541,0.01361839,0.11857372,0.11360424,0.43917552,0.52792863,3.20695107
