energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.20260130,2.69223771,0.00286912,0.21876267,0.14312929,0.02903939,0.75641479,0.48517457,1.54538464
-3.19659830,2.54531300,0.00276068,0.20678812,0.13607473,0.02755365,0.71612652,0.46058202,1.45976202
-3.19059530,2.39085787,0.00263831,0.19418102,0.12852495,0.02597877,0.67356260,0.43422484,1.37008884
-3.18459230,2.23121497,0.00250422,0.18113731,0.12059978,0.02433846,0.62938494,0.40655331,1.27769118
-3.17858929,2.06869051,0.00236077,0.16784998,0.11241996,0.02265640,0.58424899,0.37801797,1.18386932
-3.17258629,1.90549906,0.00221039,0.15450444,0.10410404,0.02095561,0.53878757,0.34905752,1.08986749
-3.16658329,1.74371475,0.00205548,0.14127431,0.09576549,0.01925800,0.49359657,0.32008795,0.99684722
-3.16058029,1.58523027,0.00189839,0.12831801,0.08751023,0.01758387,0.44922276,0.29149314,0.90586498
-3.15457729,1.43172463,0.00174133,0.11577597,0.07943447,0.01595154,0.40615417,0.26361737,0.81785483
-3.14857429,1.28464046,0.00158634,0.10376873,0.07162307,0.01437708,0.36481319,0.23675968,0.73361630
-3.14257129,1.14517073,0.00143527,0.09239591,0.06414839,0.01287411,0.32555232,0.21117033,0.65380744
-3.13656828,1.01425477,0.00128968,0.08173585,0.05706960,0.01145369,0.28865272,0.18704914,0.57894311
-3.13056528,0.89258272,0.00115092,0.07184608,0.05043257,0.01012430,0.25432520,0.16454576,0.50939779
-3.12456228,0.78060758,0.00102004,0.06276439,0.04427004,0.00889195,0.22271335,0.14376151,0.44541265
-3.11855928,0.67856346,0.00089784,0.05451042,0.03860231,0.00776026,0.19389861,0.12475256,0.38710595
-3.11255628,0.58648875,0.00078484,0.04708774,0.03343824,0.00673070,0.16790671,0.10753431,0.33448620
-3.10655328,0.50425268,0.00068134,0.04048609,0.02877640,0.00580280,0.14471522,0.09208646,0.28746707
-3.10055028,0.43158387,0.00058741,0.03468383,0.02460649,0.00497444,0.12426160,0.07835853,0.24588345
-3.09454727,0.36809939,0.00050295,0.02965051,0.02091083,0.00424213,0.10645152,0.06627574,0.20950777
-3.08854427,0.31333329,0.00042765,0.02534917,0.01766587,0.00360131,0.09116694,0.05574461,0.17806594
-3.08254127,0.26676328,0.00036111,0.02173868,0.01484363,0.00304659,0.07827379,0.04665847,0.15125236
-3.07653827,0.22783494,0.00030282,0.01877570,0.01241316,0.00257208,0.06762877,0.03890239,0.12874348
-3.07053527,0.19598263,0.00025218,0.01641638,0.01034174,0.00217157,0.05908529,0.03235765,0.11020956
-3.06453227,0.17064677,0.00020855,0.01461775,0.00859602,0.00183876,0.05249828,0.02690546,0.09532446
-3.05852926,0.15128728,0.00017128,0.01333875,0.00714294,0.00156743,0.04772787,0.02242999,0.08377324
-3.05252626,0.13739301,0.00013969,0.01254086,0.00595052,0.00135155,0.04464179,0.01882081,0.07525768
-3.04652326,0.12848757,0.00011313,0.01218848,0.00498839,0.00118544,0.04311677,0.01597451,0.06949969
-3.04052026,0.12413151,0.00009099,0.01224889,0.00422820,0.00106376,0.04303877,0.01379580,0.06624277
-3.03451726,0.12392156,0.00007267,0.01269205,0.00364391,0.00098159,0.04430230,0.01219804,0.06525191
-3.02851426,0.12748719,0.00005763,0.01349006,0.00321184,0.00093443,0.04680895,0.01110329,0.06631188
-3.02251126,0.13448520,0.00004539,0.01461658,0.00291070,0.00091816,0.05046537,0.01044202,0.06922457
-3.01650825,0.14459286,0.00003550,0.01604597,0.00272150,0.00092904,0.05518071,0.01015248,0.07380538
-3.01050525,0.15750019,0.00002757,0.01775252,0.00262737,0.00096363,0.06086395,0.01017996,0.07987925
-3.00450225,0.17290202,0.00002126,0.01970962,0.00261336,0.00101876,0.06742115,0.01047581,0.08727642
-2.99849925,0.19049043,0.00001628,0.02188898,0.00266618,0.00109146,0.07475294,0.01099651,0.09582842
-2.99249625,0.20994803,0.00001238,0.02425998,0.00277401,0.00117892,0.08275227,0.01170276,0.10536441
-2.98649325,0.23094250,0.00000935,0.02678917,0.00292622,0.00127841,0.09130282,0.01255856,0.11570819
-2.98049025,0.25312297,0.00000701,0.02943998,0.00311315,0.00138728,0.10027792,0.01353048,0.12667612
-2.97448724,0.27611821,0.00000522,0.03217265,0.00332597,0.00150290,0.10954038,0.01458702,0.13807599
-2.96848424,0.29953712,0.00000386,0.03494439,0.00355650,0.00162266,0.11894295,0.01569816,0.14970695
-2.96248124,0.32297132,0.00000283,0.03770981,0.00379708,0.00174394,0.12832982,0.01683507,0.16136067
-2.95647824,0.34599990,0.00000207,0.04042156,0.00404054,0.00186415,0.13753876,0.01796995,0.17282349
-2.95047524,0.36819617,0.00000149,0.04303123,0.00428014,0.00198075,0.14640408,0.01907609,0.18387961
-2.94447224,0.38913599,0.00000107,0.04549036,0.00450956,0.00209126,0.15476016,0.02012800,0.19431511
-2.93846923,0.40840738,0.00000077,0.04775166,0.00472299,0.00219330,0.16244553,0.02110166,0.20392266
-2.93246623,0.42562098,0.00000054,0.04977027,0.00491509,0.00228466,0.16930708,0.02197494,0.21250658
-2.92646323,0.44042065,0.00000038,0.05150507,0.00508113,0.00236335,0.17520449,0.02272790,0.21988812
-2.92046023,0.45249387,0.00000027,0.05291989,0.00521705,0.00242760,0.18001446,0.02334328,0.22591051
-2.91445723,0.46158122,0.00000019,0.05398469,0.00531951,0.00247599,0.18363454,0.02380686,0.23044371
-2.90845423,0.46748458,0.00000013,0.05467651,0.00538596,0.00250740,0.18598644,0.02410780,0.23338840
-2.90245123,0.47007339,0.00000009,0.05498024,0.00541471,0.00252112,0.18701863,0.02423892,0.23467910
-2.89644822,0.46928886,0.00000006,0.05488912,0.00540495,0.00251679,0.18670801,0.02419688,0.23428625
-2.89044522,0.46514567,0.00000004,0.05440495,0.00535674,0.00249450,0.18506063,0.02398220,0.23221703
-2.88444222,0.45773121,0.00000003,0.05353801,0.00527103,0.00245468,0.18211141,0.02359923,0.22851495
-2.87843922,0.44720223,0.00000002,0.05230668,0.00514957,0.00239818,0.17792281,0.02305593,0.22325818
-2.87243622,0.43377916,0.00000001,0.05073677,0.00499486,0.00232618,0.17258260,0.02236360,0.21655672
-2.86643322,0.41773830,0.00000001,0.04886062,0.00481006,0.00224014,0.16620075,0.02153641,0.20854848
-2.86043022,0.39940229,0.00000001,0.04671598,0.00459887,0.00214180,0.15890567,0.02059097,0.19939450
-2.85442721,0.37912929,0.00000001,0.04434474,0.00436540,0.00203308,0.15083984,0.01954571,0.18927356
-2.84842421,0.35730132,0.00000000,0.04179159,0.00411403,0.00191602,0.14215528,0.01842031,0.17837640
-2.84242121,0.33431238,0.00000001,0.03910262,0.00384931,0.00179273,0.13300871,0.01723506,0.16689970
-2.83641821,0.31055681,0.00000001,0.03632392,0.00357576,0.00166534,0.12355701,0.01601029,0.15504036
-2.83041521,0.28641830,0.00000001,0.03350038,0.00329780,0.00153589,0.11395279,0.01476576,0.14298994
-2.82441221,0.26226009,0.00000001,0.03067444,0.00301961,0.00140632,0.10434050,0.01352018,0.13092982
-2.81840920,0.23841654,0.00000002,0.02788519,0.00274503,0.00127845,0.09485309,0.01229078,0.11902699
-2.81240620,0.21518647,0.00000003,0.02516753,0.00247750,0.00115385,0.08560932,0.01109294,0.10743068
-2.80640320,0.19282820,0.00000004,0.02255161,0.00221999,0.00103392,0.07671180,0.00993995,0.09626996
-2.80040020,0.17155658,0.00000006,0.02006247,0.00197496,0.00091980,0.06824579,0.00884285,0.08565224
-2.79439720,0.15154175,0.00000008,0.01771991,0.00174436,0.00081240,0.06027867,0.00781037,0.07566261
-2.78839420,0.13290954,0.00000011,0.01553849,0.00152962,0.00071239,0.05286013,0.00684892,0.06636416
-2.78239120,0.11574348,0.00000016,0.01352777,0.00133168,0.00062021,0.04602286,0.00596274,0.05779888
-2.77638819,0.10008788,0.00000022,0.01169268,0.00115104,0.00053608,0.03978384,0.00515401,0.04998931
-2.77038519,0.08595201,0.00000030,0.01003397,0.00098776,0.00046004,0.03414588,0.00442307,0.04294059
-2.76438219,0.07331492,0.00000041,0.00854875,0.00084156,0.00039195,0.02909955,0.00376868,0.03664293
-2.75837919,0.06213064,0.00000055,0.00723112,0.00071186,0.00033155,0.02462518,0.00318827,0.03107422
-2.75237619,0.05233362,0.00000075,0.00607272,0.00059784,0.00027845,0.02069499,0.00267821,0.02620279
-2.74637319,0.04384403,0.00000100,0.00506336,0.00049850,0.00023220,0.01727508,0.00223409,0.02199008
-2.74037019,0.03657286,0.00000132,0.00419160,0.00041271,0.00019226,0.01432746,0.00185096,0.01839324
-2.73436718,0.03042658,0.00000174,0.00344521,0.00033928,0.00015808,0.01181181,0.00152358,0.01536751
-2.72836418,0.02531133,0.00000227,0.00281170,0.00027698,0.00012909,0.00968706,0.00124664,0.01286833
-2.72236118,0.02113656,0.00000295,0.00227862,0.00022459,0.00010474,0.00791280,0.00101494,0.01085324
-2.71635818,0.01781797,0.00000379,0.00183396,0.00018095,0.00008448,0.00645042,0.00082354,0.00928336
-2.71035518,0.01527999,0.00000485,0.00146633,0.00014495,0.00006779,0.00526398,0.00066793,0.00812470
-2.70435218,0.01345756,0.00000616,0.00116517,0.00011557,0.00005423,0.00432100,0.00054413,0.00734905
-2.69834917,0.01229747,0.00000777,0.00092089,0.00009189,0.00004337,0.00359290,0.00044877,0.00693465
-2.69234617,0.01175907,0.00000973,0.00072489,0.00007311,0.00003486,0.00305542,0.00037925,0.00686661
-2.68634317,0.01181474,0.00001209,0.00056964,0.00005854,0.00002839,0.00268884,0.00033373,0.00713708
-2.68034017,0.01244978,0.00001491,0.00044867,0.00004760,0.00002372,0.00247809,0.00031129,0.00774518
-2.67433717,0.01366215,0.00001827,0.00035652,0.00003985,0.00002069,0.00241283,0.00031200,0.00869679
-2.66833417,0.01546183,0.00002222,0.00028869,0.00003495,0.00001918,0.00248747,0.00033698,0.01000415
-2.66233117,0.01786997,0.00002682,0.00024161,0.00003270,0.00001916,0.00270115,0.00038855,0.01168534
-2.65632816,0.02091796,0.00003216,0.00021258,0.00003300,0.00002064,0.00305772,0.00047032,0.01376364
-2.65032516,0.02464623,0.00003828,0.00019968,0.00003588,0.00002374,0.00356571,0.00058734,0.01626679
-2.64432216,0.02910299,0.00004524,0.00020173,0.00004151,0.00002863,0.00423832,0.00074625,0.01922620
-2.63831916,0.03434295,0.00005308,0.00021822,0.00005015,0.00003558,0.00509340,0.00095539,0.02267606
-2.63231616,0.04042588,0.00006183,0.00024927,0.00006224,0.00004492,0.00615338,0.00122499,0.02665249
-2.62631316,0.04741524,0.00007151,0.00029559,0.00007830,0.00005710,0.00744525,0.00156727,0.03119263
-2.62031016,0.05537671,0.00008213,0.00035839,0.00009902,0.00007265,0.00900043,0.00199659,0.03633372
-2.61430715,0.06437677,0.00009364,0.00043938,0.00012522,0.00009219,0.01085456,0.00252950,0.04211232
-2.60830415,0.07448125,0.00010601,0.00054069,0.00015787,0.00011644,0.01304725,0.00318478,0.04856341
-2.60230115,0.08575394,0.00011916,0.00066482,0.00019805,0.00014624,0.01562164,0.00398340,0.05571969
-2.59629815,0.09825511,0.00013299,0.00081459,0.00024700,0.00018249,0.01862380,0.00494837,0.06361083
-2.59029515,0.11204008,0.00014737,0.00099305,0.00030607,0.00022620,0.02210192,0.00610452,0.07226281
-2.58429215,0.12715772,0.00016215,0.00120339,0.00037669,0.00027844,0.02610535,0.00747816,0.08169729
-2.57828914,0.14364883,0.00017715,0.00144886,0.00046040,0.00034035,0.03068333,0.00909654,0.09193101
-2.57228614,0.16154454,0.00019217,0.00173262,0.00055876,0.00041308,0.03588347,0.01098728,0.10297510
-2.56628314,0.18086445,0.00020701,0.00205765,0.00067335,0.00049780,0.04175009,0.01317755,0.11483448
-2.56028014,0.20161470,0.00022142,0.00242657,0.00080567,0.00059561,0.04832226,0.01569318,0.12750707
-2.55427714,0.22378587,0.00023518,0.00284152,0.00095714,0.00070758,0.05563173,0.01855767,0.14098296
-2.54827414,0.24735079,0.00024805,0.00330398,0.00112902,0.00083462,0.06370073,0.02179101,0.15524349
-2.54227114,0.27226223,0.00025981,0.00381464,0.00132231,0.00097747,0.07253977,0.02540856,0.17026017
-2.53626813,0.29845066,0.00027026,0.00437325,0.00153772,0.00113665,0.08214556,0.02941986,0.18599363
-2.53026513,0.32582208,0.00027919,0.00497848,0.00177557,0.00131239,0.09249912,0.03382748,0.20239243
-2.52426213,0.35425624,0.00028644,0.00562785,0.00203575,0.00150460,0.10356417,0.03862605,0.21939195
-2.51825913,0.38360519,0.00029190,0.00631767,0.00231763,0.00171280,0.11528609,0.04380137,0.23691350
-2.51225613,0.41369268,0.00029547,0.00704297,0.00262005,0.00193611,0.12759141,0.04932986,0.25486353
-2.50625313,0.44431431,0.00029710,0.00779760,0.00294126,0.00217324,0.14038797,0.05517825,0.27313340
-2.50025013,0.47523883,0.00029678,0.00857425,0.00327892,0.00242241,0.15356598,0.06130369,0.29159952
-2.49424712,0.50621075,0.00029457,0.00936464,0.00363009,0.00268145,0.16699983,0.06765422,0.31012426
-2.48824412,0.53695422,0.00029052,0.01015968,0.00399131,0.00294776,0.18055079,0.07416970,0.32855752
-2.48224112,0.56717845,0.00028478,0.01094972,0.00435862,0.00321837,0.19407057,0.08078315,0.34673915
-2.47623812,0.59658447,0.00027749,0.01172486,0.00472764,0.00349002,0.20740553,0.08742251,0.36450227
-2.47023512,0.62487317,0.00026884,0.01247526,0.00509372,0.00375922,0.22040157,0.09401275,0.38167727
-2.46423212,0.65175433,0.00025906,0.01319147,0.00545202,0.00402234,0.23290938,0.10047825,0.39809667
-2.45822911,0.67695633,0.00024836,0.01386479,0.00579769,0.00427574,0.24478987,0.10674538,0.41360039
-2.45222611,0.70023605,0.00023700,0.01448764,0.00612600,0.00451588,0.25591944,0.11274511,0.42804137
-2.44622311,0.72138848,0.00022522,0.01505378,0.00643252,0.00473942,0.26619497,0.11841556,0.44129126
-2.44022011,0.74025547,0.00021328,0.01555866,0.00671325,0.00494333,0.27553804,0.12370430,0.45324573
-2.43421711,0.75673298,0.00020142,0.01599953,0.00696476,0.00512503,0.28389823,0.12857040,0.46382915
-2.42821411,0.77077642,0.00018985,0.01637561,0.00718432,0.00528243,0.29125520,0.13298582,0.47299832
-2.42221111,0.78240350,0.00017880,0.01668808,0.00736999,0.00541405,0.29761950,0.13693640,0.48074485
-2.41620810,0.79169427,0.00016843,0.01694004,0.00752067,0.00551902,0.30303178,0.14042202,0.48709600
-2.41020510,0.79878814,0.00015891,0.01713634,0.00763613,0.00559713,0.30756058,0.14345619,0.49211385
-2.40420210,0.80387793,0.00015037,0.01728334,0.00771698,0.00564881,0.31129865,0.14606483,0.49589260
-2.39819910,0.80720097,0.00014289,0.01738860,0.00776464,0.00567510,0.31435793,0.14828442,0.49855421
-2.39219610,0.80902774,0.00013655,0.01746048,0.00778123,0.00567756,0.31686359,0.15015961,0.50024236
-2.38619310,0.80964857,0.00013138,0.01750777,0.00776945,0.00565821,0.31894717,0.15174033,0.50111524
-2.38019010,0.80935903,0.00012738,0.01753923,0.00773242,0.00561943,0.32073950,0.15307861,0.50133729
-2.37418709,0.80844492,0.00012452,0.01756315,0.00767356,0.00556380,0.32236354,0.15422527,0.50107059
-2.36818409,0.80716768,0.00012274,0.01758704,0.00759637,0.00549401,0.32392770,0.15522678,0.50046626
-2.36218109,0.80575115,0.00012196,0.01761722,0.00750428,0.00541273,0.32552009,0.15612227,0.49965645
-2.35617809,0.80437050,0.00012209,0.01765859,0.00740049,0.00532247,0.32720383,0.15694107,0.49874748
-2.35017509,0.80314402,0.00012299,0.01771449,0.00728786,0.00522549,0.32901406,0.15770083,0.49781452
-2.34417209,0.80212841,0.00012452,0.01778662,0.00716872,0.00512374,0.33095650,0.15840642,0.49689824
-2.33816908,0.80131784,0.00012655,0.01787507,0.00704489,0.00501876,0.33300791,0.15904955,0.49600357
-2.33216608,0.80064690,0.00012890,0.01797848,0.00691758,0.00491165,0.33511838,0.15960933,0.49510088
-2.32616308,0.79999737,0.00013142,0.01809430,0.00678736,0.00480308,0.33721523,0.16005357,0.49412928
-2.32016008,0.79920833,0.00013395,0.01821906,0.00665429,0.00469329,0.33920843,0.16034080,0.49300209
-2.31415708,0.79808894,0.00013633,0.01834877,0.00651787,0.00458214,0.34099713,0.16042298,0.49161395
-2.30815408,0.79643333,0.00013842,0.01847931,0.00637721,0.00446917,0.34247685,0.16024856,0.48984929
-2.30215108,0.79403637,0.00014008,0.01860685,0.00623112,0.00435369,0.34354705,0.15976588,0.48759141
-2.29614807,0.79070944,0.00014120,0.01872824,0.00607823,0.00423483,0.34411844,0.15892654,0.48473181
-2.29014507,0.78629525,0.00014169,0.01884131,0.00591713,0.00411167,0.34411959,0.15768869,0.48117897
-2.28414207,0.78068061,0.00014146,0.01894518,0.00574651,0.00398333,0.34350257,0.15601992,0.47686611
-2.27813907,0.77380647,0.00014046,0.01904041,0.00556524,0.00384903,0.34224705,0.15389966,0.47175739
-2.27213607,0.76567443,0.00013867,0.01912909,0.00537254,0.00370818,0.34036276,0.15132086,0.46585211
-2.26613307,0.75634949,0.00013608,0.01921477,0.00516797,0.00356043,0.33789012,0.14829103,0.45918674
-2.26013007,0.74595873,0.00013271,0.01930233,0.00495156,0.00340574,0.33489893,0.14483234,0.45183453
-2.25412706,0.73468612,0.00012859,0.01939772,0.00472380,0.00324433,0.33148532,0.14098108,0.44390284
-2.24812406,0.72276378,0.00012378,0.01950764,0.00448563,0.00307678,0.32776712,0.13678625,0.43552828
-2.24212106,0.71046022,0.00011836,0.01963915,0.00423844,0.00290392,0.32387785,0.13230760,0.42687010
-2.23611806,0.69806649,0.00011241,0.01979918,0.00398398,0.00272686,0.31995995,0.12761310,0.41810220
-2.23011506,0.68588099,0.00010604,0.01999415,0.00372433,0.00254693,0.31615737,0.12277614,0.40940423
-2.22411206,0.67419393,0.00009933,0.02022947,0.00346181,0.00236561,0.31260830,0.11787247,0.40095247
-2.21810905,0.66327259,0.00009240,0.02050923,0.00319885,0.00218449,0.30943823,0.11297720,0.39291103
-2.21210605,0.65334802,0.00008536,0.02083584,0.00293795,0.00200519,0.30675398,0.10816194,0.38542388
-2.20610305,0.64460426,0.00007830,0.02120986,0.00268157,0.00182931,0.30463884,0.10349230,0.37860813
-2.20010005,0.63717049,0.00007132,0.02162984,0.00243203,0.00165838,0.30314932,0.09902581,0.37254922
-2.19409705,0.63111660,0.00006450,0.02209242,0.00219145,0.00149379,0.30231351,0.09481033,0.36729785
-2.18809405,0.62645243,0.00005792,0.02259242,0.00196171,0.00133677,0.30213113,0.09088314,0.36286918
-2.18209105,0.62313045,0.00005164,0.02312307,0.00174437,0.00118835,0.30257531,0.08727054,0.35924403
-2.17608804,0.62105176,0.00004572,0.02367641,0.00154068,0.00104934,0.30359581,0.08398806,0.35637202
-2.17008504,0.62007474,0.00004019,0.02424366,0.00135154,0.00092033,0.30512349,0.08104114,0.35417638
-2.16408204,0.62002578,0.00003507,0.02481570,0.00117751,0.00080168,0.30707561,0.07842625,0.35255993
-2.15807904,0.62071123,0.00003039,0.02538354,0.00101883,0.00069353,0.30936166,0.07613233,0.35141206
-2.15207604,0.62192983,0.00002615,0.02593877,0.00087544,0.00059583,0.31188922,0.07414243,0.35061581
-2.14607304,0.62348453,0.00002234,0.02647397,0.00074702,0.00050833,0.31456945,0.07243532,0.35005500
-2.14007004,0.62519322,0.00001896,0.02698306,0.00063303,0.00043067,0.31732186,0.07098721,0.34962058
-2.13406703,0.62689731,0.00001598,0.02746146,0.00053274,0.00036234,0.32007799,0.06977316,0.34921600
-2.12806403,0.62846804,0.00001338,0.02790629,0.00044530,0.00030273,0.32278378,0.06876835,0.34876128
-2.12206103,0.62980989,0.00001113,0.02831626,0.00036975,0.00025119,0.32540058,0.06794903,0.34819543
-2.11605803,0.63086104,0.00000922,0.02869162,0.00030510,0.00020701,0.32790458,0.06729310,0.34747734
-2.11005503,0.63159114,0.00000760,0.02903384,0.00025034,0.00016949,0.33028494,0.06678042,0.34658501
-2.10405203,0.63199646,0.00000625,0.02934530,0.00020447,0.00013792,0.33254072,0.06639275,0.34551336
-2.09804902,0.63209314,0.00000515,0.02962887,0.00016656,0.00011162,0.33467685,0.06611344,0.34427082
-2.09204602,0.63190900,0.00000428,0.02988746,0.00013577,0.00008998,0.33669958,0.06592697,0.34287517
-2.08604302,0.63147474,0.00000360,0.03012359,0.00011134,0.00007239,0.33861171,0.06581825,0.34134879
-2.08004002,0.63081526,0.00000311,0.03033894,0.00009266,0.00005837,0.34040806,0.06577197,0.33971400
-2.07403702,0.62994183,0.00000279,0.03053404,0.00007924,0.00004746,0.34207152,0.06577199,0.33798871
-2.06803402,0.62884585,0.00000263,0.03070799,0.00007079,0.00003930,0.34357005,0.06580076,0.33618285
-2.06203102,0.62749464,0.00000263,0.03085838,0.00006715,0.00003361,0.34485495,0.06583900,0.33429588
-2.05602801,0.62582981,0.00000280,0.03098125,0.00006841,0.00003020,0.34586044,0.06586560,0.33231554
-2.05002501,0.62376818,0.00000313,0.03107130,0.00007486,0.00002897,0.34650479,0.06585771,0.33021814
-2.04402201,0.62120556,0.00000364,0.03112215,0.00008701,0.00002991,0.34669289,0.06579115,0.32797012
-2.03801901,0.61802291,0.00000434,0.03112681,0.00010567,0.00003310,0.34632016,0.06564104,0.32553113
-2.03201601,0.61409465,0.00000525,0.03107817,0.00013193,0.00003875,0.34527750,0.06538261,0.32285815
-2.02601301,0.60929862,0.00000640,0.03096964,0.00016719,0.00004715,0.34345713,0.06499225,0.31991056
-2.02001001,0.60352688,0.00000782,0.03079585,0.00021322,0.00005873,0.34075876,0.06444851,0.31665576
-2.01400700,0.59669693,0.00000953,0.03055324,0.00027215,0.00007404,0.33709586,0.06373326,0.31307493
-2.00800400,0.58876230,0.00001157,0.03024077,0.00034654,0.00009377,0.33240159,0.06283270,0.30916863
-2.00200100,0.57972206,0.00001397,0.02986048,0.00043936,0.00011874,0.32663393,0.06173829,0.30496184
-1.99599800,0.56962866,0.00001677,0.02941794,0.00055404,0.00014994,0.31977987,0.06044752,0.30050802
-1.98999500,0.55859334,0.00002001,0.02892267,0.00069447,0.00018851,0.31185819,0.05896437,0.29589214
-1.98399200,0.54678920,0.00002370,0.02838827,0.00086500,0.00023577,0.30292090,0.05729959,0.29123223
-1.97798899,0.53445134,0.00002789,0.02783257,0.00107044,0.00029322,0.29305306,0.05547066,0.28667958
-1.97198599,0.52187443,0.00003258,0.02727744,0.00131601,0.00036252,0.28237114,0.05350150,0.28241748
-1.96598299,0.50940765,0.00003779,0.02674860,0.00160731,0.00044551,0.27101998,0.05142189,0.27865852
-1.95997999,0.49744737,0.00004353,0.02627520,0.00195028,0.00054422,0.25916853,0.04926667,0.27564084
-1.95397699,0.48642811,0.00004979,0.02588928,0.00235109,0.00066085,0.24700468,0.04707486,0.27362324
-1.94797399,0.47681215,0.00005654,0.02562515,0.00281603,0.00079773,0.23472944,0.04488849,0.27287975
-1.94197099,0.46907840,0.00006375,0.02551869,0.00335147,0.00095736,0.22255074,0.04275151,0.27369364
-1.93596798,0.46371115,0.00007138,0.02560659,0.00396366,0.00114234,0.21067731,0.04070864,0.27635149
-1.92996498,0.46118912,0.00007935,0.02592552,0.00465865,0.00135538,0.19931278,0.03880426,0.28113727
-1.92396198,0.46197534,0.00008759,0.02651136,0.00544212,0.00159924,0.18865035,0.03708140,0.28832693
-1.91795898,0.46650808,0.00009600,0.02739841,0.00631925,0.00187671,0.17886825,0.03558089,0.29818353
-1.91195598,0.47519325,0.00010449,0.02861864,0.00729462,0.00219060,0.17012603,0.03434062,0.31095302
-1.90595298,0.48839815,0.00011294,0.03020094,0.00837206,0.00254363,0.16256191,0.03339500,0.32686072
-1.89994997,0.50644663,0.00012122,0.03217050,0.00955454,0.00293845,0.15629102,0.03277455,0.34610850
-1.89394697,0.52961544,0.00012921,0.03454816,0.01084415,0.00337754,0.15140466,0.03250568,0.36887245
-1.88794397,0.55813157,0.00013679,0.03734987,0.01224196,0.00386318,0.14797032,0.03261056,0.39530084
-1.88194097,0.59217012,0.00014383,0.04058616,0.01374805,0.00439738,0.14603238,0.03310711,0.42551226
-1.87593797,0.63185240,0.00015022,0.04426167,0.01536148,0.00498182,0.14561333,0.03400900,0.45959359
-1.86993497,0.67724379,0.00015585,0.04837475,0.01708027,0.00561777,0.14671527,0.03532577,0.49759760
-1.86393197,0.72835103,0.00016064,0.05291706,0.01890144,0.00630599,0.14932151,0.03706277,0.53953993
-1.85792896,0.78511873,0.00016451,0.05787320,0.02082105,0.00704669,0.15339816,0.03922123,0.58539536
-1.85192596,0.84742478,0.00016740,0.06322048,0.02283416,0.00783942,0.15889548,0.04179813,0.63509322
-1.84592296,0.91507482,0.00016930,0.06892860,0.02493487,0.00868297,0.16574892,0.04478602,0.68851207
-1.83991996,0.98779573,0.00017019,0.07495954,0.02711629,0.00957526,0.17387983,0.04817274,0.74547363
-1.83391696,1.06522860,0.00017009,0.08126748,0.02937050,0.01051329,0.18319583,0.05194111,0.80573644
-1.82791396,1.14692152,0.00016904,0.08779881,0.03168845,0.01149302,0.19359075,0.05606849,0.86898940
-1.82191096,1.23232293,0.00016709,0.09449236,0.03405987,0.01250929,0.20494444,0.06052634,0.93484587
-1.81590795,1.32077612,0.00016433,0.10127975,0.03647309,0.01355579,0.21712240,0.06527981,1.00283876
-1.80990495,1.41151583,0.00016084,0.10808594,0.03891494,0.01462499,0.22997544,0.07028739,1.07241723
-1.80390195,1.50366755,0.00015672,0.11483005,0.04137055,0.01570812,0.24333959,0.07550067,1.14294569
-1.79789895,1.59625050,0.00015209,0.12142639,0.04382319,0.01679525,0.25703632,0.08086430,1.21370553
-1.79189595,1.68818473,0.00014705,0.12778575,0.04625418,0.01787529,0.27087326,0.08631616,1.28390025
-1.78589295,1.77830298,0.00014172,0.13381692,0.04864283,0.01893617,0.28464568,0.09178777,1.35266411
-1.77988994,1.86536735,0.00013621,0.13942846,0.05096641,0.01996494,0.29813856,0.09720507,1.41907470
-1.77388694,1.94809093,0.00013060,0.14453067,0.05320033,0.02094802,0.31112956,0.10248944,1.48216923
-1.76788394,2.02516391,0.00012499,0.14903764,0.05531833,0.02187145,0.32339268,0.10755906,1.54096434
-1.76188094,2.09528364,0.00011944,0.15286947,0.05729287,0.02272121,0.33470272,0.11233052,1.59447901
-1.75587794,2.15718760,0.00011402,0.15595442,0.05909558,0.02348349,0.34484019,0.11672077,1.64175977
-1.74987494,2.20968823,0.00010878,0.15823102,0.06069788,0.02414515,0.35359677,0.12064913,1.68190730
-1.74387194,2.25170810,0.00010373,0.15964995,0.06207172,0.02469401,0.36078087,0.12403949,1.71410342
-1.73786893,2.28231404,0.00009890,0.16017574,0.06319037,0.02511927,0.36622320,0.12682251,1.73763734
-1.73186593,2.30074849,0.00009429,0.15978807,0.06402929,0.02541184,0.36978196,0.12893776,1.75192983
-1.72586293,2.30645677,0.00008990,0.15848268,0.06456696,0.02556466,0.37134753,0.13033563,1.75655433
-1.71985993,2.29910875,0.00008570,0.15627180,0.06478579,0.02557298,0.37084636,0.13097906,1.75125380
-1.71385693,2.27861380,0.00008167,0.15318406,0.06467285,0.02543455,0.36824375,0.13084490,1.73595252
-1.70785393,2.24512820,0.00007780,0.14926397,0.06422056,0.02514976,0.36354551,0.12992479,1.71076211
-1.70185093,2.19905451,0.00007404,0.14457074,0.06342718,0.02472168,0.35679834,0.12822563,1.67598147
-1.69584792,2.14103272,0.00007038,0.13917679,0.06229712,0.02415604,0.34808883,0.12576954,1.63209037
-1.68984492,2.07192356,0.00006680,0.13316577,0.06084110,0.02346108,0.33754115,0.12259333,1.57973711
