energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.35867934,4.64495552,0.01126335,0.15563127,1.90387816,0.26484272,0.04477175,3.50294352,0.85576475,0.47930167
-3.35267634,4.69002353,0.01195448,0.16254455,1.92509466,0.25658850,0.04132153,3.52472857,0.88198851,0.49478312
-3.34667334,4.73820023,0.01273393,0.16975359,1.94354546,0.25067707,0.03826921,3.54664156,0.90720982,0.51033392
-3.34067034,4.78878025,0.01359779,0.17715721,1.95931978,0.24712481,0.03560511,3.56850966,0.93090759,0.52574057
-3.33466733,4.84113250,0.01454113,0.18465491,1.97257929,0.24593054,0.03331358,3.59024189,0.95260038,0.54079744
-3.32866433,4.89470444,0.01555786,0.19214845,1.98355005,0.24707442,0.03137394,3.61182432,0.97185788,0.55531029
-3.32266133,4.94902063,0.01664070,0.19954314,1.99251170,0.25051683,0.02976128,3.63331064,0.98831089,0.56909925
-3.31665833,5.00367529,0.01778102,0.20674878,1.99978430,0.25619722,0.02844734,3.65480824,1.00165921,0.58200110
-3.31065533,5.05831877,0.01896889,0.21368046,2.00571281,0.26403287,0.02740137,3.67645990,1.01167711,0.59387077
-3.30465233,5.11263822,0.02019301,0.22025885,2.01064979,0.27391749,0.02659088,3.69842149,1.01821614,0.60458209
-3.29864932,5.16633336,0.02144073,0.22641047,2.01493680,0.28571994,0.02598248,3.72083646,1.02120503,0.61402767
-3.29264632,5.21908853,0.02269812,0.23206754,2.01888510,0.29928294,0.02554253,3.74380818,1.02064678,0.62211812
-3.28664332,5.27054264,0.02395009,0.23716788,2.02275646,0.31442200,0.02523779,3.76737152,1.01661318,0.62878064
-3.28064032,5.32025893,0.02518057,0.24165457,2.02674500,0.33092476,0.02503603,3.79146497,1.00923691,0.63395712
-3.27463732,5.36769678,0.02637271,0.24547574,2.03096088,0.34855090,0.02490655,3.81590527,0.99870182,0.63760201
-3.26863432,5.41218772,0.02750916,0.24858430,2.03541677,0.36703270,0.02482060,3.84036610,0.98523194,0.63968008
-3.26263132,5.45291790,0.02857239,0.25093796,2.04001802,0.38607664,0.02475176,3.86436251,0.96907978,0.64016430
-3.25662831,5.48891882,0.02954505,0.25249924,2.04455732,0.40536594,0.02467630,3.88724270,0.95051451,0.63903402
-3.25062531,5.51906812,0.03041039,0.25323580,2.04871429,0.42456433,0.02457337,3.90818823,0.92981088,0.63627362
-3.24462231,5.54210127,0.03115261,0.25312096,2.05206058,0.44332097,0.02442517,3.92622345,0.90723913,0.63187176
-3.23861931,5.55663461,0.03175735,0.25213442,2.05407050,0.46127650,0.02421712,3.94023459,0.88305663,0.62582125
-3.23261631,5.56119964,0.03221201,0.25026312,2.05413703,0.47807018,0.02393783,3.94899817,0.85750145,0.61811964
-3.22661331,5.55428731,0.03250619,0.24750223,2.05159269,0.49334790,0.02357910,3.95121793,0.83078820,0.60877043
-3.22061031,5.53440081,0.03263196,0.24385627,2.04573462,0.50677071,0.02313585,3.94556902,0.80310605,0.59778482
-3.21460730,5.50011433,0.03258419,0.23934009,2.03585279,0.51802378,0.02260597,3.93074750,0.77461902,0.58518392
-3.20860430,5.45013522,0.03236067,0.23397987,2.02125998,0.52682516,0.02199012,3.90552290,0.74546821,0.57100110
-3.20260130,5.38336611,0.03196230,0.22781390,2.00132233,0.53293417,0.02129149,3.86879139,0.71577572,0.55528450
-3.19659830,5.29896387,0.03139306,0.22089314,1.97548880,0.53615891,0.02051554,3.81962674,0.68564981,0.53809927
-3.19059530,5.19639204,0.03065996,0.21328145,1.94331822,0.53636255,0.01966964,3.75732652,0.65519090,0.51952949
-3.18459230,5.07546381,0.02977290,0.20505560,1.90450243,0.53346810,0.01876282,3.68145099,0.62449778,0.49967949
-3.17858929,4.93637297,0.02874438,0.19630480,1.85888441,0.52746134,0.01780533,3.59185265,0.59367378,0.47867451
-3.17258629,4.77971100,0.02758922,0.18712998,1.80647045,0.51839178,0.01680837,3.48869463,0.56283235,0.45666051
-3.16658329,4.60646897,0.02632415,0.17764268,1.74743571,0.50637151,0.01578369,3.37245714,0.53210164,0.43380311
-3.16058029,4.41802413,0.02496736,0.16796366,1.68212297,0.49157206,0.01474329,3.24393122,0.50162798,0.41028573
-3.15457729,4.21611149,0.02353805,0.15822128,1.61103457,0.47421922,0.01369909,3.10420037,0.47157801,0.38630679
-3.14857429,4.00278173,0.02205591,0.14854966,1.53481807,0.45458620,0.01266268,2.95461067,0.44213930,0.36207636
-3.14257129,3.78034745,0.02054067,0.13908677,1.45424629,0.43298535,0.01164503,2.79673117,0.41351962,0.33781212
-3.13656828,3.55132026,0.01901159,0.12997243,1.37019290,0.40975875,0.01065632,2.63230620,0.38594497,0.31373501
-3.13056528,3.31834166,0.01748705,0.12134631,1.28360470,0.38526818,0.00970576,2.46320229,0.35965636,0.29006463
-3.12456228,3.08411087,0.01598416,0.11334606,1.19547189,0.35988486,0.00880146,2.29135180,0.33490577,0.26701472
-3.11855928,2.85131286,0.01451843,0.10610544,1.10679789,0.33397932,0.00795037,2.11869632,0.31195143,0.24478875
-3.11255628,2.62254950,0.01310354,0.09975268,1.01856987,0.30791191,0.00715819,1.94713192,0.29105262,0.22357597
-3.10655328,2.40027656,0.01175113,0.09440894,0.93173134,0.28202419,0.00642941,1.77845875,0.27246436,0.20354792
-3.10055028,2.18674879,0.01047073,0.09018693,0.84715785,0.25663158,0.00576730,1.61433678,0.25643209,0.18485559
-3.09454727,1.98397483,0.00926968,0.08718969,0.76563652,0.23201738,0.00517395,1.45624929,0.24318651,0.16762729
-3.08854427,1.79368287,0.00815320,0.08550948,0.68785013,0.20842842,0.00465036,1.30547487,0.23293886,0.15196723
-3.08254127,1.61729765,0.00712448,0.08522674,0.61436597,0.18607224,0.00419653,1.16306866,0.22587649,0.13795481
-3.07653827,1.45592862,0.00618482,0.08640916,0.54562949,0.16511586,0.00381151,1.02985273,0.22215904,0.12564464
-3.07053527,1.31036858,0.00533380,0.08911081,0.48196267,0.14568600,0.00349354,0.90641508,0.22191503,0.11506711
-3.06453227,1.18110181,0.00456953,0.09337126,0.42356661,0.12787057,0.00324012,0.79311665,0.22523899,0.10622949
-3.05852926,1.06832017,0.00388885,0.09921472,0.37052788,0.11172131,0.00304814,0.69010498,0.23218908,0.09911744
-3.05252626,0.97194562,0.00328759,0.10664926,0.32282784,0.09725711,0.00291394,0.59733348,0.24278509,0.09369681
-3.04652326,0.89165742,0.00276079,0.11566596,0.28035439,0.08446811,0.00283342,0.51458464,0.25700691,0.08991559
-3.04052026,0.82692240,0.00230296,0.12623820,0.24291525,0.07331991,0.00280211,0.44149592,0.27479338,0.08770603
-3.03451726,0.77702650,0.00190825,0.13832094,0.21025213,0.06375804,0.00281526,0.37758691,0.29604141,0.08698661
-3.02851426,0.74110639,0.00157068,0.15185018,0.18205514,0.05571223,0.00286790,0.32228644,0.32060563,0.08766406
-3.02251126,0.71817986,0.00128428,0.16674246,0.15797681,0.04910035,0.00295489,0.27495866,0.34829821,0.08963514
-3.01650825,0.70717409,0.00104321,0.18289466,0.13764536,0.04383198,0.00307101,0.23492717,0.37888915,0.09278832
-3.01050525,0.70695110,0.00084191,0.20018393,0.12067670,0.03981139,0.00321100,0.20149661,0.41210705,0.09700521
-3.00450225,0.71633014,0.00067517,0.21846792,0.10668510,0.03694000,0.00336963,0.17397120,0.44764015,0.10216189
-2.99849925,0.73410674,0.00053815,0.23758533,0.09529223,0.03511821,0.00354173,0.15167010,0.48513805,0.10812994
-2.99249625,0.75906856,0.00042649,0.25735677,0.08613460,0.03424666,0.00372226,0.13393960,0.52421389,0.11477748
-2.98649325,0.79000844,0.00033623,0.27758598,0.07886936,0.03422708,0.00390638,0.12016211,0.56444721,0.12197000
-2.98049025,0.82573484,0.00026391,0.29806150,0.07317867,0.03496262,0.00408947,0.10976237,0.60538741,0.12957119
-2.97448724,0.86508040,0.00020647,0.31855875,0.06877256,0.03635794,0.00426721,0.10221114,0.64655814,0.13744375
-2.96848424,0.90690905,0.00016129,0.33884250,0.06539069,0.03831907,0.00443560,0.09702681,0.68746234,0.14545028
-2.96248124,0.95012225,0.00012613,0.35866992,0.06280297,0.04075321,0.00459102,0.09377524,0.72758829,0.15345424
-2.95647824,0.99366504,0.00009911,0.37779403,0.06080934,0.04356848,0.00473027,0.09206843,0.76641656,0.16132106
-2.95047524,1.03653220,0.00007866,0.39596765,0.05923890,0.04667385,0.00485059,0.09156224,0.80342793,0.16891944
-2.94447224,1.07777506,0.00006351,0.41294783,0.05794840,0.04997918,0.00494973,0.09195353,0.83811226,0.17612286
-2.93846923,1.11650920,0.00005264,0.42850074,0.05682046,0.05339555,0.00502588,0.09297720,0.86997832,0.18281131
-2.93246623,1.15192329,0.00004527,0.44240691,0.05576146,0.05683583,0.00507779,0.09440307,0.89856443,0.18887318
-2.92646323,1.18328895,0.00004079,0.45446688,0.05469934,0.06021549,0.00510470,0.09603303,0.92344984,0.19420748
-2.92046023,1.20997170,0.00003882,0.46450701,0.05358129,0.06345372,0.00510638,0.09769844,0.94426665,0.19872610
-2.91445723,1.23144278,0.00003910,0.47238547,0.05237153,0.06647471,0.00508309,0.09925794,0.96071203,0.20235626
-2.90845423,1.24729135,0.00004156,0.47799823,0.05104914,0.06920913,0.00503560,0.10059559,0.97256042,0.20504299
-2.90245123,1.25723680,0.00004627,0.48128483,0.04960598,0.07159566,0.00496516,0.10161937,0.97967550,0.20675164
-2.89644822,1.26114068,0.00005346,0.48223388,0.04804488,0.07358257,0.00487351,0.10226007,0.98202138,0.20747028
-2.89044522,1.25901759,0.00006351,0.48088802,0.04637788,0.07512915,0.00476279,0.10247032,0.97967285,0.20721184
-2.88444222,1.25104462,0.00007698,0.47734819,0.04462478,0.07620703,0.00463559,0.10222387,0.97282415,0.20601614
-2.87843922,1.23756867,0.00009458,0.47177705,0.04281177,0.07680129,0.00449490,0.10151488,0.96179596,0.20395140
-2.87243622,1.21911138,0.00011725,0.46440136,0.04097032,0.07691119,0.00434407,0.10035724,0.94704036,0.20111545
-2.86643322,1.19637096,0.00014612,0.45551325,0.03913625,0.07655063,0.00418682,0.09878381,0.92914324,0.19763633
-2.86043022,1.17022091,0.00018254,0.44547018,0.03734887,0.07574818,0.00402719,0.09684552,0.90882427,0.19367241
-2.85442721,1.14170506,0.00022813,0.43469356,0.03565035,0.07454674,0.00386950,0.09461026,0.88693386,0.18941187
-2.84842421,1.11202905,0.00028475,0.42366599,0.03408508,0.07300284,0.00371834,0.09216158,0.86444742,0.18507150
-2.84242121,1.08254801,0.00035454,0.41292697,0.03269920,0.07118553,0.00357854,0.08959712,0.84245637,0.18089491
-2.83641821,1.05475049,0.00043993,0.40306718,0.03154009,0.06917496,0.00345510,0.08702686,0.82215633,0.17714996
-2.83041521,1.03023864,0.00054360,0.39472128,0.03065589,0.06706071,0.00335317,0.08457108,0.80483212,0.17412558
-2.82441221,1.01070487,0.00066852,0.38855922,0.03009499,0.06493986,0.00327796,0.08235812,0.79183988,0.17212785
-2.81840920,0.99790491,0.00081787,0.38527605,0.02990542,0.06291488,0.00323472,0.08052202,0.78458614,0.17147536
-2.81240620,0.99362761,0.00099508,0.38558035,0.03013422,0.06109148,0.00322861,0.07919992,0.78450402,0.17249393
-2.80640320,0.99966140,0.00120367,0.39018118,0.03082667,0.05957628,0.00326465,0.07852940,0.79302661,0.17551061
-2.80040020,1.01775799,0.00144727,0.39977371,0.03202541,0.05847459,0.00334760,0.07864569,0.81155767,0.18084700
-2.79439720,1.04959311,0.00172949,0.41502352,0.03376942,0.05788814,0.00348185,0.07967886,0.84143983,0.18881198
-2.78839420,1.09672508,0.00205383,0.43654983,0.03609303,0.05791289,0.00367133,0.08175102,0.88392047,0.19969386
-2.78239120,1.16055139,0.00242354,0.46490761,0.03902468,0.05863695,0.00391929,0.08497348,0.94011583,0.21375202
-2.77638819,1.24226417,0.00284149,0.50056917,0.04258577,0.06013856,0.00422829,0.08944414,1.01097374,0.23120827
-2.77038519,1.34280527,0.00331002,0.54390525,0.04678951,0.06248437,0.00459995,0.09524491,1.09723580,0.25223790
-2.76438219,1.46282210,0.00383080,0.59516630,0.05163980,0.06572767,0.00503488,0.10243951,1.19939983,0.27696091
-2.75837919,1.60262569,0.00440465,0.65446440,0.05713027,0.06990710,0.00553253,0.11107153,1.31768375,0.30543347
-2.75237619,1.76215237,0.00503139,0.72175656,0.06324359,0.07504539,0.00609109,0.12116297,1.45199235,0.33764005
-2.74637319,1.94093100,0.00570972,0.79683006,0.06995098,0.08114861,0.00670740,0.13271339,1.60188822,0.37348652
-2.74037019,2.13805775,0.00643709,0.87929080,0.07721221,0.08820566,0.00737689,0.14569975,1.76656864,0.41279465
-2.73436718,2.35218025,0.00720960,0.96855535,0.08497598,0.09618832,0.00809353,0.16007708,1.94485009,0.45529848
-2.72836418,2.58149324,0.00802196,1.06384769,0.09318076,0.10505176,0.00884990,0.17578008,2.13516197,0.50064280
-2.72236118,2.82374754,0.00886750,1.16420121,0.10175630,0.11473564,0.00963721,0.19272586,2.33555109,0.54838426
-2.71635818,3.07627362,0.00973818,1.26846685,0.11062561,0.12516591,0.01044544,0.21081771,2.54369812,0.59799532
-2.71035518,3.33602096,0.01062472,1.37532761,0.11970748,0.13625721,0.01126348,0.22995005,2.75694693,0.64887136
-2.70435218,3.59961360,0.01151673,1.48331985,0.12891960,0.14791606,0.01207939,0.25001447,2.97234725,0.70034086
-2.69834917,3.86342151,0.01240296,1.59086109,0.13818201,0.16004465,0.01288060,0.27090676,3.18671038,0.75167886
-2.69234617,4.12364677,0.01327156,1.69628417,0.14742099,0.17254529,0.01365427,0.29253479,3.39667728,0.80212332
-2.68634317,4.37642262,0.01411042,1.79787683,0.15657302,0.18532538,0.01438762,0.31482691,3.59879756,0.85089406
-2.68034017,4.61792263,0.01490749,1.89392587,0.16558887,0.19830271,0.01506828,0.33774056,3.78961719,0.89721390
-2.67433717,4.84447651,0.01565126,1.98276436,0.17443745,0.21141096,0.01568467,0.36127076,3.96577237,0.94033114
-2.66833417,5.05268830,0.01633110,2.06282040,0.18310928,0.22460515,0.01622640,0.38545783,4.12408625,0.97954276
-2.66233117,5.23955240,0.01693772,2.13266562,0.19161940,0.23786665,0.01668460,0.41039406,4.26166492,1.01421737
-2.65632816,5.40256238,0.01746355,2.19106140,0.20000943,0.25120773,0.01705223,0.43622856,4.37598892,1.04381700
-2.65032516,5.53980771,0.01790315,2.23700100,0.20834866,0.26467499,0.01732444,0.46316995,4.46499640,1.06791680
-2.64432216,5.65005355,0.01825348,2.26974561,0.21673397,0.27835171,0.01749872,0.49148638,4.52715423,1.08622168
-2.63831916,5.73279936,0.01851417,2.28885276,0.22528840,0.29235862,0.01757506,0.52150236,4.56151390,1.09857911
-2.63231616,5.78831283,0.01868771,2.29419555,0.23415842,0.30685292,0.01755609,0.55359231,4.56774937,1.10498745
-2.62631316,5.81763666,0.01877948,2.28597176,0.24350977,0.32202553,0.01744702,0.58817050,4.54617482,1.10559920
-2.62031016,5.82256658,0.01879779,2.26470215,0.25352194,0.33809622,0.01725556,0.62567748,4.49774136,1.10071889
-2.61430715,5.80560063,0.01875369,2.23121780,0.26438150,0.35530690,0.01699175,0.66656323,4.42401214,1.09079560
-2.60830415,5.76986091,0.01866077,2.18663682,0.27627429,0.37391290,0.01666772,0.71126739,4.32711681,1.07641028
-2.60230115,5.71899013,0.01853478,2.13233116,0.28937688,0.39417275,0.01629736,0.76019719,4.20968682,1.05825813
-2.59629815,5.65702677,0.01839325,2.06988479,0.30384761,0.41633648,0.01589591,0.81370381,4.07477406,1.03712688
-2.59029515,5.58826356,0.01825490,2.00104490,0.31981738,0.44063310,0.01547953,0.87205823,3.92575604,1.01387168
-2.58429215,5.51709490,0.01813912,1.92766784,0.33738090,0.46725746,0.01506487,0.93542754,3.76623133,0.98938752
-2.57828914,5.44785933,0.01806526,1.85166210,0.35658844,0.49635744,0.01466851,1.00385292,3.59990938,0.96458036
-2.57228614,5.38468353,0.01805207,1.77493040,0.37743888,0.52802157,0.01430654,1.07723036,3.43049907,0.94033809
-2.56628314,5.33133430,0.01811694,1.69931315,0.39987409,0.56226816,0.01399404,1.15529546,3.26160019,0.91750239
-2.56028014,5.29108459,0.01827534,1.62653538,0.42377520,0.59903615,0.01374466,1.23761302,3.09660188,0.89684264
-2.55427714,5.26659909,0.01854017,1.55815907,0.44896100,0.63817843,0.01357018,1.32357269,2.93859178,0.87903288
-2.54827414,5.25984392,0.01892131,1.49554248,0.47518858,0.67945803,0.01348025,1.41239090,2.79027871,0.86463257
-2.54227114,5.27202411,0.01942513,1.43980784,0.50215645,0.72254740,0.01348203,1.50311978,2.65393159,0.85407195
-2.53626813,5.30355098,0.02005420,1.39181825,0.52950997,0.76703129,0.01358009,1.59466293,2.53133598,0.84764231
-2.53026513,5.35404055,0.02080715,1.35216447,0.55684916,0.81241297,0.01377622,1.68579794,2.42376925,0.84549165
-2.52426213,5.42234253,0.02167854,1.32116149,0.58373852,0.85812392,0.01406949,1.77520482,2.33199447,0.84762539
-2.51825913,5.50659820,0.02265901,1.29885480,0.60971864,0.90353667,0.01445627,1.86149981,2.25627220,0.85391234
-2.51225613,5.60432424,0.02373551,1.28503553,0.63431913,0.94798041,0.01493039,1.94327299,2.19638896,0.86409515
-2.50625313,5.71251855,0.02489164,1.27926358,0.65707237,0.99075881,0.01548337,2.01912857,2.15170036,0.87780493
-2.50025013,5.82778315,0.02610816,1.28089744,0.67752772,1.03116943,0.01610475,2.08772614,2.12118639,0.89457916
-2.49424712,5.94645866,0.02736357,1.28912915,0.69526530,1.06852392,0.01678238,2.14782125,2.10351619,0.91388199
-2.48824412,6.06476445,0.02863479,1.30302283,0.70990920,1.10216828,0.01750285,2.19830366,2.09711908,0.93512623
-2.48224112,6.17893854,0.02989789,1.32155514,0.72113917,1.13150234,0.01825192,2.23823165,2.10025884,0.95769571
-2.47623812,6.28537137,0.03112882,1.34365579,0.72870070,1.15599763,0.01901493,2.26686101,2.11110817,0.98096745
-2.47023512,6.38072803,0.03230420,1.36824673,0.73241282,1.17521302,0.01977720,2.28366741,2.12782027,1.00433244
-2.46423212,6.46205444,0.03340195,1.39427833,0.73217344,1.18880735,0.02052449,2.28836138,2.14859502,1.02721447
-2.45822911,6.52686351,0.03440200,1.42076141,0.72796203,1.19654878,0.02124330,2.28089524,2.17173749,1.04908610
-2.45222611,6.57319857,0.03528681,1.44679405,0.71983958,1.19832026,0.02192123,2.26146184,2.19570693,1.06948160
-2.44622311,6.59967260,0.03604178,1.47158253,0.70794580,1.19412116,0.02254723,2.23048528,2.21915501,1.08800615
-2.44022011,6.60548268,0.03665561,1.49445589,0.69249389,1.18406503,0.02311176,2.18860408,2.24095256,1.10434151
-2.43421711,6.59040060,0.03712041,1.51487409,0.67376296,1.16837359,0.02360696,2.13664771,2.26020468,1.11824799
-2.42821411,6.55474141,0.03743175,1.53243004,0.65208860,1.14736744,0.02402668,2.07560767,2.27625454,1.12956302
-2.42221111,6.49931281,0.03758858,1.54684584,0.62785195,1.12145387,0.02436646,2.00660430,2.28867684,1.13819672
-2.41620810,6.42534901,0.03759297,1.55796424,0.60146778,1.09111244,0.02462349,1.93085087,2.29726202,1.14412501
-2.41020510,6.33443326,0.03744982,1.56573602,0.57337202,1.05687907,0.02479649,1.84961660,2.30199308,1.14738083
-2.40420210,6.22841349,0.03716646,1.57020456,0.54400931,1.01932923,0.02488556,1.76418987,2.30301663,1.14804414
-2.39819910,6.10931573,0.03675216,1.57148863,0.51382093,0.97906111,0.02489200,1.67584327,2.30061037,1.14623151
-2.39219610,5.97925960,0.03621772,1.56976465,0.48323369,0.93667936,0.02481819,1.58580166,2.29514876,1.14208581
-2.38619310,5.84037990,0.03557497,1.56524932,0.45264991,0.89278013,0.02466732,1.49521422,2.28706899,1.13576670
-2.38019010,5.69475761,0.03483633,1.55818383,0.42243901,0.84793784,0.02444334,1.40513149,2.27683879,1.12744240
-2.37418709,5.54436286,0.03401444,1.54882015,0.39293077,0.80269413,0.02415075,1.31648772,2.26492764,1.11728322
-2.36818409,5.39101170,0.03312187,1.53741018,0.36441034,0.75754925,0.02379456,1.23008889,2.25178248,1.10545686
-2.36218109,5.23633737,0.03217084,1.52419798,0.33711521,0.71295607,0.02338020,1.14660638,2.23780871,1.09212586
-2.35617809,5.08177607,0.03117313,1.50941518,0.31123390,0.66931659,0.02291349,1.06657594,2.22335682,1.07744697
-2.35017509,4.92856635,0.03013997,1.49327954,0.28690634,0.62698087,0.02240067,0.99040158,2.20871491,1.06157231
-2.34417209,4.77776042,0.02908209,1.47599622,0.26422576,0.58624815,0.02184845,0.91836357,2.19410659,1.04465202
-2.33816908,4.63024527,0.02800979,1.45776133,0.24324185,0.54736970,0.02126401,0.85062985,2.17969388,1.02683799
-2.33216608,4.48677092,0.02693306,1.43876715,0.22396499,0.51055312,0.02065512,0.78726999,2.16558434,1.00828822
-2.32616308,4.34798291,0.02586175,1.41920827,0.20637119,0.47596746,0.02003016,0.72827067,2.15184137,0.98917127
-2.32016008,4.21445624,0.02480572,1.39928791,0.19040753,0.44374887,0.01939816,0.67355198,2.13849675,0.96967042
-2.31415708,4.08672780,0.02377496,1.37922381,0.17599786,0.41400621,0.01876884,0.62298349,2.12556421,0.94998688
-2.30815408,3.96532484,0.02277974,1.35925280,0.16304847,0.38682622,0.01815253,0.57639964,2.11305309,0.93034186
-2.30215108,3.85078729,0.02183064,1.33963373,0.15145353,0.36227791,0.01756014,0.53361359,2.10098093,0.91097696
-2.29614807,3.74368226,0.02093857,1.32064808,0.14110017,0.34041598,0.01700298,0.49442926,2.08938410,0.89215279
-2.29014507,3.64460967,0.02011462,1.30259812,0.13187296,0.32128291,0.01649262,0.45865109,2.07832579,0.87414568
-2.28414207,3.55419848,0.01936997,1.28580241,0.12365778,0.30490983,0.01604061,0.42609154,2.06790070,0.85724237
-2.27813907,3.47309361,0.01871564,1.27058863,0.11634502,0.29131605,0.01565817,0.39657605,2.05823606,0.84173299
-2.27213607,3.40193448,0.01816212,1.25728406,0.10983196,0.28050743,0.01535591,0.36994586,2.04948886,0.82790243
-2.26613307,3.34132614,0.01771912,1.24620407,0.10402452,0.27247377,0.01514342,0.34605862,2.04183936,0.81602049
-2.26013007,3.29180514,0.01739509,1.23763910,0.09883828,0.26718543,0.01502891,0.32478728,2.03548129,0.80633131
-2.25412706,3.25380200,0.01719681,1.23184083,0.09419885,0.26458962,0.01501883,0.30601751,2.03060916,0.79904257
-2.24812406,3.22760300,0.01712904,1.22900845,0.09004179,0.26460662,0.01511752,0.28964411,2.02740368,0.79431510
-2.24212106,3.21331379,0.01719406,1.22927559,0.08631198,0.26712630,0.01532692,0.27556680,2.02601608,0.79225340
-2.23611806,3.21082761,0.01739141,1.23269918,0.08296274,0.27200541,0.01564627,0.26368577,2.02655256,0.79289783
-2.23011506,3.21980058,0.01771755,1.23925067,0.07995465,0.27906587,0.01607201,0.25389747,2.02906006,0.79621896
-2.22411206,3.23963647,0.01816582,1.24881077,0.07725433,0.28809440,0.01659765,0.24609080,2.03351447,0.80211457
-2.21810905,3.26948270,0.01872626,1.26116807,0.07483313,0.29884369,0.01721383,0.24014429,2.03981259,0.81040980
-2.21210605,3.30823914,0.01938580,1.27602220,0.07266592,0.31103530,0.01790844,0.23592412,2.04776863,0.82086053
-2.20610305,3.35458017,0.02012841,1.29299173,0.07073006,0.32436424,0.01866688,0.23328349,2.05711612,0.83316033
-2.20010005,3.40699016,0.02093544,1.31162675,0.06900453,0.33850525,0.01947243,0.23206312,2.06751577,0.84695073
-2.19409705,3.46381136,0.02178613,1.33142597,0.06746936,0.35312052,0.02030674,0.23209313,2.07856905,0.86183451
-2.18809405,3.52330281,0.02265812,1.35185771,0.06610531,0.36786870,0.02115031,0.23319596,2.08983758,0.87739181
-2.18209105,3.58370770,0.02352821,1.37238394,0.06489383,0.38241468,0.02198319,0.23519046,2.10086727,0.89319803
-2.17608804,3.64332628,0.02437301,1.39248628,0.06381734,0.39643995,0.02278560,0.23789668,2.11121621,0.90884308
-2.17008504,3.70059074,0.02516981,1.41169279,0.06285964,0.40965271,0.02353861,0.24114136,2.12048487,0.92395087
-2.16408204,3.75413817,0.02589730,1.42960397,0.06200657,0.42179759,0.02422479,0.24476352,2.12834674,0.93819809
-2.15807904,3.80287771,0.02653637,1.44591662,0.06124678,0.43266423,0.02482889,0.24862020,2.13457760,0.95133129
-2.15207604,3.84604781,0.02707082,1.46044414,0.06057251,0.44209430,0.02533829,0.25259164,2.13908132,0.96318127
-2.14607304,3.88326016,0.02748791,1.47313182,0.05998038,0.44998667,0.02574353,0.25658594,2.14191038,0.97367390
-2.14007004,3.91452730,0.02777892,1.48406615,0.05947205,0.45630024,0.02603859,0.26054262,2.14327934,0.98283665
-2.13406703,3.94027159,0.02793942,1.49347724,0.05905472,0.46105436,0.02622111,0.26443513,2.14356993,0.99080029
-2.12806403,3.96131437,0.02796947,1.50173386,0.05874140,0.46432665,0.02629240,0.26827179,2.14332679,0.99779543
-2.12206103,3.97884484,0.02787357,1.50933097,0.05855091,0.46624841,0.02625733,0.27209541,2.14324344,1.00414395
-2.11605803,3.99436962,0.02766052,1.51687012,0.05850754,0.46699766,0.02612411,0.27598118,2.14413859,1.01024544
-2.11005503,4.00964476,0.02734298,1.52503324,0.05864043,0.46679019,0.02590385,0.28003314,2.14692356,1.01655926
-2.10405203,4.02659300,0.02693699,1.53455103,0.05898259,0.46586910,0.02561008,0.28437918,2.15256197,1.02358288
-2.09804902,4.04721000,0.02646125,1.54616728,0.05956967,0.46449322,0.02525815,0.28916481,2.16202349,1.03182751
-2.09204602,4.07346376,0.02593640,1.56060066,0.06043839,0.46292502,0.02486453,0.29454588,2.17623375,1.04179205
-2.08604302,4.10719196,0.02538410,1.57850583,0.06162488,0.46141873,0.02444612,0.30068059,2.19602285,1.05393670
-2.08004002,4.15000218,0.02482613,1.60043579,0.06316280,0.46020905,0.02401956,0.30772108,2.22207505,1.06865730
-2.07403702,4.20317963,0.02428354,1.62680712,0.06508143,0.45950117,0.02360052,0.31580497,2.25488216,1.08626176
-2.06803402,4.26760706,0.02377574,1.65786995,0.06740377,0.45946250,0.02320308,0.32504724,2.29470316,1.10694972
-2.06203102,4.34370057,0.02331972,1.69368420,0.07014478,0.46021651,0.02283923,0.33553266,2.34153207,1.13079624
-2.05602801,4.43136461,0.02292941,1.73410315,0.07330978,0.46183906,0.02251837,0.34730924,2.39507618,1.15774066
-2.05002501,4.52996837,0.02261507,1.77876539,0.07689314,0.46435719,0.02224707,0.36038300,2.45474562,1.18758079
-2.04402201,4.63834485,0.02238299,1.82709558,0.08087733,0.46775052,0.02202882,0.37471408,2.51965542,1.21997316
-2.03801901,4.75481289,0.02223521,1.87831421,0.08523225,0.47195515,0.02186404,0.39021464,2.58863999,1.25443909
-2.03201601,4.87722132,0.02216957,1.93145596,0.08991519,0.47686974,0.02175015,0.40674852,2.66027992,1.29037650
-2.02601301,5.00301345,0.02217979,1.98539614,0.09487105,0.48236347,0.02168175,0.42413263,2.73294005,1.32707702
-2.02001001,5.12930926,0.02225584,2.03888410,0.10003316,0.48828546,0.02165102,0.44214028,2.80481737,1.36374766
-2.01400700,5.25300181,0.02238441,2.09058235,0.10532448,0.49447509,0.02164804,0.46050607,2.87399693,1.39953623
-2.00800400,5.37086395,0.02254950,2.13910979,0.11065927,0.50077276,0.02166138,0.47893239,2.93851349,1.43355941
-2.00200100,5.47966078,0.02273316,2.18308741,0.11594508,0.50703042,0.02167856,0.49709725,2.99641641,1.46493238
-1.99599800,5.57626338,0.02291621,2.22118453,0.12108511,0.51312139,0.02168666,0.51466309,3.04583518,1.49279879
