energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.27363682,2.12752619,0.03368946,0.01569352,0.14555684,0.55532080,0.38487948,0.78615718
-5.26763382,2.06864008,0.03410975,0.01563235,0.13953078,0.54334321,0.37640946,0.75891285
-5.26163082,2.01247034,0.03440520,0.01565653,0.13364251,0.53235848,0.36907103,0.73236214
-5.25562781,1.95892644,0.03458574,0.01575123,0.12794459,0.52223661,0.36269441,0.70657576
-5.24962481,1.90794991,0.03466659,0.01590431,0.12248568,0.51284902,0.35711293,0.68163775
-5.24362181,1.85952633,0.03466818,0.01610670,0.11731122,0.50407420,0.35216758,0.65764641
-5.23761881,1.81370061,0.03461586,0.01635273,0.11246431,0.49580470,0.34771253,0.63471635
-5.23161581,1.77059415,0.03453949,0.01664054,0.10798685,0.48795458,0.34362119,0.61298117
-5.22561281,1.73042185,0.03447295,0.01697249,0.10392063,0.48046687,0.33979237,0.59259631
-5.21960980,1.69350729,0.03445347,0.01735556,0.10030847,0.47332049,0.33615616,0.57374148
-5.21360680,1.66029445,0.03452075,0.01780169,0.09719510,0.46653600,0.33267889,0.55662228
-5.20760380,1.63135430,0.03471610,0.01832806,0.09462780,0.46017974,0.32936697,0.54147043
-5.20160080,1.60738524,0.03508136,0.01895726,0.09265670,0.45436596,0.32626920,0.52854246
-5.19559780,1.58920642,0.03565770,0.01971736,0.09133466,0.44925669,0.32347741,0.51811650
-5.18959480,1.57774373,0.03648441,0.02064179,0.09071670,0.44505920,0.32112512,0.51048705
-5.18359180,1.57400821,0.03759762,0.02176914,0.09085897,0.44202108,0.31938456,0.50595781
-5.17758879,1.57906771,0.03902894,0.02314267,0.09181736,0.44042305,0.31846174,0.50483275
-5.17158579,1.59401231,0.04080420,0.02480972,0.09364566,0.44056984,0.31859014,0.50740553
-5.16558279,1.61991503,0.04294222,0.02682093,0.09639343,0.44277938,0.32002309,0.51394783
-5.15957979,1.65778913,0.04545368,0.02922923,0.10010367,0.44737088,0.32302526,0.52469690
-5.15357679,1.70854396,0.04834016,0.03208871,0.10481032,0.45465226,0.32786359,0.53984295
-5.14757379,1.77294095,0.05159344,0.03545329,0.11053579,0.46490746,0.33479821,0.55951692
-5.14157079,1.85155193,0.05519505,0.03937534,0.11728855,0.47838412,0.34407358,0.58377914
-5.13556778,1.94472142,0.05911605,0.04390410,0.12506099,0.49528225,0.35591038,0.61260962
-5.12956478,2.05253467,0.06331733,0.04908419,0.13382758,0.51574424,0.37049834,0.64590019
-5.12356178,2.17479290,0.06775011,0.05495396,0.14354342,0.53984666,0.38799040,0.68344925
-5.11755878,2.31099703,0.07235689,0.06154404,0.15414341,0.56759408,0.40849831,0.72495928
-5.11155578,2.46034066,0.07707283,0.06887591,0.16554190,0.59891524,0.43208982,0.77003737
-5.10555278,2.62171284,0.08182733,0.07696062,0.17763297,0.63366153,0.45878746,0.81819904
-5.09954977,2.79371080,0.08654608,0.08579785,0.19029146,0.67160797,0.48856888,0.86887511
-5.09354677,2.97466231,0.09115318,0.09537510,0.20337453,0.71245646,0.52136854,0.92142167
-5.08754377,3.16265705,0.09557353,0.10566731,0.21672389,0.75584122,0.55708065,0.97513286
-5.08154077,3.35558603,0.09973520,0.11663679,0.23016863,0.80133622,0.59556301,1.02925596
-5.07553777,3.55118777,0.10357187,0.12823353,0.24352854,0.84846423,0.63664149,1.08300842
-5.06953477,3.74709972,0.10702498,0.14039594,0.25661779,0.89670731,0.68011483,1.13559632
-5.06353177,3.94091317,0.11004581,0.15305189,0.26924902,0.94551812,0.72575940,1.18623352
-5.05752876,4.13022991,0.11259706,0.16612014,0.28123755,0.99433205,0.77333376,1.23416087
-5.05152576,4.31271873,0.11465417,0.17951209,0.29240571,1.04257939,0.82258255,1.27866500
-5.04552276,4.48616988,0.11620607,0.19313370,0.30258704,1.08969752,0.87323968,1.31909580
-5.03951976,4.64854577,0.11725551,0.20688765,0.31163035,1.13514254,0.92503064,1.35488228
-5.03351676,4.79802642,0.11781877,0.22067549,0.31940345,1.17840010,0.97767387,1.38554604
-5.02751376,4.93304807,0.11792498,0.23439986,0.32579641,1.21899526,1.03088124,1.41071212
-5.02151076,5.05233400,0.11761495,0.24796658,0.33072427,1.25650094,1.08435771,1.43011680
-5.01550775,5.15491679,0.11693947,0.26128661,0.33412913,1.29054490,1.13780058,1.44361217
-5.00950475,5.24015131,0.11595751,0.27427768,0.33598151,1.32081519,1.19089827,1.45116734
-5.00350175,5.30771858,0.11473394,0.28686581,0.33628089,1.34706383,1.24332931,1.45286639
-4.99749875,5.35762045,0.11333728,0.29898632,0.33505554,1.36910883,1.29476167,1.44890309
-4.99149575,5.39016574,0.11183732,0.31058473,0.33236148,1.38683456,1.34485286,1.43957273
-4.98549275,5.40594862,0.11030285,0.32161714,0.32828071,1.40019052,1.39325117,1.42526132
-4.97948974,5.40582023,0.10879945,0.33205050,0.32291869,1.40918873,1.43959821,1.40643263
-4.97348674,5.39085483,0.10738755,0.34186253,0.31640124,1.41389981,1.48353313,1.38361359
-4.96748374,5.36231184,0.10612081,0.35104148,0.30887087,1.41444806,1.52469836,1.35737846
-4.96148074,5.32159533,0.10504469,0.35958573,0.30048268,1.41100569,1.56274706,1.32833237
-4.95547774,5.27021224,0.10419549,0.36750335,0.29140003,1.40378647,1.59735201,1.29709487
-4.94947474,5.20973105,0.10359963,0.37481150,0.28179009,1.39303908,1.62821556,1.26428386
-4.94347174,5.14174206,0.10327339,0.38153598,0.27181938,1.37904026,1.65508049,1.23050051
-4.93746873,5.06782057,0.10322283,0.38771063,0.26164955,1.36208819,1.67774097,1.19631560
-4.93146573,4.98949396,0.10344413,0.39337695,0.25143343,1.34249606,1.69605329,1.16225755
-4.92546273,4.90821351,0.10392412,0.39858353,0.24131157,1.32058619,1.70994563,1.12880263
-4.91945973,4.82533158,0.10464104,0.40338569,0.23140936,1.29668474,1.71942637,1.09636733
-4.91345673,4.74208440,0.10556548,0.40784499,0.22183472,1.27111715,1.72459033,1.06530328
-4.90745373,4.65958067,0.10666149,0.41202872,0.21267661,1.24420435,1.72562248,1.03589443
-4.90145073,4.57879586,0.10788774,0.41600930,0.20400420,1.21625983,1.72279884,1.00835676
-4.89544772,4.50057177,0.10919883,0.41986356,0.19586678,1.18758757,1.71648432,0.98284014
-4.88944472,4.42562088,0.11054659,0.42367181,0.18829441,1.15848074,1.70712735,0.95943219
-4.88344172,4.35453482,0.11188139,0.42751673,0.18129916,1.12922118,1.69525154,0.93816392
-4.87743872,4.28779600,0.11315352,0.43148202,0.17487690,1.10007959,1.68144455,0.91901666
-4.87143572,4.22579157,0.11431442,0.43565081,0.16900962,1.07131618,1.66634437,0.90193008
-4.86543272,4.16882858,0.11531793,0.44010381,0.16366792,1.04318186,1.65062382,0.88681070
-4.85942971,4.11714938,0.11612148,0.44491723,0.15881385,1.01591954,1.63497345,0.87354063
-4.85342671,4.07094626,0.11668701,0.45016050,0.15440368,0.98976560,1.62008372,0.86198604
-4.84742371,4.03037430,0.11698197,0.45589387,0.15039065,0.96495110,1.60662698,0.85200507
-4.84142071,3.99556170,0.11697991,0.46216591,0.14672755,0.94170281,1.59523975,0.84345477
-4.83541771,3.96661695,0.11666112,0.46901105,0.14336890,0.92024350,1.58650616,0.83619689
-4.82941471,3.94363233,0.11601284,0.47644718,0.14027289,0.90079174,1.58094269,0.83010224
-4.82341171,3.92668355,0.11502939,0.48447357,0.13740272,0.88356060,1.57898496,0.82505363
-4.81740870,3.91582560,0.11371207,0.49306901,0.13472761,0.86875563,1.58097669,0.82094725
-4.81140570,3.91108510,0.11206874,0.50219052,0.13222319,0.85657160,1.58716126,0.81769265
-4.80540270,3.91244954,0.11011335,0.51177254,0.12987157,0.84718839,1.59767576,0.81521136
-4.79939970,3.91985439,0.10786516,0.52172685,0.12766089,0.84076583,1.61254788,0.81343450
-4.79339670,3.93316875,0.10534792,0.53194317,0.12558459,0.83743787,1.63169528,0.81229948
-4.78739370,3.95218069,0.10258892,0.54229052,0.12364040,0.83730601,1.65492756,0.81174625
-4.78139070,3.97658334,0.09961795,0.55261942,0.12182916,0.84043258,1.68195048,0.81171331
-4.77538769,4.00596276,0.09646634,0.56276477,0.12015359,0.84683396,1.71237222,0.81213380
-4.76938469,4.03978865,0.09316597,0.57254942,0.11861711,0.85647420,1.74571146,0.81293206
-4.76338169,4.07740870,0.08974834,0.58178834,0.11722272,0.86925941,1.78140685,0.81402077
-4.75737869,4.11804736,0.08624389,0.59029314,0.11597217,0.88503336,1.81882766,0.81529900
-4.75137569,4.16080947,0.08268123,0.59787692,0.11486527,0.90357456,1.85728536,0.81665126
-4.74537269,4.20468893,0.07908677,0.60435913,0.11389958,0.92459522,1.89604576,0.81794761
-4.73936968,4.24858253,0.07548431,0.60957039,0.11307036,0.94774230,1.93434163,0.81904484
-4.73336668,4.29130864,0.07189489,0.61335693,0.11237076,0.97260098,1.97138557,0.81978876
-4.72736368,4.33163022,0.06833675,0.61558461,0.11179237,0.99870037,2.00638304,0.82001726
-4.72136068,4.36828155,0.06482541,0.61614237,0.11132584,1.02552168,2.03854541,0.81956434
-4.71535768,4.39999783,0.06137387,0.61494485,0.11096168,1.05250864,2.06710320,0.81826448
-4.70935468,4.42554651,0.05799284,0.61193440,0.11069118,1.07907983,2.09131910,0.81595754
-4.70335168,4.44375941,0.05469104,0.60708211,0.11050718,1.10464266,2.11050109,0.81249365
-4.69734867,4.45356448,0.05147557,0.60038811,0.11040481,1.12860853,2.12401539,0.80773808
-4.69134567,4.45401588,0.04835215,0.59188114,0.11038204,1.15040854,2.13129908,0.80157569
-4.68534267,4.44432145,0.04532554,0.58161731,0.11044000,1.16950932,2.13187236,0.79391490
-4.67933967,4.42386645,0.04239972,0.56967835,0.11058302,1.18542814,2.12535000,0.78469098
-4.67333667,4.39223267,0.03957818,0.55616929,0.11081844,1.19774698,2.11145189,0.77386840
-4.66733367,4.34921217,0.03686412,0.54121577,0.11115613,1.20612466,2.09001201,0.76144240
-4.66133067,4.29481522,0.03426058,0.52496103,0.11160772,1.21030687,2.06098577,0.74743942
-4.65532766,4.22927202,0.03177061,0.50756272,0.11218577,1.21013345,2.02445501,0.73191668
-4.64932466,4.15302822,0.02939731,0.48918967,0.11290271,1.20554276,1.98063041,0.71496072
-4.64332166,4.06673456,0.02714391,0.47001856,0.11376985,1.19657305,1.92985108,0.69668511
-4.63731866,3.97123101,0.02501381,0.45023073,0.11479636,1.18336077,1.87258089,0.67722737
-4.63131566,3.86752623,0.02301057,0.43000910,0.11598848,1.16613600,1.80940166,0.65674541
-4.62531266,3.75677318,0.02113797,0.40953525,0.11734889,1.14521535,1.74100317,0.63541336
-4.61930965,3.64024208,0.01939995,0.38898679,0.11887637,1.12099258,1.66817024,0.61341731
-4.61330665,3.51929178,0.01780061,0.36853493,0.12056583,1.09392768,1.59176718,0.59095099
-4.60730365,3.39534069,0.01634422,0.34834237,0.12240861,1.06453462,1.51272023,0.56821149
-4.60130065,3.26983846,0.01503513,0.32856158,0.12439313,1.03336857,1.43199850,0.54539540
-4.59529765,3.14423923,0.01387778,0.30933331,0.12650584,1.00101292,1.35059420,0.52269531
-4.58929465,3.01997747,0.01287661,0.29078550,0.12873234,0.96806674,1.26950279,0.50029690
-4.58329165,2.89844659,0.01203602,0.27303255,0.13105866,0.93513283,1.18970386,0.47837659
-4.57728864,2.78098100,0.01136023,0.25617493,0.13347256,0.90280688,1.11214330,0.45709979
-4.57128564,2.66884143,0.01085320,0.24029903,0.13596468,0.87166774,1.03771747,0.43661979
-4.56528264,2.56320339,0.01051855,0.22547735,0.13852958,0.84226898,0.96725961,0.41707712
-4.55927964,2.46514839,0.01035931,0.21176896,0.14116644,0.81513173,0.90152895,0.39859930
-4.55327664,2.37565743,0.01037790,0.19922008,0.14387935,0.79073861,0.84120258,0.38130096
-4.54727364,2.29560619,0.01057586,0.18786482,0.14667727,0.76952877,0.78687010,0.36528412
-4.54127064,2.22576134,0.01095374,0.17772608,0.14957342,0.75189374,0.73903079,0.35063850
-4.53526763,2.16677742,0.01151095,0.16881641,0.15258439,0.73817402,0.69809312,0.33744177
-4.52926463,2.11919397,0.01224559,0.16113892,0.15572875,0.72865625,0.66437626,0.32575976
-4.52326163,2.08343268,0.01315435,0.15468813,0.15902546,0.72357082,0.63811295,0.31564632
-4.51725863,2.05979436,0.01423242,0.14945079,0.16249210,0.72308989,0.61945350,0.30714314
-4.51125563,2.04845604,0.01547339,0.14540656,0.16614298,0.72732591,0.60847030,0.30027924
-4.50525263,2.04946829,0.01686931,0.14252868,0.16998750,0.73633046,0.60516252,0.29507030
-4.49924962,2.06275321,0.01841067,0.14078446,0.17402868,0.75009379,0.60946054,0.29151802
-4.49324662,2.08810344,0.02008647,0.14013577,0.17826204,0.76854490,0.62122985,0.28960929
-4.48724362,2.12518273,0.02188436,0.14053936,0.18267511,0.79155250,0.64027423,0.28931556
-4.48124062,2.17352828,0.02379078,0.14194722,0.18724737,0.81892672,0.66633810,0.29059233
-4.47523762,2.23255529,0.02579116,0.14430673,0.19195092,0.85042187,0.69910800,0.29337886
-4.46923462,2.30156376,0.02787008,0.14756092,0.19675173,0.88574014,0.73821323,0.29759824
-4.46323162,2.37974749,0.03001150,0.15164858,0.20161139,0.92453615,0.78322592,0.30315777
-4.45722861,2.46620526,0.03219896,0.15650436,0.20648946,0.96642252,0.83366064,0.30994972
-4.45122561,2.55995367,0.03441575,0.16205881,0.21134605,1.01097601,0.88897393,0.31785250
-4.44522261,2.65994132,0.03664506,0.16823850,0.21614462,1.05774427,0.94856404,0.32673205
-4.43921961,2.76506376,0.03887015,0.17496598,0.22085481,1.10625289,1.01177121,0.33644367
-4.43321661,2.87417868,0.04107438,0.18215983,0.22545499,1.15601254,1.07787895,0.34683398
-4.42721361,2.98612075,0.04324131,0.18973472,0.22993444,1.20652598,1.14611652,0.35774309
-4.42121061,3.09971571,0.04535475,0.19760153,0.23429499,1.25729462,1.21566312,0.36900686
-4.41520760,3.21379320,0.04739877,0.20566750,0.23855186,1.30782465,1.28565388,0.38045925
-4.40920460,3.32719821,0.04935775,0.21383658,0.24273372,1.35763234,1.35518791,0.39193452
-4.40320160,3.43880095,0.05121646,0.22200989,0.24688176,1.40624863,1.42333855,0.40326957
-4.39719860,3.54750523,0.05296018,0.23008636,0.25104790,1.45322282,1.48916568,0.41430597
-4.39119560,3.65225534,0.05457484,0.23796366,0.25529203,1.49812549,1.55173003,0.42489202
-4.38519260,3.75204195,0.05604734,0.24553931,0.25967857,1.54055064,1.61010920,0.43488461
-4.37918959,3.84590712,0.05736584,0.25271210,0.26427222,1.58011715,1.66341505,0.44415095
-4.37318659,3.93294893,0.05852026,0.25938370,0.26913348,1.61646985,1.71081181,0.45257017
-4.36718359,4.01232611,0.05950274,0.26546047,0.27431377,1.64928014,1.75153452,0.46003473
-4.36118059,4.08326291,0.06030829,0.27085555,0.27985078,1.67824658,1.78490690,0.46645178
-4.35517759,4.14505470,0.06093541,0.27549089,0.28576409,1.70309546,1.81035820,0.47174430
-4.34917459,4.19707435,0.06138675,0.27929938,0.29205143,1.72358167,1.82743806,0.47585209
-4.34317159,4.23877954,0.06166975,0.28222693,0.29868585,1.73948989,1.83582893,0.47873268
-4.33716858,4.26972115,0.06179720,0.28423429,0.30561402,1.75063634,1.83535539,0.48036198
-4.33116558,4.28955237,0.06178767,0.28529870,0.31275578,1.75687106,1.82598986,0.48073477
-4.32516258,4.29803850,0.06166585,0.28541508,0.32000518,1.75808096,1.80785442,0.47986499
-4.31915958,4.29506711,0.06146263,0.28459682,0.32723289,1.75419330,1.78121864,0.47778573
-4.31315658,4.28065799,0.06121495,0.28287611,0.33429011,1.74517993,1.74649331,0.47454899
-4.30715358,4.25497256,0.06096543,0.28030361,0.34101370,1.73106174,1.70422043,0.47022514
