energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.35867934,2.90151317,0.00053120,0.03475293,0.41807979,1.12941579,0.08789009,1.56580735,0.01424445,0.22664872
-3.35267634,2.84817718,0.00054047,0.03247977,0.39695667,1.10243883,0.08215354,1.55198075,0.01385815,0.22554391
-3.34667334,2.79453675,0.00054987,0.03031767,0.37670234,1.07611980,0.07700745,1.53654442,0.01346895,0.22402707
-3.34067034,2.74065038,0.00055939,0.02827253,0.35743063,1.05060228,0.07244573,1.51936188,0.01307880,0.22207326
-3.33466733,2.68657743,0.00056903,0.02634957,0.33923234,1.02599481,0.06845531,1.50034722,0.01268930,0.21966594
-3.32866433,2.63238684,0.00057884,0.02455355,0.32217449,1.00237189,0.06501719,1.47947252,0.01230173,0.21679796
-3.32266133,2.57816404,0.00058886,0.02288894,0.30630035,0.97977596,0.06210746,1.45677215,0.01191704,0.21347216
-3.31665833,2.52401579,0.00059917,0.02136007,0.29162999,0.95822003,0.05969840,1.43234387,0.01153593,0.20970161
-3.31065533,2.47007254,0.00060986,0.01997116,0.27816156,0.93769095,0.05775960,1.40634664,0.01115887,0.20550949
-3.30465233,2.41648860,0.00062100,0.01872645,0.26587317,0.91815329,0.05625897,1.37899539,0.01078615,0.20092861
-3.29864932,2.36344023,0.00063271,0.01763013,0.25472516,0.89955353,0.05516373,1.35055318,0.01041794,0.19600057
-3.29264632,2.31112210,0.00064505,0.01668629,0.24466297,0.88182466,0.05444140,1.32132117,0.01005431,0.19077462
-3.28664332,2.25974264,0.00065811,0.01589884,0.23562016,0.86489109,0.05406055,1.29162717,0.00969533,0.18530637
-3.28064032,2.20951881,0.00067194,0.01527133,0.22752182,0.84867378,0.05399159,1.26181344,0.00934110,0.17965623
-3.27463732,2.16067113,0.00068660,0.01480681,0.22028802,0.83309554,0.05420732,1.23222452,0.00899180,0.17388790
-3.26863432,2.11341926,0.00070210,0.01450758,0.21383730,0.81808653,0.05468341,1.20319572,0.00864775,0.16806673
-3.26263132,2.06797888,0.00071846,0.01437507,0.20809010,0.80358970,0.05539875,1.17504298,0.00830945,0.16225832
-3.25662831,2.02456012,0.00073566,0.01440954,0.20297204,0.78956619,0.05633553,1.14805459,0.00797764,0.15652711
-3.25062531,1.98336770,0.00075367,0.01460997,0.19841686,0.77600056,0.05747933,1.12248511,0.00765332,0.15093532
-3.24462231,1.94460296,0.00077246,0.01497389,0.19436912,0.76290564,0.05881891,1.09855182,0.00733779,0.14554201
-3.23861931,1.90846750,0.00079197,0.01549721,0.19078640,0.75032672,0.06034594,1.07643361,0.00703266,0.14040247
-3.23261631,1.87516826,0.00081216,0.01617423,0.18764107,0.73834511,0.06205452,1.05627237,0.00673984,0.13556788
-3.22661331,1.84492350,0.00083296,0.01699759,0.18492151,0.72708055,0.06394064,1.03817662,0.00646156,0.13108514
-3.22061031,1.81796911,0.00085434,0.01795835,0.18263277,0.71669250,0.06600148,1.02222693,0.00620033,0.12699700
-3.21460730,1.79456485,0.00087626,0.01904607,0.18079659,0.70737995,0.06823469,1.00848283,0.00595893,0.12334228
-3.20860430,1.77499957,0.00089872,0.02024909,0.17945090,0.69937960,0.07063762,0.99699072,0.00574031,0.12015631
-3.20260130,1.75959505,0.00092171,0.02155474,0.17864859,0.69296232,0.07320654,0.98779208,0.00554759,0.11747125
-3.19659830,1.74870783,0.00094527,0.02294969,0.17845576,0.68842779,0.07593592,0.98093171,0.00538396,0.11531656
-3.19059530,1.74272847,0.00096946,0.02442035,0.17894932,0.68609729,0.07881784,0.97646526,0.00525262,0.11371930
-3.18459230,1.74207810,0.00099439,0.02595329,0.18021412,0.68630478,0.08184150,0.97446576,0.00515667,0.11270432
-3.17858929,1.74720193,0.00102019,0.02753569,0.18233957,0.68938632,0.08499287,0.97502876,0.00509909,0.11229426
-3.17258629,1.75855979,0.00104707,0.02915585,0.18541586,0.69566829,0.08825461,0.97827566,0.00508259,0.11250936
-3.16658329,1.77661390,0.00107528,0.03080360,0.18952988,0.70545452,0.09160615,0.98435518,0.00510958,0.11336705
-3.16058029,1.80181413,0.00110517,0.03247076,0.19476095,0.71901293,0.09502403,0.99344280,0.00518208,0.11488130
-3.15457729,1.83458137,0.00113715,0.03415147,0.20117652,0.73656213,0.09848239,1.00573821,0.00530167,0.11706180
-3.14857429,1.87528970,0.00117178,0.03584254,0.20882792,0.75825854,0.10195375,1.02146080,0.00546943,0.11991302
-3.14257129,1.92424799,0.00120973,0.03754354,0.21774640,0.78418458,0.10540984,1.04084349,0.00568590,0.12343310
-3.13656828,1.98168205,0.00125183,0.03925695,0.22793953,0.81433863,0.10882270,1.06412515,0.00595108,0.12761284
-3.13056528,2.04771802,0.00129910,0.04098804,0.23938832,0.84862724,0.11216566,1.09154192,0.00626439,0.13243472
-3.12456228,2.12236810,0.00135278,0.04274466,0.25204494,0.88686016,0.11541455,1.12331782,0.00662465,0.13787203
-3.11855928,2.20551940,0.00141432,0.04453693,0.26583148,0.92874867,0.11854868,1.15965524,0.00703015,0.14388835
-3.11255628,2.29692663,0.00148545,0.04637668,0.28063966,0.97390741,0.12155188,1.20072546,0.00747864,0.15043735
-3.10655328,2.39620939,0.00156814,0.04827689,0.29633176,1.02186000,0.12441329,1.24665993,0.00796736,0.15746291
-3.10055028,2.50285420,0.00166467,0.05025093,0.31274267,1.07204839,0.12712800,1.29754244,0.00849309,0.16489979
-3.09454727,2.61622164,0.00177754,0.05231179,0.32968323,1.12384580,0.12969749,1.35340270,0.00905225,0.17267475
-3.08854427,2.73555832,0.00190954,0.05447122,0.34694459,1.17657282,0.13212975,1.41421147,0.00964087,0.18070806
-3.08254127,2.86001340,0.00206364,0.05673892,0.36430376,1.22951608,0.13443925,1.47987740,0.01025475,0.18891555
-3.07653827,2.98865883,0.00224296,0.05912166,0.38152992,1.28194896,0.13664649,1.55024570,0.01088945,0.19721089
-3.07053527,3.12051249,0.00245073,0.06162265,0.39839143,1.33315315,0.13877746,1.62509851,0.01154040,0.20550821
-3.06453227,3.25456303,0.00269012,0.06424081,0.41466322,1.38244040,0.14086270,1.70415692,0.01220297,0.21372478
-3.05852926,3.38979512,0.00296422,0.06697041,0.43013417,1.42917325,0.14293625,1.78708427,0.01287249,0.22178375
-3.05252626,3.52521373,0.00327582,0.06980067,0.44461428,1.47278378,0.14503439,1.87349052,0.01354433,0.22961662
-3.04652326,3.65986612,0.00362736,0.07271573,0.45794114,1.51278956,0.14719416,1.96293728,0.01421394,0.23716548
-3.04052026,3.79286020,0.00402068,0.07569471,0.46998550,1.54880574,0.14945188,2.05494309,0.01487689,0.24438473
-3.03451726,3.92337825,0.00445694,0.07871205,0.48065554,1.58055298,0.15184156,2.14898861,0.01552887,0.25124222
-3.02851426,4.05068524,0.00493644,0.08173797,0.48989956,1.60786052,0.15439320,2.24452142,0.01616572,0.25771977
-3.02251126,4.17413117,0.00545848,0.08473914,0.49770708,1.63066447,0.15713131,2.34096001,0.01678342,0.26381290
-3.01650825,4.29314751,0.00602122,0.08767953,0.50410802,1.64900131,0.16007333,2.43769701,0.01737810,0.26952982
-3.01050525,4.40723796,0.00662159,0.09052126,0.50917012,1.66299712,0.16322831,2.53410145,0.01794599,0.27488977
-3.00450225,4.51596441,0.00725525,0.09322562,0.51299465,1.67285309,0.16659570,2.62952029,0.01848341,0.27992070
-2.99849925,4.61892912,0.00791653,0.09575407,0.51571052,1.67882838,0.17016446,2.72327928,0.01898676,0.28465639
-2.99249625,4.71575468,0.00859847,0.09806923,0.51746715,1.68122109,0.17391240,2.81468360,0.01945247,0.28913334
-2.98649325,4.80606339,0.00929289,0.10013576,0.51842646,1.68034878,0.17780591,2.90301883,0.01987698,0.29338738
-2.98049025,4.88945780,0.00999051,0.10192129,0.51875431,1.67652955,0.18180008,2.98755247,0.02025677,0.29745039
-2.97448724,4.96550430,0.01068113,0.10339706,0.51861189,1.67006483,0.18583918,3.06753689,0.02058831,0.30134723
-2.96848424,5.03372144,0.01135386,0.10453856,0.51814757,1.66122498,0.18985765,3.14221398,0.02086811,0.30509308
-2.96248124,5.09357430,0.01199738,0.10532595,0.51748950,1.65023843,0.19378153,3.21082213,0.02109271,0.30869146
-2.95647824,5.14447605,0.01260025,0.10574442,0.51673957,1.63728500,0.19753023,3.27260568,0.02125882,0.31213288
-2.95047524,5.18579728,0.01315123,0.10578427,0.51596891,1.62249382,0.20101882,3.32682717,0.02136329,0.31539447
-2.94447224,5.21688316,0.01363961,0.10544103,0.51521523,1.60594574,0.20416052,3.37278221,0.02140326,0.31844038
-2.93846923,5.23707793,0.01405555,0.10471535,0.51448216,1.58768003,0.20686952,3.40981676,0.02137627,0.32122313
-2.93246623,5.24575579,0.01439041,0.10361283,0.51374070,1.56770493,0.20906396,3.43734631,0.02128033,0.32368579
-2.92646323,5.24235659,0.01463701,0.10214383,0.51293248,1.54601118,0.21066888,3.45487618,0.02111408,0.32576483
-2.92046023,5.22642429,0.01478990,0.10032311,0.51197495,1.52258755,0.21161918,3.46202211,0.02087689,0.32739358
-2.91445723,5.19764619,0.01484554,0.09816959,0.51076793,1.49743747,0.21186230,3.45852989,0.02056898,0.32850601
-2.90845423,5.15589024,0.01480240,0.09570590,0.50920133,1.47059537,0.21136057,3.44429318,0.02019154,0.32904067
-2.90245123,5.10123811,0.01466108,0.09295806,0.50716346,1.44214185,0.21009318,3.41936803,0.01974676,0.32894462
-2.89644822,5.03401170,0.01442422,0.08995506,0.50454959,1.41221645,0.20805747,3.38398325,0.01923793,0.32817690
-2.89044522,4.95479106,0.01409648,0.08672848,0.50127013,1.38102728,0.20526973,3.33854556,0.01866944,0.32671164
-2.88444222,4.86442205,0.01368437,0.08331199,0.49725806,1.34885666,0.20176522,3.28363887,0.01804678,0.32454041
-2.87843922,4.76401288,0.01319604,0.07974096,0.49247518,1.31606252,0.19759757,3.22001722,0.01737646,0.32167368
-2.87243622,4.65491893,0.01264101,0.07605193,0.48691668,1.28307514,0.19283744,3.14859127,0.01666598,0.31814144
-2.86643322,4.53871620,0.01202992,0.07228216,0.48061404,1.25038948,0.18757061,3.07040869,0.01592366,0.31399280
-2.86043022,4.41716423,0.01137420,0.06846903,0.47363584,1.21855337,0.18189550,2.98662891,0.01515849,0.30929465
-2.85442721,4.29216019,0.01068574,0.06464952,0.46608662,1.18815220,0.17592023,2.89849337,0.01438000,0.30412949
-2.84842421,4.16568601,0.00997659,0.06085968,0.45810379,1.15979076,0.16975945,2.80729244,0.01359802,0.29859247
-2.84242121,4.03975128,0.00925865,0.05713399,0.44985280,1.13407334,0.16353095,2.71433042,0.01282251,0.29278792
-2.83641821,3.91633457,0.00854339,0.05350488,0.44152086,1.11158306,0.15735220,2.62089051,0.01206334,0.28682546
-2.83041521,3.79732613,0.00784166,0.05000220,0.43330962,1.09286138,0.15133720,2.52820101,0.01133010,0.28081605
-2.82441221,3.68447480,0.00716344,0.04665277,0.42542718,1.07838912,0.14559337,2.43740483,0.01063194,0.27486805
-2.81840920,3.57934170,0.00651776,0.04347997,0.41807989,1.06856964,0.14021903,2.34953340,0.00997737,0.26908366
-2.81240620,3.48326306,0.00591254,0.04050351,0.41146447,1.06371520,0.13530121,2.26548639,0.00937420,0.26355581
-2.80640320,3.39732357,0.00535458,0.03773916,0.40576079,1.06403717,0.13091410,2.18601807,0.00882941,0.25836573
-2.80040020,3.32234170,0.00484953,0.03519873,0.40112572,1.06964031,0.12711805,2.11173080,0.00834910,0.25358133
-2.79439720,3.25886691,0.00440193,0.03289010,0.39768839,1.08052149,0.12395915,2.04307573,0.00793847,0.24925636
-2.78839420,3.20718880,0.00401525,0.03081731,0.39554698,1.09657277,0.12146936,1.98036037,0.00760186,0.24543041
-2.78239120,3.16735685,0.00369196,0.02898087,0.39476722,1.11758839,0.11966718,1.92376223,0.00734274,0.24212975
-2.77638819,3.13920914,0.00343367,0.02737807,0.39538250,1.14327528,0.11855872,1.87334746,0.00716380,0.23936879
-2.77038519,3.12240798,0.00324116,0.02600335,0.39739564,1.17326635,0.11813905,1.82909299,0.00706704,0.23715208
-2.76438219,3.11647972,0.00311450,0.02484880,0.40078180,1.20713566,0.11839387,1.79091062,0.00705381,0.23547669
-2.75837919,3.12085594,0.00305315,0.02390455,0.40549264,1.24441456,0.11930121,1.75867131,0.00712490,0.23433472
-2.75237619,3.13491339,0.00305603,0.02315933,0.41146094,1.28460782,0.12083311,1.73222780,0.00728060,0.23371570
-2.74637319,3.15800977,0.00312154,0.02260082,0.41860571,1.32720888,0.12295725,1.71143427,0.00752073,0.23360884
-2.74037019,3.18951313,0.00324769,0.02221608,0.42683701,1.37171324,0.12563834,1.69616130,0.00784465,0.23400468
-2.73436718,3.22882306,0.00343203,0.02199186,0.43606042,1.41762955,0.12883926,1.68630529,0.00825126,0.23489630
-2.72836418,3.27538226,0.00367171,0.02191489,0.44618065,1.46448764,0.13252184,1.68179162,0.00873890,0.23627974
-2.72236118,3.32867815,0.00396351,0.02197198,0.45710411,1.51184344,0.13664743,1.68257123,0.00930534,0.23815373
-2.71635818,3.38823455,0.00430373,0.02215017,0.46874028,1.55928078,0.14117698,1.68861093,0.00994760,0.24051868
-2.71035518,3.45359440,0.00468829,0.02243670,0.48100180,1.60641009,0.14607095,1.69987810,0.01066185,0.24337499
-2.70435218,3.52429524,0.00511264,0.02281901,0.49380338,1.65286479,0.15128890,1.71632081,0.01144329,0.24672084
-2.69834917,3.59983942,0.00557177,0.02328459,0.50705965,1.69829579,0.15678890,1.73784492,0.01228601,0.25054957
-2.69234617,3.67966202,0.00606022,0.02382091,0.52068216,1.74236496,0.16252692,1.76428973,0.01318284,0.25484688
-2.68634317,3.76309907,0.00657211,0.02441522,0.53457603,1.78473862,0.16845606,1.79540421,0.01412530,0.25958808
-2.68034017,3.84935919,0.00710112,0.02505449,0.54863640,1.82508166,0.17452598,1.83082560,0.01510355,0.26473554
-2.67433717,3.93750157,0.00764063,0.02572525,0.56274527,1.86305346,0.18068244,1.87006225,0.01610636,0.27023666
-2.66833417,4.02642259,0.00818373,0.02641358,0.57676903,1.89830613,0.18686707,1.91248237,0.01712121,0.27602253
-2.66233117,4.11485329,0.00872336,0.02710512,0.59055709,1.93048569,0.19301740,1.95730983,0.01813439,0.28200734
-2.65632816,4.20136876,0.00925240,0.02778510,0.60394192,1.95923653,0.19906728,2.00362814,0.01913123,0.28808882
-2.65032516,4.28441023,0.00976382,0.02843855,0.61674062,1.98420921,0.20494758,2.05039283,0.02009634,0.29414963
-2.64432216,4.36231932,0.01025084,0.02905042,0.62875829,2.00507129,0.21058725,2.09645216,0.02101395,0.30005978
-2.63831916,4.43338358,0.01070706,0.02960592,0.63979298,2.02152091,0.21591466,2.14057561,0.02186826,0.30567992
-2.63231616,4.49589113,0.01112661,0.03009082,0.64964226,2.03330222,0.22085924,2.18148904,0.02264389,0.31086554
-2.62631316,4.54819206,0.01150430,0.03049175,0.65811100,2.04022190,0.22535322,2.21791483,0.02332625,0.31547166
-2.62031016,4.58876340,0.01183573,0.03079660,0.66502011,2.04216570,0.22933353,2.24861534,0.02390203,0.31935806
-2.61430715,4.61627430,0.01211741,0.03099485,0.67021573,2.03911388,0.23274371,2.27243738,0.02435954,0.32239454
-2.60830415,4.62964783,0.01234681,0.03107791,0.67357830,2.03115461,0.23553565,2.28835557,0.02468913,0.32446618
-2.60230115,4.62811614,0.01252243,0.03103937,0.67503117,2.01849425,0.23767127,2.29551244,0.02488346,0.32547816
-2.59629815,4.61126572,0.01264377,0.03087523,0.67454795,2.00146367,0.23912385,2.29325314,0.02493777,0.32535994
-2.59029515,4.57907029,0.01271134,0.03058404,0.67215831,1.98052010,0.23987907,2.28115307,0.02485000,0.32406865
-2.58429215,4.53190938,0.01272657,0.03016698,0.66795175,1.95624409,0.23993567,2.25903701,0.02462088,0.32159146
-2.57828914,4.47057132,0.01269174,0.02962782,0.66207893,1.92933139,0.23930574,2.22698891,0.02425390,0.31794674
-2.57228614,4.39624039,0.01260983,0.02897283,0.65475043,1.90058003,0.23801451,2.18535183,0.02375517,0.31318412
-2.56628314,4.31046851,0.01248442,0.02821059,0.64623282,1.87087298,0.23609981,2.13471804,0.02313325,0.30738330
-2.56028014,4.21513274,0.01231950,0.02735176,0.63684208,1.84115688,0.23361117,2.07591008,0.02239882,0.30065167
-2.55427714,4.11238046,0.01211937,0.02640875,0.62693456,1.81241790,0.23060849,2.00995348,0.02156440,0.29312103
-2.54827414,4.00456473,0.01188843,0.02539544,0.61689577,1.78565545,0.22716059,1.93804281,0.02064395,0.28494331
-2.54227114,3.89417262,0.01163106,0.02432674,0.60712744,1.76185489,0.22334345,1.86150252,0.01965244,0.27628572
-2.53626813,3.78374979,0.01135150,0.02321828,0.59803335,1.74196021,0.21923833,1.78174444,0.01860546,0.26732542
-2.53026513,3.67582422,0.01105375,0.02208603,0.59000448,1.72684772,0.21492992,1.70022394,0.01751882,0.25824399
-2.52426213,3.57283240,0.01074145,0.02094594,0.58340420,1.71730179,0.21050443,1.61839653,0.01640817,0.24922200
-2.51825913,3.47705069,0.01041789,0.01981366,0.57855392,1.71399321,0.20604775,1.53767660,0.01528861,0.24043373
-2.51225613,3.39053432,0.01008592,0.01870426,0.57572012,1.71746121,0.20164378,1.45939991,0.01417448,0.23204247
-2.50625313,3.31506597,0.00974797,0.01763199,0.57510297,1.72809941,0.19737291,1.38479106,0.01307902,0.22419641
-2.50025013,3.25211549,0.00940607,0.01661014,0.57682738,1.74614617,0.19331066,1.31493670,0.01201424,0.21702526
-2.49424712,3.20281150,0.00906189,0.01565092,0.58093666,1.77167953,0.18952660,1.25076531,0.01099081,0.21063777
-2.48824412,3.16792531,0.00871677,0.01476531,0.58738910,1.80461671,0.18608340,1.19303346,0.01001792,0.20512015
-2.48224112,3.14786684,0.00837180,0.01396312,0.59605782,1.84471807,0.18303615,1.14231876,0.00910332,0.20053529
-2.47623812,3.14269179,0.00802787,0.01325289,0.60673370,1.89159517,0.18043184,1.09901880,0.00825329,0.19692289
-2.47023512,3.15211893,0.00768572,0.01264194,0.61913147,1.94472238,0.17830900,1.06335569,0.00747275,0.19430032
-2.46423212,3.17555599,0.00734603,0.01213641,0.63289857,2.00345173,0.17669750,1.03538518,0.00676528,0.19266410
-2.45822911,3.21213226,0.00700945,0.01174124,0.64762663,2.06702995,0.17561846,1.01500951,0.00613329,0.19199182
-2.45222611,3.26073617,0.00667663,0.01146022,0.66286491,2.13461726,0.17508417,1.00199297,0.00557808,0.19224454
-2.44622311,3.32005564,0.00634826,0.01129599,0.67813526,2.20530700,0.17509814,0.99597909,0.00509997,0.19336919
-2.44022011,3.38861956,0.00602511,0.01125006,0.69294802,2.27814536,0.17565514,0.99650863,0.00469844,0.19530113
-2.43421711,3.46483841,0.00570798,0.01132275,0.70681809,2.35215049,0.17674121,1.00303741,0.00437219,0.19796654
-2.42821411,3.54704283,0.00539774,0.01151315,0.71928066,2.42633040,0.17833374,1.01495344,0.00411929,0.20128464
-2.42221111,3.63351863,0.00509533,0.01181909,0.72990592,2.49969916,0.18040148,1.03159263,0.00393723,0.20516952
-2.41620810,3.72253791,0.00480167,0.01223703,0.73831211,2.57129105,0.18290465,1.05225302,0.00382298,0.20953166
-2.41020510,3.81238550,0.00451772,0.01276202,0.74417665,2.64017254,0.18579499,1.07620714,0.00377311,0.21427908
-2.40420210,3.90138108,0.00424440,0.01338760,0.74724475,2.70545212,0.18901602,1.10271278,0.00378379,0.21931809
-2.39819910,3.98789723,0.00398258,0.01410577,0.74733538,2.76628831,0.19250334,1.13102210,0.00385089,0.22455378
-2.39219610,4.07037417,0.00373307,0.01490697,0.74434452,2.82189605,0.19618515,1.16038971,0.00396999,0.22989018
-2.38619310,4.14733221,0.00349659,0.01578007,0.73824563,2.87155220,0.19998297,1.19007981,0.00413646,0.23523045
-2.38019010,4.21738290,0.00327376,0.01671246,0.72908755,2.91460057,0.20381264,1.21937304,0.00434552,0.24047689
-2.37418709,4.27924014,0.00306507,0.01769022,0.71699004,2.95045723,0.20758570,1.24757329,0.00459231,0.24553114
-2.36818409,4.33173204,0.00287093,0.01869824,0.70213747,2.97861643,0.21121093,1.27401500,0.00487197,0.25029464
-2.36218109,4.37381456,0.00269163,0.01972057,0.68477087,2.99865777,0.21459639,1.29807102,0.00517970,0.25466923
-2.35617809,4.40458721,0.00252737,0.02074069,0.66517894,3.01025465,0.21765164,1.31916129,0.00551093,0.25855831
-2.35017509,4.42331102,0.00237827,0.02174196,0.64368851,3.01318421,0.22029025,1.33676229,0.00586136,0.26186827
-2.34417209,4.42942837,0.00224440,0.02270804,0.62065475,3.00733828,0.22243242,1.35041714,0.00622710,0.26451035
-2.33816908,4.42258406,0.00212578,0.02362337,0.59645168,2.99273503,0.22400779,1.35974592,0.00660477,0.26640284
-2.33216608,4.40264636,0.00202242,0.02447368,0.57146321,2.96953050,0.22495804,1.36445593,0.00699161,0.26747361
-2.32616308,4.36972663,0.00193432,0.02524646,0.54607507,2.93802905,0.22523941,1.36435132,0.00738555,0.26766265
-2.32016008,4.32419596,0.00186149,0.02593144,0.52066756,2.89869178,0.22482490,1.35934139,0.00778527,0.26692477
-2.31415708,4.26669697,0.00180398,0.02652098,0.49560950,2.85214165,0.22370597,1.34944719,0.00819027,0.26523203
-2.30815408,4.19814928,0.00176185,0.02701040,0.47125312,2.79916443,0.22189372,1.33480569,0.00860085,0.26257592
-2.30215108,4.11974701,0.00173521,0.02739823,0.44792994,2.74070442,0.21941942,1.31567112,0.00901807,0.25896903
-2.29614807,4.03294747,0.00172417,0.02768631,0.42594746,2.67785432,0.21633427,1.29241313,0.00944369,0.25444617
-2.29014507,3.93945011,0.00172886,0.02787980,0.40558650,2.61183883,0.21270844,1.26551161,0.00988011,0.24906471
-2.28414207,3.84116592,0.00174940,0.02798710,0.38709909,2.54399194,0.20862944,1.23554806,0.01033015,0.24290421
-2.27813907,3.74017744,0.00178587,0.02801954,0.37070658,2.47572831,0.20419970,1.20319374,0.01079695,0.23606516
-2.27213607,3.63869064,0.00183832,0.02799112,0.35659803,2.40850937,0.19953361,1.16919491,0.01128378,0.22866698
-2.26613307,3.53898010,0.00190673,0.02791798,0.34492866,2.34380537,0.19475407,1.13435558,0.01179379,0.22084531
-2.26013007,3.44332943,0.00199097,0.02781793,0.33581828,2.28305464,0.18998876,1.09951842,0.01232989,0.21274859
-2.25412706,3.35396935,0.00209084,0.02770988,0.32934983,2.22762179,0.18536618,1.06554449,0.01289447,0.20453420
-2.24812406,3.27301579,0.00220602,0.02761318,0.32556792,2.17875657,0.18101172,1.03329242,0.01348930,0.19636423
-2.24212106,3.20241058,0.00233607,0.02754705,0.32447756,2.13755517,0.17704390,1.00359787,0.01411535,0.18840107
-2.23611806,3.14386708,0.00248047,0.02752998,0.32604324,2.10492577,0.17357097,0.97725383,0.01477267,0.18080303
-2.23011506,3.09882295,0.00263862,0.02757914,0.33018834,2.08155975,0.17068786,0.95499233,0.01546038,0.17372004
-2.22411206,3.06840175,0.00280986,0.02770995,0.33679520,2.06790997,0.16847380,0.93746813,0.01617658,0.16728982
-2.21810905,3.05338475,0.00299351,0.02793557,0.34570597,2.06417701,0.16699050,0.92524459,0.01691842,0.16163433
-2.21210605,3.05419369,0.00318891,0.02826664,0.35672420,2.07030405,0.16628097,0.91878214,0.01768216,0.15685688
-2.20610305,3.07088488,0.00339549,0.02871097,0.36961752,2.08598033,0.16636906,0.91842920,0.01846325,0.15303988
-2.20010005,3.10315422,0.00361278,0.02927336,0.38412125,2.11065334,0.16725956,0.92441587,0.01925652,0.15024319
-2.19409705,3.15035280,0.00384047,0.02995557,0.39994306,2.14354869,0.16893893,0.93685000,0.02005631,0.14850320
-2.18809405,3.21151168,0.00407847,0.03075626,0.41676852,2.18369722,0.17137653,0.95571583,0.02085664,0.14783262
-2.18209105,3.28537480,0.00432694,0.03167111,0.43426758,2.22996768,0.17452624,0.98087478,0.02165142,0.14822090
-2.17608804,3.37043837,0.00458631,0.03269291,0.45210170,2.28110399,0.17832846,1.01206845,0.02243462,0.14963523
-2.17008504,3.46499526,0.00485733,0.03381177,0.46993147,2.33576536,0.18271230,1.04892361,0.02320044,0.15202211
-2.16408204,3.56718261,0.00514108,0.03501542,0.48742450,2.39256774,0.18759797,1.09095910,0.02394346,0.15530940
-2.15807904,3.67503138,0.00543893,0.03628942,0.50426336,2.45012519,0.19289924,1.13759455,0.02465879,0.15940874
-2.15207604,3.78651625,0.00575258,0.03761758,0.52015326,2.50708969,0.19852591,1.18816103,0.02534220,0.16421832
-2.14607304,3.89960470,0.00608401,0.03898231,0.53482921,2.56218803,0.20438624,1.24191337,0.02599017,0.16962589
-2.14007004,4.01230421,0.00643544,0.04036504,0.54806244,2.61425491,0.21038936,1.29804429,0.02660004,0.17551193
-2.13406703,4.12270652,0.00680928,0.04174666,0.55966584,2.66226110,0.21644739,1.35570024,0.02717000,0.18175291
-2.12806403,4.22902834,0.00720808,0.04310802,0.56949824,2.70533614,0.22247761,1.41399870,0.02769918,0.18822452
-2.12206103,4.32964760,0.00763442,0.04443038,0.57746737,2.74278509,0.22840422,1.47204692,0.02818768,0.19480497
-2.11605803,4.42313483,0.00809089,0.04569590,0.58353132,2.77409895,0.23416005,1.52896148,0.02863656,0.20137792
-2.11005503,4.50827894,0.00857992,0.04688815,0.58769858,2.79895888,0.23968780,1.58388860,0.02904788,0.20783543
-2.10405203,4.58410704,0.00910372,0.04799253,0.59002654,2.81723419,0.24494115,1.63602429,0.02942469,0.21408038
-2.09804902,4.64989784,0.00966418,0.04899671,0.59061855,2.82897437,0.24988536,1.68463401,0.02977095,0.22002873
-2.09204602,4.70518814,0.01026273,0.04989095,0.58961959,2.83439575,0.25449757,1.72907094,0.03009154,0.22561114
-2.08604302,4.74977247,0.01090025,0.05066839,0.58721074,2.83386317,0.25876669,1.76879233,0.03039216,0.23077432
-2.08004002,4.78369545,0.01157696,0.05132524,0.58360270,2.82786755,0.26269276,1.80337307,0.03067920,0.23548164
-2.07403702,4.80723729,0.01229228,0.05186086,0.57902843,2.81700006,0.26628604,1.83251590,0.03095960,0.23971339
-2.06803402,4.82089255,0.01304482,0.05227770,0.57373540,2.80192398,0.26956560,1.85605789,0.03124071,0.24346633
-2.06203102,4.82534293,0.01383223,0.05258119,0.56797754,2.78334505,0.27255762,1.87397255,0.03153001,0.24675287
-2.05602801,4.82142488,0.01465117,0.05277945,0.56200733,2.76198165,0.27529337,1.88636766,0.03183490,0.24959963
-2.05002501,4.81009323,0.01549734,0.05288294,0.55606831,2.73853576,0.27780706,1.89347857,0.03216243,0.25204569
-2.04402201,4.79238212,0.01636540,0.05290401,0.55038817,2.71366582,0.28013359,1.89565751,0.03251902,0.25414043
-2.03801901,4.76936490,0.01724907,0.05285642,0.54517291,2.68796258,0.28230634,1.89335896,0.03291018,0.25594119
-2.03201601,4.74211445,0.01814123,0.05275470,0.54060198,2.66192888,0.28435514,1.88712202,0.03334021,0.25751068
-2.02601301,4.71166565,0.01903397,0.05261365,0.53682481,2.63596407,0.28630451,1.87755027,0.03381200,0.25891447
-2.02001001,4.67898151,0.01991882,0.05244773,0.53395863,2.61035374,0.28817220,1.86529009,0.03432683,0.26021843
-2.01400700,4.64492419,0.02078688,0.05227052,0.53208765,2.58526495,0.28996826,1.85100822,0.03488420,0.26148636
-2.00800400,4.61023199,0.02162907,0.05209424,0.53126355,2.56074724,0.29169452,1.83536956,0.03548175,0.26277784
-2.00200100,4.57550305,0.02243635,0.05192938,0.53150701,2.53673900,0.29334458,1.81901587,0.03611531,0.26414635
-1.99599800,4.54118585,0.02319993,0.05178430,0.53281030,2.51307878,0.29490421,1.80254633,0.03677891,0.26563767
