energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-4.04902451,3.98269097,-8.21369002,0.00135015,-0.00205663,0.28708665,-1.69532972,0.73705884,-2.45314108,1.21535717,-1.60376955,0.01242824,-0.03096947,1.82222047,-3.69856768,0.70784175,-1.21677516,0.40910314,-0.88969733
-4.04302151,3.76224287,-8.15019829,0.00130168,-0.00196167,0.27106243,-1.71393964,0.70525007,-2.44364166,1.14680167,-1.62695270,0.01164769,-0.03035295,1.72340291,-3.63096084,0.65864349,-1.17979555,0.38908938,-0.87986010
-4.03701851,3.54657099,-8.11268565,0.00125524,-0.00187972,0.25544022,-1.74276501,0.67298659,-2.44389151,1.08025594,-1.66019416,0.01090093,-0.02974372,1.62638858,-3.56831198,0.61048499,-1.14628545,0.36967162,-0.87130572
-4.03101551,3.33807635,-8.10268496,0.00121185,-0.00181102,0.24039234,-1.78226957,0.64061785,-2.45442897,1.01646489,-1.70393774,0.01019512,-0.02914669,1.53226334,-3.51116685,0.56380473,-1.11631713,0.35111980,-0.86420938
-4.02501251,3.13910052,-8.12150387,0.00117251,-0.00175559,0.22608867,-1.83278999,0.60851325,-2.47567087,0.95615019,-1.75850756,0.00953711,-0.02856823,1.44208900,-3.46007936,0.51900212,-1.08993384,0.33370439,-0.85874535
-4.01900950,2.95188748,-8.17016928,0.00113821,-0.00171317,0.21269462,-1.89452023,0.57705463,-2.50788965,0.90000149,-1.82409546,0.00893328,-0.02801589,1.35688350,-3.41559086,0.47643132,-1.06714824,0.31769103,-0.85507976
-4.01300650,2.77854746,-8.24937389,0.00110989,-0.00168329,0.20036901,-1.96749852,0.54662831,-2.55119351,0.84866806,-1.90075037,0.00838949,-0.02749809,1.27760233,-3.37820751,0.43639650,-1.04794071,0.30333517,-0.85336299
-4.00700350,2.62102315,-8.35942800,0.00108839,-0.00166529,0.18926208,-2.05159761,0.51761681,-2.60551062,0.80275071,-1.98837029,0.00791096,-0.02702386,1.20512124,-3.34837725,0.39914861,-1.03225797,0.29087690,-0.85372236
-4.00100050,2.48105868,-8.50021988,0.00107446,-0.00165833,0.17951338,-2.14651875,0.49039043,-2.67057857,0.76279392,-2.08669708,0.00750225,-0.02660245,1.14022079,-3.32646805,0.36488351,-1.02001242,0.28053605,-0.85625535
-3.99499750,2.36017148,-8.67118741,0.00106872,-0.00166144,0.17124965,-2.25178983,0.46529895,-2.74593965,0.72927811,-2.19531452,0.00716713,-0.02624313,1.08357273,-3.31274885,0.33374145,-1.01108221,0.27250760,-0.86102400
-3.98899450,2.25962760,-8.87130331,0.00107164,-0.00167355,0.16458273,-2.36676793,0.44266361,-2.83094254,0.70261222,-2.31364984,0.00690856,-0.02595490,1.03572876,-3.30737473,0.30580785,-1.00531258,0.26695755,-0.86805071
-3.98299150,2.18042070,-9.09907540,0.00108354,-0.00169353,0.15960739,-2.49064621,0.42276962,-2.92475049,0.68312656,-2.44097873,0.00672862,-0.02574627,0.99711171,-3.31037703,0.28111514,-1.00251841,0.26401931,-0.87731577
-3.97698849,2.12325541,-9.35256245,0.00110456,-0.00172022,0.15639921,-2.62246510,0.40585940,-3.02635571,0.67106609,-2.57643372,0.00662850,-0.02562520,0.96800955,-3.32165930,0.25964562,-1.00248807,0.26379083,-0.88875678
-3.97098549,2.08853524,-9.62940524,0.00113464,-0.00175249,0.15501260,-2.76112733,0.39212681,-3.13459950,0.66658446,-2.71901594,0.00660840,-0.02559892,0.94857216,-3.34099911,0.24133517,-1.00498857,0.26633232,-0.90226998
-3.96498249,2.07635579,-9.92687130,0.00117356,-0.00178923,0.15547890,-2.90541634,0.38171241,-3.24819711,0.66973893,-2.86760956,0.00666757,-0.02567398,0.93881132,-3.36805540,0.22607758,-1.00977161,0.27166503,-0.91771336
-3.95897949,2.08650359,-10.24191125,0.00122087,-0.00182942,0.15780477,-3.05401728,0.37470013,-3.36576622,0.68048649,-3.02099881,0.00680430,-0.02585620,0.93860374,-3.40238066,0.21372949,-1.01658037,0.27977079,-0.93491137
-3.95297649,2.11846097,-10.57122353,0.00127600,-0.00187216,0.16197094,-3.20554003,0.37111531,-3.48585765,0.69868158,-3.17788671,0.00701587,-0.02615074,0.94769723,-3.44343678,0.20411571,-1.02515655,0.29059267,-0.95366086
-3.94697349,2.17141727,-10.91132429,0.00133815,-0.00191664,0.16793133,-3.35854311,0.37092425,-3.60698697,0.72407557,-3.33691508,0.00729865,-0.02656216,0.96571996,-3.49061326,0.19703479,-1.03524717,0.30403668,-0.97373775
-3.94097049,2.24428649,-11.25861852,0.00140642,-0.00196220,0.17561285,-3.51155795,0.37403534,-3.72766535,0.75631834,-3.49668513,0.00764810,-0.02709444,0.99219249,-3.54324612,0.19226476,-1.04661071,0.31997443,-0.99490418
-3.93496748,2.33573120,-11.60946891,0.00147975,-0.00200834,0.18491567,-3.66311246,0.38030172,-3.84642862,0.79496215,-3.65577799,0.00805887,-0.02775104,1.02654245,-3.60063611,0.18956884,-1.05902198,0.33824691,-1.01691538
-3.92896448,2.44419262,-11.96025911,0.00155701,-0.00205469,0.19571437,-3.81175337,0.38952542,-3.96186310,0.83946800,-3.81277464,0.00852486,-0.02853490,1.06812119,-3.66206470,0.18870113,-1.07227554,0.35866911,-1.03952606
-3.92296148,2.56792590,-12.30744868,0.00163697,-0.00210102,0.20785967,-3.95606662,0.40146291,-4.07262762,0.88921434,-3.96627469,0.00903933,-0.02944834,1.11622217,-3.72680668,0.18941199,-1.08618716,0.38103540,-1.06249581
-3.91695848,2.70504017,-12.64761770,0.00171837,-0.00214723,0.22118109,-4.09469552,0.41583173,-4.17747099,0.94350834,-4.11491374,0.00959507,-0.03049300,1.17010018,-3.79413870,0.19145322,-1.10059332,0.40512554,-1.08559324
-3.91095548,2.85354188,-12.97750015,0.00179997,-0.00219333,0.23549022,-4.22635636,0.43231824,-4.27524481,1.00159924,-4.25737891,0.01018454,-0.03166963,1.22899098,-3.86334316,0.19458276,-1.11534870,0.43071098,-1.10859866
-3.90495248,3.01138042,-13.29400585,0.00188054,-0.00223941,0.25058480,-4.34985137,0.45058593,-4.36491182,1.06269371,-4.39242253,0.01080003,-0.03297789,1.29213037,-3.93370764,0.19856896,-1.13032179,0.45756132,-1.13130535
-3.89894947,3.17649426,-13.59423197,0.00195891,-0.00228563,0.26625327,-4.46407920,0.47028425,-4.44555009,1.12597271,-4.51887398,0.01143386,-0.03441606,1.35877212,-4.00452042,0.20319424,-1.14538907,0.48545052,-1.15351937
-3.89294647,3.34685633,-13.87546575,0.00203403,-0.00233217,0.28227989,-4.56804314,0.49105751,-4.51635398,1.19060935,-4.63564972,0.01207860,-0.03598074,1.42820411,-4.07506291,0.20825814,-1.16042815,0.51416261,-1.17505818
-3.88694347,3.52051686,-14.13518087,0.00210494,-0.00237919,0.29845002,-4.66085735,0.51255357,-4.57663259,1.25578724,-4.74176183,0.01272728,-0.03766654,1.49976181,-4.14460037,0.21357977,-1.17531037,0.54349671,-1.19574840
-3.88094047,3.69564216,-14.37103041,0.00217087,-0.00242684,0.31455558,-4.74175170,0.53443201,-4.62580677,1.32071865,-4.83632523,0.01337359,-0.03946574,1.57283896,-4.21237239,0.21899944,-1.18989371,0.57327094,-1.21542295
-3.87493747,3.87054827,-14.58083939,0.00223118,-0.00247518,0.33040034,-4.81007544,0.55637153,-4.66340569,1.38466191,-4.91856400,0.01401213,-0.04136805,1.64689483,-4.27758458,0.22437976,-1.20401650,0.60332524,-1.23391819
-3.86893447,4.04372805,-14.76259993,0.00228545,-0.00252420,0.34580486,-4.86530032,0.57807632,-4.68906379,1.44693748,-4.98781704,0.01463859,-0.04336041,1.72145802,-4.33940328,0.22960601,-1.21749263,0.63352276,-1.25107132
-3.86293147,4.21387126,-14.91447179,0.00233343,-0.00257378,0.36061094,-4.90702339,0.59928121,-4.70251896,1.50694198,-5.04354338,0.01525000,-0.04542683,1.79612688,-4.39695447,0.23458588,-1.23010881,0.66374989,-1.26671850
-3.85692846,4.37987699,-15.03479028,0.00237509,-0.00262366,0.37468524,-4.93496980,0.61975546,-4.70361231,1.56416004,-5.08532731,0.01584488,-0.04754847,1.87056672,-4.44932798,0.23924872,-1.24162432,0.69391495,-1.28069407
-3.85092546,4.54085863,-15.12208291,0.00241058,-0.00267347,0.38792206,-4.94899574,0.63930514,-4.69228988,1.61817319,-5.11288356,0.01642340,-0.04970366,1.94450425,-4.49558783,0.24354442,-1.25177351,0.72394561,-1.29283102
-3.84492246,4.69614164,-15.17509520,0.00244027,-0.00272269,0.40024507,-4.94909146,0.65777421,-4.66860607,1.66866594,-5.12606231,0.01698757,-0.05186829,2.01771992,-4.53478874,0.24744178,-1.26027108,0.75378525,-1.30296302
-3.83891946,4.84525481,-15.19282508,0.00246470,-0.00277070,0.41160797,-4.93538423,0.67504414,-4.63272861,1.71542872,-5.12485411,0.01754128,-0.05401613,2.09003874,-4.56599869,0.25092690,-1.26682014,0.78338852,-1.31092780
-3.83291646,4.98791615,-15.17456435,0.00248463,-0.00281676,0.42199401,-4.90814103,0.69103243,-4.58494430,1.75835777,-5.10939434,0.01809042,-0.05611942,2.16132042,-4.58832663,0.25400124,-1.27112257,0.81271650,-1.31657199
-3.82691346,5.12401447,-15.11994466,0.00250096,-0.00286006,0.43141442,-4.86777031,0.70569011,-4.52566486,1.79745211,-5.07996680,0.01864286,-0.05814953,2.23144967,-4.60095415,0.25667987,-1.27289129,0.84173158,-1.31975708
-3.82091046,5.25358806,-15.02898499,0.00251477,-0.00289974,0.43990583,-4.81482260,0.71899844,-4.45543179,1.83280779,-5.03700607,0.01920847,-0.06007776,2.30032724,-4.60316940,0.25898968,-1.27186379,0.87039274,-1.32036610
-3.81490745,5.37680171,-14.90213681,0.00252725,-0.00293491,0.44752685,-4.74998915,0.73096506,-4.37491942,1.86460988,-4.98109796,0.01979896,-0.06187612,2.36786242,-4.59440144,0.26096784,-1.26781599,0.89865128,-1.31831078
-3.80890445,5.49392339,-14.74032297,0.00253976,-0.00296470,0.45435390,-4.67409818,0.74161980,-4.28493515,1.89312237,-4.91297754,0.02042782,-0.06351824,2.43396753,-4.57425272,0.26266039,-1.26057585,0.92644744,-1.31353851
-3.80290145,5.60530155,-14.54496626,0.00255373,-0.00298830,0.46047657,-4.58810808,0.75101044,-4.18641588,1.91867655,-4.83352419,0.02111002,-0.06498017,2.49855442,-4.54252776,0.26412103,-1.25003554,0.95370810,-1.30603871
-3.79689845,5.71134386,-14.31800422,0.00257071,-0.00300498,0.46599262,-4.49309733,0.75919853,-4.08042029,1.94165818,-4.74375319,0.02186182,-0.06624120,2.56153336,-4.49925590,0.26541020,-1.23616170,0.98034576,-1.29584811
-3.79089545,5.81249792,-14.06188673,0.00259229,-0.00301413,0.47100303,-4.39025051,0.76625554,-3.96811624,1.96249395,-4.64480347,0.02270033,-0.06728450,2.62281383,-4.44470632,0.26659414,-1.21900282,1.00625874,-1.28305446
-3.78489245,5.90923411,-13.77955454,0.00262013,-0.00301528,0.47560711,-4.28084067,0.77225938,-3.85076342,1.98163746,-4.53792125,0.02364317,-0.06809768,2.68230710,-4.37939410,0.26774413,-1.19869322,1.03133267,-1.26779825
-3.77888944,6.00203061,-13.47439722,0.00265587,-0.00300815,0.47989806,-4.16620776,0.77729142,-3.72969125,1.99955517,-4.42443966,0.02470796,-0.06867316,2.73992991,-4.30407631,0.26893563,-1.17545342,1.05544311,-1.25027232
-3.77288644,6.09136015,-13.15019072,0.00270118,-0.00299262,0.48395902,-4.04773382,0.78143399,-3.60627270,2.01671260,-4.30575450,0.02591178,-0.06900827,2.79560869,-4.21973776,0.27024739,-1.14958638,1.07845908,-1.23071905
-3.76688344,6.17767826,-12.81101558,0.00275766,-0.00296874,0.48785992,-3.92681511,0.78476849,-3.48189468,2.03356092,-4.18329659,0.02727062,-0.06910529,2.84928353,-4.12756676,0.27176030,-1.12147004,1.10024724,-1.20942528
-3.76088044,6.26141233,-12.46115839,0.00282688,-0.00293678,0.49165516,-3.80483228,0.78737392,-3.35792616,2.05052434,-4.05850141,0.02879877,-0.06897111,2.90091135,-4.02892164,0.27355594,-1.09154605,1.12067640,-1.18671496
-3.75487744,6.34295118,-12.10500004,0.00291027,-0.00289715,0.49538214,-3.68311929,0.78932585,-3.23568513,2.06798844,-3.93277697,0.03050818,-0.06861684,2.95046754,-3.92528945,0.27571493,-1.06030549,1.13962206,-1.16293990
-3.74887444,6.42263473,-11.74689519,0.00300915,-0.00285039,0.49906091,-3.56293235,0.79069591,-3.11640595,2.08628960,-3.80747100,0.03240792,-0.06805714,2.99794576,-3.81823857,0.27831484,-1.02827206,1.15697076,-1.13846902
-3.74287144,6.50074373,-11.39104841,0.00312467,-0.00279721,0.50269476,-3.44542009,0.79155147,-3.00120834,2.10570590,-3.68383872,0.03450353,-0.06730948,3.04335557,-3.70936765,0.28142781,-0.99598351,1.17262381,-1.11367655
-3.73686843,6.57748966,-11.04139252,0.00325780,-0.00273835,0.50627169,-3.33159613,0.79195576,-2.89106949,2.12644965,-3.56301248,0.03679661,-0.06639329,3.08671786,-3.60025310,0.28511801,-0.96397241,1.18650039,-1.08892982
-3.73086543,6.65300519,-10.70147499,0.00340929,-0.00267466,0.50976697,-3.22231540,0.79196831,-2.78680064,2.14866176,-3.44597462,0.03928432,-0.06532905,3.12805843,-3.49239785,0.28943882,-0.93274692,1.19853981,-1.06457721
-3.72486243,6.72733611,-10.37435794,0.00357966,-0.00260696,0.51314638,-3.11825527,0.79164558,-2.68902906,2.17240847,-3.33353483,0.04195912,-0.06413743,3.16740009,-3.38718371,0.29443011,-0.90277276,1.20870290,-1.04093693
-3.71885943,6.80043549,-10.06253671,0.00376921,-0.00253608,0.51637030,-3.01990247,0.79104215,-2.59818655,2.19768042,-3.22631308,0.04480854,-0.06283846,3.20475401,-3.28582977,0.30011562,-0.87445703,1.21697267,-1.01828713
-3.71285643,6.87216139,-9.76788109,0.00397797,-0.00246282,0.51939835,-2.92754653,0.79021215,-2.51450484,2.22439459,-3.12472904,0.04781520,-0.06145079,3.24011109,-3.18935864,0.30650074,-0.84813475,1.22335422,-0.99685807
-3.70685343,6.94227919,-9.49160221,0.00420575,-0.00238787,0.52219451,-2.84128014,0.78921129,-2.43801819,2.25239921,-3.02899863,0.05095686,-0.05999114,3.27343440,-3.09857216,0.31357071,-0.82405862,1.22787431,-0.97682639
-3.70085043,7.01046978,-9.23424663,0.00445211,-0.00231185,0.52473273,-2.76100669,0.78809942,-2.36857322,2.28148185,-2.93913786,0.05420673,-0.05847387,3.30465341,-3.01403743,0.32128960,-0.80239258,1.23058060,-0.95831224
-3.69484742,7.07634453,-8.99571806,0.00471642,-0.00223529,0.52700257,-2.68645458,0.78694363,-2.30584537,2.31138080,-2.85497414,0.05753388,-0.05691075,3.33366109,-2.93608366,0.32960015,-0.78320908,1.23154097,-0.94137900
-3.68884442,7.13946775,-8.77532519,0.00499789,-0.00215856,0.52901509,-2.61719791,0.78582208,-2.24936137,2.34179971,-2.77616435,0.06090380,-0.05531098,3.36031433,-2.86480961,0.33842450,-0.76649040,1.23084303,-0.92603578
-3.68284142,7.19938674,-8.57185329,0.00529555,-0.00208198,0.53080859,-2.55268259,0.78482838,-2.19852655,2.37242526,-2.70221914,0.06427909,-0.05368122,3.38443841,-2.80010079,0.34766602,-0.75213356,1.22859412,-0.91224253
-3.67683842,7.25566929,-8.38365554,0.00560833,-0.00200572,0.53245417,-2.49225678,0.78407655,-2.15265598,2.40294756,-2.63253225,0.06762028,-0.05202597,3.40583540,-2.74165525,0.35721221,-0.73995859,1.22492188,-0.89991735
-3.67083542,7.30794770,-8.20875939,0.00593509,-0.00192988,0.53406095,-2.43520420,0.78370634,-2.11100764,2.43308274,-2.56641353,0.07088663,-0.05034797,3.42429670,-2.68901623,0.36693854,-0.72971951,1.21997532,-0.88894559
-3.66483242,7.35596770,-8.04498229,0.00627466,-0.00185450,0.53578069,-2.38077896,0.78388885,-2.07281648,2.46259708,-2.50312417,0.07403706,-0.04864864,3.43961897,-2.64160961,0.37671324,-0.72111750,1.21392653,-0.87919025
-3.65882941,7.39964050,-7.89005086,0.00662582,-0.00177954,0.53781176,-2.32824014,0.78483200,-2.03732758,2.49133176,-2.44191250,0.07703106,-0.04692869,3.45162281,-2.59878408,0.38640282,-0.71381548,1.20697275,-0.87050293
-3.65282641,7.43909511,-7.74171759,0.00698740,-0.00170497,0.54040220,-2.27688465,0.78678566,-2.00382700,2.51922714,-2.38204875,0.07982956,-0.04518863,3.46017324,-2.55985169,0.39587805,-0.70745331,1.19933851,-0.86273485
-3.64682341,7.47472807,-7.59786930,0.00735822,-0.00163070,0.54385162,-2.22607694,0.79004589,-1.97166911,2.54634561,-2.32285715,0.08239574,-0.04342929,3.46520052,-2.52412672,0.40502022,-0.70166293,1.19127768,-0.85574717
-3.64082041,7.50724738,-7.45662239,0.00773715,-0.00155671,0.54851177,-2.17527415,0.79495804,-1.94029906,2.57289153,-2.26374404,0.08469580,-0.04165226,3.46672008,-2.49096096,0.41372729,-0.69608283,1.18307480,-0.84942011
-3.63481741,7.53770711,-7.31640067,0.00812309,-0.00148297,0.55478550,-2.12404585,0.80191808,-1.90926979,2.59922721,-2.20422083,0.08669957,-0.03986023,3.46484998,-2.45977366,0.42191974,-0.69037114,1.17504554,-0.84366031
-3.62881441,7.56752962,-7.17599280,0.00851493,-0.00140949,0.56312390,-2.07208741,0.81137173,-1.87825275,2.62588353,-2.14392089,0.08838108,-0.03805721,3.45982470,-2.43007521,0.42954566,-0.68421692,1.16753561,-0.83840612
-3.62281141,7.59851223,-7.03458752,0.00891156,-0.00133636,0.57402131,-2.01922687,0.82381106,-1.84704233,2.65356413,-2.08260990,0.08971895,-0.03624868,3.45200372,-2.40148344,0.43658487,-0.67734940,1.16091800,-0.83363055
-3.61680840,7.63281599,-6.89178623,0.00931183,-0.00126370,0.58800813,-1.96542495,0.83976813,-1.81555394,2.68314217,-2.02018944,0.09069673,-0.03444153,3.44187414,-2.37373264,0.44305182,-0.66954479,1.15558804,-0.82934175
-3.61080540,7.67293479,-6.74759366,0.00971453,-0.00119168,0.60564109,-1.91076885,0.85980531,-1.78381624,2.71564887,-1.95669408,0.09130303,-0.03264401,3.43004640,-2.34667521,0.44899707,-0.66063088,1.15195620,-0.82558113
-3.60480240,7.72164374,-6.60238880,0.01011835,-0.00112052,0.62749107,-1.85546015,0.88450239,-1.75195818,2.75225341,-1.89228236,0.09153166,-0.03086547,3.41724286,-2.32027674,0.45450707,-0.65048918,1.15043860,-0.82241931
-3.59879940,7.78192702,-6.45687882,0.01052186,-0.00105050,0.65412832,-1.79979789,0.91444020,-1.72019175,2.79423408,-1.82722254,0.09138160,-0.02911616,3.40427922,-2.29460541,0.45970240,-0.63905507,1.15144521,-0.81995028
-3.59279640,7.85688621,-6.31203993,0.01092348,-0.00098190,0.68610533,-1.74415788,0.95018125,-1.68879169,2.84294093,-1.76187415,0.09085688,-0.02740687,3.39203928,-2.26981692,0.46473426,-0.62631606,1.15536610,-0.81828415
-3.58679340,7.94963144,-6.16904941,0.01132149,-0.00091505,0.72393744,-1.68896942,0.99224744,-1.65807324,2.89975060,-1.69666647,0.08996650,-0.02574865,3.38144380,-2.24613656,0.46977938,-0.61230856,1.16255614,-0.81753903
-3.58079040,8.06315848,-6.02921320,0.01171399,-0.00085025,0.76808183,-1.63469092,1.04109583,-1.62836930,2.96601463,-1.63207525,0.08872415,-0.02415252,3.37341481,-2.22383963,0.47503355,-0.59711350,1.17331873,-0.81783265
-3.57478739,8.20021625,-5.89389358,0.01209894,-0.00078783,0.81891514,-1.58178554,1.09709288,-1.60000820,3.04300262,-1.56859893,0.08714799,-0.02262919,3.36883677,-2.20323195,0.48070389,-0.58085116,1.18788928,-0.81927426
-3.56878439,8.36316971,-5.76444091,0.01247418,-0.00072810,0.87671078,-1.53069821,1.16048839,-1.57329333,3.13184237,-1.50673562,0.08526034,-0.02118886,3.36851651,-2.18463158,0.48700028,-0.56367555,1.20641921,-0.82195729
-3.56278139,8.55386408,-5.64213308,0.01283743,-0.00067133,0.94161641,-1.48183505,1.23139017,-1.54848543,3.23345905,-1.44696187,0.08308732,-0.01984105,3.37314370,-2.16835294,0.49412614,-0.54576872,1.22896143,-0.82595328
-3.55677839,8.77349645,-5.52812524,0.01318633,-0.00061779,1.01363288,-1.43554614,1.30974057,-1.52578856,3.34851619,-1.38971419,0.08065854,-0.01859458,3.38325401,-2.15469415,0.50226911,-0.52733507,1.25545805,-0.83130754
-3.55077539,9.02250115,-5.42341198,0.01351851,-0.00056771,1.09259539,-1.39211219,1.39529630,-1.50534006,3.47736095,-1.33537390,0.07800661,-0.01745750,3.39919667,-2.14392818,0.51159179,-0.50859600,1.28573136,-0.83803655
-3.54477239,9.30045498,-5.32880274,0.01383158,-0.00052130,1.17815819,-1.35173564,1.48761259,-1.48720498,3.61997625,-1.28425598,0.07516676,-0.01643720,3.42110845,-2.13629786,0.52222319,-0.48978491,1.31947859,-0.84612753
-3.53876938,9.60600788,-5.24491064,0.01412322,-0.00047877,1.26978360,-1.31453617,1.58603305,-1.47137484,3.77594264,-1.23660183,0.07217633,-0.01554044,3.44889532,-2.13201481,0.53425107,-0.47114269,1.35627127,-0.85553996
-3.53276638,9.93684379,-5.17215386,0.01439117,-0.00044029,1.36673647,-1.28055057,1.68968599,-1.45777058,3.94441171,-1.19257606,0.06907426,-0.01477358,3.48222317,-2.13126172,0.54771555,-0.45291351,1.39555944,-0.86620902
-3.52676338,10.28967535,-5.11076817,0.01463329,-0.00040604,1.46808486,-1.24973661,1.79748828,-1.44624915,4.12409342,-1.15226708,0.06590056,-0.01414264,3.52051822,-2.13419752,0.56260433,-0.43534109,1.43668106,-0.87805064
-3.52076038,10.66027470,-5.06082837,0.01484758,-0.00037623,1.57270739,-1.22198031,1.90815689,-1.43661318,4.31325841,-1.11569086,0.06269571,-0.01365353,3.56297750,-2.14096434,0.57884971,-0.41866511,1.47887645,-0.89096793
-3.51475738,11.04354108,-5.02227618,0.01503218,-0.00035106,1.67930777,-1.19710596,2.02022859,-1.42862286,4.50975628,-1.08279748,0.05950009,-0.01331217,3.60858918,-2.15169572,0.59632759,-0.40311790,1.52130747,-0.90485842
-3.50875438,11.43360430,-4.99495180,0.01518536,-0.00033080,1.78643644,-1.17488802,2.13208739,-1.42200913,4.71104986,-1.05347961,0.05635338,-0.01312459,3.65616214,-2.16652466,0.61485846,-0.38892116,1.56308088,-0.91962172
-3.50275138,11.82396145,-4.97862646,0.01530558,-0.00031573,1.89251894,-1.15506415,2.24199919,-1.41648745,4.91426509,-1.02758238,0.05329392,-0.01309705,3.70436359,-2.18559094,0.63421051,-0.37628264,1.60327514,-0.93516714
-3.49674837,12.20764257,-4.97303321,0.01539144,-0.00030624,1.99589050,-1.13734849,2.34815271,-1.41177105,5.11625504,-1.00491376,0.05035818,-0.01323606,3.75176329,-2.20904662,0.65410462,-0.36539284,1.64096941,-0.95142065
-3.49074537,12.57739965,-4.97789379,0.01544168,-0.00030273,2.09483582,-1.12144436,2.44870537,-1.40758306,5.31367633,-0.98525489,0.04758014,-0.01354834,3.79688234,-2.23705918,0.67422115,-0.35642163,1.67527385,-0.96833098
-3.48474237,12.92591194,-4.99293954,0.01545522,-0.00030574,2.18763275,-1.10705595,2.54183247,-1.40366672,5.50307534,-0.96836975,0.04499077,-0.01404083,3.83824461,-2.26981169,0.69420836,-0.34951476,1.70535968,-0.98587410
-3.47873937,13.24599987,-5.01792529,0.01543111,-0.00031586,2.27259837,-1.09389812,2.62577803,-1.39979337,5.68098130,-0.95401372,0.04261754,-0.01472052,3.87442843,-2.30749973,0.71369198,-0.34479050,1.73048780,-1.00405615
-3.47273637,13.53083912,-5.05263513,0.01536860,-0.00033377,2.34813587,-1.08170433,2.69890510,-1.39576763,5.84400286,-0.94194075,0.04048398,-0.01559433,3.90411618,-2.35032504,0.73228579,-0.34233633,1.75003465,-1.02291433
-3.46673337,13.77416648,-5.09688020,0.01526712,-0.00036023,2.41278024,-1.07023214,2.75974375,-1.39142988,5.98892474,-0.93190881,0.03860928,-0.01666894,3.92613975,-2.39848594,0.74960267,-0.34220592,1.76351411,-1.04251569
-3.46073037,13.97046924,-5.15048874,0.01512634,-0.00039611,2.46524122,-1.05926656,2.80703475,-1.38665608,6.11280078,-0.92368373,0.03700799,-0.01795058,3.93951974,-2.45216502,0.76526592,-0.34441648,1.77059432,-1.06295392
-3.45472736,14.11515083,-5.21328926,0.01494618,-0.00044231,2.50444166,-1.04862112,2.83976718,-1.38135502,6.21304021,-0.91704144,0.03568974,-0.01944477,3.94349684,-2.51151447,0.77892019,-0.34894667,1.77110868,-1.08434404
-3.44872436,14.20466620,-5.28508844,0.01472691,-0.00049981,2.52954969,-1.03813707,2.85720845,-1.37546358,6.28748381,-0.91176879,0.03465910,-0.02115616,3.93755400,-2.57663981,0.79024192,-0.35573519,1.76506057,-1.10681533
-3.44272136,14.23662210,-5.36564506,0.01446914,-0.00056961,2.54000353,-1.02768098,2.85892559,-1.36894044,6.33446758,-0.90766316,0.03391543,-0.02308820,3.92142874,-2.64758285,0.79894884,-0.36468019,1.75262124,-1.13050280
-3.43671836,14.20983885,-5.45464220,0.01417392,-0.00065273,2.53552796,-1.01714125,2.84479703,-1.36175878,6.35287155,-0.90453133,0.03345287,-0.02524300,3.89511519,-2.72430469,0.80480813,-0.37563961,1.73412136,-1.15553746
-3.43071536,14.12437217,-5.55165946,0.01384275,-0.00075017,2.51614164,-1.00642398,2.81501441,-1.35389868,6.34215254,-0.90218777,0.03326040,-0.02762099,3.85885617,-2.80666961,0.80764324,-0.38843254,1.71003625,-1.18203591
-3.42471236,13.98149508,-5.65614738,0.01347767,-0.00086288,2.48215527,-0.99544856,2.77007461,-1.34533984,6.30235989,-0.90045289,0.03332198,-0.03022080,3.81312604,-2.89443084,0.80733895,-0.40284155,1.68096570,-1.21008976
-3.41870935,13.78364213,-5.76740574,0.01308122,-0.00099171,2.43416071,-0.98414365,2.71076245,-1.33605509,6.23413416,-0.89915139,0.03361679,-0.03303895,3.75860549,-2.98721896,0.80384479,-0.41861618,1.64760925,-1.23975534
-3.41270635,13.53431928,-5.88456751,0.01265651,-0.00113738,2.37301150,-0.97244373,2.63812492,-1.32600529,6.13868928,-0.89811112,0.03411958,-0.03606971,3.69614978,-3.08453370,0.79717655,-0.43547722,1.61073807,-1.27104427
-3.40670335,13.23798439,-6.00658980,0.01220717,-0.00130045,2.29979582,-0.96028663,2.55343815,-1.31513591,6.01777933,-0.89716255,0.03480110,-0.03930488,3.62675236,-3.18573974,0.78741614,-0.45312207,1.57116483,-1.30391539
-3.40070035,12.89990427,-6.13225266,0.01173737,-0.00148125,2.21580304,-0.94761220,2.45816866,-1.30337567,5.87365169,-0.89613911,0.03562865,-0.04273361,3.55150579,-3.29006703,0.77470970,-0.47123075,1.52971289,-1.33826845
-3.39469735,12.52599478,-6.26016649,0.01125174,-0.00167987,2.12248530,-0.93436223,2.35393045,-1.29063708,5.70898832,-0.89487825,0.03656672,-0.04634227,3.47156198,-3.39661586,0.75926420,-0.48947251,1.48718615,-1.37394010
-3.38869435,12.12265086,-6.38878803,0.01075530,-0.00189608,2.02141560,-0.92048160,2.24243979,-1.27681916,5.52683781,-0.89322349,0.03757776,-0.05011423,3.38809376,-3.50436686,0.74134267,-0.50751290,1.44434102,-1.41070232
