energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.30115058,0.18792772,0.01053005,0.00006320,0.02558304,0.10874308,0.03910715,0.00542203
-4.29514757,0.17432945,0.00984842,0.00005743,0.02357940,0.10142779,0.03663233,0.00499718
-4.28914457,0.16125480,0.00923977,0.00005197,0.02172584,0.09416980,0.03429421,0.00458835
-4.28314157,0.14886151,0.00871376,0.00004686,0.02004098,0.08706726,0.03213070,0.00419870
-4.27713857,0.13730433,0.00828088,0.00004213,0.01854285,0.08021602,0.03018005,0.00383131
-4.27113557,0.12673269,0.00795246,0.00003781,0.01724861,0.07370756,0.02848026,0.00348909
-4.26513257,0.11728885,0.00774071,0.00003392,0.01617426,0.06762744,0.02706858,0.00317471
-4.25912956,0.10910666,0.00765885,0.00003050,0.01533443,0.06205402,0.02598107,0.00289057
-4.25312656,0.10231094,0.00772122,0.00002758,0.01474218,0.05705767,0.02525227,0.00263876
-4.24712356,0.09701747,0.00794349,0.00002519,0.01440885,0.05270026,0.02491499,0.00242107
-4.24112056,0.09333355,0.00834295,0.00002337,0.01434386,0.04903514,0.02500021,0.00223896
-4.23511756,0.09135905,0.00893879,0.00002216,0.01455465,0.04610732,0.02553696,0.00209357
-4.22911456,0.09118783,0.00975249,0.00002163,0.01504653,0.04395404,0.02655246,0.00198579
-4.22311156,0.09290938,0.01080824,0.00002182,0.01582260,0.04260537,0.02807210,0.00191625
-4.21710855,0.09661060,0.01213340,0.00002282,0.01688364,0.04208506,0.03011962,0.00188537
-4.21110555,0.10237760,0.01375893,0.00002471,0.01822803,0.04241127,0.03271719,0.00189342
-4.20510255,0.11029727,0.01571984,0.00002760,0.01985169,0.04359740,0.03588555,0.00194053
-4.19909955,0.12045856,0.01805556,0.00003161,0.02174798,0.04565268,0.03964402,0.00202673
-4.19309655,0.13295338,0.02081031,0.00003687,0.02390773,0.04858266,0.04401049,0.00215199
-4.18709355,0.14787692,0.02403321,0.00004353,0.02631916,0.05238943,0.04900136,0.00231625
-4.18109055,0.16532727,0.02777835,0.00005178,0.02896804,0.05707165,0.05463134,0.00251939
-4.17508754,0.18540443,0.03210458,0.00006180,0.03183767,0.06262427,0.06091307,0.00276126
-4.16908454,0.20820832,0.03707507,0.00007380,0.03490918,0.06903804,0.06785673,0.00304166
-4.16308154,0.23383612,0.04275655,0.00008800,0.03816163,0.07629870,0.07546941,0.00336031
-4.15707854,0.26237867,0.04921828,0.00010461,0.04157244,0.08438604,0.08375441,0.00371680
-4.15107554,0.29391598,0.05653056,0.00012387,0.04511767,0.09327278,0.09271041,0.00411056
-4.14507254,0.32851208,0.06476302,0.00014601,0.04877246,0.10292334,0.10233046,0.00454079
-4.13906953,0.36620914,0.07398240,0.00017124,0.05251151,0.11329257,0.11260100,0.00500642
-4.13306653,0.40702111,0.08425014,0.00019975,0.05630954,0.12432460,0.12350081,0.00550600
-4.12706353,0.45092709,0.09561963,0.00023172,0.06014180,0.13595175,0.13499989,0.00603767
-4.12106053,0.49786463,0.10813322,0.00026728,0.06398450,0.14809378,0.14705855,0.00659909
-4.11505753,0.54772338,0.12181921,0.00030652,0.06781521,0.16065736,0.15962648,0.00718735
-4.10905453,0.60033927,0.13668877,0.00034947,0.07161324,0.17353604,0.17264215,0.00779897
-4.10305153,0.65548969,0.15273306,0.00039611,0.07535988,0.18661060,0.18603235,0.00842986
-4.09704852,0.71288997,0.16992062,0.00044632,0.07903849,0.19975002,0.19971217,0.00907527
-4.09104552,0.77219155,0.18819515,0.00049994,0.08263457,0.21281294,0.21358527,0.00972986
-4.08504252,0.83298214,0.20747404,0.00055671,0.08613562,0.22564969,0.22754463,0.01038769
-4.07903952,0.89478808,0.22764746,0.00061627,0.08953094,0.23810490,0.24147374,0.01104234
-4.07303652,0.95707923,0.24857846,0.00067822,0.09281130,0.25002053,0.25524828,0.01168692
-4.06703352,1.01927625,0.27010400,0.00074205,0.09596849,0.26123936,0.26873824,0.01231427
-4.06103052,1.08076059,0.29203700,0.00080717,0.09899488,0.27160875,0.28181051,0.01291707
-4.05502751,1.14088672,0.31416948,0.00087298,0.10188297,0.28098464,0.29433181,0.01348797
-4.04902451,1.19899662,0.33627673,0.00093877,0.10462483,0.28923548,0.30617201,0.01401985
-4.04302151,1.25443605,0.35812244,0.00100384,0.10721182,0.29624614,0.31720756,0.01450594
-4.03701851,1.30657212,0.37946464,0.00106748,0.10963418,0.30192148,0.32732521,0.01494005
-4.03101551,1.35481162,0.40006238,0.00112895,0.11188097,0.30618960,0.33642555,0.01531674
-4.02501251,1.39861943,0.41968269,0.00118759,0.11394004,0.30900438,0.34442654,0.01563153
-4.01900950,1.43753631,0.43810784,0.00124275,0.11579825,0.31034755,0.35126677,0.01588104
-4.01300650,1.47119533,0.45514240,0.00129387,0.11744190,0.31022985,0.35690829,0.01606314
-4.00700350,1.49933615,0.47061984,0.00134049,0.11885733,0.30869144,0.36133893,0.01617702
-4.00100050,1.52181657,0.48440842,0.00138225,0.12003172,0.30580150,0.36457404,0.01622329
-3.99499750,1.53862056,0.49641598,0.00141892,0.12095400,0.30165696,0.36665741,0.01620401
-3.98899450,1.54986236,0.50659341,0.00145039,0.12161586,0.29638042,0.36766142,0.01612261
-3.98299150,1.55578627,0.51493659,0.00147671,0.12201280,0.29011738,0.36768634,0.01598390
-3.97698849,1.55676174,0.52148659,0.00149805,0.12214512,0.28303277,0.36685858,0.01579387
-3.97098549,1.55327395,0.52632808,0.00151473,0.12201880,0.27530699,0.36532816,0.01555964
-3.96498249,1.54590975,0.52958595,0.00152718,0.12164617,0.26713144,0.36326521,0.01528915
-3.95897949,1.53533953,0.53142018,0.00153593,0.12104632,0.25870386,0.36085559,0.01499104
-3.95297649,1.52229547,0.53201914,0.00154161,0.12024523,0.25022339,0.35829587,0.01467431
-3.94697349,1.50754680,0.53159167,0.00154488,0.11927548,0.24188564,0.35578761,0.01434813
-3.94097049,1.49187312,0.53035812,0.00154647,0.11817563,0.23387788,0.35353126,0.01402150
-3.93496748,1.47603672,0.52854086,0.00154707,0.11698914,0.22637439,0.35171979,0.01370301
-3.92896448,1.46075494,0.52635464,0.00154736,0.11576309,0.21953218,0.35053234,0.01340058
-3.92296148,1.44667385,0.52399727,0.00154794,0.11454637,0.21348717,0.35012806,0.01312117
-3.91695848,1.43434431,0.52164110,0.00154935,0.11338786,0.20835088,0.35064047,0.01287064
-3.91095548,1.42420149,0.51942570,0.00155197,0.11233432,0.20420780,0.35217248,0.01265353
-3.90495248,1.41654875,0.51745203,0.00155610,0.11142831,0.20111349,0.35479248,0.01247292
-3.89894947,1.41154689,0.51577859,0.00156186,0.11070616,0.19909347,0.35853145,0.01233041
-3.89294647,1.40920892,0.51441955,0.00156923,0.11019615,0.19814290,0.36338151,0.01222601
-3.88694347,1.40940109,0.51334503,0.00157802,0.10991701,0.19822723,0.36929578,0.01215827
-3.88094047,1.41184987,0.51248357,0.00158793,0.10987676,0.19928365,0.37618977,0.01212428
-3.87493747,1.41615480,0.51172653,0.00159849,0.11007211,0.20122340,0.38394417,0.01211987
-3.86893447,1.42180653,0.51093424,0.00160915,0.11048833,0.20393492,0.39240899,0.01213973
-3.86293147,1.42820939,0.50994363,0.00161926,0.11109969,0.20728763,0.40140888,0.01217772
-3.85692846,1.43470726,0.50857676,0.00162811,0.11187043,0.21113645,0.41074931,0.01222703
-3.85092546,1.44061181,0.50664996,0.00163496,0.11275629,0.21532662,0.42022351,0.01228053
-3.84492246,1.44523147,0.50398306,0.00163910,0.11370645,0.21969893,0.42961967,0.01233098
-3.83891946,1.44790014,0.50040810,0.00163981,0.11466576,0.22409501,0.43872815,0.01237137
-3.83291646,1.44800407,0.49577733,0.00163649,0.11557732,0.22836250,0.44734842,0.01239514
-3.82691346,1.44500587,0.48996995,0.00162859,0.11638508,0.23235999,0.45529523,0.01239643
-3.82091046,1.43846454,0.48289727,0.00161569,0.11703642,0.23596141,0.46240400,0.01237029
-3.81490745,1.42805082,0.47450627,0.00159750,0.11748463,0.23905981,0.46853488,0.01231280
-3.80890445,1.41355719,0.46478130,0.00157385,0.11769102,0.24157033,0.47357572,0.01222124
-3.80290145,1.39490242,0.45374403,0.00154472,0.11762669,0.24343215,0.47744350,0.01209409
-3.79689845,1.37213049,0.44145167,0.00151024,0.11727384,0.24460959,0.48008448,0.01193108
-3.79089545,1.34540453,0.42799376,0.00147065,0.11662644,0.24509206,0.48147308,0.01173310
-3.78489245,1.31499589,0.41348773,0.00142633,0.11569043,0.24489307,0.48160958,0.01150216
-3.77888944,1.28126957,0.39807360,0.00137773,0.11448330,0.24404828,0.48051700,0.01124122
-3.77288644,1.24466653,0.38190809,0.00132542,0.11303308,0.24261269,0.47823725,0.01095404
-3.76688344,1.20568412,0.36515859,0.00127001,0.11137690,0.24065719,0.47482694,0.01064501
-3.76088044,1.16485561,0.34799720,0.00121215,0.10955911,0.23826454,0.47035309,0.01031891
-3.75487744,1.12272973,0.33059528,0.00115251,0.10762906,0.23552506,0.46488903,0.00998076
-3.74887444,1.07985132,0.31311859,0.00109178,0.10563868,0.23253218,0.45851064,0.00963557
-3.74287144,1.03674366,0.29572329,0.00103061,0.10363999,0.22937804,0.45129322,0.00928820
-3.73686843,0.99389333,0.27855296,0.00096964,0.10168266,0.22614941,0.44330905,0.00894313
-3.73086543,0.95173791,0.26173649,0.00090944,0.09981163,0.22292395,0.43462573,0.00860441
-3.72486243,0.91065682,0.24538699,0.00085057,0.09806513,0.21976710,0.42530526,0.00827548
-3.71885943,0.87096542,0.22960160,0.00079349,0.09647291,0.21672965,0.41540392,0.00795913
-3.71285643,0.83291219,0.21446195,0.00073863,0.09505499,0.21384606,0.40497272,0.00765743
-3.70685343,0.79667893,0.20003532,0.00068637,0.09382082,0.21113355,0.39405839,0.00737176
-3.70085043,0.76238336,0.18637608,0.00063701,0.09276898,0.20859204,0.38270467,0.00710278
-3.69484742,0.73008406,0.17352741,0.00059080,0.09188738,0.20620485,0.37095383,0.00685052
-3.68884442,0.69978686,0.16152307,0.00054796,0.09115394,0.20394013,0.35884817,0.00661443
-3.68284142,0.67145253,0.15038902,0.00050865,0.09053770,0.20175290,0.34643141,0.00639343
-3.67683842,0.64500512,0.14014481,0.00047298,0.09000036,0.19958766,0.33374988,0.00618609
-3.67083542,0.62034046,0.13080466,0.00044104,0.08949810,0.19738140,0.32085326,0.00599066
-3.66483242,0.59733461,0.12237811,0.00041288,0.08898361,0.19506686,0.30779509,0.00580520
-3.65882941,0.57585167,0.11487029,0.00038851,0.08840831,0.19257599,0.29463275,0.00562769
-3.65282641,0.55575095,0.10828182,0.00036792,0.08772449,0.18984336,0.28142713,0.00545617
-3.64682341,0.53689310,0.10260828,0.00035105,0.08688748,0.18680947,0.26824189,0.00528874
-3.64082041,0.51914525,0.09783957,0.00033783,0.08585759,0.18342383,0.25514248,0.00512374
-3.63481741,0.50238498,0.09395891,0.00032814,0.08460186,0.17964765,0.24219494,0.00495977
-3.62881441,0.48650321,0.09094193,0.00032183,0.08309542,0.17545608,0.22946454,0.00479573
-3.62281141,0.47140614,0.08875572,0.00031871,0.08132258,0.17083995,0.21701444,0.00463089
-3.61680840,0.45701611,0.08735805,0.00031857,0.07927745,0.16580691,0.20490435,0.00446494
-3.61080540,0.44327183,0.08669683,0.00032114,0.07696421,0.16038203,0.19318933,0.00429791
-3.60480240,0.43012786,0.08670995,0.00032614,0.07439692,0.15460773,0.18191879,0.00413027
-3.59879940,0.41755371,0.08732544,0.00033325,0.07159902,0.14854316,0.17113563,0.00396285
-3.59279640,0.40553251,0.08846216,0.00034209,0.06860246,0.14226303,0.16087575,0.00379682
-3.58679340,0.39405958,0.09003087,0.00035231,0.06544656,0.13585593,0.15116775,0.00363369
-3.58079040,0.38314094,0.09193573,0.00036349,0.06217663,0.12942229,0.14203288,0.00347523
-3.57478739,0.37279183,0.09407630,0.00037525,0.05884249,0.12307187,0.13348530,0.00332343
-3.56878439,0.36303536,0.09634975,0.00038716,0.05549683,0.11692111,0.12553248,0.00318045
-3.56278139,0.35390123,0.09865342,0.00039882,0.05219363,0.11109018,0.11817583,0.00304855
-3.55677839,0.34542462,0.10088739,0.00040987,0.04898658,0.10570001,0.11141143,0.00293004
-3.55077539,0.33764516,0.10295726,0.00041993,0.04592760,0.10086920,0.10523080,0.00282722
-3.54477239,0.33060587,0.10477665,0.00042869,0.04306548,0.09671105,0.09962180,0.00274230
-3.53876938,0.32435209,0.10626961,0.00043587,0.04044471,0.09333056,0.09456937,0.00267735
-3.53276638,0.31893028,0.10737264,0.00044126,0.03810451,0.09082175,0.09005631,0.00263424
-3.52676338,0.31438658,0.10803631,0.00044467,0.03607802,0.08926497,0.08606387,0.00261456
-3.52076038,0.31076520,0.10822637,0.00044602,0.03439171,0.08872465,0.08257224,0.00261961
-3.51475738,0.30810648,0.10792435,0.00044524,0.03306502,0.08924726,0.07956093,0.00265028
-3.50875438,0.30644485,0.10712757,0.00044236,0.03211015,0.09085956,0.07700890,0.00270705
-3.50275138,0.30580654,0.10584863,0.00043745,0.03153210,0.09356740,0.07489468,0.00278995
-3.49674837,0.30620731,0.10411434,0.00043064,0.03132878,0.09735485,0.07319626,0.00289849
-3.49074537,0.30765037,0.10196434,0.00042210,0.03149144,0.10218391,0.07189102,0.00303168
-3.48474237,0.31012459,0.09944922,0.00041204,0.03200510,0.10799477,0.07095556,0.00318800
-3.47873937,0.31360328,0.09662858,0.00040071,0.03284926,0.11470666,0.07036562,0.00336542
-3.47273637,0.31804374,0.09356889,0.00038836,0.03399864,0.12221944,0.07009604,0.00356142
-3.46673337,0.32338773,0.09034144,0.00037528,0.03542417,0.13041575,0.07012093,0.00377302
-3.46073037,0.32956309,0.08702033,0.00036174,0.03709398,0.13916390,0.07041396,0.00399687
-3.45472736,0.33648648,0.08368086,0.00034802,0.03897452,0.14832131,0.07094894,0.00422931
-3.44872436,0.34406738,0.08039814,0.00033439,0.04103180,0.15773859,0.07170057,0.00446647
-3.44272136,0.35221311,0.07724611,0.00032110,0.04323261,0.16726398,0.07264548,0.00470439
-3.43671836,0.36083491,0.07429705,0.00030838,0.04554574,0.17674812,0.07376346,0.00493915
-3.43071536,0.36985457,0.07162139,0.00029645,0.04794316,0.18604894,0.07503883,0.00516697
-3.42471236,0.37921146,0.06928798,0.00028551,0.05040113,0.19503641,0.07646198,0.00538439
-3.41870935,0.38886941,0.06736469,0.00027575,0.05290107,0.20359706,0.07803084,0.00558834
-3.41270635,0.39882311,0.06591914,0.00026732,0.05543036,0.21163789,0.07975228,0.00577631
-3.40670335,0.40910338,0.06501960,0.00026039,0.05798270,0.21908958,0.08164340,0.00594642
-3.40070035,0.41978101,0.06473588,0.00025511,0.06055833,0.22590870,0.08373240,0.00609747
-3.39469735,0.43096867,0.06514003,0.00025163,0.06316381,0.23207884,0.08605915,0.00622905
-3.38869435,0.44282060,0.06630681,0.00025008,0.06581151,0.23761056,0.08867519,0.00634148
-3.38269135,0.45552982,0.06831372,0.00025061,0.06851868,0.24254006,0.09164319,0.00643585
-3.37668834,0.46932275,0.07124056,0.00025338,0.07130631,0.24692656,0.09503583,0.00651392
-3.37068534,0.48445136,0.07516842,0.00025854,0.07419753,0.25084870,0.09893397,0.00657805
-3.36468234,0.50118300,0.08017807,0.00026622,0.07721596,0.25439977,0.10342426,0.00663109
-3.35867934,0.51978825,0.08634777,0.00027657,0.08038378,0.25768240,0.10859617,0.00667623
-3.35267634,0.54052726,0.09375043,0.00028972,0.08371983,0.26080259,0.11453846,0.00671683
-3.34667334,0.56363532,0.10245037,0.00030580,0.08723768,0.26386368,0.12133537,0.00675627
-3.34067034,0.58930809,0.11249963,0.00032487,0.09094395,0.26696047,0.12906247,0.00679774
-3.33466733,0.61768745,0.12393410,0.00034702,0.09483678,0.27017383,0.13778251,0.00684415
-3.32866433,0.64884860,0.13676959,0.00037224,0.09890471,0.27356603,0.14754134,0.00689791
-3.32266133,0.68278919,0.15099803,0.00040052,0.10312601,0.27717719,0.15836411,0.00696084
-3.31665833,0.71942097,0.16658413,0.00043177,0.10746844,0.28102294,0.17025196,0.00703407
-3.31065533,0.75856474,0.18346250,0.00046584,0.11188954,0.28509343,0.18317939,0.00711800
-3.30465233,0.79994869,0.20153572,0.00050254,0.11633748,0.28935384,0.19709233,0.00721224
-3.29864932,0.84321068,0.22067330,0.00054160,0.12075240,0.29374614,0.21190731,0.00731566
-3.29264632,0.88790418,0.24071182,0.00058267,0.12506816,0.29819231,0.22751147,0.00742644
-3.28664332,0.93350802,0.26145631,0.00062538,0.12921455,0.30259853,0.24376380,0.00754213
-3.28064032,0.97943941,0.28268295,0.00066927,0.13311966,0.30686030,0.26049734,0.00765979
-3.27463732,1.02506996,0.30414302,0.00071385,0.13671257,0.31086812,0.27752253,0.00777614
-3.26863432,1.06974381,0.32556814,0.00075859,0.13992593,0.31451349,0.29463139,0.00788764
-3.26263132,1.11279749,0.34667653,0.00080295,0.14269858,0.31769487,0.31160264,0.00799076
-3.25662831,1.15358037,0.36718018,0.00084637,0.14497795,0.32032329,0.32820733,0.00808202
-3.25062531,1.19147512,0.38679264,0.00088828,0.14672210,0.32232741,0.34421508,0.00815823
-3.24462231,1.22591724,0.40523715,0.00092815,0.14790150,0.32365778,0.35940038,0.00821658
-3.23861931,1.25641288,0.42225476,0.00096548,0.14850023,0.32429003,0.37354900,0.00825474
-3.23261631,1.28255440,0.43761216,0.00099981,0.14851677,0.32422705,0.38646406,0.00827098
-3.22661331,1.30403287,0.45110879,0.00103075,0.14796429,0.32350000,0.39797168,0.00826424
-3.22061031,1.32064738,0.46258302,0.00105796,0.14687031,0.32216812,0.40792595,0.00823409
-3.21460730,1.33231055,0.47191715,0.00108120,0.14527610,0.32031750,0.41621298,0.00818084
-3.20860430,1.33905041,0.47904083,0.00110030,0.14323540,0.31805882,0.42275405,0.00810542
-3.20260130,1.34100850,0.48393304,0.00111517,0.14081300,0.31552419,0.42750757,0.00800938
-3.19659830,1.33843440,0.48662234,0.00112582,0.13808285,0.31286337,0.43046995,0.00789484
-3.19059530,1.33167703,0.48718546,0.00113231,0.13512600,0.31023923,0.43167536,0.00776437
-3.18459230,1.32117308,0.48574434,0.00113480,0.13202843,0.30782298,0.43119427,0.00762090
-3.17858929,1.30743311,0.48246177,0.00113352,0.12887870,0.30578898,0.42913107,0.00746766
-3.17258629,1.29102568,0.47753579,0.00112874,0.12576564,0.30430948,0.42562073,0.00730800
-3.16658329,1.27256036,0.47119314,0.00112078,0.12277606,0.30354937,0.42082465,0.00714537
-3.16058029,1.25266987,0.46368202,0.00110999,0.11999250,0.30366095,0.41492598,0.00698315
-3.15457729,1.23199211,0.45526448,0.00109677,0.11749113,0.30477898,0.40812439,0.00682460
-3.14857429,1.21115250,0.44620869,0.00108149,0.11533980,0.30701597,0.40063066,0.00667275
-3.14257129,1.19074709,0.43678142,0.00106455,0.11359628,0.31045792,0.39266112,0.00653032
-3.13656828,1.17132700,0.42724087,0.00104633,0.11230665,0.31516054,0.38443213,0.00639969
-3.13056528,1.15338429,0.41783023,0.00102720,0.11150400,0.32114605,0.37615479,0.00628280
-3.12456228,1.13733983,0.40877187,0.00100750,0.11120740,0.32840078,0.36803003,0.00618114
-3.11855928,1.12353331,0.40026254,0.00098754,0.11142110,0.33687351,0.36024400,0.00609571
-3.11255628,1.11221555,0.39246945,0.00096760,0.11213415,0.34647481,0.35296415,0.00602702
-3.10655328,1.10354335,0.38552733,0.00094793,0.11332033,0.35707744,0.34633578,0.00597504
-3.10055028,1.09757689,0.37953648,0.00092874,0.11493848,0.36851783,0.34047930,0.00593928
-3.09454727,1.09427974,0.37456175,0.00091021,0.11693330,0.38059875,0.33548809,0.00591874
-3.08854427,1.09352152,0.37063235,0.00089249,0.11923649,0.39309321,0.33142714,0.00591198
-3.08254127,1.09508303,0.36774253,0.00087568,0.12176838,0.40574945,0.32833229,0.00591717
-3.07653827,1.09866381,0.36585296,0.00085987,0.12443993,0.41829704,0.32621017,0.00593210
-3.07053527,1.10389184,0.36489279,0.00084510,0.12715513,0.43045384,0.32503878,0.00595431
-3.06453227,1.11033523,0.36476238,0.00083139,0.12981368,0.44193370,0.32476870,0.00598109
-3.05852926,1.11751553,0.36533646,0.00081874,0.13231389,0.45245464,0.32532489,0.00600960
-3.05252626,1.12492225,0.36646790,0.00080711,0.13455578,0.46174715,0.32660898,0.00603694
-3.04652326,1.13202834,0.36799181,0.00079643,0.13644413,0.46956236,0.32850215,0.00606022
-3.04052026,1.13830601,0.36973011,0.00078662,0.13789152,0.47567983,0.33086836,0.00607667
-3.03451726,1.14324258,0.37149630,0.00077755,0.13882116,0.47991447,0.33355799,0.00608368
-3.02851426,1.14635582,0.37310052,0.00076910,0.13916935,0.48212247,0.33641185,0.00607890
-3.02251126,1.14720840,0.37435463,0.00076109,0.13888760,0.48220600,0.33926541,0.00606030
-3.01650825,1.14542099,0.37507743,0.00075336,0.13794420,0.48011638,0.34195321,0.00602621
-3.01050525,1.14068373,0.37509964,0.00074570,0.13632528,0.47585579,0.34431341,0.00597539
-3.00450225,1.13276559,0.37426872,0.00073792,0.13403518,0.46947735,0.34619228,0.00590705
-2.99849925,1.12152162,0.37245322,0.00072981,0.13109630,0.46108372,0.34744877,0.00582083
-2.99249625,1.10689777,0.36954667,0.00072117,0.12754833,0.45082425,0.34795871,0.00571690
-2.98649325,1.08893318,0.36547075,0.00071181,0.12344687,0.43889094,0.34761888,0.00559583
-2.98049025,1.06776005,0.36017776,0.00070155,0.11886163,0.42551332,0.34635063,0.00545869
-2.97448724,1.04360107,0.35365213,0.00069026,0.11387425,0.41095261,0.34410295,0.00530694
-2.96848424,1.01676450,0.34591105,0.00067782,0.10857577,0.39549537,0.34085507,0.00514240
-2.96248124,0.98763723,0.33700412,0.00066417,0.10306394,0.37944688,0.33661822,0.00496724
-2.95647824,0.95667590,0.32701202,0.00064926,0.09744048,0.36312455,0.33143663,0.00478389
-2.95047524,0.92439649,0.31604431,0.00063312,0.09180837,0.34685150,0.32538775,0.00459501
-2.94447224,0.89136256,0.30423631,0.00061581,0.08626925,0.33095051,0.31858142,0.00440338
-2.93846923,0.85817254,0.29174529,0.00059746,0.08092105,0.31573854,0.31115823,0.00421190
-2.93246623,0.82544641,0.27874613,0.00057823,0.07585592,0.30152171,0.30328687,0.00402349
-2.92646323,0.79381204,0.26542642,0.00055832,0.07115847,0.28859103,0.29516061,0.00384102
-2.92046023,0.76389154,0.25198144,0.00053798,0.06690434,0.27721859,0.28699299,0.00366729
-2.91445723,0.73628799,0.23860899,0.00051748,0.06315920,0.26765441,0.27901271,0.00350492
-2.90845423,0.71157272,0.22550434,0.00049711,0.05997800,0.26012377,0.27145801,0.00335637
-2.90245123,0.69027356,0.21285544,0.00047720,0.05740467,0.25482491,0.26457052,0.00322383
-2.89644822,0.67286411,0.20083861,0.00045805,0.05547198,0.25192714,0.25858895,0.00310921
-2.89044522,0.65975443,0.18961466,0.00043996,0.05420175,0.25156916,0.25374260,0.00301413
-2.88444222,0.65128317,0.17932574,0.00042325,0.05360515,0.25385757,0.25024505,0.00293983
-2.87843922,0.64771128,0.17009284,0.00040818,0.05368327,0.25886556,0.24828817,0.00288723
-2.87243622,0.64921741,0.16201404,0.00039500,0.05442763,0.26663163,0.24803661,0.00285686
-2.86643322,0.65589508,0.15516348,0.00038393,0.05582088,0.27715855,0.24962303,0.00284889
-2.86043022,0.66775137,0.14959101,0.00037514,0.05783739,0.29041231,0.25314411,0.00286312
-2.85442721,0.68470746,0.14532259,0.00036876,0.06044395,0.30632130,0.25865761,0.00289898
-2.84842421,0.70660055,0.14236111,0.00036491,0.06360031,0.32477578,0.26618047,0.00295557
-2.84242121,0.73318730,0.14068786,0.00036362,0.06725974,0.34562758,0.27568803,0.00303167
-2.83641821,0.76414859,0.14026429,0.00036492,0.07136955,0.36869031,0.28711448,0.00312578
-2.83041521,0.79909534,0.14103409,0.00036878,0.07587157,0.39374002,0.30035444,0.00323612
-2.82441221,0.83757547,0.14292552,0.00037512,0.08070260,0.42051657,0.31526564,0.00336069
-2.81840920,0.87908164,0.14585370,0.00038386,0.08579489,0.44872569,0.33167261,0.00349733
-2.81240620,0.92305971,0.14972311,0.00039485,0.09107664,0.47804184,0.34937125,0.00364370
-2.80640320,0.96891786,0.15442986,0.00040794,0.09647262,0.50811203,0.36813417,0.00379738
-2.80040020,1.01603614,0.15986400,0.00042292,0.10190481,0.53856044,0.38771650,0.00395589
-2.79439720,1.06377636,0.16591157,0.00043959,0.10729326,0.56899404,0.40786208,0.00411670
-2.78839420,1.11149234,0.17245661,0.00045768,0.11255697,0.59900899,0.42830968,0.00427733
-2.78239120,1.15854017,0.17938293,0.00047695,0.11761506,0.62819781,0.44879920,0.00443536
-2.77638819,1.20428867,0.18657574,0.00049709,0.12238799,0.65615718,0.46907749,0.00458843
-2.77038519,1.24812961,0.19392313,0.00051780,0.12679892,0.68249613,0.48890360,0.00473435
-2.76438219,1.28948785,0.20131751,0.00053877,0.13077522,0.70684435,0.50805341,0.00487108
-2.75837919,1.32783096,0.20865682,0.00055965,0.13425000,0.72886052,0.52632338,0.00499676
-2.75237619,1.36267836,0.21584576,0.00058013,0.13716368,0.74824015,0.54353337,0.00510977
-2.74637319,1.39360965,0.22279692,0.00059986,0.13946547,0.76472283,0.55952853,0.00520870
-2.74037019,1.42027194,0.22943182,0.00061851,0.14111480,0.77809840,0.57418021,0.00529241
-2.73436718,1.44238605,0.23568194,0.00063577,0.14208251,0.78821202,0.58738590,0.00536004
-2.72836418,1.45975123,0.24148951,0.00065134,0.14235183,0.79496768,0.59906845,0.00541099
-2.72236118,1.47224836,0.24680834,0.00066495,0.14191903,0.79833012,0.60917456,0.00544493
-2.71635818,1.47984141,0.25160432,0.00067639,0.14079374,0.79832502,0.61767270,0.00546183
-2.71035518,1.48257702,0.25585579,0.00068545,0.13899889,0.79503741,0.62455069,0.00546190
-2.70435218,1.48058223,0.25955357,0.00069201,0.13657026,0.78860831,0.62981312,0.00544562
-2.69834917,1.47406033,0.26270067,0.00069600,0.13355563,0.77922986,0.63347871,0.00541371
-2.69234617,1.46328484,0.26531168,0.00069738,0.13001359,0.76713897,0.63557778,0.00536708
-2.68634317,1.44859191,0.26741169,0.00069622,0.12601198,0.75260973,0.63614994,0.00530684
-2.68034017,1.43037114,0.26903493,0.00069260,0.12162614,0.73594512,0.63524208,0.00523426
-2.67433717,1.40905531,0.27022288,0.00068670,0.11693692,0.71746797,0.63290680,0.00515073
-2.66833417,1.38510907,0.27102220,0.00067875,0.11202853,0.69751187,0.62920103,0.00505771
-2.66233117,1.35901718,0.27148235,0.00066900,0.10698651,0.67641207,0.62418518,0.00495675
-2.65632816,1.33127252,0.27165299,0.00065778,0.10189557,0.65449696,0.61792239,0.00484938
-2.65032516,1.30236418,0.27158146,0.00064542,0.09683765,0.63208019,0.61047818,0.00473713
-2.64432216,1.27276626,0.27131020,0.00063227,0.09189021,0.60945378,0.60192017,0.00462148
-2.63831916,1.24292741,0.27087456,0.00061872,0.08712466,0.58688241,0.59231788,0.00450381
-2.63231616,1.21326164,0.27030084,0.00060512,0.08260515,0.56459902,0.58174262,0.00438543
-2.62631316,1.18414063,0.26960488,0.00059181,0.07838766,0.54280173,0.57026734,0.00426749
-2.62031016,1.15588769,0.26879130,0.00057912,0.07451935,0.52165220,0.55796645,0.00415099
-2.61430715,1.12877356,0.26785327,0.00056732,0.07103829,0.50127529,0.54491566,0.00403679
-2.60830415,1.10301414,0.26677319,0.00055665,0.06797343,0.48176002,0.53119172,0.00392557
-2.60230115,1.07877015,0.26552389,0.00054729,0.06534479,0.46316157,0.51687220,0.00381785
