energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.30115058,3.95410979,0.14704598,0.00210962,0.00866825,2.91327177,2.12008075,1.71087979
-4.29514757,4.06474125,0.14976090,0.00215543,0.00913496,3.00164028,2.17211737,1.77120667
-4.28914457,4.16753449,0.15294997,0.00220830,0.00968192,3.08099162,2.21769846,1.82386285
-4.28314157,4.25902462,0.15642613,0.00226535,0.01029725,3.14902031,2.25503793,1.86761197
-4.27713857,4.33604862,0.16000236,0.00232375,0.01096764,3.20368296,2.28255410,1.90140599
-4.27113557,4.39583533,0.16349699,0.00238079,0.01167856,3.24325811,2.29892245,1.92441567
-4.26513257,4.43608151,0.16673878,0.00243395,0.01241450,3.26639475,2.30311886,1.93605377
-4.25912956,4.45501120,0.16957149,0.00248095,0.01315928,3.27214799,2.29445155,1.93599004
-4.25312656,4.45141719,0.17185797,0.00251981,0.01389638,3.26000077,2.27258087,1.92415773
-4.24712356,4.42468346,0.17348359,0.00254886,0.01460930,3.22987128,2.23752635,1.90075128
-4.24112056,4.37478904,0.17435888,0.00256680,0.01528198,3.18210650,2.18966125,1.86621577
-4.23511756,4.30229381,0.17442149,0.00257274,0.01589919,3.11746256,2.12969532,1.82122869
-4.22911456,4.20830803,0.17363729,0.00256618,0.01644693,3.03707365,2.05864695,1.76667514
-4.22311156,4.09444775,0.17200066,0.00254701,0.01691287,2.94241118,1.97780635,1.70361781
-4.21710855,3.96277846,0.16953404,0.00251555,0.01728669,2.83523539,1.88869186,1.63326314
-4.21110555,3.81575020,0.16628674,0.00247250,0.01756042,2.71754198,1.79300150,1.55692525
-4.20510255,3.65612675,0.16233308,0.00241894,0.01772873,2.59150587,1.69256200,1.47598931
-4.19909955,3.48691204,0.15776991,0.00235628,0.01778911,2.45942461,1.58927756,1.39187561
-4.19309655,3.31127634,0.15271374,0.00228622,0.01774201,2.32366336,1.48508048,1.30600581
-4.18709355,3.13248461,0.14729739,0.00221075,0.01759089,2.18660321,1.38188520,1.21977232
-4.18109055,2.95382897,0.14166642,0.00213205,0.01734216,2.05059430,1.28154742,1.13451169
-4.17508754,2.77856659,0.13597537,0.00205247,0.01700503,1.91791451,1.18582908,1.05148241
-4.16908454,2.60986412,0.13038388,0.00197449,0.01659129,1.79073431,1.09637004,0.97184752
-4.16308154,2.45074887,0.12505288,0.00190061,0.01611502,1.67108801,1.01466635,0.89666174
-4.15707854,2.30406689,0.12014081,0.00183338,0.01559218,1.56085085,0.94205517,0.82686316
-4.15107554,2.17244747,0.11580002,0.00177525,0.01504024,1.46172175,0.87970562,0.76326866
-4.14507254,2.05827349,0.11217337,0.00172859,0.01447765,1.37521074,0.82861485,0.70657279
-4.13906953,1.96365677,0.10939103,0.00169561,0.01392339,1.30263032,0.78960838,0.65734929
-4.13306653,1.89041755,0.10756760,0.00167829,0.01339647,1.24508993,0.76334364,0.61605445
-4.12706353,1.84006732,0.10679959,0.00167834,0.01291543,1.20349251,0.75031573,0.58303194
-4.12106053,1.81379438,0.10716309,0.00169719,0.01249788,1.17853272,0.75086449,0.55851822
-4.11505753,1.81245161,0.10871198,0.00173588,0.01216006,1.17069604,0.76518200,0.54264826
-4.10905453,1.83654635,0.11147638,0.00179507,0.01191645,1.18025867,0.79332003,0.53546112
-4.10305153,1.88623255,0.11546159,0.00187498,0.01177945,1.20728794,0.83519699,0.53690522
-4.09704852,1.96130549,0.12064746,0.00197539,0.01175912,1.25164353,0.89060431,0.54684325
-4.09104552,2.06119983,0.12698819,0.00209560,0.01186292,1.31297969,0.95921224,0.56505676
-4.08504252,2.18499177,0.13441268,0.00223441,0.01209562,1.39074908,1.04057539,0.59125050
-4.07903952,2.33140632,0.14282536,0.00239016,0.01245920,1.48420863,1.13413835,0.62505692
-4.07303652,2.49883047,0.15210755,0.00256073,0.01295284,1.59242814,1.23924184,0.66604099
-4.06703352,2.68533331,0.16211940,0.00274354,0.01357296,1.71430204,1.35512985,0.71370552
-4.06103052,2.88869347,0.17270229,0.00293562,0.01431335,1.84856480,1.48095825,0.76749743
-4.05502751,3.10643434,0.18368185,0.00313368,0.01516531,1.99381015,1.61580505,0.82681497
-4.04902451,3.33586686,0.19487130,0.00333413,0.01611786,2.14851415,1.75868259,0.89101601
-4.04302151,3.57413941,0.20607535,0.00353321,0.01715801,2.31106179,1.90855158,0.95942739
-4.03701851,3.81829372,0.21709432,0.00372704,0.01827102,2.47977654,2.06433665,1.03135521
-4.03101551,4.06532534,0.22772849,0.00391175,0.01944071,2.65295206,2.22494323,1.10609569
-4.02501251,4.31224677,0.23778266,0.00408354,0.02064983,2.82888500,2.38927480,1.18294644
-4.01900950,4.55615105,0.24707054,0.00423884,0.02188036,3.00590755,2.55625007,1.26121745
-4.01300650,4.79427341,0.25541914,0.00437435,0.02311390,3.18241858,2.72481911,1.34024155
-4.00700350,5.02404850,0.26267279,0.00448718,0.02433198,3.35691171,2.89397747,1.41938373
-4.00100050,5.24316080,0.26869676,0.00457489,0.02551646,3.52799942,3.06277779,1.49804894
-3.99499750,5.44958616,0.27338039,0.00463559,0.02664981,3.69443172,3.23033792,1.57568787
-3.98899450,5.64162269,0.27663960,0.00466797,0.02771548,3.85510885,3.39584526,1.65180064
-3.98299150,5.81790979,0.27841858,0.00467135,0.02869812,4.00908742,3.55855707,1.72593806
-3.97698849,5.97743484,0.27869086,0.00464568,0.02958392,4.15557984,3.71779678,1.79770067
-3.97098549,6.11952761,0.27745951,0.00459153,0.03036081,4.29394755,3.87294666,1.86673562
-3.96498249,6.24384316,0.27475659,0.00451007,0.03101868,4.42368870,4.02343756,1.93273185
-3.95897949,6.35033468,0.27064180,0.00440302,0.03154956,4.54442135,4.16873666,1.99541389
-3.95297649,6.43921831,0.26520049,0.00427258,0.03194776,4.65586373,4.30833424,2.05453515
-3.94697349,6.51093223,0.25854102,0.00412136,0.03220997,4.75781310,4.44173083,2.10987102
-3.94097049,6.56609280,0.25079168,0.00395229,0.03233534,4.85012492,4.56842607,2.16121278
-3.93496748,6.60545046,0.24209714,0.00376855,0.03232554,4.93269403,4.68791040,2.20836265
-3.92896448,6.62984805,0.23261469,0.00357344,0.03218472,5.00543938,4.79966077,2.25113076
-3.92296148,6.64018398,0.22251044,0.00337031,0.03191947,5.06829352,4.90314124,2.28933436
-3.91695848,6.63738217,0.21195536,0.00316247,0.03153875,5.12119787,4.99780890,2.32279955
-3.91095548,6.62237027,0.20112168,0.00295313,0.03105375,5.16410407,5.08312552,2.35136549
-3.90495248,6.59606689,0.19017936,0.00274529,0.03047770,5.19698169,5.15857451,2.37489120
-3.89894947,6.55937814,0.17929306,0.00254175,0.02982568,5.21983163,5.22368287,2.39326437
-3.89294647,6.51320278,0.16861945,0.00234499,0.02911435,5.23270460,5.27804699,2.40641188
-3.88694347,6.45844517,0.15830507,0.00215723,0.02836161,5.23572324,5.32136130,2.41431133
-3.88094047,6.39603417,0.14848468,0.00198036,0.02758632,5.22910651,5.35344817,2.41700279
-3.87493747,6.32694627,0.13928019,0.00181593,0.02680792,5.21319459,5.37428761,2.41460015
-3.86893447,6.25223049,0.13080007,0.00166523,0.02604602,5.18847252,5.38404501,2.40730111
-3.86293147,6.17303283,0.12313922,0.00152922,0.02532002,5.15559071,5.38309536,2.39539512
-3.85692846,6.09061782,0.11637934,0.00140863,0.02464868,5.11538075,5.37204241,2.37926866
-3.85092546,6.00638499,0.11058958,0.00130396,0.02404976,5.06886498,5.35173137,2.35940708
-3.84492246,5.92187835,0.10582747,0.00121549,0.02353956,5.01725858,5.32325407,2.33639282
-3.83891946,5.83878707,0.10214002,0.00114336,0.02313263,4.96196329,5.28794567,2.31089954
-3.83291646,5.75893636,0.09956491,0.00108755,0.02284138,4.90455220,5.24737231,2.28368213
-3.82691346,5.68426765,0.09813155,0.00104794,0.02267578,4.84674549,5.20330956,2.25556265
-3.82091046,5.61680789,0.09786216,0.00102432,0.02264317,4.79037725,5.15771152,2.22741238
-3.81490745,5.55862831,0.09877246,0.00101639,0.02274800,4.73735399,5.11267119,2.20013043
-3.80890445,5.51179344,0.10087225,0.00102381,0.02299172,4.68960587,5.07037259,2.17461945
-3.80290145,5.47830174,0.10416552,0.00104613,0.02337275,4.64903194,5.03303591,2.15175911
-3.79689845,5.46001987,0.10865028,0.00108287,0.02388643,4.61744103,5.00285693,2.13237820
-3.79089545,5.45861270,0.11431805,0.00113344,0.02452512,4.59649040,4.98194240,2.11722633
-3.78489245,5.47547217,0.12115294,0.00119716,0.02527839,4.58762410,4.97224347,2.10694618
-3.77888944,5.51164778,0.12913053,0.00127326,0.02613319,4.59201386,4.97548937,2.10204749
-3.77288644,5.56778225,0.13821653,0.00136084,0.02707421,4.61050468,4.99312381,2.10288395
-3.76688344,5.64405564,0.14836532,0.00145886,0.02808425,4.64356796,5.02624666,2.10963392
-3.76088044,5.74014134,0.15951853,0.00156616,0.02914465,4.69126453,5.07556364,2.12228636
-3.75487744,5.85517692,0.17160374,0.00168142,0.03023584,4.75321999,5.14134651,2.14063252
-3.74887444,5.98775261,0.18453351,0.00180317,0.03133786,4.82861415,5.22340611,2.16426452
-3.74287144,6.13591933,0.19820476,0.00192985,0.03243101,4.91618625,5.32108028,2.19258107
-3.73686843,6.29721769,0.21249865,0.00205976,0.03349644,5.01425666,5.43323806,2.22480064
-3.73086543,6.46872800,0.22728119,0.00219112,0.03451678,5.12076535,5.55830108,2.25998215
-3.72486243,6.64714082,0.24240436,0.00232211,0.03547677,5.23332652,5.69428222,2.29705241
-3.71885943,6.82884612,0.25770811,0.00245090,0.03636379,5.34929778,5.83884070,2.33483981
-3.71285643,7.01003811,0.27302293,0.00257569,0.03716840,5.46586194,5.98935212,2.37211285
-3.70685343,7.18683193,0.28817318,0.00269478,0.03788474,5.58011807,6.14299087,2.40762222
-3.70085043,7.35538749,0.30298091,0.00280660,0.03851085,5.68917841,6.29682173,2.44014455
-3.69484742,7.51203508,0.31727012,0.00290973,0.03904885,5.79026694,6.44789676,2.46852601
-3.68884442,7.65339708,0.33087133,0.00300300,0.03950499,5.88081519,6.59335328,2.49172379
-3.68284142,7.77650017,0.34362615,0.00308545,0.03988958,5.95855094,6.73050816,2.50884347
-3.67683842,7.87887257,0.35539179,0.00315644,0.04021668,6.02157559,6.85694425,2.51917059
-3.67083542,7.95862160,0.36604509,0.00321555,0.04050375,6.06842639,6.97058453,2.52219478
-3.66483242,8.01448770,0.37548611,0.00326269,0.04077105,6.09812072,7.06975044,2.51762548
-3.65882941,8.04587244,0.38364091,0.00329802,0.04104102,6.11018007,7.15320169,2.50539820
-3.65282641,8.05283901,0.39046337,0.00332194,0.04133742,6.10463279,7.22015571,2.48567146
-3.64682341,8.03608560,0.39593612,0.00333507,0.04168449,6.08199556,7.27028605,2.45881431
-3.64082041,7.99689322,0.40007029,0.00333820,0.04210602,6.04323485,7.30370041,2.42538535
-3.63481741,7.93705102,0.40290422,0.00333226,0.04262435,5.98971054,7.32089997,2.38610444
-3.62881441,7.85876336,0.40450118,0.00331823,0.04325944,5.92310490,7.32272278,2.34181855
-3.62281141,7.76454376,0.40494621,0.00329713,0.04402796,5.84534093,7.31027509,2.29346369
-3.61680840,7.65710150,0.40434213,0.00326996,0.04494245,5.75849437,7.28485483,2.24202492
-3.61080540,7.53922703,0.40280516,0.00323763,0.04601061,5.66470428,7.24787217,2.18849645
-3.60480240,7.41368194,0.40046015,0.00320100,0.04723474,5.56608668,7.20077183,2.13384392
-3.59879940,7.28309913,0.39743581,0.00316075,0.04861133,5.46465557,7.14496192,2.07897052
-3.59279640,7.14989778,0.39386011,0.00311747,0.05013084,5.36225524,7.08175312,2.02468863
-3.58679340,7.01621674,0.38985611,0.00307157,0.05177777,5.26050666,7.01231159,1.97169797
-3.58079040,6.88386876,0.38553838,0.00302336,0.05353078,5.16077001,6.93762772,1.92057108
-3.57478739,6.75431657,0.38101021,0.00297299,0.05536321,5.06412444,6.85850180,1.87174635
-3.56878439,6.62867043,0.37636158,0.00292053,0.05724367,4.97136471,6.77554637,1.82552842
-3.56278139,6.50770564,0.37166813,0.00286600,0.05913689,4.88301389,6.68920399,1.78209542
-3.55677839,6.39189710,0.36699091,0.00280935,0.06100471,4.79934983,6.59977806,1.74151196
-3.55077539,6.28146745,0.36237690,0.00275055,0.06280716,4.72044278,6.50747342,1.70374680
-3.54477239,6.17644434,0.35786027,0.00268960,0.06450374,4.64620089,6.41244292,1.66869365
-3.53876938,6.07672240,0.35346406,0.00262656,0.06605459,4.57641980,6.31483583,1.63619366
-3.53276638,5.98212535,0.34920222,0.00256158,0.06742182,4.51083298,6.21484392,1.60605807
-3.52676338,5.89246383,0.34508183,0.00249490,0.06857067,4.44915915,6.11274147,1.57808960
-3.52076038,5.80758556,0.34110517,0.00242689,0.06947060,4.39114388,6.00891578,1.55210140
-3.51475738,5.72741474,0.33727167,0.00235805,0.07009631,4.33659302,5.90388590,1.52793265
-3.50875438,5.65197886,0.33357948,0.00228897,0.07042846,4.28539614,5.79830804,1.50546004
-3.50275138,5.58142203,0.33002662,0.00222038,0.07045428,4.23753927,5.69296718,1.48460486
-3.49674837,5.51600495,0.32661156,0.00215308,0.07016791,4.19310676,5.58875571,1.46533568
-3.49074537,5.45609251,0.32333349,0.00208793,0.06957047,4.15227309,5.48664050,1.44766694
-3.48474237,5.40213096,0.32019193,0.00202587,0.06866997,4.11528597,5.38762123,1.43165382
-3.47873937,5.35461716,0.31718614,0.00196781,0.06748085,4.08244269,5.29268281,1.41738436
-3.47273637,5.31406266,0.31431415,0.00191468,0.06602347,4.05406207,5.20274579,1.40496953
-3.46673337,5.28095588,0.31157176,0.00186737,0.06432328,4.03045435,5.11861822,1.39453223
-3.46073037,5.25572515,0.30895143,0.00182672,0.06240991,4.01189176,5.04095267,1.38619618
-3.45472736,5.23870555,0.30644139,0.00179345,0.06031618,3.99858176,4.97021155,1.38007557
-3.44872436,5.23011172,0.30402499,0.00176820,0.05807695,3.99064516,4.90664329,1.37626616
-3.44272136,5.23001837,0.30168030,0.00175152,0.05572810,3.98810052,4.85027114,1.37483839
-3.43671836,5.23834956,0.29938024,0.00174378,0.05330540,3.99085574,4.80089547,1.37583307
-3.43071536,5.25487722,0.29709303,0.00174525,0.05084354,3.99870747,4.75810952,1.37925956
-3.42471236,5.27922851,0.29478310,0.00175606,0.04837527,4.01134795,4.72132757,1.38509665
-3.41870935,5.31090139,0.29241235,0.00177619,0.04593059,4.02837889,4.68982378,1.39329581
-3.41270635,5.34928695,0.28994174,0.00180550,0.04353619,4.04933110,4.66277916,1.40378656
-3.40670335,5.39369691,0.28733300,0.00184371,0.04121501,4.07368861,4.63933371,1.41648334
-3.40070035,5.44339453,0.28455048,0.00189042,0.03898596,4.10091569,4.61864044,1.43129341
-3.39469735,5.49762678,0.28156295,0.00194514,0.03686379,4.13048480,4.59991786,1.44812513
-3.38869435,5.55565597,0.27834523,0.00200726,0.03485920,4.16190406,4.58249779,1.46689591
-3.38269135,5.61678913,0.27487958,0.00207608,0.03297899,4.19474237,4.56586555,1.48753928
-3.37668834,5.68040329,0.27115677,0.00215083,0.03122633,4.22865072,4.54969009,1.51001046
-3.37068534,5.74596561,0.26717669,0.00223070,0.02960122,4.26337863,4.53384240,1.53428994
-3.36468234,5.81304722,0.26294860,0.00231479,0.02810092,4.29878457,4.51840095,1.56038465
-3.35867934,5.88133005,0.25849088,0.00240220,0.02672043,4.33483988,4.50364397,1.58832656
-3.35267634,5.95060638,0.25383040,0.00249201,0.02545308,4.37162582,4.49002888,1.61816837
-3.34667334,6.02077116,0.24900150,0.00258325,0.02429097,4.40932380,4.47816001,1.64997656
-3.34067034,6.09180725,0.24404469,0.00267500,0.02322555,4.44819925,4.46874641,1.68382179
-3.33466733,6.16376448,0.23900511,0.00276633,0.02224807,4.48857973,4.46255194,1.71976710
-3.32866433,6.23673354,0.23393086,0.00285632,0.02134994,4.53082841,4.46034041,1.75785445
-3.32266133,6.31081588,0.22887134,0.00294409,0.02052319,4.57531413,4.46281875,1.79809026
-3.31665833,6.38609153,0.22387563,0.00302879,0.01976070,4.62237971,4.47058134,1.84043071
-3.31065533,6.46258647,0.21899108,0.00310961,0.01905649,4.67231014,4.48405867,1.88476785
-3.30465233,6.54024188,0.21426210,0.00318576,0.01840593,4.72530257,4.50347332,1.93091740
-3.29864932,6.61888726,0.20972931,0.00325652,0.01780583,4.78143999,4.52880585,1.97860938
-3.29264632,6.69821970,0.20542906,0.00332119,0.01725462,4.84067044,4.55977308,2.02748230
-3.28664332,6.77779116,0.20139332,0.00337911,0.01675236,4.90279336,4.59582019,2.07708197
-3.28064032,6.85700564,0.19765004,0.00342968,0.01630083,4.96745452,4.63612791,2.12686544
-3.27463732,6.93512724,0.19422377,0.00347235,0.01590355,5.03415040,4.67963486,2.17621050
-3.26863432,7.01129993,0.19113676,0.00350664,0.01556579,5.10224249,4.72507465,2.22443075
-3.26263132,7.08457877,0.18841024,0.00353211,0.01529459,5.17098131,4.77102636,2.27079603
-3.25662831,7.15397180,0.18606591,0.00354843,0.01509874,5.23953947,4.81597615,2.31455745
-3.25062531,7.21849084,0.18412749,0.00355534,0.01498882,5.30705208,4.85838734,2.35497616
-3.24462231,7.27720862,0.18262228,0.00355271,0.01497710,5.37266278,4.89677531,2.39135433
-3.23861931,7.32931914,0.18158250,0.00354051,0.01507753,5.43557241,4.92978343,2.42306680
-3.23261631,7.37419739,0.18104633,0.00351888,0.01530564,5.49508779,4.95625596,2.44959170
-3.22661331,7.41145457,0.18105861,0.00348810,0.01567834,5.55066704,4.97530369,2.47053799
-3.22061031,7.44098450,0.18167096,0.00344860,0.01621377,5.60195856,4.98635858,2.48566833
-3.21460730,7.46299765,0.18294134,0.00340100,0.01693096,5.64883057,4.98921385,2.49491552
-3.20860430,7.47803916,0.18493299,0.00334610,0.01784946,5.69138865,4.98404699,2.49839125
-3.20260130,7.48698872,0.18771266,0.00328483,0.01898886,5.72997953,4.97142366,2.49638623
-3.19659830,7.49104049,0.19134829,0.00321830,0.02036819,5.76517985,4.95228185,2.48936139
-3.19059530,7.49166307,0.19590603,0.00314775,0.02200527,5.79776987,4.92789638,2.47793006
-3.18459230,7.49054023,0.20144685,0.00307451,0.02391595,5.82869272,4.89982525,2.46283200
-3.17858929,7.48949496,0.20802277,0.00299998,0.02611328,5.85900107,4.86984008,2.44490037
-3.17258629,7.49040005,0.21567296,0.00292560,0.02860665,5.88979376,4.83984400,2.42502329
-3.16658329,7.49507970,0.22441980,0.00285278,0.03140095,5.92214573,4.81178108,2.40410197
-3.16058029,7.50520738,0.23426517,0.00278287,0.03449570,5.95703507,4.78754159,2.38300781
-3.15457729,7.52220550,0.24518716,0.00271712,0.03788436,5.99527152,4.76886820,2.36254055
-3.14857429,7.54715261,0.25713737,0.00265660,0.04155363,6.03743058,4.75726752,2.34339001
-3.14257129,7.58070362,0.27003895,0.00260221,0.04548303,6.08379724,4.75393174,2.32610336
-3.13656828,7.62302781,0.28378570,0.00255462,0.04964463,6.13432302,4.75967415,2.31105984
-3.13056528,7.67376874,0.29824204,0.00251427,0.05400306,6.18859910,4.77488191,2.29845413
-3.12456228,7.73202880,0.31324423,0.00248130,0.05851577,6.24584771,4.79948832,2.28828940
-3.11855928,7.79637992,0.32860267,0.00245562,0.06313356,6.30493273,4.83296605,2.28038015
-3.11255628,7.86490064,0.34410537,0.00243685,0.06780151,6.36438953,4.87434158,2.27436479
-3.10655328,7.93523829,0.35952241,0.00242441,0.07246005,6.42247305,4.92223034,2.26972708
-3.10055028,8.00469350,0.37461132,0.00241746,0.07704638,6.47722203,4.97489061,2.26582513
-3.09454727,8.07032344,0.38912328,0.00241502,0.08149612,6.52653641,5.03029392,2.26192646
-3.08854427,8.12905893,0.40280979,0.00241597,0.08574502,6.56826434,5.08620855,2.25724719
-3.08254127,8.17782991,0.41542966,0.00241908,0.08973090,6.60029458,5.14029229,2.25099313
-3.07653827,8.21369334,0.42675605,0.00242313,0.09339545,6.62064976,5.19019036,2.24240090
-3.07053527,8.23395767,0.43658332,0.00242687,0.09668610,6.62757613,5.23363399,2.23077680
-3.06453227,8.23629776,0.44473326,0.00242915,0.09955764,6.61962523,5.26853547,2.21553172
-3.05852926,8.21885523,0.45106065,0.00242892,0.10197361,6.59572366,5.29307530,2.19621043
-3.05252626,8.18031937,0.45545778,0.00242526,0.10390749,6.55522760,5.30577791,2.17251392
-3.04652326,8.11998514,0.45785776,0.00241746,0.10534332,6.49795936,5.30557263,2.14431401
-3.04052026,8.03778571,0.45823646,0.00240499,0.10627614,6.42422425,5.29183732,2.11165974
-3.03451726,7.93429824,0.45661296,0.00238754,0.10671186,6.33480709,5.26442310,2.07477540
-3.02851426,7.81072297,0.45304854,0.00236500,0.10666670,6.23094845,5.22365913,2.03405070
-3.02251126,7.66883685,0.44764416,0.00233747,0.10616634,6.11430186,5.17033755,1.99002365
-3.01650825,7.51092410,0.44053654,0.00230527,0.10524458,5.98687402,5.10567943,1.94335727
-3.01050525,7.33968738,0.43189305,0.00226883,0.10394184,5.85095092,5.03128344,1.89481136
-3.00450225,7.15814359,0.42190556,0.00222875,0.10230329,5.70901329,4.94905986,1.84521084
-2.99849925,6.96950964,0.41078353,0.00218573,0.10037704,5.56364536,4.86115291,1.79541212
-2.99249625,6.77708319,0.39874673,0.00214052,0.09821218,5.41744113,4.76985506,1.74626916
-2.98649325,6.58412400,0.38601776,0.00209388,0.09585693,5.27291239,4.67751725,1.69860077
-2.98049025,6.39374101,0.37281483,0.00204660,0.09335697,5.13240247,4.58645912,1.65316042
-2.97448724,6.20879008,0.35934510,0.00199938,0.09075400,4.99800954,4.49888296,1.61060997
-2.96848424,6.03178641,0.34579871,0.00195287,0.08808460,4.87152246,4.41679528,1.57149818
-2.96248124,5.86483498,0.33234407,0.00190763,0.08537942,4.75437161,4.34193896,1.53624474
-2.95647824,5.70958129,0.31912420,0.00186409,0.08266280,4.64759641,4.27573872,1.50513031
-2.95047524,5.56718356,0.30625452,0.00182257,0.07995263,4.55183019,4.21926160,1.47829269
-2.94447224,5.43830647,0.29382207,0.00178327,0.07726073,4.46730221,4.17319358,1.45572890
-2.93846923,5.32313544,0.28188601,0.00174628,0.07459332,4.39385606,4.13783248,1.43730278
-2.93246623,5.22140956,0.27047940,0.00171156,0.07195192,4.33098251,4.11309659,1.42275748
-2.92646323,5.13247033,0.25961212,0.00167901,0.06933431,4.27786454,4.09854781,1.41173196
-2.92046023,5.05532287,0.24927460,0.00164843,0.06673562,4.23343175,4.09342720,1.40378049
-2.91445723,4.98870586,0.23944215,0.00161960,0.06414946,4.19642108,4.09670073,1.39839418
-2.90845423,4.93116624,0.23007967,0.00159224,0.06156901,4.16544047,4.10711247,1.39502332
-2.90245123,4.88113473,0.22114630,0.00156607,0.05898799,4.13903255,4.12324233,1.39309966
-2.89644822,4.83699870,0.21259997,0.00154083,0.05640149,4.11573530,4.14356569,1.39205754
-2.89044522,4.79716906,0.20440131,0.00151628,0.05380658,4.09413722,4.16651198,1.39135316
-2.88444222,4.76013868,0.19651703,0.00149221,0.05120277,4.07292508,4.19052016,1.39048130
-2.87843922,4.72453045,0.18892239,0.00146848,0.04859218,4.05092261,4.21408884,1.38898894
-2.87243622,4.68913363,0.18160271,0.00144496,0.04597958,4.02711938,4.23581968,1.38648565
-2.86643322,4.65292823,0.17455408,0.00142162,0.04337219,4.00068959,4.25445293,1.38265054
-2.86043022,4.61509743,0.16778297,0.00139843,0.04077935,3.97100092,4.26889451,1.37723591
-2.85442721,4.57502897,0.16130513,0.00137544,0.03821208,3.93761421,4.27823455,1.37006777
-2.84842421,4.53230668,0.15514373,0.00135270,0.03568253,3.90027509,4.28175764,1.36104361
-2.84242121,4.48669396,0.14932699,0.00133030,0.03320341,3.85889892,4.27894540,1.35012790
-2.83641821,4.43811103,0.14388546,0.00130833,0.03078748,3.81355062,4.26947231,1.33734572
-2.83041521,4.38660801,0.13884914,0.00128688,0.02844696,3.76442107,4.25319576,1.32277515
-2.82441221,4.33233595,0.13424474,0.00126600,0.02619311,3.71180169,4.23014174,1.30653889
-2.81840920,4.27551766,0.13009313,0.00124575,0.02403586,3.65605873,4.20048720,1.28879553
-2.81240620,4.21642017,0.12640729,0.00122612,0.02198348,3.59760871,4.16454044,1.26973106
-2.80640320,4.15533033,0.12319084,0.00120707,0.02004242,3.53689607,4.12272063,1.24955091
-2.80040020,4.09253460,0.12043722,0.00118852,0.01821724,3.47437398,4.07553750,1.22847272
-2.79439720,4.02830397,0.11812963,0.00117035,0.01651058,3.41048886,4.02357202,1.20672022
-2.78839420,3.96288430,0.11624183,0.00115237,0.01492327,3.34566899,3.96745864,1.18451819
-2.78239120,3.89649228,0.11473954,0.00113439,0.01345445,3.28031710,3.90786964,1.16208851
-2.77638819,3.82931644,0.11358262,0.00111616,0.01210174,3.21480678,3.84550154,1.13964737
-2.77038519,3.76152273,0.11272779,0.00109743,0.01086152,3.14948215,3.78106359,1.11740326
-2.76438219,3.69326366,0.11213182,0.00107795,0.00972912,3.08466009,3.71526818,1.09555581
-2.75837919,3.62468976,0.11175490,0.00105744,0.00869907,3.02063419,3.64882237,1.07429497
-2.75237619,3.55596205,0.11156423,0.00103569,0.00776533,2.95767940,3.58242034,1.05380036
-2.74637319,3.48726418,0.11153740,0.00101250,0.00692152,2.89605658,3.51673579,1.03424061
-2.74037019,3.41881281,0.11166555,0.00098771,0.00616107,2.83601588,3.45241393,1.01577226
-2.73436718,3.35086509,0.11195602,0.00096122,0.00547743,2.77779833,3.39006220,0.99853811
-2.72836418,3.28372217,0.11243435,0.00093301,0.00486417,2.72163488,3.33023970,0.98266491
-2.72236118,3.21772804,0.11314551,0.00090311,0.00431511,2.66774280,3.27344486,0.96826026
-2.71635818,3.15326339,0.11415420,0.00087163,0.00382438,2.61631916,3.22010160,0.95540885
-2.71035518,3.09073455,0.11554411,0.00083876,0.00338647,2.56753177,3.17054435,0.94416815
-2.70435218,3.03055781,0.11741618,0.00080476,0.00299630,2.52150804,3.12500259,0.93456374
-2.69834917,2.97314007,0.11988574,0.00076993,0.00264917,2.47832264,3.08358587,0.92658469
-2.69234617,2.91885690,0.12307872,0.00073464,0.00234082,2.43798483,3.04627030,0.92017934
-2.68634317,2.86802935,0.12712680,0.00069929,0.00206741,2.40042669,3.01288799,0.91525183
-2.68034017,2.82090104,0.13216185,0.00066432,0.00182543,2.36549330,2.98312027,0.91165990
-2.67433717,2.77761716,0.13830971,0.00063017,0.00161178,2.33293609,2.95649623,0.90921419
-2.66833417,2.73820665,0.14568352,0.00059726,0.00142365,2.30241020,2.93239705,0.90767947
-2.66233117,2.70256916,0.15437692,0.00056600,0.00125852,2.27347656,2.91006711,0.90677789
-2.65632816,2.67046751,0.16445734,0.00053676,0.00111413,2.24560910,2.88863160,0.90619436
-2.65032516,2.64152651,0.17595974,0.00050987,0.00098846,2.21820727,2.86712084,0.90558403
-2.64432216,2.61523840,0.18888097,0.00048558,0.00087965,2.19061319,2.84450024,0.90458152
-2.63831916,2.59097462,0.20317520,0.00046407,0.00078602,2.16213320,2.81970493,0.90281176
-2.63231616,2.56800368,0.21875068,0.00044545,0.00070603,2.13206245,2.79167753,0.89990176
-2.62631316,2.54551408,0.23546793,0.00042973,0.00063822,2.09971143,2.75940731,0.89549301
-2.62031016,2.52264110,0.25313975,0.00041686,0.00058128,2.06443315,2.72196879,0.88925365
-2.61430715,2.49849641,0.27153304,0.00040669,0.00053393,2.02564924,2.67855783,0.88089006
-2.60830415,2.47219875,0.29037256,0.00039902,0.00049500,1.98287387,2.62852340,0.87015715
-2.60230115,2.44290445,0.30934657,0.00039356,0.00046336,1.93573390,2.57139337,0.85686690
