energy_ev,total_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.08704352,0.33863823,0.06818920,0.00754751,0.18771467,0.00000000,0.00500839,0.02687228,0.32388971,0.00000000
0.09304652,0.33116669,0.06335470,0.00764900,0.17219445,0.00000000,0.00410451,0.02822885,0.32770136,0.00000000
0.09904952,0.32780945,0.05963443,0.00786647,0.16046391,0.00000000,0.00334099,0.03039090,0.33272521,0.00000000
0.10505253,0.32812875,0.05688322,0.00819260,0.15224473,0.00000000,0.00270103,0.03331618,0.33878792,0.00000000
0.11105553,0.33170248,0.05496577,0.00861992,0.14725858,0.00000000,0.00216878,0.03696283,0.34571326,0.00000000
0.11705853,0.33812511,0.05375738,0.00914063,0.14522764,0.00000000,0.00172953,0.04128747,0.35332474,0.00000000
0.12306153,0.34700713,0.05314422,0.00974651,0.14587432,0.00000000,0.00136981,0.04624322,0.36144774,0.00000000
0.12906453,0.35797341,0.05302314,0.01042875,0.14892041,0.00000000,0.00107746,0.05177776,0.36991088,0.00000000
0.13506753,0.37066080,0.05330121,0.01117778,0.15408588,0.00000000,0.00084168,0.05783167,0.37854697,0.00000000
0.14107054,0.38471547,0.05389504,0.01198318,0.16108774,0.00000000,0.00065297,0.06433706,0.38719338,0.00000000
0.14707354,0.39979031,0.05472999,0.01283363,0.16963914,0.00000000,0.00050307,0.07121670,0.39569205,0.00000000
0.15307654,0.41554284,0.05573928,0.01371681,0.17944904,0.00000000,0.00038491,0.07838368,0.40388927,0.00000000
0.15907954,0.43163399,0.05686329,0.01461951,0.19022257,0.00000000,0.00029246,0.08574161,0.41163552,0.00000000
0.16508254,0.44772801,0.05804881,0.01552769,0.20166229,0.00000000,0.00022067,0.09318561,0.41878542,0.00000000
0.17108554,0.46349371,0.05924857,0.01642665,0.21347047,0.00000000,0.00016535,0.10060375,0.42519821,0.00000000
0.17708854,0.47860733,0.06042094,0.01730132,0.22535226,0.00000000,0.00012303,0.10787930,0.43073871,0.00000000
0.18309155,0.49275681,0.06152986,0.01813658,0.23701988,0.00000000,0.00009090,0.11489344,0.43527899,0.00000000
0.18909455,0.50564757,0.06254501,0.01891760,0.24819760,0.00000000,0.00006670,0.12152841,0.43870085,0.00000000
0.19509755,0.51700948,0.06344220,0.01963030,0.25862733,0.00000000,0.00004860,0.12767103,0.44089895,0.00000000
0.20110055,0.52660479,0.06420393,0.02026178,0.26807457,0.00000000,0.00003516,0.13321643,0.44178462,0.00000000
0.20710355,0.53423649,0.06482014,0.02080081,0.27633446,0.00000000,0.00002526,0.13807172,0.44129010,0.00000000
0.21310655,0.53975680,0.06528900,0.02123825,0.28323760,0.00000000,0.00001802,0.14215954,0.43937298,0.00000000
0.21910955,0.54307509,0.06561774,0.02156745,0.28865531,0.00000000,0.00001276,0.14542126,0.43602055,0.00000000
0.22511256,0.54416485,0.06582342,0.02178461,0.29250395,0.00000000,0.00000898,0.14781963,0.43125377,0.00000000
0.23111556,0.54306901,0.06593359,0.02188903,0.29474812,0.00000000,0.00000627,0.14934080,0.42513040,0.00000000
0.23711856,0.53990338,0.06598661,0.02188324,0.29540244,0.00000000,0.00000435,0.14999552,0.41774718,0.00000000
0.24312156,0.53485759,0.06603188,0.02177305,0.29453171,0.00000000,0.00000299,0.14981945,0.40924056,0.00000000
0.24912456,0.52819341,0.06612952,0.02156750,0.29224934,0.00000000,0.00000205,0.14887256,0.39978589,0.00000000
0.25512756,0.52024017,0.06634975,0.02127859,0.28871413,0.00000000,0.00000139,0.14723758,0.38959493,0.00000000
0.26113057,0.51138740,0.06677179,0.02092095,0.28412524,0.00000000,0.00000094,0.14501749,0.37891160,0.00000000
0.26713357,0.50207461,0.06748230,0.02051141,0.27871572,0.00000000,0.00000063,0.14233227,0.36800600,0.00000000
0.27313657,0.49277866,0.06857332,0.02006846,0.27274469,0.00000000,0.00000042,0.13931489,0.35716689,0.00000000
0.27913957,0.48399892,0.07013978,0.01961158,0.26648839,0.00000000,0.00000028,0.13610672,0.34669286,0.00000000
0.28514257,0.47624089,0.07227663,0.01916055,0.26023063,0.00000000,0.00000018,0.13285260,0.33688250,0.00000000
0.29114557,0.46999864,0.07507551,0.01873479,0.25425273,0.00000000,0.00000012,0.12969571,0.32802397,0.00000000
0.29714857,0.46573693,0.07862133,0.01835262,0.24882364,0.00000000,0.00000008,0.12677246,0.32038436,0.00000000
0.30315158,0.46387354,0.08298851,0.01803054,0.24419037,0.00000000,0.00000005,0.12420756,0.31419936,0.00000000
0.30915458,0.46476256,0.08823731,0.01778266,0.24056920,0.00000000,0.00000003,0.12210954,0.30966359,0.00000000
0.31515758,0.46867933,0.09441020,0.01762014,0.23813814,0.00000000,0.00000002,0.12056688,0.30692223,0.00000000
0.32116058,0.47580760,0.10152848,0.01755073,0.23703064,0.00000000,0.00000001,0.11964478,0.30606406,0.00000000
0.32716358,0.48622959,0.10958933,0.01757850,0.23733118,0.00000000,0.00000001,0.11938294,0.30711652,0.00000000
0.33316658,0.49991925,0.11856339,0.01770363,0.23907249,0.00000000,0.00000000,0.11979416,0.31004285,0.00000000
0.33916958,0.51673930,0.12839305,0.01792241,0.24223494,0.00000000,0.00000000,0.12086401,0.31474169,0.00000000
0.34517259,0.53644202,0.13899159,0.01822733,0.24674774,0.00000000,0.00000000,0.12255152,0.32104892,0.00000000
0.35117559,0.55867415,0.15024325,0.01860739,0.25249222,0.00000000,0.00000000,0.12479081,0.32874209,0.00000000
0.35717859,0.58298561,0.16200435,0.01904844,0.25930676,0.00000000,0.00000000,0.12749369,0.33754699,0.00000000
0.36318159,0.60884193,0.17410544,0.01953375,0.26699349,0.00000000,0.00000000,0.13055304,0.34714630,0.00000000
0.36918459,0.63563995,0.18635457,0.02004458,0.27532616,0.00000000,0.00000000,0.13384687,0.35718995,0.00000000
0.37518759,0.66272638,0.19854152,0.02056091,0.28405915,0.00000000,0.00000000,0.13724294,0.36730684,0.00000000
0.38119060,0.68941832,0.21044299,0.02106213,0.29293697,0.00000000,0.00000000,0.14060364,0.37711741,0.00000000
0.38719360,0.71502529,0.22182852,0.02152781,0.30170408,0.00000000,0.00000000,0.14379105,0.38624649,0.00000000
0.39319660,0.73887161,0.23246700,0.02193847,0.31011448,0.00000000,0.00000000,0.14667194,0.39433612,0.00000000
0.39919960,0.76031844,0.24213350,0.02227618,0.31794066,0.00000000,0.00000000,0.14912247,0.40105753,0.00000000
0.40520260,0.77878453,0.25061614,0.02252526,0.32498152,0.00000000,0.00000000,0.15103242,0.40612204,0.00000000
0.41120560,0.79376478,0.25772280,0.02267276,0.33106905,0.00000000,0.00000000,0.15230885,0.40929023,0.00000000
0.41720860,0.80484586,0.26328729,0.02270887,0.33607318,0.00000000,0.00000000,0.15287896,0.41037915,0.00000000
0.42321161,0.81171831,0.26717474,0.02262716,0.33990499,0.00000000,0.00000000,0.15269204,0.40926727,0.00000000
0.42921461,0.81418450,0.26928604,0.02242474,0.34251776,0.00000000,0.00000000,0.15172060,0.40589689,0.00000000
0.43521761,0.81216230,0.26956100,0.02210223,0.34390623,0.00000000,0.00000000,0.14996045,0.40027416,0.00000000
0.44122061,0.80568421,0.26798021,0.02166360,0.34410377,0.00000000,0.00000000,0.14742991,0.39246655,0.00000000
0.44722361,0.79489228,0.26456543,0.02111591,0.34317801,0.00000000,0.00000000,0.14416817,0.38259818,0.00000000
0.45322661,0.78002892,0.25937858,0.02046887,0.34122492,0.00000000,0.00000000,0.14023286,0.37084310,0.00000000
0.45922961,0.76142429,0.25251927,0.01973446,0.33836183,0.00000000,0.00000000,0.13569710,0.35741701,0.00000000
0.46523262,0.73948091,0.24412114,0.01892628,0.33471976,0.00000000,0.00000000,0.13064598,0.34256780,0.00000000
0.47123562,0.71465626,0.23434708,0.01805908,0.33043546,0.00000000,0.00000000,0.12517289,0.32656545,0.00000000
0.47723862,0.68744426,0.22338356,0.01714812,0.32564370,0.00000000,0.00000000,0.11937574,0.30969165,0.00000000
0.48324162,0.65835652,0.21143444,0.01620865,0.32047005,0.00000000,0.00000000,0.11335322,0.29222975,0.00000000
0.48924462,0.62790429,0.19871438,0.01525537,0.31502475,0.00000000,0.00000000,0.10720135,0.27445539,0.00000000
0.49524762,0.59658172,0.18544230,0.01430200,0.30939775,0.00000000,0.00000000,0.10101050,0.25662821,0.00000000
0.50125063,0.56485140,0.17183504,0.01336092,0.30365540,0.00000000,0.00000000,0.09486276,0.23898484,0.00000000
0.50725363,0.53313237,0.15810149,0.01244286,0.29783862,0.00000000,0.00000001,0.08883006,0.22173359,0.00000000
0.51325663,0.50179120,0.14443742,0.01155676,0.29196290,0.00000000,0.00000001,0.08297282,0.20505065,0.00000000
0.51925963,0.47113617,0.13102121,0.01070962,0.28601976,0.00000000,0.00000002,0.07733923,0.18907811,0.00000000
0.52526263,0.44141462,0.11801047,0.00990659,0.27997976,0.00000000,0.00000003,0.07196518,0.17392346,0.00000000
0.53126563,0.41281321,0.10553966,0.00915095,0.27379662,0.00000000,0.00000004,0.06687471,0.15966064,0.00000000
0.53726863,0.38546084,0.09371879,0.00844436,0.26741231,0.00000000,0.00000006,0.06208092,0.14633232,0.00000000
0.54327164,0.35943377,0.08263304,0.00778696,0.26076257,0.00000000,0.00000010,0.05758726,0.13395318,0.00000000
0.54927464,0.33476243,0.07234321,0.00717771,0.25378278,0.00000000,0.00000015,0.05338909,0.12251389,0.00000000
0.55527764,0.31143933,0.06288702,0.00661456,0.24641349,0.00000000,0.00000023,0.04947537,0.11198563,0.00000000
0.56128064,0.28942766,0.05428100,0.00609480,0.23860562,0.00000000,0.00000034,0.04583043,0.10232468,0.00000000
0.56728364,0.26866982,0.04652279,0.00561524,0.23032484,0.00000000,0.00000051,0.04243567,0.09347709,0.00000000
0.57328664,0.24909570,0.03959384,0.00517249,0.22155492,0.00000000,0.00000075,0.03927116,0.08538293,0.00000000
0.57928964,0.23063014,0.03346226,0.00476319,0.21230013,0.00000000,0.00000111,0.03631706,0.07798025,0.00000000
0.58529265,0.21319931,0.02808570,0.00438413,0.20258632,0.00000000,0.00000162,0.03355478,0.07120844,0.00000000
0.59129565,0.19673592,0.02341410,0.00403243,0.19246095,0.00000000,0.00000235,0.03096792,0.06501096,0.00000000
0.59729865,0.18118312,0.01939242,0.00370562,0.18199205,0.00000000,0.00000340,0.02854293,0.05933745,0.00000000
0.60330165,0.16649710,0.01596296,0.00340172,0.17126620,0.00000000,0.00000487,0.02626959,0.05414524,0.00000000
0.60930465,0.15264848,0.01306753,0.00311925,0.16038586,0.00000000,0.00000693,0.02414113,0.04940028,0.00000000
0.61530765,0.13962266,0.01064920,0.00285724,0.14946612,0.00000000,0.00000980,0.02215431,0.04507752,0.00000000
0.62131066,0.12741938,0.00865383,0.00261523,0.13863116,0.00000000,0.00001376,0.02030928,0.04116090,0.00000000
0.62731366,0.11605152,0.00703123,0.00239316,0.12801073,0.00000000,0.00001919,0.01860929,0.03764304,0.00000000
0.63331666,0.10554367,0.00573606,0.00219143,0.11773665,0.00000000,0.00002659,0.01706042,0.03452465,0.00000000
0.63931966,0.09593033,0.00472849,0.00201071,0.10793973,0.00000000,0.00003657,0.01567121,0.03181381,0.00000000
0.64532266,0.08725424,0.00397461,0.00185200,0.09874705,0.00000000,0.00004997,0.01445232,0.02952511,0.00000000
0.65132566,0.07956475,0.00344675,0.00171650,0.09027987,0.00000000,0.00006781,0.01341616,0.02767885,0.00000000
0.65732866,0.07291652,0.00312356,0.00160555,0.08265203,0.00000000,0.00009141,0.01257662,0.02630020,0.00000000
0.66333167,0.06736849,0.00299013,0.00152062,0.07596899,0.00000000,0.00012239,0.01194878,0.02541832,0.00000000
0.66933467,0.06298318,0.00303789,0.00146322,0.07032735,0.00000000,0.00016278,0.01154872,0.02506568,0.00000000
0.67533767,0.05982633,0.00326466,0.00143489,0.06581486,0.00000000,0.00021505,0.01139330,0.02527720,0.00000000
0.68134067,0.05796680,0.00367454,0.00143713,0.06251073,0.00000000,0.00028221,0.01149999,0.02608962,0.00000000
0.68734367,0.05747670,0.00427790,0.00147136,0.06048617,0.00000000,0.00036789,0.01188668,0.02754068,0.00000000
0.69334667,0.05843156,0.00509129,0.00153893,0.05980501,0.00000000,0.00047642,0.01257155,0.02966838,0.00000000
0.69934967,0.06091056,0.00613746,0.00164102,0.06052426,0.00000000,0.00061290,0.01357279,0.03251017,0.00000000
0.70535268,0.06499664,0.00744529,0.00177865,0.06269446,0.00000000,0.00078329,0.01490838,0.03610209,0.00000000
0.71135568,0.07077642,0.00904973,0.00195262,0.06635983,0.00000000,0.00099448,0.01659574,0.04047781,0.00000000
0.71735868,0.07833985,0.01099172,0.00216348,0.07155797,0.00000000,0.00125438,0.01865133,0.04566769,0.00000000
0.72336168,0.08777945,0.01331801,0.00241148,0.07831921,0.00000000,0.00157188,0.02109023,0.05169771,0.00000000
0.72936468,0.09918922,0.01608088,0.00269658,0.08666550,0.00000000,0.00195696,0.02392556,0.05858849,0.00000000
0.73536768,0.11266303,0.01933774,0.00301836,0.09660884,0.00000000,0.00242058,0.02716790,0.06635423,0.00000000
0.74137069,0.12829256,0.02315055,0.00337605,0.10814941,0.00000000,0.00297471,0.03082462,0.07500175,0.00000000
0.74737369,0.14616475,0.02758505,0.00376851,0.12127330,0.00000000,0.00363213,0.03489924,0.08452959,0.00000000
0.75337669,0.16635878,0.03270969,0.00419418,0.13595004,0.00000000,0.00440634,0.03939069,0.09492728,0.00000000
0.75937969,0.18894266,0.03859435,0.00465115,0.15213003,0.00000000,0.00531131,0.04429265,0.10617470,0.00000000
0.76538269,0.21396937,0.04530877,0.00513714,0.16974203,0.00000000,0.00636120,0.04959287,0.11824164,0.00000000
0.77138569,0.24147273,0.05292064,0.00564955,0.18869078,0.00000000,0.00756998,0.05527265,0.13108756,0.00000000
0.77738869,0.27146303,0.06149338,0.00618549,0.20885497,0.00000000,0.00895108,0.06130629,0.14466151,0.00000000
0.78339170,0.30392252,0.07108376,0.00674181,0.23008578,0.00000000,0.01051685,0.06766079,0.15890222,0.00000000
0.78939470,0.33880088,0.08173912,0.00731519,0.25220593,0.00000000,0.01227807,0.07429558,0.17373839,0.00000000
0.79539770,0.37601091,0.09349449,0.00790217,0.27500963,0.00000000,0.01424336,0.08116253,0.18908903,0.00000000
0.80140070,0.41542436,0.10636962,0.00849919,0.29826340,0.00000000,0.01641860,0.08820611,0.20486399,0.00000000
0.80740370,0.45686841,0.12036592,0.00910265,0.32170789,0.00000000,0.01880633,0.09536373,0.22096445,0.00000000
0.81340670,0.50012267,0.13546362,0.00970893,0.34506069,0.00000000,0.02140514,0.10256634,0.23728354,0.00000000
0.81940970,0.54491713,0.15161900,0.01031441,0.36802036,0.00000000,0.02420916,0.10973924,0.25370691,0.00000000
0.82541271,0.59093115,0.16876216,0.01091549,0.39027130,0.00000000,0.02720757,0.11680312,0.27011335,0.00000000
0.83141571,0.63779365,0.18679519,0.01150858,0.41148976,0.00000000,0.03038424,0.12367526,0.28637536,0.00000000
0.83741871,0.68508482,0.20559111,0.01209005,0.43135056,0.00000000,0.03371748,0.13027097,0.30235982,0.00000000
0.84342171,0.73233934,0.22499346,0.01265623,0.44953453,0.00000000,0.03717993,0.13650516,0.31792869,0.00000000
0.84942471,0.77905127,0.24481701,0.01320337,0.46573633,0.00000000,0.04073869,0.14229401,0.33293980,0.00000000
0.85542771,0.82468074,0.26484930,0.01372756,0.47967246,0.00000000,0.04435557,0.14755675,0.34724784,0.00000000
0.86143072,0.86866221,0.28485334,0.01422475,0.49108911,0.00000000,0.04798757,0.15221746,0.36070552,0.00000000
0.86743372,0.91041447,0.30457139,0.01469070,0.49976963,0.00000000,0.05158758,0.15620680,0.37316508,0.00000000
0.87343672,0.94935199,0.32372970,0.01512096,0.50554118,0.00000000,0.05510526,0.15946369,0.38448001,0.00000000
0.87943972,0.98489754,0.34204433,0.01551092,0.50828036,0.00000000,0.05848813,0.16193687,0.39450719,0.00000000
0.88544272,1.01649551,0.35922767,0.01585581,0.50791754,0.00000000,0.06168277,0.16358622,0.40310929,0.00000000
0.89144572,1.04362586,0.37499563,0.01615081,0.50443966,0.00000000,0.06463617,0.16438382,0.41015756,0.00000000
0.89744872,1.06581793,0.38907523,0.01639110,0.49789130,0.00000000,0.06729718,0.16431478,0.41553478,0.00000000
0.90345173,1.08266375,0.40121230,0.01657205,0.48837401,0.00000000,0.06961789,0.16337770,0.41913844,0.00000000
0.90945473,1.09383034,0.41117899,0.01668930,0.47604388,0.00000000,0.07155511,0.16158477,0.42088394,0.00000000
0.91545773,1.09907049,0.41878080,0.01673897,0.46110729,0.00000000,0.07307166,0.15896161,0.42070770,0.00000000
0.92146073,1.09823142,0.42386285,0.01671781,0.44381523,0.00000000,0.07413753,0.15554661,0.41857000,0.00000000
0.92746373,1.09126113,0.42631511,0.01662337,0.42445620,0.00000000,0.07473092,0.15139007,0.41445748,0.00000000
0.93346673,1.07821192,0.42607625,0.01645417,0.40334810,0.00000000,0.07483892,0.14655298,0.40838499,0.00000000
0.93946973,1.05924088,0.42313607,0.01620981,0.38082934,0.00000000,0.07445804,0.14110551,0.40039687,0.00000000
0.94547274,1.03460740,0.41753634,0.01589110,0.35724972,0.00000000,0.07359432,0.13512538,0.39056727,0.00000000
0.95147574,1.00466751,0.40936988,0.01550009,0.33296115,0.00000000,0.07226323,0.12869596,0.37899974,0.00000000
0.95747874,0.96986542,0.39877805,0.01504015,0.30830888,0.00000000,0.07048921,0.12190442,0.36582575,0.00000000
0.96348174,0.93072237,0.38594672,0.01451588,0.28362338,0.00000000,0.06830493,0.11483971,0.35120244,0.00000000
0.96948474,0.88782339,0.37110078,0.01393308,0.25921315,0.00000000,0.06575032,0.10759069,0.33530940,0.00000000
0.97548774,0.84180230,0.35449752,0.01329862,0.23535886,0.00000000,0.06287137,0.10024431,0.31834479,0.00000000
0.98149075,0.79332561,0.33641923,0.01262025,0.21230874,0.00000000,0.05971873,0.09288400,0.30052076,0.00000000
0.98749375,0.74307600,0.31716510,0.01190646,0.19027551,0.00000000,0.05634629,0.08558813,0.28205857,0.00000000
0.99349675,0.69173591,0.29704301,0.01116621,0.16943481,0.00000000,0.05280966,0.07842889,0.26318330,0.00000000
0.99949975,0.63997182,0.27636143,0.01040873,0.14992500,0.00000000,0.04916467,0.07147126,0.24411872,0.00000000
1.00550275,0.58841999,0.25542167,0.00964327,0.13184838,0.00000000,0.04546597,0.06477240,0.22508221,0.00000000
1.01150575,0.53767392,0.23451097,0.00887887,0.11527361,0.00000000,0.04176577,0.05838119,0.20628012,0.00000000
1.01750875,0.48827397,0.21389641,0.00812413,0.10023909,0.00000000,0.03811273,0.05233816,0.18790369,0.00000000
1.02351176,0.44069954,0.19382011,0.00738706,0.08675722,0.00000000,0.03455104,0.04667564,0.17012561,0.00000000
1.02951476,0.39536379,0.17449555,0.00667487,0.07481924,0.00000000,0.03111981,0.04141809,0.15309748,0.00000000
1.03551776,0.35261109,0.15610527,0.00599392,0.06440039,0.00000000,0.02785260,0.03658279,0.13694800,0.00000000
1.04152076,0.31271693,0.13879989,0.00534957,0.05546534,0.00000000,0.02477725,0.03218050,0.12178217,0.00000000
1.04752376,0.27589032,0.12269833,0.00474619,0.04797351,0.00000000,0.02191594,0.02821649,0.10768125,0.00000000
1.05352676,0.24227820,0.10788913,0.00418717,0.04188424,0.00000000,0.01928538,0.02469145,0.09470356,0.00000000
1.05952976,0.21197164,0.09443284,0.00367490,0.03716158,0.00000000,0.01689730,0.02160262,0.08288597,0.00000000
1.06553277,0.18501339,0.08236505,0.00321092,0.03377860,0.00000000,0.01475896,0.01894485,0.07224595,0.00000000
1.07153577,0.16140630,0.07170013,0.00279594,0.03172114,0.00000000,0.01287382,0.01671165,0.06278411,0.00000000
1.07753877,0.14112229,0.06243526,0.00243002,0.03099080,0.00000000,0.01124229,0.01489621,0.05448703,0.00000000
1.08354177,0.12411130,0.05455464,0.00211265,0.03160724,0.00000000,0.00986245,0.01349226,0.04733017,0.00000000
1.08954477,0.11031003,0.04803369,0.00184291,0.03360962,0.00000000,0.00873080,0.01249489,0.04128093,0.00000000
1.09554777,0.09964989,0.04284307,0.00161961,0.03705717,0.00000000,0.00784296,0.01190112,0.03630148,0.00000000
1.10155078,0.09206409,0.03895228,0.00144137,0.04202890,0.00000000,0.00719427,0.01171038,0.03235146,0.00000000
1.10755378,0.08749345,0.03633296,0.00130679,0.04862232,0.00000000,0.00678034,0.01192474,0.02939031,0.00000000
1.11355678,0.08589099,0.03496150,0.00121451,0.05695128,0.00000000,0.00659746,0.01254894,0.02737928,0.00000000
1.11955978,0.08722498,0.03482116,0.00116332,0.06714291,0.00000000,0.00664289,0.01359026,0.02628299,0.00000000
1.12556278,0.09148060,0.03590360,0.00115220,0.07933372,0.00000000,0.00691501,0.01505815,0.02607060,0.00000000
1.13156578,0.09866014,0.03820973,0.00118036,0.09366484,0.00000000,0.00741340,0.01696370,0.02671653,0.00000000
1.13756878,0.10878197,0.04175005,0.00124730,0.11027672,0.00000000,0.00813875,0.01931890,0.02820080,0.00000000
1.14357179,0.12187826,0.04654454,0.00135275,0.12930317,0.00000000,0.00909267,0.02213580,0.03050900,0.00000000
1.14957479,0.13799177,0.05262196,0.00149674,0.15086518,0.00000000,0.01027745,0.02542555,0.03363196,0.00000000
1.15557779,0.15717192,0.06001888,0.00167950,0.17506456,0.00000000,0.01169570,0.02919739,0.03756511,0.00000000
1.16158079,0.17947031,0.06877839,0.00190146,0.20197766,0.00000000,0.01334996,0.03345757,0.04230779,0.00000000
1.16758379,0.20493598,0.07894853,0.00216321,0.23164959,0.00000000,0.01524232,0.03820838,0.04786226,0.00000000
1.17358679,0.23361064,0.09058063,0.00246542,0.26408898,0.00000000,0.01737394,0.04344723,0.05423276,0.00000000
1.17958979,0.26552409,0.10372748,0.00280879,0.29926368,0.00000000,0.01974470,0.04916579,0.06142448,0.00000000
1.18559280,0.30068990,0.11844144,0.00319402,0.33709761,0.00000000,0.02235281,0.05534942,0.06944258,0.00000000
1.19159580,0.33910168,0.13477247,0.00362169,0.37746892,0.00000000,0.02519449,0.06197669,0.07829119,0.00000000
1.19759880,0.38072977,0.15276615,0.00409227,0.42020957,0.00000000,0.02826371,0.06901922,0.08797247,0.00000000
1.20360180,0.42551852,0.17246155,0.00460601,0.46510645,0.00000000,0.03155201,0.07644170,0.09848571,0.00000000
1.20960480,0.47338411,0.19388898,0.00516287,0.51190391,0.00000000,0.03504835,0.08420219,0.10982642,0.00000000
1.21560780,0.52421267,0.21706761,0.00576252,0.56030771,0.00000000,0.03873912,0.09225255,0.12198540,0.00000000
1.22161081,0.57785881,0.24200284,0.00640421,0.60999008,0.00000000,0.04260805,0.10053919,0.13494777,0.00000000
1.22761381,0.63414415,0.26868341,0.00708675,0.66059568,0.00000000,0.04663634,0.10900388,0.14869189,0.00000000
1.23361681,0.69285590,0.29707824,0.00780843,0.71174820,0.00000000,0.05080267,0.11758466,0.16318820,0.00000000
1.23961981,0.75374530,0.32713305,0.00856697,0.76305715,0.00000000,0.05508336,0.12621681,0.17839792,0.00000000
1.24562281,0.81652583,0.35876673,0.00935943,0.81412458,0.00000000,0.05945237,0.13483380,0.19427171,0.00000000
1.25162581,0.88087125,0.39186761,0.01018217,0.86455141,0.00000000,0.06388149,0.14336821,0.21074813,0.00000000
1.25762881,0.94641349,0.42628980,0.01103079,0.91394311,0.00000000,0.06834034,0.15175247,0.22775226,0.00000000
1.26363182,1.01274071,0.46184979,0.01190007,0.96191448,0.00000000,0.07279642,0.15991953,0.24519427,0.00000000
1.26963482,1.07939566,0.49832359,0.01278397,1.00809365,0.00000000,0.07721522,0.16780337,0.26296829,0.00000000
1.27563782,1.14587486,0.53544458,0.01367559,1.05212511,0.00000000,0.08156021,0.17533938,0.28095159,0.00000000
1.28164082,1.21162897,0.57290267,0.01456720,1.09367201,0.00000000,0.08579298,0.18246463,0.29900424,0.00000000
1.28764382,1.27606479,0.61034464,0.01545029,1.13241793,0.00000000,0.08987332,0.18911804,0.31696947,0.00000000
1.29364682,1.33854941,0.64737641,0.01631566,1.16806847,0.00000000,0.09375946,0.19524060,0.33467473,0.00000000
1.29964982,1.39841688,0.68356708,0.01715354,1.20035281,0.00000000,0.09740841,0.20077555,0.35193373,0.00000000
1.30565283,1.45497761,0.71845512,0.01795377,1.22902576,0.00000000,0.10077634,0.20566872,0.36854932,0.00000000
1.31165583,1.50753064,0.75155663,0.01870603,1.25387037,0.00000000,0.10381926,0.20986897,0.38431745,0.00000000
1.31765883,1.55537880,0.78237558,0.01940005,1.27470146,0.00000000,0.10649371,0.21332889,0.39903195,0.00000000
1.32366183,1.59784628,0.81041591,0.02002593,1.29137001,0.00000000,0.10875764,0.21600557,0.41249013,0.00000000
1.32966483,1.63429817,0.83519499,0.02057440,1.30376831,0.00000000,0.11057149,0.21786171,0.42449898,0.00000000
1.33566783,1.66416126,0.85625802,0.02103721,1.31183585,0.00000000,0.11189928,0.21886681,0.43488170,0.00000000
1.34167084,1.68694502,0.87319284,0.02140733,1.31556529,0.00000000,0.11270978,0.21899850,0.44348425,0.00000000
1.34767384,1.70226183,0.88564430,0.02167932,1.31500830,0.00000000,0.11297772,0.21824390,0.45018165,0.00000000
1.35367684,1.70984516,0.89332772,0.02184955,1.31028045,0.00000000,0.11268492,0.21660091,0.45488351,0.00000000
1.35967984,1.70956472,0.89604054,0.02191635,1.30156470,0.00000000,0.11182124,0.21407940,0.45753864,0.00000000
1.36568284,1.70143730,0.89367160,0.02188021,1.28911285,0.00000000,0.11038547,0.21070202,0.45813826,0.00000000
1.37168584,1.68563266,0.88620752,0.02174376,1.27324434,0.00000000,0.10838584,0.20650475,0.45671766,0.00000000
1.37768884,1.66247357,0.87373563,0.02151176,1.25434203,0.00000000,0.10584032,0.20153697,0.45335608,0.00000000
1.38369185,1.63242985,0.85644343,0.02119099,1.23284482,0.00000000,0.10277657,0.19586102,0.44817469,0.00000000
1.38969485,1.59610626,0.83461420,0.02078999,1.20923695,0.00000000,0.09923159,0.18955119,0.44133277,0.00000000
1.39569785,1.55422471,0.80861923,0.02031884,1.18403434,0.00000000,0.09525091,0.18269230,0.43302221,0.00000000
1.40170085,1.50760137,0.77890670,0.01978875,1.15776824,0.00000000,0.09088763,0.17537768,0.42346043,0.00000000
1.40770385,1.45711981,0.74598789,0.01921169,1.13096716,0.00000000,0.08620108,0.16770680,0.41288228,0.00000000
1.41370685,1.40370129,0.71042131,0.01859995,1.10413763,0.00000000,0.08125527,0.15978257,0.40153107,0.00000000
1.41970985,1.34827389,0.67279545,0.01796568,1.07774502,0.00000000,0.07611719,0.15170853,0.38964940,0.00000000
1.42571286,1.29174165,0.63371100,0.01732050,1.05219533,0.00000000,0.07085506,0.14358588,0.37747010,0.00000000
1.43171586,1.23495563,0.59376330,0.01667508,1.02781919,0.00000000,0.06553656,0.13551072,0.36520784,0.00000000
1.43771886,1.17868807,0.55352587,0.01603882,1.00485886,0.00000000,0.06022714,0.12757154,0.35305180,0.00000000
1.44372186,1.12361090,0.51353560,0.01541953,0.98345919,0.00000000,0.05498842,0.11984697,0.34115975,0.00000000
1.44972486,1.07027969,0.47428029,0.01482332,0.96366317,0.00000000,0.04987692,0.11240418,0.32965393,0.00000000
1.45572786,1.01912357,0.43618881,0.01425443,0.94541236,0.00000000,0.04494292,0.10529768,0.31861872,0.00000000
1.46173087,0.97044147,0.39962431,0.01371527,0.92855243,0.00000000,0.04022969,0.09856879,0.30810032,0.00000000
1.46773387,0.92440457,0.36488043,0.01320647,0.91284339,0.00000000,0.03577291,0.09224573,0.29810839,0.00000000
1.47373687,0.88106461,0.33218056,0.01272704,0.89797431,0.00000000,0.03160056,0.08634427,0.28861939,0.00000000
