energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up
-3.25062531,2.77847340,0.00079163,1.43116517,3.44838920,0.99744774,0.24384507,0.00000000,0.00215112,0.20618833
-3.24462231,2.77616131,0.00084311,1.42064775,3.41838359,0.99782071,0.25030785,0.00000000,0.00210956,0.21841497
-3.23861931,2.76309015,0.00089488,1.40376865,3.37255963,0.99431043,0.25691222,0.00000000,0.00205468,0.23105884
-3.23261631,2.74008626,0.00094644,1.38105909,3.31230708,0.98718110,0.26365962,0.00000000,0.00198759,0.24408332
-3.22661331,2.70809412,0.00099720,1.35313188,3.23921987,0.97673818,0.27053668,0.00000000,0.00190963,0.25743149
-3.22061031,2.66813562,0.00104650,1.32065778,3.15503514,0.96331515,0.27751373,0.00000000,0.00182230,0.27102467
-3.21460730,2.62126957,0.00109367,1.28434095,3.06157029,0.94726048,0.28454416,0.00000000,0.00172722,0.28476202
-3.20860430,2.56855343,0.00113796,1.24489498,2.96066138,0.92892546,0.29156490,0.00000000,0.00162610,0.29852135
-3.20260130,2.51100952,0.00117865,1.20302046,2.85410563,0.90865356,0.29849810,0.00000000,0.00152066,0.31216134
-3.19659830,2.44959714,0.00121499,1.15938513,2.74361066,0.88677186,0.30525390,0.00000000,0.00141260,0.32552505
-3.19059530,2.38519200,0.00124630,1.11460767,2.63075264,0.86358484,0.31173438,0.00000000,0.00130354,0.33844484
-3.18459230,2.31857344,0.00127195,1.06924526,2.51694463,0.83937078,0.31783843,0.00000000,0.00119502,0.35074829
-3.17858929,2.25041980,0.00129138,1.02378569,2.40341599,0.81438060,0.32346735,0.00000000,0.00108841,0.36226526
-3.17258629,2.18131127,0.00130416,0.97864366,2.29120286,0.78883916,0.32853085,0.00000000,0.00098496,0.37283531
-3.16658329,2.11173944,0.00130998,0.93416123,2.18114915,0.76294846,0.33295326,0.00000000,0.00088570,0.38231557
-3.16058029,2.04212210,0.00130869,0.89061194,2.07391675,0.73689231,0.33667931,0.00000000,0.00079150,0.39058825
-3.15457729,1.97282176,0.00130029,0.84820776,1.97000345,0.71084197,0.33967933,0.00000000,0.00070303,0.39756760
-3.14857429,1.90416591,0.00128495,0.80710833,1.86976642,0.68496203,0.34195348,0.00000000,0.00062078,0.40320584
-3.14257129,1.83646732,0.00126300,0.76743139,1.77344915,0.65941607,0.34353453,0.00000000,0.00054507,0.40749756
-3.13656828,1.77004241,0.00123495,0.72926368,1.68120970,0.63437136,0.34448913,0.00000000,0.00047606,0.41048245
-3.13056528,1.70522641,0.00120144,0.69267140,1.59314813,0.61000231,0.34491723,0.00000000,0.00041378,0.41224598
-3.12456228,1.64238386,0.00116325,0.65770960,1.50933127,0.58649222,0.34494976,0.00000000,0.00035812,0.41291793
-3.11855928,1.58191379,0.00112127,0.62442978,1.42981356,0.56403322,0.34474442,0.00000000,0.00030892,0.41266883
-3.11255628,1.52424913,0.00107647,0.59288549,1.35465273,0.54282431,0.34447980,0.00000000,0.00026589,0.41170435
-3.10655328,1.46985055,0.00102987,0.56313565,1.28391994,0.52306756,0.34434809,0.00000000,0.00022875,0.41025790
-3.10055028,1.41919512,0.00098253,0.53524547,1.21770419,0.50496293,0.34454673,0.00000000,0.00019714,0.40858173
-3.09454727,1.37276080,0.00093550,0.50928534,1.15611141,0.48870181,0.34526935,0.00000000,0.00017074,0.40693711
-3.08854427,1.33100792,0.00088979,0.48532785,1.09925897,0.47445995,0.34669649,0.00000000,0.00014920,0.40558387
-3.08254127,1.29435901,0.00084638,0.46344338,1.04726643,0.46239016,0.34898663,0.00000000,0.00013221,0.40477000
-3.07653827,1.26317860,0.00080614,0.44369483,1.00024400,0.45261544,0.35226799,0.00000000,0.00011949,0.40472173
-3.07053527,1.23775427,0.00076988,0.42613200,0.95827970,0.44522286,0.35663150,0.00000000,0.00011079,0.40563469
-3.06453227,1.21828044,0.00073828,0.41078609,0.92142669,0.44025873,0.36212545,0.00000000,0.00010593,0.40766649
-3.05852926,1.20484595,0.00071193,0.39766488,0.88969177,0.43772544,0.36875199,0.00000000,0.00010476,0.41093108
-3.05252626,1.19742623,0.00069128,0.38674896,0.86302606,0.43758006,0.37646584,0.00000000,0.00010720,0.41549522
-3.04652326,1.19588059,0.00067669,0.37798921,0.84131863,0.43973494,0.38517509,0.00000000,0.00011321,0.42137702
-3.04052026,1.19995472,0.00066839,0.37130587,0.82439341,0.44406010,0.39474424,0.00000000,0.00012280,0.42854672
-3.03451726,1.20928809,0.00066654,0.36658915,0.81200958,0.45038747,0.40499925,0.00000000,0.00013600,0.43692935
-3.02851426,1.22342571,0.00067117,0.36370122,0.80386536,0.45851646,0.41573419,0.00000000,0.00015290,0.44640920
-3.02251126,1.24183331,0.00068225,0.36247959,0.79960473,0.46822063,0.42671939,0.00000000,0.00017359,0.45683568
-3.01650825,1.26391496,0.00069967,0.36274149,0.79882653,0.47925499,0.43771035,0.00000000,0.00019817,0.46803012
-3.01050525,1.28903184,0.00072326,0.36428893,0.80109521,0.49136341,0.44845712,0.00000000,0.00022675,0.47979310
-3.00450225,1.31652099,0.00075277,0.36691408,0.80595249,0.50428580,0.45871357,0.00000000,0.00025940,0.49191188
-2.99849925,1.34571286,0.00078791,0.37040472,0.81292904,0.51776445,0.46824600,0.00000000,0.00029615,0.50416748
-2.99249625,1.37594677,0.00082833,0.37454924,0.82155545,0.53154940,0.47684084,0.00000000,0.00033701,0.51634094
-2.98649325,1.40658336,0.00087362,0.37914109,0.83137192,0.54540242,0.48431088,0.00000000,0.00038189,0.52821872
-2.98049025,1.43701379,0.00092331,0.38398239,0.84193616,0.55909956,0.49049982,0.00000000,0.00043063,0.53959683
-2.97448724,1.46666527,0.00097687,0.38888653,0.85282920,0.57243227,0.49528513,0.00000000,0.00048299,0.55028368
-2.96848424,1.49500330,0.00103368,0.39367988,0.86365905,0.58520706,0.49857903,0.00000000,0.00053861,0.56010179
-2.96248124,1.52153096,0.00109306,0.39820253,0.87406236,0.59724420,0.50032769,0.00000000,0.00059702,0.56888836
-2.95647824,1.54578592,0.00115427,0.40230818,0.88370424,0.60837554,0.50050904,0.00000000,0.00065766,0.57649499
-2.95047524,1.56733605,0.00121645,0.40586352,0.89227685,0.61844187,0.49912918,0.00000000,0.00071984,0.58278682
-2.94447224,1.58577463,0.00127870,0.40874713,0.89949708,0.62729035,0.49621802,0.00000000,0.00078278,0.58764141
-2.93846923,1.60071600,0.00134005,0.41084834,0.90510400,0.63477233,0.49182432,0.00000000,0.00084560,0.59094764
-2.93246623,1.61179263,0.00139945,0.41206611,0.90885657,0.64074187,0.48601071,0.00000000,0.00090735,0.59260492
-2.92646323,1.61865416,0.00145583,0.41230826,0.91053209,0.64505533,0.47884887,0.00000000,0.00096704,0.59252303
-2.92046023,1.62096911,0.00150812,0.41149121,0.90992571,0.64757223,0.47041535,0.00000000,0.00102364,0.59062253
-2.91445723,1.61842922,0.00155523,0.40954024,0.90685132,0.64815732,0.46078818,0.00000000,0.00107611,0.58683604
-2.90845423,1.61075648,0.00159612,0.40639036,0.90114378,0.64668396,0.45004444,0.00000000,0.00112346,0.58111021
-2.90245123,1.59771245,0.00162981,0.40198776,0.89266246,0.64303853,0.43825890,0.00000000,0.00116476,0.57340826
-2.89644822,1.57910921,0.00165544,0.39629173,0.88129582,0.63712564,0.42550364,0.00000000,0.00119916,0.56371299
-2.89044522,1.55482118,0.00167227,0.38927681,0.86696666,0.62887371,0.41184863,0.00000000,0.00122593,0.55202990
-2.88444222,1.52479678,0.00167970,0.38093505,0.84963760,0.61824060,0.39736293,0.00000000,0.00124451,0.53839014
-2.87843922,1.48906901,0.00167733,0.37127815,0.82931615,0.60521876,0.38211651,0.00000000,0.00125448,0.52285302
-2.87243622,1.44776395,0.00166495,0.36033920,0.80605909,0.58983949,0.36618215,0.00000000,0.00125560,0.50550779
-2.86643322,1.40110638,0.00164257,0.34817383,0.77997543,0.57217600,0.34963748,0.00000000,0.00124784,0.48647444
-2.86043022,1.34942172,0.00161038,0.33486067,0.75122769,0.55234484,0.33256660,0.00000000,0.00123134,0.46590326
-2.85442721,1.29313411,0.00156882,0.32050088,0.72003125,0.53050567,0.31506131,0.00000000,0.00120643,0.44397327
-2.84842421,1.23276021,0.00151849,0.30521683,0.68665149,0.50685913,0.29722170,0.00000000,0.00117362,0.42088931
-2.84242121,1.16889908,0.00146019,0.28914978,0.65139888,0.48164300,0.27915595,0.00000000,0.00113359,0.39687792
-2.83641821,1.10221838,0.00139486,0.27245682,0.61462209,0.45512667,0.26097952,0.00000000,0.00108712,0.37218227
-2.83041521,1.03343752,0.00132357,0.25530703,0.57669939,0.42760426,0.24281352,0.00000000,0.00103513,0.34705626
-2.82441221,0.96330876,0.00124748,0.23787712,0.53802881,0.39938675,0.22478250,0.00000000,0.00097859,0.32175809
-2.81840920,0.89259689,0.00116780,0.22034677,0.49901748,0.37079344,0.20701182,0.00000000,0.00091855,0.29654368
-2.81240620,0.82205877,0.00108574,0.20289382,0.46007065,0.34214325,0.18962467,0.00000000,0.00085604,0.27166016
-2.80640320,0.75242357,0.00100251,0.18568966,0.42158099,0.31374619,0.17273904,0.00000000,0.00079211,0.24733980
-2.80040020,0.68437459,0.00091928,0.16889492,0.38391854,0.28589559,0.15646470,0.00000000,0.00072774,0.22379463
-2.79439720,0.61853356,0.00083711,0.15265566,0.34742195,0.25886114,0.14090052,0.00000000,0.00066385,0.20121196
-2.78839420,0.55544791,0.00075699,0.13710031,0.31239105,0.23288331,0.12613218,0.00000000,0.00060131,0.17975097
-2.78239120,0.49558145,0.00067976,0.12233733,0.27908136,0.20816913,0.11223036,0.00000000,0.00054084,0.15954046
-2.77638819,0.43930876,0.00060615,0.10845374,0.24770035,0.18488962,0.09924959,0.00000000,0.00048309,0.14067775
-2.77038519,0.38691312,0.00053673,0.09551445,0.21840571,0.16317870,0.08722769,0.00000000,0.00042858,0.12322879
-2.76438219,0.33858793,0.00047195,0.08356244,0.19130544,0.14313364,0.07618590,0.00000000,0.00037772,0.10722924
-2.75837919,0.29444128,0.00041211,0.07261964,0.16645967,0.12481690,0.06612957,0.00000000,0.00033081,0.09268649
-2.75237619,0.25450305,0.00035738,0.06268844,0.14388387,0.10825915,0.05704932,0.00000000,0.00028806,0.07958246
-2.74637319,0.21873420,0.00030781,0.05375370,0.12355334,0.09346321,0.04892273,0.00000000,0.00024957,0.06787684
-2.74037019,0.18703755,0.00026336,0.04578515,0.10540846,0.08040874,0.04171627,0.00000000,0.00021537,0.05751083
-2.73436718,0.15926935,0.00022388,0.03873993,0.08936062,0.06905735,0.03538745,0.00000000,0.00018545,0.04841088
-2.72836418,0.13525131,0.00018918,0.03256534,0.07529826,0.05935784,0.02988708,0.00000000,0.00015972,0.04049258
-2.72236118,0.11478228,0.00015899,0.02720145,0.06309301,0.05125142,0.02516148,0.00000000,0.00013808,0.03366423
-2.71635818,0.09764926,0.00013301,0.02258365,0.05260549,0.04467661,0.02115467,0.00000000,0.00012039,0.02783029
-2.71035518,0.08363744,0.00011092,0.01864495,0.04369063,0.03957363,0.01781023,0.00000000,0.00010654,0.02289431
-2.70435218,0.07253871,0.00009238,0.01531805,0.03620241,0.03588821,0.01507305,0.00000000,0.00009639,0.01876151
-2.69834917,0.06415869,0.00007708,0.01253702,0.02999786,0.03357453,0.01289074,0.00000000,0.00008983,0.01534087
-2.69234617,0.05832200,0.00006468,0.01023876,0.02494030,0.03259737,0.01121468,0.00000000,0.00008679,0.01254675
-2.68634317,0.05487571,0.00005489,0.00836398,0.02090182,0.03293328,0.01000084,0.00000000,0.00008720,0.01030003
-2.68034017,0.05369108,0.00004743,0.00685803,0.01776494,0.03457081,0.00921017,0.00000000,0.00009102,0.00852884
-2.67433717,0.05466352,0.00004204,0.00567132,0.01542364,0.03750980,0.00880878,0.00000000,0.00009827,0.00716891
-2.66833417,0.05771098,0.00003851,0.00475950,0.01378370,0.04175967,0.00876778,0.00000000,0.00010895,0.00616359
-2.66233117,0.06277085,0.00003664,0.00408345,0.01276249,0.04733693,0.00906284,0.00000000,0.00012311,0.00546358
-2.65632816,0.06979559,0.00003626,0.00360910,0.01228831,0.05426182,0.00967363,0.00000000,0.00014078,0.00502643
-2.65032516,0.07874733,0.00003722,0.00330704,0.01229943,0.06255433,0.01058301,0.00000000,0.00016203,0.00481596
-2.64432216,0.08959169,0.00003940,0.00315209,0.01274271,0.07222967,0.01177607,0.00000000,0.00018688,0.00480147
-2.63831916,0.10229096,0.00004267,0.00312282,0.01357219,0.08329339,0.01323916,0.00000000,0.00021534,0.00495693
-2.63231616,0.11679720,0.00004695,0.00320095,0.01474751,0.09573634,0.01495884,0.00000000,0.00024740,0.00526014
-2.62631316,0.13304531,0.00005214,0.00337084,0.01623236,0.10952970,0.01692080,0.00000000,0.00028297,0.00569195
-2.62031016,0.15094654,0.00005816,0.00361893,0.01799292,0.12462036,0.01910895,0.00000000,0.00032192,0.00623544
-2.61430715,0.17038276,0.00006490,0.00393329,0.01999650,0.14092680,0.02150447,0.00000000,0.00036405,0.00687524
-2.60830415,0.19120178,0.00007229,0.00430311,0.02221030,0.15833585,0.02408514,0.00000000,0.00040907,0.00759690
-2.60230115,0.21321400,0.00008021,0.00471839,0.02460043,0.17670045,0.02682478,0.00000000,0.00045663,0.00838638
-2.59629815,0.23619069,0.00008857,0.00516958,0.02713113,0.19583871,0.02969294,0.00000000,0.00050626,0.00922965
-2.59029515,0.25986412,0.00009724,0.00564737,0.02976432,0.21553443,0.03265483,0.00000000,0.00055746,0.01011243
-2.58429215,0.28392960,0.00010610,0.00614256,0.03245940,0.23553908,0.03567156,0.00000000,0.00060961,0.01101998
-2.57828914,0.30804960,0.00011500,0.00664597,0.03517342,0.25557554,0.03870056,0.00000000,0.00066207,0.01193716
-2.57228614,0.33185982,0.00012380,0.00714843,0.03786139,0.27534327,0.04169641,0.00000000,0.00071413,0.01284843
-2.56628314,0.35497710,0.00013236,0.00764091,0.04047705,0.29452504,0.04461181,0.00000000,0.00076508,0.01373811
-2.56028014,0.37700897,0.00014052,0.00811457,0.04297368,0.31279494,0.04739884,0.00000000,0.00081421,0.01459061
-2.55427714,0.39756448,0.00014812,0.00856104,0.04530519,0.32982738,0.05001038,0.00000000,0.00086086,0.01539086
-2.54827414,0.41626594,0.00015503,0.00897258,0.04742735,0.34530680,0.05240170,0.00000000,0.00090445,0.01612470
-2.54227114,0.43276099,0.00016110,0.00934239,0.04929908,0.35893763,0.05453208,0.00000000,0.00094449,0.01677933
-2.53626813,0.44673466,0.00016622,0.00966483,0.05088367,0.37045419,0.05636651,0.00000000,0.00098068,0.01734384
-2.53026513,0.45792069,0.00017026,0.00993574,0.05215009,0.37962992,0.05787725,0.00000000,0.00101288,0.01780965
-2.52426213,0.46611176,0.00017316,0.01015270,0.05307405,0.38628570,0.05904536,0.00000000,0.00104119,0.01817094
-2.51825913,0.47116803,0.00017484,0.01031520,0.05363892,0.39029672,0.05986194,0.00000000,0.00106597,0.01842508
-2.51225613,0.47302369,0.00017527,0.01042495,0.05383650,0.39159768,0.06032926,0.00000000,0.00108790,0.01857293
-2.50625313,0.47169106,0.00017444,0.01048595,0.05366739,0.39018600,0.06046145,0.00000000,0.00110797,0.01861906
-2.50025013,0.46726222,0.00017237,0.01050461,0.05314119,0.38612286,0.06028498,0.00000000,0.00112750,0.01857193
-2.49424712,0.45990790,0.00016910,0.01048983,0.05227636,0.37953211,0.05983874,0.00000000,0.00114820,0.01844389
-2.48824412,0.44987380,0.00016470,0.01045291,0.05109976,0.37059700,0.05917374,0.00000000,0.00117213,0.01825113
-2.48224112,0.43747440,0.00015926,0.01040751,0.04964596,0.35955494,0.05835247,0.00000000,0.00120173,0.01801346
-2.47623812,0.42308457,0.00015290,0.01036947,0.04795630,0.34669043,0.05744791,0.00000000,0.00123976,0.01775408
-2.47023512,0.40712933,0.00014574,0.01035656,0.04607769,0.33232664,0.05654219,0.00000000,0.00128933,0.01749916
-2.46423212,0.39007207,0.00013792,0.01038819,0.04406134,0.31681577,0.05572491,0.00000000,0.00135381,0.01727735
-2.45822911,0.37240182,0.00012958,0.01048506,0.04196130,0.30052881,0.05509127,0.00000000,0.00143679,0.01711925
-2.45222611,0.35461991,0.00012087,0.01066873,0.03983304,0.28384494,0.05473989,0.00000000,0.00154204,0.01705682
-2.44622311,0.33722659,0.00011195,0.01096112,0.03773194,0.26714105,0.05477046,0.00000000,0.00167338,0.01712264
-2.44022011,0.32070784,0.00010294,0.01138399,0.03571193,0.25078165,0.05528126,0.00000000,0.00183461,0.01734928
-2.43421711,0.30552303,0.00009399,0.01195838,0.03382413,0.23510964,0.05636654,0.00000000,0.00202940,0.01776856
-2.42821411,0.29209347,0.00008521,0.01270401,0.03211571,0.22043800,0.05811396,0.00000000,0.00226114,0.01841081
-2.42221111,0.28079232,0.00007672,0.01363864,0.03062888,0.20704274,0.06060192,0.00000000,0.00253283,0.01930421
-2.41620810,0.27193598,0.00006860,0.01477749,0.02940007,0.19515719,0.06389708,0.00000000,0.00284692,0.02047411
-2.41020510,0.26577714,0.00006095,0.01613261,0.02845932,0.18496770,0.06805201,0.00000000,0.00320517,0.02194248
-2.40420210,0.26249959,0.00005381,0.01771234,0.02782988,0.17661078,0.07310312,0.00000000,0.00360850,0.02372736
-2.39819910,0.26221489,0.00004725,0.01952080,0.02752809,0.17017170,0.07906895,0.00000000,0.00405689,0.02584253
-2.39219610,0.26496092,0.00004130,0.02155751,0.02756335,0.16568441,0.08594886,0.00000000,0.00454922,0.02829726
-2.38619310,0.27070235,0.00003600,0.02381707,0.02793847,0.16313282,0.09372237,0.00000000,0.00508317,0.03109623
-2.38019010,0.27933303,0.00003137,0.02628906,0.02865014,0.16245323,0.10234916,0.00000000,0.00565522,0.03423968
-2.37418709,0.29068031,0.00002743,0.02895801,0.02968959,0.16353792,0.11176972,0.00000000,0.00626054,0.03772370
-2.36818409,0.30451115,0.00002421,0.03180365,0.03104354,0.16623972,0.12190703,0.00000000,0.00689308,0.04154076
-2.36218109,0.32054016,0.00002174,0.03480129,0.03269522,0.17037754,0.13266901,0.00000000,0.00754558,0.04568050
-2.35617809,0.33843920,0.00002005,0.03792243,0.03462564,0.17574257,0.14395194,0.00000000,0.00820972,0.05013061
-2.35017509,0.35784862,0.00001920,0.04113558,0.03681492,0.18210530,0.15564481,0.00000000,0.00887630,0.05487797
-2.34417209,0.37838971,0.00001926,0.04440719,0.03924378,0.18922296,0.16763453,0.00000000,0.00953542,0.05990987
-2.33816908,0.39967826,0.00002033,0.04770282,0.04189505,0.19684734,0.17981181,0.00000000,0.01017678,0.06521529
-2.33216608,0.42133872,0.00002253,0.05098837,0.04475521,0.20473287,0.19207774,0.00000000,0.01078998,0.07078618
-2.32616308,0.44301866,0.00002603,0.05423134,0.04781588,0.21264467,0.20435057,0.00000000,0.01136488,0.07661872
-2.32016008,0.46440292,0.00003101,0.05740214,0.05107520,0.22036637,0.21657272,0.00000000,0.01189189,0.08271428
-2.31415708,0.48522703,0.00003773,0.06047532,0.05453905,0.22770754,0.22871749,0.00000000,0.01236240,0.08908025
-2.30815408,0.50528925,0.00004646,0.06343068,0.05822202,0.23451034,0.24079523,0.00000000,0.01276905,0.09573044
-2.30215108,0.52446073,0.00005752,0.06625412,0.06214809,0.24065534,0.25285866,0.00000000,0.01310613,0.10268511
-2.29614807,0.54269330,0.00007131,0.06893834,0.06635087,0.24606609,0.26500687,0.00000000,0.01336975,0.10997047
-2.29014507,0.56002425,0.00008823,0.07148319,0.07087351,0.25071238,0.27738786,0.00000000,0.01355814,0.11761775
-2.28414207,0.57657804,0.00010875,0.07389571,0.07576805,0.25461188,0.29019917,0.00000000,0.01367177,0.12566164
-2.27813907,0.59256429,0.00013337,0.07618977,0.08109432,0.25783016,0.30368645,0.00000000,0.01371340,0.13413832
-2.27213607,0.60827235,0.00016264,0.07838549,0.08691833,0.26047899,0.31813982,0.00000000,0.01368809,0.14308300
-2.26613307,0.62406216,0.00019710,0.08050822,0.09331013,0.26271281,0.33388799,0.00000000,0.01360311,0.15252709
-2.26013007,0.64035182,0.00023732,0.08258734,0.10034133,0.26472367,0.35129009,0.00000000,0.01346778,0.16249516
-2.25412706,0.65760218,0.00028386,0.08465476,0.10808207,0.26673452,0.37072545,0.00000000,0.01329318,0.17300176
-2.24812406,0.67629900,0.00033725,0.08674337,0.11659786,0.26899135,0.39258147,0.00000000,0.01309189,0.18404835
-2.24212106,0.69693331,0.00039799,0.08888538,0.12594615,0.27175419,0.41724006,0.00000000,0.01287763,0.19562046
-2.23611806,0.71998079,0.00046649,0.09111066,0.13617289,0.27528748,0.44506296,0.00000000,0.01266484,0.20768516
-2.23011506,0.74588099,0.00054311,0.09344527,0.14730915,0.27985013,0.47637659,0.00000000,0.01246832,0.22018929
-2.22411206,0.77501726,0.00062807,0.09591012,0.15936800,0.28568560,0.51145686,0.00000000,0.01230276,0.23305821
-2.21810905,0.80769831,0.00072147,0.09851992,0.17234184,0.29301248,0.55051465,0.00000000,0.01218241,0.24619557
-2.21210605,0.84414202,0.00082327,0.10128245,0.18620018,0.30201584,0.59368260,0.00000000,0.01212063,0.25948382
-2.20610305,0.88446249,0.00093325,0.10419820,0.20088820,0.31283981,0.64100365,0.00000000,0.01212965,0.27278586
-2.20010005,0.92866062,0.00105101,0.10726030,0.21632599,0.32558150,0.69242207,0.00000000,0.01222024,0.28594747
-2.19409705,0.97661883,0.00117598,0.11045491,0.23240873,0.34028669,0.74777726,0.00000000,0.01240145,0.29880073
-2.18809405,1.02809997,0.00130739,0.11376185,0.24900773,0.35694722,0.80680081,0.00000000,0.01268054,0.31116812
-2.18209105,1.08275057,0.00144429,0.11715555,0.26597234,0.37550033,0.86911690,0.00000000,0.01306277,0.32286739
-2.17608804,1.14010820,0.00158554,0.12060615,0.28313278,0.39582973,0.93424624,0.00000000,0.01355139,0.33371666
-2.17008504,1.19961251,0.00172987,0.12408084,0.30030369,0.41776846,1.00161336,0.00000000,0.01414762,0.34353992
-2.16408204,1.26061943,0.00187585,0.12754507,0.31728831,0.44110331,1.07055716,0.00000000,0.01485063,0.35217240
-2.15807904,1.32241795,0.00202197,0.13096389,0.33388318,0.46558042,1.14034413,0.00000000,0.01565768,0.35946571
-2.15207604,1.38424847,0.00216662,0.13430302,0.34988307,0.49091198,1.21018396,0.00000000,0.01656408,0.36529252
-2.14607304,1.44532214,0.00230817,0.13752984,0.36508609,0.51678352,1.27924683,0.00000000,0.01756336,0.36955054
-2.14007004,1.50484015,0.00244499,0.14061406,0.37929857,0.54286162,1.34668169,0.00000000,0.01864732,0.37216561
-2.13406703,1.56201231,0.00257546,0.14352813,0.39233966,0.56880154,1.41163497,0.00000000,0.01980609,0.37309378
-2.12806403,1.61607418,0.00269807,0.14624739,0.40404546,0.59425461,1.47326890,0.00000000,0.02102826,0.37232237
-2.12206103,1.66630213,0.00281138,0.14874992,0.41427240,0.61887515,1.53077895,0.00000000,0.02230094,0.36986985
-2.11605803,1.71202606,0.00291410,0.15101612,0.42289993,0.64232665,1.58340977,0.00000000,0.02360984,0.36578463
-2.11005503,1.75263946,0.00300508,0.15302817,0.42983228,0.66428711,1.63046925,0.00000000,0.02493939,0.36014291
-2.10405203,1.78760678,0.00308336,0.15476933,0.43499942,0.68445356,1.67134032,0.00000000,0.02627282,0.35304550
-2.09804902,1.81646830,0.00314814,0.15622320,0.43835715,0.70254581,1.70549051,0.00000000,0.02759235,0.34461412
-2.09204602,1.83884275,0.00319883,0.15737306,0.43988641,0.71830931,1.73247898,0.00000000,0.02887932,0.33498696
-2.08604302,1.85442801,0.00323501,0.15820129,0.43959203,0.73151751,1.75196137,0.00000000,0.03011448,0.32431411
-2.08004002,1.86300051,0.00325645,0.15868906,0.43750080,0.74197371,1.76369243,0.00000000,0.03127819,0.31275281
-2.07403702,1.86441364,0.00326311,0.15881618,0.43365938,0.74951253,1.76752680,0.00000000,0.03235082,0.30046281
-2.06803402,1.85859571,0.00325511,0.15856137,0.42813184,0.75400122,1.76341821,0.00000000,0.03331306,0.28760216
-2.06203102,1.84554780,0.00323271,0.15790268,0.42099727,0.75534092,1.75141733,0.00000000,0.03414643,0.27432332
-2.05602801,1.82534188,0.00319633,0.15681834,0.41234743,0.75346787,1.73166850,0.00000000,0.03483365,0.26077006
-2.05002501,1.79811917,0.00314651,0.15528776,0.40228455,0.74835457,1.70440567,0.00000000,0.03535916,0.24707487
-2.04402201,1.76408889,0.00308392,0.15329280,0.39091943,0.74001096,1.66994756,0.00000000,0.03570961,0.23335731
-2.03801901,1.72352719,0.00300932,0.15081908,0.37836984,0.72848537,1.62869218,0.00000000,0.03587425,0.21972290
-2.03201601,1.67677613,0.00292358,0.14785736,0.36475908,0.71386521,1.58111069,0.00000000,0.03584537,0.20626279
-2.02601301,1.62424219,0.00282764,0.14440486,0.35021494,0.69627722,1.52774058,0.00000000,0.03561862,0.19305409
-2.02001001,1.56639420,0.00272253,0.14046632,0.33486873,0.67588699,1.46917813,0.00000000,0.03519324,0.18016056
-2.01400700,1.50376010,0.00260936,0.13605496,0.31885442,0.65289781,1.40607002,0.00000000,0.03457221,0.16763381
-2.00800400,1.43692233,0.00248926,0.13119293,0.30230789,0.62754848,1.33910411,0.00000000,0.03376226,0.15551469
-2.00200100,1.36651163,0.00236345,0.12591154,0.28536605,0.60011017,1.26899929,0.00000000,0.03277373,0.14383486
-1.99599800,1.29319903,0.00223316,0.12025099,0.26816586,0.57088217,1.19649460,0.00000000,0.03162036,0.13261826
-1.98999500,1.21768613,0.00209965,0.11425975,0.25084323,0.54018673,1.12233758,0.00000000,0.03031893,0.12188265
-1.98399200,1.14069382,0.00196416,0.10799353,0.23353172,0.50836291,1.04727223,0.00000000,0.02888878,0.11164085
-1.97798899,1.06294973,0.00182795,0.10151391,0.21636107,0.47575980,0.97202668,0.00000000,0.02735130,0.10190186
-1.97198599,0.98517475,0.00169223,0.09488675,0.19945562,0.44272925,0.89730108,0.00000000,0.02572927,0.09267163
-1.96598299,0.90806930,0.00155816,0.08818037,0.18293265,0.40961835,0.82375594,0.00000000,0.02404630,0.08395373
-1.95997999,0.83229975,0.00142684,0.08146367,0.16690070,0.37676210,0.75200144,0.00000000,0.02232607,0.07574964
-1.95397699,0.75848556,0.00129927,0.07480423,0.15145794,0.34447640,0.68258795,0.00000000,0.02059182,0.06805891
-1.94797399,0.68718790,0.00117634,0.06826653,0.13669079,0.31305171,0.61599821,0.00000000,0.01886566,0.06087918
-1.94197099,0.61889989,0.00105886,0.06191028,0.12267266,0.28274770,0.55264140,0.00000000,0.01716813,0.05420606
-1.93596798,0.55403915,0.00094748,0.05578907,0.10946308,0.25378897,0.49284926,0.00000000,0.01551774,0.04803295
-1.92996498,0.49294277,0.00084271,0.04994925,0.09710712,0.22636200,0.43687442,0.00000000,0.01393063,0.04235089
-1.92396198,0.43586479,0.00074496,0.04442918,0.08563527,0.20061346,0.38489086,0.00000000,0.01242035,0.03714841
-1.91795898,0.38297637,0.00065448,0.03925874,0.07506364,0.17664983,0.33699650,0.00000000,0.01099772,0.03241143
-1.91195598,0.33436827,0.00057138,0.03445921,0.06539455,0.15453819,0.29321755,0.00000000,0.00967084,0.02812332
-1.90595298,0.29005564,0.00049567,0.03004350,0.05661751,0.13430828,0.25351462,0.00000000,0.00844514,0.02426495
-1.89994997,0.24998458,0.00042723,0.02601654,0.04871043,0.11595537,0.21778998,0.00000000,0.00732350,0.02081495
-1.89394697,0.21404019,0.00036586,0.02237602,0.04164112,0.09944403,0.18589582,0.00000000,0.00630654,0.01774996
-1.88794397,0.18205565,0.00031126,0.01911315,0.03536892,0.08471233,0.15764306,0.00000000,0.00539279,0.01504502
