energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.17858929,2.14926544,0.00136365,0.02153004,0.30492439,1.81614809,0.08004442,0.40276615,0.00335079,0.04426402
-3.17258629,2.17421482,0.00133978,0.02293990,0.29265002,1.84231761,0.07779714,0.41187549,0.00349016,0.04441973
-3.16658329,2.20824344,0.00131984,0.02444613,0.28320125,1.87514651,0.07624964,0.42257904,0.00366098,0.04483541
-3.16058029,2.25104050,0.00130463,0.02603453,0.27633908,1.91445276,0.07537938,0.43485380,0.00386374,0.04550417
-3.15457729,2.30224640,0.00129486,0.02768947,0.27181235,1.96003299,0.07516238,0.44865234,0.00409867,0.04641645
-3.14857429,2.36146141,0.00129112,0.02939430,0.26936429,2.01166481,0.07557432,0.46390570,0.00436580,0.04756050
-3.14257129,2.42825353,0.00129388,0.03113182,0.26873832,2.06910716,0.07659149,0.48052748,0.00466493,0.04892302
-3.13656828,2.50216533,0.00130347,0.03288475,0.26968313,2.13209890,0.07819142,0.49841905,0.00499560,0.05048969
-3.13056528,2.58271955,0.00132007,0.03463625,0.27195698,2.20035567,0.08035334,0.51747541,0.00535714,0.05224590
-3.12456228,2.66942337,0.00134368,0.03637033,0.27533116,2.27356535,0.08305828,0.53759151,0.00574863,0.05417737
-3.11855928,2.76177133,0.00137417,0.03807238,0.27959268,2.35138258,0.08628900,0.55866846,0.00616892,0.05627077
-3.11255628,2.85924701,0.00141124,0.03972944,0.28454614,2.43342297,0.09002971,0.58061948,0.00661664,0.05851429
-3.10655328,2.96132372,0.00145446,0.04133062,0.29001489,2.51925750,0.09426549,0.60337491,0.00709016,0.06089807
-3.10055028,3.06746449,0.00150323,0.04286727,0.29584147,2.60840804,0.09898173,0.62688624,0.00758761,0.06341449
-3.09454727,3.17712175,0.00155687,0.04433315,0.30188755,2.70034451,0.10416336,0.65112858,0.00810689,0.06605844
-3.08854427,3.28973706,0.00161457,0.04572446,0.30803322,2.79448449,0.10979410,0.67610163,0.00864562,0.06882724
-3.08254127,3.40474137,0.00167547,0.04703981,0.31417605,2.89019567,0.11585573,0.70182877,0.00920118,0.07172060
-3.07653827,3.52155600,0.00173862,0.04828006,0.32022969,2.98680153,0.12232736,0.72835435,0.00977068,0.07474025
-3.07053527,3.63959465,0.00180306,0.04944811,0.32612236,3.08359047,0.12918486,0.75573926,0.01035094,0.07788951
-3.06453227,3.75826652,0.00186780,0.05054859,0.33179524,3.17982796,0.13640040,0.78405479,0.01093856,0.08117275
-3.05852926,3.87698035,0.00193186,0.05158753,0.33720078,3.27477164,0.14394211,0.81337522,0.01152983,0.08459462
-3.05252626,3.99514941,0.00199432,0.05257200,0.34230115,3.36768836,0.15177390,0.84376920,0.01212083,0.08815930
-3.04652326,4.11219686,0.00205428,0.05350968,0.34706672,3.45787258,0.15985544,0.87529057,0.01270740,0.09186966
-3.04052026,4.22756119,0.00211092,0.05440847,0.35147478,3.54466486,0.16814226,0.90796889,0.01328517,0.09572639
-3.03451726,4.34070121,0.00216351,0.05527615,0.35550837,3.62746939,0.17658596,0.94180014,0.01384962,0.09972712
-3.02851426,4.45110024,0.00221141,0.05612000,0.35915536,3.70576964,0.18513455,0.97673817,0.01439611,0.10386570
-3.02251126,4.55826890,0.00225407,0.05694652,0.36240769,3.77914075,0.19373281,1.01268724,0.01491990,0.10813142
-3.01650825,4.66174639,0.00229106,0.05776116,0.36526083,3.84725831,0.20232279,1.04949622,0.01541628,0.11250849
-3.01050525,4.76110018,0.00232203,0.05856819,0.36771337,3.90990256,0.21084432,1.08695462,0.01588055,0.11697564
-3.00450225,4.85592404,0.00234676,0.05937051,0.36976671,3.96695808,0.21923552,1.12479102,0.01630814,0.12150588
-2.99849925,4.94583486,0.00236509,0.06016960,0.37142500,4.01840889,0.22743349,1.16267387,0.01669465,0.12606655
-2.99249625,5.03046871,0.00237697,0.06096550,0.37269502,4.06432943,0.23537492,1.20021498,0.01703597,0.13061953
-2.98649325,5.10947662,0.00238240,0.06175685,0.37358623,4.10487214,0.24299685,1.23697562,0.01732830,0.13512171
-2.98049025,5.18252107,0.00238145,0.06254093,0.37411085,4.14025263,0.25023754,1.27247508,0.01756824,0.13952578
-2.97448724,5.24927366,0.00237424,0.06331380,0.37428400,4.17073348,0.25703731,1.30620172,0.01775288,0.14378108
-2.96848424,5.30941483,0.00236091,0.06407040,0.37412383,4.19660787,0.26333967,1.33762586,0.01787986,0.14783484
-2.96248124,5.36263604,0.00234165,0.06480471,0.37365175,4.21818418,0.26909233,1.36621438,0.01794741,0.15163346
-2.95647824,5.40864488,0.00231665,0.06550988,0.37289261,4.23577265,0.27424853,1.39144642,0.01795445,0.15512396
-2.95047524,5.44717312,0.00228614,0.06617848,0.37187490,4.24967469,0.27876817,1.41282954,0.01790060,0.15825555
-2.94447224,5.47798748,0.00225035,0.06680257,0.37063093,4.26017555,0.28261920,1.42991589,0.01778623,0.16098115
-2.93846923,5.50090273,0.00220952,0.06737396,0.36919700,4.26754052,0.28577875,1.44231760,0.01761250,0.16325896
-2.93246623,5.51579617,0.00216394,0.06788435,0.36761341,4.27201442,0.28823430,1.44972083,0.01738135,0.16505383
-2.92646323,5.52262271,0.00211390,0.06832551,0.36592446,4.27382415,0.28998463,1.45189792,0.01709548,0.16633858
-2.92046023,5.52142923,0.00205973,0.06868943,0.36417822,4.27318344,0.29104050,1.44871695,0.01675839,0.16709504
-2.91445723,5.51236699,0.00200182,0.06896853,0.36242620,4.27029917,0.29142502,1.44014852,0.01637424,0.16731486
-2.90845423,5.49570109,0.00194058,0.06915574,0.36072274,4.26537802,0.29117370,1.42626915,0.01594788,0.16700001
-2.90245123,5.47181562,0.00187650,0.06924473,0.35912420,4.25863267,0.29033405,1.40726129,0.01548469,0.16616298
-2.89644822,5.44121394,0.00181012,0.06922997,0.35768793,4.25028659,0.28896473,1.38340982,0.01499055,0.16482665
-2.89044522,5.40451328,0.00174204,0.06910685,0.35647091,4.24057655,0.28713435,1.35509508,0.01447165,0.16302379
-2.88444222,5.36243364,0.00167293,0.06887181,0.35552824,4.22975254,0.28491978,1.32278279,0.01393442,0.16079633
-2.87843922,5.31578103,0.00160350,0.06852237,0.35491141,4.21807447,0.28240413,1.28701118,0.01338536,0.15819426
-2.87243622,5.26542566,0.00153454,0.06805717,0.35466643,4.20580600,0.27967449,1.24837581,0.01283092,0.15527434
-2.86643322,5.21227600,0.00146685,0.06747602,0.35483183,4.19320555,0.27681937,1.20751271,0.01227735,0.15209863
-2.86043022,5.15724980,0.00140128,0.06677985,0.35543679,4.18051512,0.27392616,1.16508057,0.01173053,0.14873281
-2.85442721,5.10124359,0.00133867,0.06597073,0.35649923,4.16794766,0.27107847,1.12174263,0.01119594,0.14524458
-2.84842421,5.04510227,0.00127989,0.06505173,0.35802420,4.15567390,0.26835365,1.07814894,0.01067844,0.14170185
-2.84242121,4.98959017,0.00122576,0.06402693,0.36000249,4.14380962,0.26582053,1.03491977,0.01018228,0.13817116
-2.83641821,4.93536536,0.00117709,0.06290127,0.36240967,4.13240445,0.26353743,0.99263082,0.00971098,0.13471610
-2.83041521,4.88295851,0.00113466,0.06168049,0.36520559,4.12143296,0.26155051,0.95180057,0.00926733,0.13139590
-2.82441221,4.83275730,0.00109915,0.06037103,0.36833435,4.11078904,0.25989269,0.91288039,0.00885336,0.12826433
-2.81840920,4.78499755,0.00107123,0.05897989,0.37172492,4.10028416,0.25858286,0.87624761,0.00847033,0.12536864
-2.81240620,4.73976126,0.00105145,0.05751463,0.37529228,4.08964980,0.25762576,0.84220166,0.00811884,0.12274895
-2.80640320,4.69698190,0.00104034,0.05598325,0.37893923,4.07854432,0.25701216,0.81096340,0.00779880,0.12043783
-2.80040020,4.65645666,0.00103830,0.05439417,0.38255864,4.06656424,0.25671964,0.78267740,0.00750957,0.11846014
-2.79439720,4.61786519,0.00104571,0.05275620,0.38603639,4.05325936,0.25671374,0.75741693,0.00725003,0.11683319
-2.78839420,4.58079378,0.00106288,0.05107857,0.38925451,4.03815139,0.25694939,0.73519144,0.00701864,0.11556714
-2.78239120,4.54476411,0.00109003,0.04937091,0.39209489,4.02075528,0.25737279,0.71595586,0.00681358,0.11466562
-2.77638819,4.50926509,0.00112740,0.04764336,0.39444308,4.00060225,0.25792336,0.69962137,0.00663285,0.11412661
-2.77038519,4.47378642,0.00117515,0.04590654,0.39619223,3.97726375,0.25853596,0.68606706,0.00647431,0.11394339
-2.76438219,4.43785240,0.00123346,0.04417165,0.39724708,3.95037515,0.25914311,0.67515180,0.00633584,0.11410565
-2.75837919,4.40105450,0.00130249,0.04245050,0.39752770,3.91965823,0.25967732,0.66672597,0.00621534,0.11460074
-2.75237619,4.36308126,0.00138243,0.04075552,0.39697309,3.88494151,0.26007325,0.66064222,0.00611085,0.11541476
-2.74637319,4.32374427,0.00147349,0.03909974,0.39554428,3.84617747,0.26026982,0.65676509,0.00602061,0.11653377
-2.74037019,4.28299903,0.00157590,0.03749677,0.39322700,3.80345603,0.26021218,0.65497877,0.00594305,0.11794483
-2.73436718,4.24095978,0.00168994,0.03596068,0.39003374,3.75701343,0.25985335,0.65519285,0.00587686,0.11963686
-2.72836418,4.19790762,0.00181594,0.03450585,0.38600508,3.70723635,0.25915566,0.65734576,0.00582099,0.12160134
-2.72236118,4.15429130,0.00195425,0.03314675,0.38121030,3.65466062,0.25809190,0.66140563,0.00577466,0.12383280
-2.71635818,4.11072057,0.00210524,0.03189770,0.37574716,3.59996466,0.25664600,0.66736874,0.00573738,0.12632893
-2.71035518,4.06795206,0.00226928,0.03077255,0.36974084,3.54395751,0.25481350,0.67525534,0.00570891,0.12909053
-2.70435218,4.02686798,0.00244675,0.02978428,0.36334192,3.48756162,0.25260144,0.68510333,0.00568922,0.13212104
-2.69834917,3.98844812,0.00263794,0.02894463,0.35672363,3.43179092,0.25002802,0.69695979,0.00567852,0.13542590
-2.69234617,3.95373601,0.00284307,0.02826366,0.35007812,3.37772447,0.24712175,0.71087096,0.00567715,0.13901150
-2.68634317,3.92380033,0.00306221,0.02774936,0.34361200,3.32647646,0.24392025,0.72687106,0.00568560,0.14288406
-2.68034017,3.89969254,0.00329528,0.02740715,0.33754115,3.27916332,0.24046872,0.74497050,0.00570441,0.14704821
-2.67433717,3.88240258,0.00354194,0.02723960,0.33208489,3.23686885,0.23681811,0.76514411,0.00573412,0.15150551
-2.66833417,3.87281382,0.00380160,0.02724602,0.32745968,3.20060841,0.23302303,0.78732011,0.00577525,0.15625293
-2.66233117,3.87165922,0.00407333,0.02742221,0.32387247,3.17129317,0.22913954,0.81137033,0.00582818,0.16128137
-2.65632816,3.87948031,0.00435587,0.02776034,0.32151391,3.14969573,0.22522285,0.83710241,0.00589312,0.16657431
-2.65032516,3.89659074,0.00464755,0.02824886,0.32055162,3.13641820,0.22132504,0.86425456,0.00597006,0.17210664
-2.64432216,3.92304602,0.00494634,0.02887255,0.32112374,3.13186392,0.21749290,0.89249319,0.00605870,0.17784380
-2.63831916,3.95862099,0.00524976,0.02961271,0.32333291,3.13621401,0.21376605,0.92141395,0.00615841,0.18374126
-2.63231616,4.00279616,0.00555498,0.03044751,0.32724116,3.14940969,0.21017526,0.95054628,0.00626823,0.18974439
-2.62631316,4.05475402,0.00585879,0.03135239,0.33286561,3.17114133,0.20674122,0.97936141,0.00638679,0.19578873
-2.62031016,4.11338577,0.00615766,0.03230063,0.34017543,3.20084506,0.20347377,1.00728384,0.00651239,0.20180080
-2.61430715,4.17730894,0.00644783,0.03326405,0.34909024,3.23770716,0.20037157,1.03370576,0.00664294,0.20769921
-2.60830415,4.24489546,0.00672535,0.03421371,0.35947989,3.28067687,0.19742226,1.05800405,0.00677605,0.21339632
-2.60230115,4.31430979,0.00698618,0.03512072,0.37116603,3.32848727,0.19460321,1.07955911,0.00690907,0.21880018
-2.59629815,4.38355602,0.00722629,0.03595711,0.38392522,3.37968424,0.19188261,1.09777477,0.00703914,0.22381687
-2.59029515,4.45053249,0.00744179,0.03669663,0.39749377,3.43266261,0.18922107,1.11209849,0.00716331,0.22835294
-2.58429215,4.51309241,0.00762898,0.03731559,0.41157413,3.48570892,0.18657352,1.12204079,0.00727862,0.23231817
-2.57828914,4.56910828,0.00778454,0.03779355,0.42584268,3.53704939,0.18389141,1.12719322,0.00738222,0.23562826
-2.57228614,4.61653809,0.00790554,0.03811404,0.43995867,3.58490186,0.18112501,1.12724396,0.00747146,0.23820751
-2.56628314,4.65349099,0.00798960,0.03826506,0.45357413,3.62753006,0.17822587,1.12199032,0.00754404,0.23999142
-2.56028014,4.67829007,0.00803492,0.03823947,0.46634430,3.66329847,0.17514914,1.11134767,0.00759813,0.24092895
-2.55427714,4.68953007,0.00804037,0.03803531,0.47793825,3.69072586,0.17185580,1.09535427,0.00763242,0.24098458
-2.54827414,4.68612796,0.00800553,0.03765583,0.48804929,3.70853574,0.16831468,1.07417196,0.00764627,0.24013990
-2.54227114,4.66736446,0.00793069,0.03710948,0.49640486,3.71570178,0.16450412,1.04808260,0.00763976,0.23839480
-2.53626813,4.63291492,0.00781689,0.03640963,0.50277530,3.71148649,0.16041330,1.01748042,0.00761377,0.23576811
-2.53026513,4.58286845,0.00766585,0.03557429,0.50698139,3.69547160,0.15604309,0.98286079,0.00756995,0.23229775
-2.52426213,4.51773436,0.00747996,0.03462555,0.50890018,3.66757879,0.15140654,0.94480579,0.00751081,0.22804033
-2.51825913,4.43843544,0.00726223,0.03358897,0.50846893,3.62807973,0.14652877,0.90396725,0.00743963,0.22307020
-2.51225613,4.34628824,0.00701618,0.03249292,0.50568700,3.57759475,0.14144654,0.86104799,0.00736042,0.21747798
-2.50625313,4.24297063,0.00674578,0.03136777,0.50061560,3.51707980,0.13620726,0.81678199,0.00727783,0.21136857
-2.50025013,4.13047753,0.00645534,0.03024510,0.49337536,3.44780190,0.13086767,0.77191423,0.00719706,0.20485878
-2.49424712,4.01106612,0.00614939,0.02915684,0.48414187,3.37130347,0.12549211,0.72718095,0.00712368,0.19807446
-2.48824412,3.88719194,0.00583259,0.02813449,0.47313934,3.28935658,0.12015055,0.68329091,0.00706350,0.19114750
-2.48224112,3.76143802,0.00550957,0.02720823,0.46063262,3.20390846,0.11491632,0.64090826,0.00702235,0.18421236
-2.47623812,3.63643899,0.00518489,0.02640624,0.44691789,3.11701995,0.10986379,0.60063746,0.00700591,0.17740270
-2.47023512,3.51480266,0.00486288,0.02575395,0.43231244,3.03079890,0.10506584,0.56301059,0.00701949,0.17084779
-2.46423212,3.39903155,0.00454757,0.02527339,0.41714386,2.94733090,0.10059154,0.52847730,0.00706784,0.16466908
-2.45822911,3.29144686,0.00424257,0.02498272,0.40173911,2.86860957,0.09650372,0.49739747,0.00715494,0.15897690
-2.45222611,3.19411744,0.00395106,0.02489569,0.38641386,2.79646913,0.09285687,0.47003666,0.00728383,0.15386740
-2.44622311,3.10879621,0.00367569,0.02502134,0.37146254,2.73252170,0.08969523,0.44656429,0.00745647,0.14941994
-2.44022011,3.03686625,0.00341855,0.02536376,0.35714934,2.67810160,0.08705121,0.42705433,0.00767361,0.14569480
-2.43421711,2.97929844,0.00318117,0.02592194,0.34370070,2.63421900,0.08494420,0.41148847,0.00793469,0.14273159
-2.42821411,2.93662242,0.00296449,0.02668977,0.33129929,2.60152477,0.08337980,0.39976135,0.00823784,0.14054811
-2.42221111,2.90891186,0.00276889,0.02765611,0.32007985,2.58028789,0.08234947,0.39168779,0.00857987,0.13913998
-2.41620810,2.89578489,0.00259420,0.02880503,0.31012694,2.57038656,0.08183075,0.38701150,0.00895634,0.13848088
-2.41020510,2.89641983,0.00243979,0.03011612,0.30147467,2.57131352,0.08178784,0.38541522,0.00936167,0.13852349
-2.40420210,2.90958566,0.00230457,0.03156488,0.29410826,2.58219537,0.08217267,0.38653181,0.00978928,0.13920116
-2.39819910,2.93368648,0.00218709,0.03312327,0.28796746,2.60182540,0.08292644,0.38995600,0.01023183,0.14043013
-2.39219610,2.96681829,0.00208561,0.03476031,0.28295158,2.62870862,0.08398148,0.39525661,0.01068140,0.14211232
-2.38619310,3.00683602,0.00199815,0.03644276,0.27892584,2.66111721,0.08526336,0.40198881,0.01112978,0.14413869
-2.38019010,3.05142849,0.00192263,0.03813583,0.27572881,2.69715435,0.08669332,0.40970611,0.01156874,0.14639278
-2.37418709,3.09819818,0.00185686,0.03980400,0.27318058,2.73482364,0.08819075,0.41797195,0.01199028,0.14875465
-2.36818409,3.14474309,0.00179870,0.04141180,0.27109129,2.77210138,0.08967574,0.42637047,0.01238692,0.15110479
-2.36218109,3.18873722,0.00174609,0.04292463,0.26926965,2.80700876,0.09107156,0.43451620,0.01275190,0.15332800
-2.35617809,3.22800670,0.00169708,0.04430956,0.26753117,2.83768090,0.09230695,0.44206261,0.01307943,0.15531710
-2.35017509,3.26059862,0.00164995,0.04553607,0.26570568,2.86243004,0.09331821,0.44870915,0.01336480,0.15697624
-2.34417209,3.28483993,0.00160318,0.04657680,0.26364386,2.87980023,0.09405093,0.45420679,0.01360454,0.15822373
-2.33816908,3.29938429,0.00155552,0.04740808,0.26122262,2.88861158,0.09446136,0.45836180,0.01379644,0.15899433
-2.33216608,3.30324525,0.00150600,0.04801054,0.25834903,2.88799228,0.09451735,0.46103785,0.01393958,0.15924083
-2.32616308,3.29581486,0.00145392,0.04836950,0.25496286,2.87739762,0.09419879,0.46215643,0.01403426,0.15893496
-2.32016008,3.27686743,0.00139885,0.04847522,0.25103742,2.85661548,0.09349769,0.46169552,0.01408190,0.15806749
-2.31415708,3.24654884,0.00134061,0.04832310,0.24657910,2.82575864,0.09241772,0.45968677,0.01408490,0.15664775
-2.30815408,3.20535241,0.00127925,0.04791369,0.24162535,2.78524484,0.09097345,0.45621124,0.01404647,0.15470226
-2.30215108,3.15408311,0.00121505,0.04725257,0.23624149,2.73576599,0.08918918,0.45139396,0.01397042,0.15227299
-2.29614807,3.09381206,0.00114841,0.04635014,0.23051646,2.67824857,0.08709753,0.44539745,0.01386094,0.14941494
-2.29014507,3.02582390,0.00107990,0.04522119,0.22455784,2.61380724,0.08473786,0.43841455,0.01372243,0.14619344
-2.28414207,2.95155961,0.00101015,0.04388450,0.21848623,2.54369439,0.08215451,0.43066080,0.01355927,0.14268118
-2.27813907,2.87255772,0.00093986,0.04236225,0.21242949,2.46924801,0.07939511,0.42236656,0.01337565,0.13895509
-2.27213607,2.79039631,0.00086976,0.04067941,0.20651700,2.39184037,0.07650892,0.41376927,0.01317546,0.13509337
-2.26613307,2.70663853,0.00080055,0.03886304,0.20087411,2.31282981,0.07354520,0.40510593,0.01296214,0.13117254
-2.26013007,2.62278359,0.00073289,0.03694164,0.19561724,2.23351759,0.07055195,0.39660622,0.01273864,0.12726491
-2.25412706,2.54022503,0.00066740,0.03494446,0.19084953,2.15511135,0.06757475,0.38848626,0.01250739,0.12343633
-2.24812406,2.46021755,0.00060461,0.03290079,0.18665744,2.07869641,0.06465591,0.38094337,0.01227027,0.11974450
-2.24212106,2.38385302,0.00054498,0.03083941,0.18310825,2.00521535,0.06183387,0.37415172,0.01202870,0.11623774
-2.23611806,2.31204600,0.00048885,0.02878801,0.18024851,1.93545626,0.05914294,0.36825917,0.01178364,0.11295425
-2.23011506,2.24552858,0.00043649,0.02677274,0.17810353,1.87004925,0.05661324,0.36338519,0.01153576,0.10992203
-2.22411206,2.18485361,0.00038808,0.02481781,0.17667780,1.80947058,0.05427085,0.35961992,0.01128543,0.10715916
-2.21810905,2.13040561,0.00034370,0.02294527,0.17595623,1.75405332,0.05213819,0.35702426,0.01103292,0.10467462
-2.21210605,2.08241770,0.00030337,0.02117481,0.17590621,1.70400344,0.05023452,0.35563102,0.01077846,0.10246946
-2.20610305,2.04099335,0.00026705,0.01952370,0.17648018,1.65941972,0.04857649,0.35544687,0.01052230,0.10053824
-2.20010005,2.00613100,0.00023461,0.01800681,0.17761873,1.62031608,0.04717874,0.35645507,0.01026489,0.09887064
-2.19409705,1.97775028,0.00020593,0.01663674,0.17925397,1.58664484,0.04605454,0.35861873,0.01000684,0.09745327
-2.18809405,1.95571800,0.00018082,0.01542396,0.18131295,1.55831947,0.04521624,0.36188449,0.00974909,0.09627135
-2.18209105,1.93987266,0.00015908,0.01437705,0.18372110,1.53523569,0.04467572,0.36618639,0.00949289,0.09531032
-2.17608804,1.93004627,0.00014050,0.01350297,0.18640542,1.51728976,0.04444470,0.37144981,0.00923983,0.09455736
-2.17008504,1.92608253,0.00012488,0.01280732,0.18929733,1.50439329,0.04453489,0.37759518,0.00899190,0.09400255
-2.16408204,1.92785070,0.00011199,0.01229462,0.19233508,1.49648406,0.04495798,0.38454152,0.00875148,0.09363981
-2.15807904,1.93525487,0.00010164,0.01196850,0.19546562,1.49353254,0.04572553,0.39220945,0.00852132,0.09346748
-2.15207604,1.94823851,0.00009365,0.01183198,0.19864589,1.49554420,0.04684868,0.40052376,0.00830456,0.09348861
-2.14607304,1.96678447,0.00008785,0.01188758,0.20184346,1.50255796,0.04833780,0.40941535,0.00810470,0.09371084
-2.14007004,1.99091105,0.00008408,0.01213743,0.20503665,1.51464117,0.05020204,0.41882253,0.00792557,0.09414611
-2.13406703,2.02066462,0.00008221,0.01258329,0.20821401,1.53188179,0.05244882,0.42869172,0.00777131,0.09481000
-2.12806403,2.05610978,0.00008214,0.01322651,0.21137339,1.55437875,0.05508332,0.43897752,0.00764629,0.09572088
-2.12206103,2.09731782,0.00008378,0.01406796,0.21452062,1.58223107,0.05810802,0.44964226,0.00755512,0.09689898
-2.11605803,2.14435462,0.00008705,0.01510782,0.21766787,1.61552684,0.06152221,0.46065511,0.00750250,0.09836532
-2.11005503,2.19726877,0.00009192,0.01634545,0.22083192,1.65433282,0.06532173,0.47199070,0.00749323,0.10014060
-2.10405203,2.25608087,0.00009834,0.01777906,0.22403238,1.69868537,0.06949861,0.48362768,0.00753206,0.10224421
-2.09804902,2.32077467,0.00010631,0.01940553,0.22729001,1.74858336,0.07404103,0.49554694,0.00762360,0.10469323
-2.09204602,2.39129062,0.00011585,0.02122008,0.23062520,1.80398343,0.07893328,0.50772993,0.00777221,0.10750165
-2.08604302,2.46752218,0.00012697,0.02321609,0.23405677,1.86479790,0.08415586,0.52015694,0.00798187,0.11067967
-2.08004002,2.54931487,0.00013973,0.02538480,0.23760105,1.93089528,0.08968573,0.53280561,0.00825606,0.11423325
-2.07403702,2.63646806,0.00015417,0.02771521,0.24127134,2.00210317,0.09549662,0.54564957,0.00859761,0.11816373
-2.06803402,2.72873914,0.00017035,0.03019392,0.24507768,2.07821332,0.10155947,0.55865739,0.00900859,0.12246772
-2.06203102,2.82584935,0.00018837,0.03280509,0.24902687,2.15898806,0.10784283,0.57179178,0.00949017,0.12713703
-2.05602801,2.92749085,0.00020829,0.03553050,0.25312285,2.24416759,0.11431334,0.58500910,0.01004249,0.13215875
-2.05002501,3.03333406,0.00023020,0.03834960,0.25736706,2.33347748,0.12093623,0.59825915,0.01066461,0.13751536
-2.04402201,3.14303464,0.00025417,0.04123978,0.26175896,2.42663535,0.12767569,0.61148516,0.01135440,0.14318495
-2.03801901,3.25623919,0.00028027,0.04417657,0.26629649,2.52335636,0.13449527,0.62462412,0.01210850,0.14914128
-2.03201601,3.37258922,0.00030853,0.04713398,0.27097638,2.62335675,0.14135820,0.63760719,0.01292233,0.15535400
-2.02601301,3.49172284,0.00033900,0.05008494,0.27579423,2.72635500,0.14822757,0.65036038,0.01379006,0.16178864
-2.02001001,3.61327385,0.00037168,0.05300166,0.28074443,2.83207048,0.15506651,0.66280526,0.01470469,0.16840664
-2.01400700,3.73686843,0.00040653,0.05585617,0.28581970,2.94021952,0.16183823,0.67485984,0.01565813,0.17516531
-2.00800400,3.86211936,0.00044349,0.05862072,0.29101048,3.05050914,0.16850610,0.68643961,0.01664130,0.18201777
-2.00200100,3.98861850,0.00048247,0.06126834,0.29630405,3.16262882,0.17503360,0.69745855,0.01764426,0.18891281
-1.99599800,4.11592813,0.00052336,0.06377325,0.30168353,3.27624106,0.18138435,0.70783039,0.01865641,0.19579493
-1.98999500,4.24357196,0.00056599,0.06611134,0.30712688,3.39097145,0.18752216,0.71746990,0.01966663,0.20260434
-1.98399200,4.37102674,0.00061021,0.06826060,0.31260589,3.50639904,0.19341109,0.72629441,0.02066349,0.20927714
-1.97798899,4.49771552,0.00065583,0.07020148,0.31808547,3.62204810,0.19901570,0.73422550,0.02163548,0.21574573
-1.97198599,4.62300336,0.00070270,0.07191725,0.32352317,3.73738184,0.20430130,0.74119079,0.02257122,0.22193937
-1.96598299,4.74619637,0.00075065,0.07339433,0.32886906,3.85179917,0.20923445,0.74712607,0.02345962,0.22778502
-1.95997999,4.86654451,0.00079959,0.07462252,0.33406616,3.96463469,0.21378345,0.75197749,0.02429016,0.23320848
-1.95397699,4.98324854,0.00084946,0.07559524,0.33905127,4.07516261,0.21791907,0.75570397,0.02505305,0.23813571
-1.94797399,5.09547121,0.00090027,0.07630970,0.34375632,4.18260442,0.22161527,0.75827965,0.02573941,0.24249446
-1.94197099,5.20235222,0.00095216,0.07676704,0.34811019,4.28614033,0.22485005,0.75969636,0.02634146,0.24621601
-1.93596798,5.30302647,0.00100534,0.07697242,0.35204081,4.38492392,0.22760621,0.75996595,0.02685264,0.24923706
-1.92996498,5.39664479,0.00106015,0.07693502,0.35547763,4.47809950,0.22987218,0.75912235,0.02726776,0.25150169
-1.92396198,5.48239602,0.00111704,0.07666805,0.35835405,4.56482126,0.23164264,0.75722327,0.02758309,0.25296319
-1.91795898,5.55952927,0.00117659,0.07618861,0.36060996,4.64427327,0.23291905,0.75435120,0.02779642,0.25358582
-1.91195598,5.62737517,0.00123947,0.07551752,0.36219400,4.71568946,0.23370988,0.75061378,0.02790713,0.25334624
-1.90595298,5.68536494,0.00130647,0.07467907,0.36306546,4.77837250,0.23403068,0.74614320,0.02791616,0.25223472
-1.89994997,5.73304621,0.00137840,0.07370060,0.36319583,4.83171082,0.23390380,0.74109461,0.02782602,0.25025584
-1.89394697,5.77009477,0.00145613,0.07261208,0.36256968,4.87519296,0.23335785,0.73564345,0.02764070,0.24742877
-1.88794397,5.79632177,0.00154047,0.07144552,0.36118496,4.90841885,0.23242683,0.72998164,0.02736559,0.24378711
-1.88194097,5.81167606,0.00163221,0.07023430,0.35905268,4.93110774,0.23114908,0.72431273,0.02700735,0.23937817
-1.87593797,5.81624180,0.00173198,0.06901239,0.35619599,4.94310266,0.22956597,0.71884607,0.02657373,0.23426186
-1.86993497,5.81023185,0.00184025,0.06781357,0.35264871,4.94437166,0.22772044,0.71379018,0.02607340,0.22850903
-1.86393197,5.79397739,0.00195727,0.06667047,0.34845344,4.93500623,0.22565556,0.70934559,0.02551569,0.22219965
-1.85792896,5.76791502,0.00208298,0.06561371,0.34365934,4.91521733,0.22341302,0.70569746,0.02491037,0.21542057
-1.85192596,5.73257203,0.00221704,0.06467100,0.33831985,4.88532973,0.22103179,0.70300821,0.02426742,0.20826322
-1.84592296,5.68855113,0.00235871,0.06386626,0.33249032,4.84577520,0.21854696,0.70141068,0.02359673,0.20082120
-1.83991996,5.63651564,0.00250691,0.06321885,0.32622583,4.79708512,0.21598886,0.70100209,0.02290789,0.19318799
-1.83391696,5.57717598,0.00266017,0.06274292,0.31957938,4.73988304,0.21338249,0.70183912,0.02220991,0.18545477
-1.82791396,5.51127809,0.00281667,0.06244690,0.31260036,4.67487734,0.21074726,0.70393453,0.02151107,0.17770847
-1.82191096,5.43959433,0.00297423,0.06233316,0.30533361,4.60285432,0.20809722,0.70725542,0.02081873,0.17003021
-1.81590795,5.36291685,0.00313042,0.06239789,0.29781891,4.52467149,0.20544146,0.71172335,0.02013916,0.16249395
