energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.22661331,4.71733358,0.38993599,0.07004225,0.02145056,0.09674626,1.31245569,3.85726274,0.55078377,0.00000000
-3.22061031,4.36230379,0.36364108,0.06334054,0.01898615,0.09062777,1.20848815,3.56620694,0.50985118,0.00000000
-3.21460730,4.01644615,0.33822139,0.05743222,0.01673743,0.08454738,1.10987827,3.28163523,0.47049225,0.00000000
-3.20860430,3.68306297,0.31404346,0.05235842,0.01470912,0.07859783,1.01770410,3.00615528,0.43315489,0.00000000
-3.20260130,3.36522614,0.29146437,0.04815760,0.01290328,0.07286968,0.93296714,2.74217411,0.39826683,0.00000000
-3.19659830,3.06573747,0.27082793,0.04486688,0.01131983,0.06744967,0.85658999,2.49186339,0.36623236,0.00000000
-3.19059530,2.78709787,0.25246143,0.04252331,0.00995710,0.06241935,0.78941631,2.25713222,0.33743000,0.00000000
-3.18459230,2.53148564,0.23667298,0.04116488,0.00881243,0.05785387,0.73221265,2.03960788,0.31221116,0.00000000
-3.17858929,2.30074370,0.22374928,0.04083130,0.00788273,0.05382107,0.68567143,1.84062451,0.29089958,0.00000000
-3.17258629,2.09637498,0.21395381,0.04156442,0.00716498,0.05038076,0.65041458,1.66121927,0.27379130,0.00000000
-3.16658329,1.91954508,0.20752518,0.04340828,0.00665674,0.04758422,0.62699704,1.50213533,0.26115513,0.00000000
-3.16058029,1.77109059,0.20467569,0.04640871,0.00635651,0.04547388,0.61590961,1.36383065,0.25323314,0.00000000
-3.15457729,1.65153192,0.20558976,0.05061248,0.00626400,0.04408319,0.61758045,1.24649145,0.25024118,0.00000000
-3.14857429,1.56108868,0.21042232,0.05606603,0.00638041,0.04343659,0.63237490,1.15004899,0.25236893,0.00000000
-3.14257129,1.49969650,0.21929685,0.06281369,0.00670840,0.04354954,0.66059311,1.07419864,0.25977948,0.00000000
-3.13656828,1.46702362,0.23230328,0.07089553,0.00725218,0.04442870,0.70246543,1.01841997,0.27260816,0.00000000
-3.13056528,1.46248648,0.24949552,0.08034489,0.00801726,0.04607205,0.75814544,0.98199696,0.29096053,0.00000000
-3.12456228,1.48526342,0.27088877,0.09118551,0.00901021,0.04846914,0.82770078,0.96403752,0.31490951,0.00000000
-3.11855928,1.53430615,0.29645676,0.10342864,0.01023830,0.05160131,0.91110202,0.96349199,0.34449167,0.00000000
-3.11255628,1.60834906,0.32612887,0.11706992,0.01170893,0.05544193,1.00821015,0.97917022,0.37970266,0.00000000
-3.10655328,1.70591666,0.35978756,0.13208641,0.01342909,0.05995674,1.11876311,1.00975743,0.42049216,0.00000000
-3.10055028,1.82532991,0.39726606,0.14843379,0.01540460,0.06510415,1.24236210,1.05382884,0.46675833,0.00000000
-3.09454727,1.96471222,0.43834669,0.16604388,0.01763940,0.07083567,1.37845852,1.10986380,0.51834226,0.00000000
-3.08854427,2.12199622,0.48275999,0.18482259,0.02013473,0.07709634,1.52634219,1.17625960,0.57502252,0.00000000
-3.08254127,2.29493249,0.53018479,0.20464863,0.02288831,0.08382531,1.68513164,1.25134568,0.63651034,0.00000000
-3.07653827,2.48110115,0.58024941,0.22537275,0.02589355,0.09095643,1.85376740,1.33339877,0.70244564,0.00000000
-3.07053527,2.67792743,0.63253414,0.24681804,0.02913884,0.09841896,2.03100879,1.42065929,0.77239436,0.00000000
-3.06453227,2.88270178,0.68657506,0.26878099,0.03260691,0.10613830,2.21543486,1.51134941,0.84584724,0.00000000
-3.05852926,3.09260519,0.74186905,0.29103365,0.03627432,0.11403684,2.40545005,1.60369288,0.92222059,0.00000000
-3.05252626,3.30473973,0.79788024,0.31332670,0.04011122,0.12203477,2.59929473,1.69593654,1.00085898,0.00000000
-3.04652326,3.51616417,0.85404739,0.33539349,0.04408119,0.13005095,2.79506098,1.78637340,1.08104018,0.00000000
-3.04052026,3.72393430,0.90979240,0.35695503,0.04814148,0.13800380,2.99071350,1.87336660,1.16198239,0.00000000
-3.03451726,3.92514687,0.96452940,0.37772565,0.05224340,0.14581209,3.18411554,1.95537402,1.24285368,0.00000000
-3.02851426,4.11698636,1.01767444,0.39741937,0.05633305,0.15339579,3.37305955,2.03097249,1.32278363,0.00000000
-3.02251126,4.29677299,1.06865527,0.41575662,0.06035231,0.16067684,3.55530196,2.09888099,1.40087680,0.00000000
-3.01650825,4.46201073,1.11692107,0.43247116,0.06424011,0.16757986,3.72860160,2.15798196,1.47622799,0.00000000
-3.01050525,4.61043349,1.16195180,0.44731701,0.06793393,0.17403290,3.89076070,2.20733988,1.54793868,0.00000000
-3.00450225,4.74004826,1.20326690,0.46007500,0.07137144,0.17996811,4.03966786,2.24621649,1.61513439,0.00000000
-2.99849925,4.84917334,1.24043315,0.47055881,0.07449237,0.18532245,4.17334158,2.27408182,1.67698240,0.00000000
-2.99249625,4.93647075,1.27307151,0.47862017,0.07724035,0.19003840,4.28997349,2.29062071,1.73270936,0.00000000
-2.98649325,5.00097129,1.30086285,0.48415316,0.07956480,0.19406470,4.38796992,2.29573454,1.78161827,0.00000000
-2.98049025,5.04209177,1.32355238,0.48709719,0.08142276,0.19735714,4.46599063,2.28953786,1.82310432,0.00000000
-2.97448724,5.05964358,1.34095300,0.48743878,0.08278046,0.19987942,4.52298351,2.27235025,1.85666914,0.00000000
-2.96848424,5.05383256,1.35294739,0.48521198,0.08361481,0.20160399,4.55821405,2.24468352,1.88193302,0.00000000
-2.96248124,5.02525016,1.35948906,0.48049735,0.08391447,0.20251297,4.57128865,2.20722478,1.89864473,0.00000000
-2.95647824,4.97485636,1.36060246,0.47341967,0.08368069,0.20259902,4.56217067,2.16081592,1.90668873,0.00000000
-2.95047524,4.90395496,1.35638225,0.46414438,0.08292770,0.20186615,4.53118877,2.10643037,1.90608953,0.00000000
-2.94447224,4.81416219,1.34699190,0.45287302,0.08168277,0.20033046,4.47903685,2.04514769,1.89701308,0.00000000
-2.93846923,4.70736972,1.33266175,0.43983776,0.07998589,0.19802066,4.40676543,1.97812697,1.87976522,0.00000000
-2.93246623,4.58570327,1.31368662,0.42529529,0.07788903,0.19497847,4.31576456,1.90657993,1.85478726,0.00000000
-2.92646323,4.45147795,1.29042307,0.40952033,0.07545515,0.19125860,4.20773846,1.83174423,1.82264877,0.00000000
-2.92046023,4.30715176,1.26328634,0.39279897,0.07275688,0.18692852,4.08467257,1.75485799,1.78403780,0.00000000
-2.91445723,4.15527825,1.23274686,0.37542207,0.06987496,0.18206784,3.94879382,1.67713594,1.73974879,0.00000000
-2.90845423,3.99845950,1.19932640,0.35767903,0.06689654,0.17676728,3.80252511,1.59974771,1.69066842,0.00000000
-2.90245123,3.83930029,1.16359369,0.33985191,0.06391338,0.17112730,3.64843540,1.52379865,1.63775970,0.00000000
-2.89644822,3.68036427,1.12615934,0.32221025,0.06101992,0.16525637,3.48918660,1.45031346,1.58204455,0.00000000
-2.89044522,3.52413277,1.08766995,0.30500658,0.05831141,0.15926886,3.32747883,1.38022258,1.52458528,0.00000000
-2.88444222,3.37296670,1.04880130,0.28847267,0.05588207,0.15328275,3.16599557,1.31435160,1.46646520,0.00000000
-2.87843922,3.22907182,1.01025033,0.27281659,0.05382327,0.14741711,3.00734998,1.25341342,1.40876867,0.00000000
-2.87243622,3.09446778,0.97272602,0.25822051,0.05222178,0.14178946,2.85403400,1.19800306,1.35256094,0.00000000
-2.86643322,2.97096090,0.93693896,0.24483924,0.05115819,0.13651314,2.70837125,1.14859512,1.29886804,0.00000000
-2.86043022,2.86012099,0.90358966,0.23279939,0.05070533,0.13169474,2.57247490,1.10554339,1.24865713,0.00000000
-2.85442721,2.76326218,0.87335584,0.22219912,0.05092679,0.12743178,2.44821149,1.06908268,1.20281750,0.00000000
-2.84842421,2.68142787,0.84687862,0.21310831,0.05187562,0.12381048,2.33717107,1.03933248,1.16214269,0.00000000
-2.84242121,2.61538001,0.82474818,0.20556922,0.05359295,0.12090403,2.24064449,1.01630234,1.12731406,0.00000000
-2.83641821,2.56559263,0.80748900,0.19959736,0.05610688,0.11877113,2.15960776,0.99989874,1.09888612,0.00000000
-2.83041521,2.53224991,0.79554534,0.19518268,0.05943133,0.11745498,2.09471367,0.98993327,1.07727411,0.00000000
-2.82441221,2.51524885,0.78926721,0.19229099,0.06356512,0.11698266,2.04629050,0.98613199,1.06274407,0.00000000
-2.81840920,2.51420657,0.78889761,0.19086548,0.06849115,0.11736500,2.01434752,0.98814568,1.05540588,0.00000000
-2.81240620,2.52847238,0.79456142,0.19082846,0.07417583,0.11859684,1.99858692,0.99556097,1.05520949,0.00000000
-2.80640320,2.55714458,0.80625659,0.19208324,0.08056879,0.12065766,1.99842146,1.00791198,1.06194472,0.00000000
-2.80040020,2.59909184,0.82384811,0.19451620,0.08760284,0.12351257,2.01299762,1.02469243,1.07524473,0.00000000
-2.79439720,2.65297909,0.84706518,0.19799892,0.09519440,0.12711363,2.04122329,1.04536783,1.09459341,0.00000000
-2.78839420,2.71729747,0.87550210,0.20239066,0.10324431,0.13140140,2.08179956,1.06938779,1.11933656,0.00000000
-2.78239120,2.79039813,0.90862294,0.20754089,0.11163912,0.13630669,2.13325592,1.09619790,1.14869694,0.00000000
-2.77638819,2.87052909,0.94577026,0.21329207,0.12025292,0.14175248,2.19398820,1.12525135,1.18179278,0.00000000
-2.77038519,2.95587472,0.98617787,0.21948259,0.12894960,0.14765596,2.26229862,1.15601970,1.21765954,0.00000000
-2.76438219,3.04459693,1.02898731,0.22594986,0.13758566,0.15393065,2.33643713,1.18800296,1.25527442,0.00000000
-2.75837919,3.13487723,1.07326789,0.23253356,0.14601343,0.16048850,2.41464358,1.22073863,1.29358287,0.00000000
-2.75237619,3.22495875,1.11803967,0.23907891,0.15408463,0.16724200,2.49518963,1.25380959,1.33152647,0.00000000
-2.74637319,3.31318697,1.16229878,0.24543998,0.16165424,0.17410632,2.57641989,1.28685075,1.36807142,0.00000000
-2.74037019,3.39804831,1.20504422,0.25148285,0.16858439,0.18100123,2.65679110,1.31955437,1.40223650,0.00000000
-2.73436718,3.47820521,1.24530543,0.25708873,0.17474839,0.18785303,2.73490872,1.35167395,1.43311988,0.00000000
-2.72836418,3.55252673,1.28216945,0.26215666,0.18003446,0.19459620,2.80955965,1.38302656,1.45992352,0.00000000
-2.72236118,3.62011339,1.31480680,0.26660595,0.18434915,0.20117491,2.87974016,1.41349365,1.48197455,0.00000000
-2.71635818,3.68031546,1.34249517,0.27037805,0.18762038,0.20754419,2.94467815,1.44302011,1.49874261,0.00000000
-2.71035518,3.73274359,1.36463976,0.27343792,0.18979968,0.21367083,3.00384844,1.47161165,1.50985257,0.00000000
-2.70435218,3.77727128,1.38078972,0.27577466,0.19086386,0.21953389,3.05698057,1.49933034,1.51509207,0.00000000
-2.69834917,3.81402855,1.39064981,0.27740144,0.19081575,0.22512475,3.10405814,1.52628837,1.51441354,0.00000000
-2.69234617,3.84338674,1.39408681,0.27835461,0.18968408,0.23044674,3.14530944,1.55263988,1.50793058,0.00000000
-2.68634317,3.86593455,1.39113049,0.27869203,0.18752246,0.23551425,3.18118900,1.57857104,1.49590879,0.00000000
-2.68034017,3.88244581,1.38196893,0.27849059,0.18440751,0.24035140,3.21235033,1.60428847,1.47875139,0.00000000
-2.67433717,3.89383983,1.36693841,0.27784297,0.18043618,0.24499013,3.23961041,1.63000616,1.45698024,0.00000000
-2.66833417,3.90113563,1.34650833,0.27685375,0.17572234,0.24946798,3.26390685,1.65593122,1.43121296,0.00000000
-2.66233117,3.90540155,1.32126167,0.27563493,0.17039288,0.25382542,3.28624902,1.68224887,1.40213707,0.00000000
-2.65632816,3.90770219,1.29187190,0.27430114,0.16458330,0.25810291,3.30766499,1.70910715,1.37048233,0.00000000
-2.65032516,3.90904479,1.25907717,0.27296456,0.15843321,0.26233784,3.32914623,1.73660204,1.33699227,0.00000000
-2.64432216,3.91032726,1.22365307,0.27172982,0.15208166,0.26656145,3.35159246,1.76476351,1.30239623,0.00000000
-2.63831916,3.91229028,1.18638482,0.27068920,0.14566276,0.27079580,3.37575897,1.79354335,1.26738295,0.00000000
-2.63231616,3.91547561,1.14804026,0.26991811,0.13930151,0.27505115,3.40220905,1.82280544,1.23257686,0.00000000
-2.62631316,3.92019276,1.10934459,0.26947132,0.13311017,0.27932369,3.43127373,1.85231915,1.19851792,0.00000000
-2.62031016,3.92649573,1.07095789,0.26937989,0.12718525,0.28359387,3.46302115,1.88175653,1.16564592,0.00000000
-2.61430715,3.93417126,1.03345621,0.26964914,0.12160517,0.28782549,3.49723727,1.91069363,1.13428957,0.00000000
-2.60830415,3.94273936,0.99731705,0.27025771,0.11642881,0.29196555,3.53341929,1.93861642,1.10466097,0.00000000
-2.60230115,3.95146659,0.96290943,0.27115768,0.11169472,0.29594491,3.57078254,1.96493135,1.07685528,0.00000000
-2.59629815,3.95939163,0.93048901,0.27227599,0.10742127,0.29967996,3.60828106,1.98898041,1.05085560,0.00000000
-2.59029515,3.96536248,0.90019813,0.27351689,0.10360752,0.30307501,3.64464124,2.01006034,1.02654262,0.00000000
-2.58429215,3.96808368,0.87207055,0.27476546,0.10023474,0.30602550,3.67840749,2.02744549,1.00370832,0.00000000
-2.57828914,3.96617170,0.84604059,0.27589208,0.09726860,0.30842189,3.70799811,2.04041338,0.98207317,0.00000000
-2.57228614,3.95821598,0.82195588,0.27675749,0.09466178,0.31015398,3.73176896,2.04827213,0.96130574,0.00000000
-2.56628314,3.94284317,0.79959310,0.27721848,0.09235695,0.31111567,3.74808229,2.05038841,0.94104379,0.00000000
-2.56028014,3.91878141,0.77867585,0.27713364,0.09028991,0.31120965,3.75537764,2.04621494,0.92091587,0.00000000
-2.55427714,3.88492192,0.75889374,0.27636928,0.08839284,0.31035214,3.75224151,2.03531603,0.90056240,0.00000000
-2.54827414,3.84037500,0.73992171,0.27480488,0.08659742,0.30847720,3.73747278,2.01739019,0.87965531,0.00000000
-2.54227114,3.78451801,0.72143885,0.27233817,0.08483776,0.30554052,3.71014070,1.99228846,0.85791541,0.00000000
-2.53626813,3.71703298,0.70314571,0.26888935,0.08305304,0.30152249,3.66963304,1.96002769,0.83512682,0.00000000
-2.53026513,3.63793230,0.68477952,0.26440451,0.08118969,0.29643040,3.61569195,1.92079796,0.81114802,0.00000000
-2.52426213,3.54757142,0.66612677,0.25885790,0.07920315,0.29029965,3.54843628,1.87496370,0.78591913,0.00000000
-2.51825913,3.44664795,0.64703250,0.25225318,0.07705908,0.28319390,3.46836920,1.82305830,0.75946532,0.00000000
-2.51225613,3.33618751,0.62740643,0.24462350,0.07473411,0.27520423,3.37637116,1.76577239,0.73189650,0.00000000
-2.50625313,3.21751700,0.60722542,0.23603047,0.07221598,0.26644723,3.27367867,1.70393617,0.70340346,0.00000000
-2.50025013,3.09222680,0.58653272,0.22656223,0.06950330,0.25706222,3.16185012,1.63849650,0.67425093,0.00000000
-2.49424712,2.96212373,0.56543403,0.21633051,0.06660476,0.24720769,3.04272057,1.57048977,0.64476803,0.00000000
-2.48824412,2.82917706,0.54409083,0.20546712,0.06353810,0.23705712,2.91834763,1.50101155,0.61533692,0.00000000
-2.48224112,2.69546018,0.52271155,0.19411990,0.06032867,0.22679439,2.79095143,1.43118447,0.58638007,0.00000000
-2.47623812,2.56309052,0.50154099,0.18244837,0.05700790,0.21660906,2.66285117,1.36212562,0.55834704,0.00000000
-2.47023512,2.43417054,0.48084877,0.17061932,0.05361151,0.20669157,2.53640140,1.29491481,0.53170143,0.00000000
-2.46423212,2.31073207,0.46091742,0.15880252,0.05017788,0.19722873,2.41393071,1.23056500,0.50690851,0.00000000
-2.45822911,2.19468641,0.44203064,0.14716670,0.04674623,0.18839956,2.29768516,1.16999613,0.48442407,0.00000000
-2.45222611,2.08778191,0.42446243,0.13587600,0.04335514,0.18037171,2.18977873,1.11401324,0.46468490,0.00000000
-2.44622311,1.99157032,0.40846743,0.12508689,0.04004112,0.17329851,2.09215202,1.06328968,0.44810118,0.00000000
-2.44022011,1.90738278,0.39427292,0.11494580,0.03683739,0.16731670,2.00654030,1.01835588,0.43505071,0.00000000
-2.43421711,1.83631549,0.38207281,0.10558723,0.03377298,0.16254494,1.93445121,0.97959387,0.42587510,0.00000000
-2.42821411,1.77922483,0.37202355,0.09713263,0.03087204,0.15908290,1.87715161,0.94723742,0.42087761,0.00000000
-2.42221111,1.73673091,0.36424208,0.08968964,0.02815344,0.15701108,1.83566286,0.92137748,0.42032229,0.00000000
-2.41620810,1.70922823,0.35880577,0.08335193,0.02563063,0.15639096,1.81076307,0.90197219,0.42443415,0.00000000
-2.41020510,1.69690175,0.35575381,0.07819929,0.02331170,0.15726564,1.80299463,0.88886073,0.43339956,0.00000000
-2.40420210,1.69974635,0.35509012,0.07429798,0.02119964,0.15966052,1.81267497,0.88177993,0.44736678,0.00000000
-2.39819910,1.71758767,0.35678699,0.07170112,0.01929287,0.16358408,1.83990866,0.88038252,0.46644571,0.00000000
-2.39219610,1.75010231,0.36078933,0.07044910,0.01758572,0.16902850,1.88459881,0.88425599,0.49070671,0.00000000
-2.38619310,1.79683564,0.36701890,0.07056977,0.01606914,0.17596999,1.94645619,0.89294092,0.52017798,0.00000000
-2.38019010,1.85721564,0.37537825,0.07207844,0.01473140,0.18436880,2.02500478,0.90594770,0.55484147,0.00000000
-2.37418709,1.93056181,0.38575391,0.07497760,0.01355879,0.19416882,2.11958305,0.92277099,0.59462708,0.00000000
-2.36818409,2.01608859,0.39801872,0.07925632,0.01253631,0.20529679,2.22934073,0.94290125,0.63940548,0.00000000
-2.36218109,2.11290348,0.41203303,0.08488938,0.01164832,0.21766121,2.35323171,0.96583290,0.68897984,0.00000000
-2.35617809,2.22000027,0.42764479,0.09183618,0.01087909,0.23115099,2.49000408,0.99106911,0.74307690,0.00000000
-2.35017509,2.33624893,0.44468866,0.10003949,0.01021329,0.24563414,2.63818897,1.01812344,0.80133831,0.00000000
-2.34417209,2.46038353,0.46298426,0.10942430,0.00963640,0.26095659,2.79609034,1.04651865,0.86331271,0.00000000
-2.33816908,2.59099047,0.48233388,0.11989667,0.00913500,0.27694135,2.96177810,1.07578337,0.92844981,0.00000000
-2.33216608,2.72649919,0.50252014,0.13134301,0.00869699,0.29338837,3.13308696,1.10544750,0.99609700,0.00000000
-2.32616308,2.86517765,0.52330387,0.14362981,0.00831175,0.31007520,3.30762350,1.13503717,1.06549967,0.00000000
-2.32016008,3.00513488,0.54442268,0.15660393,0.00797019,0.32675864,3.48278341,1.16407024,1.13580573,0.00000000
-2.31415708,3.14433226,0.56559078,0.17009375,0.00766478,0.34317756,3.65578055,1.19205322,1.20607494,0.00000000
-2.30815408,3.28060501,0.58650022,0.18391113,0.00738956,0.35905694,3.82368844,1.21848042,1.27529344,0.00000000
-2.30215108,3.41169460,0.60682393,0.19785431,0.00714010,0.37411304,3.98349449,1.24283589,1.34239336,0.00000000
-2.29614807,3.53529203,0.62622067,0.21171180,0.00691341,0.38805977,4.13216583,1.26459854,1.40627728,0.00000000
-2.29014507,3.64909122,0.64434197,0.22526707,0.00670795,0.40061587,4.26672517,1.28325053,1.46584693,0.00000000
-2.28414207,3.75085094,0.66084085,0.23830420,0.00652358,0.41151282,4.38433393,1.29828884,1.52003524,0.00000000
-2.27813907,3.83846308,0.67538216,0.25061407,0.00636151,0.42050307,4.48237943,1.30923948,1.56784043,0.00000000
-2.27213607,3.91002444,0.68765403,0.26200105,0.00622432,0.42736820,4.55856226,1.31567372,1.60836094,0.00000000
-2.26613307,3.96390859,0.69738005,0.27228993,0.00611596,0.43192674,4.61097972,1.31722557,1.64082947,0.00000000
-2.26013007,3.99883464,0.70433150,0.28133276,0.00604177,0.43404117,4.63820115,1.31360935,1.66464477,0.00000000
-2.25412706,4.01392911,0.70833909,0.28901543,0.00600850,0.43362371,4.63933127,1.30463647,1.67939940,0.00000000
-2.24812406,4.00877778,0.70930348,0.29526350,0.00602434,0.43064075,4.61405795,1.29023024,1.68490227,0.00000000
-2.24212106,3.98346465,0.70720408,0.30004725,0.00609890,0.42511547,4.56268199,1.27043795,1.68119466,0.00000000
-2.23611806,3.93859568,0.70210551,0.30338553,0.00624320,0.41712870,4.48612667,1.24543919,1.66855878,0.00000000
-2.23011506,3.87530569,0.69416134,0.30534820,0.00646964,0.40681787,4.38592670,1.21555010,1.64751837,0.00000000
-2.22411206,3.79524798,0.68361486,0.30605712,0.00679183,0.39437409,4.26419639,1.18122290,1.61883113,0.00000000
-2.21810905,3.70056639,0.67079652,0.30568550,0.00722445,0.38003756,4.12357867,1.14304091,1.58347313,0.00000000
-2.21210605,3.59385122,0.65611831,0.30445561,0.00778304,0.36409147,3.96717692,1.10170897,1.54261565,0.00000000
-2.20610305,3.47808027,0.64006502,0.30263484,0.00848365,0.34685484,3.79847265,1.05803988,1.49759554,0.00000000
-2.20010005,3.35654783,0.62318268,0.30053028,0.00934249,0.32867437,3.62123267,1.01293723,1.44987996,0.00000000
-2.19409705,3.23278402,0.60606469,0.29848198,0.01037550,0.30991599,3.43940962,0.96737563,1.40102713,0.00000000
-2.18809405,3.11046798,0.58933601,0.29685497,0.01159781,0.29095621,3.25703975,0.92237903,1.35264428,0.00000000
-2.18209105,2.99333792,0.57363609,0.29603047,0.01302323,0.27217375,3.07814205,0.87899799,1.30634460,0.00000000
-2.17608804,2.88510132,0.55960101,0.29639647,0.01466364,0.25394174,2.90662213,0.83828695,1.26370454,0.00000000
-2.17008504,2.78934836,0.54784564,0.29833789,0.01652844,0.23662066,2.74618395,0.80128205,1.22622295,0.00000000
-2.16408204,2.70947091,0.53894622,0.30222686,0.01862396,0.22055219,2.60025171,0.76898045,1.19528334,0.00000000
-2.15807904,2.64858949,0.53342403,0.30841312,0.02095295,0.20605417,2.47190375,0.74232136,1.17212029,0.00000000
-2.15207604,2.60948963,0.53173061,0.31721502,0.02351415,0.19341651,2.36381921,0.72216937,1.15779097,0.00000000
-2.14607304,2.59456875,0.53423499,0.32891123,0.02630193,0.18289806,2.27823787,0.70930021,1.15315231,0.00000000
-2.14007004,2.60579399,0.54121313,0.34373340,0.02930611,0.17472440,2.21693271,0.70438884,1.15884413,0.00000000
-2.13406703,2.64467104,0.55284001,0.36186000,0.03251189,0.16908623,2.18119434,0.70799989,1.17527853,0.00000000
-2.12806403,2.71222354,0.56918425,0.38341126,0.03589996,0.16613834,2.17182604,0.72058007,1.20263526,0.00000000
-2.12206103,2.80898215,0.59020557,0.40844551,0.03944683,0.16599882,2.18914792,0.74245242,1.24086289,0.00000000
-2.11605803,2.93498242,0.61575486,0.43695679,0.04312525,0.16874849,2.23300865,0.77381183,1.28968521,0.00000000
-2.11005503,3.08977024,0.64557686,0.46887381,0.04690490,0.17443026,2.30280311,0.81472172,1.34861250,0.00000000
-2.10405203,3.27241372,0.67931528,0.50406011,0.05075309,0.18304842,2.39749477,0.86511143,1.41695670,0.00000000
-2.09804902,3.48152042,0.71652009,0.54231553,0.05463571,0.19456783,2.51564148,0.92477430,1.49384999,0.00000000
-2.09204602,3.71525907,0.75665677,0.58337875,0.05851817,0.20891290,2.65542398,0.99336618,1.57826591,0.00000000
-2.08604302,3.97138493,0.79911731,0.62693082,0.06236634,0.22596658,2.81467649,1.07040465,1.66904240,0.00000000
-2.08004002,4.24726854,0.84323250,0.67259973,0.06614756,0.24556948,2.99091923,1.15526890,1.76490594,0.00000000
-2.07403702,4.53992757,0.88828537,0.71996570,0.06983149,0.26751921,3.18139301,1.24720084,1.86449632,0.00000000
-2.06803402,4.84606185,0.93352546,0.76856728,0.07339088,0.29157023,3.38309601,1.34530764,1.96639143,0.00000000
-2.06203102,5.16209202,0.97818351,0.81790814,0.07680218,0.31743440,3.59282330,1.44856640,2.06913165,0.00000000
-2.05602801,5.48420204,1.02148649,0.86746432,0.08004594,0.34478255,3.80720951,1.55583133,2.17124354,0.00000000
-2.05002501,5.80838634,1.06267247,0.91669212,0.08310701,0.37324716,4.02277501,1.66584405,2.27126263,0.00000000
-2.04402201,6.13050189,1.10100528,0.96503639,0.08597453,0.40242633,4.23597598,1.77724742,2.36775509,0.00000000
-2.03801901,6.44632567,1.13578861,1.01193919,0.08864170,0.43188926,4.44325818,1.88860321,2.45933825,0.00000000
-2.03201601,6.75161767,1.16637922,1.05684875,0.09110538,0.46118310,4.64111436,1.99841386,2.54470000,0.00000000
-2.02601301,7.04218907,1.19219930,1.09922870,0.09336552,0.48984125,4.82614455,2.10514804,2.62261697,0.00000000
-2.02001001,7.31397516,1.21274739,1.13856728,0.09542449,0.51739290,4.99511827,2.20727000,2.69197159,0.00000000
-2.01400700,7.56311170,1.22760804,1.17438659,0.09728633,0.54337359,5.14503738,2.30327187,2.75176793,0.00000000
-2.00800400,7.78601326,1.23645962,1.20625156,0.09895603,0.56733645,5.27319784,2.39170822,2.80114627,0.00000000
-2.00200100,7.97945142,1.23908040,1.23377850,0.10043884,0.58886381,5.37724860,2.47123176,2.83939621,0.00000000
-1.99599800,8.14063042,1.23535257,1.25664297,0.10173960,0.60757863,5.45524538,2.54062893,2.86596816,0.00000000
-1.98999500,8.26725739,1.22526410,1.27458673,0.10286227,0.62315541,5.50569750,2.59885395,2.88048289,0.00000000
-1.98399200,8.35760438,1.20890834,1.28742350,0.10380959,0.63532998,5.52760548,2.64505984,2.88273871,0.00000000
-1.97798899,8.41055908,1.18648136,1.29504330,0.10458285,0.64390781,5.52048783,2.67862504,2.87271607,0.00000000
-1.97198599,8.42566170,1.15827700,1.29741514,0.10518189,0.64877045,5.48439533,2.69917406,2.85057900,0.00000000
-1.96598299,8.40312543,1.12467962,1.29458781,0.10560518,0.64987966,5.41991195,2.70659129,2.81667322,0.00000000
-1.95997999,8.34383886,1.08615495,1.28668879,0.10585008,0.64727909,5.32814171,2.70102677,2.77152044,0.00000000
-1.95397699,8.24934912,1.04323892,1.27392107,0.10591316,0.64109344,5.21068159,2.68289358,2.71580883,0.00000000
-1.94797399,8.12182553,0.99652510,1.25655800,0.10579061,0.63152488,5.06958121,2.65285658,2.65037968,0.00000000
-1.94197099,7.96400447,0.94665076,1.23493628,0.10547867,0.61884704,4.90729034,2.61181277,2.57621010,0.00000000
-1.93596798,7.77911682,0.89428231,1.20944729,0.10497401,0.60339677,4.72659614,2.56086382,2.49439249,0.00000000
-1.92996498,7.57080056,0.84010022,1.18052710,0.10427417,0.58556382,4.53055228,2.50128200,2.40611089,0.00000000
-1.92396198,7.34300154,0.78478413,1.14864547,0.10337785,0.56577914,4.32240254,2.43447068,2.31261515,0.00000000
-1.91795898,7.09986632,0.72899843,1.11429425,0.10228516,0.54450200,4.10550150,2.36192112,2.21519356,0.00000000
-1.91195598,6.84563106,0.67337890,1.07797576,0.10099782,0.52220667,3.88323532,2.28516735,2.11514490,0.00000000
-1.90595298,6.58451089,0.61852064,1.04019141,0.09951920,0.49936901,3.65894507,2.20574098,2.01375080,0.00000000
-1.89994997,6.32059403,0.56496775,1.00143108,0.09785439,0.47645356,3.43585529,2.12512777,1.91224939,0.00000000
-1.89394697,6.05774439,0.51320489,0.96216366,0.09601007,0.45390166,3.21700966,2.04472773,1.81181107,0.00000000
-1.88794397,5.79951628,0.46365107,0.92282894,0.09399449,0.43212081,3.00521566,1.96582013,1.71351715,0.00000000
-1.88194097,5.54908384,0.41665551,0.88383115,0.09181729,0.41147577,2.80299912,1.88953475,1.61834204,0.00000000
-1.87593797,5.30918698,0.37249579,0.84553414,0.08948937,0.39228156,2.61256945,1.81683003,1.52713930,0.00000000
-1.86993497,5.08209498,0.33137806,0.80825831,0.08702272,0.37479839,2.43579543,1.74847874,1.44063182,0.00000000
-1.86393197,4.86958772,0.29343915,0.77227910,0.08443032,0.35922874,2.27419137,1.68506121,1.35940619,0.00000000
