energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.96248124,3.11344677,1.00202152,2.15977478,0.00355041,0.21515857,0.19810401,0.24473128,0.02384885,0.95697538
-2.95647824,3.18537615,1.00756550,2.19277942,0.00370891,0.22121438,0.19986251,0.25665864,0.02390992,0.98770118
-2.95047524,3.26102426,1.01415218,2.22924526,0.00389130,0.22734173,0.20164962,0.26785073,0.02418029,1.01839421
-2.94447224,3.33978886,1.02163754,2.26877378,0.00409882,0.23353456,0.20349753,0.27816749,0.02466302,1.04882785
-2.93846923,3.42098435,1.02987204,2.31089216,0.00433222,0.23978128,0.20543452,0.28748247,0.02535778,1.07878545
-2.93246623,3.50384076,1.03870088,2.35505688,0.00459162,0.24606305,0.20748282,0.29568537,0.02626050,1.10805894
-2.92646323,3.58750614,1.04796382,2.40065953,0.00487647,0.25235250,0.20965709,0.30268412,0.02736302,1.13644724
-2.92046023,3.67105339,1.05749510,2.44703574,0.00518544,0.25861293,0.21196378,0.30840653,0.02865292,1.16375461
-2.91445723,3.75349259,1.06712366,2.49347762,0.00551642,0.26479807,0.21440125,0.31280143,0.03011338,1.18978943
-2.90845423,3.83378969,1.07667427,2.53925038,0.00586652,0.27085254,0.21696083,0.31583940,0.03172325,1.21436383
-2.90245123,3.91089189,1.08596967,2.58361315,0.00623211,0.27671299,0.21962864,0.31751303,0.03345729,1.23729451
-2.89644822,3.98375961,1.09483419,2.62584401,0.00660887,0.28231005,0.22238821,0.31783677,0.03528653,1.25840501
-2.89044522,4.05140462,1.10309882,2.66526855,0.00699197,0.28757087,0.22522372,0.31684653,0.03717889,1.27752967
-2.88444222,4.11293298,1.11060776,2.70129131,0.00737615,0.29242226,0.22812358,0.31459895,0.03909992,1.29451927
-2.87843922,4.16759121,1.11722628,2.73342865,0.00775594,0.29679433,0.23108427,0.31117041,0.04101371,1.30924823
-2.87243622,4.21481350,1.12284961,2.76134160,0.00812586,0.30062439,0.23411408,0.30665595,0.04288396,1.32162308
-2.86643322,4.25426731,1.12741222,2.78486679,0.00848064,0.30386086,0.23723652,0.30116787,0.04467508,1.33159177
-2.86043022,4.28589458,1.13089711,2.80404351,0.00881543,0.30646704,0.24049318,0.29483435,0.04635338,1.33915318
-2.85442721,4.30994555,1.13334427,2.81913491,0.00912605,0.30842450,0.24394575,0.28779774,0.04788819,1.34436622
-2.84842421,4.32700244,1.13485762,2.83064133,0.00940913,0.30973574,0.24767697,0.28021277,0.04925299,1.34735758
-2.84242121,4.33799036,1.13560983,2.83930422,0.00966237,0.31042607,0.25179052,0.27224452,0.05042636,1.34832753
-2.83641821,4.34417351,1.13584419,2.84609921,0.00988461,0.31054437,0.25640942,0.26406611,0.05139274,1.34755298
-2.83041521,4.34713516,1.13587317,2.85221757,0.01007594,0.31016274,0.26167334,0.25585623,0.05214304,1.34538704
-2.82441221,4.34874095,1.13607320,2.85903587,0.01023775,0.30937489,0.26773445,0.24779625,0.05267491,1.34225488
-2.81840920,4.35108571,1.13687556,2.86807404,0.01037267,0.30829336,0.27475217,0.24006716,0.05299284,1.33864535
-2.81240620,4.35642509,1.13875341,2.88094314,0.01048453,0.30704555,0.28288694,0.23284621,0.05310783,1.33509850
-2.80640320,4.36709413,1.14220528,2.89928422,0.01057820,0.30576877,0.29229320,0.22630332,0.05303694,1.33218922
-2.80040020,4.38541574,1.14773552,2.92470077,0.01065935,0.30460455,0.30311187,0.22059729,0.05280242,1.33050740
-2.79439720,4.41360277,1.15583256,2.95868730,0.01073429,0.30369237,0.31546277,0.21587206,0.05243077,1.33063544
-2.78839420,4.45365793,1.16694573,3.00255718,0.01080960,0.30316323,0.32943712,0.21225286,0.05195147,1.33312404
-2.78239120,4.50727602,1.18146188,3.05737310,0.01089189,0.30313334,0.34509072,0.20984266,0.05139573,1.33846725
-2.77638819,4.57575315,1.19968289,3.12388328,0.01098743,0.30369820,0.36243788,0.20871881,0.05079502,1.34707815
-2.77038519,4.65990736,1.22180517,3.20246662,0.01110185,0.30492747,0.38144664,0.20893019,0.05017977,1.35926627
-2.76438219,4.76001466,1.24790231,3.29308978,0.01123985,0.30686086,0.40203541,0.21049492,0.04957797,1.37521793
-2.75837919,4.87576393,1.27791193,3.39527832,0.01140492,0.30950526,0.42407125,0.21339880,0.04901405,1.39498071
-2.75237619,5.00623336,1.31162742,3.50810385,0.01159912,0.31283331,0.44736998,0.21759455,0.04850786,1.41845280
-2.74637319,5.14988999,1.34869532,3.63018825,0.01182294,0.31678346,0.47169815,0.22300194,0.04807386,1.44537798
-2.74037019,5.30461302,1.38861859,3.75972528,0.01207515,0.32126153,0.49677677,0.22950896,0.04772064,1.47534680
-2.73436718,5.46774057,1.43076595,3.89451919,0.01235285,0.32614379,0.52228695,0.23697387,0.04745067,1.50780378
-2.72836418,5.63613821,1.47438688,4.03203912,0.01265143,0.33128125,0.54787696,0.24522833,0.04726035,1.54206087
-2.72236118,5.80628695,1.51863206,4.16948745,0.01296476,0.33650517,0.57317077,0.25408132,0.04714032,1.57731633
-2.71635818,5.97438729,1.56257821,4.30387962,0.01328538,0.34163340,0.59777757,0.26332398,0.04707605,1.61267871
-2.71035518,6.13647535,1.60525660,4.43213231,0.01360469,0.34647720,0.62130208,0.27273504,0.04704866,1.64719464
-2.70435218,6.28854642,1.64568386,4.55115681,0.01391331,0.35084849,0.64335519,0.28208683,0.04703583,1.67987957
-2.69834917,6.42668128,1.68289397,4.65795381,0.01420142,0.35456680,0.66356463,0.29115152,0.04701296,1.70975003
-2.69234617,6.54717019,1.71597008,4.74970617,0.01445907,0.35746603,0.68158519,0.29970752,0.04695433,1.73585628
-2.68634317,6.64662986,1.74407471,4.82386602,0.01467659,0.35940043,0.69710829,0.30754566,0.04683428,1.75731377
-2.68034017,6.72210894,1.76647727,4.87823306,0.01484497,0.36024972,0.70987038,0.31447512,0.04662834,1.77333249
-2.67433717,6.77117821,1.78257765,4.91102108,0.01495612,0.35992301,0.71966001,0.32032863,0.04631435,1.78324268
-2.66833417,6.79200221,1.79192498,4.92091051,0.01500325,0.35836164,0.72632327,0.32496700,0.04587337,1.78651632
-2.66233117,6.78339002,1.79423097,4.90708522,0.01498108,0.35554050,0.72976751,0.32828258,0.04529039,1.78278329
-2.65632816,6.74482383,1.78937719,4.86925258,0.01488600,0.35146823,0.72996313,0.33020173,0.04455499,1.77184193
-2.65032516,6.67646474,1.77741645,4.80764639,0.01471626,0.34618598,0.72694348,0.33068608,0.04366160,1.75366357
-2.64432216,6.57913653,1.75856813,4.72301315,0.01447197,0.33976516,0.72080294,0.32973255,0.04260974,1.72839119
-2.63831916,6.45428858,1.73320808,4.61658273,0.01415511,0.33230409,0.71169324,0.32737225,0.04140386,1.69633232
-2.63231616,6.30394042,1.70185373,4.49002505,0.01376942,0.32392397,0.69981825,0.32366828,0.04005313,1.65794687
-2.62631316,6.13061085,1.66514518,4.34539504,0.01332032,0.31476417,0.68542748,0.31871253,0.03857099,1.61383043
-2.62031016,5.93723500,1.62382341,4.18506837,0.01281464,0.30497731,0.66880859,0.31262170,0.03697456,1.56469410
-2.61430715,5.72707330,1.57870672,4.01167085,0.01226044,0.29472420,0.65027911,0.30553273,0.03528397,1.51134163
-2.60830415,5.50361621,1.53066645,3.82800448,0.01166674,0.28416894,0.63017794,0.29759786,0.03352158,1.45464519
-2.60230115,5.27048870,1.48060314,3.63697291,0.01104323,0.27347440,0.60885670,0.28897953,0.03171125,1.39552057
-2.59629815,5.03135797,1.42942414,3.44150923,0.01039998,0.26279814,0.58667134,0.27984533,0.02987746,1.33490296
-2.59029515,4.78984771,1.37802340,3.24450840,0.00974718,0.25228911,0.56397440,0.27036335,0.02804465,1.27372413
-2.58429215,4.54946133,1.32726418,3.04876641,0.00909484,0.24208489,0.54110786,0.26069779,0.02623648,1.21289169
-2.57828914,4.31351617,1.27796497,2.85692765,0.00845261,0.23230986,0.51839702,0.25100532,0.02447526,1.15327115
-2.57228614,4.08508978,1.23088876,2.67144150,0.00782952,0.22307398,0.49614536,0.24143205,0.02278146,1.09567087
-2.56628314,3.86697858,1.18673572,2.49452871,0.00723385,0.21447224,0.47463038,0.23211116,0.02117327,1.04083025
-2.56028014,3.66166877,1.14613873,2.32815731,0.00667295,0.20658478,0.45410058,0.22316131,0.01966640,0.98941100
-2.55427714,3.47131828,1.10966153,2.17402773,0.00615322,0.19947731,0.43477330,0.21468563,0.01827387,0.94199128
-2.54827414,3.29774862,1.07779872,2.03356609,0.00567998,0.19320199,0.41683340,0.20677136,0.01700593,0.89906242
-2.54227114,3.14244463,1.05097711,1.90792452,0.00525754,0.18779831,0.40043265,0.19948989,0.01587014,0.86102759
-2.53626813,3.00656043,1.02955756,1.79798713,0.00488913,0.18329412,0.38568967,0.19289715,0.01487139,0.82820219
-2.53026513,2.89092958,1.01383700,1.70438019,0.00457702,0.17970652,0.37269023,0.18703426,0.01401212,0.80081530
-2.52426213,2.79607768,1.00404987,1.62748530,0.00432254,0.17704255,0.36148790,0.18192830,0.01329247,0.77901176
-2.51825913,2.72223629,1.00036899,1.56745411,0.00412622,0.17529964,0.35210483,0.17759309,0.01271052,0.76285471
-2.51225613,2.66935679,1.00290546,1.52422395,0.00398786,0.17446583,0.34453273,0.17402992,0.01226254,0.75232815
-2.50625313,2.63712416,1.01170782,1.49753343,0.00390664,0.17451973,0.33873401,0.17122826,0.01194320,0.74733967
-2.50025013,2.62497023,1.02676084,1.48693787,0.00388129,0.17543022,0.33464309,0.16916639,0.01174584,0.74772321
-2.49424712,2.63208714,1.04798411,1.49182440,0.00391018,0.17715616,0.33216800,0.16781192,0.01166270,0.75324212
-2.48824412,2.65744167,1.07523127,1.51142708,0.00399147,0.17964595,0.33119233,0.16712241,0.01168515,0.76359281
-2.48224112,2.69979143,1.10829024,1.54484237,0.00412321,0.18283731,0.33157772,0.16704596,0.01180391,0.77840918
-2.47623812,2.75770413,1.14688520,1.59104560,0.00430348,0.18665719,0.33316685,0.16752197,0.01200925,0.79726830
-2.47023512,2.82958084,1.19068079,1.64890897,0.00453053,0.19102199,0.33578710,0.16848208,0.01229124,0.81969762
-2.46423212,2.91368424,1.23928887,1.71722174,0.00480281,0.19583825,0.33925492,0.16985139,0.01263988,0.84518371
-2.45822911,3.00817211,1.29227806,1.79471280,0.00511914,0.20100372,0.34338081,0.17154988,0.01304538,0.87318301
-2.45222611,3.11113627,1.34918593,1.88007583,0.00547870,0.20640890,0.34797486,0.17349416,0.01349829,0.90313408
-2.44622311,3.22064625,1.40953361,1.97199689,0.00588116,0.21193904,0.35285271,0.17559949,0.01398971,0.93447154
-2.44022011,3.33479667,1.47284207,2.06918390,0.00632662,0.21747656,0.35784176,0.17778201,0.01451144,0.96664087
-2.43421711,3.45175669,1.53864939,2.17039699,0.00681569,0.22290372,0.36278720,0.17996102,0.01505616,0.99911394
-2.42821411,3.56981934,1.60652794,2.27447883,0.00734939,0.22810551,0.36755775,0.18206143,0.01561753,1.03140413
-2.42221111,3.68744844,1.67610016,2.38038324,0.00792912,0.23297257,0.37205072,0.18401598,0.01619028,1.06308067
-2.41620810,3.80332034,1.74705201,2.48720064,0.00855655,0.23740400,0.37619597,0.18576738,0.01677029,1.09378098
-2.41020510,3.91635803,1.81914268,2.59417860,0.00923350,0.24130997,0.37995863,0.18727003,0.01735459,1.12322055
-2.40420210,4.02575514,1.89220958,2.70073607,0.00996176,0.24461387,0.38334025,0.18849131,0.01794129,1.15119938
-2.39819910,4.13098789,1.96616797,2.80646977,0.01074291,0.24725405,0.38637824,0.18941245,0.01852954,1.17760454
-2.39219610,4.23181363,2.04100445,2.91115185,0.01157811,0.24918491,0.38914345,0.19002867,0.01911938,1.20240852
-2.38619310,4.32825523,2.11676456,3.01471819,0.01246788,0.25037737,0.39173604,0.19034880,0.01971150,1.22566311
-2.38019010,4.42057160,2.19353449,3.11724733,0.01341186,0.25081870,0.39427959,0.19039431,0.02030709,1.24748901
-2.37418709,4.50921514,2.27141779,3.21893058,0.01440858,0.25051176,0.39691380,0.19019770,0.02090751,1.26806168
-2.36818409,4.59477831,2.35050831,3.32003447,0.01545527,0.24947361,0.39978608,0.18980048,0.02151408,1.28759391
-2.36218109,4.67793167,2.43086073,3.42085723,0.01654768,0.24773372,0.40304233,0.18925076,0.02212772,1.30631622
-2.35617809,4.75935694,2.51246057,3.52168164,0.01767990,0.24533179,0.40681755,0.18860057,0.02274871,1.32445607
-2.35017509,4.83967868,2.59519571,3.62272675,0.01884433,0.24231542,0.41122654,0.18790311,0.02337644,1.34221711
-2.34417209,4.91939869,2.67883136,3.72410147,0.02003162,0.23873759,0.41635543,0.18721003,0.02400917,1.35975981
-2.33816908,4.99883723,2.76299051,3.82576284,0.02123068,0.23465439,0.42225440,0.18656894,0.02464387,1.37718458
-2.33216608,5.07808460,2.84714160,3.92748196,0.02242888,0.23012277,0.42893193,0.18602121,0.02527613,1.39451862
-2.32616308,5.15696664,2.93059481,4.02882003,0.02361214,0.22519875,0.43635116,0.18560024,0.02590013,1.41170731
-2.32016008,5.23502649,3.01250780,4.12911660,0.02476528,0.21993596,0.44442846,0.18533034,0.02650867,1.42861092
-2.31415708,5.31152440,3.09190151,4.22749132,0.02587231,0.21438462,0.45303431,0.18522609,0.02709332,1.44500690
-2.30815408,5.38545605,3.16768561,4.32286011,0.02691682,0.20859105,0.46199672,0.18529247,0.02764462,1.46059789
-2.30215108,5.45558917,3.23869294,4.41396530,0.02788245,0.20259762,0.47110682,0.18552545,0.02815237,1.47502497
-2.29614807,5.52051658,3.30372138,4.49941883,0.02875335,0.19644313,0.48012655,0.18591331,0.02860597,1.48788571
-2.29014507,5.57872330,3.36158144,4.57775672,0.02951471,0.19016356,0.48879811,0.18643829,0.02899480,1.49875585
-2.28414207,5.62866412,3.41114704,4.64750209,0.03015316,0.18379305,0.49685455,0.18707873,0.02930864,1.50721362
-2.27813907,5.66884737,3.45140699,4.70723357,0.03065735,0.17736513,0.50403121,0.18781139,0.02953813,1.51286515
-2.27213607,5.69792044,3.48151431,4.75565549,0.03101827,0.17091389,0.51007728,0.18861385,0.02967517,1.51536965
-2.26613307,5.71475198,3.50083077,4.79166598,0.03122967,0.16447516,0.51476694,0.18946685,0.02971330,1.51446277
-2.26013007,5.71850611,3.50896406,4.81441916,0.03128829,0.15808749,0.51790958,0.19035647,0.02964810,1.50997686
-2.25412706,5.70870424,3.50579538,4.82337770,0.03119406,0.15179282,0.51935853,0.19127579,0.02947741,1.50185683
-2.24812406,5.68527068,3.49149580,4.81835275,0.03095018,0.14563685,0.51901777,0.19222626,0.02920158,1.49017064
-2.24212106,5.64855913,3.46653028,4.79952857,0.03056306,0.13966901,0.51684651,0.19321823,0.02882354,1.47511377
-2.23611806,5.59935814,3.43164877,4.76747021,0.03004218,0.13394191,0.51286118,0.19427109,0.02834879,1.45700719
-2.23011506,5.53887477,3.38786475,4.72311341,0.02939984,0.12851042,0.50713487,0.19541246,0.02778534,1.43628896
-2.22411206,5.46869672,3.33642188,4.66773675,0.02865075,0.12343037,0.49979418,0.19667688,0.02714346,1.41349967
-2.21810905,5.39073472,3.27875043,4.60291727,0.02781166,0.11875682,0.49101371,0.19810381,0.02643539,1.38926249
-2.21210605,5.30714753,3.21641528,4.53047137,0.02690076,0.11454212,0.48100845,0.19973504,0.02567493,1.36425866
-2.20610305,5.22025326,3.15105805,4.45238383,0.02593717,0.11083378,0.47002446,0.20161178,0.02487703,1.33919972
-2.20010005,5.13243136,3.08433585,4.37072826,0.02494030,0.10767226,0.45832831,0.20377140,0.02405720,1.31479782
-2.19409705,5.04601978,3.01785962,4.28758281,0.02392929,0.10508888,0.44619581,0.20624414,0.02323103,1.29173547
-2.18809405,4.96321275,2.95313472,4.20494515,0.02292239,0.10310387,0.43390068,0.20904987,0.02241360,1.27063630
-2.18209105,4.88596385,2.89150642,4.12465086,0.02193641,0.10172477,0.42170352,0.21219523,0.02161899,1.25203831
-2.17608804,4.81589935,2.83411262,4.04829906,0.02098631,0.10094523,0.40984183,0.21567110,0.02085974,1.23637074
-2.17008504,4.75424609,2.78184584,3.97718881,0.02008469,0.10074434,0.39852142,0.21945088,0.02014648,1.22393585
-2.16408204,4.70177729,2.73532597,3.91226917,0.01924160,0.10108660,0.38790968,0.22348941,0.01948756,1.21489642
-2.15807904,4.65877915,2.69488465,3.85410529,0.01846426,0.10192244,0.37813089,0.22772287,0.01888881,1.20926967
-2.15207604,4.62503978,2.66056201,3.80286190,0.01775702,0.10318947,0.36926391,0.23206953,0.01835341,1.20692774
-2.14607304,4.59986107,2.63211549,3.75830488,0.01712134,0.10481436,0.36134223,0.23643154,0.01788188,1.20760505
-2.14007004,4.58209304,2.60904020,3.71982062,0.01655596,0.10671527,0.35435629,0.24069760,0.01747215,1.21091190
-2.13406703,4.57018897,2.59059987,3.68645216,0.01605714,0.10880483,0.34825802,0.24474643,0.01711978,1.21635398
-2.12806403,4.56227888,2.57586677,3.65695018,0.01561894,0.11099353,0.34296721,0.24845100,0.01681827,1.22335687
-2.12206103,4.55625782,2.56376893,3.62983633,0.01523363,0.11319333,0.33837942,0.25168321,0.01655945,1.23129435
-2.11605803,4.54988493,2.55314243,3.60347600,0.01489213,0.11532146,0.33437496,0.25431894,0.01633391,1.23951936
-2.11005503,4.54088860,2.54278661,3.57615678,0.01458453,0.11730409,0.33082853,0.25624318,0.01613152,1.24739622
-2.10405203,4.52707299,2.53151986,3.54616927,0.01430052,0.11907985,0.32761888,0.25735496,0.01594194,1.25433253
-2.09804902,4.50642076,2.51823350,3.51188632,0.01402988,0.12060293,0.32463810,0.25757196,0.01575515,1.25980946
-2.09204602,4.47718750,2.50194171,3.47183727,0.01376297,0.12184560,0.32180006,0.25683445,0.01556191,1.26340879
-2.08604302,4.43798342,2.48182524,3.42477380,0.01349110,0.12280014,0.31904745,0.25510837,0.01535421,1.26483557
-2.08004002,4.38783857,2.45726725,3.36972463,0.01320690,0.12347985,0.31635713,0.25238752,0.01512565,1.26393524
-2.07403702,4.32624871,2.42787970,3.30603682,0.01290454,0.12391930,0.31374351,0.24869456,0.01487168,1.26070425
-2.06803402,4.25319982,2.39351920,3.23340204,0.01257994,0.12417353,0.31125974,0.24408087,0.01458985,1.25529362
-2.06203102,4.16917014,2.35429176,3.15186701,0.01223088,0.12431644,0.30899656,0.23862517,0.01427982,1.24800505
-2.05602801,4.07510990,2.31054619,3.06182793,0.01185697,0.12443814,0.30707892,0.23243110,0.01394340,1.23927974
-2.05002501,3.97239970,2.26285655,2.96400963,0.01145962,0.12464159,0.30566046,0.22562360,0.01358438,1.22968004
-2.04402201,3.86278966,2.21199427,2.85943073,0.01104183,0.12503846,0.30491603,0.21834454,0.01320834,1.21986479
-2.03801901,3.74832230,2.15889150,2.74935677,0.01060801,0.12574442,0.30503267,0.21074751,0.01282232,1.21055918
-2.03201601,3.63124265,2.10459699,2.63524394,0.01016368,0.12687401,0.30619933,0.20299226,0.01243451,1.20252059
-2.02601301,3.51390006,2.05022682,2.51867591,0.00971519,0.12853541,0.30859591,0.19523877,0.01205376,1.19650157
-2.02001001,3.39864603,1.99691200,2.40129733,0.00926936,0.13082506,0.31238205,0.18764140,0.01168920,1.19321190
-2.01400700,3.28773289,1.94574553,2.28474668,0.00883314,0.13382271,0.31768625,0.18034335,0.01134977,1.19328132
-2.00800400,3.18321789,1.89773123,2.17059186,0.00841329,0.13758673,0.32459581,0.17347154,0.01104378,1.19722460
-2.00200100,3.08687702,1.85373685,2.06027124,0.00801607,0.14215026,0.33314820,0.16713228,0.01077849,1.20541087
-1.99599800,3.00013237,1.81445354,1.95504265,0.00764695,0.14751811,0.34332414,0.16140782,0.01055979,1.21803850
-1.98999500,2.92399603,1.78036376,1.85594236,0.00731041,0.15366474,0.35504297,0.15635388,0.01039190,1.23511702
-1.98399200,2.85903312,1.75171897,1.76375547,0.00700976,0.16053337,0.36816051,0.15199840,0.01027713,1.25645707
-1.97798899,2.80534506,1.72852827,1.67899863,0.00674701,0.16803634,0.38246956,0.14834137,0.01021576,1.28166902
-1.97198599,2.76257379,1.71055856,1.60191537,0.00652282,0.17605673,0.39770329,0.14535580,0.01020601,1.31017069
-1.96598299,2.72992628,1.69734606,1.53248355,0.00633655,0.18445125,0.41354124,0.14298980,0.01024407,1.34120390
-1.95997999,2.70621805,1.68821878,1.47043426,0.00618626,0.19305433,0.42961792,0.14116957,0.01032422,1.37385942
-1.95397699,2.68993326,1.68232879,1.41528062,0.00606887,0.20168321,0.44553360,0.13980326,0.01043908,1.40710935
-1.94797399,2.67929861,1.67869262,1.36635468,0.00598032,0.21014401,0.46086698,0.13878536,0.01057982,1.43984562
-1.94197099,2.67236725,1.67623802,1.32285050,0.00591576,0.21823834,0.47518914,0.13800164,0.01073655,1.47092294
-1.93596798,2.66710889,1.67385466,1.28387100,0.00586977,0.22577040,0.48807812,0.13733415,0.01089866,1.49920436
-1.92996498,2.66150197,1.67044642,1.24847635,0.00583660,0.23255412,0.49913377,0.13666631,0.01105524,1.52360743
-1.92396198,2.65362357,1.66498270,1.21573155,0.00581045,0.23842019,0.50799188,0.13588771,0.01119546,1.54314881
-1.91795898,2.64173325,1.65654646,1.18475117,0.00578564,0.24322246,0.51433723,0.13489851,0.01130896,1.55698537
-1.91195598,2.62434711,1.64437656,1.15473941,0.00575693,0.24684367,0.51791487,0.13361321,0.01138627,1.56444977
-1.90595298,2.60029899,1.62790269,1.12502373,0.00571962,0.24920008,0.51853915,0.13196375,0.01141907,1.56507902
-1.89994997,2.56878651,1.60677117,1.09508123,0.00566981,0.25024480,0.51610015,0.12990168,0.01140051,1.55863462
-1.89394697,2.52940018,1.58086065,1.06455663,0.00560451,0.24996976,0.51056723,0.12739951,0.01132540,1.54511332
-1.88794397,2.48213477,1.55028712,1.03327180,0.00552169,0.24840613,0.50198954,0.12445115,0.01119036,1.52474813
-1.88194097,2.42738297,1.51539813,1.00122671,0.00542040,0.24562311,0.49049362,0.12107138,0.01099387,1.49799948
-1.87593797,2.36591213,1.47675673,0.96859236,0.00530077,0.24172531,0.47627818,0.11729460,0.01073629,1.46553694
-1.86993497,2.29882552,1.43511612,0.93569627,0.00516394,0.23684866,0.45960629,0.11317276,0.01041974,1.42821249
-1.86393197,2.22751040,1.39138612,0.90300173,0.00501206,0.23115510,0.44079560,0.10877275,0.01004801,1.38702650
-1.85792896,2.15357535,1.34659344,0.87108191,0.00484811,0.22482629,0.42020681,0.10417326,0.00962631,1.34308796
-1.85192596,2.07878015,1.30183737,0.84059018,0.00467586,0.21805658,0.39823116,0.09946140,0.00916108,1.29757089
-1.84592296,2.00496122,1.25824316,0.81222817,0.00449964,0.21104557,0.37527732,0.09472911,0.00865966,1.25166871
-1.83991996,1.93395596,1.21691497,0.78671279,0.00432423,0.20399065,0.35175844,0.09006957,0.00813006,1.20654868
-1.83391696,1.86752921,1.17889060,0.76474374,0.00415464,0.19707965,0.32807969,0.08557383,0.00758064,1.16330825
-1.82791396,1.80730480,1.14509971,0.74697265,0.00399595,0.19048416,0.30462691,0.08132768,0.00701985,1.12293518
-1.82191096,1.75470468,1.11632740,0.73397495,0.00385313,0.18435360,0.28175670,0.07740890,0.00645593,1.08627298
-1.81590795,1.71089799,1.09318419,0.72622543,0.00373084,0.17881038,0.25978823,0.07388503,0.00589671,1.05399295
-1.80990495,1.67676156,1.07608387,0.72407821,0.00363331,0.17394628,0.23899694,0.07081169,0.00534943,1.02657390
-1.80390195,1.65285319,1.06522950,0.72775161,0.00356417,0.16982024,0.21961038,0.06823145,0.00482056,1.00429001
-1.79789895,1.63939814,1.06060820,0.73731834,0.00352633,0.16645757,0.20180597,0.06617338,0.00431572,0.98720722
-1.79189595,1.63628894,1.06199447,0.75270109,0.00352189,0.16385055,0.18571066,0.06465313,0.00383962,0.97518801
-1.78589295,1.64309812,1.06896178,0.77367355,0.00355205,0.16196050,0.17140248,0.06367359,0.00339606,0.96790401
-1.77988994,1.65910291,1.08090173,0.79986663,0.00361709,0.16072101,0.15891344,0.06322612,0.00298792,0.96485589
-1.77388694,1.68332041,1.09704965,0.83077957,0.00371633,0.16004228,0.14823385,0.06329214,0.00261727,0.96539917
-1.76788394,1.71455191,1.11651569,0.86579544,0.00384813,0.15981636,0.13931749,0.06384520,0.00228546,0.96877500
-1.76188094,1.75143395,1.13831974,0.90420049,0.00401000,0.15992299,0.13208748,0.06485330,0.00199320,0.97414429
-1.75587794,1.79249435,1.16142893,0.94520660,0.00419858,0.16023577,0.12644261,0.06628140,0.00174072,0.98062374
-1.74987494,1.83621078,1.18479602,0.98797603,0.00440980,0.16062845,0.12226358,0.06809401,0.00152791,0.98732225
-1.74387194,1.88106953,1.20739717,1.03164771,0.00463899,0.16098104,0.11941929,0.07025790,0.00135444,0.99337619
-1.73786893,1.92562231,1.22826769,1.07536408,0.00488104,0.16118542,0.11777263,0.07274451,0.00121993,0.99798211
-1.73186593,1.96853900,1.24653430,1.11829761,0.00513050,0.16115038,0.11718578,0.07553235,0.00112401,1.00042568
-1.72586293,2.00865423,1.26144293,1.15967592,0.00538185,0.16080562,0.11752485,0.07860896,0.00106649,1.00010585
-1.71985993,2.04500629,1.27238088,1.19880490,0.00562961,0.16010494,0.11866369,0.08197251,0.00104739,0.99655337
-1.71385693,2.07686683,1.27889286,1.23508856,0.00586856,0.15902809,0.12048690,0.08563293,0.00106705,0.98944314
-1.70785393,2.10376056,1.28069035,1.26804529,0.00609393,0.15758155,0.12289197,0.08961244,0.00112611,0.97860032
-1.70185093,2.12547402,1.27765422,1.29731948,0.00630150,0.15579808,0.12579054,0.09394551,0.00122556,0.96399998
-1.69584792,2.14205350,1.26983074,1.32268836,0.00648782,0.15373507,0.12910885,0.09867804,0.00136666,0.94576086
-1.68984492,2.15379214,1.25742141,1.34406354,0.00665028,0.15147190,0.13278738,0.10386598,0.00155096,0.92413367
-1.68384192,2.16120693,1.24076725,1.36148722,0.00678721,0.14910626,0.13677981,0.10957314,0.00178014,0.89948468
-1.67783892,2.16500654,1.22032847,1.37512322,0.00689794,0.14674983,0.14105137,0.11586843,0.00205594,0.87227566
-1.67183592,2.16605153,1.19666048,1.38524314,0.00698275,0.14452324,0.14557666,0.12282240,0.00238005,0.84304115
-1.66583292,2.16530838,1.17038743,1.39220822,0.00704293,0.14255081,0.15033712,0.13050336,0.00275391,0.81236412
-1.65982991,2.16379964,1.14217451,1.39644765,0.00708063,0.14095510,0.15531826,0.13897308,0.00317859,0.78085127
-1.65382691,2.16255191,1.11270012,1.39843437,0.00709880,0.13985154,0.16050670,0.14828226,0.00365462,0.74910895
-1.64782391,2.16254429,1.08262914,1.39865926,0.00710106,0.13934346,0.16588733,0.15846594,0.00418183,0.71772068
-1.64182091,2.16465926,1.05258839,1.39760516,0.00709152,0.13951759,0.17144057,0.16953916,0.00475918,0.68722719
-1.63581791,2.16963820,1.02314512,1.39572172,0.00707463,0.14044037,0.17713997,0.18149294,0.00538467,0.65810965
-1.62981491,2.17804372,0.99478936,1.39340236,0.00705501,0.14215508,0.18295025,0.19429093,0.00605523,0.63077655
-1.62381191,2.19023033,0.96792061,1.39096451,0.00703731,0.14468004,0.18882583,0.20786684,0.00676665,0.60555463
-1.61780890,2.20632492,0.94283941,1.38863409,0.00702602,0.14800789,0.19471004,0.22212303,0.00751361,0.58268398
-1.61180590,2.22621814,0.91974362,1.38653496,0.00702537,0.15210604,0.20053503,0.23693019,0.00828967,0.56231720
-1.60580290,2.24956700,0.89872969,1.38468397,0.00703922,0.15691823,0.20622240,0.25212849,0.00908740,0.54452242
-1.59979990,2.27580890,0.87979828,1.38299186,0.00707101,0.16236721,0.21168459,0.26753001,0.00989857,0.52928986
