energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.28064032,1.04541315,0.00050142,0.00436156,0.00406888,0.10545974,0.76979476,0.00309843,0.32674357
-3.27463732,1.10030508,0.00059642,0.00410029,0.00432299,0.10588048,0.81959661,0.00321683,0.33597374
-3.26863432,1.15641141,0.00070646,0.00392170,0.00466897,0.10687812,0.86927921,0.00341304,0.34609746
-3.26263132,1.21299887,0.00083260,0.00383008,0.00511525,0.10838064,0.91826122,0.00369080,0.35689073
-3.25662831,1.26932960,0.00097578,0.00382979,0.00566993,0.11031030,0.96596832,0.00405330,0.36812102
-3.25062531,1.32468444,0.00113672,0.00392554,0.00634070,0.11258744,1.01184933,0.00450308,0.37955575
-3.24462231,1.37838508,0.00131583,0.00412273,0.00713483,0.11513415,1.05539162,0.00504192,0.39097042
-3.23861931,1.42981415,0.00151323,0.00442767,0.00805920,0.11787788,1.09613496,0.00567076,0.40215603
-3.23261631,1.47843271,0.00172862,0.00484796,0.00912029,0.12075479,1.13368341,0.00638957,0.41292560
-3.22661331,1.52379438,0.00196127,0.00539282,0.01032430,0.12371280,1.16771474,0.00719724,0.42311962
-3.22061031,1.56555602,0.00220997,0.00607338,0.01167728,0.12671433,1.19798713,0.00809150,0.43261031
-3.21460730,1.60348467,0.00247301,0.00690307,0.01318528,0.12973862,1.22434312,0.00906890,0.44130462
-3.20860430,1.63746087,0.00274817,0.00789793,0.01485463,0.13278363,1.24671060,0.01012470,0.44914606
-3.20260130,1.66747857,0.00303269,0.00907694,0.01669212,0.13586752,1.26510127,0.01125297,0.45611535
-3.19659830,1.69364206,0.00332335,0.01046232,0.01870539,0.13902971,1.27960669,0.01244661,0.46223003
-3.19059530,1.71616029,0.00361650,0.01207973,0.02090319,0.14233143,1.29039239,0.01369751,0.46754316
-3.18459230,1.73533919,0.00390812,0.01395847,0.02329570,0.14585589,1.29769046,0.01499666,0.47214126
-3.17858929,1.75157250,0.00419389,0.01613147,0.02589478,0.14970787,1.30179116,0.01633443,0.47614166
-3.17258629,1.76533148,0.00446935,0.01863524,0.02871415,0.15401289,1.30303389,0.01770077,0.47968928
-3.16658329,1.77715393,0.00472997,0.02150954,0.03176945,0.15891581,1.30179804,0.01908553,0.48295313
-3.16058029,1.78763280,0.00497131,0.02479693,0.03507817,0.16457886,1.29849395,0.02047874,0.48612240
-3.15457729,1.79740436,0.00518915,0.02854203,0.03865936,0.17117903,1.29355428,0.02187086,0.48940228
-3.14857429,1.80713608,0.00537963,0.03279048,0.04253312,0.17890477,1.28742575,0.02325311,0.49300954
-3.14257129,1.81751385,0.00553936,0.03758769,0.04671985,0.18795196,1.28056143,0.02461761,0.49716771
-3.13656828,1.82922854,0.00566556,0.04297729,0.05123928,0.19851918,1.27341336,0.02595759,0.50210194
-3.13056528,1.84296156,0.00575616,0.04899922,0.05610918,0.21080212,1.26642530,0.02726749,0.50803345
-3.12456228,1.85936918,0.00580985,0.05568772,0.06134394,0.22498731,1.26002562,0.02854291,0.51517354
-3.11855928,1.87906558,0.00582615,0.06306904,0.06695290,0.24124522,1.25461996,0.02978059,0.52371717
-3.11255628,1.90260459,0.00580543,0.07115905,0.07293860,0.25972272,1.25058356,0.03097822,0.53383620
-3.10655328,1.93046039,0.00574890,0.07996088,0.07929501,0.28053532,1.24825333,0.03213420,0.54567229
-3.10055028,1.96300758,0.00565853,0.08946255,0.08600580,0.30375919,1.24791962,0.03324737,0.55932988
-3.09454727,2.00050135,0.00553706,0.09963492,0.09304282,0.32942346,1.24981777,0.03431669,0.57486915
-3.08854427,2.04305851,0.00538782,0.11042991,0.10036486,0.35750298,1.25412003,0.03534080,0.59229966
-3.08254127,2.09064057,0.00521467,0.12177921,0.10791676,0.38791209,1.26092790,0.03631779,0.61157465
-3.07653827,2.14303984,0.00502185,0.13359359,0.11562914,0.42049966,1.27026566,0.03724478,0.63258665
-3.07053527,2.19986991,0.00481387,0.14576288,0.12341859,0.45504587,1.28207541,0.03811775,0.65516469
-3.06453227,2.26056145,0.00459530,0.15815683,0.13118857,0.49126103,1.29621430,0.03893132,0.67907337
-3.05852926,2.32436435,0.00437070,0.17062669,0.13883097,0.52878686,1.31245434,0.03967870,0.70401424
-3.05252626,2.39035693,0.00414447,0.18300774,0.14622834,0.56720033,1.33048518,0.04035172,0.72962959
-3.04652326,2.45746245,0.00392071,0.19512264,0.15325668,0.60602016,1.34992009,0.04094098,0.75550877
-3.04052026,2.52447298,0.00370315,0.20678552,0.15978887,0.64471617,1.37030523,0.04143612,0.78119707
-3.03451726,2.59008023,0.00349506,0.21780673,0.16569835,0.68272100,1.39113204,0.04182622,0.80620691
-3.02851426,2.65291228,0.00329919,0.22799809,0.17086319,0.71944427,1.41185233,0.04210016,0.83003109
-3.02251126,2.71157510,0.00311774,0.23717843,0.17517017,0.75428842,1.43189579,0.04224720,0.85215763
-3.01650825,2.76469716,0.00295236,0.24517923,0.17851877,0.78666595,1.45068885,0.04225749,0.87208572
-3.01050525,2.81097523,0.00280412,0.25185007,0.18082484,0.81601722,1.46767438,0.04212258,0.88934203
-3.00450225,2.84921945,0.00267360,0.25706376,0.18202382,0.84182821,1.48233116,0.04183590,0.90349683
-2.99849925,2.87839541,0.00256087,0.26072072,0.18207328,0.86364739,1.49419225,0.04139323,0.91417905
-2.99249625,2.89766149,0.00246558,0.26275269,0.18095474,0.88110111,1.50286138,0.04079302,0.92108982
-2.98649325,2.90639951,0.00238699,0.26312531,0.17867454,0.89390663,1.50802650,0.04003661,0.92401359
-2.98049025,2.90423739,0.00232407,0.26183960,0.17526388,0.90188229,1.50946997,0.03912837,0.92282661
-2.97448724,2.89106260,0.00227555,0.25893229,0.17077792,0.90495444,1.50707483,0.03807564,0.91750215
-2.96848424,2.86702595,0.00223995,0.25447481,0.16529396,0.90316054,1.50082691,0.03688864,0.90811234
-2.96248124,2.83253563,0.00221572,0.24857118,0.15890891,0.89664854,1.49081286,0.03558015,0.89482654
-2.95647824,2.78824169,0.00220121,0.24135476,0.15173607,0.88567243,1.47721406,0.03416520,0.87790626
-2.95047524,2.73501210,0.00219477,0.23298399,0.14390141,0.87058419,1.46029711,0.03266059,0.85769700
-2.94447224,2.67390131,0.00219476,0.22363749,0.13553956,0.85182249,1.44040117,0.03108441,0.83461732
-2.93846923,2.60611321,0.00219960,0.21350844,0.12678963,0.82989870,1.41792309,0.02945548,0.80914560
-2.93246623,2.53295994,0.00220779,0.20279874,0.11779110,0.80538076,1.39330091,0.02779280,0.78180525
-2.92646323,2.45581865,0.00221792,0.19171310,0.10867992,0.77887568,1.36699675,0.02611509,0.75314880
-2.92046023,2.37608815,0.00222867,0.18045321,0.09958498,0.75101136,1.33947976,0.02444019,0.72374167
-2.91445723,2.29514697,0.00223885,0.16921236,0.09062512,0.72241848,1.31120998,0.02278477,0.69414630
-2.90845423,2.21431485,0.00224737,0.15817060,0.08190659,0.69371313,1.28262379,0.02116385,0.66490701
-2.90245123,2.13481874,0.00225325,0.14749065,0.07352133,0.66548084,1.25412140,0.01959061,0.63653639
-2.89644822,2.05776438,0.00225563,0.13731464,0.06554573,0.63826248,1.22605697,0.01807620,0.60950335
-2.89044522,1.98411441,0.00225372,0.12776175,0.05804014,0.61254246,1.19873143,0.01662962,0.58422337
-2.88444222,1.91467305,0.00224688,0.11892678,0.05104897,0.58873950,1.17238820,0.01525770,0.56105094
-2.87843922,1.85007753,0.00223453,0.11087976,0.04460123,0.56720002,1.14721168,0.01396520,0.54027444
-2.87243622,1.79079598,0.00221621,0.10366621,0.03871165,0.54819430,1.12332839,0.01275491,0.52211322
-2.86643322,1.73713104,0.00219157,0.09730839,0.03338204,0.53191507,1.10081034,0.01162782,0.50671690
-2.86043022,1.68922858,0.00216033,0.09180709,0.02860296,0.51847860,1.07968026,0.01058337,0.49416662
-2.85442721,1.64709041,0.00212236,0.08714394,0.02435550,0.50792766,1.05991821,0.00961963,0.48447795
-2.84842421,1.61058998,0.00207760,0.08328417,0.02061318,0.50023632,1.04146902,0.00873362,0.47760516
-2.84242121,1.57949006,0.00202612,0.08017953,0.01734377,0.49531594,1.02425011,0.00792152,0.47344660
-2.83641821,1.55346127,0.00196810,0.07777134,0.01451100,0.49302215,1.00815914,0.00717892,0.47185072
-2.83041521,1.53210058,0.00190383,0.07599347,0.01207625,0.49316238,0.99308108,0.00650104,0.47262265
-2.82441221,1.51494898,0.00183371,0.07477514,0.00999986,0.49550357,0.97889440,0.00588294,0.47553085
-2.81840920,1.50150769,0.00175825,0.07404350,0.00824241,0.49977993,0.96547602,0.00531969,0.48031383
-2.81240620,1.49125242,0.00167804,0.07372583,0.00676568,0.50570027,0.95270499,0.00480652,0.48668663
-2.80640320,1.48364560,0.00159377,0.07375140,0.00553340,0.51295507,0.94046482,0.00433889,0.49434703
-2.80040020,1.47814631,0.00150621,0.07405289,0.00451183,0.52122291,0.92864451,0.00391262,0.50298147
-2.79439720,1.47421826,0.00141617,0.07456744,0.00367013,0.53017638,0.91713845,0.00352391,0.51227048
-2.78839420,1.47133592,0.00132450,0.07523726,0.00298054,0.53948748,0.90584554,0.00316939,0.52189394
-2.78239120,1.46898933,0.00123208,0.07601003,0.00241845,0.54883242,0.89466762,0.00284611,0.53153593
-2.77638819,1.46668789,0.00113977,0.07683881,0.00196237,0.55789619,0.88350783,0.00255153,0.54088940
-2.77038519,1.46396371,0.00104843,0.07768198,0.00159374,0.56637660,0.87226901,0.00228350,0.54966065
-2.76438219,1.46037493,0.00095886,0.07850282,0.00129681,0.57398824,0.86085256,0.00204024,0.55757370
-2.75837919,1.45550930,0.00087181,0.07926914,0.00105829,0.58046622,0.84915810,0.00182029,0.56437454
-2.75237619,1.44898851,0.00078796,0.07995287,0.00086719,0.58556973,0.83708402,0.00162248,0.56983527
-2.74637319,1.44047315,0.00070789,0.08052964,0.00071446,0.58908560,0.82452909,0.00144589,0.57375809
-2.74037019,1.42966860,0.00063211,0.08097858,0.00059281,0.59083160,0.81139519,0.00128979,0.57597909
-2.73436718,1.41633150,0.00056101,0.08128207,0.00049640,0.59065970,0.79759111,0.00115365,0.57637170
-2.72836418,1.40027673,0.00049489,0.08142576,0.00042062,0.58845887,0.78303713,0.00103709,0.57484968
-2.72236118,1.38138442,0.00043395,0.08139866,0.00036192,0.58415759,0.76767030,0.00093983,0.57136955
-2.71635818,1.35960656,0.00037831,0.08119333,0.00031760,0.57772576,0.75145003,0.00086171,0.56593220
-2.71035518,1.33497282,0.00032799,0.08080614,0.00028567,0.56917594,0.73436363,0.00080264,0.55858362
-2.70435218,1.30759491,0.00028295,0.08023763,0.00026474,0.55856371,0.71643143,0.00076260,0.54941465
-2.69834917,1.27766911,0.00024309,0.07949282,0.00025391,0.54598715,0.69771128,0.00074162,0.53855943
-2.69234617,1.24547661,0.00020828,0.07858141,0.00025270,0.53158524,0.67830179,0.00073974,0.52619278
-2.68634317,1.21138118,0.00017834,0.07751796,0.00026099,0.51553517,0.65834440,0.00075702,0.51252630
-2.68034017,1.17582429,0.00015308,0.07632187,0.00027900,0.49804861,0.63802386,0.00079352,0.49780329
-2.67433717,1.13931741,0.00013233,0.07501722,0.00030724,0.47936698,0.61756707,0.00084925,0.48229260
-2.66833417,1.10243179,0.00011592,0.07363240,0.00034655,0.45975574,0.59724042,0.00092416,0.46628158
-2.66233117,1.06578598,0.00010370,0.07219953,0.00039806,0.43949802,0.57734545,0.00101812,0.45006835
-2.65632816,1.03003158,0.00009559,0.07075375,0.00046323,0.41888769,0.55821329,0.00113088,0.43395363
-2.65032516,0.99583766,0.00009153,0.06933231,0.00054388,0.39822215,0.54019793,0.00126206,0.41823248
-2.64432216,0.96387460,0.00009152,0.06797354,0.00064219,0.37779506,0.52366873,0.00141110,0.40318623
-2.63831916,0.93479796,0.00009562,0.06671581,0.00076077,0.35788934,0.50900236,0.00157725,0.38907487
-2.63231616,0.90923300,0.00010397,0.06559641,0.00090267,0.33877062,0.49657471,0.00175958,0.37613037
-2.62631316,0.88776048,0.00011673,0.06465047,0.00107138,0.32068144,0.48675284,0.00195692,0.36455095
-2.62031016,0.87090428,0.00013415,0.06391005,0.00127092,0.30383633,0.47988742,0.00216790,0.35449672
-2.61430715,0.85912113,0.00015649,0.06340322,0.00150577,0.28841799,0.47630575,0.00239092,0.34608680
-2.60830415,0.85279276,0.00018408,0.06315344,0.00178093,0.27457456,0.47630562,0.00262423,0.33939789
-2.60230115,0.85222057,0.00021725,0.06317909,0.00210185,0.26241810,0.48014996,0.00286586,0.33446447
-2.59629815,0.85762274,0.00025634,0.06349315,0.00247435,0.25202425,0.48806235,0.00311374,0.33128041
-2.59029515,0.86913351,0.00030168,0.06410315,0.00290459,0.24343296,0.50022343,0.00336569,0.32980193
-2.58429215,0.88680455,0.00035356,0.06501124,0.00339893,0.23665012,0.51676790,0.00361948,0.32995175
-2.57828914,0.91060778,0.00041221,0.06621449,0.00396372,0.23165014,0.53778229,0.00387288,0.33162407
-2.57228614,0.94043939,0.00047779,0.06770522,0.00460515,0.22837902,0.56330305,0.00412368,0.33469016
-2.56628314,0.97612468,0.00055037,0.06947148,0.00532900,0.22675799,0.59331527,0.00436979,0.33900436
-2.56028014,1.01742328,0.00062988,0.07149754,0.00614035,0.22668738,0.62775155,0.00460921,0.34441002
-2.55427714,1.06403447,0.00071615,0.07376436,0.00704331,0.22805061,0.66649141,0.00484014,0.35074533
-2.54827414,1.11560255,0.00080884,0.07625013,0.00804066,0.23071818,0.70936102,0.00506094,0.35784856
-2.54227114,1.17172194,0.00090745,0.07893061,0.00913355,0.23455147,0.75613347,0.00527017,0.36556288
-2.53626813,1.23194238,0.00101137,0.08177953,0.01032115,0.23940648,0.80652973,0.00546663,0.37374028
-2.53026513,1.29577400,0.00111981,0.08476888,0.01160039,0.24513711,0.86022054,0.00564929,0.38224471
-2.52426213,1.36269272,0.00123186,0.08786908,0.01296569,0.25159838,0.91682925,0.00581737,0.39095450
-2.51825913,1.43214606,0.00134651,0.09104923,0.01440875,0.25864918,0.97593594,0.00597022,0.39976388
-2.51225613,1.50355959,0.00146267,0.09427719,0.01591844,0.26615493,1.03708294,0.00610741,0.40858384
-2.50625313,1.57634422,0.00157921,0.09751979,0.01748079,0.27398985,1.09978161,0.00622862,0.41734238
-2.50025013,1.64990430,0.00169499,0.10074294,0.01907904,0.28203906,1.16352056,0.00633368,0.42598417
-2.49424712,1.72364661,0.00180894,0.10391188,0.02069390,0.29020038,1.22777489,0.00642249,0.43446990
-2.48824412,1.79698984,0.00192006,0.10699148,0.02230380,0.29838589,1.29201645,0.00649510,0.44277519
-2.48224112,1.86937447,0.00202748,0.10994653,0.02388536,0.30652311,1.35572439,0.00655159,0.45088930
-2.47623812,1.94027243,0.00213050,0.11274220,0.02541394,0.31455582,1.41839580,0.00659215,0.45881361
-2.47023512,2.00919599,0.00222866,0.11534451,0.02686424,0.32244437,1.47955573,0.00661705,0.46655981
-2.46423212,2.07570538,0.00232169,0.11772085,0.02821103,0.33016546,1.53876603,0.00662664,0.47414800
-2.45822911,2.13941446,0.00240958,0.11984056,0.02942988,0.33771132,1.59563256,0.00662137,0.48160439
-2.45222611,2.19999395,0.00249257,0.12167543,0.03049795,0.34508811,1.64981014,0.00660179,0.48895886
-2.44622311,2.25717174,0.00257113,0.12320024,0.03139466,0.35231369,1.70100507,0.00656857,0.49624216
-2.44022011,2.31073021,0.00264592,0.12439322,0.03210244,0.35941468,1.74897484,0.00652251,0.50348287
-2.43421711,2.36050029,0.00271778,0.12523639,0.03260730,0.36642283,1.79352509,0.00646451,0.51070410
-2.42821411,2.40635276,0.00278765,0.12571586,0.03289928,0.37337090,1.83450404,0.00639559,0.51792001
-2.42221111,2.44818702,0.00285652,0.12582193,0.03297284,0.38028820,1.87179462,0.00631687,0.52513237
-2.41620810,2.48591822,0.00292538,0.12554916,0.03282702,0.38719596,1.90530505,0.00622956,0.53232711
-2.41020510,2.51946354,0.00299511,0.12489627,0.03246545,0.39410278,1.93495837,0.00613492,0.53947125
-2.40420210,2.54872863,0.00306644,0.12386597,0.03189623,0.40100054,1.96068190,0.00603423,0.54651040
-2.39819910,2.57359537,0.00313991,0.12246470,0.03113161,0.40786094,1.98239736,0.00592877,0.55336690
-2.39219610,2.59391198,0.00321574,0.12070232,0.03018755,0.41463292,2.00001252,0.00581976,0.55993904
-2.38619310,2.60948641,0.00329387,0.11859179,0.02908317,0.42124133,2.01341518,0.00570834,0.56610133
-2.38019010,2.62008382,0.00337388,0.11614878,0.02784008,0.42758690,2.02246996,0.00559555,0.57170621
-2.37418709,2.62542869,0.00345501,0.11339140,0.02648166,0.43354768,2.02701849,0.00548228,0.57658691
-2.36818409,2.62521166,0.00353614,0.11033983,0.02503236,0.43898194,2.02688304,0.00536925,0.58056192
-2.36218109,2.61910113,0.00361586,0.10701613,0.02351692,0.44373249,2.02187353,0.00525702,0.58344049
-2.35617809,2.60675896,0.00369247,0.10344396,0.02195968,0.44763230,2.01179775,0.00514599,0.58502938
-2.35017509,2.58785973,0.00376408,0.09964846,0.02038396,0.45051107,1.99647401,0.00503637,0.58514035
-2.34417209,2.56211216,0.00382864,0.09565605,0.01881151,0.45220256,1.97574564,0.00492823,0.58359815
-2.33816908,2.52928175,0.00388408,0.09149432,0.01726205,0.45255224,1.94949631,0.00482150,0.58024867
-2.33216608,2.48921297,0.00392834,0.08719191,0.01575293,0.45142485,1.91766518,0.00471601,0.57496666
-2.32616308,2.44184977,0.00395948,0.08277834,0.01429892,0.44871152,1.88026097,0.00461151,0.56766282
-2.32016008,2.38725288,0.00397577,0.07828387,0.01291211,0.44433596,1.83737375,0.00450770,0.55828973
-2.31415708,2.32561282,0.00397576,0.07373924,0.01160186,0.43825945,1.78918384,0.00440425,0.54684623
-2.30815408,2.25725764,0.00395831,0.06917543,0.01037494,0.43048427,1.73596686,0.00430083,0.53338010
-2.30215108,2.18265462,0.00392270,0.06462332,0.00923563,0.42105544,1.67809478,0.00419716,0.51798873
-2.29614807,2.10240587,0.00386861,0.06011336,0.00818603,0.41006058,1.61603245,0.00409295,0.50081779
-2.29014507,2.01723757,0.00379613,0.05567511,0.00722623,0.39762786,1.55032991,0.00398800,0.48205781
-2.28414207,1.92798363,0.00370581,0.05133684,0.00635466,0.38392227,1.48161058,0.00388213,0.46193894
-2.27813907,1.83556421,0.00359857,0.04712509,0.00556840,0.36914024,1.41055610,0.00377523,0.44072392
-2.27213607,1.74096033,0.00347571,0.04306422,0.00486343,0.35350290,1.33788835,0.00366723,0.41869988
-2.26613307,1.64518580,0.00333884,0.03917602,0.00423496,0.33724848,1.26434965,0.00355809,0.39616901
-2.26013007,1.54925771,0.00318984,0.03547934,0.00367766,0.32062391,1.19068212,0.00344780,0.37343877
-2.25412706,1.45416702,0.00303076,0.03198984,0.00318590,0.30387640,1.11760710,0.00333639,0.35081209
-2.24812406,1.36085062,0.00286379,0.02871973,0.00275397,0.28724505,1.04580577,0.00322388,0.32857777
-2.24212106,1.27016600,0.00269117,0.02567773,0.00237619,0.27095317,0.97590161,0.00311031,0.30700185
-2.23611806,1.18286977,0.00251514,0.02286898,0.00204708,0.25520137,0.90844567,0.00299575,0.28631995
-2.23011506,1.09960074,0.00233785,0.02029516,0.00176147,0.24016193,0.84390508,0.00288023,0.26673122
-2.22411206,1.02086813,0.00216134,0.01795466,0.00151453,0.22597454,0.78265515,0.00276383,0.24839378
-2.21810905,0.94704535,0.00198748,0.01584283,0.00130184,0.21274351,0.72497544,0.00264665,0.23142209
-2.21210605,0.87836916,0.00181795,0.01395233,0.00111946,0.20053663,0.67104945,0.00252880,0.21588601
-2.20610305,0.81494409,0.00165419,0.01227351,0.00096388,0.18938555,0.62096809,0.00241046,0.20181178
-2.20010005,0.75675163,0.00149742,0.01079487,0.00083209,0.17928761,0.57473628,0.00229184,0.18918450
-2.19409705,0.70366346,0.00134860,0.00950352,0.00072156,0.17020896,0.53228237,0.00217324,0.17795217
-2.18809405,0.65545804,0.00120848,0.00838570,0.00063025,0.16208880,0.49346972,0.00205502,0.16803087
-2.18209105,0.61183957,0.00107756,0.00742724,0.00055663,0.15484446,0.45810993,0.00193767,0.15931091
-2.17608804,0.57245844,0.00095613,0.00661409,0.00049969,0.14837705,0.42597695,0.00182174,0.15166357
-2.17008504,0.53693238,0.00084431,0.00593277,0.00045898,0.14257742,0.39682157,0.00170792,0.14494811
-2.16408204,0.50486729,0.00074202,0.00537080,0.00043463,0.13733217,0.37038568,0.00159703,0.13901888
-2.15807904,0.47587711,0.00064907,0.00491715,0.00042741,0.13252951,0.34641583,0.00149000,0.13373204
-2.15207604,0.44960215,0.00056513,0.00456253,0.00043877,0.12806459,0.32467560,0.00138791,0.12895181
-2.14607304,0.42572521,0.00048980,0.00429982,0.00047093,0.12384429,0.30495665,0.00129199,0.12455604
-2.14007004,0.40398527,0.00042259,0.00412426,0.00052697,0.11979125,0.28708794,0.00120363,0.12044081
-2.13406703,0.38418842,0.00036297,0.00403373,0.00061092,0.11584701,0.27094329,0.00112438,0.11652407
-2.12806403,0.36621602,0.00031038,0.00402896,0.00072781,0.11197427,0.25644696,0.00105599,0.11274828
-2.12206103,0.35002990,0.00026424,0.00411361,0.00088385,0.10815816,0.24357742,0.00100042,0.10908193
-2.11605803,0.33567492,0.00022399,0.00429444,0.00108649,0.10440660,0.23236937,0.00095987,0.10552000
-2.11005503,0.32327876,0.00018906,0.00458128,0.00134451,0.10074983,0.22291397,0.00093677,0.10208352
-2.10405203,0.31304946,0.00015890,0.00498704,0.00166810,0.09723906,0.21535756,0.00093388,0.09881823
-2.09804902,0.30527058,0.00013302,0.00552764,0.00206894,0.09394451,0.20989888,0.00095423,0.09579236
-2.09204602,0.30029447,0.00011092,0.00622182,0.00256024,0.09095274,0.20678505,0.00100121,0.09309390
-2.08604302,0.29853374,0.00009217,0.00709094,0.00315665,0.08836360,0.20630622,0.00107859,0.09082727
-2.08004002,0.30045118,0.00007634,0.00815864,0.00387430,0.08628669,0.20878920,0.00119048,0.08910954
-2.07403702,0.30654824,0.00006307,0.00945044,0.00473061,0.08483767,0.21459002,0.00134140,0.08806648
-2.06803402,0.31735236,0.00005202,0.01099324,0.00574411,0.08413429,0.22408555,0.00153622,0.08782833
-2.06203102,0.33340320,0.00004290,0.01281472,0.00693420,0.08429246,0.23766422,0.00178015,0.08852554
-2.05602801,0.35523791,0.00003543,0.01494260,0.00832074,0.08542224,0.25571595,0.00207872,0.09028458
-2.05002501,0.38337576,0.00002939,0.01740389,0.00992368,0.08762403,0.27862127,0.00243765,0.09322371
-2.04402201,0.41830211,0.00002457,0.02022399,0.01176248,0.09098486,0.30673995,0.00286277,0.09744912
-2.03801901,0.46045204,0.00002078,0.02342574,0.01385551,0.09557499,0.34039900,0.00335993,0.10305114
-2.03201601,0.51019399,0.00001789,0.02702842,0.01621936,0.10144486,0.37988051,0.00393478,0.11010086
-2.02601301,0.56781353,0.00001574,0.03104673,0.01886811,0.10862240,0.42540933,0.00459265,0.11864713
-2.02001001,0.63349786,0.00001424,0.03548982,0.02181253,0.11711086,0.47714101,0.00533826,0.12871398
-2.01400700,0.70732130,0.00001329,0.04036024,0.02505922,0.12688722,0.53515027,0.00617558,0.14029856
-2.00800400,0.78923224,0.00001279,0.04565314,0.02860987,0.13790117,0.59942037,0.00710750,0.15336969
-2.00200100,0.87904224,0.00001268,0.05135547,0.03246047,0.15007488,0.66983372,0.00813563,0.16786706
-1.99599800,0.97641743,0.00001290,0.05744537,0.03660058,0.16330341,0.74616426,0.00926002,0.18370107
-1.98999500,1.08087296,0.00001340,0.06389176,0.04101280,0.17745600,0.82807175,0.01047889,0.20075347
-1.98399200,1.19177082,0.00001413,0.07065419,0.04567231,0.19237805,0.91509862,0.01178849,0.21887874
-1.97798899,1.30832131,0.00001505,0.07768289,0.05054662,0.20789398,1.00666945,0.01318280,0.23790620
-1.97198599,1.42958851,0.00001612,0.08491911,0.05559554,0.22381066,1.10209344,0.01465349,0.25764290
-1.96598299,1.55449982,0.00001730,0.09229573,0.06077140,0.23992166,1.20057006,0.01618979,0.27787711
-1.95997999,1.68185955,0.00001857,0.09973820,0.06601950,0.25601186,1.30119778,0.01777850,0.29838249
-1.95397699,1.81036648,0.00001990,0.10716567,0.07127885,0.27186254,1.40298609,0.01940404,0.31892263
-1.94797399,1.93863496,0.00002126,0.11449243,0.07648316,0.28725665,1.50487045,0.02104866,0.33925603
-1.94197099,2.06521932,0.00002261,0.12162948,0.08156212,0.30198407,1.60572998,0.02269261,0.35914118
-1.93596798,2.18864076,0.00002394,0.12848638,0.08644287,0.31584677,1.70440761,0.02431455,0.37834174
-1.92996498,2.30741634,0.00002521,0.13497314,0.09105166,0.32866356,1.79973202,0.02589191,0.39663152
-1.92396198,2.42008903,0.00002642,0.14100218,0.09531566,0.34027427,1.89054112,0.02740144,0.41379914
-1.91795898,2.52525820,0.00002753,0.14649036,0.09916491,0.35054334,1.97570615,0.02881972,0.42965230
-1.91195598,2.62160956,0.00002852,0.15136087,0.10253413,0.35936244,2.05415592,0.03012375,0.44402139
-1.90595298,2.70794377,0.00002940,0.15554512,0.10536470,0.36665228,2.12490051,0.03129165,0.45676245
-1.89994997,2.78320280,0.00003013,0.15898435,0.10760629,0.37236342,2.18705355,0.03230317,0.46775938
-1.89394697,2.84649337,0.00003073,0.16163112,0.10921849,0.37647611,2.23985264,0.03314039,0.47692529
-1.88794397,2.89710657,0.00003120,0.16345044,0.11017203,0.37899921,2.28267709,0.03378823,0.48420311
-1.88194097,2.93453332,0.00003153,0.16442072,0.11044984,0.37996830,2.31506247,0.03423492,0.48956543
-1.87593797,2.95847500,0.00003175,0.16453427,0.11004760,0.37944296,2.33671149,0.03447242,0.49301351
-1.86993497,2.96884895,0.00003188,0.16379752,0.10897403,0.37750362,2.34750088,0.03449671,0.49457580
-1.86393197,2.96578881,0.00003196,0.16223090,0.10725079,0.37424787,2.34748389,0.03430791,0.49430576
-1.85792896,2.94963952,0.00003202,0.15986829,0.10491189,0.36978651,2.33688846,0.03391038,0.49227935
-1.85192596,2.92094733,0.00003212,0.15675627,0.10200285,0.36423961,2.31611097,0.03331257,0.48859208
-1.84592296,2.88044493,0.00003232,0.15295292,0.09857948,0.35773254,2.28570587,0.03252683,0.48335596
-1.83991996,2.82903251,0.00003270,0.14852644,0.09470641,0.35039228,2.24637145,0.03156909,0.47669623
-1.83391696,2.76775507,0.00003335,0.14355353,0.09045538,0.34234402,2.19893223,0.03045838,0.46874819
-1.82791396,2.69777690,0.00003435,0.13811759,0.08590338,0.33370833,2.14431865,0.02921634,0.45965402
-1.82191096,2.62035410,0.00003583,0.13230673,0.08113076,0.32459865,2.08354460,0.02786666,0.44955988
-1.81590795,2.53680584,0.00003790,0.12621187,0.07621930,0.31511952,2.01768361,0.02643440,0.43861317
-1.80990495,2.44848547,0.00004069,0.11992467,0.07125033,0.30536533,1.94784458,0.02494542,0.42696012
-1.80390195,2.35675218,0.00004434,0.11353560,0.06630302,0.29541957,1.87514754,0.02342573,0.41474371
-1.79789895,2.26294419,0.00004900,0.10713211,0.06145280,0.28535475,1.80070052,0.02190089,0.40210192
-1.79189595,2.16835398,0.00005482,0.10079688,0.05676997,0.27523272,1.72557784,0.02039550,0.38916638
-1.78589295,2.07420637,0.00006195,0.09460636,0.05231867,0.26510542,1.65080072,0.01893270,0.37606135
-1.77988994,1.98163976,0.00007054,0.08862945,0.04815592,0.25501597,1.57732036,0.01753379,0.36290300
-1.77388694,1.89169089,0.00008074,0.08292643,0.04433107,0.24500005,1.50600403,0.01621790,0.34979899
-1.76788394,1.80528330,0.00009270,0.07754817,0.04088544,0.23508738,1.43762422,0.01500179,0.33684837
