energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,W_p_up,W_d_up
-0.30315158,5.84818213,0.01859938,0.29101887,0.58236140,0.00000000,0.45430594,2.49838400,1.16506921,2.48306333
-0.29714857,5.82152745,0.01845701,0.29601006,0.58565198,0.00000000,0.45178949,2.47075575,1.17113997,2.48473933
-0.29114557,5.80417853,0.01835848,0.30102725,0.59073034,0.00000000,0.45109109,2.44724980,1.17822192,2.49028025
-0.28514257,5.79783707,0.01831033,0.30602739,0.59771186,0.00000000,0.45237173,2.42872388,1.18650509,2.50037500
-0.27913957,5.80384967,0.01831756,0.31095896,0.60665508,0.00000000,0.45573610,2.41589413,1.19612097,2.51555564
-0.27313657,5.82316188,0.01838349,0.31576324,0.61755810,0.00000000,0.46122851,2.40931241,1.20713749,2.53617731
-0.26713357,5.85628351,0.01850958,0.32037570,0.63035664,0.00000000,0.46883052,2.40934780,1.21955588,2.56240360
-0.26113057,5.90326672,0.01869542,0.32472774,0.64492390,0.00000000,0.47846036,2.41617314,1.23330977,2.59419788
-0.25512756,5.96369778,0.01893864,0.32874841,0.66107229,0.00000000,0.48997413,2.42975717,1.24826644,2.63132114
-0.24912456,6.03670315,0.01923503,0.33236633,0.67855707,0.00000000,0.50316890,2.44986256,1.26423018,2.67333650
-0.24312156,6.12097022,0.01957854,0.33551147,0.69708176,0.00000000,0.51778766,2.47605024,1.28094783,2.71962048
-0.23711856,6.21478217,0.01996150,0.33811699,0.71630537,0.00000000,0.53352595,2.50769001,1.29811632,2.76938082
-0.23111556,6.31606655,0.02037478,0.34012087,0.73585110,0.00000000,0.55004010,2.54397715,1.31539194,2.82168037
-0.22511256,6.42245604,0.02080806,0.34146751,0.75531651,0.00000000,0.56695686,2.58395481,1.33240124,2.87546640
-0.21910955,6.53135990,0.02125007,0.34210911,0.77428462,0.00000000,0.58388407,2.62654155,1.34875319,2.92960456
-0.21310655,6.64004408,0.02168899,0.34200687,0.79233595,0.00000000,0.60042214,2.67056317,1.36405227,2.98291621
-0.20710355,6.74571720,0.02211274,0.34113211,0.80906079,0.00000000,0.61617597,2.71478802,1.37791209,3.03421804
-0.20110055,6.84562000,0.02250938,0.33946710,0.82407161,0.00000000,0.63076685,2.75796461,1.38996912,3.08236253
-0.19509755,6.93711495,0.02286745,0.33700576,0.83701496,0.00000000,0.64384401,2.79886031,1.39989599,3.12627775
-0.18909455,7.01777288,0.02317637,0.33375426,0.84758259,0.00000000,0.65509535,2.83629980,1.40741405,3.16500500
-0.18309155,7.08545361,0.02342675,0.32973128,0.85552129,0.00000000,0.66425703,2.86920202,1.41230448,3.19773294
-0.17708854,7.13837731,0.02361071,0.32496825,0.86064120,0.00000000,0.67112142,2.89661411,1.41441765,3.22382660
-0.17108554,7.17518380,0.02372215,0.31950929,0.86282199,0.00000000,0.67554331,2.91774127,1.41368025,3.24285021
-0.16508254,7.19497744,0.02375693,0.31341092,0.86201703,0.00000000,0.67744387,2.93197110,1.41009977,3.25458285
-0.15907954,7.19735548,0.02371304,0.30674160,0.85825494,0.00000000,0.67681244,2.93889167,1.40376620,3.25902603
-0.15307654,7.18241857,0.02359063,0.29958092,0.85163878,0.00000000,0.67370588,2.93830247,1.39485057,3.25640303
-0.14707354,7.15076301,0.02339203,0.29201858,0.84234260,0.00000000,0.66824566,2.93021768,1.38360048,3.24714970
-0.14107054,7.10345457,0.02312167,0.28415303,0.83060567,0.00000000,0.66061264,2.91486176,1.37033255,3.23189727
-0.13506753,7.04198518,0.02278587,0.27608986,0.81672442,0.00000000,0.65103991,2.89265733,1.35542216,3.21144771
-0.12906453,6.96821411,0.02239265,0.26793987,0.80104253,0.00000000,0.63980390,2.86420615,1.33929072,3.18674276
-0.12306153,6.88429620,0.02195141,0.25981695,0.78393951,0.00000000,0.62721413,2.83026373,1.32239106,3.15882797
-0.11705853,6.79260032,0.02147259,0.25183577,0.76581816,0.00000000,0.61360209,2.79170902,1.30519146,3.12881336
-0.11105553,6.69562171,0.02096733,0.24410929,0.74709156,0.00000000,0.59930970,2.74951045,1.28815917,3.09783245
-0.10505253,6.59589224,0.02044701,0.23674630,0.72817002,0.00000000,0.58467777,2.70468997,1.27174399,3.06700155
-0.09904952,6.49589253,0.01992289,0.22984896,0.70944854,0.00000000,0.57003511,2.65828673,1.25636270,3.03738108
-0.09304652,6.39797009,0.01940572,0.22351053,0.69129532,0.00000000,0.55568846,2.61132222,1.24238523,3.00994073
-0.08704352,6.30426703,0.01890538,0.21781334,0.67404175,0.00000000,0.54191393,2.56476831,1.23012297,2.98552994
-0.08104052,6.21666048,0.01843059,0.21282704,0.65797421,0.00000000,0.52895004,2.51951979,1.21981996,2.96485491
-0.07503752,6.13671814,0.01798867,0.20860738,0.64332808,0.00000000,0.51699266,2.47637238,1.21164730,2.94846306
-0.06903452,6.06567062,0.01758535,0.20519537,0.63028401,0.00000000,0.50619206,2.43600723,1.20570098,2.93673542
-0.06303152,6.00440108,0.01722472,0.20261706,0.61896662,0.00000000,0.49665192,2.39898209,1.20200327,2.92988702
-0.05702851,5.95345211,0.01690915,0.20088376,0.60944541,0.00000000,0.48843032,2.36572947,1.20050748,2.92797485
-0.05102551,5.91304838,0.01663945,0.19999291,0.60173804,0.00000000,0.48154261,2.33656118,1.20110576,2.93091277
-0.04502251,5.88313319,0.01641494,0.19992930,0.59581524,0.00000000,0.47596575,2.31167865,1.20363954,2.93849214
-0.03901951,5.86341616,0.01623367,0.20066684,0.59160752,0.00000000,0.47164385,2.29118798,1.20791199,2.95040694
-0.03301651,5.85342862,0.01609271,0.20217058,0.58901289,0.00000000,0.46849466,2.27511833,1.21370166,2.96628167
-0.02701351,5.85258323,0.01598841,0.20439898,0.58790529,0.00000000,0.46641642,2.26344230,1.22077675,2.98570046
-0.02101051,5.86023406,0.01591674,0.20730625,0.58814334,0.00000000,0.46529492,2.25609678,1.22890904,3.00823566
-0.01500750,5.87573350,0.01587358,0.21084474,0.58957885,0.00000000,0.46501013,2.25300275,1.23788683,3.03347439
-0.00900450,5.89848264,0.01585507,0.21496704,0.59206472,0.00000000,0.46544237,2.25408274,1.24752609,3.06104154
-0.00300150,5.92797242,0.01585781,0.21962797,0.59546189,0.00000000,0.46647754,2.25927477,1.25767946,3.09061804
0.00300150,5.96381334,0.01587917,0.22478603,0.59964508,0.00000000,0.46801126,2.26854196,1.26824233,3.12195370
0.00900450,6.00575233,0.01591740,0.23040450,0.60450698,0.00000000,0.46995189,2.28187726,1.27915607,3.15487380
0.01500750,6.05367614,0.01597176,0.23645201,0.60996100,0.00000000,0.47222228,2.29930300,1.29040802,3.18927953
0.02101051,6.10760164,0.01604257,0.24290249,0.61594233,0.00000000,0.47476027,2.32086557,1.30202843,3.22514231
0.02701351,6.16765383,0.01613119,0.24973472,0.62240747,0.00000000,0.47751817,2.34662560,1.31408464,3.26249262
0.03301651,6.23403343,0.01623992,0.25693120,0.62933240,0.00000000,0.48046121,2.37664438,1.32667268,3.30140406
0.03901951,6.30697643,0.01637188,0.26447682,0.63670953,0.00000000,0.48356526,2.41096759,1.33990712,3.34197391
0.04502251,6.38670808,0.01653080,0.27235696,0.64454367,0.00000000,0.48681403,2.44960743,1.35390941,3.38430132
0.05102551,6.47339470,0.01672085,0.28055554,0.65284743,0.00000000,0.49019588,2.49252451,1.36879575,3.42846460
0.05702851,6.56709618,0.01694638,0.28905292,0.66163615,0.00000000,0.49370075,2.53961063,1.38466497,3.47449903
0.06303152,6.66772238,0.01721168,0.29782387,0.67092293,0.00000000,0.49731705,2.59067378,1.40158719,3.52237657
0.06903452,6.77499608,0.01752080,0.30683571,0.68071384,0.00000000,0.50102909,2.64542645,1.41959392,3.57198879
0.07503752,6.88842508,0.01787727,0.31604683,0.69100368,0.00000000,0.50481493,2.70347805,1.43867020,3.62313399
0.08104052,7.00728511,0.01828401,0.32540559,0.70177252,0.00000000,0.50864492,2.76433222,1.45874917,3.67550948
0.08704352,7.13061491,0.01874313,0.33484983,0.71298311,0.00000000,0.51248096,2.82738931,1.47970944,3.72870948
0.09304652,7.25722390,0.01925588,0.34430690,0.72457946,0.00000000,0.51627650,2.89195419,1.50137543,3.78222883
0.09904952,7.38571244,0.01982255,0.35369439,0.73648635,0.00000000,0.51997735,2.95724909,1.52352066,3.83547248
0.10505253,7.51450354,0.02044252,0.36292140,0.74861011,0.00000000,0.52352301,3.02243104,1.54587392,3.88777025
0.11105553,7.64188479,0.02111422,0.37189049,0.76084030,0.00000000,0.52684881,3.08661312,1.56812785,3.93839616
0.11705853,7.76605815,0.02183524,0.38049998,0.77305238,0.00000000,0.52988826,3.14888849,1.58994971,3.98659138
0.12306153,7.88519534,0.02260236,0.38864680,0.78511111,0.00000000,0.53257595,3.20835612,1.61099361,4.03158945
0.12906453,7.99749589,0.02341170,0.39622949,0.79687450,0.00000000,0.53485041,3.26414707,1.63091366,4.07264275
0.13506753,8.10124506,0.02425875,0.40315132,0.80819810,0.00000000,0.53665709,3.31544979,1.64937728,4.10904860
0.14107054,8.19486869,0.02513855,0.40932343,0.81893944,0.00000000,0.53795105,3.36153365,1.66607812,4.14017383
0.14707354,8.27698235,0.02604574,0.41466768,0.82896229,0.00000000,0.53869938,3.40176917,1.68074775,4.16547655
0.15307654,8.34643256,0.02697464,0.41911925,0.83814070,0.00000000,0.53888313,3.43564440,1.69316564,4.18452412
0.15907954,8.40232814,0.02791938,0.42262871,0.84636242,0.00000000,0.53849859,3.46277652,1.70316688,4.19700647
0.16508254,8.44406048,0.02887394,0.42516357,0.85353180,0.00000000,0.53755799,3.48291832,1.71064729,4.20274425
0.17108554,8.47131209,0.02983218,0.42670913,0.85957177,0.00000000,0.53608936,3.49595945,1.71556558,4.20169159
0.17708854,8.48405340,0.03078796,0.42726877,0.86442514,0.00000000,0.53413571,3.50192248,1.71794256,4.19393343
0.18309155,8.48252838,0.03173513,0.42686344,0.86805499,0.00000000,0.53175344,3.50095420,1.71785749,4.17967781
0.18909455,8.46723018,0.03266763,0.42553064,0.87044420,0.00000000,0.52901009,3.49331291,1.71544164,4.15924365
0.19509755,8.43886844,0.03357952,0.42332270,0.87159431,0.00000000,0.52598149,3.47935231,1.71086959,4.13304483
0.20110055,8.39833023,0.03446505,0.42030467,0.87152373,0.00000000,0.52274850,3.45950324,1.70434863,4.10157137
0.20710355,8.34663682,0.03531878,0.41655178,0.87026541,0.00000000,0.51939337,3.43425409,1.69610685,4.06536889
0.21310655,8.28489874,0.03613559,0.41214672,0.86786417,0.00000000,0.51599602,3.40413113,1.68638063,4.02501719
0.21910955,8.21427128,0.03691088,0.40717668,0.86437394,0.00000000,0.51263033,3.36967957,1.67540208,3.98110917
0.22511256,8.13591264,0.03764059,0.40173059,0.85985493,0.00000000,0.50936069,3.33144655,1.66338717,3.93423077
0.23111556,8.05094658,0.03832137,0.39589629,0.85437096,0.00000000,0.50623894,3.28996647,1.65052510,3.88494301
0.23711856,7.96043108,0.03895062,0.38975816,0.84798714,0.00000000,0.50330192,3.24574943,1.63696955,3.83376657
0.24312156,7.86533404,0.03952665,0.38339499,0.84076798,0.00000000,0.50056968,3.19927305,1.62283216,3.78116948
0.24912456,7.76651663,0.04004868,0.37687828,0.83277602,0.00000000,0.49804462,3.15097767,1.60817860,3.72755822
0.25512756,7.66472454,0.04051691,0.37027107,0.82407097,0.00000000,0.49571139,3.10126485,1.59302744,3.67327232
0.26113057,7.56058673,0.04093252,0.36362726,0.81470954,0.00000000,0.49353788,3.05049889,1.57735182,3.61858242
0.26713357,7.45462106,0.04129761,0.35699136,0.80474580,0.00000000,0.49147693,2.99901068,1.56108387,3.56369159
0.27313657,7.34724580,0.04161512,0.35039883,0.79423204,0.00000000,0.48946904,2.94710341,1.54412154,3.50873954
0.27913957,7.23879585,0.04188871,0.34387672,0.78322009,0.00000000,0.48744570,2.89505938,1.52633755,3.45380936
0.28514257,7.12954220,0.04212258,0.33744473,0.77176301,0.00000000,0.48533336,2.84314721,1.50759003,3.39893629
0.29114557,7.01971333,0.04232127,0.33111658,0.75991697,0.00000000,0.48305772,2.79162869,1.48773412,3.34411788
0.29714857,6.90951716,0.04248944,0.32490144,0.74774322,0.00000000,0.48054829,2.74076489,1.46663410,3.28932526
0.30315158,6.79916235,0.04263161,0.31880557,0.73531008,0.00000000,0.47774288,2.69082092,1.44417545,3.23451479
0.30915458,6.68887784,0.04275195,0.31283389,0.72269475,0.00000000,0.47459184,2.64206907,1.42027605,3.17963968
0.31515758,6.57892991,0.04285405,0.30699147,0.70998491,0.00000000,0.47106193,2.59479036,1.39489625,3.12466123
0.32116058,6.46963620,0.04294075,0.30128488,0.69727992,0.00000000,0.46713944,2.54927439,1.36804708,3.06955931
0.32716358,6.36137623,0.04301398,0.29572324,0.68469168,0.00000000,0.46283266,2.50581779,1.33979647,3.01434169
0.33316658,6.25459860,0.04307472,0.29031909,0.67234495,0.00000000,0.45817334,2.46472154,1.31027297,2.95905213
0.33916958,6.14982469,0.04312293,0.28508885,0.66037718,0.00000000,0.45321726,2.42628769,1.27966701,2.90377690
0.34517259,6.04764923,0.04315767,0.28005304,0.64893783,0.00000000,0.44804373,2.39081574,1.24822965,2.84864967
0.35117559,5.94873804,0.04317718,0.27523608,0.63818706,0.00000000,0.44275417,2.35859924,1.21626874,2.79385469
0.35717859,5.85382314,0.04317907,0.27066593,0.62829393,0.00000000,0.43746975,2.32992285,1.18414291,2.73962801
0.36318159,5.76369559,0.04316059,0.26637326,0.61943395,0.00000000,0.43232811,2.30506030,1.15225347,2.68625690
0.36918459,5.67919622,0.04311887,0.26239060,0.61178618,0.00000000,0.42747955,2.28427309,1.12103464,2.63407722
0.37518759,5.60120448,0.04305121,0.25875112,0.60552971,0.00000000,0.42308250,2.26781011,1.09094248,2.58346891
0.38119060,5.53062522,0.04295541,0.25548737,0.60083969,0.00000000,0.41929876,2.25590803,1.06244287,2.53484943
0.38719360,5.46837359,0.04282997,0.25262990,0.59788289,0.00000000,0.41628844,2.24879196,1.03599903,2.48866526
0.39319660,5.41535790,0.04267438,0.25020590,0.59681291,0.00000000,0.41420495,2.24667618,1.01205892,2.44538169
0.39919960,5.37246040,0.04248921,0.24823779,0.59776503,0.00000000,0.41319017,2.24976439,0.99104290,2.40547075
0.40520260,5.34051606,0.04227626,0.24674198,0.60085098,0.00000000,0.41336989,2.25824911,0.97333205,2.36939788
0.41120560,5.32028933,0.04203850,0.24572764,0.60615362,0.00000000,0.41484977,2.27230965,0.95925735,2.33760730
0.41720860,5.31244954,0.04178003,0.24519574,0.61372181,0.00000000,0.41771192,2.29210862,0.94909015,2.31050677
0.42321161,5.31754503,0.04150587,0.24513824,0.62356563,0.00000000,0.42201211,2.31778646,0.94303404,2.28845198
0.42921461,5.33597714,0.04122173,0.24553754,0.63565223,0.00000000,0.42777781,2.34945427,0.94121835,2.27173127
0.43521761,5.36797469,0.04093367,0.24636612,0.64990246,0.00000000,0.43500702,2.38718497,0.94369346,2.26055115
0.44122061,5.41357038,0.04064779,0.24758657,0.66618863,0.00000000,0.44366795,2.43100321,0.95042798,2.25502338
0.44722361,5.47257997,0.04036980,0.24915182,0.68433356,0.00000000,0.45369950,2.48087456,0.96130799,2.25515401
0.45322661,5.54458601,0.04010465,0.25100568,0.70411107,0.00000000,0.46501254,2.53669465,0.97613826,2.26083528
0.45922961,5.62892695,0.03985622,0.25308373,0.72524822,0.00000000,0.47749198,2.59827910,0.99464553,2.27184045
0.46523262,5.72469309,0.03962696,0.25531440,0.74742920,0.00000000,0.49099938,2.66535498,1.01648375,2.28782244
0.47123562,5.83073020,0.03941767,0.25762040,0.77030098,0.00000000,0.50537626,2.73755471,1.04124129,2.30831618
0.47723862,5.94565147,0.03922739,0.25992034,0.79348070,0.00000000,0.52044783,2.81441307,1.06844982,2.33274497
0.48324162,6.06785808,0.03905328,0.26213052,0.81656451,0.00000000,0.53602705,2.89536789,1.09759482,2.36043078
0.48924462,6.19556825,0.03889071,0.26416695,0.83913771,0.00000000,0.55191895,2.97976492,1.12812730,2.39060828
0.49524762,6.32685428,0.03873337,0.26594742,0.86078584,0.00000000,0.56792510,3.06686691,1.15947663,2.42244208
0.50125063,6.45968642,0.03857354,0.26739359,0.88110629,0.00000000,0.58384794,3.15586689,1.19106393,2.45504689
0.50725363,6.59198232,0.03840239,0.26843316,0.89972008,0.00000000,0.59949514,3.24590529,1.22231575,2.48750962
0.51325663,6.72166008,0.03821034,0.26900181,0.91628318,0.00000000,0.61468351,3.33609021,1.25267756,2.51891289
0.51925963,6.84669314,0.03798752,0.26904516,0.93049702,0.00000000,0.62924270,3.42552005,1.28162672,2.54835894
0.52526263,6.96516440,0.03772418,0.26852033,0.94211765,0.00000000,0.64301830,3.51330741,1.30868440,2.57499317
0.53126563,7.07531766,0.03741115,0.26739743,0.95096322,0.00000000,0.65587451,3.59860310,1.33342613,2.59802639
0.53726863,7.17560391,0.03704024,0.26566054,0.95691926,0.00000000,0.66769603,3.68061903,1.35549067,2.61675502
0.54327164,7.26472055,0.03660464,0.26330844,0.95994175,0.00000000,0.67838945,3.75864875,1.37458676,2.63057853
0.54927464,7.34164176,0.03609918,0.26035489,0.96005765,0.00000000,0.68788379,3.83208462,1.39049778,2.63901346
0.55527764,7.40563875,0.03552064,0.25682850,0.95736288,0.00000000,0.69613048,3.90043044,1.40308398,2.64170379
0.56128064,7.45628897,0.03486785,0.25277216,0.95201794,0.00000000,0.70310262,3.96330909,1.41228237,2.63842714
0.56728364,7.49347396,0.03414178,0.24824210,0.94424125,0.00000000,0.70879359,4.02046464,1.41810433,2.62909684
0.57328664,7.51736626,0.03334554,0.24330648,0.93430058,0.00000000,0.71321525,4.07175877,1.42063101,2.61375998
0.57928964,7.52840582,0.03248426,0.23804366,0.92250296,0.00000000,0.71639561,4.11716196,1.42000692,2.59259150
0.58529265,7.52726754,0.03156500,0.23254017,0.90918347,0.00000000,0.71837625,4.15673983,1.41643180,2.56588485
0.59129565,7.51482149,0.03059648,0.22688843,0.89469352,0.00000000,0.71920954,4.19063560,1.41015139,2.53403960
0.59729865,7.49208791,0.02958886,0.22118424,0.87938890,0.00000000,0.71895587,4.21904986,1.40144720,2.49754659
0.60330165,7.46018923,0.02855349,0.21552422,0.86361843,0.00000000,0.71768092,4.24221891,1.39062593,2.45697127
0.60930465,7.42030158,0.02750262,0.21000318,0.84771334,0.00000000,0.71545328,4.26039305,1.37800888,2.41293580
0.61530765,7.37360814,0.02644914,0.20471156,0.83197797,0.00000000,0.71234230,4.27381642,1.36392162,2.36610066
0.62131066,7.32125638,0.02540634,0.19973298,0.81668208,0.00000000,0.70841648,4.28270947,1.34868440,2.31714625
0.62731366,7.26432129,0.02438768,0.19514199,0.80205495,0.00000000,0.70374240,4.28725546,1.33260355,2.26675527
0.63331666,7.20377597,0.02340664,0.19100210,0.78828146,0.00000000,0.69838406,4.28759178,1.31596410,2.21559606
0.63931966,7.14047078,0.02247652,0.18736411,0.77550018,0.00000000,0.69240298,4.28380666,1.29902376,2.16430770
0.64532266,7.07512145,0.02161037,0.18426480,0.76380342,0.00000000,0.68585860,4.27594154,1.28200847,2.11348684
0.65132566,7.00830642,0.02082090,0.18172611,0.75323901,0.00000000,0.67880931,4.26399890,1.26510942,2.06367683
0.65732866,6.94047271,0.02012037,0.17975464,0.74381380,0.00000000,0.67131364,4.24795505,1.24848167,2.01535908
0.66333167,6.87194954,0.01952060,0.17834171,0.73549836,0.00000000,0.66343182,4.22777694,1.23224422,1.96894685
0.66933467,6.80296826,0.01903285,0.17746379,0.72823279,0.00000000,0.65522729,4.20344183,1.21648136,1.92478143
0.67533767,6.73368700,0.01866780,0.17708343,0.72193315,0.00000000,0.64676818,4.17495852,1.20124527,1.88313070
0.68134067,6.66421809,0.01843540,0.17715057,0.71649818,0.00000000,0.63812853,4.14238842,1.18655959,1.84418973
0.68734367,6.59465629,0.01834483,0.17760424,0.71181613,0.00000000,0.62938914,4.10586513,1.17242373,1.80808356
0.69334667,6.52510599,0.01840422,0.17837457,0.70777111,0.00000000,0.62063796,4.06561086,1.15881777,1.77487154
0.69934967,6.45570525,0.01862054,0.17938510,0.70424902,0.00000000,0.61196979,4.02194853,1.14570756,1.74455327
0.70535268,6.38664546,0.01899931,0.18055520,0.70114257,0.00000000,0.60348549,3.97530834,1.13304998,1.71707561
0.71135568,6.31818506,0.01954432,0.18180269,0.69835534,0.00000000,0.59529042,3.92622812,1.12079796,1.69234053
0.71735868,6.25065651,0.02025731,0.18304645,0.69580477,0.00000000,0.58749229,3.87534714,1.10890508,1.67021348
0.72336168,6.18446616,0.02113768,0.18420891,0.69342407,0.00000000,0.58019847,3.82339331,1.09732963,1.65053188
0.72936468,6.12008687,0.02218211,0.18521850,0.69116296,0.00000000,0.57351282,3.77116414,1.08603793,1.63311353
0.73536768,6.05804406,0.02338434,0.18601176,0.68898742,0.00000000,0.56753227,3.71950251,1.07500679,1.61776453
0.74137069,5.99889576,0.02473483,0.18653525,0.68687849,0.00000000,0.56234322,3.66926797,1.06422502,1.60428667
0.74737369,5.94320830,0.02622065,0.18674701,0.68483040,0.00000000,0.55801804,3.62130542,1.05369408,1.59248389
0.75337669,5.89152887,0.02782532,0.18661766,0.68284803,0.00000000,0.55461181,3.57641236,1.04342775,1.58216790
0.75937969,5.84435672,0.02952887,0.18613104,0.68094409,0.00000000,0.55215953,3.53530662,1.03345104,1.57316277
0.76538269,5.80211505,0.03130791,0.18528443,0.67913614,0.00000000,0.55067399,3.49859619,1.02379843,1.56530850
0.77138569,5.76512499,0.03313594,0.18408825,0.67744369,0.00000000,0.55014435,3.46675262,1.01451147,1.55846366
0.77738869,5.73358362,0.03498373,0.18256541,0.67588547,0.00000000,0.55053577,3.44008956,1.00563619,1.55250719
0.78339170,5.70754726,0.03681984,0.18075024,0.67447719,0.00000000,0.55178988,3.41874732,0.99722023,1.54733942
0.78939470,5.68692119,0.03861129,0.17868707,0.67322981,0.00000000,0.55382632,3.40268442,0.98931009,1.54288253
0.79539770,5.67145640,0.04032434,0.17642860,0.67214830,0.00000000,0.55654525,3.39167646,0.98194857,1.53908047
0.80140070,5.66075363,0.04192529,0.17403406,0.67123118,0.00000000,0.55983068,3.38532227,0.97517266,1.53589862
0.80740370,5.65427462,0.04338147,0.17156719,0.67047050,0.00000000,0.56355461,3.38305709,0.96901179,1.53332315
0.81340670,5.65135974,0.04466208,0.16909431,0.66985250,0.00000000,0.56758161,3.38417200,0.96348679,1.53136021
0.81940970,5.65125115,0.04573917,0.16668232,0.66935861,0.00000000,0.57177378,3.38783861,0.95860936,1.53003494
0.82541271,5.65312022,0.04658849,0.16439692,0.66896680,0.00000000,0.57599576,3.39313767,0.95438209,1.52939039
0.83141571,5.65609748,0.04719023,0.16230090,0.66865316,0.00000000,0.58011953,3.39909039,0.95079906,1.52948619
0.83741871,5.65930371,0.04752972,0.16045274,0.66839340,0.00000000,0.58402881,3.40469081,0.94784672,1.53039692
0.84342171,5.66188043,0.04759788,0.15890550,0.66816438,0.00000000,0.58762275,3.40893779,0.94550521,1.53221026
0.84942471,5.66301822,0.04739157,0.15770586,0.66794527,0.00000000,0.59081874,3.41086542,0.94374969,1.53502463
0.85542771,5.66198167,0.04691374,0.15689370,0.66771848,0.00000000,0.59355430,3.40957050,0.94255179,1.53894644
0.86143072,5.65812988,0.04617333,0.15650177,0.66747019,0.00000000,0.59578783,3.40423622,0.94188096,1.54408688
0.86743372,5.65093176,0.04518504,0.15655582,0.66719041,0.00000000,0.59749822,3.39415143,0.94170564,1.55055825
0.87343672,5.63997594,0.04396891,0.15707490,0.66687281,0.00000000,0.59868353,3.37872495,0.94199424,1.55846992
0.87943972,5.62497521,0.04254969,0.15807199,0.66651401,0.00000000,0.59935859,3.35749504,0.94271592,1.56792408
0.88544272,5.60576593,0.04095615,0.15955476,0.66611280,0.00000000,0.59955199,3.33013406,0.94384108,1.57901136
0.89144572,5.58230315,0.03922022,0.16152652,0.66566916,0.00000000,0.59930237,3.29644873,0.94534181,1.59180666
0.89744872,5.55465222,0.03737610,0.16398723,0.66518326,0.00000000,0.59865453,3.25637671,0.94719218,1.60636525
0.90345173,5.52297798,0.03545931,0.16693457,0.66465457,0.00000000,0.59765548,3.20998001,0.94936856,1.62271955
0.90945473,5.48753258,0.03350574,0.17036494,0.66408121,0.00000000,0.59635069,3.15743617,0.95185006,1.64087663
0.91545773,5.44864296,0.03155077,0.17427442,0.66345959,0.00000000,0.59478086,3.09902790,0.95461908,1.66081681
0.92146073,5.40669878,0.02962839,0.17865946,0.66278444,0.00000000,0.59297934,3.03513180,0.95766209,1.68249330
0.92746373,5.36214160,0.02777043,0.18351745,0.66204919,0.00000000,0.59097041,2.96620696,0.96097067,1.70583308
0.93346673,5.31545555,0.02600589,0.18884699,0.66124673,0.00000000,0.58876853,2.89278370,0.96454267,1.73073897
0.93946973,5.26715982,0.02436041,0.19464782,0.66037055,0.00000000,0.58637847,2.81545279,0.96838353,1.75709272
0.94547274,5.21780264,0.02285579,0.20092041,0.65941597,0.00000000,0.58379643,2.73485546,0.97250763,1.78475904
0.95147574,5.16795661,0.02150968,0.20766529,0.65838158,0.00000000,0.58101203,2.65167391,0.97693946,1.81359018
0.95747874,5.11821450,0.02033540,0.21488189,0.65727058,0.00000000,0.57801084,2.56662241,0.98171452,1.84343083
0.96348174,5.06918506,0.01934185,0.22256721,0.65609191,0.00000000,0.57477748,2.48043865,0.98687969,1.87412294
0.96948474,5.02148793,0.01853348,0.23071416,0.65486110,0.00000000,0.57129884,2.39387507,0.99249301,1.90550992
0.97548774,4.97574687,0.01791048,0.23930972,0.65360055,0.00000000,0.56756731,2.30768986,0.99862256,1.93744013
0.98149075,4.93258085,0.01746892,0.24833301,0.65233929,0.00000000,0.56358367,2.22263743,1.00534446,1.96976901
0.98749375,4.89259218,0.01720104,0.25775333,0.65111212,0.00000000,0.55935945,2.13945801,1.01273980,2.00235977
0.99349675,4.85635190,0.01709561,0.26752838,0.64995807,0.00000000,0.55491850,2.05886643,1.02089066,2.03508238
0.99949975,4.82438207,0.01713828,0.27760265,0.64891819,0.00000000,0.55029772,1.98154001,1.02987511,2.06781087
1.00550275,4.79713567,0.01731207,0.28790626,0.64803288,0.00000000,0.54554676,1.90810572,1.03976140,2.10041892
1.01150575,4.77497461,0.01759785,0.29835419,0.64733880,0.00000000,0.54072668,1.83912699,1.05060170,2.13277409
1.01750875,4.75814684,0.01797479,0.30884615,0.64686546,0.00000000,0.53590764,1.77509041,1.06242539,2.16473088
1.02351176,4.74676385,0.01842098,0.31926709,0.64663191,0.00000000,0.53116578,1.71639309,1.07523250,2.19612323
1.02951476,4.74077989,0.01891391,0.32948842,0.64664348,0.00000000,0.52657928,1.66333097,1.08898753,2.22675698
1.03551776,4.73997426,0.01943104,0.33936995,0.64688905,0.00000000,0.52222406,1.61608899,1.10361412,2.25640280
1.04152076,4.74393837,0.01995035,0.34876253,0.64733891,0.00000000,0.51816923,1.57473353,1.11899084,2.28479049
1.04752376,4.75206860,0.02045080,0.35751132,0.64794338,0.00000000,0.51447256,1.53920780,1.13494865,2.31160498
1.05352676,4.76356637,0.02091287,0.36545963,0.64863256,0.00000000,0.51117634,1.50933059,1.15127009,2.33648490
1.05952976,4.77744603,0.02131894,0.37245316,0.64931699,0.00000000,0.50830391,1.48479878,1.16769070,2.35902386
1.06553277,4.79255123,0.02165370,0.37834447,0.64988965,0.00000000,0.50585692,1.46519381,1.18390255,2.37877506
1.07153577,4.80757970,0.02190443,0.38299759,0.65022889,0.00000000,0.50381382,1.44999211,1.19956004,2.39525914
1.07753877,4.82111612,0.02206126,0.38629240,0.65020259,0.00000000,0.50212946,1.43857932,1.21428798,2.40797535
