energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
0.33316658,3.76940563,0.64599121,1.64086707,0.02220830,0.37623079,0.34687405,1.43472242,0.05382349,0.29377147
0.33916958,3.86288526,0.65710226,1.66804493,0.02467164,0.38865597,0.36046396,1.47212876,0.05744391,0.30625758
0.34517259,3.95941769,0.66832100,1.69826566,0.02725201,0.40048198,0.37436171,1.50984811,0.06119654,0.31846702
0.35117559,4.05835964,0.67962192,1.73145604,0.02992480,0.41154284,0.38843473,1.54764571,0.06504258,0.33026907
0.35717859,4.15876514,0.69094026,1.76736918,0.03266085,0.42166655,0.40252379,1.58519079,0.06893563,0.34152611
0.36318159,4.25939832,0.70216928,1.80558704,0.03542682,0.43067914,0.41644596,1.62206018,0.07282237,0.35209554
0.36918459,4.35876075,0.71315984,1.84553051,0.03818590,0.43840941,0.42999880,1.65774678,0.07664371,0.36183216
0.37518759,4.45513269,0.72372266,1.88647678,0.04089854,0.44469411,0.44296571,1.69167293,0.08033620,0.37059100
0.38119060,4.54662665,0.73363302,1.92758337,0.04352346,0.44938340,0.45512226,1.72320809,0.08383370,0.37823054
0.38719360,4.63125115,0.74263808,1.96791769,0.04601878,0.45234636,0.46624327,1.75169024,0.08706934,0.38461619
0.39319660,4.70698214,0.75046624,2.00649107,0.04834327,0.45347618,0.47611030,1.77645000,0.08997754,0.38962399
0.39919960,4.77183913,0.75683843,2.04229578,0.05045757,0.45269500,0.48451938,1.79683664,0.09249617,0.39314426
0.40520260,4.82396255,0.76148053,2.07434346,0.05232554,0.44995796,0.49128855,1.81224463,0.09456860,0.39508519
0.41120560,4.86168928,0.76413660,2.10170353,0.05391550,0.44525637,0.49626491,1.82213970,0.09614573,0.39537616
0.41720860,4.88362295,0.76458203,2.12353989,0.05520136,0.43861978,0.49933098,1.82608318,0.09718773,0.39397057
0.42321161,4.88869596,0.76263607,2.13914442,0.05616364,0.43011684,0.50040991,1.82375346,0.09766549,0.39084824
0.42921461,4.87622068,0.75817299,2.14796618,0.05679027,0.41985495,0.49946957,1.81496372,0.09756180,0.38601701
0.43521761,4.84592753,0.75113139,2.14963483,0.05707713,0.40797856,0.49652504,1.79967500,0.09687199,0.37951361
0.44122061,4.79798838,0.74152099,2.14397777,0.05702838,0.39466630,0.49163967,1.77800401,0.09560426,0.37140377
0.44722361,4.73302444,0.72942664,2.13103006,0.05665651,0.38012700,0.48492447,1.75022544,0.09377943,0.36178138
0.45322661,4.65209814,0.71500924,2.11103705,0.05598201,0.36459475,0.47653587,1.71676845,0.09143038,0.35076685
0.45922961,4.55668956,0.69850338,2.08444959,0.05503289,0.34832317,0.46667201,1.67820760,0.08860096,0.33850470
0.46523262,4.44865839,0.68021197,2.05191205,0.05384387,0.33157921,0.45556757,1.63524853,0.08534462,0.32516038
0.47123562,4.33019290,0.66049781,2.01424384,0.05245534,0.31463655,0.44348744,1.58870892,0.08172271,0.31091654
0.47723862,4.20374813,0.63977266,1.97241504,0.05091220,0.29776904,0.43071930,1.53949555,0.07780255,0.29596881
0.48324162,4.07197560,0.61848408,1.92751722,0.04926249,0.28124421,0.41756558,1.48857829,0.07365544,0.28052123
0.48924462,3.93764729,0.59710080,1.88073061,0.04755597,0.26531720,0.40433491,1.43696199,0.06935452,0.26478162
0.49524762,3.80357680,0.57609707,1.83328882,0.04584268,0.25022525,0.39133333,1.38565742,0.06497274,0.24895684
0.50125063,3.67254031,0.55593681,1.78644241,0.04417152,0.23618283,0.37885579,1.33565223,0.06058092,0.23324829
0.50725363,3.54720041,0.53705804,1.74142266,0.04258888,0.22337766,0.36717788,1.28788292,0.05624600,0.21784771
0.51325663,3.43003510,0.51985847,1.69940685,0.04113744,0.21196751,0.35654835,1.24320894,0.05202955,0.20293336
0.51925963,3.32327432,0.50468257,1.66148612,0.03985508,0.20207795,0.34718243,1.20238960,0.04798649,0.18866680
0.52526263,3.22884600,0.49181083,1.62863697,0.03877405,0.19380099,0.33925632,1.16606460,0.04416421,0.17519024
0.53126563,3.14833291,0.48145151,1.60169737,0.03792030,0.18719459,0.33290288,1.13473881,0.04060192,0.16262453
0.53726863,3.08294162,0.47373516,1.58134801,0.03731309,0.18228291,0.32820865,1.10877153,0.03733036,0.15106781
0.54327164,3.03348388,0.46871213,1.56809918,0.03696475,0.17905735,0.32521237,1.08837074,0.03437178,0.14059491
0.54927464,3.00037068,0.46635308,1.56228352,0.03688080,0.17747817,0.32390490,1.07359206,0.03174017,0.13125729
0.55527764,2.98361853,0.46655242,1.56405460,0.03706015,0.17747669,0.32423053,1.06434269,0.02944175,0.12308359
0.56128064,2.98286730,0.46913439,1.57339105,0.03749555,0.17895781,0.32608965,1.06038971,0.02747560,0.11608075
0.56728364,2.99740834,0.47386163,1.59010587,0.03817423,0.18180307,0.32934270,1.06137254,0.02583448,0.11023551
0.57328664,3.02622156,0.48044569,1.61386024,0.03907858,0.18587377,0.33381512,1.06681892,0.02450569,0.10551631
0.57928964,3.06801970,0.48855908,1.64418114,0.04018701,0.19101439,0.33930323,1.07616387,0.02347203,0.10187547
0.58529265,3.12129805,0.49784838,1.68048181,0.04147480,0.19705610,0.34558087,1.08877070,0.02271275,0.09925152
0.59129565,3.18438752,0.50794773,1.72208425,0.04291498,0.20382036,0.35240642,1.10395355,0.02220448,0.09757174
0.59729865,3.25550932,0.51849226,1.76824274,0.04447920,0.21112245,0.35953020,1.12100049,0.02192218,0.09675463
0.60330165,3.33282928,0.52913092,1.81816755,0.04613855,0.21877511,0.36670179,1.13919646,0.02183987,0.09671240
0.60930465,3.41451010,0.53953818,1.87104781,0.04786426,0.22659200,0.37367726,1.15784533,0.02193147,0.09735342
0.61530765,3.49876003,0.54942419,1.92607310,0.04962833,0.23439113,0.38022594,1.17629034,0.02217143,0.09858448
0.62131066,3.58387660,0.55854306,1.98245281,0.05140411,0.24199814,0.38613670,1.19393236,0.02253523,0.10031292
0.62731366,3.66828457,0.56669902,2.03943299,0.05316662,0.24924944,0.39122340,1.21024551,0.02299993,0.10244853
0.63331666,3.75056706,0.57375028,2.09631031,0.05489294,0.25599508,0.39532957,1.22478963,0.02354444,0.10490529
0.63931966,3.82948970,0.57961064,2.15244297,0.05656232,0.26210142,0.39833202,1.23721946,0.02414987,0.10760281
0.64532266,3.90401748,0.58424877,2.20725836,0.05815633,0.26745350,0.40014354,1.24729030,0.02479965,0.11046758
0.65132566,3.97332432,0.58768541,2.26025792,0.05965891,0.27195694,0.40071442,1.25486018,0.02547964,0.11343393
0.65732866,4.03679589,0.58998876,2.31101895,0.06105632,0.27553956,0.40003294,1.25988860,0.02617818,0.11644476
0.66333167,4.09402587,0.59126832,2.35919411,0.06233715,0.27815245,0.39812480,1.26243196,0.02688604,0.11945202
0.66933467,4.14480662,0.59166753,2.40450854,0.06349226,0.27977051,0.39505156,1.26263620,0.02759633,0.12241688
0.67533767,4.18911463,0.59135563,2.44675531,0.06451476,0.28039245,0.39090814,1.26072664,0.02830435,0.12530977
0.68134067,4.22709196,0.59051916,2.48578938,0.06540001,0.28004025,0.38581949,1.25699583,0.02900741,0.12811008
0.68734367,4.25902417,0.58935343,2.52152055,0.06614566,0.27875794,0.37993657,1.25178958,0.02970461,0.13080564
0.69334667,4.28531579,0.58805433,2.55390570,0.06675170,0.27660985,0.37343169,1.24549185,0.03039663,0.13339207
0.69934967,4.30646411,0.58681079,2.58294066,0.06722055,0.27367837,0.36649348,1.23850893,0.03108543,0.13587189
0.70535268,4.32303200,0.58579814,2.60865192,0.06755717,0.27006109,0.35932147,1.23125346,0.03177402,0.13825339
0.71135568,4.33562072,0.58517253,2.63108856,0.06776912,0.26586771,0.35212059,1.22412882,0.03246615,0.14054951
0.71735868,4.34484317,0.58506653,2.65031436,0.06786665,0.26121648,0.34509558,1.21751429,0.03316611,0.14277650
0.72336168,4.35129839,0.58558594,2.66640045,0.06786272,0.25623056,0.33844557,1.21175151,0.03387843,0.14495258
0.72936468,4.35554796,0.58680783,2.67941855,0.06777289,0.25103429,0.33235894,1.20713263,0.03460766,0.14709650
0.73536768,4.35809472,0.58877971,2.68943490,0.06761522,0.24574956,0.32700850,1.20389044,0.03535816,0.14922626
0.74137069,4.35936438,0.59151973,2.69650506,0.06740995,0.24049232,0.32254719,1.20219080,0.03613394,0.15135772
0.74737369,4.35969060,0.59501782,2.70066957,0.06717911,0.23536955,0.31910444,1.20212766,0.03693847,0.15350353
0.75337669,4.35930371,0.59923750,2.70195079,0.06694601,0.23047655,0.31678303,1.20372062,0.03777460,0.15567201
0.75937969,4.35832363,0.60411842,2.70035080,0.06673459,0.22589491,0.31565689,1.20691529,0.03864444,0.15786645
0.76538269,4.35675706,0.60957922,2.69585059,0.06656865,0.22169099,0.31576948,1.21158629,0.03954933,0.16008447
0.77138569,4.35449920,0.61552079,2.68841067,0.06647104,0.21791516,0.31713307,1.21754285,0.04048978,0.16231775
0.77738869,4.35133995,0.62182971,2.67797302,0.06646271,0.21460160,0.31972884,1.22453673,0.04146552,0.16455204
0.78339170,4.34697455,0.62838177,2.66446454,0.06656188,0.21176889,0.32350765,1.23227230,0.04247550,0.16676739
0.78939470,4.34101829,0.63504555,2.64780194,0.06678303,0.20942109,0.32839170,1.24041835,0.04351796,0.16893871
0.79539770,4.33302488,0.64168594,2.62789790,0.06713621,0.20754939,0.33427677,1.24862111,0.04459051,0.17103661
0.80140070,4.32250799,0.64816754,2.60466844,0.06762624,0.20613418,0.34103520,1.25651822,0.04569023,0.17302844
0.80740370,4.30896499,0.65435802,2.57804121,0.06825217,0.20514734,0.34851931,1.26375289,0.04681381,0.17487944
0.81340670,4.29190213,0.66013117,2.54796438,0.06900698,0.20455481,0.35656535,1.26998783,0.04795761,0.17655417
0.81940970,4.27085997,0.66536990,2.51441576,0.06987741,0.20431901,0.36499775,1.27491824,0.04911789,0.17801786
0.82541271,4.24543810,0.66996888,2.47741161,0.07084406,0.20440122,0.37363355,1.27828352,0.05029088,0.17923782
0.83141571,4.21531778,0.67383687,2.43701486,0.07188184,0.20476369,0.38228697,1.27987691,0.05147290,0.18018472
0.83741871,4.18028153,0.67689873,2.39334197,0.07296051,0.20537129,0.39077386,1.27955279,0.05266054,0.18083384
0.84342171,4.14022843,0.67909695,2.34656814,0.07404564,0.20619273,0.39891595,1.27723126,0.05385070,0.18116594
0.84942471,4.09518442,0.68039268,2.29693042,0.07509963,0.20720124,0.40654485,1.27289963,0.05504064,0.18116807
0.85542771,4.04530670,0.68076617,2.24472823,0.07608299,0.20837468,0.41350554,1.26661085,0.05622805,0.18083392
0.86143072,3.99088188,0.68021663,2.19032121,0.07695569,0.20969508,0.41965927,1.25847876,0.05741094,0.18016394
0.86743372,3.93231786,0.67876136,2.13412416,0.07767861,0.21114764,0.42488596,1.24867051,0.05858763,0.17916517
0.87343672,3.87012952,0.67643427,2.07659926,0.07821499,0.21271939,0.42908579,1.23739633,0.05975654,0.17785070
0.87943972,3.80491883,0.67328371,2.01824557,0.07853175,0.21439743,0.43218014,1.22489725,0.06091603,0.17623890
0.88544272,3.73735045,0.66936975,1.95958638,0.07860077,0.21616703,0.43411183,1.21143130,0.06206416,0.17435240
0.89144572,3.66812379,0.66476098,1.90115479,0.07839998,0.21800974,0.43484469,1.19725897,0.06319834,0.17221699
0.89744872,3.59794315,0.65953094,1.84347819,0.07791415,0.21990153,0.43436250,1.18262866,0.06431510,0.16986031
0.90345173,3.52748753,0.65375439,1.78706243,0.07713552,0.22181127,0.43266756,1.16776285,0.06540976,0.16731065
0.90945473,3.45738175,0.64750356,1.73237623,0.07606410,0.22369963,0.42977873,1.15284594,0.06647610,0.16459571
0.91545773,3.38817041,0.64084466,1.67983697,0.07470771,0.22551846,0.42572933,1.13801420,0.06750621,0.16174161
0.92146073,3.32029645,0.63383477,1.62979819,0.07308175,0.22721080,0.42056492,1.12334862,0.06849027,0.15877196
0.92746373,3.25408523,0.62651931,1.58253978,0.07120868,0.22871158,0.41434109,1.10887095,0.06941652,0.15570731
0.93346673,3.18973533,0.61893029,1.53826108,0.06911735,0.22994889,0.40712140,1.09454320,0.07027131,0.15256478
0.93946973,3.12731637,0.61108543,1.49707749,0.06684212,0.23084592,0.39897558,1.08027069,0.07103933,0.14935804
0.94547274,3.06677419,0.60298821,1.45902056,0.06442181,0.23132341,0.38997810,1.06590839,0.07170391,0.14609754
0.95147574,3.00794289,0.59462888,1.42404171,0.06189868,0.23130248,0.38020696,1.05127032,0.07224749,0.14279099
0.95747874,2.95056306,0.58598634,1.39201914,0.05931728,0.23070775,0.36974306,1.03614127,0.07265227,0.13944408
0.96348174,2.89430518,0.57703084,1.36276781,0.05672335,0.22947056,0.35866971,1.02029041,0.07290083,0.13606136
0.96948474,2.83879661,0.56772736,1.33605169,0.05416281,0.22753203,0.34707260,1.00348583,0.07297696,0.13264717
0.97548774,2.78365085,0.55803939,1.31159786,0.05168075,0.22484594,0.33503987,0.98550925,0.07286642,0.12920662
0.98149075,2.72849716,0.54793294,1.28911161,0.04932059,0.22138122,0.32266234,0.96617005,0.07255776,0.12574657
0.98749375,2.67300900,0.53738063,1.26829184,0.04712330,0.21712378,0.31003379,0.94531799,0.07204299,0.12227641
0.99349675,2.61692973,0.52636548,1.24884605,0.04512676,0.21207785,0.29725104,0.92285366,0.07131831,0.11880870
0.99949975,2.56009420,0.51488427,1.23050434,0.04336517,0.20626647,0.28441399,0.89873647,0.07038451,0.11535968
1.00550275,2.50244529,0.50295039,1.21303163,0.04186860,0.19973139,0.27162525,0.87298958,0.06924736,0.11194939
1.01150575,2.44404449,0.49059581,1.19623797,0.04066257,0.19253217,0.25898958,0.84570168,0.06791772,0.10860168
1.01750875,2.38507643,0.47787235,1.17998630,0.03976768,0.18474472,0.24661287,0.81702567,0.06641145,0.10534388
1.02351176,2.32584722,0.46485196,1.16419782,0.03919930,0.17645920,0.23460090,0.78717427,0.06474916,0.10220632
1.02951476,2.26677702,0.45162625,1.14885458,0.03896728,0.16777760,0.22305772,0.75641318,0.06295569,0.09922155
1.03551776,2.20838751,0.43830516,1.13399968,0.03907565,0.15881094,0.21208382,0.72505198,0.06105949,0.09642351
1.04152076,2.15128518,0.42501488,1.11973508,0.03952240,0.14967639,0.20177417,0.69343351,0.05909179,0.09384657
1.04752376,2.09614158,0.41189526,1.10621735,0.04029930,0.14049439,0.19221618,0.66192237,0.05708568,0.09152449
1.05352676,2.04367153,0.39909667,1.09365175,0.04139171,0.13138586,0.18348780,0.63089304,0.05507518,0.08948947
1.05952976,1.99461077,0.38677655,1.08228491,0.04277855,0.12246972,0.17565575,0.60071839,0.05309422,0.08777118
1.06553277,1.94969387,0.37509584,1.07239656,0.04443234,0.11386075,0.16877409,0.57175904,0.05117566,0.08639599
1.07153577,1.90963369,0.36421522,1.06429072,0.04631941,0.10566784,0.16288317,0.54435401,0.04935045,0.08538628
1.07753877,1.87510310,0.35429156,1.05828662,0.04840023,0.09799274,0.15800910,0.51881313,0.04764680,0.08475996
1.08354177,1.84671973,0.34547440,1.05470981,0.05062994,0.09092924,0.15416370,0.49541129,0.04608956,0.08453018
1.08954477,1.82503404,0.33790271,1.05388357,0.05295914,0.08456280,0.15134504,0.47438477,0.04469973,0.08470528
1.09554777,1.81052116,0.33170203,1.05612110,0.05533475,0.07897053,0.14953849,0.45592948,0.04349414,0.08528885
1.10155078,1.80357636,0.32698181,1.06171844,0.05770122,0.07422156,0.14871832,0.44020119,0.04248532,0.08628002
1.10755378,1.80451392,0.32383331,1.07094844,0.06000178,0.07037761,0.14884964,0.42731726,0.04168149,0.08767392
1.11355678,1.81356924,0.32232780,1.08405576,0.06217989,0.06749363,0.14989077,0.41735979,0.04108681,0.08946220
1.11955978,1.83090344,0.32251526,1.10125301,0.06418078,0.06561862,0.15179570,0.41037977,0.04070161,0.09163370
1.12556278,1.85660998,0.32442352,1.12271792,0.06595302,0.06479624,0.15451671,0.40640176,0.04052286,0.09417512
1.13156578,1.89072253,0.32805784,1.14859154,0.06745008,0.06506540,0.15800689,0.40542884,0.04054465,0.09707175
1.13756878,1.93322337,0.33340098,1.17897731,0.06863176,0.06646051,0.16222235,0.40744743,0.04075873,0.10030812
1.14357179,1.98405156,0.34041366,1.21394083,0.06946549,0.06901157,0.16712423,0.41243156,0.04115507,0.10386864
1.14957479,2.04311024,0.34903546,1.25351009,0.06992748,0.07274379,0.17268008,0.42034641,0.04172239,0.10773816
1.15557779,2.11027229,0.35918613,1.29767597,0.07000351,0.07767701,0.17886477,0.43115089,0.04244869,0.11190245
1.16158079,2.18538397,0.37076713,1.34639273,0.06968944,0.08382464,0.18566066,0.44479904,0.04332164,0.11634849
1.16758379,2.26826605,0.38366356,1.39957823,0.06899147,0.09119243,0.19305722,0.46124030,0.04432905,0.12106477
1.17358679,2.35871225,0.39774620,1.45711374,0.06792598,0.09977685,0.20104989,0.48041861,0.04545903,0.12604136
1.17958979,2.45648494,0.41287368,1.51884296,0.06651906,0.10956338,0.20963831,0.50227037,0.04670030,0.13126993
1.18559280,2.56130829,0.42889480,1.58457051,0.06480575,0.12052463,0.21882411,0.52672161,0.04804220,0.13674367
1.19159580,2.67285918,0.44565069,1.65405944,0.06282902,0.13261857,0.22860818,0.55368438,0.04947480,0.14245702
1.19759880,2.79075646,0.46297698,1.72702827,0.06063850,0.14578679,0.23898776,0.58305287,0.05098878,0.14840549
1.20360180,2.91454943,0.48070590,1.80314743,0.05828909,0.15995309,0.24995332,0.61469939,0.05257540,0.15458521
1.20960480,3.04370617,0.49866813,1.88203565,0.05583942,0.17502245,0.26148568,0.64847062,0.05422635,0.16099259
1.21560780,3.17760300,0.51669461,1.96325652,0.05335032,0.19088041,0.27355325,0.68418453,0.05593360,0.16762385
1.22161081,3.31551589,0.53461818,2.04631583,0.05088328,0.20739319,0.28610985,0.72162811,0.05768929,0.17447451
1.22761381,3.45661495,0.55227524,2.13066015,0.04849903,0.22440837,0.29909303,0.76055637,0.05948561,0.18153896
1.23361681,3.59996285,0.56950730,2.21567716,0.04625617,0.24175634,0.31242327,0.80069268,0.06131473,0.18880989
1.23961981,3.74451802,0.58616264,2.30069830,0.04421002,0.25925256,0.32600390,0.84173062,0.06316880,0.19627783
1.24562281,3.88914298,0.60209811,2.38500398,0.04241158,0.27670043,0.33972198,0.88333742,0.06504000,0.20393065
1.25162581,4.03261823,0.61718103,2.46783178,0.04090669,0.29389503,0.35345006,0.92515887,0.06692065,0.21175310
1.25762881,4.17366149,0.63129130,2.54838765,0.03973533,0.31062724,0.36704874,0.96682563,0.06880335,0.21972638
1.26363182,4.31095191,0.64432375,2.62586002,0.03893113,0.32668854,0.38037007,1.00796062,0.07068121,0.22782775
1.26963482,4.44315844,0.65619058,2.69943663,0.03852092,0.34187595,0.39326144,1.04818725,0.07254809,0.23603022
1.27563782,4.56897141,0.66682387,2.76832338,0.03852445,0.35599723,0.40556995,1.08713813,0.07439885,0.24430224
1.28164082,4.68713588,0.67617810,2.83176475,0.03895415,0.36887592,0.41714701,1.12446372,0.07622955,0.25260759
1.28764382,4.79648525,0.68423238,2.88906476,0.03981500,0.38035617,0.42785284,1.15984066,0.07803768,0.26090520
1.29364682,4.89597368,0.69099245,2.93960760,0.04110436,0.39030706,0.43756087,1.19297927,0.07982230,0.26914926
1.29964982,4.98470556,0.69649201,2.98287704,0.04281194,0.39862629,0.44616160,1.22362991,0.08158408,0.27728929
1.30565283,5.06196064,0.70079337,3.01847334,0.04491970,0.40524304,0.45356583,1.25158777,0.08332526,0.28527042
1.31165583,5.12721352,0.70398724,3.04612708,0.04740193,0.41011984,0.45970720,1.27669607,0.08504957,0.29303381
1.31765883,5.18014651,0.70619145,3.06570889,0.05022529,0.41325350,0.46454376,1.29884736,0.08676195,0.30051717
1.32366183,5.22065511,0.70754856,3.07723462,0.05334905,0.41467482,0.46805857,1.31798297,0.08846823,0.30765548
1.32966483,5.24884598,0.70822232,3.08086544,0.05672541,0.41444737,0.47025942,1.33409073,0.09017475,0.31438181
1.33566783,5.26502737,0.70839308,3.07690294,0.06030001,0.41266507,0.47117759,1.34720106,0.09188790,0.32062831
1.34167084,5.26969262,0.70825213,3.06577915,0.06401266,0.40944893,0.47086576,1.35738170,0.09361357,0.32632727
1.34767384,5.26349744,0.70799523,3.04804205,0.06779829,0.40494297,0.46939525,1.36473146,0.09535671,0.33141233
1.35367684,5.24723226,0.70781553,3.02433706,0.07158807,0.39930937,0.46685268,1.36937327,0.09712085,0.33581976
1.35967984,5.22179080,0.70789617,2.99538530,0.07531085,0.39272326,0.46333625,1.37144690,0.09890761,0.33948973
1.36568284,5.18813640,0.70840285,2.96195965,0.07889473,0.38536714,0.45895186,1.37110178,0.10071647,0.34236765
1.37168584,5.14726760,0.70947676,2.92485957,0.08226885,0.37742527,0.45380919,1.36849017,0.10254443,0.34440542
1.37768884,5.10018438,0.71122816,2.88488564,0.08536522,0.36907809,0.44801791,1.36376096,0.10438592,0.34556260
1.38369185,5.04785643,0.71373092,2.84281500,0.08812065,0.36049703,0.44168425,1.35705440,0.10623280,0.34580753
1.38969485,4.99119447,0.71701835,2.79937852,0.09047867,0.35183975,0.43490790,1.34849786,0.10807445,0.34511823
1.39569785,4.93102582,0.72108057,2.75524053,0.09239120,0.34324598,0.42777956,1.33820266,0.10989795,0.34348308
1.40170085,4.86807460,0.72586349,2.71098186,0.09382015,0.33483417,0.42037891,1.32626207,0.11168842,0.34090137
1.40770385,4.80294728,0.73126961,2.66708663,0.09473869,0.32669890,0.41277332,1.31275050,0.11342937,0.33738355
1.41370685,4.73612361,0.73716059,2.62393310,0.09513210,0.31890928,0.40501705,1.29772367,0.11510309,0.33295125
1.41970985,4.66795309,0.74336157,2.58178882,0.09499828,0.31150823,0.39715115,1.28121975,0.11669108,0.32763704
1.42571286,4.59865658,0.74966702,2.54080998,0.09434782,0.30451271,0.38920381,1.26326134,0.11817454,0.32148402
1.43171586,4.52833289,0.75584805,2.50104480,0.09320353,0.29791487,0.38119126,1.24385819,0.11953470,0.31454510
1.43771886,4.45696974,0.76166065,2.46244065,0.09159963,0.29168402,0.37311904,1.22301042,0.12075328,0.30688216
1.44372186,4.38445846,0.76685481,2.42485448,0.08958047,0.28576940,0.36498367,1.20071221,0.12181279,0.29856504
1.44972486,4.31061189,0.77118397,2.38806595,0.08719890,0.28010358,0.35677451,1.17695574,0.12269686,0.28967039
1.45572786,4.23518457,0.77441442,2.35179287,0.08451439,0.27460634,0.34847591,1.15173540,0.12339048,0.28028046
1.46173087,4.15789466,0.77633431,2.31570800,0.08159095,0.26918898,0.34006939,1.12505192,0.12388026,0.27048186
1.46773387,4.07844658,0.77676196,2.27945696,0.07849499,0.26375878,0.33153592,1.09691648,0.12415462,0.26036425
1.47373687,3.99655377,0.77555291,2.24267617,0.07529317,0.25822352,0.32285816,1.06735468,0.12420398,0.25001909
1.47973987,3.91196076,0.77260568,2.20501052,0.07205034,0.25249585,0.31402264,1.03641002,0.12402098,0.23953845
1.48574287,3.82446372,0.76786585,2.16613000,0.06882776,0.24649740,0.30502174,1.00414711,0.12360061,0.22901382
1.49174587,3.73392891,0.76132838,2.12574483,0.06568149,0.24016241,0.29585555,0.97065418,0.12294045,0.21853508
1.49774887,3.64030840,0.75303801,2.08361851,0.06266122,0.23344080,0.28653346,0.93604499,0.12204083,0.20818947
1.50375188,3.54365246,0.74308796,2.03957858,0.05980933,0.22630056,0.27707543,0.90045987,0.12090504,0.19806075
1.50975488,3.44411832,0.73161678,1.99352464,0.05716048,0.21872938,0.26751296,0.86406605,0.11953949,0.18822835
1.51575788,3.34197492,0.71880367,1.94543348,0.05474147,0.21073552,0.25788972,0.82705691,0.11795388,0.17876673
1.52176088,3.23760353,0.70486250,1.89536138,0.05257144,0.20234779,0.24826176,0.78965047,0.11616127,0.16974479
1.52776388,3.13149427,0.69003480,1.84344333,0.05066246,0.19361481,0.23869730,0.75208685,0.11417820,0.16122536
1.53376688,3.02423866,0.67458204,1.78988957,0.04902026,0.18460350,0.22927611,0.71462496,0.11202458,0.15326484
1.53976988,2.91651846,0.65877756,1.73497957,0.04764523,0.17539695,0.22008851,0.67753841,0.10972364,0.14591293
1.54577289,2.80909124,0.64289846,1.67905370,0.04653342,0.16609169,0.21123380,0.64111071,0.10730170,0.13921243
1.55177589,2.70277319,0.62721781,1.62250302,0.04567771,0.15679456,0.20281845,0.60563004,0.10478784,0.13319915
1.55777889,2.59841974,0.61199743,1.56575768,0.04506879,0.14761929,0.19495375,0.57138366,0.10221349,0.12790193
1.56378189,2.49690462,0.59748144,1.50927426,0.04469616,0.13868288,0.18775319,0.53865212,0.09961186,0.12334270
1.56978489,2.39909805,0.58389079,1.45352250,0.04454889,0.13010199,0.18132949,0.50770341,0.09701733,0.11953660
1.57578789,2.30584464,0.57141880,1.39897201,0.04461628,0.12198937,0.17579133,0.47878735,0.09446475,0.11649216
1.58179090,2.21794172,0.56022779,1.34607925,0.04488818,0.11445050,0.17124000,0.45213019,0.09198857,0.11421153
1.58779390,2.13611860,0.55044676,1.29527516,0.04535521,0.10758056,0.16776584,0.42792965,0.08962212,0.11269069
1.59379690,2.06101728,0.54217001,1.24695390,0.04600862,0.10146168,0.16544474,0.40635043,0.08739670,0.11191967
1.59979990,1.99317523,0.53545663,1.20146278,0.04684008,0.09616069,0.16433469,0.38752043,0.08534073,0.11188280
1.60580290,1.93301048,0.53033070,1.15909392,0.04784119,0.09172728,0.16447268,0.37152753,0.08347903,0.11255886
1.61180590,1.88080958,0.52678211,1.12007745,0.04900293,0.08819271,0.16587178,0.35841724,0.08183206,0.11392135
1.61780890,1.83671867,0.52476780,1.08457681,0.05031497,0.08556895,0.16851889,0.34819105,0.08041534,0.11593864
1.62381191,1.80073804,0.52421347,1.05268586,0.05176503,0.08384837,0.17237299,0.34080571,0.07923894,0.11857422
1.62981491,1.77272043,0.52501558,1.02442819,0.05333822,0.08300392,0.17736421,0.33617338,0.07830726,0.12178696
1.63581791,1.75237326,0.52704371,0.99975845,0.05501653,0.08298978,0.18339374,0.33416273,0.07761881,0.12553147
1.64182091,1.73926503,0.53014324,0.97856581,0.05677846,0.08374253,0.19033470,0.33460106,0.07716633,0.12975854
1.64782391,1.73283591,0.53413847,0.96067938,0.05859883,0.08518268,0.19803396,0.33727744,0.07693709,0.13441576
1.65382691,1.73241242,0.53883624,0.94587561,0.06044889,0.08721669,0.20631509,0.34194683,0.07691332,0.13944824
1.65982991,1.73722623,0.54403002,0.93388738,0.06229660,0.08973928,0.21498219,0.34833527,0.07707291,0.14479954
1.66583292,1.74643652,0.54950465,0.92441463,0.06410733,0.09263619,0.22382472,0.35614607,0.07739028,0.15041279
1.67183592,1.75915551,0.55504170,0.91713618,0.06584467,0.09578704,0.23262313,0.36506681,0.07783733,0.15623191
1.67783892,1.77447650,0.56042537,0.91172240,0.06747157,0.09906853,0.24115511,0.37477716,0.07838458,0.16220301
1.68384192,1.79150347,0.56544896,0.90784828,0.06895172,0.10235772,0.24920227,0.38495727,0.07900229,0.16827583
1.68984492,1.80938121,0.56992158,0.90520638,0.07025094,0.10553528,0.25655699,0.39529645,0.07966169,0.17440517
1.69584792,1.82732495,0.57367509,0.90351922,0.07133882,0.10848878,0.26302929,0.40550201,0.08033607,0.18055229
1.70185093,1.84464810,0.57657087,0.90255047,0.07219027,0.11111571,0.26845315,0.41530779,0.08100182,0.18668614
1.70785393,1.86078698,0.57850607,0.90211449,0.07278700,0.11332630,0.27269241,0.42448217,0.08163937,0.19278433
1.71385693,1.87532131,0.57941916,0.90208367,0.07311890,0.11504596,0.27564559,0.43283524,0.08223382,0.19883382
1.71985993,1.88798943,0.57929429,0.90239328,0.07318516,0.11621720,0.27724969,0.44022465,0.08277545,0.20483117
