energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-2.85442721,1.99508672,0.13896616,0.00000000,0.00582391,0.47751833,0.79510753,0.56071115,0.02815486,0.86813447
-2.84842421,1.95658271,0.13802981,0.00000000,0.00564930,0.46044183,0.76544342,0.56336236,0.02681688,0.84655001
-2.84242121,1.92092881,0.13782486,0.00000000,0.00548638,0.44313706,0.73567814,0.56801270,0.02552198,0.82513055
-2.83641821,1.88920977,0.13838720,0.00000000,0.00533644,0.42591721,0.70639591,0.57497095,0.02428689,0.80435997
-2.83041521,1.86239172,0.13973540,0.00000000,0.00520054,0.40907061,0.67813445,0.58451483,0.02312622,0.78467717
-2.82441221,1.84129922,0.14186928,0.00000000,0.00507950,0.39285325,0.65137250,0.59688714,0.02205195,0.76646459
-2.81840920,1.82659952,0.14476912,0.00000000,0.00497392,0.37748307,0.62652028,0.61229417,0.02107319,0.75003962
-2.81240620,1.81879443,0.14839567,0.00000000,0.00488415,0.36313601,0.60391308,0.63090608,0.02019600,0.73564893
-2.80640320,1.81821954,0.15269086,0.00000000,0.00481030,0.34994398,0.58380794,0.65285923,0.01942340,0.72346590
-2.80040020,1.82505057,0.15757923,0.00000000,0.00475226,0.33799470,0.56638351,0.67826011,0.01875547,0.71359116
-2.79439720,1.83931581,0.16297012,0.00000000,0.00470975,0.32733323,0.55174269,0.70719035,0.01818961,0.70605584
-2.78839420,1.86091376,0.16876040,0.00000000,0.00468231,0.31796513,0.53991773,0.73971251,0.01772080,0.70082737
-2.78239120,1.88963432,0.17483775,0.00000000,0.00466937,0.30986089,0.53087743,0.77587588,0.01734207,0.69781729
-2.77638819,1.92518232,0.18108433,0.00000000,0.00467027,0.30296139,0.52453579,0.81572187,0.01704486,0.69689053
-2.77038519,1.96720164,0.18738066,0.00000000,0.00468429,0.29718404,0.52076163,0.85928831,0.01681956,0.69787566
-2.76438219,2.01529839,0.19360961,0.00000000,0.00471072,0.29242924,0.51938862,0.90661227,0.01665591,0.70057539
-2.75837919,2.06906184,0.19966017,0.00000000,0.00474885,0.28858689,0.52022516,0.95773095,0.01654344,0.70477688
-2.75237619,2.12808179,0.20543110,0.00000000,0.00479800,0.28554259,0.52306359,1.01268035,0.01647193,0.71026131
-2.74637319,2.19196154,0.21083402,0.00000000,0.00485757,0.28318322,0.52768849,1.07149159,0.01643169,0.71681223
-2.74037019,2.26032579,0.21579599,0.00000000,0.00492700,0.28140183,0.53388352,1.13418503,0.01641387,0.72422241
-2.73436718,2.33282341,0.22026138,0.00000000,0.00500581,0.28010143,0.54143685,1.20076228,0.01641068,0.73229900
-2.72836418,2.40912510,0.22419298,0.00000000,0.00509357,0.27919788,0.55014492,1.27119666,0.01641549,0.74086686
-2.72236118,2.48891653,0.22757235,0.00000000,0.00518989,0.27862156,0.55981470,1.34542254,0.01642294,0.74977010
-2.71635818,2.57188785,0.23039930,0.00000000,0.00529442,0.27831807,0.57026444,1.42332429,0.01642892,0.75887199
-2.71035518,2.65772059,0.23269075,0.00000000,0.00540680,0.27824791,0.58132328,1.50472568,0.01643051,0.76805348
-2.70435218,2.74607333,0.23447880,0.00000000,0.00552667,0.27838536,0.59282986,1.58938040,0.01642586,0.77721065
-2.69834917,2.83656744,0.23580832,0.00000000,0.00565365,0.27871667,0.60463045,1.67696458,0.01641412,0.78625136
-2.69234617,2.92877429,0.23673415,0.00000000,0.00578730,0.27923784,0.61657669,1.76707193,0.01639518,0.79509159
-2.68634317,3.02220516,0.23731799,0.00000000,0.00592712,0.27995203,0.62852351,1.85921218,0.01636959,0.80365184
-2.68034017,3.11630491,0.23762522,0.00000000,0.00607259,0.28086709,0.64032740,1.95281306,0.01633836,0.81185380
-2.67433717,3.21045018,0.23772187,0.00000000,0.00622308,0.28199307,0.65184530,2.04722612,0.01630286,0.81961778
-2.66833417,3.30395259,0.23767164,0.00000000,0.00637797,0.28334014,0.66293434,2.14173641,0.01626462,0.82686092
-2.66233117,3.39606701,0.23753341,0.00000000,0.00653657,0.28491689,0.67345244,2.23557545,0.01622535,0.83349649
-2.65632816,3.48600467,0.23735913,0.00000000,0.00669821,0.28672917,0.68325988,2.32793737,0.01618680,0.83943427
-2.65032516,3.57295044,0.23719217,0.00000000,0.00686221,0.28877948,0.69222165,2.41799720,0.01615079,0.84458196
-2.64432216,3.65608342,0.23706630,0.00000000,0.00702795,0.29106693,0.70021064,2.50493061,0.01611923,0.84884755
-2.63831916,3.73459967,0.23700508,0.00000000,0.00719484,0.29358772,0.70711124,2.58793414,0.01609412,0.85214254
-2.63231616,3.80773587,0.23702191,0.00000000,0.00736240,0.29633600,0.71282327,2.66624483,0.01607765,0.85438558
-2.62631316,3.87479238,0.23712043,0.00000000,0.00753021,0.29930516,0.71726591,2.73915839,0.01607223,0.85550659
-2.62031016,3.93515469,0.23729535,0.00000000,0.00769795,0.30248925,0.72038141,2.80604496,0.01608060,0.85545081
-2.61430715,3.98831170,0.23753357,0.00000000,0.00786539,0.30588446,0.72213828,2.86636177,0.01610585,0.85418261
-2.60830415,4.03387022,0.23781560,0.00000000,0.00803239,0.30949060,0.72253374,2.91966217,0.01615148,0.85168888
-2.60230115,4.07156472,0.23811700,0.00000000,0.00819884,0.31331232,0.72159535,2.96560073,0.01622139,0.84798165
-2.59629815,4.10126200,0.23840996,0.00000000,0.00836468,0.31736011,0.71938154,3.00393429,0.01631989,0.84309985
-2.59029515,4.12296076,0.23866487,0.00000000,0.00852983,0.32165084,0.71598118,3.03451936,0.01645162,0.83711008
-2.58429215,4.13678618,0.23885183,0.00000000,0.00869416,0.32620800,0.71151204,3.05730601,0.01662146,0.83010634
-2.57828914,4.14298018,0.23894202,0.00000000,0.00885747,0.33106139,0.70611833,3.07232914,0.01683442,0.82220861
-2.57228614,4.14188797,0.23890898,0.00000000,0.00901941,0.33624645,0.69996734,3.07969770,0.01709548,0.81356053
-2.56628314,4.13394204,0.23872980,0.00000000,0.00917950,0.34180323,0.69324544,3.07958284,0.01740942,0.80432616
-2.56028014,4.11964441,0.23838606,0.00000000,0.00933709,0.34777497,0.68615359,3.07220577,0.01778065,0.79468589
-2.55427714,4.09954851,0.23786479,0.00000000,0.00949133,0.35420653,0.67890255,3.05782621,0.01821303,0.78483197
-2.54827414,4.07424140,0.23715915,0.00000000,0.00964118,0.36114261,0.67170803,3.03673224,0.01870969,0.77496350
-2.54227114,4.04432751,0.23626912,0.00000000,0.00978545,0.36862596,0.66478602,3.00923193,0.01927291,0.76528139
-2.53626813,4.01041450,0.23520197,0.00000000,0.00992281,0.37669561,0.65834829,2.97564741,0.01990398,0.75598334
-2.53026513,3.97310171,0.23397269,0.00000000,0.01005181,0.38538516,0.65259850,2.93631137,0.02060313,0.74725904
-2.52426213,3.93297153,0.23260422,0.00000000,0.01017100,0.39472130,0.64772860,2.89156602,0.02136953,0.73928582
-2.51825913,3.89058357,0.23112756,0.00000000,0.01027892,0.40472246,0.64391600,2.84176426,0.02220123,0.73222481
-2.51225613,3.84647145,0.22958165,0.00000000,0.01037422,0.41539766,0.64132104,2.78727271,0.02309529,0.72621768
-2.50625313,3.80114169,0.22801307,0.00000000,0.01045571,0.42674553,0.64008515,2.72847584,0.02404779,0.72138412
-2.50025013,3.75507407,0.22647550,0.00000000,0.01052243,0.43875356,0.64032918,2.66578074,0.02505398,0.71781982
-2.49424712,3.70872278,0.22502881,0.00000000,0.01057372,0.45139733,0.64215216,2.59962158,0.02610840,0.71559517
-2.48824412,3.66251748,0.22373798,0.00000000,0.01060923,0.46463992,0.64563004,2.53046331,0.02720500,0.71475441
-2.48224112,3.61686378,0.22267160,0.00000000,0.01062901,0.47843127,0.65081452,2.45880378,0.02833728,0.71531515
-2.47623812,3.57214229,0.22190017,0.00000000,0.01063347,0.49270756,0.65773173,2.38517387,0.02949838,0.71726833
-2.47023512,3.52870608,0.22149403,0.00000000,0.01062341,0.50739058,0.66638075,2.31013521,0.03068115,0.72057823
-2.46423212,3.48687616,0.22152116,0.00000000,0.01059998,0.52238712,0.67673195,2.23427547,0.03187821,0.72518275
-2.45822911,3.44693515,0.22204482,0.00000000,0.01056466,0.53758834,0.68872521,2.15820112,0.03308197,0.73099371
-2.45222611,3.40911948,0.22312112,0.00000000,0.01051917,0.55286935,0.70226808,2.08252808,0.03428458,0.73789721
-2.44622311,3.37361051,0.22479662,0.00000000,0.01046542,0.56808899,0.71723413,2.00787046,0.03547789,0.74575419
-2.44022011,3.34052552,0.22710620,0.00000000,0.01040542,0.58308994,0.73346166,1.93482827,0.03665339,0.75440113
-2.43421711,3.30990927,0.23007112,0.00000000,0.01034121,0.59769939,0.75075299,1.86397453,0.03780214,0.76365103
-2.42821411,3.28172726,0.23369754,0.00000000,0.01027477,0.61173026,0.76887475,1.79584266,0.03891469,0.77329496
-2.42221111,3.25586142,0.23797551,0.00000000,0.01020796,0.62498327,0.78755929,1.73091483,0.03998110,0.78310411
-2.41620810,3.23210924,0.24287863,0.00000000,0.01014243,0.63724978,0.80650744,1.66961204,0.04099091,0.79283263
-2.41020510,3.21018689,0.24836422,0.00000000,0.01007960,0.64831555,0.82539291,1.61228636,0.04193324,0.80222128
-2.40420210,3.18973675,0.25437428,0.00000000,0.01002061,0.65796546,0.84386829,1.55921594,0.04279693,0.81100210
-2.39819910,3.17033945,0.26083695,0.00000000,0.00996634,0.66598900,0.86157265,1.51060292,0.04357079,0.81890386
-2.39219610,3.15153017,0.26766869,0.00000000,0.00991738,0.67218644,0.87814062,1.46657427,0.04424385,0.82565843
-2.38619310,3.13281869,0.27477685,0.00000000,0.00987409,0.67637567,0.89321265,1.42718566,0.04480572,0.83100789
-2.38019010,3.11371226,0.28206264,0.00000000,0.00983663,0.67839908,0.90644610,1.39242772,0.04524705,0.83471193
-2.37418709,3.09374019,0.28942433,0.00000000,0.00980502,0.67813061,0.91752672,1.36223453,0.04555994,0.83655561
-2.36818409,3.07247892,0.29676056,0.00000000,0.00977920,0.67548229,0.92617994,1.33649356,0.04573838,0.83635683
-2.36218109,3.04957606,0.30397354,0.00000000,0.00975911,0.67041011,0.93218142,1.31505649,0.04577873,0.83397327
-2.35617809,3.02477225,0.31097202,0.00000000,0.00974477,0.66291892,0.93536633,1.29775025,0.04568010,0.82930844
-2.35017509,2.99791923,0.31767394,0.00000000,0.00973629,0.65306587,0.93563689,1.28438763,0.04544464,0.82231646
-2.34417209,2.96899343,0.32400866,0.00000000,0.00973402,0.64096233,0.93296755,1.27477684,0.04507783,0.81300530
-2.33816908,2.93810394,0.32991861,0.00000000,0.00973848,0.62677406,0.92740778,1.26872958,0.04458855,0.80143822
-2.33216608,2.90549467,0.33536048,0.00000000,0.00975049,0.61071943,0.91908200,1.26606733,0.04398909,0.78773340
-2.32616308,2.87154031,0.34030583,0.00000000,0.00977112,0.59306582,0.90818681,1.26662550,0.04329501,0.77206167
-2.32016008,2.83673661,0.34474127,0.00000000,0.00980173,0.57412421,0.89498554,1.27025560,0.04252486,0.75464235
-2.31415708,2.80168527,0.34866821,0.00000000,0.00984394,0.55424214,0.87980037,1.27682539,0.04169976,0.73573763
-2.30815408,2.76707450,0.35210230,0.00000000,0.00989961,0.53379526,0.86300248,1.28621716,0.04084295,0.71564548
-2.30215108,2.73365621,0.35507265,0.00000000,0.00997081,0.51317784,0.84500060,1.29832459,0.03997915,0.69469168
-2.29614807,2.70222102,0.35762099,0.00000000,0.01005977,0.49279252,0.82622856,1.31304844,0.03913396,0.67322122
-2.29014507,2.67357238,0.35980083,0.00000000,0.01016888,0.47303975,0.80713247,1.33029151,0.03833312,0.65158942
-2.28414207,2.64850097,0.36167663,0.00000000,0.01030058,0.45430721,0.78815787,1.34995321,0.03760191,0.63015333
-2.27813907,2.62776054,0.36332322,0.00000000,0.01045736,0.43695969,0.76973770,1.37192418,0.03696441,0.60926357
-2.27213607,2.61204601,0.36482524,0.00000000,0.01064168,0.42132969,0.75228120,1.39608130,0.03644298,0.58925702
-2.26613307,2.60197469,0.36627693,0.00000000,0.01085596,0.40770907,0.73616435,1.42228328,0.03605771,0.57045042
-2.26013007,2.59807106,0.36778184,0.00000000,0.01110248,0.39634193,0.72172196,1.45036710,0.03582595,0.55313521
-2.25412706,2.60075533,0.36945272,0.00000000,0.01138337,0.38741903,0.70924158,1.48014557,0.03576205,0.53757347
-2.24812406,2.61033583,0.37141137,0.00000000,0.01170053,0.38107374,0.69895933,1.51140580,0.03587710,0.52399495
-2.24212106,2.62700512,0.37378834,0.00000000,0.01205555,0.37737963,0.69105742,1.54390904,0.03617883,0.51259526
-2.23611806,2.65083941,0.37672233,0.00000000,0.01244970,0.37634968,0.68566347,1.57739143,0.03667164,0.50353475
-2.23011506,2.68180086,0.38035931,0.00000000,0.01288379,0.37793715,0.68285114,1.61156601,0.03735664,0.49693827
-2.22411206,2.71974224,0.38485109,0.00000000,0.01335815,0.38203789,0.68264206,1.64612566,0.03823186,0.49289528
-2.21810905,2.76441338,0.39035333,0.00000000,0.01387252,0.38849405,0.68500862,1.68074690,0.03929246,0.49146038
-2.21210605,2.81546882,0.39702287,0.00000000,0.01442598,0.39709899,0.68987754,1.71509450,0.04053105,0.49265390
-2.20610305,2.87247615,0.40501437,0.00000000,0.01501690,0.40760327,0.69713375,1.74882666,0.04193794,0.49646256
-2.20010005,2.93492458,0.41447627,0.00000000,0.01564282,0.41972150,0.70662461,1.78160053,0.04350149,0.50284005
-2.19409705,3.00223330,0.42554592,0.00000000,0.01630049,0.43313981,0.71816410,1.81307801,0.04520841,0.51170755
-2.18809405,3.07375940,0.43834429,0.00000000,0.01698578,0.44752382,0.73153700,1.84293144,0.04704405,0.52295412
-2.18209105,3.14880514,0.45296999,0.00000000,0.01769371,0.46252681,0.74650289,1.87084910,0.04899259,0.53643714
-2.17608804,3.22662454,0.46949313,0.00000000,0.01841849,0.47779801,0.76280007,1.89654026,0.05103734,0.55198279
-2.17008504,3.30642922,0.48794899,0.00000000,0.01915360,0.49299065,0.78014919,1.91973953,0.05316081,0.56938684
-2.16408204,3.38739380,0.50833186,0.00000000,0.01989187,0.50776973,0.79825695,1.94021053,0.05534487,0.58841570
-2.15807904,3.46866104,0.53058946,0.00000000,0.02062569,0.52181919,0.81681960,1.95774860,0.05757082,0.60880811
-2.15207604,3.54934702,0.55461801,0.00000000,0.02134715,0.53484847,0.83552662,1.97218265,0.05981943,0.63027737
-2.14607304,3.62854681,0.58025858,0.00000000,0.02204831,0.54659813,0.85406449,1.98337614,0.06207098,0.65251439
-2.14007004,3.70534104,0.60729484,0.00000000,0.02272142,0.55684458,0.87212063,1.99122734,0.06430525,0.67519159
-2.13406703,3.77880381,0.63545258,0.00000000,0.02335921,0.56540365,0.88938769,1.99566897,0.06650156,0.69796753
-2.12806403,3.84801223,0.66440133,0.00000000,0.02395518,0.57213309,0.90556810,1.99666764,0.06863883,0.72049251
-2.12206103,3.91205800,0.69375812,0.00000000,0.02450385,0.57693384,0.92037888,1.99422308,0.07069566,0.74241477
-2.11605803,3.97006111,0.72309357,0.00000000,0.02500102,0.57975011,0.93355674,1.98836769,0.07265044,0.76338739
-2.11005503,4.02118564,0.75194026,0.00000000,0.02544402,0.58056830,0.94486331,1.97916653,0.07448152,0.78307547
-2.10405203,4.06465760,0.77980323,0.00000000,0.02583184,0.57941485,0.95409038,1.96671799,0.07616751,0.80116363
-2.09804902,4.09978425,0.80617238,0.00000000,0.02616526,0.57635299,0.96106500,1.95115519,0.07768750,0.81736324
-2.09204602,4.12597448,0.83053633,0.00000000,0.02644689,0.57147877,0.96565419,1.93264830,0.07902142,0.83141946
-2.08604302,4.14275942,0.85239734,0.00000000,0.02668113,0.56491625,0.96776912,1.91140749,0.08015043,0.84311749
-2.08004002,4.14981242,0.87128665,0.00000000,0.02687403,0.55681219,0.96736844,1.88768648,0.08105733,0.85228798
-2.07403702,4.14696744,0.88677966,0.00000000,0.02703309,0.54733049,0.96446064,1.86178641,0.08172693,0.85881124
-2.06803402,4.13423485,0.89851025,0.00000000,0.02716698,0.53664639,0.95910518,1.83405949,0.08214651,0.86262019
-2.06203102,4.11181371,0.90618364,0.00000000,0.02728516,0.52494088,0.95141230,1.80491226,0.08230615,0.86370182
-2.05602801,4.08009969,0.90958724,0.00000000,0.02739747,0.51239532,0.94154134,1.77480784,0.08219908,0.86209706
-2.05002501,4.03968810,0.90859887,0.00000000,0.02751367,0.49918664,0.92969773,1.74426694,0.08182198,0.85789932
-2.04402201,3.99137142,0.90319210,0.00000000,0.02764299,0.48548321,0.91612851,1.71386707,0.08117514,0.85125145
-2.03801901,3.93613140,0.89343843,0.00000000,0.02779362,0.47144146,0.90111660,1.68423989,0.08026260,0.84234152
-2.03201601,3.87512581,0.87950616,0.00000000,0.02797228,0.45720350,0.88497406,1.65606651,0.07909219,0.83139758
-2.02601301,3.80967011,0.86165611,0.00000000,0.02818387,0.44289570,0.86803456,1.63007056,0.07767547,0.81868151
-2.02001001,3.74121497,0.84023437,0.00000000,0.02843108,0.42862822,0.85064534,1.60700936,0.07602760,0.80448250
-2.01400700,3.67132017,0.81566245,0.00000000,0.02871425,0.41449559,0.83315915,1.58766322,0.07416716,0.78911013
-2.00800400,3.60162603,0.78842533,0.00000000,0.02903117,0.40057807,0.81592625,1.57282329,0.07211579,0.77288764
-2.00200100,3.53382335,0.75905787,0.00000000,0.02937717,0.38694381,0.79928713,1.56327824,0.06989797,0.75614533
-1.99599800,3.46962274,0.72813030,0.00000000,0.02974518,0.37365152,0.78356590,1.55980025,0.06754052,0.73921458
-1.98999500,3.41072432,0.69623326,0.00000000,0.03012602,0.36075355,0.76906483,1.56313072,0.06507226,0.72242237
-1.98399200,3.35878852,0.66396306,0.00000000,0.03050875,0.34829910,0.75606011,1.57396601,0.06252354,0.70608655
-1.97798899,3.31540844,0.63190760,0.00000000,0.03088109,0.33633733,0.74479882,1.59294365,0.05992575,0.69051189
-1.97198599,3.28208427,0.60063341,0.00000000,0.03123000,0.32492018,0.73549725,1.62062925,0.05731087,0.67598672
-1.96598299,3.26019977,0.57067406,0.00000000,0.03154222,0.31410465,0.72834031,1.65750432,0.05471097,0.66278027
-1.95997999,3.25100098,0.54252030,0.00000000,0.03180490,0.30395440,0.72348202,1.70395511,0.05215774,0.65114044
-1.95397699,3.25557680,0.51661186,0.00000000,0.03200618,0.29454053,0.72104672,1.76026264,0.04968198,0.64129199
-1.94797399,3.27484145,0.49333103,0.00000000,0.03213578,0.28594147,0.72113079,1.82659385,0.04731310,0.63343490
-1.94197099,3.30951851,0.47299798,0.00000000,0.03218548,0.27824191,0.72380461,1.90299408,0.04507868,0.62774282
-1.93596798,3.36012638,0.45586755,0.00000000,0.03214960,0.27153082,0.72911455,1.98938071,0.04300398,0.62436155
-1.92996498,3.42696519,0.44212746,0.00000000,0.03202524,0.26589868,0.73708456,2.08553830,0.04111149,0.62340736
-1.92396198,3.51010524,0.43189776,0.00000000,0.03181259,0.26143405,0.74771744,2.19111514,0.03942049,0.62496536
-1.91795898,3.60937725,0.42523129,0.00000000,0.03151494,0.25821953,0.76099545,2.30562161,0.03794666,0.62908765
-1.91195598,3.72436495,0.42211495,0.00000000,0.03113871,0.25632758,0.77688033,2.42843039,0.03670171,0.63579158
-1.90595298,3.85440058,0.42247185,0.00000000,0.03069328,0.25581619,0.79531269,2.55877903,0.03569314,0.64505810
-1.89994997,3.99856405,0.42616401,0.00000000,0.03019073,0.25672475,0.81621091,2.69577500,0.03492394,0.65683044
-1.89394697,4.15568643,0.43299582,0.00000000,0.02964549,0.25907039,0.83946976,2.83840363,0.03439251,0.67101311
-1.88794397,4.32435874,0.44271811,0.00000000,0.02907395,0.26284500,0.86495875,2.98553909,0.03409255,0.68747167
-1.88194097,4.50294635,0.45503282,0.00000000,0.02849393,0.26801299,0.89252068,3.13595866,0.03401320,0.70603308
-1.87593797,4.68960968,0.46959849,0.00000000,0.02792419,0.27451022,0.92197049,3.28836020,0.03413915,0.72648710
-1.86993497,4.88233118,0.48603639,0.00000000,0.02738391,0.28224386,0.95309468,3.44138274,0.03445094,0.74858851
-1.86393197,5.07894859,0.50393751,0.00000000,0.02689209,0.29109354,0.98565147,3.59362984,0.03492541,0.77206044
-1.85792896,5.27719385,0.52287018,0.00000000,0.02646708,0.30091361,1.01937185,3.74369513,0.03553617,0.79659865
-1.85192596,5.47473683,0.54238840,0.00000000,0.02612605,0.31153645,1.05396166,3.89018951,0.03625425,0.82187674
-1.84592296,5.66923278,0.56204076,0.00000000,0.02588453,0.32277678,1.08910467,4.03176891,0.03704881,0.84755218
-1.83991996,5.85837185,0.58137971,0.00000000,0.02575603,0.33443674,1.12446651,4.16716177,0.03788788,0.87327289
-1.83391696,6.03992900,0.59997102,0.00000000,0.02575161,0.34631158,1.15969961,4.29519516,0.03873922,0.89868436
-1.82791396,6.21181263,0.61740322,0.00000000,0.02587962,0.35819563,1.19444861,4.41481834,0.03957112,0.92343685
-1.82191096,6.37210979,0.63329665,0.00000000,0.02614543,0.36988838,1.22835640,4.52512294,0.04035326,0.94719258
-1.81590795,6.51912636,0.64731188,0.00000000,0.02655128,0.38120037,1.26107021,4.62535871,0.04105745,0.96963261
-1.80990495,6.65142064,0.65915731,0.00000000,0.02709609,0.39195858,1.29224782,4.71494416,0.04165837,0.99046318
-1.80390195,6.76782896,0.66859548,0.00000000,0.02777547,0.40201110,1.32156339,4.79347166,0.04213422,1.00942138
-1.79789895,6.86748238,0.67544807,0.00000000,0.02858171,0.41123096,1.34871295,4.86070679,0.04246721,1.02627980
-1.79189595,6.94981423,0.67959936,0.00000000,0.02950389,0.41951877,1.37341915,4.91658211,0.04264399,1.04085032
-1.78589295,7.01455810,0.68099797,0.00000000,0.03052806,0.42680422,1.39543538,4.96118561,0.04265588,1.05298671
-1.77988994,7.06173708,0.67965693,0.00000000,0.03163746,0.43304629,1.41454909,4.99474481,0.04249896,1.06258617
-1.77388694,7.09164484,0.67565201,0.00000000,0.03281293,0.43823229,1.43058424,5.01760716,0.04217410,1.06958978
-1.76788394,7.10482001,0.66911852,0.00000000,0.03403324,0.44237560,1.44340314,5.03021812,0.04168675,1.07398189
-1.76188094,7.10201508,0.66024658,0.00000000,0.03527567,0.44551253,1.45290752,5.03309803,0.04104662,1.07578860
-1.75587794,7.08416188,0.64927507,0.00000000,0.03651651,0.44769820,1.45903906,5.02681910,0.04026730,1.07507536
-1.74987494,7.05233506,0.63648460,0.00000000,0.03773170,0.44900192,1.46177956,5.01198378,0.03936572,1.07194394
-1.74387194,7.00771557,0.62218958,0.00000000,0.03889746,0.44950212,1.46115066,4.98920556,0.03836158,1.06652878
-1.73786893,6.95155556,0.60672970,0.00000000,0.03999098,0.44928129,1.45721343,4.95909315,0.03727666,1.05899289
-1.73186593,6.88514620,0.59046111,0.00000000,0.04099105,0.44842114,1.45006774,4.92223876,0.03613419,1.04952344
-1.72586293,6.80978944,0.57374743,0.00000000,0.04187870,0.44699809,1.43985152,4.87921074,0.03495809,1.03832725
-1.71985993,6.72677451,0.55695100,0.00000000,0.04263776,0.44507965,1.42673990,4.83055070,0.03377237,1.02562603
-1.71385693,6.63735943,0.54042430,0.00000000,0.04325533,0.44272157,1.41094409,4.77677492,0.03260038,1.01165180
-1.70785393,6.54275771,0.52450206,0.00000000,0.04372219,0.43996596,1.39271017,4.71837937,0.03146430,0.99664227
-1.70185093,6.44412987,0.50949388,0.00000000,0.04403301,0.43684060,1.37231735,4.65584776,0.03038449,0.98083648
-1.69584792,6.34257924,0.49567784,0.00000000,0.04418649,0.43335923,1.35007590,4.58966151,0.02937912,0.96447065
-1.68984492,6.23915119,0.48329493,0.00000000,0.04418536,0.42952286,1.32632447,4.52031068,0.02846368,0.94777434
-1.68384192,6.13483505,0.47254466,0.00000000,0.04403613,0.42532196,1.30142674,4.44830474,0.02765077,0.93096699
-1.67783892,6.03056754,0.46358172,0.00000000,0.04374888,0.42073935,1.27576736,4.37418212,0.02694982,0.91425488
-1.67183592,5.92723689,0.45651404,0.00000000,0.04333677,0.41575358,1.24974712,4.29851750,0.02636702,0.89782854
-1.66583292,5.82568677,0.45140195,0.00000000,0.04281552,0.41034257,1.22377733,4.22192626,0.02590530,0.88186074
-1.65982991,5.72671920,0.44825879,0.00000000,0.04220282,0.40448721,1.19827358,4.14506531,0.02556436,0.86650500
-1.65382691,5.63109599,0.44705283,0.00000000,0.04151765,0.39817487,1.17364877,4.06863008,0.02534090,0.85189462
-1.64782391,5.53953830,0.44771034,0.00000000,0.04077964,0.39140238,1.15030580,3.99334762,0.02522879,0.83814238
-1.64182091,5.45272415,0.45012002,0.00000000,0.04000835,0.38417844,1.12862994,3.91996593,0.02521939,0.82534066
-1.63581791,5.37128403,0.45413835,0.00000000,0.03922271,0.37652541,1.10898111,3.84924004,0.02530193,0.81356218
-1.62981491,5.29579470,0.45959592,0.00000000,0.03844040,0.36848025,1.09168638,3.78191545,0.02546390,0.80286107
-1.62381191,5.22677170,0.46630436,0.00000000,0.03767744,0.36009467,1.07703281,3.71870967,0.02569151,0.79327433
-1.61780890,5.16466098,0.47406380,0.00000000,0.03694773,0.35143453,1.06526102,3.66029286,0.02597009,0.78482352
-1.61180590,5.10983026,0.48267035,0.00000000,0.03626287,0.34257861,1.05655950,3.60726847,0.02628466,0.77751660
-1.60580290,5.06256061,0.49192354,0.00000000,0.03563196,0.33361674,1.05106008,3.56015483,0.02662028,0.77134973
-1.59979990,5.02303889,0.50163319,0.00000000,0.03506157,0.32464752,1.04883453,3.51936858,0.02696256,0.76630902
-1.59379690,4.99135160,0.51162563,0.00000000,0.03455576,0.31577581,1.04989257,3.48521083,0.02729801,0.76237206
-1.58779390,4.96748036,0.52174875,0.00000000,0.03411629,0.30711006,1.05418123,3.45785652,0.02761446,0.75950918
-1.58179090,4.95129963,0.53187589,0.00000000,0.03374275,0.29875966,1.06158570,3.43734761,0.02790130,0.75768441
-1.57578789,4.94257666,0.54190821,0.00000000,0.03343289,0.29083249,1.07193166,3.42359034,0.02814973,0.75685607
-1.56978489,4.94097389,0.55177557,0.00000000,0.03318287,0.28343268,1.08498893,3.41635668,0.02835298,0.75697706
-1.56378189,4.94605374,0.56143572,0.00000000,0.03298760,0.27665873,1.10047657,3.41528987,0.02850635,0.75799484
-1.55777889,4.95728571,0.57087200,0.00000000,0.03284104,0.27060200,1.11806900,3.41991377,0.02860724,0.75985129
-1.55177589,4.97405558,0.58008960,0.00000000,0.03273647,0.26534554,1.13740330,3.42964578,0.02865513,0.76248234
-1.54577289,4.99567642,0.58911055,0.00000000,0.03266680,0.26096331,1.15808731,3.44381251,0.02865146,0.76581765
-1.53976988,5.02140113,0.59796781,0.00000000,0.03262474,0.25751973,1.17970833,3.46166790,0.02859940,0.76978043
-1.53376688,5.05043606,0.60669865,0.00000000,0.03260306,0.25506938,1.20184228,3.48241285,0.02850368,0.77428739
-1.52776388,5.08195548,0.61533778,0.00000000,0.03259469,0.25365700,1.22406300,3.50521576,0.02837027,0.77924896
-1.52176088,5.11511630,0.62391061,0.00000000,0.03259281,0.25331747,1.24595154,3.52923331,0.02820608,0.78456994
-1.51575788,5.14907286,0.63242700,0.00000000,0.03259102,0.25407585,1.26710501,3.55363067,0.02801863,0.79015040
-1.50975488,5.18299137,0.64087579,0.00000000,0.03258330,0.25594736,1.28714498,3.57760064,0.02781573,0.79588700
-1.50375188,5.21606360,0.64922067,0.00000000,0.03256409,0.25893730,1.30572499,3.60038105,0.02760514,0.80167458
-1.49774887,5.24751967,0.65739741,0.00000000,0.03252831,0.26304071,1.32253716,3.62127015,0.02739425,0.80740802
-1.49174587,5.27663956,0.66531274,0.00000000,0.03247137,0.26824201,1.33731747,3.63963937,0.02718985,0.81298422
