energy_ev,total_up,Pd_p_up,Pd_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,4.79880237,0.91150949,4.62543172,0.13970722,0.04136608,0.01663927,0.13703188
-4.29514757,4.93003526,0.93387866,4.75607978,0.14681020,0.04246350,0.01817435,0.13504722
-4.28914457,5.06994280,0.96027126,4.89409947,0.15458000,0.04358151,0.01977987,0.13400271
-4.28314157,5.21840742,0.99069492,5.03934709,0.16297349,0.04471721,0.02143957,0.13395578
-4.27713857,5.37511350,1.02506004,5.19151395,0.17193257,0.04586689,0.02313526,0.13493947
-4.27113557,5.53954216,1.06317858,5.35012130,0.18138446,0.04702604,0.02484699,0.13696195
-4.26513257,5.71096801,1.10476473,5.51451651,0.19124235,0.04818939,0.02655344,0.14000657
-4.25912956,5.88845770,1.14943741,5.68387026,0.20140640,0.04935093,0.02823224,0.14403231
-4.25312656,6.07087010,1.19672449,5.85717472,0.21176504,0.05050394,0.02986043,0.14897479
-4.24712356,6.25685832,1.24606878,6.03324297,0.22219666,0.05164094,0.03141492,0.15474754
-4.24112056,6.44487415,1.29683563,6.21071021,0.23257146,0.05275375,0.03287305,0.16124374
-4.23511756,6.63317561,1.34832224,6.38803766,0.24275361,0.05383342,0.03421308,0.16833829
-4.22911456,6.81983873,1.39976876,6.56352014,0.25260365,0.05487026,0.03541478,0.17589019
-4.22311156,7.00277458,1.45037112,6.73529856,0.26198107,0.05585383,0.03645990,0.18374534
-4.21710855,7.17975272,1.49929561,6.90137834,0.27074703,0.05677297,0.03733268,0.19173959
-4.21110555,7.34843191,1.54569521,7.05965490,0.27876730,0.05761592,0.03802032,0.19970219
-4.20510255,7.50639884,1.58872749,7.20794684,0.28591517,0.05837037,0.03851332,0.20745946
-4.19909955,7.65121501,1.62757378,7.34403710,0.29207456,0.05902373,0.03880584,0.21483879
-4.19309655,7.78047144,1.66145940,7.46572208,0.29714295,0.05956328,0.03889589,0.22167274
-4.18709355,7.89185043,1.68967434,7.57086767,0.30103433,0.05997653,0.03878551,0.22780333
-4.18109055,7.98319271,1.71159384,7.65747111,0.30368194,0.06025153,0.03848080,0.23308626
-4.17508754,8.05256793,1.72669824,7.72372657,0.30504069,0.06037731,0.03799187,0.23739507
-4.16908454,8.09834593,1.73459121,7.76809207,0.30508933,0.06034424,0.03733273,0.24062489
-4.16308154,8.11926557,1.73501570,7.78935481,0.30383199,0.06014448,0.03652103,0.24269596
-4.15707854,8.11449798,1.72786673,7.78669189,0.30129928,0.05977242,0.03557778,0.24355640
-4.15107554,8.08370085,1.71320034,7.75972314,0.29754870,0.05922503,0.03452692,0.24318439
-4.14507254,8.02706043,1.69123799,7.70855296,0.29266426,0.05850222,0.03339487,0.24158944
-4.13906953,7.94531848,1.66236609,7.63379844,0.28675545,0.05760703,0.03220998,0.23881281
-4.13306653,7.83978177,1.62713014,7.53660133,0.27995529,0.05654583,0.03100197,0.23492681
-4.12706353,7.71231247,1.58622362,7.41862233,0.27241764,0.05532835,0.02980128,0.23003329
-4.12106053,7.56529857,1.54047162,7.28201664,0.26431374,0.05396758,0.02863838,0.22426089
-4.11505753,7.40160456,1.49080971,7.12939092,0.25582805,0.05247959,0.02754313,0.21776158
-4.10905453,7.22450323,1.43825857,6.96374236,0.24715355,0.05088319,0.02654401,0.21070625
-4.10305153,7.03759067,1.38389533,6.78838169,0.23848651,0.04919949,0.02566749,0.20327960
-4.09704852,6.84468725,1.32882245,6.60684263,0.23002105,0.04745137,0.02493734,0.19567462
-4.09104552,6.64972810,1.27413543,6.42278107,0.22194352,0.04566290,0.02437393,0.18808660
-4.08504252,6.45664725,1.22089043,6.23986781,0.21442702,0.04385864,0.02399371,0.18070718
-4.07903952,6.26925974,1.17007308,6.06167886,0.20762616,0.04206295,0.02380863,0.17371835
-4.07303652,6.09114657,1.12256964,5.89158788,0.20167230,0.04029933,0.02382576,0.16728689
-4.06703352,5.92554673,1.07914163,5.73266477,0.19666949,0.03858973,0.02404687,0.16155921
-4.06103052,5.77526089,1.04040492,5.58758472,0.19269124,0.03695397,0.02446832,0.15665693
-4.05502751,5.64257032,1.00681399,5.45855101,0.18977822,0.03540922,0.02508090,0.15267332
-4.04902451,5.52917421,0.97865200,5.34723479,0.18793707,0.03396956,0.02586995,0.14967061
-4.04302151,5.43614783,0.95602699,5.25473402,0.18714040,0.03264567,0.02681559,0.14767845
-4.03701851,5.36392291,0.93887430,5.18155285,0.18732790,0.03144468,0.02789313,0.14669340
-4.03101551,5.31229072,0.92696500,5.12760224,0.18840861,0.03037007,0.02907362,0.14667949
-4.02501251,5.28042754,0.91992001,5.09222114,0.19026430,0.02942182,0.03032457,0.14756999
-4.01900950,5.26694096,0.91722916,5.07421732,0.19275378,0.02859652,0.03161083,0.14927000
-4.01300650,5.26993511,0.91827443,5.07192561,0.19571798,0.02788774,0.03289558,0.15166013
-4.00700350,5.28709154,0.92235641,5.08328102,0.19898568,0.02728644,0.03414137,0.15460087
-4.00100050,5.31576264,0.92872272,5.10590351,0.20237959,0.02678137,0.03531130,0.15793756
-3.99499750,5.35307336,0.93659742,5.13719068,0.20572255,0.02635967,0.03637012,0.16150589
-3.98899450,5.39602739,0.94521006,5.17441483,0.20884363,0.02600741,0.03728542,0.16513760
-3.98299150,5.44161342,0.95382327,5.21482036,0.21158384,0.02571012,0.03802861,0.16866620
-3.97698849,5.48690765,0.96175787,5.25571794,0.21380129,0.02545334,0.03857597,0.17193259
-3.97098549,5.52916869,0.96841452,5.29457207,0.21537549,0.02522314,0.03890936,0.17479028
-3.96498249,5.56592187,0.97329124,5.32907905,0.21621077,0.02500659,0.03901690,0.17711006
-3.95897949,5.59503018,0.97599618,5.35723310,0.21623855,0.02479206,0.03889338,0.17878401
-3.95297649,5.61474995,0.97625546,5.37737873,0.21541860,0.02456961,0.03854044,0.17972859
-3.94697349,5.62377023,0.97391584,5.38824845,0.21373902,0.02433117,0.03796654,0.17988683
-3.94097049,5.62123522,0.96894268,5.38898521,0.21121526,0.02407065,0.03718671,0.17922949
-3.93496748,5.60675025,0.96141323,5.37915010,0.20788807,0.02378403,0.03622205,0.17775521
-3.92896448,5.58037209,0.95150615,5.35871571,0.20382065,0.02346930,0.03509907,0.17548962
-3.92296148,5.54258504,0.93948770,5.32804693,0.19909509,0.02312638,0.03384887,0.17248349
-3.91695848,5.49426492,0.92569570,5.28787036,0.19380840,0.02275694,0.03250614,0.16881010
-3.91095548,5.43663285,0.91052184,5.23923472,0.18806819,0.02236422,0.03110815,0.16456180
-3.90495248,5.37120148,0.89439344,5.18346389,0.18198839,0.02195280,0.02969359,0.15984607
-3.89894947,5.29971577,0.87775536,5.12210505,0.17568501,0.02152829,0.02830153,0.15478119
-3.89294647,5.22409082,0.86105279,5.05687349,0.16927227,0.02109715,0.02697025,0.14949167
-3.88694347,5.14634874,0.84471556,4.98959634,0.16285918,0.02066635,0.02573630,0.14410368
-3.88094047,5.06855640,0.82914444,4.92215636,0.15654654,0.02024316,0.02463348,0.13874063
-3.87493747,4.99276551,0.81469963,4.85643743,0.15042474,0.01983489,0.02369206,0.13351911
-3.86893447,4.92095641,0.80169177,4.79427265,0.14457197,0.01944871,0.02293805,0.12854516
-3.86293147,4.85498621,0.79037530,4.73739577,0.13905319,0.01909139,0.02239266,0.12391121
-3.85692846,4.79654202,0.78094421,4.68739669,0.13391959,0.01876922,0.02207183,0.11969362
-3.85092546,4.74709968,0.77352989,4.64568122,0.12920860,0.01848777,0.02198598,0.11595091
-3.84492246,4.70788812,0.76820083,4.61343553,0.12494421,0.01825185,0.02213983,0.11272267
-3.83891946,4.67985953,0.76496397,4.59159543,0.12113775,0.01806531,0.02253237,0.11002926
-3.83291646,4.66366544,0.76376730,4.58082074,0.11778884,0.01793103,0.02315698,0.10787205
-3.82691346,4.65963883,0.76450345,4.58147496,0.11488645,0.01785081,0.02400163,0.10623441
-3.82091046,4.66778231,0.76701413,4.59361052,0.11241016,0.01782528,0.02504919,0.10508316
-3.81490745,4.68776284,0.77109509,4.61696012,0.11033138,0.01785389,0.02627783,0.10437051
-3.80890445,4.71891292,0.77650169,4.65093439,0.10861455,0.01793488,0.02766156,0.10403635
-3.80290145,4.76023892,0.78295470,4.69462645,0.10721837,0.01806521,0.02917074,0.10401084
-3.79689845,4.81043655,0.79014657,4.74682378,0.10609697,0.01824064,0.03077280,0.10421711
-3.79089545,4.86791385,0.79774798,4.80602767,0.10520102,0.01845570,0.03243292,0.10457409
-3.78489245,4.93082181,0.80541476,4.87048052,0.10447887,0.01870376,0.03411481,0.10499930
-3.77888944,4.99709243,0.81279512,4.93820097,0.10387761,0.01897715,0.03578150,0.10541150
-3.77288644,5.06448408,0.81953714,5.00702660,0.10334423,0.01926724,0.03739619,0.10573319
-3.76688344,5.13063327,0.82529662,5.07466359,0.10282668,0.01956462,0.03892312,0.10589286
-3.76088044,5.19311222,0.82974493,5.13874252,0.10227497,0.01985927,0.04032836,0.10582692
-3.75487744,5.24949072,0.83257697,5.19687898,0.10164232,0.02014082,0.04158069,0.10548131
-3.74887444,5.29740077,0.83351890,5.24673750,0.10088623,0.02039875,0.04265233,0.10481270
-3.74287144,5.33460224,0.83233559,5.28609683,0.09996949,0.02062269,0.04351962,0.10378931
-3.73686843,5.35904731,0.82883727,5.31291461,0.09886117,0.02080270,0.04416366,0.10239138
-3.73086543,5.36894165,0.82288551,5.32538910,0.09753746,0.02092955,0.04457080,0.10061123
-3.72486243,5.36279998,0.81439793,5.32201567,0.09598232,0.02099497,0.04473293,0.09845289
-3.71885943,5.33949384,0.80335166,5.30163590,0.09418800,0.02099197,0.04464776,0.09593151
-3.71285643,5.29828962,0.78978520,5.26347716,0.09215529,0.02091499,0.04431882,0.09307239
-3.70685343,5.23887506,0.77379863,5.20718089,0.08989354,0.02076014,0.04375531,0.08990980
-3.70085043,5.16137301,0.75555201,5.13281823,0.08742039,0.02052531,0.04297187,0.08648558
-3.69484742,5.06634147,0.73526197,5.04089215,0.08476125,0.02021027,0.04198805,0.08284757
-3.68884442,4.95475979,0.71319661,4.93232551,0.08194854,0.01981663,0.04082775,0.07904804
-3.68284142,4.82800114,0.68966866,4.80843560,0.07902057,0.01934788,0.03951847,0.07514195
-3.67683842,4.68779228,0.66502735,4.67089568,0.07602040,0.01880919,0.03809044,0.07118535
-3.67083542,4.53616207,0.63964894,4.52168507,0.07299432,0.01820730,0.03657575,0.06723380
-3.66483242,4.37538053,0.61392659,4.36302975,0.06999039,0.01755027,0.03500733,0.06334086
-3.65882941,4.20789107,0.58825961,4.19733572,0.06705679,0.01684724,0.03341797,0.05955685
-3.65282641,4.03623845,0.56304271,4.02711784,0.06424022,0.01610810,0.03183941,0.05592767
-3.64682341,3.86299543,0.53865554,3.85492710,0.06158436,0.01534324,0.03030137,0.05249395
-3.64082041,3.69069096,0.51545298,3.68327911,0.05912845,0.01456314,0.02883079,0.04929037
-3.63481741,3.52174287,0.49375652,3.51458680,0.05690604,0.01377817,0.02745111,0.04634522
-3.62881441,3.35839761,0.47384712,3.35109986,0.05494394,0.01299822,0.02618172,0.04368026
-3.62281141,3.20267914,0.45595972,3.19485308,0.05326152,0.01223249,0.02503755,0.04131081
-3.61680840,3.05634890,0.44027974,3.04762554,0.05187018,0.01148925,0.02402889,0.03924598
-3.61080540,2.92087784,0.42694146,2.91091161,0.05077325,0.01077572,0.02316129,0.03748924
-3.60480240,2.79743116,0.41602863,2.78590455,0.04996616,0.01009790,0.02243571,0.03603906
-3.59879940,2.68686563,0.40757678,2.67349254,0.04943689,0.00946056,0.02184883,0.03488972
-3.59279640,2.58973886,0.40157748,2.57426653,0.04916671,0.00886724,0.02139344,0.03403225
-3.58679340,2.50632908,0.39798400,2.48853868,0.04913124,0.00832024,0.02105904,0.03345538
-3.58079040,2.43666398,0.39671812,2.41636981,0.04930161,0.00782080,0.02083250,0.03314650
-3.57478739,2.38055621,0.39767769,2.35760359,0.04964578,0.00736912,0.02069875,0.03309260
-3.56878439,2.33764338,0.40074451,2.31190544,0.05013001,0.00696461,0.02064161,0.03328114
-3.56278139,2.30743004,0.40579205,2.27880349,0.05072025,0.00660598,0.02064446,0.03370075
-3.55677839,2.28932914,0.41269253,2.25772938,0.05138354,0.00629143,0.02069108,0.03434182
-3.55077539,2.28270085,0.42132311,2.24805659,0.05208921,0.00601887,0.02076620,0.03519687
-3.54477239,2.28688655,0.43157066,2.24913427,0.05281004,0.00578598,0.02085616,0.03626077
-3.53876938,2.30123656,0.44333492,2.26031514,0.05352300,0.00559042,0.02094930,0.03753066
-3.53276638,2.32513025,0.45652997,2.28097610,0.05420991,0.00542992,0.02103631,0.03900575
-3.52676338,2.35798804,0.47108383,2.31053095,0.05485770,0.00530232,0.02111036,0.04068687
-3.52076038,2.39927495,0.48693624,2.34843506,0.05545843,0.00520568,0.02116720,0.04257592
-3.51475738,2.44849628,0.50403495,2.39418227,0.05600899,0.00513823,0.02120493,0.04467508
-3.50875438,2.50518598,0.52233056,2.44729471,0.05651060,0.00509842,0.02122387,0.04698600
-3.50275138,2.56888927,0.54177045,2.50730685,0.05696802,0.00508483,0.02122609,0.04950898
-3.49674837,2.63914073,0.56229214,2.57374517,0.05738866,0.00509614,0.02121504,0.05224206
-3.49074537,2.71544004,0.58381655,2.64610519,0.05778156,0.00513104,0.02119502,0.05518031
-3.48474237,2.79722700,0.60624164,2.72382769,0.05815631,0.00518817,0.02117062,0.05831511
-3.47873937,2.88385802,0.62943704,2.80627615,0.05852207,0.00526603,0.02114625,0.06163374
-3.47273637,2.97458589,0.65323983,2.89271694,0.05888655,0.00536287,0.02112561,0.06511907
-3.46673337,3.06854453,0.67745213,2.98230425,0.05925531,0.00547670,0.02111128,0.06874963
-3.46073037,3.16474017,0.70184062,3.07407088,0.05963112,0.00560518,0.02110444,0.07249985
-3.45472736,3.26205001,0.72613824,3.16692612,0.06001359,0.00574563,0.02110456,0.07634068
-3.44872436,3.35922912,0.75004803,3.25966126,0.06039911,0.00589503,0.02110940,0.08024040
-3.44272136,3.45492561,0.77324920,3.35096319,0.06078095,0.00605004,0.02111496,0.08416574
-3.43671836,3.54770401,0.79540511,3.43943569,0.06114966,0.00620704,0.02111567,0.08808321
-3.43071536,3.63607602,0.81617284,3.52362789,0.06149367,0.00636223,0.02110466,0.09196056
-3.42471236,3.71853748,0.83521412,3.60206896,0.06180002,0.00651171,0.02107405,0.09576832
-3.41870935,3.79361012,0.85220682,3.67330746,0.06205529,0.00665159,0.02101544,0.09948136
-3.41270635,3.85988606,0.86685673,3.73595370,0.06224649,0.00677810,0.02092032,0.10308032
-3.40670335,3.91607322,0.87890886,3.78872333,0.06236198,0.00688773,0.02078057,0.10655287
-3.40070035,3.96103923,0.88815776,3.83047988,0.06239235,0.00697733,0.02058893,0.10989473
-3.39469735,3.99385185,0.89445622,3.86027435,0.06233111,0.00704421,0.02033940,0.11311024
-3.38869435,4.01381362,0.89772198,3.87737981,0.06217527,0.00708626,0.02002762,0.11621258
-3.38269135,4.02048905,0.89794193,3.88131922,0.06192560,0.00710198,0.01965111,0.11922351
-3.37668834,4.01372279,0.89517366,3.87188488,0.06158676,0.00709056,0.01920950,0.12217255
-3.37068534,3.99364761,0.88954401,3.84914862,0.06116712,0.00705187,0.01870453,0.12509572
-3.36468234,3.96068164,0.88124493,3.81346177,0.06067834,0.00698650,0.01814008,0.12803379
-3.35867934,3.91551487,0.87052648,3.76544490,0.06013471,0.00689563,0.01752199,0.13103015
-3.35267634,3.85908519,0.85768753,3.70596765,0.05955240,0.00678108,0.01685782,0.13412830
-3.34667334,3.79254520,0.84306447,3.63611938,0.05894845,0.00664512,0.01615659,0.13736923
-3.34067034,3.71722113,0.82701849,3.55717203,0.05833977,0.00649045,0.01542840,0.14078868
-3.33466733,3.63456580,0.80992213,3.47053673,0.05774216,0.00632003,0.01468401,0.14441450
-3.32866433,3.54610785,0.79214567,3.37771628,0.05716928,0.00613698,0.01393446,0.14826424
-3.32266133,3.45339955,0.77404413,3.28025561,0.05663185,0.00594448,0.01319065,0.15234316
-3.31665833,3.35796571,0.75594546,3.17969239,0.05613702,0.00574562,0.01246300,0.15664268
-3.31065533,3.26125587,0.73814064,3.07751009,0.05568788,0.00554332,0.01176107,0.16113956
-3.30465233,3.16460207,0.72087607,2.97509552,0.05528336,0.00534023,0.01109335,0.16579575
-3.29864932,3.06918393,0.70434858,2.87370247,0.05491834,0.00513867,0.01046702,0.17055899
-3.29264632,2.97600236,0.68870353,2.77442306,0.05458406,0.00494062,0.00988785,0.17536418
-3.28664332,2.88586291,0.67403574,2.67816760,0.05426884,0.00474763,0.00936017,0.18013556
-3.28064032,2.79936904,0.66039347,2.58565350,0.05395900,0.00456090,0.00888683,0.18478945
-3.27463732,2.71692529,0.64778495,2.49740342,0.05364000,0.00438126,0.00846940,0.18923759
-3.26863432,2.63874963,0.63618732,2.41375195,0.05329779,0.00420921,0.00810820,0.19339094
-3.26263132,2.56489387,0.62555732,2.33486034,0.05292013,0.00404503,0.00780262,0.19716363
-3.25662831,2.49527088,0.61584322,2.26073788,0.05249800,0.00388880,0.00755128,0.20047700
-3.25062531,2.42968678,0.60699733,2.19126851,0.05202695,0.00374050,0.00735230,0.20326356
-3.24462231,2.36787617,0.59898848,2.12624115,0.05150829,0.00360008,0.00720359,0.20547060
-3.23861931,2.30953868,0.59181375,2.06538205,0.05095004,0.00346756,0.00710308,0.20706331
-3.23261631,2.25437466,0.58550875,2.00838721,0.05036775,0.00334309,0.00704898,0.20802725
-3.22661331,2.20211839,0.58015604,1.95495363,0.04978484,0.00322696,0.00703999,0.20837016
-3.22061031,2.15256717,0.57589103,1.90480758,0.04923271,0.00311974,0.00707546,0.20812278
-3.21460730,2.10560486,0.57290505,1.85772871,0.04875047,0.00302220,0.00715551,0.20733889
-3.20860430,2.06121888,0.57144520,1.81356905,0.04838419,0.00293540,0.00728114,0.20609436
-3.20260130,2.01950985,0.57181087,1.77226597,0.04818591,0.00286062,0.00745416,0.20448531
-3.19659830,1.98069352,0.57434685,1.73384870,0.04821219,0.00279937,0.00767722,0.20262540
-3.19059530,1.94509485,0.57943304,1.69843823,0.04852236,0.00275331,0.00795364,0.20064234
-3.18459230,1.91313449,0.58747110,1.66624052,0.04917653,0.00272422,0.00828726,0.19867374
-3.17858929,1.88530823,0.59886818,1.63753355,0.05023330,0.00271387,0.00868220,0.19686238
-3.17258629,1.86216022,0.61401845,1.61264878,0.05174739,0.00272397,0.00914257,0.19535110
-3.16658329,1.84425116,0.63328272,1.59194772,0.05376717,0.00275607,0.00967217,0.19427750
-3.16058029,1.83212265,0.65696724,1.57579492,0.05633216,0.00281145,0.01027412,0.19376849
-3.15457729,1.82625944,0.68530208,1.56452844,0.05947069,0.00289102,0.01095052,0.19393508
-3.14857429,1.82705113,0.71842042,1.55842928,0.06319775,0.00299525,0.01170206,0.19486741
-3.14257129,1.83475515,0.75633936,1.55769121,0.06751307,0.00312404,0.01252772,0.19663038
-3.13656828,1.84946303,0.79894350,1.56239261,0.07239968,0.00327671,0.01342444,0.19925991
-3.13056528,1.87107145,0.84597209,1.57247180,0.07782286,0.00345191,0.01438689,0.20276009
-3.12456228,1.89926005,0.89701070,1.58770725,0.08372970,0.00364760,0.01540730,0.20710136
-3.11855928,1.93347740,0.95148825,1.60770407,0.09004926,0.00386108,0.01647540,0.21221980
-3.11255628,1.97293620,1.00867990,1.63188771,0.09669334,0.00408894,0.01757839,0.21801771
-3.10655328,2.01661870,1.06771623,1.65950572,0.10355797,0.00432718,0.01870115,0.22436538
-3.10055028,2.06329267,1.12759877,1.68963787,0.11052553,0.00457126,0.01982642,0.23110415
-3.09454727,2.11153768,1.18722182,1.72121470,0.11746749,0.00481619,0.02093522,0.23805067
-3.08854427,2.15978128,1.24539984,1.75304401,0.12424773,0.00505668,0.02200725,0.24500228
-3.08254127,2.20634364,1.30089973,1.78384442,0.13072625,0.00528726,0.02302149,0.25174323
-3.07653827,2.24948918,1.35247690,1.81228473,0.13676323,0.00550244,0.02395676,0.25805162
-3.07053527,2.28748299,1.39891361,1.83702744,0.14222330,0.00569692,0.02479247,0.26370683
-3.06453227,2.31864973,1.43905815,1.85677455,0.14697972,0.00586566,0.02550919,0.26849696
-3.05852926,2.34143217,1.47186316,1.87031347,0.15091848,0.00600416,0.02608937,0.27222622
-3.05252626,2.35444699,1.49642133,1.87656099,0.15394200,0.00610851,0.02651798,0.27472173
-3.04652326,2.35653488,1.51199693,1.87460315,0.15597236,0.00617557,0.02678298,0.27583962
-3.04052026,2.34680294,1.51805176,1.86372912,0.15695390,0.00620304,0.02687583,0.27547002
-3.03451726,2.32465705,1.51426413,1.84345752,0.15685496,0.00618957,0.02679176,0.27354080
-3.02851426,2.28982302,1.50054030,1.81355383,0.15566896,0.00613477,0.02652999,0.27001991
-3.02251126,2.24235548,1.47701767,1.77403831,0.15341446,0.00603924,0.02609375,0.26491622
-3.01650825,2.18263429,1.44405977,1.72518409,0.15013444,0.00590452,0.02549021,0.25827880
-3.01050525,2.11134884,1.40224347,1.66750566,0.14589473,0.00573303,0.02473017,0.25019481
-3.00450225,2.02947139,1.35233903,1.60173867,0.14078176,0.00552801,0.02382776,0.24078607
-2.99849925,1.93822082,1.29528429,1.52881203,0.13489971,0.00529337,0.02279993,0.23020451
-2.99249625,1.83901896,1.23215426,1.44981408,0.12836719,0.00503358,0.02166591,0.21862673
-2.98649325,1.73344179,1.16412779,1.36595453,0.12131370,0.00475351,0.02044661,0.20624812
-2.98049025,1.62316794,1.09245299,1.27852413,0.11387600,0.00445831,0.01916398,0.19327653
-2.97448724,1.50992707,1.01841313,1.18885409,0.10619458,0.00415322,0.01784045,0.17992614
-2.96848424,1.39545051,0.94329450,1.09827706,0.09841037,0.00384347,0.01649826,0.16641156
-2.96248124,1.28142621,0.86835784,1.00809137,0.09066187,0.00353414,0.01515906,0.15294254
-2.95647824,1.16945993,0.79481432,0.91953008,0.08308286,0.00323008,0.01384338,0.13971943
-2.95047524,1.06104370,0.72380691,0.83373556,0.07580060,0.00293578,0.01257035,0.12692965
-2.94447224,0.95753275,0.65639778,0.75174060,0.06893481,0.00265536,0.01135748,0.11474506
-2.93846923,0.86013080,0.59356155,0.67445616,0.06259719,0.00239250,0.01022050,0.10332054
-2.93246623,0.76988394,0.53618450,0.60266564,0.05689161,0.00215047,0.00917339,0.09279345
-2.92646323,0.68768207,0.48506881,0.53702527,0.05191484,0.00193210,0.00822845,0.08328412
-2.92046023,0.61426725,0.44094117,0.47806978,0.04775767,0.00173984,0.00739647,0.07489710
-2.91445723,0.55024730,0.40446461,0.42622251,0.04450639,0.00157577,0.00668697,0.06772303
-2.90845423,0.49611342,0.37625216,0.38180857,0.04224437,0.00144171,0.00610850,0.06184095
-2.90245123,0.45225992,0.35688107,0.34507005,0.04105363,0.00133920,0.00566893,0.05732080
-2.89644822,0.41900459,0.34690613,0.31618187,0.04101628,0.00126962,0.00537580,0.05422588
-2.89044522,0.39660795,0.34687059,0.29526714,0.04221558,0.00123421,0.00523658,0.05261514
-2.88444222,0.38529010,0.35731364,0.28241095,0.04473651,0.00123411,0.00525898,0.05254496
-2.87843922,0.38524384,0.37877318,0.27767167,0.04866576,0.00127038,0.00545115,0.05407041
-2.87243622,0.39664312,0.41178307,0.28108909,0.05409098,0.00134402,0.00582180,0.05724567
-2.86643322,0.41964628,0.45686441,0.29268890,0.06109930,0.00145597,0.00638031,0.06212381
-2.86043022,0.45439372,0.51451050,0.31248333,0.06977504,0.00160707,0.00713668,0.06875550
-2.85442721,0.50100016,0.58516581,0.34046803,0.08019666,0.00179801,0.00810139,0.07718707
-2.84842421,0.55954179,0.66919940,0.37661538,0.09243302,0.00202927,0.00928528,0.08745765
-2.84242121,0.63003927,0.76687374,0.42086492,0.10653916,0.00230107,0.01069919,0.09959571
-2.83641821,0.71243747,0.87831041,0.47311142,0.12255153,0.00261326,0.01235361,0.11361512
-2.83041521,0.80658330,1.00345412,0.53319165,0.14048321,0.00296524,0.01425831,0.12951085
-2.82441221,0.91220317,1.14203722,0.60087080,0.16031913,0.00335589,0.01642178,0.14725468
-2.81840920,1.02888158,1.29354661,0.67582952,0.18201157,0.00378347,0.01885079,0.16679110
-2.81240620,1.15604253,1.45719542,0.75765278,0.20547641,0.00424558,0.02154982,0.18803367
-2.80640320,1.29293520,1.63190169,0.84582143,0.23059015,0.00473910,0.02452058,0.21086217
-2.80040020,1.43862531,1.81627583,0.93970741,0.25718818,0.00526017,0.02776152,0.23512074
-2.79439720,1.59199333,2.00861894,1.03857322,0.28506433,0.00580420,0.03126736,0.26061722
-2.78839420,1.75174020,2.20693304,1.14157622,0.31397204,0.00636591,0.03502873,0.28712385
-2.78239120,1.91640101,2.40894409,1.24777789,0.34362707,0.00693938,0.03903188,0.31437949
-2.77638819,2.08436662,2.61213800,1.35615791,0.37371188,0.00751818,0.04325844,0.34209326
-2.77038519,2.25391256,2.81380894,1.46563280,0.40388162,0.00809547,0.04768530,0.36994964
-2.76438219,2.42323442,3.01111889,1.57507825,0.43377144,0.00866416,0.05228465,0.39761488
-2.75837919,2.59048814,3.20116635,1.68335438,0.46300508,0.00921711,0.05702402,0.42474447
-2.75237619,2.75383373,3.38106175,1.78933265,0.49120418,0.00974724,0.06186654,0.45099131
-2.74637319,2.91148016,3.54800660,1.89192329,0.51799817,0.01024780,0.06677123,0.47601449
-2.74037019,3.06172965,3.69937283,1.99010171,0.54303421,0.01071249,0.07169343,0.49948800
-2.73436718,3.20301905,3.83277910,2.08293277,0.56598672,0.01113566,0.07658533,0.52110919
-2.72836418,3.33395644,3.94616042,2.16959168,0.58656619,0.01151244,0.08139660,0.54060651
-2.72236118,3.45335137,4.03782797,2.24938045,0.60452678,0.01183885,0.08607508,0.55774627
-2.71635818,3.56023733,4.10651652,2.32173921,0.61967255,0.01211191,0.09056760,0.57233800
-2.71035518,3.65388556,4.15141711,2.38625205,0.63186187,0.01232968,0.09482081,0.58423832
-2.70435218,3.73381014,4.17219397,2.44264714,0.64101001,0.01249125,0.09878215,0.59335313
-2.69834917,3.79976418,4.16898491,2.49079154,0.64708982,0.01259676,0.10240080,0.59963807
-2.69234617,3.85172811,4.14238565,2.53068124,0.65013059,0.01264730,0.10562872,0.60309735
-2.68634317,3.88989113,4.09341928,2.56242722,0.65021510,0.01264483,0.10842167,0.60378099
-2.68034017,3.91462716,4.02349268,2.58623869,0.64747534,0.01259210,0.11074026,0.60178082
-2.67433717,3.92646730,3.93434241,2.60240467,0.64208691,0.01249250,0.11255096,0.59722535
-2.66833417,3.92607037,3.82797302,2.61127518,0.63426263,0.01234993,0.11382704,0.59027403
-2.66233117,3.91419356,3.70659084,2.61324315,0.62424568,0.01216870,0.11454943,0.58111091
-2.65632816,3.89166470,3.57253642,2.60872820,0.61230255,0.01195337,0.11470750,0.56993838
-2.65032516,3.85935762,3.42821868,2.59816315,0.59871618,0.01170867,0.11429962,0.55697101
-2.64432216,3.81817175,3.27605331,2.58198383,0.58377955,0.01143942,0.11333357,0.54242982
-2.63831916,3.76901644,3.11840772,2.56062249,0.56778990,0.01115042,0.11182681,0.52653731
-2.63231616,3.71280035,2.95755399,2.53450496,0.55104381,0.01084648,0.10980635,0.50951315
-2.62631316,3.65042586,2.79563105,2.50405119,0.53383307,0.01053232,0.10730861,0.49157081
-2.62031016,3.58278763,2.63461625,2.46967868,0.51644143,0.01021265,0.10437880,0.47291509
-2.61430715,3.51077488,2.47630628,2.43180823,0.49914219,0.00989211,0.10107027,0.45374040
-2.60830415,3.43527597,2.32230670,2.39087097,0.48219640,0.00957536,0.09744347,0.43422991
-2.60230115,3.35718436,2.17402907,2.34731596,0.46585162,0.00926706,0.09356482,0.41455526
