energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.95647824,1.90243394,0.00042879,0.00959991,0.19828884,2.03568639,0.00184330,0.07422006,0.08647601,0.07035183
-2.95047524,1.82207307,0.00040706,0.00970357,0.18987636,1.94580136,0.00180917,0.07248045,0.08425615,0.06764027
-2.94447224,1.74951361,0.00038581,0.00980867,0.18295479,1.86408208,0.00177565,0.07089857,0.08225048,0.06524033
-2.93846923,1.68593988,0.00036529,0.00992149,0.17764493,1.79172528,0.00174451,0.06950610,0.08053092,0.06322777
-2.93246623,1.63254169,0.00034577,0.01004952,0.17407355,1.72993487,0.00171767,0.06833801,0.07916965,0.06167435
-2.92646323,1.59049180,0.00032750,0.01020127,0.17237058,1.67990059,0.00169712,0.06743204,0.07823714,0.06064604
-2.92046023,1.56091851,0.00031071,0.01038609,0.17266545,1.64277105,0.00168487,0.06682798,0.07780016,0.06020141
-2.91445723,1.54487422,0.00029563,0.01061391,0.17508258,1.61962213,0.00168290,0.06656659,0.07791983,0.06039007
-2.90845423,1.54330111,0.00028247,0.01089495,0.17973634,1.61142182,0.00169311,0.06668841,0.07864961,0.06125136
-2.90245123,1.55699514,0.00027139,0.01123938,0.18672556,1.61899296,0.00171721,0.06723225,0.08003359,0.06281322
-2.89644822,1.58657001,0.00026253,0.01165699,0.19612780,1.64297532,0.00175676,0.06823368,0.08210478,0.06509125
-2.89044522,1.63242239,0.00025598,0.01215685,0.20799368,1.68378884,0.00181303,0.06972334,0.08488379,0.06808818
-2.88444222,1.69470022,0.00025181,0.01274690,0.22234139,1.74159969,0.00188703,0.07172530,0.08837775,0.07179349
-2.87843922,1.77327554,0.00025004,0.01343364,0.23915178,1.81629067,0.00197943,0.07425547,0.09257958,0.07618347
-2.87243622,1.86772328,0.00025064,0.01422179,0.25836420,1.90743795,0.00209058,0.07732016,0.09746762,0.08122148
-2.86643322,1.97730740,0.00025354,0.01511399,0.27987327,2.01429511,0.00222044,0.08091485,0.10300564,0.08685871
-2.86043022,2.10097550,0.00025866,0.01611057,0.30352697,2.13578618,0.00236863,0.08502324,0.10914335,0.09303506
-2.85442721,2.23736268,0.00026585,0.01720931,0.32912597,2.27050830,0.00253441,0.08961671,0.11581714,0.09968051
-2.84842421,2.38480521,0.00027498,0.01840537,0.35642464,2.41674480,0.00271668,0.09465408,0.12295133,0.10671663
-2.84242121,2.54136423,0.00028584,0.01969117,0.38513354,2.57248889,0.00291404,0.10008188,0.13045969,0.11405840
-2.83641821,2.70485925,0.00029826,0.02105642,0.41492364,2.73547795,0.00312476,0.10583503,0.13824732,0.12161618
-2.83041521,2.87291085,0.00031201,0.02248823,0.44543211,2.90323757,0.00334686,0.11183798,0.14621269,0.12929783
-2.82441221,3.04299163,0.00032690,0.02397125,0.47626963,3.07313468,0.00357815,0.11800629,0.15424994,0.13701084
-2.81840920,3.21248394,0.00034269,0.02548796,0.50702905,3.24243806,0.00381622,0.12424853,0.16225124,0.14466452
-2.81240620,3.37874286,0.00035918,0.02701894,0.53729508,3.40838464,0.00405857,0.13046862,0.17010921,0.15217200
-2.80640320,3.53916217,0.00037617,0.02854334,0.56665484,3.56824939,0.00430259,0.13656832,0.17771930,0.15945218
-2.80040020,3.69124137,0.00039345,0.03003928,0.59470882,3.71941641,0.00454563,0.14244992,0.18498210,0.16643135
-2.79439720,3.83265121,0.00041085,0.03148438,0.62108188,3.85944883,0.00478507,0.14801902,0.19180542,0.17304459
-2.78839420,3.96129548,0.00042819,0.03285632,0.64543390,3.98615486,0.00501832,0.15318725,0.19810622,0.17923684
-2.78239120,4.07536677,0.00044530,0.03413340,0.66746963,4.09764762,0.00524290,0.15787484,0.20381225,0.18496357
-2.77638819,4.17339412,0.00046205,0.03529512,0.68694738,4.19239634,0.00545648,0.16201300,0.20886338,0.19019115
-2.77038519,4.25428070,0.00047829,0.03632272,0.70368617,4.26926711,0.00565688,0.16554592,0.21321264,0.19489680
-2.76438219,4.31733030,0.00049390,0.03719973,0.71757100,4.32755144,0.00584214,0.16843243,0.21682692,0.19906826
-2.75837919,4.36226134,0.00050876,0.03791245,0.72855610,4.36698163,0.00601049,0.17064714,0.21968730,0.20270310
-2.75237619,4.38920828,0.00052274,0.03845033,0.73666590,4.38773230,0.00616044,0.17218110,0.22178919,0.20580784
-2.74637319,4.39871020,0.00053575,0.03880630,0.74199370,4.39040816,0.00629073,0.17304199,0.22314198,0.20839683
-2.74037019,4.39168719,0.00054767,0.03897701,0.74469818,4.37601851,0.00640038,0.17325370,0.22376857,0.21049100
-2.73436718,4.36940561,0.00055840,0.03896290,0.74499767,4.34593954,0.00648866,0.17285552,0.22370459,0.21211662
-2.72836418,4.33343356,0.00056783,0.03876823,0.74316258,4.30186601,0.00655514,0.17190078,0.22299737,0.21330399
-2.72236118,4.28558846,0.00057586,0.03840094,0.73950628,4.24575428,0.00659962,0.17045518,0.22170478,0.21408619
-2.71635818,4.22787861,0.00058240,0.03787238,0.73437462,4.17975880,0.00662219,0.16859474,0.21989388,0.21449803
-2.71035518,4.16244105,0.00058735,0.03719703,0.72813467,4.10616455,0.00662318,0.16640350,0.21763941,0.21457502
-2.70435218,4.09147779,0.00059064,0.03639198,0.72116297,4.02731781,0.00660318,0.16397113,0.21502223,0.21435262
-2.69834917,4.01719273,0.00059219,0.03547651,0.71383380,3.94555763,0.00656300,0.16139032,0.21212768,0.21386567
-2.69234617,3.94173100,0.00059195,0.03447141,0.70650777,3.86315029,0.00650368,0.15875431,0.20904378,0.21314799
-2.68634317,3.86712277,0.00058989,0.03339846,0.69952119,3.78222858,0.00642647,0.15615435,0.20585956,0.21223215
-2.68034017,3.79523280,0.00058599,0.03227977,0.69317647,3.70473763,0.00633278,0.15367739,0.20266327,0.21114948
-2.67433717,3.72771703,0.00058028,0.03113720,0.68773387,3.63238867,0.00622423,0.15140389,0.19954060,0.20993018
-2.66833417,3.66598688,0.00057280,0.02999175,0.68340467,3.56662137,0.00610257,0.14940586,0.19657302,0.20860348
-2.66233117,3.61118197,0.00056362,0.02886310,0.68034613,3.50857562,0.00596965,0.14774515,0.19383608,0.20719798
-2.65632816,3.56415132,0.00055285,0.02776914,0.67865804,3.45907277,0.00582742,0.14647205,0.19139788,0.20574189
-2.65032516,3.52544294,0.00054063,0.02672560,0.67838113,3.41860634,0.00567789,0.14562414,0.18931761,0.20426331
-2.64432216,3.49530176,0.00052714,0.02574579,0.67949705,3.38734176,0.00552308,0.14522548,0.18764425,0.20279044
-2.63831916,3.47367509,0.00051255,0.02484041,0.68193015,3.36512479,0.00536498,0.14528607,0.18641548,0.20135162
-2.63231616,3.46022546,0.00049709,0.02401751,0.68555062,3.35149774,0.00520553,0.14580171,0.18565676,0.19997534
-2.62631316,3.45434980,0.00048099,0.02328242,0.69017918,3.34572291,0.00504657,0.14675410,0.18538070,0.19868994
-2.62031016,3.45520456,0.00046449,0.02263790,0.69559288,3.34681223,0.00488977,0.14811134,0.18558667,0.19752325
-2.61430715,3.46173579,0.00044785,0.02208423,0.70153208,3.35356241,0.00473665,0.14982868,0.18626067,0.19650200
-2.60830415,3.47271364,0.00043129,0.02161945,0.70770829,3.36459453,0.00458850,0.15184968,0.18737563,0.19565106
-2.60230115,3.48677030,0.00041507,0.02123959,0.71381268,3.37839729,0.00444640,0.15410761,0.18889190,0.19499252
-2.59629815,3.50244076,0.00039938,0.02093894,0.71952515,3.39337283,0.00431114,0.15652720,0.19075812,0.19454470
-2.59029515,3.51820542,0.00038444,0.02071034,0.72452368,3.40788420,0.00418327,0.15902662,0.19291239,0.19432110
-2.58429215,3.53253368,0.00037040,0.02054547,0.72849373,3.42030346,0.00406308,0.16151975,0.19528374,0.19432929
-2.57828914,3.54392768,0.00035740,0.02043517,0.73113750,3.42905920,0.00395059,0.16391859,0.19779386,0.19456995
-2.57228614,3.55096509,0.00034555,0.02036966,0.73218276,3.43268254,0.00384559,0.16613581,0.20035901,0.19503605
-2.56628314,3.55233997,0.00033489,0.02033890,0.73139109,3.42985032,0.00374768,0.16808744,0.20289211,0.19571220
-2.56028014,3.54690078,0.00032546,0.02033277,0.72856520,3.41942430,0.00365626,0.16969543,0.20530504,0.19657435
-2.55427714,3.53368431,0.00031726,0.02034134,0.72355514,3.40048545,0.00357061,0.17089021,0.20751083,0.19758984
-2.54827414,3.51194485,0.00031024,0.02035511,0.71626328,3.37236217,0.00348992,0.17161304,0.20942600,0.19871783
-2.54227114,3.48117747,0.00030432,0.02036518,0.70664776,3.33465150,0.00341333,0.17181809,0.21097274,0.19991018
-2.53626813,3.44113486,0.00029942,0.02036350,0.69472436,3.28723285,0.00334002,0.17147419,0.21208100,0.20111278
-2.53026513,3.39183720,0.00029543,0.02034298,0.68056675,3.23027347,0.00326919,0.17056620,0.21269037,0.20226731
-2.52426213,3.33357447,0.00029222,0.02029774,0.66430499,3.16422571,0.00320017,0.16909584,0.21275176,0.20331333
-2.51825913,3.26690143,0.00028966,0.02022317,0.64612245,3.08981589,0.00313242,0.16708210,0.21222878,0.20419074
-2.51225613,3.19262505,0.00028762,0.02011616,0.62625115,3.00802530,0.00306559,0.16456107,0.21109875,0.20484240
-2.50625313,3.11178495,0.00028599,0.01997512,0.60496568,2.92006375,0.00299952,0.16158525,0.20935348,0.20521686
-2.50025013,3.02562727,0.00028465,0.01980014,0.58257602,2.82733660,0.00293431,0.15822236,0.20699948,0.20527106
-2.49424712,2.93557279,0.00028352,0.01959298,0.55941932,2.73140632,0.00287028,0.15455364,0.20405800,0.20497284
-2.48824412,2.84318009,0.00028253,0.01935715,0.53585105,2.63394963,0.00280803,0.15067175,0.20056450,0.20430312
-2.48224112,2.75010485,0.00028163,0.01909784,0.51223571,2.53671168,0.00274838,0.14667825,0.19656778,0.20325763
-2.47623812,2.65805637,0.00028081,0.01882187,0.48893745,2.44145844,0.00269243,0.14268083,0.19212880,0.20184810
-2.47023512,2.56875232,0.00028006,0.01853758,0.46631084,2.34992875,0.00264149,0.13879031,0.18731901,0.20010273
-2.46423212,2.48387303,0.00027942,0.01825465,0.44469203,2.26378721,0.00259706,0.13511750,0.18221846,0.19806598
-2.45822911,2.40501647,0.00027893,0.01798388,0.42439058,2.18457926,0.00256084,0.13177003,0.17691360,0.19579763
-2.45222611,2.33365479,0.00027866,0.01773696,0.40568207,2.11368943,0.00253466,0.12884927,0.17149485,0.19337104
-2.44622311,2.27109397,0.00027869,0.01752613,0.38880183,2.05230392,0.00252044,0.12644733,0.16605404,0.19087084
-2.44022011,2.21843711,0.00027909,0.01736388,0.37393964,2.00137823,0.00252013,0.12464436,0.16068173,0.18838996
-2.43421711,2.17655280,0.00027995,0.01726257,0.36123582,1.96161086,0.00253570,0.12350611,0.15546461,0.18602628
-2.42821411,2.14604918,0.00028133,0.01723407,0.35077852,1.93342354,0.00256904,0.12308194,0.15048294,0.18387891
-2.42221111,2.12725474,0.00028328,0.01728942,0.34260242,1.91694857,0.00262192,0.12340320,0.14580818,0.18204451
-2.41620810,2.12020639,0.00028586,0.01743844,0.33668869,1.91202388,0.00269592,0.12448221,0.14150094,0.18061349
-2.41020510,2.12464561,0.00028906,0.01768943,0.33296644,1.91819579,0.00279240,0.12631174,0.13760929,0.17966665
-2.40420210,2.14002287,0.00029288,0.01804890,0.33131533,1.93472985,0.00291238,0.12886507,0.13416747,0.17927216
-2.39819910,2.16551067,0.00029728,0.01852132,0.33156952,1.96062950,0.00305656,0.13209667,0.13119512,0.17948309
-2.39219610,2.20002505,0.00030218,0.01910901,0.33352273,1.99466241,0.00322523,0.13594345,0.12869710,0.18033573
-2.38619310,2.24225525,0.00030749,0.01981197,0.33693435,2.03539392,0.00341821,0.14032657,0.12666372,0.18184860
-2.38019010,2.29070087,0.00031307,0.02062791,0.34153643,2.08122687,0.00363488,0.14515374,0.12507169,0.18402229
-2.37418709,2.34371550,0.00031880,0.02155229,0.34704137,2.13044665,0.00387408,0.15032200,0.12388547,0.18684009
-2.36818409,2.39955551,0.00032451,0.02257848,0.35315006,2.18127045,0.00413419,0.15572085,0.12305905,0.19026933
-2.36218109,2.45643249,0.00033004,0.02369786,0.35956032,2.23189901,0.00441305,0.16123554,0.12253822,0.19426342
-2.35617809,2.51256742,0.00033521,0.02490018,0.36597529,2.28056915,0.00470805,0.16675060,0.12226301,0.19876431
-2.35017509,2.56624456,0.00033988,0.02617378,0.37211152,2.32560549,0.00501614,0.17215329,0.12217034,0.20370536
-2.34417209,2.61586314,0.00034388,0.02750591,0.37770654,2.36546914,0.00533389,0.17733692,0.12219667,0.20901435
-2.33816908,2.65998457,0.00034710,0.02888314,0.38252552,2.39880189,0.00565756,0.18220391,0.12228063,0.21461648
-2.33216608,2.69737339,0.00034942,0.03029165,0.38636702,2.42446381,0.00598319,0.18666841,0.12236537,0.22043728
-2.32616308,2.72703030,0.00035077,0.03171758,0.38906730,2.44156303,0.00630670,0.19065851,0.12240068,0.22640501
-2.32016008,2.74821575,0.00035110,0.03314736,0.39050335,2.44947644,0.00662399,0.19411772,0.12234467,0.23245280
-2.31415708,2.76046329,0.00035040,0.03456792,0.39059434,2.44786036,0.00693105,0.19700596,0.12216498,0.23852007
-2.30815408,2.76358216,0.00034867,0.03596700,0.38930161,2.43665101,0.00722410,0.19929976,0.12183947,0.24455344
-2.30215108,2.75764915,0.00034595,0.03733323,0.38662708,2.41605471,0.00749965,0.20099182,0.12135646,0.25050689
-2.29614807,2.74299029,0.00034230,0.03865626,0.38261041,2.38652847,0.00775467,0.20209000,0.12071431,0.25634142
-2.29014507,2.72015339,0.00033781,0.03992680,0.37732481,2.34875182,0.00798661,0.20261565,0.11992066,0.26202407
-2.28414207,2.68987292,0.00033257,0.04113658,0.37087200,2.30359152,0.00819349,0.20260153,0.11899114,0.26752652
-2.27813907,2.65302904,0.00032667,0.04227830,0.36337635,2.25206056,0.00837399,0.20208937,0.11794780,0.27282339
-2.27213607,2.61060281,0.00032021,0.04334544,0.35497866,2.19527364,0.00852741,0.20112715,0.11681724,0.27789028
-2.26613307,2.56362979,0.00031331,0.04433217,0.34582977,2.13440103,0.00865368,0.19976642,0.11562861,0.28270183
-2.26013007,2.51315430,0.00030604,0.04523311,0.33608429,2.07062295,0.00875335,0.19805947,0.11441156,0.28722994
-2.25412706,2.46018635,0.00029848,0.04604318,0.32589485,2.00508652,0.00882750,0.19605691,0.11319428,0.29144220
-2.24812406,2.40566329,0.00029069,0.04675744,0.31540688,1.93886686,0.00887766,0.19380536,0.11200164,0.29530079
-2.24212106,2.35041762,0.00028274,0.04737091,0.30475431,1.87293411,0.00890571,0.19134563,0.11085365,0.29876184
-2.23611806,2.29515233,0.00027465,0.04787849,0.29405617,1.80812744,0.00891376,0.18871137,0.10976420,0.30177544
-2.23011506,2.24042457,0.00026644,0.04827495,0.28341430,1.74513669,0.00890401,0.18592817,0.10874019,0.30428621
-2.22411206,2.18663788,0.00025813,0.04855489,0.27291203,1.68449237,0.00887862,0.18301331,0.10778108,0.30623453
-2.21810905,2.13404314,0.00024972,0.04871290,0.26261395,1.62656359,0.00883962,0.17997588,0.10687884,0.30755838
-2.21210605,2.08274749,0.00024122,0.04874367,0.25256657,1.57156387,0.00878876,0.17681757,0.10601838,0.30819560
-2.20610305,2.03273055,0.00023264,0.04864223,0.24279976,1.51956381,0.00872742,0.17353371,0.10517829,0.30808664
-2.20010005,1.98386656,0.00022399,0.04840425,0.23332895,1.47050973,0.00865662,0.17011480,0.10433199,0.30717751
-2.19409705,1.93595116,0.00021529,0.04802631,0.22415767,1.42424695,0.00857690,0.16654823,0.10344912,0.30542287
-2.18809405,1.88873114,0.00020660,0.04750628,0.21528049,1.38054629,0.00848838,0.16282015,0.10249716,0.30278906
-2.18209105,1.84193542,0.00019798,0.04684362,0.20668606,1.33913234,0.00839078,0.15891744,0.10144315,0.29925686
-2.17608804,1.79530571,0.00018953,0.04603973,0.19836005,1.29971197,0.00828348,0.15482962,0.10025548,0.29482394
-2.17008504,1.74862524,0.00018139,0.04509819,0.19028795,1.26200161,0.00816562,0.15055050,0.09890559,0.28950674
-2.16408204,1.70174402,0.00017372,0.04402500,0.18245752,1.22575217,0.00803620,0.14607979,0.09736952,0.28334171
-2.15807904,1.65459963,0.00016674,0.04282866,0.17486075,1.19077021,0.00789420,0.14142421,0.09562932,0.27638579
-2.15207604,1.60723246,0.00016068,0.04152023,0.16749541,1.15693480,0.00773874,0.13659837,0.09367412,0.26871617
-2.14607304,1.55979478,0.00015587,0.04011325,0.16036596,1.12420917,0.00756915,0.13162520,0.09150087,0.26042917
-2.14007004,1.51255343,0.00015266,0.03862355,0.15348398,1.09264696,0.00738513,0.12653597,0.08911477,0.25163839
-2.13406703,1.46588600,0.00015144,0.03706896,0.14686798,1.06239283,0.00718682,0.12136991,0.08652927,0.24247210
-2.12806403,1.42027090,0.00015271,0.03546894,0.14054275,1.03367780,0.00697489,0.11617347,0.08376580,0.23306999
-2.12206103,1.37627192,0.00015698,0.03384410,0.13453826,1.00680952,0.00675056,0.11099925,0.08085304,0.22357952
-2.11605803,1.33451803,0.00016485,0.03221568,0.12888822,0.98215829,0.00651561,0.10590462,0.07782598,0.21415175
-2.11005503,1.29567955,0.00017699,0.03060502,0.12362827,0.96013955,0.00627236,0.10095011,0.07472470,0.20493710
-2.10405203,1.26044193,0.00019411,0.02903297,0.11879416,0.94119379,0.00602361,0.09619777,0.07159298,0.19608107
-2.09804902,1.22947817,0.00021700,0.02751931,0.11441970,0.92576502,0.00577258,0.09170936,0.06847677,0.18772003
-2.09204602,1.20342152,0.00024650,0.02608227,0.11053487,0.91427871,0.00552274,0.08754458,0.06542270,0.17997746
-2.08604302,1.18283943,0.00028349,0.02473808,0.10716398,0.90712048,0.00527776,0.08375946,0.06247654,0.17296050
-2.08004002,1.16821020,0.00032890,0.02350057,0.10432410,0.90461642,0.00504131,0.08040488,0.05968181,0.16675726
-2.07403702,1.15990315,0.00038368,0.02238094,0.10202380,0.90701603,0.00481695,0.07752526,0.05707863,0.16143466
-2.06803402,1.15816342,0.00044877,0.02138757,0.10026218,0.91447858,0.00460798,0.07515760,0.05470265,0.15703716
-2.06203102,1.16310193,0.00052510,0.02052600,0.09902840,0.92706355,0.00441731,0.07333081,0.05258439,0.15358625
-2.05602801,1.17469107,0.00061357,0.01979901,0.09830155,0.94472554,0.00424734,0.07206532,0.05074877,0.15108075
-2.05002501,1.19276616,0.00071500,0.01920680,0.09805101,0.96731399,0.00409992,0.07137308,0.04921492,0.14949791
-2.04402201,1.21703289,0.00083011,0.01874727,0.09823722,0.99457773,0.00397621,0.07125784,0.04799640,0.14879527
-2.03801901,1.24708025,0.00095950,0.01841643,0.09881283,1.02617415,0.00387670,0.07171576,0.04710150,0.14891315
-2.03201601,1.28239847,0.00110362,0.01820880,0.09972419,1.06168272,0.00380118,0.07273631,0.04653392,0.14977772
-2.02601301,1.32240133,0.00126274,0.01811794,0.10091315,1.10062218,0.00374879,0.07430331,0.04629359,0.15130449
-2.02001001,1.36645183,0.00143693,0.01813697,0.10231903,1.14247083,0.00371806,0.07639626,0.04637754,0.15340214
-2.01400700,1.41389021,0.00162607,0.01825909,0.10388072,1.18668889,0.00370698,0.07899170,0.04678099,0.15597645
-2.00800400,1.46406302,0.00182978,0.01847808,0.10553886,1.23274201,0.00371312,0.08206465,0.04749835,0.15893429
-2.00200100,1.51635213,0.00204750,0.01878880,0.10723795,1.28012498,0.00373376,0.08559006,0.04852423,0.16218748
-1.99599800,1.57020228,0.00227844,0.01918762,0.10892830,1.32838423,0.00376599,0.08954413,0.04985431,0.16565636
-1.98999500,1.62514593,0.00252162,0.01967272,0.11056783,1.37713846,0.00380688,0.09390552,0.05148609,0.16927293
-1.98399200,1.68082419,0.00277589,0.02024438,0.11212353,1.42609590,0.00385362,0.09865635,0.05341947,0.17298354
-1.97798899,1.73700282,0.00303997,0.02090514,0.11357264,1.47506765,0.00390361,0.10378289,0.05565704,0.17675087
-1.97198599,1.79358232,0.00331249,0.02165981,0.11490336,1.52397608,0.00395463,0.10927601,0.05820417,0.18055530
-1.96598299,1.85060151,0.00359201,0.02251544,0.11611525,1.57285773,0.00400490,0.11513125,0.06106882,0.18439548
-1.95997999,1.90823416,0.00387707,0.02348111,0.11721903,1.62186048,0.00405321,0.12134849,0.06426108,0.18828809
-1.95397699,1.96677848,0.00416626,0.02456762,0.11823614,1.67123466,0.00409891,0.12793134,0.06779246,0.19226689
-1.94797399,2.02663989,0.00445819,0.02578708,0.11919765,1.72131847,0.00414197,0.13488602,0.07167496,0.19638095
-1.94197099,2.08830730,0.00475157,0.02715238,0.12014300,1.77251811,0.00418300,0.14222007,0.07591995,0.20069220
-1.93596798,2.15232406,0.00504519,0.02867653,0.12111822,1.82528333,0.00422313,0.14994060,0.08053684,0.20527239
-1.92996498,2.21925453,0.00533794,0.03037203,0.12217392,1.88007952,0.00426405,0.15805244,0.08553177,0.21019946
-1.92396198,2.28964781,0.00562878,0.03225002,0.12336317,1.93735746,0.00430785,0.16655606,0.09090617,0.21555363
-1.91795898,2.36400021,0.00591672,0.03431955,0.12473909,1.99752231,0.00435691,0.17544544,0.09665540,0.22141318
-1.91195598,2.44271830,0.00620078,0.03658673,0.12635251,2.06090317,0.00441380,0.18470604,0.10276752,0.22785023
-1.90595298,2.52608428,0.00647994,0.03905394,0.12824970,2.12772495,0.00448114,0.19431285,0.10922215,0.23492652
-1.89994997,2.61422553,0.00675311,0.04171914,0.13047019,2.19808406,0.00456142,0.20422876,0.11598971,0.24268963
-1.89394697,2.70709003,0.00701904,0.04457517,0.13304487,2.27192910,0.00465689,0.21440333,0.12303081,0.25116943
-1.88794397,2.80442901,0.00727629,0.04760925,0.13599446,2.34904808,0.00476939,0.22477203,0.13029614,0.26037531
-1.88194097,2.90578806,0.00752319,0.05080261,0.13932827,2.42906270,0.00490026,0.23525599,0.13772661,0.27029404
-1.87593797,3.01050737,0.00775778,0.05413033,0.14304352,2.51143048,0.00505025,0.24576251,0.14525401,0.28088842
-1.86993497,3.11773146,0.00797787,0.05756135,0.14712507,2.59545478,0.00521938,0.25618615,0.15280199,0.29209693
-1.86393197,3.22642825,0.00818096,0.06105878,0.15154570,2.68030250,0.00540695,0.26641051,0.16028751,0.30383425
-1.85792896,3.33541684,0.00836435,0.06458035,0.15626685,2.76502875,0.00561152,0.27631062,0.16762257,0.31599271
-1.85192596,3.44340278,0.00852515,0.06807922,0.16123984,2.84860748,0.00583090,0.28575602,0.17471630,0.32844473
-1.84592296,3.54901963,0.00866040,0.07150497,0.16640752,2.92996666,0.00606220,0.29461418,0.18147724,0.34104594
-1.83991996,3.65087463,0.00876713,0.07480476,0.17170624,3.00802641,0.00630192,0.30275433,0.18781579,0.35363916
-1.83391696,3.74759673,0.00884250,0.07792472,0.17706815,3.08173827,0.00654606,0.31005147,0.19364669,0.36605882
-1.82791396,3.83788452,0.00888393,0.08081146,0.18242355,3.15012366,0.00679020,0.31639042,0.19889145,0.37813590
-1.82191096,3.92055213,0.00888920,0.08341365,0.18770347,3.21230989,0.00702970,0.32166967,0.20348064,0.38970300
-1.81590795,3.99457082,0.00885662,0.08568358,0.19284206,3.26756179,0.00725979,0.32580491,0.20735593,0.40059950
-1.80990495,4.05910449,0.00878508,0.08757870,0.19777893,3.31530775,0.00747578,0.32873204,0.21047178,0.41067652
-1.80390195,4.11353766,0.00867420,0.08906305,0.20246118,3.35515893,0.00767317,0.33040955,0.21279675,0.41980153
-1.79789895,4.15749473,0.00852437,0.09010849,0.20684520,3.38692088,0.00784780,0.33082010,0.21431434,0.42786248
-1.79189595,4.19084986,0.00833678,0.09069566,0.21089797,3.41059742,0.00799600,0.32997128,0.21502334,0.43477120
-1.78589295,4.21372749,0.00811345,0.09081470,0.21459798,3.42638663,0.00811466,0.32789547,0.21493771,0.44046606
-1.77988994,4.22649360,0.00785717,0.09046561,0.21793564,3.43466972,0.00820135,0.32464885,0.21408595,0.44491371
-1.77388694,4.22973858,0.00757148,0.08965832,0.22091325,3.43599339,0.00825435,0.32030955,0.21251004,0.44810991
-1.76788394,4.22425286,0.00726054,0.08841233,0.22354448,3.43104704,0.00827273,0.31497508,0.21026396,0.45007941
-1.76188094,4.21099661,0.00692900,0.08675610,0.22585337,3.42063600,0.00825627,0.30875920,0.20741191,0.45087485
-1.75587794,4.19106527,0.00658192,0.08472609,0.22787304,3.40565231,0.00820554,0.30178826,0.20402629,0.45057483
-1.74987494,4.16565241,0.00622454,0.08236557,0.22964399,3.38704450,0.00812177,0.29419727,0.20018548,0.44928117
-1.74387194,4.13601171,0.00586218,0.07972315,0.23121226,3.36578776,0.00800683,0.28612591,0.19597160,0.44711537
-1.73786893,4.10341959,0.00550005,0.07685129,0.23262732,3.34285559,0.00786315,0.27771454,0.19146821,0.44421470
-1.73186593,4.06913982,0.00514309,0.07380463,0.23394003,3.31919420,0.00769362,0.26910043,0.18675819,0.44072763
-1.72586293,4.03439124,0.00479585,0.07063837,0.23520052,3.29570009,0.00750147,0.26041440,0.18192171,0.43680921
-1.71985993,4.00031945,0.00446236,0.06740665,0.23645628,3.27320147,0.00729021,0.25177783,0.17703442,0.43261619
-1.71385693,3.96797292,0.00414604,0.06416116,0.23775035,3.25244370,0.00706348,0.24330033,0.17216593,0.42830222
-1.70785393,3.93828396,0.00384963,0.06094981,0.23911985,3.23407864,0.00682499,0.23507794,0.16737858,0.42401331
-1.70185093,3.91205440,0.00357516,0.05781567,0.24059483,3.21865770,0.00657842,0.22719194,0.16272648,0.41988360
-1.69584792,3.88994588,0.00332390,0.05479616,0.24219742,3.20662820,0.00632736,0.21970830,0.15825485,0.41603154
-1.68984492,3.87247452,0.00309646,0.05192250,0.24394144,3.19833262,0.00607521,0.21267767,0.15399976,0.41255673
-1.68384192,3.86000937,0.00289274,0.04921938,0.24583241,3.19401013,0.00582516,0.20613586,0.14998803,0.40953738
-1.67783892,3.85277441,0.00271205,0.04670492,0.24786788,3.19380001,0.00558015,0.20010477,0.14623747,0.40702854
-1.67183592,3.85085357,0.00255320,0.04439089,0.25003824,3.19774663,0.00534283,0.19459364,0.14275739,0.40506101
-1.66583292,3.85419841,0.00241454,0.04228307,0.25232781,3.20580547,0.00511559,0.18960061,0.13954925,0.40364117
-1.65982991,3.86263813,0.00229413,0.04038180,0.25471619,3.21785025,0.00490051,0.18511435,0.13660751,0.40275147
-1.65382691,3.87589172,0.00218979,0.03868271,0.25717991,3.23368089,0.00469941,0.18111588,0.13392072,0.40235172
-1.64782391,3.89358200,0.00209926,0.03717749,0.25969418,3.25303236,0.00451388,0.17758036,0.13147259,0.40238111
-1.64182091,3.91525133,0.00202027,0.03585468,0.26223469,3.27558448,0.00434528,0.17447889,0.12924321,0.40276079
-1.63581791,3.94037893,0.00195062,0.03470054,0.26477947,3.30097263,0.00419476,0.17178012,0.12721038,0.40339703
-1.62981491,3.96839948,0.00188832,0.03369987,0.26731059,3.32879957,0.00406338,0.16945186,0.12535081,0.40418483
-1.62381191,3.99872275,0.00183158,0.03283671,0.26981572,3.35864801,0.00395203,0.16746247,0.12364147,0.40501181
-1.61780890,4.03075387,0.00177895,0.03209506,0.27228944,3.39009413,0.00386158,0.16578207,0.12206071,0.40576230
-1.61180590,4.06391373,0.00172927,0.03145945,0.27473423,3.42272143,0.00379283,0.16438358,0.12058945,0.40632151
-1.60580290,4.09765889,0.00168177,0.03091535,0.27716111,3.45613471,0.00374660,0.16324359,0.11921213,0.40657965
-1.59979990,4.13150029,0.00163600,0.03044959,0.27958983,3.48997350,0.00372371,0.16234300,0.11791753,0.40643578
-1.59379690,4.16501992,0.00159187,0.03005054,0.28204871,3.52392439,0.00372503,0.16166745,0.11669944,0.40580142
