energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-2.87243622,3.46534241,0.47880133,0.24604597,0.02615955,0.32269146,1.13103883,1.93871237,1.09952338,0.00000000
-2.86643322,3.48429521,0.48811703,0.25004633,0.02579010,0.32268280,1.14819071,1.93902588,1.10879925,0.00000000
-2.86043022,3.50678936,0.49873193,0.25442315,0.02545686,0.32313526,1.16712713,1.94096604,1.11881952,0.00000000
-2.85442721,3.53251624,0.51054436,0.25911004,0.02516443,0.32400321,1.18762996,1.94452348,1.12944384,0.00000000
-2.84842421,3.56111772,0.52342451,0.26403320,0.02491681,0.32523628,1.20943481,1.94968092,1.14051239,0.00000000
-2.84242121,3.59219740,0.53721644,0.26911355,0.02471743,0.32678189,1.23223983,1.95641355,1.15185098,0.00000000
-2.83641821,3.62532953,0.55174041,0.27426881,0.02456898,0.32858736,1.25571487,1.96468717,1.16327577,0.00000000
-2.83041521,3.66006558,0.56679558,0.27941567,0.02447337,0.33060162,1.27951058,1.97445435,1.17459751,0.00000000
-2.82441221,3.69593849,0.58216306,0.28447183,0.02443164,0.33277637,1.30326725,1.98564901,1.18562508,0.00000000
-2.81840920,3.73246515,0.59760924,0.28935784,0.02444376,0.33506685,1.32662312,1.99818024,1.19616845,0.00000000
-2.81240620,3.76914764,0.61288964,0.29399887,0.02450866,0.33743210,1.34922207,2.01192583,1.20604115,0.00000000
-2.80640320,3.80547407,0.62775300,0.29832618,0.02462403,0.33983490,1.37072068,2.02672650,1.21506235,0.00000000
-2.80040020,3.84091978,0.64194595,0.30227837,0.02478637,0.34224139,1.39079450,2.04238156,1.22305864,0.00000000
-2.79439720,3.87494966,0.65521793,0.30580243,0.02499097,0.34462048,1.40914369,2.05864666,1.22986587,0.00000000
-2.78839420,3.90702230,0.66732654,0.30885442,0.02523194,0.34694322,1.42549799,2.07523424,1.23533090,0.00000000
-2.78239120,3.93659643,0.67804303,0.31140001,0.02550237,0.34918213,1.43962111,2.09181696,1.23931372,0.00000000
-2.77638819,3.96313986,0.68715803,0.31341467,0.02579450,0.35131057,1.45131454,2.10803448,1.24168975,0.00000000
-2.77038519,3.98614115,0.69448717,0.31488374,0.02610000,0.35330239,1.46042081,2.12350324,1.24235242,0.00000000
-2.76438219,4.00512348,0.69987644,0.31580216,0.02641021,0.35513163,1.46682632,2.13782913,1.24121608,0.00000000
-2.75837919,4.01966059,0.70320714,0.31617418,0.02671655,0.35677257,1.47046343,2.15062259,1.23821906,0.00000000
-2.75237619,4.02939387,0.70440015,0.31601276,0.02701089,0.35819997,1.47131212,2.16151520,1.23332669,0.00000000
-2.74637319,4.03404988,0.70341926,0.31533898,0.02728595,0.35938951,1.46940078,2.17017724,1.22653424,0.00000000
-2.74037019,4.03345716,0.70027344,0.31418127,0.02753567,0.36031845,1.46480626,2.17633501,1.21786949,0.00000000
-2.73436718,4.02756158,0.69501782,0.31257467,0.02775562,0.36096647,1.45765301,2.17978720,1.20739465,0.00000000
-2.72836418,4.01643877,0.68775320,0.31055998,0.02794328,0.36131645,1.44811115,2.18041908,1.19520754,0.00000000
-2.72236118,4.00030301,0.67862418,0.30818288,0.02809832,0.36135543,1.43639342,2.17821393,1.18144180,0.00000000
-2.71635818,3.97951147,0.66781566,0.30549311,0.02822279,0.36107535,1.42275094,2.17326065,1.16626587,0.00000000
-2.71035518,3.95456310,0.65554793,0.30254356,0.02832112,0.36047372,1.40746776,2.16575712,1.14988081,0.00000000
-2.70435218,3.92609186,0.64207048,0.29938939,0.02840017,0.35955411,1.39085430,2.15600886,1.13251672,0.00000000
-2.69834917,3.89485383,0.62765455,0.29608709,0.02846901,0.35832633,1.37323960,2.14442267,1.11442797,0.00000000
-2.69234617,3.86170847,0.61258482,0.29269353,0.02853868,0.35680634,1.35496283,2.13149549,1.09588712,0.00000000
-2.68634317,3.82759424,0.59715053,0.28926494,0.02862182,0.35501591,1.33636398,2.11779857,1.07717789,0.00000000
-2.68034017,3.79349937,0.58163628,0.28585588,0.02873221,0.35298191,1.31777421,2.10395748,1.05858726,0.00000000
-2.67433717,3.76042869,0.56631292,0.28251811,0.02888421,0.35073537,1.29950623,2.09062887,1.04039699,0.00000000
-2.66833417,3.72936778,0.55142894,0.27929944,0.02909216,0.34831031,1.28184488,2.07847458,1.02287495,0.00000000
-2.66233117,3.70124577,0.53720261,0.27624261,0.02936978,0.34574242,1.26503848,2.06813448,1.00626655,0.00000000
-2.65632816,3.67689858,0.52381537,0.27338410,0.02972952,0.34306760,1.24929124,2.06019897,0.99078668,0.00000000
-2.65032516,3.65703401,0.51140654,0.27075311,0.03018197,0.34032052,1.23475714,2.05518258,0.97661246,0.00000000
-2.64432216,3.64220057,0.50006982,0.26837056,0.03073531,0.33753328,1.22153545,2.05349968,0.96387718,0.00000000
-2.63831916,3.63276154,0.48985147,0.26624836,0.03139484,0.33473414,1.20966835,2.05544371,0.95266575,0.00000000
-2.63231616,3.62887553,0.48075055,0.26438886,0.03216264,0.33194656,1.19914049,2.06117079,0.94301186,0.00000000
-2.62631316,3.63048502,0.47272092,0.26278461,0.03303730,0.32918844,1.18988085,2.07068871,0.93489702,0.00000000
-2.62031016,3.63731328,0.46567513,0.26141851,0.03401384,0.32647177,1.18176664,2.08385188,0.92825162,0.00000000
-2.61430715,3.64887050,0.45948989,0.26026429,0.03508372,0.32380250,1.17462918,2.10036272,0.92295795,0.00000000
-2.60830415,3.66446884,0.45401299,0.25928745,0.03623501,0.32118086,1.16826146,2.11977947,0.91885514,0.00000000
-2.60230115,3.68324620,0.44907121,0.25844656,0.03745274,0.31860196,1.16242715,2.14153033,0.91574583,0.00000000
-2.59629815,3.70419769,0.44447905,0.25769495,0.03871925,0.31605660,1.15687053,2.16493332,0.91340433,0.00000000
-2.59029515,3.72621367,0.44004773,0.25698271,0.04001478,0.31353241,1.15132709,2.18922119,0.91158585,0.00000000
-2.58429215,3.74812268,0.43559421,0.25625900,0.04131804,0.31101509,1.14553420,2.21357015,0.91003664,0.00000000
-2.57828914,3.76873745,0.43094968,0.25547444,0.04260690,0.30848969,1.13924144,2.23713134,0.90850429,0.00000000
-2.57228614,3.78690190,0.42596737,0.25458363,0.04385905,0.30594191,1.13222026,2.25906355,0.90674812,0.00000000
-2.56628314,3.80153705,0.42052914,0.25354753,0.04505270,0.30335938,1.12427246,2.27856569,0.90454890,0.00000000
-2.56028014,3.81168381,0.41455079,0.25233575,0.04616724,0.30073269,1.11523735,2.29490761,0.90171771,0.00000000
-2.55427714,3.81654053,0.40798575,0.25092847,0.04718383,0.29805625,1.10499720,2.30745784,0.89810339,0.00000000
-2.54827414,3.81549389,0.40082716,0.24931800,0.04808596,0.29532893,1.09348094,2.31570694,0.89359850,0.00000000
-2.54227114,3.80814154,0.39310815,0.24750980,0.04885980,0.29255438,1.08066599,2.31928558,0.88814323,0.00000000
-2.53626813,3.79430566,0.38490054,0.24552303,0.04949458,0.28974107,1.06657828,2.31797635,0.88172739,0.00000000
-2.53026513,3.77403691,0.37631194,0.24339042,0.04998277,0.28690205,1.05129054,2.31171910,0.87439030,0.00000000
-2.52426213,3.74760872,0.36748141,0.24115754,0.05032009,0.28405447,1.03491899,2.30060946,0.86621862,0.00000000
-2.51825913,3.71550243,0.35857406,0.23888153,0.05050556,0.28121883,1.01761876,2.28489095,0.85734220,0.00000000
-2.51225613,3.67838407,0.34977465,0.23662924,0.05054122,0.27841815,0.99957810,2.26494102,0.84792827,0.00000000
-2.50625313,3.63707422,0.34128066,0.23447484,0.05043197,0.27567695,0.98101189,2.24125204,0.83817424,0.00000000
-2.50025013,3.59251241,0.33329496,0.23249720,0.05018516,0.27302023,0.96215458,2.21440813,0.82829937,0.00000000
-2.49424712,3.54571800,0.32601856,0.23077683,0.04981022,0.27047246,0.94325295,2.18505927,0.81853581,0.00000000
-2.48824412,3.49774952,0.31964354,0.22939281,0.04931821,0.26805669,0.92455896,2.15389389,0.80911948,0.00000000
-2.48224112,3.44966445,0.31434658,0.22841963,0.04872141,0.26579375,0.90632294,2.12161143,0.80028106,0.00000000
-2.47623812,3.40248138,0.31028322,0.22792425,0.04803285,0.26370172,0.88878739,2.08889627,0.79223766,0.00000000
-2.47023512,3.35714633,0.30758301,0.22796333,0.04726596,0.26179558,0.87218160,2.05639412,0.78518547,0.00000000
-2.46423212,3.31450468,0.30634580,0.22858092,0.04643421,0.26008714,0.85671713,2.02469210,0.77929381,0.00000000
-2.45822911,3.27527981,0.30663915,0.22980657,0.04555089,0.25858528,0.84258450,1.99430328,0.77470065,0.00000000
-2.45222611,3.24005931,0.30849698,0.23165409,0.04462890,0.25729635,0.82995088,1.96565612,0.77150994,0.00000000
-2.44622311,3.20928887,0.31191940,0.23412080,0.04368068,0.25622493,0.81895893,1.93908924,0.76979074,0.00000000
-2.44022011,3.18327390,0.31687368,0.23718755,0.04271822,0.25537469,0.80972676,1.91485123,0.76957811,0.00000000
-2.43421711,3.16218817,0.32329637,0.24081933,0.04175312,0.25474946,0.80234879,1.89310538,0.77087569,0.00000000
-2.42821411,3.14608862,0.33109626,0.24496645,0.04079673,0.25435433,0.79689748,1.87393850,0.77365969,0.00000000
-2.42221111,3.13493510,0.34015822,0.24956635,0.03986034,0.25419681,0.79342567,1.85737308,0.77788402,0.00000000
-2.41620810,3.12861335,0.35034757,0.25454578,0.03895536,0.25428786,0.79196936,1.84338184,0.78348631,0.00000000
-2.41020510,3.12695993,0.36151498,0.25982348,0.03809355,0.25464283,0.79255061,1.83190342,0.79039423,0.00000000
-2.40420210,3.12978702,0.37350150,0.26531295,0.03728717,0.25528214,0.79518049,1.82285824,0.79853186,0.00000000
-2.39819910,3.13690572,0.38614357,0.27092542,0.03654907,0.25623169,0.79986160,1.81616340,0.80782568,0.00000000
-2.39219610,3.14814634,0.39927796,0.27657280,0.03589279,0.25752298,0.80659023,1.81174566,0.81820971,0.00000000
-2.38619310,3.16337426,0.41274621,0.28217043,0.03533243,0.25919277,0.81535772,1.80955167,0.82962956,0.00000000
-2.38019010,3.18250067,0.42639855,0.28763959,0.03488254,0.26128245,0.82615115,1.80955498,0.84204510,0.00000000
-2.37418709,3.20548747,0.44009721,0.29290963,0.03455787,0.26383698,0.83895303,1.81175943,0.85543154,0.00000000
-2.36818409,3.23234615,0.45371882,0.29791963,0.03437294,0.26690345,0.85374032,1.81619887,0.86977885,0.00000000
-2.36218109,3.26313103,0.46715606,0.30261951,0.03434161,0.27052943,0.87048251,1.82293338,0.88508958,0.00000000
-2.35617809,3.29792737,0.48031849,0.30697061,0.03447654,0.27476097,0.88913918,1.83204258,0.90137514,0.00000000
-2.35017509,3.33683541,0.49313242,0.31094574,0.03478858,0.27964054,0.90965716,1.84361653,0.91865087,0.00000000
-2.34417209,3.37995158,0.50554020,0.31452863,0.03528617,0.28520489,0.93196752,1.85774505,0.93693005,0.00000000
-2.33816908,3.42734846,0.51749884,0.31771297,0.03597473,0.29148295,0.95598276,1.87450664,0.95621745,0.00000000
-2.33216608,3.47905512,0.52897816,0.32050107,0.03685610,0.29849396,0.98159451,1.89395760,0.97650277,0.00000000
-2.32616308,3.53503946,0.53995872,0.32290222,0.03792810,0.30624591,1.00867206,1.91612277,0.99775444,0.00000000
-2.32016008,3.59519419,0.55042967,0.32493093,0.03918417,0.31473434,1.03706204,1.94098834,1.01991430,0.00000000
-2.31415708,3.65932776,0.56038679,0.32660508,0.04061316,0.32394165,1.06658950,1.96849785,1.04289368,0.00000000
-2.30815408,3.72716146,0.56983084,0.32794430,0.04219937,0.33383709,1.09706056,1.99855162,1.06657117,0.00000000
-2.30215108,3.79833324,0.57876641,0.32896846,0.04392266,0.34437720,1.12826666,2.03101009,1.09079247,0.00000000
-2.29614807,3.87240861,0.58720141,0.32969654,0.04575890,0.35550701,1.15999051,2.06570100,1.11537254,0.00000000
-2.29014507,3.94889829,0.59514727,0.33014590,0.04768046,0.36716181,1.19201333,2.10243004,1.14010000,0.00000000
-2.28414207,4.02728191,0.60261983,0.33033205,0.04965700,0.37926937,1.22412339,2.14099453,1.16474381,0.00000000
-2.27813907,4.10703640,0.60964080,0.33026879,0.05165639,0.39175269,1.25612517,2.18119917,1.18906192,0.00000000
-2.27213607,4.18766740,0.61623983,0.32996887,0.05364566,0.40453296,1.28784872,2.22287280,1.21281145,0.00000000
-2.26613307,4.26874161,0.62245680,0.32944502,0.05559213,0.41753258,1.31915865,2.26588493,1.23576000,0.00000000
-2.26013007,4.34991773,0.62834421,0.32871122,0.05746450,0.43067815,1.34996201,2.31016067,1.25769720,0.00000000
-2.25412706,4.43097358,0.63396934,0.32778415,0.05923392,0.44390313,1.38021443,2.35569285,1.27844607,0.00000000
-2.24812406,4.51182708,0.63941592,0.32668473,0.06087499,0.45714995,1.40992388,2.40254986,1.29787320,0.00000000
-2.24212106,4.59254894,0.64478498,0.32543939,0.06236655,0.47037148,1.43915160,2.45087836,1.31589709,0.00000000
-2.23611806,4.67336531,0.65019469,0.32408117,0.06369238,0.48353166,1.46800965,2.50090000,1.33249404,0.00000000
-2.23011506,4.75464940,0.65577887,0.32265035,0.06484162,0.49660516,1.49665501,2.55290174,1.34770094,0.00000000
-2.22411206,4.83690142,0.66168425,0.32119458,0.06580894,0.50957615,1.52528014,2.60721972,1.36161465,0.00000000
-2.21810905,4.92071726,0.66806617,0.31976839,0.06659449,0.52243605,1.55410028,2.66421715,1.37438778,0.00000000
-2.21210605,5.00674691,0.67508308,0.31843201,0.06720355,0.53518053,1.58333793,2.72425716,1.38622086,0.00000000
-2.20610305,5.09564453,0.68288976,0.31724963,0.06764593,0.54780578,1.61320520,2.78767175,1.39735124,0.00000000
-2.20010005,5.18801276,0.69162966,0.31628702,0.06793527,0.56030435,1.64388501,2.85472862,1.40803910,0.00000000
-2.19409705,5.28434420,0.70142674,0.31560872,0.06808800,0.57266089,1.67551203,2.92559771,1.41855143,0.00000000
-2.18809405,5.38496375,0.71237713,0.31527480,0.06812237,0.58484802,1.70815468,3.00031956,1.42914470,0.00000000
-2.18209105,5.48997523,0.72454117,0.31533757,0.06805732,0.59682259,1.74179912,3.07877757,1.44004718,0.00000000
-2.17608804,5.59921600,0.73793621,0.31583822,0.06791136,0.60852280,1.77633658,3.16067604,1.45144210,0.00000000
-2.17008504,5.71222256,0.75253081,0.31680373,0.06770158,0.61986631,1.81155478,3.24552570,1.46345236,0.00000000
-2.16408204,5.82820997,0.76824051,0.31824417,0.06744277,0.63074960,1.84713424,3.33263821,1.47612802,0.00000000
-2.15807904,5.94606686,0.78492572,0.32015065,0.06714667,0.64104865,1.88265009,3.42113008,1.48943714,0.00000000
-2.15207604,6.06436708,0.80239179,0.32249394,0.06682149,0.65062108,1.91757929,3.50993669,1.50326061,0.00000000
-2.14607304,6.18139787,0.82039159,0.32522396,0.06647160,0.65930961,1.95131345,3.59783571,1.51739144,0.00000000
-2.14007004,6.29520376,0.83863025,0.32827024,0.06609755,0.66694674,1.98317640,3.68347933,1.53153844,0.00000000
-2.13406703,6.40364410,0.85677226,0.33154323,0.06569619,0.67336043,2.01244604,3.76543357,1.54533435,0.00000000
-2.12806403,6.50446161,0.87445047,0.33493651,0.06526113,0.67838039,2.03837924,3.84222307,1.55834781,0.00000000
-2.12206103,6.59535844,0.89127666,0.33832979,0.06478328,0.68184485,2.06023858,3.91237900,1.57009883,0.00000000
-2.11605803,6.67407614,0.90685316,0.34159263,0.06425161,0.68360717,2.07731971,3.97448780,1.58007676,0.00000000
-2.11005503,6.73847552,0.92078522,0.34458861,0.06365387,0.68354213,2.08897783,4.02723838,1.58775999,0.00000000
-2.10405203,6.78661258,0.93269333,0.34717979,0.06297750,0.68155150,2.09465206,4.06946565,1.59263640,0.00000000
-2.09804902,6.81680705,0.94222519,0.34923144,0.06221044,0.67756856,2.09388654,4.10018829,1.59422356,0.00000000
-2.09204602,6.82770069,0.94906667,0.35061654,0.06134186,0.67156139,2.08634736,4.11863932,1.59208783,0.00000000
-2.08604302,6.81830293,0.95295151,0.35122015,0.06036284,0.66353484,2.07183456,4.12428844,1.58586148,0.00000000
-2.08004002,6.78802266,0.95366924,0.35094330,0.05926695,0.65353096,2.05028893,4.11685554,1.57525718,0.00000000
-2.07403702,6.73668546,0.95107123,0.34970634,0.05805060,0.64162819,2.02179351,4.09631544,1.56007938,0.00000000
-2.06803402,6.66453653,0.94507465,0.34745162,0.05671333,0.62793911,1.98656996,4.06289427,1.54023218,0.00000000
-2.06203102,6.57223031,0.93566423,0.34414546,0.05525783,0.61260723,1.94497034,4.01705850,1.51572361,0.00000000
-2.05602801,6.46080835,0.92289205,0.33977925,0.05368998,0.59580282,1.89746498,3.95949773,1.48666626,0.00000000
-2.05002501,6.33166732,0.90687533,0.33436984,0.05201858,0.57771816,1.84462726,3.89110278,1.45327464,0.00000000
-2.04402201,6.18651960,0.88779252,0.32795914,0.05025513,0.55856243,1.78711614,3.81294043,1.41585922,0.00000000
-2.03801901,6.02734848,0.86587785,0.32061293,0.04841342,0.53855653,1.72565755,3.72622636,1.37481797,0.00000000
-2.03201601,5.85636041,0.84141476,0.31241911,0.04650917,0.51792799,1.66102524,3.63229765,1.33062559,0.00000000
-2.02601301,5.67593605,0.81472835,0.30348531,0.04455952,0.49690622,1.59402212,3.53258572,1.28382099,0.00000000
-2.02001001,5.48858195,0.78617728,0.29393602,0.04258264,0.47571827,1.52546250,3.42859073,1.23499364,0.00000000
-2.01400700,5.29688388,0.75614526,0.28390944,0.04059729,0.45458505,1.45615591,3.32185771,1.18476913,0.00000000
-2.00800400,5.10346275,0.72503254,0.27355395,0.03862240,0.43371819,1.38689259,3.21395476,1.13379456,0.00000000
-2.00200100,4.91093345,0.69324749,0.26302452,0.03667673,0.41331748,1.31843103,3.10645320,1.08272399,0.00000000
-1.99599800,4.72186684,0.66119849,0.25247899,0.03477858,0.39356883,1.25148733,3.00090923,1.03220447,0.00000000
-1.98999500,4.53875453,0.62928635,0.24207447,0.03294549,0.37464269,1.18672651,2.89884690,0.98286278,0.00000000
-1.98399200,4.36397632,0.59789725,0.23196381,0.03119403,0.35669287,1.12475535,2.80174168,0.93529334,0.00000000
-1.97798899,4.19976980,0.56739642,0.22229236,0.02953961,0.33985561,1.06611681,2.71100421,0.89004719,0.00000000
-1.97198599,4.04820183,0.53812255,0.21319493,0.02799636,0.32424893,1.01128558,2.62796391,0.84762245,0.00000000
-1.96598299,3.91114165,0.51038299,0.20479318,0.02657695,0.30997211,0.96066465,2.55385198,0.80845614,0.00000000
-1.95997999,3.79023551,0.48444974,0.19719336,0.02529254,0.29710522,0.91458277,2.48978397,0.77291764,0.00000000
-1.95397699,3.68688300,0.46055631,0.19048452,0.02415261,0.28570884,0.87329261,2.43674176,0.74130365,0.00000000
-1.94797399,3.60221530,0.43889535,0.18473712,0.02316491,0.27582376,0.83696967,2.39555554,0.71383474,0.00000000
-1.94197099,3.53707589,0.41961717,0.18000221,0.02233538,0.26747085,0.80571185,2.36688608,0.69065353,0.00000000
-1.93596798,3.49200443,0.40282899,0.17631101,0.02166803,0.26065104,0.77953982,2.35120807,0.67182439,0.00000000
-1.92996498,3.46722433,0.38859494,0.17367493,0.02116487,0.25534548,0.75839832,2.34879532,0.65733471,0.00000000
-1.92396198,3.46263502,0.37693686,0.17208609,0.02082587,0.25151589,0.74215827,2.35970853,0.64709760,0.00000000
-1.91795898,3.47780959,0.36783575,0.17151823,0.02064888,0.24910521,0.73062019,2.38378667,0.64095599,0.00000000
-1.91195598,3.51199837,0.36123375,0.17192791,0.02062960,0.24803849,0.72351857,2.42064262,0.63868800,0.00000000
-1.90595298,3.56413918,0.35703688,0.17325613,0.02076159,0.24822414,0.72052759,2.46966375,0.64001355,0.00000000
-1.89994997,3.63287447,0.35511806,0.17543009,0.02103632,0.24955543,0.72126801,2.53001816,0.64460188,0.00000000
-1.89394697,3.71657558,0.35532074,0.17836531,0.02144320,0.25191234,0.72531518,2.60066674,0.65208011,0.00000000
-1.88794397,3.81337396,0.35746281,0.18196772,0.02196978,0.25516371,0.73220816,2.68038131,0.66204237,0.00000000
-1.88194097,3.92119907,0.36134079,0.18613600,0.02260186,0.25916949,0.74145963,2.76776876,0.67405952,0.00000000
-1.87593797,4.03782229,0.36673428,0.19076389,0.02332378,0.26378340,0.75256648,2.86130072,0.68768925,0.00000000
-1.86993497,4.16090589,0.37341056,0.19574257,0.02411867,0.26885552,0.76502082,2.95934829,0.70248620,0.00000000
-1.86393197,4.28805618,0.38112924,0.20096288,0.02496884,0.27423508,0.77832101,3.06022093,0.71801211,0.00000000
-1.85792896,4.41687914,0.38964694,0.20631762,0.02585611,0.27977322,0.79198250,3.16220842,0.73384556,0.00000000
-1.85192596,4.54503732,0.39872195,0.21170362,0.02676230,0.28532569,0.80554822,3.26362460,0.74959127,0.00000000
-1.84592296,4.67030619,0.40811872,0.21702375,0.02766964,0.29075548,0.81859805,3.36285149,0.76488869,0.00000000
-1.83991996,4.79062814,0.41761217,0.22218867,0.02856127,0.29593523,0.83075727,3.45838233,0.77941954,0.00000000
-1.83391696,4.90416248,0.42699179,0.22711849,0.02942167,0.30074950,0.84170366,3.54886174,0.79291437,0.00000000
-1.82791396,5.00932957,0.43606530,0.23174408,0.03023715,0.30509669,0.85117309,3.63312173,0.80515774,0.00000000
-1.82191096,5.10484757,0.44466198,0.23600825,0.03099621,0.30889077,0.85896349,3.71021184,0.81599196,0.00000000
-1.81590795,5.18976020,0.45263547,0.23986654,0.03168993,0.31206261,0.86493695,3.77942230,0.82531932,0.00000000
-1.80990495,5.26345462,0.45986602,0.24328777,0.03231224,0.31456098,0.86902020,3.84029902,0.83310258,0.00000000
-1.80390195,5.32566829,0.46626206,0.24625425,0.03286011,0.31635315,0.87120322,3.89264980,0.83936392,0.00000000
-1.79789895,5.37648458,0.47176117,0.24876160,0.03333364,0.31742514,0.87153623,3.93654120,0.84418205,0.00000000
-1.79189595,5.41631704,0.47633021,0.25081829,0.03373607,0.31778148,0.87012511,3.97228624,0.84768787,0.00000000
-1.78589295,5.44588274,0.47996479,0.25244474,0.03407364,0.31744465,0.86712547,4.00042314,0.85005855,0.00000000
-1.77988994,5.46616570,0.48268793,0.25367215,0.03435540,0.31645407,0.86273561,4.02168610,0.85151030,0.00000000
-1.77388694,5.47837161,0.48454803,0.25454095,0.03459281,0.31486465,0.85718856,4.03696914,0.85229008,0.00000000
-1.76788394,5.48387565,0.48561613,0.25509897,0.03479940,0.31274509,0.85074349,4.04728462,0.85266644,0.00000000
-1.76188094,5.48416542,0.48598258,0.25539940,0.03499021,0.31017571,0.84367682,4.05371815,0.85291986,0.00000000
-1.75587794,5.48078125,0.48575331,0.25549855,0.03518125,0.30724609,0.83627335,4.05738185,0.85333289,0.00000000
-1.74987494,5.47525631,0.48504561,0.25545353,0.03538888,0.30405251,0.82881753,4.05936794,0.85418047,0.00000000
-1.74387194,5.46905886,0.48398388,0.25531987,0.03562924,0.30069514,0.82158541,4.06070467,0.85572066,0.00000000
-1.73786893,5.46353897,0.48269517,0.25514934,0.03591757,0.29727527,0.81483719,4.06231643,0.85818633,0.00000000
-1.73186593,5.45988174,0.48130498,0.25498776,0.03626768,0.29389251,0.80881096,4.06498963,0.86177783,0.00000000
-1.72586293,5.45906879,0.47993334,0.25487325,0.03669140,0.29064217,0.80371739,4.06934567,0.86665708,0.00000000
-1.71985993,5.46184929,0.47869123,0.25483468,0.03719814,0.28761274,0.79973578,4.07582194,0.87294321,0.00000000
-1.71385693,5.46872148,0.47767766,0.25489061,0.03779449,0.28488380,0.79701142,4.08466131,0.88070985,0.00000000
-1.70785393,5.47992487,0.47697743,0.25504867,0.03848396,0.28252420,0.79565426,4.09591031,0.88998408,0.00000000
-1.70185093,5.49544321,0.47665948,0.25530536,0.03926682,0.28059070,0.79573881,4.10942548,0.90074715,0.00000000
-1.69584792,5.51501731,0.47677617,0.25564646,0.04014009,0.27912708,0.79730524,4.12488746,0.91293666,0.00000000
-1.68984492,5.53816692,0.47736312,0.25604781,0.04109752,0.27816375,0.80036149,4.14182145,0.92645018,0.00000000
-1.68384192,5.56422009,0.47843988,0.25647654,0.04212988,0.27771776,0.80488611,4.15962307,0.94115004,0.00000000
-1.67783892,5.59234830,0.48001108,0.25689276,0.04322512,0.27779338,0.81083186,4.17758794,0.95686900,0.00000000
-1.67183592,5.62160577,0.48206813,0.25725142,0.04436885,0.27838297,0.81812957,4.19494367,0.97341651,0.00000000
-1.66583292,5.65097070,0.48459122,0.25750447,0.04554471,0.27946825,0.82669220,4.21088249,0.99058532,0.00000000
-1.65982991,5.67938698,0.48755156,0.25760310,0.04673492,0.28102182,0.83641889,4.22459338,1.00815806,0.00000000
-1.65382691,5.70580434,0.49091367,0.25749996,0.04792078,0.28300875,0.84719876,4.23529228,1.02591361,0.00000000
-1.64782391,5.72921571,0.49463753,0.25715135,0.04908329,0.28538836,0.85891430,4.24224940,1.04363302,0.00000000
-1.64182091,5.74869050,0.49868058,0.25651912,0.05020369,0.28811591,0.87144442,4.24481281,1.06110477,0.00000000
-1.63581791,5.76340289,0.50299939,0.25557249,0.05126398,0.29114416,0.88466681,4.24242791,1.07812926,0.00000000
-1.62981491,5.77265462,0.50755101,0.25428935,0.05224748,0.29442481,0.89845990,4.23465230,1.09452263,0.00000000
-1.62381191,5.77589201,0.51229382,0.25265730,0.05313924,0.29790971,0.91270425,4.22116618,1.11011956,0.00000000
-1.61780890,5.77271723,0.51718803,0.25067431,0.05392642,0.30155178,0.92728354,4.20177846,1.12477548,0.00000000
-1.61180590,5.76289411,0.52219583,0.24834895,0.05459862,0.30530571,0.94208521,4.17642877,1.13836801,0.00000000
-1.60580290,5.74634892,0.52728117,0.24570019,0.05514804,0.30912845,0.95700086,4.14518591,1.15079776,0.00000000
-1.59979990,5.72316666,0.53240928,0.24275690,0.05556959,0.31297934,0.97192657,4.10824316,1.16198871,0.00000000
-1.59379690,5.69358355,0.53754609,0.23955700,0.05586094,0.31682028,0.98676319,4.06591101,1.17188806,0.00000000
-1.58779390,5.65797624,0.54265751,0.23614632,0.05602238,0.32061554,1.00141663,4.01860776,1.18046592,0.00000000
-1.58179090,5.61684845,0.54770882,0.23257719,0.05605667,0.32433171,1.01579835,3.96684832,1.18771455,0.00000000
-1.57578789,5.57081540,0.55266408,0.22890694,0.05596879,0.32793743,1.02982588,3.91123172,1.19364749,0.00000000
-1.56978489,5.52058662,0.55748573,0.22519618,0.05576563,0.33140329,1.04342352,3.85242746,1.19829834,0.00000000
-1.56378189,5.46694731,0.56213445,0.22150710,0.05545561,0.33470168,1.05652296,3.79116098,1.20171933,0.00000000
-1.55777889,5.41073864,0.56656917,0.21790167,0.05504829,0.33780674,1.06906400,3.72819836,1.20397956,0.00000000
-1.55177589,5.35283713,0.57074732,0.21443990,0.05455399,0.34069435,1.08099499,3.66433035,1.20516279,0.00000000
-1.54577289,5.29413325,0.57462535,0.21117820,0.05398336,0.34334223,1.09227307,3.60035595,1.20536495,0.00000000
-1.53976988,5.23550964,0.57815930,0.20816781,0.05334702,0.34573000,1.10286410,3.53706553,1.20469112,0.00000000
-1.53376688,5.17781899,0.58130556,0.20545338,0.05265518,0.34783933,1.11274215,3.47522372,1.20325209,0.00000000
-1.52776388,5.12186207,0.58402167,0.20307174,0.05191741,0.34965400,1.12188844,3.41555244,1.20116061,0.00000000
-1.52176088,5.06836639,0.58626705,0.20105091,0.05114233,0.35115995,1.13029003,3.35871420,1.19852735,0.00000000
-1.51575788,5.01796598,0.58800383,0.19940930,0.05033745,0.35234525,1.13793790,3.30529630,1.19545673,0.00000000
-1.50975488,4.97118306,0.58919743,0.19815525,0.04950911,0.35319994,1.14482493,3.25579624,1.19204287,0.00000000
