energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up
-3.25062531,3.08719950,1.41866994,1.26024739,0.06746679,0.36422025,0.04434760,0.04247242,0.95514859
-3.24462231,2.89830496,1.32643817,1.17911880,0.06492121,0.33974005,0.04140824,0.04130901,0.90253194
-3.23861931,2.70526239,1.23259420,1.09633182,0.06225245,0.31479946,0.03842945,0.04006793,0.84858130
-3.23261631,2.51090705,1.13858146,1.01319400,0.05946876,0.28980642,0.03545987,0.03873947,0.79397746
-3.22661331,2.31797849,1.04577910,0.93095371,0.05658357,0.26514667,0.03254694,0.03731980,0.73940068
-3.22061031,2.12906426,0.95547490,0.85077571,0.05361477,0.24117651,0.02973622,0.03581060,0.68551522
-3.21460730,1.94655585,0.86884458,0.77372261,0.05058399,0.21821746,0.02707101,0.03421863,0.63295640
-3.20860430,1.77261735,0.78693761,0.70074242,0.04751580,0.19655276,0.02459216,0.03255519,0.58232052
-3.20260130,1.60916689,0.71066953,0.63266203,0.04443692,0.17642583,0.02233813,0.03083556,0.53415760
-3.19659830,1.45786986,0.64082027,0.57018612,0.04137551,0.15804035,0.02034538,0.02907831,0.48896694
-3.19059530,1.32014265,0.57803766,0.51390087,0.03836046,0.14156187,0.01864877,0.02730469,0.44719520
-3.18459230,1.19716507,0.52284520,0.46428159,0.03542076,0.12712066,0.01728226,0.02553796,0.40923661
-3.17858929,1.08989930,0.47565296,0.42170310,0.03258490,0.11481539,0.01627957,0.02380276,0.37543491
-3.17258629,0.99911320,0.43677044,0.38645202,0.02988044,0.10471738,0.01567492,0.02212457,0.34608649
-3.16658329,0.92540566,0.40642020,0.35873962,0.02733361,0.09687511,0.01550372,0.02052907,0.32144429
-3.16058029,0.86923171,0.38475112,0.33871451,0.02496895,0.09131851,0.01580310,0.01904178,0.30172177
-3.15457729,0.83092566,0.37185039,0.32647391,0.02280912,0.08806295,0.01661227,0.01768753,0.28709678
-3.14857429,0.81072033,0.36775337,0.32207316,0.02087471,0.08711256,0.01797266,0.01649015,0.27771462
-3.14257129,0.80876127,0.37245077,0.32553246,0.01918412,0.08846272,0.01992765,0.01547213,0.27369022
-3.13656828,0.82511496,0.38589267,0.33684079,0.01775351,0.09210166,0.02252210,0.01465435,0.27510895
-3.13056528,0.85977055,0.40798945,0.35595666,0.01659669,0.09801097,0.02580133,0.01405585,0.28202622
-3.12456228,0.91263506,0.43860945,0.38280572,0.01572512,0.10616527,0.02980984,0.01369354,0.29446551
-3.11855928,0.98352251,0.47757395,0.41727555,0.01514782,0.11653077,0.03458958,0.01358203,0.31241518
-3.11255628,1.07213766,0.52464973,0.45920791,0.01487131,0.12906323,0.04017783,0.01373334,0.33582400
-3.10655328,1.17805550,0.57954005,0.50838909,0.01489945,0.14370513,0.04660486,0.01415665,0.36459584
-3.10055028,1.30069800,0.64187472,0.56453900,0.01523326,0.16038248,0.05389132,0.01485803,0.39858370
-3.09454727,1.43930974,0.71120023,0.62729984,0.01587079,0.17900148,0.06204549,0.01584009,0.43758370
-3.08854427,1.59293434,0.78697084,0.69622519,0.01680677,0.19944524,0.07106058,0.01710173,0.48132926
-3.08254127,1.76039351,0.86854153,0.77077040,0.01803242,0.22157082,0.08091218,0.01863776,0.52948616
-3.07653827,1.94027082,0.95516374,0.85028514,0.01953512,0.24520694,0.09155597,0.02043863,0.58164897
-3.07053527,2.13090204,1.04598469,0.93400904,0.02129814,0.27015256,0.10292594,0.02249019,0.63733927
-3.06453227,2.33037364,1.14005086,1.02107095,0.02330049,0.29617654,0.11493320,0.02477351,0.69600625
-3.05852926,2.53653093,1.23631622,1.11049266,0.02551669,0.32301857,0.12746558,0.02726483,0.75702993
-3.05252626,2.74699683,1.33365535,1.20119725,0.02791677,0.35039153,0.14038809,0.02993560,0.81972744
-3.04652326,2.95920193,1.43088159,1.29202250,0.03046634,0.37798529,0.15354435,0.03275275,0.88336247
-3.04052026,3.17042565,1.52676979,1.38173913,0.03312686,0.40547204,0.16675902,0.03567905,0.94715780
-3.03451726,3.37784821,1.62008338,1.46907379,0.03585603,0.43251290,0.17984129,0.03867377,1.01031095
-3.02851426,3.57861206,1.70960475,1.55273616,0.03860839,0.45876584,0.19258924,0.04169341,1.07201245
-3.02251126,3.76989113,1.79416803,1.63144931,0.04133609,0.48389450,0.20479508,0.04469270,1.13146620
-3.01650825,3.94896549,1.87269301,1.70398253,0.04398986,0.50757774,0.21625105,0.04762573,1.18791140
-3.01050525,4.11329879,1.94421874,1.76918524,0.04652006,0.52951942,0.22675579,0.05044715,1.24064503
-3.00450225,4.26061505,2.00793539,1.82602072,0.04887790,0.54945804,0.23612091,0.05311351,1.28904399
-2.99849925,4.38897179,2.06321266,1.87359824,0.05101672,0.56717586,0.24417747,0.05558461,1.33258590
-2.99249625,4.49682565,2.10962352,1.91120214,0.05289322,0.58250693,0.25078213,0.05782473,1.37086745
-2.98649325,4.58308752,2.14696160,1.93831656,0.05446876,0.59534364,0.25582264,0.05980385,1.40361936
-2.98049025,4.64716400,2.17525137,1.95464441,0.05571050,0.60564149,0.25922239,0.06149867,1.43071699
-2.97448724,4.68898275,2.19475007,1.96011982,0.05659238,0.61342158,0.26094388,0.06289331,1.45218582
-2.96848424,4.70899986,2.20594106,1.95491308,0.05709596,0.61877082,0.26099079,0.06397990,1.46820142
-2.96248124,4.70818833,2.20951833,1.93942773,0.05721095,0.62183957,0.25940861,0.06475873,1.47908339
-2.95647824,4.68800744,2.20636275,1.91428979,0.05693558,0.62283678,0.25628381,0.06523813,1.48528359
-2.95047524,4.65035384,2.19751059,1.88032926,0.05627654,0.62202280,0.25174141,0.06543397,1.48736878
-2.94447224,4.59749622,2.18411579,1.83855468,0.05524875,0.61970009,0.24594122,0.06536893,1.48599837
-2.93846923,4.53199603,2.16740726,1.79012167,0.05387482,0.61620216,0.23907278,0.06507141,1.48189828
-2.93246623,4.45661775,2.14864335,1.73629667,0.05218419,0.61188135,0.23134921,0.06457424,1.47583204
-2.92646323,4.37423250,2.12906531,1.67841747,0.05021217,0.60709585,0.22300030,0.06391324,1.46857040
-2.92046023,4.28771944,2.10985199,1.61785201,0.04799872,0.60219669,0.21426499,0.06312563,1.46086107
-2.91445723,4.19986907,2.09207783,1.55595725,0.04558715,0.59751512,0.20538368,0.06224850,1.45339988
-2.90845423,4.11329297,2.07667612,1.49403963,0.04302272,0.59335119,0.19659061,0.06131728,1.44680496
-2.90245123,4.03034362,2.06440912,1.43331878,0.04035132,0.58996386,0.18810654,0.06036436,1.44159496
-2.89644822,3.95304772,2.05584641,1.37489566,0.03761814,0.58756313,0.18013213,0.05941791,1.43817255
-2.89044522,3.88305544,2.05135227,1.31972632,0.03486644,0.58630453,0.17284210,0.05850098,1.43681373
-2.88444222,3.82160716,2.05108233,1.26860198,0.03213653,0.58628609,0.16638056,0.05763082,1.43766342
-2.87843922,3.76951846,2.05498954,1.22213596,0.02946484,0.58754782,0.16085736,0.05681861,1.44073731
-2.87243622,3.72718285,2.06283848,1.18075740,0.02688329,0.59007374,0.15634590,0.05606942,1.44592955
-2.86643322,3.69459105,2.07422712,1.14471182,0.02441881,0.59379593,0.15288214,0.05538252,1.45302567
-2.86043022,3.67136479,2.08861428,1.11406779,0.02209306,0.59860056,0.15046498,0.05475194,1.46171969
-2.85442721,3.65680224,2.10535123,1.08872908,0.01992240,0.60433524,0.14905787,0.05416726,1.47163421
-2.84842421,3.64993214,2.12371525,1.06845136,0.01791804,0.61081732,0.14859163,0.05361464,1.48234225
-2.84242121,3.64957302,2.14294335,1.05286244,0.01608629,0.61784257,0.14896826,0.05307787,1.49338936
-2.83641821,3.65439438,2.16226427,1.04148486,0.01442899,0.62519374,0.15006566,0.05253955,1.50431482
-2.83041521,3.66297650,2.18092706,1.03375975,0.01294403,0.63264859,0.15174307,0.05198228,1.51467070
-2.82441221,3.67386624,2.19822502,1.02907112,0.01162593,0.63998701,0.15384692,0.05138977,1.52403796
-2.81840920,3.68562672,2.21351416,1.02676933,0.01046644,0.64699694,0.15621711,0.05074789,1.53203882
-2.81240620,3.69687920,2.22622565,1.02619333,0.00945517,0.65347893,0.15869327,0.05004554,1.53834523
-2.80640320,3.70633661,2.23587233,1.02669080,0.00858017,0.65924938,0.16112104,0.04927544,1.54268332
-2.80040020,3.71282836,2.24204980,1.02763591,0.00782848,0.66414241,0.16335790,0.04843470,1.54483422
-2.79439720,3.71531719,2.24443281,1.02844452,0.00718666,0.66801061,0.16527868,0.04752525,1.54463174
-2.78839420,3.71290886,2.24276818,1.02858652,0.00664119,0.67072493,0.16678034,0.04655412,1.54195777
-2.78239120,3.70485627,2.23686546,1.02759565,0.00617887,0.67217398,0.16778607,0.04553353,1.53673624
-2.77638819,3.69055957,2.22658677,1.02507676,0.00578711,0.67226303,0.16824847,0.04448090,1.52892658
-2.77038519,3.66956376,2.21183703,1.02071086,0.00545412,0.67091306,0.16815183,0.04341876,1.51851763
-2.76438219,3.64155559,2.19255588,1.01425815,0.00516913,0.66806015,0.16751345,0.04237449,1.50552268
-2.75837919,3.60636066,2.16871197,1.00555939,0.00492246,0.66365532,0.16638389,0.04138010,1.48997631
-2.75237619,3.56394188,2.14030044,0.99453582,0.00470557,0.65766506,0.16484630,0.04047190,1.47193338
-2.74637319,3.51439943,2.10734358,0.98118778,0.00451112,0.65007249,0.16301474,0.03969007,1.45147011
-2.74037019,3.45797241,2.06989459,0.96559227,0.00433290,0.64087907,0.16103159,0.03907822,1.42868725
-2.73436718,3.39504143,2.02804411,0.94789948,0.00416583,0.63010687,0.15906410,0.03868286,1.40371479
-2.72836418,3.32613138,1.98192836,0.92832823,0.00400589,0.61780094,0.15730015,0.03855281,1.37671761
-2.72236118,3.25191309,1.93173832,0.90716049,0.00385004,0.60403167,0.15594332,0.03873844,1.34790120
-2.71635818,3.17320264,1.87772848,0.88473468,0.00369615,0.58889688,0.15520737,0.03929080,1.31751671
-2.71035518,3.09095690,1.82022430,0.86143783,0.00354293,0.57252308,0.15531016,0.04026063,1.28586444
-2.70435218,3.00626411,1.75962711,0.83769656,0.00338985,0.55506599,0.15646722,0.04169719,1.25329488
-2.69834917,2.92032855,1.69641576,0.81396679,0.00323706,0.53670979,0.15888504,0.04364688,1.22020687
-2.69234617,2.83444885,1.63114422,0.79072232,0.00308536,0.51766520,0.16275417,0.04615177,1.18704235
-2.68634317,2.74998975,1.56443501,0.76844241,0.00293607,0.49816608,0.16824238,0.04924791,1.15427754
-2.68034017,2.66834790,1.49696827,0.74759856,0.00279107,0.47846490,0.17548797,0.05296362,1.12241085
-2.67433717,2.59091260,1.42946695,0.72864088,0.00265267,0.45882693,0.18459343,0.05731769,1.09194774
-2.66833417,2.51902301,1.36267865,0.71198444,0.00252364,0.43952349,0.19561969,0.06231760,1.06338331
-2.66233117,2.45392364,1.29735520,0.69799608,0.00240716,0.42082466,0.20858112,0.06795788,1.03718354
-2.65632816,2.39672033,1.23423078,0.68698222,0.00230680,0.40299154,0.22344159,0.07421871,1.01376609
-2.65032516,2.34833903,1.17400008,0.67917822,0.00222648,0.38626862,0.24011173,0.08106472,0.99348204
-2.64432216,2.30948960,1.11729753,0.67473980,0.00217052,0.37087667,0.25844769,0.08844433,0.97659939
-2.63831916,2.28063681,1.06467877,0.67373701,0.00214358,0.35700622,0.27825149,0.09628950,0.96328971
-2.63231616,2.26198038,1.01660547,0.67615108,0.00215065,0.34481235,0.29927318,0.10451608,0.95361863
-2.62631316,2.25344527,0.97343415,0.68187448,0.00219705,0.33441062,0.32121488,0.11302479,0.94754103
-2.62031016,2.25468322,0.93540969,0.69071413,0.00228838,0.32587464,0.34373659,0.12170281,0.94490125
-2.61430715,2.26508555,0.90266363,0.70239796,0.00243046,0.31923511,0.36646392,0.13042607,0.94543862
-2.60830415,2.28380687,0.87521738,0.71658431,0.00262930,0.31448051,0.38899733,0.13906206,0.94879796
-2.60230115,2.30979860,0.85298979,0.73287398,0.00289096,0.31155923,0.41092280,0.14747320,0.95454481
-2.59629815,2.34185065,0.83580874,0.75082428,0.00322145,0.31038304,0.43182338,0.15552055,0.96218435
-2.59029515,2.37863921,0.82342572,0.76996453,0.00362657,0.31083169,0.45129149,0.16306785,0.97118334
-2.58429215,2.41877822,0.81553269,0.78981222,0.00411173,0.31275829,0.46894114,0.16998551,0.98099372
-2.57828914,2.46087191,0.81178003,0.80988903,0.00468171,0.31599531,0.48441981,0.17615464,0.99107668
-2.57228614,2.50356590,0.81179464,0.82973613,0.00534043,0.32036082,0.49741938,0.18147069,1.00092595
-2.56628314,2.54559422,0.81519719,0.84892786,0.00609069,0.32566474,0.50768560,0.18584666,1.01008914
-2.56028014,2.58582036,0.82161774,0.86708340,0.00693390,0.33171480,0.51502565,0.18921573,1.01818586
-2.55427714,2.62327038,0.83070890,0.88387581,0.00786975,0.33832208,0.51931355,0.19153310,1.02492204
-2.54827414,2.65715703,0.84215622,0.89903836,0.00889603,0.34530589,0.52049299,0.19277701,1.03009958
-2.54227114,2.68689415,0.85568535,0.91236780,0.01000831,0.35249794,0.51857758,0.19294891,1.03362100
-2.53626813,2.71210134,0.87106612,0.92372481,0.01119982,0.35974578,0.51364858,0.19207274,1.03548921
-2.53026513,2.73259952,0.88811350,0.93303185,0.01246128,0.36691532,0.50585009,0.19019342,1.03580240
-2.52426213,2.74839820,0.90668597,0.94026865,0.01378085,0.37389282,0.49538214,0.18737454,1.03474472
-2.51825913,2.75967608,0.92668159,0.94546599,0.01514419,0.38058603,0.48249191,0.18369556,1.03257337
-2.51225613,2.76675660,0.94803264,0.94869816,0.01653460,0.38692486,0.46746375,0.17924846,1.02960309
-2.50625313,2.77008036,0.97069913,0.95007482,0.01793323,0.39286158,0.45060826,0.17413425,1.02618888
-2.50025013,2.77017618,0.99466211,0.94973257,0.01931948,0.39837065,0.43225118,0.16845926,1.02270820
-2.49424712,2.76763270,1.01991716,0.94782707,0.02067142,0.40344836,0.41272256,0.16233163,1.01954342
-2.48824412,2.76307191,1.04646874,0.94452568,0.02196637,0.40811215,0.39234659,0.15585805,1.01706558
-2.48224112,2.75712579,1.07432552,0.94000131,0.02318148,0.41240001,0.37143272,0.14914079,1.01562007
-2.47623812,2.75041696,1.10349715,0.93442732,0.02429444,0.41636962,0.35026815,0.14227537,1.01551491
-2.47023512,2.74354369,1.13399231,0.92797373,0.02528417,0.42009753,0.32911205,0.13534868,1.01701186
-2.46423212,2.73706920,1.16581809,0.92080450,0.02613153,0.42367807,0.30819170,0.12843770,1.02032053
-2.45822911,2.73151496,1.19898032,0.91307588,0.02681995,0.42722229,0.28770026,0.12160886,1.02559537
-2.45222611,2.72735733,1.23348459,0.90493548,0.02733610,0.43085644,0.26779635,0.11491791,1.03293531
-2.44622311,2.72502670,1.26933740,0.89652188,0.02767033,0.43472037,0.24860517,0.10841021,1.04238552
-2.44022011,2.72490812,1.30654711,0.88796449,0.02781712,0.43896535,0.23022078,0.10212148,1.05394088
-2.43421711,2.72734251,1.34512409,0.87938345,0.02777534,0.44375153,0.21270944,0.09607882,1.06755046
-2.42821411,2.73262750,1.38507967,0.87088944,0.02754829,0.44924489,0.19611351,0.09030187,1.08312251
-2.42221111,2.74101728,1.42642370,0.86258319,0.02714375,0.45561361,0.18045580,0.08480413,1.10052940
-2.41620810,2.75272077,1.46916037,0.85455475,0.02657369,0.46302389,0.16574384,0.07959417,1.11961207
-2.41020510,2.76789804,1.51328231,0.84688247,0.02585397,0.47163529,0.15197403,0.07467690,1.14018369
-2.40420210,2.78665480,1.55876312,0.83963183,0.02500384,0.48159553,0.13913528,0.07005455,1.16203228
-2.39819910,2.80903531,1.60554864,0.83285416,0.02404533,0.49303497,0.12721222,0.06572756,1.18492242
-2.39219610,2.83501412,1.65354730,0.82658558,0.02300258,0.50606093,0.11618761,0.06169528,1.20859597
-2.38619310,2.86448723,1.70262023,0.82084594,0.02190110,0.52075180,0.10604412,0.05795635,1.23277222
-2.38019010,2.89726348,1.75257173,0.81563833,0.02076698,0.53715148,0.09676543,0.05450905,1.25714767
-2.37418709,2.93305682,1.80314081,0.81094886,0.01962613,0.55526403,0.08833670,0.05135133,1.28139583
-2.36818409,2.97148038,1.85399454,0.80674694,0.01850356,0.57504905,0.08074443,0.04848076,1.30516762
-2.36218109,3.01204285,1.90472377,0.80298603,0.01742263,0.59641782,0.07397601,0.04589440,1.32809251
-2.35617809,3.05414796,1.95484197,0.79960477,0.01640452,0.61923063,0.06801883,0.04358851,1.34978090
-2.35017509,3.09709724,2.00378738,0.79652838,0.01546766,0.64329527,0.06285927,0.04155831,1.36982794
-2.34417209,3.14009660,2.05092886,0.79367032,0.01462732,0.66836715,0.05848162,0.03979770,1.38781890
-2.33816908,3.18226655,2.09557558,0.79093400,0.01389531,0.69415099,0.05486697,0.03829900,1.40333612
-2.33216608,3.22265621,2.13699013,0.78821449,0.01327981,0.72030421,0.05199236,0.03705279,1.41596737
-2.32616308,3.26026070,2.17440504,0.78540013,0.01278528,0.74644216,0.04983001,0.03604776,1.42531549
-2.32016008,3.29404158,2.20704191,0.78237412,0.01241249,0.77214499,0.04834694,0.03527069,1.43100881
-2.31415708,3.32294986,2.23413266,0.77901591,0.01215870,0.79696618,0.04750485,0.03470657,1.43271202
-2.30815408,3.34595097,2.25494192,0.77520266,0.01201785,0.82044247,0.04726035,0.03433874,1.43013701
-2.30215108,3.36205090,2.26878980,0.77081072,0.01198088,0.84210499,0.04756560,0.03414920,1.42305310
-2.29614807,3.37032299,2.27507407,0.76571734,0.01203615,0.86149120,0.04836924,0.03411907,1.41129625
-2.29014507,3.36993436,2.27329079,0.75980261,0.01216983,0.87815736,0.04961768,0.03422903,1.39477682
-2.28414207,3.36017143,2.26305263,0.75295185,0.01236644,0.89169100,0.05125667,0.03446000,1.37348533
-2.27813907,3.34046354,2.24410402,0.74505851,0.01260932,0.90172307,0.05323305,0.03479378,1.34749620
-2.27213607,3.31040406,2.21633261,0.73602747,0.01288114,0.90793923,0.05549681,0.03521379,1.31696901
-2.26613307,3.26976814,2.17977651,0.72577886,0.01316449,0.91008987,0.05800302,0.03570585,1.28214743
-2.26013007,3.21852647,2.13462710,0.71425216,0.01344231,0.90799849,0.06071394,0.03625892,1.24335562
-2.25412706,3.15685441,2.08122721,0.70141049,0.01369846,0.90156806,0.06360092,0.03686580,1.20099242
-2.24812406,3.08513599,2.02006484,0.68724474,0.01391806,0.89078504,0.06664608,0.03752375,1.15552340
-2.24212106,3.00396233,1.95176268,0.67177737,0.01408796,0.87572096,0.06984367,0.03823498,1.10747111
-2.23611806,2.91412428,1.87706377,0.65506550,0.01419701,0.85653141,0.07320105,0.03900697,1.05740381
-2.23011506,2.81659913,1.79681386,0.63720297,0.01423634,0.83345241,0.07673901,0.03985255,1.00592311
-2.22411206,2.71253156,1.71194118,0.61832114,0.01419949,0.80679433,0.08049158,0.04078979,0.95365075
-2.21810905,2.60320903,1.62343422,0.59858816,0.01408254,0.77693351,0.08450509,0.04184153,0.90121509
-2.21210605,2.49003229,1.53231836,0.57820661,0.01388408,0.74430195,0.08883654,0.04303470,0.84923747
-2.20610305,2.37448155,1.43963208,0.55740930,0.01360512,0.70937538,0.09355121,0.04439931,0.79831889
-2.20010005,2.25807939,1.34640347,0.53645352,0.01324897,0.67266023,0.09871959,0.04596719,0.74902736
-2.19409705,2.14235143,1.25362785,0.51561361,0.01282098,0.63467983,0.10441372,0.04777042,0.70188602
-2.18809405,2.02878599,1.16224699,0.49517234,0.01232826,0.59596058,0.11070294,0.04983960,0.65736252
-2.18209105,1.91879419,1.07313060,0.47541121,0.01177936,0.55701834,0.11764937,0.05220203,0.61585968
-2.17608804,1.81367176,0.98706056,0.45660039,0.01118391,0.51834569,0.12530314,0.05487970,0.57770777
-2.17008504,1.71456400,0.90471812,0.43898842,0.01055225,0.48040039,0.13369771,0.05788740,0.54315849
-2.16408204,1.62243517,0.82667451,0.42279244,0.00989505,0.44359544,0.14284542,0.06123097,0.51238085
-2.15807904,1.53804360,0.75338487,0.40818938,0.00922298,0.40829105,0.15273363,0.06490562,0.48545904
-2.15207604,1.46192338,0.68518571,0.39530844,0.00854634,0.37478862,0.16332150,0.06889477,0.46239239
-2.14607304,1.39437353,0.62229571,0.38422549,0.00787483,0.34332700,0.17453785,0.07316912,0.44309745
-2.14007004,1.33545511,0.56481963,0.37495954,0.00721725,0.31408090,0.18628011,0.07768630,0.42741222
-2.13406703,1.28499649,0.51275523,0.36747157,0.00658139,0.28716146,0.19841460,0.08239100,0.41510248
-2.12806403,1.24260668,0.46600263,0.36166588,0.00597384,0.26261884,0.21077816,0.08721572,0.40587010
-2.12206103,1.20769627,0.42437594,0.35739388,0.00539997,0.24044656,0.22318125,0.09208208,0.39936323
-2.11605803,1.17950532,0.38761643,0.35446025,0.00486389,0.22058739,0.23541232,0.09690264,0.39518807
-2.11005503,1.15713712,0.35540708,0.35263123,0.00436852,0.20294042,0.24724347,0.10158327,0.39292199
-2.10405203,1.13959661,0.32738781,0.35164466,0.00391566,0.18736901,0.25843710,0.10602596,0.39212765
-2.09804902,1.12583206,0.30317089,0.35122138,0.00350609,0.17370929,0.26875339,0.11013188,0.39236769
-2.09204602,1.11477836,0.28235629,0.35107753,0.00313980,0.16177886,0.27795814,0.11380468,0.39321959
-2.08604302,1.10540037,0.26454627,0.35093715,0.00281607,0.15138530,0.28583085,0.11695382,0.39429026
-2.08004002,1.09673468,0.24935905,0.35054462,0.00253374,0.14233435,0.29217250,0.11949780,0.39522977
-2.07403702,1.08792823,0.23644105,0.34967634,0.00229133,0.13443740,0.29681272,0.12136713,0.39574394
-2.06803402,1.07827244,0.22547754,0.34815123,0.00208728,0.12751810,0.29961603,0.12250694,0.39560523
-2.06203102,1.06723156,0.21620144,0.34583954,0.00192010,0.12141793,0.30048687,0.12287902,0.39466153
-2.05602801,1.05446431,0.20840017,0.34266974,0.00178854,0.11600072,0.29937315,0.12246335,0.39284273
-2.05002501,1.03983818,0.20192034,0.33863302,0.00169175,0.11115586,0.29626811,0.12125886,0.39016454
-2.04402201,1.02343595,0.19667048,0.33378552,0.00162937,0.10680043,0.29121061,0.11928352,0.38672971
-2.03801901,1.00555431,0.19262155,0.32824791,0.00160167,0.10288010,0.28428357,0.11657374,0.38272639
-2.03201601,0.98669494,0.18980564,0.32220268,0.00160961,0.09936899,0.27561087,0.11318308,0.37842380
-2.02601301,0.96754839,0.18831270,0.31588898,0.00165491,0.09626850,0.26535282,0.10918032,0.37416525
-2.02001001,0.94897149,0.18828569,0.30959545,0.00174009,0.09360531,0.25370042,0.10464709,0.37035887
-2.01400700,0.93195944,0.18991422,0.30365121,0.00186848,0.09142871,0.24086867,0.09967506,0.36746620
-2.00800400,0.91761330,0.19342696,0.29841544,0.00204426,0.08980730,0.22708935,0.09436287,0.36598910
-2.00200100,0.90710448,0.19908308,0.29426580,0.00227242,0.08882536,0.21260355,0.08881296,0.36645538
-1.99599800,0.90163711,0.20716295,0.29158627,0.00255879,0.08857893,0.19765420,0.08312839,0.36940355
-1.98999500,0.90240990,0.21795837,0.29075469,0.00290995,0.08917187,0.18247915,0.07740984,0.37536721
-1.98399200,0.91057846,0.23176270,0.29213053,0.00333330,0.09071194,0.16730475,0.07175283,0.38485950
-1.97798899,0.92721947,0.24886103,0.29604315,0.00383692,0.09330704,0.15234048,0.06624531,0.39835813
-1.97198599,0.95329767,0.26952076,0.30278107,0.00442965,0.09706177,0.13777452,0.06096571,0.41629140
-1.96598299,0.98963678,0.29398281,0.31258249,0.00512097,0.10207436,0.12377052,0.05598147,0.43902563
-1.95997999,1.03689506,0.32245380,0.32562737,0.00592100,0.10843406,0.11046559,0.05134802,0.46685438
-1.95397699,1.09554634,0.35509925,0.34203137,0.00684043,0.11621904,0.09796943,0.04710834,0.49998986
-1.94797399,1.16586694,0.39203812,0.36184171,0.00789051,0.12549475,0.08636454,0.04329301,0.53855662
-1.94197099,1.24792887,0.43333890,0.38503530,0.00908291,0.13631297,0.07570749,0.03992068,0.58258793
-1.93596798,1.34159944,0.47901709,0.41151892,0.01042967,0.14871123,0.06603096,0.03699898,0.63202483
-1.92996498,1.44654721,0.52903444,0.44113172,0.01194306,0.16271288,0.05734648,0.03452577,0.68671786
-1.92396198,1.56225400,0.58329967,0.47364976,0.01363543,0.17832753,0.04964767,0.03249065,0.74643154
-1.91795898,1.68803246,0.64167073,0.50879256,0.01551895,0.19555192,0.04291379,0.03087672,0.81085128
-1.91195598,1.82304852,0.70395847,0.54623136,0.01760543,0.21437117,0.03711343,0.02966247,0.87959259
-1.90595298,1.96634797,0.76993134,0.58559891,0.01990594,0.23476022,0.03220824,0.02882369,0.95221219
-1.89994997,2.11688593,0.83932123,0.62650029,0.02243046,0.25668544,0.02815646,0.02833541,1.02822063
-1.89394697,2.27355840,0.91182982,0.66852448,0.02518748,0.28010640,0.02491625,0.02817383,1.10709594
-1.88794397,2.43523443,0.98713540,0.71125634,0.02818351,0.30497753,0.02244868,0.02831801,1.18829786
-1.88194097,2.60078798,1.06489976,0.75428829,0.03142262,0.33124978,0.02072025,0.02875152,1.27128206
-1.87593797,2.76912815,1.14477503,0.79723160,0.03490588,0.35887211,0.01970499,0.02946373,1.35551401
-1.86993497,2.93922691,1.22641010,0.83972666,0.03863096,0.38779275,0.01938607,0.03045097,1.44048179
-1.86393197,3.11014329,1.30945650,0.88145192,0.04259159,0.41796031,0.01975683,0.03171724,1.52570780
-1.85792896,3.28104346,1.39357366,0.92213137,0.04677726,0.44932448,0.02082128,0.03327476,1.61075867
-1.85192596,3.45121610,1.47843345,0.96154008,0.05117294,0.48183660,0.02259411,0.03514396,1.69525350
-1.84592296,3.62008285,1.56372389,0.99950789,0.05575892,0.51544985,0.02510006,0.03735329,1.77886992
-1.83991996,3.78720366,1.64915217,1.03592112,0.06051091,0.55011914,0.02837285,0.03993850,1.86134823
-1.83391696,3.95227718,1.73444689,1.07072226,0.06540024,0.58580072,0.03245350,0.04294159,1.94249339
-1.82791396,4.11513641,1.81935954,1.10390789,0.07039430,0.62245147,0.03738825,0.04640942,2.02217498
-1.82191096,4.27574001,1.90366532,1.13552490,0.07545717,0.66002792,0.04322599,0.05039196,2.10032527
-1.81590795,4.43415957,1.98716322,1.16566522,0.08055042,0.69848484,0.05001529,0.05494017,2.17693543
-1.80990495,4.59056347,2.06967528,1.19445930,0.08563411,0.73777356,0.05780110,0.06010375,2.25205007
-1.80390195,4.74519762,2.15104509,1.22206870,0.09066789,0.77783992,0.06662130,0.06592863,2.32576014
-1.79789895,4.89836375,2.23113540,1.24867792,0.09561217,0.81862186,0.07650300,0.07245435,2.39819447
-1.79189595,5.05039565,2.30982468,1.27448575,0.10042927,0.86004667,0.08745897,0.07971148,2.46950991
-1.78589295,5.20163388,2.38700280,1.29969652,0.10508460,0.90202795,0.09948406,0.08771907,2.53988031
-1.77988994,5.35239944,2.46256567,1.32451125,0.10954761,0.94446236,0.11255207,0.09648234,2.60948463
-1.77388694,5.50296720,2.53640895,1.34911914,0.11379262,0.98722638,0.12661296,0.10599065,2.67849418
-1.76788394,5.65353951,2.60842119,1.37368950,0.11779941,1.03017302,0.14159071,0.11621582,2.74705959
-1.76188094,5.80422099,2.67847654,1.39836417,0.12155345,1.07312900,0.15738191,0.12711102,2.81529771
-1.75587794,5.95499537,2.74642745,1.42325096,0.12504594,1.11589237,0.17385525,0.13861018,2.88327899
-1.74987494,6.10570522,2.81209804,1.44841790,0.12827338,1.15823109,0.19085203,0.15062797,2.95101590
-1.74387194,6.25603576,2.87527861,1.47388868,0.13123695,1.19988260,0.20818763,0.16306059,3.01845302
-1.73786893,6.40550370,2.93572188,1.49963943,0.13394160,1.24055487,0.22565414,0.17578703,3.08545930
