energy_ev,total_up,total_down,Li_s_up,Li_s_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.34317159,3.59149861,-3.20582567,0.28834387,-0.15168411,0.85417087,-0.64208516,1.21756616,-0.86324154,0.00495285,-0.00933798,0.45421314,-1.04233290,0.01658650,-0.04023723,1.45963085,-1.04413416
-4.33716858,3.56188497,-3.24495944,0.27504367,-0.14426913,0.85943701,-0.65242697,1.20868544,-0.89471985,0.00456396,-0.00872361,0.46452679,-1.08972491,0.01610980,-0.03778734,1.43513334,-1.01655318
-4.33116558,3.53434876,-3.28277036,0.26204737,-0.13706432,0.86517210,-0.66315286,1.20032038,-0.92628701,0.00418538,-0.00809867,0.47473185,-1.13767045,0.01565360,-0.03526838,1.41207445,-0.98717271
-4.32516258,3.50917982,-3.31915763,0.24949715,-0.13018020,0.87119626,-0.67421839,1.19263897,-0.95774487,0.00382078,-0.00747267,0.48469553,-1.18586536,0.01522955,-0.03271593,1.39068672,-0.95628557
-4.31915958,3.48645092,-3.35410244,0.23751049,-0.12372055,0.87727967,-0.68560250,1.18574557,-0.98891658,0.00347325,-0.00685440,0.49427293,-1.23403570,0.01484762,-0.03016406,1.37109354,-0.92421217
-4.31315658,3.46603113,-3.38766448,0.22617962,-0.11778015,0.88315220,-0.69730735,1.17968222,-1.01964754,0.00314527,-0.00625178,0.50331111,-1.28194019,0.01451580,-0.02764456,1.35331433,-0.89129526
-4.30715358,3.44760743,-3.41997213,0.21557188,-0.11244282,0.88851458,-0.70935608,1.17443247,-1.04980409,0.00283873,-0.00567167,0.51165357,-1.32936904,0.01423997,-0.02518625,1.33727372,-0.85789414
-4.30115058,3.43071346,-3.45120708,0.20573094,-0.10778006,0.89305076,-0.72178861,1.16992769,-1.07927017,0.00255497,-0.00511985,0.51914513,-1.37613950,0.01402380,-0.02281448,1.32281425,-0.82437860
-4.29514757,3.41476351,-3.48158432,0.19667868,-0.10385020,0.89644073,-0.73465587,1.16605520,-1.10794212,0.00229483,-0.00460090,0.52563691,-1.42208855,0.01386875,-0.02055079,1.30971160,-0.79112284
-4.28914457,3.39909011,-3.51132905,0.18841768,-0.10069816,0.89837354,-0.74801276,1.16266776,-1.13572235,0.00205874,-0.00411824,0.53099135,-1.46706347,0.01377410,-0.01841275,1.29769174,-0.75849963
-4.28314157,3.38298335,-3.54065218,0.18093401,-0.09835581,0.89855976,-0.76191049,1.15959406,-1.16251212,0.00184676,-0.00367415,0.53508688,-1.51091092,0.01373713,-0.01641387,1.28644903,-0.72687491
-4.27713857,3.36573026,-3.56972625,0.17420031,-0.09684290,0.89674300,-0.77638880,1.15664943,-1.18820440,0.00165868,-0.00326984,0.53782220,-1.55346575,0.01375327,-0.01456373,1.27566456,-0.69660302
-4.27113557,3.34665245,-3.59866351,0.16817891,-0.09616847,0.89271016,-0.79146858,1.15364661,-1.21267720,0.00149414,-0.00290556,0.53912004,-1.59454037,0.01381641,-0.01286819,1.26502383,-0.66802274
-4.26513257,3.32514074,-3.62749804,0.16282484,-0.09633269,0.88629987,-0.80714556,1.15040585,-1.23578814,0.00135264,-0.00258068,0.53893011,-1.63391571,0.01391912,-0.01132972,1.25423329,-0.64145409
-4.25912956,3.30068548,-3.65617320,0.15808871,-0.09732902,0.87740909,-0.82338550,1.14676428,-1.25737078,0.00123372,-0.00229385,0.53723123,-1.67133472,0.01405302,-0.00994777,1.24303490,-0.61719617
-4.25312656,3.27290146,-3.68453556,0.15391918,-0.09914649,0.86599750,-0.84012129,1.14258396,-1.27723316,0.00113696,-0.00204313,0.53403261,-1.70649903,0.01420911,-0.00871921,1.23121847,-0.59552573
-4.24712356,3.24154696,-3.71233605,0.15026518,-0.10177199,0.85208970,-0.85725212,1.13775854,-1.29515879,0.00106208,-0.00182615,0.52937413,-1.73906933,0.01437810,-0.00763881,1.21863130,-0.57669658
-4.24112056,3.20653629,-3.73923825,0.14707758,-0.10519251,0.83577512,-0.87464501,1.13221841,-1.31091028,0.00100902,-0.00164018,0.52332573,-1.76866968,0.01455074,-0.00669968,1.20518496,-0.56093958
-4.23511756,3.16794572,-3.76483366,0.14431046,-0.10939696,0.81720585,-0.89213844,1.12593406,-1.32423539,0.00097798,-0.00148234,0.51598583,-1.79489580,0.01471815,-0.00589373,1.19085901,-0.54846301
-4.22911456,3.12601299,-3.78866280,0.14192193,-0.11437774,0.79659237,-0.90954804,1.11891785,-1.33487550,0.00096945,-0.00134966,0.50747895,-1.81732686,0.01487209,-0.00521205,1.17570179,-0.53945319
-4.22311156,3.08113062,-3.81024095,0.13987452,-0.12013156,0.77419758,-0.92667381,1.11122407,-1.34257574,0.00098427,-0.00123917,0.49795262,-1.83554031,0.01500525,-0.00464535,1.15982835,-0.53407493
-4.21710855,3.03383362,-3.82908676,0.13813513,-0.12665985,0.75032919,-0.94330853,1.10294745,-1.34709647,0.00102361,-0.00114804,0.48757360,-1.84912884,0.01511140,-0.00418416,1.14341577,-0.53247172
-4.21110555,2.98478225,-3.84475167,0.13667470,-0.13396829,0.72533101,-0.95924669,1.09422021,-1.34822528,0.00108899,-0.00107355,0.47652370,-1.85771852,0.01518557,-0.00381918,1.12669609,-0.53476526
-4.20510255,2.93474083,-3.85684823,0.13546759,-0.14206575,0.69957333,-0.97429341,1.08520789,-1.34578890,0.00118228,-0.00101325,0.46499522,-1.86098709,0.01522417,-0.00354143,1.10994735,-0.54105440
-4.19909955,2.88455334,-3.86507514,0.13449082,-0.15096248,0.67344276,-0.98827266,1.07610412,-1.33966408,0.00130564,-0.00096490,0.45318626,-1.85868106,0.01522500,-0.00334235,1.09348313,-0.55141305
-4.19309655,2.83511699,-3.86923737,0.13372312,-0.16066767,0.64733201,-1.00103431,1.06712448,-1.32978698,0.00146148,-0.00092651,0.44129604,-1.85063083,0.01518729,-0.00321395,1.07764091,-0.56588730
-4.18709355,2.78735467,-3.86925986,0.13314406,-0.17118657,0.62162977,-1.01245944,1.05849988,-1.31616025,0.00165239,-0.00089637,0.42952030,-1.83676265,0.01511157,-0.00314876,1.06276998,-0.58449170
-4.18109055,2.74218726,-3.86519363,0.13273314,-0.18251713,0.59671119,-1.02246367,1.05046945,-1.29885743,0.00188107,-0.00087299,0.41804709,-1.81710672,0.01499963,-0.00313985,1.04921912,-0.60720478
-4.17508754,2.70050679,-3.85721406,0.13246913,-0.19464655,0.57292909,-1.03099828,1.04327339,-1.27802435,0.00215018,-0.00085513,0.40705279,-1.79180097,0.01485436,-0.00318081,1.03732458,-0.63396419
-4.16908454,2.66315111,-3.84561123,0.13232939,-0.20754779,0.55060630,-1.03804905,1.03714582,-1.25387730,0.00246225,-0.00084174,0.39669876,-1.76109009,0.01467955,-0.00326563,1.02739881,-0.66466170
-4.16308154,2.63088083,-3.83077308,0.13228965,-0.22117635,0.53002905,-1.04363303,1.03230790,-1.22669813,0.00281954,-0.00083196,0.38712839,-1.72532006,0.01447968,-0.00338864,1.01972014,-0.69913845
-4.15707854,2.60435911,-3.81316239,0.13232381,-0.23546754,0.51144181,-1.04779351,1.02896136,-1.19682654,0.00322389,-0.00082506,0.37846474,-1.68492824,0.01425976,-0.00354446,1.01452379,-0.73718095
-4.15107554,2.58413446,-3.79328931,0.13240414,-0.25033437,0.49504348,-1.05059364,1.02728261,-1.16464978,0.00367653,-0.00082042,0.37080878,-1.64042978,0.01402505,-0.00372786,1.01199442,-0.77851818
-4.14507254,2.57062702,-3.77168125,0.13250159,-0.26566635,0.48098485,-1.05210917,1.02741745,-1.13059054,0.00417799,-0.00081750,0.36423807,-1.59240093,0.01378085,-0.00393372,1.01226023,-0.82282025
-4.13906953,2.56411828,-3.74885207,0.13258645,-0.28132928,0.46936752,-1.05242095,1.02947654,-1.09509353,0.00472787,-0.00081583,0.35880601,-1.54146035,0.01353232,-0.00415699,1.01538881,-0.86969907
-4.13306653,2.56474418,-3.72527288,0.13262898,-0.29716620,0.46024396,-1.05160770,1.03353164,-1.05861146,0.00532475,-0.00081497,0.35454149,-1.48824930,0.01328426,-0.00439265,1.02138473,-0.91871108
-4.12706353,2.57249168,-3.70134615,0.13260034,-0.31299942,0.45361868,-1.04973966,1.03961265,-1.02159123,0.00596610,-0.00081451,0.35144895,-1.43341175,0.01304097,-0.00463568,1.03018873,-0.96936245
-4.12106053,2.58719842,-3.67738480,0.13247346,-0.32863382,0.44945043,-1.04687356,1.04770565,-0.98446084,0.00664810,-0.00081402,0.34950875,-1.37757550,0.01280611,-0.00488112,1.04167859,-1.02111665
-4.11505753,2.60855562,-3.65359779,0.13222389,-0.34386107,0.44765509,-1.04304920,1.05775167,-0.94761777,0.00736571,-0.00081311,0.34867788,-1.32133509,0.01258261,-0.00512406,1.05567149,-1.07340425
-4.10905453,2.63611372,-3.63008259,0.13183066,-0.35846490,0.44810934,-1.03828792,1.06964661,-0.91141926,0.00811258,-0.00081138,0.34889086,-1.26523721,0.01237256,-0.00535973,1.07192782,-1.12563473
-4.10305153,2.66929100,-3.60682521,0.13127698,-0.37222700,0.45065478,-1.03259298,1.08324204,-0.87617484,0.00888113,-0.00080844,0.35006096,-1.20976929,0.01217725,-0.00558358,1.09015628,-1.17720988
-4.09704852,2.70738479,-3.58370728,0.13055076,-0.38493342,0.45510244,-1.02595173,1.09834715,-0.84214132,0.00966267,-0.00080392,0.35208164,-1.15535136,0.01199713,-0.00579136,1.11002024,-1.22753826
-4.09104552,2.74958539,-3.56051960,0.12964500,-0.39638120,0.46123766,-1.01833933,1.11473185,-0.80952033,0.01044754,-0.00079748,0.35482825,-1.10233154,0.01183186,-0.00597919,1.13114518,-1.27605010
-4.08504252,2.79499262,-3.53698085,0.12855795,-0.40638482,0.46882511,-1.00972373,1.13213104,-0.77845826,0.01122531,-0.00078880,0.35816000,-1.05098478,0.01168035,-0.00614369,1.15312718,-1.32221196
-4.07903952,2.84263480,-3.51276026,0.12729309,-0.41478230,0.47761395,-1.00007141,1.15025010,-0.74904845,0.01198508,-0.00077765,0.36192229,-1.00151477,0.01154090,-0.00628203,1.17554227,-1.36554048
-4.07303652,2.89149020,-3.48750237,0.12585890,-0.42144060,0.48734315,-0.98935333,1.16877155,-0.72133524,0.01271575,-0.00076382,0.36594939,-0.95405850,0.01141128,-0.00639204,1.19795657,-1.40561460
-4.06703352,2.94051056,-3.46085220,0.12426855,-0.42626005,0.49774676,-0.97755085,1.18736298,-0.69531957,0.01340639,-0.00074720,0.37006740,-0.90869284,0.01128887,-0.00647225,1.21993697,-1.44208564
-4.06103052,2.98864653,-3.43247944,0.12253934,-0.42917770,0.50855925,-0.96466093,1.20568586,-0.67096553,0.01404654,-0.00072774,0.37409769,-0.86544269,0.01117076,-0.00652191,1.24106225,-1.47468488
-4.05502751,3.03487441,-3.40209990,0.12069220,-0.43016932,0.51952077,-0.95070037,1.22340531,-0.64820762,0.01462662,-0.00070550,0.37786058,-0.82428998,0.01105397,-0.00654103,1.26093427,-1.50322820
-4.04902451,3.07822360,-3.36949333,0.11875102,-0.42925005,0.53038227,-0.93570883,1.24020036,-0.62695813,0.01513823,-0.00068058,0.38117936,-0.78518299,0.01093551,-0.00653035,1.27918905,-1.52761784
-4.04302151,3.11780396,-3.33451671,0.11674208,-0.42647371,0.54091045,-0.91975046,1.25577450,-0.60711426,0.01557449,-0.00065321,0.38388446,-0.74804540,0.01081257,-0.00649133,1.29550727,-1.54784117
-4.03701851,3.15283232,-3.29711268,0.11469334,-0.42193078,0.55089242,-0.90291412,1.26986606,-0.58856482,0.01593028,-0.00062365,0.38581779,-0.71278475,0.01068264,-0.00642606,1.30962397,-1.56396672
-4.03101551,3.18265684,-3.25731310,0.11263396,-0.41574520,0.56013999,-0.88531231,1.28225798,-0.57119604,0.01620243,-0.00059225,0.38683693,-0.67929998,0.01054362,-0.00633722,1.32133697,-1.57613794
-4.02501251,3.20677844,-3.21523803,0.11059371,-0.40807016,0.56849343,-0.86707895,1.29278652,-0.55489652,0.01638991,-0.00055942,0.38681918,-0.64748777,0.01039390,-0.00622794,1.33051367,-1.58456499
-4.01900950,3.22486817,-3.17109088,0.10860251,-0.39908310,0.57582463,-0.84836640,1.30134851,-0.53956118,0.01649380,-0.00052559,0.38566524,-0.61724774,0.01023247,-0.00610174,1.33709587,-1.58951526
-4.01300650,3.23677953,-3.12515054,0.10669002,-0.38898023,0.58203951,-0.82934184,1.30790661,-0.52509417,0.01651731,-0.00049125,0.38330231,-0.58848641,0.01005892,-0.00596240,1.34110237,-1.59130312
-4.00700350,3.24255501,-3.07776142,0.10488520,-0.37797072,0.58707962,-0.81018359,1.31249231,-0.51141087,0.01646564,-0.00045688,0.37968652,-0.56112009,0.00987352,-0.00581383,1.34262906,-1.59027955
-4.00100050,3.24242617,-3.02932235,0.10321601,-0.36627089,0.59092275,-0.79107743,1.31520639,-0.49843906,0.01634575,-0.00042299,0.37480449,-0.53507682,0.00967718,-0.00566001,1.34184642,-1.58682203
-3.99499750,3.23680711,-2.98027535,0.10170894,-0.35409861,0.59358261,-0.77221333,1.31621667,-0.48611940,0.01616614,-0.00039007,0.36867399,-0.51029749,0.00947141,-0.00550482,1.33899443,-1.58132529
-3.98899450,3.22628109,-2.93109481,0.10038870,-0.34166812,0.59510740,-0.75378274,1.31575306,-0.47440533,0.01593647,-0.00035860,0.36134358,-0.48673653,0.00925831,-0.00535200,1.33437493,-1.57419300
-3.98299150,3.21158081,-2.88227774,0.09927776,-0.32918542,0.59557741,-0.73597648,1.31410000,-0.46326255,0.01566718,-0.00032906,0.35289117,-0.46436196,0.00904047,-0.00520506,1.32834175,-1.56583081
-3.97698849,3.19356285,-2.83433527,0.09839590,-0.31684436,0.59510154,-0.71898327,1.31158663,-0.45266829,0.01536911,-0.00030188,0.34342164,-0.44315535,0.00882089,-0.00506720,1.32128879,-1.55664052
-3.97098549,3.17317722,-2.78778551,0.09775973,-0.30482345,0.59381298,-0.70298882,1.30857490,-0.44261027,0.01505307,-0.00027748,0.33306352,-0.42311149,0.00860284,-0.00494127,1.31363669,-1.54701547
-3.96498249,3.15143326,-2.74314751,0.09738212,-0.29328350,0.59186399,-0.68817533,1.30544642,-0.43308565,0.01472942,-0.00025628,0.32196482,-0.40423793,0.00838980,-0.00482979,1.30581833,-1.53733682
-3.95897949,3.12936323,-2.70093600,0.09727175,-0.28236592,0.58942011,-0.67472108,1.30258824,-0.42409981,0.01440772,-0.00023865,0.31028830,-0.38655440,0.00818531,-0.00473486,1.29826402,-1.52797056
-3.95297649,3.10798512,-2.66165658,0.09743251,-0.27219181,0.58665376,-0.66279999,1.30037860,-0.41566517,0.01409640,-0.00022500,0.29820618,-0.37009195,0.00799289,-0.00465823,1.29138667,-1.51926493
-3.94697349,3.08826630,-2.62580066,0.09786309,-0.26286157,0.58373773,-0.65258086,1.29917303,-0.40779993,0.01380244,-0.00021570,0.28589476,-0.35489202,0.00781589,-0.00460130,1.28556783,-1.51154797
-3.94097049,3.07108958,-2.59384003,0.09855653,-0.25445510,0.58083849,-0.64422605,1.29929151,-0.40052673,0.01353125,-0.00021118,0.27352889,-0.34100500,0.00765748,-0.00456516,1.28114487,-1.50512487
-3.93496748,3.05722304,-2.56622042,0.09949999,-0.24703228,0.57810980,-0.63788938,1.30100742,-0.39387133,0.01328649,-0.00021188,0.26127676,-0.32848851,0.00752051,-0.00455062,1.27840005,-1.50027522
-3.92896448,3.04729508,-2.54335412,0.10067456,-0.24063393,0.57568668,-0.63371333,1.30453854,-0.38786122,0.01307003,-0.00021829,0.24929507,-0.31740522,0.00740751,-0.00455828,1.27755182,-1.49724976
-3.92296148,3.04177567,-2.52561153,0.10205534,-0.23528283,0.57368016,-0.63182531,1.31004078,-0.38252419,0.01288201,-0.00023096,0.23772483,-0.30782018,0.00732065,-0.00458858,1.27874862,-1.49626696
-3.91695848,3.04096446,-2.51331186,0.10361164,-0.23098493,0.57217284,-0.63233323,1.31760463,-0.37788686,0.01272094,-0.00025051,0.22668795,-0.29979775,0.00726177,-0.00464188,1.28206561,-1.49750932
-3.91095548,3.04498643,-2.50671334,0.10530742,-0.22773070,0.57121563,-0.63532045,1.32725473,-0.37397335,0.01258386,-0.00027765,0.21628468,-0.29339800,0.00723239,-0.00471850,1.28750415,-1.50111975
-3.90495248,3.05379486,-2.50600338,0.10710198,-0.22549640,0.57082568,-0.64084042,1.33895229,-0.37080386,0.01246658,-0.00031316,0.20659205,-0.28867298,0.00723374,-0.00481879,1.29499438,-1.50719821
-3.89894947,3.06718162,-2.51128929,0.10895075,-0.22424547,0.57098574,-0.64891119,1.35260034,-0.36839354,0.01236396,-0.00035792,0.19766327,-0.28566267,0.00726686,-0.00494321,1.30440038,-1.51579885
-3.89294647,3.08479395,-2.52259008,0.11080634,-0.22392985,0.57164487,-0.65951030,1.36805142,-0.36675136,0.01227021,-0.00041288,0.18952808,-0.28439098,0.00733265,-0.00509232,1.31552792,-1.52692799
-3.88694347,3.10615696,-2.53982995,0.11261973,-0.22449133,0.57272058,-0.67257019,1.38511725,-0.36587930,0.01217918,-0.00047910,0.18219401,-0.28486194,0.00743197,-0.00526689,1.32813436,-1.54054305
-3.88094047,3.13070042,-2.56283391,0.11434156,-0.22586286,0.57410236,-0.68797465,1.40357985,-0.36577173,0.01208467,-0.00055765,0.17564841,-0.28705620,0.00756565,-0.00546785,1.34194009,-1.55655262
-3.87493747,3.15778871,-2.59132586,0.11592346,-0.22796990,0.57565633,-0.70555653,1.42320350,-0.36641502,0.01198078,-0.00064967,0.16986109,-0.29092817,0.00773461,-0.00569634,1.35664113,-1.57481780
-3.86893447,3.18675200,-2.62492930,0.11731940,-0.23073172,0.57723095,-0.72509693,1.44374672,-0.36778736,0.01186208,-0.00075629,0.16478748,-0.29640386,0.00793989,-0.00595366,1.37192226,-1.59515452
-3.86293147,3.21691731,-2.66317074,0.11848703,-0.23406269,0.57866346,-0.74632609,1.46497384,-0.36985883,0.01172393,-0.00087859,0.16037202,-0.30337954,0.00818263,-0.00624124,1.38746984,-1.61733701
-3.85692846,3.24763761,-2.70548563,0.11938885,-0.23787358,0.57978673,-0.76892608,1.48666517,-0.37259158,0.01156258,-0.00101758,0.15655166,-0.31172159,0.00846407,-0.00656060,1.40298397,-1.64110202
-3.85092546,3.27831744,-2.75122646,0.11999330,-0.24207281,0.58043632,-0.79253523,1.50862548,-0.37594019,0.01137535,-0.00117412,0.15325931,-0.32126721,0.00878550,-0.00691324,1.41818914,-1.66615352
-3.84492246,3.30843387,-2.79967286,0.12027558,-0.24656755,0.58045728,-0.81675430,1.53069010,-0.37985196,0.01116066,-0.00134890,0.15042695,-0.33182644,0.00914819,-0.00730052,1.43284297,-1.69216772
-3.83891946,3.33755145,-2.85004303,0.12021830,-0.25126492,0.57971036,-0.84115415,1.55272833,-0.38426740,0.01091805,-0.00154233,0.14798844,-0.34318513,0.00955322,-0.00772358,1.44674253,-1.71879808
-3.83291646,3.36533057,-2.90150628,0.11981181,-0.25607293,0.57807746,-0.86528473,1.57464400,-0.38912050,0.01064817,-0.00175451,0.14588173,-0.35510904,0.01000141,-0.00818318,1.45972788,-1.74567997
-3.82691346,3.39152884,-2.95319610,0.11905433,-0.26090140,0.57546590,-0.88868506,1.59637305,-0.39433910,0.01035267,-0.00198519,0.14405047,-0.36734878,0.01049306,-0.00867959,1.47168276,-1.77243503
-3.82091046,3.41599544,-3.00422362,0.11795171,-0.26566279,0.57181141,-0.91089392,1.61787838,-0.39984517,0.01003406,-0.00223368,0.14244508,-0.37964564,0.01102785,-0.00921241,1.48253233,-1.79867502
-3.81490745,3.43865903,-3.05369110,0.11651700,-0.27027287,0.56707959,-0.93146083,1.63914225,-0.40555511,0.00969556,-0.00249884,0.14102306,-0.39173791,0.01160459,-0.00978053,1.49223809,-1.82400516
-3.80890445,3.45951004,-3.10070534,0.11476978,-0.27465142,0.56126599,-0.94995701,1.66015670,-0.41138002,0.00934096,-0.00277905,0.13974882,-0.40336770,0.01222108,-0.01038194,1.50079045,-1.84802723
-3.80290145,3.47857852,-3.14439113,0.11273521,-0.27872271,0.55439467,-0.96598599,1.68091277,-0.41722622,0.00897436,-0.00307218,0.13859293,-0.41428787,0.01287395,-0.01101373,1.50819925,-1.87034244
-3.79689845,3.49590918,-3.18390454,0.11044301,-0.28241616,0.54651536,-0.97919347,1.70138901,-0.42299583,0.00860004,-0.00337562,0.13753099,-0.42426904,0.01355853,-0.01167207,1.51448298,-1.89055453
-3.79089545,3.51153539,-3.21844636,0.10792628,-0.28566681,0.53769961,-0.98927619,1.72154041,-0.42858767,0.00822224,-0.00368632,0.13654221,-0.43310622,0.01426876,-0.01235218,1.51965737,-1.90827321
-3.78489245,3.52545376,-3.24727572,0.10522024,-0.28841597,0.52803591,-0.99598954,1.74128832,-0.43389856,0.00784502,-0.00400078,0.13560784,-0.44062500,0.01499721,-0.01304844,1.52372406,-1.92311828
-3.77888944,3.53760146,-3.26972384,0.10236109,-0.29061186,0.51762435,-0.99915373,1.76051230,-0.43882495,0.00747210,-0.00431521,0.13470967,-0.44668713,0.01573508,-0.01375449,1.52666029,-1.93472471
-3.77288644,3.54783767,-3.28520797,0.09938475,-0.29221029,0.50657095,-0.99865826,1.77904452,-0.44326497,0.00710676,-0.00462554,0.13382851,-0.45119503,0.01647231,-0.01446342,1.52841012,-1.94274872
-3.76688344,3.55593076,-3.29324528,0.09632583,-0.29317553,0.49498213,-0.99446469,1.79666729,-0.44712097,0.00675175,-0.00492759,0.13294313,-0.45409545,0.01719777,-0.01516798,1.52887811,-1.94687490
-3.76088044,3.56155227,-3.29346645,0.09321675,-0.29348101,0.48295954,-0.98660757,1.81311415,-0.45030229,0.00640929,-0.00521715,0.13202935,-0.45538172,0.01789947,-0.01586079,1.52792568,-1.94682434
-3.75487744,3.56427834,-3.28562838,0.09008695,-0.29311028,0.47059563,-0.97519357,1.82807452,-0.45272840,0.00608096,-0.00549013,0.13105968,-0.45509481,0.01856486,-0.01653469,1.52537078,-1.94236338
-3.74887444,3.56359874,-3.26962552,0.08696238,-0.29205766,0.45797009,-0.96039870,1.84120196,-0.45433211,0.00576784,-0.00574271,0.13000332,-0.45332287,0.01918116,-0.01718293,1.52099087,-1.93331274
-3.74287144,3.55893331,-3.24549896,0.08386516,-0.29032898,0.44514746,-0.94246388,1.85212579,-0.45506266,0.00547043,-0.00597143,0.12882668,-0.45019944,0.01973573,-0.01779950,1.51452917,-1.91955641
-3.73686843,3.54965489,-3.21344266,0.08081353,-0.28794201,0.43217582,-0.92168880,1.86046525,-0.45488868,0.00518881,-0.00617334,0.12749424,-0.44590002,0.02021645,-0.01837934,1.50570400,-1.90104979
-3.73086543,3.53511755,-3.17380591,0.07782188,-0.28492660,0.41908671,-0.89842424,1.86584583,-0.45380054,0.00492267,-0.00634609,0.12596974,-0.44063741,0.02061211,-0.01891855,1.49422064,-1.87782642
-3.72486243,3.51468862,-3.12709126,0.07490102,-0.28132457,0.40589621,-0.87306319,1.86791662,-0.45181209,0.00467139,-0.00648801,0.12421776,-0.43465556,0.02091276,-0.01941451,1.47978523,-1.85000271
-3.71885943,3.48778249,-3.07394756,0.07205866,-0.27718909,0.39260696,-0.84603072,1.86636783,-0.44896156,0.00443415,-0.00659818,0.12220524,-0.42822233,0.02111007,-0.01986599,1.46211977,-1.81778019
-3.71285643,3.45389445,-3.01515751,0.06929984,-0.27258361,0.37921097,-0.81777312,1.86094746,-0.44531136,0.00421002,-0.00667641,0.11990324,-0.42162120,0.02119760,-0.02027311,1.44097761,-1.78144462
-3.70685343,3.41263231,-2.95161979,0.06662759,-0.26758038,0.36569309,-0.78874646,1.85147614,-0.44094683,0.00399800,-0.00672329,0.11728848,-0.41514225,0.02117105,-0.02063723,1.41615836,-1.74136200
-3.70085043,3.36374416,-2.88432589,0.06404350,-0.26225843,0.35203471,-0.75940491,1.83785928,-0.43597387,0.00379712,-0.00674008,0.11434478,-0.40907261,0.02102837,-0.02096085,1.38752153,-1.69797113
-3.69484742,3.30714056,-2.81433237,0.06154833,-0.25670120,0.33821760,-0.73018917,1.82009577,-0.43051532,0.00360648,-0.00672870,0.11106415,-0.40368675,0.02076986,-0.02124729,1.35499805,-1.65177295
-3.68884442,3.24290982,-2.74272921,0.05914253,-0.25099376,0.32422750,-0.70151540,1.79828278,-0.42470653,0.00342529,-0.00669159,0.10744763,-0.39923694,0.02039820,-0.02150042,1.31859908,-1.60331696
-3.68284142,3.17132563,-2.67060572,0.05682668,-0.24521989,0.31005732,-0.67376497,1.77261631,-0.41868997,0.00325289,-0.00663160,0.10350559,-0.39594422,0.01991830,-0.02172436,1.27842161,-1.55318536
-3.67683842,3.09284653,-2.59901525,0.05460183,-0.23945898,0.29570982,-0.64727535,1.74338751,-0.41260931,0.00308876,-0.00655189,0.09925777,-0.39399027,0.01933719,-0.02192305,1.23465062,-1.50197538
-3.67083542,3.00810744,-2.52894037,0.05246974,-0.23378302,0.28119942,-0.62233253,1.71097498,-0.40660322,0.00293250,-0.00645572,0.09473273,-0.39351041,0.01866377,-0.02209993,1.18755752,-1.45028093
-3.66483242,2.91790366,-2.46126033,0.05043288,-0.22825386,0.26655335,-0.59916514,1.67583340,-0.40079921,0.00278385,-0.00634636,0.08996711,-0.39458824,0.01790852,-0.02225760,1.13749532,-1.39867427
-3.65882941,2.82316839,-2.39672226,0.04849442,-0.22292076,0.25181184,-0.57794065,1.63847935,-0.39530782,0.00264262,-0.00622697,0.08500433,-0.39725197,0.01708322,-0.02239755,1.08489038,-1.34768872
-3.65282641,2.72494504,-2.33591778,0.04665805,-0.21781849,0.23702759,-0.55876353,1.59947487,-0.39021760,0.00250871,-0.00610042,0.07989321,-0.40147277,0.01620055,-0.02251992,1.03023165,-1.29780330
-3.64682341,2.62435584,-2.27926621,0.04492768,-0.21296614,0.22226444,-0.54167573,1.55940987,-0.38559098,0.00238206,-0.00596926,0.07468632,-0.40716525,0.01527372,-0.02262343,0.97405755,-1.24943009
-3.64082041,2.52256855,-2.22700529,0.04330713,-0.20836657,0.20759544,-0.52665918,1.51888418,-0.38146146,0.00226261,-0.00583560,0.06943822,-0.41418997,0.01431616,-0.02270528,0.91694150,-1.20290479
-3.63481741,2.42076273,-2.17918997,0.04179969,-0.20400667,0.19310044,-0.51364035,1.47849020,-0.37783224,0.00215030,-0.00570109,0.06420368,-0.42235818,0.01334112,-0.02276128,0.85947653,-1.15848118
-3.62881441,2.32009745,-2.13569934,0.04040776,-0.19985846,0.17886335,-0.50249656,1.43879698,-0.37467630,0.00204503,-0.00556691,0.05903607,-0.43143831,0.01236136,-0.02278601,0.80225991,-1.11632927
-3.62281141,2.22168160,-2.09625126,0.03913244,-0.19588081,0.16496924,-0.49306380,1.40033641,-0.37193806,0.00194667,-0.00543376,0.05398572,-0.44116429,0.01138889,-0.02277308,0.74587819,-1.07653754
-3.61680840,2.12654823,-2.06042386,0.03797322,-0.19202198,0.15150147,-0.48514559,1.36359204,-0.36953645,0.00185502,-0.00530193,0.04909867,-0.45124501,0.01043471,-0.02271551,0.69089346,-1.03911850
-3.61080540,2.03563351,-2.02768279,0.03692768,-0.18822258,0.13853892,-0.47852253,1.32899082,-0.36736930,0.00176986,-0.00517131,0.04441551,-0.46137488,0.00950864,-0.02260608,0.63783116,-1.00401753
-3.60480240,1.94976100,-1.99741252,0.03599136,-0.18441892,0.12615360,-0.47296208,1.29689789,-0.36531873,0.00169088,-0.00504153,0.03997062,-0.47124477,0.00861917,-0.02243783,0.58716981,-0.97112401
-3.59879940,1.86963125,-1.96895009,0.03515770,-0.18054661,0.11440852,-0.46822810,1.26761435,-0.36325727,0.00161776,-0.00491199,0.03579159,-0.48055294,0.00777341,-0.02220447,0.53933291,-0.94028412
