energy_ev,total_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.14707354,2.38936806,1.08311119,1.23357802,0.26150462,0.05014789,0.02412513,0.22635910,0.04419134,0.61908116
0.15307654,2.31463677,1.04523308,1.19927765,0.25304169,0.04792433,0.02388569,0.21642171,0.04324356,0.59995629
0.15907954,2.23771320,1.00644373,1.16338283,0.24434595,0.04569178,0.02358284,0.20625706,0.04228865,0.58062136
0.16508254,2.15954020,0.96719403,1.12634098,0.23550750,0.04347044,0.02321442,0.19599404,0.04135406,0.56133633
0.17108554,2.08110022,0.92794495,1.08862946,0.22662007,0.04128060,0.02277967,0.18575953,0.04046790,0.54237004
0.17708854,2.00339642,0.88915888,1.05074610,0.21777975,0.03914226,0.02227933,0.17567572,0.03965835,0.52399492
0.18309155,1.92743189,0.85129025,1.01319825,0.20908364,0.03707488,0.02171579,0.16585772,0.03895292,0.50648107
0.18909455,1.85418745,0.81477589,0.97649103,0.20062824,0.03509695,0.02109304,0.15641137,0.03837781,0.49008990
0.19509755,1.78459887,0.78002533,0.94111499,0.19250780,0.03322568,0.02041665,0.14743125,0.03795719,0.47506742
0.20110055,1.71953442,0.74741160,0.90753372,0.18481249,0.03147662,0.01969365,0.13899918,0.03771253,0.46163765
0.20710355,1.65977343,0.71726263,0.87617187,0.17762664,0.02986336,0.01893235,0.13118296,0.03766200,0.44999632
0.21310655,1.60598696,0.68985392,0.84740418,0.17102688,0.02839721,0.01814212,0.12403557,0.03781987,0.44030510
0.21910955,1.55872123,0.66540258,0.82154582,0.16508044,0.02708700,0.01733307,0.11759483,0.03819603,0.43268681
0.22511256,1.51838475,0.64406310,0.79884463,0.15984360,0.02593889,0.01651583,0.11188337,0.03879561,0.42722160
0.23111556,1.48523954,0.62592509,0.77947556,0.15536028,0.02495629,0.01570115,0.10690914,0.03961866,0.42394455
0.23711856,1.45939710,0.61101304,0.76353756,0.15166095,0.02413985,0.01489960,0.10266626,0.04066004,0.42284467
0.24312156,1.44081914,0.59928823,0.75105314,0.14876186,0.02348749,0.01412128,0.09913619,0.04190935,0.42386541
0.24912456,1.42932324,0.59065255,0.74197048,0.14666459,0.02299462,0.01337551,0.09628927,0.04335110,0.42690666
0.25512756,1.42459308,0.58495425,0.73616822,0.14535597,0.02265426,0.01267056,0.09408652,0.04496492,0.43182827
0.26113057,1.42619283,0.58199522,0.73346241,0.14480843,0.02245740,0.01201349,0.09248150,0.04672600,0.43845473
0.26713357,1.43358493,0.58153950,0.73361552,0.14498063,0.02239323,0.01140993,0.09142246,0.04860555,0.44658102
0.27313657,1.44615054,0.58332258,0.73634693,0.14581854,0.02244960,0.01086403,0.09085429,0.05057144,0.45597914
0.27913957,1.46321154,0.58706107,0.74134437,0.14725671,0.02261330,0.01037835,0.09072058,0.05258890,0.46640526
0.28514257,1.48405313,0.59246233,0.74827585,0.14921987,0.02287045,0.00995391,0.09096537,0.05462128,0.47760685
0.29114557,1.50794598,0.59923347,0.75680136,0.15162470,0.02320688,0.00959023,0.09153485,0.05663084,0.48932978
0.29714857,1.53416689,0.60708947,0.76658395,0.15438173,0.02360842,0.00928538,0.09237858,0.05857956,0.50132489
0.30315158,1.56201712,0.61576003,0.77729954,0.15739731,0.02406118,0.00903615,0.09345054,0.06042995,0.51335381
0.30915458,1.59083777,0.62499486,0.78864517,0.16057558,0.02455180,0.00883821,0.09470970,0.06214581,0.52519385
0.31515758,1.62002150,0.63456733,0.80034534,0.16382045,0.02506759,0.00868622,0.09612033,0.06369292,0.53664174
0.32116058,1.64902060,0.64427635,0.81215625,0.16703741,0.02559666,0.00857410,0.09765181,0.06503974,0.54751628
0.32716358,1.67735104,0.65394666,0.82386785,0.17013530,0.02612800,0.00849516,0.09927826,0.06615794,0.55765973
0.33316658,1.70459300,0.66342752,0.83530383,0.17302783,0.02665148,0.00844237,0.10097781,0.06702291,0.56693808
0.33916958,1.73038790,0.67259018,0.84631969,0.17563499,0.02715783,0.00840845,0.10273164,0.06761415,0.57524035
0.34517259,1.75443283,0.68132434,0.85679910,0.17788425,0.02763857,0.00838617,0.10452291,0.06791562,0.58247706
0.35117559,1.77647266,0.68953390,0.86664900,0.17971155,0.02808599,0.00836846,0.10633567,0.06791592,0.58857797
0.35717859,1.79629090,0.69713255,0.87579378,0.18106203,0.02849300,0.00834856,0.10815365,0.06760846,0.59348951
0.36318159,1.81369978,0.70403922,0.88416894,0.18189067,0.02885308,0.00832022,0.10995929,0.06699151,0.59717189
0.36918459,1.82853042,0.71017404,0.89171476,0.18216256,0.02916025,0.00827780,0.11173283,0.06606814,0.59959633
0.37518759,1.84062380,0.71545487,0.89837025,0.18185312,0.02940893,0.00821638,0.11345167,0.06484617,0.60074234
0.38119060,1.84982297,0.71979469,0.90406786,0.18094797,0.02959399,0.00813187,0.11508999,0.06333790,0.60059544
0.38719360,1.85596708,0.72310005,0.90872925,0.17944274,0.02971069,0.00802104,0.11661862,0.06155992,0.59914529
0.39319660,1.85888751,0.72527054,0.91226227,0.17734259,0.02975473,0.00788160,0.11800523,0.05953269,0.59638436
0.39919960,1.85840632,0.72619943,0.91455943,0.17466164,0.02972225,0.00771222,0.11921485,0.05728016,0.59230710
0.40520260,1.85433709,0.72577535,0.91549797,0.17142222,0.02960995,0.00751251,0.12021060,0.05482925,0.58690983
0.41120560,1.84648804,0.72388490,0.91494136,0.16765396,0.02941510,0.00728300,0.12095469,0.05220934,0.58019095
0.41720860,1.83466729,0.72041614,0.91274239,0.16339292,0.02913569,0.00702508,0.12140955,0.04945165,0.57215181
0.42321161,1.81868992,0.71526262,0.90874757,0.15868047,0.02877046,0.00674099,0.12153918,0.04658859,0.56279786
0.42921461,1.79838649,0.70832782,0.90280266,0.15356232,0.02831903,0.00643363,0.12131050,0.04365313,0.55214012
0.43521761,1.77361262,0.69952984,0.89475908,0.14808746,0.02778194,0.00610654,0.12069466,0.04067811,0.54019681
0.44122061,1.74425902,0.68880592,0.88448092,0.14230714,0.02716075,0.00576378,0.11966840,0.03769566,0.52699513
0.44722361,1.71026153,0.67611681,0.87185218,0.13627401,0.02645807,0.00540976,0.11821517,0.03473653,0.51257286
0.45322661,1.67161068,0.66145050,0.85678386,0.13004125,0.02567757,0.00504919,0.11632619,0.03182957,0.49697994
0.45922961,1.62836017,0.64482543,0.83922062,0.12366187,0.02482400,0.00468691,0.11400115,0.02900128,0.48027971
0.46523262,1.58063386,0.62629274,0.81914662,0.11718819,0.02390314,0.00432784,0.11124881,0.02627542,0.46254985
0.47123562,1.52863091,0.60593766,0.79659023,0.11067134,0.02292175,0.00397686,0.10808721,0.02367270,0.44388287
0.47723862,1.47262857,0.58387975,0.77162737,0.10416097,0.02188747,0.00363873,0.10454369,0.02121064,0.42438620
0.48324162,1.41298266,0.56027219,0.74438328,0.09770510,0.02080873,0.00331808,0.10065455,0.01890353,0.40418163
0.48924462,1.35012533,0.53529989,0.71503255,0.09134998,0.01969461,0.00301938,0.09646452,0.01676241,0.38340440
0.49524762,1.28456033,0.50917661,0.68379750,0.08514014,0.01855465,0.00274689,0.09202596,0.01479528,0.36220163
0.50125063,1.21685580,0.48214119,0.65094470,0.07911846,0.01739873,0.00250472,0.08739785,0.01300731,0.34073039
0.50725363,1.14763477,0.45445288,0.61678011,0.07332622,0.01623684,0.00229686,0.08264465,0.01140114,0.31915527
0.51325663,1.07756394,0.42638613,0.58164260,0.06780330,0.01507894,0.00212723,0.07783501,0.00997727,0.29764565
0.51925963,1.00734081,0.39822484,0.54589660,0.06258822,0.01393475,0.00199973,0.07304041,0.00873442,0.27637274
0.52526263,0.93768001,0.37025642,0.50992371,0.05771831,0.01281357,0.00191830,0.06833375,0.00766998,0.25550647
0.53126563,0.86929906,0.34276577,0.47411402,0.05322965,0.01172414,0.00188700,0.06378802,0.00678041,0.23521236
0.53726863,0.80290433,0.31602940,0.43885725,0.04915717,0.01067447,0.00191006,0.05947486,0.00606161,0.21564848
0.54327164,0.73917744,0.29030996,0.40453411,0.04553450,0.00967174,0.00199189,0.05546338,0.00550927,0.19696267
0.54927464,0.67876280,0.26585113,0.37150826,0.04239382,0.00872222,0.00213712,0.05181882,0.00511920,0.17928997
0.55527764,0.62225644,0.24287332,0.34011909,0.03976568,0.00783116,0.00235060,0.04860156,0.00488750,0.16275049
0.56128064,0.57019658,0.22156992,0.31067554,0.03767861,0.00700280,0.00263729,0.04586600,0.00481075,0.14744774
0.56728364,0.52305596,0.20210445,0.28345112,0.03615882,0.00624036,0.00300226,0.04365965,0.00488608,0.13346735
0.57328664,0.48123620,0.18460845,0.25868025,0.03522966,0.00554604,0.00345052,0.04202233,0.00511119,0.12087636
0.57928964,0.44506394,0.16918016,0.23655584,0.03491118,0.00492109,0.00398688,0.04098537,0.00548429,0.10972293
0.58529265,0.41478893,0.15588398,0.21722822,0.03521954,0.00436587,0.00461580,0.04057095,0.00600393,0.10003654
0.59129565,0.39058373,0.14475059,0.20080521,0.03616643,0.00387996,0.00534113,0.04079149,0.00666889,0.09182860
0.59729865,0.37254493,0.13577773,0.18735325,0.03775855,0.00346225,0.00616594,0.04164922,0.00747793,0.08509340
0.60330165,0.36069572,0.12893151,0.17689948,0.03999709,0.00311104,0.00709224,0.04313570,0.00842957,0.07980939
0.60930465,0.35498952,0.12414819,0.16943458,0.04287731,0.00282416,0.00812082,0.04523164,0.00952182,0.07594067
0.61530765,0.35531462,0.12133642,0.16491614,0.04638827,0.00259912,0.00925099,0.04790675,0.01075202,0.07343880
0.62131066,0.36149965,0.12037982,0.16327267,0.05051269,0.00243317,0.01048043,0.05111983,0.01211660,0.07224463
0.62731366,0.37331970,0.12113992,0.16440776,0.05522713,0.00232345,0.01180508,0.05481911,0.01361097,0.07229030
0.63331666,0.39050322,0.12345932,0.16820464,0.06050231,0.00226705,0.01321905,0.05894278,0.01522939,0.07350142
0.63931966,0.41273937,0.12716528,0.17453079,0.06630381,0.00226113,0.01471466,0.06341990,0.01696502,0.07579916
0.64532266,0.43968607,0.13207337,0.18324264,0.07259302,0.00230296,0.01628254,0.06817148,0.01880996,0.07910250
0.65132566,0.47097846,0.13799148,0.19419034,0.07932843,0.00239003,0.01791174,0.07311203,0.02075536,0.08333041
0.65732866,0.50623786,0.14472398,0.20722236,0.08646717,0.00252005,0.01959006,0.07815129,0.02279171,0.08840412
0.66333167,0.54508096,0.15207592,0.22218999,0.09396679,0.00269099,0.02130438,0.08319624,0.02490905,0.09424918
0.66933467,0.58712915,0.15985738,0.23895165,0.10178720,0.00290115,0.02304101,0.08815337,0.02709733,0.10079757
0.67533767,0.63201771,0.16788771,0.25737671,0.10989268,0.00314912,0.02478623,0.09293108,0.02934674,0.10798949
0.68134067,0.67940443,0.17599953,0.27734889,0.11825383,0.00343380,0.02652671,0.09744210,0.03164803,0.11577501
0.68734367,0.72897743,0.18404249,0.29876897,0.12684935,0.00375438,0.02825008,0.10160591,0.03399289,0.12411534
0.69334667,0.78046162,0.19188651,0.32155663,0.13566749,0.00411028,0.02994535,0.10535102,0.03637413,0.13298364
0.69934967,0.83362332,0.19942437,0.34565128,0.14470701,0.00450116,0.03160337,0.10861694,0.03878590,0.14236531
0.70535268,0.88827274,0.20657360,0.37101167,0.15397764,0.00492680,0.03321717,0.11135587,0.04122370,0.15225775
0.71135568,0.94426374,0.21327735,0.39761414,0.16349969,0.00538704,0.03478224,0.11353385,0.04368438,0.16266928
0.71735868,1.00149068,0.21950440,0.42544948,0.17330299,0.00588172,0.03629660,0.11513151,0.04616586,0.17361747
0.72336168,1.05988222,0.22524803,0.45451820,0.18342495,0.00641052,0.03776080,0.11614416,0.04866684,0.18512658
0.72936468,1.11939185,0.23052391,0.48482452,0.19390774,0.00697285,0.03917777,0.11658132,0.05118631,0.19722445
0.73536768,1.17998563,0.23536699,0.51636886,0.20479479,0.00756776,0.04055244,0.11646578,0.05372293,0.20993849
0.74137069,1.24162725,0.23982748,0.54913944,0.21612659,0.00819377,0.04189128,0.11583201,0.05627441,0.22329140
0.74737369,1.30426127,0.24396616,0.58310308,0.22793593,0.00884876,0.04320168,0.11472426,0.05883677,0.23729625
0.75337669,1.36779505,0.24784916,0.61819564,0.24024301,0.00952983,0.04449129,0.11319424,0.06140360,0.25195159
0.75937969,1.43208064,0.25154254,0.65431281,0.25305042,0.01023321,0.04576715,0.11129860,0.06396543,0.26723656
0.76538269,1.49689746,0.25510680,0.69130152,0.26633844,0.01095416,0.04703500,0.10909640,0.06650916,0.28310632
0.77138569,1.56193714,0.25859183,0.72895283,0.28006092,0.01168693,0.04829840,0.10664652,0.06901760,0.29948820
0.77738869,1.62679151,0.26203231,0.76699671,0.29414205,0.01242475,0.04955810,0.10400530,0.07146929,0.31627867
0.78339170,1.69094488,0.26544407,0.80509930,0.30847429,0.01315981,0.05081139,0.10122453,0.07383848,0.33334162
0.78939470,1.75377160,0.26882141,0.84286308,0.32291762,0.01388339,0.05205171,0.09834973,0.07609539,0.35050784
0.79539770,1.81453941,0.27213572,0.87983032,0.33730041,0.01458595,0.05326838,0.09541894,0.07820671,0.36757625
0.80140070,1.87241918,0.27533531,0.91548981,0.35142188,0.01525734,0.05444662,0.09246203,0.08013639,0.38431665
0.80740370,1.92650091,0.27834667,0.94928713,0.36505624,0.01588695,0.05556771,0.08950045,0.08184662,0.40047411
0.81340670,1.97581584,0.28107692,0.98063788,0.37795836,0.01646405,0.05660948,0.08654758,0.08329901,0.41577499
0.81940970,2.01936386,0.28341753,1.00894384,0.38987080,0.01697805,0.05754699,0.08360935,0.08445596,0.42993428
0.82541271,2.05614525,0.28524889,1.03361113,0.40053199,0.01741878,0.05835337,0.08068537,0.08528205,0.44266404
0.83141571,2.08519531,0.28644569,1.05406981,0.40968508,0.01777690,0.05900088,0.07777027,0.08574551,0.45368266
0.83741871,2.10562052,0.28688277,1.06979406,0.41708721,0.01804412,0.05946200,0.07485521,0.08581953,0.46272449
0.84342171,2.11663412,0.28644104,1.08032184,0.42251872,0.01821357,0.05971070,0.07192945,0.08548356,0.46954934
0.84942471,2.11758976,0.28501331,1.08527321,0.42579173,0.01828003,0.05972353,0.06898189,0.08472433,0.47395156
0.85542771,2.10801110,0.28250963,1.08436636,0.42675786,0.01824016,0.05948078,0.06600254,0.08353664,0.47576810
0.86143072,2.08761601,0.27886187,1.07743040,0.42531456,0.01809264,0.05896749,0.06298369,0.08192385,0.47488523
0.86743372,2.05633406,0.27402747,1.06441450,0.42140979,0.01783826,0.05817418,0.05992085,0.07989807,0.47124360
0.87343672,2.01431615,0.26799185,1.04539251,0.41504480,0.01747994,0.05709749,0.05681349,0.07747998,0.46484134
0.87943972,1.96193601,0.26076982,1.02056317,0.40627484,0.01702268,0.05574051,0.05366529,0.07469835,0.45573498
0.88544272,1.89978311,0.25240559,0.99024562,0.39520789,0.01647340,0.05411281,0.05048426,0.07158922,0.44403834
0.89144572,1.82864757,0.24297156,0.95487049,0.38200127,0.01584077,0.05223025,0.04728244,0.06819489,0.42991926
0.89744872,1.74949763,0.23256597,0.91496709,0.36685660,0.01513492,0.05011453,0.04407545,0.06456258,0.41359434
0.90345173,1.66345090,0.22130962,0.87114716,0.35001305,0.01436717,0.04779250,0.04088178,0.06074307,0.39532212
0.90945473,1.57174068,0.20934172,0.82408611,0.33173952,0.01354967,0.04529526,0.03772203,0.05678918,0.37539486
0.91545773,1.47567905,0.19681513,0.77450256,0.31232594,0.01269504,0.04265718,0.03461795,0.05275423,0.35412936
0.92146073,1.37661841,0.18389141,0.72313712,0.29207415,0.01181607,0.03991474,0.03159161,0.04869060,0.33185732
0.92746373,1.27591317,0.17073563,0.67073142,0.27128881,0.01092530,0.03710539,0.02866448,0.04464833,0.30891559
0.93346673,1.17488328,0.15751137,0.61800814,0.25026871,0.01003476,0.03426644,0.02585671,0.04067397,0.28563669
0.93946973,1.07478104,0.14437614,0.56565297,0.22929879,0.00915569,0.03143397,0.02318640,0.03680957,0.26234018
0.94547274,0.97676227,0.13147723,0.51429903,0.20864323,0.00829827,0.02864189,0.02066917,0.03309185,0.23932491
0.95147574,0.88186305,0.11894826,0.46451426,0.18853971,0.00747150,0.02592110,0.01831775,0.02955175,0.21686264
0.95747874,0.79098219,0.10690656,0.41679207,0.16919513,0.00668301,0.02329886,0.01614183,0.02621407,0.19519309
0.96348174,0.70487008,0.09545120,0.37154542,0.15078274,0.00593907,0.02079830,0.01414799,0.02309744,0.17452049
0.96948474,0.62412355,0.08466202,0.32910417,0.13344069,0.00524450,0.01843819,0.01233984,0.02021447,0.15501169
0.97548774,0.54918652,0.07459929,0.28971553,0.11727189,0.00460277,0.01623279,0.01071826,0.01757207,0.13679578
0.98149075,0.48035586,0.06530414,0.25354739,0.10234521,0.00401604,0.01419195,0.00928170,0.01517191,0.11996500
0.98749375,0.41779155,0.05679964,0.22069381,0.08869754,0.00348529,0.01232130,0.00802658,0.01301106,0.10457684
0.99349675,0.36153038,0.04909231,0.19118253,0.07633682,0.00301044,0.01062259,0.00694775,0.01108264,0.09065716
0.99949975,0.31150216,0.04217409,0.16498373,0.06524558,0.00259056,0.00909414,0.00603896,0.00937651,0.07820391
1.00550275,0.26754759,0.03602456,0.14201957,0.05538496,0.00222396,0.00773129,0.00529329,0.00788005,0.06719150
1.01150575,0.22943667,0.03061327,0.12217409,0.04669884,0.00190842,0.00652695,0.00470365,0.00657878,0.05757536
1.01750875,0.19688716,0.02590215,0.10530301,0.03911802,0.00164132,0.00547214,0.00426314,0.00545711,0.04929657
1.02351176,0.16958219,0.02184792,0.09124304,0.03256425,0.00141981,0.00455651,0.00396543,0.00449888,0.04228646
1.02951476,0.14718654,0.01840426,0.07982044,0.02695390,0.00124096,0.00376883,0.00380513,0.00368793,0.03647088
1.03551776,0.12936132,0.01552395,0.07085863,0.02220141,0.00110186,0.00309744,0.00377803,0.00300853,0.03177420
1.04152076,0.11577665,0.01316065,0.06418473,0.01822218,0.00099973,0.00253068,0.00388138,0.00244580,0.02812285
1.04752376,0.10612240,0.01127062,0.05963503,0.01493504,0.00093204,0.00205719,0.00411406,0.00198597,0.02544836
1.05352676,0.10011691,0.00981400,0.05705928,0.01226430,0.00089652,0.00166624,0.00447683,0.00161665,0.02369005
1.05952976,0.09751387,0.00875608,0.05632404,0.01014129,0.00089128,0.00134790,0.00497243,0.00132700,0.02279708
1.06553277,0.09810742,0.00806817,0.05731505,0.00850555,0.00091480,0.00109328,0.00560575,0.00110783,0.02273019
1.07153577,0.10173583,0.00772841,0.05993881,0.00730559,0.00096601,0.00089462,0.00638403,0.00095172,0.02346298
1.07753877,0.10828380,0.00772235,0.06412349,0.00649936,0.00104424,0.00074539,0.00731694,0.00085307,0.02498276
1.08354177,0.11768372,0.00804338,0.06981921,0.00605447,0.00114927,0.00064035,0.00841675,0.00080810,0.02729109
1.08954477,0.12991588,0.00869309,0.07699791,0.00594807,0.00128133,0.00057561,0.00969847,0.00081486,0.03040392
1.09554777,0.14500790,0.00968144,0.08565275,0.00616665,0.00144107,0.00054860,0.01117995,0.00087326,0.03435148
1.10155078,0.16303323,0.01102690,0.09579714,0.00670560,0.00162956,0.00055814,0.01288198,0.00098505,0.03917771
1.10755378,0.18410885,0.01275644,0.10746339,0.00756866,0.00184826,0.00060437,0.01482828,0.00115377,0.04493934
1.11355678,0.20839199,0.01490539,0.12070087,0.00876721,0.00209894,0.00068880,0.01704547,0.00138475,0.05170467
1.11955978,0.23607575,0.01751722,0.13557378,0.01031945,0.00238372,0.00081427,0.01956289,0.00168506,0.05955180
1.12556278,0.26738351,0.02064312,0.15215828,0.01224942,0.00270492,0.00098493,0.02241234,0.00206346,0.06856642
1.13156578,0.30256186,0.02434142,0.17053904,0.01458600,0.00306502,0.00120619,0.02562757,0.00253026,0.07883917
1.13756878,0.34187213,0.02867680,0.19080505,0.01736163,0.00346656,0.00148469,0.02924370,0.00309722,0.09046245
1.14357179,0.38558012,0.03371928,0.21304474,0.02061103,0.00391204,0.00182820,0.03329633,0.00377739,0.10352676
1.14957479,0.43394438,0.03954292,0.23734038,0.02436970,0.00440376,0.00224551,0.03782049,0.00458485,0.11811662
1.15557779,0.48720279,0.04622428,0.26376178,0.02867242,0.00494370,0.00274633,0.04284940,0.00553440,0.13430609
1.16158079,0.54555799,0.05384060,0.29235954,0.03355150,0.00553336,0.00334103,0.04841292,0.00664123,0.15215411
1.16758379,0.60916172,0.06246767,0.32315788,0.03903513,0.00617357,0.00404044,0.05453599,0.00792043,0.17169966
1.17358679,0.67809878,0.07217750,0.35614746,0.04514554,0.00686439,0.00485555,0.06123678,0.00938652,0.19295707
1.17958979,0.75237102,0.08303572,0.39127839,0.05189730,0.00760487,0.00579717,0.06852486,0.01105280,0.21591162
1.18559280,0.83188231,0.09509883,0.42845386,0.05929560,0.00839295,0.00687547,0.07639933,0.01293076,0.24051567
1.19159580,0.91642500,0.10841131,0.46752483,0.06733472,0.00922535,0.00809960,0.08484705,0.01502933,0.26668548
1.19759880,1.00566886,0.12300277,0.50828603,0.07599667,0.01009743,0.00947712,0.09384103,0.01735415,0.29429916
1.20360180,1.09915327,0.13888511,0.55047384,0.08525008,0.01100319,0.01101352,0.10333913,0.01990687,0.32319570
1.20960480,1.19628332,0.15604985,0.59376613,0.09504947,0.01193523,0.01271166,0.11328302,0.02268443,0.35317536
1.21560780,1.29633049,0.17446578,0.63778461,0.10533485,0.01288483,0.01457126,0.12359777,0.02567843,0.38400160
1.22161081,1.39843823,0.19407695,0.68209959,0.11603177,0.01384201,0.01658839,0.13419181,0.02887456,0.41540444
1.22761381,1.50163284,0.21480128,0.72623719,0.12705190,0.01479577,0.01875506,0.14495761,0.03225225,0.44708535
1.23361681,1.60483943,0.23652961,0.76968908,0.13829405,0.01573423,0.02105888,0.15577293,0.03578442,0.47872346
1.23961981,1.70690285,0.25912562,0.81192426,0.14964565,0.01664496,0.02348281,0.16650271,0.03943745,0.50998302
1.24562281,1.80661283,0.28242646,0.85240264,0.16098484,0.01751524,0.02600513,0.17700164,0.04317144,0.54052176
1.25162581,1.90273284,0.30624416,0.89058982,0.17218282,0.01833247,0.02859951,0.18711725,0.04694066,0.56999988
1.25762881,1.99403138,0.33036802,0.92597260,0.18310673,0.01908446,0.03123527,0.19669350,0.05069429,0.59808929
1.26363182,2.07931474,0.35456770,0.95807441,0.19362276,0.01975987,0.03387784,0.20557479,0.05437742,0.62448278
1.26963482,2.15745987,0.37859717,0.98647013,0.20359942,0.02034850,0.03648940,0.21361011,0.05793224,0.64890264
1.27563782,2.22744607,0.40219941,1.01079946,0.21291099,0.02084164,0.03902970,0.22065737,0.06129953,0.67110851
1.28164082,2.28838421,0.42511165,1.03077845,0.22144088,0.02123236,0.04145704,0.22658761,0.06442019,0.69090392
1.28764382,2.33954231,0.44707103,1.04620837,0.22908487,0.02151575,0.04372937,0.23128893,0.06723696,0.70814149
1.29364682,2.38036642,0.46782063,1.05698190,0.23575408,0.02168904,0.04580548,0.23467003,0.06969613,0.72272642
1.29964982,2.41049593,0.48711548,1.06308592,0.24137754,0.02175174,0.04764621,0.23666312,0.07174927,0.73461820
1.30565283,2.42977287,0.50472845,1.06460127,0.24590430,0.02170560,0.04921569,0.23722623,0.07335476,0.74383054
1.31165583,2.43824464,0.52045580,1.06169909,0.24930495,0.02155459,0.05048249,0.23634458,0.07447922,0.75042950
1.31765883,2.43616039,0.53412212,1.05463433,0.25157255,0.02130473,0.05142068,0.23403117,0.07509866,0.75452998
1.32366183,2.42396104,0.54558449,1.04373638,0.25272277,0.02096391,0.05201068,0.23032644,0.07519932,0.75629079
1.32966483,2.40226364,0.55473574,1.02939768,0.25279351,0.02054159,0.05223997,0.22529708,0.07477819,0.75590841
1.33566783,2.37184058,0.56150659,1.01206044,0.25184363,0.02004852,0.05210354,0.21903392,0.07384315,0.75360991
1.34167084,2.33359466,0.56586664,0.99220232,0.24995120,0.01949637,0.05160403,0.21164920,0.07241270,0.74964514
1.34767384,2.28853098,0.56782420,0.97032159,0.24721105,0.01889739,0.05075166,0.20327309,0.07051537,0.74427860
1.35367684,2.23772669,0.56742485,0.94692226,0.24373186,0.01826405,0.04956391,0.19404987,0.06818877,0.73778125
1.35967984,2.18229980,0.56474900,0.92249990,0.23963280,0.01760864,0.04806491,0.18413366,0.06547833,0.73042252
1.36568284,2.12337809,0.55990837,0.89752839,0.23503993,0.01694302,0.04628458,0.17368412,0.06243582,0.72246276
1.37168584,2.06206914,0.55304174,0.87244829,0.23008237,0.01627825,0.04425769,0.16286213,0.05911773,0.71414639
1.37768884,1.99943247,0.54430999,0.84765682,0.22488850,0.01562436,0.04202273,0.15182563,0.05558346,0.70569576
1.38369185,1.93645446,0.53389081,0.82349988,0.21958221,0.01499018,0.03962064,0.14072587,0.05189360,0.69730605
1.38969485,1.87402687,0.52197324,0.80026615,0.21427936,0.01438314,0.03709364,0.12970407,0.04810820,0.68914107
1.39569785,1.81292932,0.50875225,0.77818328,0.20908464,0.01380920,0.03448395,0.11888864,0.04428519,0.68133022
1.40170085,1.75381605,0.49442364,0.75741612,0.20408883,0.01327280,0.03183268,0.10839302,0.04047896,0.67396642
1.40770385,1.69720725,0.47917938,0.73806695,0.19936657,0.01277686,0.02917880,0.09831417,0.03673917,0.66710516
1.41370685,1.64348474,0.46320358,0.72017735,0.19497473,0.01232284,0.02655823,0.08873172,0.03310982,0.66076455
1.41970985,1.59289212,0.44666924,0.70373178,0.19095146,0.01191082,0.02400316,0.07970774,0.02962860,0.65492633
1.42571286,1.54553884,0.42973568,0.68866243,0.18731582,0.01153964,0.02154148,0.07128710,0.02632650,0.64953785
1.43171586,1.50140820,0.41254694,0.67485514,0.18406809,0.01120702,0.01919650,0.06349829,0.02322765,0.64451483
1.43771886,1.46036839,0.39523081,0.66215627,0.18119074,0.01090974,0.01698678,0.05635474,0.02034954,0.63974492
1.44372186,1.42218655,0.37789870,0.65038014,0.17864993,0.01064382,0.01492614,0.04985640,0.01770325,0.63509197
1.44972486,1.38654492,0.36064612,0.63931686,0.17639758,0.01040471,0.01302390,0.04399159,0.01529405,0.63040084
1.45572786,1.35305873,0.34355366,0.62874049,0.17437384,0.01018746,0.01128515,0.03873901,0.01312201,0.62550281
1.46173087,1.32129533,0.32668845,0.61841705,0.17250997,0.00998693,0.00971120,0.03406976,0.01118277,0.62022124
1.46773387,1.29079378,0.31010585,0.60811255,0.17073148,0.00979794,0.00830004,0.02994943,0.00946834,0.61437770
1.47373687,1.26108464,0.29385135,0.59760055,0.16896137,0.00961542,0.00704695,0.02634001,0.00796794,0.60779806
1.47973987,1.23170926,0.27796258,0.58666939,0.16712354,0.00943461,0.00594501,0.02320175,0.00666881,0.60031879
1.48574287,1.20223830,0.26247129,0.57512877,0.16514605,0.00925117,0.00498568,0.02049485,0.00555701,0.59179301
1.49174587,1.17228889,0.24740522,0.56281564,0.16296434,0.00906126,0.00415936,0.01818094,0.00461812,0.58209633
1.49774887,1.14154022,0.23278991,0.54959929,0.16052411,0.00886173,0.00345586,0.01622441,0.00383792,0.57113225
1.50375188,1.10974714,0.21865034,0.53538552,0.15778400,0.00865012,0.00286491,0.01459354,0.00320293,0.55883704
1.50975488,1.07675159,0.20501241,0.52011987,0.15471778,0.00842478,0.00237652,0.01326143,0.00270096,0.54518384
1.51575788,1.04249157,0.19190420,0.50378976,0.15131619,0.00818491,0.00198133,0.01220678,0.00232144,0.53018594
1.52176088,1.00700767,0.17935713,0.48642565,0.14758823,0.00793058,0.00167091,0.01141452,0.00205579,0.51389916
1.52776388,0.97044681,0.16740692,0.46810099,0.14356191,0.00766273,0.00143797,0.01087631,0.00189768,0.49642318
1.53376688,0.93306346,0.15609439,0.44893124,0.13928458,0.00738321,0.00127655,0.01059085,0.00184313,0.47790169
