energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.00450225,3.37655845,-9.46749364,0.00119400,-0.00453578,0.07178483,-1.16308804,0.07826720,-0.39108143,0.25157268,-6.14675705,0.18966295,-0.94609391,2.28715704,-0.89743072,0.00071150,-0.05470632,0.93195160,-1.22402715
-2.99849925,3.31513723,-9.35924163,0.00099798,-0.00468767,0.06908538,-1.11980658,0.07209113,-0.38758288,0.25076421,-6.11642516,0.19135236,-0.91677944,2.25136476,-0.86867883,0.00064386,-0.05547877,0.90460852,-1.22017276
-2.99249625,3.26803156,-9.24053068,0.00083094,-0.00482118,0.06694897,-1.08101019,0.06656840,-0.38301412,0.25168826,-6.07193981,0.19470747,-0.89035743,2.22192860,-0.84232662,0.00059178,-0.05628769,0.88352584,-1.21230171
-2.98649325,3.23518021,-9.11077067,0.00068964,-0.00493322,0.06538839,-1.04632907,0.06170670,-0.37737514,0.25434237,-6.01335329,0.19967215,-0.86644019,2.19879208,-0.81819693,0.00055658,-0.05710549,0.86871662,-1.20043692
-2.98049025,3.21631786,-8.96950833,0.00057113,-0.00502123,0.06440621,-1.01532530,0.05751617,-0.37068542,0.25868536,-5.94090561,0.20617321,-0.84460854,2.18181669,-0.79606922,0.00053993,-0.05790448,0.86009988,-1.18466654
-2.97448724,3.21100913,-8.81650448,0.00047272,-0.00508324,0.06399582,-0.98751514,0.05401078,-0.36298511,0.26464025,-5.85505824,0.21412359,-0.82443030,2.17080214,-0.77569340,0.00054387,-0.05865820,0.85751142,-1.16514740
-2.96848424,3.21868822,-8.65180399,0.00039202,-0.00511793,0.06414282,-0.96239120,0.05120947,-0.35433575,0.27209832,-5.75652228,0.22342598,-0.80547820,2.16550875,-0.75680382,0.00057095,-0.05934268,0.86071720,-1.14210683
-2.96248124,3.23870239,-8.47579371,0.00032693,-0.00512468,0.06482683,-0.93944373,0.04913724,-0.34482020,0.28092430,-5.64627840,0.23397700,-0.78734661,2.16568083,-0.73913283,0.00062423,-0.05993756,0.86942852,-1.11584267
-2.95647824,3.27035744,-8.28924441,0.00027562,-0.00510359,0.06602335,-0.91818011,0.04782590,-0.33454204,0.29096240,-5.52558589,0.24567157,-0.76966649,2.17106999,-0.72242312,0.00070742,-0.06042693,0.88331851,-1.08672119
-2.95047524,3.31296319,-8.09333351,0.00023655,-0.00505550,0.06770587,-0.89814189,0.04731468,-0.32362426,0.30204287,-5.39597921,0.25840749,-0.75211799,2.18145748,-0.70643869,0.00082490,-0.06079995,0.90203909,-1.05517305
-2.94447224,3.36587713,-7.88964669,0.00020845,-0.00498196,0.06984798,-0.87891893,0.04765042,-0.31220749,0.31398895,-5.25925080,0.27208999,-0.73444044,2.19667454,-0.69097376,0.00098180,-0.06105118,0.92523785,-1.02168716
-2.93846923,3.42854410,-7.68015775,0.00019027,-0.00488519,0.07242536,-0.86016021,0.04888752,-0.30044763,0.32662389,-5.11742012,0.28663595,-0.71643949,2.21661979,-0.67585962,0.00118400,-0.06118059,0.95257396,-0.98680281
-2.93246623,3.50053056,-7.46718744,0.00018121,-0.00476804,0.07541767,-0.84158113,0.05108745,-0.28851322,0.33977764,-4.97268936,0.30197769,-0.69799125,2.24127318,-0.66096921,0.00143814,-0.06119324,0.98373254,-0.95110027
-2.92646323,3.58155136,-7.25334300,0.00018066,-0.00463389,0.07881008,-0.82296744,0.05431791,-0.27658243,0.35329308,-4.82738760,0.31806602,-0.67904356,2.27070536,-0.64621935,0.00175161,-0.06109871,1.01843675,-0.91519012
-2.92046023,3.67148782,-7.04144179,0.00018822,-0.00448657,0.08259445,-0.80417580,0.05865159,-0.26484000,0.36703136,-4.68390572,0.33487236,-0.65961447,2.30508237,-0.63157091,0.00213248,-0.06091025,1.05645706,-0.87970189
-2.91445723,3.77039581,-6.83442281,0.00020363,-0.00433024,0.08677007,-0.78513134,0.06416445,-0.25347409,0.38087625,-4.54462502,0.35238972,-0.63978830,2.34466479,-0.61702690,0.00258938,-0.06064377,1.09761718,-0.84527236
-2.90845423,3.87850290,-6.63525085,0.00022676,-0.00416930,0.09134386,-0.76582260,0.07093371,-0.24267323,0.39473715,-4.41184315,0.37063241,-0.61970942,2.38980136,-0.60262895,0.00313136,-0.06031667,1.14179634,-0.81253391
-2.90245123,3.99619415,-6.44681843,0.00025760,-0.00400828,0.09633000,-0.74629421,0.07903531,-0.23262345,0.40855073,-4.28770105,0.38963437,-0.59957432,2.44091687,-0.58845235,0.00376772,-0.05994666,1.18892765,-0.78210354
-2.89644822,4.12398667,-6.27185048,0.00029621,-0.00385166,0.10174905,-0.72663804,0.08854113,-0.22350559,0.42228103,-4.17411464,0.40944604,-0.57962222,2.49849438,-0.57460009,0.00450771,-0.05955054,1.23899262,-0.75457268
-2.89044522,4.26249316,-6.11281665,0.00034267,-0.00370383,0.10762641,-0.70698310,0.09951581,-0.21549292,0.43591810,-4.07271487,0.43012993,-0.56012475,2.56305217,-0.56119625,0.00536027,-0.05914311,1.29201188,-0.73049831
-2.88444222,4.41237591,-5.97185550,0.00039710,-0.00356895,0.11399036,-0.68748492,0.11201340,-0.20874909,0.44947517,-3.98479903,0.45175483,-0.54137506,2.63511611,-0.54837903,0.00633369,-0.05873626,1.34803262,-0.71039540
-2.87843922,4.57429252,-5.85071383,0.00045956,-0.00345083,0.12086968,-0.66831479,0.12607373,-0.20342626,0.46298453,-3.91129589,0.47438912,-0.52367669,2.71518807,-0.53629384,0.00743523,-0.05833819,1.40711316,-0.69473095
-2.87243622,4.74883579,-5.75070375,0.00053008,-0.00335286,0.12829084,-0.64964933,0.14171889,-0.19966359,0.47649235,-3.85274617,0.49809319,-0.50733265,2.80371181,-0.52508666,0.00867072,-0.05795295,1.46930554,-0.68391940
-2.86643322,4.93647031,-5.67267862,0.00060857,-0.00327793,0.13627514,-0.63166082,0.15894965,-0.19758590,0.49005272,-3.80929905,0.52291156,-0.49263491,2.90103736,-0.51489791,0.01004413,-0.05758022,1.53463695,-0.67831952
-2.86043022,5.13746881,-5.61702800,0.00069484,-0.00322834,0.14483578,-0.61450860,0.17774217,-0.19730245,0.50372128,-3.78072462,0.54886502,-0.47985465,3.00738573,-0.50585707,0.01155721,-0.05721539,1.60309093,-0.67823245
-2.85442721,5.35185154,-5.58369073,0.00078853,-0.00320580,0.15397501,-0.59833171,0.19804506,-0.19890593,0.51754875,-3.76644095,0.57594314,-0.46923335,3.12281546,-0.49807804,0.01320906,-0.05684986,1.67458961,-0.68390062
-2.84842421,5.57933221,-5.57218395,0.00088911,-0.00321129,0.16368172,-0.58324307,0.21977697,-0.20247138,0.53157477,-3.76555411,0.60409782,-0.46097509,3.24719288,-0.49165543,0.01499583,-0.05647166,1.74897783,-0.69550733
-2.84242121,5.81927357,-5.58164554,0.00099586,-0.00324515,0.17392943,-0.56932518,0.24282498,-0.20805517,0.54582247,-3.77690839,0.63323812,-0.45523992,3.38016783,-0.48666178,0.01691045,-0.05606618,1.82601027,-0.71317656
-2.83641821,6.07065595,-5.61088634,0.00110786,-0.00330697,0.18467498,-0.55662739,0.26704368,-0.21569390,0.56029403,-3.79914379,0.66322680,-0.45213862,3.52115639,-0.48314554,0.01894247,-0.05561706,1.90534254,-0.73697285
-2.83041521,6.33206121,-5.65844871,0.00122397,-0.00339567,0.19585795,-0.54516477,0.29225543,-0.22540333,0.57496756,-3.83075733,0.69387904,-0.45172886,3.66933228,-0.48112995,0.02107797,-0.05510725,1.98652676,-0.76690082
-2.82441221,6.60167412,-5.72266749,0.00134288,-0.00350944,0.20740102,-0.53491837,0.31825161,-0.23717718,0.58979548,-3.87016500,0.72496334,-0.45401271,3.82362785,-0.48061260,0.02329965,-0.05451998,2.06901233,-0.80290432
-2.81840920,6.87730240,-5.80172989,0.00146306,-0.00364584,0.21921121,-0.52583687,0.34479514,-0.25098593,0.60470461,-3.91576097,0.75620491,-0.45893557,3.98274555,-0.48156566,0.02558705,-0.05383976,2.15215201,-0.84486500
-2.81240620,7.15641556,-5.89373129,0.00158284,-0.00380183,0.23118203,-0.51783938,0.37162412,-0.26677576,0.61959785,-3.96597136,0.78729141,-0.46638663,4.14518008,-0.48393658,0.02791688,-0.05305326,2.23521331,-0.89260044
-2.80640320,7.43620203,-5.99672440,0.00170042,-0.00397381,0.24319656,-0.51081920,0.39845671,-0.28446749,0.63435749,-4.01930018,0.81788102,-0.47620063,4.30925096,-0.48764931,0.03026354,-0.05215008,2.31739489,-0.94586181
-2.80040020,7.71364277,-6.10876012,0.00181391,-0.00415772,0.25513129,-0.50464836,0.42499712,-0.30395581,0.64884993,-4.07436594,0.84761252,-0.48816112,4.47314473,-0.49260593,0.03259971,-0.05112328,2.39784732,-1.00433147
-2.79439720,7.98559855,-6.22791929,0.00192140,-0.00434915,0.26686054,-0.49918280,0.45094249,-0.32510880,0.66293162,-4.12992781,0.87611696,-0.50200494,4.63496521,-0.49868852,0.03489715,-0.04996981,2.47569737,-1.06762076
-2.78839420,8.24890763,-6.35233534,0.00202097,-0.00454341,0.27826135,-0.49426785,0.47599055,-0.34776792,0.67645570,-4.18490148,0.90303054,-0.51742799,4.79279019,-0.50576144,0.03712752,-0.04869061,2.55007481,-1.13526840
-2.78239120,8.50048923,-6.48020862,0.00211078,-0.00473570,0.28921852,-0.48974398,0.49984773,-0.37174854,0.68927922,-4.23836493,0.92800806,-0.53409213,4.94473183,-0.51367386,0.03926321,-0.04729063,2.62014042,-1.20673997
-2.77638819,8.73744823,-6.60981387,0.00218912,-0.00492122,0.29962962,-0.48545247,0.52223748,-0.39684106,0.70127029,-4.28955559,0.95073631,-0.55163305,5.08899830,-0.52226255,0.04127834,-0.04577857,2.68511397,-1.28142897
-2.77038519,8.95717582,-6.73950288,0.00225446,-0.00509527,0.30940959,-0.48124101,0.54290838,-0.42281287,0.71231480,-4.33786043,0.97094682,-0.56966895,5.22395357,-0.53135501,0.04314958,-0.04416648,2.74430080,-1.35865989
-2.76438219,9.15744109,-6.86770437,0.00230550,-0.00525347,0.31849478,-0.47696891,0.56164179,-0.44941098,0.72232234,-4.38280101,0.98842724,-0.58780981,5.34817240,-0.54077289,0.04485693,-0.04246927,2.79711574,-1.43769364
-2.75837919,9.33646869,-6.99292376,0.00234124,-0.00539182,0.32684607,-0.47251185,0.57825854,-0.47636557,0.73123094,-4.42401569,1.00303089,-0.60566699,5.46048763,-0.55033566,0.04638450,-0.04070409,2.84310305,-1.51773578
-2.75237619,9.49299831,-7.11374457,0.00236095,-0.00550688,0.33445094,-0.46776614,0.59262453,-0.50339429,0.73901021,-4.46124114,1.01468375,-0.62286304,5.56002717,-0.55986456,0.04772096,-0.03888966,2.88195156,-1.59794745
-2.74637319,9.62632246,-7.22883357,0.00236428,-0.00559585,0.34132430,-0.46265214,0.60465466,-0.53020729,0.74566281,-4.49429511,1.02338870,-0.63904117,5.64623854,-0.56918679,0.04885993,-0.03704563,2.91350407,-1.67745933
-2.74037019,9.73630022,-7.33695070,0.00235120,-0.00565669,0.34750788,-0.45711708,0.61431522,-0.55651294,0.75122403,-4.52306204,1.02922649,-0.65387434,5.71889952,-0.57813981,0.04980010,-0.03519192,2.93776048,-1.75538813
-2.73436718,9.82334575,-7.43696452,0.00232206,-0.00568817,0.35306834,-0.45113689,0.62162421,-0.58202403,0.75575948,-4.54748263,1.03235350,-0.66707361,5.77811387,-0.58657565,0.05054519,-0.03334818,2.95487449,-1.83085552
-2.72836418,9.88839158,-7.52787286,0.00227751,-0.00568996,0.35809389,-0.44471717,0.62664975,-0.60646428,0.75936099,-4.56754806,1.03299608,-0.67839534,5.82429242,-0.59436518,0.05110355,-0.03153325,2.96514391,-1.90300882
-2.72236118,9.93282839,-7.60882792,0.00221857,-0.00566260,0.36268979,-0.43789329,0.62950656,-0.62957499,0.76214089,-4.58329875,1.03144182,-0.68764723,5.85812001,-0.60140200,0.05148775,-0.02976482,2.96899490,-1.97104275
-2.71635818,9.95842388,-7.67916433,0.00214650,-0.00560752,0.36697267,-0.43072943,0.63035055,-0.65112149,0.76422500,-4.59482729,1.02802801,-0.69469275,5.88051020,-0.60760605,0.05171377,-0.02805910,2.96696096,-2.03422143
-2.71035518,9.96722492,-7.73842794,0.00206283,-0.00552696,0.37106413,-0.42331678,0.62937187,-0.67089923,0.76574468,-4.60228457,1.02312766,-0.69945396,5.89254989,-0.61292646,0.05180019,-0.02643068,2.95965751,-2.09189979
-2.70435218,9.96144782,-7.78640298,0.00196927,-0.00542392,0.37508379,-0.41577076,0.62678656,-0.68873911,0.76682835,-4.60588769,1.01713390,-0.70191251,5.89543687,-0.61734365,0.05176721,-0.02489240,2.94775323,-2.14354313
-2.69834917,9.94336257,-7.82313498,0.00186768,-0.00530206,0.37914222,-0.40822743,0.62282735,-0.70451196,0.76759306,-4.60592837,1.01044327,-0.70210878,5.89041382,-0.62087045,0.05163564,-0.02345540,2.93193967,-2.18874413
-2.69234617,9.91517726,-7.84894682,0.00176000,-0.00516555,0.38333409,-0.40083917,0.61773398,-0.71813180,0.76813645,-4.60277991,1.00343878,-0.70013921,5.87870233,-0.62355219,0.05142581,-0.02212912,2.91290036,-2.22723620
-2.68634317,9.87892878,-7.86444559,0.00164820,-0.00501891,0.38773188,-0.39376959,0.61174350,-0.72955769,0.76852972,-4.59690158,0.99647349,-0.69615189,5.86144062,-0.62546546,0.05115668,-0.02092149,2.89128114,-2.25890234
-2.68034017,9.83638592,-7.87051842,0.00153424,-0.00486688,0.39238055,-0.38718805,0.60508101,-0.73879408,0.76881194,-4.58883878,0.98985549,-0.69034044,5.83962866,-0.62671580,0.05084489,-0.01983898,2.86766305,-2.28377895
-2.67433717,9.78897013,-7.86831608,0.00142001,-0.00471422,0.39729350,-0.38126369,0.59795138,-0.74588959,0.76898608,-4.57921837,0.98383490,-0.68293659,5.81408364,-0.62743403,0.05050409,-0.01888678,2.84253917,-2.30205402
-2.66833417,9.73769832,-7.85922386,0.00130728,-0.00456555,0.40244998,-0.37615937,0.59053230,-0.75093406,0.76901713,-4.56873833,0.97859366,-0.67420153,5.78540841,-0.62777151,0.05014440,-0.01806892,2.81629664,-2.31405959
-2.66233117,9.68315103,-7.84482006,0.00119772,-0.00442520,0.40779423,-0.37202546,0.58296904,-0.75405412,0.76883233,-4.55815193,0.97423863,-0.66441640,5.75397466,-0.62789439,0.04977208,-0.01738831,2.78920467,-2.32025848
-2.65632816,9.62546747,-7.82682342,0.00109280,-0.00429701,0.41323634,-0.36899392,0.57537108,-0.75540734,0.76832366,-4.54824672,0.97079823,-0.65387231,5.71992174,-0.62797697,0.04938943,-0.01684685,2.76140921,-2.32122579
-2.65032516,9.56436791,-7.80703124,0.00099383,-0.00418425,0.41865496,-0.36717269,0.56781088,-0.75517509,0.76735246,-4.53981929,0.96822302,-0.64286017,5.68317104,-0.62819459,0.04899495,-0.01644538,2.73293465,-2.31762565
-2.64432216,9.49920181,-7.78725109,0.00090197,-0.00408950,0.42390164,-0.36664070,0.56032468,-0.75355460,0.76575605,-4.53364700,0.96638995,-0.63166074,5.64345509,-0.62871606,0.04858366,-0.01618365,2.70369216,-2.31018425
-2.63831916,9.42901904,-7.76922915,0.00081814,-0.00401452,0.42880662,-0.36744357,0.55291534,-0.75075035,0.76335590,-4.53045828,0.96511029,-0.62053524,5.60035933,-0.62969630,0.04814761,-0.01606027,2.67349456,-2.29966029
-2.63231616,9.35265982,-7.75457875,0.00074315,-0.00396028,0.43318591,-0.36959028,0.54555695,-0.74696539,0.75996713,-4.53090316,0.96414066,-0.60971692,5.55337415,-0.63126907,0.04767662,-0.01607253,2.64207655,-2.28681402
-2.62631316,9.26885811,-7.74471265,0.00067762,-0.00392687,0.43684915,-0.37305096,0.53820080,-0.74239272,0.75540865,-4.53552591,0.96319661,-0.59940387,5.50195366,-0.63354057,0.04715901,-0.01621631,2.60911932,-2.27237651
-2.62031016,9.17635226,-7.74078285,0.00062203,-0.00391358,0.43960801,-0.37775579,0.53078261,-0.73720747,0.74951354,-4.54474137,0.96196813,-0.58975328,5.44557783,-0.63658381,0.04658247,-0.01648593,2.57427808,-2.25702039
-2.61430715,9.07399641,-7.74363093,0.00057675,-0.00391887,0.44128462,-0.38359524,0.52323013,-0.73156002,0.74213913,-4.55881649,0.96013600,-0.58087750,5.38381382,-0.64043429,0.04593494,-0.01687399,2.53721098,-2.24133353
-2.60830415,8.96086590,-7.75375187,0.00054203,-0.00394054,0.44171961,-0.39042168,0.51547105,-0.72557041,0.73317605,-4.57785844,0.95738841,-0.57284191,5.31637282,-0.64508708,0.04520539,-0.01737132,2.49760761,-2.22579700
-2.60230115,8.83635048,-7.77127334,0.00051805,-0.00397573,0.44077946,-0.39805222,0.50744044,-0.71932454,0.72255607,-4.60180992,0.95343666,-0.56566470,5.24315878,-0.65049546,0.04438460,-0.01796687,2.45521560,-2.21076836
-2.59629815,8.70022962,-7.79595190,0.00050492,-0.00402112,0.43836263,-0.40627294,0.49908742,-0.71287201,0.71025796,-4.63045238,0.94802938,-0.55931858,5.16430580,-0.65657134,0.04346581,-0.01864774,2.40986362,-2.19647097
-2.59029515,8.55272549,-7.82718649,0.00050267,-0.00407304,0.43440430,-0.41484425,0.49038060,-0.70622609,0.69631134,-4.66341692,0.94096429,-0.55373432,5.08020189,-0.66318730,0.04244512,-0.01939923,2.36147952,-2.18299011
-2.58429215,8.39453028,-7.86404886,0.00051130,-0.00412761,0.42887952,-0.42350731,0.48131204,-0.69936540,0.68079808,-4.70020266,0.93209706,-0.54880586,4.99149726,-0.67018037,0.04132190,-0.02020496,2.31010257,-2.17027584
-2.57828914,8.22680614,-7.90532961,0.00053074,-0.00418089,0.42180449,-0.43199134,0.47189939,-0.69223760,0.66385130,-4.74020163,0.92134687,-0.54439687,4.89909652,-0.67735732,0.04009885,-0.02104714,2.25588909,-2.15815253
-2.57228614,8.05115762,-7.94959783,0.00056087,-0.00422904,0.41323615,-0.44002148,0.46218635,-0.68476458,0.64565199,-4.78272912,0.90869829,-0.54034835,4.80413494,-0.68450125,0.03878203,-0.02190680,2.19911120,-2.14633454
-2.56628314,7.86957802,-7.99527152,0.00060151,-0.00426848,0.40326991,-0.44732714,0.45224117,-0.67684897,0.62642334,-4.82705802,0.89419978,-0.53648697,4.70793980,-0.69137941,0.03738062,-0.02276419,2.14014870,-2.13444713
-2.56028014,7.68437259,-8.04069538,0.00065242,-0.00429595,0.39203593,-0.45365023,0.44215357,-0.66838173,0.60642317,-4.87245542,0.87795877,-0.53263377,4.61197899,-0.69775160,0.03590659,-0.02359920,2.07947486,-2.12205157
-2.55427714,7.49806287,-8.08422248,0.00071325,-0.00430869,0.37969389,-0.45875338,0.43203019,-0.65925013,0.58593475,-4.91821986,0.86013379,-0.52861274,4.51779933,-0.70337919,0.03437423,-0.02439184,2.01763670,-2.10867300
-2.54827414,7.31327730,-8.12429564,0.00078355,-0.00430451,0.36642683,-0.46242742,0.42198889,-0.64934598,0.56525652,-4.96371730,0.84092440,-0.52425906,4.42695813,-0.70803406,0.03279960,-0.02512272,1.95523120,-2.09382973
-2.54227114,7.13263440,-8.15952477,0.00086275,-0.00428182,0.35243419,-0.46449820,0.41215230,-0.63857345,0.54469116,-5.00841412,0.82055930,-0.51942643,4.34095154,-0.71150733,0.03119993,-0.02577356,1.89287872,-2.07706222
-2.53626813,6.95862458,-8.18875644,0.00095016,-0.00423970,0.33792445,-0.46483219,0.40264103,-0.62685622,0.52453461,-5.05190558,0.79928369,-0.51399341,4.26114362,-0.71361734,0.02959295,-0.02632773,1.83119527,-2.05796051
-2.53026513,6.79349726,-8.21113237,0.00104490,-0.00417792,0.32310787,-0.46334087,0.39356697,-0.61414342,0.50506543,-5.09393822,0.77734642,-0.50786831,4.18869999,-0.71421665,0.02799632,-0.02677068,1.77076518,-2.03618846
-2.52426213,6.63915907,-8.22613404,0.00114597,-0.00409689,0.30818941,-0.45998359,0.38502707,-0.60041433,0.48653512,-5.13442524,0.75498787,-0.50099261,4.12452958,-0.71319775,0.02642699,-0.02709040,1.71211563,-2.01150387
-2.51825913,6.49708877,-8.23361132,0.00125217,-0.00399765,0.29336239,-0.45476879,0.37709796,-0.58568127,0.46915973,-5.17345385,0.73242913,-0.49334272,4.06923780,-0.71049724,0.02490071,-0.02727775,1.65569459,-1.98377328
-2.51225613,6.36827296,-8.23379383,0.00136215,-0.00388182,0.27880298,-0.44775370,0.36983174,-0.56999096,0.45311309,-5.21128438,0.70986304,-0.48493014,4.02309348,-0.70609833,0.02343158,-0.02732673,1.60185304,-1.95298107
-2.50625313,6.25316594,-8.22728463,0.00147441,-0.00375148,0.26466579,-0.43904234,0.36325314,-0.55342398,0.43852204,-5.24834083,0.68744757,-0.47580005,3.98601161,-0.70003160,0.02203172,-0.02723465,1.55083256,-1.91923240
-2.50025013,6.15167561,-8.21503646,0.00158730,-0.00360915,0.25108065,-0.42878201,0.35735819,-0.53609262,0.42546364,-5.28519331,0.66530178,-0.46602847,3.95755277,-0.69237399,0.02071106,-0.02700223,1.50275858,-1.88275001
-2.49424712,6.06317561,-8.19831190,0.00169906,-0.00345763,0.23815063,-0.41715846,0.35211448,-0.51813720,0.41396458,-5.32253294,0.64350432,-0.45571826,3.93693944,-0.68324617,0.01947718,-0.02663356,1.45763966,-1.84386540
-2.48824412,5.98654302,-8.17862929,0.00180786,-0.00329994,0.22595129,-0.40438993,0.34746288,-0.49972117,0.40400266,-5.36114028,0.62209457,-0.44499414,3.92308839,-0.67280837,0.01833537,-0.02613594,1.41537238,-1.80300487
-2.48224112,5.92021923,-8.15769709,0.00191181,-0.00313921,0.21453113,-0.39072027,0.34332070,-0.48102520,0.39551018,-5.40184849,0.60107599,-0.43399706,3.91465775,-0.66125497,0.01728862,-0.02551969,1.37575153,-1.76067139
-2.47623812,5.86229060,-8.13733976,0.00200903,-0.00297855,0.20391306,-0.37641155,0.33958593,-0.46224060,0.38837909,-5.44550283,0.58042143,-0.42287824,3.91010626,-0.64880805,0.01633788,-0.02479780,1.33848479,-1.71742345
-2.47023512,5.81058460,-8.11941859,0.00209769,-0.00282101,0.19409672,-0.36173631,0.33614251,-0.44356257,0.38246757,-5.49291806,0.56007991,-0.41179316,3.90776205,-0.63571031,0.01548225,-0.02398560,1.30321090,-1.67385194
-2.46423212,5.76277647,-8.10575121,0.00217606,-0.00266949,0.18506154,-0.34696991,0.33286607,-0.42518346,0.37760771,-5.54483578,0.53998430,-0.40089577,3.90589748,-0.62221759,0.01471930,-0.02310028,1.26952032,-1.63055646
-2.45822911,5.71650096,-8.09803320,0.00224256,-0.00252664,0.17677024,-0.33238318,0.32963007,-0.40728638,0.37361390,-5.60188325,0.52005942,-0.39033319,3.90280645,-0.60859134,0.01404537,-0.02216046,1.23697710,-1.58812221
-2.45222611,5.66946365,-8.09776555,0.00229581,-0.00239485,0.16917259,-0.31823563,0.32631183,-0.39003960,0.37029159,-5.66453567,0.50023002,-0.38024113,3.89688052,-0.59509139,0.01345590,-0.02118565,1.20514093,-1.54709861
-2.44622311,5.61954656,-8.10619074,0.00233469,-0.00227619,0.16220934,-0.30476951,0.32279815,-0.37359179,0.36744595,-5.73308350,0.48042816,-0.37074006,3.88668018,-0.58196920,0.01294580,-0.02019582,1.17358826,-1.50798052
-2.44022011,5.56490318,-8.12424026,0.00235832,-0.00217238,0.15581592,-0.29220475,0.31899046,-0.35806838,0.36489018,-5.80760626,0.46059958,-0.36193247,3.87099804,-0.56946195,0.01250970,-0.01921093,1.14193150,-1.47119308
-2.43421711,5.50403876,-8.15249564,0.00236618,-0.00208481,0.14992603,-0.28073501,0.31480890,-0.34356906,0.36245305,-5.88795407,0.44070878,-0.35390097,3.84891100,-0.55778741,0.01214226,-0.01825045,1.10983554,-1.43708048
-2.42821411,5.43587241,-8.19116422,0.00235803,-0.00201451,0.14447474,-0.27052486,0.31019550,-0.33016654,0.35998537,-5.97373766,0.42074264,-0.34670750,3.81981914,-0.54713997,0.01183838,-0.01733301,1.07703111,-1.40589904
-2.42221111,5.35977896,-8.24007044,0.00233400,-0.00196220,0.13940125,-0.26170802,0.30511616,-0.31790645,0.35736529,-6.06432760,0.40071236,-0.34039332,3.78346984,-0.53768766,0.01159337,-0.01647605,1.04332437,-1.37781480
-2.41620810,5.27560908,-8.29866268,0.00229453,-0.00192829,0.13465098,-0.25438666,0.29956139,-0.30680836,0.35450217,-6.15886270,0.38065394,-0.33498001,3.73996610,-0.52957025,0.01140306,-0.01569555,1.00860284,-1.35290526
-2.41020510,5.18368787,-8.36603479,0.00224041,-0.00191293,0.13017727,-0.24863168,0.29354590,-0.29686778,0.35133895,-6.25626744,0.36062710,-0.33047104,3.68975935,-0.52289832,0.01126385,-0.01500576,0.97283753,-1.33116504
-2.40420210,5.08479262,-8.44096122,0.00217270,-0.00191605,0.12594244,-0.24448380,0.28710708,-0.28805884,0.34785304,-6.35527788,0.34071296,-0.32685400,3.63362725,-0.51775329,0.01117272,-0.01441910,0.93608153,-1.31251488
-2.39819910,4.98011201,-8.52194368,0.00209271,-0.00193738,0.12191839,-0.24195526,0.28030243,-0.28033776,0.34405579,-6.45447491,0.32101065,-0.32410323,3.57263823,-0.51418817,0.01112714,-0.01394599,0.89846543,-1.29681331
-2.39219610,4.87118934,-8.60726731,0.00200201,-0.00197651,0.11808665,-0.24103213,0.27320625,-0.27364649,0.33999061,-6.55232384,0.30163318,-0.32218271,3.50810466,-0.51222903,0.01112504,-0.01359484,0.86019016,-1.28387028
-2.38619310,4.75985353,-8.69506358,0.00190229,-0.00203292,0.11443810,-0.24167691,0.26590565,-0.26791677,0.33572999,-6.64721855,0.28270285,-0.32104908,3.44152761,-0.51187687,0.01116463,-0.01337198,0.82151757,-1.27346199
-2.38019010,4.64814168,-8.78337733,0.00179541,-0.00210607,0.11097231,-0.24383131,0.25849626,-0.26307409,0.33137159,-6.73752864,0.26434641,-0.32065468,3.37453591,-0.51311000,0.01124428,-0.01328173,0.78275965,-1.26534602
-2.37418709,4.53821751,-8.87023517,0.00168325,-0.00219533,0.10769663,-0.24741921,0.25107766,-0.25904151,0.32703367,-6.82164768,0.24669043,-0.32095037,3.30882296,-0.51588660,0.01136236,-0.01332640,0.74426684,-1.25927634
-2.36818409,4.43228986,-8.95371238,0.00156774,-0.00230013,0.10462506,-0.25234950,0.24374902,-0.25574325,0.32285011,-6.89804086,0.22985688,-0.32188819,3.24608426,-0.52014744,0.01151711,-0.01350642,0.70641596,-1.25501715
-2.36218109,4.33253519,-9.03199600,0.00145076,-0.00241988,0.10177703,-0.25851887,0.23660495,-0.25310789,0.31896533,-6.96528992,0.21395933,-0.32342364,3.18795892,-0.52581877,0.01170651,-0.01382038,0.66959856,-1.25235537
-2.35617809,4.24102762,-9.10344171,0.00133411,-0.00255405,0.09917617,-0.26581440,0.22973183,-0.25107104,0.31552931,-7.02213403,0.19909976,-0.32551759,3.13597759,-0.53281509,0.01192816,-0.01426516,0.63420986,-1.25111120
-2.35017509,4.15967953,-9.16662261,0.00121948,-0.00270214,0.09684907,-0.27411603,0.22320478,-0.24957758,0.31269292,-7.06750486,0.18536619,-0.32813774,3.09151916,-0.54104208,0.01217926,-0.01483602,0.60063888,-1.25114636
-2.34417209,4.09019464,-9.22036843,0.00110841,-0.00286371,0.09482412,-0.28329869,0.21708536,-0.24858328,0.31060385,-7.10055478,0.17283106,-0.33125963,3.05577789,-0.55039931,0.01245653,-0.01552675,0.56925983,-1.25237000
