energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.77188594,2.53119112,0.01346736,0.68953637,0.96205983,0.00000000,2.23620644,0.79962745
-5.76588294,2.47555664,0.01414682,0.66940361,0.94404419,0.00000000,2.15894989,0.78556330
-5.75987994,2.42245084,0.01483053,0.65094535,0.92608428,0.00000000,2.08673309,0.77146555
-5.75387694,2.37217676,0.01551388,0.63404491,0.90852713,0.00000000,2.01984651,0.75739835
-5.74787394,2.32486788,0.01619140,0.61852483,0.89166716,0.00000000,1.95835869,0.74340014
-5.74187094,2.28049552,0.01685690,0.60416059,0.87573637,0.00000000,1.90213346,0.72948558
-5.73586793,2.23888171,0.01750346,0.59069527,0.86089713,0.00000000,1.85085303,0.71564831
-5.72986493,2.19971665,0.01812365,0.57785431,0.84723816,0.00000000,1.80404570,0.70186437
-5.72386193,2.16258040,0.01870970,0.56535980,0.83477372,0.00000000,1.76111703,0.68809620
-5.71785893,2.12696769,0.01925374,0.55294367,0.82344636,0.00000000,1.72138323,0.67429706
-5.71185593,2.09231536,0.01974809,0.54035937,0.81313288,0.00000000,1.68410558,0.66041575
-5.70585293,2.05803111,0.02018556,0.52739158,0.80365346,0.00000000,1.64852461,0.64640143
-5.69984992,2.02352290,0.02055976,0.51386395,0.79478345,0.00000000,1.61389301,0.63220848
-5.69384692,1.98822768,0.02086546,0.49964448,0.78626717,0.00000000,1.57950622,0.61780114
-5.68784392,1.95163868,0.02109880,0.48464880,0.77783321,0.00000000,1.54472971,0.60315786
-5.68184092,1.91332991,0.02125761,0.46884117,0.76921022,0.00000000,1.50902226,0.58827511
-5.67583792,1.87297720,0.02134152,0.45223366,0.76014260,0.00000000,1.47195446,0.57317045
-5.66983492,1.83037476,0.02135214,0.43488346,0.75040507,0.00000000,1.43322206,0.55788484
-5.66383192,1.78544658,0.02129304,0.41688864,0.73981550,0.00000000,1.39265374,0.54248386
-5.65782891,1.73825216,0.02116967,0.39838283,0.72824532,0.00000000,1.35021331,0.52705785
-5.65182591,1.68898631,0.02098921,0.37952881,0.71562687,0.00000000,1.30599637,0.51172081
-5.64582291,1.63797299,0.02076033,0.36051151,0.70195755,0.00000000,1.26022167,0.49660811
-5.63981991,1.58565344,0.02049281,0.34153070,0.68730038,0.00000000,1.21321787,0.48187295
-5.63381691,1.53256902,0.02019720,0.32279346,0.67178117,0.00000000,1.16540608,0.46768175
-5.62781391,1.47933970,0.01988428,0.30450699,0.65558241,0.00000000,1.11727930,0.45420856
-5.62181091,1.42663900,0.01956468,0.28687159,0.63893434,0.00000000,1.06937954,0.44162874
-5.61580790,1.37516667,0.01924834,0.27007439,0.62210372,0.00000000,1.02227370,0.43011214
-5.60980490,1.32562024,0.01894408,0.25428370,0.60538096,0.00000000,0.97652933,0.41981613
-5.60380190,1.27866695,0.01865921,0.23964429,0.58906630,0.00000000,0.93269117,0.41087873
-5.59779890,1.23491705,0.01839919,0.22627365,0.57345582,0.00000000,0.89125966,0.40341233
-5.59179590,1.19490007,0.01816737,0.21425923,0.55882808,0.00000000,0.85267216,0.39749808
-5.58579290,1.15904477,0.01796487,0.20365684,0.54543194,0.00000000,0.81728756,0.39318146
-5.57978989,1.12766383,0.01779056,0.19449006,0.53347622,0.00000000,0.78537499,0.39046918
-5.57378689,1.10094384,0.01764111,0.18675079,0.52312167,0.00000000,0.75710682,0.38932759
-5.56778389,1.07894095,0.01751119,0.18040069,0.51447554,0.00000000,0.73255613,0.38968270
-5.56178089,1.06158226,0.01739377,0.17537364,0.50758896,0.00000000,0.71169860,0.39142186
-5.55577789,1.04867269,0.01728045,0.17157894,0.50245707,0.00000000,0.69441850,0.39439712
-5.54977489,1.03990703,0.01716195,0.16890521,0.49902188,0.00000000,0.68051833,0.39842995
-5.54377189,1.03488624,0.01702849,0.16722479,0.49717751,0.00000000,0.66973156,0.40331736
-5.53776888,1.03313734,0.01687037,0.16639855,0.49677746,0.00000000,0.66173766,0.40883895
-5.53176588,1.03413586,0.01667835,0.16628084,0.49764350,0.00000000,0.65617876,0.41476472
-5.52576288,1.03732955,0.01644416,0.16672448,0.49957562,0.00000000,0.65267693,0.42086325
-5.51975988,1.04216257,0.01616084,0.16758559,0.50236253,0.00000000,0.65085151,0.42690987
-5.51375688,1.04809868,0.01582307,0.16872807,0.50579214,0.00000000,0.65033546,0.43269455
-5.50775388,1.05464275,0.01542739,0.17002772,0.50966149,0.00000000,0.65079014,0.43802903
-5.50175088,1.06135930,0.01497234,0.17137555,0.51378574,0.00000000,0.65191799,0.44275308
-5.49574787,1.06788769,0.01445850,0.17268060,0.51800575,0.00000000,0.65347234,0.44673948
-5.48974487,1.07395299,0.01388844,0.17387174,0.52219386,0.00000000,0.65526438,0.44989753
-5.48374187,1.07937239,0.01326654,0.17489881,0.52625781,0.00000000,0.65716671,0.45217508
-5.47773887,1.08405694,0.01259883,0.17573274,0.53014255,0.00000000,0.65911373,0.45355888
-5.47173587,1.08800850,0.01189270,0.17636486,0.53382987,0.00000000,0.66109872,0.45407333
-5.46573287,1.09131245,0.01115656,0.17680547,0.53733614,0.00000000,0.66316809,0.45377771
-5.45972986,1.09412634,0.01039952,0.17708155,0.54070807,0.00000000,0.66541300,0.45276202
-5.45372686,1.09666545,0.00963103,0.17723403,0.54401703,0.00000000,0.66795897,0.45114168
-5.44772386,1.09918583,0.00886057,0.17731451,0.54735206,0.00000000,0.67095404,0.44905136
-5.44172086,1.10196600,0.00809729,0.17738173,0.55081219,0.00000000,0.67455623,0.44663828
-5.43571786,1.10528817,0.00734975,0.17749799,0.55449840,0.00000000,0.67892090,0.44405522
-5.42971486,1.10942025,0.00662572,0.17772562,0.55850579,0.00000000,0.68418886,0.44145382
-5.42371186,1.11459951,0.00593195,0.17812375,0.56291647,0.00000000,0.69047587,0.43897832
-5.41770885,1.12101907,0.00527410,0.17874555,0.56779361,0.00000000,0.69786419,0.43676020
-5.41170585,1.12881785,0.00465661,0.17963609,0.57317704,0.00000000,0.70639668,0.43491394
-5.40570285,1.13807482,0.00408276,0.18083082,0.57908078,0.00000000,0.71607386,0.43353418
-5.39969985,1.14880782,0.00355463,0.18235495,0.58549276,0.00000000,0.72685420,0.43269441
-5.39369685,1.16097717,0.00307320,0.18422354,0.59237668,0.00000000,0.73865756,0.43244724
-5.38769385,1.17449390,0.00263846,0.18644233,0.59967614,0.00000000,0.75137173,0.43282625
-5.38169085,1.18923202,0.00224951,0.18900932,0.60732074,0.00000000,0.76486164,0.43384918
-5.37568784,1.20504426,0.00190472,0.19191682,0.61523386,0.00000000,0.77898071,0.43552240
-5.36968484,1.22178013,0.00160187,0.19515385,0.62334160,0.00000000,0.79358357,0.43784608
-5.36368184,1.23930508,0.00133829,0.19870874,0.63158237,0.00000000,0.80853936,0.44081996
-5.35767884,1.25751953,0.00111100,0.20257163,0.63991647,0.00000000,0.82374458,0.44444902
-5.35167584,1.27637616,0.00091685,0.20673663,0.64833484,0.00000000,0.83913467,0.44874870
-5.34567284,1.29589423,0.00075261,0.21120356,0.65686646,0.00000000,0.85469325,0.45374925
-5.33966983,1.31616957,0.00061508,0.21597889,0.66558366,0.00000000,0.87045826,0.45949871
-5.33366683,1.33737924,0.00050119,0.22107592,0.67460474,0.00000000,0.88652435,0.46606422
-5.32766383,1.35978010,0.00040801,0.22651403,0.68409352,0.00000000,0.90304099,0.47353138
-5.32166083,1.38370082,0.00033283,0.23231695,0.69425567,0.00000000,0.92020621,0.48200161
-5.31565783,1.40952741,0.00027320,0.23851022,0.70533150,0.00000000,0.93825590,0.49158740
-5.30965483,1.43768265,0.00022690,0.24511783,0.71758563,0.00000000,0.95744916,0.50240563
-5.30365183,1.46860019,0.00019196,0.25215831,0.73129369,0.00000000,0.97805027,0.51456937
-5.29764882,1.50269466,0.00016669,0.25964052,0.74672671,0.00000000,1.00030820,0.52817829
-5.29164582,1.54032912,0.00014961,0.26755931,0.76413386,0.00000000,1.02443472,0.54330847
-5.28564282,1.58178177,0.00013946,0.27589149,0.78372442,0.00000000,1.05058248,0.56000198
-5.27963982,1.62721377,0.00013516,0.28459231,0.80564998,0.00000000,1.07882416,0.57825703
-5.27363682,1.67663995,0.00013582,0.29359285,0.82998772,0.00000000,1.10913427,0.59801915
-5.26763382,1.72990456,0.00014065,0.30279839,0.85672586,0.00000000,1.14137456,0.61917415
-5.26163082,1.78666335,0.00014900,0.31208812,0.88575218,0.00000000,1.17528433,0.64154332
-5.25562781,1.84637361,0.00016029,0.32131630,0.91684632,0.00000000,1.21047627,0.66488123
-5.24962481,1.90829295,0.00017404,0.33031469,0.94967652,0.00000000,1.24643856,0.68887664
-5.24362181,1.97148746,0.00018977,0.33889659,0.98380115,0.00000000,1.28254321,0.71315639
-5.23761881,2.03484929,0.00020707,0.34686192,1.01867532,0.00000000,1.31806072,0.73729251
-5.23161581,2.09712307,0.00022554,0.35400351,1.05366228,0.00000000,1.35218041,0.76081211
-5.22561281,2.15694044,0.00024477,0.36011407,1.08804954,0.00000000,1.38403565,0.78321003
-5.21960980,2.21286122,0.00026439,0.36499359,1.12106890,0.00000000,1.41273297,0.80396340
-5.21360680,2.26341952,0.00028400,0.36845689,1.15191986,0.00000000,1.43738364,0.82254786
-5.20760380,2.30717290,0.00030324,0.37034076,1.17979521,0.00000000,1.45713625,0.83845449
-5.20160080,2.34275229,0.00032172,0.37051057,1.20390804,0.00000000,1.47120890,0.85120694
-5.19559780,2.36891070,0.00033909,0.36886576,1.22351872,0.00000000,1.47891943,0.86037779
-5.18959480,2.38456833,0.00035500,0.36534422,1.23796101,0.00000000,1.47971217,0.86560364
-5.18359180,2.38885238,0.00036913,0.35992513,1.24666589,0.00000000,1.47318030,0.86659818
-5.17758879,2.38112970,0.00038121,0.35263022,1.24918245,0.00000000,1.45908256,0.86316264
-5.17158579,2.36103103,0.00039099,0.34352343,1.24519466,0.00000000,1.43735384,0.85519333
-5.16558279,2.32846598,0.00039829,0.33270902,1.23453357,0.00000000,1.40810920,0.84268589
-5.15957979,2.28362816,0.00040300,0.32032820,1.21718449,0.00000000,1.37164142,0.82573611
-5.15357679,2.22699059,0.00040504,0.30655447,1.19328886,0.00000000,1.32841226,0.80453745
-5.14757379,2.15929183,0.00040444,0.29158804,1.16314089,0.00000000,1.27903817,0.77937534
-5.14157079,2.08151363,0.00040128,0.27564940,1.12717931,0.00000000,1.22427117,0.75061864
-5.13556778,1.99485145,0.00039574,0.25897264,1.08597467,0.00000000,1.16497609,0.71870871
-5.12956478,1.90067916,0.00038807,0.24179851,1.04021284,0.00000000,1.10210518,0.68414654
-5.12356178,1.80050980,0.00037860,0.22436782,0.99067554,0.00000000,1.03667141,0.64747858
-5.11755878,1.69595392,0.00036774,0.20691518,0.93821879,0.00000000,0.96972158,0.60928194
-5.11155578,1.58867746,0.00035597,0.18966360,0.88375024,0.00000000,0.90231031,0.57014935
-5.10555278,1.48036057,0.00034386,0.17281981,0.82820615,0.00000000,0.83547601,0.53067472
-5.09954977,1.37265899,0.00033203,0.15657063,0.77252902,0.00000000,0.77021934,0.49143955
-5.09354677,1.26716909,0.00032118,0.14108048,0.71764650,0.00000000,0.70748495,0.45300074
-5.08754377,1.16539747,0.00031208,0.12648979,0.66445219,0.00000000,0.64814667,0.41588008
-5.08154077,1.06873567,0.00030555,0.11291454,0.61378882,0.00000000,0.59299628,0.38055553
-5.07553777,0.97844035,0.00030247,0.10044664,0.56643392,0.00000000,0.54273571,0.34745458
-5.06953477,0.89561876,0.00030379,0.08915516,0.52308831,0.00000000,0.49797238,0.31694939
-5.06353177,0.82121928,0.00031048,0.07908809,0.48436719,0.00000000,0.45921725,0.28935392
-5.05752876,0.75602648,0.00032358,0.07027467,0.45079365,0.00000000,0.42688499,0.26492259
-5.05152576,0.70066004,0.00034416,0.06272789,0.42279456,0.00000000,0.40129575,0.24385048
-5.04552276,0.65557684,0.00037329,0.05644719,0.40069823,0.00000000,0.38267784,0.22627468
-5.03951976,0.62107536,0.00041209,0.05142110,0.38473372,0.00000000,0.37117093,0.21227656
-5.03351676,0.59730181,0.00046163,0.04762970,0.37503148,0.00000000,0.36682933,0.20188478
-5.02751376,0.58425743,0.00052296,0.04504686,0.37162498,0.00000000,0.36962488,0.19507877
-5.02151076,0.58180633,0.00059708,0.04364207,0.37445320,0.00000000,0.37944957,0.19179257
-5.01550775,0.58968392,0.00068488,0.04338201,0.38336395,0.00000000,0.39611767,0.19191890
-5.00950475,0.60750563,0.00078713,0.04423164,0.39811796,0.00000000,0.41936769,0.19531344
-5.00350175,0.63477617,0.00090441,0.04615501,0.41839390,0.00000000,0.44886430,0.20179934
-4.99749875,0.67089942,0.00103711,0.04911569,0.44379436,0.00000000,0.48420078,0.21117194
-4.99149575,0.71518953,0.00118535,0.05307708,0.47385323,0.00000000,0.52490232,0.22320388
-4.98549275,0.76688340,0.00134895,0.05800242,0.50804444,0.00000000,0.57043064,0.23765060
-4.97948974,0.82515503,0.00152742,0.06385491,0.54579236,0.00000000,0.62019052,0.25425637
-4.97348674,0.88913201,0.00171988,0.07059772,0.58648398,0.00000000,0.67353843,0.27276077
-4.96748374,0.95791427,0.00192510,0.07819415,0.62948274,0.00000000,0.72979348,0.29290582
-4.96148074,1.03059506,0.00214144,0.08660801,0.67414401,0.00000000,0.78825097,0.31444343
-4.95547774,1.10628382,0.00236687,0.09580420,0.71983183,0.00000000,0.84819810,0.33714324
-4.94947474,1.18413052,0.00259901,0.10574946,0.76593647,0.00000000,0.90893173,0.36080051
-4.94347174,1.26335055,0.00283514,0.11641343,0.81189224,0.00000000,0.96977753,0.38524368
-4.93746873,1.34324919,0.00307225,0.12776981,0.85719477,0.00000000,1.03010968,0.41034152
-4.93146573,1.42324456,0.00330713,0.13979764,0.90141697,0.00000000,1.08937049,0.43600903
-4.92546273,1.50288754,0.00353643,0.15248258,0.94422281,0.00000000,1.14708854,0.46221211
-4.91945973,1.58187753,0.00375674,0.16581793,0.98537797,0.00000000,1.20289457,0.48897019
-4.91345673,1.66007262,0.00396470,0.17980552,1.02475669,0.00000000,1.25653388,0.51635673
-4.90745373,1.73749315,0.00415710,0.19445596,1.06234416,0.00000000,1.30787436,0.54449705
-4.90145073,1.81431766,0.00433096,0.20978846,1.09823380,0.00000000,1.35690926,0.57356348
-4.89544772,1.89087080,0.00448366,0.22582980,1.13261952,0.00000000,1.40375424,0.60376757
-4.88944472,1.96760308,0.00461296,0.24261260,1.16578267,0.00000000,1.44863819,0.63534961
-4.88344172,2.04506263,0.00471714,0.26017266,1.19807427,0.00000000,1.49188815,0.66856551
-4.87743872,2.12385995,0.00479498,0.27854549,1.22989294,0.00000000,1.53390841,0.70367162
-4.87143572,2.20462679,0.00484583,0.29776208,1.26165961,0.00000000,1.57515467,0.74090791
-4.86543272,2.28797091,0.00486962,0.31784400,1.29378993,0.00000000,1.61610434,0.78048030
-4.85942971,2.37442861,0.00486682,0.33879807,1.32666589,0.00000000,1.65722414,0.82254281
-4.85342671,2.46441757,0.00483842,0.36061085,1.36060788,0.00000000,1.69893676,0.86718057
-4.84742371,2.55819216,0.00478589,0.38324318,1.39584876,0.00000000,1.74158808,0.91439451
-4.84142071,2.65580385,0.00471107,0.40662522,1.43251125,0.00000000,1.78541681,0.96408850
-4.83541771,2.75706890,0.00461614,0.43065216,1.47059001,0.00000000,1.83052819,1.01605997
-4.82941471,2.86154545,0.00450350,0.45518112,1.50993935,0.00000000,1.87687323,1.06999445
-4.82341171,2.96852160,0.00437567,0.48002937,1.55026752,0.00000000,1.92423489,1.12546479
-4.81740870,3.07701564,0.00423524,0.50497425,1.59113783,0.00000000,1.97222206,1.18193508
-4.81140570,3.18578904,0.00408474,0.52975487,1.63197704,0.00000000,2.02027205,1.23876968
-4.80540270,3.29337200,0.00392661,0.55407578,1.67209046,0.00000000,2.06766162,1.29524690
-4.79939970,3.39810096,0.00376312,0.57761249,1.71068339,0.00000000,2.11352635,1.35057712
-4.79339670,3.49816672,0.00359630,0.60001883,1.74688797,0.00000000,2.15688765,1.40392463
-4.78739370,3.59167114,0.00342797,0.62093588,1.77979406,0.00000000,2.19668624,1.45443231
-4.78139070,3.67669020,0.00325967,0.64000222,1.80848307,0.00000000,2.23182060,1.50124827
-4.77538769,3.75134045,0.00309269,0.65686497,1.83206283,0.00000000,2.26118880,1.54355305
-4.76938469,3.81384617,0.00292805,0.67119130,1.84970230,0.00000000,2.28373161,1.58058656
-4.76338169,3.86260393,0.00276658,0.68267987,1.86066412,0.00000000,2.29847503,1.61167317
-4.75737869,3.89624188,0.00260891,0.69107164,1.86433395,0.00000000,2.30457021,1.63624412
-4.75137569,3.91367086,0.00245549,0.69615954,1.86024500,0.00000000,2.30132893,1.65385614
-4.74537269,3.91412533,0.00230668,0.69779664,1.84809686,0.00000000,2.28825309,1.66420543
-4.73936968,3.89719208,0.00216275,0.69590228,1.82776794,0.00000000,2.26505680,1.66713650
-4.73336668,3.86282584,0.00202393,0.69046604,1.79932087,0.00000000,2.23168033,1.66264549
-4.72736368,3.81135106,0.00189043,0.68154916,1.76300108,0.00000000,2.18829520,1.65087788
-4.72136068,3.74345019,0.00176246,0.66928347,1.71922851,0.00000000,2.13530050,1.63212095
-4.71535768,3.66013918,0.00164027,0.65386789,1.66858322,0.00000000,2.07331071,1.60679128
-4.70935468,3.56273163,0.00152413,0.63556252,1.61178554,0.00000000,2.00313576,1.57541814
-4.70335168,3.45279350,0.00141437,0.61468081,1.54967196,0.00000000,1.92575438,1.53862356
-4.69734867,3.33209055,0.00131132,0.59157991,1.48316769,0.00000000,1.84228215,1.49710019
-4.69134567,3.20253110,0.00121535,0.56664994,1.41325741,0.00000000,1.75393572,1.45158783
-4.68534267,3.06610661,0.00112686,0.54030231,1.34095532,0.00000000,1.66199487,1.40284993
-4.67933967,2.92483272,0.00104620,0.51295790,1.26727566,0.00000000,1.56776393,1.35165095
-4.67333667,2.78069290,0.00097373,0.48503534,1.19320504,0.00000000,1.47253437,1.29873535
-4.66733367,2.63558705,0.00090974,0.45693994,1.11967725,0.00000000,1.37754972,1.24480926
-4.66133067,2.49128641,0.00085447,0.42905366,1.04755156,0.00000000,1.28397416,1.19052508
-4.65532766,2.34939634,0.00080806,0.40172641,0.97759489,0.00000000,1.19286576,1.13646948
-4.64932466,2.21132751,0.00077057,0.37526891,0.91046836,0.00000000,1.10515499,1.08315501
-4.64332166,2.07827595,0.00074193,0.34994734,0.84671815,0.00000000,1.02162893,1.03101509
-4.63731866,1.95121183,0.00072194,0.32597969,0.78677077,0.00000000,0.94292131,0.98040242
-4.63131566,1.83087650,0.00071030,0.30353401,0.73093241,0.00000000,0.86950818,0.93159017
-4.62531266,1.71778709,0.00070654,0.28272829,0.67939204,0.00000000,0.80170903,0.88477573
-4.61930965,1.61224757,0.00071008,0.26363195,0.63222775,0.00000000,0.73969255,0.84008647
-4.61330665,1.51436527,0.00072023,0.24626872,0.58941580,0.00000000,0.68348672,0.79758690
-4.60730365,1.42407164,0.00073615,0.23062065,0.55084181,0.00000000,0.63299216,0.75728688
-4.60130065,1.34114613,0.00075693,0.21663313,0.51631353,0.00000000,0.58799822,0.71915034
-4.59529765,1.26524195,0.00078159,0.20422052,0.48557461,0.00000000,0.54820088,0.68310415
-4.58929465,1.19591297,0.00080907,0.19327240,0.45831896,0.00000000,0.51322174,0.64904686
-4.58329165,1.13264067,0.00083831,0.18365992,0.43420502,0.00000000,0.48262753,0.61685714
-4.57728864,1.07486050,0.00086822,0.17524226,0.41286991,0.00000000,0.45594932,0.58640159
-4.57128564,1.02198716,0.00089776,0.16787303,0.39394275,0.00000000,0.43270108,0.55754207
-4.56528264,0.97343808,0.00092596,0.16140625,0.37705715,0.00000000,0.41239709,0.53014237
-4.55927964,0.92865505,0.00095193,0.15570195,0.36186260,0.00000000,0.39456775,0.50407417
-4.55327664,0.88712342,0.00097492,0.15063129,0.34803442,0.00000000,0.37877370,0.47922247
-4.54727364,0.84838888,0.00099430,0.14608088,0.33528244,0.00000000,0.36461781,0.45549028
-4.54127064,0.81207148,0.00100966,0.14195651,0.32335804,0.00000000,0.35175514,0.43280269
-4.53526763,0.77787683,0.00102076,0.13818600,0.31205968,0.00000000,0.33990065,0.41111034
-4.52926463,0.74560441,0.00102758,0.13472128,0.30123677,0.00000000,0.32883457,0.39039204
-4.52326163,0.71515276,0.00103032,0.13153952,0.29079194,0.00000000,0.31840569,0.37065674
-4.51725863,0.68652168,0.00102939,0.12864354,0.28068173,0.00000000,0.30853240,0.35194460
-4.51125563,0.65981130,0.00102544,0.12606117,0.27091569,0.00000000,0.29920168,0.33432716
-4.50525263,0.63521811,0.00101932,0.12384395,0.26155406,0.00000000,0.29046621,0.31790655
-4.49924962,0.61302801,0.00101206,0.12206490,0.25270404,0.00000000,0.28243966,0.30281374
-4.49324662,0.59360653,0.00100485,0.12081567,0.24451479,0.00000000,0.27529046,0.28920564
-4.48724362,0.57738646,0.00099902,0.12020293,0.23717138,0.00000000,0.26923420,0.27726132
-4.48124062,0.56485304,0.00099597,0.12034429,0.23088773,0.00000000,0.26452485,0.26717716
-4.47523762,0.55652714,0.00099718,0.12136366,0.22589881,0.00000000,0.26144506,0.25916114
-4.46923462,0.55294675,0.00100410,0.12338635,0.22245229,0.00000000,0.26029582,0.25342632
-4.46323162,0.55464720,0.00101815,0.12653388,0.22079969,0.00000000,0.26138559,0.25018367
-4.45722861,0.56214056,0.00104065,0.13091872,0.22118746,0.00000000,0.26501916,0.24963445
-4.45122561,0.57589473,0.00107276,0.13663910,0.22384796,0.00000000,0.27148658,0.25196223
-4.44522261,0.59631273,0.00111546,0.14377397,0.22899065,0.00000000,0.28105212,0.25732493
-4.43921961,0.62371275,0.00116948,0.15237829,0.23679368,0.00000000,0.29394372,0.26584690
-4.43321661,0.65830938,0.00123525,0.16247886,0.24739603,0.00000000,0.31034296,0.27761149
-4.42721361,0.70019682,0.00131290,0.17407071,0.26089030,0.00000000,0.33037577,0.29265416
-4.42121061,0.74933438,0.00140222,0.18711425,0.27731656,0.00000000,0.35410422,0.31095647
-4.41520760,0.80553490,0.00150261,0.20153334,0.29665717,0.00000000,0.38151940,0.33244115
-4.40920460,0.86845656,0.00161313,0.21721430,0.31883288,0.00000000,0.41253569,0.35696853
-4.40320160,0.93759860,0.00173245,0.23400606,0.34370028,0.00000000,0.44698674,0.38433435
-4.39719860,1.01230116,0.00185891,0.25172143,0.37105088,0.00000000,0.48462310,0.41426935
-4.39119560,1.09174974,0.00199051,0.27013955,0.40061173,0.00000000,0.52511197,0.44644059
-4.38519260,1.17498426,0.00212499,0.28900958,0.43204781,0.00000000,0.56803906,0.48045465
-4.37918959,1.26091292,0.00225986,0.30805549,0.46496619,0.00000000,0.61291273,0.51586279
-4.37318659,1.34833059,0.00239246,0.32698196,0.49892194,0.00000000,0.65917048,0.55216793
-4.36718359,1.43594163,0.00252006,0.34548119,0.53342584,0.00000000,0.70618786,0.58883346
-4.36118059,1.52238657,0.00263989,0.36324054,0.56795357,0.00000000,0.75328962,0.62529366
-4.35517759,1.60627205,0.00274928,0.37995064,0.60195646,0.00000000,0.79976304,0.66096556
-4.34917459,1.68620332,0.00284569,0.39531391,0.63487338,0.00000000,0.84487315,0.69526181
-4.34317159,1.76081824,0.00292682,0.40905298,0.66614356,0.00000000,0.88787947,0.72760440
-4.33716858,1.82882189,0.00299068,0.42091902,0.69521996,0.00000000,0.92805385,0.75743867
-4.33116558,1.88902056,0.00303563,0.43069929,0.72158280,0.00000000,0.96469897,0.78424722
-4.32516258,1.94035406,0.00306047,0.43822404,0.74475290,0.00000000,0.99716676,0.80756330
-4.31915958,1.98192517,0.00306445,0.44337213,0.76430426,0.00000000,1.02487629,0.82698323
-4.31315658,2.01302520,0.00304729,0.44607536,0.77987555,0.00000000,1.04733037,0.84217730
-4.30715358,2.03315472,0.00300919,0.44632129,0.79118018,0.00000000,1.06413028,0.85289895
