energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-2.86043022,7.90909298,0.03338480,1.02547781,0.06319041,0.00000000,3.45645825,1.29620889,0.04332053,5.50780911
-2.85442721,8.03901288,0.03339911,1.02167425,0.06492087,0.00000000,3.46327251,1.31524875,0.04412541,5.62089233
-2.84842421,8.15216589,0.03337738,1.01707842,0.06654643,0.00000000,3.46740401,1.33259493,0.04490205,5.71981165
-2.84242121,8.24750100,0.03331905,1.01177412,0.06805468,0.00000000,3.46904651,1.34814084,0.04565660,5.80357992
-2.83641821,8.32431928,0.03322292,1.00586557,0.06943556,0.00000000,3.46844358,1.36182517,0.04639644,5.87149940
-2.83041521,8.38230640,0.03308737,0.99947777,0.07068168,0.00000000,3.46588977,1.37363675,0.04713013,5.92318753
-2.82441221,8.42155210,0.03291070,0.99275617,0.07178849,0.00000000,3.46173026,1.38361755,0.04786720,5.95859192
-2.81840920,8.44255445,0.03269145,0.98586535,0.07275437,0.00000000,3.45635843,1.39186341,0.04861798,5.97799340
-2.81240620,8.44620796,0.03242863,0.97898660,0.07358055,0.00000000,3.45021059,1.39852225,0.04939332,5.98199662
-2.80640320,8.43377537,0.03212202,0.97231442,0.07427096,0.00000000,3.44375774,1.40378962,0.05020422,5.97150812
-2.80040020,8.40684353,0.03177235,0.96605166,0.07483187,0.00000000,3.43749404,1.40790169,0.05106144,5.94770280
-2.79439720,8.36726534,0.03138143,0.96040372,0.07527149,0.00000000,3.43192225,1.41112587,0.05197504,5.91198004
-2.78839420,8.31708995,0.03095218,0.95557166,0.07559945,0.00000000,3.42753650,1.41374942,0.05295386,5.86591147
-2.78239120,8.25848433,0.03048861,0.95174467,0.07582626,0.00000000,3.42480289,1.41606657,0.05400498,5.81118277
-2.77638819,8.19365014,0.02999570,0.94909218,0.07596265,0.00000000,3.42413894,1.41836481,0.05513317,5.74953220
-2.77038519,8.12473949,0.02947921,0.94775587,0.07601906,0.00000000,3.42589273,1.42091103,0.05634040,5.68268884
-2.76438219,8.05377389,0.02894547,0.94784209,0.07600501,0.00000000,3.43032274,1.42393820,0.05762537,5.61231322
-2.75837919,7.98257009,0.02840105,0.94941500,0.07592870,0.00000000,3.43757967,1.42763337,0.05898312,5.53994316
-2.75237619,7.91267634,0.02785250,0.95249091,0.07579656,0.00000000,3.44769108,1.43212767,0.06040476,5.46694715
-2.74637319,7.84532194,0.02730606,0.95703391,0.07561303,0.00000000,3.46054987,1.43748875,0.06187736,5.39448718
-2.74037019,7.78138225,0.02676737,0.96295343,0.07538039,0.00000000,3.47590743,1.44371624,0.06338398,5.32349240
-2.73436718,7.72136051,0.02624120,0.97010355,0.07509881,0.00000000,3.49337190,1.45074043,0.06490387,5.25464442
-2.72836418,7.66538692,0.02573133,0.97828450,0.07476643,0.00000000,3.51241206,1.45842426,0.06641284,5.18837438
-2.72236118,7.61323454,0.02524033,0.98724608,0.07437962,0.00000000,3.53236672,1.46656862,0.06788388,5.12487144
-2.71635818,7.56435086,0.02476958,0.99669322,0.07393337,0.00000000,3.55245968,1.47492054,0.06928781,5.06410160
-2.71035518,7.51790305,0.02431920,1.00629331,0.07342167,0.00000000,3.57181965,1.48318410,0.07059423,5.00583560
-2.70435218,7.47283434,0.02388815,1.01568520,0.07283802,0.00000000,3.58950465,1.49103335,0.07177248,4.94968391
-2.69834917,7.42792863,0.02347435,1.02448946,0.07217596,0.00000000,3.60453001,1.49812661,0.07279272,4.89513696
-2.69234617,7.38188014,0.02307485,1.03231970,0.07142954,0.00000000,3.61589889,1.50412157,0.07362701,4.84160833
-2.68634317,7.33336470,0.02268604,1.03879437,0.07059380,0.00000000,3.62263453,1.50869030,0.07425042,4.78847881
-2.68034017,7.28110963,0.02230388,1.04354878,0.06966524,0.00000000,3.62381275,1.51153354,0.07464205,4.73513930
-2.67433717,7.22395914,0.02192415,1.04624680,0.06864214,0.00000000,3.61859376,1.51239372,0.07478595,4.68103060
-2.66833417,7.16093275,0.02154270,1.04659185,0.06752488,0.00000000,3.60625213,1.51106586,0.07467188,4.62567866
-2.66233117,7.09127436,0.02115568,1.04433686,0.06631606,0.00000000,3.58620380,1.50740615,0.07429590,4.56872394
-2.65632816,7.01449066,0.02075978,1.03929272,0.06502066,0.00000000,3.55802926,1.50133777,0.07366072,4.50994402
-2.65032516,6.93037751,0.02035241,1.03133501,0.06364601,0.00000000,3.52149202,1.49285379,0.07277586,4.44926897
-2.64432216,6.83903400,0.01993183,1.02040876,0.06220172,0.00000000,3.47655190,1.48201708,0.07165751,4.38678926
-2.63831916,6.74086397,0.01949732,1.00653102,0.06069952,0.00000000,3.42337253,1.46895738,0.07032818,4.32275633
-2.63231616,6.63656585,0.01904922,0.98979124,0.05915302,0.00000000,3.36232283,1.45386582,0.06881619,4.25757637
-2.62631316,6.52711138,0.01858901,0.97034941,0.05757746,0.00000000,3.29397265,1.43698712,0.06715483,4.19179782
-2.62031016,6.41371481,0.01811929,0.94843201,0.05598936,0.00000000,3.21908231,1.41861007,0.06538150,4.12609352
-2.61430715,6.29779402,0.01764376,0.92432603,0.05440622,0.00000000,3.13858687,1.39905669,0.06353663,4.06123845
-2.60830415,6.18092535,0.01716717,0.89837108,0.05284612,0.00000000,3.05357515,1.37867069,0.06166253,3.99808408
-2.60230115,6.06479400,0.01669521,0.87095016,0.05132736,0.00000000,2.96526456,1.35780570,0.05980223,3.93753036
-2.59629815,5.95114186,0.01623442,0.84247913,0.04986809,0.00000000,2.87497228,1.33681388,0.05799834,3.88049651
-2.59029515,5.84171475,0.01579205,0.81339543,0.04848597,0.00000000,2.78408369,1.31603525,0.05629184,3.82789140
-2.58429215,5.73821055,0.01537587,0.78414640,0.04719779,0.00000000,2.69401916,1.29578827,0.05472111,3.78058471
-2.57828914,5.64223007,0.01499401,0.75517748,0.04601914,0.00000000,2.60619990,1.27636185,0.05332094,3.73937937
-2.57228614,5.55523184,0.01465480,0.72692080,0.04496412,0.00000000,2.52201406,1.25800901,0.05212171,3.70498637
-2.56628314,5.47849206,0.01436651,0.69978446,0.04404501,0.00000000,2.44278391,1.24094235,0.05114878,3.67800223
-2.56028014,5.41307055,0.01413719,0.67414272,0.04327206,0.00000000,2.36973505,1.22533120,0.05042192,3.65888983
-2.55427714,5.35978354,0.01397442,0.65032754,0.04265319,0.00000000,2.30396840,1.21130051,0.04995499,3.64796294
-2.54827414,5.31918348,0.01388512,0.62862147,0.04219385,0.00000000,2.24643570,1.19893110,0.04975576,3.64537472
-2.54227114,5.29154635,0.01387529,0.60925225,0.04189681,0.00000000,2.19791915,1.18826132,0.04982585,3.65111034
-2.53626813,5.27686622,0.01394986,0.59238906,0.04176205,0.00000000,2.15901559,1.17928952,0.05016084,3.66498396
-2.53026513,5.27485714,0.01411248,0.57814051,0.04178672,0.00000000,2.13012564,1.17197745,0.05075055,3.68663980
-2.52426213,5.28496190,0.01436535,0.56655434,0.04196507,0.00000000,2.11144790,1.16625392,0.05157931,3.71555759
-2.51825913,5.30636724,0.01470907,0.55761883,0.04228855,0.00000000,2.10297833,1.16201885,0.05262650,3.75106190
-2.51225613,5.33802502,0.01514255,0.55126561,0.04274584,0.00000000,2.10451477,1.15914730,0.05386708,3.79233543
-2.50625313,5.37867875,0.01566296,0.54737402,0.04332308,0.00000000,2.11566630,1.15749331,0.05527219,3.83843578
-2.50025013,5.42689474,0.01626569,0.54577654,0.04400408,0.00000000,2.13586722,1.15689374,0.05680991,3.88831554
-2.49424712,5.48109725,0.01694439,0.54626524,0.04477062,0.00000000,2.16439512,1.15717169,0.05844593,3.94084523
-2.48824412,5.53960681,0.01769110,0.54859911,0.04560283,0.00000000,2.20039264,1.15813990,0.06014443,3.99483861
-2.48224112,5.60068102,0.01849633,0.55251178,0.04647959,0.00000000,2.24289214,1.15960394,0.06186882,4.04908003
-2.47623812,5.66255682,0.01934932,0.55771977,0.04737904,0.00000000,2.29084276,1.16136537,0.06358263,4.10235301
-2.47023512,5.72349355,0.02023829,0.56393064,0.04827904,0.00000000,2.34313900,1.16322498,0.06525033,4.15346969
-2.46423212,5.78181574,0.02115071,0.57085121,0.04915778,0.00000000,2.39865011,1.16498622,0.06683812,4.20130020
-2.45822911,5.83595468,0.02207369,0.57819535,0.04999425,0.00000000,2.45624947,1.16645888,0.06831475,4.24480134
-2.45222611,5.88448779,0.02299431,0.58569131,0.05076882,0.00000000,2.51484311,1.16746301,0.06965225,4.28304382
-2.44622311,5.92617472,0.02390007,0.59308833,0.05146377,0.00000000,2.57339669,1.16783317,0.07082656,4.31523705
-2.44022011,5.95998920,0.02477922,0.60016250,0.05206369,0.00000000,2.63096004,1.16742300,0.07181817,4.34075079
-2.43421711,5.98514549,0.02562119,0.60672152,0.05255594,0.00000000,2.68668872,1.16610983,0.07261253,4.35913283
-2.42821411,6.00111866,0.02641696,0.61260853,0.05293093,0.00000000,2.73986185,1.16379936,0.07320047,4.37012188
-2.42221111,6.00765779,0.02715931,0.61770467,0.05318234,0.00000000,2.78989581,1.16043017,0.07357838,4.37365510
-2.41620810,6.00479137,0.02784315,0.62193051,0.05330723,0.00000000,2.83635328,1.15597783,0.07374829,4.36986972
-2.41020510,5.99282450,0.02846568,0.62524619,0.05330604,0.00000000,2.87894749,1.15045835,0.07371782,4.35909846
-2.40420210,5.97232770,0.02902647,0.62765042,0.05318244,0.00000000,2.91754138,1.14393074,0.07349992,4.34185853
-2.39819910,5.94411724,0.02952751,0.62917818,0.05294313,0.00000000,2.95214188,1.13649858,0.07311251,4.31883457
-2.39219610,5.90922756,0.02997310,0.62989745,0.05259744,0.00000000,2.98288929,1.12831014,0.07257791,4.29085557
-2.38619310,5.86887624,0.03036970,0.62990484,0.05215692,0.00000000,3.01004227,1.11955716,0.07192219,4.25886681
-2.38019010,5.82442272,0.03072562,0.62932034,0.05163482,0.00000000,3.03395876,1.11047206,0.07117437,4.22389728
-2.37418709,5.77732180,0.03105069,0.62828144,0.05104554,0.00000000,3.05507367,1.10132356,0.07036550,4.18702404
-2.36818409,5.72907364,0.03135579,0.62693658,0.05040400,0.00000000,3.07387384,1.09241079,0.06952770,4.14933455
-2.36218109,5.68117183,0.03165241,0.62543843,0.04972508,0.00000000,3.09087137,1.08405603,0.06869311,4.11188840
-2.35617809,5.63505137,0.03195208,0.62393696,0.04902301,0.00000000,3.10657617,1.07659612,0.06789284,4.07568003
-2.35017509,5.59203849,0.03226582,0.62257261,0.04831090,0.00000000,3.12146872,1.07037309,0.06715594,4.04160364
-2.34417209,5.55330413,0.03260364,0.62146994,0.04760024,0.00000000,3.13597418,1.06572400,0.06650839,4.01042195
-2.33816908,5.51982288,0.03297398,0.62073173,0.04690058,0.00000000,3.15043872,1.06297063,0.06597219,3.98273979
-2.33216608,5.49233894,0.03338329,0.62043399,0.04621924,0.00000000,3.16510923,1.06240928,0.06556458,3.95898378
-2.32616308,5.47134048,0.03383567,0.62062188,0.04556119,0.00000000,3.18011716,1.06430105,0.06529736,3.93938887
-2.32016008,5.45704347,0.03433256,0.62130685,0.04492900,0.00000000,3.19546731,1.06886321,0.06517642,3.92399219
-2.31415708,5.44938575,0.03487261,0.62246512,0.04432294,0.00000000,3.21103215,1.07626182,0.06520146,3.91263474
-2.30815408,5.44803162,0.03545167,0.62403744,0.04374115,0.00000000,3.22655211,1.08660608,0.06536592,3.90497053
-2.30215108,5.45238695,0.03606283,0.62593045,0.04317991,0.00000000,3.24164200,1.09994467,0.06565714,3.90048319
-2.29614807,5.46162441,0.03669676,0.62801928,0.04263400,0.00000000,3.25580351,1.11626422,0.06605673,3.89850918
-2.29014507,5.47471793,0.03734198,0.63015169,0.04209712,0.00000000,3.26844348,1.13549010,0.06654120,3.89826686
-2.28414207,5.49048525,0.03798540,0.63215331,0.04156226,0.00000000,3.27889736,1.15748954,0.06708275,3.89889024
-2.27813907,5.50763692,0.03861291,0.63383401,0.04102224,0.00000000,3.28645709,1.18207689,0.06765030,3.89946615
-2.27213607,5.52483003,0.03920997,0.63499512,0.04047007,0.00000000,3.29040234,1.20902094,0.06821060,3.89907346
-2.26613307,5.54072460,0.03976239,0.63543715,0.03989939,0.00000000,3.29003387,1.23805385,0.06872957,3.89682269
-2.26013007,5.55404021,0.04025697,0.63496787,0.03930485,0.00000000,3.28470771,1.26888142,0.06917353,3.89189456
-2.25412706,5.56361093,0.04068225,0.63341025,0.03868237,0.00000000,3.27386855,1.30119410,0.06951065,3.88357599
-2.24812406,5.56843584,0.04102910,0.63061008,0.03802938,0.00000000,3.25708106,1.33467834,0.06971217,3.87129193
-2.24212106,5.56772335,0.04129133,0.62644288,0.03734501,0.00000000,3.23405742,1.36902748,0.06975366,3.85463192
-2.23611806,5.56092704,0.04146610,0.62081981,0.03663006,0.00000000,3.20468001,1.40395190,0.06961608,3.83337008
-2.23011506,5.54777151,0.04155424,0.61369233,0.03588706,0.00000000,3.16901777,1.43918766,0.06928663,3.80747775
-2.22411206,5.52826696,0.04156041,0.60505537,0.03512016,0.00000000,3.12733554,1.47450331,0.06875938,3.77712815
-2.21810905,5.50271163,0.04149310,0.59494894,0.03433489,0.00000000,3.08009556,1.50970437,0.06803568,3.74269278
-2.21210605,5.47168176,0.04136444,0.58345800,0.03353799,0.00000000,3.02795101,1.54463542,0.06712419,3.70472963
-2.20610305,5.43600959,0.04118985,0.57071062,0.03273710,0.00000000,2.97173137,1.57917945,0.06604068,3.66396363
-2.20010005,5.39674988,0.04098757,0.55687462,0.03194041,0.00000000,2.91242029,1.61325472,0.06480757,3.62125999
-2.19409705,5.35513666,0.04077802,0.54215263,0.03115636,0.00000000,2.85112662,1.64680931,0.06345313,3.57759173
-2.18809405,5.31253194,0.04058305,0.52677593,0.03039326,0.00000000,2.78904971,1.67981353,0.06201048,3.53400246
-2.18209105,5.27036867,0.04042512,0.51099734,0.02965896,0.00000000,2.72744044,1.71225101,0.06051643,3.49156623
-2.17608804,5.23009054,0.04032646,0.49508340,0.02896053,0.00000000,2.66755954,1.74410874,0.05901014,3.45134603
-2.17008504,5.19309152,0.04030818,0.47930623,0.02830400,0.00000000,2.61063503,1.77536695,0.05753167,3.41435275
-2.16408204,5.16065768,0.04038941,0.46393541,0.02769417,0.00000000,2.55782050,1.80598942,0.05612057,3.38150642
-2.15807904,5.13391418,0.04058654,0.44923024,0.02713440,0.00000000,2.51015615,1.83591490,0.05481446,3.35360134
-2.15207604,5.11377969,0.04091252,0.43543259,0.02662653,0.00000000,2.46853408,1.86505025,0.05364771,3.33127657
-2.14607304,5.10093030,0.04137628,0.42276075,0.02617089,0.00000000,2.43366941,1.89326591,0.05265024,3.31499295
-2.14007004,5.09577434,0.04198228,0.41140440,0.02576633,0.00000000,2.40607836,1.92039380,0.05184655,3.30501764
-2.13406703,5.09843905,0.04273027,0.40152082,0.02541030,0.00000000,2.38606398,1.94622815,0.05125489,3.30141648
-2.12806403,5.10876932,0.04361515,0.39323245,0.02509906,0.00000000,2.37371019,1.97052906,0.05088680,3.30405443
-2.12206103,5.12633821,0.04462705,0.38662578,0.02482785,0.00000000,2.36888395,1.99302863,0.05074675,3.31260365
-2.11605803,5.15046806,0.04575150,0.38175152,0.02459116,0.00000000,2.37124543,2.01343944,0.05083212,3.32655871
-2.11005503,5.18026095,0.04696982,0.37862582,0.02438297,0.00000000,2.38026516,2.03146468,0.05113347,3.34525774
-2.10405203,5.21463636,0.04825961,0.37723248,0.02419706,0.00000000,2.39524750,2.04680952,0.05163488,3.36790853
-2.09804902,5.25237393,0.04959535,0.37752583,0.02402722,0.00000000,2.41535884,2.05919282,0.05231468,3.39361781
-2.09204602,5.29215882,0.05094911,0.37943406,0.02386753,0.00000000,2.43965919,2.06835866,0.05314620,3.42142254
-2.08604302,5.33262744,0.05229128,0.38286285,0.02371255,0.00000000,2.46713572,2.07408682,0.05409869,3.45032140
-2.08004002,5.37241116,0.05359135,0.38769890,0.02355752,0.00000000,2.49673645,2.07620179,0.05513839,3.47930519
-2.07403702,5.41017623,0.05481877,0.39381342,0.02339844,0.00000000,2.52740292,2.07457960,0.05622955,3.50738486
-2.06803402,5.44465813,0.05594369,0.40106517,0.02323217,0.00000000,2.55810033,2.06915231,0.05733553,3.53361605
-2.06203102,5.47468948,0.05693773,0.40930319,0.02305646,0.00000000,2.58784422,2.05990987,0.05841981,3.55711945
-2.05602801,5.49922073,0.05777465,0.41836905,0.02286991,0.00000000,2.61572274,2.04689936,0.05944699,3.57709652
-2.05002501,5.51733374,0.05843101,0.42809873,0.02267191,0.00000000,2.64091423,2.03022178,0.06038367,3.59284046
-2.04402201,5.52824846,0.05888666,0.43832411,0.02246254,0.00000000,2.66269972,2.01002678,0.06119922,3.60374259
-2.03801901,5.53132380,0.05912519,0.44887430,0.02224244,0.00000000,2.68047053,1.98650570,0.06186640,3.60929454
-2.03201601,5.52605356,0.05913427,0.45957684,0.02201268,0.00000000,2.69373135,1.95988349,0.06236189,3.60908701
-2.02601301,5.51205907,0.05890579,0.47025909,0.02177459,0.00000000,2.70209942,1.93041012,0.06266660,3.60280597
-2.02001001,5.48907986,0.05843604,0.48074972,0.02152963,0.00000000,2.70530047,1.89835206,0.06276589,3.59022693
-2.01400700,5.45696386,0.05772564,0.49088065,0.02127925,0.00000000,2.70316225,1.86398441,0.06264966,3.57120861
-2.00800400,5.41565839,0.05677943,0.50048942,0.02102477,0.00000000,2.69560667,1.82758410,0.06231226,3.54568646
-2.00200100,5.36520311,0.05560624,0.50942206,0.02076734,0.00000000,2.68264114,1.78942463,0.06175237,3.51366701
-1.99599800,5.30572547,0.05421863,0.51753644,0.02050781,0.00000000,2.66435002,1.74977245,0.06097271,3.47522350
-1.98999500,5.23743922,0.05263241,0.52470599,0.02024678,0.00000000,2.64088668,1.70888519,0.05997976,3.43049303
-1.98399200,5.16064576,0.05086628,0.53082378,0.01998455,0.00000000,2.61246656,1.66701161,0.05878335,3.37967547
-1.97798899,5.07573812,0.04894129,0.53580657,0.01972121,0.00000000,2.57936150,1.62439314,0.05739630,3.32303385
-1.97198599,4.98320661,0.04688033,0.53959886,0.01945666,0.00000000,2.54189531,1.58126656,0.05583397,3.26089590
-1.96598299,4.88364534,0.04470757,0.54217643,0.01919071,0.00000000,2.50044049,1.53786770,0.05411385,3.19365624
-1.95997999,4.77775830,0.04244794,0.54354936,0.01892317,0.00000000,2.45541574,1.49443528,0.05225518,3.12177851
-1.95397699,4.66636389,0.04012657,0.54376405,0.01865397,0.00000000,2.40728388,1.45121489,0.05027855,3.04579682
-1.94797399,4.55039666,0.03776837,0.54290430,0.01838322,0.00000000,2.35654982,1.40846224,0.04820553,2.96631567
-1.94197099,4.43090515,0.03539748,0.54109104,0.01811133,0.00000000,2.30375793,1.36644550,0.04605837,2.88400789
-1.93596798,4.30904523,0.03303694,0.53848075,0.01783909,0.00000000,2.24948853,1.32544631,0.04385966,2.79960994
-1.92996498,4.18606826,0.03070834,0.53526253,0.01756769,0.00000000,2.19435316,1.28575918,0.04163212,2.71391431
-1.92396198,4.06330398,0.02843150,0.53165384,0.01729879,0.00000000,2.13898828,1.24768931,0.03939828,2.62775896
-1.91795898,3.94213851,0.02622431,0.52789511,0.01703450,0.00000000,2.08404743,1.21154857,0.03718033,2.54201378
-1.91195598,3.82398782,0.02410257,0.52424322,0.01677736,0.00000000,2.03019187,1.17765006,0.03499984,2.45756460
-1.90595298,3.71026777,0.02207988,0.52096443,0.01653032,0.00000000,1.97807982,1.14630119,0.03287763,2.37529505
-1.89994997,3.60236190,0.02016766,0.51832672,0.01629663,0.00000000,1.92835477,1.11779587,0.03083358,2.29606717
-1.89394697,3.50158822,0.01837515,0.51659206,0.01607976,0.00000000,1.88163314,1.09240596,0.02888644,2.22070151
-1.88794397,3.40916654,0.01670950,0.51600890,0.01588331,0.00000000,1.83849192,1.07037263,0.02705372,2.14995760
-1.88194097,3.32618775,0.01517585,0.51680511,0.01571086,0.00000000,1.79945665,1.05189796,0.02535149,2.08451565
-1.87593797,3.25358649,0.01377753,0.51918176,0.01556586,0.00000000,1.76499048,1.03713725,0.02379431,2.02496033
-1.86993497,3.19211818,0.01251615,0.52330786,0.01545149,0.00000000,1.73548454,1.02619249,0.02239509,1.97176730
-1.86393197,3.14234145,0.01139179,0.52931638,0.01537056,0.00000000,1.71125024,1.01910725,0.02116496,1.92529305
-1.85792896,3.10460653,0.01040319,0.53730141,0.01532541,0.00000000,1.69251362,1.01586335,0.02011320,1.88576831
-1.85192596,3.07904993,0.00954786,0.54731682,0.01531775,0.00000000,1.67941215,1.01637938,0.01924712,1.85329536
-1.84592296,3.06559523,0.00882228,0.55937615,0.01534866,0.00000000,1.67199374,1.02051117,0.01857204,1.82784889
-1.83991996,3.06395979,0.00822202,0.57345376,0.01541850,0.00000000,1.67021833,1.02805426,0.01809114,1.80928046
-1.83391696,3.07366675,0.00774186,0.58948709,0.01552686,0.00000000,1.67396149,1.03874803,0.01780547,1.79732597
-1.82791396,3.09406143,0.00737587,0.60737995,0.01567258,0.00000000,1.68302010,1.05228153,0.01771388,1.79161565
-1.82191096,3.12433141,0.00711754,0.62700648,0.01585376,0.00000000,1.69711971,1.06830055,0.01781293,1.79168602
-1.81590795,3.16352913,0.00695981,0.64821584,0.01606780,0.00000000,1.71592324,1.08641576,0.01809694,1.79699324
-1.80990495,3.21059626,0.00689514,0.67083716,0.01631144,0.00000000,1.73904072,1.10621145,0.01855791,1.80692708
-1.80390195,3.26438869,0.00691556,0.69468483,0.01658085,0.00000000,1.76603963,1.12725465,0.01918557,1.82082533
-1.79789895,3.32370171,0.00701269,0.71956376,0.01687177,0.00000000,1.79645571,1.14910427,0.01996739,1.83798779
-1.79189595,3.38729437,0.00717782,0.74527457,0.01717955,0.00000000,1.82980371,1.17131992,0.02088865,1.85768992
-1.78589295,3.45391284,0.00740193,0.77161847,0.01749931,0.00000000,1.86558799,1.19347025,0.02193256,1.87919563
-1.77988994,3.52231229,0.00767578,0.79840187,0.01782610,0.00000000,1.90331269,1.21514063,0.02308041,1.90176926
-1.77388694,3.59127696,0.00798994,0.82544039,0.01815497,0.00000000,1.94249118,1.23593990,0.02431178,1.92468675
-1.76788394,3.65963859,0.00833489,0.85256236,0.01848114,0.00000000,1.98265474,1.25550623,0.02560481,1.94724588
-1.76188094,3.72629274,0.00870117,0.87961157,0.01880012,0.00000000,2.02336018,1.27351201,0.02693651,1.96877581
-1.75587794,3.79021331,0.00907945,0.90644935,0.01910782,0.00000000,2.06419626,1.28966771,0.02828317,1.98864592
-1.74987494,3.85046492,0.00946066,0.93295568,0.01940064,0.00000000,2.10478879,1.30372479,0.02962075,2.00627399
-1.74387194,3.90621328,0.00983618,0.95902950,0.01967554,0.00000000,2.14480422,1.31547771,0.03092537,2.02113370
-1.73786893,3.95673329,0.01019799,0.98458803,0.01993012,0.00000000,2.18395164,1.32476494,0.03217381,2.03276151
-1.73186593,4.00141482,0.01053875,1.00956515,0.02016262,0.00000000,2.22198305,1.33146931,0.03334397,2.04076260
-1.72586293,4.03976605,0.01085203,1.03390887,0.02037189,0.00000000,2.25869199,1.33551741,0.03441540,2.04481587
-1.71985993,4.07141429,0.01113242,1.05757800,0.02055743,0.00000000,2.29391051,1.33687851,0.03536975,2.04467782
-1.71385693,4.09610409,0.01137559,1.08053810,0.02071926,0.00000000,2.32750460,1.33556267,0.03619115,2.04018492
-1.70785393,4.11369300,0.01157847,1.10275694,0.02085785,0.00000000,2.35936847,1.33161846,0.03686660,2.03125455
-1.70185093,4.12414484,0.01173919,1.12419973,0.02097403,0.00000000,2.38941788,1.32513018,0.03738619,2.01788418
-1.69584792,4.12752108,0.01185723,1.14482439,0.02106888,0.00000000,2.41758306,1.31621484,0.03774330,2.00014893
-1.68984492,4.12397059,0.01193329,1.16457718,0.02114356,0.00000000,2.44380177,1.30501884,0.03793463,1.97819734
-1.68384192,4.11371852,0.01196932,1.18338909,0.02119923,0.00000000,2.46801294,1.29171469,0.03796018,1.95224575
-1.67783892,4.09705485,0.01196841,1.20117321,0.02123692,0.00000000,2.49015165,1.27649778,0.03782311,1.92257129
-1.67183592,4.07432350,0.01193466,1.21782355,0.02125740,0.00000000,2.51014577,1.25958332,0.03752951,1.88950404
-1.66583292,4.04591249,0.01187310,1.23321528,0.02126119,0.00000000,2.52791497,1.24120371,0.03708810,1.85341850
-1.65982991,4.01224603,0.01178949,1.24720684,0.02124842,0.00000000,2.54337210,1.22160618,0.03650986,1.81472503
-1.65382691,3.97377884,0.01169018,1.25964371,0.02121890,0.00000000,2.55642735,1.20105105,0.03580761,1.77386144
-1.64782391,3.93099299,0.01158192,1.27036388,0.02117211,0.00000000,2.56699495,1.17981035,0.03499559,1.73128523
-1.64182091,3.88439741,0.01147177,1.27920478,0.02110727,0.00000000,2.57500216,1.15816686,0.03408904,1.68746667
-1.63581791,3.83452962,0.01136685,1.28601136,0.02102342,0.00000000,2.58040012,1.13641356,0.03310378,1.64288298
-1.62981491,3.78195935,0.01127429,1.29064482,0.02091955,0.00000000,2.58317572,1.11485301,0.03205580,1.59801348
-1.62381191,3.72729323,0.01120107,1.29299159,0.02079470,0.00000000,2.58336382,1.09379686,0.03096095,1.55333586
-1.61780890,3.67117956,0.01115392,1.29297192,0.02064811,0.00000000,2.58105877,1.07356494,0.02983467,1.50932321
-1.61180590,3.61431223,0.01113929,1.29054748,0.02047937,0.00000000,2.57642429,1.05448373,0.02869168,1.46644158
-1.60580290,3.55743260,0.01116325,1.28572756,0.02028845,0.00000000,2.56970082,1.03688417,0.02754591,1.42514772
-1.59979990,3.50132844,0.01123146,1.27857323,0.02007588,0.00000000,2.56120951,1.02109829,0.02641030,1.38588661
-1.59379690,3.44682901,0.01134917,1.26919927,0.01984272,0.00000000,2.55135224,1.00745479,0.02529675,1.34908849
-1.58779390,3.39479583,0.01152119,1.25777356,0.01959062,0.00000000,2.54060730,0.99627331,0.02421606,1.31516491
-1.58179090,3.34610872,0.01175187,1.24451383,0.01932178,0.00000000,2.52952053,0.98785751,0.02317797,1.28450377
-1.57578789,3.30164727,0.01204511,1.22968192,0.01903886,0.00000000,2.51869220,0.98248703,0.02219111,1.25746321
-1.56978489,3.26226828,0.01240428,1.21357589,0.01874492,0.00000000,2.50875998,0.98040857,0.02126305,1.23436433
-1.56378189,3.22877984,0.01283226,1.19652012,0.01844323,0.00000000,2.50037872,0.98182648,0.02040030,1.21548294
-1.55777889,3.20191337,0.01333134,1.17885419,0.01813716,0.00000000,2.49419803,0.98689313,0.01960835,1.20104077
-1.55177589,3.18229480,0.01390314,1.16092102,0.01782997,0.00000000,2.49083858,0.99569969,0.01889167,1.19119647
-1.54577289,3.17041668,0.01454856,1.14305481,0.01752465,0.00000000,2.49086846,1.00826776,0.01825370,1.18603695
-1.53976988,3.16661264,0.01526764,1.12556961,0.01722380,0.00000000,2.49478056,1.02454240,0.01769686,1.18556971
-1.53376688,3.17103577,0.01605948,1.10874890,0.01692942,0.00000000,2.50297229,1.04438708,0.01722255,1.18971663
-1.52776388,3.18364256,0.01692207,1.09283686,0.01664285,0.00000000,2.51572850,1.06758102,0.01683109,1.19830989
-1.52176088,3.20418323,0.01785222,1.07803160,0.01636467,0.00000000,2.53320848,1.09381926,0.01652180,1.21109038
-1.51575788,3.23219965,0.01884538,1.06448067,0.01609471,0.00000000,2.55543768,1.12271583,0.01629292,1.22770905
-1.50975488,3.26703107,0.01989563,1.05227898,0.01583200,0.00000000,2.58230448,1.15381001,0.01614167,1.24773130
-1.50375188,3.30782799,0.02099554,1.04146907,0.01557490,0.00000000,2.61356217,1.18657589,0.01606429,1.27064456
-1.49774887,3.35357362,0.02213619,1.03204358,0.01532115,0.00000000,2.64883607,1.22043487,0.01605607,1.29586886
