energy_ev,total_up,Ca_p_up,Ca_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.26863432,0.90439030,0.00035763,0.00000000,0.42708522,0.35048339,0.00272962,0.14431056,0.01391047,0.45898235
-3.26263132,0.94845033,0.00034430,0.00000000,0.44528826,0.39075433,0.00317474,0.13995201,0.01580210,0.46864210
-3.25662831,1.01287600,0.00033875,0.00000000,0.47281080,0.44089066,0.00367183,0.13837926,0.01800123,0.48747092
-3.25062531,1.09780468,0.00034069,0.00000000,0.50964871,0.50148390,0.00422227,0.13943168,0.02051697,0.51523708
-3.24462231,1.20322611,0.00034980,0.00000000,0.55572198,0.57307884,0.00482664,0.14292551,0.02335553,0.55162467
-3.23861931,1.32896559,0.00036574,0.00000000,0.61086867,0.65615121,0.00548465,0.14865703,0.02651949,0.59623409
-3.23261631,1.47466215,0.00038814,0.00000000,0.67483688,0.75108142,0.00619494,0.15640523,0.03000707,0.64858120
-3.22661331,1.63974324,0.00041660,0.00000000,0.74727530,0.85812534,0.00695502,0.16593409,0.03381137,0.70809567
-3.22061031,1.82339718,0.00045070,0.00000000,0.82772310,0.97738295,0.00776117,0.17699458,0.03791966,0.77411901
-3.21460730,2.02454559,0.00048998,0.00000000,0.91559997,1.10876623,0.00860835,0.18932662,0.04231284,0.84590318
-3.20860430,2.24181773,0.00053397,0.00000000,1.01019734,1.25196775,0.00949022,0.20266097,0.04696488,0.92261016
-3.20260130,2.47352907,0.00058215,0.00000000,1.11067168,1.40643173,0.01039910,0.21672137,0.05184258,1.00331344
-3.19659830,2.71766637,0.00063396,0.00000000,1.21604073,1.57132936,0.01132608,0.23122691,0.05690534,1.08700184
-3.19059530,2.97188143,0.00068882,0.00000000,1.32518376,1.74554032,0.01226106,0.24589477,0.06210535,1.17258626
-3.18459230,3.23349546,0.00074611,0.00000000,1.43684641,1.92764225,0.01319294,0.26044334,0.06738786,1.25890959
-3.17858929,3.49951559,0.00080517,0.00000000,1.54965075,2.11590984,0.01410979,0.27459572,0.07269184,1.34476017
-3.17258629,3.76666478,0.00086531,0.00000000,1.66211086,2.30832490,0.01499910,0.28808358,0.07795080,1.42888862
-3.16658329,4.03142556,0.00092584,0.00000000,1.77265414,2.50259835,0.01584800,0.30065125,0.08309398,1.51002795
-3.16058029,4.29009756,0.00098605,0.00000000,1.87964794,2.69620462,0.01664363,0.31206001,0.08804773,1.58691658
-3.15457729,4.53886796,0.00104523,0.00000000,1.98143119,2.88642824,0.01737339,0.32209233,0.09273712,1.65832358
-3.14857429,4.77389343,0.00110272,0.00000000,2.07635019,3.07042197,0.01802531,0.33055598,0.09708768,1.72307568
-3.14257129,4.99139123,0.00115789,0.00000000,2.16279746,3.24527500,0.01858839,0.33728790,0.10102737,1.78008479
-3.13656828,5.18773654,0.00121020,0.00000000,2.23925235,3.40808911,0.01905287,0.34215749,0.10448849,1.82837544
-3.13056528,5.35956268,0.00125920,0.00000000,2.30432193,3.55606030,0.01941055,0.34506944,0.10740965,1.86711083
-3.12456228,5.50386027,0.00130456,0.00000000,2.35678065,3.68656264,0.01965505,0.34596566,0.10973761,1.89561658
-3.11855928,5.61807126,0.00134610,0.00000000,2.39560687,3.79723100,0.01978202,0.34482654,0.11142899,1.91340113
-3.11255628,5.70017369,0.00138381,0.00000000,2.42001496,3.88603903,0.01978926,0.34167117,0.11245170,1.92017190
-3.10655328,5.74875331,0.00141786,0.00000000,2.42948127,3.95136891,0.01967687,0.33655677,0.11278609,1.91584628
-3.10055028,5.76305848,0.00144863,0.00000000,2.42376281,3.99206933,0.01944720,0.32957707,0.11242577,1.90055711
-3.09454727,5.74303539,0.00147671,0.00000000,2.40290770,4.00749909,0.01910484,0.32085992,0.11137797,1.87465194
-3.08854427,5.68934163,0.00150290,0.00000000,2.36725667,3.99755372,0.01865653,0.31056408,0.10966355,1.83868617
-3.08254127,5.60333672,0.00152819,0.00000000,2.31743552,3.96267378,0.01811092,0.29887528,0.10731650,1.79341002
-3.07653827,5.48704964,0.00155380,0.00000000,2.25433863,3.90383399,0.01747836,0.28600182,0.10438315,1.73974978
-3.07053527,5.34312404,0.00158107,0.00000000,2.17910417,3.82251353,0.01677065,0.27216974,0.10092088,1.67878385
-3.06453227,5.17474329,0.00161151,0.00000000,2.09308197,3.72064855,0.01600062,0.25761773,0.09699653,1.61171451
-3.05852926,4.98553791,0.00164673,0.00000000,1.99779533,3.60056883,0.01518189,0.24259204,0.09268464,1.53983625
-3.05252626,4.77947937,0.00168835,0.00000000,1.89489831,3.46492143,0.01432843,0.22734148,0.08806534,1.46450200
-3.04652326,4.56076415,0.00173805,0.00000000,1.78613032,3.31658463,0.01345422,0.21211257,0.08322223,1.38708823
-3.04052026,4.33369302,0.00179741,0.00000000,1.67326962,3.15857577,0.01257290,0.19714517,0.07824023,1.30896035
-3.03451726,4.10254999,0.00186793,0.00000000,1.55808769,2.99395722,0.01169747,0.18266846,0.07320340,1.23143943
-3.02851426,3.87148584,0.00195092,0.00000000,1.44230597,2.82574414,0.01083996,0.16889746,0.06819298,1.15577147
-3.02251126,3.64441032,0.00204748,0.00000000,1.32755657,2.65681803,0.01001121,0.15603018,0.06328557,1.08310004
-3.01650825,3.42489702,0.00215845,0.00000000,1.21534802,2.48984927,0.00922070,0.14424519,0.05855154,1.01444317
-3.01050525,3.21610378,0.00228434,0.00000000,1.10703712,2.32723144,0.00847634,0.13369981,0.05405378,0.95067501
-3.00450225,3.02071103,0.00242534,0.00000000,1.00380730,2.17102974,0.00778446,0.12452879,0.04984670,0.89251256
-2.99849925,2.84087936,0.00258125,0.00000000,0.90665385,2.02294454,0.00714973,0.11684341,0.04597554,0.84050778
-2.99249625,2.67822678,0.00275150,0.00000000,0.81637593,1.88429098,0.00657518,0.11073095,0.04247609,0.79504473
-2.98649325,2.53382528,0.00293515,0.00000000,0.73357497,1.75599425,0.00606229,0.10625443,0.03937453,0.75634173
-2.98049025,2.40821561,0.00313088,0.00000000,0.65865887,1.63859970,0.00561104,0.10345269,0.03668774,0.72445799
-2.97448724,2.30143822,0.00333706,0.00000000,0.59185127,1.53229637,0.00522010,0.10234053,0.03442362,0.69930416
-2.96848424,2.21307818,0.00355173,0.00000000,0.53320505,1.43695180,0.00488695,0.10290913,0.03258178,0.68065617
-2.96248124,2.14232133,0.00377269,0.00000000,0.48261896,1.35215591,0.00460808,0.10512649,0.03115426,0.66817177
-2.95647824,2.08801853,0.00399758,0.00000000,0.43985664,1.27727121,0.00437913,0.10893816,0.03012641,0.66140886
-2.95047524,2.04875529,0.00422387,0.00000000,0.40456696,1.21148687,0.00419514,0.11426798,0.02947780,0.65984510
-2.94447224,2.02292356,0.00444900,0.00000000,0.37630498,1.15387391,0.00405070,0.12101918,0.02918316,0.66289809
-2.93846923,2.00879319,0.00467042,0.00000000,0.35455274,1.10343911,0.00394010,0.12907561,0.02921336,0.66994546
-2.93246623,2.00458047,0.00488567,0.00000000,0.33873934,1.05917557,0.00385758,0.13830335,0.02953628,0.68034441
-2.92646323,2.00851171,0.00509244,0.00000000,0.32825982,1.02010805,0.00379737,0.14855264,0.03011770,0.69345026
-2.92046023,2.01888016,0.00528867,0.00000000,0.32249248,0.98533174,0.00375393,0.15966019,0.03092211,0.70863351
-2.91445723,2.03409500,0.00547256,0.00000000,0.32081437,0.95404348,0.00372197,0.17145184,0.03191346,0.72529522
-2.90845423,2.05272154,0.00564266,0.00000000,0.32261495,0.92556485,0.00369663,0.18374571,0.03305579,0.74288044
-2.90245123,2.07351204,0.00579788,0.00000000,0.32730758,0.89935708,0.00367350,0.19635554,0.03431384,0.76088946
-2.89644822,2.09542716,0.00593754,0.00000000,0.33433911,0.87502794,0.00364868,0.20909444,0.03565356,0.77888676
-2.89044522,2.11764804,0.00606137,0.00000000,0.34319736,0.85233124,0.00361885,0.22177868,0.03704254,0.79650758
-2.88444222,2.13957961,0.00616953,0.00000000,0.35341669,0.83115965,0.00358128,0.23423165,0.03845036,0.81346215
-2.87843922,2.16084560,0.00626257,0.00000000,0.36458173,0.81153200,0.00353382,0.24628764,0.03984889,0.82953739
-2.87243622,2.18127632,0.00634145,0.00000000,0.37632929,0.79357600,0.00347492,0.25779544,0.04121247,0.84459634
-2.86643322,2.20088994,0.00640746,0.00000000,0.38834870,0.77750777,0.00340360,0.26862152,0.04251812,0.85857531
-2.86043022,2.21986845,0.00646222,0.00000000,0.40038060,0.76360925,0.00331940,0.27865270,0.04374556,0.87147886
-2.85442721,2.23852952,0.00650758,0.00000000,0.41221449,0.75220465,0.00322238,0.28779816,0.04487726,0.88337292
-2.84842421,2.25729530,0.00654561,0.00000000,0.42368508,0.74363698,0.00311302,0.29599074,0.04589842,0.89437623
-2.84242121,2.27665942,0.00657849,0.00000000,0.43466774,0.73824567,0.00299222,0.30318743,0.04679687,0.90465033
-2.83641821,2.29715332,0.00660847,0.00000000,0.44507335,0.73634589,0.00286118,0.30936903,0.04756294,0.91438865
-2.83041521,2.31931309,0.00663781,0.00000000,0.45484258,0.73821030,0.00272138,0.31453906,0.04818934,0.92380476
-2.82441221,2.34364780,0.00666867,0.00000000,0.46394008,0.74405354,0.00257450,0.31872188,0.04867099,0.93312057
-2.81840920,2.37061025,0.00670309,0.00000000,0.47234867,0.75401988,0.00242234,0.32196022,0.04900478,0.94255442
-2.81240620,2.40057101,0.00674290,0.00000000,0.48006385,0.76817404,0.00226678,0.32431218,0.04918946,0.95230992
-2.80640320,2.43379637,0.00678968,0.00000000,0.48708879,0.78649515,0.00210970,0.32584785,0.04922540,0.96256551
-2.80040020,2.47043075,0.00684470,0.00000000,0.49342990,0.80887385,0.00195291,0.32664570,0.04911444,0.97346534
-2.79439720,2.51048382,0.00690890,0.00000000,0.49909324,0.83511220,0.00179817,0.32678893,0.04885973,0.98511158
-2.78839420,2.55382255,0.00698282,0.00000000,0.50408178,0.86492618,0.00164705,0.32636190,0.04846563,0.99755842
-2.78239120,2.60016822,0.00706661,0.00000000,0.50839341,0.89795043,0.00150097,0.32544676,0.04793752,1.01080792
-2.77638819,2.64909810,0.00716001,0.00000000,0.51201992,0.93374502,0.00136114,0.32412050,0.04728178,1.02480767
-2.77038519,2.70005172,0.00726231,0.00000000,0.51494664,0.97180372,0.00122857,0.32245231,0.04650563,1.03945045
-2.76438219,2.75234112,0.00737238,0.00000000,0.51715278,1.01156372,0.00110402,0.32050155,0.04561709,1.05457553
-2.75837919,2.80516476,0.00748869,0.00000000,0.51861237,1.05241629,0.00098806,0.31831624,0.04462485,1.06997183
-2.75237619,2.85762462,0.00760930,0.00000000,0.51929551,1.09371830,0.00088102,0.31593202,0.04353822,1.08538250
-2.74637319,2.90874583,0.00773191,0.00000000,0.51917004,1.13480433,0.00078303,0.31337183,0.04236700,1.10051092
-2.74037019,2.95749848,0.00785389,0.00000000,0.51820333,1.17499934,0.00069404,0.31064596,0.04112135,1.11502780
-2.73436718,3.00282108,0.00797232,0.00000000,0.51636416,1.21363154,0.00061386,0.30775271,0.03981169,1.12857931
-2.72836418,3.04364515,0.00808407,0.00000000,0.51362472,1.25004566,0.00054212,0.30467943,0.03844850,1.14079596
-2.72236118,3.07892074,0.00818586,0.00000000,0.50996253,1.28361633,0.00047839,0.30140401,0.03704223,1.15130196
-2.71635818,3.10764227,0.00827431,0.00000000,0.50536243,1.31376157,0.00042212,0.29789664,0.03560306,1.15972509
-2.71035518,3.12887444,0.00834606,0.00000000,0.49981853,1.33995638,0.00037273,0.29412193,0.03414082,1.16570668
-2.70435218,3.14177791,0.00839783,0.00000000,0.49333623,1.36174613,0.00032959,0.29004116,0.03266477,1.16891162
-2.69834917,3.14563419,0.00842651,0.00000000,0.48593430,1.37875979,0.00029206,0.28561471,0.03118352,1.16903822
-2.69234617,3.13986943,0.00842929,0.00000000,0.47764706,1.39072271,0.00025951,0.28080455,0.02970491,1.16582767
-2.68634317,3.12407662,0.00840371,0.00000000,0.46852661,1.39746870,0.00023133,0.27557674,0.02823593,1.15907292
-2.68034017,3.09803561,0.00834773,0.00000000,0.45864515,1.39895119,0.00020695,0.26990385,0.02678270,1.14862675
-2.67433717,3.06173040,0.00825988,0.00000000,0.44809738,1.39525297,0.00018584,0.26376722,0.02535045,1.13440882
-2.66833417,3.01536308,0.00813923,0.00000000,0.43700279,1.38659433,0.00016752,0.25715903,0.02394356,1.11641140
-2.66233117,2.95936378,0.00798550,0.00000000,0.42550779,1.37333898,0.00015157,0.25008403,0.02256566,1.09470367
-2.65632816,2.89439602,0.00779906,0.00000000,0.41378757,1.35599743,0.00013760,0.24256089,0.02121965,1.06943420
-2.65032516,2.82135681,0.00758095,0.00000000,0.40204751,1.33522737,0.00012530,0.23462320,0.01990789,1.04083163
-2.64432216,2.74137120,0.00733286,0.00000000,0.39052400,1.31183066,0.00011442,0.22631989,0.01863228,1.00920326
-2.63831916,2.65578074,0.00705710,0.00000000,0.37948438,1.28674650,0.00010474,0.21771515,0.01739435,0.97493151
-2.63231616,2.56612584,0.00675654,0.00000000,0.36922608,1.26104064,0.00009610,0.20888788,0.01619547,0.93846838
-2.62631316,2.47412192,0.00643455,0.00000000,0.36007462,1.23589029,0.00008839,0.19993047,0.01503688,0.90032769
-2.62031016,2.38162974,0.00609492,0.00000000,0.35238050,1.21256482,0.00008153,0.19094717,0.01391978,0.86107563
-2.61430715,2.29062021,0.00574175,0.00000000,0.34651490,1.19240222,0.00007550,0.18205186,0.01284546,0.82131950
-2.60830415,2.20313465,0.00537933,0.00000000,0.34286427,1.17678164,0.00007032,0.17336551,0.01181525,0.78169530
-2.60230115,2.12124129,0.00501209,0.00000000,0.34182384,1.16709253,0.00006605,0.16501322,0.01083065,0.74285424
-2.59629815,2.04698926,0.00464445,0.00000000,0.34379027,1.16470076,0.00006279,0.15712104,0.00989324,0.70544892
-2.59029515,1.98236144,0.00428074,0.00000000,0.34915372,1.17091289,0.00006071,0.14981265,0.00900471,0.67011941
-2.58429215,1.92922782,0.00392511,0.00000000,0.35828957,1.18693933,0.00006002,0.14320606,0.00816683,0.63748001
-2.57828914,1.88930083,0.00358150,0.00000000,0.37155028,1.21385773,0.00006101,0.13741042,0.00738143,0.60810693
-2.57228614,1.86409448,0.00325352,0.00000000,0.38925774,1.25257791,0.00006401,0.13252305,0.00665036,0.58252759
-2.56628314,1.85488893,0.00294446,0.00000000,0.41169670,1.30380971,0.00006948,0.12862695,0.00597544,0.56121191
-2.56028014,1.86270212,0.00265728,0.00000000,0.43910961,1.36803538,0.00007795,0.12578868,0.00535849,0.54456600
-2.55427714,1.88826973,0.00239457,0.00000000,0.47169341,1.44548783,0.00009006,0.12405690,0.00480129,0.53292846
-2.54827414,1.93203485,0.00215864,0.00000000,0.50959870,1.53613617,0.00010657,0.12346163,0.00430561,0.52656964
-2.54227114,1.99414801,0.00195146,0.00000000,0.55293148,1.63967976,0.00012839,0.12401416,0.00387320,0.52569376
-2.53626813,2.07447803,0.00177478,0.00000000,0.60175779,1.75555156,0.00015658,0.12570780,0.00350585,0.53044399
-2.53026513,2.17263359,0.00163015,0.00000000,0.65611109,1.88293141,0.00019235,0.12851931,0.00320539,0.54091012
-2.52426213,2.28799505,0.00151898,0.00000000,0.71600241,2.02076928,0.00023708,0.13241116,0.00297377,0.55713864
-2.51825913,2.41975522,0.00144258,0.00000000,0.78143275,2.16781799,0.00029232,0.13733436,0.00281306,0.57914466
-2.51225613,2.56696740,0.00140224,0.00000000,0.85240725,2.32267469,0.00035980,0.14323190,0.00272552,0.60692501
-2.50625313,2.72859859,0.00139922,0.00000000,0.92895022,2.48382924,0.00044141,0.15004259,0.00271356,0.64047199
-2.50025013,2.90358504,0.00143482,0.00000000,1.01112025,2.64971782,0.00053919,0.15770516,0.00277980,0.67978675
-2.49424712,3.09088732,0.00151038,0.00000000,1.09902415,2.81877911,0.00065528,0.16616248,0.00292697,0.72489161
-2.48824412,3.28954150,0.00162723,0.00000000,1.19282864,2.98951039,0.00079193,0.17536557,0.00315791,0.77584044
-2.48224112,3.49870351,0.00178674,0.00000000,1.29276853,3.16052058,0.00095142,0.18527740,0.00347548,0.83272621
-2.47623812,3.71768346,0.00199019,0.00000000,1.39915037,3.33057722,0.00113601,0.19587606,0.00388242,0.89568518
-2.47023512,3.94596748,0.00223875,0.00000000,1.51235051,3.49864480,0.00134789,0.20715729,0.00438120,0.96489692
-2.46423212,4.18322491,0.00253338,0.00000000,1.63280693,3.66391186,0.00158907,0.21913613,0.00497389,1.04057992
-2.45822911,4.42929988,0.00287473,0.00000000,1.76100454,3.82580523,0.00186130,0.23184749,0.00566196,1.12298266
-2.45222611,4.68418666,0.00326304,0.00000000,1.89745372,3.98399028,0.00216600,0.24534576,0.00644605,1.21237012
-2.44622311,4.94798981,0.00369801,0.00000000,2.04266276,4.13835684,0.00250416,0.25970318,0.00732583,1.30900609
-2.44022011,5.22087075,0.00417869,0.00000000,2.19710504,4.28899169,0.00287619,0.27500717,0.00829972,1.41313208
-2.43421711,5.50298349,0.00470336,0.00000000,2.36118208,4.43613892,0.00328191,0.29135658,0.00936480,1.52494349
-2.42821411,5.79440333,0.00526946,0.00000000,2.53518441,4.58015084,0.00372040,0.30885703,0.01051660,1.64456434
-2.42221111,6.09505264,0.00587348,0.00000000,2.71925209,4.72143234,0.00418996,0.32761549,0.01174900,1.77202160
-2.41620810,6.40462876,0.00651095,0.00000000,2.91333704,4.86038253,0.00468805,0.34773432,0.01305417,1.90722070
-2.41020510,6.72253858,0.00717638,0.00000000,3.11716960,4.99733750,0.00521127,0.36930493,0.01442257,2.04992343
-2.40420210,7.04784491,0.00786331,0.00000000,3.33023135,5.13251826,0.00575536,0.39240141,0.01584294,2.19972953
-2.39819910,7.37922848,0.00856436,0.00000000,3.55173617,5.26598746,0.00631520,0.41707434,0.01730246,2.35606323
-2.39219610,7.71496923,0.00927132,0.00000000,3.78062122,5.39761825,0.00688493,0.44334498,0.01878689,2.51816566
-2.38619310,8.05294911,0.00997527,0.00000000,4.01554894,5.52707761,0.00745800,0.47120014,0.02028077,2.68509361
-2.38019010,8.39067748,0.01066680,0.00000000,4.25492055,5.65382575,0.00802733,0.50058793,0.02176774,2.85572534
-2.37418709,8.72533887,0.01133619,0.00000000,4.49690110,5.77713203,0.00858546,0.53141446,0.02323079,3.02877306
-2.36818409,9.05386146,0.01197363,0.00000000,4.73945527,5.89610670,0.00912474,0.56354185,0.02465267,3.20280209
-2.36218109,9.37300336,0.01256950,0.00000000,4.98039266,6.00974683,0.00963757,0.59678736,0.02601620,3.37625582
-2.35617809,9.67945272,0.01311462,0.00000000,5.21742066,6.11699358,0.01011658,0.63092401,0.02730469,3.54748565
-2.35017509,9.96993673,0.01360049,0.00000000,5.44820264,6.21679748,0.01055492,0.66568241,0.02850228,3.71478478
-2.34417209,10.24133401,0.01401959,0.00000000,5.67041882,6.30818747,0.01094645,0.70075407,0.02959432,3.87642460
-2.33816908,10.49078492,0.01436553,0.00000000,5.88182710,6.39033948,0.01128597,0.73579590,0.03056766,4.03069221
-2.33216608,10.71579397,0.01463333,0.00000000,6.08032111,6.46264002,0.01156941,0.77043603,0.03141099,4.17592795
-2.32616308,10.91431937,0.01481953,0.00000000,6.26398294,6.52474067,0.01179403,0.80428061,0.03211505,4.31056141
-2.32016008,11.08484533,0.01492229,0.00000000,6.43112837,6.57659999,0.01195850,0.83692173,0.03267284,4.43314503
-2.31415708,11.22643358,0.01494150,0.00000000,6.58034275,6.61850978,0.01206298,0.86794598,0.03307975,4.54238414
-2.30815408,11.33875191,0.01487875,0.00000000,6.71050646,6.65110390,0.01210919,0.89694365,0.03333364,4.63716271
-2.30215108,11.42207853,0.01473728,0.00000000,6.82080905,6.67534869,0.01210032,0.92351831,0.03343487,4.71656436
-2.29614807,11.47728247,0.01452191,0.00000000,6.91075239,6.69251500,0.01204098,0.94729635,0.03338626,4.77988800
-2.29014507,11.50578108,0.01423887,0.00000000,6.98014289,6.70413316,0.01193707,0.96793648,0.03319297,4.82665820
-2.28414207,11.50947709,0.01389563,0.00000000,7.02907426,6.71193271,0.01179556,0.98513854,0.03286241,4.85663001
-2.27813907,11.49067804,0.01350063,0.00000000,7.05790188,6.71776994,0.01162427,0.99865160,0.03240399,4.86978851
-2.27213607,11.45200213,0.01306310,0.00000000,7.06721070,6.72354659,0.01143162,1.00828089,0.03182888,4.86634321
-2.26613307,11.39627425,0.01259274,0.00000000,7.05777852,6.73112344,0.01122632,1.01389333,0.03114979,4.84671760
-2.26013007,11.32641680,0.01209945,0.00000000,7.03053652,6.74223304,0.01101706,1.01542132,0.03038055,4.81153428
-2.25412706,11.24533942,0.01159307,0.00000000,6.98652908,6.75839528,0.01081224,1.01286477,0.02953588,4.76159599
-2.24812406,11.15583189,0.01108310,0.00000000,6.92687446,6.78083978,0.01061965,1.00629100,0.02863095,4.69786311
-2.24212106,11.06046402,0.01057849,0.00000000,6.85272794,6.81043835,0.01044619,0.99583266,0.02768103,4.62142818
-2.23611806,10.96149584,0.01008736,0.00000000,6.76524866,6.84765034,0.01029767,0.98168355,0.02670114,4.53348801
-2.23011506,10.86080112,0.00961688,0.00000000,6.66557091,6.89248325,0.01017857,0.96409258,0.02570569,4.43531407
-2.22411206,10.75980658,0.00917308,0.00000000,6.55478073,6.94447006,0.01009192,0.94335596,0.02470809,4.32822204
-2.21810905,10.65944846,0.00876075,0.00000000,6.43389782,7.00266416,0.01003920,0.91980808,0.02372054,4.21354114
-2.21210605,10.56014784,0.00838340,0.00000000,6.30386308,7.06565214,0.01002031,0.89381126,0.02275366,4.09258432
-2.20610305,10.46180522,0.00804317,0.00000000,6.16553136,7.13158393,0.01003359,0.86574500,0.02181635,3.96662017
-2.20010005,10.36381441,0.00774096,0.00000000,6.01966918,7.19821924,0.01007592,0.83599501,0.02091564,3.83684736
-2.19409705,10.26509527,0.00747635,0.00000000,5.86695699,7.26298866,0.01014281,0.80494259,0.02005655,3.70437259
-2.18809405,10.16414404,0.00724780,0.00000000,5.70799516,7.32306746,0.01022866,0.77295476,0.01924214,3.57019272
-2.18209105,10.05909983,0.00705273,0.00000000,5.54331330,7.37545948,0.01032688,0.74037558,0.01847351,3.43518173
-2.17608804,9.94782482,0.00688765,0.00000000,5.37338213,7.41708845,0.01043025,0.70751893,0.01774998,3.30008290
-2.17008504,9.82799560,0.00674838,0.00000000,5.19862724,7.44489370,0.01053110,0.67466302,0.01706922,3.16550646
-2.16408204,9.69720259,0.00663018,0.00000000,5.01944401,7.45592709,0.01062166,0.64204681,0.01642752,3.03193258
-2.15807904,9.55305375,0.00652795,0.00000000,4.83621315,7.44744799,0.01069428,0.60986831,0.01582006,2.89971947
-2.15207604,9.39327914,0.00643646,0.00000000,4.64931615,7.41701310,0.01074176,0.57828483,0.01524123,2.76911592
-2.14607304,9.21583215,0.00635048,0.00000000,4.45914989,7.36255812,0.01075754,0.54741478,0.01468494,2.64027766
-2.14007004,9.01898361,0.00626500,0.00000000,4.26614005,7.28246839,0.01073595,0.51734111,0.01414495,2.51328637
-2.13406703,8.80140510,0.00617537,0.00000000,4.07075256,7.17563616,0.01067239,0.48811576,0.01361520,2.38817042
-2.12806403,8.56223791,0.00607743,0.00000000,3.87350266,7.04150220,0.01056342,0.45976499,0.01309007,2.26492602
-2.12206103,8.30114509,0.00596762,0.00000000,3.67496114,6.88008058,0.01040691,0.43229518,0.01256464,2.14353781
-2.11605803,8.01834406,0.00584310,0.00000000,3.47575745,6.69196534,0.01020205,0.40569863,0.01203486,2.02399762
-2.11005503,7.71461878,0.00570176,0.00000000,3.27657941,6.47831912,0.00994932,0.37995922,0.01149773,1.90632060
-2.10405203,7.39131069,0.00554230,0.00000000,3.07816954,6.24084388,0.00965048,0.35505742,0.01095136,1.79055791
-2.09804902,7.05028915,0.00536417,0.00000000,2.88131803,5.98173513,0.00930847,0.33097464,0.01039500,1.67680549
-2.09204602,6.69390256,0.00516759,0.00000000,2.68685261,5.70362121,0.00892722,0.30769656,0.00982903,1.56520866
-2.08604302,6.32491264,0.00495349,0.00000000,2.49562574,5.40949019,0.00851160,0.28521546,0.00925483,1.45596245
-2.08004002,5.94641463,0.00472339,0.00000000,2.30849970,5.10260711,0.00806714,0.26353160,0.00867471,1.34930814
-2.07403702,5.56174734,0.00447937,0.00000000,2.12633021,4.78642495,0.00759990,0.24265347,0.00809175,1.24552623
-2.06803402,5.17439667,0.00422393,0.00000000,1.94994928,4.46449260,0.00711624,0.22259728,0.00750956,1.14492666
-2.06203102,4.78789717,0.00395990,0.00000000,1.78014829,4.14036349,0.00662267,0.20338565,0.00693220,1.04783701
-2.05602801,4.40573548,0.00369030,0.00000000,1.61766186,3.81750812,0.00612561,0.18504577,0.00636388,0.95458950
-2.05002501,4.03125967,0.00341825,0.00000000,1.46315341,3.49923362,0.00563129,0.16760720,0.00580883,0.86550768
-2.04402201,3.66759795,0.00314686,0.00000000,1.31720310,3.18861302,0.00514554,0.15109953,0.00527114,0.78089355
-2.03801901,3.31758935,0.00287912,0.00000000,1.18029850,2.88842625,0.00467374,0.13555000,0.00475457,0.70101601
-2.03201601,2.98372871,0.00261784,0.00000000,1.05282855,2.60111444,0.00422066,0.12098141,0.00426246,0.62610091
-2.02601301,2.66812700,0.00236555,0.00000000,0.93508089,2.32874821,0.00379048,0.10741019,0.00379764,0.55632353
-2.02001001,2.37248755,0.00212451,0.00000000,0.82724251,2.07301024,0.00338668,0.09484505,0.00336234,0.49180332
-2.01400700,2.09809784,0.00189657,0.00000000,0.72940363,1.83519138,0.00301208,0.08328598,0.00295820,0.43260143
-2.00800400,1.84583564,0.00168328,0.00000000,0.64156425,1.61619931,0.00266885,0.07272381,0.00258624,0.37872052
-2.00200100,1.61618803,0.00148575,0.00000000,0.56364305,1.41657828,0.00235853,0.06314021,0.00224690,0.33010703
-1.99599800,1.40928097,0.00130479,0.00000000,0.49548783,1.23653764,0.00208210,0.05450818,0.00194006,0.28665532
-1.98999500,1.22491710,0.00114082,0.00000000,0.43688680,1.07598730,0.00184002,0.04679293,0.00166516,0.24821335
-1.98399200,1.06261907,0.00099397,0.00000000,0.38758013,0.93457766,0.00163235,0.03995299,0.00142118,0.21458948
-1.97798899,0.92167591,0.00086410,0.00000000,0.34727072,0.81174178,0.00145873,0.03394174,0.00120684,0.18555990
-1.97198599,0.80118982,0.00075080,0.00000000,0.31563396,0.70673756,0.00131854,0.02870883,0.00102057,0.16087615
-1.96598299,0.70012142,0.00065350,0.00000000,0.29232552,0.61868825,0.00121090,0.02420193,0.00086069,0.14027250
-1.95997999,0.61733134,0.00057144,0.00000000,0.27698700,0.54661948,0.00113474,0.02036824,0.00072542,0.12347260
-1.95397699,0.55161696,0.00050376,0.00000000,0.26924908,0.48949185,0.00108886,0.01715607,0.00061301,0.11019536
-1.94797399,0.50174322,0.00044951,0.00000000,0.26873217,0.44622802,0.00107191,0.01451620,0.00052175,0.10015969
-1.94197099,0.46646701,0.00040768,0.00000000,0.27504453,0.41573420,0.00108248,0.01240305,0.00045009,0.09308811
-1.93596798,0.44455506,0.00037723,0.00000000,0.28777830,0.39691579,0.00111903,0.01077571,0.00039663,0.08870923
-1.92996498,0.43479564,0.00035712,0.00000000,0.30650375,0.38868762,0.00117994,0.00959866,0.00036018,0.08675906
-1.92396198,0.43600479,0.00034629,0.00000000,0.33076243,0.38997950,0.00126348,0.00884220,0.00033977,0.08698144
-1.91795898,0.44702790,0.00034370,0.00000000,0.36005983,0.39973779,0.00136779,0.00848275,0.00033468,0.08912759
-1.91195598,0.46673780,0.00034834,0.00000000,0.39385837,0.41692412,0.00149086,0.00850275,0.00034441,0.09295524
-1.90595298,0.49403058,0.00035919,0.00000000,0.43157146,0.44051245,0.00163053,0.00889037,0.00036868,0.09822736
