energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-5.29164582,1.90979917,-1.65493461,0.83784040,-0.59605584,0.59597449,-0.26703781,0.04905194,-0.02665466,0.76747807,-0.98103940,0.36912540,-0.12482385,0.00000000,-0.00000000
-5.28564282,1.89281879,-1.71022453,0.82804190,-0.61498882,0.60152551,-0.27848547,0.04887040,-0.02856507,0.74960831,-1.00877406,0.37213236,-0.13383037,0.00000000,-0.00000000
-5.27963982,1.87872505,-1.76180379,0.81937659,-0.63272991,0.60791067,-0.28979650,0.04874830,-0.03056310,0.73272933,-1.03312563,0.37572142,-0.14367283,0.00000000,-0.00000000
-5.27363682,1.86738809,-1.80938532,0.81204700,-0.64925067,0.61499959,-0.30091461,0.04868578,-0.03264014,0.71679551,-1.05392997,0.37991521,-0.15433542,0.00000000,-0.00000000
-5.26763382,1.85862694,-1.85277639,0.80622239,-0.66456379,0.62264209,-0.31178922,0.04867992,-0.03478597,0.70176254,-1.07109960,0.38470740,-0.16579100,0.00000000,-0.00000000
-5.26163082,1.85221798,-1.89187594,0.80203542,-0.67872176,0.63067212,-0.32237454,0.04872480,-0.03698865,0.68759183,-1.08462329,0.39006222,-0.17799984,0.00000000,-0.00000000
-5.25562781,1.84790373,-1.92666923,0.79957976,-0.69181443,0.63891223,-0.33262855,0.04881171,-0.03923449,0.67425374,-1.09456322,0.39591520,-0.19090890,0.00000000,-0.00000000
-5.24962481,1.84540175,-1.95722015,0.79890905,-0.70396519,0.64717841,-0.34251195,0.04892940,-0.04150809,0.66172957,-1.10104993,0.40217533,-0.20445172,0.00000000,-0.00000000
-5.24362181,1.84441351,-1.98366171,0.80003702,-0.71532616,0.65528507,-0.35198729,0.04906453,-0.04379246,0.65001229,-1.10427529,0.40872839,-0.21854875,0.00000000,-0.00000000
-5.23761881,1.84463310,-2.00618500,0.80293890,-0.72607216,0.66305023,-0.36101821,0.04920214,-0.04606918,0.63910603,-1.10448385,0.41544132,-0.23310836,0.00000000,-0.00000000
-5.23161581,1.84575552,-2.02502721,0.80755399,-0.73639380,0.67030051,-0.36956896,0.04932627,-0.04831867,0.62902461,-1.10196293,0.42216764,-0.24802812,0.00000000,-0.00000000
-5.22561281,1.84748436,-2.04045919,0.81378924,-0.74648989,0.67687600,-0.37760421,0.04942056,-0.05052055,0.61978904,-1.09703192,0.42875346,-0.26319656,0.00000000,-0.00000000
-5.21960980,1.84953867,-2.05277308,0.82152353,-0.75655912,0.68263455,-0.38508916,0.04946893,-0.05265399,0.61142442,-1.09003117,0.43504376,-0.27849514,0.00000000,-0.00000000
-5.21360680,1.85165873,-2.06227032,0.83061257,-0.76679157,0.68745555,-0.39198990,0.04945623,-0.05469816,0.60395627,-1.08131093,0.44088884,-0.29380039,0.00000000,-0.00000000
-5.20760380,1.85361059,-2.06925050,0.84089387,-0.77736006,0.69124284,-0.39827408,0.04936888,-0.05663269,0.59740662,-1.07122071,0.44615035,-0.30898605,0.00000000,-0.00000000
-5.20160080,1.85518902,-2.07400120,0.85219174,-0.78841170,0.69392665,-0.40391179,0.04919538,-0.05843810,0.59179013,-1.06009933,0.45070667,-0.32392515,0.00000000,-0.00000000
-5.19559780,1.85621897,-2.07678914,0.86432175,-0.80005993,0.69546459,-0.40887647,0.04892682,-0.06009631,0.58711029,-1.04826598,0.45445738,-0.33849187,0.00000000,-0.00000000
-5.18959480,1.85655530,-2.07785255,0.87709470,-0.81237725,0.69584141,-0.41314589,0.04855719,-0.06159099,0.58335609,-1.03601246,0.45732653,-0.35256323,0.00000000,-0.00000000
-5.18359180,1.85608077,-2.07739486,0.89031956,-0.82538904,0.69506772,-0.41670305,0.04808359,-0.06290799,0.58049919,-1.02359672,0.45926450,-0.36602032,0.00000000,-0.00000000
-5.17758879,1.85470263,-2.07557977,0.90380555,-0.83906864,0.69317766,-0.41953686,0.04750627,-0.06403555,0.57849176,-1.01123773,0.46024848,-0.37874935,0.00000000,-0.00000000
-5.17158579,1.85234775,-2.07252749,0.91736317,-0.85333400,0.69022560,-0.42164258,0.04682859,-0.06496458,0.57726520,-0.99911179,0.46028143,-0.39064221,0.00000000,-0.00000000
-5.16558279,1.84895682,-2.06831231,0.93080428,-0.86804610,0.68628212,-0.42302188,0.04605673,-0.06568872,0.57672961,-0.98735022,0.45938969,-0.40159687,0.00000000,-0.00000000
