energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-0.12306153,1.77906433,0.06206076,0.12505195,0.30975530,1.08390967,0.04992035,0.26441689,0.35035560,0.00113422
-0.11705853,1.79161000,0.06275572,0.12746928,0.31139254,1.09170413,0.05072749,0.26358251,0.35255187,0.00115558
-0.11105553,1.80368027,0.06338739,0.12926414,0.31299409,1.09922399,0.05150623,0.26219025,0.35488799,0.00117980
-0.10505253,1.81542614,0.06397981,0.13043721,0.31457482,1.10648413,0.05224813,0.26026860,0.35748008,0.00120733
-0.09904952,1.82710258,0.06455794,0.13100519,0.31617044,1.11356274,0.05294715,0.25787051,0.36046595,0.00123870
-0.09304652,1.83905724,0.06514637,0.13100006,0.31783632,1.12059757,0.05359953,0.25507205,0.36400061,0.00127443
-0.08704352,1.85171189,0.06576786,0.13046773,0.31964483,1.12777793,0.05420353,0.25196985,0.36825038,0.00131505
-0.08104052,1.86553759,0.06644200,0.12946609,0.32168126,1.13533244,0.05475902,0.24867744,0.37338567,0.00136107
-0.07503752,1.88102502,0.06718387,0.12806261,0.32403861,1.14351363,0.05526690,0.24532072,0.37957301,0.00141290
-0.06903452,1.89865157,0.06800298,0.12633151,0.32681150,1.15258014,0.05572855,0.24203279,0.38696642,0.00147088
-0.06303152,1.91884726,0.06890234,0.12435075,0.33008954,1.16277770,0.05614515,0.23894835,0.39569877,0.00153521
-0.05702851,1.94196142,0.06987789,0.12219897,0.33395068,1.17431991,0.05651713,0.23619806,0.40587342,0.00160593
-0.05102551,1.96823218,0.07091826,0.11995247,0.33845472,1.18737024,0.05684360,0.23390303,0.41755668,0.00168291
-0.04502251,1.99776068,0.07200482,0.11768247,0.34363766,1.20202602,0.05712195,0.23216983,0.43077139,0.00176580
-0.03901951,2.03049146,0.07311217,0.11545276,0.34950698,1.21830568,0.05734761,0.23108612,0.44549211,0.00185405
-0.03301651,2.06620050,0.07420890,0.11331781,0.35603834,1.23613980,0.05751386,0.23071728,0.46164206,0.00194690
-0.02701351,2.10449163,0.07525868,0.11132151,0.36317388,1.25536671,0.05761199,0.23110404,0.47909213,0.00204337
-0.02101051,2.14480161,0.07622162,0.10949650,0.37082224,1.27573275,0.05763152,0.23226121,0.49766203,0.00214230
-0.01500750,2.18641405,0.07705579,0.10786418,0.37886031,1.29689734,0.05756061,0.23417763,0.51712358,0.00224237
-0.00900450,2.22848125,0.07771888,0.10643530,0.38713672,1.31844266,0.05738664,0.23681722,0.53720605,0.00234214
-0.00300150,2.27005330,0.07816991,0.10521122,0.39547692,1.33988737,0.05709683,0.24012107,0.55760347,0.00244007
0.00300150,2.31011281,0.07837087,0.10418552,0.40368955,1.36070383,0.05667904,0.24401044,0.57798340,0.00253460
0.00900450,2.34761386,0.07828826,0.10334608,0.41157380,1.38033797,0.05612246,0.24839046,0.59799717,0.00262417
0.01500750,2.38152314,0.07789449,0.10267740,0.41892745,1.39823081,0.05541839,0.25315437,0.61729083,0.00270731
0.02101051,2.41086157,0.07716896,0.10216296,0.42555518,1.41384085,0.05456091,0.25818808,0.63551663,0.00278267
0.02701351,2.43474439,0.07609894,0.10178758,0.43127672,1.42666616,0.05354743,0.26337483,0.65234453,0.00284908
0.03301651,2.45241795,0.07468006,0.10153965,0.43593445,1.43626534,0.05237916,0.26859967,0.66747319,0.00290557
0.03901951,2.46329179,0.07291652,0.10141291,0.43940014,1.44227650,0.05106138,0.27375373,0.68064013,0.00295146
0.04502251,2.46696449,0.07082096,0.10140798,0.44158056,1.44443360,0.04960353,0.27873798,0.69163069,0.00298634
0.05102551,2.46324250,0.06841404,0.10153329,0.44242163,1.44257938,0.04801922,0.28346636,0.70028534,0.00301011
0.05702851,2.45215125,0.06572370,0.10180547,0.44191105,1.43667475,0.04632588,0.28786835,0.70650520,0.00302300
0.06303152,2.43393828,0.06278423,0.10224917,0.44007932,1.42680411,0.04454445,0.29189066,0.71025558,0.00302553
0.06903452,2.40906843,0.05963512,0.10289628,0.43699910,1.41317661,0.04269881,0.29549829,0.71156736,0.00301854
0.07503752,2.37821163,0.05631985,0.10378458,0.43278316,1.39612347,0.04081510,0.29867477,0.71053624,0.00300315
0.08104052,2.34222369,0.05288454,0.10495593,0.42758079,1.37609134,0.03892098,0.30142174,0.70731992,0.00298070
0.08704352,2.30212131,0.04937666,0.10645406,0.42157318,1.35363209,0.03704486,0.30375789,0.70213330,0.00295277
0.09304652,2.25905205,0.04584370,0.10832195,0.41496777,1.32938937,0.03521507,0.30571733,0.69524191,0.00292106
0.09904952,2.21426068,0.04233207,0.11059918,0.40799194,1.30408234,0.03345903,0.30734749,0.68695381,0.00288739
0.10505253,2.16905289,0.03888597,0.11331911,0.40088624,1.27848706,0.03180257,0.30870665,0.67761030,0.00285366
0.11105553,2.12475783,0.03554658,0.11650624,0.39389745,1.25341608,0.03026918,0.30986120,0.66757561,0.00282172
0.11705853,2.08269040,0.03235135,0.12017371,0.38727170,1.22969668,0.02887948,0.31088273,0.65722612,0.00279340
0.12306153,2.04411462,0.02933346,0.12432131,0.38124779,1.20814845,0.02765077,0.31184498,0.64693941,0.00277041
0.12906453,2.01020894,0.02652158,0.12893382,0.37605098,1.18956060,0.02659673,0.31282091,0.63708333,0.00275431
0.13506753,1.98203442,0.02393965,0.13398007,0.37188731,1.17466981,0.02572721,0.31387972,0.62800576,0.00274647
0.14107054,1.96050667,0.02160697,0.13941259,0.36893857,1.16413888,0.02504826,0.31508416,0.62002510,0.00274801
0.14707354,1.94637203,0.01953832,0.14516805,0.36735805,1.15853706,0.02456224,0.31648806,0.61342197,0.00275981
0.15307654,1.94018865,0.01774424,0.15116842,0.36726704,1.15832239,0.02426805,0.31813417,0.60843230,0.00278242
0.15907954,1.94231279,0.01623134,0.15732282,0.36875222,1.16382660,0.02416156,0.32005244,0.60524204,0.00281613
0.16508254,1.95289066,0.01500268,0.16353009,0.37186385,1.17524317,0.02423608,0.32225872,0.60398362,0.00286089
0.17108554,1.97185588,0.01405812,0.16968194,0.37661486,1.19261882,0.02448287,0.32475397,0.60473423,0.00291634
0.17708854,1.99893258,0.01339467,0.17566653,0.38298076,1.21584884,0.02489181,0.32752404,0.60751601,0.00298179
0.18309155,2.03364406,0.01300683,0.18137241,0.39090046,1.24467650,0.02545198,0.33053996,0.61229792,0.00305630
0.18909455,2.07532653,0.01288678,0.18669257,0.40027790,1.27869672,0.02615230,0.33375884,0.61899933,0.00313861
0.19509755,2.12314771,0.01302460,0.19152848,0.41098441,1.31736382,0.02698210,0.33712519,0.62749490,0.00322724
0.20110055,2.17612960,0.01340837,0.19579381,0.42286195,1.36000345,0.02793162,0.34057284,0.63762078,0.00332051
0.20710355,2.23317466,0.01402421,0.19941786,0.43572688,1.40582822,0.02899239,0.34402711,0.64918147,0.00341658
0.21310655,2.29309473,0.01485624,0.20234824,0.44937434,1.45395666,0.03015760,0.34740742,0.66195729,0.00351349
0.21910955,2.35464152,0.01588662,0.20455296,0.46358315,1.50343495,0.03142217,0.35062995,0.67571189,0.00360922
0.22511256,2.41653792,0.01709539,0.20602152,0.47812089,1.55326071,0.03278283,0.35361042,0.69019954,0.00370176
0.23111556,2.47750899,0.01846049,0.20676514,0.49274919,1.60240810,0.03423795,0.35626676,0.70517187,0.00378913
0.23711856,2.53631164,0.01995774,0.20681603,0.50722901,1.64985336,0.03578729,0.35852157,0.72038376,0.00386947
0.24312156,2.59176214,0.02156090,0.20622572,0.52132567,1.69460005,0.03743154,0.36030426,0.73559811,0.00394107
0.24912456,2.64276056,0.02324177,0.20506247,0.53481353,1.73570296,0.03917188,0.36155274,0.75058948,0.00400242
0.25512756,2.68831166,0.02497048,0.20340800,0.54748015,1.77229025,0.04100929,0.36221467,0.76514639,0.00405226
0.26113057,2.72754148,0.02671581,0.20135364,0.55912988,1.80358284,0.04294392,0.36224809,0.77907248,0.00408956
0.26713357,2.75970974,0.02844565,0.19899599,0.56958666,1.82891079,0.04497442,0.36162166,0.79218646,0.00411360
0.27313657,2.78421771,0.03012764,0.19643252,0.57869617,1.84772610,0.04709721,0.36031434,0.80432121,0.00412394
0.27913957,2.80061193,0.03172978,0.19375715,0.58632720,1.85961191,0.04930594,0.35831467,0.81532230,0.00412045
0.28514257,2.80858410,0.03322127,0.19105610,0.59237242,1.86428785,0.05159096,0.35561980,0.82504605,0.00410326
0.29114557,2.80796772,0.03457330,0.18840425,0.59674855,1.86161195,0.05393891,0.35223427,0.83335770,0.00407277
0.29714857,2.79873219,0.03575993,0.18586213,0.59939617,1.85157904,0.05633257,0.34816890,0.84012988,0.00402961
0.30315158,2.78097507,0.03675891,0.18347380,0.60027916,1.83431633,0.05875083,0.34343958,0.84524167,0.00397461
0.30915458,2.75491335,0.03755252,0.18126556,0.59938418,1.81007644,0.06116892,0.33806643,0.84857855,0.00390878
0.31515758,2.72087435,0.03812829,0.17924567,0.59672004,1.77922844,0.06355882,0.33207320,0.85003346,0.00383328
0.32116058,2.67928706,0.03847954,0.17740513,0.59231740,1.74224751,0.06588993,0.32548709,0.84950886,0.00374933
0.32716358,2.63067423,0.03860594,0.17571925,0.58622854,1.69970356,0.06812997,0.31833891,0.84692009,0.00365827
0.33316658,2.57564559,0.03851369,0.17415017,0.57852762,1.65224937,0.07024598,0.31066375,0.84219958,0.00356146
0.33916958,2.51489245,0.03821566,0.17265003,0.56931112,1.60060861,0.07220553,0.30250189,0.83530198,0.00346029
0.34517259,2.44918331,0.03773129,0.17116469,0.55869858,1.54556396,0.07397807,0.29390005,0.82620981,0.00335620
0.35117559,2.37936056,0.03708624,0.16963772,0.54683341,1.48794550,0.07553619,0.28491274,0.81493931,0.00325059
0.35717859,2.30633752,0.03631188,0.16801455,0.53388373,1.42861944,0.07685702,0.27560362,0.80154604,0.00314491
0.36318159,2.23109538,0.03544463,0.16624649,0.52004303,1.36847727,0.07792343,0.26604679,0.78612993,0.00304059
0.36918459,2.15467944,0.03452509,0.16429442,0.50553032,1.30842498,0.07872514,0.25632771,0.76883930,0.00293909
0.37518759,2.07819379,0.03359703,0.16213198,0.49058980,1.24937241,0.07925960,0.24654373,0.74987347,0.00284191
0.38119060,2.00279395,0.03270634,0.15974812,0.47548968,1.19222250,0.07953259,0.23680413,0.72948373,0.00275055
0.38719360,1.92967675,0.03189978,0.15714882,0.46052000,1.13786017,0.07955855,0.22722949,0.70797230,0.00266656
0.39319660,1.86006706,0.03122384,0.15435793,0.44598952,1.08714071,0.07936049,0.21795044,0.68568930,0.00259150
0.39919960,1.79520114,0.03072347,0.15141718,0.43222134,1.04087765,0.07896958,0.20910569,0.66302750,0.00252698
0.40520260,1.73630650,0.03044084,0.14838517,0.41954747,0.99983002,0.07842431,0.20083945,0.64041508,0.00247457
0.41120560,1.68457845,0.03041422,0.14533560,0.40830234,0.96468905,0.07776939,0.19329828,0.61830637,0.00243587
0.41720860,1.64115386,0.03067683,0.14235469,0.39881534,0.93606457,0.07705422,0.18662747,0.59717106,0.00241239
0.42321161,1.60708268,0.03125586,0.13953801,0.39140266,0.91447131,0.07633113,0.18096704,0.57748201,0.00240557
0.42921461,1.58329818,0.03217156,0.13698673,0.38635858,0.90031561,0.07565346,0.17644757,0.55970214,0.00241671
0.43521761,1.57058695,0.03343652,0.13480368,0.38394660,0.89388285,0.07507342,0.17318604,0.54427094,0.00244693
0.44122061,1.56955991,0.03505507,0.13308920,0.38439068,0.89532634,0.07464001,0.17128175,0.53159095,0.00249710
0.44722361,1.58062554,0.03702285,0.13193707,0.38786685,0.90465809,0.07439694,0.17081253,0.52201480,0.00256782
0.45322661,1.60396671,0.03932664,0.13143065,0.39449569,0.92174223,0.07438080,0.17183151,0.51583333,0.00265936
0.45922961,1.63952239,0.04194429,0.13163945,0.40433591,0.94629143,0.07461933,0.17436432,0.51326513,0.00277159
0.46523262,1.68697533,0.04484501,0.13261619,0.41737925,0.97786706,0.07513018,0.17840716,0.51444803,0.00290400
0.47123562,1.74574666,0.04798979,0.13439456,0.43354717,1.01588332,0.07592001,0.18392554,0.51943290,0.00305563
0.47723862,1.81499830,0.05133205,0.13698771,0.45268928,1.05961556,0.07698401,0.19085392,0.52817991,0.00322507
0.48324162,1.89364337,0.05481860,0.14038745,0.47458391,1.10821305,0.07830599,0.19909625,0.54055764,0.00341049
0.48924462,1.98036489,0.05839076,0.14456442,0.49894062,1.16071586,0.07985889,0.20852737,0.55634501,0.00360963
0.49524762,2.07364247,0.06198566,0.14946885,0.52540487,1.21607573,0.08160578,0.21899526,0.57523603,0.00381984
0.50125063,2.17178633,0.06553774,0.15503223,0.55356462,1.27318020,0.08350136,0.23032409,0.59684742,0.00403815
0.50725363,2.27297774,0.06898044,0.16116951,0.58295879,1.33087949,0.08549376,0.24231796,0.62072868,0.00426130
0.51325663,2.37531463,0.07224785,0.16778196,0.61308728,1.38801516,0.08752663,0.25476529,0.64637457,0.00448584
0.51925963,2.47686071,0.07527649,0.17476032,0.64342227,1.44344957,0.08954152,0.26744362,0.67323940,0.00470822
0.52526263,2.57569655,0.07800708,0.18198834,0.67342050,1.49609501,0.09148020,0.28012476,0.70075284,0.00492484
0.53126563,2.66997061,0.08038616,0.18934643,0.70253608,1.54494156,0.09328711,0.29258014,0.72833664,0.00513220
0.53726863,2.75794838,0.08236762,0.19671521,0.73023349,1.58908250,0.09491157,0.30458612,0.75542169,0.00532696
0.54327164,2.83805780,0.08391407,0.20397899,0.75600029,1.62773622,0.09630978,0.31592923,0.78146490,0.00550604
0.54927464,2.90892926,0.08499788,0.21102888,0.77935922,1.66026409,0.09744648,0.32641106,0.80596523,0.00566670
0.55527764,2.96942868,0.08560197,0.21776551,0.79987921,1.68618323,0.09829625,0.33585270,0.82847837,0.00580661
0.56128064,3.01868255,0.08572032,0.22410125,0.81718515,1.70517415,0.09884426,0.34409869,0.84862939,0.00592393
0.56728364,3.05609406,0.08535808,0.22996179,0.83096588,1.71708273,0.09908658,0.35102020,0.86612309,0.00601732
0.57328664,3.08134987,0.08453137,0.23528719,0.84098054,1.72191688,0.09902999,0.35651748,0.88075157,0.00608599
0.57928964,3.09441755,0.08326671,0.24003223,0.84706274,1.71983792,0.09869130,0.36052152,0.89239860,0.00612973
0.58529265,3.09553399,0.08160015,0.24416622,0.84912288,1.71114739,0.09809622,0.36299475,0.90104098,0.00614886
0.59129565,3.08518545,0.07957610,0.24767221,0.84714829,1.69626982,0.09727782,0.36393100,0.90674644,0.00614424
0.59729865,3.06408037,0.07724597,0.25054573,0.84120151,1.67573245,0.09627480,0.36335446,0.90966850,0.00611720
0.60330165,3.03311623,0.07466650,0.25279318,0.83141669,1.65014268,0.09512947,0.36131797,0.91003833,0.00606953
0.60930465,2.99334191,0.07189813,0.25442987,0.81799428,1.62016437,0.09388561,0.35790049,0.90815396,0.00600338
0.61530765,2.94591709,0.06900312,0.25547795,0.80119441,1.58649386,0.09258646,0.35320394,0.90436734,0.00592120
0.62131066,2.89207055,0.06604381,0.25596423,0.78132896,1.54983670,0.09127263,0.34734955,0.89906973,0.00582568
0.62731366,2.83305873,0.06308089,0.25591811,0.75875274,1.51088591,0.08998041,0.34047381,0.89267588,0.00571962
0.63331666,2.77012617,0.06017172,0.25536958,0.73385402,1.47030248,0.08874018,0.33272413,0.88560787,0.00560591
0.63931966,2.70446920,0.05736892,0.25434760,0.70704466,1.42869874,0.08757526,0.32425443,0.87827897,0.00548738
0.64532266,2.63720392,0.05471912,0.25287858,0.67875011,1.38662494,0.08650112,0.31522076,0.87107822,0.00536681
0.65132566,2.56933952,0.05226188,0.25098546,0.64939957,1.34455940,0.08552494,0.30577712,0.86435638,0.00524678
0.65732866,2.50175736,0.05002900,0.24868698,0.61941646,1.30290230,0.08464569,0.29607164,0.85841362,0.00512964
0.66333167,2.43519645,0.04804403,0.24599746,0.58920947,1.26197300,0.08385447,0.28624315,0.85348943,0.00501747
0.66933467,2.37024529,0.04632202,0.24292690,0.55916446,1.22201091,0.08313529,0.27641839,0.84975504,0.00491204
0.67533767,2.30733995,0.04486961,0.23948147,0.52963718,1.18317939,0.08246611,0.26670984,0.84730875,0.00481475
0.68134067,2.24676814,0.04368535,0.23566428,0.50094720,1.14557249,0.08182017,0.25721427,0.84617391,0.00472664
0.68734367,2.18867869,0.04276022,0.23147641,0.47337292,1.10922398,0.08116736,0.24801198,0.84630004,0.00464836
0.69334667,2.13309573,0.04207839,0.22691807,0.44714806,1.07411825,0.08047584,0.23916684,0.84756649,0.00458019
0.69934967,2.07993680,0.04161813,0.22198995,0.42245932,1.04020240,0.07971356,0.23072703,0.84978888,0.00452206
0.70535268,2.02903397,0.04135283,0.21669447,0.39944563,1.00739919,0.07884975,0.22272632,0.85272773,0.00447357
0.71135568,1.98015698,0.04125217,0.21103715,0.37819868,0.97562008,0.07785628,0.21518600,0.85609899,0.00443400
0.71735868,1.93303750,0.04128330,0.20502768,0.35876487,0.94477807,0.07670885,0.20811716,0.85958618,0.00440241
0.72336168,1.88739351,0.04141201,0.19868104,0.34114854,0.91479962,0.07538796,0.20152329,0.86285342,0.00437763
0.72936468,1.84295282,0.04160395,0.19201819,0.32531636,0.88563546,0.07387960,0.19540299,0.86555916,0.00435837
0.73536768,1.79947506,0.04182574,0.18506672,0.31120273,0.85726971,0.07217568,0.18975268,0.86736980,0.00434325
0.74137069,1.75677116,0.04204600,0.17786107,0.29871606,0.82972715,0.07027423,0.18456914,0.86797298,0.00433088
0.74737369,1.71471985,0.04223627,0.17044262,0.28774559,0.80307828,0.06817930,0.17985171,0.86708986,0.00431993
0.75337669,1.67328052,0.04237176,0.16285940,0.27816856,0.77744215,0.06590069,0.17560410,0.86448612,0.00430917
0.75937969,1.63250218,0.04243202,0.15516564,0.26985754,0.75298676,0.06345339,0.17183562,0.85998121,0.00429757
0.76538269,1.59252809,0.04240129,0.14742105,0.26268747,0.72992714,0.06085694,0.16856186,0.85345556,0.00428430
0.77138569,1.55359608,0.04226885,0.13968991,0.25654227,0.70852107,0.05813469,0.16580470,0.84485551,0.00426882
0.77738869,1.51603447,0.04202899,0.13204005,0.25132072,0.68906270,0.05531289,0.16359164,0.83419583,0.00425092
0.78339170,1.48025381,0.04168098,0.12454161,0.24694129,0.67187421,0.05241987,0.16195460,0.82155968,0.00423070
0.78939470,1.44673465,0.04122870,0.11726581,0.24334583,0.65729573,0.04948514,0.16092815,0.80709610,0.00420858
0.79539770,1.41601176,0.04068022,0.11028363,0.24050184,0.64567404,0.04653854,0.16054722,0.79101506,0.00418534
0.80140070,1.38865522,0.04004721,0.10366445,0.23840326,0.63735003,0.04360952,0.16084456,0.77358027,0.00416205
0.80740370,1.36524913,0.03934420,0.09747467,0.23706970,0.63264572,0.04072640,0.16184801,0.75510002,0.00414005
0.81340670,1.34636840,0.03858778,0.09177643,0.23654411,0.63185085,0.03791583,0.16357763,0.73591636,0.00412090
0.81940970,1.33255449,0.03779577,0.08662631,0.23688904,0.63520970,0.03520224,0.16604304,0.71639298,0.00410629
0.82541271,1.32429086,0.03698627,0.08207404,0.23818146,0.64290840,0.03260750,0.16924094,0.69690233,0.00409798
0.83141571,1.32197893,0.03617689,0.07816139,0.24050656,0.65506322,0.03015058,0.17315303,0.67781228,0.00409774
0.83741871,1.32591541,0.03538382,0.07492103,0.24395062,0.67171017,0.02784735,0.17774445,0.65947296,0.00410720
0.84342171,1.33627180,0.03462121,0.07237557,0.24859337,0.69279630,0.02571046,0.18296278,0.64220419,0.00412782
0.84942471,1.35307689,0.03390045,0.07053670,0.25450010,0.71817301,0.02374924,0.18873774,0.62628397,0.00416076
0.85542771,1.37620300,0.03322977,0.06940445,0.26171405,0.74759182,0.02196973,0.19498150,0.61193847,0.00420681
0.86143072,1.40535661,0.03261387,0.06896666,0.27024924,0.78070259,0.02037471,0.20158978,0.59933394,0.00426636
0.86743372,1.44007399,0.03205379,0.06919868,0.28008433,0.81705478,0.01896382,0.20844356,0.58857078,0.00433927
0.87343672,1.47972224,0.03154694,0.07006332,0.29115774,0.85610152,0.01773367,0.21541138,0.57968003,0.00442490
0.87943972,1.52350593,0.03108731,0.07151101,0.30336434,0.89720685,0.01667804,0.22235226,0.57262250,0.00452207
0.88544272,1.57047966,0.03066581,0.07348046,0.31655407,0.93965597,0.01578814,0.22911893,0.56729047,0.00462904
0.89144572,1.61956619,0.03027079,0.07589944,0.33053245,0.98266849,0.01505280,0.23556149,0.56351196,0.00474357
0.89744872,1.66958003,0.02988865,0.07868615,0.34506329,1.02541437,0.01445885,0.24153116,0.56105751,0.00486297
0.90345173,1.71925585,0.02950453,0.08175083,0.35987345,1.06703237,0.01399140,0.24688419,0.55964903,0.00498414
0.90945473,1.76728117,0.02910309,0.08499777,0.37465964,1.10665046,0.01363426,0.25148563,0.55897064,0.00510368
0.91545773,1.81233218,0.02866920,0.08832766,0.38909688,1.14340777,0.01337032,0.25521296,0.55868093,0.00521801
0.92146073,1.85311179,0.02818874,0.09164023,0.40284864,1.17647747,0.01318199,0.25795945,0.55842628,0.00532347
0.92746373,1.88838874,0.02764922,0.09483710,0.41557792,1.20508981,0.01305161,0.25963709,0.55785470,0.00541643
0.93346673,1.91703625,0.02704036,0.09782484,0.42695914,1.22855472,0.01296193,0.26017911,0.55662975,0.00549346
0.93946973,1.93806910,0.02635458,0.10051796,0.43669018,1.24628307,0.01289654,0.25954198,0.55444402,0.00555145
0.94547274,1.95067770,0.02558725,0.10284197,0.44450416,1.25780596,0.01284027,0.25770681,0.55103162,0.00558769
0.95147574,1.95425784,0.02473697,0.10473624,0.45018036,1.26279125,0.01277958,0.25468023,0.54617937,0.00560002
0.95747874,1.94843518,0.02380553,0.10615656,0.45355398,1.26105675,0.01270291,0.25049465,0.53973612,0.00558694
0.96348174,1.93308326,0.02279781,0.10707738,0.45452414,1.25257944,0.01260095,0.24520795,0.53162011,0.00554761
0.96948474,1.90833451,0.02172161,0.10749356,0.45305986,1.23750040,0.01246684,0.23890261,0.52182392,0.00548198
0.97548774,1.87458373,0.02058722,0.10742161,0.44920376,1.21612521,0.01229635,0.23168436,0.51041699,0.00539077
0.98149075,1.83248373,0.01940706,0.10690030,0.44307334,1.18891954,0.01208790,0.22368023,0.49754561,0.00527547
0.98749375,1.78293341,0.01819518,0.10599065,0.43485962,1.15650034,0.01184257,0.21503638,0.48343036,0.00513833
0.99349675,1.72705842,0.01696670,0.10477524,0.42482346,1.11962245,0.01156401,0.20591534,0.46836121,0.00498231
0.99949975,1.66618514,0.01573735,0.10335688,0.41328937,1.07916145,0.01125823,0.19649307,0.45269030,0.00481097
1.00550275,1.60180874,0.01452289,0.10185665,0.40063736,1.03609291,0.01093342,0.18695573,0.43682280,0.00462842
1.01150575,1.53555625,0.01333865,0.10041125,0.38729277,0.99146887,0.01059960,0.17749625,0.42120602,0.00443917
1.01750875,1.46914585,0.01219913,0.09916992,0.37371480,0.94639216,0.01026828,0.16831071,0.40631709,0.00424804
1.02351176,1.40434337,0.01111763,0.09829072,0.36038371,0.90198929,0.00995211,0.15959472,0.39264962,0.00406001
1.02951476,1.34291730,0.01010593,0.09793652,0.34778750,0.85938271,0.00966440,0.15153968,0.38069961,0.00388005
1.03551776,1.28659340,0.00917413,0.09827050,0.33640807,0.81966300,0.00941873,0.14432902,0.37095097,0.00371304
1.04152076,1.23701002,0.00833045,0.09945151,0.32670750,0.78386181,0.00922850,0.13813454,0.36386107,0.00356361
1.04752376,1.19567515,0.00758120,0.10162920,0.31911471,0.75292616,0.00910645,0.13311281,0.35984652,0.00343599
1.05352676,1.16392614,0.00693072,0.10493905,0.31401284,0.72769455,0.00906432,0.12940165,0.35926965,0.00333392
1.05952976,1.14289286,0.00638146,0.10949755,0.31172760,0.70887542,0.00911235,0.12711683,0.36242592,0.00326053
1.06553277,1.13346531,0.00593402,0.11539744,0.31251701,0.69702853,0.00925899,0.12634896,0.36953265,0.00321825
1.07153577,1.13626601,0.00558723,0.12270332,0.31656255,0.69254937,0.00951054,0.12716071,0.38071925,0.00320874
1.07753877,1.15162828,0.00533834,0.13144764,0.32396218,0.69565724,0.00987088,0.12958434,0.39601950,0.00323285
1.08354177,1.17958059,0.00518308,0.14162740,0.33472525,0.70638702,0.01034122,0.13361971,0.41536589,0.00329054
1.08954477,1.21983791,0.00511584,0.15320146,0.34876958,0.72458519,0.01092001,0.13923287,0.43858658,0.00338091
1.09554777,1.27180034,0.00512981,0.16608888,0.36592080,0.74991006,0.01160281,0.14635520,0.46540496,0.00350219
1.10155078,1.33455948,0.00521714,0.18016820,0.38591415,0.78183661,0.01238231,0.15488341,0.49544227,0.00365179
1.10755378,1.40691300,0.00536907,0.19527805,0.40839869,0.81966586,0.01324840,0.16468026,0.52822325,0.00382631
1.11355678,1.48738730,0.00557609,0.21121887,0.43294410,0.86253907,0.01418837,0.17557633,0.56318498,0.00402164
1.11955978,1.57426849,0.00582811,0.22775612,0.45904988,0.90945634,0.01518716,0.18737263,0.59968880,0.00423309
1.12556278,1.66564107,0.00611463,0.24462471,0.48615694,0.95929978,0.01622775,0.19984434,0.63703521,0.00445544
1.13156578,1.75943400,0.00642490,0.26153484,0.51366127,1.01086056,0.01729156,0.21274545,0.67448143,0.00468312
1.13756878,1.85347295,0.00674812,0.27817896,0.54092948,1.06286947,0.01835900,0.22581435,0.71126119,0.00491034
1.14357179,1.94553760,0.00707361,0.29423974,0.56731569,1.11403016,0.01941003,0.23878024,0.74660623,0.00513125
1.14957479,2.03342236,0.00739106,0.30939886,0.59217941,1.16305425,0.02042484,0.25137022,0.77976879,0.00534009
1.15557779,2.11499856,0.00769068,0.32334623,0.61490367,1.20869714,0.02138444,0.26331670,0.81004427,0.00553138
1.16158079,2.18827607,0.00796344,0.33578938,0.63491294,1.24979340,0.02227139,0.27436512,0.83679334,0.00570006
1.16758379,2.25146201,0.00820124,0.34646257,0.65169005,1.28529043,0.02307035,0.28428151,0.85946247,0.00584163
1.17358679,2.30301431,0.00839709,0.35513531,0.66479153,1.31427917,0.02376876,0.29285952,0.87760209,0.00595229
1.17958979,2.34168798,0.00854530,0.36161990,0.67386064,1.33602055,0.02435727,0.29992694,0.89088158,0.00602906
1.18559280,2.36657203,0.00864156,0.36577761,0.67863779,1.34996667,0.02483019,0.30535093,0.89910035,0.00606983
1.19159580,2.37711536,0.00868305,0.36752327,0.67896753,1.35577571,0.02518576,0.30904218,0.90219451,0.00607346
1.19759880,2.37314063,0.00866852,0.36682799,0.67480220,1.35331991,0.02542632,0.31095743,0.90023873,0.00603975
1.20360180,2.35484517,0.00859824,0.36371993,0.66620181,1.34268636,0.02555831,0.31110037,0.89344318,0.00596948
1.20960480,2.32278912,0.00847402,0.35828310,0.65333030,1.32417031,0.02559213,0.30952087,0.88214562,0.00586432
1.21560780,2.27787100,0.00829908,0.35065407,0.63644828,1.29826155,0.02554187,0.30631239,0.86679899,0.00572677
1.22161081,2.22129218,0.00807797,0.34101706,0.61590275,1.26562435,0.02542490,0.30160793,0.84795494,0.00556010
1.22761381,2.15451149,0.00781637,0.32959735,0.59211411,1.22707178,0.02526137,0.29557443,0.82624415,0.00536815
1.23361681,2.07919238,0.00752095,0.31665347,0.56556115,1.18353584,0.02507360,0.28840606,0.80235422,0.00515526
1.23961981,1.99714481,0.00719910,0.30246852,0.53676472,1.13603450,0.02488542,0.28031664,0.77700616,0.00492607
1.24562281,1.91026458,0.00685878,0.28734102,0.50627077,1.08563728,0.02472152,0.27153159,0.75093051,0.00468541
1.25162581,1.82047275,0.00650821,0.27157568,0.47463349,1.03343077,0.02460676,0.26227978,0.72484411,0.00443810
1.25762881,1.72965769,0.00615571,0.25547454,0.44239921,0.98048567,0.02456558,0.25278561,0.69942851,0.00418884
