energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-2.59629815,0.77074774,0.24712080,0.00116577,0.00213640,0.11391568,0.29254490,0.39937596
-2.59029515,0.83460004,0.27448364,0.00131260,0.00220570,0.12039546,0.31866951,0.43194374
-2.58429215,0.91087808,0.30618715,0.00147567,0.00230681,0.12886057,0.34930159,0.47061637
-2.57828914,0.99890830,0.34211771,0.00165422,0.00243705,0.13919197,0.38418521,0.51501172
-2.57228614,1.09782227,0.38208856,0.00184715,0.00259363,0.15124425,0.42298823,0.56464943
-2.56628314,1.20655343,0.42583463,0.00205296,0.00277367,0.16484557,0.46530100,0.61895084
-2.56028014,1.32383771,0.47300879,0.00226977,0.00297434,0.17979787,0.51063680,0.67724117
-2.55427714,1.44821951,0.52318046,0.00249532,0.00319299,0.19587764,0.55843427,0.73875436
-2.54827414,1.57806395,0.57583666,0.00272700,0.00342723,0.21283735,0.60806258,0.80264116
-2.54227114,1.71157627,0.63038634,0.00296183,0.00367513,0.23040782,0.65882924,0.86798072
-2.53626813,1.84682888,0.68616797,0.00319659,0.00393529,0.24830143,0.70999091,0.93379575
-2.53026513,1.98179599,0.74246068,0.00342781,0.00420700,0.26621645,0.76076710,0.99907135
-2.52426213,2.11439540,0.79849877,0.00365187,0.00449040,0.28384224,0.81035657,1.06277690
-2.51825913,2.24253634,0.85348944,0.00386511,0.00478654,0.30086544,0.85795591,1.12389066
-2.51225613,2.36417201,0.90663302,0.00406389,0.00509753,0.31697680,0.90277984,1.18142609
-2.50625313,2.47735480,0.95714520,0.00424469,0.00542656,0.33187860,0.94408247,1.23445902
-2.50025013,2.58029194,1.00428022,0.00440425,0.00577792,0.34529219,0.98117853,1.28215444
-2.49424712,2.67139910,1.04735412,0.00453962,0.00615700,0.35696558,1.01346380,1.32379171
-2.48824412,2.74934931,1.08576678,0.00464829,0.00657019,0.36668046,1.04043368,1.35878694
-2.48224112,2.81311478,1.11902187,0.00472826,0.00702474,0.37425854,1.06169898,1.38671132
-2.47623812,2.86199911,1.14674336,0.00477809,0.00752853,0.37956682,1.07699809,1.40730449
-2.47023512,2.89565826,1.16868784,0.00479697,0.00808984,0.38252143,1.08620492,1.42048190
-2.46423212,2.91410852,1.18475179,0.00478470,0.00871697,0.38308994,1.08933194,1.42633580
-2.45822911,2.91772101,1.19497328,0.00474178,0.00941788,0.38129197,1.08652824,1.42512950
-2.45222611,2.90720236,1.19952789,0.00466931,0.01019976,0.37719795,1.07807245,1.41728498
-2.44622311,2.88356231,1.19871885,0.00456899,0.01106857,0.37092617,1.06436081,1.40336437
-2.44022011,2.84806956,1.19296182,0.00444305,0.01202855,0.36263818,1.04589095,1.38404600
-2.43421711,2.80219778,1.18276509,0.00429417,0.01308181,0.35253275,1.02324194,1.36009616
-2.42821411,2.74756437,1.16870598,0.00412541,0.01422789,0.34083865,0.99705177,1.33233780
-2.42221111,2.68586496,1.15140475,0.00394008,0.01546337,0.32780664,0.96799303,1.30161777
-2.41620810,2.61880667,1.13149741,0.00374166,0.01678166,0.31370089,0.93674822,1.26877410
-2.41020510,2.54804358,1.10960861,0.00353368,0.01817275,0.29879043,0.90398559,1.23460498
-2.40420210,2.47511742,1.08632624,0.00331962,0.01962323,0.28334084,0.87033678,1.19984081
-2.39819910,2.40140638,1.06217892,0.00310283,0.02111632,0.26760654,0.83637720,1.16512082
-2.39219610,2.32808425,1.03761744,0.00288641,0.02263215,0.25182407,0.80260995,1.13097519
-2.38619310,2.25609193,1.01300124,0.00267321,0.02414811,0.23620658,0.76945392,1.09781351
-2.38019010,2.18612204,0.98859016,0.00246568,0.02563938,0.22093967,0.73723646,1.06592002
-2.37418709,2.11861731,0.96454213,0.00226595,0.02707960,0.20617863,0.70619074,1.03545560
-2.36818409,2.05378199,0.94091638,0.00207572,0.02844161,0.19204730,0.67645758,1.00646638
-2.36218109,1.99160556,0.91768196,0.00189631,0.02969826,0.17863821,0.64809164,0.97889815
-2.35617809,1.93189664,0.89473085,0.00172863,0.03082338,0.16601412,0.62107105,0.95261577
-2.35017509,1.87432515,0.87189471,0.00157329,0.03179257,0.15421065,0.59531002,0.92742642
-2.34417209,1.81847005,0.84896419,0.00143053,0.03258414,0.14323975,0.57067358,0.90310521
-2.33816908,1.76386984,0.82570963,0.00130037,0.03317989,0.13309396,0.54699333,0.87942199
-2.33216608,1.71007312,0.80190190,0.00118258,0.03356577,0.12375087,0.52408359,0.85616775
-2.32616308,1.65668646,0.77733224,0.00107679,0.03373248,0.11517788,0.50175687,0.83317924
-2.32016008,1.60341717,0.75183005,0.00098251,0.03367582,0.10733679,0.47983807,0.81036080
-2.31415708,1.55010903,0.72527776,0.00089920,0.03339693,0.10018801,0.45817669,0.78770212
-2.30815408,1.49676929,0.69762211,0.00082628,0.03290229,0.09369442,0.43665660,0.76529129
-2.30215108,1.44358594,0.66888153,0.00076324,0.03220357,0.08782451,0.41520313,0.74332247
-2.29614807,1.39093488,0.63914931,0.00070958,0.03131724,0.08255489,0.39378738,0.72209809
-2.29014507,1.33937675,0.60859284,0.00066491,0.03026410,0.07787196,0.37242765,0.70202523
-2.28414207,1.28964422,0.57744910,0.00062890,0.02906860,0.07377298,0.35118845,0.68360681
-2.27813907,1.24262044,0.54601689,0.00060133,0.02775806,0.07026632,0.33017716,0.66742760
-2.27213607,1.19931006,0.51464660,0.00058208,0.02636191,0.06737112,0.30953896,0.65413609
-2.26613307,1.16080431,0.48372798,0.00057109,0.02491074,0.06511639,0.28945040,0.64442258
-2.26013007,1.12824174,0.45367696,0.00056838,0.02343551,0.06353962,0.27011206,0.63899470
-2.25412706,1.10276653,0.42492198,0.00057401,0.02196667,0.06268512,0.25174092,0.63855113
-2.24812406,1.08548597,0.39789077,0.00058805,0.02053345,0.06260204,0.23456277,0.64375454
-2.24212106,1.07742886,0.37299795,0.00061057,0.01916315,0.06334231,0.21880503,0.65520471
-2.23611806,1.07950633,0.35063408,0.00064159,0.01788061,0.06495850,0.20469034,0.67341286
-2.23011506,1.09247646,0.33115638,0.00068107,0.01670775,0.06750175,0.19243104,0.69877809
-2.22411206,1.11691382,0.31488145,0.00072887,0.01566331,0.07101975,0.18222467,0.73156666
-2.21810905,1.15318487,0.30207979,0.00078475,0.01476260,0.07555495,0.17425049,0.77189504
-2.21210605,1.20142987,0.29297237,0.00084832,0.01401745,0.08114288,0.16866697,0.81971725
-2.20610305,1.26155182,0.28772878,0.00091904,0.01343630,0.08781067,0.16561008,0.87481701
-2.20010005,1.33321243,0.28646684,0.00099623,0.01302422,0.09557580,0.16519212,0.93680514
-2.19409705,1.41583531,0.28925333,0.00107903,0.01278318,0.10444499,0.16750106,1.00512228
-2.18809405,1.50861587,0.29610551,0.00116644,0.01271225,0.11441333,0.17259995,1.07904707
-2.18209105,1.61053756,0.30699302,0.00125733,0.01280788,0.12546343,0.18052632,1.15770940
-2.17608804,1.72039373,0.32183990,0.00135043,0.01306418,0.13756481,0.19129134,1.24010868
-2.17008504,1.83681419,0.34052656,0.00144437,0.01347317,0.15067331,0.20487868,1.32513619
-2.16408204,1.95829549,0.36289135,0.00153774,0.01402508,0.16473063,0.22124285,1.41160100
-2.15807904,2.08323395,0.38873172,0.00162907,0.01470854,0.17966391,0.24030726,1.49825856
-2.15207604,2.20996002,0.41780505,0.00171690,0.01551079,0.19538542,0.26196186,1.58384077
-2.14607304,2.33677327,0.44982904,0.00179982,0.01641788,0.21179242,0.28606072,1.66708674
-2.14007004,2.46197647,0.48448205,0.00187648,0.01741477,0.22876715,0.31241965,1.74677289
-2.13406703,2.58390832,0.52140350,0.00194564,0.01848544,0.24617702,0.34081414,1.82174157
-2.12806403,2.70097364,0.56019466,0.00200621,0.01961304,0.26387525,0.37097806,1.89092716
-2.12206103,2.81167070,0.60042020,0.00205728,0.02077993,0.28170172,0.40260330,1.95337882
-2.11605803,2.91461527,0.64161079,0.00209811,0.02196781,0.29948448,0.43534082,2.00827940
-2.11005503,3.00856117,0.68326707,0.00212818,0.02315784,0.31704167,0.46880324,2.05496012
-2.10405203,3.09241741,0.72486526,0.00214715,0.02433080,0.33418416,0.50256930,2.09291063
-2.09804902,3.16526210,0.76586442,0.00215495,0.02546725,0.35071875,0.53619023,2.12178486
-2.09204602,3.22635345,0.80571564,0.00215166,0.02654783,0.36645207,0.56919816,2.14140254
-2.08604302,3.27513815,0.84387276,0.00213760,0.02755346,0.38119502,0.60111629,2.15174703
-2.08004002,3.31125750,0.87980463,0.00211325,0.02846574,0.39476773,0.63147073,2.15295979
-2.07403702,3.33455151,0.91300833,0.00207926,0.02926730,0.40700482,0.65980357,2.14533216
-2.06803402,3.34506109,0.94302295,0.00203643,0.02994216,0.41776087,0.68568670,2.12929496
-2.06203102,3.34302835,0.96944326,0.00198565,0.03047620,0.42691576,0.70873585,2.10540633
-2.05602801,3.32889476,0.99193259,0.00192792,0.03085751,0.43437970,0.72862414,2.07433842
-2.05002501,3.30329682,1.01023416,0.00186431,0.03107682,0.44009764,0.74509454,2.03686314
-2.04402201,3.26705897,1.02418024,0.00179591,0.03112780,0.44405282,0.75797061,1.99383721
-2.03801901,3.22118299,1.03369853,0.00172385,0.03100736,0.44626920,0.76716486,1.94618663
-2.03201601,3.16683364,1.03881513,0.00164925,0.03071585,0.44681263,0.77268431,1.89489063
-2.02601301,3.10532008,1.03965399,0.00157322,0.03025712,0.44579056,0.77463293,1.84096512
-2.02001001,3.03807292,1.03643254,0.00149683,0.02963859,0.44335022,0.77321066,1.78544549
-2.01400700,2.96661699,1.02945372,0.00142111,0.02887103,0.43967539,0.76870917,1.72936895
-2.00800400,2.89254014,1.01909467,0.00134702,0.02796842,0.43498180,0.76150440,1.67375640
-2.00200100,2.81745880,1.00579264,0.00127547,0.02694759,0.42951128,0.75204628,1.61959400
-1.99599800,2.74298133,0.99002890,0.00120728,0.02582777,0.42352511,0.74084627,1.56781474
-1.98999500,2.67067029,0.97231140,0.00114319,0.02463014,0.41729669,0.72846311,1.51928056
-1.98399200,2.60200531,0.95315723,0.00108386,0.02337726,0.41110398,0.71548772,1.47476525
-1.97798899,2.53834793,0.93307581,0.00102984,0.02209251,0.40522214,0.70252788,1.43493904
-1.97198599,2.48091022,0.91255370,0.00098159,0.02079948,0.39991654,0.69019349,1.40035528
-1.96598299,2.43072857,0.89204192,0.00093947,0.01952141,0.39543669,0.67908301,1.37143997
-1.95997999,2.38864386,0.87194633,0.00090373,0.01828068,0.39201110,0.66977165,1.34848458
-1.95397699,2.35528921,0.85262156,0.00087455,0.01709836,0.38984348,0.66280173,1.33164273
-1.94797399,2.33108557,0.83436866,0.00085196,0.01599376,0.38911024,0.65867548,1.32093087
-1.94197099,2.31624552,0.81743643,0.00083593,0.01498418,0.38995924,0.65785019,1.31623330
-1.93596798,2.31078478,0.80202605,0.00082632,0.01408463,0.39250986,0.66073577,1.31731105
-1.92996498,2.31454065,0.78829854,0.00082293,0.01330774,0.39685403,0.66769418,1.32381469
-1.92396198,2.32719620,0.77638436,0.00082545,0.01266367,0.40305808,0.67904054,1.33530024
-1.91795898,2.34830859,0.76639410,0.00083353,0.01216015,0.41116502,0.69504521,1.35124762
-1.91195598,2.37733982,0.75842971,0.00084676,0.01180254,0.42119711,0.71593629,1.37108071
-1.90595298,2.41368806,0.75259490,0.00086470,0.01159391,0.43315813,0.74190198,1.39418819
-1.89994997,2.45671770,0.74900429,0.00088686,0.01153526,0.44703534,0.77309228,1.41994410
-1.89394697,2.50578640,0.74779028,0.00091277,0.01162560,0.46280075,0.80961947,1.44772721
-1.88794397,2.56026785,0.74910719,0.00094192,0.01186216,0.48041161,0.85155726,1.47693852
-1.88194097,2.61956912,0.75313236,0.00097386,0.01224050,0.49981012,0.89893827,1.50701593
-1.87593797,2.68314195,0.76006399,0.00100812,0.01275461,0.52092222,0.95175001,1.53744590
-1.86993497,2.75048791,0.77011595,0.00104431,0.01339707,0.54365589,1.00992956,1.56777155
-1.86393197,2.82115764,0.78350974,0.00108205,0.01415904,0.56789892,1.07335732,1.59759730
-1.85792896,2.89474489,0.80046424,0.00112103,0.01503035,0.59351658,1.14185035,1.62659018
-1.85192596,2.97087643,0.82118381,0.00116099,0.01599950,0.62034947,1.21515594,1.65447805
-1.84592296,3.04919909,0.84584555,0.00120174,0.01705369,0.64821192,1.29294607,1.68104541
-1.83991996,3.12936534,0.87458653,0.00124315,0.01817882,0.67689127,1.37481349,1.70612729
-1.83391696,3.21101901,0.90749165,0.00128514,0.01935954,0.70614824,1.46026980,1.72960194
-1.82791396,3.29378222,0.94458295,0.00132772,0.02057928,0.73571870,1.54874635,1.75138306
-1.82191096,3.37724495,0.98581098,0.00137092,0.02182040,0.76531680,1.63959782,1.77141208
-1.81590795,3.46095789,1.03104848,0.00141483,0.02306431,0.79463960,1.73210905,1.78965113
-1.80990495,3.54442914,1.08008688,0.00145959,0.02429168,0.82337292,1.82550463,1.80607702
-1.80390195,3.62712481,1.13263557,0.00150536,0.02548271,0.85119831,1.91896117,1.82067655
-1.79789895,3.70847331,1.18832386,0.00155231,0.02661746,0.87780070,2.01162162,1.83344308
-1.79189595,3.78787265,1.24670544,0.00160061,0.02767620,0.90287633,2.10261106,1.84437435
-1.78589295,3.86469992,1.30726493,0.00165042,0.02863987,0.92614056,2.19105304,1.85347139
-1.77988994,3.93832197,1.36942614,0.00170185,0.02949047,0.94733503,2.27608583,1.86073794
-1.77388694,4.00810604,1.43256151,0.00175498,0.03021155,0.96623380,2.35687770,1.86618032
-1.76788394,4.07342956,1.49600219,0.00180979,0.03078865,0.98264804,2.43264046,1.86980708
-1.76188094,4.13368806,1.55904851,0.00186619,0.03120968,0.99642903,2.50264081,1.87162823
-1.75587794,4.18830065,1.62098021,0.00192397,0.03146529,1.00746933,2.56620905,1.87165379
-1.74987494,4.23671293,1.68106646,0.00198281,0.03154920,1.01570208,2.62274508,1.86989143
-1.74387194,4.27839718,1.73857533,0.00204226,0.03145835,1.02109856,2.67172159,1.86634339
-1.73786893,4.31285050,1.79278268,0.00210172,0.03119305,1.02366423,2.71268499,1.86100271
-1.73186593,4.33959146,1.84298077,0.00216049,0.03075695,1.02343368,2.74525438,1.85384909
-1.72586293,4.35815634,1.88848638,0.00221771,0.03015698,1.02046482,2.76911917,1.84484494
-1.71985993,4.36809607,1.92864902,0.00227243,0.02940312,1.01483290,2.78403620,1.83393195
-1.71385693,4.36897493,1.96285913,0.00232361,0.02850812,1.00662471,2.78982690,1.82102889
-1.70785393,4.36037215,1.99055664,0.00237015,0.02748710,0.99593358,2.78637520,1.80603098
-1.70185093,4.34188718,2.01123990,0.00241091,0.02635715,0.98285542,2.77362668,1.78881139
-1.69584792,4.31314913,2.02447503,0.00244478,0.02513682,0.96748613,2.75158932,1.76922507
-1.68984492,4.27383052,2.02990561,0.00247071,0.02384561,0.94992061,2.72033585,1.74711509
-1.68384192,4.22366504,2.02726244,0.00248772,0.02250349,0.93025320,2.68000776,1.72232137
-1.67783892,4.16246864,2.01637302,0.00249501,0.02113039,0.90857975,2.63082043,1.69469160
-1.67183592,4.09016281,1.99717040,0.00249194,0.01974578,0.88500074,2.57306902,1.66409378
-1.66583292,4.00679861,1.96970080,0.00247809,0.01836824,0.85962542,2.50713426,1.63042980
-1.65982991,3.91257987,1.93412940,0.00245331,0.01701514,0.83257638,2.43348754,1.59364929
-1.65382691,3.80788390,1.89074401,0.00241771,0.01570238,0.80399419,2.35269435,1.55376290
-1.64782391,3.69327784,1.83995579,0.00237167,0.01444423,0.77404163,2.26541550,1.51085402
-1.64182091,3.56952937,1.78229704,0.00231587,0.01325315,0.74290711,2.17240525,1.46508834
-1.63581791,3.43761035,1.71841548,0.00225128,0.01213981,0.71080685,2.07450623,1.41672023
-1.62981491,3.29869265,1.64906519,0.00217909,0.01111305,0.67798571,1.97264057,1.36609564
-1.62381191,3.15413567,1.57509422,0.00210077,0.01017998,0.64471627,1.86779752,1.31365089
-1.61780890,3.00546574,1.49742919,0.00201793,0.00934602,0.61129631,1.76101769,1.25990733
-1.61180590,2.85434766,1.41705736,0.00193238,0.00861507,0.57804459,1.65337437,1.20546180
-1.60580290,2.70254966,1.33500674,0.00184600,0.00798959,0.54529519,1.54595266,1.15097331
-1.59979990,2.55190295,1.25232497,0.00176073,0.00747078,0.51339062,1.43982720,1.09714630
-1.59379690,2.40425745,1.17005782,0.00167850,0.00705862,0.48267399,1.33603948,1.04471125
-1.58779390,2.26143569,1.08922796,0.00160120,0.00675206,0.45348070,1.23557559,0.99440334
-1.58179090,2.12518666,1.01081494,0.00153060,0.00654903,0.42612990,1.13934540,0.94694026
-1.57578789,1.99714160,0.93573694,0.00146832,0.00644654,0.40091631,1.04816404,0.90299995
-1.56978489,1.87877343,0.86483499,0.00141582,0.00644071,0.37810259,0.96273641,0.86319926
-1.56378189,1.77136139,0.79885997,0.00137431,0.00652680,0.35791266,0.88364515,0.82807453
-1.55777889,1.67596219,0.73846286,0.00134478,0.00669926,0.34052630,0.81134272,0.79806479
-1.55177589,1.59338867,0.68418819,0.00132794,0.00695170,0.32607513,0.74614745,0.77349834
-1.54577289,1.52419643,0.63647080,0.00132425,0.00727696,0.31464016,0.68824387,0.75458310
-1.53976988,1.46867876,0.59563559,0.00133389,0.00766716,0.30625097,0.63768689,0.74140127
-1.53376688,1.42686970,0.56190011,0.00135678,0.00811375,0.30088645,0.59440963,0.73390826
-1.52776388,1.39855480,0.53537948,0.00139260,0.00860761,0.29847711,0.55823436,0.73193593
-1.52176088,1.38328876,0.51609313,0.00144078,0.00913920,0.29890864,0.52888604,0.73519997
-1.51575788,1.38041902,0.50397303,0.00150057,0.00969871,0.30202678,0.50600774,0.74331097
-1.50975488,1.38911408,0.49887269,0.00157100,0.01027627,0.30764300,0.48917736,0.75578863
-1.50375188,1.40839530,0.50057661,0.00165100,0.01086216,0.31554094,0.47792494,0.77207860
-1.49774887,1.43717080,0.50880964,0.00173932,0.01144704,0.32548317,0.47174993,0.79157099
-1.49174587,1.47427008,0.52324590,0.00183466,0.01202223,0.33721818,0.47013783,0.81362007
-1.48574287,1.51847810,0.54351711,0.00193565,0.01257992,0.35048716,0.47257572,0.83756403
-1.47973987,1.56856767,0.56921983,0.00204089,0.01311340,0.36503046,0.47856618,0.86274434
-1.47373687,1.62332896,0.59992184,0.00214895,0.01361727,0.38059342,0.48763938,0.88852376
-1.46773387,1.68159553,0.63516738,0.00225846,0.01408760,0.39693156,0.49936304,0.91430253
-1.46173087,1.74226608,0.67448148,0.00236806,0.01452197,0.41381476,0.51335014,0.93953205
-1.45572786,1.80432158,0.71737330,0.00247646,0.01491958,0.43103066,0.52926446,0.96372597
-1.44972486,1.86683776,0.76333892,0.00258241,0.01528116,0.44838696,0.54682405,0.98646810
-1.44372186,1.92899297,0.81186357,0.00268478,0.01560888,0.46571293,0.56580268,1.00741735
-1.43771886,1.99007181,0.86242364,0.00278249,0.01590619,0.48285998,0.58602980,1.02630972
-1.43171586,2.04946509,0.91448882,0.00287457,0.01617757,0.49970161,0.60738919,1.04295751
-1.42571286,2.10666680,0.96752446,0.00296013,0.01642827,0.51613272,0.62981676,1.05724614
-1.41970985,2.16126905,1.02099456,0.00303837,0.01666397,0.53206868,0.65329787,1.06912916
-1.41370685,2.21295569,1.07436550,0.00310858,0.01689045,0.54744409,0.67786470,1.07862175
-1.40770385,2.26149568,1.12711082,0.00317012,0.01711327,0.56221171,0.70359386,1.08579355
-1.40170085,2.30673698,1.17871700,0.00322246,0.01733740,0.57634152,0.73060471,1.09076114
-1.39569785,2.34860168,1.22869046,0.00326513,0.01756699,0.58982014,0.75905841,1.09368085
-1.38969485,2.38708284,1.27656561,0.00329776,0.01780512,0.60265070,0.78915794,1.09474223
-1.38369185,2.42224349,1.32191394,0.00332004,0.01805361,0.61485319,0.82114881,1.09416268
-1.37768884,2.45421767,1.36435381,0.00333176,0.01831293,0.62646527,0.85532042,1.09218317
-1.37168584,2.48321334,1.40356068,0.00333282,0.01858221,0.63754340,0.89200746,1.08906541
-1.36568284,2.50951660,1.43927732,0.00332319,0.01885929,0.64816417,0.93159089,1.08509018
-1.35967984,2.53349639,1.47132343,0.00330295,0.01914085,0.65842555,0.97449790,1.08055658
-1.35367684,2.55560878,1.49960419,0.00327230,0.01942262,0.66844782,1.02119986,1.07578200
-1.34767384,2.57639943,1.52411689,0.00323153,0.01969961,0.67837387,1.07220767,1.07110208
-1.34167084,2.59650331,1.54495521,0.00318107,0.01996645,0.68836844,1.12806373,1.06687039
-1.33566783,2.61664013,1.56231036,0.00312145,0.02021762,0.69861621,1.18932971,1.06345707
-1.32966483,2.63760462,1.57646863,0.00305335,0.02044780,0.70931825,1.25656989,1.06124597
-1.32366183,2.66025075,1.58780490,0.00297753,0.02065208,0.72068683,1.33032971,1.06062986
-1.31765883,2.68546933,1.59677186,0.00289487,0.02082624,0.73293844,1.41110960,1.06200328
-1.31165583,2.71415904,1.60388494,0.00280632,0.02096689,0.74628505,1.49933479,1.06575297
-1.30565283,2.74719119,1.60970321,0.00271293,0.02107158,0.76092388,1.59532164,1.07224575
-1.29964982,2.78536918,1.61480666,0.00261577,0.02113883,0.77702592,1.69924208,1.08181423
-1.29364682,2.82938421,1.61977073,0.00251596,0.02116809,0.79472371,1.81108750,1.09474066
-1.28764382,2.87976905,1.62513893,0.00241462,0.02115963,0.81409903,1.93063416,1.11123969
-1.28164082,2.93685225,1.63139500,0.00231280,0.02111443,0.83517102,2.05741229,1.13144087
-1.27563782,3.00071549,1.63893576,0.00221155,0.02103391,0.85788571,2.19068098,1.15537181
-1.26963482,3.07115669,1.64804620,0.00211179,0.02091977,0.88210743,2.32941103,1.18294322
-1.26363182,3.14766158,1.65887831,0.00201434,0.02077376,0.90761311,2.47227793,1.21393674
-1.25762881,3.22938636,1.67143479,0.00191991,0.02059742,0.93408986,2.61766633,1.24799684
-1.25162581,3.31515319,1.68555907,0.00182905,0.02039198,0.96113637,2.76368733,1.28462755
-1.24562281,3.40346036,1.70093229,0.00174215,0.02015814,0.98826857,2.90820898,1.32319474
-1.23961981,3.49250757,1.71707791,0.00165947,0.01989607,1.01492938,3.04889999,1.36293454
-1.23361681,3.58023643,1.73337409,0.00158109,0.01960531,1.04050264,3.18328545,1.40296796
-1.22761381,3.66438527,1.74907345,0.00150695,0.01928491,1.06433059,3.30881319,1.44232144
-1.22161081,3.74255638,1.76332967,0.00143689,0.01893342,1.08573452,3.42292825,1.47995300
-1.21560780,3.81229332,1.77522972,0.00137059,0.01854916,1.10403747,3.52315252,1.51478289
-1.20960480,3.87116482,1.78383033,0.00130771,0.01813032,1.11858827,3.60716634,1.54572772
-1.20360180,3.91685188,1.78819695,0.00124779,0.01767525,1.12878560,3.67288812,1.57173651
-1.19759880,3.94723380,1.78744344,0.00119038,0.01718264,1.13410108,3.71854866,1.59182724
-1.19159580,3.96046927,1.78077044,0.00113500,0.01665177,1.13410015,3.74275633,1.60512208
-1.18559280,3.95506869,1.76750067,0.00108122,0.01608274,1.12845986,3.74455015,1.61087982
-1.17958979,3.92995411,1.74710940,0.00102863,0.01547657,1.11698261,3.72343816,1.60852378
-1.17358679,3.88450415,1.71924866,0.00097688,0.01483541,1.09960523,3.67941920,1.59766416
-1.16758379,3.81858183,1.68376417,0.00092571,0.01416254,1.07640294,3.61298715,1.57811358
-1.16158079,3.73254408,1.64070424,0.00087492,0.01346244,1.04758818,3.52511739,1.54989527
-1.15557779,3.62723292,1.59032044,0.00082444,0.01274076,1.01350427,3.41723639,1.51324357
-1.14957479,3.50394897,1.53306021,0.00077424,0.01200419,0.97461439,3.29117597,1.46859689
-1.14357179,3.36440887,1.46955209,0.00072441,0.01126041,0.93148655,3.14911454,1.41658357
-1.13756878,3.21068928,1.40058432,0.00067510,0.01051789,0.88477519,2.99350822,1.35800157
-1.13156578,3.04516017,1.32707839,0.00062652,0.00978573,0.83520051,2.82701518,1.29379308
-1.12556278,2.87041102,1.25005866,0.00057896,0.00907349,0.78352644,2.65241667,1.22501531
-1.11955978,2.68917339,1.17061983,0.00053270,0.00839100,0.73053828,2.47253811,1.15280915
-1.11355678,2.50424353,1.08989368,0.00048810,0.00774818,0.67702103,2.29017369,1.07836700
-1.10755378,2.31840835,1.00901664,0.00044549,0.00715491,0.62373921,2.10801713,1.00290140
-1.10155078,2.13437757,0.92909953,0.00040521,0.00662087,0.57141893,1.92860121,0.92761570
-1.09554777,1.95472467,0.85120041,0.00036762,0.00615542,0.52073277,1.75424760,0.85367791
-1.08954477,1.78183812,0.77630158,0.00033302,0.00576755,0.47228776,1.58702832,0.78219875
-1.08354177,1.61788425,0.70529108,0.00030172,0.00546573,0.42661677,1.42873910,0.71421429
-1.07753877,1.46478178,0.63894901,0.00027398,0.00525791,0.38417307,1.28088452,0.65067357
-1.07153577,1.32418808,0.57793857,0.00025005,0.00515140,0.34532812,1.14467421,0.59243129
-1.06553277,1.19749591,0.52280166,0.00023014,0.00515284,0.31037206,1.02102887,0.54024506
-1.05952976,1.08583962,0.47395833,0.00021445,0.00526807,0.27951654,0.91059448,0.49477683
-1.05352676,0.99010884,0.43170971,0.00020316,0.00550208,0.25289943,0.81376311,0.45659778
-1.04752376,0.91096781,0.39624349,0.00019641,0.00585885,0.23059086,0.73069824,0.42619568
-1.04152076,0.84887833,0.36764134,0.00019436,0.00634122,0.21260003,0.66136297,0.40398387
-1.03551776,0.80412430,0.34588751,0.00019712,0.00695071,0.19888236,0.60554916,0.39031082
-1.02951476,0.77683598,0.33087800,0.00020483,0.00768736,0.18934660,0.56290621,0.38546936
-1.02351176,0.76701234,0.32242971,0.00021760,0.00854948,0.18386143,0.53296803,0.38970463
-1.01750875,0.77454019,0.32028928,0.00023553,0.00953354,0.18226147,0.51517745,0.40322014
-1.01150575,0.79920907,0.32414119,0.00025875,0.01063390,0.18435248,0.50890725,0.42618111
-1.00550275,0.84072135,0.33361520,0.00028732,0.01184275,0.18991570,0.51347753,0.45871495
-0.99949975,0.89869719,0.34829291,0.00032134,0.01314991,0.19871128,0.52816941,0.50090839
-0.99349675,0.97267449,0.36771365,0.00036085,0.01454288,0.21048111,0.55223517,0.55280144
-0.98749375,1.06210429,0.39137997,0.00040589,0.01600679,0.22495088,0.58490518,0.61437821
-0.98149075,1.16634225,0.41876263,0.00045645,0.01752453,0.24183184,0.62539210,0.68555506
-0.97548774,1.28463705,0.44930573,0.00051247,0.01907697,0.26082219,0.67289296,0.76616654
-0.96948474,1.41611697,0.48243177,0.00057383,0.02064322,0.28160850,0.72658969,0.85594996
-0.96348174,1.55977562,0.51754719,0.00064037,0.02220098,0.30386709,0.78564868,0.95452928
-0.95747874,1.71445832,0.55404820,0.00071183,0.02372706,0.32726574,0.84922002,1.06139937
-0.95147574,1.87885011,0.59132716,0.00078787,0.02519781,0.35146555,0.91643674,1.17591165
-0.94547274,2.05146699,0.62877935,0.00086806,0.02658978,0.37612332,0.98641473,1.29726213
-0.93946973,2.23065120,0.66581012,0.00095188,0.02788022,0.40089420,1.05825347,1.42448293
-0.93346673,2.41457182,0.70184229,0.00103869,0.02904776,0.42543470,1.13103794,1.55643812
-0.92746373,2.60123144,0.73632346,0.00112778,0.03007292,0.44940606,1.20384192,1.69182497
-0.92146073,2.78847960,0.76873330,0.00121829,0.03093869,0.47247786,1.27573274,1.82918108
-0.91545773,2.97403334,0.79859038,0.00130931,0.03163096,0.49433178,1.34577768,1.96689794
-0.90945473,3.15550512,0.82545834,0.00139983,0.03213890,0.51466547,1.41305180,2.10324126
-0.90345173,3.33043776,0.84895151,0.00148874,0.03245525,0.53319644,1.47664746,2.23637781
-0.89744872,3.49634602,0.86873944,0.00157492,0.03257643,0.54966587,1.53568516,2.36440864
