energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
0.06303152,1.26144596,0.02553873,0.09403872,0.12879527,0.31788459,0.45228733,0.01413966,0.60120653
0.06903452,1.25111802,0.02743698,0.09074380,0.13889481,0.31111135,0.45173706,0.01520138,0.59259344
0.07503752,1.24907432,0.02939653,0.08833093,0.14945659,0.30677372,0.45365165,0.01632302,0.58784524
0.08104052,1.25549945,0.03138058,0.08683528,0.16036761,0.30497075,0.45805018,0.01749453,0.58727751
0.08704352,1.27040182,0.03335362,0.08627541,0.17151355,0.30575629,0.46489409,0.01870583,0.59110673
0.09304652,1.29361772,0.03528212,0.08665353,0.18278322,0.30913915,0.47408928,0.01994735,0.59944690
0.09904952,1.32482046,0.03713527,0.08795603,0.19407324,0.31508455,0.48549014,0.02121051,0.61230881
0.10505253,1.36353392,0.03888571,0.09015442,0.20529254,0.32351653,0.49890538,0.02248821,0.62960182
0.11105553,1.40914956,0.04051033,0.09320666,0.21636663,0.33432118,0.51410503,0.02377527,0.65113787
0.11705853,1.46094626,0.04199095,0.09705865,0.22724127,0.34735063,0.53082853,0.02506878,0.67663723
0.12306153,1.51811179,0.04331500,0.10164610,0.23788539,0.36242741,0.54879325,0.02636843,0.70573589
0.12906453,1.57976506,0.04447601,0.10689644,0.24829290,0.37934911,0.56770324,0.02767657,0.73799406
0.13506753,1.64497833,0.04547398,0.11273084,0.25848340,0.39789309,0.58725760,0.02899824,0.77290570
0.14107054,1.71279840,0.04631556,0.11906634,0.26850143,0.41782111,0.60715833,0.03034099,0.80990868
0.14707354,1.78226633,0.04701402,0.12581772,0.27841434,0.43888381,0.62711726,0.03171450,0.84839556
0.15307654,1.85243500,0.04758905,0.13289932,0.28830870,0.46082481,0.64686186,0.03313010,0.88772475
0.15907954,1.92238436,0.04806629,0.14022665,0.29828534,0.48338451,0.66613983,0.03460003,0.92723203
0.16508254,1.99123398,0.04847674,0.14771756,0.30845315,0.50630349,0.68472242,0.03613660,0.96624233
0.17108554,2.05815318,0.04885591,0.15529322,0.31892196,0.52932556,0.70240638,0.03775134,1.00408184
0.17708854,2.12236870,0.04924293,0.16287863,0.32979476,0.55220053,0.71901490,0.03945390,1.04009023
0.18309155,2.18317036,0.04967951,0.17040285,0.34115963,0.57468665,0.73439736,0.04125108,1.07363298
0.18909455,2.23991494,0.05020881,0.17779882,0.35308186,0.59655290,0.74842843,0.04314587,1.10411378
0.19509755,2.29202879,0.05087433,0.18500299,0.36559672,0.61758120,0.76100648,0.04513658,1.13098661
0.20110055,2.33900971,0.05171881,0.19195470,0.37870321,0.63756850,0.77205172,0.04721608,1.15376745
0.20710355,2.38042815,0.05278319,0.19859553,0.39235937,0.65632892,0.78150418,0.04937137,1.17204525
0.21310655,2.41592855,0.05410564,0.20486862,0.40647940,0.67369587,0.78932181,0.05158332,1.18549168
0.21910955,2.44523050,0.05572064,0.21071814,0.42093289,0.68952420,0.79547883,0.05382670,1.19386950
0.22511256,2.46813033,0.05765832,0.21608900,0.43554633,0.70369224,0.79996445,0.05607058,1.19703899
0.23111556,2.48450266,0.05994373,0.22092687,0.45010697,0.71610382,0.80278201,0.05827902,1.19496209
0.23711856,2.49430211,0.06259635,0.22517860,0.46436891,0.72668999,0.80394849,0.06041204,1.18770396
0.24312156,2.49756465,0.06562967,0.22879306,0.47806130,0.73541044,0.80349441,0.06242691,1.17543171
0.24912456,2.49440849,0.06905076,0.23172241,0.49089820,0.74225444,0.80146400,0.06427965,1.15841008
0.25512756,2.48503397,0.07286009,0.23392376,0.50258975,0.74724119,0.79791539,0.06592668,1.13699421
0.26113057,2.46972216,0.07705120,0.23536112,0.51285416,0.75041951,0.79292083,0.06732657,1.11161944
0.26713357,2.44883191,0.08161057,0.23600759,0.52142989,0.75186672,0.78656669,0.06844187,1.08278861
0.27313657,2.42279501,0.08651744,0.23584766,0.52808742,0.75168674,0.77895312,0.06924075,1.05105714
0.27913957,2.39210950,0.09174373,0.23487938,0.53264019,0.75000750,0.77019324,0.06969857,1.01701652
0.28514257,2.35733098,0.09725401,0.23311643,0.53495391,0.74697747,0.76041192,0.06979922,0.98127682
0.29114557,2.31906238,0.10300556,0.23058979,0.53495409,0.74276181,0.74974390,0.06953616,0.94444897
0.29714857,2.27794218,0.10894855,0.22734893,0.53263123,0.73753803,0.73833163,0.06891307,0.90712747
0.30315158,2.23463191,0.11502640,0.22346246,0.52804350,0.73149140,0.72632254,0.06794421,0.86987443
0.30915458,2.18980311,0.12117633,0.21901811,0.52131681,0.72481053,0.71386626,0.06665431,0.83320540
0.31515758,2.14412469,0.12733012,0.21412203,0.51264228,0.71768311,0.70111158,0.06507811,0.79757772
0.32116058,2.09825101,0.13341514,0.20889732,0.50227129,0.71029219,0.68820368,0.06325950,0.76338171
0.32716358,2.05281131,0.13935566,0.20348200,0.49050823,0.70281312,0.67528147,0.06125037,0.73093512
0.33316658,2.00840093,0.14507435,0.19802620,0.47770144,0.69541121,0.66247547,0.05910910,0.70048076
0.33916958,1.96557458,0.15049412,0.19268892,0.46423263,0.68824036,0.64990613,0.05689888,0.67218745
0.34517259,1.92484168,0.15553999,0.18763425,0.45050526,0.68144237,0.63768276,0.05468586,0.64615383
0.35117559,1.88666377,0.16014126,0.18302730,0.43693228,0.67514713,0.62590308,0.05253719,0.62241483
0.35717859,1.85145367,0.16423352,0.17902990,0.42392372,0.66947324,0.61465323,0.05051900,0.60095016
0.36318159,1.81957593,0.16776078,0.17579613,0.41187445,0.66452907,0.60400827,0.04869451,0.58169429
0.36918459,1.79134808,0.17067728,0.17346793,0.40115267,0.66041386,0.59403297,0.04712219,0.56454720
0.37518759,1.76704207,0.17294916,0.17217083,0.39208913,0.65721865,0.58478262,0.04585401,0.54938533
0.38119060,1.74688521,0.17455567,0.17200989,0.38496770,0.65502671,0.57630390,0.04493401,0.53607198
0.38719360,1.73106018,0.17548998,0.17306601,0.38001727,0.65391338,0.56863541,0.04439705,0.52446678
0.39319660,1.71970372,0.17575953,0.17539267,0.37740516,0.65394491,0.56180786,0.04426778,0.51443358
0.39919960,1.71290356,0.17538570,0.17901328,0.37723236,0.65517656,0.55584382,0.04455997,0.50584663
0.40520260,1.71069397,0.17440314,0.18391912,0.37953039,0.65764965,0.55075694,0.04527613,0.49859469
0.41120560,1.71304970,0.17285837,0.19006805,0.38426012,0.66138790,0.54655073,0.04640740,0.49258319
0.41720860,1.71987913,0.17080810,0.19738405,0.39131236,0.66639321,0.54321701,0.04793380,0.48773441
0.42321161,1.73101711,0.16831707,0.20575769,0.40051040,0.67264119,0.54073417,0.04982473,0.48398597
0.42921461,1.74621822,0.16545565,0.21504752,0.41161428,0.68007683,0.53906542,0.05203989,0.48128789
0.43521761,1.76515157,0.16229731,0.22508251,0.42432693,0.68861078,0.53815732,0.05453034,0.47959869
0.44122061,1.78739776,0.15891603,0.23566549,0.43830184,0.69811651,0.53793887,0.05723988,0.47888094
0.44722361,1.81244906,0.15538387,0.24657759,0.45315238,0.70842899,0.53832125,0.06010671,0.47909657
0.45322661,1.83971332,0.15176871,0.25758354,0.46846227,0.71934502,0.53919854,0.06306519,0.48020262
0.45922961,1.86852218,0.14813234,0.26843789,0.48379724,0.73062556,0.54044949,0.06604778,0.48214755
0.46523262,1.89814372,0.14452897,0.27889179,0.49871725,0.74200011,0.54194032,0.06898708,0.48486855
0.47123562,1.92779947,0.14100409,0.28870026,0.51278926,0.75317324,0.54352872,0.07181784,0.48828994
0.47723862,1.95668531,0.13759397,0.29762968,0.52559984,0.76383300,0.54506868,0.07447902,0.49232298
0.48324162,1.98399562,0.13432542,0.30546527,0.53676738,0.77366100,0.54641613,0.07691560,0.49686680
0.48924462,2.00894959,0.13121617,0.31201813,0.54595340,0.78234375,0.54743510,0.07908037,0.50181059
0.49524762,2.03081856,0.12827547,0.31713178,0.55287262,0.78958461,0.54800394,0.08093536,0.50703675
0.50125063,2.04895304,0.12550511,0.32068773,0.55730123,0.79511604,0.54802145,0.08245299,0.51242489
0.50725363,2.06280804,0.12290057,0.32260994,0.55908330,0.79871122,0.54741241,0.08361693,0.51785616
0.51325663,2.07196534,0.12045239,0.32286785,0.55813481,0.80019469,0.54613221,0.08442250,0.52321783
0.51925963,2.07615151,0.11814757,0.32147799,0.55444529,0.79945120,0.54417025,0.08487675,0.52840765
0.52526263,2.07525059,0.11597087,0.31850381,0.54807701,0.79643252,0.54155199,0.08499800,0.53333773
0.53126563,2.06931074,0.11390621,0.31405403,0.53916163,0.79116159,0.53833928,0.08481517,0.53793769
0.53726863,2.05854426,0.11193773,0.30827922,0.52789467,0.78373385,0.53462903,0.08436656,0.54215682
0.54327164,2.04332094,0.11005082,0.30136693,0.51452777,0.77431561,0.53055018,0.08369840,0.54596514
0.54927464,2.02415483,0.10823291,0.29353555,0.49935935,0.76313947,0.52625910,0.08286312,0.54935326
0.55527764,2.00168497,0.10647406,0.28502694,0.48272383,0.75049687,0.52193349,0.08191738,0.55233105
0.56128064,1.97665079,0.10476732,0.27609838,0.46498000,0.73672823,0.51776516,0.08092000,0.55492521
0.56728364,1.94986332,0.10310894,0.26701389,0.44649891,0.72221086,0.51395189,0.07992980,0.55717577
0.57328664,1.92217324,0.10149836,0.25803545,0.42765184,0.70734529,0.51068878,0.07900347,0.55913187
0.57928964,1.89443722,0.09993805,0.24941437,0.40879874,0.69254055,0.50815936,0.07819352,0.56084692
0.58529265,1.86748395,0.09843318,0.24138311,0.39027752,0.67819891,0.50652700,0.07754646,0.56237349
0.59129565,1.84208120,0.09699116,0.23414790,0.37239470,0.66470082,0.50592679,0.07710109,0.56375813
0.59729865,1.81890527,0.09562110,0.22788240,0.35541758,0.65239060,0.50645837,0.07688719,0.56503651
0.60330165,1.79851414,0.09433309,0.22272268,0.33956813,0.64156335,0.50817997,0.07692448,0.56622906
0.60930465,1.78132533,0.09313749,0.21876359,0.32501895,0.63245381,0.51110399,0.07722194,0.56733738
0.61530765,1.76759936,0.09204411,0.21605672,0.31189115,0.62522733,0.51519416,0.07777755,0.56834165
0.62131066,1.75742957,0.09106134,0.21460993,0.30025421,0.61997355,0.52036466,0.07857843,0.56919913
0.62731366,1.75073863,0.09019537,0.21438861,0.29012777,0.61670285,0.52648111,0.07960133,0.56984396
0.63331666,1.74728192,0.08944932,0.21531832,0.28148519,0.61534580,0.53336350,0.08081354,0.57018820
0.63931966,1.74665762,0.08882255,0.21728894,0.27425858,0.61575560,0.54079100,0.08217413,0.57012409
0.64532266,1.74832323,0.08831006,0.22016004,0.26834515,0.61771342,0.54850851,0.08363548,0.56952754
0.65132566,1.75161769,0.08790197,0.22376724,0.26361450,0.62093644,0.55623469,0.08514511,0.56826263
0.65732866,1.75578832,0.08758336,0.22792930,0.25991651,0.62508827,0.56367127,0.08664763,0.56618691
0.66333167,1.76002146,0.08733412,0.23245566,0.25708955,0.62979138,0.57051321,0.08808686,0.56315735
0.66933467,1.76347544,0.08712930,0.23715411,0.25496858,0.63464093,0.57645938,0.08940792,0.55903657
0.67533767,1.76531456,0.08693948,0.24183826,0.25339281,0.63921968,0.58122327,0.09055928,0.55369912
0.68134067,1.76474264,0.08673160,0.24633443,0.25221268,0.64311311,0.58454336,0.09149474,0.54703752
0.68734367,1.76103454,0.08646987,0.25048790,0.25129577,0.64592436,0.58619263,0.09217506,0.53896773
0.69334667,1.75356450,0.08611703,0.25416790,0.25053145,0.64728826,0.58598684,0.09256940,0.52943383
0.69934967,1.74182988,0.08563560,0.25727147,0.24983411,0.64688396,0.58379121,0.09265636,0.51841159
0.70535268,1.72546930,0.08498942,0.25972588,0.24914493,0.64444560,0.57952513,0.09242461,0.50591095
0.71135568,1.70427459,0.08414498,0.26148949,0.24843197,0.63977063,0.57316479,0.09187313,0.49197702
0.71735868,1.67819587,0.08307293,0.26255116,0.24768883,0.63272553,0.56474350,0.09101098,0.47668978
0.72336168,1.64733980,0.08174928,0.26292823,0.24693196,0.62324862,0.55434986,0.08985665,0.46016238
0.72936468,1.61196123,0.08015648,0.26266313,0.24619666,0.61135006,0.54212362,0.08843705,0.44253810
0.73536768,1.57244869,0.07828426,0.26181899,0.24553230,0.59710902,0.52824975,0.08678619,0.42398619
0.74137069,1.52930479,0.07613015,0.26047433,0.24499676,0.58066832,0.51295080,0.08494350,0.40469677
0.74737369,1.48312244,0.07369963,0.25871727,0.24465071,0.56222678,0.49647804,0.08295213,0.38487499
0.75337669,1.43455831,0.07100602,0.25663954,0.24455183,0.54202981,0.47910184,0.08085706,0.36473477
0.75937969,1.38430499,0.06807000,0.25433059,0.24474947,0.52035869,0.46110172,0.07870327,0.34449238
0.76538269,1.33306312,0.06491884,0.25187215,0.24528002,0.49751911,0.44275653,0.07653402,0.32436019
0.77138569,1.28151498,0.06158536,0.24933358,0.24616317,0.47382950,0.42433535,0.07438928,0.30454083
0.77738869,1.23030083,0.05810676,0.24676813,0.24739946,0.44960969,0.40608928,0.07230449,0.28522195
0.78339170,1.17999884,0.05452321,0.24421041,0.24896893,0.42517042,0.38824468,0.07030956,0.26657189
0.78939470,1.13110952,0.05087651,0.24167509,0.25083131,0.40080411,0.37099796,0.06842823,0.24873629
0.79539770,1.08404509,0.04720864,0.23915693,0.25292736,0.37677714,0.35451204,0.06667782,0.23183577
0.80140070,1.03912386,0.04356047,0.23663200,0.25518142,0.35332397,0.33891460,0.06506922,0.21596467
0.80740370,0.99656953,0.03997055,0.23406008,0.25750502,0.33064310,0.32429794,0.06360732,0.20119087
0.81340670,0.95651497,0.03647410,0.23138793,0.25980107,0.30889496,0.31072036,0.06229155,0.18755653
0.81940970,0.91900975,0.03310221,0.22855332,0.26196862,0.28820152,0.29820878,0.06111670,0.17507962
0.82541271,0.88403065,0.02988123,0.22548944,0.26390773,0.26864753,0.28676232,0.06007385,0.16375618
0.83141571,0.85149412,0.02683244,0.22212952,0.26552405,0.25028308,0.27635649,0.05915133,0.15356294
0.83741871,0.82126975,0.02397193,0.21841122,0.26673305,0.23312724,0.26694772,0.05833568,0.14446028
0.84342171,0.79319382,0.02131066,0.21428067,0.26746343,0.21717231,0.25847780,0.05761252,0.13639529
0.84942471,0.76708201,0.01885474,0.20969595,0.26765966,0.20238859,0.25087819,0.05696731,0.12930474
0.85542771,0.74274065,0.01660581,0.20462961,0.26728345,0.18872918,0.24407364,0.05638588,0.12311783
0.86143072,0.71997590,0.01456158,0.19907042,0.26631412,0.17613458,0.23798533,0.05585487,0.11775867
0.86743372,0.69860075,0.01271638,0.19302411,0.26474792,0.16453700,0.23253317,0.05536193,0.11314839
0.87343672,0.67843947,0.01106182,0.18651309,0.26259644,0.15386403,0.22763744,0.05489568,0.10920680
0.87943972,0.65932995,0.00958739,0.17957535,0.25988412,0.14404179,0.22321971,0.05444570,0.10585376
0.88544272,0.64112393,0.00828107,0.17226260,0.25664529,0.13499727,0.21920320,0.05400221,0.10301014
0.89144572,0.62368577,0.00712989,0.16463768,0.25292082,0.12666014,0.21551273,0.05355580,0.10059848
0.89744872,0.60689006,0.00612042,0.15677171,0.24875474,0.11896386,0.21207444,0.05309714,0.09854348
0.90345173,0.59061884,0.00523918,0.14874089,0.24419098,0.11184632,0.20881539,0.05261669,0.09677235
0.90945473,0.57475869,0.00447300,0.14062334,0.23927057,0.10525007,0.20566332,0.05210449,0.09521509
0.91545773,0.55919839,0.00380928,0.13249603,0.23402938,0.09912220,0.20254660,0.05155005,0.09380481
0.92146073,0.54382736,0.00323619,0.12443210,0.22849663,0.09341411,0.19939455,0.05094238,0.09247808
0.92746373,0.52853522,0.00274278,0.11649857,0.22269411,0.08808117,0.19613807,0.05027015,0.09117541
0.93346673,0.51321251,0.00231908,0.10875456,0.21663624,0.08308234,0.19271079,0.04952196,0.08984184
0.93946973,0.49775262,0.00195608,0.10125011,0.21033085,0.07837995,0.18905045,0.04868674,0.08842759
0.94547274,0.48205473,0.00164576,0.09402558,0.20378057,0.07393947,0.18510064,0.04775426,0.08688882
0.95147574,0.46602751,0.00138103,0.08711151,0.19698472,0.06972953,0.18081263,0.04671564,0.08518842
0.95747874,0.44959332,0.00115563,0.08052908,0.18994148,0.06572189,0.17614731,0.04556392,0.08329669
0.96348174,0.43269252,0.00096413,0.07429088,0.18265019,0.06189166,0.17107692,0.04429455,0.08119206
0.96948474,0.41528743,0.00080178,0.06840201,0.17511356,0.05821748,0.16558659,0.04290590,0.07886154
0.97548774,0.39736580,0.00066447,0.06286139,0.16733960,0.05468173,0.15967549,0.04139957,0.07630107
0.98149075,0.37894331,0.00054863,0.05766311,0.15934322,0.05127077,0.15335752,0.03978064,0.07351560
0.98749375,0.36006499,0.00045120,0.05279790,0.15114730,0.04797508,0.14666144,0.03805775,0.07051890
0.99349675,0.34080541,0.00036952,0.04825438,0.14278315,0.04478932,0.13963048,0.03624307,0.06733318
0.99949975,0.32126763,0.00030127,0.04402028,0.13429046,0.04171228,0.13232140,0.03435202,0.06398840
1.00550275,0.30158097,0.00024447,0.04008342,0.12571667,0.03874679,0.12480305,0.03240301,0.06052140
1.01150575,0.28189770,0.00019740,0.03643254,0.11711580,0.03589940,0.11715453,0.03041695,0.05697483
1.01750875,0.26238892,0.00015858,0.03305781,0.10854700,0.03318007,0.10946301,0.02841668,0.05339597
1.02351176,0.24323979,0.00012671,0.02995129,0.10007267,0.03060174,0.10182140,0.02642643,0.04983546
1.02951476,0.22464453,0.00010068,0.02710703,0.09175653,0.02817979,0.09432588,0.02447115,0.04634601
1.03551776,0.20680124,0.00007955,0.02452117,0.08366166,0.02593159,0.08707350,0.02257593,0.04298116
1.04152076,0.18990693,0.00006249,0.02219175,0.07584864,0.02387588,0.08015987,0.02076540,0.03979407
1.04752376,0.17415296,0.00004881,0.02011855,0.06837387,0.02203232,0.07367709,0.01906318,0.03683643
1.05352676,0.15972095,0.00003790,0.01830284,0.06128827,0.02042094,0.06771195,0.01749148,0.03415754
1.05952976,0.14677931,0.00002927,0.01674697,0.05463632,0.01906167,0.06234436,0.01607064,0.03180343
1.06553277,0.13548045,0.00002250,0.01545413,0.04845548,0.01797393,0.05764619,0.01481889,0.02981620
1.07153577,0.12595857,0.00001725,0.01442794,0.04277612,0.01717624,0.05368028,0.01375211,0.02823344
1.07753877,0.11832808,0.00001322,0.01367213,0.03762180,0.01668584,0.05049979,0.01288365,0.02708771
1.08354177,0.11268242,0.00001020,0.01319021,0.03300994,0.01651836,0.04814771,0.01222428,0.02640619
1.08954477,0.10909335,0.00000800,0.01298516,0.02895283,0.01668753,0.04665653,0.01178208,0.02621028
1.09554777,0.10761041,0.00000650,0.01305909,0.02545892,0.01720482,0.04604805,0.01156246,0.02651527
1.10155078,0.10826057,0.00000561,0.01341298,0.02253421,0.01807918,0.04633317,0.01156814,0.02733004
1.10755378,0.11104799,0.00000529,0.01404637,0.02018386,0.01931671,0.04751179,0.01179916,0.02865672
1.11355678,0.11595377,0.00000554,0.01495710,0.01841372,0.02092037,0.04957267,0.01225288,0.03049042
1.11955978,0.12293581,0.00000639,0.01614106,0.01723183,0.02288969,0.05249330,0.01292397,0.03281889
1.12556278,0.13192865,0.00000795,0.01759195,0.01664982,0.02522051,0.05623985,0.01380448,0.03562233
1.13156578,0.14284347,0.00001037,0.01930110,0.01668403,0.02790478,0.06076706,0.01488381,0.03887321
1.13756878,0.15556840,0.00001385,0.02125733,0.01735645,0.03093046,0.06601834,0.01614881,0.04253624
1.14357179,0.16996900,0.00001870,0.02344687,0.01869523,0.03428142,0.07192599,0.01758379,0.04656849
1.14957479,0.18588936,0.00002530,0.02585335,0.02073498,0.03793757,0.07841162,0.01917074,0.05091974
1.15557779,0.20315363,0.00003414,0.02845789,0.02351660,0.04187505,0.08538681,0.02088945,0.05553305
1.16158079,0.22156825,0.00004586,0.03123928,0.02708670,0.04606660,0.09275412,0.02271779,0.06034561
1.16758379,0.24092489,0.00006123,0.03417426,0.03149673,0.05048210,0.10040834,0.02463204,0.06528989
1.17358679,0.26100399,0.00008123,0.03723787,0.03680167,0.05508919,0.10823815,0.02660729,0.07029503
1.17958979,0.28157908,0.00010702,0.04040394,0.04305838,0.05985413,0.11612808,0.02861793,0.07528853
1.18559280,0.30242159,0.00014000,0.04364564,0.05032373,0.06474271,0.12396064,0.03063816,0.08019818
1.19159580,0.32330604,0.00018186,0.04693603,0.05865242,0.06972124,0.13161880,0.03264260,0.08495405
1.19759880,0.34401558,0.00023454,0.05024872,0.06809473,0.07475763,0.13898852,0.03460688,0.08949074
1.20360180,0.36434741,0.00030031,0.05355852,0.07869414,0.07982241,0.14596127,0.03650826,0.09374942
1.20960480,0.38411803,0.00038178,0.05684200,0.09048501,0.08488972,0.15243659,0.03832621,0.09767997
1.21560780,0.40316801,0.00048186,0.06007811,0.10349040,0.08993819,0.15832437,0.04004293,0.10124275
1.22161081,0.42136599,0.00060382,0.06324862,0.11772002,0.09495164,0.16354691,0.04164385,0.10441021
1.22761381,0.43861178,0.00075120,0.06633850,0.13316856,0.09991958,0.16804055,0.04311790,0.10716800
1.23361681,0.45483828,0.00092785,0.06933620,0.14981435,0.10483746,0.17175694,0.04445784,0.10951563
1.23961981,0.47001223,0.00113781,0.07223371,0.16761834,0.10970666,0.17466371,0.04566028,0.11146670
1.24562281,0.48413352,0.00138526,0.07502656,0.18652366,0.11453411,0.17674477,0.04672565,0.11304843
1.25162581,0.49723329,0.00167442,0.07771365,0.20645548,0.11933169,0.17799994,0.04765803,0.11430070
1.25762881,0.50937062,0.00200940,0.08029694,0.22732137,0.12411531,0.17844424,0.04846478,0.11527452
1.26363182,0.52062823,0.00239407,0.08278100,0.24901192,0.12890367,0.17810666,0.04915613,0.11603001
1.26963482,0.53110701,0.00283191,0.08517250,0.27140178,0.13371685,0.17702863,0.04974460,0.11663391
1.27563782,0.54091999,0.00332577,0.08747959,0.29435081,0.13857470,0.17526221,0.05024435,0.11715682
1.28164082,0.55018572,0.00387770,0.08971132,0.31770546,0.14349506,0.17286811,0.05067050,0.11767017
1.28764382,0.55902151,0.00448876,0.09187691,0.34130017,0.14849203,0.16991363,0.05103845,0.11824310
1.29364682,0.56753679,0.00515880,0.09398522,0.36495882,0.15357416,0.16647068,0.05136314,0.11893944
1.29964982,0.57582698,0.00588629,0.09604415,0.38849610,0.15874287,0.16261383,0.05165844,0.11981483
1.30565283,0.58396803,0.00666815,0.09806021,0.41171894,0.16399098,0.15841862,0.05193656,0.12091420
1.31165583,0.59201207,0.00749962,0.10003824,0.43442787,0.16930162,0.15396008,0.05220759,0.12226966
1.31765883,0.59998431,0.00837421,0.10198122,0.45641844,0.17464747,0.14931150,0.05247914,0.12389901
1.32366183,0.60788144,0.00928366,0.10389033,0.47748280,0.17999044,0.14454360,0.05275618,0.12580476
1.32966483,0.61567161,0.01021801,0.10576518,0.49741147,0.18528188,0.13972388,0.05304096,0.12797402
1.33566783,0.62329612,0.01116568,0.10760422,0.51599553,0.19046333,0.13491637,0.05333314,0.13037893
1.34167084,0.63067274,0.01211369,0.10940536,0.53302913,0.19546776,0.13018157,0.05363006,0.13297791
1.34767384,0.63770064,0.01304792,0.11116679,0.54831264,0.20022143,0.12557663,0.05392715,0.13571753
1.35367684,0.64426671,0.01395341,0.11288786,0.56165631,0.20464617,0.12115577,0.05421845,0.13853496
1.35967984,0.65025297,0.01481479,0.11457012,0.57288453,0.20866213,0.11697068,0.05449729,0.14136094
1.36568284,0.65554489,0.01561669,0.11621835,0.58184059,0.21219082,0.11307116,0.05475693,0.14412303
1.37168584,0.66004007,0.01634418,0.11784162,0.58839190,0.21515834,0.10950558,0.05499135,0.14674918
1.37768884,0.66365693,0.01698329,0.11945417,0.59243538,0.21749869,0.10632146,0.05519592,0.14917120
1.38369185,0.66634298,0.01752146,0.12107617,0.59390296,0.21915696,0.10356580,0.05536810,0.15132821
1.38969485,0.66808216,0.01794795,0.12273422,0.59276679,0.22009226,0.10128542,0.05550804,0.15316977
1.39569785,0.66890091,0.01825429,0.12446154,0.58904397,0.22028024,0.09952701,0.05561900,0.15465855
1.40170085,0.66887254,0.01843454,0.12629779,0.58280047,0.21971501,0.09833700,0.05570765,0.15577246
1.40770385,0.66811970,0.01848559,0.12828853,0.57415403,0.21841048,0.09776133,0.05578425,0.15650615
1.41370685,0.66681466,0.01840729,0.13048422,0.56327574,0.21640090,0.09784491,0.05586251,0.15687176
1.41970985,0.66517754,0.01820252,0.13293896,0.55039018,0.21374058,0.09863097,0.05595937,0.15689896
1.42571286,0.66347234,0.01787713,0.13570871,0.53577404,0.21050287,0.10016026,0.05609455,0.15663423
1.43171586,0.66200113,0.01743982,0.13884938,0.51975305,0.20677844,0.10247018,0.05628993,0.15613957
1.43771886,0.66109663,0.01690190,0.14241470,0.50269751,0.20267278,0.10559380,0.05656880,0.15549058
1.44372186,0.66111357,0.01627700,0.14645390,0.48501626,0.19830329,0.10955897,0.05695502,0.15477412
1.44972486,0.66241932,0.01558068,0.15100963,0.46714949,0.19379595,0.11438751,0.05747210,0.15408567
1.45572786,0.66538425,0.01483005,0.15611578,0.44956051,0.18928170,0.12009444,0.05814232,0.15352659
1.46173087,0.67037221,0.01404332,0.16179580,0.43272673,0.18489290,0.12668748,0.05898584,0.15320127
1.46773387,0.67773178,0.01323932,0.16806118,0.41713015,0.18075979,0.13416672,0.06001988,0.15321450
1.47373687,0.68778831,0.01243714,0.17491051,0.40324763,0.17700731,0.14252445,0.06125804,0.15366908
1.47973987,0.70083725,0.01165563,0.18232893,0.39154110,0.17375222,0.15174525,0.06270973,0.15466372
1.48574287,0.71713871,0.01091309,0.19028812,0.38244793,0.17110077,0.16180623,0.06437982,0.15629128
1.49174587,0.73691334,0.01022687,0.19874673,0.37637172,0.16914679,0.17267738,0.06626831,0.15863747
1.49774887,0.76033926,0.00961314,0.20765126,0.37367344,0.16797040,0.18432197,0.06837028,0.16177980
1.50375188,0.78754987,0.00908660,0.21693727,0.37466318,0.16763709,0.19669694,0.07067593,0.16578684
1.50975488,0.81863219,0.00866032,0.22653084,0.37959246,0.16819735,0.20975315,0.07317068,0.17071766
1.51575788,0.85362535,0.00834555,0.23635015,0.38864726,0.16968646,0.22343549,0.07583546,0.17662132
1.52176088,0.89251889,0.00815163,0.24630708,0.40194166,0.17212468,0.23768273,0.07864695,0.18353633
1.52776388,0.93525051,0.00808588,0.25630877,0.41951243,0.17551741,0.25242708,0.08157795,0.19148994
1.53376688,0.98170314,0.00815352,0.26625895,0.44131442,0.17985542,0.26759353,0.08459767,0.20049727
1.53976988,1.03170117,0.00835763,0.27605911,0.46721707,0.18511506,0.28309887,0.08767211,0.21056000
1.54577289,1.08500601,0.00869909,0.28560939,0.49700216,0.19125831,0.29885056,0.09076434,0.22166495
1.55177589,1.14131108,0.00917654,0.29480927,0.53036307,0.19823267,0.31474552,0.09383491,0.23378223
1.55777889,1.20023678,0.00978633,0.30355803,0.56690573,0.20597103,0.33066897,0.09684211,0.24686329
1.56378189,1.26132588,0.01052253,0.31175514,0.60615156,0.21439142,0.34649348,0.09974242,0.26083887
1.56978489,1.32403998,0.01137686,0.31930057,0.64754253,0.22339678,0.36207838,0.10249092,0.27561707
1.57578789,1.38775775,0.01233878,0.32609528,0.69044857,0.23287491,0.37726973,0.10504181,0.29108173
1.58179090,1.45177569,0.01339545,0.33204175,0.73417746,0.24269865,0.39190094,0.10734903,0.30709121
1.58779390,1.51531189,0.01453189,0.33704489,0.77798704,0.25272645,0.40579418,0.10936702,0.32347802
1.59379690,1.57751346,0.01573107,0.34101326,0.82109973,0.26280339,0.41876276,0.11105154,0.34004921
1.59979990,1.63746780,0.01697412,0.34386058,0.86271909,0.27276288,0.43061424,0.11236065,0.35658788
1.60580290,1.69421790,0.01824058,0.34550770,0.90204794,0.28242891,0.44115449,0.11325578,0.37285583
