energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-1.09554777,4.26874386,-1.89322618,0.55078970,-0.26737763,1.68781880,-1.07719309,0.43051191,-0.25722263,2.28887242,-0.71181808,0.00338390,-0.00047621,0.04858663,-0.03379301,0.24310638,-0.23243536,0.00000000,-0.00000000
-1.08954477,4.32412182,-1.84829340,0.55556121,-0.25653405,1.72609196,-1.05656250,0.42769647,-0.24728128,2.30501030,-0.69612210,0.00344158,-0.00053336,0.04962528,-0.03302876,0.24488559,-0.21761186,0.00000000,-0.00000000
-1.08354177,4.37686361,-1.80536435,0.55928164,-0.24617494,1.76371078,-1.03777066,0.42366646,-0.23763411,2.31993086,-0.68022734,0.00349317,-0.00061203,0.05062005,-0.03237833,0.24630113,-0.20337653,0.00000000,-0.00000000
-1.07753877,4.42687162,-1.76507832,0.56204811,-0.23639672,1.80056916,-1.02111759,0.41851360,-0.22837589,2.33359816,-0.66444173,0.00353949,-0.00071531,0.05157006,-0.03183932,0.24735706,-0.18984330,0.00000000,-0.00000000
-1.07153577,4.47405023,-1.72801524,0.56397112,-0.22728534,1.83653562,-1.00683035,0.41235621,-0.21960295,2.34598774,-0.64908120,0.00358143,-0.00084674,0.05247480,-0.03140743,0.24806229,-0.17711911,0.00000000,-0.00000000
-1.06553277,4.51828602,-1.69468504,0.56516800,-0.21891528,1.87144794,-0.99506000,0.40533369,-0.21141174,2.35707552,-0.63446256,0.00361991,-0.00101022,0.05333372,-0.03107650,0.24842901,-0.16530246,0.00000000,-0.00000000
-1.05952976,4.55942930,-1.66552092,0.56575611,-0.21134903,1.90510966,-0.98588215,0.39760041,-0.20389727,2.36682660,-0.62089683,0.00365580,-0.00121003,0.05414589,-0.03083869,0.24847109,-0.15448218,0.00000000,-0.00000000
-1.05352676,4.59727852,-1.64087660,0.56584638,-0.20463701,1.93728868,-0.97930124,0.38931913,-0.19715172,2.37518490,-0.60868348,0.00368986,-0.00145078,0.05490969,-0.03068469,0.24820252,-0.14473651,0.00000000,-0.00000000
-1.04752376,4.63156882,-1.62102756,0.56553735,-0.19881798,1.96771844,-0.97525806,0.38065454,-0.19126300,2.38206454,-0.59810551,0.00372270,-0.00173730,0.05562261,-0.03060401,0.24763603,-0.13613231,0.00000000,-0.00000000
-1.04152076,4.66196595,-1.60617596,0.56491016,-0.19391986,1.99610190,-0.97364031,0.37176696,-0.18631352,2.38734366,-0.58942555,0.00375471,-0.00207458,0.05628101,-0.03058534,0.24678200,-0.12872468,0.00000000,-0.00000000
-1.03551776,4.68806632,-1.59645833,0.56402469,-0.18996085,2.02211817,-0.97429532,0.36280683,-0.18237899,2.39086121,-0.58288272,0.00378607,-0.00246760,0.05688011,-0.03061695,0.24564763,-0.12255667,0.00000000,-0.00000000
-1.02951476,4.70940368,-1.59195537,0.56291713,-0.18695076,2.04543175,-0.97704407,0.35391000,-0.17952734,2.39241729,-0.57869029,0.00381667,-0.00292119,0.05741405,-0.03068717,0.24423658,-0.11765919,0.00000000,-0.00000000
-1.02351176,4.72546233,-1.59270245,0.56159898,-0.18489245,2.06570414,-0.98169573,0.34519415,-0.17781766,2.39177709,-0.57703380,0.00384614,-0.00343977,0.05787600,-0.03078480,0.24254892,-0.11405106,0.00000000,-0.00000000
-1.01750875,4.73569660,-1.59869977,0.56005766,-0.18378305,2.08260715,-0.98806139,0.33675637,-0.17729903,2.38867840,-0.57806934,0.00387388,-0.00402723,0.05825844,-0.03089959,0.24058156,-0.11173900,0.00000000,-0.00000000
-1.01150575,4.73955570,-1.60992092,0.55825864,-0.18361514,2.09583753,-0.99596631,0.32867208,-0.17800943,2.38284260,-0.58192188,0.00389899,-0.00468658,0.05855356,-0.03102259,0.23832899,-0.11071761,0.00000000,-0.00000000
-1.00550275,4.73651275,-1.62631888,0.55614888,-0.18437743,2.10513198,-1.00525948,0.32099512,-0.17997441,2.37398845,-0.58868328,0.00392042,-0.00541978,0.05875361,-0.03114655,0.23578437,-0.11096927,0.00000000,-0.00000000
-0.99949975,4.72609665,-1.64782847,0.55366154,-0.18605502,2.11028201,-1.01582006,0.31375900,-0.18320566,2.36184817,-0.59840996,0.00393695,-0.00622742,0.05885146,-0.03126611,0.23294084,-0.11246387,0.00000000,-0.00000000
-0.99349675,4.70792494,-1.67436495,0.55072152,-0.18862921,2.11114763,-1.02755989,0.30697914,-0.18769949,2.34618496,-0.61112003,0.00394726,-0.00710852,0.05884105,-0.03137796,0.22979304,-0.11515845,0.00000000,-0.00000000
-0.98749375,4.68173592,-1.70581854,0.54725170,-0.19207675,2.10766927,-1.04042217,0.30065591,-0.19343526,2.32681102,-0.62679007,0.00394999,-0.00806028,0.05871791,-0.03148087,0.22633863,-0.11899673,0.00000000,-0.00000000
-0.98149075,4.64741830,-1.74204527,0.54317935,-0.19636859,2.09987713,-1.05437613,0.29477817,-0.20037369,2.30360506,-0.64535165,0.00394386,-0.00907792,0.05847964,-0.03157560,0.22257979,-0.12390853,0.00000000,-0.00000000
-0.97548774,4.60503651,-1.78285475,0.53844254,-0.20146833,2.08789749,-1.06940818,0.28932716,-0.20845551,2.27652844,-0.66668794,0.00392766,-0.01015451,0.05812627,-0.03166469,0.21852466,-0.12980936,0.00000000,-0.00000000
-0.96948474,4.55485019,-1.82799618,0.53299607,-0.20733036,2.07195539,-1.08551029,0.28428043,-0.21760015,2.24563885,-0.69063079,0.00390037,-0.01128092,0.05766060,-0.03175220,0.21418843,-0.13660003,0.00000000,-0.00000000
-0.96348174,4.49732667,-1.87714380,0.52681671,-0.21389802,2.05237361,-1.10266639,0.27961549,-0.22770509,2.21110080,-0.71695872,0.00386121,-0.01244583,0.05708840,-0.03184332,0.20959426,-0.14416660,0.00000000,-0.00000000
-0.95747874,4.43314546,-1.92988350,0.51990747,-0.22110183,2.02956771,-1.12083789,0.27531314,-0.23864562,2.17319225,-0.74539640,0.00380969,-0.01363579,0.05641849,-0.03194398,0.20477380,-0.15238072,0.00000000,-0.00000000
-0.95147574,4.36319425,-1.98570228,0.51230058,-0.22885819,2.00403744,-1.13994973,0.27136016,-0.25027549,2.13230678,-0.77561595,0.00374562,-0.01483545,0.05566269,-0.03206042,0.19976732,-0.16110044,0.00000000,-0.00000000
-0.94547274,4.28855648,-2.04398202,0.50405923,-0.23706855,1.97635472,-1.15987786,0.26775125,-0.26242843,2.08895118,-0.80724065,0.00366921,-0.01602778,0.05483566,-0.03219877,0.19462345,-0.17017166,0.00000000,-0.00000000
-0.93946973,4.21049069,-2.10399917,0.49527790,-0.24561936,1.94714883,-1.18043958,0.26449020,-0.27492059,2.04373821,-0.83985127,0.00358097,-0.01719446,0.05395458,-0.03236474,0.18939852,-0.17943020,0.00000000,-0.00000000
-0.93346673,4.13040258,-2.16493111,0.48608120,-0.25438300,1.91708935,-1.20138761,0.26159018,-0.28755415,1.99737495,-0.87299512,0.00348181,-0.01831630,0.05303876,-0.03256329,0.18415559,-0.18870463,0.00000000,-0.00000000
-0.92746373,4.04981087,-2.22587004,0.47662156,-0.26321955,1.88686772,-1.22240853,0.25907327,-0.30012172,1.95064693,-0.90619779,0.00337296,-0.01937377,0.05210917,-0.03279847,0.17896305,-0.19781967,0.00000000,-0.00000000
-0.92146073,3.97030845,-2.28584425,0.46707561,-0.27197966,1.85717827,-1.24312626,0.25696917,-0.31241184,1.90439876,-0.93897743,0.00325596,-0.02034755,0.05118785,-0.03307332,0.17389313,-0.20660025,0.00000000,-0.00000000
-0.91545773,3.89352055,-2.34384626,0.45763965,-0.28050831,1.82869955,-1.26311042,0.25531333,-0.32421505,1.85951205,-0.97086092,0.00313261,-0.02121909,0.05029735,-0.03338996,0.16902007,-0.21487604,0.00000000,-0.00000000
-0.90945473,3.82106155,-2.39886683,0.44852439,-0.28864936,1.80207675,-1.28188948,0.25414462,-0.33533053,1.81688138,-1.00140125,0.00300491,-0.02197124,0.04946009,-0.03374965,0.16441826,-0.22248619,0.00000000,-0.00000000
-0.90345173,3.75449251,-2.44993304,0.43994914,-0.29625079,1.77790618,-1.29896797,0.25350263,-0.34557283,1.77738940,-1.03019547,0.00287500,-0.02258875,0.04869782,-0.03415311,0.16016042,-0.22928430,0.00000000,-0.00000000
-0.89744872,3.69528083,-2.49614855,0.43213577,-0.30317019,1.75672211,-1.31384683,0.25342483,-0.35477856,1.74188203,-1.05690194,0.00274513,-0.02305888,0.04803104,-0.03460074,0.15631574,-0.23514313,0.00000000,-0.00000000
-0.89144572,3.64476377,-2.53673355,0.42530270,-0.30928043,1.73898678,-1.32604582,0.25394384,-0.36281245,1.71114457,-1.08125610,0.00261753,-0.02337176,0.04747853,-0.03509306,0.15294820,-0.23995901,0.00000000,-0.00000000
-0.88544272,3.60411705,-2.57106201,0.41965910,-0.31447494,1.72508363,-1.33512643,0.25508483,-0.36957259,1.68587974,-1.10308346,0.00249438,-0.02352078,0.04705695,-0.03563097,0.15011509,-0.24365559,0.00000000,-0.00000000
-0.87943972,3.57432928,-2.59869367,0.41539943,-0.31867256,1.71531391,-1.34071410,0.25686329,-0.37499448,1.66668832,-1.12230922,0.00237777,-0.02350284,0.04678052,-0.03621615,0.14786573,-0.24618677,0.00000000,-0.00000000
-0.87343672,3.55618309,-2.61939863,0.41269855,-0.32182137,1.70989658,-1.34251811,0.25928329,-0.37905361,1.65405291,-1.13896332,0.00226959,-0.02331843,0.04666078,-0.03685127,0.14624048,-0.24753859,0.00000000,-0.00000000
-0.86743372,3.55024277,-2.63317255,0.41170750,-0.32390145,1.70897113,-1.34034799,0.26233623,-0.38176626,1.64832537,-1.15318070,0.00217151,-0.02297167,0.04670649,-0.03754018,0.14527000,-0.24772999,0.00000000,-0.00000000
-0.86143072,3.55684859,-2.64024119,0.41254983,-0.32492629,1.71260290,-1.33412536,0.26600023,-0.38318865,1.64971807,-1.16519618,0.00208493,-0.02247012,0.04692354,-0.03828794,0.14497482,-0.24681227,0.00000000,-0.00000000
-0.85542771,3.57611709,-2.64105349,0.41531866,-0.32494270,1.72079021,-1.32389028,0.27024008,-0.38341415,1.65829899,-1.17533415,0.00201098,-0.02182454,0.04731502,-0.03910071,0.14536505,-0.24486731,0.00000000,-0.00000000
-0.84942471,3.60794665,-2.63626321,0.42007441,-0.32402916,1.73347273,-1.30980182,0.27500777,-0.38256882,1.67399077,-1.18399325,0.00195046,-0.02104851,0.04788125,-0.03998556,0.14644043,-0.24200457,0.00000000,-0.00000000
-0.84342171,3.65202754,-2.62669968,0.42684300,-0.32229281,1.75054033,-1.29213256,0.28024353,-0.38080536,1.69657328,-1.19162669,0.00190385,-0.02015798,0.04861991,-0.04095003,0.14819047,-0.23835698,0.00000000,-0.00000000
-0.83741871,3.70785535,-2.61332910,0.43561466,-0.31986491,1.77184170,-1.27125746,0.28587730,-0.37829586,1.72568955,-1.19871914,0.00187132,-0.01917073,0.04952621,-0.04200162,0.15059476,-0.23407587,0.00000000,-0.00000000
-0.83141571,3.77474699,-2.59720824,0.44634320,-0.31689528,1.79719220,-1.24763758,0.29183060,-0.37522358,1.76085463,-1.20576117,0.00185273,-0.01810580,0.05059299,-0.04314719,0.15362339,-0.22932520,0.00000000,-0.00000000
-0.82541271,3.85185815,-2.57943287,0.45894560,-0.31354578,1.82638048,-1.22179960,0.29801853,-0.37177429,1.80146700,-1.21322274,0.00184768,-0.01698287,0.05181089,-0.04439226,0.15723739,-0.22427533,0.00000000,-0.00000000
-0.81940970,3.93820186,-2.56108382,0.47330221,-0.30998327,1.85917340,-1.19431235,0.30435204,-0.36812753,1.84682218,-1.22152691,0.00185552,-0.01582171,0.05316844,-0.04574026,0.16138924,-0.21909652,0.00000000,-0.00000000
-0.81340670,4.03266729,-2.54317326,0.48925714,-0.30637231,1.89531936,-1.16576156,0.31074023,-0.36444828,1.89612809,-1.23102524,0.00187541,-0.01464160,0.05465224,-0.04719180,0.16602344,-0.21395265,0.00000000,-0.00000000
-0.80740370,4.13403877,-2.52659432,0.50661935,-0.30286800,1.93454987,-1.13672421,0.31709255,-0.36087947,1.94852182,-1.24197620,0.00190638,-0.01346082,0.05624694,-0.04874405,0.17107709,-0.20899516,0.00000000,-0.00000000
-0.80140070,4.24101484,-2.51207641,0.52516414,-0.29960935,1.97657967,-1.10774396,0.32332106,-0.35753566,2.00308760,-1.25452768,0.00194735,-0.01229625,0.05793543,-0.05039013,0.17648050,-0.20435773,0.00000000,-0.00000000
-0.79539770,4.35222748,-2.50014878,0.54463537,-0.29671335,2.02110581,-1.07930873,0.32934244,-0.35449826,2.05887556,-1.26870461,0.00199725,-0.01116297,0.05969883,-0.05211867,0.18215792,-0.20015173,0.00000000,-0.00000000
-0.78939470,4.46626169,-2.49111397,0.56474843,-0.29427016,2.06780608,-1.05183173,0.33507992,-0.35181247,2.11492112,-1.28440224,0.00205503,-0.01007404,0.06151664,-0.05391362,0.18802834,-0.19646266,0.00000000,-0.00000000
-0.78339170,4.58167592,-2.48503241,0.58519404,-0.29233954,2.11633746,-1.02563663,0.34046496,-0.34948603,2.17026465,-1.30138561,0.00211976,-0.00904028,0.06336684,-0.05575415,0.19400645,-0.19334773,0.00000000,-0.00000000
-0.77738869,4.69702335,-2.48171882,0.60564304,-0.29094869,2.16633502,-1.00094757,0.34543883,-0.34748986,2.22397131,-1.31929495,0.00219066,-0.00807024,0.06522607,-0.05761482,0.20000378,-0.19083470,0.00000000,-0.00000000
-0.77138569,4.81087441,-2.48075045,0.62575203,-0.29009147,2.21741193,-0.97788425,0.34995387,-0.34576053,2.27515045,-1.33765714,0.00226718,-0.00717016,0.06706984,-0.05946600,0.20592998,-0.18892179,0.00000000,-0.00000000
-0.76538269,4.92184052,-2.48148628,0.64517011,-0.28972917,2.26916090,-0.95646227,0.35397461,-0.34420422,2.32297453,-1.35590222,0.00234908,-0.00634411,0.06887288,-0.06127447,0.21169439,-0.18757885,0.00000000,-0.00000000
-0.75937969,5.02859879,-2.48309638,0.66354635,-0.28979254,2.32115746,-0.93659821,0.35747865,-0.34270218,2.36669690,-1.37338447,0.00243639,-0.00559405,0.07060950,-0.06300421,0.21720768,-0.18674956,0.00000000,-0.00000000
-0.75337669,5.12991728,-2.48459938,0.68053801,-0.29018516,2.37296506,-0.91811930,0.36045729,-0.34111711,2.40566805,-1.38940684,0.00252953,-0.00492010,0.07225403,-0.06461740,0.22238378,-0.18635457,0.00000000,-0.00000000
-0.74737369,5.22468017,-2.48490641,0.69581929,-0.29078774,2.42414216,-0.90077664,0.36291583,-0.33930033,2.43934993,-1.40324763,0.00262927,-0.00432075,0.07378138,-0.06607553,0.22714188,-0.18629546,0.00000000,-0.00000000
-0.74137069,5.31191190,-2.48286907,0.70909018,-0.29146335,2.47425082,-0.88426146,0.36487364,-0.33709919,2.46732754,-1.41418826,0.00273675,-0.00379310,0.07516764,-0.06734061,0.23140844,-0.18645920,0.00000000,-0.00000000
-0.73536768,5.39079931,-2.47732924,0.72008524,-0.29206313,2.52286659,-0.86822324,0.36636382,-0.33436451,2.48931765,-1.42154073,0.00285347,-0.00333315,0.07639066,-0.06837639,0.23511928,-0.18672312,0.00000000,-0.00000000
-0.72936468,5.46071048,-2.46716852,0.72858183,-0.29243243,2.56958920,-0.85228888,0.36743254,-0.33095756,2.50517393,-1.42467388,0.00298125,-0.00293607,0.07743076,-0.06914961,0.23822146,-0.18695997,0.00000000,-0.00000000
-0.72336168,5.52120940,-2.45135495,0.73440747,-0.29241694,2.61405313,-0.83608202,0.36813796,-0.32675642,2.51488827,-1.42303708,0.00312219,-0.00259645,0.07827125,-0.06963117,0.24067500,-0.18704307,0.00000000,-0.00000000
-0.71735868,5.57206517,-2.42898551,0.73744588,-0.29186869,2.65593783,-0.81924143,0.36854868,-0.32166133,2.51858799,-1.41618072,0.00327857,-0.00230854,0.07889908,-0.06979722,0.24245429,-0.18685120,0.00000000,-0.00000000
-0.71135568,5.61325517,-2.39932242,0.73764154,-0.29065170,2.69497653,-0.80143794,0.36874188,-0.31559893,2.51652909,-1.40377274,0.00345282,-0.00206649,0.07930527,-0.06963001,0.24354907,-0.18627318,0.00000000,-0.00000000
-0.70535268,5.64496144,-2.36182245,0.73500227,-0.28864694,2.73096336,-0.78238917,0.36880102,-0.30852534,2.50908540,-1.38561061,0.00364738,-0.00186451,0.07948527,-0.06911865,0.24396500,-0.18521191,0.00000000,-0.00000000
-0.69934967,5.66756032,-2.31615821,0.72959992,-0.28575675,2.76375808,-0.76187151,0.36881321,-0.30042783,2.49673411,-1.36162873,0.00386460,-0.00169708,0.07943921,-0.06825962,0.24372365,-0.18358788,0.00000000,-0.00000000
-0.69334667,5.68160528,-2.26223107,0.72156884,-0.28190825,2.79328824,-0.73972917,0.36886635,-0.29132528,2.48003826,-1.33190105,0.00410663,-0.00155902,0.07917193,-0.06705703,0.24286204,-0.18134188,0.00000000,-0.00000000
-0.68734367,5.68780374,-2.20017587,0.71110234,-0.27705592,2.81954857,-0.71588006,0.36904607,-0.28126750,2.45962666,-1.29663913,0.00437531,-0.00144565,0.07869289,-0.06552264,0.24143156,-0.17843704,0.00000000,-0.00000000
-0.68134067,5.68698876,-2.13035762,0.69844717,-0.27118318,2.84259761,-0.69031854,0.36943265,-0.27033339,2.43617220,-1.25618613,0.00467204,-0.00135284,0.07801592,-0.06367569,0.23949642,-0.17486008,0.00000000,-0.00000000
-0.67533767,5.68008680,-2.05336101,0.68389629,-0.26430305,2.86255189,-0.66311511,0.37009801,-0.25862830,2.41036942,-1.21100697,0.00499766,-0.00127710,0.07715871,-0.06154245,0.23713167,-0.17062175,0.00000000,-0.00000000
-0.66933467,5.66808315,-1.96997352,0.66778025,-0.25645784,2.87957793,-0.63441343,0.37110290,-0.24628064,2.38291222,-1.16167563,0.00535242,-0.00121554,0.07614229,-0.05915561,0.23442089,-0.16575662,0.00000000,-0.00000000
-0.66333167,5.65198658,-1.88116339,0.65045760,-0.24771798,2.89388268,-0.60442486,0.37249446,-0.23343803,2.35447263,-1.10885991,0.00573583,-0.00116598,0.07499032,-0.05655353,0.23145352,-0.16032210,0.00000000,-0.00000000
-0.65732866,5.63279489,-1.78805359,0.63230458,-0.23818006,2.90570300,-0.57342113,0.37430416,-0.22026310,2.32568151,-1.05330476,0.00614665,-0.00112688,0.07372827,-0.05377928,0.22832222,-0.15439693,0.00000000,-0.00000000
-0.65132566,5.61146300,-1.69189301,0.61370488,-0.22796424,2.91529473,-0.54172542,0.37654640,-0.20692929,2.29711183,-0.99581456,0.00658288,-0.00109735,0.07238260,-0.05087967,0.22512003,-0.14807911,0.00000000,-0.00000000
-0.64532266,5.58887482,-1.59402630,0.59503947,-0.21721105,2.92292218,-0.50970252,0.37921767,-0.19361663,2.26926517,-0.93723529,0.00704173,-0.00107710,0.07097991,-0.04790422,0.22193778,-0.14148342,0.00000000,-0.00000000
-0.63931966,5.56582022,-1.49586331,0.57667732,-0.20607778,2.92884851,-0.47774835,0.38229639,-0.18050782,2.24256166,-0.87843713,0.00751969,-0.00106648,0.06954611,-0.04490410,0.21886162,-0.13473866,0.00000000,-0.00000000
-0.63331666,5.54297775,-1.39884933,0.55896697,-0.19473464,2.93332755,-0.44627943,0.38574350,-0.16778457,2.21733371,-0.82029792,0.00801260,-0.00106633,0.06810568,-0.04193109,0.21597088,-0.12798457,0.00000000,-0.00000000
-0.62731366,5.52090362,-1.30443690,0.54222955,-0.18336068,2.93659742,-0.41572255,0.38950370,-0.15562443,2.19382327,-0.76368809,0.00851574,-0.00107802,0.06668099,-0.03903668,0.21333627,-0.12136874,0.00000000,-0.00000000
-0.62131066,5.50002700,-1.21405983,0.52675313,-0.17213978,2.93887620,-0.38650513,0.39350726,-0.14419799,2.17218265,-0.70945719,0.00902393,-0.00110335,0.06529177,-0.03627116,0.21101854,-0.11504337,0.00000000,-0.00000000
-0.61530765,5.48065119,-1.12911007,0.51278873,-0.16125658,2.94035974,-0.35904624,0.39767256,-0.13366662,2.15247829,-0.65842225,0.00953174,-0.00114449,0.06395472,-0.03368286,0.20906752,-0.10916208,0.00000000,-0.00000000
-0.60930465,5.46296028,-1.05091734,0.50054779,-0.15089277,2.94122142,-0.33374876,0.40190888,-0.12418054,2.13469720,-0.61135804,0.01003358,-0.00120392,0.06268326,-0.03131750,0.20752164,-0.10387679,0.00000000,-0.00000000
-0.60330165,5.44703014,-0.98073182,0.49020117,-0.14122345,2.94161377,-0.31099247,0.40611971,-0.11587739,2.11875534,-0.56898912,0.01052392,-0.00128433,0.06148741,-0.02921767,0.20640779,-0.09933469,0.00000000,-0.00000000
-0.59729865,5.43284295,-0.91970967,0.48187944,-0.13241393,2.94167148,-0.29112825,0.41020616,-0.10888101,2.10450746,-0.53198350,0.01099740,-0.00138857,0.06037388,-0.02742235,0.20574168,-0.09567531,0.00000000,-0.00000000
-0.59129565,5.42030380,-0.86890094,0.47567429,-0.12461681,2.94151536,-0.27447334,0.41407057,-0.10330054,2.09175775,-0.50094770,0.01144902,-0.00151950,0.05934621,-0.02596661,0.20552833,-0.09302780,0.00000000,-0.00000000
-0.58529265,5.40925847,-0.82923968,0.47164079,-0.11796945,2.94125681,-0.26130742,0.41761995,-0.09922963,2.08027079,-0.47642287,0.01187428,-0.00167993,0.05840509,-0.02488128,0.20576294,-0.09150827,0.00000000,-0.00000000
-0.57928964,5.39951100,-0.80153559,0.46980026,-0.11259180,2.94100222,-0.25186949,0.42076938,-0.09674574,2.06978234,-0.45888168,0.01226928,-0.00187249,0.05754867,-0.02419277,0.20643188,-0.09121732,0.00000000,-0.00000000
-0.57328664,5.39084030,-0.78646691,0.47014360,-0.10858458,2.94085689,-0.24635547,0.42344502,-0.09590947,2.06000956,-0.44872558,0.01263081,-0.00209951,0.05677305,-0.02392288,0.20751382,-0.09223774,0.00000000,-0.00000000
-0.56728364,5.38301469,-0.78457388,0.47263463,-0.10602784,2.94092780,-0.24491611,0.42558682,-0.09676387,2.05066043,-0.44628223,0.01295640,-0.00236288,0.05607271,-0.02408857,0.20898087,-0.09463234,0.00000000,-0.00000000
-0.56128064,5.37580396,-0.79625274,0.47721351,-0.10497979,2.94132520,-0.24765547,0.42715069,-0.09933368,2.04144222,-0.45180279,0.01324436,-0.00266398,0.05544097,-0.02470186,0.21079980,-0.09844200,0.00000000,-0.00000000
-0.55527764,5.36898844,-0.82174968,0.48379982,-0.10547600,2.94216246,-0.25462945,0.42811015,-0.10362448,2.03206880,-0.46545885,0.01349375,-0.00300349,0.05487045,-0.02576956,0.21293310,-0.10368394,0.00000000,-0.00000000
-0.54927464,5.36236487,-0.86115499,0.49229543,-0.10752884,2.94355421,-0.26584470,0.42845743,-0.10962189,2.02226693,-0.48733907,0.01370434,-0.00338130,0.05435348,-0.02729314,0.21534012,-0.11035027,0.00000000,-0.00000000
-0.54327164,5.35574914,-0.91439720,0.50258692,-0.11112723,2.94561265,-0.28125763,0.42820387,-0.11729069,2.01178152,-0.51744539,0.01387657,-0.00379642,0.05388247,-0.02926846,0.21797800,-0.11840687,0.00000000,-0.00000000
-0.53726863,5.34897599,-0.98123763,0.51454756,-0.11623670,2.94844228,-0.30077365,0.42737975,-0.12657412,2.00037985,-0.55568906,0.01401143,-0.00424689,0.05345020,-0.03168562,0.22080258,-0.12779273,0.00000000,-0.00000000
-0.53126563,5.34189613,-1.06126567,0.52803898,-0.12279974,2.95213314,-0.32424679,0.42603344,-0.13739324,1.98785496,-0.60188663,0.01411036,-0.00472972,0.05305007,-0.03452869,0.22376919,-0.13841977,0.00000000,-0.00000000
-0.52526263,5.33437110,-1.15389522,0.54291241,-0.13073643,2.95675292,-0.35147965,0.42422995,-0.14964669,1.97402815,-0.65575618,0.01417517,-0.00524083,0.05267629,-0.03777561,0.22683331,-0.15017322,0.00000000,-0.00000000
-0.51925963,5.32626646,-1.25836302,0.55900963,-0.13994550,2.96233846,-0.38222397,0.42204888,-0.16321066,1.95875079,-0.71691432,0.01420788,-0.00577511,0.05232398,-0.04139809,0.22995123,-0.16291269,0.00000000,-0.00000000
-0.51325663,5.31744386,-1.37372927,0.57616380,-0.15030565,2.96888704,-0.41618186,0.41958195,-0.17793946,1.94190537,-0.78487414,0.01421069,-0.00632638,0.05198924,-0.04536161,0.23308053,-0.17647396,0.00000000,-0.00000000
-0.50725363,5.30775266,-1.49888140,0.59420006,-0.16167738,2.97634804,-0.45300788,0.41692993,-0.19366649,1.92340582,-0.85904472,0.01418578,-0.00688758,0.05166914,-0.04962554,0.23618051,-0.19067148,0.00000000,-0.00000000
-0.50125063,5.29702160,-1.63254135,0.61293619,-0.17390510,2.98461553,-0.49231208,0.41419933,-0.21020590,1.90319713,-0.93873258,0.01413534,-0.00745078,0.05136172,-0.05414339,0.23921258,-0.20530165,0.00000000,-0.00000000
-0.49524762,5.28505112,-1.77327685,0.63218326,-0.18681974,2.99352235,-0.53366406,0.41149880,-0.22735486,1.88125429,-1.02314535,0.01406145,-0.00800745,0.05106585,-0.05886324,0.24214051,-0.22014687,0.00000000,-0.00000000
-0.48924462,5.27160703,-1.91951707,0.65174650,-0.20024164,3.00283620,-0.57659821,0.40893540,-0.24489638,1.85758052,-1.11139808,0.01396608,-0.00854856,0.05078122,-0.06372833,0.24493061,-0.23498017,0.00000000,-0.00000000
-0.48324162,5.25641591,-2.06957273,0.67142628,-0.21398391,3.01225818,-0.62061990,0.40661082,-0.26260284,1.83220474,-1.20252237,0.01385106,-0.00906492,0.05050816,-0.06867782,0.24755190,-0.24957045,0.00000000,-0.00000000
-0.47723862,5.23916269,-2.22166048,0.69101936,-0.22785599,3.02142429,-0.66521281,0.40461771,-0.28024000,1.80517860,-1.29547837,0.01371810,-0.00954733,0.05024751,-0.07364771,0.24997609,-0.26368812,0.00000000,-0.00000000
-0.47123562,5.21949105,-2.37393148,0.71032051,-0.24166743,3.02990997,-0.70984711,0.40303635,-0.29757143,1.77657284,-1.38916981,0.01356882,-0.00998696,0.05000048,-0.07857194,0.25217758,-0.27711100,0.00000000,-0.00000000
-0.46523262,5.19700665,-2.52450352,0.72912433,-0.25523185,3.03723799,-0.75398842,0.40193155,-0.31436336,1.74647343,-1.48246163,0.01340481,-0.01037553,0.04976852,-0.08338362,0.25413333,-0.28963016,0.00000000,-0.00000000
-0.45922961,5.17128361,-2.67149605,0.74722752,-0.26837087,3.04288959,-0.79710726,0.40135015,-0.33038961,1.71497747,-1.57420025,0.01322766,-0.01070567,0.04955312,-0.08801631,0.25582276,-0.30105570,0.00000000,-0.00000000
-0.45322661,5.14187429,-2.81306736,0.76443138,-0.28091795,3.04631880,-0.83868876,0.40131905,-0.34543661,1.68218917,-1.66323588,0.01303906,-0.01097108,0.04935574,-0.09240543,0.25722753,-0.31122209,0.00000000,-0.00000000
-0.44722361,5.10832225,-2.94745273,0.78054470,-0.29272197,3.04696941,-0.87824244,0.40184401,-0.35930826,1.64821619,-1.74844637,0.01284085,-0.01116685,0.04917764,-0.09648966,0.25833141,-0.31999282,0.00000000,-0.00000000
-0.44122061,5.07017821,-3.07300270,0.79538692,-0.30365051,3.04429440,-0.91531156,0.40290909,-0.37183052,1.61316643,-1.82876217,0.01263509,-0.01128955,0.04901978,-0.10021236,0.25912012,-0.32726438,0.00000000,-0.00000000
-0.43521761,5.02701862,-3.18822015,0.80879147,-0.31359260,3.03777673,-0.94948202,0.40447702,-0.38285552,1.57714565,-1.90319139,0.01242411,-0.01133746,0.04888279,-0.10352281,0.25958130,-0.33296910,0.00000000,-0.00000000
