energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.26263132,0.44683290,0.00002656,0.05839654,0.00672666,0.11190491,0.17941801,0.00303368,0.21408397
-3.25662831,0.44650990,0.00002219,0.05798691,0.00627048,0.10732857,0.17950752,0.00301831,0.21525671
-3.25062531,0.44895046,0.00001842,0.05797446,0.00591539,0.10387503,0.18069061,0.00302522,0.21760857
-3.24462231,0.45344351,0.00001519,0.05826433,0.00564468,0.10135906,0.18268295,0.00304881,0.22080413
-3.23861931,0.45927444,0.00001246,0.05876109,0.00544236,0.09959286,0.18519931,0.00308357,0.22450571
-3.23261631,0.46574503,0.00001016,0.05937133,0.00529340,0.09839156,0.18796155,0.00312419,0.22838280
-3.22661331,0.47219201,0.00000826,0.06000604,0.00518394,0.09757803,0.19070610,0.00316568,0.23212089
-3.22061031,0.47800400,0.00000670,0.06058283,0.00510143,0.09698724,0.19319079,0.00320349,0.23542963
-3.21460730,0.48263636,0.00000545,0.06102781,0.00503476,0.09646981,0.19520084,0.00323358,0.23804998
-3.20860430,0.48562343,0.00000446,0.06127714,0.00497433,0.09589494,0.19655386,0.00325249,0.23976010
-3.20260130,0.48658805,0.00000371,0.06127817,0.00491210,0.09515253,0.19710376,0.00325739,0.24038004
-3.19659830,0.48524806,0.00000315,0.06099030,0.00484157,0.09415453,0.19674339,0.00324616,0.23977489
-3.19059530,0.48141961,0.00000278,0.06038532,0.00475775,0.09283555,0.19540596,0.00321731,0.23785647
-3.18459230,0.47501741,0.00000257,0.05944741,0.00465710,0.09115278,0.19306514,0.00317008,0.23458348
-3.17858929,0.46605171,0.00000251,0.05817276,0.00453742,0.08908517,0.18973388,0.00310430,0.22996014
-3.17258629,0.45462260,0.00000259,0.05656878,0.00439775,0.08663206,0.18546209,0.00302045,0.22403347
-3.16658329,0.44091152,0.00000280,0.05465311,0.00423822,0.08381124,0.18033314,0.00291954,0.21688927
-3.16058029,0.42517061,0.00000313,0.05245221,0.00405988,0.08065657,0.17445947,0.00280303,0.20864708
-3.15457729,0.40771032,0.00000360,0.04999992,0.00386458,0.07721533,0.16797741,0.00267280,0.19945428
-3.14857429,0.38888568,0.00000421,0.04733573,0.00365476,0.07354529,0.16104145,0.00253101,0.18947959
-3.14257129,0.36908190,0.00000494,0.04450312,0.00343330,0.06971165,0.15381811,0.00238003,0.17890629
-3.13656828,0.34869971,0.00000582,0.04154781,0.00320338,0.06578404,0.14647974,0.00222233,0.16792538
-3.13056528,0.32814116,0.00000685,0.03851612,0.00296830,0.06183355,0.13919832,0.00206043,0.15672894
-3.12456228,0.30779613,0.00000803,0.03545345,0.00273136,0.05793005,0.13213965,0.00189679,0.14550395
-3.11855928,0.28803015,0.00000937,0.03240295,0.00249574,0.05413964,0.12545791,0.00173373,0.13442674
-3.11255628,0.26917384,0.00001086,0.02940437,0.00226438,0.05052254,0.11929095,0.00157340,0.12365827
-3.10655328,0.25151422,0.00001251,0.02649317,0.00203994,0.04713134,0.11375624,0.00141770,0.11334031
-3.10055028,0.23528802,0.00001432,0.02369987,0.00182473,0.04400965,0.10894779,0.00126829,0.10359258
-3.09454727,0.22067723,0.00001628,0.02104965,0.00162065,0.04119117,0.10493394,0.00112652,0.09451101
-3.08854427,0.20780676,0.00001839,0.01856222,0.00142919,0.03869923,0.10175608,0.00099345,0.08616681
-3.08254127,0.19674424,0.00002062,0.01625181,0.00125146,0.03654665,0.09942845,0.00086986,0.07860663
-3.07653827,0.18750174,0.00002297,0.01412747,0.00108815,0.03473611,0.09793878,0.00075623,0.07185347
-3.07053527,0.18003936,0.00002541,0.01219343,0.00093962,0.03326075,0.09724995,0.00065280,0.06590836
-3.06453227,0.17427044,0.00002792,0.01044967,0.00080591,0.03210518,0.09730238,0.00055958,0.06075261
-3.05852926,0.17006800,0.00003049,0.00889244,0.00068678,0.03124666,0.09801729,0.00047638,0.05635056
-3.05252626,0.16727246,0.00003309,0.00751499,0.00058181,0.03065658,0.09930061,0.00040286,0.05265264
-3.04652326,0.16570011,0.00003570,0.00630818,0.00049041,0.03030205,0.10104749,0.00033854,0.04959872
-3.04052026,0.16515219,0.00003829,0.00526119,0.00041189,0.03014761,0.10314720,0.00028288,0.04712144
-3.03451726,0.16542436,0.00004088,0.00436209,0.00034557,0.03015709,0.10548850,0.00023527,0.04514964
-3.02851426,0.16631629,0.00004344,0.00359847,0.00029077,0.03029537,0.10796520,0.00019509,0.04361163
-3.02251126,0.16764111,0.00004599,0.00295792,0.00024691,0.03053024,0.11048177,0.00016175,0.04243836
-3.01650825,0.16923463,0.00004857,0.00242851,0.00021355,0.03083420,0.11295907,0.00013466,0.04156627
-3.01050525,0.17096407,0.00005121,0.00199919,0.00019046,0.03118614,0.11533985,0.00011334,0.04093998
-3.00450225,0.17273611,0.00005401,0.00166009,0.00017767,0.03157291,0.11759405,0.00009738,0.04051463
-2.99849925,0.17450424,0.00005705,0.00140280,0.00017554,0.03199086,0.11972375,0.00008645,0.04025789
-2.99249625,0.17627515,0.00006048,0.00122060,0.00018480,0.03244702,0.12176767,0.00008039,0.04015167
-2.98649325,0.17811414,0.00006447,0.00110862,0.00020662,0.03296033,0.12380504,0.00007914,0.04019347
-2.98049025,0.18014938,0.00006925,0.00106396,0.00024267,0.03356243,0.12595889,0.00008279,0.04039742
-2.97448724,0.18257497,0.00007508,0.00108584,0.00029517,0.03429840,0.12839855,0.00009160,0.04079496
-2.96848424,0.18565272,0.00008228,0.00117565,0.00036699,0.03522708,0.13134125,0.00010597,0.04143513
-2.96248124,0.18971251,0.00009124,0.00133698,0.00046167,0.03642122,0.13505278,0.00012650,0.04238459
-2.95647824,0.19515114,0.00010237,0.00157572,0.00058346,0.03796724,0.13984718,0.00015393,0.04372720
-2.95047524,0.20242965,0.00011616,0.00190000,0.00073742,0.03996458,0.14608511,0.00018919,0.04556328
-2.94447224,0.21206884,0.00013315,0.00232020,0.00092940,0.04252482,0.15417103,0.00023337,0.04800842
-2.93846923,0.22464307,0.00015392,0.00284891,0.00116607,0.04577018,0.16454901,0.00028771,0.05119186
-2.93246623,0.24077207,0.00017911,0.00350079,0.00145489,0.04983165,0.17769697,0.00035359,0.05525453
-2.92646323,0.26111078,0.00020938,0.00429243,0.00180407,0.05484666,0.19411940,0.00043249,0.06034646
-2.92046023,0.28633704,0.00024539,0.00524215,0.00222250,0.06095616,0.21433839,0.00052599,0.06662387
-2.91445723,0.31713724,0.00028785,0.00636970,0.00271958,0.06830122,0.23888295,0.00063572,0.07424562
-2.90845423,0.35418982,0.00033740,0.00769589,0.00330507,0.07701917,0.26827667,0.00076327,0.08336931
-2.90245123,0.39814695,0.00039467,0.00924218,0.00398888,0.08723921,0.30302387,0.00091019,0.09414682
-2.89644822,0.44961433,0.00046020,0.01103011,0.00478071,0.09907764,0.34359418,0.00107789,0.10671951
-2.89044522,0.50912973,0.00053445,0.01308070,0.00568982,0.11263287,0.39040615,0.00126760,0.12121307
-2.88444222,0.57714058,0.00061775,0.01541380,0.00672454,0.12798014,0.44380991,0.00148025,0.13773218
-2.87843922,0.65398128,0.00071025,0.01804729,0.00789195,0.14516633,0.50406968,0.00171642,0.15635509
-2.87243622,0.73985091,0.00081194,0.02099635,0.00919734,0.16420497,0.57134638,0.00197627,0.17712828
-2.86643322,0.83479224,0.00092257,0.02427259,0.01064383,0.18507160,0.64568126,0.00225942,0.20006149
-2.86043022,0.93867284,0.00104166,0.02788327,0.01223185,0.20769981,0.72698106,0.00256496,0.22512318
-2.85442721,1.05116945,0.00116847,0.03183050,0.01395878,0.23197826,0.81500562,0.00289132,0.25223682
-2.84842421,1.17175621,0.00130198,0.03611055,0.01581851,0.25774867,0.90935852,0.00323627,0.28127803
-2.84242121,1.29969803,0.00144093,0.04071319,0.01780119,0.28480527,1.00948149,0.00359692,0.31207302
-2.83641821,1.43404953,0.00158375,0.04562121,0.01989301,0.31289572,1.11465322,0.00396968,0.34439827
-2.83041521,1.57366028,0.00172867,0.05081007,0.02207611,0.34172367,1.22399303,0.00435035,0.37798170
-2.82441221,1.71718670,0.00187367,0.05624776,0.02432866,0.37095299,1.33646958,0.00473412,0.41250550
-2.81840920,1.86311059,0.00201657,0.06189477,0.02662506,0.40021364,1.45091482,0.00511569,0.44761040
-2.81240620,2.00976427,0.00215506,0.06770442,0.02893631,0.42910919,1.56604297,0.00548939,0.48290153
-2.80640320,2.15536158,0.00228678,0.07362327,0.03123052,0.45722560,1.68047410,0.00584928,0.51795575
-2.80040020,2.29803421,0.00240934,0.07959182,0.03347362,0.48414116,1.79276184,0.00618936,0.55233009
-2.79439720,2.43587201,0.00252043,0.08554543,0.03563012,0.50943725,1.90142429,0.00650365,0.58557122
-2.78839420,2.56696620,0.00261789,0.09141533,0.03766407,0.53270940,2.00497715,0.00678646,0.61722562
-2.78239120,2.68945398,0.00269975,0.09712993,0.03954001,0.55357840,2.10196805,0.00703251,0.64684997
-2.77638819,2.80156296,0.00276433,0.10261615,0.04122405,0.57170093,2.19101089,0.00723709,0.67402170
-2.77038519,2.90165391,0.00281026,0.10780094,0.04268484,0.58677921,2.27081894,0.00739624,0.69834897
-2.76438219,2.98826040,0.00283657,0.11261274,0.04389456,0.59856953,2.34023567,0.00750687,0.71948006
-2.75837919,3.06012388,0.00284269,0.11698310,0.04482984,0.60688903,2.39826224,0.00756685,0.73711169
-2.75237619,3.11622325,0.00282848,0.12084814,0.04547248,0.61162065,2.44408086,0.00757509,0.75099608
-2.74637319,3.15579789,0.00279424,0.12415003,0.04581008,0.61271602,2.47707318,0.00753157,0.76094646
-2.74037019,3.17836363,0.00274070,0.12683832,0.04583639,0.61019626,2.49683344,0.00743735,0.76684104
-2.73436718,3.18372135,0.00266898,0.12887113,0.04555155,0.60415054,2.50317599,0.00729449,0.76862521
-2.72836418,3.17195818,0.00258057,0.13021617,0.04496205,0.59473281,2.49613722,0.00710601,0.76631208
-2.72236118,3.14344155,0.00247726,0.13085152,0.04408047,0.58215653,2.47597197,0.00687579,0.75998130
-2.71635818,3.09880663,0.00236109,0.13076625,0.04292504,0.56668801,2.44314487,0.00660841,0.74977640
-2.71035518,3.03893761,0.00223429,0.12996065,0.04151904,0.54863840,2.39831699,0.00630900,0.73590067
-2.70435218,2.96494394,0.00209919,0.12844635,0.03988998,0.52835479,2.34232834,0.00598311,0.71861180
-2.69834917,2.87813211,0.00195816,0.12624608,0.03806874,0.50621088,2.27617692,0.00563650,0.69821549
-2.69234617,2.77997405,0.00181356,0.12339317,0.03608858,0.48259730,2.20099501,0.00527499,0.67505820
-2.68634317,2.67207306,0.00166762,0.11993079,0.03398416,0.45791212,2.11802327,0.00490433,0.64951926
-2.68034017,2.55612818,0.00152247,0.11591102,0.03179053,0.43255181,2.02858337,0.00453001,0.62200258
-2.67433717,2.43389776,0.00138002,0.11139359,0.02954220,0.40690277,1.93404982,0.00415715,0.59292802
-2.66833417,2.30716321,0.00124196,0.10644454,0.02727227,0.38133366,1.83582154,0.00379041,0.56272280
-2.66233117,2.17769347,0.00110972,0.10113471,0.02501168,0.35618878,1.73529382,0.00343390,0.53181296
-2.65632816,2.04721107,0.00098447,0.09553810,0.02278860,0.33178237,1.63383113,0.00309115,0.50061508
-2.65032516,1.91736024,0.00086712,0.08973021,0.02062794,0.30839401,1.53274130,0.00276504,0.46952849
-2.64432216,1.78967766,0.00075830,0.08378641,0.01855102,0.28626503,1.43325161,0.00245781,0.43892794
-2.63831916,1.66556651,0.00065839,0.07778034,0.01657540,0.26559607,1.33648718,0.00217112,0.40915710
-2.63231616,1.54627407,0.00056756,0.07178237,0.01471482,0.24654541,1.24345211,0.00190601,0.38052280
-2.62631316,1.43287339,0.00048576,0.06585832,0.01297931,0.22922842,1.15501371,0.00166300,0.35329025
-2.62031016,1.32624940,0.00041278,0.06006824,0.01137534,0.21371768,1.07189018,0.00144214,0.32767930
-2.61430715,1.22708960,0.00034826,0.05446551,0.00990612,0.20004406,0.99464212,0.00124305,0.30386186
-2.60830415,1.13587965,0.00029172,0.04909609,0.00857196,0.18819837,0.92366782,0.00106501,0.28196046
-2.60230115,1.05290382,0.00024261,0.04399810,0.00737063,0.17813380,0.85920267,0.00090704,0.26204809
-2.59629815,0.97825027,0.00020033,0.03920159,0.00629777,0.16976894,0.80132263,0.00076794,0.24414927
-2.59029515,0.91182104,0.00016424,0.03472861,0.00534733,0.16299133,0.74995162,0.00064635,0.22824222
-2.58429215,0.85334638,0.00013368,0.03059338,0.00451195,0.15766160,0.70487258,0.00054084,0.21426230
-2.57828914,0.80240296,0.00010803,0.02680284,0.00378336,0.15361797,0.66574199,0.00044993,0.20210635
-2.57228614,0.75843545,0.00008668,0.02335721,0.00315273,0.15068117,0.63210720,0.00037215,0.19163800
-2.56628314,0.72078071,0.00006905,0.02025073,0.00261096,0.14865961,0.60342619,0.00030606,0.18269360
-2.56028014,0.68869387,0.00005462,0.01747251,0.00214894,0.14735466,0.57908895,0.00025027,0.17508875
-2.55427714,0.66137541,0.00004289,0.01500743,0.00175779,0.14656607,0.55843988,0.00020349,0.16862507
-2.54827414,0.63799834,0.00003344,0.01283701,0.00142901,0.14609720,0.54080039,0.00016452,0.16309702
-2.54227114,0.61773469,0.00002588,0.01094034,0.00115461,0.14576005,0.52549098,0.00013226,0.15829864
-2.53626813,0.59978034,0.00001989,0.00929486,0.00092720,0.14537989,0.51185209,0.00010574,0.15402984
-2.53026513,0.58337753,0.00001518,0.00787719,0.00074003,0.14479939,0.49926299,0.00008406,0.15010209
-2.52426213,0.56783435,0.00001150,0.00666380,0.00058704,0.14388206,0.48715821,0.00006645,0.14634345
-2.51825913,0.55254059,0.00000865,0.00563156,0.00046284,0.14251498,0.47504099,0.00005223,0.14260261
-2.51225613,0.53697976,0.00000646,0.00475826,0.00036270,0.14061067,0.46249338,0.00004083,0.13875198
-2.50625313,0.52073688,0.00000479,0.00402299,0.00028249,0.13810806,0.44918293,0.00003174,0.13468971
-2.50025013,0.50350219,0.00000353,0.00340639,0.00021868,0.13497259,0.43486576,0.00002453,0.13034064
-2.49424712,0.48507070,0.00000258,0.00289085,0.00016825,0.13119545,0.41938631,0.00001885,0.12565625
-2.48824412,0.46533813,0.00000187,0.00246059,0.00012867,0.12679197,0.40267377,0.00001441,0.12061361
-2.48224112,0.44429352,0.00000135,0.00210170,0.00009779,0.12179930,0.38473584,0.00001095,0.11521352
-2.47623812,0.42200908,0.00000096,0.00180209,0.00007387,0.11627356,0.36565006,0.00000827,0.10947793
-2.47023512,0.39862793,0.00000068,0.00155141,0.00005546,0.11028644,0.34555332,0.00000621,0.10344683
-2.46423212,0.37435049,0.00000048,0.00134094,0.00004138,0.10392159,0.32463022,0.00000464,0.09717477
-2.45822911,0.34942004,0.00000034,0.00116344,0.00003069,0.09727088,0.30310073,0.00000344,0.09072721
-2.45222611,0.32410827,0.00000023,0.00101299,0.00002262,0.09043060,0.28120775,0.00000254,0.08417684
-2.44622311,0.29870140,0.00000016,0.00088487,0.00001657,0.08349801,0.25920522,0.00000187,0.07760011
-2.44022011,0.27348736,0.00000011,0.00077536,0.00001206,0.07656805,0.23734708,0.00000136,0.07107397
-2.43421711,0.24874447,0.00000008,0.00068167,0.00000872,0.06973060,0.21587751,0.00000099,0.06467307
-2.42821411,0.22473207,0.00000005,0.00060176,0.00000627,0.06306814,0.19502279,0.00000071,0.05846754
-2.42221111,0.20168312,0.00000003,0.00053427,0.00000448,0.05665406,0.17498486,0.00000051,0.05252118
-2.41620810,0.17979903,0.00000002,0.00047846,0.00000318,0.05055154,0.15593675,0.00000036,0.04689035
-2.41020510,0.15924663,0.00000002,0.00043414,0.00000224,0.04481296,0.13801975,0.00000026,0.04162348
-2.40420210,0.14015719,0.00000001,0.00040164,0.00000157,0.03947991,0.12134237,0.00000018,0.03676108
-2.39819910,0.12262729,0.00000001,0.00038187,0.00000109,0.03458372,0.10598081,0.00000013,0.03233630
-2.39219610,0.10672138,0.00000000,0.00037627,0.00000076,0.03014635,0.09198081,0.00000009,0.02837606
-2.38619310,0.09247563,0.00000000,0.00038692,0.00000052,0.02618174,0.07936050,0.00000006,0.02490242
-2.38019010,0.07990284,0.00000000,0.00041659,0.00000036,0.02269735,0.06811424,0.00000004,0.02193446
-2.37418709,0.06899807,0.00000000,0.00046885,0.00000024,0.01969597,0.05821686,0.00000003,0.01949024
-2.36818409,0.05974471,0.00000000,0.00054815,0.00000016,0.01717758,0.04962834,0.00000002,0.01758901
-2.36218109,0.05212065,0.00000000,0.00066000,0.00000011,0.01514123,0.04229851,0.00000001,0.01625343
-2.35617809,0.04610434,0.00000000,0.00081102,0.00000007,0.01358696,0.03617160,0.00000001,0.01551177
-2.35017509,0.04168048,0.00000000,0.00100910,0.00000005,0.01251749,0.03119057,0.00000001,0.01540003
-2.34417209,0.03884509,0.00000000,0.00126354,0.00000003,0.01193977,0.02730093,0.00000000,0.01596375
-2.33816908,0.03760985,0.00000000,0.00158507,0.00000002,0.01186632,0.02445400,0.00000000,0.01725960
-2.33216608,0.03800547,0.00000000,0.00198598,0.00000001,0.01231623,0.02260959,0.00000000,0.01935651
-2.32616308,0.04008401,0.00000000,0.00248007,0.00000001,0.01331583,0.02173794,0.00000000,0.02233635
-2.32016008,0.04392002,0.00000000,0.00308265,0.00000001,0.01489896,0.02182095,0.00000000,0.02629399
-2.31415708,0.04961034,0.00000000,0.00381042,0.00000000,0.01710689,0.02285268,0.00000000,0.03133669
-2.30815408,0.05727261,0.00000000,0.00468123,0.00000000,0.01998765,0.02483906,0.00000000,0.03758269
-2.30215108,0.06704230,0.00000000,0.00571382,0.00000000,0.02359504,0.02779694,0.00000000,0.04515906
-2.29614807,0.07906830,0.00000000,0.00692743,0.00000000,0.02798699,0.03175239,0.00000000,0.05419857
-2.29014507,0.09350713,0.00000000,0.00834123,0.00000000,0.03322354,0.03673832,0.00000000,0.06483575
-2.28414207,0.11051577,0.00000000,0.00997381,0.00000000,0.03936433,0.04279160,0.00000000,0.07720202
-2.27813907,0.13024324,0.00000000,0.01184234,0.00000000,0.04646562,0.04994953,0.00000000,0.09142003
-2.27213607,0.15282117,0.00000000,0.01396185,0.00000000,0.05457696,0.05824595,0.00000000,0.10759730
-2.26613307,0.17835356,0.00000000,0.01634434,0.00000000,0.06373760,0.06770704,0.00000000,0.12581926
-2.26013007,0.20690610,0.00000000,0.01899782,0.00000000,0.07397271,0.07834691,0.00000000,0.14614208
-2.25412706,0.23849546,0.00000000,0.02192541,0.00000001,0.08528960,0.09016325,0.00000000,0.16858531
-2.24812406,0.27307895,0.00000000,0.02512447,0.00000001,0.09767409,0.10313311,0.00000000,0.19312496
-2.24212106,0.31054520,0.00000000,0.02858574,0.00000002,0.11108719,0.11720909,0.00000000,0.21968707
-2.23611806,0.35070622,0.00000000,0.03229270,0.00000003,0.12546232,0.13231606,0.00000000,0.24814238
-2.23011506,0.39329154,0.00000000,0.03622105,0.00000004,0.14070322,0.14834880,0.00000001,0.27830240
-2.22411206,0.43794486,0.00000000,0.04033844,0.00000007,0.15668283,0.16517046,0.00000001,0.30991715
-2.21810905,0.48422371,0.00000000,0.04460447,0.00000010,0.17324311,0.18261235,0.00000002,0.34267515
-2.21210605,0.53160239,0.00000000,0.04897098,0.00000016,0.19019618,0.20047484,0.00000002,0.37620555
-2.20610305,0.57947847,0.00000000,0.05338268,0.00000025,0.20732664,0.21852976,0.00000004,0.41008290
-2.20010005,0.62718300,0.00000000,0.05777809,0.00000038,0.22439521,0.23652413,0.00000006,0.44383437
-2.19409705,0.67399407,0.00000001,0.06209081,0.00000058,0.24114359,0.25418525,0.00000009,0.47694944
-2.18809405,0.71915367,0.00000001,0.06625109,0.00000088,0.25730050,0.27122700,0.00000013,0.50889189
-2.18209105,0.76188727,0.00000001,0.07018762,0.00000133,0.27258868,0.28735719,0.00000019,0.53911358
-2.17608804,0.80142536,0.00000002,0.07382954,0.00000198,0.28673255,0.30228574,0.00000029,0.56706974
-2.17008504,0.83702632,0.00000003,0.07710854,0.00000293,0.29946639,0.31573325,0.00000043,0.59223508
-2.16408204,0.86799953,0.00000004,0.07996098,0.00000431,0.31054257,0.32743988,0.00000063,0.61412008
-2.15807904,0.89372787,0.00000006,0.08233000,0.00000631,0.31973955,0.33717381,0.00000092,0.63228681
-2.15207604,0.91368853,0.00000009,0.08416737,0.00000916,0.32686926,0.34473925,0.00000133,0.64636345
-2.14607304,0.92747122,0.00000012,0.08543522,0.00001321,0.33178351,0.34998347,0.00000192,0.65605705
-2.14007004,0.93479291,0.00000018,0.08610736,0.00001892,0.33437919,0.35280249,0.00000275,0.66116370
-2.13406703,0.93550850,0.00000025,0.08617028,0.00002692,0.33460194,0.35314541,0.00000392,0.66157572
-2.12806403,0.92961687,0.00000035,0.08562365,0.00003806,0.33244812,0.35101691,0.00000554,0.65728559
-2.12206103,0.91726201,0.00000048,0.08448046,0.00005344,0.32796508,0.34647811,0.00000777,0.64838631
-2.11605803,0.89872937,0.00000067,0.08276665,0.00007454,0.32124954,0.33964551,0.00001084,0.63506823
-2.11005503,0.87443755,0.00000091,0.08052029,0.00010327,0.31244433,0.33068843,0.00001501,0.61761248
-2.10405203,0.84492579,0.00000124,0.07779045,0.00014214,0.30173363,0.31982483,0.00002066,0.59638144
-2.09804902,0.81083811,0.00000168,0.07463571,0.00019432,0.28933685,0.30731595,0.00002824,0.57180658
-2.09204602,0.77290460,0.00000225,0.07112236,0.00026391,0.27550152,0.29346002,0.00003835,0.54437428
-2.08604302,0.73192120,0.00000300,0.06732256,0.00035604,0.26049553,0.27858537,0.00005173,0.51461038
-2.08004002,0.68872852,0.00000396,0.06331231,0.00047716,0.24459906,0.26304337,0.00006933,0.48306410
-2.07403702,0.64419105,0.00000521,0.05916951,0.00063524,0.22809655,0.24720137,0.00009229,0.45029202
-2.06803402,0.59917731,0.00000680,0.05497212,0.00084012,0.21126902,0.23143622,0.00012205,0.41684283
-2.06203102,0.55454196,0.00000882,0.05079642,0.00110373,0.19438709,0.21612833,0.00016034,0.38324337
-2.05602801,0.51111028,0.00001136,0.04671560,0.00144048,0.17770488,0.20165663,0.00020927,0.34998650
-2.05002501,0.46966560,0.00001453,0.04279853,0.00186758,0.16145502,0.18839452,0.00027133,0.31752115
-2.04402201,0.43093964,0.00001846,0.03910886,0.00240535,0.14584483,0.17670667,0.00034948,0.28624469
-2.03801901,0.39560604,0.00002331,0.03570442,0.00307755,0.13105375,0.16694688,0.00044720,0.25649792
-2.03201601,0.36427663,0.00002923,0.03263687,0.00391165,0.11723201,0.15945652,0.00056850,0.22856231
-2.02601301,0.33750024,0.00003643,0.02995161,0.00493906,0.10450036,0.15456354,0.00071796,0.20265969
-2.02001001,0.31576342,0.00004510,0.02768786,0.00619523,0.09295081,0.15258184,0.00090078,0.17895387
-2.01400700,0.29949263,0.00005549,0.02587896,0.00771970,0.08264831,0.15381049,0.00112276,0.15755403
-2.00800400,0.28905710,0.00006782,0.02455268,0.00955591,0.07363291,0.15853273,0.00139029,0.13851941
-2.00200100,0.28477188,0.00008238,0.02373164,0.01175091,0.06592248,0.16701439,0.00171031,0.12186500
-1.99599800,0.28690047,0.00009945,0.02343364,0.01435483,0.05951564,0.17950152,0.00209024,0.10756778
-1.98999500,0.29565646,0.00011930,0.02367203,0.01742011,0.05439482,0.19621708,0.00253788,0.09557319
-1.98399200,0.31120396,0.00014224,0.02445589,0.02100044,0.05052915,0.21735663,0.00306125,0.08580153
-1.97798899,0.33365654,0.00016856,0.02579015,0.02514947,0.04787723,0.24308304,0.00366842,0.07815396
-1.97198599,0.36307455,0.00019854,0.02767557,0.02991925,0.04638962,0.27352028,0.00436729,0.07251801
-1.96598299,0.39946112,0.00023248,0.03010859,0.03535833,0.04601089,0.30874658,0.00516533,0.06877235
-1.95997999,0.44275691,0.00027061,0.03308106,0.04150973,0.04668138,0.34878717,0.00606926,0.06679085
-1.95397699,0.49283403,0.00031316,0.03657993,0.04840863,0.04833859,0.39360703,0.00708477,0.06644585
-1.94797399,0.54948977,0.00036031,0.04058688,0.05607997,0.05091815,0.44310397,0.00821611,0.06761069
-1.94197099,0.61244051,0.00041220,0.04507791,0.06453604,0.05435457,0.49710258,0.00946581,0.07016158
-1.93596798,0.68131642,0.00046890,0.05002303,0.07377402,0.05858176,0.55534941,0.01083425,0.07397889
-1.92996498,0.75565774,0.00053043,0.05538601,0.08377384,0.06353329,0.61750978,0.01231939,0.07894798
-1.92396198,0.83491280,0.00059672,0.06112429,0.09449616,0.06914259,0.68316659,0.01391643,0.08495964
-1.91795898,0.91843856,0.00066764,0.06718900,0.10588089,0.07534313,0.75182139,0.01561759,0.09191038
-1.91195598,1.00550380,0.00074294,0.07352522,0.11784621,0.08206849,0.82289785,0.01741194,0.09970249
-1.90595298,1.09529511,0.00082231,0.08007245,0.13028821,0.08925249,0.89574765,0.01928531,0.10824401
-1.89994997,1.18692590,0.00090531,0.08676528,0.14308129,0.09682941,0.96965886,0.02122031,0.11744874
-1.89394697,1.27944810,0.00099144,0.09353422,0.15607945,0.10473414,1.04386641,0.02319647,0.12723623
-1.88794397,1.37186635,0.00108008,0.10030681,0.16911831,0.11290248,1.11756460,0.02519050,0.13753171
-1.88194097,1.46315432,0.00117052,0.10700880,0.18201805,0.12127137,1.18992107,0.02717666,0.14826611
-1.87593797,1.55227264,0.00126194,0.11356545,0.19458722,0.12977917,1.26009201,0.02912729,0.15937597
-1.86993497,1.63818780,0.00135348,0.11990296,0.20662712,0.13836589,1.32723788,0.03101337,0.17080326
-1.86393197,1.71989149,0.00144416,0.12594984,0.21793692,0.14697337,1.39053951,0.03280522,0.18249511
-1.85792896,1.79641971,0.00153296,0.13163825,0.22831914,0.15554542,1.44921375,0.03447334,0.19440335
-1.85192596,1.86687108,0.00161883,0.13690537,0.23758532,0.16402781,1.50252851,0.03598912,0.20648380
-1.84592296,1.93042379,0.00170066,0.14169448,0.24556176,0.17236826,1.54981674,0.03732575,0.21869539
-1.83991996,1.98635076,0.00177735,0.14595602,0.25209500,0.18051625,1.59048893,0.03845898,0.23099902
-1.83391696,2.03403264,0.00184781,0.14964840,0.25705673,0.18842286,1.62404412,0.03936789,0.24335616
-1.82791396,2.07296832,0.00191098,0.15273857,0.26034816,0.19604048,1.65007903,0.04003556,0.25572734
-1.82191096,2.10278283,0.00196588,0.15520246,0.26190336,0.20332252,1.66829537,0.04044965,0.26807045
-1.81590795,2.12323258,0.00201160,0.15702512,0.26169158,0.21022320,1.67850509,0.04060274,0.28033906
-1.80990495,2.13420782,0.00204734,0.15820069,0.25971846,0.21669731,1.68063375,0.04049270,0.29248073
-1.80390195,2.13573250,0.00207245,0.15873215,0.25602587,0.22270009,1.67472182,0.04012270,0.30443551
-1.79789895,2.12796156,0.00208642,0.15863094,0.25069069,0.22818722,1.66092409,0.03950116,0.31613468
-1.79189595,2.11117581,0.00208892,0.15791632,0.24382229,0.23311497,1.63950704,0.03864151,0.32749989
-1.78589295,2.08577471,0.00207982,0.15661471,0.23555901,0.23744048,1.61084433,0.03756177,0.33844270
-1.77988994,2.05226695,0.00205916,0.15475886,0.22606372,0.24112220,1.57541035,0.03628400,0.34886472
-1.77388694,2.01125944,0.00202720,0.15238696,0.21551870,0.24412047,1.53377192,0.03483364,0.35865833
-1.76788394,1.96344452,0.00198441,0.14954171,0.20412004,0.24639834,1.48657817,0.03323877,0.36770806
-1.76188094,1.90958600,0.00193144,0.14626931,0.19207179,0.24792235,1.43454872,0.03152931,0.37589251
-1.75587794,1.85050398,0.00186912,0.14261854,0.17958012,0.24866353,1.37846022,0.02973616,0.38308698
-1.74987494,1.78705896,0.00179843,0.13863975,0.16684774,0.24859839,1.31913165,0.02789043,0.38916653
