energy_ev,total_up,Ag_p_up,Ag_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.83641821,1.32227750,0.50923920,0.29834971,0.30734049,0.48298333,0.01264179,0.05772476,0.01443484,0.40525928
-2.83041521,1.31256901,0.50082508,0.29839322,0.31273123,0.46784137,0.01253552,0.05869619,0.01399831,0.41375818
-2.82441221,1.30469769,0.49114180,0.29939601,0.31918333,0.45232411,0.01236468,0.05979949,0.01350945,0.42409984
-2.81840920,1.29934519,0.48054955,0.30143502,0.32692534,0.43678501,0.01213044,0.06106892,0.01297294,0.43642652
-2.81240620,1.29725114,0.46943476,0.30460712,0.33618612,0.42159016,0.01183588,0.06254030,0.01239485,0.45090029
-2.80640320,1.29917484,0.45819707,0.30902081,0.34718377,0.40710492,0.01148578,0.06424911,0.01178234,0.46768967
-2.80040020,1.30585439,0.44723573,0.31478687,0.36011393,0.39368064,0.01108640,0.06622843,0.01114344,0.48695475
-2.79439720,1.31796537,0.43693615,0.32200842,0.37513821,0.38164217,0.01064514,0.06850692,0.01048668,0.50883153
-2.78839420,1.33608098,0.42765697,0.33077100,0.39237303,0.37127650,0.01017023,0.07110674,0.00982088,0.53341637
-2.78239120,1.36063558,0.41971827,0.34113309,0.41187970,0.36282315,0.00967038,0.07404169,0.00915480,0.56075126
-2.77638819,1.39189327,0.41339127,0.35311769,0.43365600,0.35646639,0.00915444,0.07731566,0.00849691,0.59081092
-2.77038519,1.42992326,0.40889003,0.36670531,0.45762989,0.35232979,0.00863110,0.08092135,0.00785519,0.62349238
-2.76438219,1.47458307,0.40636529,0.38182885,0.48365576,0.35047306,0.00810855,0.08483951,0.00723690,0.65860776
-2.75837919,1.52551061,0.40590081,0.39837063,0.51151339,0.35089124,0.00759425,0.08903865,0.00664847,0.69588069
-2.75237619,1.58212552,0.40751214,0.41616177,0.54090993,0.35351630,0.00709476,0.09347538,0.00609541,0.73494693
-2.74637319,1.64364001,0.41114795,0.43498405,0.57148489,0.35822077,0.00661553,0.09809519,0.00558229,0.77535905
-2.74037019,1.70907856,0.41669371,0.45457411,0.60281806,0.36482345,0.00616088,0.10283393,0.00511269,0.81659537
-2.73436718,1.77730594,0.42397753,0.47463000,0.63444009,0.37309658,0.00573392,0.10761968,0.00468929,0.85807266
-2.72836418,1.84706220,0.43277785,0.49481966,0.66584542,0.38277444,0.00533656,0.11237517,0.00431396,0.89916236
-2.72236118,1.91700317,0.44283269,0.51479100,0.69650699,0.39356266,0.00496964,0.11702043,0.00398784,0.93920930
-2.71635818,1.98574462,0.45384985,0.53418314,0.72589223,0.40514819,0.00463297,0.12147576,0.00371148,0.97755247
-2.71035518,2.05190820,0.46551783,0.55263829,0.75347949,0.41720918,0.00432551,0.12566470,0.00348499,1.01354656
-2.70435218,2.11416696,0.47751688,0.56981368,0.77877444,0.42942466,0.00404549,0.12951703,0.00330820,1.04658345
-2.69834917,2.17128854,0.48952968,0.58539301,0.80132551,0.44148347,0.00379063,0.13297144,0.00318075,1.07611262
-2.69234617,2.22217410,0.50125145,0.59909691,0.82073780,0.45309229,0.00355827,0.13597800,0.00310224,1.10165939
-2.68634317,2.26589126,0.51239881,0.61069184,0.83668491,0.46398238,0.00334555,0.13850000,0.00307236,1.12284025
-2.68034017,2.30169974,0.52271736,0.61999709,0.84891804,0.47391504,0.00314959,0.14051536,0.00309089,1.13937449
-2.67433717,2.32906870,0.53198762,0.62688962,0.85727211,0.48268544,0.00296756,0.14201724,0.00315782,1.15109163
-2.66833417,2.34768513,0.54002916,0.63130644,0.86166869,0.49012506,0.00279685,0.14301410,0.00327330,1.15793432
-2.66233117,2.35745338,0.54670296,0.63324452,0.86211554,0.49610254,0.00263515,0.14352895,0.00343761,1.15995659
-2.65632816,2.35848586,0.55191196,0.63275830,0.85870309,0.50052327,0.00248048,0.14359801,0.00365114,1.15731775
-2.65032516,2.35108596,0.55559984,0.62995498,0.85159787,0.50332764,0.00233124,0.14326869,0.00391422,1.15027214
-2.64432216,2.33572406,0.55774840,0.62498780,0.84103348,0.50448843,0.00218621,0.14259714,0.00422705,1.13915544
-2.63831916,2.31300824,0.55837357,0.61804778,0.82729952,0.50400728,0.00204459,0.14164538,0.00458950,1.12436826
-2.63231616,2.28365112,0.55752039,0.60935436,0.81072904,0.50191081,0.00190589,0.14047822,0.00500099,1.10635781
-2.62631316,2.24843485,0.55525737,0.59914527,0.79168521,0.49824629,0.00176995,0.13916009,0.00546027,1.08559872
-2.62031016,2.20817571,0.55167035,0.58766643,0.77054785,0.49307747,0.00163686,0.13775195,0.00596530,1.06257385
-2.61430715,2.16369029,0.54685637,0.57516200,0.74770038,0.48648042,0.00150693,0.13630846,0.00651304,1.03775604
-2.60830415,2.11576469,0.54091770,0.56186544,0.72351785,0.47853991,0.00138061,0.13487552,0.00709939,1.01159167
-2.60230115,2.06512806,0.53395646,0.54799156,0.69835644,0.46934613,0.00125842,0.13348836,0.00771904,0.98448666
-2.59629815,2.01243149,0.52606981,0.53373025,0.67254490,0.45899213,0.00114095,0.13217011,0.00836548,0.95679560
-2.59029515,1.95823300,0.51734624,0.51924186,0.64637810,0.44757181,0.00102875,0.13093114,0.00903094,0.92881418
-2.58429215,1.90298891,0.50786271,0.50465447,0.62011286,0.43517863,0.00092236,0.12976905,0.00970653,0.90077526
-2.57828914,1.84705158,0.49768301,0.49006305,0.59396610,0.42190481,0.00082222,0.12866926,0.01038229,0.87284845
-2.57228614,1.79067316,0.48685718,0.47553045,0.56811503,0.40784119,0.00072867,0.12760634,0.01104743,0.84514300
-2.56628314,1.73401468,0.47542199,0.46108997,0.54269941,0.39307732,0.00064196,0.12654574,0.01169053,0.81771370
-2.56028014,1.67715958,0.46340239,0.44674941,0.51782525,0.37770206,0.00056221,0.12544609,0.01229984,0.79056910
-2.55427714,1.62013057,0.45081380,0.43249617,0.49356983,0.36180415,0.00048944,0.12426171,0.01286360,0.76368160
-2.54827414,1.56290858,0.43766495,0.41830301,0.46998746,0.34547297,0.00042354,0.12294533,0.01337037,0.73699865
-2.54227114,1.50545255,0.42396122,0.40413431,0.44711562,0.32879915,0.00036434,0.12145086,0.01380942,0.71045434
-2.53626813,1.44771885,0.40970815,0.38995218,0.42498101,0.31187501,0.00031155,0.11973599,0.01417104,0.68398068
-2.53026513,1.38967908,0.39491486,0.37572227,0.40360516,0.29479478,0.00026483,0.11776458,0.01444691,0.65751802
-2.52426213,1.33133540,0.37959734,0.36141885,0.38300923,0.27765445,0.00022379,0.11550863,0.01463034,0.63102395
-2.51825913,1.27273247,0.36378115,0.34702895,0.36321778,0.26055138,0.00018801,0.11294988,0.01471655,0.60448031
-2.51225613,1.21396552,0.34750360,0.33255540,0.34426133,0.24358345,0.00015704,0.11008082,0.01470283,0.57789800
-2.50625313,1.15518416,0.33081518,0.31801850,0.32617756,0.22684803,0.00013041,0.10690512,0.01458863,0.55131945
-2.50025013,1.09659207,0.31378016,0.30345647,0.30901125,0.21044062,0.00010768,0.10343758,0.01437561,0.52481867
-2.49424712,1.03844251,0.29647632,0.28892459,0.29281295,0.19445331,0.00008841,0.09970346,0.01406753,0.49849907
-2.48824412,0.98103030,0.27899396,0.27449317,0.27763656,0.17897314,0.00007219,0.09573733,0.01367019,0.47248925
-2.48224112,0.92468083,0.26143405,0.26024455,0.26353614,0.16408047,0.00005861,0.09158159,0.01319117,0.44693716
-2.47623812,0.86973678,0.24390580,0.24626929,0.25056199,0.14984735,0.00004733,0.08728457,0.01263959,0.42200296
-2.47023512,0.81654356,0.22652375,0.23266186,0.23875652,0.13633609,0.00003801,0.08289845,0.01202582,0.39785117
-2.46423212,0.76543422,0.20940448,0.21951606,0.22815007,0.12359809,0.00003037,0.07847715,0.01136108,0.37464251
-2.45822911,0.71671480,0.19266324,0.20692047,0.21875708,0.11167284,0.00002413,0.07407412,0.01065715,0.35252592
-2.45222611,0.67065093,0.17641057,0.19495424,0.21057272,0.10058740,0.00001907,0.06974032,0.00992598,0.33163134
-2.44622311,0.62745641,0.16074914,0.18368327,0.20357041,0.09035613,0.00001500,0.06552245,0.00917933,0.31206337
-2.44022011,0.58728429,0.14577093,0.17315727,0.19770023,0.08098086,0.00001173,0.06146135,0.00842848,0.29389648
-2.43421711,0.55022090,0.13155494,0.16340753,0.19288849,0.07245136,0.00000914,0.05759086,0.00768397,0.27717160
-2.42821411,0.51628308,0.11816537,0.15444573,0.18903840,0.06474619,0.00000708,0.05393702,0.00695530,0.26189457
-2.42221111,0.48541861,0.10565055,0.14626368,0.18603190,0.05783379,0.00000548,0.05051766,0.00625083,0.24803620
-2.41620810,0.45750968,0.09404239,0.13883408,0.18373256,0.05167389,0.00000423,0.04734240,0.00557763,0.23553405
-2.41020510,0.43237927,0.08335655,0.13211205,0.18198940,0.04621899,0.00000327,0.04441298,0.00494140,0.22429570
-2.40420210,0.40979976,0.07359311,0.12603758,0.18064151,0.04141604,0.00000255,0.04172397,0.00434649,0.21420326
-2.39819910,0.38950352,0.06473779,0.12053843,0.17952310,0.03720812,0.00000202,0.03926367,0.00379592,0.20511885
-2.39219610,0.37119464,0.05676357,0.11553359,0.17846898,0.03353613,0.00000167,0.03701528,0.00329147,0.19689084
-2.38619310,0.35456136,0.04963256,0.11093690,0.17731994,0.03034033,0.00000146,0.03495810,0.00283376,0.18936034
-2.38019010,0.33928848,0.04329820,0.10666076,0.17592798,0.02756190,0.00000140,0.03306891,0.00242242,0.18236771
-2.37418709,0.32506920,0.03770742,0.10261967,0.17416105,0.02514418,0.00000148,0.03132322,0.00205624,0.17575877
-2.36818409,0.31161586,0.03280286,0.09873350,0.17190709,0.02303378,0.00000171,0.02969654,0.00173330,0.16939044
-2.36218109,0.29866920,0.02852501,0.09493030,0.16907728,0.02118152,0.00000213,0.02816545,0.00145117,0.16313556
-2.35617809,0.28600574,0.02481418,0.09114855,0.16560823,0.01954302,0.00000277,0.02670856,0.00120704,0.15688669
-2.35017509,0.27344323,0.02161228,0.08733884,0.16146324,0.01807915,0.00000369,0.02530728,0.00099787,0.15055892
-2.34417209,0.26084391,0.01886434,0.08346487,0.15663240,0.01675631,0.00000498,0.02394634,0.00082053,0.14409147
-2.33816908,0.24811578,0.01651986,0.07950378,0.15113171,0.01554634,0.00000672,0.02261416,0.00067191,0.13744825
-2.33216608,0.23521191,0.01453378,0.07544594,0.14500132,0.01442647,0.00000905,0.02130296,0.00054904,0.13061736
-2.32616308,0.22212815,0.01286735,0.07129419,0.13830291,0.01337895,0.00001214,0.02000880,0.00044912,0.12360977
-2.32016008,0.20889934,0.01148876,0.06706259,0.13111647,0.01239067,0.00001619,0.01873136,0.00036966,0.11645718
-2.31415708,0.19559458,0.01037352,0.06277486,0.12353661,0.01145269,0.00002146,0.01747365,0.00030847,0.10920940
-2.30815408,0.18231182,0.00950480,0.05846262,0.11566869,0.01055964,0.00002824,0.01624169,0.00026373,0.10193141
-2.30215108,0.16917207,0.00887360,0.05416349,0.10762480,0.00970923,0.00003691,0.01504403,0.00023399,0.09470020
-2.29614807,0.15631373,0.00847885,0.04991916,0.09951999,0.00890166,0.00004790,0.01389141,0.00021823,0.08760175
-2.29014507,0.14388722,0.00832746,0.04577362,0.09146870,0.00813915,0.00006171,0.01279631,0.00021581,0.08072813
-2.28414207,0.13205013,0.00843430,0.04177153,0.08358168,0.00742541,0.00007896,0.01177259,0.00022651,0.07417503
-2.27813907,0.12096323,0.00882215,0.03795684,0.07596345,0.00676530,0.00010029,0.01083521,0.00025051,0.06803960
-2.27213607,0.11078718,0.00952157,0.03437166,0.06871030,0.00616446,0.00012649,0.01000003,0.00028839,0.06241888
-2.26613307,0.10168023,0.01057073,0.03105547,0.06190894,0.00562905,0.00015839,0.00928359,0.00034108,0.05740864
-2.26013007,0.09379668,0.01201509,0.02804458,0.05563573,0.00516557,0.00019692,0.00870309,0.00040986,0.05310268
-2.25412706,0.08728600,0.01390694,0.02537191,0.04995652,0.00478069,0.00024307,0.00827629,0.00049632,0.04959257
-2.24812406,0.08229261,0.01630481,0.02306694,0.04492681,0.00448117,0.00029790,0.00802158,0.00060231,0.04696756
-2.24212106,0.07895583,0.01927253,0.02115586,0.04059247,0.00427382,0.00036249,0.00795790,0.00072990,0.04531472
-2.23611806,0.07741008,0.02287812,0.01966186,0.03699051,0.00416546,0.00043795,0.00810480,0.00088130,0.04471911
-2.23011506,0.07778479,0.02719229,0.01860544,0.03415019,0.00416284,0.00052533,0.00848231,0.00105880,0.04526372
-2.22411206,0.08020401,0.03228661,0.01800474,0.03209398,0.00427269,0.00062566,0.00911085,0.00126468,0.04702923
-2.21810905,0.08478539,0.03823135,0.01787571,0.03083847,0.00450154,0.00073985,0.01001096,0.00150112,0.05009331
-2.21210605,0.09163843,0.04509287,0.01823227,0.03039514,0.00485573,0.00086863,0.01120296,0.00177006,0.05452945
-2.20610305,0.10086178,0.05293080,0.01908620,0.03077078,0.00534114,0.00101257,0.01270639,0.00207312,0.06040522
-2.20010005,0.11253969,0.06179487,0.02044689,0.03196765,0.00596307,0.00117196,0.01453944,0.00241149,0.06777991
-2.19409705,0.12673752,0.07172154,0.02232086,0.03398325,0.00672596,0.00134678,0.01671808,0.00278577,0.07670160
-2.18809405,0.14349648,0.08273063,0.02471109,0.03680975,0.00763308,0.00153665,0.01925521,0.00319586,0.08720372
-2.18209105,0.16282774,0.09482188,0.02761612,0.04043315,0.00868618,0.00174083,0.02215961,0.00364090,0.09930124
-2.17608804,0.18470619,0.10797182,0.03102910,0.04483213,0.00988514,0.00195810,0.02543487,0.00411910,0.11298654
-2.17008504,0.20906423,0.12213099,0.03493672,0.04997680,0.01122758,0.00218683,0.02907831,0.00462774,0.12822537
-2.16408204,0.23578590,0.13722165,0.03931807,0.05582733,0.01270851,0.00242491,0.03307993,0.00516305,0.14495293
-2.15807904,0.26470174,0.15313633,0.04414367,0.06233263,0.01431999,0.00266981,0.03742146,0.00572029,0.16307049
-2.15207604,0.29558493,0.16973719,0.04937455,0.06942929,0.01605084,0.00291855,0.04207558,0.00629367,0.18244271
-2.14607304,0.32814897,0.18685641,0.05496165,0.07704069,0.01788652,0.00316782,0.04700541,0.00687647,0.20289597
-2.14007004,0.36204739,0.20429781,0.06084548,0.08507664,0.01980900,0.00341396,0.05216426,0.00746115,0.22421802
-2.13406703,0.39687569,0.22183952,0.06695616,0.09343347,0.02179686,0.00365313,0.05749573,0.00803945,0.24615898
-2.12806403,0.43217580,0.23923795,0.07321393,0.10199477,0.02382545,0.00388132,0.06293422,0.00860260,0.26843396
-2.12206103,0.46744309,0.25623283,0.07953008,0.11063264,0.02586731,0.00409452,0.06840586,0.00914151,0.29072736
-2.11605803,0.50213591,0.27255336,0.08580840,0.11920981,0.02789267,0.00428883,0.07382980,0.00964706,0.31269874
-2.11005503,0.53568751,0.28792509,0.09194704,0.12758212,0.02987011,0.00446053,0.07911994,0.01011028,0.33399023
-2.10405203,0.56751993,0.30207753,0.09784085,0.13560181,0.03176740,0.00460626,0.08418702,0.01052268,0.35423529
-2.09804902,0.59705955,0.31475199,0.10338405,0.14312110,0.03355247,0.00472309,0.08894093,0.01087652,0.37306847
-2.09204602,0.62375357,0.32570958,0.10847305,0.14999614,0.03519441,0.00480864,0.09329334,0.01116501,0.39013583
-2.08604302,0.64708696,0.33473876,0.11300961,0.15609121,0.03666465,0.00486114,0.09716026,0.01138261,0.40510566
-2.08004002,0.66659894,0.34166244,0.11690383,0.16128274,0.03793806,0.00487951,0.10046478,0.01152517,0.41767898
-2.07403702,0.68189854,0.34634400,0.12007710,0.16546332,0.03899411,0.00486340,0.10313953,0.01159014,0.42759935
-2.06803402,0.69267829,0.34869225,0.12246482,0.16854517,0.03981801,0.00481320,0.10512900,0.01157664,0.43466164
-2.06203102,0.69872563,0.34866490,0.12401869,0.17046315,0.04040170,0.00473000,0.10639144,0.01148557,0.43871913
-2.05602801,0.69993140,0.34627049,0.12470854,0.17117702,0.04074483,0.00461560,0.10690039,0.01131958,0.43968893
-2.05002501,0.69629502,0.34156870,0.12452359,0.17067291,0.04085556,0.00447242,0.10664559,0.01108304,0.43755508
-2.04402201,0.68792625,0.33466899,0.12347308,0.16896389,0.04075122,0.00430342,0.10563347,0.01078198,0.43236950
-2.03801901,0.67504336,0.32572772,0.12158625,0.16608963,0.04045884,0.00411203,0.10388694,0.01042392,0.42425059
-2.03201601,0.65796789,0.31494384,0.11891164,0.16211517,0.04001555,0.00390199,0.10144466,0.01001773,0.41337952
-2.02601301,0.63711632,0.30255338,0.11551583,0.15712883,0.03946878,0.00367729,0.09835979,0.00957345,0.39999454
-2.02001001,0.61298896,0.28882304,0.11148158,0.15123942,0.03887632,0.00344202,0.09469828,0.00910207,0.38438351
-2.01400700,0.58615683,0.27404313,0.10690557,0.14457284,0.03830631,0.00320028,0.09053671,0.00861533,0.36687492
-2.00800400,0.55724681,0.25852017,0.10189575,0.13726826,0.03783697,0.00295605,0.08595993,0.00812554,0.34782805
-2.00200100,0.52692611,0.24256943,0.09656848,0.12947404,0.03755632,0.00271312,0.08105853,0.00764537,0.32762249
-1.99599800,0.49588628,0.22650779,0.09104559,0.12134363,0.03756168,0.00247498,0.07592622,0.00718766,0.30664756
-1.98999500,0.46482774,0.21064705,0.08545137,0.11303143,0.03795899,0.00224480,0.07065727,0.00676530,0.28529214
-1.98399200,0.43444505,0.19528782,0.07990981,0.10468911,0.03886200,0.00202533,0.06534415,0.00639107,0.26393514
-1.97798899,0.40541350,0.18071439,0.07454189,0.09646217,0.04039114,0.00181891,0.06007541,0.00607753,0.24293700
-1.97198599,0.37837712,0.16719028,0.06946325,0.08848700,0.04267223,0.00162747,0.05493383,0.00583692,0.22263253
-1.96598299,0.35393852,0.15495482,0.06478214,0.08088860,0.04583473,0.00145246,0.04999498,0.00568108,0.20332507
-1.95997999,0.33265025,0.14422043,0.06059765,0.07377876,0.05000973,0.00129495,0.04532612,0.00562133,0.18528223
-1.95397699,0.31500786,0.13517074,0.05699837,0.06725488,0.05532747,0.00115559,0.04098551,0.00566839,0.16873304
-1.94797399,0.30144434,0.12795928,0.05406124,0.06139935,0.06191439,0.00103468,0.03702203,0.00583224,0.15386647
-1.94197099,0.29232570,0.12270868,0.05185077,0.05627936,0.06988978,0.00093217,0.03347520,0.00612200,0.14083126
-1.93596798,0.28794755,0.11951019,0.05041843,0.05194714,0.07936202,0.00084774,0.03037538,0.00654575,0.12973667
-1.92996498,0.28853223,0.11842349,0.04980224,0.04844057,0.09042433,0.00078080,0.02774425,0.00711031,0.12065417
-1.92396198,0.29422649,0.11947650,0.05002653,0.04578392,0.10315037,0.00073057,0.02559539,0.00782103,0.11361964
-1.91795898,0.30509943,0.12266545,0.05110177,0.04398876,0.11758964,0.00069607,0.02393497,0.00868151,0.10863606
-1.91195598,0.32114074,0.12795481,0.05302453,0.04305502,0.13376289,0.00067616,0.02276252,0.00969331,0.10567630
-1.90595298,0.34225928,0.13527744,0.05577749,0.04297189,0.15165784,0.00066961,0.02207160,0.01085565,0.10468607
-1.89994997,0.36828207,0.14453483,0.05932958,0.04371879,0.17122537,0.00067507,0.02185047,0.01216516,0.10558669
-1.89394697,0.39895407,0.15559762,0.06363618,0.04526623,0.19237644,0.00069112,0.02208271,0.01361556,0.10827787
-1.88794397,0.43393901,0.16830658,0.06863957,0.04757661,0.21498015,0.00071628,0.02274772,0.01519748,0.11264017
-1.88194097,0.47282156,0.18247407,0.07426945,0.05060493,0.23886299,0.00074904,0.02382116,0.01689834,0.11853745
-1.87593797,0.51511133,0.19788629,0.08044378,0.05429950,0.26380971,0.00078786,0.02527529,0.01870220,0.12581905
-1.86993497,0.56024892,0.21430639,0.08706992,0.05860261,0.28956589,0.00083120,0.02707932,0.02058990,0.13432205
-1.86393197,0.60761447,0.23147851,0.09404596,0.06345131,0.31584232,0.00087752,0.02919968,0.02253919,0.14387340
-1.85792896,0.65653858,0.24913283,0.10126257,0.06877823,0.34232131,0.00092533,0.03160035,0.02452504,0.15429222
-1.85192596,0.70631601,0.26699173,0.10860500,0.07451256,0.36866478,0.00097320,0.03424320,0.02652006,0.16539212
-1.84592296,0.75622166,0.28477677,0.11595553,0.08058120,0.39452404,0.00101977,0.03708836,0.02849514,0.17698380
-1.83991996,0.80552876,0.30221651,0.12319610,0.08691002,0.41955089,0.00106377,0.04009477,0.03042008,0.18887769
-1.83391696,0.85352879,0.31905497,0.13021121,0.09342541,0.44340984,0.00110407,0.04322072,0.03226441,0.20088696
-1.82791396,0.89955228,0.33506023,0.13689092,0.10005587,0.46579072,0.00113970,0.04642452,0.03399831,0.21283043
-1.82191096,0.94299001,0.35003310,0.14313380,0.10673378,0.48642147,0.00116984,0.04966534,0.03559349,0.22453581
-1.81590795,0.98331351,0.36381525,0.14884988,0.11339723,0.50508029,0.00119388,0.05290395,0.03702413,0.23584275
-1.80990495,1.02009402,0.37629659,0.15396328,0.11999180,0.52160659,0.00121139,0.05610368,0.03826778,0.24660590
-1.80390195,1.05301896,0.38742131,0.15841454,0.12647224,0.53591026,0.00122217,0.05923126,0.03930616,0.25669772
-1.79789895,1.08190502,0.39719241,0.16216244,0.13280404,0.54797862,0.00122623,0.06225767,0.04012585,0.26601101
-1.79189595,1.10670709,0.40567421,0.16518527,0.13896462,0.55788065,0.00122378,0.06515890,0.04071887,0.27446092
-1.78589295,1.12752235,0.41299275,0.16748152,0.14494418,0.56576805,0.00121526,0.06791661,0.04108294,0.28198655
-1.77988994,1.14458922,0.41933381,0.16906973,0.15074617,0.57187309,0.00120125,0.07051851,0.04122170,0.28855183
-1.77388694,1.15828071,0.42493856,0.16998779,0.15638715,0.57650301,0.00118253,0.07295870,0.04114459,0.29414581
-1.76788394,1.16909256,0.43009682,0.17029146,0.16189617,0.58003109,0.00115998,0.07523760,0.04086651,0.29878210
-1.76188094,1.17762610,0.43513813,0.17005218,0.16731355,0.58288477,0.00113459,0.07736175,0.04040735,0.30249777
-1.75587794,1.18456669,0.44042093,0.16935447,0.17268912,0.58553105,0.00110741,0.07934327,0.03979121,0.30535138
-1.74987494,1.19065823,0.44632005,0.16829267,0.17807996,0.58845982,0.00107950,0.08119914,0.03904556,0.30742041
-1.74387194,1.19667501,0.45321322,0.16696750,0.18354762,0.59216571,0.00105193,0.08295017,0.03820019,0.30879817
-1.73786893,1.20339166,0.46146677,0.16548227,0.18915509,0.59712921,0.00102569,0.08461988,0.03728616,0.30959012
-1.73186593,1.21155270,0.47142130,0.16393915,0.19496344,0.60379780,0.00100170,0.08623313,0.03633462,0.30990988
-1.72586293,1.22184277,0.48337782,0.16243548,0.20102841,0.61256798,0.00098076,0.08781479,0.03537576,0.30987505
-1.71985993,1.23485877,0.49758472,0.16106030,0.20739701,0.62376874,0.00096356,0.08938827,0.03443772,0.30960289
-1.71385693,1.25108515,0.51422639,0.15989137,0.21410435,0.63764734,0.00095062,0.09097421,0.03354573,0.30920612
-1.70785393,1.27087316,0.53341357,0.15899252,0.22117079,0.65435795,0.00094231,0.09258920,0.03272123,0.30878889
-1.70185093,1.29442515,0.55517615,0.15841172,0.22859956,0.67395352,0.00093886,0.09424476,0.03198137,0.30844325
-1.69584792,1.32178427,0.57945840,0.15817974,0.23637501,0.69638134,0.00094035,0.09594648,0.03133855,0.30824597
-1.68984492,1.35283026,0.60611707,0.15830952,0.24446158,0.72148228,0.00094673,0.09769349,0.03080022,0.30825608
-1.68384192,1.38728109,0.63492220,0.15879621,0.25280348,0.74899399,0.00095785,0.09947823,0.03036895,0.30851310
-1.67783892,1.42470076,0.66556086,0.15961789,0.26132524,0.77855760,0.00097349,0.10128653,0.03004258,0.30903609
-1.67183592,1.46451251,0.69764353,0.16073696,0.26993303,0.80972790,0.00099337,0.10309801,0.02981464,0.30982339
-1.66583292,1.50601721,0.73071298,0.16210198,0.27851678,0.84198642,0.00101723,0.10488684,0.02967490,0.31085334
-1.65982991,1.54841589,0.76425536,0.16365012,0.28695298,0.87475696,0.00104481,0.10662268,0.02961004,0.31208564
-1.65382691,1.59083573,0.79771313,0.16530978,0.29510810,0.90742298,0.00107591,0.10827189,0.02960439,0.31346353
-1.64782391,1.63235831,0.83049940,0.16700361,0.30284247,0.93934613,0.00111044,0.10979895,0.02964072,0.31491651
-1.64182091,1.67204913,0.86201330,0.16865152,0.31001453,0.96988529,0.00114840,0.11116788,0.02970107,0.31636363
-1.63581791,1.70898730,0.89165581,0.17017371,0.31648512,0.99841545,0.00118994,0.11234376,0.02976752,0.31771707
-1.62981491,1.74229416,0.91884558,0.17149359,0.32212192,1.02434575,0.00123533,0.11329418,0.02982295,0.31888598
-1.62381191,1.77116005,0.94303438,0.17254043,0.32680361,1.04713603,0.00128500,0.11399060,0.02985160,0.31978030
-1.61780890,1.79486808,0.96372148,0.17325167,0.33042366,1.06631148,0.00133949,0.11440947,0.02983968,0.32031448
-1.61180590,1.81281421,0.98046674,0.17357484,0.33289371,1.08147477,0.00139948,0.11453322,0.02977575,0.32041081
-1.60580290,1.82452299,0.99290196,0.17346895,0.33414629,1.09231551,0.00146571,0.11435085,0.02965098,0.32000245
-1.59979990,1.82965848,1.00074002,0.17290543,0.33413677,1.09861660,0.00153895,0.11385837,0.02945933,0.31903572
-1.59379690,1.82803014,1.00378176,0.17186854,0.33284462,1.10025747,0.00161999,0.11305877,0.02919750,0.31747180
-1.58779390,1.81959357,1.00192019,0.17035519,0.33027374,1.09721416,0.00170953,0.11196184,0.02886491,0.31528770
-1.58179090,1.80444625,0.99514210,0.16837438,0.32645199,1.08955631,0.00180818,0.11058356,0.02846337,0.31247643
-1.57578789,1.78281858,0.98352685,0.16594607,0.32143000,1.07744131,0.00191635,0.10894532,0.02799688,0.30904642
-1.56978489,1.75506083,0.96724259,0.16309983,0.31527909,1.06110592,0.00203421,0.10707290,0.02747117,0.30502027
-1.56378189,1.72162650,0.94653998,0.15987303,0.30808871,1.04085574,0.00216165,0.10499531,0.02689333,0.30043282
-1.55777889,1.68305301,0.92174361,0.15630898,0.29996322,1.01705292,0.00229822,0.10274347,0.02627133,0.29532883
-1.55177589,1.63994053,0.89324158,0.15245481,0.29101844,0.99010286,0.00244311,0.10034892,0.02561359,0.28976021
-1.54577289,1.59292993,0.86147349,0.14835945,0.28137784,0.96044020,0.00259511,0.09784257,0.02492852,0.28378311
-1.53976988,1.54268080,0.82691748,0.14407166,0.27116873,0.92851479,0.00275260,0.09525348,0.02422419,0.27745499
-1.53376688,1.48985039,0.79007659,0.13963820,0.26051858,0.89477825,0.00291361,0.09260787,0.02350791,0.27083184
-1.52776388,1.43507449,0.75146516,0.13510229,0.24955155,0.85967151,0.00307579,0.08992826,0.02278605,0.26396572
-1.52176088,1.37895085,0.71159564,0.13050238,0.23838535,0.82361385,0.00323649,0.08723291,0.02206379,0.25690273
-1.51575788,1.32202574,0.67096628,0.12587124,0.22712873,0.78699386,0.00339283,0.08453549,0.02134502,0.24968155
-1.50975488,1.26478416,0.63005022,0.12123546,0.21587941,0.75016247,0.00354176,0.08184499,0.02063236,0.24233256
-1.50375188,1.20764386,0.58928618,0.11661533,0.20472270,0.71342829,0.00368016,0.07916596,0.01992713,0.23487773
-1.49774887,1.15095316,0.54907105,0.11202507,0.19373078,0.67705535,0.00380496,0.07649894,0.01922953,0.22733098
-1.49174587,1.09499247,0.50975460,0.10747343,0.18296258,0.64126303,0.00391320,0.07384108,0.01853882,0.21969933
-1.48574287,1.03997905,0.47163623,0.10296452,0.17246422,0.60622810,0.00400220,0.07118700,0.01785351,0.21198439
-1.47973987,0.98607460,0.43496387,0.09849886,0.16227002,0.57208860,0.00406959,0.06852968,0.01717161,0.20418433
-1.47373687,0.93339491,0.39993463,0.09407462,0.15240385,0.53894908,0.00411344,0.06586143,0.01649097,0.19629612
