energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.26863432,0.99119138,0.00879955,0.21054745,0.01652244,0.22915730,0.58448194,0.00486654,0.23140069
-3.26263132,1.00710918,0.00848668,0.21258567,0.01608845,0.23711429,0.60066782,0.00504878,0.23116647
-3.25662831,1.02393633,0.00819277,0.21500259,0.01574084,0.24524189,0.61688353,0.00523597,0.23147315
-3.25062531,1.04130020,0.00792119,0.21770818,0.01548171,0.25338415,0.63281259,0.00542695,0.23230375
-3.24462231,1.05878171,0.00767479,0.22059943,0.01531045,0.26137525,0.64811631,0.00562041,0.23362755
-3.23861931,1.07592898,0.00745571,0.22356289,0.01522385,0.26904439,0.66244507,0.00581495,0.23540117
-3.23261631,1.09227311,0.00726543,0.22647768,0.01521628,0.27622107,0.67545080,0.00600913,0.23757028
-3.22661331,1.10734537,0.00710467,0.22921873,0.01527984,0.28274053,0.68680010,0.00620153,0.24007172
-3.22061031,1.12069530,0.00697343,0.23166039,0.01540476,0.28844933,0.69618753,0.00639074,0.24283611
-3.21460730,1.13190885,0.00687100,0.23368009,0.01557971,0.29321068,0.70334834,0.00657550,0.24579081
-3.20860430,1.14062590,0.00679605,0.23516204,0.01579230,0.29690933,0.70807024,0.00675469,0.24886315
-3.20260130,1.14655636,0.00674668,0.23600088,0.01602950,0.29945589,0.71020354,0.00692743,0.25198375
-3.19659830,1.14949413,0.00672059,0.23610511,0.01627821,0.30079033,0.70966914,0.00709311,0.25508981
-3.19059530,1.14932829,0.00671515,0.23540019,0.01652577,0.30088456,0.70646418,0.00725142,0.25812826
-3.18459230,1.14605104,0.00672757,0.23383121,0.01676050,0.29974391,0.70066484,0.00740246,0.26105858
-3.17858929,1.13976205,0.00675501,0.23136504,0.01697220,0.29740749,0.69242636,0.00754669,0.26385514
-3.17258629,1.13066891,0.00679478,0.22799192,0.01715265,0.29394748,0.68198023,0.00768501,0.26650897
-3.16658329,1.11908389,0.00684441,0.22372628,0.01729600,0.28946726,0.66962861,0.00781871,0.26902885
-3.16058029,1.10541702,0.00690181,0.21860704,0.01739917,0.28409860,0.65573646,0.00794951,0.27144170
-3.15457729,1.09016588,0.00696536,0.21269705,0.01746206,0.27799795,0.64072162,0.00807951,0.27379217
-3.14857429,1.07390262,0.00703400,0.20608202,0.01748778,0.27134206,0.62504341,0.00821115,0.27614151
-3.14257129,1.05725885,0.00710729,0.19886869,0.01748269,0.26432316,0.60919026,0.00834715,0.27856575
-3.13656828,1.04090899,0.00718546,0.19118260,0.01745637,0.25714382,0.59366699,0.00849046,0.28115328
-3.13056528,1.02555293,0.00726945,0.18316530,0.01742154,0.25001181,0.57898216,0.00864415,0.28400192
-3.12456228,1.01189867,0.00736086,0.17497127,0.01739374,0.24313511,0.56563626,0.00881138,0.28721571
-3.11855928,1.00064563,0.00746201,0.16676459,0.01739109,0.23671733,0.55411089,0.00899526,0.29090145
-3.11255628,0.99246934,0.00757586,0.15871549,0.01743384,0.23095365,0.54485956,0.00919877,0.29516530
-3.10655328,0.98800790,0.00770599,0.15099688,0.01754392,0.22602743,0.53830014,0.00942471,0.30010946
-3.10055028,0.98785066,0.00785654,0.14378101,0.01774440,0.22210766,0.53480929,0.00967562,0.30582918
-3.09454727,0.99252939,0.00803218,0.13723628,0.01805894,0.21934715,0.53471878,0.00995367,0.31241026
-3.08854427,1.00251207,0.00823801,0.13152433,0.01851124,0.21788162,0.53831363,0.01026065,0.31992699
-3.08254127,1.01819914,0.00847948,0.12679737,0.01912441,0.21782963,0.54583198,0.01059795,0.32844078
-3.07653827,1.03992223,0.00876234,0.12319596,0.01992043,0.21929319,0.55746642,0.01096650,0.33799943
-3.07053527,1.06794499,0.00909250,0.12084705,0.02091963,0.22235904,0.57336637,0.01136679,0.34863704
-3.06453227,1.10246574,0.00947598,0.11986235,0.02214012,0.22710052,0.59364144,0.01179887,0.36037460
-3.05852926,1.14362147,0.00991872,0.12033715,0.02359740,0.23357975,0.61836514,0.01226239,0.37322107
-3.05252626,1.19149292,0.01042649,0.12234927,0.02530389,0.24185008,0.64757890,0.01275665,0.38717501
-3.04652326,1.24611005,0.01100475,0.12595841,0.02726864,0.25195862,0.68129587,0.01328060,0.40222648
-3.04052026,1.30745773,0.01165846,0.13120560,0.02949699,0.26394869,0.71950447,0.01383294,0.41835925
-3.03451726,1.37548115,0.01239192,0.13811297,0.03199036,0.27786203,0.76217132,0.01441215,0.43555302
-3.02851426,1.45009059,0.01320859,0.14668351,0.03474610,0.29374069,0.80924357,0.01501651,0.45378560
-3.02251126,1.53116539,0.01411094,0.15690111,0.03775740,0.31162836,0.86065037,0.01564421,0.47303480
-3.01650825,1.61855682,0.01510019,0.16873056,0.04101321,0.33157116,0.91630366,0.01629332,0.49328009
-3.01050525,1.71208980,0.01617625,0.18211780,0.04449835,0.35361773,0.97609818,0.01696183,0.51450365
-3.00450225,1.81156341,0.01733747,0.19699020,0.04819356,0.37781862,1.03991077,0.01764767,0.53669094
-2.99849925,1.91675011,0.01858061,0.21325691,0.05207567,0.40422484,1.10759910,0.01834870,0.55983062
-2.99249625,2.02739395,0.01990068,0.23080952,0.05611786,0.43288573,1.17900000,0.01906268,0.58391375
-2.98649325,2.14320769,0.02129094,0.24952269,0.06028997,0.46384603,1.25392736,0.01978723,0.60893241
-2.98049025,2.26386928,0.02274290,0.26925510,0.06455883,0.49714231,1.33217002,0.02051981,0.63487764
-2.97448724,2.38901770,0.02424635,0.28985056,0.06888874,0.53279887,1.41348954,0.02125762,0.66173686
-2.96848424,2.51824874,0.02578953,0.31113938,0.07324198,0.57082317,1.49761827,0.02199761,0.68949091
-2.96248124,2.65111083,0.02735927,0.33293992,0.07757937,0.61120101,1.58425767,0.02273637,0.71811075
-2.95647824,2.78710143,0.02894121,0.35506046,0.08186089,0.65389175,1.67307726,0.02347009,0.74755415
-2.95047524,2.92566439,0.03052010,0.37730130,0.08604641,0.69882369,1.76371420,0.02419456,0.77776248
-2.94447224,3.06618859,0.03208008,0.39945705,0.09009634,0.74588994,1.85577384,0.02490509,0.80865781
-2.93846923,3.20800839,0.03360509,0.42131922,0.09397245,0.79494501,1.94883125,0.02559655,0.84014063
-2.93246623,3.35040612,0.03507918,0.44267890,0.09763856,0.84580248,2.04243405,0.02626340,0.87208823
-2.92646323,3.49261703,0.03648692,0.46332971,0.10106133,0.89823388,2.13610652,0.02689969,0.90435414
-2.92046023,3.63383687,0.03781378,0.48307079,0.10421096,0.95196911,2.22935512,0.02749922,0.93676850
-2.91445723,3.77323216,0.03904647,0.50170991,0.10706184,1.00669846,2.32167557,0.02805556,0.96913972
-2.90845423,3.90995322,0.04017329,0.51906657,0.10959316,1.06207643,2.41256118,0.02856227,1.00125728
-2.90245123,4.04314964,0.04118440,0.53497510,0.11178936,1.11772722,2.50151258,0.02901299,1.03289561
-2.89644822,4.17198785,0.04207206,0.54928763,0.11364054,1.17325198,2.58804838,0.02940163,1.06381915
-2.89044522,4.29567021,0.04283079,0.56187694,0.11514263,1.22823739,2.67171652,0.02972259,1.09378814
-2.88444222,4.41345472,0.04345749,0.57263896,0.11629750,1.28226546,2.75210578,0.02997090,1.12256501
-2.87843922,4.52467461,0.04395145,0.58149506,0.11711284,1.33492403,2.82885692,0.03014240,1.14992113
-2.87243622,4.62875651,0.04431433,0.58839384,0.11760192,1.38581751,2.90167270,0.03023393,1.17564338
-2.86643322,4.72523628,0.04455001,0.59331240,0.11778312,1.43457730,2.97032622,0.03024345,1.19954039
-2.86043022,4.81377108,0.04466440,0.59625712,0.11767936,1.48087131,3.03466671,0.03017013,1.22144782
-2.85442721,4.89414697,0.04466521,0.59726362,0.11731735,1.52441206,3.09462225,0.03001443,1.24123262
-2.84842421,4.96628079,0.04456160,0.59639612,0.11672671,1.56496267,3.15019870,0.02977814,1.25879573
-2.84242121,5.03021592,0.04436383,0.59374596,0.11593906,1.60234057,3.20147468,0.02946431,1.27407311
-2.83641821,5.08611157,0.04408289,0.58942938,0.11498691,1.63641838,3.24859220,0.02907718,1.28703506
-2.83041521,5.13422564,0.04373006,0.58358447,0.11390273,1.66712195,3.29174318,0.02862212,1.29768368
-2.82441221,5.17489176,0.04331649,0.57636754,0.11271783,1.69442555,3.33115224,0.02810539,1.30604865
-2.81840920,5.20849143,0.04285285,0.56794871,0.11146149,1.71834450,3.36705635,0.02753401,1.31218162
-2.81240620,5.23542269,0.04234888,0.55850723,0.11016005,1.73892562,3.39968247,0.02691551,1.31614949
-2.80640320,5.25606710,0.04181316,0.54822631,0.10883622,1.75623603,3.42922427,0.02625770,1.31802710
-2.80040020,5.27075696,0.04125276,0.53728795,0.10750859,1.77035124,3.45581939,0.02556846,1.31788971
-2.79439720,5.27974503,0.04067313,0.52586787,0.10619126,1.78134310,3.47952874,0.02485550,1.31580599
-2.78839420,5.28317884,0.04007791,0.51413078,0.10489382,1.78926875,3.50031935,0.02412616,1.31183188
-2.78239120,5.28108152,0.03946899,0.50222614,0.10362142,1.79416109,3.51805215,0.02338725,1.30600599
-2.77638819,5.27334097,0.03884651,0.49028475,0.10237519,1.79602185,3.53247582,0.02264487,1.29834671
-2.77038519,5.25970840,0.03820906,0.47841624,0.10115280,1.79481764,3.54322763,0.02190440,1.28885156
-2.76438219,5.23980703,0.03755385,0.46670758,0.09994924,1.79047950,3.54984169,0.02117039,1.27749874
-2.75837919,5.21315092,0.03687709,0.45522267,0.09875773,1.78290601,3.55176463,0.02044659,1.26425097
-2.75237619,5.17917318,0.03617427,0.44400313,0.09757070,1.77197008,3.54837829,0.01973603,1.24906130
-2.74637319,5.13726236,0.03544053,0.43307005,0.09638090,1.75752887,3.53902836,0.01904103,1.23188073
-2.74037019,5.08680505,0.03467114,0.42242672,0.09518236,1.73943643,3.52305775,0.01836343,1.21266696
-2.73436718,5.02723227,0.03386179,0.41206213,0.09397136,1.71755818,3.49984295,0.01770465,1.19139387
-2.72836418,4.95806705,0.03300901,0.40195496,0.09274724,1.69178640,3.46883133,0.01706586,1.16806086
-2.72236118,4.87897019,0.03211048,0.39207796,0.09151301,1.66205567,3.42957742,0.01644816,1.14270164
-2.71635818,4.78978154,0.03116529,0.38240228,0.09027569,1.62835724,3.38177607,0.01585271,1.11539157
-2.71035518,4.69055399,0.03017410,0.37290160,0.08904644,1.59075134,3.32529052,0.01528084,1.08625313
-2.70435218,4.58157821,0.02913930,0.36355580,0.08784034,1.54937666,3.26017369,0.01473412,1.05545903
-2.69834917,4.46339629,0.02806498,0.35435394,0.08667592,1.50445619,3.18668150,0.01421448,1.02323265
-2.69234617,4.33680327,0.02695691,0.34529636,0.08557441,1.45629910,3.10527726,0.01372413,0.98984559
-2.68634317,4.20283644,0.02582239,0.33639587,0.08455871,1.40529832,3.01662680,0.01326560,0.95561256
-2.68034017,4.06275257,0.02467004,0.32767789,0.08365224,1.35192395,2.92158449,0.01284164,0.92088361
-2.67433717,3.91799440,0.02350957,0.31917966,0.08287758,1.29671281,2.82117090,0.01245511,0.88603423
-2.66833417,3.77014795,0.02235148,0.31094846,0.08225508,1.24025455,2.71654301,0.01210888,0.85145381
-2.66233117,3.62089301,0.02120671,0.30303920,0.08180152,1.18317522,2.60895872,0.01180565,0.81753307
-2.65632816,3.47194931,0.02008639,0.29551127,0.08152880,1.12611892,2.49973717,0.01154778,0.78465112
-2.65032516,3.32502115,0.01900145,0.28842519,0.08144288,1.06972868,2.39021703,0.01133717,0.75316299
-2.64432216,3.18174332,0.01796241,0.28183899,0.08154289,1.01462739,2.28171468,0.01117511,0.72338804
-2.63831916,3.04363096,0.01697906,0.27580479,0.08182057,0.96139982,2.17548422,0.01106212,0.69560024
-2.63231616,2.91203578,0.01606032,0.27036573,0.08226011,0.91057651,2.07268128,0.01099790,0.67002042
-2.62631316,2.78811054,0.01521402,0.26555336,0.08283827,0.86262020,1.97433197,0.01098128,0.64681117
-2.62031016,2.67278336,0.01444687,0.26138583,0.08352494,0.81791555,1.88130844,0.01101017,0.62607446
-2.61430715,2.56674267,0.01376432,0.25786679,0.08428401,0.77676228,1.79431192,0.01108167,0.60785205
-2.60830415,2.47043324,0.01317061,0.25498530,0.08507462,0.73937209,1.71386351,0.01119206,0.59212863
-2.60230115,2.38406286,0.01266877,0.25271645,0.08585264,0.70586925,1.64030315,0.01133700,0.57883732
-2.59629815,2.30761897,0.01226068,0.25102295,0.08657234,0.67629471,1.57379617,0.01151166,0.56786737
-2.59029515,2.24089389,0.01194713,0.24985730,0.08718819,0.65061324,1.51434686,0.01171089,0.55907327
-2.58429215,2.18351700,0.01172789,0.24916462,0.08765668,0.62872335,1.46181814,0.01192943,0.55228496
-2.57828914,2.13499180,0.01160183,0.24888583,0.08793804,0.61046908,1.41595590,0.01216212,0.54731845
-2.57228614,2.09473589,0.01156694,0.24896098,0.08799791,0.59565325,1.37641680,0.01240411,0.54398622
-2.56628314,2.06212149,0.01162040,0.24933260,0.08780859,0.58405131,1.34279790,0.01265104,0.54210696
-2.56028014,2.03651461,0.01175866,0.24994881,0.08735019,0.57542523,1.31466650,0.01289922,0.54151401
-2.55427714,2.01731078,0.01197739,0.25076605,0.08661130,0.56953664,1.29158889,0.01314571,0.54206225
-2.54827414,2.00396570,0.01227153,0.25175118,0.08558934,0.56615874,1.27315645,0.01338850,0.54363302
-2.54227114,1.99601959,0.01263527,0.25288306,0.08429050,0.56508646,1.25900798,0.01362644,0.54613708
-2.53626813,1.99311421,0.01306203,0.25415320,0.08272937,0.56614441,1.24884730,0.01385936,0.54951527
-2.53026513,1.99500197,0.01354446,0.25556585,0.08092815,0.56919249,1.24245535,0.01408792,0.55373730
-2.52426213,2.00154719,0.01407442,0.25713721,0.07891568,0.57412879,1.23969655,0.01431357,0.55879857
-2.51825913,2.01271959,0.01464302,0.25889396,0.07672618,0.58088992,1.24051904,0.01453842,0.56471536
-2.51225613,2.02858076,0.01524063,0.26087126,0.07439786,0.58944875,1.24494920,0.01476506,0.57151883
-2.50625313,2.04926447,0.01585697,0.26311023,0.07197146,0.59980974,1.25308078,0.01499637,0.57924806
-2.50025013,2.07495214,0.01648123,0.26565502,0.06948885,0.61200215,1.26505938,0.01523534,0.58794266
-2.49424712,2.10584465,0.01710219,0.26854979,0.06699160,0.62607143,1.28106306,0.01548485,0.59763521
-2.48824412,2.14213214,0.01770842,0.27183547,0.06451979,0.64206923,1.30128022,0.01574749,0.60834411
-2.48224112,2.18396315,0.01828851,0.27554676,0.06211090,0.66004248,1.32588590,0.01602536,0.62006703
-2.47623812,2.23141482,0.01883126,0.27970919,0.05979901,0.68002201,1.35501760,0.01631990,0.63277528
-2.47023512,2.28446532,0.01932601,0.28433653,0.05761418,0.70201125,1.38875190,0.01663180,0.64640946
-2.46423212,2.34297009,0.01976282,0.28942865,0.05558204,0.72597549,1.42708306,0.01696087,0.66087643
-2.45822911,2.40664273,0.02013280,0.29496979,0.05372365,0.75183228,1.46990459,0.01730600,0.67604783
-2.45222611,2.47504182,0.02042830,0.30092741,0.05205553,0.77944333,1.51699483,0.01766514,0.69176014
-2.44622311,2.54756402,0.02064313,0.30725163,0.05058991,0.80860851,1.56800718,0.01803537,0.70781636
-2.44022011,2.62344429,0.02077272,0.31387521,0.04933500,0.83906218,1.62246571,0.01841291,0.72398910
-2.43421711,2.70176307,0.02081428,0.32071427,0.04829547,0.87047228,1.67976635,0.01879325,0.74002527
-2.42821411,2.78146063,0.02076679,0.32766946,0.04747291,0.90244234,1.73918390,0.01917133,0.75565181
-2.42221111,2.86135806,0.02063107,0.33462790,0.04686632,0.93451651,1.79988461,0.01954164,0.77058273
-2.41620810,2.94018435,0.02040970,0.34146549,0.04647256,0.96618759,1.86094400,0.01989844,0.78452681
-2.41020510,3.01660857,0.02010693,0.34804988,0.04628680,0.99690802,1.92136937,0.02023597,0.79719603
-2.40420210,3.08927622,0.01972849,0.35424375,0.04630284,1.02610334,1.98012600,0.02054859,0.80831423
-2.39819910,3.15684807,0.01928144,0.35990849,0.04651340,1.05318787,2.03616617,0.02083103,0.81762578
-2.39219610,3.21804039,0.01877389,0.36490805,0.04691030,1.07758201,2.08845981,0.02107854,0.82490400
-2.38619310,3.27166462,0.01821480,0.36911296,0.04748463,1.09873040,2.13602547,0.02128706,0.82995884
-2.38019010,3.31666505,0.01761365,0.37240421,0.04822677,1.11612044,2.17796032,0.02145334,0.83264374
-2.37418709,3.35215295,0.01698026,0.37467709,0.04912646,1.12930008,2.21346804,0.02157505,0.83286117
-2.36818409,3.37743551,0.01632448,0.37584454,0.05017284,1.13789436,2.24188327,0.02165086,0.83056678
-2.36218109,3.39203854,0.01565597,0.37584016,0.05135444,1.14161974,2.26269159,0.02168047,0.82577187
-2.35617809,3.39572185,0.01498402,0.37462055,0.05265934,1.14029566,2.27554441,0.02166458,0.81854407
-2.35017509,3.38848670,0.01431734,0.37216702,0.05407528,1.13385272,2.28026790,0.02160495,0.80900628
-2.34417209,3.37057495,0.01366396,0.36848641,0.05558990,1.12233697,2.27686586,0.02150424,0.79733366
-2.33816908,3.34246015,0.01303115,0.36361125,0.05719109,1.10591033,2.26551645,0.02136603,0.78374911
-2.33216608,3.30483100,0.01242530,0.35759893,0.05886746,1.08484677,2.24656303,0.02119466,0.76851707
-2.32616308,3.25856793,0.01185197,0.35053024,0.06060883,1.05952462,2.22049973,0.02099515,0.75193619
-2.32016008,3.20471409,0.01131585,0.34250704,0.06240690,1.03041530,2.18795240,0.02077314,0.73433098
-2.31415708,3.14444193,0.01082086,0.33364944,0.06425590,0.99806898,2.14965603,0.02053470,0.71604284
-2.30815408,3.07901702,0.01037014,0.32409238,0.06615332,0.96309768,2.10642966,0.02028633,0.69742086
-2.30215108,3.00976057,0.00996620,0.31398190,0.06810055,0.92615683,2.05914986,0.02003476,0.67881269
-2.29614807,2.93801214,0.00961096,0.30347125,0.07010352,0.88792573,2.00872398,0.01978697,0.66055577
-2.29014507,2.86509401,0.00930586,0.29271691,0.07217311,0.84908805,1.95606421,0.01955004,0.64296934
-2.28414207,2.79227826,0.00905194,0.28187469,0.07432545,0.81031283,1.90206333,0.01933108,0.62634732
-2.27813907,2.72075771,0.00884992,0.27109610,0.07658195,0.77223687,1.84757295,0.01913720,0.61095228
-2.27213607,2.65162111,0.00870027,0.26052503,0.07896904,0.73544900,1.79338484,0.01897539,0.59701060
-2.26613307,2.58583328,0.00860325,0.25029483,0.08151759,0.70047667,1.74021565,0.01885244,0.58470888
-2.26013007,2.52422009,0.00855891,0.24052583,0.08426202,0.66777521,1.68869525,0.01877484,0.57419152
-2.25412706,2.46745835,0.00856715,0.23132343,0.08723906,0.63771992,1.63935872,0.01874867,0.56555944
-2.24812406,2.41607022,0.00862765,0.22277652,0.09048624,0.61060096,1.59264180,0.01877946,0.55886981
-2.24212106,2.37042181,0.00873989,0.21495653,0.09404007,0.58662110,1.54887950,0.01887205,0.55413670
-2.23611806,2.33072553,0.00890302,0.20791685,0.09793406,0.56589599,1.50830773,0.01903041,0.55133251
-2.23011506,2.29704558,0.00911592,0.20169262,0.10219667,0.54845679,1.47106731,0.01925749,0.55039002
-2.22411206,2.26930630,0.00937701,0.19630097,0.10684918,0.53425487,1.43721018,0.01955504,0.55120505
-2.21810905,2.24730286,0.00968428,0.19174154,0.11190369,0.52316822,1.40670749,0.01992344,0.55363955
-2.21210605,2.23071405,0.01003520,0.18799728,0.11736138,0.51500927,1.37945896,0.02036158,0.55752520
-2.20610305,2.21911690,0.01042667,0.18503559,0.12321101,0.50953378,1.35530364,0.02086673,0.56266734
-2.20010005,2.21200295,0.01085499,0.18280963,0.12942788,0.50645053,1.33403146,0.02143446,0.56884935
-2.19409705,2.20879597,0.01131587,0.18125988,0.13597330,0.50543160,1.31539557,0.02205865,0.57583744
-2.18809405,2.20887109,0.01180443,0.18031595,0.14279460,0.50612286,1.29912514,0.02273149,0.58338577
-2.18209105,2.21157492,0.01231526,0.17989854,0.14982573,0.50815454,1.28493851,0.02344358,0.59124198
-2.17608804,2.21624659,0.01284245,0.17992157,0.15698842,0.51115175,1.27255624,0.02418409,0.59915304
-2.17008504,2.22223915,0.01337973,0.18029448,0.16419397,0.51474460,1.26171409,0.02494098,0.60687122
-2.16408204,2.22894089,0.01392053,0.18092459,0.17134545,0.51857779,1.25217522,0.02570125,0.61416025
-2.15807904,2.23579590,0.01445815,0.18171952,0.17834034,0.52231962,1.24374151,0.02645126,0.62080131
-2.15207604,2.24232315,0.01498585,0.18258960,0.18507347,0.52566997,1.23626346,0.02717711,0.62659879
-2.14607304,2.24813334,0.01549702,0.18345018,0.19144012,0.52836732,1.22964826,0.02786495,0.63138546
-2.14007004,2.25294263,0.01598531,0.18422381,0.19733908,0.53019451,1.22386555,0.02850142,0.63502696
-2.13406703,2.25658250,0.01644475,0.18484216,0.20267571,0.53098308,1.21895057,0.02907396,0.63742527
-2.12806403,2.25900516,0.01686990,0.18524765,0.20736463,0.53061617,1.21500432,0.02957120,0.63852098
-2.12206103,2.26028391,0.01725591,0.18539475,0.21133216,0.52902974,1.21219057,0.02998325,0.63829432
-2.11605803,2.26060831,0.01759865,0.18525085,0.21451821,0.52621231,1.21072960,0.03030195,0.63676467
-2.11005503,2.26027410,0.01789475,0.18479671,0.21687774,0.52220293,1.21088885,0.03052111,0.63398875
-2.10405203,2.25966820,0.01814168,0.18402649,0.21838161,0.51708787,1.21297071,0.03063663,0.63005730
-2.09804902,2.25924944,0.01833775,0.18294738,0.21901687,0.51099580,1.21729790,0.03064658,0.62509071
-2.09204602,2.25952585,0.01848215,0.18157886,0.21878654,0.50409192,1.22419712,0.03055125,0.61923353
-2.08604302,2.26102981,0.01857496,0.17995159,0.21770886,0.49657128,1.23398161,0.03035307,0.61264831
-2.08004002,2.26429209,0.01861714,0.17810613,0.21581620,0.48865147,1.24693372,0.03005655,0.60550909
-2.07403702,2.26981652,0.01861054,0.17609150,0.21315352,0.48056516,1.26328816,0.02966811,0.59799481
-2.06803402,2.27805649,0.01855786,0.17396358,0.20977668,0.47255270,1.28321700,0.02919596,0.59028312
-2.06203102,2.28939472,0.01846266,0.17178364,0.20575059,0.46485511,1.30681734,0.02864981,0.58254487
-2.05602801,2.30412749,0.01832933,0.16961684,0.20114723,0.45770788,1.33410231,0.02804071,0.57493948
-2.05002501,2.32245416,0.01816309,0.16753096,0.19604383,0.45133550,1.36499599,0.02738078,0.56761161
-2.04402201,2.34447261,0.01796995,0.16559527,0.19052098,0.44594720,1.39933281,0.02668297,0.56068906
-2.03801901,2.37018087,0.01775667,0.16387961,0.18466103,0.44173376,1.43686138,0.02596082,0.55428207
-2.03201601,2.39948467,0.01753076,0.16245370,0.17854658,0.43886550,1.47725275,0.02522823,0.54848396
-2.02601301,2.43221040,0.01730037,0.16138660,0.17225917,0.43749136,1.52011265,0.02449920,0.54337284
-2.02001001,2.46812261,0.01707426,0.16074637,0.16587825,0.43773895,1.56499723,0.02378765,0.53901433
-2.01400700,2.50694468,0.01686170,0.16059972,0.15948023,0.43971532,1.61143132,0.02310718,0.53546496
-2.00800400,2.54838152,0.01667233,0.16101182,0.15313778,0.44350835,1.65892825,0.02247092,0.53277573
-2.00200100,2.59214241,0.01651605,0.16204593,0.14691921,0.44918833,1.70701023,0.02189128,0.53099578
-1.99599800,2.63796267,0.01640286,0.16376308,0.14088810,0.45680970,1.75522804,0.02137986,0.53017557
-1.98999500,2.68562250,0.01634266,0.16622142,0.13510284,0.46641253,1.80317889,0.02094723,0.53036935
-1.98399200,2.73496176,0.01634506,0.16947549,0.12961639,0.47802356,1.85052158,0.02060280,0.53163669
-1.97798899,2.78588954,0.01641920,0.17357523,0.12447604,0.49165679,1.89698794,0.02035469,0.53404275
-1.97198599,2.83838792,0.01657345,0.17856472,0.11972320,0.50731332,1.94239001,0.02020959,0.53765737
-1.96598299,2.89250931,0.01681527,0.18448073,0.11539325,0.52498051,1.98662249,0.02017268,0.54255272
-1.95997999,2.94836771,0.01715094,0.19135106,0.11151540,0.54463042,2.02966035,0.02024749,0.54879983
-1.95397699,3.00612402,0.01758535,0.19919281,0.10811254,0.56621772,2.07155177,0.02043585,0.55646400
-1.94797399,3.06596633,0.01812183,0.20801053,0.10520122,0.58967700,2.11240677,0.02073781,0.56559935
-1.94197099,3.12808627,0.01876196,0.21779441,0.10279159,0.61491990,2.15238223,0.02115163,0.57624296
-1.93596798,3.19265261,0.01950542,0.22851861,0.10088735,0.64183203,2.19166405,0.02167373,0.58840868
-1.92996498,3.25978373,0.02034989,0.24013980,0.09948581,0.67027010,2.23044752,0.02229872,0.60208132
-1.92396198,3.32952051,0.02129098,0.25259595,0.09857799,0.70005943,2.26891693,0.02301941,0.61721126
-1.91795898,3.40180103,0.02232218,0.26580565,0.09814867,0.73099197,2.30722549,0.02382694,0.63371007
-1.91195598,3.47643881,0.02343488,0.27966771,0.09817657,0.76282524,2.34547676,0.02471081,0.65144740
-1.90595298,3.55310572,0.02461840,0.29406145,0.09863456,0.79528220,2.38370835,0.02565905,0.67024928
-1.89994997,3.63132065,0.02586011,0.30884747,0.09948988,0.82805232,2.42187907,0.02665837,0.68989823
-1.89394697,3.71044495,0.02714557,0.32386908,0.10070438,0.86079389,2.45985992,0.02769436,0.71013503
-1.88794397,3.78968500,0.02845871,0.33895433,0.10223495,0.89313764,2.49742978,0.02875172,0.73066246
-1.88194097,3.86810226,0.02978204,0.35391862,0.10403379,0.92469177,2.53427577,0.02981451,0.75115073
-1.87593797,3.94463073,0.03109695,0.36856790,0.10604899,0.95504819,2.56999875,0.03086645,0.77124453
-1.86993497,4.01810138,0.03238403,0.38270242,0.10822503,0.98379004,2.60412356,0.03189120,0.79057152
-1.86393197,4.08727295,0.03362337,0.39612089,0.11050346,1.01050027,2.63611388,0.03287275,0.80875204
-1.85792896,4.15086813,0.03479498,0.40862499,0.11282370,1.03477109,2.66539114,0.03379572,0.82540944
-1.85192596,4.20761398,0.03587920,0.42002423,0.11512392,1.05621404,2.69135681,0.03464574,0.84018109
-1.84592296,4.25628514,0.03685707,0.43014078,0.11734216,1.07447044,2.71341720,0.03540982,0.85272926
-1.83991996,4.29574832,0.03771083,0.43881441,0.11941749,1.08922177,2.73100982,0.03607668,0.86275170
-1.83391696,4.32500629,0.03842427,0.44590722,0.12129133,1.10019983,2.74363024,0.03663711,0.86999153
-1.82791396,4.34323965,0.03898319,0.45130801,0.12290889,1.10719603,2.75085812,0.03708425,0.87424588
-1.82191096,4.34984461,0.03937578,0.45493620,0.12422061,1.11006959,2.75238148,0.03741387,0.87537313
-1.81590795,4.34446495,0.03959292,0.45674501,0.12518373,1.10875432,2.74801772,0.03762454,0.87329833
-1.80990495,4.32701658,0.03962851,0.45672391,0.12576372,1.10326334,2.73773050,0.03771779,0.86801657
-1.80390195,4.29770329,0.03947964,0.45490003,0.12593563,1.09369177,2.72164131,0.03769814,0.85959419
-1.79789895,4.25702251,0.03914677,0.45133856,0.12568531,1.08021687,2.70003490,0.03757307,0.84816761
-1.79189595,4.20576028,0.03863371,0.44614191,0.12501036,1.06309562,2.67335806,0.03735288,0.83393991
-1.78589295,4.14497506,0.03794762,0.43944776,0.12392079,1.04265954,2.64221121,0.03705041,0.81717516
-1.77988994,4.07597054,0.03709883,0.43142586,0.12243932,1.01930698,2.60733293,0.03668077,0.79819060
-1.77388694,4.00025792,0.03610060,0.42227370,0.12060124,0.99349281,2.56957764,0.03626084,0.77734714
-1.76788394,3.91950887,0.03496876,0.41221112,0.11845396,0.96571598,2.52988719,0.03580880,0.75503819
-1.76188094,3.83550076,0.03372128,0.40147409,0.11605599,0.93650527,2.48925719,0.03534350,0.73167760
-1.75587794,3.75005623,0.03237780,0.39030776,0.11347556,0.90640376,2.44869967,0.03488389,0.70768677
