energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.73336668,3.49862984,1.06544527,2.20012880,0.01862091,0.21134311,0.00492597,0.75242348,0.40140446,0.20595111
-4.72736368,3.64836200,1.11939877,2.28477225,0.02008643,0.22184330,0.00530518,0.78890795,0.42405729,0.21655366
-4.72136068,3.79736320,1.16995025,2.37131452,0.02157384,0.23164286,0.00568477,0.82399681,0.44621457,0.22669417
-4.71535768,3.94401899,1.21622250,2.45900922,0.02307382,0.24056973,0.00606104,0.85722254,0.46761778,0.23621285
-4.70935468,4.08674985,1.25739689,2.54709550,0.02457674,0.24846340,0.00643024,0.88814749,0.48802163,0.24495689
-4.70335168,4.22404749,1.29273875,2.63481132,0.02607271,0.25518003,0.00678864,0.91637614,0.50720076,0.25278464
-4.69734867,4.35450632,1.32162047,2.72140415,0.02755169,0.26059718,0.00713264,0.94156577,0.52495565,0.25956937
-4.69134567,4.47684888,1.34354126,2.80613912,0.02900347,0.26461777,0.00745878,0.96343513,0.54111750,0.26520264
-4.68534267,4.58994426,1.35814258,2.88830416,0.03041775,0.26717329,0.00776388,0.98177070,0.55555181,0.26959701
-4.67933967,4.69281933,1.36521864,2.96721263,0.03178410,0.26822596,0.00804501,0.99643028,0.56816056,0.27268817
-4.67333667,4.78466255,1.36472133,3.04220364,0.03309205,0.26776976,0.00829958,1.00734377,0.57888282,0.27443615
-4.66733367,4.86482126,1.35675962,3.11264063,0.03433105,0.26583038,0.00852535,1.01451123,0.58769382,0.27482587
-4.66133067,4.93279308,1.34159321,3.17790916,0.03549057,0.26246396,0.00872045,1.01799838,0.59460257,0.27386684
-4.65532766,4.98821310,1.31962113,3.23741461,0.03656013,0.25775483,0.00888338,1.01792977,0.59964819,0.27159207
-4.64932466,5.03083819,1.29136555,3.29058073,0.03752940,0.25181227,0.00901304,1.01448022,0.60289530,0.26805635
-4.64332166,5.06053033,1.25745204,3.33684998,0.03838835,0.24476650,0.00910866,1.00786501,0.60442854,0.26333397
