energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.08854427,0.60572544,0.53225541,0.24448392,0.00002492,0.01193857,0.00126483,0.23173880,0.08928998,0.08207998
-3.08254127,0.63370423,0.56161759,0.25624068,0.00002670,0.01361626,0.00131050,0.23968363,0.09550864,0.08448280
-3.07653827,0.66610586,0.59525072,0.27000878,0.00002874,0.01543184,0.00135800,0.24962906,0.10230019,0.08712268
-3.07053527,0.70332920,0.63370252,0.28611504,0.00003111,0.01737974,0.00140871,0.26147675,0.10969069,0.09003050
-3.06453227,0.74577153,0.67753694,0.30490132,0.00003387,0.01945160,0.00146418,0.27509359,0.11770232,0.09323905
-3.05852926,0.79381689,0.72731991,0.32671775,0.00003712,0.02163635,0.00152608,0.29031175,0.12635167,0.09678160
-3.05252626,0.84782345,0.78360338,0.35191480,0.00004093,0.02392035,0.00159615,0.30692994,0.13564800,0.10069023
-3.04652326,0.90811033,0.84690774,0.38083433,0.00004538,0.02628759,0.00167620,0.32471599,0.14559156,0.10499425
-3.04052026,0.97494410,0.91770320,0.41379963,0.00005059,0.02872008,0.00176796,0.34341073,0.15617206,0.10971840
-3.03451726,1.04852545,0.99639065,0.45110486,0.00005663,0.03119832,0.00187309,0.36273309,0.16736734,0.11488132
-3.02851426,1.12897628,1.08328248,0.49300393,0.00006360,0.03370173,0.00199306,0.38238640,0.17914231,0.12049402
-3.02251126,1.21632770,1.17858387,0.53969912,0.00007161,0.03620935,0.00212915,0.40206553,0.19144822,0.12655865
-3.01650825,1.31050904,1.28237532,0.59132983,0.00008073,0.03870033,0.00228232,0.42146464,0.20422234,0.13306739
-3.01050525,1.41133835,1.39459681,0.64796171,0.00009105,0.04115460,0.00245319,0.44028523,0.21738798,0.14000181
-3.00450225,1.51851463,1.51503429,0.70957650,0.00010266,0.04355342,0.00264200,0.45824407,0.23085490,0.14733236
-2.99849925,1.63161197,1.64330901,0.77606315,0.00011561,0.04587983,0.00284857,0.47508065,0.24452021,0.15501834
-2.99249625,1.75007593,1.77887018,0.84721034,0.00012998,0.04811912,0.00307224,0.49056385,0.25826956,0.16300810
-2.98649325,1.87322239,1.92099146,0.92270105,0.00014581,0.05025902,0.00331192,0.50449739,0.27197870,0.17123962
-2.98049025,2.00023903,2.06877167,1.00210937,0.00016314,0.05228993,0.00356606,0.51672394,0.28551545,0.17964137
-2.97448724,2.13018974,2.22113985,1.08489999,0.00018199,0.05420480,0.00383264,0.52712757,0.29874179,0.18813346
-2.96848424,2.26202204,2.37686510,1.17043057,0.00020239,0.05599907,0.00410929,0.53563463,0.31151633,0.19662901
-2.96248124,2.39457770,2.53457100,1.25795729,0.00022433,0.05767031,0.00439325,0.54221285,0.32369687,0.20503574
-2.95647824,2.52660655,2.69275468,1.34664351,0.00024781,0.05921781,0.00468146,0.54686892,0.33514310,0.21325770
-2.95047524,2.65678348,2.84981011,1.43557183,0.00027281,0.06064211,0.00497067,0.54964475,0.34571936,0.22119718
-2.94447224,2.78372855,3.00405546,1.52375903,0.00029930,0.06194441,0.00525745,0.55061250,0.35529736,0.22875658
-2.93846923,2.90602986,3.15376361,1.61017404,0.00032724,0.06312599,0.00553833,0.54986886,0.36375893,0.23584045
-2.93246623,3.02226885,3.29719541,1.69375824,0.00035658,0.06418764,0.00580986,0.54752892,0.37099852,0.24235738
-2.92646323,3.13104748,3.43263457,1.77344774,0.00038728,0.06512918,0.00606872,0.54371983,0.37692553,0.24822191
-2.92046023,3.23101666,3.55842333,1.84819692,0.00041927,0.06594904,0.00631177,0.53857480,0.38146646,0.25335631
-2.91445723,3.32090515,3.67299789,1.91700257,0.00045249,0.06664397,0.00653614,0.53222759,0.38456656,0.25769217
-2.90845423,3.39954799,3.77492234,1.97892786,0.00048687,0.06720892,0.00673932,0.52480779,0.38619123,0.26117191
-2.90245123,3.46591364,3.86292017,2.03312515,0.00052232,0.06763702,0.00691918,0.51643710,0.38632691,0.26374988
-2.89644822,3.51912872,3.93590228,2.07885709,0.00055878,0.06791980,0.00707403,0.50722664,0.38498149,0.26539335
-2.89044522,3.55849960,3.99299046,2.11551498,0.00059615,0.06804749,0.00720265,0.49727545,0.38218418,0.26608314
-2.88444222,3.58352980,4.03353575,2.14263383,0.00063434,0.06800949,0.00730429,0.48666990,0.37798488,0.26581390
-2.87843922,3.59393259,4.05713081,2.15990350,0.00067326,0.06779492,0.00737867,0.47548423,0.37245301,0.26459412
-2.87243622,3.58963813,4.06361620,2.16717551,0.00071279,0.06739324,0.00742598,0.46378169,0.36567584,0.26244577
-2.86643322,3.57079485,4.05308013,2.16446523,0.00075284,0.06679495,0.00744682,0.45161640,0.35775633,0.25940359
-2.86043022,3.53776484,4.02585201,2.15194927,0.00079326,0.06599223,0.00744218,0.43903547,0.34881061,0.25551408
-2.85442721,3.49111343,3.98248989,2.12995842,0.00083393,0.06497957,0.00741337,0.42608133,0.33896510,0.25083426
-2.84842421,3.43159326,3.92376247,2.09896619,0.00087469,0.06375431,0.00736200,0.41279399,0.32835347,0.24543010
-2.84242121,3.36012333,3.85062634,2.05957350,0.00091538,0.06231708,0.00728985,0.39921300,0.31711338,0.23937478
-2.83641821,3.27776393,3.76419936,2.01249018,0.00095579,0.06067206,0.00719887,0.38537914,0.30538326,0.23274687
-2.83041521,3.18568836,3.66573110,1.95851398,0.00099571,0.05882723,0.00709107,0.37133551,0.29329920,0.22562834
-2.82441221,3.08515234,3.55657146,1.89850784,0.00103491,0.05679426,0.00696847,0.35712822,0.28099196,0.21810265
-2.81840920,2.97746252,3.43813857,1.83337644,0.00107311,0.05458844,0.00683307,0.34280648,0.26858434,0.21025284
-2.81240620,2.86394496,3.31188688,1.76404275,0.00111000,0.05222836,0.00668673,0.32842227,0.25618889,0.20215970
-2.80640320,2.74591489,3.17927664,1.69142547,0.00114526,0.04973546,0.00653119,0.31402953,0.24390607,0.19390023
-2.80040020,2.62464867,3.04174545,1.61641817,0.00117851,0.04713353,0.00636803,0.29968313,0.23182289,0.18554624
-2.79439720,2.50135893,2.90068267,1.53987072,0.00120939,0.04444811,0.00619859,0.28543761,0.22001204,0.17716317
-2.78839420,2.37717343,2.75740743,1.46257359,0.00123746,0.04170580,0.00602404,0.27134581,0.20853157,0.16880933
-2.78239120,2.25311843,2.61315039,1.38524535,0.00126230,0.03893360,0.00584530,0.25745760,0.19742505,0.16053528
-2.77638819,2.13010666,2.46903968,1.30852367,0.00128348,0.03615825,0.00566310,0.24381872,0.18672221,0.15238369
-2.77038519,2.00893005,2.32609107,1.23295979,0.00130056,0.03340558,0.00547797,0.23046984,0.17643994,0.14438932
-2.76438219,1.89025711,2.18520217,1.15901642,0.00131313,0.03069992,0.00529028,0.21744590,0.16658373,0.13657939
-2.75837919,1.77463466,2.04715046,1.08706888,0.00132080,0.02806363,0.00510025,0.20477575,0.15714925,0.12897414
-2.75237619,1.66249335,1.91259491,1.01740895,0.00132322,0.02551667,0.00490802,0.19248215,0.14812424,0.12158755
-2.74637319,1.55415642,1.78208041,0.95025117,0.00132011,0.02307631,0.00471366,0.18058196,0.13949043,0.11442826
-2.74037019,1.44985090,1.65604481,0.88574098,0.00131125,0.02075690,0.00451721,0.16908672,0.13122543,0.10750057
-2.73436718,1.34972062,1.53482776,0.82396404,0.00129651,0.01856981,0.00431875,0.15800329,0.12330466,0.10080539
-2.72836418,1.25384002,1.41868078,0.76495640,0.00127584,0.01652338,0.00411838,0.14733475,0.11570302,0.09434133
-2.72236118,1.16222826,1.30777811,0.70871472,0.00124932,0.01462303,0.00391632,0.13708128,0.10839642,0.08810556
-2.71635818,1.07486278,1.20222762,0.65520620,0.00121712,0.01287143,0.00371285,0.12724105,0.10136305,0.08209471
-2.71035518,0.99169174,1.10208140,0.60437773,0.00117950,0.01126870,0.00350841,0.11781110,0.09458431,0.07630555
-2.70435218,0.91264501,1.00734570,0.55616404,0.00113684,0.00981270,0.00330354,0.10878807,0.08804553,0.07073552
-2.69834917,0.83764319,0.91798981,0.51049440,0.00108963,0.00849935,0.00309892,0.10016872,0.08173628,0.06538316
-2.69234617,0.76660473,0.83395367,0.46729797,0.00103842,0.00732292,0.00289533,0.09195039,0.07565045,0.06024829
-2.68634317,0.69945085,0.75515429,0.42650766,0.00098385,0.00627639,0.00269368,0.08413119,0.06978606,0.05533207
-2.68034017,0.63610858,0.68149076,0.38806250,0.00092659,0.00535177,0.00249492,0.07671007,0.06414486,0.05063696
-2.67433717,0.57651199,0.61284806,0.35190883,0.00086738,0.00454041,0.00230008,0.06968665,0.05873167,0.04616647
-2.66833417,0.52060196,0.54909977,0.31800032,0.00080694,0.00383327,0.00211019,0.06306104,0.05355374,0.04192492
-2.66233117,0.46832483,0.49010986,0.28629724,0.00074602,0.00322122,0.00192628,0.05683344,0.04861986,0.03791710
-2.65632816,0.41963028,0.43573386,0.25676507,0.00068533,0.00269520,0.00174934,0.05100382,0.04393964,0.03414790
-2.65032516,0.37446890,0.38581952,0.22937287,0.00062553,0.00224647,0.00158027,0.04557145,0.03952268,0.03062198
-2.64432216,0.33278963,0.34020727,0.20409156,0.00056726,0.00186674,0.00141991,0.04053458,0.03537786,0.02734349
-2.63831916,0.29453767,0.29873074,0.18089239,0.00051106,0.00154829,0.00126895,0.03589011,0.03151276,0.02431579
-2.63231616,0.25965281,0.26121732,0.15974572,0.00045740,0.00128406,0.00112797,0.03163333,0.02793318,0.02154134
-2.62631316,0.22806850,0.22748913,0.14062035,0.00040667,0.00106772,0.00099740,0.02775783,0.02464284,0.01902155
-2.62031016,0.19971183,0.19736420,0.12348324,0.00035918,0.00089372,0.00087754,0.02425542,0.02164319,0.01675691
-2.61430715,0.17450422,0.17065817,0.10830001,0.00031515,0.00075726,0.00076855,0.02111628,0.01893340,0.01474698
-2.60830415,0.15236302,0.14718625,0.09503579,0.00027470,0.00065434,0.00067045,0.01832908,0.01651046,0.01299065
-2.60230115,0.13320366,0.12676551,0.08365664,0.00023790,0.00058174,0.00058317,0.01588129,0.01436940,0.01148634
-2.59629815,0.11694241,0.10921736,0.07413129,0.00020474,0.00053694,0.00050652,0.01375950,0.01250360,0.01023229
-2.59029515,0.10349931,0.09437009,0.06643309,0.00017514,0.00051815,0.00044023,0.01194977,0.01090516,0.00922686
-2.58429215,0.09280132,0.08206134,0.06054204,0.00014897,0.00052421,0.00038399,0.01043806,0.00956526,0.00846877
-2.57828914,0.08478512,0.07214040,0.05644667,0.00012608,0.00055455,0.00033741,0.00921056,0.00847460,0.00795740
-2.57228614,0.07939965,0.06447006,0.05414572,0.00010627,0.00060913,0.00030013,0.00825407,0.00762369,0.00769297
-2.56628314,0.07660798,0.05892816,0.05364934,0.00008932,0.00068838,0.00027172,0.00755627,0.00700322,0.00767661
-2.56028014,0.07638841,0.05540838,0.05497976,0.00007500,0.00079308,0.00025181,0.00710591,0.00660427,0.00791042
-2.55427714,0.07873464,0.05382054,0.05817137,0.00006309,0.00092432,0.00024000,0.00689298,0.00641846,0.00839738
-2.54827414,0.08365495,0.05409012,0.06326999,0.00005335,0.00108338,0.00023594,0.00690870,0.00643801,0.00914111
-2.54227114,0.09117037,0.05615711,0.07033143,0.00004556,0.00127162,0.00023928,0.00714546,0.00665570,0.01014562
-2.53626813,0.10131173,0.05997418,0.07941930,0.00003951,0.00149039,0.00024971,0.00759669,0.00706475,0.01141482
-2.53026513,0.11411591,0.06550420,0.09060210,0.00003502,0.00174091,0.00026691,0.00825656,0.00765862,0.01295211
-2.52426213,0.12962122,0.07271728,0.10394968,0.00003190,0.00202417,0.00029057,0.00911974,0.00843070,0.01475973
-2.51825913,0.14786212,0.08158726,0.11952921,0.00002999,0.00234077,0.00032038,0.01018093,0.00937404,0.01683826
-2.51225613,0.16886370,0.09208809,0.13740078,0.00002916,0.00269086,0.00035601,0.01143456,0.01048096,0.01918592
-2.50625313,0.19263596,0.10418991,0.15761291,0.00002927,0.00307403,0.00039709,0.01287429,0.01174273,0.02179810
-2.50025013,0.21916831,0.11785531,0.18019805,0.00003021,0.00348918,0.00044321,0.01449267,0.01314925,0.02466689
-2.49424712,0.24842460,0.13303579,0.20516843,0.00003190,0.00393449,0.00049391,0.01628076,0.01468877,0.02778068
-2.48824412,0.28033905,0.14966855,0.23251240,0.00003423,0.00440736,0.00054865,0.01822780,0.01634774,0.03112408
-2.48224112,0.31481319,0.16767402,0.26219157,0.00003714,0.00490440,0.00060682,0.02032109,0.01811074,0.03467792
-2.47623812,0.35171434,0.18695398,0.29413884,0.00004056,0.00542141,0.00066776,0.02254578,0.01996049,0.03841954
-2.47023512,0.39087564,0.20739068,0.32825767,0.00004443,0.00595345,0.00073069,0.02488497,0.02187804,0.04232342
-2.46423212,0.43209789,0.22884689,0.36442253,0.00004869,0.00649490,0.00079482,0.02731979,0.02384314,0.04636196
-2.45822911,0.47515321,0.25116692,0.40248074,0.00005330,0.00703958,0.00085926,0.02982972,0.02583465,0.05050663
-2.45222611,0.51979048,0.27417884,0.44225560,0.00005819,0.00758090,0.00092310,0.03239290,0.02783117,0.05472941
-2.44622311,0.56574255,0.29769756,0.48355083,0.00006334,0.00811203,0.00098539,0.03498670,0.02981175,0.05900436
-2.44022011,0.61273479,0.32152892,0.52615610,0.00006870,0.00862608,0.00104521,0.03758825,0.03175670,0.06330948
-2.43421711,0.66049477,0.34547460,0.56985342,0.00007424,0.00911634,0.00110162,0.04017511,0.03364843,0.06762860
-2.42821411,0.70876265,0.36933755,0.61442414,0.00007992,0.00957647,0.00115377,0.04272592,0.03547234,0.07195340
-2.42221111,0.75730164,0.39292790,0.65965610,0.00008573,0.01000075,0.00120086,0.04522106,0.03721770,0.07628529
-2.41620810,0.80590810,0.41606893,0.70535057,0.00009166,0.01038427,0.00124220,0.04764331,0.03887838,0.08063720
-2.41020510,0.85442053,0.43860296,0.75132856,0.00009769,0.01072310,0.00127722,0.04997834,0.04045358,0.08503506
-2.40420210,0.90272703,0.46039675,0.79743597,0.00010383,0.01101449,0.00130552,0.05221519,0.04194827,0.08951891
-2.39819910,0.95077048,0.48134622,0.84354724,0.00011011,0.01125694,0.00132681,0.05434654,0.04337352,0.09414360
-2.39219610,0.99855103,0.50138019,0.88956706,0.00011654,0.01145031,0.00134103,0.05636885,0.04474657,0.09897882
-2.38619310,1.04612551,0.52046292,0.93542994,0.00012318,0.01159581,0.00134825,0.05828229,0.04609061,0.10410859
-2.38019010,1.09360347,0.53859523,0.98109743,0.00013007,0.01169600,0.00134876,0.06009055,0.04743428,0.10962994
-2.37418709,1.14113982,0.55581414,1.02655290,0.00013727,0.01175470,0.00134299,0.06180042,0.04881097,0.11565092
-2.36818409,1.18892412,0.57219092,1.07179414,0.00014487,0.01177682,0.00133155,0.06342122,0.05025771,0.12228785
-2.36218109,1.23716681,0.58782759,1.11682392,0.00015295,0.01176827,0.00131520,0.06496416,0.05181394,0.12966185
-2.35617809,1.28608298,0.60285200,1.16163905,0.00016159,0.01173564,0.00129480,0.06644148,0.05352001,0.13789472
-2.35017509,1.33587428,0.61741154,1.20621845,0.00017087,0.01168607,0.00127134,0.06786572,0.05541551,0.14710426
-2.34417209,1.38670984,0.63166593,1.25051106,0.00018089,0.01162690,0.00124586,0.06924880,0.05753754,0.15739924
-2.33816908,1.43870727,0.64577922,1.29442430,0.00019172,0.01156546,0.00121947,0.07060127,0.05991888,0.16887406
-2.33216608,1.49191471,0.65991142,1.33781388,0.00020341,0.01150882,0.00119326,0.07193162,0.06258627,0.18160341
-2.32616308,1.54629505,0.67421024,1.38047607,0.00021602,0.01146353,0.00116833,0.07324572,0.06555873,0.19563709
-2.32016008,1.60171353,0.68880319,1.42214279,0.00022956,0.01143543,0.00114575,0.07454644,0.06884616,0.21099530
-2.31415708,1.65792941,0.70379063,1.46248064,0.00024401,0.01142952,0.00112651,0.07583348,0.07244816,0.22766449
-2.30815408,1.71459275,0.71923999,1.50109396,0.00025935,0.01144978,0.00111154,0.07710341,0.07635314,0.24559424
-2.30215108,1.77124676,0.73518165,1.53753248,0.00027549,0.01149918,0.00110165,0.07835000,0.08053792,0.26469511
-2.29614807,1.82733601,0.75160662,1.57130335,0.00029232,0.01157965,0.00109758,0.07956461,0.08496768,0.28483788
-2.29014507,1.88222049,0.76846625,1.60188741,0.00030969,0.01169210,0.00109994,0.08073698,0.08959638,0.30585414
-2.28414207,1.93519526,0.78567415,1.62875914,0.00032740,0.01183658,0.00110925,0.08185595,0.09436768,0.32753849
-2.27813907,1.98551489,0.80311016,1.65140943,0.00034523,0.01201238,0.00112594,0.08291050,0.09921628,0.34965211
-2.27213607,2.03242183,0.82062634,1.66937019,0.00036293,0.01221822,0.00115032,0.08389067,0.10406961,0.37192801
-2.26613307,2.07517750,0.83805474,1.68223955,0.00038022,0.01245247,0.00118267,0.08478853,0.10885001,0.39407744
-2.26013007,2.11309449,0.85521661,1.68970641,0.00039680,0.01271328,0.00122321,0.08559913,0.11347706,0.41579757
-2.25412706,2.14556867,0.87193267,1.69157300,0.00041238,0.01299890,0.00127210,0.08632123,0.11787016,0.43678006
-2.24812406,2.17210921,0.88803393,1.68777407,0.00042664,0.01330772,0.00132951,0.08695790,0.12195119,0.45672012
-2.24212106,2.19236536,0.90337257,1.67839176,0.00043929,0.01363852,0.00139561,0.08751689,0.12564718,0.47532585
-2.23611806,2.20614831,0.91783233,1.66366505,0.00045007,0.01399051,0.00147059,0.08801071,0.12889275,0.49232738
-2.23011506,2.21344708,0.93133792,1.64399318,0.00045873,0.01436338,0.00155468,0.08845650,0.13163248,0.50748539
-2.22411206,2.21443753,0.94386285,1.61993277,0.00046507,0.01475730,0.00164814,0.08887558,0.13382277,0.52059868
-2.21810905,2.20948397,0.95543539,1.59218844,0.00046893,0.01517283,0.00175129,0.08929276,0.13543339,0.53151044
-2.21210605,2.19913305,0.96614217,1.56159742,0.00047022,0.01561082,0.00186447,0.08973547,0.13644853,0.54011285
-2.20610305,2.18410033,0.97612926,1.52910865,0.00046889,0.01607221,0.00198807,0.09023268,0.13686729,0.54634991
-2.20010005,2.16524988,0.98560047,1.49575725,0.00046497,0.01655781,0.00212251,0.09081375,0.13670368,0.55021824
-2.19409705,2.14356792,0.99481306,1.46263559,0.00045852,0.01706813,0.00226816,0.09150715,0.13598600,0.55176589
-2.18809405,2.12013164,1.00407065,1.43086199,0.00044970,0.01760309,0.00242540,0.09233935,0.13475581,0.55108918
-2.18209105,2.09607448,1.01371391,1.40154864,0.00043870,0.01816180,0.00259454,0.09333364,0.13306635,0.54832782
-2.17608804,2.07254950,1.02410904,1.37576968,0.00042577,0.01874243,0.00277578,0.09450920,0.13098068,0.54365834
-2.17008504,2.05069227,1.03563479,1.35453106,0.00041121,0.01934199,0.00296920,0.09588036,0.12856941,0.53728647
-2.16408204,2.03158474,1.04866821,1.33874294,0.00039533,0.01995633,0.00317473,0.09745604,0.12590834,0.52943851
-2.15807904,2.01622166,1.06357000,1.32919570,0.00037851,0.02058005,0.00339210,0.09923949,0.12307595,0.52035239
-2.15207604,2.00548053,1.08066981,1.32654016,0.00036112,0.02120663,0.00362082,0.10122833,0.12015091,0.51026866
-2.14607304,2.00009628,1.10025224,1.33127243,0.00034353,0.02182852,0.00386017,0.10341477,0.11720971,0.49942194
-2.14007004,2.00064119,1.12254395,1.34372361,0.00032613,0.02243734,0.00410920,0.10578607,0.11432449,0.48803314
-2.13406703,2.00751069,1.14770253,1.36405425,0.00030927,0.02302421,0.00436667,0.10832522,0.11156110,0.47630281
-2.12806403,2.02091502,1.17580746,1.39225341,0.00029331,0.02357996,0.00463112,0.11101172,0.10897753,0.46440592
-2.12206103,2.04087686,1.20685343,1.42814177,0.00027856,0.02409555,0.00490086,0.11382238,0.10662267,0.45248814
-2.11605803,2.06723434,1.24074636,1.47137849,0.00026529,0.02456234,0.00517396,0.11673222,0.10453544,0.44066380
-2.11005503,2.09964918,1.27730220,1.52147108,0.00025374,0.02497250,0.00544834,0.11971523,0.10274434,0.42901548
-2.10405203,2.13761915,1.31624837,1.57778776,0.00024411,0.02531922,0.00572176,0.12274510,0.10126732,0.41759515
-2.09804902,2.18049409,1.35722792,1.63957176,0.00023654,0.02559704,0.00599185,0.12579571,0.10011202,0.40642673
-2.09204602,2.22749487,1.39980609,1.70595701,0.00023111,0.02580198,0.00625621,0.12884156,0.09927634,0.39550972
-2.08604302,2.27773437,1.44347906,1.77598479,0.00022787,0.02593171,0.00651243,0.13185798,0.09874916,0.38482384
-2.08004002,2.33023978,1.48768451,1.84862103,0.00022680,0.02598555,0.00675811,0.13482115,0.09851141,0.37433416
-2.07403702,2.38397571,1.53181370,1.92277401,0.00022785,0.02596449,0.00699095,0.13770808,0.09853723,0.36399653
-2.06803402,2.43786744,1.57522467,1.99731226,0.00023092,0.02587105,0.00720878,0.14049638,0.09879523,0.35376306
-2.06203102,2.49082391,1.61725614,2.07108268,0.00023585,0.02570916,0.00740961,0.14316408,0.09924989,0.34358724
-2.05602801,2.54176015,1.65724186,2.14292865,0.00024245,0.02548396,0.00759163,0.14568944,0.09986294,0.33342861
-2.05002501,2.58961892,1.69452501,2.21170835,0.00025051,0.02520153,0.00775333,0.14805080,0.10059477,0.32325665
-2.04402201,2.63339130,1.72847242,2.27631307,0.00025977,0.02486872,0.00789342,0.15022665,0.10140576,0.31305397
-2.03801901,2.67213615,1.75848820,2.33568557,0.00026996,0.02449283,0.00801095,0.15219570,0.10225765,0.30281847
-2.03201601,2.70499844,1.78402684,2.38883837,0.00028079,0.02408146,0.00810526,0.15393730,0.10311475,0.29256467
-2.02601301,2.73122606,1.80460531,2.43487173,0.00029197,0.02364225,0.00817605,0.15543193,0.10394501,0.28232410
-2.02001001,2.75018533,1.81981412,2.47299119,0.00030318,0.02318277,0.00822333,0.15666191,0.10472109,0.27214491
-2.01400700,2.76137477,1.82932726,2.50252427,0.00031414,0.02271036,0.00824748,0.15761228,0.10542117,0.26209066
-2.00800400,2.76443709,1.83291071,2.52293595,0.00032456,0.02223206,0.00824919,0.15827166,0.10602962,0.25223868
-2.00200100,2.75916907,1.83042961,2.53384264,0.00033418,0.02175457,0.00822952,0.15863325,0.10653751,0.24267781
-1.99599800,2.74552922,1.82185378,2.53502402,0.00034276,0.02128423,0.00818980,0.15869567,0.10694289,0.23350594
-1.98999500,2.72364286,1.80726165,2.52643240,0.00035010,0.02082705,0.00813171,0.15846375,0.10725089,0.22482739
-1.98399200,2.69380442,1.78684244,2.50819925,0.00035603,0.02038870,0.00805719,0.15794902,0.10747357,0.21675017
-1.97798899,2.65647686,1.76089652,2.48063843,0.00036043,0.01997458,0.00796841,0.15717005,0.10762959,0.20938350
-1.97198599,2.61228793,1.72983389,2.44424592,0.00036324,0.01958979,0.00786779,0.15615235,0.10774364,0.20283540
-1.96598299,2.56202338,1.69417079,2.39969592,0.00036444,0.01923923,0.00775792,0.15492802,0.10784575,0.19721069
-1.95997999,2.50661710,1.65452434,2.34783313,0.00036407,0.01892752,0.00764152,0.15353504,0.10797040,0.19260930
-1.95397699,2.44713827,1.61160541,2.28966137,0.00036222,0.01865907,0.00752143,0.15201621,0.10815555,0.18912502
-1.94797399,2.38477574,1.56620951,2.22632861,0.00035906,0.01843796,0.00740053,0.15041790,0.10844159,0.18684465
-1.94197099,2.32082000,1.51920600,2.15910871,0.00035478,0.01826799,0.00728172,0.14878849,0.10887029,0.18584763
-1.93596798,2.25664291,1.47152558,2.08938015,0.00034965,0.01815259,0.00716786,0.14717681,0.10948376,0.18620600
-1.92996498,2.19367559,1.42414623,2.01860210,0.00034399,0.01809475,0.00706175,0.14563045,0.11032349,0.18798476
-1.92396198,2.13338478,1.37807766,1.94828826,0.00033813,0.01809705,0.00696609,0.14419416,0.11142952,0.19124233
-1.91795898,2.07724800,1.33434449,1.87997901,0.00033247,0.01816153,0.00688344,0.14290846,0.11283968,0.19603133
-1.91195598,2.02672771,1.29396826,1.81521205,0.00032742,0.01828977,0.00681619,0.14180831,0.11458902,0.20239917
-1.90595298,1.98324479,1.25794836,1.75549225,0.00032341,0.01848281,0.00676654,0.14092220,0.11670939,0.21038862
-1.89994997,1.94815137,1.22724230,1.70226102,0.00032089,0.01874117,0.00673650,0.14027147,0.11922904,0.22003794
-1.89394697,1.92270340,1.20274525,1.65686554,0.00032027,0.01906490,0.00672784,0.13986993,0.12217239,0.23138069
-1.88794397,1.90803296,1.18526931,1.62052859,0.00032199,0.01945358,0.00674209,0.13972379,0.12555973,0.24444478
-1.88194097,1.90512063,1.17552287,1.59431925,0.00032642,0.01990633,0.00678053,0.13983190,0.12940701,0.25925094
-1.87593797,1.91476826,1.17409029,1.57912503,0.00033392,0.02042184,0.00684415,0.14018612,0.13372543,0.27581031
-1.86993497,1.93757254,1.18141256,1.57562630,0.00034479,0.02099833,0.00693362,0.14077191,0.13852099,0.29412129
-1.86393197,1.97390005,1.19776946,1.58427339,0.00035924,0.02163358,0.00704930,0.14156901,0.14379385,0.31416565
-1.85792896,2.02386453,1.22326382,1.60526740,0.00037742,0.02232477,0.00719117,0.14255212,0.14953756,0.33590399
-1.85192596,2.08730736,1.25780880,1.63854552,0.00039941,0.02306849,0.00735878,0.14369162,0.15573812,0.35927082
-1.84592296,2.16378248,1.30111874,1.68377159,0.00042515,0.02386055,0.00755123,0.14495423,0.16237292,0.38416951
-1.83991996,2.25254681,1.35270453,1.74033307,0.00045453,0.02469585,0.00776714,0.14630352,0.16940971,0.41046746
-1.83391696,2.35255763,1.41187428,1.80734499,0.00048728,0.02556830,0.00800458,0.14770050,0.17680553,0.43799181
-1.82791396,2.46247814,1.47773976,1.88366178,0.00052307,0.02647059,0.00826105,0.14910399,0.18450594,0.46652623
-1.82191096,2.58069219,1.54922935,1.96789737,0.00056144,0.02739414,0.00853350,0.15047109,0.19244438,0.49580912
-1.81590795,2.70532914,1.62510766,2.05845386,0.00060183,0.02832901,0.00881826,0.15175760,0.20054211,0.52553356
-1.80990495,2.83429914,1.70400181,2.15355860,0.00064361,0.02926389,0.00911115,0.15291853,0.20870855,0.55534945
-1.80390195,2.96533898,1.78443423,2.25130920,0.00068606,0.03018616,0.00940747,0.15390867,0.21684235,0.58486794
-1.79789895,3.09606758,1.86486105,2.34972552,0.00072842,0.03108205,0.00970211,0.15468338,0.22483304,0.61366828
-1.79189595,3.22405023,1.94371537,2.44680714,0.00076987,0.03193687,0.00998964,0.15519942,0.23256344,0.64130709
-1.78589295,3.34686940,2.01945382,2.54059463,0.00080960,0.03273537,0.01026448,0.15541611,0.23991273,0.66732979
-1.77988994,3.46219986,2.09060478,2.62923219,0.00084681,0.03346212,0.01052102,0.15529645,0.24676011,0.69128386
-1.77388694,3.56788508,2.15581634,2.71102936,0.00088072,0.03410207,0.01075380,0.15480855,0.25298886,0.71273341
-1.76788394,3.66201156,2.21390195,2.78451885,0.00091063,0.03464106,0.01095774,0.15392695,0.25849070,0.73127450
-1.76188094,3.74297762,2.26388153,2.84850799,0.00093592,0.03506636,0.01112827,0.15263404,0.26317025,0.74655041
-1.75587794,3.80955310,2.30501604,2.90212099,0.00095608,0.03536730,0.01126153,0.15092131,0.26694924,0.75826611
-1.74987494,3.86092662,2.33683357,2.94482972,0.00097072,0.03553576,0.01135453,0.14879045,0.26977026,0.76620128
-1.74387194,3.89673762,2.35914549,2.97647113,0.00097962,0.03556666,0.01140527,0.14625416,0.27159995,0.77022093
-1.73786893,3.91709082,2.37205138,2.99724987,0.00098268,0.03545825,0.01141284,0.14333658,0.27243119,0.77028315
-1.73186593,3.92255187,2.37593231,3.00772554,0.00097997,0.03521244,0.01137745,0.14007333,0.27228423,0.76644346
-1.72586293,3.91412344,2.37143225,3.00878462,0.00097174,0.03483480,0.01130042,0.13651111,0.27120668,0.75885538
