energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,W_p_up,W_d_up
-4.47523762,1.25157615,0.02570837,0.35840003,0.09877185,0.00000000,0.39744520,0.64212573
-4.46923462,1.23599442,0.02625144,0.35634741,0.09329049,0.00000000,0.38057399,0.63391779
-4.46323162,1.22194136,0.02663299,0.35476980,0.08879805,0.00000000,0.36688694,0.62606830
-4.45722861,1.20864550,0.02684148,0.35341970,0.08517156,0.00000000,0.35587679,0.61825873
-4.45122561,1.19551017,0.02686960,0.35210343,0.08230708,0.00000000,0.34709132,0.61025649
-4.44522261,1.18213480,0.02671442,0.35068796,0.08012138,0.00000000,0.34014364,0.60192471
-4.43921961,1.16832744,0.02637742,0.34910511,0.07855271,0.00000000,0.33471922,0.59322773
-4.43321661,1.15410828,0.02586440,0.34735328,0.07756064,0.00000000,0.33057966,0.58423189
-4.42721361,1.13970425,0.02518518,0.34549654,0.07712508,0.00000000,0.32756334,0.57510186
-4.42121061,1.12553528,0.02435320,0.34366122,0.07724457,0.00000000,0.32558305,0.56609275
-4.41520760,1.11219282,0.02338504,0.34203033,0.07793388,0.00000000,0.32462103,0.55753834
-4.40920460,1.10041188,0.02229979,0.34083579,0.07922120,0.00000000,0.32472161,0.54983607
-4.40320160,1.09103766,0.02111839,0.34034905,0.08114492,0.00000000,0.32598180,0.54342942
-4.39719860,1.08498827,0.01986298,0.34087026,0.08375017,0.00000000,0.32854038,0.53878856
-4.39119560,1.08321507,0.01855613,0.34271650,0.08708532,0.00000000,0.33256582,0.53638996
-4.38519260,1.08666204,0.01722025,0.34620941,0.09119852,0.00000000,0.33824351,0.53669580
-4.37918959,1.09622584,0.01587691,0.35166272,0.09613449,0.00000000,0.34576277,0.54013411
-4.37318659,1.11271787,0.01454633,0.35936998,0.10193151,0.00000000,0.35530413,0.54708020
-4.36718359,1.13682970,0.01324691,0.36959295,0.10861896,0.00000000,0.36702732,0.55784019
-4.36118059,1.16910302,0.01199487,0.38255108,0.11621525,0.00000000,0.38106031,0.57263715
-4.35517759,1.20990493,0.01080402,0.39841220,0.12472634,0.00000000,0.39748999,0.59160028
-4.34917459,1.25940952,0.00968559,0.41728495,0.13414486,0.00000000,0.41635459,0.61475748
-4.34317159,1.31758600,0.00864819,0.43921298,0.14444982,0.00000000,0.43763823,0.64203152
-4.33716858,1.38419378,0.00769789,0.46417114,0.15560685,0.00000000,0.46126785,0.67323982
-4.33116558,1.45878458,0.00683829,0.49206387,0.16756906,0.00000000,0.48711254,0.70809783
-4.32516258,1.54071115,0.00607077,0.52272561,0.18027829,0.00000000,0.51498529,0.74622576
-4.31915958,1.62914246,0.00539471,0.55592339,0.19366681,0.00000000,0.54464721,0.78715842
-4.31315658,1.72308456,0.00480777,0.59136143,0.20765934,0.00000000,0.57581397,0.83035778
-4.30715358,1.82140643,0.00430619,0.62868763,0.22217520,0.00000000,0.60816422,0.87522774
