energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,1.72268169,0.01128677,0.04447533,0.29277630,0.86663890,0.04737905,0.78443464
-4.29514757,1.73620963,0.01104758,0.04671506,0.30538730,0.87682011,0.04805752,0.78771011
-4.28914457,1.75951703,0.01085914,0.04922039,0.32065156,0.89120299,0.04915537,0.79578510
-4.28314157,1.79302539,0.01072814,0.05196888,0.33851364,0.91019947,0.05067314,0.80869683
-4.27713857,1.83698866,0.01065997,0.05493233,0.35887628,0.93415474,0.05260485,0.82639943
-4.27113557,1.89147647,0.01065850,0.05807702,0.38159983,0.96333158,0.05493790,0.84876190
-4.26513257,1.95636069,0.01072597,0.06136407,0.40650265,0.99789566,0.05765305,0.87556781
-4.25912956,2.03130601,0.01086293,0.06475005,0.43336222,1.03790247,0.06072464,0.90651690
-4.25312656,2.11576501,0.01106821,0.06818777,0.46191737,1.08328640,0.06412089,0.94122869
-4.24712356,2.20897850,0.01133892,0.07162720,0.49187138,1.13385270,0.06780435,0.97924811
-4.24112056,2.30998127,0.01167051,0.07501663,0.52289610,1.18927261,0.07173246,1.02005315
-4.23511756,2.41761385,0.01205697,0.07830384,0.55463697,1.24908246,0.07585826,1.06306440
-4.22911456,2.53054010,0.01249092,0.08143754,0.58671899,1.31268670,0.08013115,1.10765645
-4.22311156,2.64727071,0.01296387,0.08436869,0.61875336,1.37936538,0.08449777,1.15317085
-4.21710855,2.76619223,0.01346647,0.08705196,0.65034496,1.44828597,0.08890294,1.19893037
-4.21110555,2.88560122,0.01398882,0.08944711,0.68110019,1.51851952,0.09329064,1.24425433
-4.20510255,3.00374281,0.01452076,0.09152025,0.71063534,1.58906089,0.09760506,1.28847457
-4.19909955,3.11885259,0.01505221,0.09324506,0.73858499,1.65885249,0.10179165,1.33095166
-4.19309655,3.22920102,0.01557353,0.09460372,0.76461047,1.72681116,0.10579816,1.37109093
-4.18709355,3.33313884,0.01607582,0.09558769,0.78840800,1.79185716,0.10957569,1.40835788
-4.18109055,3.42914219,0.01655126,0.09619821,0.80971638,1.85294449,0.11307967,1.44229249
-4.17508754,3.51585587,0.01699340,0.09644655,0.82832386,1.90909143,0.11627082,1.47252191
-4.16908454,3.59213324,0.01739740,0.09635392,0.84407405,1.95941030,0.11911593,1.49877113
-4.16308154,3.65707101,0.01776027,0.09595112,0.85687054,2.00313505,0.12158862,1.52087113
-4.15707854,3.71003757,0.01808100,0.09527784,0.86668001,2.03964565,0.12366986,1.53876412
-4.15107554,3.75069337,0.01836071,0.09438171,0.87353370,2.06848826,0.12534842,1.55250556
-4.14507254,3.77900212,0.01860263,0.09331708,0.87752693,2.08938989,0.12662100,1.56226254
-4.13906953,3.79523196,0.01881215,0.09214355,0.87881666,2.10226705,0.12749228,1.56830857
-4.13306653,3.79994596,0.01899667,0.09092426,0.87761702,2.10722760,0.12797463,1.57101450
-4.12706353,3.79398182,0.01916550,0.08972408,0.87419277,2.10456545,0.12808766,1.57083580
-4.12106053,3.77842105,0.01932963,0.08860769,0.86885088,2.09474827,0.12785754,1.56829634
-4.11505753,3.75454839,0.01950146,0.08763753,0.86193047,2.07839834,0.12731604,1.56396918
-4.10905453,3.72380275,0.01969447,0.08687184,0.85379121,2.05626720,0.12649947,1.55845481
-4.10305153,3.68772142,0.01992289,0.08636278,0.84480086,2.02920518,0.12544743,1.55235766
-4.09704852,3.64787963,0.02020126,0.08615460,0.83532216,1.99812692,0.12420142,1.54626173
-4.09104552,3.60582802,0.02054400,0.08628208,0.82569970,1.96397443,0.12280345,1.54070623
-4.08504252,3.56303059,0.02096499,0.08676924,0.81624741,1.92767936,0.12129457,1.53616242
-4.07903952,3.52080608,0.02147709,0.08762830,0.80723699,1.89012610,0.11971355,1.53301256
-4.07303652,3.48027525,0.02209167,0.08885905,0.79888809,1.85211757,0.11809559,1.53153201
-4.06703352,3.44231688,0.02281821,0.09044864,0.79136051,1.81434525,0.11647126,1.53187550
-4.06103052,3.40753432,0.02366383,0.09237169,0.78474892,1.77736482,0.11486560,1.53406821
-4.05502751,3.37623456,0.02463298,0.09459093,0.77908031,1.74157874,0.11329753,1.53800227
-4.04902451,3.34842069,0.02572706,0.09705820,0.77431436,1.70722631,0.11177953,1.54343900
-4.04302151,3.32379823,0.02694418,0.09971586,0.77034675,1.67438190,0.11031756,1.55001691
-4.03701851,3.30179511,0.02827901,0.10249849,0.76701513,1.64296106,0.10891137,1.55726519
-4.03101551,3.28159421,0.02972261,0.10533496,0.76410762,1.61273433,0.10755500,1.56462218
-4.02501251,3.26217689,0.03126246,0.10815065,0.76137334,1.58334772,0.10623758,1.57145807
-4.01900950,3.24237533,0.03288252,0.11086983,0.75853450,1.55434875,0.10494431,1.57710071
-4.01300650,3.22093110,0.03456346,0.11341805,0.75529939,1.52521670,0.10365763,1.58086348
-4.00700350,3.19655699,0.03628287,0.11572452,0.75137571,1.49539515,0.10235846,1.58207388
-4.00100050,3.16799919,0.03801573,0.11772432,0.74648371,1.46432546,0.10102750,1.58010157
-3.99499750,3.13409689,0.03973480,0.11936045,0.74036836,1.43147914,0.09964653,1.57438462
-3.98899450,3.09383647,0.04141128,0.12058550,0.73281017,1.39638762,0.09819960,1.56445282
-3.98299150,3.04639805,0.04301534,0.12136308,0.72363431,1.35866810,0.09667421,1.54994711
-3.97698849,2.99119250,0.04451691,0.12166881,0.71271750,1.31804414,0.09506215,1.53063437
-3.97098549,2.92788758,0.04588637,0.12149087,0.69999275,1.27436040,0.09336037,1.50641707
-3.96498249,2.85642247,0.04709528,0.12083025,0.68545168,1.22759087,0.09157144,1.47733766
-3.95897949,2.77701071,0.04811720,0.11970048,0.66914464,1.17784067,0.08970388,1.44357753
-3.95297649,2.69013194,0.04892833,0.11812708,0.65117864,1.12534157,0.08777230,1.40545113
-3.94697349,2.59651351,0.04950826,0.11614657,0.63171350,1.07044182,0.08579720,1.36339541
-3.94097049,2.49710327,0.04984049,0.11380530,0.61095638,1.01359127,0.08380462,1.31795552
-3.93496748,2.39303539,0.04991301,0.11115801,0.58915514,0.95532255,0.08182562,1.26976741
-3.92896448,2.28559099,0.04971861,0.10826614,0.56659083,0.89622975,0.07989548,1.21953827
-3.92296148,2.17615562,0.04925519,0.10519616,0.54356968,0.83694554,0.07805290,1.16802558
-3.91695848,2.06617558,0.04852585,0.10201773,0.52041496,0.77811818,0.07633891,1.11601570
-3.91095548,1.95711466,0.04753884,0.09880188,0.49745883,0.72038918,0.07479581,1.06430280
-3.90495248,1.85041319,0.04630740,0.09561926,0.47503466,0.66437287,0.07346601,1.01366870
-3.89894947,1.74745036,0.04484941,0.09253848,0.45346977,0.61063841,0.07239079,0.96486427
-3.89294647,1.64951115,0.04318695,0.08962449,0.43307887,0.55969489,0.07160914,0.91859285
-3.88694347,1.55775827,0.04134569,0.08693723,0.41415816,0.51197988,0.07115662,0.87549591
-3.88094047,1.47320977,0.03935427,0.08453036,0.39698022,0.46785146,0.07106420,0.83614121
-3.87493747,1.39672220,0.03724351,0.08245023,0.38178969,0.42758383,0.07135731,0.80101358
-3.86893447,1.32897949,0.03504564,0.08073507,0.36879956,0.39136610,0.07205498,0.77050813
-3.86293147,1.27048693,0.03279354,0.07941435,0.35818831,0.35930405,0.07316906,0.74492606
-3.85692846,1.22157007,0.03051990,0.07850841,0.35009754,0.33142441,0.07470375,0.72447270
-3.85092546,1.18237785,0.02825648,0.07802831,0.34463029,0.30768100,0.07665519,0.70925767
-3.84492246,1.15288937,0.02603347,0.07797583,0.34184986,0.28796248,0.07901135,0.69929694
-3.83891946,1.13292366,0.02387882,0.07834377,0.34177914,0.27210101,0.08175204,0.69451656
-3.83291646,1.12215193,0.02181779,0.07911632,0.34440039,0.25988137,0.08484923,0.69475776
-3.82691346,1.12011151,0.01987248,0.08026975,0.34965551,0.25105022,0.08826743,0.69978326
-3.82091046,1.12622115,0.01806158,0.08177306,0.35744668,0.24532515,0.09196439,0.70928444
-3.81490745,1.13979708,0.01640017,0.08358888,0.36763751,0.24240314,0.09589181,0.72288927
-3.80890445,1.16006953,0.01489961,0.08567439,0.38005456,0.24196838,0.09999631,0.74017081
-3.80290145,1.18619925,0.01356757,0.08798231,0.39448937,0.24369926,0.10422038,0.76065598
-3.79689845,1.21729399,0.01240811,0.09046193,0.41070098,0.24727455,0.10850348,0.78383458
-3.79089545,1.25242460,0.01142189,0.09306008,0.42841889,0.25237870,0.11278311,0.80916853
-3.78489245,1.29064079,0.01060631,0.09572218,0.44734669,0.25870637,0.11699594,0.83610097
-3.77888944,1.33098632,0.00995587,0.09839315,0.46716612,0.26596623,0.12107888,0.86406551
-3.77288644,1.37251383,0.00946241,0.10101834,0.48754184,0.27388416,0.12497012,0.89249536
-3.76688344,1.41429916,0.00911550,0.10354439,0.50812669,0.28220593,0.12861017,0.92083237
-3.76088044,1.45545521,0.00890272,0.10592002,0.52856756,0.29069943,0.13194274,0.94853607
-3.75487744,1.49514538,0.00881008,0.10809680,0.54851184,0.29915662,0.13491566,0.97509248
-3.74887444,1.53259641,0.00882232,0.11002984,0.56761417,0.30739507,0.13748165,1.00002283
-3.74287144,1.56711073,0.00892332,0.11167846,0.58554366,0.31525931,0.13959910,1.02289195
-3.73686843,1.59807788,0.00909640,0.11300687,0.60199122,0.32262183,0.14123274,1.04331635
-3.73086543,1.62498501,0.00932468,0.11398470,0.61667682,0.32938385,0.14235419,1.06097162
-3.72486243,1.64742600,0.00959144,0.11458764,0.62935660,0.33547563,0.14294257,1.07559921
-3.71885943,1.66510884,0.00988040,0.11479793,0.63982936,0.34085635,0.14298486,1.08701202
-3.71285643,1.67786097,0.01017604,0.11460480,0.64794234,0.34551356,0.14247632,1.09509879
-3.70685343,1.68563207,0.01046389,0.11400488,0.65359591,0.34946189,0.14142065,1.09982684
-3.70085043,1.68849392,0.01073076,0.11300246,0.65674692,0.35274121,0.13983012,1.10124297
-3.69484742,1.68663710,0.01096496,0.11160959,0.65741051,0.35541406,0.13772546,1.09947222
-3.68884442,1.68036417,0.01115651,0.10984612,0.65566016,0.35756228,0.13513566,1.09471435
-3.68284142,1.67007936,0.01129723,0.10773941,0.65162588,0.35928312,0.13209746,1.08723793
-3.67683842,1.65627482,0.01138087,0.10532391,0.64549046,0.36068459,0.12865476,1.07737202
-3.67083542,1.63951353,0.01140314,0.10264056,0.63748385,0.36188045,0.12485773,1.06549566
-3.66483242,1.62040963,0.01136167,0.09973582,0.62787580,0.36298477,0.12076173,1.05202529
-3.65882941,1.59960639,0.01125597,0.09666064,0.61696694,0.36410647,0.11642613,1.03740062
-3.65282641,1.57775300,0.01108728,0.09346913,0.60507862,0.36534392,0.11191287,1.02206928
-3.64682341,1.55548076,0.01085844,0.09021709,0.59254197,0.36677994,0.10728494,1.00647095
-3.64082041,1.53337982,0.01057366,0.08696045,0.57968641,0.36847739,0.10260487,0.99102161
-3.63481741,1.51197753,0.01023830,0.08375360,0.56682828,0.37047560,0.09793309,0.97609848
-3.62881441,1.49171917,0.00985861,0.08064775,0.55425998,0.37278788,0.09332643,0.96202646
-3.62281141,1.47295216,0.00944149,0.07768931,0.54224002,0.37540016,0.08883667,0.94906651
-3.61680840,1.45591442,0.00899420,0.07491848,0.53098448,0.37827098,0.08450930,0.93740670
-3.61080540,1.44072729,0.00852413,0.07236793,0.52066026,0.38133275,0.08038246,0.92715624
-3.60480240,1.42739357,0.00803853,0.07006181,0.51138028,0.38449431,0.07648619,0.91834272
-3.59879940,1.41580056,0.00754439,0.06801501,0.50320090,0.38764464,0.07284186,0.91091282
-3.59279640,1.40572790,0.00704817,0.06623282,0.49612172,0.39065747,0.06946203,0.90473628
-3.58679340,1.39685991,0.00655576,0.06471083,0.49008752,0.39339671,0.06635058,0.89961302
-3.58079040,1.38880163,0.00607231,0.06343534,0.48499240,0.39572222,0.06350307,0.89528298
-3.57478739,1.38109784,0.00560221,0.06238399,0.48068584,0.39749577,0.06090749,0.89143825
-3.56878439,1.37325399,0.00514909,0.06152676,0.47698033,0.39858682,0.05854520,0.88773679
-3.56278139,1.36475804,0.00471576,0.06082732,0.47366029,0.39887776,0.05639200,0.88381715
-3.55677839,1.35510229,0.00430434,0.06024445,0.47049168,0.39826850,0.05441951,0.87931346
-3.55077539,1.34380397,0.00391623,0.05973380,0.46723217,0.39667999,0.05259646,0.87387010
-3.54477239,1.33042397,0.00355226,0.05924957,0.46364105,0.39405673,0.05089012,0.86715522
-3.53876938,1.31458271,0.00321270,0.05874637,0.45948883,0.39036802,0.04926769,0.85887282
-3.53276638,1.29597277,0.00289742,0.05818084,0.45456583,0.38560808,0.04769753,0.84877274
-3.52676338,1.27436790,0.00260592,0.05751332,0.44868968,0.37979495,0.04615037,0.83665832
-3.52076038,1.24962814,0.00233744,0.05670918,0.44171131,0.37296849,0.04460028,0.82239154
-3.51475738,1.22170128,0.00209102,0.05573998,0.43351941,0.36518750,0.04302541,0.80589561
-3.50875438,1.19062071,0.00186560,0.05458432,0.42404313,0.35652625,0.04140862,0.78715504
-3.50275138,1.15650028,0.00166002,0.05322837,0.41325304,0.34707073,0.03973777,0.76621337
-3.49674837,1.11952646,0.00147312,0.05166612,0.40116055,0.33691470,0.03800582,0.74316902
-3.49074537,1.07994864,0.00130375,0.04989922,0.38781575,0.32615600,0.03621078,0.71816931
-3.48474237,1.03806798,0.00115081,0.04793664,0.37330395,0.31489315,0.03435534,0.69140341
-3.47873937,0.99422569,0.00101324,0.04579397,0.35774123,0.30322247,0.03244644,0.66309437
-3.47273637,0.94879117,0.00089009,0.04349255,0.34126910,0.29123596,0.03049470,0.63349081
-3.46673337,0.90215066,0.00078050,0.04105841,0.32404876,0.27901977,0.02851367,0.60285863
-3.46073037,0.85469682,0.00068372,0.03852113,0.30625506,0.26665352,0.02651913,0.57147303
-3.45472736,0.80681959,0.00059913,0.03591258,0.28807052,0.25421027,0.02452832,0.53961127
-3.44872436,0.75889858,0.00052621,0.03326575,0.26967967,0.24175720,0.02255918,0.50754623
-3.44272136,0.71129712,0.00046462,0.03061356,0.25126382,0.22935673,0.02062968,0.47554097
-3.43671836,0.66435792,0.00041416,0.02798779,0.23299652,0.21706810,0.01875718,0.44384448
-3.43071536,0.61840040,0.00037483,0.02541822,0.21503970,0.20494916,0.01695794,0.41268848
-3.42471236,0.57371946,0.00034682,0.02293178,0.19754074,0.19305832,0.01524667,0.38228527
-3.41870935,0.53058549,0.00033054,0.02055206,0.18063023,0.18145637,0.01363626,0.35282659
-3.41270635,0.48924543,0.00032664,0.01829887,0.16442069,0.17020825,0.01213760,0.32448334
-3.40670335,0.44992466,0.00033606,0.01618807,0.14900597,0.15938452,0.01075950,0.29740598
-3.40070035,0.41282934,0.00035998,0.01423149,0.13446132,0.14906253,0.00950875,0.27172554
-3.39469735,0.37814922,0.00039993,0.01243711,0.12084410,0.13932729,0.00839021,0.24755504
-3.38869435,0.34606047,0.00045773,0.01080928,0.10819494,0.13027187,0.00740700,0.22499115
-3.38269135,0.31672846,0.00053551,0.00934905,0.09653925,0.12199760,0.00656073,0.20411606
-3.37668834,0.29031046,0.00063573,0.00805466,0.08588897,0.11461382,0.00585179,0.18499938
-3.37068534,0.26695789,0.00076112,0.00692196,0.07624453,0.10823742,0.00527956,0.16770002
-3.36468234,0.24681830,0.00091468,0.00594490,0.06759677,0.10299209,0.00484269,0.15226797
-3.35867934,0.23003692,0.00109963,0.00511606,0.05992891,0.09900747,0.00453934,0.13874592
-3.35267634,0.21675769,0.00131932,0.00442708,0.05321842,0.09641803,0.00436735,0.12717077
-3.34667334,0.20712386,0.00157721,0.00386912,0.04743870,0.09536190,0.00432438,0.11757483
-3.34067034,0.20127814,0.00187671,0.00343321,0.04256065,0.09597962,0.00440797,0.10998696
-3.33466733,0.19936230,0.00222111,0.00311059,0.03855405,0.09841278,0.00461563,0.10443339
-3.32866433,0.20151648,0.00261347,0.00289302,0.03538868,0.10280260,0.00494472,0.10093840
-3.32266133,0.20787795,0.00305644,0.00277298,0.03303531,0.10928849,0.00539246,0.09952475
-3.31665833,0.21857961,0.00355218,0.00274386,0.03146644,0.11800648,0.00595575,0.10021396
-3.31065533,0.23374813,0.00410222,0.00280016,0.03065692,0.12908766,0.00663106,0.10302640
-3.30465233,0.25350188,0.00470729,0.00293756,0.03058433,0.14265643,0.00741425,0.10798121
-3.29864932,0.27794858,0.00536723,0.00315310,0.03122930,0.15882880,0.00830037,0.11509602
-3.29264632,0.30718289,0.00608091,0.00344528,0.03257567,0.17771051,0.00928355,0.12438662
-3.28664332,0.34128388,0.00684612,0.00381417,0.03461052,0.19939506,0.01035686,0.13586641
-3.28064032,0.38031244,0.00765955,0.00426156,0.03732416,0.22396170,0.01151214,0.14954573
-3.27463732,0.42430872,0.00851675,0.00479114,0.04071001,0.25147327,0.01274004,0.16543116
-3.26863432,0.47328958,0.00941216,0.00540862,0.04476444,0.28197401,0.01402991,0.18352461
-3.26263132,0.52724599,0.01033917,0.00612195,0.04948656,0.31548714,0.01536993,0.20382232
-3.25662831,0.58614055,0.01129020,0.00694147,0.05487789,0.35201253,0.01674716,0.22631381
-3.25062531,0.64990487,0.01225684,0.00788009,0.06094203,0.39152411,0.01814772,0.25098056
-3.24462231,0.71843692,0.01322997,0.00895341,0.06768427,0.43396732,0.01955696,0.27779473
-3.23861931,0.79159826,0.01419996,0.01017981,0.07511104,0.47925650,0.02095974,0.30671757
-3.23261631,0.86921111,0.01515682,0.01158043,0.08322934,0.52727219,0.02234064,0.33769777
-3.22661331,0.95105523,0.01609043,0.01317910,0.09204601,0.57785863,0.02368429,0.37066957
-3.22061031,1.03686461,0.01699073,0.01500205,0.10156691,0.63082121,0.02497561,0.40555081
-3.21460730,1.12632401,0.01784788,0.01707757,0.11179591,0.68592436,0.02620012,0.44224078
-3.20860430,1.21906549,0.01865245,0.01943539,0.12273379,0.74288962,0.02734414,0.48061799
-3.20260130,1.31466499,0.01939558,0.02210598,0.13437696,0.80139432,0.02839504,0.52053792
-3.19659830,1.41263919,0.02006910,0.02511953,0.14671603,0.86107093,0.02934142,0.56183081
-3.19059530,1.51244289,0.02066564,0.02850487,0.15973432,0.92150726,0.03017326,0.60429966
-3.18459230,1.61346722,0.02117874,0.03228810,0.17340626,0.98224763,0.03088199,0.64771844
-3.17858929,1.71503898,0.02160287,0.03649117,0.18769574,1.04279530,0.03146059,0.69183075
-3.17258629,1.81642141,0.02193351,0.04113033,0.20255458,1.10261616,0.03190362,0.73634909
-3.16658329,1.91681674,0.02216716,0.04621451,0.21792102,1.16114391,0.03220718,0.78095485
-3.16058029,2.01537093,0.02230139,0.05174382,0.23371846,1.21778665,0.03236894,0.82529915
-3.15457729,2.11118053,0.02233479,0.05770804,0.24985457,1.27193495,0.03238807,0.86900475
-3.14857429,2.20330227,0.02226703,0.06408546,0.26622066,1.32297134,0.03226524,0.91166911
-3.14257129,2.29076504,0.02209884,0.07084188,0.28269171,1.37028101,0.03200251,0.95286864
-3.13656828,2.37258445,0.02183200,0.07793002,0.29912686,1.41326356,0.03160335,0.99216424
-3.13056528,2.44777983,0.02146933,0.08528948,0.31537066,1.45134545,0.03107254,1.02910809
-3.12456228,2.51539317,0.02101471,0.09284699,0.33125497,1.48399292,0.03041616,1.06325162
-3.11855928,2.57450981,0.02047300,0.10051747,0.34660163,1.51072483,0.02964151,1.09415449
-3.11255628,2.62428017,0.01985008,0.10820540,0.36122582,1.53112515,0.02875708,1.12139449
-3.10655328,2.66394191,0.01915271,0.11580693,0.37494008,1.54485457,0.02777247,1.14457794
-3.10055028,2.69284185,0.01838856,0.12321238,0.38755891,1.55166081,0.02669832,1.16335043
-3.09454727,2.71045672,0.01756601,0.13030921,0.39890376,1.55138728,0.02554617,1.17740741
-3.08854427,2.71641200,0.01669414,0.13698526,0.40880823,1.54397964,0.02432838,1.18650431
-3.08254127,2.71049799,0.01578248,0.14313226,0.41712340,1.52949001,0.02305799,1.19046578
-3.07653827,2.69268247,0.01484097,0.14864933,0.42372286,1.50807856,0.02174852,1.18919355
-3.07053527,2.66311904,0.01387966,0.15344634,0.42850734,1.48001242,0.02041381,1.18267268
-3.06453227,2.62215090,0.01290864,0.15744707,0.43140870,1.44566175,0.01906785,1.17097567
-3.05852926,2.57030943,0.01193774,0.16059189,0.43239302,1.40549313,0.01772455,1.15426435
-3.05252626,2.50830762,0.01097644,0.16283990,0.43146258,1.36006032,0.01639758,1.13278926
-3.04652326,2.43702822,0.01003359,0.16417041,0.42865678,1.30999281,0.01510019,1.10688640
-3.04052026,2.35750695,0.00911732,0.16458366,0.42405162,1.25598227,0.01384505,1.07697154
-3.03451726,2.27091118,0.00823489,0.16410080,0.41775807,1.19876761,0.01264417,1.04353202
-3.02851426,2.17851488,0.00739253,0.16276305,0.40991914,1.13911877,0.01150874,1.00711650
-3.02251126,2.08167052,0.00659544,0.16063014,0.40070584,1.07782013,0.01044918,0.96832284
-3.01650825,1.98177896,0.00584767,0.15777815,0.39031230,1.01565379,0.00947507,0.92778470
-3.01050525,1.88025853,0.00515216,0.15429671,0.37895017,0.95338339,0.00859519,0.88615725
-3.00450225,1.77851410,0.00451077,0.15028595,0.36684263,0.89173891,0.00781765,0.84410255
-2.99849925,1.67790756,0.00392429,0.14585306,0.35421830,0.83140294,0.00714991,0.80227521
-2.99249625,1.57973045,0.00339256,0.14110887,0.34130525,0.77299883,0.00659898,0.76130872
-2.98649325,1.48517974,0.00291458,0.13616447,0.32832559,0.71708087,0.00617147,0.72180305
-2.98049025,1.39533743,0.00248860,0.13112805,0.31549060,0.66412696,0.00587378,0.68431379
-2.97448724,1.31115448,0.00211227,0.12610211,0.30299680,0.61453365,0.00571215,0.64934322
-2.96848424,1.23343945,0.00178275,0.12118109,0.29102305,0.56861372,0.00569276,0.61733344
-2.96248124,1.16285178,0.00149686,0.11644956,0.27972869,0.52659611,0.00582178,0.58866166
-2.95647824,1.09989975,0.00125119,0.11198087,0.26925274,0.48862821,0.00610529,0.56363770
-2.95047524,1.04494275,0.00104222,0.10783648,0.25971422,0.45478000,0.00654927,0.54250344
-2.94447224,0.99819742,0.00086641,0.10406573,0.25121326,0.42505012,0.00715941,0.52543418
-2.93846923,0.95974711,0.00072027,0.10070613,0.24383313,0.39937319,0.00794090,0.51254161
-2.93246623,0.92955404,0.00060047,0.09778404,0.23764268,0.37762835,0.00889817,0.50387807
-2.92646323,0.90747348,0.00050385,0.09531571,0.23269935,0.35964843,0.01003455,0.49944181
-2.92046023,0.89326929,0.00042746,0.09330856,0.22905220,0.34522959,0.01135191,0.49918306
-2.91445723,0.88663022,0.00036859,0.09176259,0.22674501,0.33414105,0.01285024,0.50301044
-2.90845423,0.88718635,0.00032480,0.09067191,0.22581912,0.32613458,0.01452721,0.51079759
-2.90245123,0.89452524,0.00029385,0.09002619,0.22631600,0.32095360,0.01637782,0.52238982
-2.89644822,0.90820718,0.00027379,0.08981212,0.22827915,0.31834158,0.01839397,0.53761046
-2.89044522,0.92777941,0.00026285,0.09001462,0.23175559,0.31804955,0.02056420,0.55626687
-2.88444222,0.95278869,0.00025947,0.09061797,0.23679655,0.31984261,0.02287341,0.57815594
-2.87843922,0.98279221,0.00026227,0.09160665,0.24345745,0.32350530,0.02530276,0.60306895
-2.87243622,1.01736634,0.00027003,0.09296600,0.25179715,0.32884559,0.02782968,0.63079565
-2.86643322,1.05611330,0.00028164,0.09468253,0.26187645,0.33569763,0.03042801,0.66112756
-2.86043022,1.09866523,0.00029613,0.09674408,0.27375577,0.34392297,0.03306826,0.69386022
-2.85442721,1.14468582,0.00031262,0.09913963,0.28749215,0.35341036,0.03571807,0.72879445
-2.84842421,1.19386926,0.00033030,0.10185887,0.30313559,0.36407412,0.03834278,0.76573637
-2.84242121,1.24593640,0.00034846,0.10489163,0.32072473,0.37585108,0.04090616,0.80449630
-2.83641821,1.30062848,0.00036642,0.10822699,0.34028207,0.38869619,0.04337119,0.84488629
-2.83041521,1.35769825,0.00038361,0.11185228,0.36180875,0.40257711,0.04570098,0.88671649
-2.82441221,1.41689915,0.00039949,0.11575201,0.38527913,0.41746778,0.04785973,0.92979039
-2.81840920,1.47797269,0.00041359,0.11990663,0.41063537,0.43334139,0.04981365,0.97389907
-2.81240620,1.54063495,0.00042552,0.12429138,0.43778216,0.45016308,0.05153189,1.01881480
-2.80640320,1.60456273,0.00043494,0.12887519,0.46658203,0.46788273,0.05298739,1.06428426
-2.80040020,1.66938032,0.00044162,0.13361972,0.49685135,0.48642824,0.05415766,1.11002203
-2.79439720,1.73464793,0.00044536,0.13847866,0.52835748,0.50569984,0.05502535,1.15570455
-2.78839420,1.79985255,0.00044608,0.14339726,0.56081737,0.52556562,0.05557872,1.20096541
-2.78239120,1.86440241,0.00044376,0.14831232,0.59389780,0.54585896,0.05581189,1.24539238
-2.77638819,1.92762578,0.00043847,0.15315253,0.62721765,0.56637791,0.05572498,1.28852666
-2.77038519,1.98877476,0.00043034,0.15783927,0.66035226,0.58688688,0.05532392,1.32986499
-2.76438219,2.04703458,0.00041960,0.16228792,0.69284002,0.60712071,0.05462027,1.36886470
-2.75837919,2.10153843,0.00040653,0.16640959,0.72419125,0.62679108,0.05363070,1.40495207
-2.75237619,2.15138774,0.00039145,0.17011322,0.75389903,0.64559508,0.05237648,1.43753388
-2.74637319,2.19567724,0.00037474,0.17330808,0.78145193,0.66322563,0.05088275,1.46601190
-2.74037019,2.23352396,0.00035684,0.17590651,0.80634811,0.67938335,0.04917781,1.48979996
-2.73436718,2.26409891,0.00033818,0.17782674,0.82811031,0.69378925,0.04729230,1.50834285
-2.72836418,2.28666001,0.00031921,0.17899581,0.84630116,0.70619757,0.04525840,1.52113628
-2.72236118,2.30058445,0.00030041,0.17935221,0.86053810,0.71640819,0.04310906,1.52774697
-2.71635818,2.30539894,0.00028221,0.17884841,0.87050722,0.72427777,0.04087723,1.52783174
-2.71035518,2.30080595,0.00026507,0.17745289,0.87597537,0.72972900,0.03859521,1.52115466
-2.70435218,2.28670429,0.00024939,0.17515168,0.87679982,0.73275735,0.03629404,1.50760117
-2.69834917,2.26320290,0.00023554,0.17194929,0.87293505,0.73343479,0.03400296,1.48718838
-2.69234617,2.23062655,0.00022387,0.16786906,0.86443617,0.73191017,0.03174903,1.46007067
-2.68634317,2.18951296,0.00021468,0.16295269,0.85145868,0.72840612,0.02955678,1.42654040
-2.68034017,2.14060111,0.00020821,0.15725924,0.83425468,0.72321235,0.02744796,1.38702324
-2.67433717,2.08481110,0.00020467,0.15086344,0.81316536,0.71667570,0.02544137,1.34206837
-2.66833417,2.02321621,0.00020419,0.14385341,0.78861032,0.70918729,0.02355279,1.29233377
-2.66233117,1.95700844,0.00020688,0.13632806,0.76107402,0.70116718,0.02179490,1.23856741
-2.65632816,1.88745906,0.00021278,0.12839404,0.73109001,0.69304744,0.02017734,1.18158492
-2.65032516,1.81587583,0.00022187,0.12016259,0.69922361,0.68525426,0.01870675,1.12224497
-2.64432216,1.74355909,0.00023408,0.11174637,0.66605387,0.67818993,0.01738689,1.06142333
-2.63831916,1.67175847,0.00024930,0.10325627,0.63215553,0.67221561,0.01621873,0.99998693
-2.63231616,1.60163233,0.00026736,0.09479856,0.59808180,0.66763567,0.01520067,0.93876885
-2.62631316,1.53421166,0.00028803,0.08647232,0.56434861,0.66468421,0.01432868,0.87854553
-2.62031016,1.47036983,0.00031103,0.07836729,0.53142102,0.66351462,0.01359652,0.82001689
-2.61430715,1.41079960,0.00033606,0.07056218,0.49970214,0.66419237,0.01299598,0.76379030
-2.60830415,1.35599787,0.00036275,0.06312351,0.46952504,0.66669154,0.01251710,0.71036872
-2.60230115,1.30625881,0.00039070,0.05610494,0.44114771,0.67089510,0.01214849,0.66014336
