energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.31565783,4.77872807,0.02078947,0.29795838,0.93760391,0.26464720,0.09461832,2.81814940,1.81084033,0.81803787
-5.30965483,4.88552687,0.01974250,0.28714219,0.93295555,0.28216113,0.10046751,2.90549508,1.80301045,0.82962406
-5.30365183,4.99530314,0.01883780,0.27744208,0.92942493,0.29929201,0.10640051,2.99314725,1.79657752,0.84253072
-5.29764882,5.10685862,0.01806068,0.26887156,0.92737288,0.31580751,0.11232315,3.08029927,1.79189377,0.85655163
-5.29164582,5.21888504,0.01739506,0.26142243,0.92713513,0.33148330,0.11813392,3.16610365,1.78927815,0.87145033
-5.28564282,5.33000670,0.01682397,0.25506595,0.92901363,0.34611014,0.12372642,3.24969885,1.78901328,0.88696839
-5.27963982,5.43882883,0.01633009,0.24975468,0.93326902,0.35950083,0.12899220,3.33023901,1.79134447,0.90283465
-5.27363682,5.54398906,0.01589629,0.24542486,0.94011426,0.37149673,0.13382384,3.40692485,1.79647984,0.91877494
-5.26763382,5.64420856,0.01550608,0.24199916,0.94970950,0.38197342,0.13811826,3.47903396,1.80459129,0.93452179
-5.26163082,5.73833998,0.01514411,0.23938961,0.96215794,0.39084536,0.14177997,3.54594837,1.81581548,0.94982354
-5.25562781,5.82540874,0.01479648,0.23750067,0.97750279,0.39806910,0.14472428,3.60717760,1.83025435,0.96445230
-5.24962481,5.90464536,0.01445106,0.23623215,0.99572512,0.40364503,0.14688013,3.66237571,1.84797460,0.97821055
-5.24362181,5.97550661,0.01409775,0.23548194,1.01674257,0.40761739,0.14819256,3.71135103,1.86900587,0.99093570
-5.23761881,6.03768413,0.01372854,0.23514841,1.04040904,0.41007252,0.14862460,3.75406790,1.89333750,1.00250279
-5.23161581,6.09110025,0.01333763,0.23513246,1.06651527,0.41113554,0.14815854,3.79064034,1.92091387,1.01282494
-5.22561281,6.13589123,0.01292134,0.23533906,1.09479056,0.41096534,0.14679653,3.82131776,1.95162870,1.02185176
-5.21960980,6.17237935,0.01247807,0.23567837,1.12490569,0.40974828,0.14456040,3.84646394,1.98531866,1.02956599
-5.21360680,6.20103583,0.01200807,0.23606654,1.15647718,0.40769078,0.14149087,3.86653031,2.02175697,1.03597852
-5.20760380,6.22243717,0.01151330,0.23642599,1.18907319,0.40501117,0.13764600,3.88202554,2.06064777,1.04112227
-5.20160080,6.23721812,0.01099716,0.23668550,1.22222105,0.40193114,0.13309918,3.89348322,2.10162186,1.04504553
-5.19559780,6.24602437,0.01046423,0.23678011,1.25541651,0.39866721,0.12793662,3.90142985,2.14423470,1.04780499
-5.18959480,6.24946823,0.00992003,0.23665087,1.28813472,0.39542256,0.12225448,3.90635514,2.18796719,1.04945918
-5.18359180,6.24809028,0.00937073,0.23624453,1.31984284,0.39237961,0.11615594,3.90868654,2.23222982,1.05006267
-5.17758879,6.24232954,0.00882299,0.23551341,1.35001398,0.38969371,0.10974811,3.90876952,2.27637050,1.04966144
-5.17158579,6.23250400,0.00828369,0.23441524,1.37814216,0.38748814,0.10313910,3.90685498,2.31968611,1.04828963
-5.16558279,6.21880273,0.00775982,0.23291326,1.40375786,0.38585067,0.09643540,3.90309434,2.36143770,1.04596798
-5.15957979,6.20129004,0.00725833,0.23097648,1.42644358,0.38483174,0.08973944,3.89754273,2.40086892,1.04270399
-5.15357679,6.17992137,0.00678610,0.22858002,1.44584889,0.38444448,0.08314773,3.89016991,2.43722712,1.03849367
-5.14757379,6.15456965,0.00634990,0.22570571,1.46170428,0.38466630,0.07674932,3.88087829,2.46978636,1.03332486
-5.14157079,6.12506063,0.00595635,0.22234269,1.47383319,0.38544209,0.07062490,3.86952686,2.49787131,1.02718185
-5.13556778,6.09121465,0.00561204,0.21848809,1.48216175,0.38668881,0.06484622,3.85595947,2.52088107,1.02005092
-5.12956478,6.05289233,0.00532356,0.21414766,1.48672550,0.38830121,0.05947606,3.84003587,2.53831189,1.01192654
-5.12356178,6.01004107,0.00509758,0.20933629,1.48767294,0.39015841,0.05456852,3.82166326,2.54977749,1.00281773
-5.11755878,5.96273945,0.00494092,0.20407838,1.48526525,0.39213094,0.05016964,3.80082672,2.55502616,0.99275422
-5.11155578,5.91123642,0.00486065,0.19840793,1.47987238,0.39408794,0.04631822,3.77761612,2.55395363,0.98179198
-5.10555278,5.85598257,0.00486412,0.19236846,1.47196508,0.39590418,0.04304673,3.75224806,2.54661092,0.97001769
-5.09954977,5.79765100,0.00495899,0.18601246,1.46210325,0.39746649,0.04038225,3.72508090,2.53320660,0.95755184
-5.09354677,5.73714581,0.00515317,0.17940072,1.45092057,0.39867935,0.03834738,3.69662174,2.51410305,0.94455018
-5.08754377,5.67559684,0.00545476,0.17260113,1.43910607,0.39946924,0.03696088,3.66752427,2.48980678,0.93120316
-5.08154077,5.61433991,0.00587188,0.16568733,1.42738272,0.39978779,0.03623818,3.63857706,2.46095264,0.91773346
-5.07553777,5.55488244,0.00641251,0.15873700,1.41648403,0.39961328,0.03619155,3.61068219,2.42828265,0.90439125
-5.06953477,5.49885528,0.00708414,0.15183000,1.40712901,0.39895067,0.03683003,3.58482465,2.39261990,0.89144751
-5.06353177,5.44795207,0.00789349,0.14504626,1.39999649,0.39782999,0.03815897,3.56203351,2.35483855,0.87918536
-5.05752876,5.40385836,0.00884612,0.13846363,1.39569945,0.39630337,0.04017931,3.54333617,2.31583095,0.86788983
-5.05152576,5.36817340,0.00994599,0.13215571,1.39476041,0.39444075,0.04288661,3.52970775,2.27647334,0.85783621
-5.04552276,5.34232778,0.01119500,0.12618969,1.39758867,0.39232448,0.04626987,3.52201767,2.23759134,0.84927771
-5.03951976,5.32750103,0.01259256,0.12062440,1.40446028,0.39004334,0.05031024,3.52097605,2.19992688,0.84243280
-5.03351676,5.32454297,0.01413515,0.11550848,1.41550169,0.38768605,0.05497966,3.52708267,2.16410803,0.83747277
-5.02751376,5.33390327,0.01581590,0.11087889,1.43067780,0.38533479,0.06023963,3.54058119,2.13062300,0.83451035
-5.02151076,5.35557302,0.01762434,0.10675981,1.44978507,0.38305908,0.06604015,3.56142128,2.09979975,0.83358987
-5.01550775,5.38904210,0.01954609,0.10316180,1.47245023,0.38091034,0.07231888,3.58923120,2.07179204,0.83467954
-5.00950475,5.43327554,0.02156284,0.10008161,1.49813496,0.37891751,0.07900078,3.62330267,2.04657289,0.83766653
-5.00350175,5.48671099,0.02365236,0.09750223,1.52614664,0.37708381,0.08599817,3.66258976,2.02393568,0.84235514
-4.99749875,5.54727894,0.02578868,0.09539365,1.55565498,0.37538513,0.09321132,3.70572256,2.00350303,0.84846844
-4.99149575,5.61244585,0.02794250,0.09371390,1.58571428,0.37376981,0.10052962,3.75103578,1.98474325,0.85565349
-4.98549275,5.67927947,0.03008169,0.09241067,1.61529068,0.37216010,0.10783331,3.79661182,1.96699345,0.86349017
-4.97948974,5.74453434,0.03217198,0.09142329,1.64329341,0.37045509,0.11499584,3.84033681,1.94948862,0.87150329
-4.97348674,5.80475446,0.03417782,0.09068505,1.66860909,0.36853498,0.12188661,3.87996780,1.93139503,0.87917773
-4.96748374,5.85638909,0.03606331,0.09012581,1.69013775,0.36626646,0.12837426,3.91320807,1.91184677,0.88597598
-4.96148074,5.89591684,0.03779324,0.08967481,1.70682924,0.36350898,0.13433013,3.93778775,1.88998344,0.89135731
-4.95547774,5.91997286,0.03933416,0.08926352,1.71771849,0.36012142,0.13963201,3.95154591,1.86498757,0.89479797
-4.94947474,5.92547324,0.04065545,0.08882859,1.72195833,0.35596900,0.14416771,3.95251070,1.83611983,0.89581133
-4.94347174,5.90973147,0.04173037,0.08831460,1.71884832,0.35092990,0.14783868,3.93897367,1.80275066,0.89396726
-4.93746873,5.87056124,0.04253699,0.08767670,1.70785868,0.34490138,0.15056312,3.90955505,1.76438678,0.88890969
-4.93146573,5.80636146,0.04305898,0.08688289,1.68864799,0.33780499,0.15227869,3.86325694,1.72069172,0.88037184
-4.92546273,5.71617936,0.04328623,0.08591603,1.66107428,0.32959074,0.15294463,3.79950210,1.67149935,0.86818821
-4.91945973,5.59974936,0.04321529,0.08477538,1.62519889,0.32023992,0.15254308,3.71815662,1.61682022,0.85230293
-4.91345673,5.45750595,0.04284956,0.08347773,1.58128311,0.30976653,0.15107970,3.61953565,1.55684059,0.83277423
-4.90745373,5.29057062,0.04219925,0.08205798,1.52977784,0.29821731,0.14858340,3.50439226,1.49191439,0.80977466
-4.90145073,5.10071379,0.04128111,0.08056922,1.47130690,0.28567033,0.14510527,3.37389006,1.42254892,0.78358736
-4.89544772,4.89029396,0.04011793,0.07908238,1.40664469,0.27223234,0.14071683,3.22956143,1.34938504,0.75459844
-4.88944472,4.66217728,0.03873787,0.07768522,1.33668944,0.25803501,0.13550749,3.07325323,1.27317302,0.72328594
-4.88344172,4.41964161,0.03717358,0.07648096,1.26243322,0.24323022,0.12958151,2.90706305,1.19474536,0.69020590
-4.87743872,4.16626943,0.03546123,0.07558639,1.18493003,0.22798481,0.12305460,2.73326886,1.11498787,0.65597602
-4.87143572,3.90583460,0.03363944,0.07512945,1.10526334,0.21247493,0.11605015,2.55425540,1.03481034,0.62125784
-4.86543272,3.64218759,0.03174812,0.07524650,1.02451445,0.19688025,0.10869544,2.37244045,0.95511796,0.58673780
-4.85942971,3.37914379,0.02982739,0.07607913,0.94373279,0.18137839,0.10111793,2.19020403,0.87678479,0.55310815
-4.85342671,3.12037901,0.02791648,0.07777061,0.86390926,0.16613975,0.09344171,2.00982325,0.80063000,0.52104807
-4.84742371,2.86933549,0.02605271,0.08046199,0.78595336,0.15132286,0.08578433,1.83341498,0.72739768,0.49120567
-4.84142071,2.62914110,0.02427062,0.08428795,0.71067483,0.13707052,0.07825407,1.66288805,0.65774076,0.46418138
-4.83541771,2.40254365,0.02260112,0.08937243,0.63876997,0.12350675,0.07094768,1.49990607,0.59220912,0.44051288
-4.82941471,2.19186118,0.02107093,0.09582405,0.57081285,0.11073462,0.06394881,1.34586147,0.53124211,0.42066203
-4.82341171,1.99894848,0.01970202,0.10373156,0.50725135,0.09883498,0.05732684,1.20186056,0.47516517,0.40500390
-4.81740870,1.82517953,0.01851135,0.11315928,0.44840743,0.08786602,0.05113645,1.06871931,0.42419033,0.39381804
-4.81140570,1.67144454,0.01751058,0.12414279,0.39448156,0.07786365,0.04541758,0.94696866,0.37842005,0.38728200
-4.80540270,1.53816041,0.01670613,0.13668498,0.34556027,0.06884247,0.04019595,0.83686826,0.33785388,0.38546723
-4.79939970,1.42529269,0.01609920,0.15075266,0.30162653,0.06079742,0.03548392,0.73842707,0.30239745,0.38833728
-4.79339670,1.33238729,0.01568597,0.16627395,0.26257192,0.05370578,0.03128168,0.65142934,0.27187310,0.39574844
-4.78739370,1.25860997,0.01545798,0.18313657,0.22821021,0.04752950,0.02757870,0.57546426,0.24603165,0.40745262
-4.78139070,1.20279185,0.01540246,0.20118742,0.19829145,0.04221777,0.02435531,0.50995783,0.22456482,0.42310269
-4.77538769,1.16347925,0.01550284,0.22023335,0.17251611,0.03770958,0.02158431,0.45420555,0.20711774,0.44226023
-4.76938469,1.13898647,0.01573934,0.24004351,0.15054871,0.03393628,0.01923269,0.40740475,0.19330145,0.46440553
-4.76338169,1.12745020,0.01608950,0.26035332,0.13203069,0.03082415,0.01726318,0.36868551,0.18270478,0.48894999
-4.75737869,1.12688445,0.01652889,0.28086994,0.11659197,0.02829662,0.01563578,0.33713953,0.17490566,0.51525068
-4.75137569,1.13523525,0.01703177,0.30127949,0.10386124,0.02627643,0.01430915,0.31184626,0.16948160,0.54262696
-4.74537269,1.15043413,0.01757174,0.32125561,0.09347475,0.02468749,0.01324179,0.29189606,0.16601929,0.57037887
-4.73936968,1.17044988,0.01812248,0.34046942,0.08508359,0.02345646,0.01239313,0.27641013,0.16412320,0.59780686
-4.73336668,1.19333772,0.01865840,0.35860043,0.07835952,0.02251417,0.01172438,0.26455730,0.16342335,0.62423265
-4.72736368,1.21728541,0.01915528,0.37534815,0.07299936,0.02179666,0.01119925,0.25556758,0.16358199,0.64902041
-4.72136068,1.24065542,0.01959089,0.39044404,0.06872810,0.02124605,0.01078449,0.24874282,0.16429941,0.67159781
-4.71535768,1.26202263,0.01994549,0.40366315,0.06530096,0.02081119,0.01045026,0.24346452,0.16531877,0.69147624
-4.70935468,1.28020679,0.02020228,0.41483528,0.06250431,0.02044805,0.01017043,0.23919921,0.16643000,0.70826946
-4.70335168,1.29429905,0.02034780,0.42385487,0.06015582,0.02011995,0.00992266,0.23550144,0.16747271,0.72171005
-4.69734867,1.30368195,0.02037213,0.43068950,0.05810395,0.01979762,0.00968843,0.23201485,0.16833815,0.73166290
-4.69134567,1.30804236,0.02026909,0.43538621,0.05622675,0.01945911,0.00945295,0.22847141,0.16897020,0.73813522
-4.68534267,1.30737696,0.02003620,0.43807562,0.05443033,0.01908954,0.00920505,0.22468923,0.16936528,0.74128254
-4.67933967,1.30198999,0.01967462,0.43897338,0.05264699,0.01868079,0.00893690,0.22056900,0.16957132,0.74141024
-4.67333667,1.29248332,0.01918893,0.43837881,0.05083309,0.01823105,0.00864377,0.21608951,0.16968566,0.73897053
-4.66733367,1.27973890,0.01858684,0.43667066,0.04896690,0.01774439,0.00832371,0.21130232,0.16985195,0.73455461
-4.66133067,1.26489412,0.01787878,0.43429992,0.04704639,0.01723016,0.00797719,0.20632591,0.17025610,0.72888023
-4.65532766,1.24931061,0.01707745,0.43177990,0.04508704,0.01670251,0.00760679,0.20133948,0.17112129,0.72277474
-4.64932466,1.23453728,0.01619728,0.42967365,0.04311986,0.01617977,0.00721684,0.19657667,0.17270211,0.71715409
-4.64332166,1.22226861,0.01525391,0.42857912,0.04118963,0.01568398,0.00681303,0.19231940,0.17527797,0.71299832
