energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-3.27463732,1.94759670,0.01212186,0.55661860,0.27503200,0.00000000,0.25883016,0.31351259,1.56834569,0.72159669
-3.26863432,2.00342041,0.01249317,0.58383360,0.27159752,0.00000000,0.26453374,0.31008922,1.65436793,0.74660128
-3.26263132,2.06094376,0.01284164,0.61240282,0.26884607,0.00000000,0.27021932,0.30671560,1.74260769,0.77182445
-3.25662831,2.11901395,0.01316539,0.64188437,0.26661832,0.00000000,0.27570622,0.30331105,1.83191128,0.79683644
-3.25062531,2.17643757,0.01346235,0.67180118,0.26475964,0.00000000,0.28082242,0.29980377,1.92103178,0.82118777
-3.24462231,2.23201001,0.01373029,0.70165252,0.26312452,0.00000000,0.28540954,0.29613291,2.00865659,0.84442043
-3.23861931,2.28454562,0.01396676,0.73092625,0.26158045,0.00000000,0.28932751,0.29225017,2.09343816,0.86607985
-3.23261631,2.33290774,0.01416915,0.75911176,0.26001114,0.00000000,0.29245877,0.28812077,2.17402680,0.88572699
-3.22661331,2.37603730,0.01433473,0.78571280,0.25831889,0.00000000,0.29471168,0.28372385,2.24910444,0.90295028
-3.22061031,2.41297914,0.01446069,0.81025992,0.25642624,0.00000000,0.29602303,0.27905227,2.31741813,0.91737677
-3.21460730,2.44290493,0.01454428,0.83232209,0.25427655,0.00000000,0.29635948,0.27411188,2.37781195,0.92868222
-3.20860430,2.46513186,0.01458286,0.85151691,0.25183384,0.00000000,0.29571784,0.26892036,2.42925636,0.93659957
-3.20260130,2.47913659,0.01457404,0.86751926,0.24908169,0.00000000,0.29412410,0.26350560,2.47087369,0.94092563
-3.19659830,2.48456370,0.01451581,0.88006799,0.24602141,0.00000000,0.29163125,0.25790372,2.50195905,0.94152563
-3.19059530,2.48122873,0.01440665,0.88897051,0.24266949,0.00000000,0.28831604,0.25215689,2.52199591,0.93833555
-3.18459230,2.46911564,0.01424563,0.89410513,0.23905460,0.00000000,0.28427470,0.24631097,2.53066583,0.93136215
-3.17858929,2.44836912,0.01403250,0.89542123,0.23521417,0.00000000,0.27961794,0.24041303,2.52785217,0.92068082
-3.17258629,2.41928207,0.01376779,0.89293730,0.23119091,0.00000000,0.27446539,0.23450901,2.51363784,0.90643134
-3.16658329,2.38227927,0.01345283,0.88673697,0.22702921,0.00000000,0.26893990,0.22864142,2.48829735,0.88881188
-3.16058029,2.33789785,0.01308976,0.87696352,0.22277191,0.00000000,0.26316179,0.22284732,2.45228360,0.86807149
-3.15457729,2.28676576,0.01268156,0.86381286,0.21845736,0.00000000,0.25724357,0.21715665,2.40621034,0.84450150
-3.14857429,2.22957924,0.01223198,0.84752563,0.21411711,0.00000000,0.25128523,0.21159096,2.35083093,0.81842623
-3.14257129,2.16708035,0.01174547,0.82837869,0.20977420,0.00000000,0.24537045,0.20616259,2.28701451,0.79019344
-3.13656828,2.10003565,0.01122711,0.80667638,0.20544228,0.00000000,0.23956389,0.20087438,2.21572074,0.76016484
-3.13056528,2.02921676,0.01068249,0.78274198,0.20112543,0.00000000,0.23390966,0.19571995,2.13797386,0.72870720
-3.12456228,1.95538371,0.01011757,0.75690961,0.19681892,0.00000000,0.22843097,0.19068446,2.05483740,0.69618423
-3.11855928,1.87927155,0.00953858,0.72951702,0.19251053,0.00000000,0.22313115,0.18574593,1.96739026,0.66294956
-3.11255628,1.80158050,0.00895186,0.70089933,0.18818268,0.00000000,0.21799571,0.18087690,1.87670495,0.62934094
-3.10655328,1.72296975,0.00836373,0.67138387,0.18381499,0.00000000,0.21299541,0.17604658,1.78382867,0.59567592
-3.10055028,1.64405489,0.00778038,0.64128635,0.17938720,0.00000000,0.20809014,0.17122315,1.68976759,0.56224882
-3.09454727,1.56540840,0.00720775,0.61090811,0.17488235,0.00000000,0.20323336,0.16637623,1.59547455,0.52932913
-3.08854427,1.48756293,0.00665144,0.58053453,0.17028988,0.00000000,0.19837679,0.16147934,1.50184018,0.49716107
-3.08254127,1.41101661,0.00611664,0.55043441,0.16560861,0.00000000,0.19347515,0.15651229,1.40968732,0.46596430
-3.07653827,1.33623960,0.00560806,0.52086005,0.16084930,0.00000000,0.18849064,0.15146323,1.31976844,0.43593539
-3.07053527,1.26368129,0.00512990,0.49204796,0.15603679,0.00000000,0.18339690,0.14633046,1.23276543,0.40724997
-3.06453227,1.19377718,0.00468584,0.46421976,0.15121145,0.00000000,0.17818233,0.14112364,1.14929154,0.38006516
-3.05852926,1.12695491,0.00427904,0.43758319,0.14642987,0.00000000,0.17285253,0.13586462,1.06989456,0.35452223
-3.05252626,1.06363876,0.00391212,0.41233297,0.14176489,0.00000000,0.16743179,0.13058761,0.99506087,0.33074899
-3.04652326,1.00425217,0.00358720,0.38865123,0.13730470,0.00000000,0.16196355,0.12533877,0.92521975,0.30886200
-3.04052026,0.94921792,0.00330593,0.36670759,0.13315125,0.00000000,0.15650992,0.12017525,0.86074742,0.28896823
-3.03451726,0.89895596,0.00306950,0.34665853,0.12941787,0.00000000,0.15115021,0.11516369,0.80197045,0.27116615
-3.02851426,0.85387879,0.00287863,0.32864631,0.12622627,0.00000000,0.14597858,0.11037823,0.74916835,0.25554622
-3.02251126,0.81438456,0.00273367,0.31279723,0.12370301,0.00000000,0.14110105,0.10589814,0.70257499,0.24219062
-3.01650825,0.78084840,0.00263451,0.29921951,0.12197553,0.00000000,0.13663190,0.10180521,0.66237903,0.23117244
-3.01050525,0.75361220,0.00258065,0.28800084,0.12116793,0.00000000,0.13268969,0.09818088,0.62872336,0.22255424
-3.00450225,0.73297360,0.00257117,0.27920573,0.12139662,0.00000000,0.12939313,0.09510341,0.60170372,0.21638621
-2.99849925,0.71917457,0.00260471,0.27287295,0.12276605,0.00000000,0.12685687,0.09264505,0.58136680,0.21270390
-2.99249625,0.71239050,0.00267946,0.26901326,0.12536459,0.00000000,0.12518748,0.09086943,0.56770822,0.21152590
-2.98649325,0.71272007,0.00279312,0.26760753,0.12926081,0.00000000,0.12447969,0.08982923,0.56067068,0.21285138
-2.98049025,0.72017681,0.00294290,0.26860553,0.13450027,0.00000000,0.12481312,0.08956422,0.56014260,0.21665784
-2.97448724,0.73468267,0.00312553,0.27192554,0.14110293,0.00000000,0.12624950,0.09009977,0.56595779,0.22289909
-2.96848424,0.75606409,0.00333717,0.27745487,0.14906133,0.00000000,0.12883047,0.09144583,0.57789619,0.23150371
-2.96248124,0.78405089,0.00357353,0.28505131,0.15833962,0.00000000,0.13257616,0.09359658,0.59568608,0.24237395
-2.95647824,0.81827819,0.00382979,0.29454567,0.16887356,0.00000000,0.13748436,0.09653052,0.61900782,0.25538534
-2.95047524,0.85829134,0.00410073,0.30574518,0.18057148,0.00000000,0.14353044,0.10021124,0.64749909,0.27038696
-2.94447224,0.90355395,0.00438073,0.31843784,0.19331617,0.00000000,0.15066805,0.10458872,0.68076167,0.28720241
-2.93846923,0.95345859,0.00466389,0.33239738,0.20696783,0.00000000,0.15883036,0.10960109,0.71836937,0.30563152
-2.93246623,1.00734004,0.00494415,0.34738887,0.22136779,0.00000000,0.16793208,0.11517689,0.75987701,0.32545272
-2.92646323,1.06449042,0.00521536,0.36317447,0.23634303,0.00000000,0.17787197,0.12123772,0.80482992,0.34642612
-2.92046023,1.12417587,0.00547148,0.37951939,0.25171139,0.00000000,0.18853595,0.12770109,0.85277347,0.36829706
-2.91445723,1.18565392,0.00570667,0.39619747,0.26728701,0.00000000,0.19980062,0.13448345,0.90326229,0.39080016
-2.90845423,1.24819109,0.00591551,0.41299640,0.28288615,0.00000000,0.21153720,0.14150332,0.95586848,0.41366369
-2.90245123,1.31107981,0.00609309,0.42972214,0.29833277,0.00000000,0.22361573,0.14868424,1.01018844,0.43661414
-2.89644822,1.37365425,0.00623516,0.44620248,0.31346391,0.00000000,0.23590950,0.15595758,1.06584773,0.45938088
-2.89044522,1.43530418,0.00633829,0.46228943,0.32813444,0.00000000,0.24829955,0.16326498,1.12250387,0.48170070
-2.88444222,1.49548652,0.00639995,0.47786044,0.34222092,0.00000000,0.26067923,0.17056039,1.17984654,0.50332222
-2.87843922,1.55373410,0.00641856,0.49281844,0.35562457,0.00000000,0.27295852,0.17781152,1.23759532,0.52400995
-2.87243622,1.60966136,0.00639359,0.50709052,0.36827295,0.00000000,0.28506830,0.18500082,1.29549504,0.54354802
-2.86643322,1.66296694,0.00632554,0.52062567,0.38012040,0.00000000,0.29696408,0.19212566,1.35330888,0.56174334
-2.86043022,1.71343316,0.00621593,0.53339141,0.39114722,0.00000000,0.30862943,0.19919800,1.41080978,0.57842836
-2.85442721,1.76092265,0.00606725,0.54536982,0.40135758,0.00000000,0.32007871,0.20624338,1.46777072,0.59346322
-2.84842421,1.80537255,0.00588287,0.55655306,0.41077630,0.00000000,0.33135916,0.21329933,1.52395449,0.60673737
-2.84242121,1.84678669,0.00566694,0.56693872,0.41944481,0.00000000,0.34255212,0.22041326,1.57910389,0.61817075
-2.83641821,1.88522643,0.00542425,0.57652542,0.42741638,0.00000000,0.35377331,0.22764000,1.63293307,0.62771436
-2.83041521,1.92080075,0.00516012,0.58530884,0.43475102,0.00000000,0.36517213,0.23503898,1.68512083,0.63535054
-2.82441221,1.95365627,0.00488019,0.59327846,0.44151037,0.00000000,0.37692979,0.24267133,1.73530668,0.64109277
-2.81840920,1.98396773,0.00459031,0.60041541,0.44775288,0.00000000,0.38925619,0.25059688,1.78309017,0.64498520
-2.81240620,2.01192949,0.00429636,0.60669133,0.45352960,0.00000000,0.40238569,0.25887132,1.82803384,0.64710182
-2.80640320,2.03774837,0.00400414,0.61206861,0.45888079,0.00000000,0.41657142,0.26754351,1.86967013,0.64754547
-2.80040020,2.06163815,0.00371918,0.61650173,0.46383357,0.00000000,0.43207854,0.27665318,1.90751200,0.64644647
-2.79439720,2.08381561,0.00344668,0.61993990,0.46840080,0.00000000,0.44917619,0.28622893,1.94106699,0.64396104
-2.78839420,2.10449815,0.00319139,0.62233054,0.47258110,0.00000000,0.46812841,0.29628674,1.96985407,0.64026949
-2.78239120,2.12390263,0.00295752,0.62362361,0.47635998,0.00000000,0.48918416,0.30682889,1.99342258,0.63557394
-2.77638819,2.14224509,0.00274872,0.62377634,0.47971204,0.00000000,0.51256674,0.31784340,2.01137209,0.63009576
-2.77038519,2.15974082,0.00256800,0.62275802,0.48260398,0.00000000,0.53846280,0.32930381,2.02337223,0.62407256
-2.76438219,2.17660435,0.00241775,0.62055463,0.48499808,0.00000000,0.56701142,0.34116953,2.02918124,0.61775464
-2.75837919,2.19304884,0.00229970,0.61717282,0.48685600,0.00000000,0.59829357,0.35338632,2.02866215,0.61140098
-2.75237619,2.20928447,0.00221496,0.61264305,0.48814261,0.00000000,0.63232255,0.36588734,2.02179561,0.60527472
-2.74637319,2.22551564,0.00216402,0.60702159,0.48882943,0.00000000,0.66903578,0.37859423,2.00868855,0.59963810
-2.74037019,2.24193674,0.00214676,0.60039126,0.48889763,0.00000000,0.70828853,0.39141853,1.98957802,0.59474702
-2.73436718,2.25872669,0.00216255,0.59286079,0.48834026,0.00000000,0.74984997,0.40426326,1.96483001,0.59084526
-2.72836418,2.27604243,0.00221018,0.58456294,0.48716381,0.00000000,0.79340210,0.41702468,1.93493315,0.58815852
-2.72236118,2.29401182,0.00228800,0.57565121,0.48538877,0.00000000,0.83854181,0.42959416,1.90048762,0.58688845
-2.71635818,2.31272655,0.00239392,0.56629578,0.48304961,0.00000000,0.88478631,0.44186021,1.86218990,0.58720693
-2.71035518,2.33223558,0.00252543,0.55667843,0.48019394,0.00000000,0.93158208,0.45371075,1.82081400,0.58925080
-2.70435218,2.35254000,0.00267971,0.54698716,0.47688130,0.00000000,0.97831724,0.46503538,1.77719031,0.59311717
-2.69834917,2.37358979,0.00285362,0.53741061,0.47318157,0.00000000,1.02433707,0.47572798,1.73218302,0.59885982
-2.69234617,2.39528313,0.00304378,0.52813263,0.46917340,0.00000000,1.06896232,0.48568929,1.68666716,0.60648655
-2.68634317,2.41746859,0.00324663,0.51932736,0.46494274,0.00000000,1.11150968,0.49482965,1.64150647,0.61595790
-2.68034017,2.43995042,0.00345849,0.51115495,0.46058171,0.00000000,1.15131364,0.50307182,1.59753274,0.62718729
-2.67433717,2.46249689,0.00367559,0.50375825,0.45618793,0.00000000,1.18774890,0.51035364,1.55552763,0.64004257
-2.66833417,2.48485140,0.00389418,0.49726033,0.45186440,0.00000000,1.22025241,0.51663068,1.51620727,0.65434906
-2.66233117,2.50674574,0.00411056,0.49176315,0.44771990,0.00000000,1.24834397,0.52187850,1.48021004,0.66989394
-2.65632816,2.52791492,0.00432117,0.48734697,0.44386991,0.00000000,1.27164446,0.52609468,1.44808756,0.68643193
-2.65032516,2.54811253,0.00452262,0.48407071,0.44043784,0.00000000,1.28989099,0.52930019,1.42029873,0.70369192
-2.64432216,2.56712578,0.00471177,0.48197282,0.43755639,0.00000000,1.30294789,0.53154022,1.39720655,0.72138446
-2.63831916,2.58478913,0.00488579,0.48107258,0.43536889,0.00000000,1.31081340,0.53288432,1.37907725,0.73920965
-2.63231616,2.60099571,0.00504219,0.48137163,0.43403028,0.00000000,1.31362144,0.53342568,1.36608116,0.75686530
-2.62631316,2.61570566,0.00517884,0.48285542,0.43370748,0.00000000,1.31163843,0.53327968,1.35829502,0.77405489
-2.62031016,2.62895081,0.00529402,0.48549456,0.43457899,0.00000000,1.30525550,0.53258158,1.35570510,0.79049517
-2.61430715,2.64083551,0.00538642,0.48924583,0.43683337,0.00000000,1.29497626,0.53148350,1.35821086,0.80592300
-2.60830415,2.65153330,0.00545517,0.49405286,0.44066669,0.00000000,1.28140093,0.53015078,1.36562898,0.82010140
-2.60230115,2.66127987,0.00549976,0.49984651,0.44627858,0.00000000,1.26520756,0.52875783,1.37769760,0.83282443
-2.59629815,2.67036270,0.00552012,0.50654500,0.45386725,0.00000000,1.24713128,0.52748365,1.39408094,0.84392094
-2.59029515,2.67910797,0.00551649,0.51405396,0.46362315,0.00000000,1.22794247,0.52650725,1.41437443,0.85325716
-2.58429215,2.68786579,0.00548947,0.52226650,0.47572190,0.00000000,1.20842499,0.52600309,1.43811074,0.86073795
-2.57828914,2.69699456,0.00543992,0.53106357,0.49031634,0.00000000,1.18935519,0.52613677,1.46476692,0.86630707
-2.57228614,2.70684537,0.00536897,0.54031484,0.50752832,0.00000000,1.17148250,0.52706120,1.49377313,0.86994631
-2.56628314,2.71774753,0.00527794,0.54988007,0.52744038,0.00000000,1.15551237,0.52891322,1.52452314,0.87167373
-2.56028014,2.72999583,0.00516830,0.55961135,0.55008784,0.00000000,1.14209167,0.53181092,1.55638677,0.87154122
-2.55427714,2.74384017,0.00504165,0.56935607,0.57545173,0.00000000,1.13179701,0.53585159,1.58872437,0.86963141
-2.54827414,2.75947800,0.00489968,0.57896071,0.60345276,0.00000000,1.12512582,0.54111035,1.62090305,0.86605421
-2.54227114,2.77704955,0.00474414,0.58827525,0.63394698,0.00000000,1.12249005,0.54763934,1.65231437,0.86094297
-2.53626813,2.79663593,0.00457681,0.59715821,0.66672318,0.00000000,1.12421207,0.55546743,1.68239290,0.85445058
-2.53026513,2.81825962,0.00439952,0.60548178,0.70150239,0.00000000,1.13052248,0.56460030,1.71063496,0.84674540
-2.52426213,2.84188691,0.00421407,0.61313705,0.73793965,0.00000000,1.14155921,0.57502072,1.73661650,0.83800721
-2.51825913,2.86743173,0.00402228,0.62003878,0.77562801,0.00000000,1.15736749,0.58668894,1.76000944,0.82842320
-2.51225613,2.89476010,0.00382598,0.62612948,0.81410484,0.00000000,1.17790039,0.59954298,1.78059522,0.81818395
-2.50625313,2.92369470,0.00362698,0.63138240,0.85286018,0.00000000,1.20301951,0.61349891,1.79827474,0.80747956
-2.50025013,2.95401883,0.00342713,0.63580324,0.89134701,0.00000000,1.23249578,0.62845084,1.81307390,0.79649572
-2.49424712,2.98547941,0.00322824,0.63943028,0.92899310,0.00000000,1.26601043,0.64427087,1.82514395,0.78540999
-2.48824412,3.01778888,0.00303218,0.64233280,0.96521400,0.00000000,1.30315623,0.66080885,1.83475636,0.77438805
-2.48224112,3.05062565,0.00284079,0.64460781,0.99942674,0.00000000,1.34343954,0.67789227,1.84229200,0.76358015
-2.47623812,3.08363359,0.00265597,0.64637517,1.03106393,0.00000000,1.38628334,0.69532631,1.84822475,0.75311769
-2.47023512,3.11642072,0.00247961,0.64777120,1.05958754,0.00000000,1.43103210,0.71289430,1.85310008,0.74311010
-2.46423212,3.14855758,0.00231366,0.64894114,1.08450212,0.00000000,1.47695867,0.73035884,1.85750927,0.73364207
-2.45822911,3.17957605,0.00216005,0.65003075,1.10536687,0.00000000,1.52327389,0.74746363,1.86206040,0.72477117
-2.45222611,3.20896919,0.00202076,0.65117758,1.12180625,0.00000000,1.56913917,0.76393641,1.86734728,0.71652613
-2.44622311,3.23619273,0.00189778,0.65250224,1.13351886,0.00000000,1.61368205,0.77949292,1.87391790,0.70890581
-2.44022011,3.26066892,0.00179311,0.65410032,1.14028424,0.00000000,1.65601490,0.79384199,1.88224371,0.70187895
-2.43421711,3.28179305,0.00170874,0.65603523,1.14196746,0.00000000,1.69525621,0.80669180,1.89269161,0.69538479
-2.42821411,3.29894297,0.00164666,0.65833260,1.13852146,0.00000000,1.73055400,0.81775711,1.90549986,0.68933478
-2.42221111,3.31149172,0.00160883,0.66097639,1.12998712,0.00000000,1.76111050,0.82676716,1.92075949,0.68361510
-2.41620810,3.31882292,0.00159713,0.66390720,1.11649109,0.00000000,1.78620709,0.83347413,1.93840221,0.67809033
-2.41020510,3.32034859,0.00161338,0.66702279,1.09824157,0.00000000,1.80522832,0.83766167,1.95819582,0.67260788
-2.40420210,3.31552883,0.00165927,0.67018092,1.07552225,0.00000000,1.81768385,0.83915305,1.97974756,0.66700334
-2.39819910,3.30389241,0.00173630,0.67320451,1.04868463,0.00000000,1.82322704,0.83781865,2.00251553,0.66110638
-2.39219610,3.28505734,0.00184577,0.67588889,1.01813899,0.00000000,1.82166918,0.83358219,2.02582802,0.65474718
-2.38619310,3.25875052,0.00198869,0.67801078,0.98434442,0.00000000,1.81298838,0.82642546,2.04890994,0.64776305
-2.38019010,3.22482537,0.00216572,0.67933878,0.94779803,0.00000000,1.79733260,0.81639119,2.07091542,0.64000505
-2.37418709,3.18327645,0.00237709,0.67964475,0.90902395,0.00000000,1.77501632,0.80358382,2.09096517,0.63134432
-2.36818409,3.13425036,0.00262256,0.67871561,0.86856215,0.00000000,1.74651109,0.78816809,2.10818689,0.62167790
-2.36218109,3.07805213,0.00290132,0.67636499,0.82695753,0.00000000,1.71243013,0.77036540,2.12175688,0.61093379
-2.35617809,3.01514675,0.00321197,0.67244416,0.78474957,0.00000000,1.67350788,0.75044820,2.13094090,0.59907503
-2.35017509,2.94615562,0.00355240,0.66685167,0.74246268,0.00000000,1.63057535,0.72873254,2.13513231,0.58610264
-2.34417209,2.87184782,0.00391984,0.65954127,0.70059750,0.00000000,1.58453268,0.70556904,2.13388551,0.57205733
-2.33816908,2.79312669,0.00431080,0.65052758,0.65962335,0.00000000,1.53632018,0.68133299,2.12694315,0.55701975
-2.33216608,2.71101202,0.00472109,0.63988925,0.61997194,0.00000000,1.48688924,0.65641370,2.11425557,0.54110953
-2.32616308,2.62661854,0.00514588,0.62776945,0.58203230,0.00000000,1.43717478,0.63120382,2.09599143,0.52448292
-2.32016008,2.54113162,0.00557974,0.61437348,0.54614714,0.00000000,1.38807014,0.60608897,2.07253907,0.50732918
-2.31415708,2.45578085,0.00601678,0.59996366,0.51261047,0.00000000,1.34040577,0.58143824,2.04449811,0.48986597
-2.30815408,2.37181266,0.00645075,0.58485157,0.48166655,0.00000000,1.29493233,0.55759572,2.01266190,0.47233372
-2.30215108,2.29046264,0.00687522,0.56938811,0.45350996,0.00000000,1.25230874,0.53487362,1.97799124,0.45498944
-2.29614807,2.21292860,0.00728374,0.55395155,0.42828672,0.00000000,1.21309518,0.51354683,1.94158066,0.43809994
-2.29014507,2.14034509,0.00767007,0.53893427,0.40609634,0.00000000,1.17775096,0.49384934,1.90461858,0.42193494
-2.28414207,2.07375987,0.00802835,0.52472864,0.38699457,0.00000000,1.14663666,0.47597219,1.86834312,0.40676018
-2.27813907,2.01411311,0.00835330,0.51171265,0.37099673,0.00000000,1.12001976,0.46006310,1.83399535,0.39283074
-2.27213607,1.96221951,0.00864045,0.50023586,0.35808139,0.00000000,1.09808289,0.44622733,1.80277199,0.38038496
-2.26613307,1.91875366,0.00888626,0.49060640,0.34819430,0.00000000,1.08093359,0.43452981,1.77577948,0.36963886
-2.26013007,1.88423876,0.00908826,0.48307929,0.34125237,0.00000000,1.06861460,0.42499802,1.75399126,0.36078153
-2.25412706,1.85903884,0.00924518,0.47784680,0.33714761,0.00000000,1.06111364,0.41762545,1.73820988,0.35397131
-2.24812406,1.84335429,0.00935697,0.47503110,0.33575087,0.00000000,1.05837193,0.41237532,1.72903546,0.34933306
-2.24212106,1.83722072,0.00942482,0.47467948,0.33691539,0.00000000,1.06029072,0.40918444,1.72684160,0.34695642
-2.23611806,1.84051098,0.00945109,0.47676234,0.34048005,0.00000000,1.06673564,0.40796669,1.73175958,0.34689501
-2.23011506,1.85294013,0.00943922,0.48117394,0.34627227,0.00000000,1.07753857,0.40861641,1.74367133,0.34916673
-2.22411206,1.87407320,0.00939358,0.48773594,0.35411061,0.00000000,1.09249731,0.41101118,1.76221133,0.35375475
-2.21810905,1.90333549,0.00931931,0.49620338,0.36380710,0.00000000,1.11137343,0.41501425,1.78677724,0.36060941
-2.21210605,1.94002520,0.00922203,0.50627302,0.37516916,0.00000000,1.13388881,0.42047649,1.81654882,0.36965063
-2.20610305,1.98332800,0.00910767,0.51759345,0.38800135,0.00000000,1.15972174,0.42723799,1.85051418,0.38077077
-2.20010005,2.03233347,0.00898221,0.52977678,0.40210676,0.00000000,1.18850321,0.43512931,1.88750254,0.39383780
-2.19409705,2.08605268,0.00885139,0.54241123,0.41728823,0.00000000,1.21981432,0.44397260,1.92622205,0.40869853
-2.18809405,2.14343690,0.00872051,0.55507419,0.43334926,0.00000000,1.25318536,0.45358259,1.96530131,0.42518177
-2.18209105,2.20339680,0.00859424,0.56734532,0.45009472,0.00000000,1.28809730,0.46376767,2.00333316,0.44310130
-2.17608804,2.26482170,0.00847640,0.57881907,0.46733129,0.00000000,1.32398592,0.47433107,2.03891900,0.46225849
-2.17008504,2.32659847,0.00836987,0.58911627,0.48486774,0.00000000,1.36024886,0.48507220,2.07071221,0.48244443
-2.16408204,2.38762964,0.00827649,0.59789434,0.50251488,0.00000000,1.39625539,0.49578831,2.09745906,0.50344171
-2.15807904,2.44685024,0.00819705,0.60485592,0.52008548,0.00000000,1.43135874,0.50627632,2.11803580,0.52502555
-2.15207604,2.50324301,0.00813125,0.60975551,0.53739392,0.00000000,1.46491031,0.51633496,2.13148069,0.54696466
-2.14607304,2.55585183,0.00807785,0.61240412,0.55425581,0.00000000,1.49627530,0.52576712,2.13701997,0.56902165
-2.14007004,2.60379298,0.00803470,0.61267189,0.57048764,0.00000000,1.52484866,0.53438235,2.13408699,0.59095330
-2.13406703,2.64626437,0.00799892,0.61048862,0.58590651,0.00000000,1.55007091,0.54199945,2.12233419,0.61251072
-2.12806403,2.68255257,0.00796706,0.60584241,0.60033008,0.00000000,1.57144257,0.54844920,2.10163753,0.63343975
-2.12206103,2.71203797,0.00793528,0.59877660,0.61357689,0.00000000,1.58853680,0.55357694,2.07209377,0.65348162
-2.11605803,2.73419809,0.00789955,0.58938525,0.62546709,0.00000000,1.60100933,0.55724511,2.03401076,0.67237421
-2.11005503,2.74860952,0.00785582,0.57780745,0.63582371,0.00000000,1.60860540,0.55933561,1.98789162,0.68985397
-2.10405203,2.75494857,0.00780024,0.56422085,0.64447458,0.00000000,1.61116328,0.55975197,1.93441349,0.70565858
-2.09804902,2.75299123,0.00772927,0.54883455,0.65125486,0.00000000,1.60861440,0.55842114,1.87440209,0.71953064
-2.09204602,2.74261234,0.00763985,0.53188188,0.65601014,0.00000000,1.60098013,0.55529504,1.80880299,0.73122202
-2.08604302,2.72378458,0.00752953,0.51361317,0.65860014,0.00000000,1.58836564,0.55035171,1.73865098,0.74049910
-2.08004002,2.69657707,0.00739649,0.49428886,0.65890280,0.00000000,1.57095116,0.54359602,1.66503864,0.74714863
-2.07403702,2.66115383,0.00723963,0.47417302,0.65681857,0.00000000,1.54898142,0.53505994,1.58908515,0.75098393
-2.06803402,2.61777192,0.00705857,0.45352751,0.65227479,0.00000000,1.52275378,0.52480242,1.51190637,0.75185127
-2.06203102,2.56677923,0.00685365,0.43260691,0.64522978,0.00000000,1.49260582,0.51290870,1.43458715,0.74963604
-2.05602801,2.50861155,0.00662587,0.41165398,0.63567655,0.00000000,1.45890309,0.49948923,1.35815629,0.74426843
-2.05002501,2.44378887,0.00637683,0.39089607,0.62364567,0.00000000,1.42202746,0.48467804,1.28356490,0.73572824
-2.04402201,2.37291054,0.00610866,0.37054201,0.60920728,0.00000000,1.38236685,0.46863078,1.21166834,0.72404861
-2.03801901,2.29664910,0.00582393,0.35077973,0.59247193,0.00000000,1.34030641,0.45152227,1.14321187,0.70931830
-2.03201601,2.21574264,0.00552554,0.33177439,0.57359018,0.00000000,1.29622160,0.43354374,1.07882016,0.69168249
-2.02601301,2.13098567,0.00521660,0.31366701,0.55275087,0.00000000,1.25047317,0.41489978,1.01899043,0.67134187
-2.02001001,2.04321851,0.00490037,0.29657350,0.53017803,0.00000000,1.20340406,0.39580508,0.96408904,0.64855012
-2.01400700,1.95331533,0.00458012,0.28058411,0.50612663,0.00000000,1.15533792,0.37648105,0.91435143,0.62360970
-2.00800400,1.86217117,0.00425908,0.26576321,0.48087720,0.00000000,1.10657924,0.35715239,0.86988492,0.59686632
-2.00200100,1.77068827,0.00394032,0.25214946,0.45472957,0.00000000,1.05741443,0.33804370,0.83067424,0.56870211
-1.99599800,1.67976214,0.00362671,0.23975629,0.42799604,0.00000000,1.00811384,0.31937619,0.79658952,0.53952794
-1.98999500,1.59026778,0.00332088,0.22857286,0.40099417,0.00000000,0.95893402,0.30136460,0.76739625,0.50977502
-1.98399200,1.50304661,0.00302513,0.21856538,0.37403952,0.00000000,0.91012010,0.28421429,0.74276727,0.47988626
-1.97798899,1.41889438,0.00274144,0.20967885,0.34743868,0.00000000,0.86190785,0.26811865,0.72229613,0.45030764
-1.97198599,1.33855055,0.00247146,0.20183930,0.32148274,0.00000000,0.81452519,0.25325671,0.70551191,0.42147974
-1.96598299,1.26268926,0.00221648,0.19495641,0.29644151,0.00000000,0.76819302,0.23979103,0.69189487,0.39382989
-1.95997999,1.19191203,0.00197745,0.18892661,0.27255861,0.00000000,0.72312510,0.22786585,0.68089280,0.36776486
-1.95397699,1.12674229,0.00175498,0.18363639,0.25004756,0.00000000,0.67952722,0.21760535,0.67193765,0.34366440
-1.94797399,1.06762143,0.00154940,0.17896601,0.22908894,0.00000000,0.63759541,0.20911217,0.66446190,0.32187546
-1.94197099,1.01490637,0.00136074,0.17479321,0.20982855,0.00000000,0.59751353,0.20246598,0.65791447,0.30270724
-1.93596798,0.96886817,0.00118879,0.17099701,0.19237657,0.00000000,0.55945022,0.19772215,0.65177549,0.28642693
-1.92996498,0.92969151,0.00103312,0.16746136,0.17680770,0.00000000,0.52355556,0.19491049,0.64556958,0.27325609
-1.92396198,0.89747462,0.00089313,0.16407844,0.16316196,0.00000000,0.48995751,0.19403409,0.63887729,0.26336747
-1.91795898,0.87222933,0.00076806,0.16075161,0.15144621,0.00000000,0.45875845,0.19506822,0.63134410,0.25688230
-1.91195598,0.85388124,0.00065705,0.15739778,0.14163618,0.00000000,0.43003197,0.19795937,0.62268692,0.25386798
