energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.26863432,4.52675505,0.02198355,0.23105540,0.29664735,3.54629507,0.02880282,0.51014182,0.22109228,0.17156331
-3.26263132,4.48542473,0.02180018,0.23318585,0.30029500,3.49799134,0.02924156,0.51131504,0.22514625,0.17494021
-3.25662831,4.46113666,0.02162509,0.23672188,0.30640465,3.46264639,0.02968756,0.51439029,0.23047097,0.17945314
-3.25062531,4.45442411,0.02146362,0.24170281,0.31497521,3.44081845,0.03013337,0.51934817,0.23702030,0.18509829
-3.24462231,4.46561763,0.02132125,0.24815486,0.32598917,3.43290491,0.03057131,0.52614546,0.24474233,0.19186971
-3.23861931,4.49481629,0.02120329,0.25608858,0.33940830,3.43911756,0.03099368,0.53471364,0.25357854,0.19975774
-3.23261631,4.54185994,0.02111457,0.26549604,0.35516914,3.45945932,0.03139291,0.54495742,0.26346251,0.20874678
-3.22661331,4.60630403,0.02105916,0.27634797,0.37317859,3.49370360,0.03176174,0.55675353,0.27431841,0.21881267
-3.22061031,4.68739857,0.02104010,0.28859094,0.39330982,3.54137761,0.03209334,0.56994990,0.28605924,0.22991964
-3.21460730,4.78407289,0.02105910,0.30214476,0.41539869,3.60175084,0.03238150,0.58436536,0.29858500,0.24201716
-3.20860430,4.89492822,0.02111639,0.31690039,0.43924111,3.67383007,0.03262073,0.59979002,0.31178111,0.25503688
-3.20260130,5.01823962,0.02121056,0.33271842,0.46459166,3.75636215,0.03280642,0.61598656,0.32551700,0.26888971
-3.19659830,5.15196909,0.02133848,0.34942857,0.49116361,3.84784562,0.03293494,0.63269257,0.33964533,0.28346359
-3.19059530,5.29379104,0.02149533,0.36683014,0.51863080,3.94655201,0.03300381,0.64962403,0.35400188,0.29862193
-3.18459230,5.44113101,0.02167468,0.38469392,0.54663136,4.05055735,0.03301180,0.66648003,0.36840636,0.31420309
-3.17858929,5.59121797,0.02186869,0.40276532,0.57477358,4.15778398,0.03295913,0.68294875,0.38266412,0.33002095
-3.17258629,5.74114991,0.02206832,0.42076911,0.60264385,4.26605218,0.03284756,0.69871461,0.39656908,0.34586689
-3.16658329,5.88797149,0.02226371,0.43841554,0.62981651,4.37314082,0.03268056,0.71346654,0.40990762,0.36151302
-3.16058029,6.02876207,0.02244453,0.45540776,0.65586556,4.47685544,0.03246349,0.72690712,0.42246361,0.37671683
-3.15457729,6.16073133,0.02260048,0.47145051,0.68037773,4.57510162,0.03220369,0.73876229,0.43402421,0.39122705
-3.14857429,6.28131923,0.02272166,0.48625958,0.70296661,4.66596118,0.03191062,0.74879133,0.44438646,0.40479060
-3.14257129,6.38829625,0.02279912,0.49957182,0.72328715,4.74776818,0.03159592,0.75679669,0.45336430,0.41716036
-3.13656828,6.47985961,0.02282528,0.51115531,0.74105006,4.81918126,0.03127344,0.76263328,0.46079559,0.42810346
-3.13056528,6.55472075,0.02279433,0.52081907,0.75603535,4.87924901,0.03095921,0.76621668,0.46654901,0.43740963
-3.12456228,6.61217937,0.02270257,0.52842200,0.76810430,4.92746480,0.03067130,0.76752983,0.47053025,0.44489939
-3.11855928,6.65217981,0.02254873,0.53388051,0.77720931,4.96380783,0.03042962,0.76662790,0.47268726,0.45043144
-3.11255628,6.67534568,0.02233407,0.53717430,0.78340092,4.98876763,0.03025561,0.76364076,0.47301421,0.45390907
-3.10655328,6.68298973,0.02206248,0.53835012,0.78683155,5.00334964,0.03017182,0.75877292,0.47155382,0.45528505
-3.10055028,6.67709693,0.02174044,0.53752295,0.78775555,5.00906046,0.03020137,0.75230070,0.46839790,0.45456485
-3.09454727,6.66027966,0.02137679,0.53487466,0.78652525,5.00787226,0.03036735,0.74456645,0.46368601,0.45180789
-3.08854427,6.63570550,0.02098254,0.53064990,0.78358310,5.00216644,0.03069205,0.73597001,0.45760214,0.44712671
-3.08254127,6.60699924,0.02057040,0.52514932,0.77944988,4.99465827,0.03119622,0.72695751,0.45036946,0.44068411
-3.07653827,6.57812213,0.02015436,0.51872036,0.77470928,4.98830455,0.03189816,0.71800779,0.44224350,0.43268827
-3.07053527,6.55323255,0.01974917,0.51174584,0.76998945,4.98619770,0.03281293,0.70961693,0.43350373,0.42338604
-3.06453227,6.53653337,0.01936971,0.50463078,0.76594192,4.99145023,0.03395142,0.70228143,0.42444412,0.41305476
-3.05852926,6.53211203,0.01903044,0.49778804,0.76321890,5.00707412,0.03531961,0.69648063,0.41536298,0.40199288
-3.05252626,6.54377978,0.01874480,0.49162323,0.76244966,5.03586013,0.03691787,0.69265903,0.40655243,0.39050979
-3.04652326,6.57491700,0.01852463,0.48651956,0.76421685,5.08026202,0.03874033,0.69120943,0.39828812,0.37891530
-3.04052026,6.62833105,0.01837972,0.48282331,0.76903398,5.14229070,0.04077456,0.69245726,0.39081950,0.36750929
-3.03451726,6.70613295,0.01831736,0.48083041,0.77732467,5.22342275,0.04300133,0.69664718,0.38436102,0.35657178
-3.02851426,6.80963819,0.01834200,0.48077482,0.78940469,5.32452760,0.04539466,0.70393223,0.37908482,0.34635396
-3.02251126,6.93929623,0.01845511,0.48281907,0.80546764,5.44581621,0.04792211,0.71436625,0.37511490,0.33707045
-3.01650825,7.09465177,0.01865503,0.48704747,0.82557462,5.58681402,0.05054530,0.72789981,0.37252321,0.32889306
-3.01050525,7.27433977,0.01893706,0.49346221,0.84964874,5.74635909,0.05322072,0.74438006,0.37132777,0.32194628
-3.00450225,7.47611453,0.01929357,0.50198253,0.87747440,5.92262599,0.05590075,0.76355438,0.37149264,0.31630457
-2.99849925,7.69691201,0.01971433,0.51244698,0.90870169,6.11317438,0.05853485,0.78507782,0.37293001,0.31199147
-2.99249625,7.93294275,0.02018689,0.52461875,0.94285562,6.31502064,0.06107099,0.80852411,0.37550408,0.30898063
-2.98649325,8.17981207,0.02069700,0.53819372,0.97934998,6.52472971,0.06345711,0.83339977,0.37903655,0.30719847
-2.98049025,8.43266252,0.02122923,0.55281102,1.01750521,6.73852365,0.06564269,0.85916070,0.38331359,0.30652845
-2.97448724,8.68633329,0.02176749,0.56806565,1.05656971,6.95240268,0.06758030,0.88523068,0.38809381,0.30681668
-2.96848424,8.93553021,0.02229565,0.58352256,1.09574367,7.16227432,0.06922710,0.91102103,0.39311717,0.30787866
-2.96248124,9.17499982,0.02279816,0.59873178,1.13420451,7.36408549,0.07054615,0.93595042,0.39811411,0.30950684
-2.95647824,9.39970110,0.02326057,0.61324380,1.17113296,7.55395297,0.07150756,0.95946432,0.40281501,0.31147875
-2.95047524,9.60496816,0.02367007,0.62662485,1.20573880,7.72828734,0.07208946,0.98105308,0.40695919,0.31356542
-2.94447224,9.78665832,0.02401591,0.63847122,1.23728503,7.88390590,0.07227858,1.00026791,0.41030351,0.31553977
-2.93846923,9.94127994,0.02428974,0.64842233,1.26510996,8.01813085,0.07207064,1.01673437,0.41263003,0.31718469
-2.93246623,10.06609604,0.02448581,0.65617184,1.28864593,8.12886924,0.07147027,1.03016259,0.41375268,0.31830065
-2.92646323,10.15920002,0.02460114,0.66147664,1.30743441,8.21467203,0.07049083,1.04035407,0.41352254,0.31871239
-2.92046023,10.21956146,0.02463548,0.66416330,1.32113674,8.27477073,0.06915369,1.04720488,0.41183183,0.31827480
-2.91445723,10.24704091,0.02459121,0.66413181,1.32954039,8.30909030,0.06748745,1.05070518,0.40861628,0.31687756
-2.90845423,10.24237390,0.02447314,0.66135667,1.33256053,8.31823850,0.06552678,1.05093528,0.40385608,0.31444850
-2.90245123,10.20712534,0.02428822,0.65588527,1.33023723,8.30347224,0.06331121,1.04805856,0.39757522,0.31095571
-2.89644822,10.14361684,0.02404516,0.64783385,1.32272845,8.26664258,0.06088370,1.04231176,0.38983950,0.30640817
-2.89044522,10.05483016,0.02375402,0.63738123,1.31029949,8.21012051,0.05828924,1.03399302,0.38075313,0.30085507
-2.88444222,9.94429091,0.02342579,0.62476069,1.29330935,8.13670651,0.05557343,1.02344853,0.37045435,0.29438386
-2.87843922,9.81593722,0.02307193,0.61025049,1.27219491,8.04952726,0.05278113,1.01105824,0.35910995,0.28711704
-2.87243622,9.67397839,0.02270396,0.59416336,1.24745363,7.95192326,0.04995520,0.99722141,0.34690925,0.27920789
-2.86643322,9.52274891,0.02233309,0.57683550,1.21962552,7.84733150,0.04713553,0.98234254,0.33405753,0.27083543
-2.86043022,9.36656310,0.02196987,0.55861553,1.18927522,7.73916731,0.04435811,0.96681831,0.32076929,0.26219857
-2.85442721,9.20957544,0.02162394,0.53985376,1.15697476,7.63070959,0.04165445,0.95102581,0.30726157,0.25350994
-2.84842421,9.05565144,0.02130383,0.52089225,1.12328771,7.52499335,0.03905118,0.93531266,0.29374750,0.24498939
-2.84242121,8.90825307,0.02101687,0.50205585,1.08875504,7.42471336,0.03656989,0.91998902,0.28043039,0.23685755
-2.83641821,8.77034248,0.02076909,0.48364454,1.05388306,7.33214204,0.03422722,0.90532175,0.26749842,0.22932966
-2.83041521,8.64430670,0.02056527,0.46592721,1.01913372,7.24906434,0.03203509,0.89153061,0.25512019,0.22260976
-2.82441221,8.53190525,0.02040900,0.44913686,0.98491713,7.17673178,0.03000116,0.87878655,0.24344112,0.21688549
-2.81840920,8.43424182,0.02030275,0.43346746,0.95158648,7.11583679,0.02812934,0.86721175,0.23258087,0.21232370
-2.81240620,8.35176004,0.02024802,0.41907215,0.91943507,7.06650814,0.02642048,0.85688134,0.22263173,0.20906684
-2.80640320,8.28426281,0.02024545,0.40606293,0.88869531,7.02832708,0.02487301,0.84782642,0.21365796,0.20723031
-2.80040020,8.23095350,0.02029492,0.39451150,0.85953938,7.00036326,0.02348362,0.84003812,0.20569608,0.20690075
-2.79439720,8.19049691,0.02039568,0.38445116,0.83208146,6.98122879,0.02224792,0.83347251,0.19875603,0.20813529
-2.78839420,8.16109683,0.02054637,0.37587968,0.80638103,6.96914772,0.02116101,0.82805592,0.19282301,0.21096172
-2.78239120,8.14058701,0.02074510,0.36876279,0.78244719,6.96203830,0.02021793,0.82369062,0.18785995,0.21537944
-2.77638819,8.12653157,0.02098941,0.36303815,0.76024366,6.95760434,0.01941404,0.82026052,0.18381053,0.22136126
-2.77038519,8.11633073,0.02127626,0.35861972,0.73969433,6.95343199,0.01874524,0.81763681,0.18060247,0.22885567
-2.76438219,8.10732799,0.02160197,0.35540227,0.72068921,6.94708815,0.01820806,0.81568333,0.17815104,0.23778977
-2.75837919,8.09691454,0.02196217,0.35326588,0.70309057,6.93621653,0.01779966,0.81426168,0.17636276,0.24807243
-2.75237619,8.08262729,0.02235170,0.35208037,0.68673930,6.91862795,0.01751767,0.81323589,0.17513888,0.25959771
-2.74637319,8.06223724,0.02276460,0.35170953,0.67146129,6.89238141,0.01735996,0.81247666,0.17437893,0.27224832
-2.74037019,8.03382527,0.02319405,0.35201506,0.65707375,6.85585338,0.01732436,0.81186507,0.17398388,0.28589904
-2.73436718,7.99584346,0.02363239,0.35286015,0.64339154,6.80779302,0.01740826,0.81129584,0.17385909,0.30041992
-2.72836418,7.94716018,0.02407121,0.35411266,0.63023314,6.74736202,0.01760831,0.81067992,0.17391689,0.31567915
-2.72236118,7.88708852,0.02450143,0.35564792,0.61742653,6.67415818,0.01792006,0.80994660,0.17407872,0.33154563
-2.71635818,7.81539778,0.02491348,0.35735099,0.60481456,6.58822284,0.01833759,0.80904490,0.17427696,0.34789099
-2.71035518,7.73230879,0.02529751,0.35911858,0.59225982,6.49003268,0.01885336,0.80794433,0.17445619,0.36459119
-2.70435218,7.63847425,0.02564367,0.36086044,0.57964899,6.38047718,0.01945796,0.80663504,0.17457416,0.38152752
-2.69834917,7.53494574,0.02594239,0.36250039,0.56689642,6.26082344,0.02014012,0.80512716,0.17460224,0.39858723
-2.69234617,7.42312942,0.02618472,0.36397691,0.55394683,6.13267040,0.02088673,0.80344955,0.17452550,0.41566356
-2.68634317,7.30473283,0.02636262,0.36524333,0.54077713,5.99789471,0.02168298,0.80164786,0.17434245,0.43265547
-2.68034017,7.18170502,0.02646929,0.36626775,0.52739728,5.85859079,0.02251267,0.79978193,0.17406438,0.44946696
-2.67433717,7.05617257,0.02649943,0.36703255,0.51385002,5.71700722,0.02335853,0.79792268,0.17371437,0.46600621
-2.66833417,6.93037359,0.02644951,0.36753373,0.50020964,5.57548196,0.02420272,0.79614850,0.17332608,0.48218450
-2.66233117,6.80659195,0.02631789,0.36777992,0.48657958,5.43637815,0.02502728,0.79454135,0.17294219,0.49791518
-2.65632816,6.68709353,0.02610494,0.36779120,0.47308924,5.30202258,0.02581470,0.79318257,0.17261279,0.51311261
-2.65032516,6.57406594,0.02581309,0.36759782,0.45988972,5.17464790,0.02654849,0.79214869,0.17239340,0.52769137
-2.64432216,6.46956318,0.02544675,0.36723865,0.44714900,5.05634016,0.02721365,0.79150734,0.17234306,0.54156558
-2.63831916,6.37545602,0.02501220,0.36675964,0.43504639,4.94899206,0.02779724,0.79131339,0.17252227,0.55464869
-2.63231616,6.29338887,0.02451737,0.36621210,0.42376668,4.85426293,0.02828871,0.79160557,0.17299089,0.56685352
-2.62631316,6.22474363,0.02397161,0.36565105,0.41349404,4.77354546,0.02868029,0.79240360,0.17380615,0.57809276
-2.62031016,6.17061082,0.02338539,0.36513344,0.40440601,4.70793944,0.02896714,0.79370610,0.17502074,0.58827989
-2.61430715,6.13176801,0.02276994,0.36471646,0.39666767,4.65823257,0.02914752,0.79548925,0.17668099,0.59733042
-2.60830415,6.10866564,0.02213693,0.36445592,0.39042624,4.62488815,0.02922269,0.79770630,0.17882535,0.60516352
-2.60230115,6.10142011,0.02149809,0.36440470,0.38580635,4.60803950,0.02919683,0.80028805,0.18148306,0.61170393
-2.59629815,6.10981391,0.02086491,0.36461137,0.38290606,4.60749090,0.02907672,0.80314416,0.18467308,0.61688406
-2.59029515,6.13330268,0.02024832,0.36511892,0.38179373,4.62272480,0.02887143,0.80616534,0.18840340,0.62064611
-2.58429215,6.17102881,0.01965839,0.36596374,0.38250597,4.65291503,0.02859188,0.80922627,0.19267063,0.62294429
-2.57828914,6.22184117,0.01910413,0.36717485,0.38504647,4.69694560,0.02825034,0.81218922,0.19745995,0.62374682
-2.57228614,6.28432071,0.01859334,0.36877321,0.38938600,4.75343491,0.02785989,0.81490809,0.20274533,0.62303766
-2.56628314,6.35681123,0.01813243,0.37077146,0.39546322,4.82076484,0.02743396,0.81723287,0.20849014,0.62081799
-2.56028014,6.43745477,0.01772638,0.37317372,0.40318653,4.89711421,0.02698575,0.81901415,0.21464791,0.61710714
-2.55427714,6.52423098,0.01737871,0.37597567,0.41243654,4.98049617,0.02652779,0.82010769,0.22116340,0.61194304
-2.54827414,6.61499943,0.01709151,0.37916479,0.42306932,5.06879876,0.02607154,0.82037876,0.22797381,0.60538212
-2.54227114,6.70754427,0.01686547,0.38272070,0.43491999,5.15982792,0.02562705,0.81970601,0.23501008,0.59749859
-2.53626813,6.79961993,0.01670001,0.38661564,0.44780670,5.25135204,0.02520270,0.81798497,0.24219829,0.58838318
-2.53026513,6.88899704,0.01659333,0.39081498,0.46153471,5.34114718,0.02480503,0.81513084,0.24946107,0.57814138
-2.52426213,6.97350741,0.01654264,0.39527776,0.47590054,5.42704189,0.02443870,0.81108056,0.25671897,0.56689111
-2.51825913,7.05108701,0.01654421,0.39995719,0.49069581,5.50696063,0.02410649,0.80579420,0.26389178,0.55476018
-2.51225613,7.11981598,0.01659357,0.40480119,0.50571104,5.57896466,0.02380939,0.79925555,0.27089975,0.54188342
-2.50625313,7.17795474,0.01668570,0.40975278,0.52073892,5.64128950,0.02354681,0.79147201,0.27766478,0.52839974
-2.50025013,7.22397528,0.01681514,0.41475059,0.53557731,5.69237794,0.02331676,0.78247386,0.28411144,0.51444919
-2.49424712,7.25658721,0.01697619,0.41972923,0.55003175,5.73090781,0.02311615,0.77231290,0.29016798,0.50017025
-2.48824412,7.27475778,0.01716305,0.42461973,0.56391765,5.75581379,0.02294110,0.76106072,0.29576723,0.48569732
-2.48224112,7.27772586,0.01737001,0.42935010,0.57706197,5.76630290,0.02278722,0.74880652,0.30084746,0.47115868
-2.47623812,7.26500958,0.01759154,0.43384588,0.58930476,5.76186327,0.02264996,0.73565486,0.30535324,0.45667489
-2.47023512,7.23640784,0.01782249,0.43803096,0.60050024,5.74226618,0.02252488,0.72172310,0.30923622,0.44235767
-2.46423212,7.19199590,0.01805819,0.44182855,0.61051789,5.70756156,0.02240794,0.70713903,0.31245602,0.42830932
-2.45822911,7.13211566,0.01829455,0.44516235,0.61924330,5.65806735,0.02229570,0.69203842,0.31498096,0.41462264
-2.45222611,7.05736106,0.01852818,0.44795803,0.62657908,5.59435328,0.02218558,0.67656276,0.31678891,0.40138130
-2.44622311,6.96855948,0.01875643,0.45014495,0.63244574,5.51721988,0.02207593,0.66085719,0.31786809,0.38866055
-2.44022011,6.86674999,0.01897748,0.45165817,0.63678276,5.42767369,0.02196615,0.64506861,0.31821771,0.37652820
-2.43421711,6.75315926,0.01919030,0.45244062,0.63954965,5.32689955,0.02185678,0.62934402,0.31784872,0.36504578
-2.42821411,6.62917619,0.01939473,0.45244554,0.64072728,5.21623133,0.02174941,0.61382909,0.31678429,0.35426974
-2.42221111,6.49632608,0.01959136,0.45163900,0.64031925,5.09712186,0.02164674,0.59866690,0.31506024,0.34425258
-2.41620810,6.35624536,0.01978155,0.45000250,0.63835342,4.97111344,0.02155239,0.58399694,0.31272523,0.33504393
-2.41020510,6.21065749,0.01996729,0.44753555,0.63488346,4.83980971,0.02147091,0.56995430,0.30984085,0.32669132
-2.40420210,6.06135094,0.02015119,0.44425808,0.62999045,4.70484983,0.02140756,0.55666904,0.30648139,0.31924082
-2.39819910,5.91015955,0.02033630,0.44021272,0.62378425,4.56788555,0.02136821,0.54426574,0.30273340,0.31273737
-2.39219610,5.75894584,0.02052608,0.43546666,0.61640485,4.43056179,0.02135923,0.53286331,0.29869510,0.30722494
-2.38619310,5.60958716,0.02072426,0.43011316,0.60802322,4.29450079,0.02138732,0.52257496,0.29447538,0.30274646
-2.38019010,5.46396475,0.02093477,0.42427255,0.59884186,4.16128995,0.02145939,0.51350834,0.29019274,0.29934359
-2.37418709,5.32395531,0.02116168,0.41809259,0.58909468,4.03247306,0.02158249,0.50576589,0.28597384,0.29705643
-2.36818409,5.19142442,0.02140915,0.41174817,0.57904621,3.90954441,0.02176370,0.49944534,0.28195191,0.29592322
-2.36218109,5.06822122,0.02168137,0.40544033,0.56899000,3.79394513,0.02201010,0.49464025,0.27826498,0.29597997
-2.35617809,4.95617302,0.02198260,0.39939435,0.55924603,3.68706081,0.02232866,0.49144065,0.27505376,0.29726024
-2.35017509,4.85707915,0.02231714,0.39385720,0.55015711,3.59021938,0.02272632,0.48993354,0.27245950,0.29979500
-2.34417209,4.77270255,0.02268937,0.38909399,0.54208418,3.50468833,0.02320988,0.49020330,0.27062156,0.30361247
-2.33816908,4.70475810,0.02310375,0.38538367,0.53540043,3.43167001,0.02378605,0.49233176,0.26967483,0.30873813
-2.33216608,4.65489659,0.02356482,0.38301393,0.53048433,3.37229419,0.02446142,0.49639789,0.26974700,0.31519468
-2.32616308,4.62468364,0.02407723,0.38227534,0.52771154,3.32760708,0.02524247,0.50247701,0.27095575,0.32300200
-2.32016008,4.61557285,0.02464567,0.38345486,0.52744590,3.29855620,0.02613549,0.51063939,0.27340581,0.33217697
-2.31415708,4.62887315,0.02527482,0.38682877,0.53002961,3.28597098,0.02714657,0.52094815,0.27718595,0.34273316
-2.30815408,4.66571078,0.02596922,0.39265530,0.53577283,3.29053914,0.02828151,0.53345663,0.28236612,0.35468026
-2.30215108,4.72698649,0.02673313,0.40116697,0.54494306,3.31277946,0.02954568,0.54820496,0.28899455,0.36802323
-2.29614807,4.81332952,0.02757030,0.41256301,0.55775461,3.35301195,0.03094392,0.56521618,0.29709511,0.38276112
-2.29014507,4.92505008,0.02848376,0.42700199,0.57435852,3.41132658,0.03248031,0.58449194,0.30666502,0.39888556
-2.28414207,5.06209263,0.02947554,0.44459497,0.59483348,3.48755252,0.03415801,0.60600800,0.31767285,0.41637893
-2.27813907,5.22399258,0.03054635,0.46539938,0.61917807,3.58122953,0.03597900,0.62970967,0.33005715,0.43521227
-2.27213607,5.40983911,0.03169535,0.48941394,0.64730481,3.69158390,0.03794382,0.65550771,0.34372566,0.45534294
-2.26613307,5.61824714,0.03291980,0.51657489,0.67903651,3.81751072,0.04005136,0.68327462,0.35855526,0.47671217
-2.26013007,5.84734099,0.03421492,0.54675370,0.71410516,3.95756486,0.04229852,0.71284205,0.37439274,0.49924269
-2.25412706,6.09475224,0.03557362,0.57975647,0.75215368,4.10996208,0.04468002,0.74399912,0.39105643,0.52283637
-2.24812406,6.35763365,0.03698650,0.61532521,0.79274083,4.27259189,0.04718817,0.77649236,0.40833878,0.54737225
-2.24212106,6.63269051,0.03844176,0.65314102,0.83534906,4.44304291,0.04981266,0.81002713,0.42600976,0.57270496
-2.23611806,6.91622973,0.03992536,0.69282930,0.87939558,4.61864106,0.05254044,0.84427072,0.44382117,0.59866370
-2.23011506,7.20422657,0.04142124,0.73396674,0.92424607,4.79650019,0.05535564,0.87885732,0.46151166,0.62505198
-2.22411206,7.49240750,0.04291160,0.77609023,0.96923096,4.97358400,0.05823959,0.91339458,0.47881243,0.65164819
-2.21810905,7.77634730,0.04437739,0.81870721,1.01366358,5.14677772,0.06117093,0.94747187,0.49545342,0.67820703
-2.21210605,8.05157728,0.04579883,0.86130742,1.05685965,5.31296703,0.06412576,0.98066980,0.51116976,0.70446208
-2.20610305,8.31370114,0.04715601,0.90337555,1.09815745,5.46912146,0.06707800,1.01257098,0.52570840,0.73012927
-2.20010005,8.55851427,0.04842958,0.94440456,1.13693775,5.61237923,0.06999975,1.04277141,0.53883454,0.75491141
-2.19409705,8.78212206,0.04960143,0.98390910,1.17264295,5.74012988,0.07286186,1.07089239,0.55033781,0.77850374
-2.18809405,8.98105260,0.05065540,1.02143874,1.20479442,5.85009154,0.07563452,1.09659221,0.56003792,0.80060028
-2.18209105,9.15235938,0.05157792,1.05659048,1.23300755,5.94037939,0.07828801,1.11957755,0.56778955,0.82090089
-2.17608804,9.29370981,0.05235865,1.08902013,1.25700375,6.00956254,0.08079349,1.13961383,0.57348639,0.83911892
-2.17008504,9.40345587,0.05299095,1.11845216,1.27661889,6.05670671,0.08312382,1.15653433,0.57706414,0.85498902
-2.16408204,9.48068415,0.05347227,1.14468772,1.29180799,6.08140098,0.08525451,1.17024759,0.57850242,0.86827512
-2.15807904,9.52524289,0.05380440,1.16761039,1.30264578,6.08376735,0.08716454,1.18074279,0.57782540,0.87877793
-2.15207604,9.53774505,0.05399359,1.18718950,1.30932317,6.06445274,0.08883721,1.18809281,0.57510135,0.88634199
-2.14607304,9.51954699,0.05405043,1.20348084,1.31213984,6.02460367,0.09026090,1.19245486,0.57044082,0.89086173
-2.14007004,9.47270341,0.05398963,1.21662459,1.31149311,5.96582479,0.09142964,1.19406841,0.56399382,0.89228626
-2.13406703,9.39990026,0.05382962,1.22684052,1.30786361,5.89012286,0.09234362,1.19325050,0.55594578,0.89062281
-2.12806403,9.30436782,0.05359201,1.23442044,1.30179826,5.79983849,0.09300940,1.19038835,0.54651268,0.88593837
-2.12206103,9.18977723,0.05330088,1.23971819,1.29389115,5.69756850,0.09343996,1.18592949,0.53593523,0.87835950
-2.11605803,9.06012410,0.05298200,1.24313727,1.28476315,5.58608178,0.09365443,1.18036965,0.52447253,0.86807028
-2.11005503,8.91960338,0.05266198,1.24511649,1.27504082,5.46823213,0.09367761,1.17423855,0.51239520,0.85530833
-2.10405203,8.77248003,0.05236734,1.24611422,1.26533535,5.34687118,0.09353926,1.16808417,0.49997828,0.84035908
-2.09804902,8.62295995,0.05212360,1.24659144,1.25622247,5.22476487,0.09327301,1.16245591,0.48749412,0.82354846
-2.09204602,8.47506592,0.05195440,1.24699450,1.24822370,5.10451621,0.09291526,1.15788717,0.47520543,0.80523427
-2.08604302,8.33252276,0.05188067,1.24773796,1.24178979,4.98849725,0.09250371,1.15487791,0.46335880,0.78579672
-2.08004002,8.19865586,0.05191986,1.24918831,1.23728668,4.87879235,0.09207595,1.15387793,0.45217879,0.76562831
-2.07403702,8.07630642,0.05208543,1.25164921,1.23498471,4.77715457,0.09166786,1.15527140,0.44186288,0.74512376
-2.06803402,7.96776649,0.05238632,1.25534883,1.23505105,4.68497620,0.09131214,1.15936332,0.43257745,0.72467018
-2.06203102,7.87473558,0.05282669,1.26042996,1.23754589,4.60327417,0.09103684,1.16636848,0.42445481,0.70463806
-2.05602801,7.79830030,0.05340585,1.26694339,1.24242233,4.53269007,0.09086412,1.17640339,0.41759154,0.68537336
-2.05002501,7.73893717,0.05411833,1.27484484,1.24952998,4.47350418,0.09080919,1.18948164,0.41204808,0.66719102
-2.04402201,7.69653787,0.05495414,1.28399587,1.25862215,4.42566224,0.09087958,1.20551289,0.40784955,0.65037006
-2.03801901,7.67045540,0.05589918,1.29416862,1.26936631,4.38881312,0.09107466,1.22430559,0.40498792,0.63515038
-2.03201601,7.65956847,0.05693588,1.30505457,1.28135756,4.36235513,0.09138560,1.24557348,0.40342509,0.62173127
-2.02601301,7.66236086,0.05804381,1.31627670,1.29413440,4.34548854,0.09179560,1.26894554,0.40309707,0.61027142
-2.02001001,7.67701179,0.05920051,1.32740494,1.30719643,4.33727143,0.09228056,1.29397907,0.40391879,0.60089036
-2.01400700,7.70149288,0.06038229,1.33797401,1.32002332,4.33667607,0.09281002,1.32017533,0.40578940,0.59367089
-2.00800400,7.73366706,0.06156505,1.34750311,1.33209418,4.34264312,0.09334842,1.34699715,0.40859780,0.58866231
-2.00200100,7.77138486,0.06272513,1.35551645,1.34290682,4.35413109,0.09385654,1.37388764,0.41222806,0.58588390
-1.99599800,7.81257368,0.06384000,1.36156391,1.35199613,4.37015885,0.09429319,1.40028935,0.41656445,0.58532854
-1.98999500,7.85531619,0.06488894,1.36524065,1.35895092,4.38983957,0.09461692,1.42566291,0.42149600,0.58696586
-1.98399200,7.89791482,0.06585358,1.36620519,1.36342867,4.41240476,0.09478777,1.44950447,0.42692004,0.59074488
-1.97798899,7.93893987,0.06671829,1.36419470,1.36516761,4.43721808,0.09476895,1.47136124,0.43274497,0.59659587
-1.97198599,7.97726004,0.06747044,1.35903734,1.36399591,4.46377877,0.09452839,1.49084440,0.43889176,0.60443122
-1.96598299,8.01205509,0.06810053,1.35066067,1.35983756,4.49171556,0.09404007,1.50763915,0.44529444,0.61414557
-1.95997999,8.04281134,0.06860212,1.33909623,1.35271490,4.52077216,0.09328512,1.52151135,0.45189949,0.62561506
-1.95397699,8.06930164,0.06897172,1.32447985,1.34274787,4.55078612,0.09225261,1.53231083,0.45866424,0.63869603
-1.94797399,8.09155222,0.06920851,1.30704791,1.33015000,4.58166306,0.09094001,1.53997142,0.46555445,0.65322339
-1.94197099,8.10979961,0.06931395,1.28712981,1.31522144,4.61334832,0.08935330,1.54450774,0.47254132,0.66900897
-1.93596798,8.12444074,0.06929144,1.26513691,1.29833943,4.64579856,0.08750683,1.54600930,0.47959813,0.68584024
-1.92996498,8.13598006,0.06914578,1.24154867,1.27994655,4.67895513,0.08542276,1.54463236,0.48669688,0.70347962
-1.92396198,8.14497686,0.06888280,1.21689653,1.26053724,4.71272119,0.08313033,1.54058992,0.49380501,0.72166476
-1.91795898,8.15199598,0.06850886,1.19174617,1.24064306,4.74694404,0.08066481,1.53414066,0.50088271,0.74011007
-1.91195598,8.15756441,0.06803050,1.16667902,1.22081721,4.78140360,0.07806633,1.52557721,0.50788082,0.75850945
-1.90595298,8.16213575,0.06745402,1.14227362,1.20161868,4.81580757,0.07537850,1.51521440,0.51473964,0.77654054
