energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.01650825,1.64024231,0.00043088,0.75867624,0.11282719,0.13702983,0.00712092,0.25770112,1.70975296,0.46968922
-3.01050525,1.59097303,0.00039082,0.73783443,0.10986641,0.13203599,0.00652449,0.25254313,1.64057641,0.45619535
-3.00450225,1.54560207,0.00035272,0.71841352,0.10722855,0.12724453,0.00594786,0.24815581,1.57796299,0.44375857
-2.99849925,1.50531735,0.00031680,0.70092456,0.10500371,0.12277726,0.00539798,0.24475628,1.52327749,0.43270428
-2.99249625,1.47119385,0.00028326,0.68583150,0.10327410,0.11874532,0.00488076,0.24254027,1.47771087,0.42333140
-2.98649325,1.44417295,0.00025226,0.67354307,0.10211232,0.11524617,0.00440099,0.24167706,1.44226171,0.41590664
-2.98049025,1.42504530,0.00022393,0.66440603,0.10157988,0.11236121,0.00396239,0.24230519,1.41772219,0.41065970
-2.97448724,1.41443733,0.00019832,0.65869986,0.10172611,0.11015384,0.00356753,0.24452908,1.40466853,0.40777908
-2.96848424,1.41280126,0.00017549,0.65663274,0.10258740,0.10866822,0.00321791,0.24841670,1.40345561,0.40740875
-2.96248124,1.42040864,0.00015540,0.65833890,0.10418675,0.10792863,0.00291403,0.25399814,1.41421558,0.40964559
-2.95647824,1.43734739,0.00013801,0.66387725,0.10653359,0.10793938,0.00265549,0.26126527,1.43686023,0.41453748
-2.95047524,1.46352211,0.00012323,0.67323135,0.10962398,0.10868537,0.00244105,0.27017223,1.47108692,0.42208233
-2.94447224,1.49865758,0.00011095,0.68631055,0.11344102,0.11013305,0.00226878,0.28063690,1.51638771,0.43222773
-2.93846923,1.54230535,0.00010103,0.70295237,0.11795546,0.11223201,0.00213616,0.29254304,1.57206163,0.44487149
-2.93246623,1.59385327,0.00009330,0.72292616,0.12312658,0.11491679,0.00204023,0.30574311,1.63722983,0.45986296
-2.92646323,1.65253775,0.00008761,0.74593779,0.12890318,0.11810909,0.00197762,0.32006160,1.71085337,0.47700525
-2.92046023,1.71745860,0.00008376,0.77163553,0.13522469,0.12172024,0.00194474,0.33529884,1.79175339,0.49605822
-2.91445723,1.78759621,0.00008158,0.79961696,0.14202239,0.12565378,0.00193782,0.35123497,1.87863345,0.51674237
-2.90845423,1.86183080,0.00008087,0.82943672,0.14922070,0.12980809,0.00195302,0.36763424,1.97010363,0.53874350
-2.90245123,1.93896343,0.00008145,0.86061510,0.15673843,0.13407909,0.00198649,0.38424933,2.06470605,0.56171821
-2.89644822,2.01773834,0.00008314,0.89264725,0.16449012,0.13836284,0.00203445,0.40082573,2.16094128,0.58529995
-2.89044522,2.09686632,0.00008575,0.92501276,0.17238731,0.14255797,0.00209323,0.41710609,2.25729526,0.60910579
-2.88444222,2.17504853,0.00008912,0.95718552,0.18033978,0.14656795,0.00215935,0.43283452,2.35226608,0.63274350
-2.87843922,2.25100034,0.00009306,0.98864351,0.18825678,0.15030312,0.00222950,0.44776081,2.44439013,0.65581899
-2.87243622,2.32347475,0.00009743,1.01887835,0.19604815,0.15368241,0.00230064,0.46164448,2.53226707,0.67794381
-2.86643322,2.39128478,0.00010207,1.04740448,0.20362545,0.15663477,0.00237001,0.47425879,2.61458302,0.69874263
-2.86043022,2.45332445,0.00010683,1.07376755,0.21090294,0.15910030,0.00243510,0.48539444,2.69013159,0.71786041
-2.85442721,2.50858784,0.00011157,1.09755202,0.21779859,0.16103091,0.00249374,0.49486321,2.75783225,0.73496920
-2.84842421,2.55618589,0.00011615,1.11838779,0.22423491,0.16239083,0.00254407,0.50250119,2.81674575,0.74977424
-2.84242121,2.59536051,0.00012047,1.13595562,0.23013979,0.16315659,0.00258453,0.50817182,2.86608628,0.76201942
-2.83641821,2.62549585,0.00012441,1.14999142,0.23544719,0.16331686,0.00261392,0.51176839,2.90523021,0.77149177
-2.83041521,2.64612630,0.00012786,1.16028923,0.24009781,0.16287184,0.00263134,0.51321616,2.93372145,0.77802504
-2.82441221,2.65694142,0.00013074,1.16670289,0.24403963,0.16183253,0.00263620,0.51247384,2.95127316,0.78150215
-2.81840920,2.65778737,0.00013299,1.16914650,0.24722838,0.16021969,0.00262823,0.50953442,2.95776625,0.78185663
-2.81240620,2.64866524,0.00013454,1.16759362,0.24962790,0.15806268,0.00260744,0.50442529,2.95324454,0.77907287
-2.80640320,2.62972611,0.00013535,1.16207530,0.25121042,0.15539819,0.00257410,0.49720760,2.93790690,0.77318530
-2.80040020,2.60126318,0.00013539,1.15267703,0.25195680,0.15226883,0.00252872,0.48797475,2.91209669,0.76427661
-2.79439720,2.56370129,0.00013467,1.13953479,0.25185659,0.14872178,0.00247205,0.47685022,2.87628882,0.75247491
-2.78839420,2.51758406,0.00013320,1.12283025,0.25090812,0.14480746,0.00240500,0.46398456,2.83107466,0.73795008
-2.78239120,2.46355912,0.00013101,1.10278524,0.24911844,0.14057821,0.00232864,0.44955178,2.77714545,0.72090944
-2.77638819,2.40236202,0.00012815,1.07965581,0.24650330,0.13608719,0.00224418,0.43374529,2.71527449,0.70159281
-2.77038519,2.33479910,0.00012468,1.05372590,0.24308695,0.13138734,0.00215290,0.41677330,2.64629859,0.68026715
-2.76438219,2.26173004,0.00012071,1.02530083,0.23890203,0.12653061,0.00205614,0.39885419,2.57109944,0.65722102
-2.75837919,2.18405059,0.00011633,0.99470088,0.23398935,0.12156726,0.00195525,0.38021173,2.49058512,0.63275899
-2.75237619,2.10267590,0.00011166,0.96225501,0.22839764,0.11654552,0.00185157,0.36107046,2.40567253,0.60719607
-2.74637319,2.01852494,0.00010683,0.92829496,0.22218329,0.11151127,0.00174642,0.34165139,2.31727095,0.58085255
-2.74037019,1.93250651,0.00010199,0.89314985,0.21541004,0.10650799,0.00164101,0.32216814,2.22626729,0.55404910
-2.73436718,1.84550689,0.00009730,0.85714138,0.20814857,0.10157687,0.00153650,0.30282356,2.13351323,0.52710251
-2.72836418,1.75837957,0.00009291,0.82057977,0.20047606,0.09675692,0.00143392,0.28380703,2.03981465,0.50032186
-2.72236118,1.67193690,0.00008899,0.78376036,0.19247568,0.09208527,0.00133419,0.26529230,1.94592326,0.47400548
-2.71635818,1.58694381,0.00008572,0.74696103,0.18423590,0.08759744,0.00123807,0.24743606,1.85253067,0.44843831
-2.71035518,1.50411321,0.00008327,0.71044032,0.17584975,0.08332750,0.00114622,0.23037699,1.76026465,0.42388997
-2.70435218,1.42410303,0.00008182,0.67443611,0.16741390,0.07930835,0.00105914,0.21423534,1.66968748,0.40061323
-2.69834917,1.34751433,0.00008155,0.63916497,0.15902760,0.07557169,0.00097721,0.19911297,1.58129606,0.37884280
-2.69234617,1.27489028,0.00008260,0.60482181,0.15079146,0.07214798,0.00090069,0.18509360,1.49552335,0.35879441
-2.68634317,1.20671546,0.00008516,0.57157993,0.14280608,0.06906616,0.00082971,0.17224332,1.41274090,0.34066392
-2.68034017,1.14341518,0.00008936,0.53959114,0.13517057,0.06635329,0.00076434,0.16061116,1.33326191,0.32462638
-2.67433717,1.08535438,0.00009534,0.50898599,0.12798086,0.06403390,0.00070452,0.15022970,1.25734446,0.31083484
-2.66833417,1.03283597,0.00010321,0.47987391,0.12132803,0.06212930,0.00065016,0.14111561,1.18519468,0.29941892
-2.66233117,0.98609833,0.00011307,0.45234329,0.11529644,0.06065669,0.00060108,0.13327009,1.11696939,0.29048303
-2.65632816,0.94531206,0.00012499,0.42646137,0.10996200,0.05962825,0.00055710,0.12667930,1.05277828,0.28410413
-2.65032516,0.91057606,0.00013899,0.40227405,0.10539027,0.05905014,0.00051798,0.12131460,0.99268539,0.28032921
-2.64432216,0.88191302,0.00015507,0.37980554,0.10163484,0.05892161,0.00048347,0.11713285,0.93671002,0.27917254
-2.63831916,0.85926498,0.00017320,0.35905812,0.09873566,0.05923414,0.00045332,0.11407674,0.88482722,0.28061278
-2.63231616,0.84248912,0.00019327,0.34001191,0.09671771,0.05997074,0.00042727,0.11207510,0.83696803,0.28459014
-2.62631316,0.83135440,0.00021517,0.32262493,0.09558977,0.06110551,0.00040505,0.11104358,0.79301990,0.29100395
-2.62031016,0.82553962,0.00023870,0.30683342,0.09534362,0.06260342,0.00038640,0.11088537,0.75282735,0.29971072
-2.61430715,0.82463337,0.00026363,0.29255275,0.09595352,0.06442045,0.00037107,0.11149233,0.71619347,0.31052301
-2.60830415,0.82813631,0.00028967,0.27967870,0.09737607,0.06650400,0.00035879,0.11274646,0.68288226,0.32320940
-2.60230115,0.83546616,0.00031650,0.26808948,0.09955054,0.06879373,0.00034928,0.11452165,0.65262223,0.33749574
-2.59629815,0.84596566,0.00034375,0.25764829,0.10239962,0.07122269,0.00034229,0.11668586,0.62511119,0.35306776
-2.59029515,0.85891352,0.00037099,0.24820650,0.10583064,0.07371875,0.00033753,0.11910353,0.60002238,0.36957528
-2.58429215,0.87353823,0.00039781,0.23960736,0.10973728,0.07620642,0.00033471,0.12163837,0.57701174,0.38663796
-2.57828914,0.88903458,0.00042373,0.23169002,0.11400166,0.07860875,0.00033352,0.12415616,0.55572624,0.40385253
-2.57228614,0.90458223,0.00044831,0.22429396,0.11849692,0.08084947,0.00033367,0.12652779,0.53581276,0.42080136
-2.56628314,0.91936589,0.00047109,0.21726336,0.12309005,0.08285520,0.00033483,0.12863220,0.51692747,0.43706211
-2.56028014,0.93259633,0.00049162,0.21045145,0.12764513,0.08455757,0.00033667,0.13035915,0.49874492,0.45221823
-2.55427714,0.94353131,0.00050951,0.20372451,0.13202663,0.08589531,0.00033887,0.13161181,0.48096679,0.46586983
-2.54827414,0.95149581,0.00052439,0.19696537,0.13610295,0.08681610,0.00034113,0.13230893,0.46332956,0.47764451
-2.54227114,0.95590041,0.00053596,0.19007636,0.13974988,0.08727820,0.00034312,0.13238664,0.44561096,0.48720782
-2.53626813,0.95625733,0.00054398,0.18298134,0.14285393,0.08725163,0.00034457,0.13179959,0.42763478,0.49427280
-2.53026513,0.95219324,0.00054827,0.17562704,0.14531552,0.08671915,0.00034521,0.13052175,0.40927385,0.49860816
-2.52426213,0.94345850,0.00054876,0.16798337,0.14705176,0.08567664,0.00034482,0.12854641,0.39045108,0.50004493
-2.51825913,0.92993225,0.00054543,0.16004293,0.14799887,0.08413317,0.00034321,0.12588575,0.37113863,0.49848105
-2.51225613,0.91162342,0.00053837,0.15181965,0.14811410,0.08211065,0.00034022,0.12256984,0.35135512,0.49388388
-2.50625313,0.88866755,0.00052772,0.14334670,0.14737704,0.07964308,0.00033576,0.11864515,0.33116136,0.48629045
-2.50025013,0.86131969,0.00051372,0.13467383,0.14579042,0.07677550,0.00032977,0.11417268,0.31065459,0.47580545
-2.49424712,0.82994385,0.00049666,0.12586420,0.14338033,0.07356264,0.00032226,0.10922578,0.28996174,0.46259716
-2.48824412,0.79499947,0.00047690,0.11699099,0.14019578,0.07006747,0.00031328,0.10388776,0.26923209,0.44689143
-2.48224112,0.75702569,0.00045485,0.10813389,0.13630786,0.06635956,0.00030291,0.09824944,0.24862956,0.42896407
-2.47623812,0.71662416,0.00043094,0.09937560,0.13180838,0.06251349,0.00029132,0.09240667,0.22832517,0.40913196
-2.47023512,0.67444108,0.00040564,0.09079863,0.12680819,0.05860727,0.00027866,0.08645797,0.20848993,0.38774338
-2.46423212,0.63114942,0.00037940,0.08248236,0.12143520,0.05472096,0.00026517,0.08050238,0.18928839,0.36516786
-2.45822911,0.58743184,0.00035272,0.07450058,0.11583230,0.05093536,0.00025109,0.07463755,0.17087321,0.34178610
-2.45222611,0.54396509,0.00032603,0.06691951,0.11015514,0.04733108,0.00023668,0.06895806,0.15338079,0.31798026
-2.44622311,0.50140632,0.00029979,0.05979638,0.10457007,0.04398768,0.00022224,0.06355421,0.13692805,0.29412504
-2.44022011,0.46038158,0.00027440,0.05317850,0.09925207,0.04098322,0.00020806,0.05851094,0.12161047,0.27057982
-2.43421711,0.42147688,0.00025024,0.04710290,0.09438290,0.03839389,0.00019445,0.05390724,0.10750119,0.24768204
-2.42821411,0.38523164,0.00022764,0.04159637,0.09014947,0.03629395,0.00018171,0.04981566,0.09465119,0.22574197
-2.42221111,0.35213458,0.00020690,0.03667590,0.08674233,0.03475574,0.00017015,0.04630218,0.08309032,0.20503896
-2.41620810,0.32262171,0.00018827,0.03234945,0.08435436,0.03384979,0.00016008,0.04342609,0.07282901,0.18581903
-2.41020510,0.29707615,0.00017196,0.02861687,0.08317955,0.03364490,0.00015177,0.04124011,0.06386060,0.16829378
-2.40420210,0.27582926,0.00015814,0.02547101,0.08341179,0.03420824,0.00014553,0.03979035,0.05616382,0.15264045
-2.39819910,0.25916265,0.00014695,0.02289882,0.08524358,0.03560520,0.00014161,0.03911638,0.04970557,0.13900280
-2.39219610,0.24731066,0.00013846,0.02088242,0.08886463,0.03789912,0.00014027,0.03925112,0.04444356,0.12749273
-2.38619310,0.24046273,0.00013275,0.01940011,0.09446004,0.04115075,0.00014177,0.04022061,0.04032884,0.11819226
-2.38019010,0.23876530,0.00012983,0.01842718,0.10220833,0.04541742,0.00014634,0.04204357,0.03730802,0.11115569
-2.37418709,0.24232304,0.00012970,0.01793662,0.11227884,0.05075191,0.00015417,0.04473090,0.03532518,0.10641169
-2.36818409,0.25119899,0.00013231,0.01789958,0.12482884,0.05720108,0.00016547,0.04828487,0.03432333,0.10396511
-2.36218109,0.26541373,0.00013760,0.01828568,0.14000016,0.06480421,0.00018040,0.05269837,0.03424552,0.10379850
-2.35617809,0.28494342,0.00014547,0.01906319,0.15791538,0.07359119,0.00019911,0.05795395,0.03503554,0.10587305
-2.35017509,0.30971708,0.00015578,0.02019906,0.17867384,0.08358057,0.00022173,0.06402298,0.03663831,0.11012914
-2.34417209,0.33961312,0.00016838,0.02165879,0.20234743,0.09477772,0.00024833,0.07086481,0.03899994,0.11648640
-2.33816908,0.37445582,0.00018305,0.02340641,0.22897653,0.10717300,0.00027900,0.07842624,0.04206764,0.12484346
-2.33216608,0.41401184,0.00019958,0.02540430,0.25856614,0.12074031,0.00031375,0.08664112,0.04578945,0.13507745
-2.32616308,0.45798760,0.00021770,0.02761311,0.29108261,0.13543593,0.00035260,0.09543044,0.05011403,0.14704347
-2.32016008,0.50602772,0.00023712,0.02999181,0.32645112,0.15119800,0.00039554,0.10470279,0.05499036,0.16057428
-2.31415708,0.55771525,0.00025750,0.03249778,0.36455420,0.16794659,0.00044253,0.11435532,0.06036768,0.17548024
-2.30815408,0.61257388,0.00027850,0.03508707,0.40523152,0.18558450,0.00049354,0.12427519,0.06619553,0.19154990
-2.30215108,0.67007268,0.00029973,0.03771480,0.44828111,0.20399892,0.00054855,0.13434162,0.07242402,0.20855125
-2.29614807,0.72963329,0.00032081,0.04033572,0.49346216,0.22306384,0.00060755,0.14442832,0.07900433,0.22623384
-2.29014507,0.79063985,0.00034134,0.04290491,0.54049947,0.24264340,0.00067057,0.15440644,0.08588952,0.24433179
-2.28414207,0.85245148,0.00036090,0.04537858,0.58908951,0.26259586,0.00073774,0.16414779,0.09303543,0.26256773
-2.27813907,0.91441692,0.00037912,0.04771500,0.63890796,0.28277828,0.00080925,0.17352837,0.10040195,0.28065771
-2.27213607,0.97589105,0.00039560,0.04987540,0.68961860,0.30305172,0.00088542,0.18243187,0.10795427,0.29831673
-2.26613307,1.03625265,0.00041001,0.05182501,0.74088317,0.32328661,0.00096670,0.19075325,0.11566430,0.31526505
-2.26013007,1.09492265,0.00042204,0.05353393,0.79237194,0.34336826,0.00105373,0.19840197,0.12351203,0.33123476
-2.25412706,1.15138212,0.00043142,0.05497800,0.84377437,0.36320216,0.00114733,0.20530494,0.13148685,0.34597654
-2.24812406,1.20518919,0.00043795,0.05613957,0.89480964,0.38271868,0.00124851,0.21140893,0.13958860,0.35926630
-2.24212106,1.25599399,0.00044149,0.05700799,0.94523626,0.40187709,0.00135851,0.21668235,0.14782844,0.37091127
-2.23611806,1.30355082,0.00044196,0.05758011,0.99486036,0.42066851,0.00147882,0.22111628,0.15622926,0.38075546
-2.23011506,1.34772695,0.00043936,0.05786040,1.04354229,0.43911758,0.00161109,0.22472476,0.16482576,0.38868413
-2.22411206,1.38850730,0.00043374,0.05786100,1.09120075,0.45728267,0.00175720,0.22754419,0.17366392,0.39462699
-2.21810905,1.42599471,0.00042524,0.05760151,1.13781449,0.47525450,0.00191921,0.22963196,0.18280009,0.39856015
-2.21210605,1.46040562,0.00041404,0.05710857,1.18342097,0.49315306,0.00209928,0.23106433,0.19229942,0.40050652
-2.20610305,1.49206106,0.00040041,0.05641533,1.22811219,0.51112300,0.00229967,0.23193354,0.20223383,0.40053478
-2.20010005,1.52137329,0.00038464,0.05556076,1.27202740,0.52932742,0.00252266,0.23234449,0.21267953,0.39875692
-2.19409705,1.54882852,0.00036708,0.05458879,1.31534312,0.54794037,0.00277049,0.23241081,0.22371409,0.39532438
-2.18809405,1.57496635,0.00034810,0.05354749,1.35826077,0.56713829,0.00304526,0.23225082,0.23541320,0.39042311
-2.18209105,1.60035687,0.00032811,0.05248808,1.40099226,0.58709079,0.00334889,0.23198321,0.24784729,0.38426757
-2.17608804,1.62557629,0.00030752,0.05146398,1.44374444,0.60795113,0.00368300,0.23172294,0.26107806,0.37709414
-2.17008504,1.65118220,0.00028675,0.05052987,1.48670295,0.62984689,0.00404887,0.23157722,0.27515510,0.36915394
-2.16408204,1.67768961,0.00026621,0.04974072,1.53001640,0.65287129,0.00444735,0.23164193,0.29011277,0.36070565
-2.15807904,1.70554882,0.00024633,0.04915089,1.57378164,0.67707557,0.00487882,0.23199856,0.30596748,0.35200830
-2.15207604,1.73512604,0.00022748,0.04881321,1.61803109,0.70246289,0.00534308,0.23271171,0.32271544,0.34331443
-2.14607304,1.76668771,0.00021007,0.04877815,1.66272274,0.72898412,0.00583940,0.23382733,0.34033109,0.33486388
-2.14007004,1.80038905,0.00019446,0.04909291,1.70773350,0.75653575,0.00636642,0.23537169,0.35876615,0.32687817
-2.13406703,1.83626741,0.00018102,0.04980058,1.75285643,0.78496000,0.00692219,0.23735109,0.37794954,0.31955583
-2.12806403,1.87424048,0.00017010,0.05093931,1.79780198,0.81404737,0.00750415,0.23975234,0.39778789,0.31306857
-2.12206103,1.91410926,0.00016206,0.05254135,1.84220343,0.84354127,0.00810917,0.24254386,0.41816692,0.30755844
-2.11605803,1.95556559,0.00015727,0.05463223,1.88562616,0.87314477,0.00873357,0.24567749,0.43895338,0.30313589
-2.11005503,1.99820359,0.00015612,0.05722979,1.92758053,0.90252892,0.00937318,0.24909071,0.45999752,0.29987871
-2.10405203,2.04153422,0.00015903,0.06034329,1.96753754,0.93134240,0.01002336,0.25270931,0.48113612,0.29783176
-2.09804902,2.08500228,0.00016647,0.06397250,2.00494670,0.95922192,0.01067910,0.25645023,0.50219571,0.29700739
-2.09204602,2.12800475,0.00017899,0.06810693,2.03925500,0.98580285,0.01133502,0.26022467,0.52299602,0.29738654
-2.08604302,2.16990964,0.00019719,0.07272509,2.06992627,1.01072973,0.01198549,0.26394103,0.54335350,0.29892021
-2.08004002,2.21007446,0.00022176,0.07779393,2.09645980,1.03366595,0.01262464,0.26750786,0.56308483,0.30153146
-2.07403702,2.24786366,0.00025352,0.08326861,2.11840754,1.05430240,0.01324646,0.27083653,0.58201025,0.30511767
-2.06803402,2.28266432,0.00029337,0.08909237,2.13538903,1.07236472,0.01384482,0.27384364,0.59995683,0.30955317
-2.06203102,2.31389984,0.00034237,0.09519696,2.14710361,1.08761892,0.01441356,0.27645304,0.61676153,0.31469200
-2.05602801,2.34104144,0.00040166,0.10150328,2.15333946,1.09987535,0.01494654,0.27859755,0.63227414,0.32037103
-2.05002501,2.36361734,0.00047256,0.10792257,2.15397944,1.10899102,0.01543771,0.28022023,0.64636004,0.32641322
-2.04402201,2.38122002,0.00055647,0.11435796,2.14900361,1.11487039,0.01588123,0.28127533,0.65890296,0.33263115
-2.03801901,2.39351169,0.00065491,0.12070653,2.13848886,1.11746491,0.01627148,0.28172894,0.66980756,0.33883077
-2.03201601,2.40022831,0.00076948,0.12686168,2.12260573,1.11677147,0.01660324,0.28155925,0.67900207,0.34481538
-2.02601301,2.40118260,0.00090186,0.13271589,2.10161317,1.11283012,0.01687177,0.28075667,0.68644081,0.35038985
-2.02001001,2.39626641,0.00105370,0.13816378,2.07585140,1.10572134,0.01707293,0.27932373,0.69210651,0.35536492
-2.01400700,2.38545241,0.00122665,0.14310517,2.04573358,1.09556299,0.01720332,0.27727471,0.69601250,0.35956166
-2.00800400,2.36879558,0.00142227,0.14744831,2.01173649,1.08250727,0.01726038,0.27463526,0.69820448,0.36281588
-2.00200100,2.34643414,0.00164193,0.15111289,1.97439078,1.06673776,0.01724258,0.27144180,0.69876175,0.36498243
-1.99599800,2.31858993,0.00188678,0.15403285,1.93427081,1.04846641,0.01714945,0.26774082,0.69779774,0.36593922
-1.98999500,2.28556788,0.00215768,0.15615869,1.89198427,1.02793077,0.01698176,0.26358803,0.69545961,0.36559076
-1.98399200,2.24775425,0.00245505,0.15745941,1.84816179,1.00539102,0.01674153,0.25904731,0.69192674,0.36387125
-1.97798899,2.20561319,0.00277888,0.15792363,1.80344621,0.98112698,0.01643208,0.25418958,0.68740802,0.36074675
-1.97198599,2.15968133,0.00312859,0.15756020,1.75848179,0.95543474,0.01605804,0.24909135,0.68213777,0.35621670
-1.96598299,2.11056009,0.00350299,0.15639786,1.71390305,0.92862289,0.01562530,0.24383320,0.67637041,0.35031435
-1.95997999,2.05890549,0.00390026,0.15448432,1.67032338,0.90100826,0.01514090,0.23849797,0.67037373,0.34310625
-1.95397699,2.00541564,0.00431785,0.15188455,1.62832344,0.87291106,0.01461292,0.23316886,0.66442119,0.33469078
-1.94797399,1.95081592,0.00475253,0.14867837,1.58843946,0.84464955,0.01405027,0.22792735,0.65878319,0.32519568
-1.94197099,1.89584234,0.00520039,0.14495761,1.55115163,0.81653427,0.01346251,0.22285112,0.65371792,0.31477472
-1.93596798,1.84122371,0.00565688,0.14082279,1.51687303,0.78886197,0.01285958,0.21801191,0.64946192,0.30360367
-1.92996498,1.78766313,0.00611684,0.13637949,1.48593937,0.76190953,0.01225155,0.21347354,0.64622093,0.29187568
-1.92396198,1.73581979,0.00657468,0.13173475,1.45859992,0.73592816,0.01164835,0.20929003,0.64416140,0.27979630
-1.91795898,1.68629175,0.00702443,0.12699341,1.43501029,0.71113795,0.01105947,0.20550406,0.64340306,0.26757827
-1.91195598,1.63960059,0.00745988,0.12225475,1.41522727,0.68772337,0.01049378,0.20214573,0.64401302,0.25543637
-1.90595298,1.59617861,0.00787481,0.11760940,1.39920621,0.66582966,0.00995922,0.19923171,0.64600164,0.24358244
-1.89994997,1.55635911,0.00826305,0.11313683,1.38680117,0.64556043,0.00946265,0.19676486,0.64932045,0.23222066
-1.89394697,1.52037018,0.00861876,0.10890329,1.37776810,0.62697669,0.00900966,0.19473431,0.65386227,0.22154340
-1.88794397,1.48833224,0.00893649,0.10496045,1.37177092,0.61009709,0.00860452,0.19311602,0.65946354,0.21172747
-1.88194097,1.46025924,0.00921141,0.10134466,1.36839060,0.59489969,0.00825006,0.19187373,0.66590884,0.20293097
-1.87593797,1.43606334,0.00943943,0.09807682,1.36713688,0.58132482,0.00794768,0.19096040,0.67293734,0.19529080
-1.86993497,1.41556268,0.00961727,0.09516286,1.36746227,0.56927907,0.00769742,0.19031988,0.68025105,0.18892054
-1.86393197,1.39849186,0.00974260,0.09259480,1.36877801,0.55864013,0.00749800,0.18988889,0.68752441,0.18390901
-1.85792896,1.38451424,0.00981404,0.09035218,1.37047134,0.54926225,0.00734696,0.18959920,0.69441486,0.18031913
-1.85192596,1.37323567,0.00983121,0.08840392,1.37192351,0.54098192,0.00724080,0.18937979,0.70057401,0.17818725
-1.84592296,1.36421891,0.00979471,0.08671041,1.37252802,0.53362375,0.00717520,0.18915912,0.70565893,0.17752283
-1.83991996,1.35699809,0.00970604,0.08522574,1.37170840,0.52700608,0.00714514,0.18886724,0.70934306,0.17830833
-1.83391696,1.35109266,0.00956758,0.08389995,1.36893497,0.52094625,0.00714517,0.18843777,0.71132652,0.18049949
-1.82791396,1.34602050,0.00938243,0.08268135,1.36374008,0.51526530,0.00716959,0.18780965,0.71134521,0.18402585
-1.82191096,1.34130973,0.00915432,0.08151849,1.35573129,0.50979212,0.00721258,0.18692867,0.70917864,0.18879163
-1.81590795,1.33650917,0.00888752,0.08036218,1.34460221,0.50436677,0.00726849,0.18574868,0.70465609,0.19467693
-1.80990495,1.33119707,0.00858662,0.07916705,1.33014048,0.49884316,0.00733188,0.18423251,0.69766100,0.20153940
-1.80390195,1.32498844,0.00825648,0.07789292,1.31223280,0.49309107,0.00739774,0.18235257,0.68813350,0.20921636
-1.79789895,1.31754074,0.00790206,0.07650586,1.29086682,0.48699745,0.00746156,0.18009117,0.67607111,0.21752752
-1.79189595,1.30855824,0.00752832,0.07497889,1.26612976,0.48046726,0.00751940,0.17744054,0.66152754,0.22627813
-1.78589295,1.29779504,0.00714009,0.07329244,1.23820388,0.47342381,0.00756797,0.17440257,0.64460986,0.23526284
-1.77988994,1.28505699,0.00674203,0.07143447,1.20735894,0.46580865,0.00760464,0.17098835,0.62547411,0.24427001
-1.77388694,1.27020265,0.00633850,0.06940035,1.17394183,0.45758131,0.00762747,0.16721745,0.60431964,0.25308647
-1.76788394,1.25314327,0.00593357,0.06719256,1.13836371,0.44871864,0.00763512,0.16311705,0.58138236,0.26150279
-1.76188094,1.23384218,0.00553094,0.06482017,1.10108519,0.43921407,0.00762691,0.15872092,0.55692724,0.26931856
-1.75587794,1.21231324,0.00513391,0.06229819,1.06259996,0.42907670,0.00760267,0.15406830,0.53124036,0.27634790
-1.74987494,1.18861886,0.00474542,0.05964686,1.02341748,0.41833026,0.00756274,0.14920272,0.50462065,0.28242477
-1.74387194,1.16286726,0.00436799,0.05689084,0.98404548,0.40701193,0.00750787,0.14417071,0.47737190,0.28740784
-1.73786893,1.13520920,0.00400377,0.05405841,0.94497271,0.39517112,0.00743913,0.13902061,0.44979493,0.29118497
-1.73186593,1.10583415,0.00365454,0.05118065,0.90665286,0.38286808,0.00735785,0.13380138,0.42218050,0.29367678
-1.72586293,1.07496596,0.00332174,0.04829070,0.86949014,0.37017243,0.00726552,0.12856143,0.39480287,0.29483938
-1.71985993,1.04285804,0.00300647,0.04542295,0.83382709,0.35716162,0.00716374,0.12334762,0.36791443,0.29466602
-1.71385693,1.00978823,0.00270953,0.04261245,0.79993518,0.34391927,0.00705415,0.11820436,0.34174130,0.29318755
-1.70785393,0.97605329,0.00243143,0.03989425,0.76800852,0.33053352,0.00693837,0.11317285,0.31648008,0.29047176
-1.70185093,0.94196328,0.00217243,0.03730285,0.73816090,0.31709522,0.00681793,0.10829048,0.29229577,0.28662142
-1.69584792,0.90783578,0.00193256,0.03487171,0.71042625,0.30369629,0.00669429,0.10359039,0.26932077,0.28177131
-1.68984492,0.87399019,0.00171165,0.03263278,0.68476244,0.29042801,0.00656879,0.09910127,0.24765501,0.27608408
-1.68384192,0.84074210,0.00150931,0.03061610,0.66105804,0.27737939,0.00644261,0.09484719,0.22736697,0.26974536
-1.67783892,0.80839789,0.00132502,0.02884938,0.63914193,0.26463569,0.00631683,0.09084769,0.20849560,0.26295801
-1.67183592,0.77724957,0.00115811,0.02735762,0.61879487,0.25227704,0.00619238,0.08711793,0.19105287,0.25593596
-1.66583292,0.74756997,0.00100779,0.02616274,0.59976269,0.24037721,0.00607008,0.08366893,0.17502690,0.24889767
-1.65982991,0.71960820,0.00087317,0.02528320,0.58177037,0.22900260,0.00595065,0.08050790,0.16038541,0.24205952
-1.65382691,0.69358553,0.00075331,0.02473358,0.56453613,0.21821129,0.00583472,0.07763859,0.14707935,0.23562925
