energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.49074537,2.72046712,0.09443491,0.20754844,0.67023881,0.20329107,0.29902065,1.92042669,0.03290773,0.13927414
-3.48474237,2.67940392,0.09403830,0.20894507,0.67142129,0.20293458,0.29732387,1.87082372,0.03261201,0.14002026
-3.47873937,2.63760357,0.09332076,0.20972101,0.67053350,0.20205328,0.29549911,1.82272612,0.03235046,0.14080497
-3.47273637,2.59469572,0.09228674,0.20981541,0.66748599,0.20061420,0.29346383,1.77602021,0.03211043,0.14154697
-3.46673337,2.55031742,0.09094545,0.20917645,0.66221546,0.19859254,0.29113347,1.73056224,0.03187932,0.14216503
-3.46073037,2.50413173,0.08931046,0.20776335,0.65468812,0.19597256,0.28842564,1.68619011,0.03164509,0.14258070
-3.45472736,2.45584439,0.08739928,0.20554807,0.64490245,0.19274829,0.28526410,1.64273433,0.03139662,0.14272096
-3.44872436,2.40521793,0.08523282,0.20251672,0.63289092,0.18892386,0.28158246,1.60002776,0.03112410,0.14252061
-3.44272136,2.35208293,0.08283482,0.19867051,0.61872080,0.18451370,0.27732730,1.55791397,0.03081933,0.14192441
-3.43671836,2.29634612,0.08023127,0.19402630,0.60249390,0.17954242,0.27246072,1.51625410,0.03047599,0.14088872
-3.43071536,2.23799515,0.07744981,0.18861665,0.58434526,0.17404438,0.26696207,1.47493192,0.03008978,0.13938281
-3.42471236,2.17709998,0.07451916,0.18248946,0.56444074,0.16806310,0.26082893,1.43385725,0.02965859,0.13738965
-3.41870935,2.11381107,0.07146854,0.17570704,0.54297378,0.16165034,0.25407727,1.39296771,0.02918247,0.13490617
-3.41270635,2.04835454,0.06832715,0.16834485,0.52016109,0.15486503,0.24674077,1.35222883,0.02866367,0.13194307
-3.40670335,1.98102455,0.06512366,0.16048980,0.49623784,0.14777195,0.23886945,1.31163284,0.02810655,0.12852413
-3.40070035,1.91217367,0.06188575,0.15223822,0.47145212,0.14044033,0.23052769,1.27119625,0.02751745,0.12468511
-3.39469735,1.84220139,0.05863971,0.14369364,0.44605926,0.13294227,0.22179168,1.23095663,0.02690452,0.12047230
-3.38869435,1.77154177,0.05541007,0.13496434,0.42031584,0.12535122,0.21274659,1.19096875,0.02627753,0.11594078
-3.38269135,1.70065060,0.05221926,0.12616088,0.39447403,0.11774028,0.20348356,1.15130060,0.02564764,0.11115248
-3.37668834,1.62999288,0.04908743,0.11739367,0.36877609,0.11018075,0.19409661,1.11202942,0.02502717,0.10617415
-3.37068534,1.56003108,0.04603218,0.10877061,0.34344954,0.10274066,0.18467973,1.07323824,0.02442932,0.10107533
-3.36468234,1.49121478,0.04306852,0.10039494,0.31870296,0.09548349,0.17532420,1.03501291,0.02386795,0.09592635
-3.35867934,1.42397192,0.04020875,0.09236330,0.29472265,0.08846707,0.16611626,0.99744004,0.02335732,0.09079653
-3.35267634,1.35870205,0.03746252,0.08476416,0.27167029,0.08174271,0.15713524,0.96060571,0.02291180,0.08575251
-3.34667334,1.29577150,0.03483692,0.07767646,0.24968143,0.07535455,0.14845214,0.92459510,0.02254563,0.08085688
-3.34067034,1.23551041,0.03233659,0.07116864,0.22886506,0.06933915,0.14012867,0.88949277,0.02227265,0.07616699
-3.33466733,1.17821146,0.02996397,0.06529796,0.20930404,0.06372535,0.13221683,0.85538357,0.02210600,0.07173415
-3.32866433,1.12412986,0.02771953,0.06011013,0.19105624,0.05853427,0.12475878,0.82235377,0.02205783,0.06760292
-3.32266133,1.07348420,0.02560203,0.05563917,0.17415652,0.05377959,0.11778712,0.79049220,0.02213898,0.06381077
-3.31665833,1.02645775,0.02360887,0.05190750,0.15861902,0.04946788,0.11132538,0.75989119,0.02235866,0.06038787
-3.31065533,0.98319974,0.02173636,0.04892620,0.14443993,0.04559918,0.10538876,0.73064680,0.02272405,0.05735704
-3.30465233,0.94382620,0.01998003,0.04669539,0.13160039,0.04216754,0.09998484,0.70285838,0.02324000,0.05473387
-3.29864932,0.90842012,0.01833494,0.04520475,0.12006935,0.03916172,0.09511442,0.67662708,0.02390863,0.05252689
-3.29264632,0.87703081,0.01679589,0.04443400,0.10980637,0.03656580,0.09077226,0.65205349,0.02472899,0.05073780
-3.28664332,0.84967242,0.01535766,0.04435359,0.10076417,0.03435992,0.08694776,0.62923424,0.02569677,0.04936178
-3.28064032,0.82632171,0.01401517,0.04492527,0.09289081,0.03252089,0.08362555,0.60825790,0.02680407,0.04838778
-3.27463732,0.80691554,0.01276365,0.04610277,0.08613157,0.03102285,0.08078604,0.58920032,0.02803919,0.04779889
-3.26863432,0.79134830,0.01159865,0.04783261,0.08043037,0.02983782,0.07840580,0.57211985,0.02938664,0.04757271
-3.26263132,0.77946989,0.01051615,0.05005484,0.07573088,0.02893633,0.07645799,0.55705280,0.03082716,0.04768177
-3.25662831,0.77108475,0.00951255,0.05270401,0.07197732,0.02828792,0.07491277,0.54400962,0.03233799,0.04809402
-3.25062531,0.76595247,0.00858467,0.05571015,0.06911494,0.02786175,0.07373774,0.53297216,0.03389319,0.04877344
-3.24462231,0.76379045,0.00772971,0.05899998,0.06709039,0.02762709,0.07289847,0.52389247,0.03546425,0.04968069
-3.23861931,0.76427896,0.00694524,0.06249821,0.06585197,0.02755389,0.07235916,0.51669344,0.03702073,0.05077394
-3.23261631,0.76706880,0.00622915,0.06612897,0.06534986,0.02761336,0.07208338,0.51127150,0.03853111,0.05200972
-3.22661331,0.77179164,0.00557962,0.06981742,0.06553647,0.02777855,0.07203503,0.50750149,0.03996376,0.05334402
-3.22061031,0.77807285,0.00499517,0.07349142,0.06636684,0.02802492,0.07217928,0.50524356,0.04128792,0.05473336
-3.21460730,0.78554653,0.00447460,0.07708326,0.06779925,0.02833093,0.07248372,0.50435214,0.04247483,0.05613600
-3.20860430,0.79387212,0.00401710,0.08053137,0.06979601,0.02867857,0.07291945,0.50468644,0.04349873,0.05751316
-3.20260130,0.80275202,0.00362227,0.08378207,0.07232440,0.02905393,0.07346218,0.50612212,0.04433790,0.05883021
-3.19659830,0.81194933,0.00329021,0.08679103,0.07535777,0.02944759,0.07409321,0.50856367,0.04497553,0.06005785
-3.19059530,0.82130486,0.00302162,0.08952462,0.07887667,0.02985498,0.07480024,0.51195675,0.04540048,0.06117312
-3.18459230,0.83075250,0.00281795,0.09196102,0.08287006,0.03027665,0.07557793,0.51629987,0.04560781,0.06216023
-3.17858929,0.84033194,0.00268146,0.09409089,0.08733638,0.03071834,0.07642819,0.52165476,0.04559908,0.06301125
-3.17258629,0.85019813,0.00261540,0.09591770,0.09228447,0.03119094,0.07736008,0.52815474,0.04538246,0.06372640
-3.16658329,0.86062648,0.00262408,0.09745771,0.09773420,0.03171028,0.07838940,0.53601042,0.04497251,0.06431422
-3.16058029,0.87201340,0.00271297,0.09873937,0.10371672,0.03229672,0.07953780,0.54551227,0.04438972,0.06479126
-3.15457729,0.88487181,0.00288877,0.09980244,0.11027437,0.03297460,0.08083166,0.55702967,0.04365988,0.06518154
-3.14857429,0.89982124,0.00315943,0.10069659,0.11745992,0.03377157,0.08230054,0.57100593,0.04281313,0.06551569
-3.14257129,0.91757276,0.00353413,0.10147971,0.12533542,0.03471769,0.08397543,0.58794942,0.04188295,0.06582978
-3.13656828,0.93890887,0.00402317,0.10221593,0.13397038,0.03584451,0.08588676,0.60842058,0.04090496,0.06616395
-3.13056528,0.96465879,0.00463789,0.10297336,0.14343952,0.03718400,0.08806242,0.63301510,0.03991565,0.06656078
-3.12456228,0.99566989,0.00539038,0.10382179,0.15381992,0.03876745,0.09052568,0.66234355,0.03895111,0.06706357
-3.11855928,1.03277599,0.00629329,0.10483029,0.16518783,0.04062434,0.09329329,0.69700809,0.03804582,0.06771453
-3.11255628,1.07676364,0.00735938,0.10606490,0.17761508,0.04278124,0.09637379,0.73757669,0.03723146,0.06855301
-3.10655328,1.12833730,0.00860116,0.10758644,0.19116534,0.04526073,0.09976608,0.78455599,0.03653589,0.06961374
-3.10055028,1.18808490,0.01003039,0.10944858,0.20589025,0.04808042,0.10345846,0.83836346,0.03598231,0.07092523
-3.09454727,1.25644465,0.01165749,0.11169616,0.22182560,0.05125203,0.10742801,0.89930001,0.03558858,0.07250843
-3.08854427,1.33367478,0.01349101,0.11436382,0.23898774,0.05478068,0.11164052,0.96752428,0.03536675,0.07437556
-3.08254127,1.41982707,0.01553697,0.11747501,0.25737035,0.05866424,0.11605085,1.04302944,0.03532282,0.07652929
-3.07653827,1.51472552,0.01779827,0.12104139,0.27694155,0.06289286,0.12060380,1.12562400,0.03545672,0.07896222
-3.07053527,1.61795126,0.02027405,0.12506253,0.29764177,0.06744874,0.12523539,1.21491737,0.03576251,0.08165675
-3.06453227,1.72883431,0.02295916,0.12952597,0.31938214,0.07230602,0.12987448,1.31031136,0.03622869,0.08458526
-3.05852926,1.84645317,0.02584370,0.13440755,0.34204380,0.07743083,0.13444478,1.41099813,0.03683877,0.08771065
-3.05252626,1.96964244,0.02891257,0.13967204,0.36547787,0.08278159,0.13886698,1.51596554,0.03757192,0.09098723
-3.04652326,2.09700877,0.03214528,0.14527398,0.38950636,0.08830948,0.14306099,1.62400972,0.03840376,0.09436185
-3.04052026,2.22695489,0.03551581,0.15115857,0.41392393,0.09395903,0.14694828,1.73375528,0.03930717,0.09777534
-3.03451726,2.35771132,0.03899274,0.15726286,0.43850042,0.09966897,0.15045405,1.84368260,0.04025318,0.10116412
-3.02851426,2.48737494,0.04253944,0.16351684,0.46298416,0.10537315,0.15350929,1.95216158,0.04121191,0.10446192
-3.02251126,2.61395335,0.04611460,0.16984473,0.48710609,0.11100168,0.15605256,2.05749090,0.04215337,0.10760170
-3.01650825,2.73541370,0.04967286,0.17616622,0.51058432,0.11648215,0.15803150,2.15794151,0.04304840,0.11051745
-3.01050525,2.84973433,0.05316568,0.18239773,0.53312939,0.12174099,0.15940402,2.25180286,0.04386936,0.11314603
-3.00450225,2.95495753,0.05654236,0.18845377,0.55444980,0.12670490,0.16013907,2.33743007,0.04459087,0.11542892
-2.99849925,3.04924152,0.05975122,0.19424821,0.57425781,0.13130232,0.16021714,2.41329036,0.04519039,0.11731376
-2.99249625,3.13090995,0.06274085,0.19969569,0.59227546,0.13546500,0.15963030,2.47800685,0.04564872,0.11875572
-2.98649325,3.19849687,0.06546155,0.20471296,0.60824041,0.13912945,0.15838205,2.53039802,0.04595038,0.11971862
-2.98049025,3.25078583,0.06786662,0.20922031,0.62191175,0.14223840,0.15648673,2.56951130,0.04608385,0.12017575
-2.97448724,3.28684159,0.06991376,0.21314300,0.63307537,0.14474221,0.15396888,2.59464944,0.04604172,0.12011044
-2.96848424,3.30603339,0.07156634,0.21641271,0.64154899,0.14660004,0.15086223,2.60538873,0.04582068,0.11951629
-2.96248124,3.30804907,0.07279458,0.21896896,0.64718651,0.14778097,0.14720872,2.60158845,0.04542147,0.11839707
-2.95647824,3.29289981,0.07357647,0.22076045,0.64988170,0.14826482,0.14305730,2.58339134,0.04484865,0.11676641
-2.95047524,3.26091535,0.07389856,0.22174642,0.64957110,0.14804276,0.13846282,2.55121538,0.04411032,0.11464712
-2.94447224,3.21273049,0.07375653,0.22189773,0.64623596,0.14711769,0.13348484,2.50573740,0.04321776,0.11207040
-2.93846923,3.14926327,0.07315538,0.22119786,0.63990328,0.14550427,0.12818650,2.44786946,0.04218497,0.10907474
-2.93246623,3.07168628,0.07210944,0.21964360,0.63064589,0.14322874,0.12263350,2.37872933,0.04102824,0.10570477
-2.92646323,2.98139226,0.07064208,0.21724556,0.61858145,0.14032834,0.11689306,2.29960627,0.03976557,0.10200995
-2.92046023,2.87995537,0.06878516,0.21402824,0.60387050,0.13685058,0.11103305,2.21192385,0.03841622,0.09804322
-2.91445723,2.76908993,0.06657823,0.21002987,0.58671353,0.13285216,0.10512117,2.11720118,0.03700013,0.09385971
-2.90845423,2.65060778,0.06406753,0.20530184,0.56734720,0.12839773,0.09922418,2.01701409,0.03553742,0.08951541
-2.90245123,2.52637597,0.06130479,0.19990776,0.54603973,0.12355842,0.09340724,1.91295756,0.03404798,0.08506596
-2.89644822,2.39827590,0.05834599,0.19392227,0.52308559,0.11841027,0.08773330,1.80661057,0.03255097,0.08056557
-2.89044522,2.26816495,0.05524991,0.18742950,0.49879968,0.11303257,0.08226246,1.69950423,0.03106448,0.07606600
-2.88444222,2.13784149,0.05207678,0.18052124,0.47351101,0.10750615,0.07705143,1.59309382,0.02960523,0.07161581
-2.87843922,2.00901382,0.04888684,0.17329499,0.44755620,0.10191170,0.07215296,1.48873515,0.02818829,0.06725962
-2.87243622,1.88327344,0.04573903,0.16585182,0.42127284,0.09632817,0.06761528,1.38766531,0.02682692,0.06303762
-2.86643322,1.76207268,0.04268969,0.15829422,0.39499296,0.09083122,0.06348152,1.29098788,0.02553245,0.05898524
-2.86043022,1.64670686,0.03979142,0.15072388,0.36903665,0.08549188,0.05978912,1.19966211,0.02431420,0.05513284
-2.85442721,1.53830055,0.03709211,0.14323957,0.34370611,0.08037533,0.05656930,1.11449604,0.02317950,0.05150567
-2.84842421,1.43779789,0.03463403,0.13593516,0.31928019,0.07553986,0.05384641,1.03614283,0.02213367,0.04812379
-2.84242121,1.34595655,0.03245314,0.12889781,0.29600958,0.07103607,0.05163745,0.96510006,0.02118018,0.04500219
-2.83641821,1.26334500,0.03057859,0.12220633,0.27411272,0.06690623,0.04995153,0.90171150,0.02032069,0.04215095
-2.83041521,1.19034284,0.02903226,0.11592983,0.25377249,0.06318385,0.04878944,0.84617100,0.01955521,0.03957536
-2.82441221,1.12714396,0.02782856,0.11012667,0.23513382,0.05989344,0.04814335,0.79852827,0.01888225,0.03727627
-2.81840920,1.07376227,0.02697432,0.10484363,0.21830221,0.05705046,0.04799657,0.75869623,0.01829898,0.03525029
-2.81240620,1.03004002,0.02646886,0.10011546,0.20334309,0.05466143,0.04832353,0.72645997,0.01780139,0.03349017
-2.80640320,0.99565849,0.02630407,0.09596465,0.19028223,0.05272422,0.04908995,0.70148706,0.01738452,0.03198512
-2.80040020,0.97015120,0.02646479,0.09240157,0.17910692,0.05122847,0.05025319,0.68333946,0.01704259,0.03072123
-2.79439720,0.95291943,0.02692916,0.08942491,0.16976808,0.05015614,0.05176283,0.67148679,0.01676926,0.02968187
-2.78839420,0.94325020,0.02766912,0.08702235,0.16218310,0.04948227,0.05356158,0.66532110,0.01655778,0.02884815
-2.78239120,0.94033651,0.02865109,0.08517156,0.15623945,0.04917577,0.05558628,0.66417304,0.01640124,0.02819946
-2.77638819,0.94329961,0.02983665,0.08384145,0.15179890,0.04920038,0.05776930,0.66732930,0.01629282,0.02771395
-2.77038519,0.95121316,0.03118343,0.08299363,0.14870221,0.04951578,0.06003999,0.67405113,0.01622595,0.02736919
-2.76438219,0.96312870,0.03264600,0.08258409,0.14677429,0.05007869,0.06232642,0.68359355,0.01619462,0.02714269
-2.75837919,0.97810195,0.03417693,0.08256505,0.14582961,0.05084417,0.06455717,0.69522495,0.01619358,0.02701257
-2.75237619,0.99521927,0.03572788,0.08288690,0.14567777,0.05176684,0.06666323,0.70824647,0.01621858,0.02695816
-2.74637319,1.01362341,0.03725069,0.08350020,0.14612901,0.05280229,0.06857987,0.72201052,0.01626658,0.02696062
-2.74037019,1.03253773,0.03869862,0.08435766,0.14699963,0.05390829,0.07024846,0.73593792,0.01633590,0.02700350
-2.73436718,1.05128798,0.04002747,0.08541604,0.14811709,0.05504608,0.07161815,0.74953301,0.01642642,0.02707324
-2.72836418,1.06932075,0.04119669,0.08663786,0.14932465,0.05618151,0.07264735,0.76239586,0.01653963,0.02715963
-2.72236118,1.08621771,0.04217039,0.08799288,0.15048548,0.05728598,0.07330493,0.77423144,0.01667866,0.02725612
-2.71635818,1.10170512,0.04291834,0.08945923,0.15148601,0.05833728,0.07357116,0.78485487,0.01684821,0.02736004
-2.71035518,1.11565783,0.04341664,0.09102420,0.15223857,0.05932011,0.07343822,0.79419285,0.01705449,0.02747266
-2.70435218,1.12809782,0.04364839,0.09268454,0.15268312,0.06022632,0.07291041,0.80228090,0.01730490,0.02759919
-2.69834917,1.13918702,0.04360402,0.09444630,0.15278813,0.06105495,0.07200398,0.80925660,0.01760781,0.02774855
-2.69234617,1.14921479,0.04328150,0.09632423,0.15255053,0.06181184,0.07074654,0.81534915,0.01797215,0.02793305
-2.68634317,1.15858071,0.04268625,0.09834068,0.15199484,0.06250904,0.06917622,0.82086575,0.01840696,0.02816798
-2.68034017,1.16777333,0.04183090,0.10052410,0.15117149,0.06316386,0.06734054,0.82617542,0.01892088,0.02847105
-2.67433717,1.17734612,0.04073479,0.10290721,0.15015449,0.06379777,0.06529499,0.83169118,0.01952165,0.02886181
-2.66833417,1.18789178,0.03942331,0.10552493,0.14903842,0.06443506,0.06310156,0.83785148,0.02021553,0.02936098
-2.66233117,1.20001635,0.03792708,0.10841212,0.14793520,0.06510141,0.06082708,0.84510187,0.02100684,0.02998984
-2.65632816,1.21431441,0.03628104,0.11160143,0.14697040,0.06582241,0.05854165,0.85387795,0.02189744,0.03076960
-2.65032516,1.23134685,0.03452343,0.11512113,0.14627957,0.06662213,0.05631708,0.86459046,0.02288640,0.03172085
-2.64432216,1.25162230,0.03269475,0.11899334,0.14600461,0.06752182,0.05422544,0.87761336,0.02396967,0.03286309
-2.63831916,1.27558324,0.03083676,0.12323250,0.14629022,0.06853879,0.05233780,0.89327544,0.02514000,0.03421440
-2.63231616,1.30359757,0.02899146,0.12784442,0.14728075,0.06968556,0.05072319,0.91185601,0.02638687,0.03579121
-2.62631316,1.33595584,0.02720020,0.13282573,0.14911732,0.07096929,0.04944773,0.93358464,0.02769672,0.03760821
-2.62031016,1.37287429,0.02550287,0.13816397,0.15193533,0.07239158,0.04857407,0.95864498,0.02905322,0.03967840
-2.61430715,1.41450311,0.02393715,0.14383820,0.15586236,0.07394858,0.04816094,0.98718221,0.03043776,0.04201326
-2.60830415,1.46093941,0.02253798,0.14982007,0.16101639,0.07563143,0.04826295,1.01931351,0.03183005,0.04462293
-2.60230115,1.51224354,0.02133703,0.15607535,0.16750431,0.07742700,0.04893054,1.05514068,0.03320886,0.04751656
-2.59629815,1.56845764,0.02036232,0.16256573,0.17542051,0.07931881,0.05021001,1.09476403,0.03455277,0.05070258
-2.59029515,1.62962475,0.01963800,0.16925077,0.18484568,0.08128822,0.05214356,1.13829623,0.03584105,0.05418899
-2.58429215,1.69580709,0.01918405,0.17608989,0.19584544,0.08331556,0.05476942,1.18587520,0.03705448,0.05798356
-2.57828914,1.76710173,0.01901615,0.18304421,0.20846892,0.08538136,0.05812182,1.23767481,0.03817614,0.06209391
-2.57228614,1.84365242,0.01914556,0.19007810,0.22274716,0.08746745,0.06223098,1.29391245,0.03919210,0.06652748
-2.56628314,1.92565641,0.01957898,0.19716032,0.23869127,0.08955789,0.06712288,1.35485268,0.04009199,0.07129133
-2.56028014,2.01336530,0.02031848,0.20426471,0.25629044,0.09163967,0.07281896,1.42080631,0.04086946,0.07639170
-2.55427714,2.10707960,0.02136137,0.21137028,0.27550983,0.09370314,0.07933566,1.49212473,0.04152235,0.08183353
-2.54827414,2.20713688,0.02270011,0.21846083,0.29628844,0.09574217,0.08668387,1.56918931,0.04205276,0.08761968
-2.54227114,2.31389395,0.02432226,0.22552398,0.31853721,0.09775390,0.09486822,1.65239634,0.04246690,0.09375018
-2.53626813,2.42770383,0.02621043,0.23254984,0.34213738,0.09973835,0.10388633,1.74213791,0.04277467,0.10022124
-2.53026513,2.54888867,0.02834228,0.23952931,0.36693945,0.10169769,0.11372808,1.83877956,0.04298918,0.10702442
-2.52426213,2.67771005,0.03069064,0.24645226,0.39276293,0.10363534,0.12437484,1.94263587,0.04312605,0.11414565
-2.51825913,2.81433822,0.03322369,0.25330567,0.41939700,0.10555498,0.13579884,2.05394487,0.04320261,0.12156450
-2.51225613,2.95882195,0.03590525,0.26007189,0.44660230,0.10745952,0.14796254,2.17284260,0.04323702,0.12925349
-2.50625313,3.11106062,0.03869524,0.26672725,0.47411386,0.10935009,0.16081828,2.29933910,0.04324741,0.13717768
-2.50025013,3.27078007,0.04155032,0.27324108,0.50164534,0.11122519,0.17430800,2.43329671,0.04325099,0.14529440
-2.49424712,3.43751339,0.04442456,0.27957519,0.52889431,0.11307999,0.18836320,2.57441194,0.04326322,0.15355339
-2.48824412,3.61058768,0.04727038,0.28568400,0.55554868,0.11490587,0.20290509,2.72220148,0.04329713,0.16189705
-2.48224112,3.78911736,0.05003956,0.29151522,0.58129384,0.11669024,0.21784486,2.87599320,0.04336270,0.17026109
-2.47623812,3.97200447,0.05268431,0.29701102,0.60582037,0.11841662,0.23308426,3.03492232,0.04346647,0.17857532
-2.47023512,4.15794564,0.05515846,0.30210975,0.62883191,0.12006495,0.24851621,3.19793308,0.04361125,0.18676477
-2.46423212,4.34544580,0.05741862,0.30674797,0.65005287,0.12161223,0.26402561,3.36378593,0.04379608,0.19475088
-2.45822911,4.53283770,0.05942535,0.31086269,0.66923551,0.12303329,0.27949035,3.53106997,0.04401625,0.20245287
-2.45222611,4.71830684,0.06114414,0.31439374,0.68616620,0.12430169,0.29478234,3.69822041,0.04426368,0.20978920
-2.44622311,4.89992088,0.06254641,0.31728597,0.70067040,0.12539077,0.30976873,3.86354078,0.04452719,0.21667898
-2.44022011,5.07566274,0.06361018,0.31949139,0.71261623,0.12627464,0.32431334,4.02522925,0.04479317,0.22304349
-2.43421711,5.24346670,0.06432063,0.32097085,0.72191637,0.12692924,0.33827813,4.18140881,0.04504612,0.22880753
-2.42821411,5.40125668,0.06467036,0.32169545,0.72852846,0.12733324,0.35152498,4.33016075,0.04526940,0.23390080
-2.42221111,5.54698625,0.06465945,0.32164744,0.73245377,0.12746885,0.36391759,4.46956086,0.04544599,0.23825911
-2.41620810,5.67867974,0.06429521,0.32082077,0.73373461,0.12732246,0.37532373,4.59771803,0.04555925,0.24182559
-2.41020510,5.79447393,0.06359175,0.31922111,0.73245047,0.12688520,0.38561764,4.71281447,0.04559366,0.24455169
-2.40420210,5.89265997,0.06256928,0.31686570,0.72871334,0.12615323,0.39468271,4.81314706,0.04553556,0.24639820
-2.39819910,5.97172488,0.06125330,0.31378279,0.72266257,0.12512797,0.40241437,4.89716896,0.04537380,0.24733610
-2.39219610,6.03039203,0.05967359,0.31001102,0.71445956,0.12381618,0.40872316,4.96353076,0.04510029,0.24734738
-2.38619310,6.06765985,0.05786320,0.30559867,0.70428267,0.12222991,0.41353783,5.01111999,0.04471053,0.24642572
-2.38019010,6.08283782,0.05585732,0.30060293,0.69232265,0.12038641,0.41680848,5.03909801,0.04420391,0.24457713
-2.37418709,6.07557859,0.05369228,0.29508928,0.67877883,0.11830792,0.41850940,5.04693298,0.04358398,0.24182040
-2.36818409,6.04590504,0.05140452,0.28913097,0.66385624,0.11602149,0.41864180,5.03442752,0.04285856,0.23818745
-2.36218109,5.99423084,0.04902972,0.28280859,0.64776364,0.11355871,0.41723583,5.00173989,0.04203969,0.23372352
-2.35617809,5.92137325,0.04660207,0.27620976,0.63071254,0.11095544,0.41435217,4.94939731,0.04114348,0.22848712
-2.35017509,5.82855680,0.04415367,0.26942895,0.61291696,0.10825144,0.41008273,4.87830038,0.04018981,0.22254978
-2.34417209,5.71740671,0.04171415,0.26256714,0.59459388,0.10549005,0.40455044,4.78971766,0.03920188,0.21599547
-2.33816908,5.58993144,0.03931036,0.25573148,0.57596398,0.10271771,0.39790811,4.68526999,0.03820569,0.20891983
-2.33216608,5.44849364,0.03696631,0.24903479,0.55725248,0.09998344,0.39033624,4.56690423,0.03722934,0.20142900
-2.32616308,5.29576996,0.03470322,0.24259465,0.53868982,0.09733819,0.38203975,4.43685680,0.03630234,0.19363826
-2.32016008,5.13469997,0.03253960,0.23653234,0.52051185,0.09483415,0.37324382,4.29760783,0.03545477,0.18567030
-2.31415708,4.96842553,0.03049156,0.23097123,0.50295936,0.09252384,0.36418880,4.15182698,0.03471645,0.17765332
-2.30815408,4.80022227,0.02857304,0.22603492,0.48627677,0.09045915,0.35512448,4.00231267,0.03411607,0.16971891
-2.30215108,4.63342523,0.02679609,0.22184491,0.47070993,0.08869030,0.34630383,3.85192670,0.03368036,0.16199976
-2.29614807,4.47135121,0.02517124,0.21851800,0.45650304,0.08726470,0.33797648,3.70352656,0.03343328,0.15462739
-2.29014507,4.31722054,0.02370770,0.21616348,0.44389468,0.08622580,0.33038224,3.55989764,0.03339531,0.14772977
-2.28414207,4.17408109,0.02241362,0.21488018,0.43311318,0.08561193,0.32374479,3.42368802,0.03358286,0.14142907
-2.27813907,4.04473719,0.02129626,0.21475353,0.42437147,0.08545520,0.31826589,3.29734795,0.03400777,0.13583955
-2.27213607,3.93168602,0.02036204,0.21585279,0.41786169,0.08578059,0.31412030,3.18307601,0.03467695,0.13106555
-2.26613307,3.83706356,0.01961667,0.21822857,0.41374975,0.08660505,0.31145153,3.08277391,0.03559230,0.12719979
-2.26013007,3.76260161,0.01906500,0.22191073,0.41217014,0.08793697,0.31036862,2.99801082,0.03675061,0.12432187
-2.25412706,3.70959710,0.01871103,0.22690689,0.41322119,0.08977570,0.31094401,2.92999820,0.03814382,0.12249703
-2.24812406,3.67889389,0.01855769,0.23320141,0.41696100,0.09211149,0.31321245,2.87957528,0.03975929,0.12177519
-2.24212106,3.67087701,0.01860673,0.24075510,0.42340423,0.09492558,0.31717100,2.84720487,0.04158029,0.12219019
-2.23611806,3.68547848,0.01885843,0.24950554,0.43251976,0.09819054,0.32278001,2.83297874,0.04358661,0.12375924
-2.23011506,3.72219350,0.01931148,0.25936804,0.44422946,0.10187089,0.32996489,2.83663148,0.04575519,0.12648263
-2.22411206,3.78010540,0.01996270,0.27023717,0.45840791,0.10592391,0.33861864,2.85756144,0.04806087,0.13034349
-2.21810905,3.85791752,0.02080691,0.28198873,0.47488318,0.11030051,0.34860484,2.89485706,0.05047709,0.13530780
-2.21210605,3.95399018,0.02183678,0.29448218,0.49343862,0.11494635,0.35976104,2.94732724,0.05297664,0.14132441
-2.20610305,4.06638090,0.02304275,0.30756336,0.51381558,0.11980291,0.37190234,3.01353401,0.05553222,0.14832524
-2.20010005,4.19288635,0.02441305,0.32106731,0.53571697,0.12480862,0.38482507,3.09182629,0.05811705,0.15622565
-2.19409705,4.33108476,0.02593381,0.33482131,0.55881165,0.12989999,0.39831038,3.18037385,0.06070525,0.16492487
-2.18809405,4.47837787,0.02758921,0.34864785,0.58273964,0.13501261,0.41212785,3.27720043,0.06327216,0.17430672
-2.18209105,4.63203207,0.02936184,0.36236762,0.60711792,0.14008214,0.42603893,3.38021595,0.06579444,0.18424054
-2.17608804,4.78921855,0.03123312,0.37580239,0.63154695,0.14504525,0.43980031,3.48724769,0.06825016,0.19458243
-2.17008504,4.94705283,0.03318385,0.38877778,0.65561782,0.14984035,0.45316723,3.59607047,0.07061864,0.20517686
-2.16408204,5.10263400,0.03519484,0.40112597,0.67891982,0.15440843,0.46589687,3.70443655,0.07288029,0.21585862
-2.15807904,5.25308446,0.03724769,0.41268830,0.70104854,0.15869367,0.47775171,3.81010551,0.07501639,0.22645532
-2.15207604,5.39559056,0.03932560,0.42331781,0.72161429,0.16264417,0.48850314,3.91087477,0.07700877,0.23679022
-2.14607304,5.52744462,0.04141417,0.43288161,0.74025065,0.16621258,0.49793513,4.00461102,0.07883964,0.24668550
-2.14007004,5.64608853,0.04350230,0.44126331,0.75662299,0.16935677,0.50584820,4.08928294,0.08049136,0.25596598
-2.13406703,5.74915853,0.04558295,0.44836524,0.77043680,0.17204048,0.51206341,4.16299487,0.08194635,0.26446301
-2.12806403,5.83453067,0.04765382,0.45411055,0.78144537,0.17423400,0.51642655,4.22402130,0.08318715,0.27201865
