energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-3.50875438,3.70736790,0.03711133,0.13096581,0.51991257,3.12694575,0.42287649,0.08964112,0.02203797,0.20305551
-3.50275138,3.74212569,0.03716198,0.13000518,0.52504806,3.16977122,0.42262202,0.08898087,0.02213277,0.20742404
-3.49674837,3.78304513,0.03746646,0.12951785,0.53123081,3.21619286,0.42309747,0.08888127,0.02235470,0.21242161
-3.49074537,3.82922702,0.03800122,0.12951253,0.53826553,3.26527011,0.42427566,0.08932068,0.02270840,0.21800729
-3.48474237,3.87953131,0.03873807,0.12998596,0.54593033,3.31587163,0.42610667,0.09026692,0.02319634,0.22412175
-3.47873937,3.93260726,0.03964477,0.13092237,0.55398222,3.36670804,0.42851647,0.09167777,0.02381863,0.23068815
-3.47273637,3.98693103,0.04068568,0.13229317,0.56216315,3.41637124,0.43140635,0.09350173,0.02457278,0.23761352
-3.46673337,4.04084993,0.04182244,0.13405704,0.57020687,3.46337917,0.43465327,0.09567893,0.02545351,0.24479074
-3.46073037,4.09263217,0.04301479,0.13616038,0.57784626,3.50622481,0.43811127,0.09814222,0.02645268,0.25210095
-3.45472736,4.14052097,0.04422143,0.13853822,0.58482110,3.54342764,0.44161418,0.10081852,0.02755917,0.25941645
-3.44872436,4.18279115,0.04540092,0.14111552,0.59088608,3.57358604,0.44497954,0.10363032,0.02875899,0.26660404
-3.44272136,4.21780666,0.04651265,0.14380900,0.59581883,3.59542862,0.44801377,0.10649730,0.03003539,0.27352857
-3.43671836,4.24407695,0.04751787,0.14652922,0.59942762,3.60786255,0.45051842,0.10933822,0.03136909,0.28005677
-3.43071536,4.26031017,0.04838066,0.14918316,0.60155869,3.61001712,0.45229723,0.11207277,0.03273862,0.28606104
-3.42471236,4.26546124,0.04906889,0.15167696,0.60210255,3.60128071,0.45316379,0.11462355,0.03412078,0.29142326
-3.41870935,4.25877278,0.04955519,0.15391884,0.60099933,3.58132958,0.45294939,0.11691805,0.03549113,0.29603835
-3.41270635,4.23980724,0.04981773,0.15582210,0.59824266,3.55014726,0.45151063,0.11889046,0.03682461,0.29981745
-3.40670335,4.20846881,0.04984091,0.15730797,0.59388186,3.50803362,0.44873655,0.12048341,0.03809618,0.30269067
-3.40070035,4.16501409,0.04961595,0.15830835,0.58802242,3.45560299,0.44455462,0.12164953,0.03928152,0.30460929
-3.39469735,4.11005084,0.04914119,0.15876821,0.58082444,3.39377139,0.43893560,0.12235261,0.04035769,0.30554721
-3.38869435,4.04452474,0.04842228,0.15864753,0.57249909,3.32373315,0.43189661,0.12256859,0.04130386,0.30550179
-3.38269135,3.96969451,0.04747211,0.15792281,0.56330318,3.24692766,0.42350255,0.12228613,0.04210191,0.30449391
-3.37668834,3.88709626,0.04631053,0.15658799,0.55353180,3.16499757,0.41386553,0.12150683,0.04273700,0.30256729
-3.37068534,3.79849828,0.04496385,0.15465475,0.54350952,3.07973991,0.40314240,0.12024503,0.04319805,0.29978713
-3.36468234,3.70584804,0.04346420,0.15215225,0.53358017,2.99305191,0.39153045,0.11852734,0.04347809,0.29623810
-3.35867934,3.61121327,0.04184863,0.14912621,0.52409575,2.90687367,0.37926151,0.11639169,0.04357448,0.29202183
-3.35267634,3.51671946,0.04015816,0.14563752,0.51540489,2.82312967,0.36659461,0.11388622,0.04348902,0.28725381
-3.34667334,3.42448591,0.03843667,0.14176027,0.50784117,2.74367138,0.35380761,0.11106774,0.04322788,0.28206014
-3.34067034,3.33656271,0.03672975,0.13757942,0.50171196,2.67022282,0.34118816,0.10800014,0.04280138,0.27657385
-3.33466733,3.25487082,0.03508348,0.13318817,0.49728802,2.60433115,0.32902430,0.10475250,0.04222366,0.27093121
-3.32866433,3.18114729,0.03354326,0.12868500,0.49479443,2.54732377,0.31759522,0.10139715,0.04151221,0.26526804
-3.32266133,3.11689716,0.03215264,0.12417076,0.49440315,2.50027326,0.30716237,0.09800774,0.04068724,0.25971606
-3.31665833,3.06335366,0.03095223,0.11974554,0.49622734,2.46397106,0.29796138,0.09465721,0.03977107,0.25439947
-3.31065533,3.02144752,0.02997871,0.11550584,0.50031786,2.43891053,0.29019505,0.09141586,0.03878734,0.24943176
-3.30465233,2.99178596,0.02926392,0.11154169,0.50666186,2.42527943,0.28402747,0.08834958,0.03776023,0.24491292
-3.29864932,2.97464173,0.02883406,0.10793419,0.51518341,2.42296178,0.27957966,0.08551811,0.03671371,0.24092696
-3.29264632,2.96995180,0.02870905,0.10475326,0.52574626,2.43154829,0.27692656,0.08297357,0.03567073,0.23753990
-3.28664332,2.97732534,0.02890203,0.10205582,0.53815827,2.45035476,0.27609556,0.08075918,0.03465251,0.23479827
-3.28064032,2.99606005,0.02941891,0.09988430,0.55217742,2.47844718,0.27706648,0.07890814,0.03367794,0.23272799
-3.27463732,3.02516603,0.03025821,0.09826568,0.56751907,2.51467237,0.27977283,0.07744290,0.03276297,0.23133382
-3.26863432,3.06339581,0.03141090,0.09721095,0.58386398,2.55769280,0.28410437,0.07637458,0.03192022,0.23059936
-3.26263132,3.10927948,0.03286049,0.09671498,0.60086690,2.60602420,0.28991077,0.07570277,0.03115867,0.23048745
-3.25662831,3.16116365,0.03458323,0.09675700,0.61816533,2.65807468,0.29700613,0.07541556,0.03048353,0.23094115
-3.25062531,3.21725308,0.03654847,0.09730134,0.63538812,2.71218415,0.30517437,0.07548995,0.02989618,0.23188523
-3.24462231,3.27565393,0.03871923,0.09829880,0.65216367,2.76666301,0.31417513,0.07589251,0.02939431,0.23322806
-3.23861931,3.33441758,0.04105285,0.09968827,0.66812756,2.81982932,0.32375026,0.07658037,0.02897222,0.23486401
-3.23261631,3.39158437,0.04350188,0.10139882,0.68292944,2.87004363,0.33363044,0.07750247,0.02862119,0.23667623
-3.22661331,3.44522642,0.04601514,0.10335202,0.69623918,2.91574122,0.34354217,0.07860109,0.02832995,0.23853980
-3.22061031,3.49348909,0.04853884,0.10546459,0.70775221,2.95546133,0.35321466,0.07981361,0.02808534,0.24032512
-3.21460730,3.53463043,0.05101789,0.10765117,0.71719402,2.98787329,0.36238668,0.08107441,0.02787290,0.24190156
-3.20860430,3.56705835,0.05339733,0.10982725,0.72432416,3.01179952,0.37081321,0.08231697,0.02767762,0.24314126
-3.20260130,3.58936490,0.05562381,0.11191208,0.72893943,3.02623538,0.37827169,0.08347596,0.02748464,0.24392281
-3.19659830,3.60035738,0.05764703,0.11383155,0.73087671,3.03036591,0.38456788,0.08448942,0.02727999,0.24413505
-3.19059530,3.59908555,0.05942125,0.11552083,0.73001524,3.02357951,0.38954101,0.08530077,0.02705128,0.24368044
-3.18459230,3.58486463,0.06090669,0.11692684,0.72627853,3.00547833,0.39306824,0.08586078,0.02678833,0.24247828
-3.17858929,3.55729335,0.06207079,0.11801030,0.71963584,2.97588541,0.39506817,0.08612927,0.02648374,0.24046740
-3.17258629,3.51626645,0.06288927,0.11874740,0.71010318,2.93484834,0.39550339,0.08607653,0.02613336,0.23760832
-3.16658329,3.46198102,0.06334702,0.11913091,0.69774387,2.88263903,0.39438184,0.08568445,0.02573670,0.23388482
-3.16058029,3.39493616,0.06343869,0.11917081,0.68266842,2.81974948,0.39175697,0.08494720,0.02529711,0.22930473
-3.15457729,3.31592549,0.06316890,0.11889425,0.66503368,2.74688322,0.38772655,0.08387162,0.02482198,0.22390010
-3.14857429,3.22602226,0.06255229,0.11834493,0.64504122,2.66494213,0.38243015,0.08247701,0.02432272,0.21772649
-3.14257129,3.12655693,0.06161304,0.11758195,0.62293465,2.57500878,0.37604537,0.08079464,0.02381459,0.21086159
-3.13656828,3.01908758,0.06038424,0.11667801,0.59899606,2.47832403,0.36878272,0.07886679,0.02331651,0.20340310
-3.13056528,2.90536347,0.05890681,0.11571710,0.57354132,2.37626037,0.36087938,0.07674539,0.02285063,0.19546599
-3.12456228,2.78728265,0.05722828,0.11479187,0.54691443,2.27029142,0.35259200,0.07449033,0.02244190,0.18717924
-3.11855928,2.66684460,0.05540118,0.11400047,0.51948088,2.16195810,0.34418869,0.07216756,0.02211741,0.17868211
-3.11255628,2.54609928,0.05348143,0.11344334,0.49162025,2.05283242,0.33594048,0.06984687,0.02190578,0.17012017
-3.10655328,2.42709410,0.05152646,0.11321970,0.46371817,1.94447999,0.32811257,0.06759966,0.02183637,0.16164117
-3.10055028,2.31182035,0.04959339,0.11342415,0.43615794,1.83842214,0.32095556,0.06549653,0.02193847,0.15339087
-3.09454727,2.20216097,0.04773718,0.11414330,0.40931196,1.73609907,0.31469711,0.06360503,0.02224048,0.14550901
-3.08854427,2.09984121,0.04600885,0.11545262,0.38353344,1.63883511,0.30953424,0.06198739,0.02276897,0.13812558
-3.08254127,2.00638391,0.04445388,0.11741365,0.35914843,1.54780735,0.30562660,0.06069853,0.02354785,0.13135739
-3.07653827,1.92307069,0.04311079,0.12007153,0.33644870,1.46401853,0.30309094,0.05978420,0.02459744,0.12530515
-3.07053527,1.85091045,0.04200996,0.12345308,0.31568547,1.38827524,0.30199708,0.05927954,0.02593369,0.12005105
-3.06453227,1.79061598,0.04117276,0.12756538,0.29706436,1.32117196,0.30236542,0.05920787,0.02756733,0.11565692
-3.05852926,1.74258943,0.04061095,0.13239491,0.28074168,1.26308155,0.30416621,0.05957992,0.02950318,0.11216306
-3.05252626,1.70691693,0.04032644,0.13790736,0.26682202,1.21415216,0.30732060,0.06039343,0.03173959,0.10958758
-3.04652326,1.68337240,0.04031138,0.14404795,0.25535742,1.17431086,0.31170337,0.06163316,0.03426791,0.10792645
-3.04052026,1.67143028,0.04054853,0.15074244,0.24634787,1.14327337,0.31714740,0.06327131,0.03707217,0.10715405
-3.03451726,1.67028649,0.04101202,0.15789865,0.23974325,1.12055962,0.32344956,0.06526829,0.04012899,0.10722429
-3.02851426,1.67888706,0.04166829,0.16540853,0.23544652,1.10551441,0.33037792,0.06757394,0.04340758,0.10807224
-3.02251126,1.69596309,0.04247736,0.17315069,0.23331797,1.09733239,0.33767993,0.07012898,0.04687000,0.10961612
-3.01650825,1.72007101,0.04339423,0.18099338,0.23318046,1.09508630,0.34509131,0.07286677,0.05047169,0.11175973
-3.01050525,1.74963681,0.04437046,0.18879770,0.23482539,1.09775765,0.35234529,0.07571530,0.05416217,0.11439510
-3.00450225,1.78300265,0.04535586,0.19642116,0.23801918,1.10426859,0.35918179,0.07859937,0.05788595,0.11740544
-2.99849925,1.81847460,0.04630012,0.20372127,0.24251001,1.11351416,0.36535621,0.08144272,0.06158371,0.12066816
-2.99249625,1.85436971,0.04715452,0.21055920,0.24803476,1.12439366,0.37064754,0.08417036,0.06519362,0.12405800
-2.98649325,1.88906141,0.04787348,0.21680338,0.25432575,1.13584036,0.37486527,0.08671067,0.06865279,0.12745018
-2.98049025,1.92102136,0.04841598,0.22233284,0.26111719,1.14684861,0.37785509,0.08899742,0.07189892,0.13072342
-2.97448724,1.94885705,0.04874678,0.22704035,0.26815115,1.15649768,0.37950288,0.09097162,0.07487188,0.13376282
-2.96848424,1.97134361,0.04883742,0.23083502,0.27518293,1.16397161,0.37973710,0.09258301,0.07751538,0.13646252
-2.96248124,1.98744935,0.04866692,0.23364454,0.28198563,1.16857474,0.37852933,0.09379130,0.07977855,0.13872803
-2.95647824,1.99635416,0.04822225,0.23541681,0.28835390,1.16974254,0.37589301,0.09456697,0.08161739,0.14047823
-2.95047524,1.99746052,0.04749843,0.23612086,0.29410681,1.16704770,0.37188059,0.09489175,0.08299603,0.14164692
-2.94447224,1.99039704,0.04649840,0.23574726,0.29908975,1.16020149,0.36657911,0.09475866,0.08388779,0.14218396
-2.93846923,1.97501462,0.04523258,0.23430776,0.30317546,1.14905063,0.36010457,0.09417165,0.08427588,0.14205583
-2.93246623,1.95137582,0.04371822,0.23183429,0.30626416,1.13357012,0.35259536,0.09314495,0.08415390,0.14124581
-2.92646323,1.91973813,0.04197851,0.22837741,0.30828291,1.11385249,0.34420514,0.09170197,0.08352587,0.13975360
-2.92046023,1.88053200,0.04004154,0.22400415,0.30918429,1.09009416,0.33509546,0.08987406,0.08240602,0.13759444
-2.91445723,1.83433495,0.03793919,0.21879544,0.30894449,1.06257959,0.32542857,0.08769900,0.08081819,0.13479794
-2.90845423,1.78184272,0.03570588,0.21284321,0.30756100,1.03166409,0.31536074,0.08521938,0.07879498,0.13140637
-2.90245123,1.72383905,0.03337740,0.20624728,0.30505001,0.99775597,0.30503643,0.08248089,0.07637654,0.12747279
-2.89644822,1.66116527,0.03098972,0.19911217,0.30144369,0.96129885,0.29458352,0.07953073,0.07360926,0.12305892
-2.89044522,1.59469087,0.02857794,0.19154393,0.29678748,0.92275486,0.28410983,0.07641599,0.07054420,0.11823285
-2.88444222,1.52528630,0.02617532,0.18364722,0.29113751,0.88258928,0.27370101,0.07318225,0.06723551,0.11306682
-2.87843922,1.45379893,0.02381249,0.17552265,0.28455821,0.84125713,0.26341989,0.06987238,0.06373879,0.10763492
-2.87243622,1.38103276,0.02151684,0.16726451,0.27712024,0.79919212,0.25330709,0.06652561,0.06010951,0.10201107
-2.86643322,1.30773257,0.01931205,0.15895897,0.26889883,0.75679808,0.24338298,0.06317677,0.05640154,0.09626704
-2.86043022,1.23457259,0.01721784,0.15068286,0.25997232,0.71444308,0.23365061,0.05985591,0.05266582,0.09047093
-2.85442721,1.16214977,0.01524990,0.14250286,0.25042120,0.67245600,0.22409948,0.05658814,0.04894928,0.08468577
-2.84842421,1.09098150,0.01341993,0.13447534,0.24032735,0.63112557,0.21470984,0.05339374,0.04529396,0.07896856
-2.84242121,1.02150714,0.01173587,0.12664663,0.22977355,0.59070145,0.20545729,0.05028843,0.04173639,0.07336963
-2.83641821,0.95409308,0.01020223,0.11905377,0.21884322,0.55139706,0.19631735,0.04728392,0.03830721,0.06793227
-2.83041521,0.88904045,0.00882051,0.11172557,0.20762018,0.51339375,0.18726980,0.04438850,0.03503112,0.06269275
-2.82441221,0.82659485,0.00758968,0.10468400,0.19618851,0.47684603,0.17830258,0.04160780,0.03192690,0.05768054
-2.81840920,0.76695733,0.00650671,0.09794576,0.18463234,0.44188714,0.16941500,0.03894555,0.02900781,0.05291876
-2.81240620,0.71029597,0.00556713,0.09152394,0.17303561,0.40863503,0.16062034,0.03640431,0.02628202,0.04842486
-2.80640320,0.65675729,0.00476555,0.08542964,0.16148164,0.37719802,0.15194747,0.03398628,0.02375325,0.04421139
-2.80040020,0.60647712,0.00409616,0.07967359,0.15005268,0.34768014,0.14344182,0.03169393,0.02142142,0.04028680
-2.79439720,0.55959035,0.00355326,0.07426757,0.13882920,0.32018583,0.13516550,0.02953056,0.01928341,0.03665636
-2.78839420,0.51623929,0.00313165,0.06922561,0.12788921,0.29482387,0.12719670,0.02750080,0.01733383,0.03332299
-2.78239120,0.47658037,0.00282704,0.06456499,0.11730742,0.27171049,0.11962854,0.02561099,0.01556570,0.03028807
-2.77638819,0.44078921,0.00263632,0.06030692,0.10715441,0.25097159,0.11256735,0.02386936,0.01397116,0.02755217
-2.77038519,0.40906377,0.00255786,0.05647701,0.09749580,0.23274403,0.10613070,0.02228620,0.01254210,0.02511566
-2.76438219,0.38162589,0.00259163,0.05310535,0.08839152,0.21717615,0.10044497,0.02087388,0.01127067,0.02297925
-2.75837919,0.35872106,0.00273934,0.05022641,0.07989516,0.20442735,0.09564299,0.01964676,0.01014972,0.02114435
-2.75237619,0.34061671,0.00300444,0.04787866,0.07205345,0.19466701,0.09186138,0.01862102,0.00917321,0.01961334
-2.74637319,0.32759894,0.00339210,0.04610391,0.06490596,0.18807259,0.08923798,0.01781448,0.00833645,0.01838971
-2.74037019,0.31996807,0.00390904,0.04494657,0.05848492,0.18482709,0.08790924,0.01724623,0.00763627,0.01747813
-2.73436718,0.31803285,0.00456337,0.04445257,0.05281526,0.18511588,0.08800762,0.01693635,0.00707120,0.01688429
-2.72836418,0.32210366,0.00536430,0.04466831,0.04791471,0.18912294,0.08965899,0.01690550,0.00664148,0.01661482
-2.72236118,0.33248471,0.00632175,0.04563933,0.04379416,0.19702651,0.09298004,0.01717447,0.00634902,0.01667697
-2.71635818,0.34946542,0.00744599,0.04740905,0.04045800,0.20899431,0.09807567,0.01776372,0.00619741,0.01707829
-2.71035518,0.37331108,0.00874710,0.05001731,0.03790454,0.22517832,0.10503631,0.01869288,0.00619172,0.01782627
-2.70435218,0.40425297,0.01023445,0.05349900,0.03612645,0.24570927,0.11393526,0.01998021,0.00633838,0.01892788
-2.69834917,0.44247821,0.01191612,0.05788264,0.03511116,0.27069090,0.12482600,0.02164204,0.00664493,0.02038908
-2.69234617,0.48811945,0.01379824,0.06318894,0.03484119,0.30019417,0.13773953,0.02369216,0.00711978,0.02221440
-2.68634317,0.54124469,0.01588442,0.06942959,0.03529443,0.33425162,0.15268179,0.02614125,0.00777188,0.02440633
-2.68034017,0.60184764,0.01817510,0.07660594,0.03644423,0.37285194,0.16963127,0.02899622,0.00861037,0.02696494
-2.67433717,0.66983873,0.02066699,0.08470801,0.03825952,0.41593501,0.18853688,0.03225965,0.00964417,0.02988731
-2.66833417,0.74503722,0.02335254,0.09371355,0.04070470,0.46338757,0.20931620,0.03592913,0.01088148,0.03316715
-2.66233117,0.82716464,0.02621954,0.10358734,0.04373958,0.51503973,0.23185428,0.03999680,0.01232936,0.03679435
-2.65632816,0.91583990,0.02925080,0.11428071,0.04731917,0.57066230,0.25600292,0.04444877,0.01399314,0.04075466
-2.65032516,1.01057621,0.03242403,0.12573133,0.05139357,0.62996530,0.28158084,0.04926477,0.01587588,0.04502936
-2.64432216,1.11078010,0.03571181,0.13786326,0.05590776,0.69259746,0.30837450,0.05441781,0.01797785,0.04959511
-2.63831916,1.21575266,0.03908188,0.15058727,0.06080162,0.75814697,0.33613986,0.05987403,0.02029592,0.05442377
-2.63231616,1.32469297,0.04249746,0.16380148,0.06600991,0.82614337,0.36460502,0.06559269,0.02282315,0.05948236
-2.62631316,1.43670393,0.04591795,0.17739222,0.07146257,0.89606055,0.39347368,0.07152626,0.02554825,0.06473312
-2.62031016,1.55080034,0.04929974,0.19123525,0.07708501,0.96732092,0.42242957,0.07762082,0.02845531,0.07013366
-2.61430715,1.66591910,0.05259721,0.20519719,0.08279877,1.03930057,0.45114147,0.08381654,0.03152350,0.07563719
-2.60830415,1.78093167,0.05576390,0.21913721,0.08852233,1.11133546,0.47926912,0.09004846,0.03472699,0.08119289
-2.60230115,1.89465832,0.05875391,0.23290899,0.09417208,1.18272859,0.50646942,0.09624737,0.03803501,0.08674640
-2.59629815,2.00588437,0.06152322,0.24636282,0.09966357,1.25275798,0.53240326,0.10234101,0.04141211,0.09224035
-2.59029515,2.11337796,0.06403121,0.25934795,0.10491289,1.32068569,0.55674235,0.10825531,0.04481851,0.09761510
-2.58429215,2.21590937,0.06624212,0.27171507,0.10983818,1.38576758,0.57917623,0.11391590,0.04821080,0.10280953
-2.57828914,2.31227155,0.06812639,0.28331892,0.11436128,1.44726399,0.59941903,0.11924968,0.05154270,0.10776198
-2.57228614,2.40130170,0.06966196,0.29402101,0.11840935,1.50445130,0.61721600,0.12418651,0.05476603,0.11241127
-2.56628314,2.48190350,0.07083533,0.30369235,0.12191649,1.55663413,0.63234943,0.12866091,0.05783184,0.11669781
-2.56028014,2.55306970,0.07164241,0.31221626,0.12482534,1.60315830,0.64464396,0.13261375,0.06069161,0.12056485
-2.55427714,2.61390458,0.07208912,0.31949101,0.12708842,1.64342424,0.65397097,0.13599389,0.06329859,0.12395970
-2.54827414,2.66364564,0.07219154,0.32543243,0.12866940,1.67690063,0.66025212,0.13875969,0.06560912,0.12683499
-2.54227114,2.70168407,0.07197595,0.32997619,0.12954401,1.70313788,0.66346163,0.14088031,0.06758390,0.12915001
-2.53626813,2.72758313,0.07147824,0.33307988,0.12970075,1.72178116,0.66362747,0.14233678,0.06918920,0.13087184
-2.53026513,2.74109367,0.07074320,0.33472461,0.12914116,1.73258227,0.66083116,0.14312274,0.07039799,0.13197652
-2.52426213,2.74216608,0.06982332,0.33491609,0.12787987,1.73541006,0.65520635,0.14324488,0.07119077,0.13244993
-2.51825913,2.73095785,0.06877735,0.33368524,0.12594421,1.73025858,0.64693587,0.14272293,0.07155628,0.13228860
-2.51225613,2.70783600,0.06766850,0.33108792,0.12337348,1.71725254,0.63624758,0.14158930,0.07149190,0.13150014
-2.50625313,2.67337391,0.06656254,0.32720415,0.12021795,1.69664955,0.62340885,0.13988828,0.07100374,0.13010348
-2.50025013,2.62834211,0.06552560,0.32213639,0.11653751,1.66883870,0.60871989,0.13767481,0.07010649,0.12812869
-2.49424712,2.57369290,0.06462200,0.31600715,0.11240007,1.63433524,0.59250604,0.13501290,0.06882298,0.12561659
-2.48824412,2.51053907,0.06391195,0.30895590,0.10787983,1.59377122,0.57510929,0.13197372,0.06718338,0.12261786
-2.48224112,2.44012701,0.06344941,0.30113527,0.10305539,1.54788230,0.55687916,0.12863340,0.06522429,0.11919199
-2.47623812,2.36380507,0.06328002,0.29270682,0.09800775,1.49749085,0.53816338,0.12507063,0.06298751,0.11540578
-2.47023512,2.28298835,0.06343929,0.28383637,0.09281844,1.44348609,0.51929858,0.12136425,0.06051874,0.11133174
-2.46423212,2.19912099,0.06395106,0.27468929,0.08756759,1.38680177,0.50060147,0.11759069,0.05786610,0.10704619
-2.45822911,2.11363767,0.06482636,0.26542572,0.08233230,1.32839241,0.48236067,0.11382168,0.05507876,0.10262734
-2.45222611,2.02792597,0.06606260,0.25619612,0.07718507,1.26920897,0.46482976,0.11012207,0.05220544,0.09815328
-2.44622311,1.94329103,0.06764336,0.24713735,0.07219259,1.21017506,0.44822175,0.10654800,0.04929311,0.09370012
-2.44022011,1.86092434,0.06953850,0.23836935,0.06741482,1.15216468,0.43270521,0.10314545,0.04638578,0.08934013
-2.43421711,1.78187797,0.07170490,0.22999278,0.06290427,1.09598245,0.41840233,0.09994928,0.04352351,0.08514028
-2.42821411,1.70704536,0.07408760,0.22208763,0.05870581,1.04234725,0.40538906,0.09698274,0.04074164,0.08116090
-2.42221111,1.63714958,0.07662146,0.21471291,0.05485662,0.99187987,0.39369723,0.09425754,0.03807020,0.07745480
-2.41620810,1.57273954,0.07923317,0.20790744,0.05138661,0.94509513,0.38331874,0.09177440,0.03553371,0.07406669
-2.41020510,1.51419408,0.08184366,0.20169175,0.04831896,0.90239872,0.37421153,0.08952421,0.03315109,0.07103298
-2.40420210,1.46173360,0.08437071,0.19607090,0.04567110,0.86408878,0.36630714,0.08748946,0.03093589,0.06838203
-2.39819910,1.41543857,0.08673177,0.19103814,0.04345566,0.83036182,0.35951937,0.08564621,0.02889672,0.06613463
-2.39219610,1.37527351,0.08884680,0.18657922,0.04168177,0.80132257,0.35375389,0.08396617,0.02703782,0.06430488
-2.38619310,1.34111530,0.09064109,0.18267698,0.04035623,0.77699707,0.34891795,0.08241906,0.02535985,0.06290121
-2.38019010,1.31278397,0.09204789,0.17931611,0.03948484,0.75734802,0.34493001,0.08097497,0.02386065,0.06192769
-2.37418709,1.29007429,0.09301073,0.17648774,0.03907354,0.74229162,0.34172861,0.07960658,0.02253614,0.06138528
-2.36818409,1.27278637,0.09348548,0.17419355,0.03912948,0.73171476,0.33928006,0.07829133,0.02138116,0.06127318
-2.36218109,1.26075357,0.09344185,0.17244922,0.03966190,0.72549162,0.33758447,0.07701318,0.02039032,0.06159003
-2.35617809,1.25386615,0.09286446,0.17128698,0.04068272,0.72349870,0.33667991,0.07576403,0.01955865,0.06233500
-2.35017509,1.25208943,0.09175333,0.17075705,0.04220689,0.72562753,0.33664426,0.07454477,0.01888227,0.06350859
-2.34417209,1.25547539,0.09012389,0.17092796,0.04425241,0.73179428,0.33759474,0.07336571,0.01835878,0.06511321
-2.33816908,1.26416715,0.08800636,0.17188560,0.04684000,0.74194590,0.33968509,0.07224668,0.01798758,0.06715334
-2.33216608,1.27839605,0.08544473,0.17373107,0.04999243,0.75606225,0.34310038,0.07121645,0.01776995,0.06963552
-2.32616308,1.29847143,0.08249522,0.17657738,0.05373361,0.77415448,0.34804986,0.07031188,0.01770896,0.07256777
-2.32016008,1.32476362,0.07922449,0.18054511,0.05808728,0.79625941,0.35475788,0.06957646,0.01780929,0.07595890
-2.31415708,1.35768098,0.07570746,0.18575732,0.06307553,0.82243049,0.36345362,0.06905866,0.01807676,0.07981740
-2.30815408,1.39764204,0.07202503,0.19233377,0.06871706,0.85272571,0.37435979,0.06880991,0.01851785,0.08415016
-2.30215108,1.44504420,0.06826171,0.20038482,0.07502541,0.88719315,0.38768099,0.06888245,0.01913904,0.08896098
-2.29614807,1.50023037,0.06450326,0.21000526,0.08200706,0.92585503,0.40359219,0.06932703,0.01994610,0.09424905
-2.29014507,1.56345527,0.06083444,0.22126825,0.08965957,0.96869094,0.42222788,0.07019073,0.02094334,0.10000736
-2.28414207,1.63485291,0.05733688,0.23421986,0.09796991,1.01562139,0.44367232,0.07151469,0.02213286,0.10622125
-2.27813907,1.71440696,0.05408728,0.24887413,0.10691293,1.06649245,0.46795141,0.07333223,0.02351379,0.11286707
-2.27213607,1.80192533,0.05115580,0.26520918,0.11645013,1.12106241,0.49502641,0.07566702,0.02508170,0.11991115
-2.26613307,1.89702036,0.04860473,0.28316433,0.12652886,1.17899132,0.52478989,0.07853170,0.02682796,0.12730902
-2.26013007,1.99909569,0.04648758,0.30263853,0.13708184,1.23983398,0.55706401,0.08192678,0.02873939,0.13500504
-2.25412706,2.10734044,0.04484829,0.32349000,0.14802725,1.30303708,0.59160126,0.08583993,0.03079797,0.14293247
-2.24812406,2.22073139,0.04372087,0.34553733,0.15926927,1.36794070,0.62808750,0.09024570,0.03298076,0.15101387
-2.24212106,2.33804324,0.04312916,0.36856180,0.17069920,1.43378450,0.66614734,0.09510564,0.03526001,0.15916211
-2.23611806,2.45786675,0.04308691,0.39231106,0.18219703,1.49971843,0.70535151,0.10036884,0.03760351,0.16728162
-2.23011506,2.57863442,0.04359796,0.41650396,0.19363355,1.56481788,0.74522602,0.10597280,0.03997508,0.17527020
-2.22411206,2.69865276,0.04465654,0.44083626,0.20487286,1.62810271,0.78526265,0.11184470,0.04233527,0.18302107
-2.21810905,2.81614034,0.04624777,0.46498738,0.21577528,1.68855963,0.82493063,0.11790299,0.04464230,0.19042523
-2.21210605,2.92927010,0.04834812,0.48862751,0.22620052,1.74516713,0.86368875,0.12405918,0.04685303,0.19737404
-2.20610305,3.03621474,0.05092599,0.51142529,0.23601110,1.79692208,0.90099789,0.13021987,0.04892415,0.20376192
-2.20010005,3.13519338,0.05394230,0.53305555,0.24507575,1.84286706,0.93633328,0.13628895,0.05081334,0.20948902
-2.19409705,3.22451810,0.05735109,0.55320687,0.25327285,1.88211733,0.96919630,0.14216982,0.05248054,0.21446392
-2.18809405,3.30263853,0.06110022,0.57158895,0.26049370,1.91388647,0.99912537,0.14776768,0.05388918,0.21860610
-2.18209105,3.36818314,0.06513196,0.58793928,0.26664552,1.93750971,1.02570578,0.15299169,0.05500725,0.22184816
-2.17608804,3.41999560,0.06938379,0.60202912,0.27165403,1.95246401,1.04857815,0.15775710,0.05580837,0.22413781
-2.17008504,3.45716518,0.07378906,0.61366847,0.27546563,1.95838422,1.06744532,0.16198712,0.05627262,0.22543937
-2.16408204,3.47905001,0.07827788,0.62271008,0.27804891,1.95507461,1.08207764,0.16561459,0.05638717,0.22573483
-2.15807904,3.48529251,0.08277797,0.62905218,0.27939565,1.94251535,1.09231650,0.16858340,0.05614672,0.22502453
-2.15207604,3.47582662,0.08721563,0.63264004,0.27952102,1.92086382,1.09807612,0.17084953,0.05555364,0.22332719
-2.14607304,3.45087657,0.09151677,0.63346621,0.27846318,1.89045058,1.09934363,0.17238183,0.05461787,0.22067949
