energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
0.21310655,2.15141631,0.00473510,0.05385824,0.11720857,0.74721767,0.06488756,0.25765634,0.19621491,0.79624989
0.21910955,2.16100375,0.00517769,0.05113782,0.11914503,0.75452907,0.06769718,0.26405377,0.20125370,0.79111089
0.22511256,2.18472255,0.00566920,0.04904230,0.12157660,0.76961936,0.07118043,0.27322039,0.20733337,0.78761795
0.23111556,2.22238543,0.00620843,0.04754800,0.12450305,0.79222227,0.07532521,0.28509206,0.21447511,0.78593044
0.23711856,2.27358557,0.00679314,0.04662431,0.12790933,0.82194935,0.08010673,0.29956635,0.22268260,0.78618030
0.24312156,2.33767441,0.00741998,0.04623426,0.13176435,0.85828778,0.08548688,0.31650016,0.23193831,0.78845859
0.24912456,2.41374668,0.00808437,0.04633516,0.13602033,0.90060121,0.09141405,0.33570825,0.24220062,0.79280397
0.25512756,2.50063450,0.00878052,0.04687933,0.14061282,0.94813426,0.09782326,0.35696305,0.25340174,0.79919404
0.26113057,2.59691220,0.00950138,0.04781499,0.14546145,1.00002095,0.10463685,0.37999581,0.26544681,0.80754011
0.26713357,2.70091271,0.01023878,0.04908713,0.15047153,1.05529749,0.11176555,0.40449938,0.27821430,0.81768590
0.27313657,2.81075602,0.01098348,0.05063858,0.15553634,1.11291930,0.11911014,0.43013259,0.29155762,0.82941032
0.27913957,2.92438919,0.01172541,0.05241113,0.16054020,1.17178205,0.12656353,0.45652626,0.30530815,0.84243433
0.28514257,3.03963698,0.01245380,0.05434670,0.16536212,1.23074632,0.13401325,0.48329065,0.31927945,0.85643155
0.29114557,3.15426131,0.01315754,0.05638859,0.16987994,1.28866521,0.14134436,0.51002429,0.33327250,0.87104200
0.29714857,3.26602714,0.01382539,0.05848272,0.17397475,1.34441386,0.14844256,0.53632380,0.34708193,0.88588827
0.30315158,3.37277203,0.01444634,0.06057885,0.17753538,1.39691992,0.15519743,0.56179440,0.36050267,0.90059316
0.30915458,3.47247623,0.01500989,0.06263171,0.18046282,1.44519379,0.16150580,0.58606062,0.37333703,0.91479773
0.31515758,3.56332985,0.01550640,0.06460202,0.18267420,1.48835730,0.16727485,0.60877700,0.38540163,0.92817874
0.32116058,3.64379411,0.01592737,0.06645739,0.18410626,1.52566964,0.17242505,0.62963800,0.39653397,0.94046434
0.32716358,3.71265329,0.01626568,0.06817294,0.18471807,1.55654945,0.17689273,0.64838697,0.40659828,0.95144714
0.33316658,3.76905515,0.01651585,0.06973176,0.18449283,1.58059199,0.18063207,0.66482364,0.41549041,0.96099379
0.33916958,3.81253737,0.01667417,0.07112502,0.18343867,1.59758059,0.18361661,0.67880978,0.42314144,0.96905055
0.34517259,3.84303888,0.01673882,0.07235190,0.18158843,1.60749193,0.18583996,0.69027285,0.42951990,0.97564434
0.35117559,3.86089542,0.01670988,0.07341913,0.17899840,1.61049481,0.18731595,0.69920732,0.43463243,0.98087938
0.35717859,3.86681932,0.01658936,0.07434036,0.17574601,1.60694239,0.18807794,0.70567375,0.43852292,0.98492940
0.36318159,3.86186466,0.01638106,0.07513516,0.17192673,1.59735832,0.18817753,0.70979541,0.44127010,0.98802591
0.36918459,3.84737926,0.01609043,0.07582794,0.16765023,1.58241723,0.18768255,0.71175290,0.44298372,0.99044332
0.37518759,3.82494584,0.01572440,0.07644655,0.16303598,1.56292044,0.18667457,0.71177656,0.44379949,0.99248145
0.38119060,3.79631505,0.01529112,0.07702087,0.15820866,1.53976784,0.18524584,0.71013737,0.44387307,0.99444675
0.38719360,3.76333346,0.01479966,0.07758130,0.15329333,1.51392703,0.18349600,0.70713646,0.44337324,0.99663304
0.39319660,3.72786955,0.01425978,0.07815723,0.14841087,1.48640103,0.18152849,0.70309366,0.44247472,0.99930299
0.39919960,3.69174117,0.01368159,0.07877563,0.14367372,1.45819552,0.17944692,0.69833572,0.44135085,1.00267120
0.40520260,3.65664717,0.01307527,0.07945970,0.13918214,1.43028705,0.17735149,0.69318447,0.44016649,1.00689004
0.41120560,3.62410620,0.01245079,0.08022776,0.13502114,1.40359308,0.17533561,0.68794552,0.43907139,1.01203870
0.41720860,3.59540467,0.01181769,0.08109231,0.13125821,1.37894488,0.17348282,0.68289781,0.43819436,1.01811627
0.42321161,3.57155599,0.01118480,0.08205938,0.12794186,1.35706414,0.17186412,0.67828457,0.43763840,1.02503901
0.42921461,3.55327194,0.01056012,0.08312814,0.12510096,1.33854383,0.17053579,0.67430593,0.43747706,1.03264195
0.43521761,3.54094710,0.00995065,0.08429085,0.12274501,1.32383386,0.16953782,0.67111344,0.43775202,1.04068470
0.44122061,3.53465626,0.00936230,0.08553302,0.12086500,1.31323177,0.16889282,0.66880684,0.43847210,1.04886109
0.44722361,3.53416447,0.00879984,0.08683391,0.11943506,1.30687863,0.16860571,0.66743298,0.43961359,1.05681199
0.45322661,3.53894873,0.00826687,0.08816726,0.11841452,1.30476008,0.16866391,0.66698721,0.44112200,1.06414079
0.45922961,3.54823017,0.00776589,0.08950226,0.11775047,1.30671239,0.16903812,0.66741697,0.44291497,1.07043051
0.46523262,3.56101517,0.00729831,0.09080463,0.11738049,1.31243326,0.16968375,0.66862760,0.44488636,1.07526192
0.47123562,3.57614365,0.00686456,0.09203797,0.11723559,1.32149703,0.17054274,0.67049010,0.44691127,1.07823157
0.47723862,3.59234269,0.00646421,0.09316502,0.11724307,1.33337372,0.17154586,0.67285067,0.44885185,1.07896911
0.48324162,3.60828368,0.00609606,0.09414917,0.11732936,1.34745159,0.17261533,0.67554164,0.45056363,1.07715303
0.48924462,3.62264121,0.00575833,0.09495577,0.11742262,1.36306238,0.17366777,0.67839348,0.45190227,1.07252436
0.49524762,3.63415180,0.00544874,0.09555355,0.11745510,1.37950873,0.17461721,0.68124751,0.45273037,1.06489779
0.50125063,3.64167103,0.00516470,0.09591590,0.11736523,1.39609304,0.17537825,0.68396879,0.45292428,1.05416993
0.50725363,3.64422739,0.00490339,0.09602200,0.11709934,1.41214687,0.17586926,0.68645886,0.45238057,1.04032457
0.51325663,3.64107154,0.00466197,0.09585793,0.11661312,1.42706032,0.17601539,0.68866777,0.45102208,1.02343499
0.51925963,3.63171971,0.00443760,0.09541746,0.11587266,1.44031015,0.17575144,0.69060500,0.44880328,1.00366342
0.52526263,3.61599000,0.00422763,0.09470283,0.11485530,1.45148610,0.17502453,0.69234874,0.44571487,0.98125779
0.53126563,3.59403050,0.00402962,0.09372522,0.11355004,1.46031427,0.17379637,0.69405317,0.44178740,0.95654625
0.53726863,3.56633829,0.00384147,0.09250504,0.11195782,1.46667671,0.17204518,0.69595324,0.43709385,0.92992966
0.54327164,3.53376839,0.00366142,0.09107203,0.11009142,1.47062643,0.16976722,0.69836666,0.43175092,0.90187236
0.54927464,3.49753197,0.00348815,0.08946513,0.10797519,1.47239691,0.16697776,0.70169269,0.42591916,0.87289171
0.55527764,3.45918304,0.00332077,0.08773208,0.10564448,1.47240559,0.16371158,0.70640756,0.41980166,0.84354648
0.56128064,3.42059354,0.00315884,0.08592883,0.10314492,1.47125067,0.16002300,0.71305638,0.41364142,0.81442463
0.56728364,3.38391638,0.00300239,0.08411869,0.10053138,1.46970102,0.15598522,0.72224139,0.40771718,0.78613038
0.57328664,3.35153683,0.00285190,0.08237123,0.09786674,1.46867904,0.15168930,0.73460683,0.40233806,0.75927098
0.57928964,3.32601281,0.00270829,0.08076092,0.09522045,1.46923659,0.14724247,0.75082041,0.39783667,0.73444333
0.58529265,3.31000501,0.00257290,0.07936562,0.09266680,1.47252451,0.14276600,0.77155206,0.39456115,0.71222040
0.59129565,3.30619836,0.00244743,0.07826476,0.09028308,1.47975637,0.13839262,0.79745018,0.39286604,0.69313793
0.59729865,3.31721670,0.00233392,0.07753738,0.08814747,1.49216748,0.13426347,0.82911638,0.39310233,0.67768123
0.60330165,3.34553314,0.00223471,0.07726007,0.08633678,1.51097035,0.13052469,0.86707930,0.39560686,0.66627259
0.60930465,3.39337870,0.00215239,0.07750467,0.08492415,1.53730815,0.12732380,0.91176865,0.40069138,0.65925941
0.61530765,3.46265254,0.00208971,0.07833608,0.08397663,1.57220767,0.12480572,0.96349039,0.40863163,0.65690335
0.62131066,3.55483690,0.00204955,0.07980992,0.08355280,1.61653370,0.12310874,1.02240421,0.41965668,0.65937092
0.62731366,3.67092030,0.00203481,0.08197047,0.08370045,1.67094650,0.12236045,1.08850438,0.43393911,0.66672576
0.63331666,3.81133237,0.00204837,0.08484857,0.08445452,1.73586419,0.12267365,1.16160509,0.45158621,0.67892316
0.63931966,3.97589338,0.00209299,0.08845997,0.08583522,1.81143164,0.12414248,1.24133105,0.47263270,0.69580693
0.64532266,4.16378132,0.00217119,0.09280389,0.08784652,1.89749753,0.12683881,1.32711442,0.49703532,0.71710924
0.65132566,4.37351890,0.00228520,0.09786206,0.09047508,1.99360054,0.13080892,1.41819833,0.52466945,0.74245346
0.65732866,4.60298180,0.00243682,0.10359828,0.09368972,2.09896589,0.13607079,1.51364756,0.55532826,0.77136022
0.66333167,4.84942928,0.00262731,0.10995847,0.09744137,2.21251244,0.14261187,1.61236618,0.58872438,0.80325680
0.66933467,5.10955690,0.00285735,0.11687143,0.10166367,2.33287081,0.15038762,1.71312209,0.62449416,0.83748972
0.67533767,5.37957048,0.00312686,0.12425011,0.10627418,2.45841199,0.15932084,1.81457763,0.66220476,0.87334023
0.68134067,5.65527940,0.00343496,0.13199362,0.11117624,2.58728588,0.16930178,1.91532545,0.70136363,0.91004242
0.68734367,5.93220644,0.00377991,0.13998979,0.11626127,2.71746851,0.18018928,2.01392848,0.74143051,0.94680347
0.69334667,6.20571070,0.00415901,0.14811825,0.12141173,2.84681657,0.19181282,2.10896249,0.78183129,0.98282516
0.69934967,6.47111936,0.00456858,0.15625400,0.12650441,2.97312734,0.20397558,2.19905958,0.82197368,1.01732624
0.70535268,6.72386358,0.00500399,0.16427132,0.13141407,3.09420188,0.21645832,2.28295114,0.86126392,1.04956459
0.71135568,6.95961350,0.00545966,0.17204783,0.13601720,3.20790938,0.22902428,2.35950822,0.89912403,1.07885844
0.71735868,7.17440741,0.00592913,0.17946865,0.14019591,3.31225015,0.24142477,2.42777787,0.93500913,1.10460585
0.72336168,7.36476990,0.00640517,0.18643041,0.14384160,3.40541507,0.25340531,2.48701383,0.96842398,1.12630162
0.72936468,7.52781451,0.00687992,0.19284489,0.14685839,3.48583914,0.26471240,2.53670016,0.99893818,1.14355095
0.73536768,7.66132683,0.00734504,0.19864228,0.14916620,3.55224714,0.27510032,2.57656687,1.02619949,1.15607934
0.74137069,7.76382461,0.00779194,0.20377370,0.15070313,3.60368976,0.28433807,2.60659672,1.04994450,1.16373829
0.74737369,7.83459263,0.00821199,0.20821298,0.15142739,3.63956862,0.29221604,2.62702283,1.07000640,1.16650658
0.75337669,7.87369073,0.00859675,0.21195759,0.15131828,3.65964949,0.29855216,2.63831710,1.08631925,1.16448706
0.75937969,7.88193483,0.00893827,0.21502849,0.15037658,3.66406303,0.30319739,2.64116988,1.09891867,1.15789921
0.76538269,7.86085159,0.00922925,0.21746914,0.14862406,3.65329315,0.30604025,2.63646153,1.10793869,1.14706769
0.77138569,7.81260873,0.00946336,0.21934337,0.14610224,3.62815357,0.30701014,2.62522705,1.11360493,1.13240740
0.77738869,7.73992365,0.00963538,0.22073252,0.14287044,3.58975346,0.30607959,2.60861516,1.11622424,1.11440587
0.78339170,7.64595442,0.00974140,0.22173163,0.13900335,3.53945368,0.30326494,2.58784337,1.11617121,1.09360344
0.78939470,7.53417725,0.00977894,0.22244510,0.13458795,3.47881539,0.29862577,2.56415094,1.11387209,1.07057246
0.79539770,7.40825583,0.00974705,0.22298183,0.12972018,3.40954320,0.29226292,2.53875152,1.10978661,1.04589596
0.80140070,7.27190754,0.00964631,0.22345017,0.12450151,3.33342499,0.28431521,2.51278740,1.10438871,1.02014707
0.80740370,7.12877213,0.00947882,0.22395280,0.11903530,3.25227110,0.27495498,2.48728715,1.09814675,0.99386969
0.81340670,6.98228804,0.00924813,0.22458192,0.11342343,3.16785494,0.26438273,2.46312849,1.09150421,0.96756136
0.81940970,6.83558119,0.00895908,0.22541485,0.10776316,3.08185762,0.25282092,2.44100760,1.08486161,0.94165888
0.82541271,6.69137039,0.00861767,0.22651026,0.10214432,2.99581848,0.24050729,2.42141636,1.07856061,0.91652714
0.83141571,6.55189300,0.00823084,0.22790529,0.09664706,2.91109334,0.22768794,2.40462816,1.07287069,0.89245157
0.83741871,6.41885309,0.00780623,0.22961363,0.09134007,2.82882191,0.21461033,2.39069288,1.06797943,0.86963430
0.84342171,6.29339370,0.00735196,0.23162466,0.08627938,2.74990517,0.20151664,2.37944121,1.06398631,0.84819405
0.84942471,6.17609339,0.00687636,0.23390364,0.08150783,2.67499340,0.18863752,2.37049784,1.06090073,0.82816956
0.85542771,6.06698659,0.00638774,0.23639308,0.07705497,2.60448469,0.17618652,2.36330303,1.05864395,0.80952631
0.86143072,5.96560564,0.00589419,0.23901502,0.07293754,2.53853356,0.16435542,2.35714144,1.05705504,0.79216590
0.86743372,5.87104211,0.00540337,0.24167426,0.06916041,2.47706877,0.15331045,2.35117691,1.05590037,0.77593775
0.87343672,5.78202374,0.00492232,0.24426233,0.06571782,2.41981916,0.14318952,2.34449161,1.05488624,0.76065236
0.87943972,5.69700308,0.00445737,0.24666199,0.06259493,2.36634575,0.13410058,2.33612777,1.05367393,0.74609548
0.88544272,5.61425334,0.00401403,0.24875203,0.05976953,2.31607866,0.12612099,2.32513028,1.05189646,0.73204250
0.89144572,5.53196687,0.00359692,0.25041226,0.05721379,2.26835670,0.11929786,2.31058816,1.04917634,0.71827248
0.89744872,5.44835194,0.00320981,0.25152829,0.05489610,2.22246796,0.11364938,2.29167332,1.04514326,0.70458116
0.90345173,5.36172343,0.00285556,0.25199608,0.05278269,2.17768938,0.10916687,2.26767491,1.03945115,0.69079237
0.90945473,5.27058392,0.00253621,0.25172588,0.05083926,2.13332389,0.10581760,2.23802803,1.03179368,0.67676753
0.91545773,5.17369198,0.00225305,0.25064556,0.04903227,2.08873346,0.10354805,2.20233570,1.02191764,0.66241289
0.92146073,5.07011541,0.00200668,0.24870313,0.04733011,2.04336699,0.10228763,2.16038347,1.00963360,0.64768421
0.92746373,4.95926791,0.00179711,0.24586841,0.04570403,1.99678225,0.10195253,2.11214619,0.99482350,0.63258894
0.93346673,4.84092839,0.00162385,0.24213375,0.04412875,1.94866120,0.10244967,2.05778721,0.97744492,0.61718582
0.93946973,4.71524326,0.00148604,0.23751388,0.04258293,1.89881860,0.10368056,1.99765010,0.95753204,0.60158211
0.94547274,4.58271230,0.00138248,0.23204496,0.04104940,1.84720398,0.10554487,1.93224380,0.93519317,0.58592860
0.95147574,4.44415989,0.00131176,0.22578273,0.03951518,1.79389739,0.10794372,1.86222198,0.91060546,0.57041280
0.95747874,4.30069344,0.00127230,0.21880020,0.03797135,1.73909946,0.11078245,1.78835775,0.88400670,0.55525054
0.96348174,4.15365174,0.00126241,0.21118465,0.03641280,1.68311669,0.11397283,1.71151516,0.85568516,0.54067651
0.96948474,4.00454563,0.00128033,0.20303436,0.03483793,1.62634295,0.11743474,1.63261852,0.82596759,0.52693399
0.97548774,3.85499424,0.00132425,0.19445515,0.03324816,1.56923806,0.12109718,1.55262111,0.79520637,0.51426436
0.98149075,3.70665932,0.00139233,0.18555677,0.03164752,1.51230481,0.12489869,1.47247451,0.76376610,0.50289665
0.98749375,3.56118070,0.00148266,0.17644950,0.03004213,1.45606526,0.12878716,1.39309952,0.73201042,0.49303761
0.99349675,3.42011517,0.00159331,0.16724090,0.02843974,1.40103752,0.13271915,1.31535998,0.70028968,0.48486255
0.99949975,3.28488120,0.00172228,0.15803297,0.02684924,1.34771390,0.13665871,1.24004001,0.66892974,0.47850738
1.00550275,3.15671136,0.00186748,0.14891962,0.02528019,1.29654126,0.14057601,1.16782546,0.63822256,0.47406196
1.01150575,3.03661385,0.00202672,0.13998481,0.02374243,1.24790431,0.14444557,1.09928992,0.60841877,0.47156512
1.01750875,2.92534426,0.00219769,0.13130111,0.02224564,1.20211237,0.14824454,1.03488556,0.57972251,0.47100137
1.02351176,2.82338821,0.00237798,0.12292885,0.02079903,1.15939001,0.15195098,0.97493858,0.55228856,0.47229949
1.02951476,2.73095503,0.00256504,0.11491578,0.01941106,1.11987176,0.15554234,0.91964946,0.52622185,0.47533305
1.03551776,2.64798233,0.00275618,0.10729734,0.01808915,1.08360092,0.15899417,0.86909725,0.50157922,0.47992274
1.04152076,2.57415073,0.00294864,0.10009724,0.01683951,1.05053241,0.16227926,0.82324787,0.47837313,0.48584059
1.04752376,2.50890797,0.00313958,0.09332857,0.01566702,1.02053931,0.16536720,0.78196544,0.45657713,0.49281589
1.05352676,2.45150102,0.00332610,0.08699511,0.01457515,0.99342269,0.16822436,0.74502638,0.43613266,0.50054256
1.05952976,2.40101473,0.00350534,0.08109294,0.01356589,0.96892420,0.17081447,0.71213531,0.41695685,0.50868799
1.06553277,2.35641535,0.00367447,0.07561216,0.01263985,0.94674074,0.17309954,0.68294219,0.39895077,0.51690274
1.07153577,2.31659696,0.00383082,0.07053860,0.01179634,0.92654053,0.17504123,0.65706003,0.38200776,0.52483117
1.07753877,2.28042907,0.00397188,0.06585559,0.01103348,0.90797981,0.17660249,0.63408235,0.36602151,0.53212232
1.08354177,2.24680345,0.00409538,0.06154556,0.01034840,0.89071933,0.17774949,0.61360000,0.35089323,0.53844105
1.08954477,2.21467827,0.00419939,0.05759145,0.00973751,0.87444002,0.17845349,0.59521651,0.33653795,0.54347871
1.09554777,2.18311810,0.00428229,0.05397796,0.00919668,0.85885699,0.17869280,0.57856178,0.32288938,0.54696336
1.10155078,2.15132818,0.00434293,0.05069250,0.00872160,0.84373138,0.17845448,0.56330352,0.30990332,0.54866891
1.10755378,2.11868181,0.00438057,0.04772585,0.00830805,0.82887948,0.17773577,0.54915630,0.29755942,0.54842309
1.11355678,2.08474005,0.00439494,0.04507266,0.00795220,0.81417882,0.17654511,0.53588789,0.28586146,0.54611389
1.11955978,2.04926328,0.00438628,0.04273151,0.00765092,0.79957097,0.17490270,0.52332306,0.27483591,0.54169437
1.12556278,2.01221430,0.00435529,0.04070492,0.00740209,0.78506106,0.17284051,0.51134468,0.26452927,0.53518563
1.13156578,1.97375349,0.00430317,0.03899907,0.00720485,0.77071412,0.17040175,0.49989234,0.25500415,0.52667793
1.13756878,1.93422635,0.00423151,0.03762335,0.00705988,0.75664846,0.16763977,0.48895883,0.24633445,0.51632994
1.14357179,1.89414456,0.00414234,0.03658985,0.00696961,0.74302662,0.16461651,0.47858465,0.23859994,0.50436631
1.14957479,1.85416159,0.00403800,0.03591281,0.00693839,0.73004436,0.16140051,0.46885110,0.23188057,0.49107349
1.15557779,1.81504432,0.00392113,0.03560800,0.00697266,0.71791830,0.15806456,0.45987226,0.22625081,0.47679423
1.16158079,1.77764212,0.00379456,0.03569214,0.00708103,0.70687300,0.15468325,0.45178639,0.22177430,0.46192079
1.16758379,1.74285490,0.00366128,0.03618242,0.00727432,0.69712805,0.15133032,0.44474715,0.21849916,0.44688724
1.17358679,1.71160171,0.00352431,0.03709605,0.00756559,0.68888597,0.14807617,0.43891515,0.21645416,0.43216097
1.17958979,1.68479102,0.00338669,0.03844992,0.00796999,0.68232150,0.14498556,0.43445005,0.21564590,0.41823373
1.18559280,1.66329402,0.00325137,0.04026030,0.00850471,0.67757282,0.14211551,0.43150374,0.21605719,0.40561243
1.19159580,1.64792158,0.00312116,0.04254266,0.00918867,0.67473505,0.13951378,0.43021455,0.21764655,0.39480970
1.19759880,1.63940545,0.00299870,0.04531148,0.01004230,0.67385635,0.13721767,0.43070286,0.22034903,0.38633459
1.20360180,1.63838387,0.00288638,0.04858001,0.01108712,0.67493665,0.13525342,0.43306791,0.22407799,0.38068321
1.20960480,1.64539147,0.00278631,0.05236011,0.01234526,0.67792894,0.13363610,0.43738595,0.22872796,0.37832964
1.21560780,1.66085290,0.00270032,0.05666187,0.01383891,0.68274281,0.13236998,0.44370930,0.23417817,0.37971691
1.22161081,1.68507951,0.00262993,0.06149315,0.01558969,0.68924995,0.13144941,0.45206635,0.24029667,0.38524819
1.22761381,1.71826835,0.00257632,0.06685894,0.01761789,0.69729099,0.13085993,0.46246199,0.24694470,0.39527819
1.23361681,1.76050237,0.00254038,0.07276056,0.01994175,0.70668318,0.13057977,0.47487832,0.25398106,0.41010477
1.23961981,1.81175106,0.00252264,0.07919463,0.02257658,0.71722821,0.13058139,0.48927517,0.26126627,0.42996097
1.24562281,1.87187074,0.00252333,0.08615191,0.02553397,0.72871967,0.13083312,0.50559037,0.26866621,0.45500746
1.25162581,1.94060395,0.00254236,0.09361593,0.02882096,0.74094952,0.13130068,0.52373938,0.27605514,0.48532582
1.25762881,2.01757770,0.00257934,0.10156164,0.03243933,0.75371318,0.13194857,0.54361433,0.28331786,0.52091277
1.26363182,2.10230066,0.00263357,0.10995398,0.03638497,0.76681299,0.13274114,0.56508232,0.29035109,0.56167578
1.26963482,2.19415973,0.00270407,0.11874663,0.04064736,0.78005978,0.13364348,0.58798326,0.29706388,0.60743047
1.27563782,2.29241678,0.00278958,0.12788086,0.04520935,0.79327272,0.13462187,0.61212734,0.30337720,0.65790014
1.28164082,2.39620643,0.00288857,0.13728487,0.05004711,0.80627755,0.13564405,0.63729244,0.30922290,0.71271785
1.28764382,2.50453618,0.00299924,0.14687339,0.05513031,0.81890364,0.13667912,0.66322206,0.31454205,0.77143129
1.29364682,2.61629003,0.00311956,0.15654797,0.06042270,0.83098024,0.13769728,0.68962386,0.31928294,0.83351077
1.29964982,2.73023670,0.00324727,0.16619781,0.06588286,0.84233251,0.13866949,0.71616962,0.32339904,0.89836023
1.30565283,2.84504343,0.00337995,0.17570128,0.07146528,0.85277801,0.13956694,0.74249666,0.32684697,0.96533131
1.31165583,2.95929588,0.00351499,0.18492811,0.07712173,0.86212397,0.14036073,0.76821129,0.32958491,1.03374005
1.31765883,3.07152430,0.00364967,0.19374226,0.08280269,0.87016604,0.14102154,0.79289435,0.33157139,1.10288578
1.32366183,3.18023561,0.00378124,0.20200536,0.08845911,0.87668883,0.14151953,0.81610891,0.33276485,1.17207144
1.32966483,3.28395050,0.00390692,0.20958063,0.09404400,0.88146833,0.14182451,0.83741003,0.33312378,1.24062455
1.33566783,3.38124418,0.00402400,0.21633711,0.09951417,0.88427645,0.14190627,0.85635636,0.33260763,1.30791766
1.34167084,3.47078892,0.00412991,0.22215404,0.10483173,0.88488746,0.14173524,0.87252307,0.33117842,1.37338747
1.34767384,3.55139640,0.00422226,0.22692521,0.10996541,0.88308589,0.14128335,0.88551558,0.32880278,1.43655134
1.35367684,3.62205729,0.00429893,0.23056296,0.11489159,0.87867574,0.14052505,0.89498347,0.32545451,1.49702042
1.35967984,3.68197606,0.00435813,0.23300183,0.11959489,0.87149017,0.13943840,0.90063378,0.32111716,1.55450843
1.36568284,3.73059872,0.00439844,0.23420139,0.12406847,0.86140108,0.13800627,0.90224304,0.31578672,1.60883577
1.37168584,3.76763175,0.00441887,0.23414844,0.12831375,0.84832805,0.13621740,0.89966730,0.30947391,1.65992834
1.37768884,3.79305098,0.00441887,0.23285805,0.13233981,0.83224586,0.13406737,0.89284956,0.30220614,1.70781144
1.38369185,3.80709964,0.00439838,0.23037382,0.13616234,0.81319013,0.13155932,0.88182423,0.29402867,1.75259890
1.38969485,3.81027576,0.00435779,0.22676693,0.13980226,0.79126058,0.12870441,0.86671817,0.28500515,1.79447819
1.39569785,3.80330935,0.00429794,0.22213428,0.14328407,0.76662172,0.12552198,0.84774830,0.27521725,1.83369244
1.40170085,3.78713083,0.00422011,0.21659576,0.14663408,0.73950069,0.12203939,0.82521592,0.26476345,1.87052059
1.40770385,3.76283242,0.00412594,0.21029063,0.14987859,0.71018254,0.11829149,0.79949783,0.25375701,1.90525686
1.41370685,3.73162474,0.00401743,0.20337344,0.15304212,0.67900294,0.11431980,0.77103484,0.24232328,1.93819096
1.41970985,3.69479110,0.00389679,0.19600936,0.15614584,0.64633885,0.11017149,0.74031816,0.23059637,1.96959021
1.42571286,3.65364179,0.00376647,0.18836946,0.15920629,0.61259755,0.10589804,0.70787433,0.21871554,1.99968465
1.43171586,3.60947094,0.00362902,0.18062581,0.16223441,0.57820464,0.10155388,0.67424947,0.20682125,2.02865612
1.43771886,3.56351774,0.00348702,0.17294686,0.16523503,0.54359159,0.09719481,0.63999346,0.19505137,2.05663165
1.44372186,3.51693377,0.00334304,0.16549306,0.16820671,0.50918341,0.09287656,0.60564474,0.18353741,2.08368146
1.44972486,3.47075749,0.00319956,0.15841303,0.17114198,0.47538701,0.08865329,0.57171643,0.17240128,2.10982143
1.45572786,3.42589632,0.00305891,0.15184019,0.17402805,0.44258086,0.08457623,0.53868417,0.16175241,2.13501949
1.46173087,3.38311646,0.00292320,0.14589015,0.17684764,0.41110610,0.08069250,0.50697603,0.15168554,2.15920520
1.46773387,3.34303973,0.00279430,0.14065868,0.17958019,0.38125955,0.07704402,0.47696484,0.14227910,2.18228159
1.47373687,3.30614672,0.00267381,0.13622040,0.18220307,0.35328882,0.07366675,0.44896291,0.13359438,2.20413813
1.47973987,3.27278490,0.00256301,0.13262811,0.18469289,0.32738941,0.07059002,0.42321928,0.12567523,2.22466373
1.48574287,3.24318053,0.00246287,0.12991280,0.18702666,0.30370383,0.06783611,0.39991925,0.11854844,2.24375886
1.49174587,3.21745296,0.00237401,0.12808414,0.18918289,0.28232266,0.06542013,0.37918602,0.11222471,2.26134581
1.49774887,3.19563018,0.00229674,0.12713158,0.19114245,0.26328724,0.06334993,0.36108422,0.10670000,2.27737657
1.50375188,3.17766461,0.00223104,0.12702589,0.19288915,0.24659373,0.06162635,0.34562503,0.10195728,2.29183790
1.50975488,3.16344845,0.00217660,0.12772104,0.19441012,0.23219833,0.06024361,0.33277250,0.09796861,2.30475364
1.51575788,3.15282810,0.00213279,0.12915657,0.19569597,0.22002334,0.05918977,0.32245080,0.09469728,2.31618426
1.52176088,3.14561764,0.00209876,0.13126009,0.19674065,0.20996367,0.05844749,0.31455210,0.09210015,2.32622432
1.52776388,3.14161125,0.00207341,0.13395018,0.19754128,0.20189373,0.05799481,0.30894482,0.09012995,2.33499826
1.53376688,3.14059496,0.00205544,0.13713936,0.19809777,0.19567423,0.05780611,0.30548189,0.08873760,2.34265524
1.53976988,3.14235794,0.00204343,0.14073728,0.19841249,0.19115886,0.05785311,0.30400889,0.08787431,2.34936375
1.54577289,3.14670354,0.00203582,0.14465391,0.19848987,0.18820061,0.05810604,0.30437183,0.08749368,2.35530660
1.55177589,3.15346032,0.00203101,0.14880273,0.19833614,0.18665757,0.05853473,0.30642434,0.08755353,2.36067674
1.55777889,3.16249298,0.00202737,0.15310386,0.19795910,0.18639807,0.05910982,0.31003412,0.08801757,2.36567412
1.56378189,3.17371284,0.00202331,0.15748685,0.19736802,0.18730513,0.05980391,0.31508846,0.08885677,2.37050392
1.56978489,3.18708760,0.00201732,0.16189335,0.19657362,0.18928014,0.06059261,0.32149873,0.09005052,2.37537561
1.57578789,3.20264960,0.00200800,0.16627916,0.19558809,0.19224558,0.06145555,0.32920368,0.09158745,2.38050290
1.58179090,3.22050182,0.00199412,0.17061587,0.19442521,0.19614694,0.06237719,0.33817132,0.09346599,2.38610381
1.58779390,3.24082079,0.00197464,0.17489189,0.19310037,0.20095360,0.06334746,0.34839949,0.09569448,2.39240040
1.59379690,3.26385562,0.00194874,0.17911267,0.19163057,0.20665885,0.06436213,0.35991495,0.09829098,2.39961764
1.59979990,3.28992253,0.00191585,0.18330025,0.19003429,0.21327882,0.06542302,0.37277090,0.10128267,2.40798076
