energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.01650825,2.16909062,-2.26054129,0.01179427,-0.00846148,0.17133221,-0.08691909,0.24204483,-0.22393669,1.56654401,-1.71921339,0.00246675,-0.00129388,0.50422527,-0.56975565
-3.01050525,2.21665921,-2.26168605,0.01241179,-0.00913004,0.18647378,-0.09440928,0.24904926,-0.22835462,1.58911827,-1.71573949,0.00287174,-0.00131608,0.51393546,-0.56194525
-3.00450225,2.27246208,-2.26546917,0.01297249,-0.00979362,0.20253250,-0.10303033,0.25774696,-0.23307843,1.61682290,-1.71294501,0.00332909,-0.00138045,0.52650658,-0.55511420
-2.99849925,2.33664687,-2.27255358,0.01346623,-0.01044141,0.21946470,-0.11278763,0.26841929,-0.23823736,1.64965494,-1.71123442,0.00384092,-0.00148841,0.54214982,-0.54961177
-2.99249625,2.40923725,-2.28364584,0.01388395,-0.01106238,0.23721871,-0.12368461,0.28133393,-0.24399498,1.68751669,-1.71104514,0.00440863,-0.00164164,0.56104686,-0.54579583
-2.98649325,2.49011591,-2.29947849,0.01421800,-0.01164555,0.25573320,-0.13572223,0.29673479,-0.25054754,1.73020815,-1.71283453,0.00503276,-0.00184207,0.58334095,-0.54402707
-2.98049025,2.57900826,-2.32078932,0.01446229,-0.01218031,0.27493539,-0.14889813,0.31483162,-0.25812052,1.77742066,-1.71706453,0.00571280,-0.00209179,0.60912755,-0.54466268
-2.97448724,2.67546727,-2.34829760,0.01461258,-0.01265674,0.29473897,-0.16320547,0.33578971,-0.26696345,1.82873226,-1.72418472,0.00644698,-0.00239298,0.63844476,-0.54804929
-2.96848424,2.77886051,-2.38267820,0.01466655,-0.01306592,0.31504213,-0.17863148,0.35971979,-0.27734297,1.88360487,-1.73461437,0.00723218,-0.00274783,0.67126398,-0.55451533
-2.96248124,2.88835996,-2.42453407,0.01462390,-0.01340017,0.33572563,-0.19515573,0.38666874,-0.28953422,1.94138392,-1.74872393,0.00806375,-0.00315833,0.70748120,-0.56436267
-2.95647824,3.00293573,-2.47436789,0.01448630,-0.01365332,0.35665112,-0.21274809,0.41661127,-0.30381075,2.00130061,-1.76681690,0.00893547,-0.00362617,0.74690945,-0.57785760
-2.95047524,3.12135450,-2.53255362,0.01425735,-0.01382086,0.37765990,-0.23136656,0.44944312,-0.32043318,2.06247730,-1.78911251,0.00983957,-0.00415250,0.78927282,-0.59522129
-2.94447224,3.24218376,-2.59930893,0.01394241,-0.01390010,0.39857239,-0.25095482,0.48497601,-0.33963696,2.12393630,-1.81573003,0.01076668,-0.00473781,0.83420276,-0.61661981
-2.93846923,3.36380256,-2.67466937,0.01354842,-0.01389021,0.41918829,-0.27143978,0.52293492,-0.36161960,2.18461235,-1.84667515,0.01170603,-0.00538165,0.88123697,-0.64215394
-2.93246623,3.48441975,-2.75846515,0.01308363,-0.01379225,0.43928784,-0.29272907,0.56295784,-0.38652787,2.24336890,-1.88182910,0.01264562,-0.00608253,0.92982149,-0.67184919
-2.92646323,3.60209984,-2.85030185,0.01255734,-0.01360905,0.45863408,-0.31470882,0.60459838,-0.41444541,2.29901836,-1.92094091,0.01357244,-0.00683767,0.97931614,-0.70564626
-2.92046023,3.71479695,-2.94954567,0.01197959,-0.01334516,0.47697629,-0.33724159,0.64733141,-0.44538138,2.35034599,-1.96362325,0.01447284,-0.00764291,1.02900376,-0.74339260
-2.91445723,3.82039645,-3.05531456,0.01136082,-0.01300660,0.49405462,-0.36016489,0.69056180,-0.47926067,2.39613722,-2.00935217,0.01533292,-0.00849259,1.07810316,-0.78483543
-2.90845423,3.91676372,-3.16647596,0.01071160,-0.01260067,0.50960582,-0.38329032,0.73363615,-0.51591629,2.43520776,-2.05747093,0.01613896,-0.00937949,1.12578564,-0.82961693
-2.90245123,4.00179878,-3.28165202,0.01004233,-0.01213569,0.52336992,-0.40640358,0.77585751,-0.55508433,2.46643580,-2.10719802,0.01687796,-0.01029486,1.17119489,-0.87727208
-2.89644822,4.07349545,-3.39923296,0.00936296,-0.01162068,0.53509764,-0.42926545,0.81650253,-0.59640213,2.48879518,-2.15763950,0.01753807,-0.01122843,1.21346962,-0.92722969
-2.89044522,4.13000278,-3.51739902,0.00868281,-0.01106513,0.54455831,-0.45161394,0.85484068,-0.63940992,2.50138844,-2.20780533,0.01810919,-0.01216863,1.25176827,-0.97881708
-2.88444222,4.16968674,-3.63415099,0.00801035,-0.01047866,0.55154794,-0.47316765,0.89015505,-0.68355620,2.50347846,-2.25662959,0.01858342,-0.01310275,1.28529503,-1.03126867
-2.87843922,4.19118929,-3.74734938,0.00735311,-0.00987078,0.55589703,-0.49363041,0.92176368,-0.72820698,2.49451725,-2.30299427,0.01895555,-0.01401724,1.31332593,-1.08373872
-2.87243622,4.19348259,-3.85476136,0.00671755,-0.00925062,0.55747777,-0.51269717,0.94904099,-0.77265881,2.47417055,-2.34575588,0.01922345,-0.01489807,1.33523425,-1.13531811
-2.86643322,4.17591535,-3.95411466,0.00610907,-0.00862675,0.55621037,-0.53006097,0.97143820,-0.81615531,2.44233700,-2.38377447,0.01938842,-0.01573116,1.35051382,-1.18505494
-2.86043022,4.13824931,-4.04315709,0.00553200,-0.00800698,0.55206794,-0.54542093,0.98850204,-0.85790688,2.39916074,-2.41594409,0.01945542,-0.01650281,1.35879944,-1.23197842
-2.85442721,4.08068353,-4.11971970,0.00498960,-0.00739826,0.54507989,-0.55849088,0.99989080,-0.89711282,2.34503666,-2.44122396,0.01943322,-0.01720020,1.35988329,-1.27512548
-2.84842421,4.00386520,-4.18178180,0.00448422,-0.00680658,0.53533342,-0.56900835,1.00538714,-0.93298524,2.28060761,-2.45866924,0.01933440,-0.01781192,1.35372643,-1.31356905
-2.84242121,3.90888575,-4.22753518,0.00401730,-0.00623692,0.52297317,-0.57674365,1.00490698,-0.96477384,2.20675355,-2.46746042,0.01917525,-0.01832845,1.34046504,-1.34644712
-2.83641821,3.79726221,-4.25544537,0.00358954,-0.00569331,0.50819878,-0.58150845,0.99850399,-0.99179049,2.12457274,-2.46693029,0.01897558,-0.01874265,1.32041067,-1.37299131
-2.83041521,3.67090397,-4.26430716,0.00320099,-0.00517877,0.49126063,-0.58316361,0.98636951,-1.01343269,2.03535549,-2.45658749,0.01875832,-0.01905017,1.29404458,-1.39255379
-2.82441221,3.53206603,-4.25329219,0.00285117,-0.00469549,0.47245372,-0.58162580,0.96882779,-1.02920485,1.94055141,-2.43613560,0.01854910,-0.01924986,1.26200618,-1.40463138
-2.81840920,3.38329042,-4.22198630,0.00253920,-0.00424480,0.45211007,-0.57687255,0.94632666,-1.03873649,1.84173135,-2.40548714,0.01837568,-0.01934402,1.22507597,-1.40888568
-2.81240620,3.22733780,-4.17041488,0.00226389,-0.00382739,0.43058985,-0.56894544,0.91942410,-1.04179645,1.74054539,-2.36477165,0.01826725,-0.01933861,1.18415353,-1.40515827
-2.80640320,3.06711187,-4.09905494,0.00202383,-0.00344331,0.40827159,-0.55795125,0.88877102,-1.03830255,1.63867850,-2.31433760,0.01825372,-0.01924335,1.14023148,-1.39348021
-2.80040020,2.90557924,-4.00883293,0.00181747,-0.00309219,0.38554198,-0.54406090,0.85509117,-1.02832614,1.53780544,-2.25474774,0.01836486,-0.01907166,1.09436619,-1.37407540
-2.79439720,2.74568777,-3.90110833,0.00164322,-0.00277326,0.36278539,-0.52750623,0.81915874,-1.01209141,1.43954649,-2.18676818,0.01862950,-0.01884055,1.04764647,-1.34735743
-2.78839420,2.59028616,-3.77764327,0.00149942,-0.00248552,0.34037379,-0.50857463,0.78177466,-0.98996937,1.34542560,-2.11135123,0.01907459,-0.01857035,1.00116125,-1.31392004
-2.78239120,2.44204753,-3.64055918,0.00138444,-0.00222781,0.31865719,-0.48760186,0.74374248,-0.96246685,1.25683219,-2.02961284,0.01972429,-0.01828435,0.95596752,-1.27452152
-2.77638819,2.30339949,-3.49228207,0.00129669,-0.00199888,0.29795505,-0.46496317,0.70584461,-0.93021090,1.17498780,-1.94280505,0.02059912,-0.01800831,0.91305947,-1.23006362
-2.77038519,2.17646272,-3.33547839,0.00123462,-0.00179746,0.27854882,-0.44106316,0.66881996,-0.89392930,1.10091851,-1.85228472,0.02171513,-0.01776991,0.87334005,-1.18156578
-2.76438219,2.06299995,-3.17298377,0.00119670,-0.00162233,0.26067590,-0.41632483,0.63334354,-0.85442807,1.03543369,-1.75947925,0.02308305,-0.01759808,0.83759572,-1.13013574
-2.75837919,1.96437648,-3.00772713,0.00118149,-0.00147233,0.24452510,-0.39117820,0.60000891,-0.81256675,0.97911149,-1.66585060,0.02470770,-0.01752230,0.80647524,-1.07693748
-2.75237619,1.88153327,-2.84265291,0.00118757,-0.00134639,0.23023369,-0.36604885,0.56931376,-0.76923260,0.93229125,-1.57285873,0.02658738,-0.01757179,0.78047313,-1.02315791
-2.74637319,1.81497292,-2.68064388,0.00121356,-0.00124357,0.21788603,-0.34134701,0.54164923,-0.72531460,0.89507272,-1.48192550,0.02871347,-0.01777471,0.75991829,-0.96997328
-2.74037019,1.76475868,-2.52444701,0.00125816,-0.00116301,0.20751385,-0.31745735,0.51729312,-0.68167828,0.86732182,-1.39440007,0.03107023,-0.01815732,0.74496794,-0.91851651
-2.73436718,1.73052611,-2.37660471,0.00132013,-0.00110398,0.19909792,-0.29472992,0.49640702,-0.63914220,0.84868250,-1.31152693,0.03363475,-0.01874313,0.73560712,-0.86984665
-2.72836418,1.71150675,-2.23939324,0.00139829,-0.00106580,0.19257118,-0.27347245,0.47903748,-0.59845686,0.83859416,-1.23441709,0.03637716,-0.01955205,0.73165371,-0.82492106
-2.72236118,1.70656283,-2.11477001,0.00149162,-0.00104793,0.18782306,-0.25394426,0.46512077,-0.56028657,0.83631404,-1.16402338,0.03926104,-0.02059966,0.73276850,-0.78457140
-2.71635818,1.71423182,-2.00433083,0.00159923,-0.00104985,0.18470478,-0.23635172,0.45449122,-0.52519487,0.84094360,-1.10112031,0.04224409,-0.02189642,0.73847021,-0.74948389
-2.71035518,1.73277916,-1.90927814,0.00172045,-0.00107112,0.18303559,-0.22084553,0.44689247,-0.49363363,0.85145846,-1.04628888,0.04527904,-0.02344707,0.74815471,-0.72018422
-2.70435218,1.76025779,-1.83040065,0.00185490,-0.00111136,0.18260957,-0.20751960,0.44199122,-0.46593615,0.86674060,-0.99990660,0.04831472,-0.02525009,0.76111781,-0.69702753
-2.69834917,1.79457237,-1.76806459,0.00200252,-0.00117025,0.18320289,-0.19641159,0.43939296,-0.44231400,0.88561232,-0.96214293,0.05129739,-0.02729732,0.77658086,-0.68019346
-2.69234617,1.83354620,-1.72221644,0.00216368,-0.00124752,0.18458117,-0.18750493,0.43865891,-0.42285775,0.90687068,-0.93296010,0.05417215,-0.02957374,0.79371822,-0.66968631
-2.68634317,1.87498898,-1.69239684,0.00233925,-0.00134301,0.18650692,-0.18073212,0.43932369,-0.40754112,0.92932175,-0.91211920,0.05688448,-0.03205742,0.81168562,-0.66534009
-2.68034017,1.91676301,-1.67776504,0.00253067,-0.00145665,0.18874660,-0.17597926,0.44091296,-0.39622834,0.95181355,-0.89919141,0.05938184,-0.03471971,0.82964848,-0.66682829
-2.67433717,1.95684597,-1.67713295,0.00274001,-0.00158854,0.19107729,-0.17309156,0.44296046,-0.38868430,0.97326676,-0.89357395,0.06161524,-0.03752561,0.84680914,-0.67367793
-2.66833417,1.99338808,-1.68900796,0.00297002,-0.00173897,0.19329270,-0.17187956,0.44502376,-0.38458699,0.99270251,-0.89451040,0.06354070,-0.04043440,0.86243198,-0.68528740
-2.66233117,2.02476205,-1.71164306,0.00322419,-0.00190847,0.19520827,-0.17212596,0.44669841,-0.38354185,1.00926621,-0.90111483,0.06512058,-0.04340045,0.87586568,-0.70094760
-2.65632816,2.04960406,-1.74309303,0.00350673,-0.00209790,0.19666545,-0.17359289,0.44762984,-0.38509746,1.02224691,-0.91239914,0.06632477,-0.04637428,0.88656174,-0.71986571
-2.65032516,2.06684472,-1.78127497,0.00382256,-0.00230845,0.19753476,-0.17602923,0.44752273,-0.38876201,1.03109172,-0.92730273,0.06713149,-0.04930377,0.89408860,-0.74119087
-2.64432216,2.07572894,-1.82403151,0.00417729,-0.00254177,0.19771782,-0.17917808,0.44614773,-0.39402026,1.03541474,-0.94472388,0.06752794,-0.05213553,0.89814110,-0.76404101
-2.63831916,2.07582462,-1.86919480,0.00457707,-0.00279996,0.19714815,-0.18278387,0.44334521,-0.40035015,1.03500056,-0.96355173,0.06751052,-0.05481638,0.89854484,-0.78753000
-2.63231616,2.06701987,-1.91464934,0.00502853,-0.00308566,0.19579089,-0.18659921,0.43902627,-0.40723896,1.02980235,-0.98269793,0.06708478,-0.05729484,0.89525553,-0.81079431
-2.62631316,2.04950963,-1.95839172,0.00553859,-0.00340204,0.19364146,-0.19039117,0.43317090,-0.41419824,1.01993478,-1.00112712,0.06626506,-0.05952269,0.88835357,-0.83301829
-2.62031016,2.02377243,-1.99858541,0.00611424,-0.00375284,0.19072316,-0.19394676,0.42582380,-0.42077732,1.00566226,-1.01788498,0.06507375,-0.06145637,0.87803419,-0.85345723
-2.61430715,1.99053872,-2.03360868,0.00676232,-0.00414233,0.18708407,-0.19707774,0.41708785,-0.42657491,0.98738329,-1.03212318,0.06354036,-0.06305832,0.86459373,-0.87145749
-2.60830415,1.95075253,-2.06209432,0.00748927,-0.00457528,0.18279324,-0.19962429,0.40711596,-0.43124856,0.96561160,-1.04312029,0.06170039,-0.06429810,0.84841300,-0.88647299
-2.60230115,1.90552835,-2.08295963,0.00830082,-0.00505688,0.17793643,-0.20145777,0.39610153,-0.43452169,0.94095503,-1.05029802,0.05959398,-0.06515324,0.82993830,-0.89807752
-2.59629815,1.85610515,-2.09542604,0.00920173,-0.00559263,0.17261161,-0.20248230,0.38426809,-0.43618813,0.91409315,-1.05323221,0.05726454,-0.06560987,0.80966130,-0.90597250
-2.59029515,1.80379979,-2.09902768,0.01019542,-0.00618822,0.16692443,-0.20263525,0.37185865,-0.43611394,0.88575458,-1.05165846,0.05475729,-0.06566302,0.78809855,-0.90998998
-2.58429215,1.74996158,-2.09360903,0.01128379,-0.00684935,0.16098377,-0.20188664,0.35912509,-0.43423682,0.85669478,-1.04547223,0.05211794,-0.06531660,0.76577161,-0.91009085
-2.57828914,1.69592987,-2.07931201,0.01246686,-0.00758149,0.15489766,-0.20023750,0.34631826,-0.43056296,0.82767524,-1.03472367,0.04939137,-0.06458304,0.74318855,-0.90635854
-2.57228614,1.64299599,-2.05655339,0.01374260,-0.00838972,0.14876966,-0.19771730,0.33367885,-0.42516170,0.79944467,-1.01960757,0.04662054,-0.06348269,0.72082766,-0.89898855
-2.56628314,1.59237080,-2.02599404,0.01510674,-0.00927846,0.14269578,-0.19438063,0.32142967,-0.41815838,0.77272249,-1.00044917,0.04384557,-0.06204295,0.69912382,-0.88827437
-2.56028014,1.54515849,-1.98850138,0.01655267,-0.01025117,0.13676202,-0.19030316,0.30976921,-0.40972553,0.74818520,-0.97768654,0.04110301,-0.06029713,0.67845787,-0.87459059
-2.55427714,1.50233694,-1.94510721,0.01807140,-0.01131018,0.13104270,-0.18557730,0.29886693,-0.40007304,0.72645536,-0.95185056,0.03842538,-0.05828323,0.65914935,-0.85837398
-2.54827414,1.46474470,-1.89696278,0.01965159,-0.01245637,0.12559932,-0.18030752,0.28886004,-0.38943764,0.70809337,-0.92354342,0.03584089,-0.05604262,0.64145251,-0.84010352
-2.54227114,1.43307406,-1.84529331,0.02127972,-0.01368896,0.12048023,-0.17460565,0.27985195,-0.37807221,0.69359164,-0.89341674,0.03337343,-0.05361862,0.62555545,-0.82028017
-2.53626813,1.40786976,-1.79135388,0.02294024,-0.01500533,0.11572073,-0.16858643,0.27191216,-0.36623536,0.68337089,-0.86215028,0.03104270,-0.05105521,0.61158223,-0.79940742
-2.53026513,1.38953221,-1.73638854,0.02461594,-0.01640086,0.11134380,-0.16236325,0.26507749,-0.35418159,0.67777813,-0.83043197,0.02886448,-0.04839576,0.59959737,-0.77797337
-2.52426213,1.37832449,-1.68159410,0.02628832,-0.01786880,0.10736115,-0.15604450,0.25935437,-0.34215261,0.67708577,-0.79894024,0.02685112,-0.04568193,0.58961240,-0.75643495
-2.51825913,1.37438184,-1.62808979,0.02793800,-0.01940022,0.10377464,-0.14973044,0.25472208,-0.33036983,0.68149168,-0.76832886,0.02501192,-0.04295278,0.58159388,-0.73520503
-2.51225613,1.37772280,-1.57689365,0.02954526,-0.02098409,0.10057781,-0.14351076,0.25113656,-0.31902844,0.69111949,-0.73921488,0.02335375,-0.04024401,0.57547231,-0.71464254
-2.50625313,1.38826095,-1.52890585,0.03109058,-0.02260729,0.09775759,-0.13746288,0.24853467,-0.30829312,0.70601919,-0.71216963,0.02188150,-0.03758750,0.57115129,-0.69504602
-2.50025013,1.40581654,-1.48489896,0.03255518,-0.02425485,0.09529591,-0.13165093,0.24683853,-0.29829542,0.72616748,-0.68771274,0.02059856,-0.03501101,0.56851664,-0.67665046
-2.49424712,1.43012725,-1.44551470,0.03392157,-0.02591015,0.09317127,-0.12612545,0.24595992,-0.28913273,0.75146820,-0.66630892,0.01950723,-0.03253812,0.56744478,-0.65962739
-2.48824412,1.46085788,-1.41126655,0.03517407,-0.02755525,0.09136017,-0.12092365,0.24580433,-0.28086882,0.78175251,-0.64836700,0.01860903,-0.03018830,0.56781005,-0.64408778
-2.48224112,1.49760857,-1.38254697,0.03629928,-0.02917130,0.08983830,-0.11607027,0.24627469,-0.27353571,0.81677937,-0.63424077,0.01790488,-0.02797725,0.56949079,-0.63008752
-2.47623812,1.53992155,-1.35963826,0.03728643,-0.03073893,0.08858150,-0.11157885,0.24727458,-0.26713667,0.85623620,-0.62423098,0.01739522,-0.02591720,0.57237376,-0.61763482
-2.47023512,1.58728670,-1.34272569,0.03812771,-0.03223878,0.08756652,-0.10745325,0.24871088,-0.26165004,0.89974034,-0.61858788,0.01707995,-0.02401743,0.57635699,-0.60669895
-2.46423212,1.63914599,-1.33191169,0.03881841,-0.03365200,0.08677150,-0.10368944,0.25049582,-0.25703370,0.94684146,-0.61751376,0.01695837,-0.02228474,0.58135095,-0.59721987
-2.45822911,1.69489735,-1.32722985,0.03935701,-0.03496077,0.08617619,-0.10027732,0.25254833,-0.25322986,0.99702533,-0.62116490,0.01702891,-0.02072395,0.58727807,-0.58911802
-2.45222611,1.75389831,-1.32865774,0.03974508,-0.03614883,0.08576206,-0.09720255,0.25479492,-0.25016988,1.04971915,-0.62965262,0.01728893,-0.01933839,0.59407093,-0.58230380
-2.44622311,1.81546981,-1.33612770,0.03998713,-0.03720198,0.08551218,-0.09444819,0.25716990,-0.24777892,1.10429876,-0.64304316,0.01773438,-0.01813028,0.60166920,-0.57668619
-2.44022011,1.87890074,-1.34953490,0.04009026,-0.03810847,0.08541099,-0.09199624,0.25961521,-0.24598025,1.16009766,-0.66135623,0.01835947,-0.01710110,0.61001576,-0.57218019
-2.43421711,1.94345341,-1.36874249,0.04006377,-0.03885947,0.08544400,-0.08982881,0.26207989,-0.24469887,1.21641798,-0.68456239,0.01915642,-0.01625179,0.61905217,-0.56871259
-2.42821411,2.00837025,-1.39358362,0.03991873,-0.03944923,0.08559748,-0.08792912,0.26451918,-0.24386461,1.27254309,-0.71257938,0.02011517,-0.01558291,0.62871410,-0.56622609
-2.42221111,2.07288196,-1.42386060,0.03966735,-0.03987538,0.08585812,-0.08628211,0.26689356,-0.24341430,1.32775166,-0.74526786,0.02122314,-0.01509466,0.63892682,-0.56468143
-2.41620810,2.13621713,-1.45934155,0.03932252,-0.04013892,0.08621281,-0.08487475,0.26916777,-0.24329321,1.38133276,-0.78242693,0.02246522,-0.01478685,0.64960133,-0.56405769
-2.41020510,2.19761313,-1.49975519,0.03889717,-0.04024416,0.08664843,-0.08369612,0.27130974,-0.24345569,1.43260146,-0.82379004,0.02382367,-0.01465870,0.66063131,-0.56435075
-2.40420210,2.25632830,-1.54478459,0.03840379,-0.04019859,0.08715181,-0.08273719,0.27328988,-0.24386500,1.48091441,-0.86902187,0.02527826,-0.01470871,0.67189129,-0.56557014
-2.39819910,2.31165495,-1.59406056,0.03785396,-0.04001256,0.08770980,-0.08199042,0.27508042,-0.24449256,1.52568478,-0.91771670,0.02680651,-0.01493435,0.68323615,-0.56773465
-2.39219610,2.36293286,-1.64715583,0.03725795,-0.03969886,0.08830946,-0.08144923,0.27665516,-0.24531659,1.56639608,-0.96939888,0.02838400,-0.01533182,0.69450207,-0.57086681
-2.38619310,2.40956292,-1.70358060,0.03662448,-0.03927223,0.08893839,-0.08110731,0.27798949,-0.24632042,1.60261408,-1.02352573,0.02998486,-0.01589578,0.70550915,-0.57498689
-2.38019010,2.45102030,-1.76278055,0.03596052,-0.03874881,0.08958516,-0.08095803,0.27906078,-0.24749051,1.63399673,-1.07949321,0.03158231,-0.01661910,0.71606538,-0.58010667
-2.37418709,2.48686682,-1.82413762,0.03527126,-0.03814552,0.09023979,-0.08099380,0.27984898,-0.24881443,1.66030131,-1.13664455,0.03314927,-0.01749267,0.72597208,-0.58622344
-2.36818409,2.51676194,-1.88697426,0.03456022,-0.03747943,0.09089429,-0.08120553,0.28033769,-0.25027896,1.68138894,-1.19428166,0.03465908,-0.01850525,0.73503037,-0.59331467
-2.36218109,2.54047207,-1.95056137,0.03382943,-0.03676716,0.09154322,-0.08158229,0.28051522,-0.25186841,1.69722612,-1.25167926,0.03608620,-0.01964342,0.74304852,-0.60133372
-2.35617809,2.55787776,-2.01412967,0.03307973,-0.03602431,0.09218412,-0.08211112,0.28037593,-0.25356330,1.70788342,-1.30810110,0.03740695,-0.02089164,0.74984979,-0.61020687
-2.35017509,2.56897856,-2.07688467,0.03231116,-0.03526497,0.09281795,-0.08277701,0.27992163,-0.25533959,1.71353156,-1.36281792,0.03860015,-0.02223236,0.75528028,-0.61983191
-2.34417209,2.57389534,-2.13802426,0.03152341,-0.03450130,0.09344926,-0.08356318,0.27916281,-0.25716839,1.71443499,-1.41512630,0.03964779,-0.02364624,0.75921651,-0.63007843
-2.33816908,2.57287006,-2.19675870,0.03071630,-0.03374327,0.09408629,-0.08445148,0.27811991,-0.25901623,1.71094366,-1.46436760,0.04053554,-0.02511249,0.76157225,-0.64078994
-2.33216608,2.56626285,-2.25233180,0.02989025,-0.03299849,0.09474078,-0.08542305,0.27682424,-0.26084595,1.70348316,-1.50994621,0.04125314,-0.02660927,0.76230424,-0.65178759
-2.32616308,2.55454675,-2.30404246,0.02904678,-0.03227214,0.09542759,-0.08645905,0.27531872,-0.26261804,1.69254384,-1.55134615,0.04179476,-0.02811418,0.76141659,-0.66287550
-2.32016008,2.53830008,-2.35126552,0.02818894,-0.03156714,0.09616410,-0.08754156,0.27365825,-0.26429242,1.67866953,-1.58814543,0.04215906,-0.02960475,0.75896339,-0.67384735
-2.31415708,2.51819684,-2.39347095,0.02732164,-0.03088431,0.09696931,-0.08865446,0.27190973,-0.26583055,1.66244612,-1.62002729,0.04234922,-0.03105904,0.75504967,-0.68449392
-2.30815408,2.49499540,-2.43024032,0.02645198,-0.03022272,0.09786290,-0.08978435,0.27015169,-0.26719767,1.64449067,-1.64678787,0.04237273,-0.03245618,0.74983032,-0.69461125
-2.30215108,2.46952582,-2.46127984,0.02558938,-0.02958010,0.09886396,-0.09092128,0.26847353,-0.26836513,1.62544119,-1.66834013,0.04224112,-0.03377692,0.74350728,-0.70400890
-2.29614807,2.44267624,-2.48642942,0.02474571,-0.02895333,0.09998976,-0.09205943,0.26697450,-0.26931253,1.60594758,-1.68471366,0.04196945,-0.03500415,0.73632490,-0.71251799
-2.29014507,2.41537855,-2.50566718,0.02393522,-0.02833897,0.10125446,-0.09319749,0.26576221,-0.27002976,1.58666372,-1.69605066,0.04157578,-0.03612333,0.72856369,-0.71999852
-2.28414207,2.38859387,-2.51910944,0.02317440,-0.02773376,0.10266780,-0.09433885,0.26495098,-0.27051848,1.56824090,-1.70259827,0.04108050,-0.03712287,0.72053281,-0.72634572
-2.27813907,2.36329787,-2.52700621,0.02248171,-0.02713518,0.10423396,-0.09549141,0.26465986,-0.27079335,1.55132242,-1.70469791,0.04050560,-0.03799441,0.71256145,-0.73149493
-2.27213607,2.34046643,-2.52973256,0.02187718,-0.02654190,0.10595064,-0.09666722,0.26501052,-0.27088260,1.53653940,-1.70277206,0.03987390,-0.03873296,0.70498950,-0.73542500
-2.26613307,2.32106163,-2.52777635,0.02138199,-0.02595424,0.10780827,-0.09788166,0.26612495,-0.27082815,1.52450737,-1.69730944,0.03920834,-0.03933694,0.69815787,-0.73815989
-2.26013007,2.30601817,-2.52172321,0.02101785,-0.02537447,0.10978967,-0.09915246,0.26812301,-0.27068514,1.51582354,-1.68884927,0.03853119,-0.03980812,0.69239874,-0.73976844
-2.25412706,2.29623035,-2.51223932,0.02080639,-0.02480710,0.11186995,-0.10049849,0.27111999,-0.27052092,1.51106418,-1.67796549,0.03786341,-0.04015146,0.68802603,-0.74036250
-2.24812406,2.29253945,-2.50005312,0.02076850,-0.02425901,0.11401686,-0.10193830,0.27522396,-0.27041372,1.51078190,-1.66525180,0.03722403,-0.04037480,0.68532651,-0.74009325
-2.24212106,2.29572155,-2.48593672,0.02092352,-0.02373947,0.11619145,-0.10348862,0.28053322,-0.27045076,1.51550238,-1.65130796,0.03662967,-0.04048848,0.68455161,-0.73914621
-2.23611806,2.30647546,-2.47068778,0.02128856,-0.02326008,0.11834913,-0.10516284,0.28713360,-0.27072622,1.52572013,-1.63672829,0.03609413,-0.04050489,0.68591036,-0.73773488
-2.23011506,2.32541094,-2.45511263,0.02187777,-0.02283455,0.12044108,-0.10696955,0.29509587,-0.27133898,1.54189296,-1.62209236,0.03562813,-0.04043800,0.68956335,-0.73609356
-2.22411206,2.35303671,-2.44001117,0.02270157,-0.02247842,0.12241590,-0.10891124,0.30447309,-0.27239021,1.56443494,-1.60795839,0.03523918,-0.04030277,0.69561807,-0.73446944
-2.21810905,2.38974862,-2.42616391,0.02376608,-0.02220866,0.12422143,-0.11098325,0.31529808,-0.27398101,1.59370766,-1.59485924,0.03493154,-0.04011464,0.70412565,-0.73311446
-2.21210605,2.43581759,-2.41432133,0.02507249,-0.02204313,0.12580682,-0.11317301,0.32758098,-0.27621009,1.63000973,-1.58330081,0.03470631,-0.03988896,0.71507891,-0.73227702
-2.20610305,2.49137777,-2.40519563,0.02661670,-0.02200004,0.12712446,-0.11545965,0.34130707,-0.27917160,1.67356473,-1.57376263,0.03456168,-0.03964050,0.72841192,-0.73219409
-2.20010005,2.55641494,-2.39945457,0.02838899,-0.02209732,0.12813195,-0.11781404,0.35643476,-0.28295303,1.72450772,-1.56670003,0.03449314,-0.03938296,0.74400099,-0.73308376
-2.19409705,2.63075569,-2.39771722,0.03037386,-0.02235190,0.12879394,-0.12019924,0.37289406,-0.28763341,1.78287093,-1.56254738,0.03449395,-0.03912859,0.76166700,-0.73513849
-2.18809405,2.71405780,-2.40055109,0.03255015,-0.02277904,0.12908358,-0.12257133,0.39058549,-0.29328162,1.84856913,-1.56172172,0.03455545,-0.03888782,0.78117921,-0.73851939
-2.18209105,2.80580252,-2.40847012,0.03489130,-0.02339164,0.12898378,-0.12488069,0.40937961,-0.29995492,1.92138544,-1.56462598,0.03466760,-0.03866908,0.80226023,-0.74335142
-2.17608804,2.90528944,-2.42193299,0.03736579,-0.02419953,0.12848805,-0.12707358,0.42911726,-0.30769764,2.00095857,-1.57165127,0.03481939,-0.03847860,0.82459229,-0.74971985
