energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.30115058,3.08945630,0.02930718,0.41412258,1.63838819,1.27264944,0.01108656,1.24612219
-4.29514757,2.99272318,0.02895044,0.40046359,1.58470397,1.22826577,0.01117800,1.21315339
-4.28914457,2.89712587,0.02851031,0.38624317,1.52916229,1.18517444,0.01124244,1.18058878
-4.28314157,2.80335540,0.02799324,0.37157344,1.47235558,1.14362617,0.01128029,1.14870100
-4.27713857,2.71208345,0.02740649,0.35657190,1.41488744,1.10385993,0.01129305,1.11775168
-4.27113557,2.62395710,0.02675795,0.34135956,1.35735972,1.06610409,0.01128325,1.08798779
-4.26513257,2.53958938,0.02605595,0.32605868,1.30035814,1.03057541,0.01125440,1.05963633
-4.25912956,2.45954609,0.02530909,0.31079019,1.24443722,0.99747604,0.01121089,1.03289778
-4.25312656,2.38432986,0.02452601,0.29567085,1.19010535,0.96698877,0.01115780,1.00793871
-4.24712356,2.31436263,0.02371519,0.28081027,1.13781056,0.93927099,0.01110070,0.98488406
-4.24112056,2.24996798,0.02288474,0.26630817,1.08792812,0.91444785,0.01104542,0.96380991
-4.23511756,2.19135487,0.02204220,0.25225176,1.04075033,0.89260534,0.01099774,0.94473723
-4.22911456,2.13860419,0.02119440,0.23871359,0.99647948,0.87378386,0.01096315,0.92762737
-4.22311156,2.09165952,0.02034732,0.22574996,0.95522411,0.85797288,0.01094654,0.91237979
-4.21710855,2.05032298,0.01950602,0.21339997,0.91699913,0.84510726,0.01095200,0.89883234
-4.21110555,2.01425700,0.01867458,0.20168527,0.88172958,0.83506554,0.01098255,0.88676449
-4.20510255,1.98299223,0.01785616,0.19061056,0.84925803,0.82767055,0.01103996,0.87590338
-4.19909955,1.95594139,0.01705302,0.18016480,0.81935523,0.82269232,0.01112465,0.86593263
-4.19309655,1.93241867,0.01626665,0.17032299,0.79173334,0.81985331,0.01123561,0.85650353
-4.18709355,1.91166371,0.01549788,0.16104852,0.76606120,0.81883570,0.01137037,0.84724813
-4.18109055,1.89286901,0.01474706,0.15229587,0.74198080,0.81929041,0.01152507,0.83779358
-4.17508754,1.87520943,0.01401425,0.14401355,0.71912407,0.82084746,0.01169456,0.82777702
-4.16908454,1.85787239,0.01329934,0.13614711,0.69712925,0.82312711,0.01187261,0.81686030
-4.16308154,1.84008711,0.01260228,0.12864197,0.67565608,0.82575136,0.01205206,0.80474374
-4.15707854,1.82115190,0.01192317,0.12144615,0.65439904,0.82835519,0.01222515,0.79117836
-4.15107554,1.80045787,0.01126244,0.11451253,0.63309835,0.83059726,0.01238373,0.77597587
-4.14507254,1.77750851,0.01062087,0.10780066,0.61154809,0.83216944,0.01251964,0.75901610
-4.13906953,1.75193423,0.00999970,0.10127814,0.58960151,0.83280506,0.01262495,0.74025155
-4.13306653,1.72350149,0.00940060,0.09492140,0.56717332,0.83228553,0.01269231,0.71970890
-4.12706353,1.69211664,0.00882564,0.08871595,0.54423917,0.83044523,0.01271515,0.69748751
-4.12106053,1.65782438,0.00827727,0.08265620,0.52083262,0.82717463,0.01268800,0.67375511
-4.11505753,1.62080154,0.00775819,0.07674484,0.49703996,0.82242170,0.01260664,0.64874105
-4.10905453,1.58134667,0.00727125,0.07099188,0.47299327,0.81619161,0.01246825,0.62272743
-4.10305153,1.53986626,0.00681934,0.06541343,0.44886241,0.80854505,0.01227152,0.59603863
-4.09704852,1.49685849,0.00640524,0.06003043,0.42484626,0.79959525,0.01201667,0.56902987
-4.09104552,1.45289539,0.00603148,0.05486722,0.40116379,0.78950392,0.01170543,0.54207523
-4.08504252,1.40860427,0.00570026,0.04995025,0.37804548,0.77847644,0.01134094,0.51555578
-4.07903952,1.36464934,0.00541330,0.04530681,0.35572535,0.76675643,0.01092766,0.48984820
-4.07303652,1.32171410,0.00517178,0.04096409,0.33443393,0.75462004,0.01047118,0.46531449
-4.06703352,1.28048523,0.00497627,0.03694822,0.31439248,0.74237005,0.00997801,0.44229292
-4.06103052,1.24163834,0.00482666,0.03328377,0.29580834,0.73032998,0.00945536,0.42109066
-4.05502751,1.20582595,0.00472222,0.02999330,0.27887177,0.71883843,0.00891091,0.40197814
-4.04902451,1.17366777,0.00466155,0.02709720,0.26375379,0.70824364,0.00835256,0.38518526
-4.04302151,1.14574330,0.00464262,0.02461368,0.25060534,0.69889838,0.00778820,0.37089934
-4.03701851,1.12258662,0.00466289,0.02255888,0.23955719,0.69115516,0.00722555,0.35926485
-4.03101551,1.10468301,0.00471932,0.02094706,0.23072061,0.68536178,0.00667191,0.35038452
-4.02501251,1.09246714,0.00480852,0.01979082,0.22418849,0.68185705,0.00613408,0.34432174
-4.01900950,1.08632229,0.00492678,0.01910130,0.22003662,0.68096679,0.00561825,0.34110388
-4.01300650,1.08658015,0.00507026,0.01888831,0.21832495,0.68299973,0.00512991,0.34072622
-4.00700350,1.09352082,0.00523503,0.01916032,0.21909866,0.68824344,0.00467389,0.34315620
-4.00100050,1.10737238,0.00541717,0.01992436,0.22238871,0.69696007,0.00425434,0.34833766
-3.99499750,1.12830989,0.00561292,0.02118575,0.22821203,0.70938184,0.00387482,0.35619473
-3.98899450,1.15645340,0.00581865,0.02294767,0.23657100,0.72570626,0.00353840,0.36663536
-3.98299150,1.19186492,0.00603103,0.02521061,0.24745244,0.74609108,0.00324776,0.37955405
-3.97698849,1.23454443,0.00624697,0.02797170,0.26082613,0.77064918,0.00300531,0.39483387
-3.97098549,1.28442502,0.00646369,0.03122398,0.27664284,0.79944335,0.00281339,0.41234779
-3.96498249,1.34136754,0.00667875,0.03495562,0.29483226,0.83248137,0.00267435,0.43195914
-3.95897949,1.40515528,0.00688995,0.03914917,0.31530084,0.86971163,0.00259070,0.45352160
-3.95297649,1.47548917,0.00709538,0.04378094,0.33792986,0.91101958,0.00256524,0.47687866
-3.94697349,1.55198416,0.00729336,0.04882046,0.36257390,0.95622546,0.00260107,0.50186285
-3.94097049,1.63416733,0.00748238,0.05423016,0.38905994,1.00508346,0.00270171,0.52829496
-3.93496748,1.72147842,0.00766109,0.05996532,0.41718725,1.05728286,0.00287105,0.55598341
-3.92896448,1.81327298,0.00782823,0.06597421,0.44672820,1.11245116,0.00311332,0.58472391
-3.92296148,1.90882864,0.00798260,0.07219860,0.47743006,1.17015934,0.00343300,0.61429971
-3.91695848,2.00735442,0.00812304,0.07857453,0.50901773,1.22992941,0.00383463,0.64448229
-3.91095548,2.10800297,0.00824844,0.08503331,0.54119748,1.29124377,0.00432270,0.67503275
-3.90495248,2.20988530,0.00835769,0.09150283,0.57366136,1.35355647,0.00490131,0.70570363
-3.89894947,2.31208749,0.00844973,0.09790900,0.60609227,1.41630553,0.00557398,0.73624127
-3.89294647,2.41368852,0.00852355,0.10417737,0.63816932,1.47892615,0.00634326,0.76638847
-3.88694347,2.51377849,0.00857823,0.11023473,0.66957335,1.54086395,0.00721048,0.79588723
-3.88094047,2.61147615,0.00861299,0.11601080,0.69999226,1.60158770,0.00817538,0.82448158
-3.87493747,2.70594500,0.00862718,0.12143972,0.72912593,1.66060097,0.00923582,0.85192019
-3.86893447,2.79640726,0.00862035,0.12646146,0.75669054,1.71745200,0.01038745,0.87795873
-3.86293147,2.88215491,0.00859229,0.13102293,0.78242225,1.77174154,0.01162354,0.90236185
-3.85692846,2.96255775,0.00854299,0.13507892,0.80607995,1.82312822,0.01293475,0.92490487
-3.85092546,3.03706815,0.00847273,0.13859266,0.82744725,1.87133144,0.01430909,0.94537516
-3.84492246,3.10522282,0.00838200,0.14153613,0.84633377,1.91613178,0.01573190,0.96357330
-3.83891946,3.16664191,0.00827153,0.14389009,0.86257575,1.95736917,0.01718597,0.97931424
-3.83291646,3.22102615,0.00814227,0.14564379,0.87603624,1.99493921,0.01865179,0.99242862
-3.82691346,3.26815259,0.00799532,0.14679453,0.88660509,2.02878813,0.02010785,1.00276434
-3.82091046,3.30786993,0.00783193,0.14734698,0.89419876,2.05890689,0.02153115,1.01018865
-3.81490745,3.34009392,0.00765343,0.14731247,0.89876038,2.08532505,0.02289770,1.01459069
-3.80890445,3.36480365,0.00746119,0.14670816,0.90025994,2.10810476,0.02418318,1.01588469
-3.80290145,3.38203905,0.00725659,0.14555624,0.89869489,2.12733551,0.02536360,1.01401360
-3.79689845,3.39189973,0.00704099,0.14388313,0.89409091,2.14312969,0.02641607,1.00895303
-3.79089545,3.39454525,0.00681571,0.14171886,0.88650303,2.15561919,0.02731945,1.00071538
-3.78489245,3.39019628,0.00658197,0.13909642,0.87601673,2.16495305,0.02805510,0.98935370
-3.77888944,3.37913627,0.00634095,0.13605128,0.86274902,2.17129586,0.02860749,0.97496494
-3.77288644,3.36171280,0.00609375,0.13262102,0.84684904,2.17482665,0.02896470,0.95769235
-3.76688344,3.33833785,0.00584139,0.12884500,0.82849816,2.17573792,0.02911889,0.93772653
-3.76088044,3.30948622,0.00558487,0.12476406,0.80790922,2.17423429,0.02906654,0.91530484
-3.75487744,3.27569129,0.00532515,0.12042029,0.78532469,2.17053045,0.02880857,0.89070903
-3.74887444,3.23753768,0.00506318,0.11585675,0.76101376,2.16484792,0.02835036,0.86426087
-3.74287144,3.19565061,0.00479994,0.11111717,0.73526821,2.15741069,0.02770147,0.83631588
-3.73686843,3.15068173,0.00453641,0.10624557,0.70839701,2.14843929,0.02687537,0.80725519
-3.73086543,3.10329213,0.00427362,0.10128579,0.68072008,2.13814378,0.02588896,0.77747588
-3.72486243,3.05413292,0.00401264,0.09628101,0.65256106,2.12671567,0.02476195,0.74738025
-3.71885943,3.00382444,0.00375456,0.09127314,0.62423968,2.11431943,0.02351624,0.71736428
-3.71285643,2.95293533,0.00350051,0.08630221,0.59606395,2.10108408,0.02217520,0.68780606
-3.70685343,2.90196265,0.00325161,0.08140570,0.56832247,2.08709551,0.02076291,0.65905470
-3.70085043,2.85131444,0.00300900,0.07661794,0.54127745,2.07239041,0.01930351,0.63142009
-3.69484742,2.80129596,0.00277374,0.07196954,0.51515857,2.05695225,0.01782046,0.60516436
-3.68884442,2.75210065,0.00254686,0.06748690,0.49015816,2.04071011,0.01633598,0.58049512
-3.68284142,2.70380666,0.00232929,0.06319184,0.46642779,2.02354063,0.01487051,0.55756102
-3.67683842,2.65637935,0.00212185,0.05910142,0.44407650,2.00527336,0.01344231,0.53644974
-3.67083542,2.60967994,0.00192525,0.05522785,0.42317073,1.98569951,0.01206716,0.51718848
-3.66483242,2.56347979,0.00174002,0.05157860,0.40373585,1.96458376,0.01075816,0.49974680
-3.65882941,2.51747979,0.00156658,0.04815666,0.38575916,1.94167875,0.00952563,0.48404174
-3.65282641,2.47133373,0.00140516,0.04496096,0.36919418,1.91674135,0.00837719,0.46994475
-3.64682341,2.42467428,0.00125586,0.04198687,0.35396597,1.88954999,0.00731783,0.45729011
-3.64082041,2.37714014,0.00111860,0.03922682,0.33997708,1.85992194,0.00635011,0.44588444
-3.63481741,2.32840272,0.00099319,0.03667096,0.32711385,1.82772945,0.00547440,0.43551663
-3.62881441,2.27819083,0.00087931,0.03430782,0.31525277,1.79291388,0.00468917,0.42596796
-3.62281141,2.22631201,0.00077653,0.03212499,0.30426645,1.75549671,0.00399133,0.41702174
-3.61680840,2.17266915,0.00068435,0.03010967,0.29402913,1.71558690,0.00337649,0.40847221
-3.61080540,2.11727176,0.00060218,0.02824927,0.28442131,1.67338389,0.00283933,0.40013228
-3.60480240,2.06024114,0.00052941,0.02653178,0.27533357,1.62917612,0.00237386,0.39183994
-3.59879940,2.00180945,0.00046539,0.02494609,0.26666924,1.58333502,0.00197371,0.38346313
-3.59279640,1.94231293,0.00040947,0.02348225,0.25834621,1.53630494,0.00163234,0.37490300
-3.58679340,1.88217977,0.00036101,0.02213152,0.25029768,1.48858935,0.00134328,0.36609551
-3.58079040,1.82191362,0.00031938,0.02088639,0.24247212,1.44073434,0.00110025,0.35701156
-3.57478739,1.76207389,0.00028402,0.01974056,0.23483249,1.39331032,0.00089730,0.34765572
-3.56878439,1.70325404,0.00025438,0.01868874,0.22735496,1.34689279,0.00072892,0.33806365
-3.56278139,1.64605925,0.00022999,0.01772659,0.22002730,1.30204364,0.00059007,0.32829859
-3.55677839,1.59108480,0.00021045,0.01685047,0.21284706,1.25929354,0.00047620,0.31844711
-3.55077539,1.53889630,0.00019541,0.01605735,0.20581988,1.21912678,0.00038331,0.30861423
-3.54477239,1.49001279,0.00018460,0.01534465,0.19895785,1.18196896,0.00030787,0.29891836
-3.53876938,1.44489347,0.00017783,0.01471020,0.19227829,1.14817823,0.00024687,0.28948614
-3.53276638,1.40392858,0.00017498,0.01415218,0.18580271,1.11804035,0.00019770,0.28044751
-3.52676338,1.36743449,0.00017601,0.01366917,0.17955635,1.09176748,0.00015819,0.27193103
-3.52076038,1.33565309,0.00018095,0.01326022,0.17356794,1.06950066,0.00012651,0.26405985
-3.51475738,1.30875491,0.00018992,0.01292495,0.16786992,1.05131537,0.00010114,0.25694825
-3.50875438,1.28684548,0.00020306,0.01266372,0.16249874,1.03722965,0.00008085,0.25069889
-3.50275138,1.26997416,0.00022062,0.01247778,0.15749552,1.02721403,0.00006462,0.24540096
-3.49674837,1.25814453,0.00024286,0.01236941,0.15290655,1.02120229,0.00005165,0.24112899
-3.49074537,1.25132532,0.00027009,0.01234208,0.14878377,1.01910245,0.00004127,0.23794254
-3.48474237,1.24946108,0.00030264,0.01240047,0.14518503,1.02080688,0.00003297,0.23588654
-3.47873937,1.25248162,0.00034082,0.01255054,0.14217397,1.02620104,0.00002631,0.23499226
-3.47273637,1.26030957,0.00038495,0.01279947,0.13981953,1.03517008,0.00002098,0.23527875
-3.46673337,1.27286539,0.00043527,0.01315550,0.13819489,1.04760301,0.00001671,0.23675457
-3.46073037,1.29006957,0.00049200,0.01362775,0.13737598,1.06339414,0.00001328,0.23941976
-3.45472736,1.31184187,0.00055524,0.01422585,0.13743943,1.08244182,0.00001054,0.24326763
-3.44872436,1.33809769,0.00062498,0.01495966,0.13846004,1.10464464,0.00000835,0.24828652
-3.44272136,1.36874191,0.00070106,0.01583873,0.14050791,1.12989565,0.00000661,0.25446114
-3.43671836,1.40366079,0.00078320,0.01687187,0.14364530,1.15807494,0.00000523,0.26177339
-3.43071536,1.44271266,0.00087093,0.01806663,0.14792330,1.18904153,0.00000415,0.27020277
-3.42471236,1.48571828,0.00096358,0.01942883,0.15337864,1.22262530,0.00000333,0.27972610
-3.41870935,1.53245186,0.00106032,0.02096205,0.16003069,1.25861983,0.00000271,0.29031678
-3.41270635,1.58263373,0.00116014,0.02266726,0.16787888,1.29677701,0.00000227,0.30194351
-3.40670335,1.63592559,0.00126185,0.02454250,0.17690067,1.33680421,0.00000199,0.31456871
-3.40070035,1.69192923,0.00136411,0.02658271,0.18705040,1.37836468,0.00000187,0.32814680
-3.39469735,1.75018941,0.00146547,0.02877966,0.19825892,1.42108157,0.00000189,0.34262248
-3.38869435,1.81020116,0.00156440,0.03112204,0.21043425,1.46454590,0.00000207,0.35792925
-3.38269135,1.87142191,0.00165933,0.03359572,0.22346331,1.50832836,0.00000242,0.37398848
-3.37668834,1.93328800,0.00174867,0.03618414,0.23721461,1.55199472,0.00000296,0.39070903
-3.37068534,1.99523514,0.00183093,0.03886888,0.25154196,1.59512410,0.00000373,0.40798777
-3.36468234,2.05672192,0.00190471,0.04163029,0.26628897,1.63732944,0.00000478,0.42571086
-3.35867934,2.11725525,0.00196877,0.04444824,0.28129422,1.67827885,0.00000615,0.44375599
-3.35267634,2.17641610,0.00202210,0.04730292,0.29639681,1.71771671,0.00000794,0.46199540
-3.34667334,2.23388409,0.00206394,0.05017563,0.31144207,1.75548300,0.00001021,0.48029952
-3.34067034,2.28945911,0.00209381,0.05304953,0.32628708,1.79152963,0.00001309,0.49854106
-3.33466733,2.34307833,0.00211154,0.05591030,0.34080569,1.82593223,0.00001669,0.51659918
-3.32866433,2.39482697,0.00211730,0.05874664,0.35489284,1.85889626,0.00002116,0.53436346
-3.32266133,2.44494174,0.00211157,0.06155058,0.36846770,1.89075672,0.00002668,0.55173741
-3.31665833,2.49380573,0.00209517,0.06431767,0.38147569,1.92197052,0.00003343,0.56864098
-3.31065533,2.54193471,0.00206919,0.06704677,0.39388899,1.95310163,0.00004165,0.58501211
-3.30465233,2.58995454,0.00203498,0.06973978,0.40570556,1.98479911,0.00005160,0.60080682
-3.29864932,2.63857064,0.00199412,0.07240104,0.41694679,2.01776873,0.00006355,0.61599798
-3.29264632,2.68853064,0.00194832,0.07503652,0.42765369,2.05273943,0.00007783,0.63057268
-3.28664332,2.74058183,0.00189942,0.07765295,0.43788202,2.09042606,0.00009482,0.64452827
-3.28064032,2.79542590,0.00184930,0.08025677,0.44769653,2.13149028,0.00011491,0.65786750
-3.27463732,2.85367312,0.00179981,0.08285305,0.45716476,2.17650178,0.00013856,0.67059294
-3.26863432,2.91579891,0.00175272,0.08544450,0.46635064,2.22590195,0.00016627,0.68270117
-3.26263132,2.98210531,0.00170970,0.08803053,0.47530857,2.27997213,0.00019861,0.69417732
-3.25662831,3.05268994,0.00167221,0.09060654,0.48407804,2.33880856,0.00023620,0.70499020
-3.25062531,3.12742473,0.00164150,0.09316346,0.49267956,2.40230551,0.00027973,0.71508873
-3.24462231,3.20594583,0.00161856,0.09568752,0.50111185,2.47014808,0.00032999,0.72439991
-3.23861931,3.28765616,0.00160414,0.09816045,0.50935076,2.54181535,0.00038783,0.73282864
-3.23261631,3.37174059,0.00159867,0.10055991,0.51734989,2.61659403,0.00045422,0.74025954
-3.22661331,3.45719359,0.00160232,0.10286039,0.52504304,2.69360231,0.00053023,0.74656083
-3.22061031,3.54285815,0.00161498,0.10503425,0.53234825,2.77182283,0.00061704,0.75159004
-3.21460730,3.62747401,0.00163627,0.10705313,0.53917325,2.85014324,0.00071596,0.75520131
-3.20860430,3.70973290,0.00166558,0.10888948,0.54542204,2.92740239,0.00082843,0.75725388
-3.20260130,3.78833771,0.00170209,0.11051815,0.55100208,3.00243971,0.00095602,0.75762120
-3.19659830,3.86206246,0.00174482,0.11191804,0.55583173,3.07414519,0.00110041,0.75620007
-3.19059530,3.92980983,0.00179262,0.11307358,0.55984736,3.14150744,0.00126340,0.75291932
-3.18459230,3.99066279,0.00184427,0.11397599,0.56300967,3.20365708,0.00144689,0.74774721
-3.17858929,4.04392778,0.00189846,0.11462428,0.56530879,3.25990324,0.00165283,0.74069724
-3.17258629,4.08916668,0.00195386,0.11502585,0.56676781,3.30976130,0.00188320,0.73183187
-3.16658329,4.12621606,0.00200916,0.11519668,0.56744430,3.35297026,0.00213994,0.72126370
-3.16058029,4.15519236,0.00206305,0.11516101,0.56742987,3.38949905,0.00242493,0.70915422
-3.15457729,4.17648308,0.00211433,0.11495063,0.56684757,3.41954142,0.00273986,0.69570985
-3.14857429,4.19072415,0.00216185,0.11460366,0.56584723,3.44349987,0.00308621,0.68117569
-3.14257129,4.19876517,0.00220461,0.11416297,0.56459904,3.46195961,0.00346514,0.66582703
-3.13656828,4.20162417,0.00224172,0.11367433,0.56328560,3.47565410,0.00387739,0.64995933
-3.13056528,4.20043474,0.00227243,0.11318423,0.56209291,3.48542415,0.00432324,0.63387697
-3.12456228,4.19638827,0.00229618,0.11273769,0.56120084,3.49217285,0.00480238,0.61788148
-3.11855928,4.19067461,0.00231254,0.11237604,0.56077349,3.49681883,0.00531390,0.60225994
-3.11255628,4.18442431,0.00232129,0.11213485,0.56095019,3.50025042,0.00585618,0.58727397
-3.10655328,4.17865541,0.00232237,0.11204206,0.56183742,3.50328295,0.00642693,0.57315012
-3.10055028,4.17422757,0.00231590,0.11211655,0.56350241,3.50662142,0.00702314,0.56007196
-3.09454727,4.17180582,0.00230217,0.11236708,0.56596854,3.51083026,0.00764113,0.54817438
-3.08854427,4.17183529,0.00228167,0.11279178,0.56921302,3.51631155,0.00827663,0.53754026
-3.08254127,4.17452824,0.00225503,0.11337817,0.57316693,3.52329233,0.00892485,0.52819973
-3.07653827,4.17986324,0.00222307,0.11410375,0.57771766,3.53182135,0.00958061,0.52013193
-3.07053527,4.18759633,0.00218673,0.11493709,0.58271364,3.54177489,0.01023851,0.51326911
-3.06453227,4.19728278,0.00214712,0.11583947,0.58797114,3.55287082,0.01089313,0.50750285
-3.05852926,4.20830802,0.00210543,0.11676680,0.59328274,3.56468970,0.01153919,0.50269196
-3.05252626,4.21992528,0.00206297,0.11767195,0.59842707,3.57670137,0.01217175,0.49867157
-3.04652326,4.23129785,0.00202114,0.11850718,0.60317921,3.58829507,0.01278648,0.49526294
-3.04052026,4.24154311,0.00198137,0.11922662,0.60732127,3.59881138,0.01337976,0.49228340
-3.03451726,4.24977591,0.00194513,0.11978866,0.61065249,3.60757405,0.01394889,0.48955587
-3.02851426,4.25514894,0.00191389,0.12015812,0.61299837,3.61391988,0.01449222,0.48691747
-3.02251126,4.25688789,0.00188906,0.12030798,0.61421826,3.61722526,0.01500919,0.48422680
-3.01650825,4.25431989,0.00187199,0.12022081,0.61421113,3.61692810,0.01550037,0.48136946
-3.01050525,4.24689404,0.00186395,0.11988953,0.61291906,3.61254445,0.01596745,0.47826168
-3.00450225,4.23419346,0.00186602,0.11931765,0.61032847,3.60367924,0.01641306,0.47485183
-2.99849925,4.21593879,0.00187914,0.11851893,0.60646888,3.59003129,0.01684069,0.47111989
-2.99249625,4.19198381,0.00190401,0.11751646,0.60140952,3.57139290,0.01725441,0.46707498
-2.98649325,4.16230401,0.00194112,0.11634122,0.59525382,3.54764475,0.01765861,0.46275112
-2.98049025,4.12697964,0.00199065,0.11503021,0.58813234,3.51874699,0.01805771,0.45820176
-2.97448724,4.08617483,0.00205249,0.11362429,0.58019452,3.48472785,0.01845579,0.45349319
-2.96848424,4.04011470,0.00212624,0.11216579,0.57159964,3.44567083,0.01885630,0.44869762
-2.96248124,3.98906229,0.00221113,0.11069604,0.56250785,3.40170175,0.01926169,0.44388613
-2.95647824,3.93329696,0.00230609,0.10925307,0.55307146,3.35297677,0.01967317,0.43912214
-2.95047524,3.87309606,0.00240971,0.10786947,0.54342729,3.29967245,0.02009040,0.43445580
-2.94447224,3.80872081,0.00252026,0.10657056,0.53369035,3.24197831,0.02051139,0.42991959
-2.93846923,3.74040754,0.00263573,0.10537311,0.52394926,3.18009266,0.02093233,0.42552554
-2.93246623,3.66836444,0.00275387,0.10428450,0.51426369,3.11422160,0.02134766,0.42126412
-2.92646323,3.59277403,0.00287222,0.10330245,0.50466382,3.04458114,0.02175009,0.41710494
-2.92046023,3.51380081,0.00298817,0.10241539,0.49515195,2.97140210,0.02213083,0.41299919
-2.91445723,3.43160319,0.00309904,0.10160331,0.48570595,2.89493698,0.02247982,0.40888368
-2.90845423,3.34634874,0.00320211,0.10083919,0.47628449,2.81546809,0.02278614,0.40468609
-2.90245123,3.25823123,0.00329477,0.10009079,0.46683349,2.73331599,0.02303836,0.40033133
-2.89644822,3.16748798,0.00337451,0.09932280,0.45729355,2.64884715,0.02322503,0.39574828
-2.89044522,3.07441603,0.00343907,0.09849914,0.44760773,2.56248005,0.02333516,0.39087681
-2.88444222,2.97938562,0.00348646,0.09758542,0.43772937,2.47468864,0.02335870,0.38567428
-2.87843922,2.88284975,0.00351504,0.09655119,0.42762925,2.38600270,0.02328697,0.38012145
-2.87243622,2.78534872,0.00352358,0.09537211,0.41730184,2.29700447,0.02311312,0.37422709
-2.86643322,2.68750900,0.00351130,0.09403174,0.40677022,2.20832134,0.02283242,0.36803117
-2.86043022,2.59003617,0.00347789,0.09252297,0.39608925,2.12061477,0.02244254,0.36160639
-2.85442721,2.49370190,0.00342352,0.09084890,0.38534703,2.03456558,0.02194368,0.35505777
-2.84842421,2.39932549,0.00334885,0.08902327,0.37466425,1.95085641,0.02133867,0.34852048
-2.84242121,2.30775081,0.00325498,0.08707030,0.36419180,1.87015193,0.02063289,0.34215578
-2.83641821,2.21981982,0.00314344,0.08502397,0.35410636,1.79307802,0.01983412,0.33614539
-2.83041521,2.13634389,0.00301612,0.08292693,0.34460454,1.72020083,0.01895229,0.33068447
-2.82441221,2.05807469,0.00287522,0.08082883,0.33589559,1.65200701,0.01799918,0.32597357
-2.81840920,1.98567599,0.00272317,0.07878441,0.32819317,1.58888621,0.01698804,0.32220995
-2.81240620,1.91969814,0.00256256,0.07685133,0.32170650,1.53111680,0.01593315,0.31957861
-2.80640320,1.86055640,0.00239609,0.07508784,0.31663131,1.47885587,0.01484939,0.31824356
-2.80040020,1.80851460,0.00222641,0.07355044,0.31314107,1.43213392,0.01375182,0.31833973
-2.79439720,1.76367470,0.00205617,0.07229162,0.31137879,1.39085489,0.01265525,0.31996578
-2.78839420,1.72597313,0.00188782,0.07135775,0.31144981,1.35480138,0.01157389,0.32317835
-2.78239120,1.69518385,0.00172368,0.07078727,0.31341587,1.32364505,0.01052099,0.32798784
-2.77638819,1.67092812,0.00156580,0.07060922,0.31729075,1.29696164,0.00950862,0.33435604
-2.77038519,1.65269027,0.00141596,0.07084208,0.32303760,1.27424985,0.00854747,0.34219563
-2.76438219,1.63983884,0.00127566,0.07149314,0.33056806,1.25495315,0.00764671,0.35137161
-2.75837919,1.63165180,0.00114607,0.07255819,0.33974329,1.23848341,0.00681398,0.36170464
-2.75237619,1.62734459,0.00102806,0.07402170,0.35037672,1.22424523,0.00605539,0.37297606
-2.74637319,1.62609971,0.00092219,0.07585739,0.36223850,1.21165961,0.00537556,0.38493442
-2.74037019,1.62709630,0.00082874,0.07802910,0.37506149,1.20018604,0.00477778,0.39730322
-2.73436718,1.62953841,0.00074770,0.08049208,0.38854841,1.18934182,0.00426409,0.40978957
-2.72836418,1.63268090,0.00067883,0.08319442,0.40238007,1.17871797,0.00383551,0.42209334
-2.72236118,1.63585167,0.00062166,0.08607869,0.41622417,1.16799098,0.00349214,0.43391644
-2.71635818,1.63846982,0.00057555,0.08908374,0.42974456,1.15693021,0.00323335,0.44497200
-2.71035518,1.64005890,0.00053970,0.09214650,0.44261041,1.14540076,0.00305792,0.45499281
-2.70435218,1.64025534,0.00051319,0.09520375,0.45450515,1.13336209,0.00296420,0.46373898
-2.69834917,1.63881191,0.00049500,0.09819381,0.46513477,1.12086274,0.00295011,0.47100439
-2.69234617,1.63559663,0.00048406,0.10105814,0.47423534,1.10803170,0.00301333,0.47662182
-2.68634317,1.63058753,0.00047925,0.10374268,0.48157929,1.09506722,0.00315123,0.48046649
-2.68034017,1.62386403,0.00047944,0.10619905,0.48698060,1.08222387,0.00336095,0.48245807
-2.67433717,1.61559554,0.00048354,0.10838543,0.49029848,1.06979855,0.00363936,0.48256107
-2.66833417,1.60602811,0.00049045,0.11026724,0.49143965,1.05811626,0.00398302,0.48078372
-2.66233117,1.59546993,0.00049914,0.11181757,0.49035908,1.04751635,0.00438816,0.47717542
-2.65632816,1.58427624,0.00050868,0.11301730,0.48705943,1.03833975,0.00485061,0.47182303
-2.65032516,1.57283437,0.00051816,0.11385502,0.48158897,1.03091753,0.00536581,0.46484604
-2.64432216,1.56154925,0.00052683,0.11432676,0.47403844,1.02556114,0.00592871,0.45639111
-2.63831916,1.55082986,0.00053400,0.11443547,0.46453676,1.02255417,0.00653383,0.44662603
-2.63231616,1.54107660,0.00053912,0.11419043,0.45324595,1.02214587,0.00717522,0.43573346
-2.62631316,1.53266996,0.00054175,0.11360643,0.44035533,1.02454594,0.00784653,0.42390466
-2.62031016,1.52596020,0.00054159,0.11270304,0.42607542,1.02992050,0.00854106,0.41133354
-2.61430715,1.52125815,0.00053844,0.11150363,0.41063150,1.03838891,0.00925186,0.39821102
-2.60830415,1.51882706,0.00053223,0.11003457,0.39425731,1.05002114,0.00997182,0.38472011
-2.60230115,1.51887526,0.00052301,0.10832431,0.37718889,1.06483551,0.01069383,0.37103167
