energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
0.73536768,1.38245849,-2.70039549,0.02139805,-0.02425501,0.04395318,-0.06250276,0.29258131,-0.59190981,0.05673617,-0.11599071,0.08311763,-0.17860188,0.74651107,-1.47981301,0.03489104,-0.06398961,0.38931712,-0.72578095
0.74137069,1.29921455,-2.55235979,0.02062534,-0.02404370,0.04288252,-0.06150025,0.27311527,-0.55579110,0.05259715,-0.10858810,0.07609489,-0.16571115,0.70230559,-1.40069393,0.03248787,-0.06102203,0.36809694,-0.68576723
0.74737369,1.22521709,-2.40863248,0.01987972,-0.02382123,0.04214403,-0.06068332,0.25577552,-0.52126811,0.04891171,-0.10138576,0.07012188,-0.15324000,0.66247362,-1.32384343,0.03031798,-0.05813777,0.34984705,-0.64665001
0.75337669,1.16059871,-2.27011069,0.01918038,-0.02358537,0.04176092,-0.06005108,0.24061495,-0.48846488,0.04566994,-0.09444206,0.06521186,-0.14128649,0.62711428,-1.24966659,0.02838773,-0.05536164,0.33457242,-0.60873165
0.75937969,1.10542769,-2.13754286,0.01854878,-0.02333285,0.04175487,-0.05959852,0.22769313,-0.45746289,0.04285802,-0.08780570,0.06137587,-0.12993389,0.59630222,-1.17849717,0.02670212,-0.05271212,0.32223565,-0.57229199
0.76538269,1.05971309,-2.01153787,0.01800832,-0.02305985,0.04214559,-0.05931681,0.21707693,-0.42830737,0.04045887,-0.08151583,0.05862396,-0.11925088,0.57008893,-1.11060437,0.02526503,-0.05020166,0.31275855,-0.53758691
0.77138569,1.02340985,-1.89257706,0.01758392,-0.02276264,0.04295049,-0.05919384,0.20884044,-0.40101445,0.03845274,-0.07560257,0.05696614,-0.10929241,0.54850421,-1.04620067,0.02407937,-0.04783717,0.30602470,-0.50484676
0.77738869,0.99642381,-1.78102778,0.01730149,-0.02243805,0.04418426,-0.05921465,0.20306418,-0.37557856,0.03681782,-0.07008757,0.05641275,-0.10010087,0.53155762,-0.98545005,0.02314730,-0.04562069,0.30188280,-0.47427478
0.78339170,0.97861659,-1.67715777,0.01718735,-0.02208418,0.04585864,-0.05936206,0.19983350,-0.35198001,0.03553075,-0.06498480,0.05697454,-0.09170764,0.51923997,-0.92847613,0.02247032,-0.04355017,0.30015064,-0.44604543
0.78939470,0.96981004,-1.58114930,0.01726751,-0.02170086,0.04798211,-0.05961723,0.19923644,-0.33019201,0.03456712,-0.06030145,0.05866212,-0.08413493,0.51152466,-0.87536975,0.02204934,-0.04162030,0.30061982,-0.42030261
0.79539770,0.96979017,-1.49311256,0.01756693,-0.02129021,0.05055971,-0.05996039,0.20136068,-0.31018726,0.03390184,-0.05603874,0.06148508,-0.07739768,0.50836863,-0.82619569,0.02188480,-0.03982340,0.30306075,-0.39715797
0.80140070,0.97831007,-1.41309767,0.01810869,-0.02085706,0.05359285,-0.06037147,0.20628997,-0.29194354,0.03350960,-0.05219280,0.06545052,-0.07150559,0.50971298,-0.78099827,0.02197671,-0.03815027,0.30722804,-0.37668920
0.80740370,0.99509174,-1.34110521,0.01891318,-0.02040922,0.05707921,-0.06083091,0.21409976,-0.27544836,0.03336510,-0.04875553,0.07056134,-0.06646502,0.51548270,-0.73980585,0.02232466,-0.03659099,0.31286589,-0.35893862
0.81340670,1.01982644,-1.27709512,0.01999723,-0.01995769,0.06101259,-0.06132042,0.22485227,-0.26070249,0.03344338,-0.04571528,0.07681402,-0.06228078,0.52558574,-0.70263420,0.02292783,-0.03513570,0.31971350,-0.34391213
0.81940970,1.05217340,-1.22099401,0.02137325,-0.01951669,0.06538281,-0.06182381,0.23859097,-0.24772237,0.03371997,-0.04305759,0.08419632,-0.05895772,0.53991103,-0.66948882,0.02378496,-0.03377528,0.32751008,-0.33157858
0.82541271,1.09175678,-1.17270118,0.02304842,-0.01910356,0.07017548,-0.06232783,0.25533462,-0.23654138,0.03417106,-0.04076567,0.09268472,-0.05650198,0.55832546,-0.64036652,0.02489424,-0.03250194,0.33599959,-0.32186990
0.83141571,1.13816101,-1.13209359,0.02502396,-0.01873856,0.07537184,-0.06282297,0.27507112,-0.22721010,0.03477358,-0.03882101,0.10224185,-0.05492190,0.58066995,-0.61525635,0.02625318,-0.03130973,0.34493482,-0.31468195
0.83741871,1.19092446,-1.09902998,0.02729443,-0.01844442,0.08094847,-0.06330428,0.29775116,-0.21979560,0.03550522,-0.03720372,0.11281411,-0.05422863,0.60675456,-0.59414013,0.02785839,-0.03019494,0.35408085,-0.30987622
0.84342171,1.24953207,-1.07335454,0.02984725,-0.01824587,0.08687690,-0.06377207,0.32328222,-0.21437982,0.03634439,-0.03589293,0.12432943,-0.05443616,0.63635310,-0.57699277,0.02970526,-0.02915647,0.36321777,-0.30728252
0.84942471,1.31340723,-1.05490012,0.03266233,-0.01816898,0.09312327,-0.06423255,0.35152296,-0.21105720,0.03727018,-0.03486710,0.13669558,-0.05556107,0.66919727,-0.56378257,0.03178764,-0.02819603,0.37214266,-0.30670252
0.85542771,1.38190364,-1.04349118,0.03571188,-0.01824044,0.09964785,-0.06469821,0.38227855,-0.20993160,0.03826224,-0.03410432,0.14979889,-0.05762178,0.70497115,-0.55447146,0.03409744,-0.02731832,0.38067076,-0.30791417
0.86143072,1.45429794,-1.03894637,0.03896050,-0.01848674,0.10640463,-0.06518816,0.41529707,-0.21111257,0.03930068,-0.03358254,0.16350382,-0.06063734,0.74330605,-0.54901522,0.03662408,-0.02653108,0.38863598,-0.31067691
0.86743372,1.52978394,-1.04108065,0.04236549,-0.01893324,0.11334097,-0.06572804,0.45026756,-0.21471111,0.04036595,-0.03327981,0.17765317,-0.06462589,0.78377672,-0.54736363,0.03935409,-0.02584508,0.39589080,-0.31473744
0.87343672,1.60746932,-1.04970657,0.04587743,-0.01960327,0.12039727,-0.06634979,0.48681976,-0.22083485,0.04143868,-0.03317450,0.19206936,-0.06960273,0.82589907,-0.54946041,0.04227058,-0.02527398,0.40230564,-0.31983585
0.87943972,1.68637552,-1.06463456,0.04944104,-0.02051716,0.12750689,-0.06709105,0.52452611,-0.22958284,0.04249967,-0.03324549,0.20655649,-0.07557809,0.86913009,-0.55524272,0.04535278,-0.02483411,0.40776785,-0.32571203
0.88544272,1.76544170,-1.08567180,0.05299629,-0.02169131,0.13459626,-0.06799419,0.56290586,-0.24103993,0.04352982,-0.03347233,0.22090349,-0.08255468,0.91287036,-0.56464009,0.04857574,-0.02454414,0.41218050,-0.33211177
0.89144572,1.84353322,-1.11261941,0.05647977,-0.02313726,0.14158530,-0.06910510,0.60143166,-0.25527077,0.04451012,-0.03383540,0.23488802,-0.09052512,0.95646939,-0.57757254,0.05190998,-0.02442460,0.41546113,-0.33879268
0.89744872,1.91945482,-1.14526776,0.05982631,-0.02486090,0.14838812,-0.07047158,0.63953841,-0.27231375,0.04542175,-0.03431596,0.24828136,-0.09946935,0.99923400,-0.59394788,0.05532148,-0.02449729,0.41754057,-0.34552934
0.90345173,1.99196883,-1.18338980,0.06297066,-0.02686169,0.15491415,-0.07214149,0.67663433,-0.29217470,0.04624620,-0.03489623,0.26085379,-0.10935211,1.04043971,-0.61365789,0.05877172,-0.02478464,0.41836191,-0.35211769
0.90945473,2.05981787,-1.22673245,0.06584937,-0.02913210,0.16106958,-0.07416072,0.71211394,-0.31482088,0.04696551,-0.03555940,0.27238054,-0.12012069,1.07934495,-0.63657369,0.06221801,-0.02530882,0.41787992,-0.35837831
0.91545773,2.12175162,-1.27500636,0.06840270,-0.03165722,0.16675920,-0.07657089,0.74537255,-0.34017518,0.04756247,-0.03628954,0.28264803,-0.13170299,1.11520770,-0.66254017,0.06561400,-0.02609088,0.41606067,-0.36415861
0.92146073,2.17655675,-1.32787449,0.07057642,-0.03441445,0.17188855,-0.07940712,0.77582179,-0.36811101,0.04802100,-0.03707154,0.29145998,-0.14400615,1.14730402,-0.69136988,0.06891048,-0.02714974,0.41288166,-0.36933373
0.92746373,2.22308897,-1.38494005,0.07232361,-0.03737360,0.17636637,-0.08269575,0.80290560,-0.39844803,0.04832642,-0.03789092,0.29864338,-0.15691576,1.17494772,-0.72283664,0.07205631,-0.02850110,0.40833229,-0.37380627
0.93346673,2.26030575,-1.44573473,0.07360612,-0.04049709,0.18010715,-0.08645222,0.82611600,-0.43094903,0.04846591,-0.03873371,0.30405385,-0.17029584,1.19751047,-0.75666931,0.07499967,-0.03015646,0.40241466,-0.37750491
0.93946973,2.28729843,-1.50970805,0.07439594,-0.04374051,0.18303384,-0.09067923,0.84500813,-0.46531839,0.04842878,-0.03958624,0.30758027,-0.18398963,1.21444128,-0.79254626,0.07768936,-0.03212197,0.39514454,-0.38038195
0.94547274,2.30332204,-1.57621879,0.07467607,-0.04705335,0.18508045,-0.09536521,0.85921372,-0.50120214,0.04820689,-0.04043493,0.30914839,-0.19782127,1.22528460,-0.83009106,0.08007625,-0.03439753,0.38655250,-0.38241015
0.95147574,2.30782156,-1.64452948,0.07444121,-0.05038008,0.18619455,-0.10048330,0.86845254,-0.53819009,0.04779488,-0.04126616,0.30872323,-0.21159842,1.22969608,-0.86886981,0.08211485,-0.03697592,0.37668495,-0.38357896
0.95747874,2.30045317,-1.71380483,0.07369791,-0.05366143,0.18633944,-0.10599083,0.87254136,-0.57582005,0.04719047,-0.04206611,0.30631032,-0.22511572,1.22745529,-0.90839081,0.08376472,-0.03984211,0.36560507,-0.38389054
0.96348174,2.28109937,-1.78311483,0.07246436,-0.05683585,0.18549590,-0.11182940,0.87139988,-0.61358424,0.04639457,-0.04282071,0.30195539,-0.23815908,1.21847453,-0.94810678,0.08499197,-0.04297277,0.35339334,-0.38335569
0.96948474,2.24987719,-1.85144300,0.07076987,-0.05984115,0.18366348,-0.11792562,0.86505343,-0.65093785,0.04541140,-0.04351558,0.29574293,-0.25051065,1.20280359,-0.98741998,0.08577045,-0.04633616,0.34014765,-0.38199011
0.97548774,2.20713898,-1.91770007,0.06865384,-0.06261630,0.18086119,-0.12419247,0.85363245,-0.68730968,0.04424844,-0.04413614,0.28779330,-0.26195436,1.18062985,-1.02569047,0.08608286,-0.04989213,0.32598290,-0.37981115
0.98149075,2.15346555,-1.98074296,0.06616451,-0.06510318,0.17712754,-0.13053132,0.83736858,-0.72211454,0.04291632,-0.04466775,0.27825884,-0.27228171,1.15227391,-1.06224721,0.08592150,-0.05359262,0.31102999,-0.37683523
0.98749375,2.08965187,-2.03939878,0.06335742,-0.06724837,0.17251998,-0.13683446,0.81658764,-0.75476714,0.04142860,-0.04509589,0.26731895,-0.28129774,1.11818070,-1.09640209,0.08528878,-0.05738241,0.29543420,-0.37307611
0.99349675,2.01668603,-2.09249303,0.06029369,-0.06900480,0.16711368,-0.14298818,0.79169989,-0.78469689,0.03980146,-0.04540650,0.25517444,-0.28882684,1.07890666,-1.12746627,0.08419733,-0.06120019,0.27935294,-0.36854405
0.99949975,1.93572216,-2.13888104,0.05703814,-0.07033330,0.16099968,-0.14887618,0.76318780,-0.81136328,0.03805336,-0.04558631,0.24204144,-0.29471812,1.03510337,-1.15476827,0.08266979,-0.06498003,0.26295305,-0.36324591
1.00550275,1.84804853,-2.17748136,0.05365741,-0.07120381,0.15428258,-0.15438325,0.73159214,-0.83427105,0.03620455,-0.04562321,0.22814509,-0.29885019,0.98749841,-1.17767328,0.08073828,-0.06865300,0.24640760,-0.35718607
1.01150575,1.75505217,-2.20730977,0.05021808,-0.07159643,0.14707778,-0.15939897,0.69749661,-0.85298479,0.03427664,-0.04550669,0.21371320,-0.30113508,0.93687428,-1.19560260,0.07844346,-0.07214911,0.22989241,-0.35036804
1.01750875,1.65818135,-2.22751221,0.04678492,-0.07150202,0.13950838,-0.16382146,0.66151197,-0.86714210,0.03229204,-0.04522823,0.19897031,-0.30152113,0.88404621,-1.20805263,0.07583339,-0.07539934,0.21358243,-0.34279669
1.02351176,1.55890759,-2.23739518,0.04341930,-0.07092253,0.13170191,-0.16756075,0.62426005,-0.87646501,0.03027351,-0.04478168,0.18413220,-0.29999467,0.82983976,-1.21461225,0.07296206,-0.07833780,0.19764812,-0.33448079
1.02951476,1.45868839,-2.23645212,0.04017778,-0.06987092,0.12378699,-0.17054186,0.58635824,-0.88076903,0.02824362,-0.04416358,0.16940105,-0.29658052,0.77506913,-1.21497795,0.06988781,-0.08090380,0.18225194,-0.32543571
1.03551776,1.35893224,-2.22438443,0.03711095,-0.06837070,0.11589004,-0.17270727,0.54840509,-0.87996941,0.02622431,-0.04337344,0.15496150,-0.29134119,0.72051679,-1.20896587,0.06667154,-0.08304390,0.16754525,-0.31568596
1.04152076,1.26096693,-2.20111603,0.03426258,-0.06645518,0.10813214,-0.17401877,0.51096735,-0.87408451,0.02423650,-0.04241390,0.14097754,-0.28437481,0.66691539,-1.19652017,0.06337493,-0.08471364,0.15366553,-0.30526752
1.04752376,1.16601217,-2.16680077,0.03166904,-0.06416639,0.10062621,-0.17445858,0.47456885,-0.86323591,0.02229970,-0.04129081,0.12759043,-0.27581202,0.61493214,-1.17771722,0.06005865,-0.08587918,0.14073423,-0.29422958
1.05352676,1.07515730,-2.12182213,0.02935890,-0.06155373,0.09347447,-0.17402961,0.43968149,-0.84764545,0.02043177,-0.04001322,0.11491749,-0.26581179,0.56515637,-1.15276550,0.05678065,-0.08651836,0.12885519,-0.28263575
1.05952976,0.98934439,-2.06678537,0.02735297,-0.05867249,0.08676641,-0.17275500,0.40671847,-0.82762916,0.01864870,-0.03859324,0.10305184,-0.25455651,0.51809032,-1.12200102,0.05359459,-0.08662155,0.11811375,-0.27056450
1.06553277,0.90935720,-2.00250217,0.02566439,-0.05558220,0.08057709,-0.17067679,0.37602984,-0.80358855,0.01696446,-0.03704582,0.09206294,-0.24224651,0.47414329,-1.08587852,0.05054848,-0.08619197,0.10857653,-0.25810889
1.07153577,0.83581573,-1.92996871,0.02429910,-0.05234494,0.07496611,-0.16785395,0.34790034,-0.77599947,0.01539103,-0.03538846,0.08199786,-0.22909422,0.43362918,-1.04495889,0.04768353,-0.08524554,0.10029181,-0.24537552
1.07753877,0.76917628,-1.85033797,0.02325639,-0.04902371,0.06997686,-0.16435978,0.32254939,-0.74539902,0.01393835,-0.03364078,0.07288312,-0.21531829,0.39676709,-0.99989317,0.04503332,-0.08381028,0.09329057,-0.23248287
1.08354177,0.70973660,-1.76488762,0.02252967,-0.04568081,0.06563642,-0.16027881,0.30013314,-0.71237126,0.01261446,-0.03182415,0.06472700,-0.20113781,0.36368491,-0.95140400,0.04262323,-0.08192535,0.08758800,-0.21955910
1.08954477,0.65764551,-1.67498473,0.02210729,-0.04237641,0.06195585,-0.15570340,0.28074813,-0.67753199,0.01142566,-0.02996117,0.05752223,-0.18676695,0.33442529,-0.90026525,0.04047019,-0.07963963,0.08318548,-0.20673935
1.09554777,0.61291620,-1.58204897,0.02197349,-0.03916728,0.05893086,-0.15073022,0.26443659,-0.64151340,0.01037666,-0.02807519,0.05124879,-0.17241014,0.30895380,-0.84728062,0.03858272,-0.07700999,0.08007280,-0.19416290
1.10155078,0.57544274,-1.48751574,0.02210941,-0.03610571,0.05654296,-0.14545673,0.25119272,-0.60494917,0.00947087,-0.02618985,0.04587680,-0.15825788,0.28716868,-0.79326217,0.03696127,-0.07409938,0.07823063,-0.18197018
1.10755378,0.54501862,-1.39280056,0.02249405,-0.03323870,0.05476081,-0.13997782,0.24096989,-0.56846030,0.00871062,-0.02432861,0.04136942,-0.14448345,0.26891176,-0.73900942,0.03559882,-0.07097474,0.07763298,-0.17029988
1.11355678,0.52135673,-1.29926620,0.02310531,-0.03060734,0.05354197,-0.13438286,0.23368819,-0.53264244,0.00809741,-0.02251433,0.03768557,-0.13124041,0.25398007,-0.68529003,0.03448170,-0.06770477,0.07824963,-0.15928633
1.11955978,0.50410980,-1.20819348,0.02392088,-0.02824641,0.05283476,-0.12875319,0.22924220,-0.49805469,0.00763221,-0.02076894,0.03478244,-0.11866094,0.24213769,-0.63282242,0.03359062,-0.06435789,0.08004833,-0.14905709
1.12556278,0.49289058,-1.12075670,0.02491914,-0.02618426,0.05258034,-0.12316012,0.22750843,-0.46521051,0.00731562,-0.01911311,0.03261766,-0.10685514,0.23312739,-0.58226101,0.03290180,-0.06100015,0.08299665,-0.13973116
1.13156578,0.48729101,-1.03800417,0.02607991,-0.02444276,0.05271488,-0.11766369,0.22835229,-0.43457054,0.00714811,-0.01756604,0.03115130,-0.09591096,0.22668169,-0.53418439,0.03238828,-0.05769343,0.08706345,-0.13141746
1.13756878,0.48689959,-0.96084420,0.02738508,-0.02303755,0.05317174,-0.11231193,0.23163417,-0.40653750,0.00713015,-0.01614527,0.03034727,-0.08589498,0.22253303,-0.48908660,0.03202116,-0.05449384,0.09221981,-0.12421390
1.14357179,0.49131657,-0.89003658,0.02881914,-0.02197830,0.05388370,-0.10714087,0.23721459,-0.38145316,0.00726233,-0.01486663,0.03017454,-0.07685367,0.22042270,-0.44737162,0.03177088,-0.05145043,0.09843940,-0.11820687
1.14957479,0.50016632,-0.82618921,0.03036948,-0.02126913,0.05478504,-0.10217508,0.24495800,-0.35959701,0.00754538,-0.01374414,0.03060788,-0.06881513,0.22010840,-0.40935095,0.03160847,-0.04860424,0.10569821,-0.11347105
1.15557779,0.51310662,-0.76975949,0.03202652,-0.02090910,0.05581357,-0.09742871,0.25473529,-0.34118663,0.00798012,-0.01279006,0.03162817,-0.06179123,0.22137011,-0.37524412,0.03150665,-0.04598768,0.11397372,-0.11006952
1.16158079,0.52983465,-0.72105988,0.03378375,-0.02089271,0.05691245,-0.09290702,0.26642487,-0.32637928,0.00856744,-0.01201487,0.03322245,-0.05577988,0.22401441,-0.34518184,0.03144074,-0.04362424,0.12324343,-0.10805404
1.16758379,0.55008970,-0.68026672,0.03563746,-0.02121042,0.05803183,-0.08860812,0.27991244,-0.31527456,0.00930808,-0.01142737,0.03538353,-0.05076743,0.22787701,-0.31921137,0.03138951,-0.04152854,0.13348292,-0.10746537
1.17358679,0.57365253,-0.64743164,0.03758639,-0.02184924,0.05913020,-0.08452487,0.29508933,-0.30791760,0.01020250,-0.01103474,0.03810936,-0.04673104,0.23282362,-0.29730373,0.03133567,-0.03970671,0.14466347,-0.10833348
1.17958979,0.60034193,-0.62249469,0.03963122,-0.02279321,0.06017553,-0.08064692,0.31184988,-0.30430278,0.01125059,-0.01084252,0.04140210,-0.04364091,0.23874936,-0.27936235,0.03126631,-0.03815696,0.15674944,-0.11067765
1.18559280,0.63000857,-0.60529823,0.04177388,-0.02402388,0.06114607,-0.07696261,0.33008782,-0.30437736,0.01245141,-0.01085470,0.04526707,-0.04146237,0.24557674,-0.26523260,0.03117291,-0.03687045,0.16969545,-0.11450627
1.19159580,0.66252695,-0.59560107,0.04401684,-0.02552083,0.06203087,-0.07346070,0.34969208,-0.30804507,0.01380292,-0.01107371,0.04971144,-0.04015766,0.25325249,-0.25471196,0.03105135,-0.03583222,0.18344371,-0.11981634
1.19759880,0.69778592,-0.59309206,0.04636233,-0.02726205,0.06283000,-0.07013185,0.37054242,-0.31516937,0.01530169,-0.01150033,0.05474299,-0.03968744,0.26174357,-0.24756028,0.03090153,-0.03502238,0.19792160,-0.12659268
1.20360180,0.73567862,-0.59740277,0.04881157,-0.02922437,0.06355454,-0.06696991,0.39250507,-0.32557630,0.01694263,-0.01213367,0.06036877,-0.04001201,0.27103265,-0.24350986,0.03072697,-0.03441722,0.21303971,-0.13480685
1.20960480,0.77609252,-0.60811873,0.05136402,-0.03138377,0.06422620,-0.06397271,0.41542892,-0.33905690,0.01871878,-0.01297102,0.06659393,-0.04109219,0.28111329,-0.24227509,0.03053412,-0.03399041,0.22869053,-0.14441577
1.21560780,0.81890040,-0.62478930,0.05401680,-0.03371575,0.06487684,-0.06114262,0.43914253,-0.35536928,0.02062113,-0.01400771,0.07342058,-0.04288989,0.29198528,-0.24356139,0.03033170,-0.03371415,0.24474802,-0.15536035
1.22161081,0.86395281,-0.64693590,0.05676418,-0.03619558,0.06554769,-0.05848685,0.46345231,-0.37424043,0.02263857,-0.01523695,0.08084696,-0.04536840,0.30365033,-0.24707321,0.03012988,-0.03356027,0.26106812,-0.16756392
1.22761381,0.91107285,-0.67405885,0.05959732,-0.03879860,0.06628852,-0.05601735,0.48814207,-0.39536790,0.02475785,-0.01664972,0.08886681,-0.04849252,0.31610843,-0.25252117,0.02993953,-0.03350115,0.27749035,-0.18093102
1.23361681,0.96005351,-0.70564295,0.06250415,-0.04150038,0.06715656,-0.05375060,0.51297422,-0.41842163,0.02696365,-0.01823452,0.09746904,-0.05222837,0.32935507,-0.25962801,0.02977141,-0.03351059,0.29384042,-0.19534631
1.23961981,1.01065794,-0.74116213,0.06546957,-0.04427699,0.06821547,-0.05170717,0.53769255,-0.44304608,0.02923887,-0.01997737,0.10663766,-0.05654316,0.34337943,-0.26813360,0.02963553,-0.03356451,0.30993400,-0.21067410
1.24562281,1.06262270,-0.78008357,0.06847573,-0.04710517,0.06953416,-0.04991132,0.56202676,-0.46886287,0.03156481,-0.02186167,0.11635207,-0.06140490,0.35816363,-0.27779881,0.02954053,-0.03364144,0.32558133,-0.22675835
1.25162581,1.11566383,-0.82187161,0.07150261,-0.04996246,0.07118560,-0.04839043,0.58569838,-0.49547422,0.03392162,-0.02386830,0.12658756,-0.06678198,0.37368302,-0.28840849,0.02949322,-0.03372287,0.34059268,-0.24342363
1.25762881,1.16948536,-0.86599191,0.07452877,-0.05282741,0.07324566,-0.04717455,0.60842803,-0.52246728,0.03628875,-0.02597565,0.13731603,-0.07264294,0.38990729,-0.29977349,0.02949835,-0.03379348,0.35478430,-0.26047670
1.26363182,1.22378967,-0.91191609,0.07753211,-0.05567971,0.07579186,-0.04629608,0.62994358,-0.54941937,0.03864547,-0.02815989,0.14850692,-0.07895627,0.40680243,-0.31173189,0.02955839,-0.03384117,0.36798459,-0.27770922
1.26963482,1.27828904,-0.95912729,0.08049080,-0.05850032,0.07890215,-0.04578947,0.64998887,-0.57590444,0.04097141,-0.03039530,0.16012812,-0.08569034,0.42433303,-0.32414964,0.02967360,-0.03385695,0.38004033,-0.29490123
1.27563782,1.33271741,-1.00712659,0.08338411,-0.06127171,0.08265364,-0.04569108,0.66833246,-0.60150037,0.04324716,-0.03265468,0.17214692,-0.09281351,0.44246486,-0.33692049,0.02984223,-0.03383477,0.39082237,-0.31182553
1.28164082,1.38684159,-1.05544056,0.08619326,-0.06397793,0.08712130,-0.04603924,0.68477602,-0.62579723,0.04545479,-0.03490995,0.18453084,-0.10029453,0.46116726,-0.34996560,0.03006079,-0.03377123,0.40023062,-0.32825290
1.28764382,1.44047080,-1.10362971,0.08890198,-0.06660491,0.09237667,-0.04687430,0.69916177,-0.64840614,0.04757836,-0.03713279,0.19724823,-0.10810299,0.48041516,-0.36323271,0.03032448,-0.03366525,0.40819808,-0.34395778
1.29364682,1.49346404,-1.15129766,0.09149705,-0.06914055,0.09848642,-0.04823879,0.71137869,-0.66896859,0.04960435,-0.03929538,0.21026863,-0.11621011,0.50019037,-0.37669505,0.03062769,-0.03351769,0.41469346,-0.35872447
1.29964982,1.54573420,-1.19810072,0.09396843,-0.07157501,0.10551094,-0.05017762,0.72136691,-0.68716572,0.05152194,-0.04137115,0.22356276,-0.12458954,0.52048194,-0.39035002,0.03096454,-0.03333100,0.41972237,-0.37235340
1.30565283,1.59724884,-1.24375733,0.09630923,-0.07390090,0.11350293,-0.05273821,0.72912019,-0.70272725,0.05332326,-0.04333566,0.23710218,-0.13321838,0.54128555,-0.40421765,0.03132939,-0.03310885,0.42332685,-0.38466727
1.31165583,1.64802710,-1.28805691,0.09851539,-0.07611344,0.12250589,-0.05597050,0.73468620,-0.71543964,0.05500339,-0.04516731,0.25085857,-0.14207814,0.56260175,-0.41833885,0.03171737,-0.03285586,0.42558327,-0.39551682
1.31765883,1.69813292,-1.33086739,0.10058505,-0.07821065,0.13255275,-0.05992680,0.73816451,-0.72515303,0.05656029,-0.04684811,0.26480273,-0.15115566,0.58443315,-0.43277342,0.03212480,-0.03257738,0.42659873,-0.40478582
1.32366183,1.74766491,-1.37214079,0.10251778,-0.08019344,0.14366460,-0.06466147,0.73970247,-0.73178657,0.05799459,-0.04836430,0.27890325,-0.16044397,0.60678079,-0.44759779,0.03254955,-0.03227925,0.42650590,-0.41239511
1.32966483,1.79674334,-1.41191638,0.10431360,-0.08206566,0.15584954,-0.07023027,0.73948897,-0.73533187,0.05930920,-0.04970685,0.29312514,-0.16994274,0.62963979,-0.46290235,0.03299126,-0.03196779,0.42545682,-0.41830543
1.33566783,1.84549527,-1.45032068,0.10597190,-0.08383400,0.16910183,-0.07668947,0.73774657,-0.73585410,0.06050886,-0.05087178,0.30742830,-0.17965862,0.65299478,-0.47878849,0.03345149,-0.03164973,0.42361583,-0.42251883
1.34167084,1.89403857,-1.48756402,0.10749044,-0.08550782,0.18340139,-0.08409468,0.73472218,-0.73349085,0.06159955,-0.05186029,0.32176619,-0.18960499,0.67681523,-0.49536504,0.03393367,-0.03133225,0.42115194,-0.42507860
1.34767384,1.94246617,-1.52393337,0.10886430,-0.08709878,0.19871366,-0.09249942,0.73067691,-0.72844847,0.06258793,-0.05267867,0.33608473,-0.19980136,0.70105140,-0.51274434,0.03444298,-0.03102309,0.41823124,-0.42606758
1.35367684,1.99083151,-1.55978144,0.11008516,-0.08862035,0.21499001,-0.10195346,0.72587540,-0.72099596,0.06348066,-0.05333800,0.35032155,-0.21027230,0.72563091,-0.53103772,0.03498609,-0.03073062,0.41500955,-0.42560494
1.35967984,2.03913635,-1.59551210,0.11114065,-0.09008722,0.23216855,-0.11250103,0.72057529,-0.71145671,0.06428387,-0.05385366,0.36440578,-0.22104581,0.75045662,-0.55035069,0.03557080,-0.03046403,0.41162583,-0.42384153
1.36568284,2.08732181,-1.63156273,0.11201419,-0.09151440,0.25017557,-0.12417896,0.71501723,-0.70019823,0.06500253,-0.05424457,0.37825836,-0.23215132,0.77540583,-0.57077760,0.03620564,-0.03023341,0.40819664,-0.42095396
1.37168584,2.13526333,-1.66838400,0.11268502,-0.09291640,0.26892744,-0.13701489,0.70941588,-0.68762030,0.06564008,-0.05453233,0.39179307,-0.24361729,0.80033114,-0.59239627,0.03689934,-0.03004983,0.40481194,-0.41713769
1.37768884,2.18277008,-1.70641800,0.11312866,-0.09430613,0.28833299,-0.15102557,0.70395233,-0.67414206,0.06619807,-0.05474022,0.40491803,-0.25546860,0.82506287,-0.61526260,0.03766038,-0.02992542,0.40153241,-0.41259937
1.38369185,2.22958877,-1.74607567,0.11331779,-0.09569388,0.30829612,-0.16621549,0.69876815,-0.66018843,0.06667595,-0.05489209,0.41753792,-0.26772370,0.84941308,-0.63940535,0.03849646,-0.02987330,0.39838846,-0.40754882
1.38969485,2.27541170,-1.78771478,0.11322330,-0.09708628,0.32871880,-0.18257588,0.69396141,-0.64617652,0.06707110,-0.05501126,0.42955659,-0.28039193,0.87318095,-0.66482161,0.03941400,-0.02990751,0.39538083,-0.40219106
1.39569785,2.31988851,-1.83161949,0.11281573,-0.09848525,0.34950394,-0.20008406,0.68958467,-0.63250254,0.06737889,-0.05511937,0.44087992,-0.29347096,0.89615923,-0.69147292,0.04041779,-0.03004285,0.39248282,-0.39671863
1.40170085,2.36264081,-1.87798268,0.11206682,-0.09988720,0.37055819,-0.21870348,0.68564497,-0.61952972,0.06759299,-0.05523544,0.45141896,-0.30694458,0.91814125,-0.71928265,0.04151055,-0.03029454,0.38964385,-0.39130467
