energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-3.20260130,8.44277633,0.04728425,2.11088147,0.03604003,4.85481984,4.57895036,2.51677774,0.26823742,0.02834402
-3.19659830,8.28082309,0.04327277,2.04567377,0.03594663,4.77924698,4.50472335,2.48846580,0.25189716,0.02812551
-3.19059530,8.10229454,0.03965710,1.97522720,0.03607827,4.69152049,4.41823866,2.45611140,0.23632595,0.02789034
-3.18459230,7.90926396,0.03643442,1.90026000,0.03646208,4.59251454,4.32105647,2.42040446,0.22158638,0.02763665
-3.17858929,7.70394601,0.03359383,1.82149834,0.03712432,4.48321564,4.21483187,2.38211287,0.20772011,0.02736264
-3.17258629,7.48867374,0.03111765,1.73966756,0.03808987,4.36471521,4.10128373,2.34207128,0.19474974,0.02706679
-3.16658329,7.26587169,0.02898290,1.65548409,0.03938160,4.23819970,3.98216335,2.30116659,0.18268091,0.02674798
-3.16058029,7.03802417,0.02716266,1.56964827,0.04101967,4.10493785,3.85922344,2.26031995,0.17150454,0.02640562
-3.15457729,6.80763874,0.02562742,1.48283770,0.04302071,3.96626470,3.73418745,2.22046551,0.16119926,0.02603974
-3.14857429,6.57720486,0.02434627,1.39570142,0.04539698,3.82356242,3.60871970,2.18252626,0.15173372,0.02565106
-3.14257129,6.34914833,0.02328802,1.30885461,0.04815543,3.67823792,3.48439652,2.14738754,0.14306882,0.02524097
-3.13656828,6.12578247,0.02242203,1.22287396,0.05129680,3.53169770,3.36267862,2.11586903,0.13515978,0.02481150
-3.13056528,5.90925763,0.02171898,1.13829363,0.05481471,3.38532060,3.24488524,2.08869639,0.12795800,0.02436524
-3.12456228,5.70151068,0.02115138,1.05560180,0.05869489,3.24042928,3.13217045,2.06647360,0.12141276,0.02390522
-3.11855928,5.50421672,0.02069396,0.97523790,0.06291450,3.09826139,3.02550227,2.04965737,0.11547261,0.02343472
-3.11255628,5.31874533,0.02032385,0.89759040,0.06744164,2.95994190,2.92564513,2.03853501,0.11008661,0.02295714
-3.10655328,5.14612369,0.02002068,0.82299543,0.07223515,2.82645758,2.83314665,2.03320689,0.10520540,0.02247576
-3.10055028,4.98700876,0.01976654,0.75173598,0.07724461,2.69863508,2.74832914,2.03357487,0.10078216,0.02199361
-3.09454727,4.84167068,0.01954586,0.68404193,0.08241079,2.57712374,2.67128667,2.03933746,0.09677341,0.02151323
-3.08854427,4.70998883,0.01934527,0.62009085,0.08766632,2.46238413,2.60188826,2.04999254,0.09313987,0.02103657
-3.08254127,4.59146160,0.01915340,0.56000952,0.09293677,2.35468313,2.53978730,2.06484789,0.08984728,0.02056488
-3.07653827,4.48523041,0.01896066,0.50387629,0.09814212,2.25409598,2.48443764,2.08303964,0.08686734,0.02009863
-3.07053527,4.39011762,0.01875907,0.45172411,0.10319844,2.16051539,2.43511587,2.10355815,0.08417867,0.01963750
-3.06453227,4.30467724,0.01854216,0.40354424,0.10801992,2.07366756,2.39094955,2.12528057,0.08176791,0.01918047
-3.05852926,4.22725709,0.01830478,0.35929058,0.11252107,1.99313445,2.35095045,2.14700904,0.07963097,0.01872583
-3.05252626,4.15606971,0.01804307,0.31888452,0.11661906,1.91838138,2.31405186,2.16751301,0.07777430,0.01827142
-3.04652326,4.08926967,0.01775447,0.28222013,0.12023609,1.84878881,2.27914860,2.18557405,0.07621628,0.01781474
-3.04052026,4.02503371,0.01743767,0.24916967,0.12330169,1.78368684,2.24513828,2.20003140,0.07498855,0.01735320
-3.03451726,3.96164071,0.01709273,0.21958920,0.12575488,1.72239089,2.21096228,2.20982627,0.07413732,0.01688435
-3.02851426,3.89754783,0.01672107,0.19332414,0.12754609,1.66423708,2.17564471,2.21404317,0.07372450,0.01640611
-3.02251126,3.83145972,0.01632562,0.17021474,0.12863876,1.60861556,2.13832800,2.21194635,0.07382852,0.01591697
-3.01650825,3.76238765,0.01591087,0.15010113,0.12901051,1.55500054,2.09830348,2.20301004,0.07454483,0.01541626
-3.01050525,3.68969627,0.01548289,0.13282796,0.12865390,1.50297563,2.05503602,2.18694096,0.07598588,0.01490424
-3.00450225,3.61313567,0.01504942,0.11824846,0.12757673,1.45225356,2.00818155,2.16369242,0.07828046,0.01438229
-2.99849925,3.53285761,0.01461981,0.10622770,0.12580174,1.40268950,1.95759704,2.13346910,0.08157237,0.01385292
-2.99249625,3.44941513,0.01420498,0.09664510,0.12336603,1.35428751,1.90334251,2.09672264,0.08601822,0.01331986
-2.98649325,3.36374538,0.01381731,0.08939602,0.12031984,1.30720005,1.84567531,2.05413790,0.09178437,0.01278794
-2.98049025,3.27713649,0.01347046,0.08439231,0.11672505,1.26172067,1.78503685,2.00661062,0.09904298,0.01226304
-2.97448724,3.19117960,0.01317919,0.08156201,0.11265337,1.21827024,1.72203252,1.95521715,0.10796703,0.01175194
-2.96848424,3.10770780,0.01295904,0.08084792,0.10818420,1.17737759,1.65740586,1.90117760,0.11872456,0.01126208
-2.96248124,3.02872447,0.01282602,0.08220525,0.10340241,1.13965511,1.59200791,1.84581353,0.13147198,0.01080134
-2.95647824,2.95632343,0.01279625,0.08559844,0.09839602,1.10577072,1.52676313,1.79050199,0.14634687,0.01037781
-2.95047524,2.89260396,0.01288559,0.09099707,0.09325393,1.07641695,1.46263326,1.73662733,0.16346018,0.00999942
-2.94447224,2.83958387,0.01310916,0.09837125,0.08806368,1.05227872,1.40058051,1.68553276,0.18288832,0.00967370
-2.93846923,2.79911367,0.01348098,0.10768640,0.08290952,1.03400074,1.34153143,1.63847316,0.20466534,0.00940747
-2.93246623,2.77279526,0.01401350,0.11889788,0.07787060,1.02215603,1.28634288,1.59657098,0.22877556,0.00920655
-2.92646323,2.76190802,0.01471721,0.13194549,0.07301950,1.01721654,1.23577120,1.56077682,0.25514701,0.00907552
-2.92046023,2.76734531,0.01560028,0.14674827,0.06842116,1.01952721,1.19044572,1.53183592,0.28364623,0.00901744
-2.91445723,2.78956387,0.01666819,0.16319975,0.06413202,1.02928422,1.15084752,1.51026203,0.31407452,0.00903374
-2.90845423,2.82854840,0.01792353,0.18116398,0.06019964,1.04651861,1.11729395,1.49631939,0.34616628,0.00912404
-2.90245123,2.88379278,0.01936576,0.20047257,0.05666257,1.07108573,1.08992967,1.49001373,0.37958966,0.00928608
-2.89644822,2.95429933,0.02099114,0.22092303,0.05355058,1.10266112,1.06872406,1.49109241,0.41394956,0.00951569
-2.89044522,3.03859624,0.02279270,0.24227854,0.05088517,1.14074312,1.05347534,1.49905401,0.44879348,0.00980687
-2.88444222,3.13477318,0.02476033,0.26426933,0.04868027,1.18466230,1.04382088,1.51316683,0.48361978,0.01015184
-2.87843922,3.24053401,0.02688097,0.28659575,0.04694313,1.23359733,1.03925330,1.53249577,0.51788861,0.01054126
-2.87243622,3.35326492,0.02913893,0.30893300,0.04567530,1.28659698,1.03914166,1.55593652,0.55103500,0.01096444
-2.86643322,3.47011558,0.03151618,0.33093750,0.04487371,1.34260745,1.04275679,1.58225590,0.58248384,0.01140958
-2.86043022,3.58809041,0.03399287,0.35225467,0.04453167,1.40050394,1.04929974,1.61013656,0.61166615,0.01186417
-2.85442721,3.70414628,0.03654779,0.37252782,0.04463983,1.45912548,1.05793219,1.63822449,0.63803610,0.01231527
-2.84842421,3.81529297,0.03915889,0.39140803,0.04518705,1.51731142,1.06780739,1.66517735,0.66108802,0.01274993
-2.84242121,3.91869214,0.04180383,0.40856440,0.04616104,1.57393826,1.07810074,1.68971171,0.68037277,0.01315558
-2.83641821,4.01175079,0.04446050,0.42369432,0.04754890,1.62795522,1.08803831,1.71064726,0.69551257,0.01352037
-2.83041521,4.09220541,0.04710749,0.43653342,0.04933737,1.67841720,1.09692269,1.72694631,0.70621384,0.01383359
-2.82441221,4.15819325,0.04972452,0.44686455,0.05151296,1.72451353,1.10415472,1.73774697,0.71227728,0.01408593
-2.81840920,4.20830786,0.05229274,0.45452555,0.05406180,1.76559157,1.10925066,1.74238881,0.71360475,0.01426983
-2.81240620,4.24163688,0.05479500,0.45941537,0.05696943,1.80117414,1.11185415,1.74043011,0.71020269,0.01437964
-2.80640320,4.25778060,0.05721599,0.46149821,0.06022032,1.83097002,1.11174260,1.73165620,0.70218185,0.01441179
-2.80040020,4.25685123,0.05954223,0.46080554,0.06379744,1.85487749,1.10882806,1.71607890,0.68975336,0.01436490
-2.79439720,4.23945320,0.06176203,0.45743587,0.06768171,1.87298075,1.10315282,1.69392734,0.67322134,0.01423975
-2.78839420,4.20664621,0.06386537,0.45155231,0.07185143,1.88553970,1.09488011,1.66563097,0.65297250,0.01403922
-2.78239120,4.15989311,0.06584364,0.44337798,0.07628189,1.89297376,1.08428071,1.63179586,0.62946303,0.01376817
-2.77638819,4.10099572,0.06768943,0.43318953,0.08094495,1.89584082,1.07171615,1.59317564,0.60320367,0.01343320
-2.77038519,4.03202166,0.06939622,0.42130901,0.08580886,1.89481225,1.05761957,1.55063856,0.57474334,0.01304244
-2.76438219,3.95522614,0.07095815,0.40809451,0.09083821,1.89064545,1.04247514,1.50513244,0.54465239,0.01260523
-2.75837919,3.87297191,0.07236979,0.39392991,0.09599411,1.88415515,1.02679711,1.45764903,0.51350586,0.01213183
-2.75237619,3.78765124,0.07362594,0.37921422,0.10123447,1.87618474,1.01110927,1.40918938,0.48186765,0.01163306
-2.74637319,3.70161266,0.07472151,0.36435078,0.10651459,1.86757880,0.99592573,1.36073159,0.45027612,0.01111997
-2.74037019,3.61709515,0.07565151,0.34973693,0.11178780,1.85915781,0.98173372,1.31320205,0.41923150,0.01060359
-2.73436718,3.53617181,0.07641105,0.33575420,0.11700628,1.85169565,0.96897876,1.26745110,0.38918564,0.01009456
-2.72836418,3.46070415,0.07699544,0.32275959,0.12212193,1.84590067,0.95805261,1.22423366,0.36053417,0.00960295
-2.72236118,3.39230761,0.07740038,0.31107784,0.12708735,1.84240032,0.94928420,1.18419504,0.33361123,0.00913800
-2.71635818,3.33232851,0.07762213,0.30099516,0.13185671,1.84172957,0.94293334,1.14786203,0.30868669,0.00870800
-2.71035518,3.28183142,0.07765774,0.29275414,0.13638664,1.84432283,0.93918719,1.11563897,0.28596574,0.00832018
-2.70435218,3.24159642,0.07750532,0.28655016,0.14063703,1.85050921,0.93815917,1.08780825,0.26559055,0.00798059
-2.69834917,3.21212452,0.07716420,0.28252908,0.14457163,1.86051052,0.93988995,1.06453482,0.24764374,0.00769413
-2.69234617,3.19364996,0.07663516,0.28078610,0.14815863,1.87444171,0.94435017,1.04587379,0.23215322,0.00746455
-2.68634317,3.18615771,0.07592055,0.28136589,0.15137094,1.89231323,0.95144444,1.03178057,0.21909817,0.00729446
-2.68034017,3.18940476,0.07502436,0.28426365,0.15418643,1.91403488,0.96101636,1.02212270,0.20841558,0.00718545
-2.67433717,3.20294383,0.07395224,0.28942704,0.15658796,1.93942086,0.97285418,1.01669272,0.20000722,0.00713810
-2.66833417,3.22614837,0.07271146,0.29675903,0.15856329,1.96819572,0.98669684,1.01522155,0.19374656,0.00715214
-2.66233117,3.25823813,0.07131082,0.30612122,0.16010491,2.00000113,1.00224039,1.01739176,0.18948549,0.00722651
-2.65632816,3.29830447,0.06976044,0.31733799,0.16120975,2.03440341,1.01914440,1.02285055,0.18706066,0.00735941
-2.65032516,3.34533544,0.06807163,0.33020092,0.16187891,2.07090179,1.03703865,1.03122195,0.18629914,0.00754848
-2.64432216,3.39824010,0.06625662,0.34447381,0.16211736,2.10893760,1.05552982,1.04211818,0.18702351,0.00779075
-2.63831916,3.45587235,0.06432838,0.35989807,0.16193361,2.14790430,1.07420853,1.05515008,0.18905623,0.00808281
-2.63231616,3.51705431,0.06230034,0.37619828,0.16133948,2.18715868,1.09265644,1.06993650,0.19222328,0.00842081
-2.62631316,3.58059921,0.06018625,0.39308821,0.16034988,2.22603300,1.11045376,1.08611265,0.19635718,0.00880049
-2.62031016,3.64533402,0.05799991,0.41027682,0.15898266,2.26384823,1.12718705,1.10333750,0.20129937,0.00921728
-2.61430715,3.71012166,0.05575508,0.42747447,0.15725851,2.29992819,1.14245721,1.12130007,0.20690199,0.00966624
-2.60830415,3.77388263,0.05346533,0.44439900,0.15520090,2.33361431,1.15588780,1.13972471,0.21302927,0.01014221
-2.60230115,3.83561591,0.05114394,0.46078177,0.15283600,2.36428086,1.16713336,1.15837539,0.21955835,0.01063974
-2.59629815,3.89441846,0.04880383,0.47637332,0.15019267,2.39135011,1.17588763,1.17705869,0.22637984,0.01115320
-2.59029515,3.94950305,0.04645753,0.49094866,0.14730235,2.41430703,1.18189150,1.19562575,0.23339796,0.01167681
-2.58429215,4.00021364,0.04411715,0.50431208,0.14419894,2.43271302,1.18494031,1.21397285,0.24053039,0.01220468
-2.57828914,4.04603769,0.04179435,0.51630114,0.14091860,2.44621819,1.18489035,1.23204062,0.24770782,0.01273091
-2.57228614,4.08661494,0.03950031,0.52678998,0.13749942,2.45457167,1.18166418,1.24981189,0.25487323,0.01324963
-2.56628314,4.12174189,0.03724573,0.53569167,0.13398103,2.45762955,1.17525457,1.26730803,0.26198085,0.01375511
-2.56028014,4.15137175,0.03504076,0.54295958,0.13040409,2.45536005,1.16572675,1.28458391,0.26899487,0.01424184
-2.55427714,4.17560941,0.03289496,0.54858777,0.12680966,2.44784565,1.15321890,1.30172153,0.27588793,0.01470458
-2.54827414,4.19470151,0.03081724,0.55261022,0.12323849,2.43528201,1.13794056,1.31882238,0.28263928,0.01513851
-2.54227114,4.20902162,0.02881576,0.55509913,0.11973025,2.41797361,1.12016910,1.33599885,0.28923281,0.01553924
-2.53626813,4.21905092,0.02689786,0.55616208,0.11632270,2.39632617,1.10024403,1.35336488,0.29565491,0.01590291
-2.53026513,4.22535484,0.02506997,0.55593837,0.11305087,2.37083592,1.07855949,1.37102616,0.30189226,0.01622625
-2.52426213,4.22855650,0.02333749,0.55459435,0.10994619,2.34207612,1.05555472,1.38907032,0.30792956,0.01650658
-2.51825913,4.22930779,0.02170473,0.55231811,0.10703582,2.31068104,1.03170307,1.40755737,0.31374746,0.01674187
-2.51225613,4.22825903,0.02017482,0.54931350,0.10434189,2.27732784,1.00749956,1.42651095,0.31932059,0.01693070
-2.50625313,4.22602853,0.01874969,0.54579367,0.10188099,2.24271695,0.98344748,1.44591062,0.32461599,0.01707229
-2.50025013,4.22317291,0.01743002,0.54197432,0.09966375,2.20755134,0.96004427,1.46568572,0.32959189,0.01716641
-2.49424712,4.22015955,0.01621524,0.53806678,0.09769458,2.17251534,0.93776724,1.48571098,0.33419707,0.01721336
-2.48824412,4.21734218,0.01510360,0.53427118,0.09597158,2.13825366,0.91705933,1.50580429,0.33837079,0.01721388
-2.48224112,4.21494048,0.01409216,0.53076978,0.09448662,2.10535116,0.89831561,1.52572660,0.34204335,0.01716913
-2.47623812,4.21302475,0.01317696,0.52772082,0.09322561,2.07431405,0.88187076,1.54518435,0.34513735,0.01708056
-2.47023512,4.21150612,0.01235307,0.52525290,0.09216892,2.04555316,0.86798799,1.56383410,0.34756962,0.01694984
-2.46423212,4.21013294,0.01161475,0.52346023,0.09129194,2.01936984,0.85684993,1.58128953,0.34925376,0.01677885
-2.45822911,4.20849350,0.01095562,0.52239878,0.09056577,1.99594511,0.84855169,1.59713047,0.35010314,0.01656952
-2.45222611,4.20602522,0.01036877,0.52208372,0.08995802,1.97533251,0.84309649,1.61091374,0.35003444,0.01632387
-2.44622311,4.20203011,0.00984696,0.52248795,0.08943368,1.95745507,0.84039416,1.62218549,0.34897133,0.01604392
-2.44022011,4.19569606,0.00938277,0.52354220,0.08895608,1.94210672,0.84026263,1.63049452,0.34684826,0.01573168
-2.43421711,4.18612346,0.00896877,0.52513645,0.08848779,1.92895836,0.84243246,1.63540627,0.34361428,0.01538913
-2.42821411,4.17235641,0.00859764,0.52712294,0.08799165,1.91756850,0.84655462,1.63651696,0.33923642,0.01501826
-2.42221111,4.15341737,0.00826235,0.52932053,0.08743164,1.90739852,0.85221114,1.63346745,0.33370282,0.01462103
-2.41620810,4.12834460,0.00795623,0.53152050,0.08677381,1.89783201,0.85892861,1.62595627,0.32702516,0.01419944
-2.41020510,4.09623076,0.00767310,0.53349354,0.08598712,1.88819793,0.86619415,1.61375163,0.31924044,0.01375555
-2.40420210,4.05626192,0.00740734,0.53499774,0.08504417,1.87779668,0.87347330,1.59670186,0.31041204,0.01329151
-2.39819910,4.00775531,0.00715397,0.53578735,0.08392185,1.86592851,0.88022950,1.57474406,0.30062991,0.01280960
-2.39219610,3.95019492,0.00690868,0.53562197,0.08260194,1.85192292,0.88594426,1.54791075,0.29000996,0.01231227
-2.38619310,3.88326339,0.00666788,0.53427587,0.08107147,1.83516837,0.89013752,1.51633428,0.27869271,0.01180214
-2.38019010,3.80686925,0.00642867,0.53154701,0.07932307,1.81514072,0.89238738,1.48024896,0.26684117,0.01128208
-2.37418709,3.72116837,0.00618888,0.52726542,0.07735515,1.79142955,0.89234838,1.43999082,0.25463817,0.01075517
-2.36818409,3.62657861,0.00594705,0.52130067,0.07517191,1.76376095,0.88976763,1.39599493,0.24228314,0.01022470
-2.36218109,3.52378700,0.00570237,0.51356786,0.07278326,1.73201585,0.88449812,1.34879048,0.22998852,0.00969421
-2.35617809,3.41374873,0.00545466,0.50403217,0.07020456,1.69624289,0.87650846,1.29899351,0.21797590,0.00916742
-2.35017509,3.29767766,0.00520430,0.49271142,0.06745631,1.65666509,0.86588875,1.24729746,0.20647198,0.00864823
-2.34417209,3.17702816,0.00495222,0.47967683,0.06456357,1.61367983,0.85285193,1.19446175,0.19570441,0.00814063
-2.33816908,3.05346842,0.00469977,0.46505157,0.06155545,1.56785188,0.83773068,1.14129842,0.18589768,0.00764872
-2.33216608,2.92884562,0.00444868,0.44900748,0.05846434,1.51989948,0.82096966,1.08865699,0.17726900,0.00717658
-2.32616308,2.80514361,0.00420099,0.43175982,0.05532511,1.47067390,0.80311322,1.03740796,0.17002420,0.00672823
-2.32016008,2.68443405,0.00395894,0.41356040,0.05217432,1.42113296,0.78478899,0.98842490,0.16435374,0.00630755
-2.31415708,2.56882224,0.00372491,0.39468929,0.04904923,1.37230950,0.76668779,0.94256564,0.16042877,0.00591820
-2.30815408,2.46038906,0.00350132,0.37544556,0.04598692,1.32527586,0.74954045,0.90065276,0.15839725,0.00556354
-2.30215108,2.36113068,0.00329056,0.35613729,0.04302334,1.28110572,0.73409235,0.86345390,0.15838018,0.00524653
-2.29614807,2.27289788,0.00309491,0.33707133,0.04019246,1.24083462,0.72107652,0.83166209,0.16046790,0.00496968
-2.29014507,2.19733694,0.00291643,0.31854332,0.03752534,1.20542087,0.71118635,0.80587688,0.16471658,0.00473492
-2.28414207,2.13583406,0.00275695,0.30082816,0.03504943,1.17570816,0.70504863,0.78658662,0.17114502,0.00454358
-2.27813907,2.08946543,0.00261795,0.28417141,0.03278786,1.15239162,0.70319824,0.77415251,0.17973168,0.00439631
-2.27213607,2.05895479,0.00250052,0.26878203,0.03075888,1.13598842,0.70605528,0.76879512,0.19041235,0.00429302
-2.26613307,2.04464042,0.00240535,0.25482649,0.02897542,1.12681448,0.71390548,0.77058388,0.20307844,0.00423283
-2.26013007,2.04645305,0.00233265,0.24242467,0.02744483,1.12496804,0.72688499,0.77943027,0.21757607,0.00421410
-2.25412706,2.06390610,0.00228215,0.23164744,0.02616872,1.13032103,0.74496992,0.79508514,0.23370630,0.00423438
-2.24812406,2.09609921,0.00225311,0.22251622,0.02514300,1.14251868,0.76797154,0.81714081,0.25122645,0.00429045
-2.24212106,2.14173554,0.00224431,0.21500420,0.02435804,1.16098759,0.79553716,0.84503813,0.26985278,0.00437837
-2.23611806,2.19915309,0.00225407,0.20903934,0.02379899,1.18495208,0.82715727,0.87807887,0.28926463,0.00449352
-2.23011506,2.26636937,0.00228031,0.20450892,0.02344629,1.21345839,0.86217853,0.91544340,0.30910996,0.00463074
-2.22411206,2.34113868,0.00232058,0.20126532,0.02327624,1.24540602,0.89982273,0.95621345,0.32901233,0.00478436
-2.21810905,2.42102040,0.00237211,0.19913296,0.02326170,1.27958501,0.93921094,0.99939967,0.34857917,0.00494842
-2.21210605,2.50345628,0.00243195,0.19791594,0.02337293,1.31471795,0.97939233,1.04397325,0.36741118,0.00511674
-2.20610305,2.58585430,0.00249697,0.19740618,0.02357844,1.34950516,1.01937670,1.08890077,0.38511249,0.00528312
-2.20010005,2.66567622,0.00256402,0.19739173,0.02384591,1.38267129,1.05816961,1.13318120,0.40130142,0.00544148
-2.19409705,2.74052575,0.00262998,0.19766480,0.02414308,1.41301166,1.09480888,1.17588380,0.41562124,0.00558604
-2.18809405,2.80823400,0.00269188,0.19802954,0.02443873,1.43943649,1.12840120,1.21618555,0.42775064,0.00571147
-2.18209105,2.86693905,0.00274699,0.19830888,0.02470345,1.46101129,1.15815732,1.25340667,0.43741347,0.00581305
-2.17608804,2.91515634,0.00279294,0.19835052,0.02491052,1.47699189,1.18342467,1.28704269,0.44438722,0.00588678
-2.17008504,2.95183723,0.00282774,0.19803180,0.02503651,1.48685267,1.20371595,1.31679185,0.44850997,0.00592954
-2.16408204,2.97641316,0.00284993,0.19726316,0.02506193,1.49030696,1.21873273,1.34257643,0.44968542,0.00593913
-2.15807904,2.98882380,0.00285860,0.19599031,0.02497162,1.48731882,1.22838310,1.36455707,0.44788580,0.00591432
-2.15207604,2.98952776,0.00285348,0.19419491,0.02475502,1.47810590,1.23279260,1.38313932,0.44315248,0.00585494
-2.14607304,2.97949576,0.00283495,0.19189396,0.02440633,1.46313319,1.23230831,1.39897198,0.43559427,0.00576181
-2.14007004,2.96018622,0.00280408,0.18913770,0.02392448,1.44309828,1.22749574,1.41293710,0.42538348,0.00563671
-2.13406703,2.93350473,0.00276264,0.18600649,0.02331293,1.41890863,1.21912899,1.42613200,0.41274994,0.00548235
-2.12806403,2.90174872,0.00271313,0.18260653,0.02257939,1.39165207,1.20817455,1.43984383,0.39797318,0.00530224
-2.12206103,2.86753998,0.00265873,0.17906481,0.02173538,1.36256171,1.19576957,1.45551758,0.38137332,0.00510060
-2.11605803,2.83374753,0.00260332,0.17552344,0.02079571,1.33297676,1.18319542,1.47471875,0.36330076,0.00488219
-2.11005503,2.80340398,0.00255140,0.17213359,0.01977792,1.30430085,1.17184782,1.49909206,0.34412551,0.00465221
-2.10405203,2.77961852,0.00250811,0.16904939,0.01870161,1.27795938,1.16320439,1.53031751,0.32422627,0.00441612
-2.09804902,2.76548946,0.00247913,0.16642179,0.01758783,1.25535754,1.15879095,1.57006548,0.30397987,0.00417949
-2.09204602,2.76401953,0.00247067,0.16439294,0.01645841,1.23784020,1.16014742,1.61995211,0.28375145,0.00394790
-2.08604302,2.77803603,0.00248935,0.16309087,0.01533539,1.22665501,1.16879423,1.68149643,0.26388567,0.00372671
-2.08004002,2.81011826,0.00254216,0.16262508,0.01424043,1.22291967,1.18620005,1.75608013,0.24469922,0.00352104
-2.07403702,2.86253365,0.00263636,0.16308273,0.01319432,1.22759396,1.21375106,1.84491115,0.22647482,0.00333558
-2.06803402,2.93718353,0.00277936,0.16452583,0.01221659,1.24145705,1.25272235,1.94899136,0.20945678,0.00317453
-2.06203102,3.03555912,0.00297858,0.16698930,0.01132511,1.26509025,1.30425130,2.06908897,0.19384817,0.00304153
-2.05602801,3.15870773,0.00324134,0.17048001,0.01053582,1.29886508,1.36931302,2.20571558,0.17980945,0.00293957
-2.05002501,3.30720867,0.00357464,0.17497667,0.00986258,1.34293661,1.44869766,2.35910797,0.16745852,0.00287098
-2.04402201,3.48115839,0.00398501,0.18043057,0.00931693,1.39724141,1.54298944,2.52921425,0.15687201,0.00283737
-2.03801901,3.68016375,0.00447824,0.18676710,0.00890808,1.46149991,1.65254728,2.71568415,0.14808750,0.00283963
-2.03201601,3.90334288,0.00505920,0.19388790,0.00864278,1.53522255,1.77748700,2.91786319,0.14110656,0.00287792
-2.02601301,4.14933251,0.00573155,0.20167355,0.00852535,1.61771928,1.91766525,3.13479042,0.13589840,0.00295168
-2.02001001,4.41630153,0.00649749,0.20998671,0.00855764,1.70811198,2.07266559,3.36519979,0.13240377,0.00305964
-2.01400700,4.70197014,0.00735750,0.21867550,0.00873905,1.80534947,2.24178716,3.60752501,0.13053913,0.00319986
-2.00800400,5.00363477,0.00831013,0.22757717,0.00906655,1.90822492,2.42403699,3.85990843,0.13020075,0.00336974
-2.00200100,5.31819886,0.00935173,0.23652179,0.00953473,2.01539535,2.61812663,4.12021420,0.13126877,0.00356609
-1.99599800,5.64220995,0.01047633,0.24533596,0.01013579,2.12540335,2.82247452,4.38604633,0.13361102,0.00378518
-1.98999500,5.97190367,0.01167548,0.25384648,0.01085970,2.23670083,3.03521488,4.65477251,0.13708656,0.00402279
-1.98399200,6.30325528,0.01293825,0.26188381,0.01169417,2.34767480,3.25421453,4.92355403,0.14154900,0.00427429
-1.97798899,6.63203893,0.01425121,0.26928543,0.01262489,2.45667512,3.47709803,5.18938269,0.14684948,0.00453473
-1.97198599,6.95389516,0.01559860,0.27589889,0.01363559,2.56204403,3.70128210,5.44912480,0.15283927,0.00479894
-1.96598299,7.26440605,0.01696253,0.28158462,0.01470835,2.66214717,3.92401899,5.69957232,0.15937220,0.00506161
-1.95997999,7.55917746,0.01832328,0.28621848,0.01582377,2.75540568,4.14244864,5.93750082,0.16630669,0.00531743
-1.95397699,7.83392679,0.01965975,0.28969390,0.01696137,2.84032861,4.35365850,6.15973311,0.17350749,0.00556119
-1.94797399,8.08457438,0.02094994,0.29192375,0.01809990,2.91554513,4.55474945,6.36320737,0.18084715,0.00578791
-1.94197099,8.30733585,0.02217150,0.29284183,0.01921781,2.97983520,4.74290573,6.54504761,0.18820717,0.00599293
-1.93596798,8.49881225,0.02330234,0.29240390,0.02029367,3.03215805,4.91546624,6.70263422,0.19547881,0.00617205
-1.92996498,8.65607458,0.02432132,0.29058840,0.02130666,3.07167699,5.06999447,6.83367177,0.20256360,0.00632163
-1.92396198,8.77673907,0.02520881,0.28739664,0.02223710,3.09777975,5.20434376,6.93625122,0.20937346,0.00643865
-1.91795898,8.85902956,0.02594739,0.28285258,0.02306686,3.11009305,5.31671504,7.00890358,0.21583057,0.00652080
-1.91195598,8.90182388,0.02652235,0.27700214,0.02377986,3.10849073,5.40570417,7.05064219,0.22186685,0.00656655
-1.90595298,8.90468146,0.02692221,0.26991208,0.02436245,3.09309481,5.47033638,7.06099142,0.22742324,0.00657513
-1.89994997,8.86785029,0.02713903,0.26166836,0.02480376,3.06426903,5.51008620,7.03999978,0.23244866,0.00654655
-1.89394697,8.79225237,0.02716877,0.25237416,0.02509591,3.02260498,5.52488159,6.98823649,0.23689893,0.00648162
-1.88794397,8.67944772,0.02701130,0.24214743,0.02523421,2.96890124,5.51509215,6.90677119,0.24073554,0.00638184
-1.88194097,8.53157818,0.02667047,0.23111820,0.02521719,2.90413620,5.48150206,6.79713742,0.24392449,0.00624935
-1.87593797,8.35129347,0.02615388,0.21942557,0.02504652,2.82943565,5.42526908,6.66128133,0.24643518,0.00608687
-1.86993497,8.14166255,0.02547268,0.20721454,0.02472695,2.74603654,5.34787188,6.50149793,0.24823966,0.00589758
-1.86393197,7.90607444,0.02464108,0.19463278,0.02426598,2.65524847,5.25104858,6.32035773,0.24931196,0.00568500
-1.85792896,7.64813308,0.02367591,0.18182741,0.02367357,2.55841447,5.13672959,6.12062733,0.24962798,0.00545288
-1.85192596,7.37155086,0.02259603,0.16894186,0.02296178,2.45687288,5.00696842,5.90518754,0.24916558,0.00520509
-1.84592296,7.08004562,0.02142174,0.15611302,0.02214431,2.35192196,4.86387361,5.67695271,0.24790519,0.00494551
-1.83991996,6.77724545,0.02017411,0.14346860,0.02123606,2.24478844,4.70954532,5.43879491,0.24583068,0.00467789
