energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-2.95047524,4.04112155,0.02973432,1.07256151,0.06660978,2.16775309,1.61089213,0.03452175,1.82243082
-2.94447224,4.31552269,0.03209361,1.13464649,0.07204438,2.28899245,1.71272188,0.03679262,1.96233123
-2.93846923,4.60570368,0.03450033,1.20204235,0.07782676,2.41798509,1.82021512,0.03913756,2.10875656
-2.93246623,4.90977756,0.03693477,1.27423498,0.08392019,2.55394217,1.93262251,0.04155083,2.26091345
-2.92646323,5.22549541,0.03937458,1.35059112,0.09027891,2.69589542,2.04908236,0.04402532,2.41784160
-2.92046023,5.55023798,0.04179494,1.43035986,0.09684789,2.84269074,2.16861757,0.04655223,2.57840535
-2.91445723,5.88101739,0.04416884,1.51267722,0.10356279,2.99298619,2.29013537,0.04912065,2.74129002
-2.90845423,6.21449063,0.04646748,1.59657422,0.11035034,3.14525554,2.41243055,0.05171730,2.90500441
-2.90245123,6.54698619,0.04866081,1.68098861,0.11712906,3.29779822,2.53419278,0.05432617,3.06788993
-2.89644822,6.87454462,0.05071811,1.76478020,0.12381033,3.44875624,2.65401823,0.05692832,3.22813715
-2.89044522,7.19297340,0.05260868,1.84674962,0.13029989,3.59613844,2.77042605,0.05950179,3.38380985
-2.88444222,7.49791567,0.05430261,1.92566037,0.13649966,3.73785199,2.88187940,0.06202158,3.53287660
-2.87843922,7.78493160,0.05577156,2.00026349,0.14230989,3.87174072,2.98681111,0.06445984,3.67324931
-2.87243622,8.04959067,0.05698956,2.06932425,0.14763160,3.99562951,3.08365341,0.06678623,3.80282776
-2.86643322,8.28757233,0.05793376,2.13165013,0.15236906,4.10737337,3.17087095,0.06896839,3.91954910
-2.86043022,8.49477173,0.05858517,2.18611909,0.15643252,4.20490994,3.24699630,0.07097268,4.02144050
-2.85442721,8.66740719,0.05892928,2.23170731,0.15974079,4.28631330,3.31066680,0.07276498,4.10667327
-2.84842421,8.80212534,0.05895655,2.26751529,0.16222373,4.34984732,3.36066133,0.07431167,4.17361632
-2.84242121,8.89609999,0.05866282,2.29279142,0.16382449,4.39401645,3.39593591,0.07558071,4.22088706
-2.83641821,8.94712073,0.05804947,2.30695224,0.16450143,4.41761169,3.41565641,0.07654276,4.24739734
-2.83041521,8.95366768,0.05712352,2.30959839,0.16422954,4.41975015,3.41922726,0.07717229,4.25239285
-2.82441221,8.91496920,0.05589745,2.30052596,0.16300148,4.39990621,3.40631492,0.07744866,4.23548401
-2.81840920,8.83103991,0.05438896,2.27973253,0.16082793,4.35793302,3.37686488,0.07735713,4.19666701
-2.81240620,8.70269730,0.05262048,2.24741791,0.15773749,4.29407339,3.33111157,0.07688963,4.13633408
-2.80640320,8.53155605,0.05061859,2.20397933,0.15377592,4.20895944,3.26958056,0.07604544,4.05527239
-2.80040020,8.31999998,0.04841333,2.15000146,0.14900489,4.10360105,3.19308283,0.07483159,3.95465140
-2.79439720,8.07113253,0.04603739,2.08624153,0.14350025,3.97936336,3.10270130,0.07326299,3.83599938
-2.78839420,7.78870765,0.04352532,2.01361008,0.13734979,3.83793446,2.99976988,0.07136234,3.70116960
-2.78239120,7.47704366,0.04091258,1.93314808,0.13065082,3.68128424,2.88584604,0.06915972,3.55229790
-2.77638819,7.14092329,0.03823477,1.84600118,0.12350743,3.51161627,2.76267772,0.06669198,3.39175302
-2.77038519,6.78548374,0.03552676,1.75339199,0.11602767,3.33131458,2.63216589,0.06400183,3.22208177
-2.76438219,6.41610085,0.03282194,1.65659129,0.10832077,3.14288727,2.49632424,0.06113684,3.04595121
-2.75837919,6.03827163,0.03015163,1.55688915,0.10049443,2.94890930,2.35723742,0.05814818,2.86608999
-2.75237619,5.65749929,0.02754443,1.45556679,0.09265233,2.75196640,2.21701947,0.05508936,2.68523095
-2.74637319,5.27918487,0.02502586,1.35387003,0.08489198,2.55460221,2.07777388,0.05201488,2.50605718
-2.74037019,4.90852878,0.02261803,1.25298512,0.07730290,2.35927034,1.94155669,0.04897891,2.33115322
-2.73436718,4.55044538,0.02033945,1.15401754,0.06996519,2.16829274,1.81034380,0.04603403,2.16296282
-2.72836418,4.20949271,0.01820502,1.05797428,0.06294853,1.98382564,1.68600357,0.04323012,2.00375460
-2.72236118,3.88981889,0.01622602,0.96574990,0.05631170,1.80783358,1.57027513,0.04061334,1.85559593
-2.71635818,3.59512570,0.01441034,0.87811662,0.05010237,1.64207176,1.46475303,0.03822537,1.72033560
-2.71035518,3.32864920,0.01276266,0.79571847,0.04435740,1.48807670,1.37087802,0.03610277,1.59959475
-2.70435218,3.09315621,0.01128484,0.71906935,0.03910339,1.34716446,1.28993369,0.03427664,1.49476565
-2.69834917,2.89095471,0.00997622,0.64855473,0.03435756,1.22043557,1.22304828,0.03277240,1.40701703
-2.69234617,2.72391594,0.00883405,0.58443668,0.03012879,1.10878540,1.17120070,0.03160979,1.33730482
-2.68634317,2.59350476,0.00785388,0.52686175,0.02641878,1.01291851,1.13522951,0.03080306,1.28638648
-2.68034017,2.50081522,0.00702997,0.47587096,0.02322339,0.93336539,1.11584345,0.03036121,1.25483728
-2.67433717,2.44660751,0.00635569,0.43141163,0.02053376,0.87050000,1.11363199,0.03028845,1.24306661
-2.66833417,2.43134295,0.00582383,0.39335009,0.01833761,0.82455645,1.12907440,0.03058459,1.25133256
-2.66233117,2.45521347,0.00542689,0.36148483,0.01662022,0.79564347,1.16254576,0.03124546,1.27975323
-2.65632816,2.51816294,0.00515739,0.33555949,0.01536535,0.78375546,1.21431880,0.03226341,1.32831328
-2.65032516,2.61989780,0.00500797,0.31527509,0.01455595,0.78877918,1.28456036,0.03362760,1.39686493
-2.64432216,2.75988583,0.00497156,0.30030113,0.01417465,0.81049569,1.37332192,0.03532430,1.48512274
-2.63831916,2.93734221,0.00504142,0.29028519,0.01420402,0.84857732,1.48052401,0.03733706,1.59265221
-2.63231616,3.15120363,0.00521114,0.28486077,0.01462663,0.90258005,1.60593463,0.03964675,1.71885277
-2.62631316,3.40009175,0.00547455,0.28365333,0.01542493,0.97193207,1.74914272,0.04223152,1.86293618
-2.62031016,3.68226870,0.00582565,0.28628445,0.01658088,1.05591964,1.90952773,0.04506665,2.02390204
-2.61430715,3.99558818,0.00625842,0.29237430,0.01807556,1.15367164,2.08622741,0.04812433,2.20051233
-2.60830415,4.33744634,0.00676670,0.30154263,0.01988857,1.26414478,2.27810584,0.05137344,2.39126763
-2.60230115,4.70473743,0.00734395,0.31340861,0.02199747,1.38611102,2.48372443,0.05477927,2.59438747
-2.59629815,5.09381929,0.00798307,0.32758984,0.02437714,1.51814947,2.70131850,0.05830337,2.80779765
-2.59029515,5.50049395,0.00867629,0.34370103,0.02699925,1.65864432,2.92878242,0.06190344,3.02912711
-2.58429215,5.92000790,0.00941494,0.36135272,0.02983181,1.80579061,3.16366562,0.06553344,3.25571660
-2.57828914,6.34707620,0.01018942,0.38015048,0.03283887,1.95760905,3.40318195,0.06914377,3.48464105
-2.57228614,6.77593319,0.01098914,0.39969497,0.03598035,2.11197064,3.64423399,0.07268176,3.71274667
-2.56628314,7.20041154,0.01180250,0.41958315,0.03921218,2.26663145,3.88345330,0.07609235,3.93670321
-2.56028014,7.61404934,0.01261703,0.43941073,0.04248659,2.41927716,4.11725665,0.07931896,4.15307075
-2.55427714,8.01022373,0.01341949,0.45877619,0.04575266,2.56757638,4.34191772,0.08230466,4.35837952
-2.54827414,8.38230720,0.01419612,0.47728609,0.04895711,2.70924101,4.55365221,0.08499345,4.54922034
-2.54227114,8.72384173,0.01493290,0.49456171,0.05204530,2.84209160,4.74871397,0.08733167,4.72234240
-2.53626813,9.02872373,0.01561587,0.51024663,0.05496242,2.96412491,4.92349850,0.08926956,4.87475426
-2.53026513,9.29139221,0.01623151,0.52401501,0.05765476,3.07358050,5.07464979,0.09076277,5.00382382
-2.52426213,9.50701163,0.01676712,0.53558004,0.06007120,3.16900334,5.19916588,0.09177381,5.10737231
-2.51825913,9.67164054,0.01721119,0.54470213,0.06216456,3.24929893,5.29449825,0.09227341,5.18375762
-2.51225613,9.78237756,0.01755377,0.55119641,0.06389302,3.31377794,5.35864055,0.09224165,5.23194265
-2.50625313,9.83747705,0.01778681,0.55493883,0.06522140,3.36218765,5.39020202,0.09166877,5.25154463
-2.50025013,9.83642792,0.01790445,0.55587082,0.06612231,3.39472791,5.38846213,0.09055573,5.24286259
-2.49424712,9.77999086,0.01790320,0.55400171,0.06657702,3.41205024,5.35340337,0.08891442,5.20688084
-2.48824412,9.67019125,0.01778210,0.54940901,0.06657614,3.41523929,5.28572046,0.08676740,5.14524762
-2.48224112,9.51026720,0.01754275,0.54223632,0.06611994,3.40577684,5.18680518,0.08414740,5.06022938
-2.47623812,9.30457436,0.01718929,0.53268875,0.06521839,3.38548945,5.05870749,0.08109641,4.95464228
-2.47023512,9.05845124,0.01672822,0.52102618,0.06389093,3.35648154,4.90407445,0.07766446,4.83176356
-2.46423212,8.77805110,0.01616824,0.50755451,0.06216585,3.32105676,4.72606981,0.07390815,4.69522658
-2.45822911,8.47014732,0.01551991,0.49261528,0.06007946,3.28163063,4.52827778,0.06988903,4.54890402
-2.45222611,8.14192112,0.01479534,0.47657413,0.05767501,3.24063853,4.31459545,0.06567187,4.39678412
-2.44622311,7.80074058,0.01400778,0.45980867,0.05500147,3.20044277,4.08911839,0.06132282,4.24284525
-2.44022011,7.45394033,0.01317123,0.44269612,0.05211213,3.16324285,3.85602434,0.05690772,4.09093400
-2.43421711,7.10861072,0.01229999,0.42560157,0.04906315,3.13099294,3.61945978,0.05249042,3.94465141
-2.42821411,6.77140478,0.01140828,0.40886695,0.04591218,3.10532989,3.38343354,0.04813136,3.80725187
-2.42221111,6.44836956,0.01050982,0.39280159,0.04271694,3.08751491,3.15172130,0.04388631,3.68155784
-2.41620810,6.14480729,0.00961753,0.37767436,0.03953397,3.07839122,2.92778387,0.03980535,3.56989331
-2.41020510,5.86517005,0.00874323,0.36370784,0.03641753,3.07835911,2.71470129,0.03593216,3.47403721
-2.40420210,5.61298964,0.00789741,0.35107461,0.03341861,3.08736929,2.51512400,0.03230358,3.39519781
-2.39819910,5.39084278,0.00708907,0.33989569,0.03058424,3.10493420,2.33124129,0.02894936,3.33400726
-2.39219610,5.20035011,0.00632562,0.33024107,0.02795687,3.13015649,2.16476645,0.02589227,3.29053556
-2.38619310,5.04220609,0.00561284,0.32213205,0.02557403,3.16177280,2.01693743,0.02314833,3.26432166
-2.38019010,4.91623580,0.00495492,0.31554535,0.02346810,3.19821076,1.88853103,0.02072724,3.25441940
-2.37418709,4.82147376,0.00435454,0.31041836,0.02166626,3.23765615,1.77988855,0.01863295,3.25945545
-2.36818409,4.75625980,0.00381295,0.30665554,0.02019052,3.27812729,1.69095034,0.01686436,3.27769614
-2.36218109,4.71834631,0.00333018,0.30413519,0.01905781,3.31755322,1.62129676,0.01541597,3.30712018
-2.35617809,4.70501212,0.00290516,0.30271664,0.01828014,3.35385253,1.57019321,0.01427874,3.34549434
-2.35017509,4.71317800,0.00253594,0.30224712,0.01786477,3.38500942,1.53663700,0.01344073,3.39044941
-2.34417209,4.73951992,0.00221988,0.30256834,0.01781434,3.40914453,1.51940425,0.01288789,3.43955419
-2.33816908,4.78057668,0.00195386,0.30352233,0.01812694,3.42457763,1.51709537,0.01260471,3.49038540
-2.33216608,4.83284931,0.00173445,0.30495644,0.01879626,3.42988068,1.52817801,0.01257484,3.54059226
-2.32616308,4.89289076,0.00155808,0.30672741,0.01981156,3.42391937,1.55102689,0.01278170,3.58795444
-2.32016008,4.95738459,0.00142124,0.30870441,0.02115769,3.40588275,1.58396022,0.01320899,3.63043270
-2.31415708,5.02321272,0.00132058,0.31077119,0.02281512,3.37530034,1.62527267,0.01384119,3.66621196
-2.30815408,5.08751204,0.00125307,0.31282723,0.02475995,3.33204703,1.67326512,0.01466399,3.69373643
-2.30215108,5.14772083,0.00121609,0.31478826,0.02696397,3.27633666,1.72627167,0.01566471,3.71173708
-2.29614807,5.20161544,0.00120752,0.31658606,0.02939484,3.20870513,1.78268421,0.01683273,3.71925153
-2.29014507,5.24733829,0.00122582,0.31816784,0.03201638,3.12998461,1.84097505,0.01815983,3.71563657
-2.28414207,5.28341795,0.00127005,0.31949543,0.03478893,3.04127042,1.89971785,0.01964055,3.70057373
-2.27813907,5.30878187,0.00133994,0.32054416,0.03766995,2.94388225,1.95760706,0.02127251,3.67406813
-2.27213607,5.32276233,0.00143585,0.32130195,0.04061471,2.83932157,2.01347585,0.02305671,3.63644076
-2.26613307,5.32509574,0.00155883,0.32176828,0.04357719,2.72922676,2.06631226,0.02499771,3.58831464
-2.26013007,5.31591525,0.00171052,0.32195345,0.04651105,2.61532759,2.11527325,0.02710378,3.53059487
-2.25412706,5.29573657,0.00189316,0.32187792,0.04937080,2.49940041,2.15969604,0.02938694,3.46444310
-2.24812406,5.26543652,0.00210950,0.32157178,0.05211290,2.38322508,2.19910603,0.03186282,3.39124637
-2.24212106,5.22622403,0.00236270,0.32107427,0.05469703,2.26854467,2.23322079,0.03455045,3.31258102
-2.23611806,5.17960326,0.00265622,0.32043330,0.05708717,2.15702851,2.26194916,0.03747174,3.23017197
-2.23011506,5.12732877,0.00299372,0.31970483,0.05925269,2.05023904,2.28538517,0.04065090,3.14584806
-2.22411206,5.07135285,0.00337884,0.31895199,0.06116919,1.94960284,2.30379612,0.04411353,3.06149423
-2.21810905,5.01376557,0.00381510,0.31824398,0.06281918,1.85638576,2.31760497,0.04788563,2.97900148
-2.21210605,4.95672854,0.00430567,0.31765450,0.06419251,1.77167246,2.32736690,0.05199229,2.90021582
-2.20610305,4.90240385,0.00485318,0.31725980,0.06528643,1.69634995,2.33374071,0.05645632,2.82688738
-2.20010005,4.85288004,0.00545951,0.31713641,0.06610546,1.63109551,2.33745590,0.06129671,2.76062116
-2.19409705,4.81009753,0.00612563,0.31735845,0.06666088,1.57636849,2.33927642,0.06652703,2.70283090
-2.18809405,4.77577612,0.00685135,0.31799472,0.06696993,1.53240635,2.33996276,0.07215379,2.65469762
-2.18209105,4.75134751,0.00763519,0.31910576,0.06705483,1.49922466,2.34023382,0.07817497,2.61713423
-2.17608804,4.73789590,0.00847424,0.32074088,0.06694155,1.47662122,2.34073056,0.08457855,2.59075764
-2.17008504,4.73610946,0.00936402,0.32293552,0.06665849,1.46418439,2.34198308,0.09134145,2.57586964
-2.16408204,4.74624527,0.01029842,0.32570903,0.06623504,1.46130553,2.34438296,0.09842857,2.57244733
-2.15807904,4.76811006,0.01126971,0.32906303,0.06570025,1.46719554,2.34816233,0.10579243,2.58014385
-2.15207604,4.80105799,0.01226856,0.33298056,0.06508149,1.48090555,2.35338096,0.11337305,2.59829957
-2.14607304,4.84400648,0.01328416,0.33742608,0.06440337,1.50135125,2.35992208,0.12109844,2.62596364
-2.14007004,4.89546971,0.01430434,0.34234628,0.06368674,1.52734067,2.36749737,0.12888553,2.66192520
-2.13406703,4.95360900,0.01531583,0.34767193,0.06294811,1.55760485,2.37566089,0.13664159,2.70475324
-2.12806403,5.01629785,0.01630454,0.35332033,0.06219919,1.59083048,2.38383129,0.14426613,2.75284363
-2.12206103,5.08119916,0.01725584,0.35919852,0.06144686,1.62569389,2.39132112,0.15165324,2.80447155
-2.11605803,5.14585095,0.01815494,0.36520696,0.06069329,1.66089516,2.39737174,0.15869417,2.85784711
-2.11005503,5.20775671,0.01898730,0.37124332,0.05993640,1.69519132,2.40119175,0.16528028,2.91117210
-2.10405203,5.26447611,0.01973898,0.37720639,0.05917054,1.72742756,2.40199710,0.17130602,2.96269528
-2.09804902,5.31371186,0.02039706,0.38299955,0.05838723,1.75656510,2.39905039,0.17667195,3.01076417
-2.09204602,5.35338855,0.02095000,0.38853387,0.05757614,1.78170511,2.39169761,0.18128768,3.05387109
-2.08604302,5.38172002,0.02138801,0.39373037,0.05672597,1.80210733,2.37940008,0.18507448,3.09069180
-2.08004002,5.39726229,0.02170330,0.39852147,0.05582542,1.81720316,2.36176027,0.18796763,3.12011528
-2.07403702,5.39895014,0.02189033,0.40285154,0.05486403,1.82660260,2.33854024,0.18991831,3.14126379
-2.06803402,5.38611619,0.02194600,0.40667644,0.05383290,1.83009505,2.30967201,0.19089485,3.15350281
-2.06203102,5.35849254,0.02186969,0.40996228,0.05272527,1.82764422,2.27525969,0.19088360,3.15644114
-2.05602801,5.31619602,0.02166331,0.41268340,0.05153691,1.81937751,2.23557373,0.18988901,3.14992176
-2.05002501,5.25969870,0.02133118,0.41481986,0.05026632,1.80557079,2.19103810,0.18793326,3.13400466
-2.04402201,5.18978665,0.02087996,0.41635473,0.04891478,1.78662951,2.14221136,0.18505522,3.10894326
-2.03801901,5.10750977,0.02031836,0.41727127,0.04748617,1.76306715,2.08976337,0.18130900,3.07515612
-2.03201601,5.01412638,0.01965694,0.41755054,0.04598671,1.73548232,2.03444899,0.17676200,3.03319605
-2.02601301,4.91104608,0.01890770,0.41716942,0.04442460,1.70453566,1.97708050,0.17149266,2.98371848
-2.02001001,4.79977412,0.01808386,0.41609949,0.04280950,1.67092756,1.91850045,0.16558802,2.92745106
-2.01400700,4.68186041,0.01719935,0.41430669,0.04115207,1.63537777,1.85955612,0.15914108,2.86516595
-2.00800400,4.55885527,0.01626857,0.41175208,0.03946352,1.59860758,1.80107704,0.15224828,2.79765625
-2.00200100,4.43227391,0.01530595,0.40839344,0.03775508,1.56132514,1.74385625,0.14500695,2.72571728
-1.99599800,4.30357025,0.01432564,0.40418783,0.03603765,1.52421422,1.68863588,0.13751305,2.65013318
-1.98999500,4.17412038,0.01334125,0.39909485,0.03432150,1.48792645,1.63609731,0.12985908,2.57166894
-1.98399200,4.04521505,0.01236553,0.39308039,0.03261601,1.45307690,1.58685582,0.12213235,2.49106713
-1.97798899,3.91806006,0.01141026,0.38612056,0.03092954,1.42024270,1.54145929,0.11441363,2.40904889
-1.97198599,3.79378290,0.01048602,0.37820565,0.02926939,1.38996426,1.50039057,0.10677604,2.32631789
-1.96598299,3.67344389,0.00960218,0.36934359,0.02764181,1.36274850,1.46407270,0.09928446,2.24356623
-1.95997999,3.55804975,0.00876682,0.35956285,0.02605210,1.33907368,1.43287641,0.09199511,2.16148094
-1.95397699,3.44856785,0.00798680,0.34891442,0.02450471,1.31939526,1.40712919,0.08495554,2.08074992
-1.94797399,3.34593946,0.00726780,0.33747271,0.02300342,1.30415225,1.38712531,0.07820484,2.00206643
-1.94197099,3.25109075,0.00661443,0.32533524,0.02155149,1.29377387,1.37313618,0.07177409,1.92613108
-1.93596798,3.16494060,0.00603041,0.31262124,0.02015179,1.28868606,1.36542083,0.06568691,1.85365110
-1.92996498,3.08840488,0.00551870,0.29946894,0.01880695,1.28931766,1.36423605,0.05996017,1.78533642
-1.92396198,3.02239705,0.00508169,0.28603193,0.01751947,1.29610609,1.36984603,0.05460475,1.72189293
-1.91795898,2.96782535,0.00472140,0.27247464,0.01629175,1.30950240,1.38253127,0.04962636,1.66401299
-1.91195598,2.92558724,0.00443962,0.25896723,0.01512615,1.32997533,1.40259660,0.04502625,1.61236406
-1.90595298,2.89656153,0.00423808,0.24568017,0.01402499,1.35801432,1.43037807,0.04080200,1.56757597
-1.89994997,2.88159898,0.00411858,0.23277876,0.01299049,1.39413100,1.46624836,0.03694820,1.53022772
-1.89394697,2.88151188,0.00408309,0.22041792,0.01202474,1.43885867,1.51062026,0.03345701,1.50083470
-1.88794397,2.89706297,0.00413379,0.20873752,0.01112962,1.49274941,1.56394774,0.03031877,1.47983685
-1.88194097,2.92895384,0.00427308,0.19785842,0.01030670,1.55636798,1.62672389,0.02752238,1.46758850
-1.87593797,2.97781272,0.00450353,0.18787943,0.00955720,1.63028210,1.69947514,0.02505571,1.46435031
-1.86993497,3.04418120,0.00482779,0.17887527,0.00888187,1.71504839,1.78275101,0.02290588,1.47028334
-1.86393197,3.12849964,0.00524845,0.17089568,0.00828092,1.81119360,1.87710886,0.02105947,1.48544545
-1.85792896,3.23109047,0.00576781,0.16396544,0.00775399,1.91919083,1.98309320,0.01950267,1.50978973
-1.85192596,3.35213902,0.00638768,0.15808553,0.00730010,2.03943086,2.10120951,0.01822136,1.54316463
-1.84592296,3.49167154,0.00710908,0.15323503,0.00691757,2.17218901,2.23189266,0.01720110,1.58531543
-1.83991996,3.64953038,0.00793195,0.14937375,0.00660405,2.31758836,2.37547068,0.01642716,1.63588661
-1.83391696,3.82534663,0.00885486,0.14644534,0.00635653,2.47556056,2.53212485,0.01588440,1.69442455
-1.82791396,4.01851114,0.00987467,0.14438074,0.00617128,2.64580611,2.70184772,0.01555720,1.76038045
-1.82191096,4.22814506,0.01098631,0.14310168,0.00604395,2.82775606,2.88440084,0.01542932,1.83311304
-1.81590795,4.45307166,0.01218249,0.14252408,0.00596956,3.02053758,3.07927458,0.01548379,1.91189115
-1.80990495,4.69179145,0.01345358,0.14256123,0.00594255,3.22294595,3.28565242,0.01570277,1.99589617
-1.80390195,4.94246298,0.01478746,0.14312652,0.00595688,3.43342552,3.50238226,0.01606749,2.08422474
-1.79789895,5.20289152,0.01616954,0.14413569,0.00600605,3.65006198,3.72795723,0.01655816,2.17589201
-1.79189595,5.47052802,0.01758287,0.14550855,0.00608325,3.87058796,3.96050810,0.01715395,2.26983596
-1.78589295,5.74248020,0.01900830,0.14717008,0.00618138,4.09240346,4.19780912,0.01783308,2.36492340
-1.77988994,6.01553726,0.02042483,0.14905098,0.00629326,4.31261183,4.43729839,0.01857291,2.45995801
-1.77388694,6.28620903,0.02181000,0.15108777,0.00641168,4.52807132,4.67611318,0.01935014,2.55369101
-1.76788394,6.55077948,0.02314041,0.15322239,0.00652957,4.73546125,4.91114002,0.02014111,2.64483460
-1.76188094,6.80537396,0.02439235,0.15540156,0.00664013,4.93136095,5.13907817,0.02092211,2.73207845
-1.75587794,7.04603835,0.02554240,0.15757579,0.00673697,5.11233900,5.35651475,0.02166980,2.81410900
-1.74987494,7.26882771,0.02656815,0.15969848,0.00681426,5.27504912,5.56000881,0.02236169,2.88963131
-1.74387194,7.46990131,0.02744887,0.16172485,0.00686685,5.41632911,5.74618114,0.02297657,2.95739294
-1.73786893,7.64562044,0.02816620,0.16361111,0.00689038,5.53329825,5.91180623,0.02349507,3.01620915
-1.73186593,7.79264488,0.02870473,0.16531373,0.00688138,5.62344909,6.05390258,0.02390010,3.06498843
-1.72586293,7.90802424,0.02905255,0.16678905,0.00683736,5.68472919,6.16981761,0.02417728,3.10275759
-1.71985993,7.98928015,0.02920165,0.16799316,0.00675681,5.71560923,6.25730362,0.02431536,3.12868523
-1.71385693,8.03447587,0.02914819,0.16888205,0.00663926,5.71513418,6.31458172,0.02430646,3.14210274
-1.70785393,8.04227054,0.02889265,0.16941217,0.00648524,5.68295529,6.34039124,0.02414630,3.14252182
-1.70185093,8.01195583,0.02843982,0.16954120,0.00629623,5.61934162,6.33402275,0.02383428,3.12964795
-1.69584792,7.94347384,0.02779862,0.16922905,0.00607458,5.52517065,6.29533392,0.02337339,3.10338909
-1.68984492,7.83741581,0.02698179,0.16843914,0.00582341,5.40189882,6.22474783,0.02277011,3.06385936
-1.68384192,7.69500215,0.02600545,0.16713961,0.00554648,5.25151367,6.12323459,0.02203410,3.01137755
-1.67783892,7.51804510,0.02488857,0.16530473,0.00524805,5.07647000,5.99227740,0.02117784,2.94646052
-1.67183592,7.30889610,0.02365233,0.16291609,0.00493271,4.87961345,5.83382520,0.02021615,2.86981190
-1.66583292,7.07038029,0.02231942,0.15996379,0.00460525,4.66409499,5.65023419,0.01916567,2.78230641
-1.65982991,6.80572115,0.02091339,0.15644730,0.00427048,4.43328026,5.44420089,0.01804432,2.68497056
-1.65382691,6.51845836,0.01945790,0.15237611,0.00393313,4.19065776,5.21868971,0.01687068,2.57896034
-1.64782391,6.21236205,0.01797610,0.14777007,0.00359767,3.93974936,4.97685771,0.01566345,2.46553674
-1.64182091,5.89134634,0.01649002,0.14265933,0.00326823,3.68402671,4.72197922,0.01444090,2.34603987
-1.63581791,5.55938500,0.01502005,0.13708401,0.00294848,3.42683597,4.45737289,0.01322037,2.22186246
-1.62981491,5.22043165,0.01358453,0.13109340,0.00264162,3.17133322,4.18633292,0.01201788,2.09442346
-1.62381191,4.87834628,0.01219943,0.12474498,0.00235028,2.92043179,3.91206651,0.01084776,1.96514245
-1.61780890,4.53682980,0.01087816,0.11810300,0.00207654,2.67676227,3.63763840,0.00972242,1.83541540
-1.61180590,4.19936751,0.00963143,0.11123700,0.00182190,2.44264525,3.36592371,0.00865219,1.70659227
-1.60580290,3.86918224,0.00846730,0.10422001,0.00158733,2.22007607,3.09956918,0.00764523,1.57995691
-1.59979990,3.54919717,0.00739123,0.09712676,0.00137330,2.01072075,2.84096324,0.00670756,1.45670941
-1.59379690,3.24200848,0.00640628,0.09003184,0.00117982,1.81592142,2.59221445,0.00584312,1.33795126
-1.58779390,2.94986713,0.00551329,0.08300789,0.00100650,1.63670977,2.35513811,0.00505392,1.22467328
-1.58179090,2.67466931,0.00471120,0.07612395,0.00085262,1.47382651,2.13125018,0.00434023,1.11774644
-1.57578789,2.41795470,0.00399731,0.06944396,0.00071721,1.32774510,1.92176800,0.00370081,1.01791542
-1.56978489,2.18091152,0.00336757,0.06302547,0.00059906,1.19869801,1.72761678,0.00313312,0.92579483
-1.56378189,1.96438751,0.00281696,0.05691867,0.00049687,1.08670382,1.54944101,0.00263362,0.84186794
-1.55777889,1.76890571,0.00233969,0.05116565,0.00040921,0.99159386,1.38762003,0.00219798,0.76648756
-1.55177589,1.59468403,0.00192951,0.04579995,0.00033465,0.91303728,1.24228656,0.00182132,0.69987886
-1.54577289,1.44165769,0.00157997,0.04084642,0.00027175,0.85056366,1.11334766,0.00149845,0.64214392
-1.53976988,1.30950352,0.00128458,0.03632128,0.00021912,0.80358273,1.00050710,0.00122402,0.59326755
-1.53376688,1.19766541,0.00103702,0.03223253,0.00017545,0.77140080,0.90328860,0.00099271,0.55312415
-1.52776388,1.10538005,0.00083123,0.02858041,0.00013949,0.75323403,0.82105912,0.00079937,0.52148535
-1.52176088,1.03170254,0.00066155,0.02535814,0.00011012,0.74821862,0.75305177,0.00063910,0.49802816
-1.51575788,0.97553124,0.00052278,0.02255272,0.00008632,0.75541846,0.69838802,0.00050732,0.48234345
-1.50975488,0.93563161,0.00041019,0.02014582,0.00006719,0.77383060,0.65609862,0.00039984,0.47394447
-1.50375188,0.91065886,0.00031956,0.01811464,0.00005193,0.80238941,0.62514331,0.00031289,0.47227558
-1.49774887,0.89917931,0.00024719,0.01643293,0.00003986,0.83996985,0.60442896,0.00024312,0.47672082
-1.49174587,0.89969057,0.00018986,0.01507177,0.00003038,0.88539085,0.59282635,0.00018758,0.48661261
-1.48574287,0.91064054,0.00014478,0.01400046,0.00002300,0.93741926,0.58918545,0.00014373,0.50124042
-1.47973987,0.93044560,0.00010963,0.01318729,0.00001730,0.99477517,0.59234953,0.00010940,0.51985956
-1.47373687,0.95750822,0.00008242,0.01260017,0.00001294,1.05613901,0.60116802,0.00008275,0.54170030
-1.46773387,0.99023413,0.00006153,0.01220728,0.00000963,1.12016096,0.61450865,0.00006226,0.56597717
-1.46173087,1.02704940,0.00004560,0.01197758,0.00000715,1.18547284,0.63126874,0.00004666,0.59189868
-1.45572786,1.06641766,0.00003356,0.01188122,0.00000533,1.25070264,0.65038604,0.00003493,0.61867760
-1.44972486,1.10685742,0.00002453,0.01188994,0.00000402,1.31449159,0.67084913,0.00002626,0.64554147
-1.44372186,1.14695962,0.00001780,0.01197739,0.00000312,1.37551355,0.69170760,0.00002000,0.67174368
-1.43771886,1.18540529,0.00001283,0.01211933,0.00000256,1.43249626,0.71208189,0.00001567,0.69657469
