energy_ev,total_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-4.78739370,8.79103100,0.76130754,0.00198898,5.31418796,0.00000000,3.97352914,4.48359264
-4.78139070,8.58612135,0.71029233,0.00193071,5.25309330,0.00000000,3.87062349,4.39206178
-4.77538769,8.36684593,0.66112396,0.00186947,5.18023961,0.00000000,3.76115572,4.29165330
-4.76938469,8.13689232,0.61419424,0.00180662,5.09764301,0.00000000,3.64678477,4.18426310
-4.76338169,7.90033933,0.56987839,0.00174362,5.00763725,0.00000000,3.52934452,4.07200024
-4.75737869,7.66158703,0.52853000,0.00168201,4.91283341,0.00000000,3.41080850,3.95715015
-4.75137569,7.42527238,0.49047634,0.00162337,4.81606782,0.00000000,3.29324873,3.84213047
-4.74537269,7.19617204,0.45601389,0.00156929,4.72033886,0.00000000,3.17879007,3.72944030
-4.73936968,6.97909462,0.42540436,0.00152132,4.62873395,0.00000000,3.06956102,3.62160375
-4.73336668,6.77876507,0.39887126,0.00148093,4.54434865,0.00000000,2.96764250,3.52110935
-4.72736368,6.59970458,0.37659707,0.00144949,4.47020007,0.00000000,2.87501611,3.43034694
-4.72136068,6.44610971,0.35872098,0.00142821,4.40913750,0.00000000,2.79351328,3.35154387
-4.71535768,6.32173483,0.34533728,0.00141814,4.36375341,0.00000000,2.72476712,3.28670290
-4.70935468,6.22978235,0.33649443,0.00142011,4.33629822,0.00000000,2.67016834,3.23754377
-4.70335168,6.17280462,0.33219466,0.00143471,4.32860233,0.00000000,2.63082692,3.20545103
-4.69734867,6.15262207,0.33239419,0.00146228,4.34200885,0.00000000,2.60754087,3.19143008
-4.69134567,6.17026087,0.33700402,0.00150293,4.37732032,0.00000000,2.60077328,3.19607368
-4.68534267,6.22591340,0.34589125,0.00155647,4.43476195,0.00000000,2.61063859,3.21954040
-4.67933967,6.31892379,0.35888099,0.00162244,4.51396374,0.00000000,2.63689892,3.26154648
-4.67333667,6.44779973,0.37575870,0.00170017,4.61396276,0.00000000,2.67897043,3.32137172
-4.66733367,6.61025086,0.39627314,0.00178869,4.73322611,0.00000000,2.73594002,3.39787963
-4.66133067,6.80325272,0.42013972,0.00188687,4.86969411,0.00000000,2.80659153,3.48955142
-4.65532766,7.02313409,0.44704439,0.00199335,5.02084243,0.00000000,2.88944070,3.59453256
-4.64932466,7.26568451,0.47664778,0.00210663,5.18376067,0.00000000,2.98277756,3.71069036
-4.64332166,7.52627768,0.50858982,0.00222509,5.35524423,0.00000000,3.08471464,3.83568012
-4.63731866,7.80000563,0.54249452,0.00234703,5.53189564,0.00000000,3.19323897,3.96701720
-4.63131566,8.08181812,0.57797483,0.00247070,5.71023093,0.00000000,3.30626601,4.10215194
-4.62531266,8.36666148,0.61463763,0.00259436,5.88678635,0.00000000,3.42169318,4.23854423
-4.61930965,8.64961094,0.65208855,0.00271629,6.05822075,0.00000000,3.53745103,4.37373457
-4.61330665,8.92599133,0.68993655,0.00283485,6.22140932,0.00000000,3.65155006,4.50540861
-4.60730365,9.19148143,0.72779831,0.00294851,6.37352471,0.00000000,3.76212166,4.63145267
-4.60130065,9.44219838,0.76530208,0.00305585,6.51210229,0.00000000,3.86745168,4.74999818
-4.59529765,9.67475967,0.80209123,0.00315559,6.63508758,0.00000000,3.96600605,4.85945360
-4.58929465,9.88632176,0.83782727,0.00324664,6.74086432,0.00000000,4.05644786,4.95852318
-4.58329165,10.07459540,0.87219245,0.00332807,6.82826330,0.00000000,4.13764604,5.04621269
-4.57728864,10.23783925,0.90489205,0.00339912,6.89655286,0.00000000,4.20867631,5.12182287
-4.57128564,10.37483456,0.93565621,0.00345922,6.94541284,0.00000000,4.26881513,5.18493197
-4.56528264,10.48484436,0.96424163,0.00350797,6.97489490,0.00000000,4.31752807,5.23536962
-4.55927964,10.56756135,0.99043307,0.00354514,6.98537249,0.00000000,4.35445396,5.27318402
-4.55327664,10.62304917,1.01404475,0.00357066,6.97748402,0.00000000,4.37938635,5.29860532
-4.54727364,10.65168124,1.03492170,0.00358461,6.95207334,0.00000000,4.39225395,5.31200755
-4.54127064,10.65408148,1.05294108,0.00358721,6.91013087,0.00000000,4.39310133,5.31387155
-4.53526763,10.63107035,1.06801347,0.00357882,6.85273878,0.00000000,4.38207107,5.30475104
-4.52926463,10.58361872,1.08008398,0.00355990,6.78102298,0.00000000,4.35938839,5.28524336
-4.52326163,10.51281143,1.08913317,0.00353103,6.69611370,0.00000000,4.32534878,5.25596607
-4.51725863,10.41982105,1.09517760,0.00349288,6.59911602,0.00000000,4.28030883,5.21753987
-4.51125563,10.30589150,1.09826986,0.00344621,6.49109051,0.00000000,4.22468027,5.17057787
-4.50525263,10.17233038,1.09849790,0.00339188,6.37304373,0.00000000,4.15892677,5.11568067
-4.49924962,10.02050796,1.09598357,0.00333078,6.24592742,0.00000000,4.08356289,5.05343626
-4.49324662,9.85186056,1.09088021,0.00326389,6.11064475,0.00000000,3.99915447,4.98442350
-4.48724362,9.66789562,1.08336921,0.00319223,5.96806164,0.00000000,3.90631954,4.90921785
-4.48124062,9.47019583,1.07365558,0.00311684,5.81902109,0.00000000,3.80572896,4.82839768
-4.47523762,9.26042018,1.06196258,0.00303880,5.66435820,0.00000000,3.69810594,4.74255012
-4.46923462,9.04029987,1.04852553,0.00295917,5.50491409,0.00000000,3.58422391,4.65227502
-4.46323162,8.81162805,1.03358506,0.00287901,5.34154688,0.00000000,3.46490229,4.55818638
-4.45722861,8.57624282,1.01738006,0.00279933,5.17513866,0.00000000,3.34099992,4.46091077
-4.45122561,8.33600375,1.00014060,0.00272111,5.00659765,0.00000000,3.21340619,4.36108250
-4.44522261,8.09276299,0.98208137,0.00264522,4.83685522,0.00000000,3.08303019,4.25933607
-4.43921961,7.84833237,0.96339580,0.00257248,4.66685823,0.00000000,2.95078821,4.15629630
-4.43321661,7.60444877,0.94425134,0.00250355,4.49755724,0.00000000,2.81759030,4.05256717
-4.42721361,7.36273996,0.92478617,0.00243901,4.32989174,0.00000000,2.68432654,3.94872026
-4.42121061,7.12469344,0.90510763,0.00237928,4.16477368,0.00000000,2.55185379,3.84528412
-4.41520760,6.89163060,0.88529236,0.00232464,4.00307075,0.00000000,2.42098355,3.74273550
-4.40920460,6.66468837,0.86538850,0.00227523,3.84559087,0.00000000,2.29247176,3.64149342
-4.40320160,6.44480980,0.84541947,0.00223104,3.69306926,0.00000000,2.16701087,3.54191701
-4.39719860,6.23274473,0.82538954,0.00219192,3.54615909,0.00000000,2.04522466,3.44430739
-4.39119560,6.02906083,0.80529066,0.00215763,3.40542671,0.00000000,1.92766599,3.34891387
-4.38519260,5.83416457,0.78511021,0.00212778,3.27135169,0.00000000,1.81481736,3.25594430
-4.37918959,5.64833106,0.76483930,0.00210193,3.14433192,0.00000000,1.70709418,3.16557893
-4.37318659,5.47174095,0.74448101,0.00207958,3.02469314,0.00000000,1.60485036,3.07798705
-4.36718359,5.30452197,0.72405815,0.00206021,2.91270244,0.00000000,1.50838553,2.99334512
-4.36118059,5.14679241,0.70361993,0.00204328,2.80858423,0.00000000,1.41795349,2.91185517
-4.35517759,4.99870328,0.68324723,0.00202831,2.71253772,0.00000000,1.33377097,2.83376194
-4.34917459,4.86047626,0.66305590,0.00201488,2.62475392,0.00000000,1.25602610,2.75936729
-4.34317159,4.73243413,0.64319802,0.00200263,2.54543096,0.00000000,1.18488585,2.68904034
-4.33716858,4.61502123,0.62386069,0.00199133,2.47478579,0.00000000,1.12050188,2.62322220
-4.33116558,4.50881159,0.60526249,0.00198085,2.41306111,0.00000000,1.06301423,2.56242424
-4.32516258,4.41450323,0.58764769,0.00197119,2.36052633,0.00000000,1.01255265,2.50721919
-4.31915958,4.33289815,0.57127823,0.00196246,2.31747187,0.00000000,0.96923527,2.45822490
-4.31315658,4.26486792,0.55642407,0.00195488,2.28419644,0.00000000,0.93316478,2.41608096
-4.30715358,4.21130630,0.54335206,0.00194877,2.26098769,0.00000000,0.90442227,2.38141889
