energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
0.24312156,0.99746357,0.01943705,0.11168709,0.25392171,0.10225549,0.21901528,0.54477177,0.14496047,0.00000000
0.24912456,0.93218205,0.01794255,0.10631959,0.23599376,0.09657635,0.20830553,0.50487223,0.13928215,0.00000000
0.25512756,0.87142215,0.01654816,0.10153281,0.21894548,0.09123923,0.19787008,0.46771527,0.13390403,0.00000000
0.26113057,0.81516430,0.01524734,0.09732980,0.20281503,0.08624975,0.18774488,0.43327067,0.12883546,0.00000000
0.26713357,0.76338202,0.01403358,0.09371661,0.18762938,0.08161541,0.17797111,0.40149417,0.12409507,0.00000000
0.27313657,0.71604735,0.01290067,0.09070215,0.17340614,0.07734535,0.16859488,0.37233276,0.11970965,0.00000000
0.27913957,0.67313371,0.01184295,0.08829759,0.16015516,0.07345000,0.15966646,0.34572869,0.11571249,0.00000000
0.28514257,0.63461611,0.01085545,0.08651527,0.14787982,0.06994039,0.15123906,0.32162209,0.11214129,0.00000000
0.29114557,0.60046894,0.00993397,0.08536730,0.13657793,0.06682734,0.14336731,0.29995228,0.10903574,0.00000000
0.29714857,0.57066194,0.00907510,0.08486392,0.12624227,0.06412043,0.13610542,0.28065793,0.10643484,0.00000000
0.30315158,0.54515467,0.00827620,0.08501170,0.11686083,0.06182703,0.12950533,0.26367620,0.10437422,0.00000000
0.30915458,0.52389040,0.00753529,0.08581182,0.10841678,0.05995119,0.12361487,0.24894138,0.10288358,0.00000000
0.31515758,0.50679002,0.00685099,0.08725852,0.10088832,0.05849272,0.11847612,0.23638308,0.10198437,0.00000000
0.32116058,0.49374666,0.00622242,0.08933787,0.09424840,0.05744635,0.11412416,0.22592452,0.10168786,0.00000000
0.32716358,0.48462189,0.00564912,0.09202699,0.08846465,0.05680117,0.11058627,0.21748120,0.10199383,0.00000000
0.33316658,0.47924396,0.00513095,0.09529385,0.08349931,0.05654034,0.10788171,0.21096017,0.10288982,0.00000000
0.33916958,0.47740847,0.00466810,0.09909770,0.07930948,0.05664114,0.10602213,0.20626022,0.10435115,0.00000000
0.34517259,0.47888196,0.00426105,0.10339018,0.07584770,0.05707537,0.10501264,0.20327310,0.10634167,0.00000000
0.35117559,0.48340831,0.00391067,0.10811708,0.07306285,0.05781009,0.10485354,0.20188582,0.10881526,0.00000000
0.35717859,0.49071796,0.00361828,0.11322074,0.07090142,0.05880876,0.10554254,0.20198413,0.11171800,0.00000000
0.36318159,0.50053953,0.00338578,0.11864303,0.06930910,0.06003267,0.10707750,0.20345685,0.11499093,0.00000000
0.36918459,0.51261344,0.00321586,0.12432861,0.06823273,0.06144255,0.10945936,0.20620111,0.11857326,0.00000000
0.37518759,0.52670673,0.00311219,0.13022853,0.06762244,0.06300045,0.11269523,0.21012802,0.12240590,0.00000000
0.38119060,0.54262829,0.00307967,0.13630377,0.06743388,0.06467165,0.11680131,0.21516854,0.12643504,0.00000000
0.38719360,0.56024365,0.00312466,0.14252860,0.06763056,0.06642648,0.12180549,0.22127917,0.13061563,0.00000000
0.39319660,0.57948819,0.00325525,0.14889349,0.06818604,0.06824215,0.12774926,0.22844697,0.13491454,0.00000000
0.39919960,0.60037799,0.00348148,0.15540734,0.06908590,0.07010419,0.13468895,0.23669368,0.13931319,0.00000000
0.40520260,0.62301726,0.00381553,0.16209883,0.07032937,0.07200760,0.14269584,0.24607834,0.14380943,0.00000000
0.41120560,0.64760158,0.00427190,0.16901666,0.07193050,0.07395766,0.15185515,0.25669822,0.14841855,0.00000000
0.41720860,0.67441636,0.00486743,0.17622866,0.07391874,0.07597005,0.16226378,0.26868777,0.15317323,0.00000000
0.42321161,0.70383000,0.00562131,0.18381954,0.07633886,0.07807061,0.17402674,0.28221536,0.15812252,0.00000000
0.42921461,0.73628168,0.00655495,0.19188742,0.07925017,0.08029441,0.18725231,0.29747771,0.16332959,0.00000000
0.43521761,0.77226371,0.00769170,0.20053907,0.08272493,0.08268432,0.20204605,0.31469213,0.16886854,0.00000000
0.44122061,0.81229899,0.00905646,0.20988412,0.08684605,0.08528899,0.21850388,0.33408659,0.17482019,0.00000000
0.44722361,0.85691412,0.01067508,0.22002836,0.09170395,0.08816045,0.23670441,0.35588800,0.18126716,0.00000000
0.45322661,0.90660919,0.01257370,0.23106651,0.09739287,0.09135123,0.25670090,0.38030902,0.18828832,0.00000000
0.45922961,0.96182534,0.01477780,0.24307465,0.10400639,0.09491135,0.27851334,0.40753389,0.19595300,0.00000000
0.46523262,1.02291159,0.01731119,0.25610292,0.11163269,0.09888503,0.30212080,0.43770394,0.20431517,0.00000000
0.47123562,1.09009245,0.02019485,0.27016866,0.12034929,0.10330760,0.32745479,0.47090333,0.21340790,0.00000000
0.47723862,1.16343785,0.02344569,0.28525055,0.13021784,0.10820243,0.35439386,0.50714580,0.22323846,0.00000000
0.48324162,1.24283713,0.02707516,0.30128409,0.14127885,0.11357827,0.38275991,0.54636306,0.23378434,0.00000000
0.48924462,1.32797856,0.03108797,0.31815877,0.15354681,0.11942703,0.41231654,0.58839558,0.24499036,0.00000000
0.49524762,1.41833574,0.03548082,0.33571720,0.16700578,0.12572219,0.44276971,0.63298633,0.25676726,0.00000000
0.50125063,1.51316218,0.04024118,0.35375638,0.18160580,0.13241786,0.47377093,0.67977808,0.26899173,0.00000000
0.50725363,1.61149471,0.04534636,0.37203126,0.19726029,0.13944871,0.50492286,0.72831455,0.28150807,0.00000000
0.51325663,1.71216632,0.05076277,0.39026051,0.21384455,0.14673062,0.53578751,0.77804584,0.29413153,0.00000000
0.51925963,1.81382842,0.05644553,0.40813436,0.23119576,0.15416226,0.56589666,0.82833798,0.30665306,0.00000000
0.52526263,1.91498226,0.06233848,0.42532432,0.24911430,0.16162743,0.59476421,0.87848677,0.31884552,0.00000000
0.53126563,2.01401856,0.06837455,0.44149436,0.26736674,0.16899814,0.62190012,0.92773533,0.33047104,0.00000000
0.53726863,2.10926422,0.07447669,0.45631318,0.28569023,0.17613842,0.64682534,0.97529511,0.34128918,0.00000000
0.54327164,2.19903457,0.08055920,0.46946695,0.30379851,0.18290847,0.66908725,1.02036949,0.35106568,0.00000000
0.54927464,2.28168903,0.08652953,0.48067209,0.32138913,0.18916936,0.68827482,1.06217925,0.35958132,0.00000000
0.55527764,2.35568830,0.09229051,0.48968741,0.33815181,0.19478772,0.70403308,1.09998896,0.36664058,0.00000000
0.56128064,2.41965059,0.09774291,0.49632512,0.35377773,0.19964060,0.71607608,1.13313323,0.37207973,0.00000000
0.56728364,2.47240463,0.10278829,0.50046018,0.36796920,0.20361994,0.72419798,1.16104168,0.37577390,0.00000000
0.57328664,2.51303724,0.10733199,0.50203752,0.38044959,0.20663675,0.72828158,1.18326178,0.37764301,0.00000000
0.57928964,2.54093330,0.11128619,0.50107679,0.39097295,0.20862471,0.72830417,1.19947829,0.37765611,0.00000000
0.58529265,2.55580636,0.11457282,0.49767442,0.39933295,0.20954305,0.72434019,1.20952863,0.37583411,0.00000000
0.59129565,2.55771844,0.11712635,0.49200282,0.40537086,0.20937852,0.71656081,1.21341336,0.37225063,0.00000000
0.59729865,2.54708803,0.11889616,0.48430674,0.40898203,0.20814652,0.70523022,1.21130117,0.36703114,0.00000000
0.60330165,2.52468574,0.11984846,0.47489695,0.41012075,0.20589120,0.69069898,1.20352816,0.36035020,0.00000000
0.60930465,2.49161761,0.11996770,0.46414139,0.40880314,0.20268462,0.67339451,1.19059122,0.35242712,0.00000000
0.61530765,2.44929654,0.11925739,0.45245418,0.40510798,0.19862484,0.65380919,1.17313571,0.34352007,0.00000000
0.62131066,2.39940288,0.11774017,0.44028296,0.39917542,0.19383330,0.63248646,1.15193782,0.33391892,0.00000000
0.62731366,2.34383546,0.11545736,0.42809489,0.39120364,0.18845125,0.61000544,1.12788218,0.32393715,0.00000000
0.63331666,2.28465507,0.11246775,0.41636199,0.38144344,0.18263563,0.58696463,1.10193550,0.31390296,0.00000000
0.63931966,2.22402224,0.10884595,0.40554624,0.37019125,0.17655448,0.56396515,1.07511730,0.30415007,0.00000000
0.64532266,2.16413173,0.10468014,0.39608507,0.35778055,0.17038189,0.54159421,1.04846865,0.29500833,0.00000000
0.65132566,2.10714603,0.10006949,0.38837758,0.34457229,0.16429300,0.52040917,1.02302016,0.28679463,0.00000000
0.65732866,2.05513036,0.09512126,0.38277220,0.33094446,0.15845889,0.50092279,0.99976040,0.27980422,0.00000000
0.66333167,2.00999133,0.08994780,0.37955592,0.31728139,0.15304178,0.48359003,0.97960576,0.27430277,0.00000000
0.66933467,1.97342140,0.08466344,0.37894571,0.30396306,0.14819051,0.46879664,0.96337298,0.27051934,0.00000000
0.67533767,1.94685100,0.07938155,0.38108211,0.29135479,0.14403660,0.45685008,0.95175513,0.26864050,0.00000000
0.68134067,1.93140983,0.07421172,0.38602548,0.27979765,0.14069092,0.44797270,0.94530211,0.26880560,0.00000000
0.68734367,1.92789849,0.06925719,0.39375475,0.26959988,0.13824103,0.44229746,0.94440589,0.27110346,0.00000000
0.69334667,1.93677108,0.06461266,0.40416885,0.26102953,0.13674935,0.43986620,0.94929141,0.27557033,0.00000000
0.69934967,1.95812931,0.06036245,0.41709069,0.25430840,0.13625208,0.44063049,0.96001293,0.28218936,0.00000000
0.70535268,1.99172786,0.05657907,0.43227362,0.24960748,0.13675897,0.44445492,0.97645616,0.29089137,0.00000000
0.71135568,2.03699056,0.05332211,0.44941006,0.24704394,0.13825383,0.45112275,0.99834582,0.30155701,0.00000000
0.71735868,2.09303659,0.05063763,0.46814204,0.24667952,0.14069583,0.46034373,1.02525819,0.31402016,0.00000000
0.72336168,2.15871551,0.04855783,0.48807336,0.24852042,0.14402137,0.47176378,1.05663835,0.32807256,0.00000000
0.72936468,2.23264965,0.04710105,0.50878289,0.25251852,0.14814664,0.48497634,1.09182102,0.34346938,0.00000000
0.73536768,2.31328226,0.04627206,0.52983858,0.25857392,0.15297059,0.49953502,1.13005455,0.35993584,0.00000000
0.74137069,2.39892961,0.04606257,0.55081175,0.26653855,0.15837821,0.51496716,1.17052682,0.37717450,0.00000000
0.74737369,2.48783522,0.04645202,0.57129111,0.27622084,0.16424419,0.53078797,1.21239235,0.39487314,0.00000000
0.75337669,2.57822429,0.04740839,0.59089613,0.28739128,0.17043658,0.54651485,1.25479947,0.41271304,0.00000000
0.75937969,2.66835661,0.04888930,0.60928916,0.29978874,0.17682051,0.56168141,1.29691671,0.43037746,0.00000000
0.76538269,2.75657626,0.05084314,0.62618600,0.31312743,0.18326180,0.57585082,1.33795751,0.44756007,0.00000000
0.77138569,2.84135652,0.05321028,0.64136457,0.32710433,0.18963037,0.58862818,1.37720244,0.46397312,0.00000000
0.77738869,2.92133896,0.05592447,0.65467121,0.34140699,0.19580332,0.59967141,1.41401830,0.47935519,0.00000000
0.78339170,2.99536544,0.05891419,0.66602468,0.35572156,0.20166767,0.60870037,1.44787357,0.49347824,0.00000000
0.78939470,3.06250252,0.06210414,0.67541748,0.36974080,0.20712270,0.61550404,1.47834984,0.50615377,0.00000000
0.79539770,3.12205777,0.06541679,0.68291461,0.38317202,0.21208176,0.61994542,1.50514899,0.51723799,0.00000000
0.80140070,3.17358784,0.06877393,0.68864974,0.39574467,0.21647366,0.62196403,1.52809611,0.52663567,0.00000000
0.80740370,3.21689860,0.07209829,0.69281908,0.40721742,0.22024355,0.62157604,1.54713822,0.53430270,0.00000000
0.81340670,3.25203749,0.07531514,0.69567303,0.41738452,0.22335339,0.61887199,1.56233904,0.54024722,0.00000000
0.81940970,3.27927898,0.07835387,0.69750598,0.42608124,0.22578188,0.61401214,1.57387021,0.54452918,0.00000000
0.82541271,3.29910380,0.08114956,0.69864467,0.43318820,0.22752414,0.60721979,1.58199935,0.54725844,0.00000000
0.83141571,3.31217301,0.08364436,0.69943546,0.43863447,0.22859100,0.59877268,1.58707556,0.54859139,0.00000000
0.83741871,3.31929782,0.08578889,0.70023095,0.44239919,0.22900795,0.58899292,1.58951295,0.54872618,0.00000000
0.84342171,3.32140657,0.08754337,0.70137647,0.44451177,0.22881402,0.57823572,1.58977279,0.54789666,0.00000000
0.84942471,3.31950972,0.08887857,0.70319686,0.44505053,0.22806039,0.56687738,1.58834505,0.54636529,0.00000000
0.85542771,3.31466432,0.08977658,0.70598387,0.44413978,0.22680893,0.55530306,1.58572979,0.54441511,0.00000000
0.86143072,3.30793879,0.09023130,0.70998491,0.44194553,0.22513067,0.54389458,1.58241922,0.54234121,0.00000000
0.86743372,3.30037940,0.09024861,0.71539315,0.43866985,0.22310427,0.53301884,1.57888087,0.54044167,0.00000000
0.87343672,3.29297913,0.08984630,0.72233958,0.43454419,0.22081445,0.52301717,1.57554251,0.53900857,0.00000000
0.87943972,3.28664993,0.08905372,0.73088728,0.42982178,0.21835044,0.51419600,1.57277916,0.53831917,0.00000000
0.88544272,3.28219917,0.08791107,0.74102795,0.42476952,0.21580451,0.50681912,1.57090275,0.53862752,0.00000000
0.89144572,3.28031069,0.08646843,0.75268102,0.41965957,0.21327037,0.50110169,1.57015459,0.54015688,0.00000000
0.89744872,3.28153107,0.08478462,0.76569541,0.41476103,0.21084178,0.49720629,1.57070086,0.54309305,0.00000000
0.90345173,3.28626117,0.08292567,0.77985368,0.41033194,0.20861099,0.49524082,1.57263131,0.54757888,0.00000000
0.90945473,3.29475313,0.08096317,0.79487884,0.40661201,0.20666731,0.49525858,1.57596102,0.55371009,0.00000000
0.91545773,3.30711262,0.07897251,0.81044322,0.40381611,0.20509556,0.49726002,1.58063508,0.56153240,0.00000000
0.92146073,3.32330587,0.07703082,0.82617940,0.40212896,0.20397465,0.50119630,1.58653600,0.57104022,0.00000000
0.92746373,3.34317109,0.07521503,0.84169267,0.40170097,0.20337603,0.50697432,1.59349334,0.58217668,0.00000000
0.93346673,3.36643348,0.07359972,0.85657467,0.40264535,0.20336224,0.51446282,1.60129508,0.59483507,0.00000000
0.93946973,3.39272284,0.07225508,0.87041751,0.40503661,0.20398547,0.52349941,1.60970018,0.60886159,0.00000000
0.94547274,3.42159290,0.07124491,0.88282812,0.40891013,0.20528617,0.53389805,1.61845166,0.62405926,0.00000000
0.95147574,3.45254141,0.07062468,0.89344193,0.41426309,0.20729178,0.54545664,1.62728945,0.64019284,0.00000000
0.95747874,3.48502962,0.07043977,0.90193559,0.42105619,0.21001561,0.55796444,1.63596244,0.65699463,0.00000000
0.96348174,3.51850052,0.07072396,0.90803794,0.42921639,0.21345586,0.57120890,1.64423896,0.67417090,0.00000000
0.96948474,3.55239474,0.07149810,0.91153907,0.43864022,0.21759488,0.58498168,1.65191527,0.69140888,0.00000000
0.97548774,3.58616348,0.07276911,0.91229670,0.44919760,0.22239875,0.59908368,1.65882152,0.70838401,0.00000000
0.98149075,3.61927794,0.07452932,0.91023998,0.46073602,0.22781710,0.61332875,1.66482492,0.72476740,0.00000000
0.98749375,3.65123509,0.07675618,0.90537028,0.47308487,0.23378333,0.62754617,1.66983007,0.74023318,0.00000000
0.99349675,3.68155982,0.07941240,0.89775906,0.48605985,0.24021523,0.64158181,1.67377640,0.75446585,0.00000000
0.99949975,3.70980369,0.08244645,0.88754297,0.49946735,0.24701593,0.65529787,1.67663304,0.76716721,0.00000000
1.00550275,3.73554088,0.08579360,0.87491638,0.51310879,0.25407532,0.66857164,1.67839156,0.77806298,0.00000000
1.01150575,3.75836226,0.08937729,0.86012168,0.52678478,0.26127190,0.68129314,1.67905704,0.78690881,0.00000000
1.01750875,3.77786814,0.09311098,0.84343802,0.54029918,0.26847497,0.69336210,1.67863829,0.79349572,0.00000000
1.02351176,3.79366109,0.09690035,0.82516876,0.55346295,0.27554719,0.70468436,1.67713780,0.79765481,0.00000000
1.02951476,3.80533954,0.10064580,0.80562855,0.56609790,0.28234745,0.71516828,1.67454231,0.79926109,0.00000000
1.03551776,3.81249324,0.10424523,0.78513041,0.57804014,0.28873402,0.72472107,1.67081455,0.79823644,0.00000000
1.04152076,3.81470130,0.10759696,0.76397357,0.58914340,0.29456777,0.73324578,1.66588707,0.79455148,0.00000000
1.04752376,3.81153338,0.11060275,0.74243263,0.59928192,0.29971557,0.74063883,1.65965825,0.78822644,0.00000000
1.05352676,3.80255443,0.11317067,0.72074836,0.60835306,0.30405354,0.74678861,1.65199128,0.77933081,0.00000000
1.05952976,3.78733290,0.11521797,0.69912076,0.61627935,0.30747027,0.75157508,1.64271591,0.76798180,0.00000000
1.06553277,3.76545222,0.11667356,0.67770439,0.62300993,0.30986968,0.75487074,1.63163314,0.75434162,0.00000000
1.07153577,3.73652508,0.11748018,0.65660626,0.62852129,0.31117360,0.75654266,1.61852253,0.73861353,0.00000000
1.07753877,3.70020963,0.11759606,0.63588621,0.63281711,0.31132384,0.75645585,1.60315177,0.72103682,0.00000000
1.08354177,3.65622671,0.11699615,0.61555962,0.63592723,0.31028375,0.75447762,1.58528793,0.70188061,0.00000000
1.08954477,3.60437705,0.11567267,0.59560224,0.63790550,0.30803916,0.75048279,1.56470971,0.68143693,0.00000000
1.09554777,3.54455733,0.11363512,0.57595668,0.63882675,0.30459867,0.74435947,1.54122003,0.66001295,0.00000000
1.10155078,3.47677392,0.11090970,0.55654028,0.63878270,0.29999325,0.73601514,1.51465818,0.63792280,0.00000000
1.10755378,3.40115356,0.10753813,0.53725380,0.63787698,0.29427523,0.72538262,1.48491083,0.61547912,0.00000000
1.11355678,3.31795002,0.10357600,0.51799031,0.63621956,0.28751661,0.71242560,1.45192123,0.59298475,0.00000000
1.11955978,3.22754633,0.09909068,0.49864408,0.63392062,0.27980688,0.69714344,1.41569623,0.57072472,0.00000000
1.12556278,3.13045223,0.09415892,0.47911870,0.63108429,0.27125031,0.67957490,1.37631059,0.54895892,0.00000000
1.13156578,3.02729698,0.08886422,0.45933429,0.62780259,0.26196297,0.65980054,1.33390849,0.52791588,0.00000000
1.13756878,2.91881776,0.08329411,0.43923330,0.62414977,0.25206944,0.63794367,1.28870216,0.50778759,0.00000000
1.14357179,2.80584425,0.07753746,0.41878476,0.62017762,0.24169946,0.61416964,1.24096778,0.48872594,0.00000000
1.14957479,2.68928026,0.07168184,0.39798689,0.61591184,0.23098466,0.58868368,1.19103896,0.47084073,0.00000000
1.15557779,2.57008310,0.06581122,0.37686796,0.61134998,0.22005541,0.56172709,1.13929810,0.45419940,0.00000000
1.16158079,2.44924206,0.06000391,0.35548547,0.60646084,0.20903797,0.53357216,1.08616627,0.43882848,0.00000000
1.16758379,2.32775663,0.05433080,0.33392389,0.60118579,0.19805199,0.50451591,1.03209202,0.42471674,0.00000000
1.17358679,2.20661577,0.04885414,0.31229108,0.59544170,0.18720857,0.47487300,0.97753976,0.41181978,0.00000000
1.17958979,2.08677880,0.04362663,0.29071371,0.58912559,0.17660862,0.44496807,0.92297819,0.40006595,0.00000000
1.18559280,1.96915868,0.03869096,0.26933199,0.58212063,0.16634192,0.41512790,0.86886937,0.38936313,0.00000000
1.19159580,1.85460819,0.03407977,0.24829397,0.57430336,0.15648655,0.38567359,0.81565866,0.37960625,0.00000000
1.19759880,1.74390908,0.02981591,0.22774982,0.56555149,0.14710879,0.35691323,0.76376599,0.37068485,0.00000000
1.20360180,1.63776433,0.02591306,0.20784625,0.55575214,0.13826344,0.32913516,0.71357862,0.36249051,0.00000000
1.20960480,1.53679324,0.02237658,0.18872140,0.54480979,0.12999435,0.30260208,0.66544544,0.35492365,0.00000000
1.21560780,1.44152903,0.01920451,0.17050045,0.53265359,0.12233529,0.27754624,0.61967285,0.34789926,0.00000000
1.22161081,1.35241839,0.01638875,0.15329195,0.51924362,0.11531079,0.25416560,0.57652214,0.34135143,0.00000000
1.22761381,1.26982251,0.01391625,0.13718510,0.50457568,0.10893709,0.23262127,0.53620812,0.33523624,0.00000000
1.23361681,1.19401905,0.01177026,0.12224792,0.48868434,0.10322300,0.21303589,0.49889897,0.32953292,0.00000000
1.23961981,1.12520443,0.00993145,0.10852640,0.47164406,0.09817065,0.19549320,0.46471694,0.32424334,0.00000000
1.24562281,1.06349617,0.00837908,0.09604451,0.45356838,0.09377606,0.18003843,0.43373971,0.31938976,0.00000000
1.25162581,1.00893494,0.00709195,0.08480494,0.43460722,0.09002952,0.16667957,0.40600235,0.31501100,0.00000000
1.25762881,0.96148626,0.00604923,0.07479053,0.41494232,0.08691579,0.15538936,0.38149952,0.31115741,0.00000000
1.26363182,0.92104177,0.00523121,0.06596629,0.39478140,0.08441416,0.14610776,0.36018798,0.30788481,0.00000000
1.26963482,0.88742048,0.00461987,0.05828175,0.37435106,0.08249839,0.13874499,0.34198922,0.30524798,0.00000000
1.27563782,0.86037016,0.00419925,0.05167361,0.35388904,0.08113655,0.13318487,0.32679232,0.30329393,0.00000000
1.28164082,0.83956927,0.00395573,0.04606852,0.33363620,0.08029098,0.12928843,0.31445696,0.30205561,0.00000000
1.28764382,0.82463000,0.00387819,0.04138594,0.31382860,0.07991824,0.12689775,0.30481664,0.30154624,0.00000000
1.29364682,0.81510275,0.00395800,0.03754089,0.29469022,0.07996928,0.12584000,0.29768226,0.30175488,0.00000000
1.29964982,0.81048245,0.00418892,0.03444659,0.27642652,0.08038978,0.12593153,0.29284602,0.30264335,0.00000000
1.30565283,0.81021701,0.00456690,0.03201693,0.25921918,0.08112079,0.12698214,0.29008577,0.30414486,0.00000000
1.31165583,0.81371796,0.00508983,0.03016866,0.24322226,0.08209964,0.12879937,0.28916971,0.30616435,0.00000000
1.31765883,0.82037330,0.00575721,0.02882339,0.22855983,0.08326112,0.13119277,0.28986147,0.30858069,0.00000000
1.32366183,0.82956222,0.00656972,0.02790924,0.21532507,0.08453889,0.13397822,0.29192557,0.31125045,0.00000000
1.32966483,0.84067144,0.00752888,0.02736226,0.20358093,0.08586718,0.13698209,0.29513295,0.31401328,0.00000000
1.33566783,0.85311242,0.00863658,0.02712755,0.19336194,0.08718257,0.14004527,0.29926654,0.31669836,0.00000000
1.34167084,0.86633884,0.00989469,0.02716008,0.18467726,0.08842585,0.14302686,0.30412669,0.31913180,0.00000000
1.34767384,0.87986360,0.01130466,0.02742525,0.17751458,0.08954387,0.14580753,0.30953612,0.32114439,0.00000000
1.35367684,0.89327440,0.01286718,0.02789914,0.17184459,0.09049125,0.14829241,0.31534428,0.32257932,0.00000000
1.35967984,0.90624728,0.01458186,0.02856852,0.16762588,0.09123189,0.15041336,0.32143080,0.32329964,0.00000000
1.36568284,0.91855718,0.01644703,0.02943051,0.16480983,0.09174018,0.15213057,0.32770798,0.32319469,0.00000000
1.37168584,0.93008511,0.01845961,0.03049208,0.16334544,0.09200180,0.15343337,0.33412205,0.32218550,0.00000000
1.37768884,0.94082133,0.02061503,0.03176913,0.16318364,0.09201419,0.15434020,0.34065314,0.32022878,0.00000000
1.38369185,0.95086436,0.02290727,0.03328545,0.16428117,0.09178643,0.15489778,0.34731391,0.31731915,0.00000000
1.38969485,0.96041568,0.02532903,0.03507131,0.16660367,0.09133879,0.15517933,0.35414696,0.31348984,0.00000000
1.39569785,0.96977031,0.02787193,0.03716192,0.17012792,0.09070176,0.15528200,0.36122093,0.30881152,0.00000000
1.40170085,0.97930357,0.03052678,0.03959560,0.17484321,0.08991470,0.15532347,0.36862563,0.30338963,0.00000000
1.40770385,0.98945453,0.03328396,0.04241189,0.18075182,0.08902415,0.15543790,0.37646627,0.29736017,0.00000000
1.41370685,1.00070687,0.03613379,0.04564938,0.18786841,0.08808192,0.15577134,0.38485708,0.29088441,0.00000000
1.41970985,1.01356782,0.03906685,0.04934370,0.19621866,0.08714291,0.15647661,0.39391464,0.28414258,0.00000000
1.42571286,1.02854618,0.04207440,0.05352528,0.20583695,0.08626298,0.15770806,0.40375110,0.27732709,0.00000000
1.43171586,1.04613018,0.04514858,0.05821738,0.21676324,0.08549676,0.15961610,0.41446777,0.27063545,0.00000000
1.43771886,1.06676620,0.04828269,0.06343418,0.22903931,0.08489563,0.16234195,0.42614909,0.26426339,0.00000000
1.44372186,1.09083917,0.05147117,0.06917911,0.24270445,0.08450588,0.16601259,0.43885760,0.25839836,0.00000000
1.44972486,1.11865539,0.05470964,0.07544356,0.25779074,0.08436719,0.17073615,0.45262981,0.25321376,0.00000000
1.45572786,1.15042860,0.05799467,0.08220590,0.27431810,0.08451146,0.17659795,0.46747334,0.24886416,0.00000000
1.46173087,1.18626980,0.06132344,0.08943104,0.29228934,0.08496196,0.18365728,0.48336549,0.24548158,0.00000000
1.46773387,1.22618117,0.06469334,0.09707048,0.31168544,0.08573305,0.19194498,0.50025320,0.24317302,0.00000000
1.47373687,1.27005456,0.06810137,0.10506288,0.33246119,0.08683012,0.20146205,0.51805446,0.24201935,0.00000000
1.47973987,1.31767446,0.07154353,0.11333519,0.35454156,0.08825013,0.21217921,0.53666126,0.24207525,0.00000000
1.48574287,1.36872543,0.07501417,0.12180441,0.37781890,0.08998237,0.22403749,0.55594371,0.24337054,0.00000000
1.49174587,1.42280370,0.07850533,0.13037975,0.40215126,0.09200967,0.23694989,0.57575541,0.24591233,0.00000000
1.49774887,1.47943250,0.08200614,0.13896528,0.42736190,0.09430975,0.25080387,0.59593967,0.24968812,0.00000000
1.50375188,1.53808048,0.08550234,0.14746292,0.45324029,0.09685686,0.26546480,0.61633642,0.25466945,0.00000000
1.50975488,1.59818232,0.08897590,0.15577567,0.47954439,0.09962345,0.28078015,0.63678928,0.26081587,0.00000000
1.51575788,1.65916077,0.09240490,0.16381092,0.50600449,0.10258188,0.29658417,0.65715270,0.26807905,0.00000000
1.52176088,1.72044893,0.09576347,0.17148373,0.53232840,0.10570603,0.31270305,0.67729857,0.27640663,0.00000000
1.52776388,1.78151184,0.09902211,0.17871984,0.55820774,0.10897274,0.32896024,0.69712197,0.28574565,0.00000000
1.53376688,1.84186615,0.10214806,0.18545847,0.58332541,0.11236305,0.34518176,0.71654583,0.29604525,0.00000000
1.53976988,1.90109693,0.10510597,0.19165445,0.60736364,0.11586298,0.36120134,0.73552405,0.30725858,0.00000000
1.54577289,1.95887069,0.10785873,0.19727995,0.63001249,0.11946408,0.37686509,0.75404290,0.31934362,0.00000000
1.55177589,2.01494389,0.11036840,0.20232534,0.65097845,0.12316346,0.39203561,0.77212051,0.33226290,0.00000000
1.55777889,2.06916627,0.11259724,0.20679945,0.66999263,0.12696340,0.40659535,0.78980446,0.34598213,0.00000000
1.56378189,2.12147906,0.11450885,0.21072899,0.68681836,0.13087057,0.42044921,0.80716744,0.36046784,0.00000000
1.56978489,2.17190767,0.11606920,0.21415730,0.70125782,0.13489474,0.43352607,0.82430117,0.37568400,0.00000000
1.57578789,2.22054964,0.11724774,0.21714234,0.71315734,0.13904729,0.44577952,0.84130889,0.39158805,0.00000000
1.58179090,2.26755818,0.11801833,0.21975419,0.72241136,0.14333930,0.45718756,0.85829670,0.40812641,0.00000000
1.58779390,2.31312229,0.11836003,0.22207204,0.72896474,0.14777961,0.46775149,0.87536432,0.42522996,0.00000000
1.59379690,2.35744469,0.11825782,0.22418085,0.73281351,0.15237270,0.47749396,0.89259570,0.44280970,0.00000000
1.59979990,2.40071871,0.11770305,0.22616787,0.73400401,0.15711670,0.48645633,0.91005000,0.46075299,0.00000000
1.60580290,2.44310553,0.11669375,0.22811914,0.73263059,0.16200160,0.49469555,0.92775362,0.47892079,0.00000000
1.61180590,2.48471317,0.11523473,0.23011613,0.72883203,0.16700770,0.50228055,0.94569356,0.49714609,0.00000000
1.61780890,2.52557854,0.11333748,0.23223263,0.72278683,0.17210456,0.50928845,0.96381274,0.51523387,0.00000000
1.62381191,2.56565346,0.11101992,0.23453212,0.71470775,0.17725039,0.51580057,0.98200746,0.53296273,0.00000000
1.62981491,2.60479575,0.10830594,0.23706550,0.70483575,0.18239208,0.52189858,1.00012732,0.55008821,0.00000000
