energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-3.55077539,24.14392081,0.00375276,1.33264042,2.39837273,13.02142120,1.24599201,4.57936357,0.02790095,6.24331993
-3.54477239,23.80819131,0.00355156,1.35904501,2.40750222,12.96583651,1.19546054,4.45325069,0.02625174,6.04297087
-3.53876938,23.41200546,0.00336108,1.37927280,2.40841208,12.87886760,1.14494678,4.31284866,0.02462709,5.82930125
-3.53276638,22.95998396,0.00318346,1.39289010,2.40073138,12.76193738,1.09483086,4.15997927,0.02304066,5.60460525
-3.52676338,22.45733372,0.00302052,1.39957203,2.38420271,12.61689280,1.04542952,3.99656913,0.02150430,5.37118511
-3.52076038,21.90982729,0.00287378,1.39911411,2.35870016,12.44600999,0.99700350,3.82461753,0.02002809,5.13133108
-3.51475738,21.32376656,0.00274441,1.39144045,2.32424365,12.25198465,0.94976684,3.64616398,0.01862045,4.88730353
-3.50875438,20.70592719,0.00263331,1.37660793,2.28100883,12.03790548,0.90389738,3.46325568,0.01728823,4.64131627
-3.50275138,20.06348183,0.00254110,1.35480624,2.22933171,11.80720991,0.85954727,3.27791553,0.01603686,4.39552019
-3.49674837,19.40390141,0.00246812,1.32635355,2.16970740,11.56362257,0.81685294,3.09211084,0.01487054,4.15198662
-3.49074537,18.73483601,0.00241445,1.29168810,2.10278304,11.31107780,0.77594363,2.90772357,0.01379238,3.91268993
-3.48474237,18.06397808,0.00237992,1.25135590,2.02934478,11.05362924,0.73694809,2.72652221,0.01280454,3.67948927
-3.47873937,17.39891282,0.00236413,1.20599510,1.95029958,10.79534996,0.69999896,2.55013629,0.01190838,3.45410956
-3.47273637,16.74696145,0.00236643,1.15631773,1.86665229,10.54022778,0.66523486,2.38003364,0.01110458,3.23812218
-3.46673337,16.11502414,0.00238596,1.10308955,1.77947928,10.29206068,0.63280003,2.21750132,0.01039322,3.03292603
-3.46073037,15.50942987,0.00242161,1.04710889,1.68989961,10.05435728,0.60284181,2.06363036,0.00977384,2.83972971
-3.45472736,14.93580006,0.00247208,0.98918530,1.59904504,9.83024739,0.57550634,1.91930502,0.00924552,2.65953583
-3.44872436,14.39893253,0.00253588,0.93011893,1.50803028,9.62240666,0.55093271,1.78519670,0.00880686,2.49312829
-3.44272136,13.90271126,0.00261132,0.87068133,1.41792454,9.43299900,0.52924632,1.66176271,0.00845605,2.34106339
-3.43671836,13.45004562,0.00269661,0.81159838,1.32972562,9.26363888,0.51055175,1.54924993,0.00819083,2.20366545
-3.43071536,13.04284180,0.00278980,0.75353581,1.24433752,9.11537491,0.49492572,1.44770316,0.00800849,2.08102751
-3.42471236,12.68200664,0.00288889,0.69708778,1.16255209,8.98869439,0.48241068,1.35697798,0.00790591,1.97301719
-3.41870935,12.36748292,0.00299185,0.64276857,1.08503546,8.88354775,0.47300928,1.27675741,0.00787953,1.87928789
-3.41270635,12.09831318,0.00309667,0.59100751,1.01231932,8.79939037,0.46668019,1.20657200,0.00792537,1.79929495
-3.40670335,11.87272799,0.00320143,0.54214698,0.94479707,8.73523883,0.46333547,1.14582250,0.00803904,1.73231628
-3.40070035,11.68825362,0.00330429,0.49644332,0.88272465,8.68973767,0.46283954,1.09380428,0.00821582,1.67747686
-3.39469735,11.54183318,0.00340362,0.45407012,0.82622570,8.66123272,0.46501001,1.04973280,0.00845068,1.63377611
-3.38869435,11.42995562,0.00349798,0.41512374,0.77530029,8.64784694,0.46962014,1.01276921,0.00873834,1.60011733
-3.38269135,11.34878650,0.00358619,0.37963029,0.72983688,8.64755520,0.47640298,0.98204534,0.00907338,1.57533823
-3.37668834,11.29429568,0.00366735,0.34755388,0.68962644,8.65825453,0.48505695,0.95668733,0.00945034,1.55824149
-3.37068534,11.26237732,0.00374083,0.31880550,0.65437838,8.67782765,0.49525279,0.93583736,0.00986382,1.54762456
-3.36468234,11.24895898,0.00380632,0.29325220,0.62373723,8.70419785,0.50664139,0.91867295,0.01030859,1.54230789
-3.35867934,11.25009738,0.00386382,0.27072613,0.59729970,8.73537450,0.51886258,0.90442351,0.01077974,1.54116084
-3.35267634,11.26205972,0.00391359,0.25103329,0.57463127,8.76948898,0.53155426,0.89238396,0.01127278,1.54312485
-3.34667334,11.28139007,0.00395620,0.23396152,0.55528207,8.80482171,0.54436180,0.88192521,0.01178380,1.54723334
-3.34067034,11.30496155,0.00399242,0.21928781,0.53880140,8.83982126,0.55694731,0.87250173,0.01230950,1.55262816
-3.33466733,11.33001515,0.00402326,0.20678465,0.52475069,8.87311705,0.56899852,0.86365614,0.01284739,1.55857237
-3.32866433,11.35418675,0.00404990,0.19622551,0.51271469,8.90352702,0.58023695,0.85502113,0.01339580,1.56445938
-3.32266133,11.37552369,0.00407367,0.18738932,0.50231059,8.93006174,0.59042519,0.84631892,0.01395393,1.56981829
-3.31665833,11.39249241,0.00409599,0.18006412,0.49319517,8.95192623,0.59937294,0.83735861,0.01452192,1.57431580
-3.31065533,11.40397823,0.00411839,0.17404982,0.48506983,8.96852024,0.60694162,0.82803154,0.01510082,1.57775445
-3.30465233,11.40927811,0.00414240,0.16916028,0.47768365,8.97943736,0.61304749,0.81830514,0.01569257,1.58006778
-3.29864932,11.40808693,0.00416961,0.16522464,0.47083444,8.98446314,0.61766299,0.80821549,0.01629990,1.58131215
-3.29264632,11.40047725,0.00420158,0.16208818,0.46436805,8.98357165,0.62081630,0.79785868,0.01692630,1.58165593
-3.28664332,11.38687269,0.00423985,0.15961258,0.45817608,8.97691995,0.62258920,0.78738149,0.01757586,1.58136592
-3.28064032,11.36801445,0.00428593,0.15767588,0.45219204,8.96483963,0.62311305,0.77697134,0.01825314,1.58079156
-3.27463732,11.34492115,0.00434123,0.15617200,0.44638652,8.94782453,0.62256325,0.76684584,0.01896302,1.58034718
-3.26863432,11.31884169,0.00440713,0.15501005,0.44076124,8.92651415,0.62115218,0.75724216,0.01971052,1.58049280
-3.26263132,11.29120176,0.00448489,0.15411337,0.43534259,8.90167208,0.61912096,0.74840629,0.02050064,1.58171378
-3.25662831,11.26354469,0.00457566,0.15341848,0.43017471,8.87415969,0.61673021,0.74058251,0.02133816,1.58449996
-3.25062531,11.23746778,0.00468049,0.15287379,0.42531255,8.84490514,0.61425023,0.73400318,0.02222746,1.58932488
-3.24462231,11.21455605,0.00480025,0.15243834,0.42081507,8.81486881,0.61195091,0.72887916,0.02317237,1.59662551
-3.23861931,11.19631520,0.00493569,0.15208042,0.41673902,8.78500613,0.61009169,0.72539097,0.02417597,1.60678322
-3.23261631,11.18410652,0.00508736,0.15177622,0.41313324,8.75622937,0.60891205,0.72368099,0.02524045,1.62010654
-3.22661331,11.17908595,0.00525560,0.15150852,0.41003410,8.72937025,0.60862272,0.72384690,0.02636697,1.63681622
-3.22061031,11.18215010,0.00544055,0.15126540,0.40746175,8.70514498,0.60939800,0.72593649,0.02755548,1.65703316
-3.21460730,11.19389142,0.00564208,0.15103910,0.40541779,8.68412365,0.61136949,0.72994416,0.02880465,1.68076954
-3.20860430,11.21456460,0.00585981,0.15082491,0.40388393,8.66670542,0.61462133,0.73580900,0.03011170,1.70792358
-3.20260130,11.24406581,0.00609309,0.15062031,0.40282203,8.65310091,0.61918717,0.74341475,0.03147234,1.73827797
-3.19659830,11.28192574,0.00634094,0.15042414,0.40217515,8.64332259,0.62504896,0.75259164,0.03288068,1.77150224
-3.19059530,11.32731689,0.00660210,0.15023599,0.40186978,8.63718370,0.63213744,0.76311991,0.03432915,1.80715886
-3.18459230,11.37907493,0.00687495,0.15005576,0.40181875,8.63430577,0.64033449,0.77473514,0.03580853,1.84471311
-3.17858929,11.43573331,0.00715756,0.14988334,0.40192506,8.63413425,0.64947702,0.78713517,0.03730788,1.88354619
-3.17258629,11.49556992,0.00744769,0.14971846,0.40208601,8.63596164,0.65936239,0.79998830,0.03881468,1.92297151
-3.16658329,11.55666399,0.00774275,0.14956069,0.40219769,8.63895700,0.66975505,0.81294278,0.04031492,1.96225348
-3.16058029,11.61696136,0.00803989,0.14940956,0.40215955,8.64220045,0.68039426,0.82563708,0.04179326,2.00062835
-3.15457729,11.67434569,0.00833598,0.14926478,0.40187882,8.64472147,0.69100257,0.83771073,0.04323333,2.03732669
-3.14857429,11.72671332,0.00862767,0.14912658,0.40127462,8.64553927,0.70129488,0.84881544,0.04461806,2.07159660
-3.14257129,11.77204936,0.00891146,0.14899607,0.40028161,8.64370387,0.71098768,0.85862612,0.04593009,2.10272731
-3.13656828,11.80850254,0.00918377,0.14887568,0.39885320,8.63833638,0.71980829,0.86685149,0.04715225,2.13007230
-3.13056528,11.83445640,0.00944104,0.14876961,0.39696392,8.62866700,0.72750387,0.87324392,0.04826817,2.15307147
-3.12456228,11.84859457,0.00967981,0.14868423,0.39461127,8.61406968,0.73384981,0.87760823,0.04926286,2.17127141
-3.11855928,11.84995795,0.00989685,0.14862847,0.39181670,8.59409197,0.73865731,0.87980914,0.05012335,2.18434340
-3.11255628,11.83799158,0.01008929,0.14861412,0.38862597,8.56847916,0.74178005,0.87977707,0.05083940,2.19209825
-3.10655328,11.81257941,0.01025474,0.14865599,0.38510859,8.53719167,0.74311940,0.87751213,0.05140406,2.19449747
-3.10055028,11.77406521,0.01039141,0.14877196,0.38135671,8.50041496,0.74262840,0.87308597,0.05181429,2.19166017
-3.09454727,11.72325808,0.01049824,0.14898288,0.37748307,8.45856109,0.74031397,0.86664152,0.05207146,2.18386514
-3.08854427,11.66142159,0.01057500,0.14931216,0.37361844,8.41226173,0.73623744,0.85839029,0.05218168,2.17154786
-3.08254127,11.59024578,0.01062236,0.14978530,0.36990819,8.36235212,0.73051328,0.84860745,0.05215604,2.15529199
-3.07653827,11.51180189,0.01064193,0.15042910,0.36650838,8.30984623,0.72330594,0.83762447,0.05201068,2.13581535
-3.07053527,11.42848051,0.01063633,0.15127068,0.36358107,8.25590344,0.71482489,0.82581958,0.05176660,2.11395062
-3.06453227,11.34291409,0.01060909,0.15233633,0.36128927,8.20178745,0.70531801,0.81360630,0.05144932,2.09062078
-3.05852926,11.25788610,0.01056461,0.15365014,0.35979134,8.14881872,0.69506332,0.80142010,0.05108836,2.06681023
-3.05252626,11.17622947,0.01050808,0.15523258,0.35923509,8.09832201,0.68435955,0.78970382,0.05071643,2.04353208
-3.04652326,11.10071789,0.01044526,0.15709891,0.35975180,8.05157090,0.67351571,0.77889208,0.05036858,2.02179282
-3.04052026,11.03395409,0.01038233,0.15925771,0.36145023,8.00973170,0.66283998,0.76939542,0.05008104,2.00255555
-3.03451726,10.97825993,0.01032564,0.16170942,0.36441083,7.97380935,0.65262850,0.76158454,0.04989012,1.98670312
-3.02851426,10.93557302,0.01028146,0.16444506,0.36868058,7.94459788,0.64315441,0.75577548,0.04983087,1.97500273
-3.02251126,10.90735519,0.01025575,0.16744520,0.37426853,7.92263820,0.63465761,0.75221611,0.04993585,1.96807347
-3.01650825,10.89451745,0.01025380,0.17067923,0.38114231,7.90818579,0.62733563,0.75107484,0.05023386,1.96635831
-3.01050525,10.89736587,0.01028010,0.17410512,0.38922600,7.90119047,0.62133615,0.75243185,0.05074874,1.97010187
-3.00450225,10.91557203,0.01033800,0.17766951,0.39839938,7.90129006,0.61675136,0.75627341,0.05149833,1.97933521
-2.99849925,10.94817055,0.01042957,0.18130836,0.40849888,7.90781907,0.61361452,0.76248976,0.05249361,1.99386840
-2.99249625,10.99358525,0.01055547,0.18494812,0.41932021,7.91983310,0.61189884,0.77087656,0.05373796,2.01329166
-2.98649325,11.04968412,0.01071482,0.18850737,0.43062271,7.93614857,0.61151881,0.78114016,0.05522682,2.03698506
-2.98049025,11.11386164,0.01090520,0.19189891,0.44213545,7.95539685,0.61233381,0.79290651,0.05694749,2.06413674
-2.97448724,11.18314620,0.01112269,0.19503230,0.45356478,7.97609115,0.61415401,0.80573345,0.05887923,2.09376902
-2.96848424,11.25432841,0.01136201,0.19781669,0.46460316,7.99670364,0.61674814,0.81912595,0.06099375,2.12477145
-2.96248124,11.32410562,0.01161664,0.20016384,0.47493902,8.01574993,0.61985288,0.83255370,0.06325582,2.15593949
-2.95647824,11.38923665,0.01187911,0.20199133,0.48426711,8.03187746,0.62318344,0.84547041,0.06562431,2.18601730
-2.95047524,11.44670028,0.01214127,0.20322557,0.49229908,8.04395397,0.62644482,0.85733396,0.06805331,2.21374288
-2.94447224,11.49385083,0.01239458,0.20380482,0.49877372,8.05115243,0.62934331,0.86762655,0.07049355,2.23789363
-2.93846923,11.52856387,0.01263050,0.20368180,0.50346648,8.05302830,0.63159777,0.87587408,0.07289395,2.25733050
-2.93246623,11.54936570,0.01284082,0.20282590,0.50619782,8.04958577,0.63295010,0.88166395,0.07520322,2.27103894
-2.92646323,11.55554063,0.01301797,0.20122486,0.50683997,8.04132943,0.63317462,0.88466036,0.07737153,2.27816488
-2.92046023,11.54721093,0.01315539,0.19888588,0.50532193,8.02929879,0.63208597,0.88461676,0.07935216,2.27804441
-2.91445723,11.52538559,0.01324776,0.19583603,0.50163230,8.01508310,0.62954518,0.88138477,0.08110303,2.27022609
-2.90845423,11.49197470,0.01329122,0.19212196,0.49581995,8.00081515,0.62546383,0.87491931,0.08258815,2.25448498
-2.90245123,11.44976831,0.01328355,0.18780893,0.48799246,7.98914296,0.61980616,0.86527977,0.08377876,2.23082810
-2.89644822,11.40237919,0.01322426,0.18297918,0.47831239,7.98317929,0.61258907,0.85262728,0.08465432,2.19949123
-2.89044522,11.35415094,0.01311456,0.17772969,0.46699161,7.98642960,0.60388020,0.83721831,0.08520319,2.16092746
-2.88444222,11.31003376,0.01295734,0.17216939,0.45428385,8.00269997,0.59379412,0.81939477,0.08542291,2.11578817
-2.87843922,11.27543177,0.01275700,0.16641598,0.44047592,8.03598702,0.58248696,0.79957137,0.08532027,2.06489725
-2.87243622,11.25602653,0.01251931,0.16059244,0.42587794,8.09035292,0.57014969,0.77822058,0.08491098,2.00922008
-2.86643322,11.25758280,0.01225110,0.15482329,0.41081286,8.16978897,0.55700042,0.75585596,0.08421905,1.94982837
-2.86043022,11.28574309,0.01195998,0.14923093,0.39560601,8.27807210,0.54327594,0.73301456,0.08327581,1.88786246
-2.85442721,11.34581817,0.01165407,0.14393192,0.38057472,8.41861903,0.52922301,0.71023908,0.08211883,1.82449273
-2.84842421,11.44258138,0.01134160,0.13903356,0.36601875,8.59434311,0.51508966,0.68806036,0.08079046,1.76088142
-2.84242121,11.58007414,0.01103063,0.13463073,0.35221157,8.80751947,0.50111676,0.66698110,0.07933634,1.69814640
-2.83641821,11.76143059,0.01072874,0.13080322,0.33939308,9.05966368,0.48753034,0.64746104,0.07780385,1.63732823
-2.83041521,11.98872827,0.01044273,0.12761349,0.32776372,9.35142936,0.47453475,0.62990433,0.07624044,1.57936148
-2.82441221,12.26287129,0.01017838,0.12510505,0.31748035,9.68252968,0.46230703,0.61464931,0.07469212,1.52505127
-2.81840920,12.58351150,0.00994032,0.12330142,0.30865385,10.05168679,0.45099257,0.60196102,0.07320201,1.47505568
-2.81240620,12.94901164,0.00973184,0.12220579,0.30134846,10.45661293,0.44070217,0.59202656,0.07180909,1.42987436
-2.80640320,13.35645308,0.00955487,0.12180129,0.29558287,10.89402517,0.43151069,0.58495337,0.07054713,1.38984356
-2.80040020,13.80168903,0.00940995,0.12205182,0.29133283,11.35969501,0.42345715,0.58077028,0.06944388,1.35513733
-2.79439720,14.27944216,0.00929631,0.12290363,0.28853518,11.84853233,0.41654626,0.57943123,0.06852056,1.32577462
-2.78839420,14.78344379,0.00921196,0.12428727,0.28709299,12.35470170,0.41075133,0.58082140,0.06779155,1.30163164
-2.78239120,15.30660989,0.00915385,0.12612008,0.28688162,12.87176766,0.40601832,0.58476534,0.06726439,1.28245877
-2.77638819,15.84124748,0.00911806,0.12830903,0.28775536,13.39286410,0.40227085,0.59103671,0.06694005,1.26790099
-2.77038519,16.37928342,0.00909999,0.13075382,0.28955435,13.91088143,0.39941591,0.59936929,0.06681333,1.25752101
-2.76438219,16.91250681,0.00909463,0.13335009,0.29211153,14.41866467,0.39735005,0.60946864,0.06687351,1.25082379
-2.75837919,17.43281493,0.00909676,0.13599274,0.29525923,14.90921445,0.39596562,0.62102397,0.06710515,1.24728151
-2.75237619,17.93245315,0.00910117,0.13857913,0.29883532,15.37588295,0.39515701,0.63371974,0.06748887,1.24635793
-2.74637319,18.40423863,0.00910289,0.14101205,0.30268854,15.81255672,0.39482640,0.64724655,0.06800234,1.24753108
-2.74037019,18.84175919,0.00909732,0.14320244,0.30668290,16.21381917,0.39488883,0.66131088,0.06862112,1.25031342
-2.73436718,19.23953937,0.00908046,0.14507172,0.31070107,16.57508602,0.39527650,0.67564325,0.06931956,1.25426891
-2.72836418,19.59316751,0.00904894,0.14655364,0.31464667,16.89270869,0.39594191,0.69000470,0.07007162,1.25902624
-2.72236118,19.89937965,0.00900014,0.14759558,0.31844537,17.16404206,0.39686002,0.70419119,0.07085161,1.26428800
-2.71635818,20.15609804,0.00893225,0.14815940,0.32204498,17.38747452,0.39802902,0.71803590,0.07163475,1.26983568
-2.71035518,20.36242440,0.00884424,0.14822167,0.32541458,17.56242061,0.39947007,0.73140953,0.07239777,1.27553046
-2.70435218,20.51859016,0.00873585,0.14777335,0.32854275,17.68927775,0.40122582,0.74421854,0.07311926,1.28131009
-2.69834917,20.62586783,0.00860755,0.14681906,0.33143518,17.76935062,0.40335789,0.75640159,0.07377996,1.28718233
-2.69234617,20.68644973,0.00846048,0.14537584,0.33411181,17.80474820,0.40594358,0.76792447,0.07436298,1.29321535
-2.68634317,20.70330105,0.00829633,0.14347163,0.33660364,17.79825931,0.40907181,0.77877400,0.07485388,1.29952601
-2.68034017,20.67999585,0.00811728,0.14114345,0.33894960,17.75321367,0.41283865,0.78895102,0.07524074,1.30626645
-2.67433717,20.62054452,0.00792587,0.13843541,0.34119337,17.67333550,0.41734258,0.79846324,0.07551407,1.31361002
-2.66833417,20.52922145,0.00772496,0.13539674,0.34338069,17.56259703,0.42267986,0.80731826,0.07566679,1.32173721
-2.66233117,20.41040095,0.00751757,0.13207973,0.34555698,17.42507852,0.42893998,0.81551720,0.07569411,1.33082227
-2.65632816,20.26840894,0.00730687,0.12853789,0.34776555,17.26484081,0.43620164,0.82304939,0.07559340,1.34102126
-2.65032516,20.10739609,0.00709607,0.12482427,0.35004646,17.08581540,0.44452931,0.82988853,0.07536405,1.35246200
-2.64432216,19.93123709,0.00688836,0.12099004,0.35243597,16.89171565,0.45397046,0.83599047,0.07500739,1.36523642
-2.63831916,19.74345861,0.00668693,0.11708331,0.35496661,16.68597137,0.46455374,0.84129283,0.07452650,1.37939556
-2.63231616,19.54719714,0.00649486,0.11314832,0.35766793,16.47168760,0.47628797,0.84571660,0.07392618,1.39494739
-2.62631316,19.34518575,0.00631517,0.10922491,0.36056759,16.25162695,0.48916208,0.84916957,0.07321284,1.41185740
-2.62031016,19.13976756,0.00615076,0.10534823,0.36369294,16.02821368,0.50314587,0.85155138,0.07239445,1.43005198
-2.61430715,18.93293225,0.00600447,0.10154880,0.36707277,15.80355637,0.51819173,0.85276010,0.07148051,1.44942405
-2.60830415,18.72637065,0.00587902,0.09785266,0.37073923,15.57948544,0.53423692,0.85269974,0.07048207,1.46984092
-2.60230115,18.52154211,0.00577706,0.09428178,0.37472959,15.35760097,0.55120657,0.85128849,0.06941173,1.49115354
-2.59629815,18.31974841,0.00570114,0.09085451,0.37908796,15.13932623,0.56901707,0.84846698,0.06828372,1.51320696
-2.59029515,18.12220855,0.00565374,0.08758611,0.38386650,14.92596207,0.58757980,0.84420620,0.06711390,1.53585111
-2.58429215,17.93012859,0.00563723,0.08448924,0.38912634,14.71873793,0.60680490,0.83851460,0.06591981,1.55895157
-2.57828914,17.74476172,0.00565386,0.08157449,0.39493787,14.51885555,0.62660506,0.83144373,0.06472074,1.58239957
-2.57228614,17.56745437,0.00570577,0.07885073,0.40138050,14.32752250,0.64689904,0.82309234,0.06353769,1.60612079
-2.56628314,17.39967568,0.00579489,0.07632546,0.40854170,14.14597330,0.66761476,0.81360826,0.06239333,1.63008242
-2.56028014,17.24302850,0.00592297,0.07400499,0.41651555,13.97547726,0.68869190,0.80318825,0.06131187,1.65429808
-2.55427714,17.09924170,0.00609147,0.07189454,0.42540058,13.81733294,0.71008378,0.79207540,0.06031890,1.67883035
-2.54827414,16.97014476,0.00630156,0.06999824,0.43529717,13.67285018,0.73175849,0.78055437,0.05944110,1.70379064
-2.54227114,16.85762677,0.00655403,0.06831907,0.44630448,13.54332187,0.75369913,0.76894448,0.05870583,1.72933636
-2.53626813,16.76358286,0.00684925,0.06685870,0.45851713,13.42998776,0.77590315,0.75759101,0.05814072,1.75566545
-2.53026513,16.68985204,0.00718713,0.06561733,0.47202173,13.33399372,0.79838085,0.74685501,0.05777304,1.78300836
-2.52426213,16.63815074,0.00756707,0.06459351,0.48689329,13.25634972,0.82115292,0.73710209,0.05762907,1.81161782
-2.51825913,16.61000640,0.00798796,0.06378400,0.50319195,13.19788998,0.84424719,0.72869071,0.05773339,1.84175672
-2.51225613,16.60669563,0.00844817,0.06318363,0.52095990,13.15923857,0.86769474,0.72196038,0.05810805,1.87368460
-2.50625313,16.62919061,0.00894553,0.06278524,0.54021873,13.14078296,0.89152536,0.71722039,0.05877180,1.90764322
-2.50025013,16.67811715,0.00947742,0.06257969,0.56096741,13.14265786,0.91576265,0.71473951,0.05973931,1.94384186
-2.49424712,16.75372640,0.01004077,0.06255590,0.58318085,13.16474031,0.94041894,0.71473703,0.06102035,1.98244287
-2.48824412,16.85588177,0.01063220,0.06270105,0.60680921,13.20665649,0.96549020,0.71737554,0.06261917,2.02354809
-2.48224112,16.98406097,0.01124804,0.06300069,0.63177789,13.26779956,0.99095112,0.72275578,0.06453391,2.06718676
-2.47623812,17.13737235,0.01188448,0.06343909,0.65798831,13.34735714,1.01675079,0.73091357,0.06675615,2.11330532
-2.47023512,17.31458360,0.01253772,0.06399945,0.68531923,13.44434599,1.04280890,0.74181900,0.06927063,2.16175970
-2.46423212,17.51415994,0.01320402,0.06466425,0.71362883,13.55765117,1.06901284,0.75537784,0.07205524,2.21231032
-2.45822911,17.73430856,0.01387986,0.06541557,0.74275704,13.68606625,1.09521592,0.77143492,0.07508105,2.26462010
-2.45222611,17.97302533,0.01456207,0.06623539,0.77252844,13.82833126,1.12123662,0.78977944,0.07831273,2.31825567
-2.44622311,18.22814020,0.01524787,0.06710587,0.80275513,13.98316485,1.14685913,0.81015173,0.08170904,2.37269165
-2.44022011,18.49735748,0.01593498,0.06800964,0.83323983,14.14928801,1.17183523,0.83225126,0.08522356,2.42731807
-2.43421711,18.77828806,0.01662166,0.06892995,0.86377880,14.32543661,1.19588738,0.85574545,0.08880566,2.48145054
-2.42821411,19.06847114,0.01730670,0.06985093,0.89416457,14.51036164,1.21871305,0.88027894,0.09240149,2.53434294
-2.42221111,19.36538430,0.01798945,0.07075762,0.92418837,14.70281624,1.23999020,0.90548289,0.09595521,2.58520228
-2.41620810,19.66644140,0.01866972,0.07163613,0.95364228,14.90153029,1.25938368,0.93098396,0.09941023,2.63320510
-2.41020510,19.96897955,0.01934772,0.07247366,0.98232088,15.10517398,1.27655248,0.95641281,0.10271050,2.67751504
-2.40420210,20.27023690,0.02002400,0.07325849,1.01002267,15.31231312,1.29115750,0.98141160,0.10580181,2.71730109
-2.39819910,20.56732444,0.02069926,0.07398001,1.03655115,15.52135946,1.30286971,1.00564057,0.10863304,2.75175581
-2.39219610,20.85719570,0.02137431,0.07462872,1.06171562,15.73052035,1.31137843,1.02878347,0.11115733,2.78011330
-2.38619310,21.13661860,0.02204986,0.07519615,1.08533199,15.93775224,1.31639945,1.05055172,0.11333313,2.80166627
-2.38019010,21.40215418,0.02272651,0.07567491,1.10722350,16.14072256,1.31768283,1.07068751,0.11512509,2.81578189
-2.37418709,21.65014663,0.02340455,0.07605865,1.12722159,16.33678459,1.31502005,1.08896573,0.11650482,2.82191613
-2.36818409,21.87672858,0.02408396,0.07634208,1.14516693,16.52296902,1.30825051,1.10519497,0.11745144,2.81962629
-2.36218109,22.07784487,0.02476435,0.07652098,1.16091084,16.69599521,1.29726691,1.11921766,0.11795192,2.80858154
-2.35617809,22.24929672,0.02544497,0.07659225,1.17431694,16.85230425,1.28201970,1.13090960,0.11800129,2.78857126
-2.35017509,22.38680708,0.02612470,0.07655392,1.18526318,16.98811414,1.26252016,1.14017895,0.11760257,2.75951124
-2.34417209,22.48610635,0.02680216,0.07640522,1.19364408,17.09949645,1.23884237,1.14696492,0.11676660,2.72144753
-2.33816908,22.54303618,0.02747579,0.07614659,1.19937329,17.18247238,1.21112365,1.15123627,0.11551163,2.67455803
-2.33216608,22.55366765,0.02814392,0.07577966,1.20238610,17.23312438,1.17956388,1.15298968,0.11386281,2.61915183
-2.32616308,22.51442899,0.02880494,0.07530730,1.20264197,17.24771898,1.14442333,1.15224822,0.11185152,2.55566625
-2.32016008,22.42223688,0.02945741,0.07473355,1.20012674,17.22283515,1.10601938,1.14905970,0.10951456,2.48466185
-2.31415708,22.27462486,0.03010015,0.07406351,1.19485453,17.15549193,1.06472198,1.14349528,0.10689330,2.40681520
-2.30815408,22.06986221,0.03073235,0.07330329,1.18686900,17.04326930,1.02094815,1.13564794,0.10403272,2.32290983
-2.30215108,21.80705675,0.03135361,0.07245982,1.17624399,16.88441584,0.97515558,1.12563115,0.10098040,2.23382527
-2.29614807,21.48623579,0.03196399,0.07154070,1.16308336,16.67793777,0.92783545,1.11357746,0.09778549,2.14052447
-2.29014507,21.10840022,0.03256399,0.07055400,1.14751999,16.42366449,0.87950478,1.09963704,0.09449772,2.04403971
-2.28414207,20.67554831,0.03315449,0.06950808,1.12971398,16.12228721,0.83069831,1.08397623,0.09116633,1.94545731
-2.27813907,20.19066699,0.03373665,0.06841137,1.10985008,15.77536831,0.78196028,1.06677592,0.08783913,1.84590132
-2.27213607,19.65769022,0.03431181,0.06727223,1.08813446,15.38532083,0.73383610,1.04822990,0.08456159,1.74651650
-2.26613307,19.08142563,0.03488135,0.06609877,1.06479090,14.95535873,0.68686423,1.02854303,0.08137601,1.64845088
-2.26013007,18.46745217,0.03544652,0.06489876,1.04005666,14.48942021,0.64156831,1.00792934,0.07832081,1.55283815
-2.25412706,17.82199269,0.03600832,0.06367958,1.01417813,13.99206757,0.59844963,0.98661003,0.07542990,1.46078028
-2.24812406,17.15176687,0.03656738,0.06244816,0.98740645,13.46836801,0.55798015,0.96481134,0.07273224,1.37333052
-2.24212106,16.46383026,0.03712387,0.06121111,0.95999331,12.92376073,0.52059600,0.94276237,0.07025153,1.29147712
-2.23611806,15.76540596,0.03767746,0.05997469,0.93218703,12.36391605,0.48669157,0.92069279,0.06800598,1.21612807
-2.23011506,15.06371531,0.03822733,0.05874503,0.90422909,11.79459238,0.45661423,0.89883052,0.06600833,1.14809696
-2.22411206,14.36581390,0.03877230,0.05752821,0.87635113,11.22149659,0.43065962,0.87739923,0.06426596,1.08809025
-2.21810905,13.67843856,0.03931088,0.05633041,0.84877253,10.65015315,0.40906755,0.85661583,0.06278112,1.03669603
-2.21210605,13.00787013,0.03984155,0.05515812,0.82169847,10.08578635,0.39201857,0.83668781,0.06155135,0.99437457
-2.20610305,12.35981600,0.04036296,0.05401815,0.79531862,9.53321912,0.37963110,0.81781047,0.06056993,0.96145069
-2.20010005,11.73931506,0.04087422,0.05291782,0.76980615,8.99679112,0.37195933,0.80016407,0.05982646,0.93810810
-2.19409705,11.15066686,0.04137517,0.05186493,0.74531729,8.48029748,0.36899184,0.78391085,0.05930747,0.92438594
-2.18809405,10.59738539,0.04186664,0.05086778,0.72199102,7.98694851,0.37065101,0.76919210,0.05899705,0.92017761
