energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-3.12456228,7.65600489,0.00218144,3.55756812,0.03412914,0.52931676,0.12919831,0.24431205,6.23900798,2.69451835
-3.11855928,8.07816112,0.00224373,3.76605386,0.03559582,0.55685916,0.13760185,0.25453011,6.60984590,2.83960744
-3.11255628,8.50284970,0.00229979,3.97677658,0.03701123,0.58310905,0.14615906,0.26406740,6.98553569,2.98620315
-3.10655328,8.92195662,0.00234794,4.18585995,0.03833914,0.60763034,0.15474655,0.27277462,7.35913711,3.13135956
-3.10055028,9.32733330,0.00238674,4.38937297,0.03954521,0.63002208,0.16324036,0.28051511,7.72357282,3.27211334
-3.09454727,9.71100231,0.00241504,4.58342775,0.04059800,0.64993016,0.17151903,0.28716775,8.07180436,3.40555910
-3.08854427,10.06536156,0.00243199,4.76427807,0.04146997,0.66705763,0.17946689,0.29262949,8.39701193,3.52892422
-3.08254127,10.38338047,0.00243710,4.92841557,0.04213825,0.68117335,0.18697707,0.29681747,8.69277204,3.63964051
-3.07653827,10.65878141,0.00243023,5.07266027,0.04258532,0.69211833,0.19395433,0.29967064,8.95322707,3.73541058
-3.07053527,10.88620015,0.00241160,5.19424217,0.04279942,0.69980972,0.20031758,0.30115088,9.17324038,3.81426638
-3.06453227,11.06131928,0.00238176,5.29087100,0.04277488,0.70424207,0.20600182,0.30124368,9.34853113,3.87461810
-3.05852926,11.18096972,0.00234160,5.36079127,0.04251210,0.70548584,0.21095958,0.29995835,9.47578333,3.91529138
-3.05252626,11.24319638,0.00229228,5.40282074,0.04201743,0.70368321,0.21516171,0.29732773,9.55272461,3.93555164
-3.04652326,11.24728559,0.00223518,5.41637056,0.04130272,0.69904137,0.21859742,0.29340754,9.57817153,3.93511456
-3.04052026,11.19375331,0.00217189,5.40144660,0.04038483,0.69182356,0.22127367,0.28827530,9.55203926,3.91414251
-3.03451726,11.08429490,0.00210409,5.35863194,0.03928484,0.68233825,0.22321382,0.28202884,9.47531559,3.87322702
-3.02851426,10.92169904,0.00203353,5.28905151,0.03802723,0.67092700,0.22445565,0.27478460,9.35000037,3.81335841
-3.02251126,10.70972962,0.00196197,5.19432068,0.03663891,0.65795138,0.22504887,0.26667543,9.17901335,3.73588378
-3.01650825,10.45298121,0.00189111,5.07648024,0.03514823,0.64377981,0.22505219,0.25784832,8.96607494,3.64245547
-3.01050525,10.15671453,0.00182253,4.93792080,0.03358403,0.62877462,0.22453015,0.24846167,8.71556526,3.53497216
-3.00450225,9.82667921,0.00175764,4.78130018,0.03197462,0.61328011,0.22354984,0.23868257,8.43236831,3.41551524
-2.99849925,9.46893157,0.00169767,4.60945741,0.03034691,0.59761200,0.22217776,0.22868374,8.12170810,3.28628314
-2.99249625,9.08965484,0.00164361,4.42532701,0.02872569,0.58204888,0.22047690,0.21864046,7.78898415,3.14952626
-2.98649325,8.69498911,0.00159620,4.23185719,0.02713294,0.56682579,0.21850433,0.20872739,7.43961317,3.00748505
-2.98049025,8.29087713,0.00155595,4.03193493,0.02558740,0.55213041,0.21630932,0.19911536,7.07888337,2.86233345
-2.97448724,7.88293129,0.00152307,3.82832070,0.02410420,0.53810180,0.21393224,0.18996829,6.71182660,2.71612947
-2.96848424,7.47632529,0.00149757,3.62359448,0.02269479,0.52483172,0.21140407,0.18144010,6.34311240,2.57077434
-2.96248124,7.07571298,0.00147918,3.42011460,0.02136691,0.51236837,0.20874692,0.17367194,5.97696671,2.42798104
-2.95647824,6.68517498,0.00146748,3.21998948,0.02012480,0.50072235,0.20597505,0.16678952,5.61711628,2.28925253
-2.95047524,6.30819224,0.00146184,3.02506218,0.01896946,0.48987427,0.20309679,0.16090084,5.26675863,2.15586947
-2.94447224,5.94764460,0.00146153,2.83690670,0.01789911,0.47978369,0.20011683,0.15609423,4.92855587,2.02888685
-2.93846923,5.60583093,0.00146568,2.65683453,0.01690960,0.47039885,0.19703903,0.15243680,4.60464964,1.90913850
-2.93246623,5.28450708,0.00147339,2.48590949,0.01599503,0.46166645,0.19386933,0.14997333,4.29669362,1.79724812
-2.92646323,4.98493678,0.00148373,2.32496871,0.01514821,0.45354117,0.19061867,0.14872568,4.00589933,1.69364551
-2.92046023,4.70795115,0.00149577,2.17464744,0.01436128,0.44599409,0.18730575,0.14869261,3.73309089,1.59858630
-2.91445723,4.45401180,0.00150866,2.03540552,0.01362615,0.43901976,0.18395927,0.14985014,3.47876420,1.51217378
-2.90845423,4.22327370,0.00152158,1.90755347,0.01293498,0.43264148,0.18061968,0.15215247,3.24314649,1.43438133
-2.90245123,4.01564396,0.00153383,1.79127648,0.01228056,0.42691431,0.17734008,0.15553327,3.02625275,1.36507437
-2.89644822,3.83083380,0.00154480,1.68665511,0.01165660,0.42192595,0.17418639,0.15990749,2.82793602,1.30403069
-2.89044522,3.66840190,0.00155404,1.59368170,0.01105794,0.41779524,0.17123659,0.16517358,2.64792964,1.25095857
-2.88444222,3.52778788,0.00156120,1.51227228,0.01048064,0.41466838,0.16857906,0.17121605,2.48588019,1.20551220
-2.87843922,3.40833595,0.00156606,1.44227385,0.00992207,0.41271324,0.16631015,0.17790833,2.34137084,1.16730421
-2.87243622,3.30930935,0.00156853,1.38346768,0.00938081,0.41211195,0.16453100,0.18511591,2.21393535,1.13591546
-2.86643322,3.22989673,0.00156864,1.33556922,0.00885658,0.41305230,0.16334385,0.19269961,2.10306394,1.11090221
-2.86043022,3.16921244,0.00156651,1.29822571,0.00835005,0.41571834,0.16284794,0.20051891,2.00820243,1.09180125
-2.85442721,3.12629267,0.00156236,1.27101264,0.00786265,0.42028078,0.16313523,0.20843534,1.92874656,1.07813338
-2.84842421,3.10008963,0.00155644,1.25343018,0.00739636,0.42688777,0.16428627,0.21631574,1.86403338,1.06940582
-2.84242121,3.08946607,0.00154908,1.24490072,0.00695345,0.43565650,0.16636630,0.22403537,1.81333186,1.06511420
-2.83641821,3.09319188,0.00154061,1.24476844,0.00653627,0.44666606,0.16942185,0.23148082,1.77583439,1.06474444
-2.83041521,3.10994453,0.00153135,1.25230174,0.00614703,0.45995209,0.17347808,0.23855251,1.75065087,1.06777516
-2.82441221,3.13831435,0.00152161,1.26669896,0.00578759,0.47550344,0.17853694,0.24516691,1.73680652,1.07368082
-2.81840920,3.17681549,0.00151163,1.28709757,0.00545936,0.49326092,0.18457630,0.25125825,1.73324420,1.08193572
-2.81240620,3.22390259,0.00150163,1.31258690,0.00516313,0.51311848,0.19155009,0.25677974,1.73883168,1.09201911
-2.80640320,3.27799284,0.00149171,1.34222383,0.00489901,0.53492642,0.19938951,0.26170432,1.75237376,1.10342116
-2.80040020,3.33749271,0.00148191,1.37505097,0.00466640,0.55849670,0.20800521,0.26602480,1.77262879,1.11564974
-2.79439720,3.40082797,0.00147216,1.41011658,0.00446400,0.58360997,0.21729035,0.26975343,1.79832889,1.12823771
-2.78839420,3.46647570,0.00146233,1.44649506,0.00428983,0.61002390,0.22712449,0.27292097,1.82820283,1.14075030
-2.78239120,3.53299653,0.00145216,1.48330728,0.00414131,0.63748236,0.23737794,0.27557517,1.86100032,1.15279239
-2.77638819,3.59906533,0.00144136,1.51973951,0.00401536,0.66572496,0.24791654,0.27777875,1.89551660,1.16401505
-2.77038519,3.66349867,0.00142952,1.55506014,0.00390852,0.69449640,0.25860655,0.27960694,1.93061591,1.17412120
-2.76438219,3.72527750,0.00141624,1.58863325,0.00381706,0.72355508,0.26931940,0.28114459,1.96525284,1.18286987
-2.75837919,3.78356366,0.00140105,1.61992842,0.00373715,0.75268047,0.27993605,0.28248301,1.99849032,1.19007883
-2.75237619,3.83770929,0.00138350,1.64852638,0.00366495,0.78167887,0.29035081,0.28371653,2.02951365,1.19562549
-2.74637319,3.88725852,0.00136315,1.67412008,0.00359680,0.81038721,0.30047429,0.28493899,2.05763985,1.19944582
-2.74037019,3.93194121,0.00133962,1.69651144,0.00352929,0.83867454,0.31023556,0.28624014,2.08232211,1.20153137
-2.73436718,3.97165910,0.00131256,1.71560386,0.00345937,0.86644144,0.31958307,0.28770224,2.10314916,1.20192455
-2.72836418,4.00646492,0.00128175,1.73139103,0.00338444,0.89361700,0.32848470,0.28939673,2.11984005,1.20071223
-2.72236118,4.03653573,0.00124703,1.74394262,0.00330244,0.92015389,0.33692656,0.29138135,2.13223448,1.19801813
-2.71635818,4.06214172,0.00120838,1.75338778,0.00321185,0.94602168,0.34491096,0.29369765,2.14027965,1.19399422
-2.71035518,4.08361231,0.00116589,1.75989718,0.00311171,0.97119888,0.35245342,0.29636898,2.14401426,1.18881170
-2.70435218,4.10130124,0.00111976,1.76366471,0.00300163,0.99566424,0.35957908,0.29939919,2.14355067,1.18265186
-2.69834917,4.11555278,0.00107033,1.76488960,0.00288177,1.01938793,0.36631864,0.30277192,2.13905626,1.17569736
-2.69234617,4.12667064,0.00101803,1.76376004,0.00275279,1.04232313,0.37270418,0.30645064,2.13073496,1.16812442
-2.68634317,4.13489166,0.00096339,1.76043896,0.00261575,1.06439886,0.37876499,0.31037945,2.11880979,1.16009611
-2.68034017,4.14036539,0.00090703,1.75505267,0.00247212,1.08551433,0.38452383,0.31448456,2.10350750,1.15175731
-2.67433717,4.14314108,0.00084961,1.74768293,0.00232363,1.10553557,0.38999379,0.31867651,2.08504573,1.14323137
-2.66833417,4.14316253,0.00079185,1.73836269,0.00217224,1.12429456,0.39517594,0.32285304,2.06362344,1.13461857
-2.66233117,4.14027135,0.00073449,1.72707561,0.00202000,1.14159112,0.40005800,0.32690239,2.03941475,1.12599661
-2.65632816,4.13421829,0.00067825,1.71375943,0.00186905,1.15719769,0.40461412,0.33070723,2.01256651,1.11742274
-2.65032516,4.12468218,0.00062384,1.69831264,0.00172149,1.17086682,0.40880571,0.33414874,1.98319924,1.10893752
-2.64432216,4.11129519,0.00057193,1.68060435,0.00157934,1.18234106,0.41258349,0.33711093,1.95141139,1.10056976
-2.63831916,4.09367324,0.00052312,1.66048650,0.00144447,1.19136500,0.41589041,0.33948499,1.91728621,1.09234231
-2.63231616,4.07144947,0.00047796,1.63780777,0.00131859,1.19769854,0.41866547,0.34117349,1.88090074,1.08427821
-2.62631316,4.04430898,0.00043691,1.61242849,0.00120318,1.20113107,0.42084804,0.34209425,1.84233607,1.07640674
-2.62031016,4.01202263,0.00040035,1.58423551,0.00109951,1.20149540,0.42238260,0.34218389,1.80168806,1.06876883
-2.61430715,3.97447784,0.00036856,1.55315640,0.00100860,1.19868093,0.42322337,0.34140067,1.75907765,1.06142146
-2.60830415,3.93170434,0.00034174,1.51917196,0.00093125,1.19264504,0.42333869,0.33972675,1.71465998,1.05444057
-2.60230115,3.88389321,0.00031998,1.48232646,0.00086800,1.18342207,0.42271481,0.33716966,1.66863156,1.04792221
-2.59629815,3.83140777,0.00030330,1.44273500,0.00081922,1.17112913,0.42135873,0.33376292,1.62123477,1.04198176
-2.59029515,3.77478540,0.00029162,1.40058732,0.00078504,1.15596841,0.41929999,0.32956587,1.57275939,1.03675113
-2.58429215,3.71472975,0.00028481,1.35614811,0.00076545,1.13822544,0.41659114,0.32466254,1.52354076,1.03237404
-2.57828914,3.65209362,0.00028262,1.30975338,0.00076028,1.11826336,0.41330696,0.31915982,1.47395459,1.02899953
-2.57228614,3.58785287,0.00028478,1.26180327,0.00076924,1.09651318,0.40954215,0.31318478,1.42440849,1.02677417
-2.56628314,3.52307275,0.00029095,1.21275142,0.00079194,1.07346038,0.40540792,0.30688142,1.37533068,1.02583322
-2.56028014,3.45886803,0.00030071,1.16309137,0.00082790,1.04962836,0.40102734,0.30040673,1.32715635,1.02629147
-2.55427714,3.39635898,0.00031365,1.11334078,0.00087659,1.02555940,0.39652985,0.29392650,1.28031243,1.02823418
-2.54827414,3.33662543,0.00032929,1.06402406,0.00093745,1.00179403,0.39204516,0.28761073,1.23520152,1.03170873
-2.54227114,3.28066107,0.00034713,1.01565427,0.00100986,0.97884972,0.38769689,0.28162894,1.19218592,1.03671763
-2.53626813,3.22933055,0.00036668,0.96871521,0.00109321,0.95719990,0.38359630,0.27614551,1.15157267,1.04321321
-2.53026513,3.18333133,0.00038742,0.92364458,0.00118684,0.93725438,0.37983638,0.27131516,1.11360037,1.05109448
-2.52426213,3.14316229,0.00040884,0.88081894,0.00129011,0.91934205,0.37648685,0.26727872,1.07842861,1.06020639
-2.51825913,3.10910072,0.00043045,0.84054117,0.00140232,0.90369686,0.37359006,0.26415929,1.04613060,1.07034155
-2.51225613,3.08118867,0.00045178,0.80303115,0.00152279,0.89044761,0.37115825,0.26205889,1.01668942,1.08124451
-2.50625313,3.05922931,0.00047238,0.76841990,0.00165076,0.87961225,0.36917221,0.26105569,0.98999819,1.09261819
-2.50025013,3.04279345,0.00049185,0.73674747,0.00178544,0.87109691,0.36758151,0.26120194,0.96586412,1.10413240
-2.49424712,3.03123568,0.00050983,0.70796465,0.00192598,0.86469976,0.36630616,0.26252246,0.94401629,1.11543385
-2.48824412,3.02371942,0.00052600,0.68193827,0.00207143,0.86011952,0.36523977,0.26501402,0.92411681,1.12615723
-2.48224112,3.01924942,0.00054012,0.65845979,0.00222075,0.85696817,0.36425385,0.26864536,0.90577471,1.13593684
-2.47623812,3.01671031,0.00055196,0.63725673,0.00237281,0.85478742,0.36320330,0.27335797,0.88856198,1.14441819
-2.47023512,3.01490922,0.00056138,0.61800625,0.00252634,0.85306793,0.36193246,0.27906771,0.87203087,1.15126912
-2.46423212,3.01262069,0.00056829,0.60035018,0.00267995,0.85127053,0.36028178,0.28566707,0.85573174,1.15618993
-2.45822911,3.00863192,0.00057264,0.58391091,0.00283212,0.84884839,0.35809445,0.29302816,0.83923047,1.15892224
-2.45222611,3.00178648,0.00057444,0.56830718,0.00298122,0.84526913,0.35522292,0.30100635,0.82212478,1.15925621
-2.44622311,2.99102479,0.00057371,0.55316922,0.00312550,0.84003578,0.35153490,0.30944446,0.80405868,1.15703602
-2.44022011,2.97542000,0.00057056,0.53815247,0.00326317,0.83270589,0.34691858,0.31817740,0.78473452,1.15216349
-2.43421711,2.95420797,0.00056507,0.52294952,0.00339235,0.82290772,0.34128688,0.32703712,0.76392211,1.14459988
-2.42821411,2.92681047,0.00055738,0.50729964,0.00351119,0.81035312,0.33458057,0.33585778,0.74146477,1.13436593
-2.42221111,2.89285105,0.00054765,0.49099579,0.00361788,0.79484653,0.32677025,0.34448083,0.71728214,1.12154021
-2.41620810,2.85216319,0.00053602,0.47388893,0.00371067,0.77628987,0.31785695,0.35275988,0.69136974,1.10625599
-2.41020510,2.80479078,0.00052267,0.45588952,0.00378801,0.75468336,0.30787168,0.36056519,0.66379561,1.08869680
-2.40420210,2.75098114,0.00050776,0.43696662,0.00384852,0.73012235,0.29687373,0.36778741,0.63469425,1.06909073
-2.39819910,2.69117097,0.00049146,0.41714446,0.00389108,0.70279061,0.28494811,0.37434051,0.60425837,1.04770380
-2.39219610,2.62596609,0.00047394,0.39649724,0.00391487,0.67295049,0.27220208,0.38016371,0.57272891,1.02483240
-2.38619310,2.55611565,0.00045536,0.37514213,0.00391943,0.64093063,0.25876115,0.38522211,0.54038388,1.00079494
-2.38019010,2.48248195,0.00043588,0.35323134,0.00390462,0.60711184,0.24476460,0.38950620,0.50752661,0.97592300
-2.37418709,2.40600691,0.00041565,0.33094333,0.00387070,0.57191198,0.23036084,0.39303000,0.47447387,0.95055196
-2.36818409,2.32767654,0.00039483,0.30847392,0.00381830,0.53577042,0.21570281,0.39582800,0.44154447,0.92501142
-2.36218109,2.24848455,0.00037357,0.28602749,0.00374840,0.49913293,0.20094345,0.39795103,0.40904859,0.89961555
-2.35617809,2.16939666,0.00035202,0.26380873,0.00366230,0.46243740,0.18623160,0.39946124,0.37727844,0.87465371
-2.35017509,2.09131672,0.00033032,0.24201524,0.00356159,0.42610110,0.17170832,0.40042644,0.34650026,0.85038158
-2.34417209,2.01505599,0.00030862,0.22083115,0.00344809,0.39050970,0.15750378,0.40091423,0.31694805,0.82701312
-2.33816908,1.94130683,0.00028707,0.20042196,0.00332379,0.35600847,0.14373476,0.40098613,0.28881893,0.80471379
-2.33216608,1.87062178,0.00026581,0.18093065,0.00319076,0.32289570,0.13050278,0.40069217,0.26227033,0.78359534
-2.32616308,1.80339873,0.00024497,0.16247504,0.00305112,0.29141841,0.11789291,0.40006630,0.23741879,0.76371239
-2.32016008,1.73987307,0.00022468,0.14514649,0.00290697,0.26177032,0.10597315,0.39912283,0.21434028,0.74506128
-2.31415708,1.68011677,0.00020508,0.12900960,0.00276029,0.23409181,0.09479448,0.39785433,0.19307198,0.72758123
-2.30815408,1.62404469,0.00018627,0.11410303,0.00261294,0.20847178,0.08439127,0.39623095,0.17361508,0.71115789
-2.30215108,1.57142759,0.00016837,0.10044106,0.00246658,0.18495096,0.07478233,0.39420143,0.15593862,0.69562933
-2.29614807,1.52191136,0.00015146,0.08801589,0.00232265,0.16352654,0.06597211,0.39169559,0.13998393,0.68079434
-2.29014507,1.47504141,0.00013563,0.07680039,0.00218235,0.14415757,0.05795232,0.38862838,0.12566958,0.66642256
-2.28414207,1.43029114,0.00012095,0.06675112,0.00204664,0.12677104,0.05070368,0.38490503,0.11289645,0.65226626
-2.27813907,1.38709306,0.00010748,0.05781158,0.00191625,0.11126814,0.04419777,0.38042724,0.10155289,0.63807317
-2.27213607,1.34487114,0.00009527,0.04991540,0.00179168,0.09753053,0.03839895,0.37509983,0.09151968,0.62359970
-2.26613307,1.30307280,0.00008435,0.04298943,0.00167322,0.08542641,0.03326620,0.36883761,0.08267463,0.60862410
-2.26013007,1.26119900,0.00007475,0.03695661,0.00156101,0.07481607,0.02875494,0.36157199,0.07489675,0.59295873
-2.25412706,1.21883124,0.00006652,0.03173858,0.00145506,0.06555689,0.02481865,0.35325692,0.06806986,0.57646108
-2.24812406,1.17565407,0.00005967,0.02725792,0.00135527,0.05750773,0.02141039,0.34387390,0.06208563,0.55904279
-2.24212106,1.13147230,0.00005423,0.02344004,0.00126148,0.05053243,0.01848407,0.33343570,0.05684590,0.54067637
-2.23611806,1.08622228,0.00005025,0.02021469,0.00117352,0.04450273,0.01599552,0.32198855,0.05226445,0.52139935
-2.23011506,1.03997685,0.00004775,0.01751710,0.00109121,0.03930030,0.01390343,0.30961285,0.04826807,0.50131553
-2.22411206,0.99294396,0.00004681,0.01528876,0.00101441,0.03481814,0.01216994,0.29642216,0.04479706,0.48059349
-2.21810905,0.94545931,0.00004748,0.01347789,0.00094302,0.03096137,0.01076112,0.28256075,0.04180516,0.45946225
-2.21210605,0.89797343,0.00004985,0.01203958,0.00087700,0.02764740,0.00964721,0.26819966,0.03925903,0.43820454
-2.20610305,0.85103410,0.00005400,0.01093569,0.00081637,0.02480569,0.00880269,0.25353167,0.03713724,0.41714776
-2.20010005,0.80526489,0.00006005,0.01013452,0.00076122,0.02237704,0.00820615,0.23876531,0.03542898,0.39665320
-2.19409705,0.76134093,0.00006812,0.00961030,0.00071168,0.02031271,0.00784008,0.22411823,0.03413239,0.37710391
-2.18809405,0.71996291,0.00007831,0.00934256,0.00066794,0.01857321,0.00769042,0.20981034,0.03325277,0.35889163
-2.18209105,0.68183039,0.00009077,0.00931527,0.00063021,0.01712703,0.00774610,0.19605687,0.03280050,0.34240340
-2.17608804,0.64761535,0.00010561,0.00951605,0.00059871,0.01594927,0.00799847,0.18306172,0.03278902,0.32800815
-2.17008504,0.61793690,0.00012294,0.00993521,0.00057364,0.01502029,0.00844059,0.17101134,0.03323263,0.31604385
-2.16408204,0.59333798,0.00014285,0.01056481,0.00055517,0.01432437,0.00906658,0.16006930,0.03414443,0.30680537
-2.15807904,0.57426453,0.00016540,0.01139773,0.00054343,0.01384848,0.00987091,0.15037173,0.03553424,0.30053374
-2.15207604,0.56104790,0.00019061,0.01242675,0.00053847,0.01358113,0.01084763,0.14202373,0.03740669,0.29740666
-2.14607304,0.55389073,0.00021848,0.01364369,0.00054025,0.01351136,0.01198978,0.13509684,0.03975954,0.29753090
-2.14007004,0.55285656,0.00024891,0.01503864,0.00054863,0.01362791,0.01328866,0.12962751,0.04258211,0.30093651
-2.13406703,0.55786366,0.00028176,0.01659928,0.00056336,0.01391850,0.01473336,0.12561667,0.04585414,0.30757313
-2.12806403,0.56868282,0.00031685,0.01831036,0.00058405,0.01436929,0.01631026,0.12303026,0.04954483,0.31730846
-2.12206103,0.58493945,0.00035388,0.02015330,0.00061021,0.01496452,0.01800275,0.12180069,0.05361239,0.32992903
-2.11605803,0.60611984,0.00039250,0.02210596,0.00064121,0.01568632,0.01979101,0.12182920,0.05800389,0.34514322
-2.11005503,0.63158141,0.00043229,0.02414262,0.00067632,0.01651463,0.02165200,0.12298896,0.06265559,0.36258667
-2.10405203,0.66056692,0.00047275,0.02623413,0.00071468,0.01742730,0.02355960,0.12512885,0.06749372,0.38182981
-2.09804902,0.69222221,0.00051334,0.02834825,0.00075537,0.01840036,0.02548493,0.12807777,0.07243570,0.40238760
-2.09204602,0.72561711,0.00055344,0.03045019,0.00079736,0.01940836,0.02739681,0.13164948,0.07739174,0.42373118
-2.08604302,0.75976915,0.00059242,0.03250329,0.00083960,0.02042488,0.02926239,0.13564768,0.08226689,0.44530115
-2.08004002,0.79366916,0.00062961,0.03446990,0.00088101,0.02142304,0.03104793,0.13987135,0.08696339,0.46652217
-2.07403702,0.82630835,0.00066434,0.03631233,0.00092050,0.02237618,0.03271964,0.14412010,0.09138322,0.48681849
-2.06803402,0.85670583,0.00069597,0.03799387,0.00095702,0.02325848,0.03424464,0.14819952,0.09543091,0.50562983
-2.06203102,0.88393572,0.00072387,0.03947990,0.00098959,0.02404570,0.03559188,0.15192618,0.09901630,0.52242714
-2.05602801,0.90715292,0.00074750,0.04073895,0.00101730,0.02471574,0.03673316,0.15513239,0.10205728,0.53672772
-2.05002501,0.92561660,0.00076635,0.04174366,0.00103936,0.02524936,0.03764398,0.15767028,0.10448235,0.54810896
-2.04402201,0.93871047,0.00078005,0.04247172,0.00105513,0.02563062,0.03830436,0.15941540,0.10623286,0.55622038
-2.03801901,0.94595911,0.00078829,0.04290659,0.00106411,0.02584736,0.03869952,0.16026940,0.10726487,0.56079331
-2.03201601,0.94703959,0.00079090,0.04303802,0.00106597,0.02589153,0.03882034,0.16016195,0.10755053,0.56164785
-2.02601301,0.94178804,0.00078782,0.04286244,0.00106055,0.02575932,0.03866369,0.15905168,0.10707889,0.55869688
-2.02001001,0.93020083,0.00077912,0.04238300,0.00104787,0.02545126,0.03823251,0.15692624,0.10585613,0.55194687
-2.01400700,0.91243034,0.00076498,0.04160949,0.00102814,0.02497205,0.03753570,0.15380137,0.10390518,0.54149556
-2.00800400,0.88877567,0.00074571,0.04055793,0.00100169,0.02433041,0.03658777,0.14971913,0.10126480,0.52752651
-2.00200100,0.85966857,0.00072171,0.03925002,0.00096904,0.02353863,0.03540834,0.14474536,0.09798804,0.51030100
-1.99599800,0.82565543,0.00069347,0.03771234,0.00093082,0.02261214,0.03402142,0.13896639,0.09414038,0.49014736
-1.98999500,0.78737612,0.00066155,0.03597549,0.00088774,0.02156897,0.03245463,0.13248535,0.08979735,0.46744863
-1.98399200,0.74554058,0.00062658,0.03407302,0.00084063,0.02042912,0.03073824,0.12541800,0.08504198,0.44262868
-1.97798899,0.70090433,0.00058921,0.03204041,0.00079035,0.01921397,0.02890425,0.11788853,0.07996211,0.41613783
-1.97198599,0.65424388,0.00055011,0.02991397,0.00073776,0.01794563,0.02698538,0.11002522,0.07464765,0.38843827
-1.96598299,0.60633301,0.00050995,0.02772982,0.00068375,0.01664636,0.02501416,0.10195637,0.06918792,0.35999001
-1.95997999,0.55792095,0.00046936,0.02552292,0.00062916,0.01533808,0.02302205,0.09380651,0.06366928,0.33123796
-1.95397699,0.50971303,0.00042896,0.02332625,0.00057480,0.01404194,0.02103869,0.08569305,0.05817291,0.30260043
-1.94797399,0.46235469,0.00038931,0.02117012,0.00052139,0.01277798,0.01909127,0.07772355,0.05277307,0.27445957
-1.94197099,0.41641887,0.00035090,0.01908165,0.00046958,0.01156500,0.01720406,0.06999350,0.04753570,0.24715383
-1.93596798,0.37239739,0.00031418,0.01708443,0.00041992,0.01042044,0.01539807,0.06258483,0.04251746,0.22097273
-1.92996498,0.33069597,0.00027951,0.01519837,0.00037287,0.00936051,0.01369092,0.05556503,0.03776521,0.19615380
-1.92396198,0.29163301,0.00024720,0.01343970,0.00032879,0.00840040,0.01209680,0.04898690,0.03331590,0.17288162
-1.91795898,0.25544157,0.00021750,0.01182113,0.00028795,0.00755465,0.01062664,0.04288884,0.02919683,0.15128887
-1.91195598,0.22227437,0.00019060,0.01035219,0.00025051,0.00683756,0.00928833,0.03729571,0.02542624,0.13145897
-1.90595298,0.19221103,0.00016663,0.00903962,0.00021656,0.00626382,0.00808710,0.03221996,0.02201422,0.11343020
-1.89994997,0.16526717,0.00014572,0.00788792,0.00018613,0.00584910,0.00702596,0.02766321,0.01896372,0.09720074
-1.89394697,0.14140473,0.00012793,0.00689990,0.00015916,0.00561079,0.00610617,0.02361797,0.01627181,0.08273449
-1.88794397,0.12054298,0.00011337,0.00607728,0.00013559,0.00556868,0.00532776,0.02006951,0.01393096,0.06996728
-1.88194097,0.10256960,0.00010211,0.00542130,0.00011527,0.00574565,0.00469006,0.01699776,0.01193037,0.05881306
-1.87593797,0.08735149,0.00009425,0.00493328,0.00009807,0.00616837,0.00419215,0.01437920,0.01025721,0.04917005
-1.86993497,0.07474490,0.00008993,0.00461519,0.00008383,0.00686782,0.00383336,0.01218863,0.00889785,0.04092641
-1.86393197,0.06460456,0.00008933,0.00447006,0.00007240,0.00787976,0.00361363,0.01040088,0.00783895,0.03396538
-1.85792896,0.05679149,0.00009269,0.00450236,0.00006365,0.00924494,0.00353384,0.00899227,0.00706842,0.02816977
-1.85192596,0.05117958,0.00010030,0.00471823,0.00005744,0.01100917,0.00359602,0.00794195,0.00657617,0.02342575
-1.84592296,0.04766062,0.00011254,0.00512565,0.00005369,0.01322307,0.00380350,0.00723306,0.00635483,0.01962587
-1.83991996,0.04614794,0.00012983,0.00573439,0.00005233,0.01594156,0.00416092,0.00685371,0.00640017,0.01667135
-1.83391696,0.04657855,0.00015269,0.00655592,0.00005333,0.01922294,0.00467412,0.00679778,0.00671149,0.01447375
-1.82791396,0.04891409,0.00018170,0.00760305,0.00005671,0.02312773,0.00535001,0.00706565,0.00729178,0.01295590
-1.82191096,0.05314049,0.00021750,0.00888959,0.00006250,0.02771697,0.00619617,0.00766481,0.00814783,0.01205245
-1.81590795,0.05926667,0.00026078,0.01042972,0.00007080,0.03305035,0.00722056,0.00861035,0.00929023,0.01170989
-1.80990495,0.06732236,0.00031225,0.01223737,0.00008172,0.03918381,0.00843093,0.00992553,0.01073333,0.01188621
-1.80390195,0.07735536,0.00037264,0.01432546,0.00009540,0.04616699,0.00983431,0.01164228,0.01249509,0.01255033
-1.79789895,0.08942838,0.00044268,0.01670502,0.00011205,0.05404041,0.01143637,0.01380178,0.01459706,0.01368137
-1.79189595,0.10361577,0.00052305,0.01938435,0.00013185,0.06283250,0.01324076,0.01645510,0.01706428,0.01526784
-1.78589295,0.12000033,0.00061436,0.02236814,0.00015505,0.07255670,0.01524850,0.01966398,0.01992528,0.01730674
-1.77988994,0.13867052,0.00071713,0.02565668,0.00018189,0.08320862,0.01745731,0.02350171,0.02321216,0.01980286
-1.77388694,0.15971817,0.00083173,0.02924507,0.00021262,0.09476356,0.01986111,0.02805409,0.02696079,0.02276802
-1.76788394,0.18323706,0.00095839,0.03312271,0.00024753,0.10717443,0.02244952,0.03342060,0.03121107,0.02622056
-1.76188094,0.20932239,0.00109716,0.03727282,0.00028690,0.12037036,0.02520755,0.03971553,0.03600730,0.03018498
