energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.40070035,1.79819315,0.00097815,0.00777397,0.39149224,0.69100868,0.12805995,0.92493552,0.00166085,0.04331000
-3.39469735,1.92168005,0.00107682,0.00870536,0.42918603,0.73843253,0.14395858,0.98121854,0.00189750,0.04823343
-3.38869435,2.05260487,0.00118315,0.00971293,0.47067252,0.78968526,0.16124343,1.03898697,0.00215460,0.05346836
-3.38269135,2.19066648,0.00129655,0.01079485,0.51598121,0.84482898,0.17988152,1.09785477,0.00243155,0.05899169
-3.37668834,2.33535803,0.00141619,0.01194755,0.56504924,0.90382287,0.19980980,1.15738360,0.00272732,0.06477230
-3.37068534,2.48594554,0.00154099,0.01316558,0.61771120,0.96650946,0.22093267,1.21708069,0.00304039,0.07077079
-3.36468234,2.64145289,0.00166962,0.01444148,0.67369146,1.03260396,0.24312022,1.27639850,0.00336879,0.07693941
-3.35867934,2.80065450,0.00180053,0.01576579,0.73259973,1.10168745,0.26620739,1.33473663,0.00371002,0.08322228
-3.35267634,2.96207718,0.00193197,0.01712703,0.79393019,1.17320467,0.28999435,1.39144636,0.00406116,0.08955582
-3.34667334,3.12401195,0.00206200,0.01851191,0.85706475,1.24646673,0.31424799,1.44583800,0.00441881,0.09586959
-3.34067034,3.28453645,0.00218860,0.01990544,0.92128046,1.32065924,0.33870478,1.49719115,0.00477922,0.10208727
-3.33466733,3.44154775,0.00230967,0.02129128,0.98576137,1.39485581,0.36307493,1.54476784,0.00513827,0.10812806
-3.32866433,3.59280535,0.00242309,0.02265210,1.04961457,1.46803667,0.38704775,1.58782815,0.00549162,0.11390830
-3.32266133,3.73598294,0.00252681,0.02396996,1.11189005,1.53911222,0.41029826,1.62564807,0.00583477,0.11934328
-3.31665833,3.86872772,0.00261887,0.02522679,1.17160391,1.60695050,0.43249462,1.65753878,0.00616316,0.12434930
-3.31065533,3.98872490,0.00269752,0.02640493,1.22776415,1.67040792,0.45330645,1.68286678,0.00647227,0.12884576
-3.30465233,4.09376530,0.00276120,0.02748757,1.27939813,1.72836203,0.47241339,1.70107402,0.00675774,0.13275744
-3.29864932,4.18181310,0.00280867,0.02845931,1.32558062,1.77974511,0.48951392,1.71169707,0.00701548,0.13601657
-3.29264632,4.25107130,0.00283898,0.02930656,1.36546141,1.82357728,0.50433387,1.71438464,0.00724177,0.13856492
-3.28664332,4.30004179,0.00285156,0.03001796,1.39829134,1.85899782,0.51663430,1.70891246,0.00743336,0.14035565
-3.28064032,4.32757779,0.00284621,0.03058475,1.42344553,1.88529330,0.52621848,1.69519491,0.00758753,0.14135486
-3.27463732,4.33292612,0.00282311,0.03100093,1.44044298,1.90192163,0.53293763,1.67329277,0.00770219,0.14154284
-3.26863432,4.31575772,0.00278283,0.03126346,1.44896158,1.90853075,0.53669515,1.64341672,0.00777591,0.14091488
-3.26263132,4.27618492,0.00272630,0.03137232,1.44884792,1.90497154,0.53744923,1.60592633,0.00780796,0.13948165
-3.25662831,4.21476493,0.00265480,0.03133037,1.44012146,1.89130421,0.53521363,1.56132460,0.00779831,0.13726909
-3.25062531,4.13248940,0.00256992,0.03114330,1.42297306,1.86779826,0.53005673,1.51024813,0.00774762,0.13431790
-3.24462231,4.03076062,0.00247349,0.03081932,1.39775772,1.83492591,0.52209882,1.45345341,0.00765726,0.13068249
-3.23861931,3.91135558,0.00236758,0.03036893,1.36498227,1.79334961,0.51150788,1.39179975,0.00752919,0.12642957
-3.23261631,3.77637939,0.00225441,0.02980454,1.32528833,1.74390400,0.49849390,1.32622942,0.00736596,0.12163637
-3.22661331,3.62821027,0.00213630,0.02914011,1.27943155,1.68757351,0.48330226,1.25774600,0.00717063,0.11638857
-3.22061031,3.46943823,0.00201561,0.02839079,1.22825798,1.62546629,0.46620622,1.18739142,0.00694668,0.11077805
-3.21460730,3.30280003,0.00189473,0.02757253,1.17267872,1.55878567,0.44749903,1.11622281,0.00669792,0.10490046
-3.20860430,3.13111285,0.00177596,0.02670178,1.11364389,1.48880023,0.42748591,1.04528984,0.00642843,0.09885286
-3.20260130,2.95720878,0.00166153,0.02579516,1.05211688,1.41681359,0.40647630,0.97561308,0.00614246,0.09273135
-3.19659830,2.78387259,0.00155352,0.02486922,0.98905000,1.34413473,0.38477652,0.90816431,0.00584436,0.08662885
-3.19059530,2.61378411,0.00145383,0.02394023,0.92536226,1.27204988,0.36268318,0.84384889,0.00553846,0.08063315
-3.18459230,2.44946694,0.00136420,0.02302404,0.86191993,1.20179654,0.34047755,0.78349091,0.00522906,0.07482515
-3.17858929,2.29324432,0.00128612,0.02213595,0.79952037,1.13454019,0.31842087,0.72782089,0.00492035,0.06927744
-3.17258629,2.14720272,0.00122085,0.02129067,0.73887946,1.07135408,0.29675077,0.67746653,0.00461633,0.06405327
-3.16658329,2.01316346,0.00116941,0.02050221,0.68062260,1.01320229,0.27567877,0.63294615,0.00432080,0.05920575
-3.16058029,1.89266216,0.00113258,0.01978390,0.62527931,0.96092605,0.25538883,0.59466484,0.00403733,0.05477745
-3.15457729,1.78693575,0.00111088,0.01914831,0.57328111,0.91523347,0.23603672,0.56291307,0.00376920,0.05080035
-3.14857429,1.69691642,0.00110458,0.01860721,0.52496236,0.87669244,0.21775040,0.53786751,0.00351943,0.04729596
-3.14257129,1.62323198,0.00111368,0.01817153,0.48056363,0.84572658,0.20063085,0.51959381,0.00329072,0.04427584
-3.13656828,1.56621192,0.00113797,0.01785125,0.44023713,0.82261410,0.18475365,0.50805111,0.00308549,0.04174218
-3.13056528,1.52589844,0.00117698,0.01765526,0.40405365,0.80748948,0.17017074,0.50309794,0.00290585,0.03968868
-3.12456228,1.50206208,0.00123004,0.01759126,0.37201065,0.80034773,0.15691263,0.50449944,0.00275363,0.03810146
-3.11855928,1.49422116,0.00129626,0.01766559,0.34404096,0.80105114,0.14499064,0.51193569,0.00263033,0.03696010
-3.11255628,1.50166495,0.00137454,0.01788304,0.32002181,0.80933844,0.13439923,0.52501101,0.00253721,0.03623875
-3.10655328,1.52347980,0.00146363,0.01824671,0.29978381,0.82483626,0.12511831,0.54326413,0.00247522,0.03590723
-3.10055028,1.55857833,0.00156212,0.01875786,0.28311969,0.84707266,0.11711549,0.56617931,0.00244507,0.03593218
-3.09454727,1.60573100,0.00166847,0.01941576,0.26979258,0.87549261,0.11034818,0.59319817,0.00244721,0.03627813
-3.08854427,1.66359991,0.00178105,0.02021768,0.25954384,0.90947519,0.10476561,0.62373230,0.00248185,0.03690860
-3.08254127,1.73077422,0.00189817,0.02115879,0.25210012,0.94835204,0.10031068,0.65717648,0.00254900,0.03778711
-3.07653827,1.80580675,0.00201811,0.02223228,0.24717997,0.99142683,0.09692163,0.69292248,0.00264845,0.03887820
-3.07053527,1.88725093,0.00213916,0.02342944,0.24449961,1.03799497,0.09453361,0.73037316,0.00277985,0.04014828
-3.06453227,1.97369744,0.00225964,0.02473991,0.24377818,1.08736327,0.09308002,0.76895665,0.00294268,0.04156653
-3.05852926,2.06380934,0.00237799,0.02615191,0.24474233,1.13886859,0.09249371,0.80814039,0.00313632,0.04310562
-3.05252626,2.15635491,0.00249274,0.02765264,0.24713010,1.19189507,0.09270803,0.84744456,0.00336004,0.04474240
-3.04652326,2.25023702,0.00260258,0.02922865,0.25069428,1.24588913,0.09365765,0.88645448,0.00361309,0.04645843
-3.04052026,2.34451787,0.00270642,0.03086633,0.25520510,1.30037161,0.09527922,0.92483168,0.00389468,0.04824043
-3.03451726,2.43843831,0.00280333,0.03255233,0.26045231,1.35494678,0.09751181,0.96232296,0.00420401,0.05008056
-3.02851426,2.53143079,0.00289264,0.03427411,0.26624659,1.40930747,0.10029720,0.99876718,0.00454032,0.05197660
-3.02251126,2.62312524,0.00297393,0.03602029,0.27242045,1.46323652,0.10357997,1.03409916,0.00490290,0.05393183
-3.01650825,2.71334765,0.00304702,0.03778112,0.27882843,1.51660418,0.10730741,1.06835053,0.00529105,0.05595492
-3.01050525,2.80211105,0.00311198,0.03954875,0.28534678,1.56936190,0.11142931,1.10164706,0.00570415,0.05805943
-3.00450225,2.88959921,0.00316910,0.04131744,0.29187260,1.62153268,0.11589763,1.13420239,0.00614154,0.06026322
-2.99849925,2.97614343,0.00321893,0.04308365,0.29832248,1.67319855,0.12066611,1.16630815,0.00660258,0.06258767
-2.99249625,3.06219341,0.00326218,0.04484601,0.30463078,1.72448590,0.12568980,1.19832043,0.00708652,0.06505660
-2.98649325,3.14828293,0.00329976,0.04660508,0.31074758,1.77554928,0.13092463,1.23064309,0.00759250,0.06769513
-2.98049025,3.23499197,0.00333268,0.04836311,0.31663636,1.82655455,0.13632700,1.26370812,0.00811941,0.07052834
-2.97448724,3.32290643,0.00336207,0.05012350,0.32227168,1.87766210,0.14185348,1.29795375,0.00866583,0.07357978
-2.96848424,3.41257712,0.00338911,0.05189026,0.32763665,1.92901098,0.14746054,1.33380104,0.00922994,0.07686992
-2.96248124,3.50447969,0.00341497,0.05366737,0.33272066,1.98070448,0.15310443,1.37162984,0.00980942,0.08041467
-2.95647824,3.59897690,0.00344080,0.05545805,0.33751718,2.03279782,0.15874122,1.41175497,0.01040135,0.08422377
-2.95047524,3.69628502,0.00346767,0.05726407,0.34202176,2.08528829,0.16432689,1.45440383,0.01100215,0.08829946
-2.94447224,3.79644548,0.00349651,0.05908499,0.34623040,2.13810826,0.16981758,1.49969631,0.01160752,0.09263520
-2.93846923,3.89930323,0.00352810,0.06091761,0.35013823,2.19112093,0.17516993,1.54762820,0.01221241,0.09721470
-2.93246623,4.00449263,0.00356302,0.06275539,0.35373852,2.24411921,0.18034149,1.59805886,0.01281104,0.10201120
-2.92646323,4.11143180,0.00360160,0.06458813,0.35702210,2.29682730,0.18529117,1.65070418,0.01339690,0.10698722
-2.92046023,4.21932578,0.00364395,0.06640172,0.35997710,2.34890504,0.18997976,1.70513524,0.01396287,0.11209457
-2.91445723,4.32717861,0.00368989,0.06817824,0.36258906,2.39995462,0.19437043,1.76078327,0.01450133,0.11727491
-2.90845423,4.43381441,0.00373896,0.06989613,0.36484134,2.44952947,0.19842928,1.81695096,0.01500433,0.12246068
-2.90245123,4.53790666,0.00379043,0.07153065,0.36671575,2.49714498,0.20212581,1.87282997,0.01546374,0.12757655
-2.89644822,4.63801513,0.00384331,0.07305458,0.36819346,2.54229075,0.20543347,1.92752426,0.01587156,0.13254118
-2.89044522,4.73262913,0.00389638,0.07443903,0.36925602,2.58444395,0.20833011,1.98007844,0.01622007,0.13726938
-2.88444222,4.82021582,0.00394817,0.07565443,0.36988647,2.62308361,0.21079854,2.02951023,0.01650216,0.14167455
-2.87843922,4.89927175,0.00399710,0.07667168,0.37007054,2.65770534,0.21282697,2.07484561,0.01671158,0.14567128
-2.87243622,4.96837589,0.00404142,0.07746332,0.36979783,2.68783620,0.21440956,2.11515541,0.01684313,0.14917804
-2.86643322,5.02624210,0.00407934,0.07800466,0.36906283,2.71304938,0.21554689,2.14959167,0.01689295,0.15211988
-2.86043022,5.07176891,0.00410908,0.07827497,0.36786600,2.73297818,0.21624654,2.17742220,0.01685866,0.15443093
-2.85442721,5.10408462,0.00412890,0.07825847,0.36621447,2.74732901,0.21652347,2.19806171,0.01673951,0.15605665
-2.84842421,5.12258575,0.00413721,0.07794520,0.36412270,2.75589293,0.21640054,2.21109819,0.01653647,0.15695578
-2.84242121,5.12696715,0.00413259,0.07733169,0.36161283,2.75855531,0.21590882,2.21631300,0.01625223,0.15710180
-2.83641821,5.11724220,0.00411390,0.07642140,0.35871469,2.75530318,0.21508780,2.21369396,0.01589120,0.15648387
-2.83041521,5.09375214,0.00408028,0.07522487,0.35546567,2.74623004,0.21398543,2.20344047,0.01545937,0.15510726
-2.82441221,5.05716377,0.00403120,0.07375964,0.35191020,2.73153758,0.21265793,2.18596039,0.01496417,0.15299321
-2.81840920,5.00845542,0.00396650,0.07204986,0.34809896,2.71153438,0.21116931,2.16185876,0.01441422,0.15017819
-2.81240620,4.94889142,0.00388643,0.07012568,0.34408785,2.68663123,0.20959060,2.13191857,0.01381915,0.14671270
-2.80640320,4.87998589,0.00379158,0.06802240,0.33993680,2.65733321,0.20799869,2.09707447,0.01318923,0.14265956
-2.80040020,4.80345725,0.00368293,0.06577939,0.33570828,2.62422871,0.20647489,2.05838043,0.01253508,0.13809187
-2.79439720,4.72117496,0.00356181,0.06343894,0.33146589,2.58797552,0.20510308,2.01697260,0.01186739,0.13309068
-2.78839420,4.63510078,0.00342981,0.06104493,0.32727277,2.54928464,0.20396768,1.97402905,0.01119657,0.12774241
-2.78239120,4.54722666,0.00328880,0.05864149,0.32319014,2.50890222,0.20315126,1.93072794,0.01053245,0.12213632
-2.77638819,4.45951200,0.00314083,0.05627172,0.31927595,2.46759038,0.20273210,1.88820589,0.00988406,0.11636194
-2.77038519,4.37382264,0.00298805,0.05397635,0.31558374,2.42610758,0.20278167,1.84751835,0.00925938,0.11050666
-2.76438219,4.29187412,0.00283269,0.05179267,0.31216177,2.38518946,0.20336219,1.80960336,0.00866515,0.10465352
-2.75837919,4.21518162,0.00267693,0.04975350,0.30905247,2.34553083,0.20452445,1.77525041,0.00810678,0.09887936
-2.75237619,4.14501842,0.00252288,0.04788639,0.30629229,2.30776964,0.20630587,1.74507544,0.00758828,0.09325322
-2.74637319,4.08238470,0.00237249,0.04621305,0.30391192,2.27247355,0.20872914,1.71950294,0.00711223,0.08783524
-2.74037019,4.02798771,0.00222751,0.04474902,0.30193685,2.24012974,0.21180127,1.69875588,0.00667982,0.08267583
-2.73436718,3.98223407,0.00208946,0.04350350,0.30038834,2.21113827,0.21551343,1.68285356,0.00629095,0.07781534
-2.72836418,3.94523425,0.00195955,0.04247956,0.29928466,2.18580930,0.21984128,1.67161758,0.00594438,0.07328403
-2.72236118,3.91681876,0.00183872,0.04167439,0.29864252,2.16436406,0.22474616,1.66468527,0.00563785,0.06910239
-2.71635818,3.89656512,0.00172758,0.04107988,0.29847866,2.14693954,0.23017672,1.66153004,0.00536830,0.06528180
-2.71035518,3.88383403,0.00162644,0.04068329,0.29881140,2.13359642,0.23607123,1.66148761,0.00513204,0.06182533
-2.70435218,3.87781286,0.00153533,0.04046805,0.29966211,2.12432961,0.24236023,1.66378689,0.00492498,0.05872880
-2.69834917,3.87756422,0.00145401,0.04041464,0.30105640,2.11908084,0.24896956,1.66758406,0.00474286,0.05598193
-2.69234617,3.88207710,0.00138200,0.04050150,0.30302502,2.11775227,0.25582334,1.67199848,0.00458135,0.05356954
-2.68634317,3.89031806,0.00131863,0.04070598,0.30560417,2.12022036,0.26284704,1.67614865,0.00443631,0.05147279
-2.68034017,3.90127988,0.00126308,0.04100515,0.30883545,2.12634899,0.26997014,1.67918692,0.00430389,0.04967032
-2.67433717,3.91402545,0.00121442,0.04137657,0.31276505,2.13600100,0.27712850,1.68033141,0.00418067,0.04813941
-2.66833417,3.92772471,0.00117166,0.04179901,0.31744243,2.14904752,0.28426607,1.67889382,0.00406370,0.04685694
-2.66233117,3.94168324,0.00113381,0.04225290,0.32291836,2.16537418,0.29133599,1.67430220,0.00395061,0.04580028
-2.65632816,3.95536110,0.00109987,0.04272077,0.32924250,2.18488429,0.29830099,1.66611788,0.00383958,0.04494800
-2.65032516,3.96838170,0.00106893,0.04318742,0.33646049,2.20749836,0.30513302,1.65404601,0.00372938,0.04428042
-2.64432216,3.98053053,0.00104015,0.04364001,0.34461076,2.23315044,0.31181232,1.63793961,0.00361930,0.04378003
-2.63831916,3.99174448,0.00101282,0.04406803,0.35372129,2.26178145,0.31832587,1.61779728,0.00350911,0.04343178
-2.63231616,4.00209288,0.00098633,0.04446307,0.36380627,2.29333012,0.32466545,1.59375501,0.00339900,0.04322318
-2.62631316,4.01175204,0.00096025,0.04481862,0.37486316,2.32772237,0.33082551,1.56607285,0.00328951,0.04314435
-2.62031016,4.02097503,0.00093427,0.04512969,0.38687011,2.36485987,0.33680095,1.53511728,0.00318142,0.04318788
-2.61430715,4.03005905,0.00090822,0.04539254,0.39978393,2.40460898,0.34258517,1.50134052,0.00307572,0.04334873
-2.60830415,4.03931264,0.00088208,0.04560427,0.41353887,2.44679084,0.34816836,1.46525793,0.00297351,0.04362395
-2.60230115,4.04902474,0.00085596,0.04576259,0.42804621,2.49117351,0.35353639,1.42742465,0.00287592,0.04401246
-2.59629815,4.05943767,0.00083006,0.04586551,0.44319473,2.53746701,0.35867027,1.38841274,0.00278410,0.04451474
-2.59029515,4.07072552,0.00080469,0.04591126,0.45885212,2.58532161,0.36354635,1.34878993,0.00269916,0.04513253
-2.58429215,4.08297902,0.00078022,0.04589814,0.47486719,2.63432975,0.36813715,1.30910081,0.00262217,0.04586858
-2.57828914,4.09619763,0.00075710,0.04582457,0.49107291,2.68403160,0.37241288,1.26985111,0.00255410,0.04672634
-2.57228614,4.11028869,0.00073578,0.04568918,0.50729005,2.73392387,0.37634343,1.23149574,0.00249588,0.04770971
-2.56628314,4.12507340,0.00071677,0.04549099,0.52333122,2.78347156,0.37990076,1.19443055,0.00244839,0.04882283
-2.56028014,4.14029862,0.00070055,0.04522961,0.53900532,2.83212171,0.38306143,1.15898803,0.00241243,0.05006980
-2.55427714,4.15565316,0.00068758,0.04490547,0.55412191,2.87931846,0.38580910,1.12543641,0.00238881,0.05145455
-2.54827414,4.17078717,0.00067829,0.04452011,0.56849554,2.92451844,0.38813678,1.09398202,0.00237830,0.05298054
-2.54227114,4.18533284,0.00067307,0.04407637,0.58194979,2.96720551,0.39004858,1.06477410,0.00238169,0.05465065
-2.53626813,4.19892488,0.00067222,0.04357852,0.59432079,3.00690397,0.39156085,1.03791148,0.00239976,0.05646692
-2.53026513,4.21121918,0.00067601,0.04303242,0.60546025,3.04318959,0.39270255,1.01345034,0.00243326,0.05843035
-2.52426213,4.22190843,0.00068459,0.04244546,0.61523782,3.07569788,0.39351481,0.99141246,0.00248296,0.06054069
-2.51825913,4.23073384,0.00069804,0.04182646,0.62354277,3.10412922,0.39404959,0.97179312,0.00254952,0.06279620
-2.51225613,4.23749222,0.00071633,0.04118551,0.63028506,3.12825081,0.39436758,0.95456836,0.00263356,0.06519344
-2.50625313,4.24203851,0.00073936,0.04053362,0.63539578,3.14789568,0.39453544,0.93970098,0.00273553,0.06772705
-2.50025013,4.24428390,0.00076692,0.03988234,0.63882705,3.16295896,0.39462246,0.92714520,0.00285573,0.07038956
-2.49424712,4.24419013,0.00079871,0.03924332,0.64055147,3.17339212,0.39469693,0.91684971,0.00299419,0.07317124
-2.48824412,4.24176097,0.00083435,0.03862782,0.64056124,3.17919574,0.39482236,0.90875942,0.00315070,0.07606000
-2.48224112,4.23703191,0.00087341,0.03804620,0.63886706,3.18041165,0.39505390,0.90281586,0.00332471,0.07904139
-2.47623812,4.23005930,0.00091537,0.03750741,0.63549685,3.17711505,0.39543503,0.89895673,0.00351535,0.08209866
-2.47023512,4.22091012,0.00095969,0.03701862,0.63049444,3.16940752,0.39599491,0.89711481,0.00372139,0.08521295
-2.46423212,4.20965346,0.00100583,0.03658476,0.62391824,3.15741119,0.39674636,0.89721683,0.00394125,0.08836359
-2.45822911,4.19635471,0.00105326,0.03620836,0.61583995,3.14126492,0.39768483,0.89918250,0.00417302,0.09152850
-2.45222611,4.18107298,0.00110147,0.03588932,0.60634338,3.12112229,0.39878815,0.90292415,0.00441455,0.09468476
-2.44622311,4.16386227,0.00115005,0.03562496,0.59552327,3.09715192,0.40001742,0.90834735,0.00466344,0.09780926
-2.44022011,4.14477624,0.00119869,0.03541008,0.58348422,3.06953964,0.40131868,0.91535248,0.00491720,0.10087943
-2.43421711,4.12387636,0.00124720,0.03523726,0.57033963,3.03849234,0.40262552,0.92383745,0.00517331,0.10387406
-2.42821411,4.10124286,0.00129558,0.03509720,0.55621066,3.00424316,0.40386234,0.93370157,0.00542934,0.10677413
-2.42221111,4.07698740,0.00134400,0.03497919,0.54122515,2.96705708,0.40494813,0.94485013,0.00568307,0.10956368
-2.41620810,4.05126663,0.00139286,0.03487165,0.52551649,2.92723664,0.40580067,0.95719966,0.00593257,0.11223054
-2.41020510,4.02429516,0.00144279,0.03476277,0.50922237,2.88512678,0.40634073,0.97068332,0.00617637,0.11476706
-2.40420210,3.99635686,0.00149462,0.03464105,0.49248347,2.84111822,0.40649627,0.98525607,0.00641350,0.11717056
-2.39819910,3.96781310,0.00154946,0.03449598,0.47544202,2.79564876,0.40620623,1.00089899,0.00664355,0.11944374
-2.39219610,3.93910697,0.00160859,0.03431857,0.45824019,2.74920193,0.40542389,1.01762253,0.00686674,0.12159471
-2.38619310,3.91076246,0.00167352,0.03410183,0.44101847,2.70230268,0.40411950,1.03546798,0.00708392,0.12363688
-2.38019010,3.88337805,0.00174589,0.03384117,0.42391385,2.65550978,0.40228210,1.05450710,0.00729651,0.12558846
-2.37418709,3.85761451,0.00182746,0.03353468,0.40705800,2.60940513,0.39992047,1.07483944,0.00750648,0.12747176
-2.36818409,3.83417680,0.00192003,0.03318327,0.39057538,2.56458006,0.39706314,1.09658743,0.00771620,0.12931222
-2.36218109,3.81379083,0.00202540,0.03279068,0.37458138,2.52161911,0.39375740,1.11988924,0.00792837,0.13113714
-2.35617809,3.79717567,0.00214526,0.03236334,0.35918053,2.48108185,0.39006757,1.14488954,0.00814578,0.13297427
-2.35017509,3.78501267,0.00228114,0.03191014,0.34446479,2.44348369,0.38607232,1.17172876,0.00837122,0.13485029
-2.34417209,3.77791284,0.00243431,0.03144205,0.33051205,2.40927649,0.38186149,1.20053109,0.00860722,0.13678916
-2.33816908,3.77638434,0.00260569,0.03097169,0.31738485,2.37882997,0.37753237,1.23139210,0.00885594,0.13881054
-2.33216608,3.78080171,0.00279582,0.03051275,0.30512938,2.35241511,0.37318564,1.26436653,0.00911891,0.14092831
-2.32616308,3.79137906,0.00300475,0.03007950,0.29377487,2.33019040,0.36892139,1.29945708,0.00939696,0.14314926
-2.32016008,3.80814856,0.00323200,0.02968615,0.28333336,2.31219189,0.36483505,1.33660490,0.00969008,0.14547205
-2.31415708,3.83094608,0.00347653,0.02934635,0.27379991,2.29832789,0.36101378,1.37568261,0.00999731,0.14788654
-2.30815408,3.85940501,0.00373671,0.02907263,0.26515332,2.28837862,0.35753326,1.41649016,0.01031675,0.15037341
-2.30215108,3.89295912,0.00401033,0.02887595,0.25735723,2.28200141,0.35445514,1.45875433,0.01064556,0.15290433
-2.29614807,3.93085467,0.00429464,0.02876535,0.25036179,2.27874105,0.35182513,1.50213177,0.01098005,0.15544244
-2.29014507,3.97217159,0.00458638,0.02874765,0.24410567,2.27804532,0.34967193,1.54621584,0.01131578,0.15794331
-2.28414207,4.01585286,0.00488186,0.02882728,0.23851843,2.27928477,0.34800690,1.59054699,0.01164774,0.16035630
-2.27813907,4.06074084,0.00517708,0.02900620,0.23352322,2.28177612,0.34682444,1.63462621,0.01197053,0.16262619
-2.27213607,4.10561867,0.00546780,0.02928391,0.22903952,2.28480788,0.34610312,1.67793099,0.01227863,0.16469513
-2.26613307,4.14925471,0.00574970,0.02965755,0.22498608,2.28766714,0.34580722,1.71993292,0.01256657,0.16650470
-2.26013007,4.19044752,0.00601850,0.03012209,0.22128362,2.28966600,0.34588882,1.76011599,0.01282922,0.16799808
-2.25412706,4.22806904,0.00627009,0.03067058,0.21785740,2.29016626,0.34628998,1.79799464,0.01306198,0.16912215
-2.24812406,4.26110347,0.00650070,0.03129440,0.21463940,2.28860114,0.34694518,1.83313035,0.01326102,0.16982948
-2.24212106,4.28867981,0.00670697,0.03198357,0.21157007,2.28449278,0.34778354,1.86514608,0.01342336,0.17008000
-2.23611806,4.31009605,0.00688608,0.03272710,0.20859955,2.27746475,0.34873098,1.89373734,0.01354706,0.16984249
-2.23011506,4.32483404,0.00703584,0.03351327,0.20568825,2.26724894,0.34971197,1.91867962,0.01363123,0.16909558
-2.22411206,4.33256411,0.00715474,0.03432991,0.20280688,2.25368655,0.35065105,1.93983136,0.01367607,0.16782832
-2.21810905,4.33313953,0.00724195,0.03516467,0.19993587,2.23672343,0.35147382,1.95713263,0.01368277,0.16604044
-2.21210605,4.32658139,0.00729738,0.03600528,0.19706423,2.21640019,0.35210772,1.97059944,0.01365347,0.16374200
-2.20610305,4.31305525,0.00732157,0.03683965,0.19418802,2.19283795,0.35248237,1.98031414,0.01359109,0.16095279
-2.20010005,4.29284124,0.00731570,0.03765612,0.19130846,2.16622086,0.35252972,1.98641258,0.01349914,0.15770131
-2.19409705,4.26629996,0.00728146,0.03844349,0.18842991,2.13677665,0.35218410,1.98906894,0.01338160,0.15402349
-2.18809405,4.23383652,0.00722096,0.03919114,0.18555781,2.10475659,0.35138224,1.98847920,0.01324264,0.14996119
-2.18209105,4.19586545,0.00713664,0.03988905,0.18269670,2.07041637,0.35006332,1.98484447,0.01308651,0.14556065
-2.17608804,4.15277885,0.00703112,0.04052787,0.17984865,2.03399916,0.34816933,1.97835523,0.01291729,0.14087088
-2.17008504,4.10492002,0.00690708,0.04109891,0.17701196,1.99572186,0.34564560,1.96917768,0.01273886,0.13594211
-2.16408204,4.05256442,0.00676719,0.04159418,0.17418040,1.95576570,0.34244169,1.95744304,0.01255471,0.13082442
-2.15807904,3.99590921,0.00661397,0.04200639,0.17134303,1.91427137,0.33851262,1.94324058,0.01236791,0.12556651
-2.15207604,3.93507192,0.00644975,0.04232904,0.16848456,1.87133913,0.33382031,1.92661498,0.01218112,0.12021482
-2.14607304,3.87009845,0.00627659,0.04255641,0.16558622,1.82703365,0.32833533,1.90756805,0.01199663,0.11481276
-2.14007004,3.80097947,0.00609626,0.04268369,0.16262718,1.78139299,0.32203868,1.88606493,0.01181638,0.10940041
-2.13406703,3.72767419,0.00591022,0.04270704,0.15958626,1.73444102,0.31492363,1.86204428,0.01164214,0.10401428
-2.12806403,3.65013965,0.00571967,0.04262374,0.15644395,1.68620216,0.30699738,1.83543196,0.01147555,0.09868747
-2.12206103,3.56836355,0.00552555,0.04243232,0.15318454,1.63671727,0.29828240,1.80615728,0.01131835,0.09344995
-2.11605803,3.48239813,0.00532858,0.04213269,0.14979818,1.58605944,0.28881746,1.77417088,0.01117241,0.08832897
-2.11005503,3.39239301,0.00512936,0.04172637,0.14628276,1.53434853,0.27865799,1.73946324,0.01103994,0.08334959
-2.10405203,3.29862457,0.00492840,0.04121657,0.14264550,1.48176320,0.26787596,1.70208253,0.01092355,0.07853528
-2.09804902,3.20151999,0.00472620,0.04060839,0.13890411,1.42854973,0.25655906,1.66215102,0.01082630,0.07390844
-2.09204602,3.10167441,0.00452330,0.03990897,0.13508736,1.37502678,0.24480923,1.61987879,0.01075172,0.06949093
-2.08604302,2.99985989,0.00432032,0.03912753,0.13123523,1.32158594,0.23274064,1.57557414,0.01070385,0.06530443
-2.08004002,2.89702586,0.00411803,0.03827550,0.12739835,1.26868775,0.22047709,1.52965004,0.01068711,0.06137078
-2.07403702,2.79429057,0.00391734,0.03736647,0.12363694,1.21685362,0.20814903,1.48262608,0.01070620,0.05771212
-2.06803402,2.69292431,0.00371933,0.03641617,0.12001927,1.16665409,0.19589035,1.43512593,0.01076602,0.05435090
-2.06203102,2.59432495,0.00352523,0.03544233,0.11661961,1.11869396,0.18383497,1.38787014,0.01087142,0.05130974
-2.05602801,2.49998705,0.00333639,0.03446448,0.11351591,1.07359544,0.17211356,1.34166455,0.01102705,0.04861124
-2.05002501,2.41146608,0.00315429,0.03350369,0.11078715,1.03197996,0.16085042,1.29738483,0.01123712,0.04627758
-2.04402201,2.33033912,0.00298045,0.03258221,0.10851072,0.99444975,0.15016067,1.25595742,0.01150521,0.04433010
-2.03801901,2.25816384,0.00281640,0.03172305,0.10675961,0.96157012,0.14014796,1.21833777,0.01183408,0.04278879
