energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
-3.28664332,10.34282575,0.86371202,5.00306933,0.02817927,0.31753784,1.15555296,2.36802415,0.10607963,2.61551087
-3.28064032,10.15041564,0.86259985,4.88667140,0.02736878,0.31732678,1.14950544,2.32006023,0.10546636,2.58312016
-3.27463732,9.92757286,0.86143923,4.75647246,0.02662096,0.31669176,1.13973512,2.26343225,0.10464835,2.54296636
-3.26863432,9.67866945,0.86057045,4.61451926,0.02594037,0.31573169,1.12667868,2.19935355,0.10364028,2.49606576
-3.26263132,9.40886498,0.86037817,4.46323689,0.02533254,0.31456872,1.11085599,2.12922070,0.10246645,2.44361932
-3.25662831,9.12394477,0.86127610,4.30535038,0.02480377,0.31334300,1.09284976,2.05457722,0.10115968,2.38697440
-3.25062531,8.83013309,0.86368911,4.14379412,0.02436081,0.31220639,1.07328291,1.97707245,0.09975973,2.32758077
-3.24462231,8.53388876,0.86803365,3.98161284,0.02401045,0.31131536,1.05279453,1.89841681,0.09831135,2.26694258
-3.23861931,8.24169129,0.87469726,3.82185824,0.02375909,0.31082354,1.03201566,1.82033495,0.09686201,2.20656846
-3.23261631,7.95982621,0.88401833,3.66748546,0.02361221,0.31087411,1.01154597,1.74451819,0.09545951,2.14792154
-3.22661331,7.69417804,0.89626690,3.52125360,0.02357391,0.31159253,0.99193234,1.67257789,0.09414952,2.09237159
-3.22061031,7.45003909,0.91162758,3.38563442,0.02364647,0.31307996,0.97365028,1.60600118,0.09297333,2.04115114
-3.21460730,7.23194133,0.93018556,3.26273269,0.02382995,0.31540764,0.95708885,1.54611039,0.09196575,1.99531711
-3.20860430,7.04351758,0.95191617,3.15422120,0.02412188,0.31861250,0.94253966,1.49402753,0.09115340,1.95571953
-3.20260130,6.88739683,0.97667889,3.06129289,0.02451712,0.32269442,0.93019018,1.45064479,0.09055353,1.92297818
-3.19659830,6.76513695,1.00421601,2.98463152,0.02500777,0.32761494,0.92012154,1.41660201,0.09017326,1.89746800
-3.19059530,6.67719677,1.03415608,2.92440166,0.02558323,0.33329785,0.91231057,1.39227167,0.09000943,1.87931342
-3.18459230,6.62294734,1.06602233,2.88025791,0.02623041,0.33963139,0.90663585,1.37775187,0.09004898,1.86839168
-3.17858929,6.60072132,1.09924541,2.85137255,0.02693404,0.34647215,0.90288728,1.37286739,0.09026992,1.86434457
-3.17258629,6.60789742,1.13318037,2.83647994,0.02767711,0.35365034,0.90077853,1.37717882,0.09064270,1.86659801
-3.16658329,6.64101615,1.16712693,2.83393544,0.02844135,0.36097629,0.89996178,1.38999936,0.09113205,1.87438845
-3.16058029,6.69592153,1.20035229,2.84178637,0.02920784,0.36824797,0.90004400,1.41041878,0.09169909,1.88679490
-3.15457729,6.76792320,1.23211572,2.85785160,0.02995760,0.37525892,0.90060400,1.43733379,0.09230365,1.90277538
-3.14857429,6.85197236,1.26169365,2.87980673,0.03067224,0.38180663,0.90120969,1.46948385,0.09290667,1.92120628
-3.14257129,6.94284491,1.28840449,2.90527126,0.03133458,0.38770061,0.90143478,1.50549131,0.09347252,1.94092329
-3.13656828,7.03532506,1.31163203,2.93189457,0.03192920,0.39277012,0.90087443,1.54390465,0.09397124,1.96076245
-3.13056528,7.12438284,1.33084651,2.95743723,0.03244298,0.39687102,0.89915936,1.58324343,0.09438046,1.97959994
-3.12456228,7.20533928,1.34562257,2.97984501,0.03286549,0.39989153,0.89596806,1.62204346,0.09468694,1.99638926
-3.11855928,7.27401369,1.35565326,2.99731284,0.03318939,0.40175669,0.89103667,1.65890082,0.09488780,2.01019473
-3.11255628,7.32684812,1.36075972,3.00833676,0.03341053,0.40243122,0.88416651,1.69251313,0.09499111,2.02022011
-3.10655328,7.36100520,1.36089595,3.01175219,0.03352815,0.40192082,0.87522899,1.72171682,0.09501611,2.02583158
-3.10055028,7.37443611,1.35614875,3.00675773,0.03354477,0.40027167,0.86416793,1.74551897,0.09499277,2.02657430
-3.09454727,7.36591719,1.34673268,2.99292380,0.03346604,0.39756837,0.85099929,1.76312273,0.09496096,2.02218202
-3.08854427,7.33505423,1.33298020,2.97018664,0.03330050,0.39393021,0.83580842,1.77394538,0.09496899,2.01257952
-3.08254127,7.28225515,1.31532770,2.93882810,0.03305916,0.38950604,0.81874493,1.77762839,0.09507178,1.99787788
-3.07653827,7.20867262,1.29429760,2.89944278,0.03275502,0.38446789,0.80001557,1.77403923,0.09532866,1.97836261
-3.07053527,7.11611961,1.27047756,2.85289403,0.03240255,0.37900367,0.77987517,1.76326496,0.09580077,1.95447535
-3.06453227,7.00696162,1.24449742,2.80026109,0.03201708,0.37330916,0.75861614,1.74559788,0.09654838,1.92678970
-3.05852926,6.88399045,1.21700494,2.74277973,0.03161413,0.36757970,0.73655684,1.72151408,0.09762797,1.89598226
-3.05252626,6.75028506,1.18864120,2.68177912,0.03120881,0.36200185,0.71402929,1.69164576,0.09908939,1.86279999
-3.04652326,6.60906541,1.16001674,2.61861760,0.03081520,0.35674540,0.69136657,1.65674880,0.10097314,1.82802532
-3.04052026,6.46354586,1.13168933,2.55462009,0.03044573,0.35195612,0.66889052,1.61766690,0.10330785,1.79244055
-3.03451726,6.31679421,1.10414427,2.49101983,0.03011073,0.34774945,0.64690006,1.57529408,0.10610812,1.75679296
-3.02851426,6.17160267,1.07777814,2.42890680,0.02981799,0.34420547,0.62566074,1.53053717,0.10937287,1.72176240
-3.02251126,6.03037612,1.05288638,2.36918475,0.02957244,0.34136539,0.60539584,1.48428005,0.11308418,1.68793270
-3.01650825,5.89504242,1.02965557,2.31253879,0.02937603,0.33922969,0.58627934,1.43735107,0.11720683,1.65576826
-3.01050525,5.76698854,1.00816030,2.25941427,0.02922759,0.33775799,0.56843124,1.39049528,0.12168848,1.62559695
-3.00450225,5.64702473,0.98836503,2.21000793,0.02912304,0.33687070,0.55191517,1.34435225,0.12646058,1.59760004
-2.99849925,5.53537792,0.97013068,2.16427113,0.02905552,0.33645240,0.53673860,1.29944053,0.13144004,1.57180969
-2.99249625,5.43171387,0.95322555,2.12192472,0.02901581,0.33635676,0.52285545,1.25614907,0.13653153,1.54811393
-2.98649325,5.33518635,0.93734011,2.08248446,0.02899277,0.33641286,0.51017103,1.21473553,0.14163042,1.52626893
-2.98049025,5.24451002,0.92210490,2.04529542,0.02897394,0.33643251,0.49854906,1.17533142,0.14662619,1.50591772
-2.97448724,5.15805291,0.90711067,2.00957348,0.02894609,0.33621840,0.48782032,1.13795304,0.15140625,1.48661431
-2.96848424,5.07394302,0.89192974,1.97445160,0.02889594,0.33557255,0.47779257,1.10251757,0.15585997,1.46785186
-2.96248124,4.99018329,0.87613764,1.93902840,0.02881080,0.33430481,0.46826117,1.06886290,0.15988270,1.44909333
-2.95647824,4.90476869,0.85933393,1.90241671,0.02867917,0.33224089,0.45901981,1.03676988,0.16337969,1.42980292
-2.95047524,4.81579925,0.84116122,1.86378952,0.02849131,0.32922965,0.44987096,1.00598571,0.16626966,1.40947642
-2.94447224,4.72158327,0.82132167,1.82242121,0.02823969,0.32514931,0.44063533,0.97624683,0.16848781,1.38766919
-2.93846923,4.62072572,0.79959011,1.77772219,0.02791937,0.31991217,0.43116002,0.94730029,0.16998828,1.36401986
-2.93246623,4.51219754,0.77582327,1.72926550,0.02752818,0.31346793,0.42132495,0.91892220,0.17074569,1.33826895
-2.92646323,4.39538327,0.74996497,1.67680435,0.02706680,0.30580518,0.41104722,0.89093267,0.17075595,1.31027132
-2.92046023,4.27010513,0.72204698,1.62028015,0.02653867,0.29695122,0.40028348,0.86320641,0.17003610,1.28000207
-2.91445723,4.13662363,0.69218593,1.55982113,0.02594983,0.28697028,0.38902995,0.83567883,0.16862330,1.24755575
-2.90845423,3.99561564,0.66057634,1.49573215,0.02530852,0.27596016,0.37732055,0.80834755,0.16657297,1.21313925
-2.90245123,3.84813243,0.62748061,1.42847660,0.02462479,0.26404762,0.36522312,0.78126967,0.16395624,1.17705903
-2.89644822,3.69554102,0.59321637,1.35865189,0.02390996,0.25138276,0.35283407,0.75455535,0.16085684,1.13970365
-2.89044522,3.53945284,0.55814213,1.28696009,0.02317609,0.23813270,0.34027197,0.72835825,0.15736751,1.10152279
-2.88444222,3.38164454,0.52264199,1.21417558,0.02243541,0.22447485,0.32767039,0.70286398,0.15358627,1.06300422
-2.87843922,3.22397541,0.48711016,1.14111148,0.02169975,0.21059027,0.31517043,0.67827719,0.14961261,1.02465000
-2.87243622,3.06830636,0.45193617,1.06858667,0.02098008,0.19665716,0.30291351,0.65480842,0.14554386,0.98695342
-2.86643322,2.91642440,0.41749133,0.99739498,0.02028604,0.18284509,0.29103464,0.63266150,0.14147187,0.95037784
-2.86043022,2.76997643,0.38411706,0.92827792,0.01962564,0.16930991,0.27965664,0.61202228,0.13748016,0.91533850
-2.85442721,2.63041488,0.35211543,0.86190197,0.01900503,0.15618974,0.26888556,0.59304927,0.13364168,0.88218817
-2.84842421,2.49895721,0.32174223,0.79884110,0.01842835,0.14360198,0.25880737,0.57586663,0.13001712,0.85120708
-2.84242121,2.37656008,0.29320267,0.73956498,0.01789782,0.13164149,0.24948610,0.56055964,0.12665401,0.82259739
-2.83641821,2.26390809,0.26664955,0.68443272,0.01741375,0.12037993,0.24096343,0.54717287,0.12358635,0.79648210
-2.83041521,2.16141623,0.24218389,0.63369199,0.01697482,0.10986606,0.23325952,0.53571065,0.12083491,0.77290806
-2.82441221,2.06924447,0.21985761,0.58748293,0.01657829,0.10012704,0.22637501,0.52613976,0.11840802,0.75185255
-2.81840920,1.98732221,0.19967795,0.54584599,0.01622040,0.09117048,0.22029396,0.51839378,0.11630274,0.73323262
-2.81240620,1.91538027,0.18161328,0.50873305,0.01589670,0.08298708,0.21498743,0.51237878,0.11450638,0.71691645
-2.80640320,1.85298769,0.16559976,0.47602067,0.01560242,0.07555364,0.21041744,0.50797966,0.11299809,0.70273577
-2.80040020,1.79959085,0.15154853,0.44752466,0.01533286,0.06883633,0.20654115,0.50506680,0.11175062,0.69049857
-2.79439720,1.75455252,0.13935309,0.42301511,0.01508371,0.06279399,0.20331477,0.50350260,0.11073191,0.68000132
-2.78839420,1.71718883,0.12889634,0.40223107,0.01485131,0.05738127,0.20069726,0.50314743,0.10990662,0.67104004
-2.78239120,1.68680266,0.12005721,0.38489426,0.01463296,0.05255154,0.19865346,0.50386487,0.10923746,0.66341976
-2.77638819,1.66271220,0.11271659,0.37072134,0.01442697,0.04825950,0.19715660,0.50552597,0.10868624,0.65696202
-2.77038519,1.64427420,0.10676234,0.35943448,0.01423286,0.04446324,0.19619009,0.50801262,0.10821482,0.65151039
-2.76438219,1.63090158,0.10209343,0.35076986,0.01405130,0.04112595,0.19574858,0.51121987,0.10778566,0.64693379
-2.75837919,1.62207569,0.09862304,0.34448431,0.01388412,0.03821711,0.19583820,0.51505753,0.10736242,0.64312795
-2.75237619,1.61735356,0.09628072,0.34035992,0.01373419,0.03571319,0.19647623,0.51945095,0.10691023,0.64001521
-2.74637319,1.61637081,0.09501358,0.33820682,0.01360530,0.03359792,0.19768992,0.52434130,0.10639598,0.63754281
-2.74037019,1.61884087,0.09478667,0.33786437,0.01350193,0.03186216,0.19951491,0.52968550,0.10578863,0.63568018
-2.73436718,1.62455131,0.09558252,0.33920091,0.01342908,0.03050346,0.20199306,0.53545575,0.10505941,0.63441537
-2.72836418,1.63335777,0.09739995,0.34211217,0.01339201,0.02952526,0.20516983,0.54163895,0.10418218,0.63375112
-2.72236118,1.64517601,0.10025232,0.34651879,0.01339601,0.02893589,0.20909136,0.54823584,0.10313381,0.63370050
-2.71635818,1.65997254,0.10416509,0.35236289,0.01344616,0.02874742,0.21380132,0.55526000,0.10189460,0.63428257
-2.71035518,1.67775387,0.10917302,0.35960388,0.01354707,0.02897433,0.21933749,0.56273646,0.10044886,0.63551802
-2.70435218,1.69855468,0.11531683,0.36821386,0.01370270,0.02963215,0.22572837,0.57069994,0.09878531,0.63742493
-2.69834917,1.72242484,0.12263958,0.37817237,0.01391608,0.03073602,0.23298971,0.57919259,0.09689768,0.64001467
-2.69234617,1.74941543,0.13118275,0.38946101,0.01418918,0.03229931,0.24112120,0.58826107,0.09478509,0.64328795
-2.68634317,1.77956385,0.14098202,0.40205776,0.01452273,0.03433222,0.25010346,0.59795299,0.09245231,0.64723114
-2.68034017,1.81287831,0.15206313,0.41593133,0.01491604,0.03684054,0.25989531,0.60831268,0.08990998,0.65181284
-2.67433717,1.84932203,0.16443753,0.43103566,0.01536696,0.03982438,0.27043177,0.61937636,0.08717449,0.65698090
-2.66833417,1.88879781,0.17809835,0.44730481,0.01587175,0.04327722,0.28162262,0.63116683,0.08426772,0.66265996
-2.66233117,1.93113362,0.19301654,0.46464844,0.01642509,0.04718503,0.29335198,0.64368801,0.08121654,0.66874975
-2.65632816,1.97607016,0.20913754,0.48294820,0.01702005,0.05152560,0.30547882,0.65691951,0.07805208,0.67512436
-2.65032516,2.02325121,0.22637853,0.50205518,0.01764820,0.05626821,0.31783879,0.67081168,0.07480881,0.68163269
-2.64432216,2.07221798,0.24462648,0.52178872,0.01829966,0.06137350,0.33024714,0.68528148,0.07152353,0.68810034
-2.63831916,2.12240803,0.26373721,0.54193688,0.01896333,0.06679372,0.34250305,0.70020955,0.06823418,0.69433305
-2.63231616,2.17315985,0.28353551,0.56225846,0.01962701,0.07247328,0.35439516,0.71543884,0.06497866,0.70012179
-2.62631316,2.22372335,0.30381648,0.58248701,0.02027771,0.07834967,0.36570827,0.73077511,0.06179374,0.70524959
-2.62031016,2.27327658,0.32434823,0.60233645,0.02090196,0.08435474,0.37623093,0.74598950,0.05871397,0.70949982
-2.61430715,2.32094850,0.34487576,0.62150851,0.02148610,0.09041635,0.38576381,0.76082314,0.05577081,0.71266593
-2.60830415,2.36584720,0.36512623,0.63970162,0.02201663,0.09646027,0.39412831,0.77499398,0.05299193,0.71456202
-2.60230115,2.40709275,0.38481531,0.65662098,0.02248063,0.10241247,0.40117527,0.78820545,0.05040076,0.71503404
-2.59629815,2.44385312,0.40365452,0.67198941,0.02286608,0.10820148,0.40679308,0.80015673,0.04801632,0.71397078
-2.59029515,2.47538187,0.42135940,0.68555856,0.02316225,0.11376099,0.41091497,0.81055421,0.04585321,0.71131431
-2.58429215,2.50105549,0.43765802,0.69711991,0.02335998,0.11903244,0.41352497,0.81912358,0.04392192,0.70706899
-2.57828914,2.52040850,0.45229973,0.70651505,0.02345202,0.12396757,0.41466208,0.82562191,0.04222933,0.70130856
-2.57228614,2.53316437,0.46506363,0.71364459,0.02343324,0.12853068,0.41442249,0.82984925,0.04077933,0.69418064
-2.56628314,2.53926031,0.47576645,0.71847537,0.02330076,0.13270076,0.41295941,0.83165887,0.03957354,0.68590830
-2.56028014,2.53886423,0.48426948,0.72104534,0.02305414,0.13647303,0.41048057,0.83096573,0.03861212,0.67678822
-2.55427714,2.53238257,0.49048414,0.72146585,0.02269531,0.13986005,0.40724316,0.82775266,0.03789452,0.66718533
-2.54827414,2.52045805,0.49437605,0.71992100,0.02222857,0.14289222,0.40354657,0.82207372,0.03742014,0.65752397
-2.54227114,2.50395691,0.49596716,0.71666405,0.02166044,0.14561755,0.39972290,0.81405460,0.03718882,0.64827571
-2.53626813,2.48394580,0.49533598,0.71201084,0.02099951,0.14810075,0.39612578,0.80388988,0.03720123,0.63994425
-2.53026513,2.46165878,0.49261579,0.70633035,0.02025614,0.15042161,0.39311783,0.79183724,0.03745896,0.63304796
-2.52426213,2.43845584,0.48799080,0.70003278,0.01944219,0.15267266,0.39105741,0.77820882,0.03796437,0.62810076
-2.51825913,2.41577447,0.48169054,0.69355563,0.01857067,0.15495623,0.39028517,0.76336004,0.03872023,0.62559217
-2.51225613,2.39507646,0.47398256,0.68734817,0.01765541,0.15738095,0.39111097,0.74767659,0.03972915,0.62596745
-2.50625313,2.37779220,0.46516389,0.68185526,0.01671070,0.16005792,0.39380198,0.73155994,0.04099278,0.62960879
-2.50025013,2.36526526,0.45555155,0.67750090,0.01575094,0.16309656,0.39857238,0.71541231,0.04251084,0.63681842
-2.49424712,2.35869984,0.44547256,0.67467251,0.01479033,0.16660048,0.40557529,0.69962172,0.04428017,0.64780463
-2.48824412,2.35911365,0.43525392,0.67370665,0.01384260,0.17066342,0.41489730,0.68454785,0.04629363,0.66267129
-2.48224112,2.36729877,0.42521295,0.67487671,0.01292076,0.17536552,0.42655596,0.67050951,0.04853918,0.68141167
-2.47623812,2.38379231,0.41564850,0.67838338,0.01203699,0.18077011,0.44050043,0.65777418,0.05099902,0.70390694
-2.47023512,2.40885862,0.40683330,0.68434833,0.01120252,0.18692107,0.45661528,0.64655028,0.05364895,0.72992940
-2.46423212,2.44248394,0.39900774,0.69281131,0.01042763,0.19384102,0.47472733,0.63698243,0.05645801,0.75915071
-2.45822911,2.48438385,0.39237540,0.70373108,0.00972171,0.20153031,0.49461519,0.62914981,0.05938845,0.79115460
-2.45222611,2.53402319,0.38710031,0.71698986,0.00909343,0.20996697,0.51602112,0.62306782,0.06239603,0.82545373
-2.44622311,2.59064741,0.38330598,0.73240137,0.00855098,0.21910741,0.53866457,0.61869268,0.06543069,0.86150973
-2.44022011,2.65332374,0.38107617,0.74972189,0.00810237,0.22888810,0.56225666,0.61592874,0.06843761,0.89875585
-2.43421711,2.72098996,0.38045716,0.76866375,0.00775578,0.23922789,0.58651491,0.61463793,0.07135856,0.93662072
-2.42821411,2.79250804,0.38146123,0.78891074,0.00752003,0.25003089,0.61117730,0.61465084,0.07413357,0.97455230
-2.42221111,2.86671987,0.38407120,0.81013446,0.00740505,0.26118993,0.63601492,0.61577861,0.07670282,1.01204071
-2.41620810,2.94250197,0.38824554,0.83201089,0.00742237,0.27259010,0.66084239,0.61782510,0.07900863,1.04863865
-2.41020510,3.01881615,0.39392375,0.85423615,0.00758566,0.28411252,0.68552534,0.62059839,0.08099758,1.08397839
-2.40420210,3.09475361,0.40103181,0.87654093,0.00791121,0.29563792,0.70998459,0.62392119,0.08262247,1.11778439
-2.39819910,3.16956990,0.40948720,0.89870256,0.00841842,0.30705003,0.73419654,0.62763938,0.08384428,1.14988069
-2.39219610,3.24270934,0.41920352,0.92055434,0.00913018,0.31823857,0.75818969,0.63162841,0.08463373,1.18019286
-2.38619310,3.31381759,0.43009426,0.94199166,0.01007320,0.32910177,0.78203742,0.63579717,0.08497271,1.20874413
-2.38019010,3.38274220,0.44207588,0.96297464,0.01127820,0.33954847,0.80584744,0.64008925,0.08485517,1.23564612
-2.37418709,3.44952157,0.45507004,0.98352736,0.01277993,0.34949956,0.82974832,0.64448166,0.08428772,1.26108461
-2.36818409,3.51436333,0.46900497,1.00373368,0.01461703,0.35888911,0.85387403,0.64898122,0.08328972,1.28530121
-2.36218109,3.57761401,0.48381614,1.02373019,0.01683167,0.36766486,0.87834732,0.65361899,0.08189293,1.30857197
-2.35617809,3.63972220,0.49944639,1.04369659,0.01946892,0.37578853,0.90326304,0.65844330,0.08014076,1.33118433
-2.35017509,3.70119772,0.51584540,1.06384424,0.02257593,0.38323568,0.92867235,0.66351179,0.07808714,1.35341375
-2.34417209,3.76256939,0.53296896,1.08440344,0.02620080,0.38999541,0.95456903,0.66888333,0.07579497,1.37550131
-2.33816908,3.82434427,0.55077782,1.10561018,0.03039122,0.39606995,0.98087865,0.67461016,0.07333440,1.39763392
-2.33216608,3.88697046,0.56923650,1.12769304,0.03519283,0.40147395,1.00745149,0.68073108,0.07078090,1.41992796
-2.32616308,3.95080575,0.58831188,1.15086075,0.04064744,0.40623386,1.03405980,0.68726595,0.06821308,1.44241760
-2.32016008,4.01609340,0.60797170,1.17529106,0.04679101,0.41038698,1.06039962,0.69421215,0.06571067,1.46504830
-2.31415708,4.08294621,0.62818301,1.20112128,0.05365159,0.41398050,1.08609721,0.70154293,0.06335234,1.48767580
-2.30815408,4.15133906,0.64891044,1.22844069,0.06124726,0.41707022,1.11071989,0.70920804,0.06121370,1.51007059
-2.30215108,4.22110983,0.67011440,1.25728513,0.06958404,0.41971910,1.13379074,0.71713646,0.05936545,1.53192752
-2.29614807,4.29196779,0.69174904,1.28763373,0.07865409,0.42199538,1.15480636,0.72524095,0.05787167,1.55287971
-2.29014507,4.36350855,0.71376019,1.31940783,0.08843417,0.42397049,1.17325675,0.73342430,0.05678836,1.57251596
-2.28414207,4.43523384,0.73608316,1.35247179,0.09888439,0.42571653,1.18864628,0.74158674,0.05616227,1.59040044
-2.27813907,4.50657484,0.75864055,1.38663579,0.10994756,0.42730359,1.20051451,0.74963394,0.05602990,1.60609339
-2.27213607,4.57691714,0.78134025,1.42166017,0.12154904,0.42879674,1.20845580,0.75748530,0.05641690,1.61917176
-2.26613307,4.64562599,0.80407370,1.45726123,0.13359720,0.43025302,1.21213678,0.76508174,0.05733763,1.62924836
-2.26013007,4.71207055,0.82671474,1.49311823,0.14598455,0.43171858,1.21131050,0.77239266,0.05879511,1.63598873
-2.25412706,4.77564591,0.84911914,1.52888130,0.15858952,0.43322602,1.20582695,0.77942157,0.06078113,1.63912479
-2.24812406,4.83579236,0.87112507,1.56418018,0.17127885,0.43479227,1.19563924,0.78621001,0.06327672,1.63846481
-2.24212106,4.89201127,0.89255464,1.59863342,0.18391048,0.43641721,1.18080534,0.79283955,0.06625276,1.63389935
-2.23611806,4.94387772,0.91321666,1.63185796,0.19633699,0.43808308,1.16148555,0.79943170,0.06967096,1.62540322
-2.23011506,4.99104967,0.93291065,1.66347879,0.20840922,0.43975501,1.13793586,0.80614580,0.07348489,1.61303370
-2.22411206,5.03327426,0.95143203,1.69313846,0.21998010,0.44138258,1.11049784,0.81317490,0.07764130,1.59692552
-2.21810905,5.07039160,0.96857837,1.72050629,0.23090850,0.44290253,1.07958571,0.82073993,0.08208155,1.57728322
-2.21210605,5.10233646,0.98415651,1.74528694,0.24106283,0.44424252,1.04567138,0.82908253,0.08674315,1.55437162
-2.20610305,5.12913849,0.99799021,1.76722817,0.25032433,0.44532587,1.00926831,0.83845690,0.09156143,1.52850522
-2.20010005,5.15092150,1.00992799,1.78612751,0.25858989,0.44607691,0.97091511,0.84912111,0.09647114,1.50003729
-2.19409705,5.16790194,1.01985079,1.80183769,0.26577422,0.44642695,0.93115955,0.86132859,0.10140820,1.46934926
-2.18809405,5.18038733,1.02767896,1.81427068,0.27181140,0.44632035,0.89054374,0.87532004,0.10631121,1.43684113
-2.18209105,5.18877443,1.03337835,1.82340018,0.27665567,0.44572039,0.84959110,0.89131648,0.11112303,1.40292319
-2.17608804,5.19354771,1.03696498,1.82926262,0.28028160,0.44461475,0.80879539,0.90951373,0.11579209,1.36800937
-2.17008504,5.19527786,1.03850824,1.83195658,0.28268348,0.44302014,0.76861224,0.93007880,0.12027363,1.33251235
-2.16408204,5.19462057,1.03813219,1.83164090,0.28387425,0.44098589,0.72945300,0.95314830,0.12453062,1.29684031
-2.15807904,5.19231535,1.03601517,1.82853144,0.28388399,0.43859631,0.69168119,0.97882901,0.12853455,1.26139517
-2.15207604,5.18918430,1.03238745,1.82289690,0.28275799,0.43597153,0.65561105,1.00720070,0.13226586,1.22657204
-2.14607304,5.18613051,1.02752728,1.81505378,0.28055474,0.43326695,0.62150812,1.03832076,0.13571416,1.19275946
-2.14007004,5.18413583,1.02175538,1.80536069,0.27734387,0.43067111,0.58959138,1.07223045,0.13887819,1.16034008
-2.13406703,5.18425741,1.01542813,1.79421237,0.27320415,0.42840217,0.56003661,1.10896225,0.14176542,1.12969127
-2.12806403,5.18762258,1.00892980,1.78203334,0.26822168,0.42670304,0.53298054,1.14854756,0.14439151,1.10118543
-2.12206103,5.19542130,1.00266403,1.76927145,0.26248839,0.42583537,0.50852536,1.19102418,0.14677942,1.07518941
-2.11605803,5.20889552,0.99704489,1.75639126,0.25610069,0.42607264,0.48674333,1.23644269,0.14895834,1.05206303
-2.11005503,5.22932470,0.99248773,1.74386719,0.24915856,0.42769253,0.46768102,1.28487093,0.15096243,1.03215633
-2.10405203,5.25800670,0.98940009,1.73217641,0.24176473,0.43096882,0.45136313,1.33639598,0.15282937,1.01580545
-2.09804902,5.29623369,0.98817276,1.72179135,0.23402413,0.43616310,0.43779551,1.39112295,0.15459877,1.00332732
-2.09204602,5.34526250,0.98917117,1.71317155,0.22604337,0.44351648,0.42696747,1.44917008,0.15631056,0.99501306
-2.08604302,5.40627963,0.99272719,1.70675506,0.21793023,0.45324160,0.41885324,1.51066004,0.15800327,0.99112052
-2.08004002,5.48036109,0.99913152,1.70294906,0.20979303,0.46551505,0.41341261,1.57570746,0.15971235,0.99186606
-2.07403702,5.56842818,1.00862656,1.70211993,0.20173984,0.48047046,0.41059098,1.64440295,0.16146861,0.99741612
-2.06803402,5.67120028,1.02140004,1.70458302,0.19387743,0.49819249,0.41031887,1.71679423,0.16329671,1.00787903
-2.06203102,5.78914681,1.03757948,1.71059219,0.18630997,0.51871174,0.41251105,1.79286537,0.16521395,1.02329741
-2.05602801,5.92244040,1.05722757,1.72032986,0.17913735,0.54200095,0.41706563,1.87251520,0.16722924,1.04364188
-2.05002501,6.07091405,1.08033873,1.73389777,0.17245342,0.56797244,0.42386329,1.95553618,0.16934245,1.06880642
-2.04402201,6.23402509,1.10683700,1.75130930,0.16634392,0.59647708,0.43276677,2.04159534,0.17154407,1.09860590
-2.03801901,6.41082875,1.13657554,1.77248378,0.16088434,0.62730478,0.44362096,2.13021864,0.17381534,1.13277619
-2.03201601,6.59996405,1.16933782,1.79724346,0.15613787,0.66018667,0.45625363,2.22078021,0.17612874,1.17097695
-2.02601301,6.79965427,1.20484078,1.82531362,0.15215344,0.69479889,0.47047699,2.31249773,0.17844893,1.21279747
-2.02001001,7.00772355,1.24274003,1.85632611,0.14896403,0.73076819,0.48609004,2.40443490,0.18073412,1.25776521
-2.01400700,7.22163064,1.28263699,1.88982664,0.14658545,0.76767894,0.50288171,2.49551174,0.18293777,1.30535710
-2.00800400,7.43851952,1.32408802,1.92528563,0.14501550,0.80508175,0.52063473,2.58452283,0.18501057,1.35501299
-2.00200100,7.65528600,1.36661524,1.96211242,0.14423384,0.84250321,0.53912999,2.67016329,0.18690266,1.40615079
-1.99599800,7.86865800,1.40971864,1.99967238,0.14420235,0.87945667,0.55815118,2.75106187,0.18856598,1.45818256
-1.98999500,8.07528669,1.45288918,2.03730614,0.14486621,0.91545352,0.57748949,2.82581997,0.18995652,1.51053068
-1.98399200,8.27184438,1.49562214,2.07435009,0.14615556,0.95001480,0.59694800,2.89305494,0.19103655,1.56264338
-1.97798899,8.45512495,1.53743027,2.11015714,0.14798769,0.98268252,0.61634548,2.95144599,0.19177652,1.61400849
-1.97198599,8.62214188,1.57785591,2.14411666,0.15026967,1.01303029,0.63551931,2.99978036,0.19215670,1.66416488
-1.96598299,8.77021908,1.61648169,2.17567264,0.15290134,1.04067301,0.65432730,3.03699774,0.19216828,1.71271074
-1.95997999,8.89707006,1.65293900,2.20433897,0.15577849,1.06527492,0.67264818,3.06223060,0.19181406,1.75930811
-1.95397699,9.00086135,1.68691402,2.22971118,0.15879605,1.08655606,0.69038072,3.07483848,0.19110848,1.80368361
-1.94797399,9.08025709,1.71815075,2.25147398,0.16185125,1.10429658,0.70744146,3.07443441,0.19007718,1.84562506
-1.94197099,9.13444267,1.74645122,2.26940429,0.16484648,1.11833900,0.72376116,3.06090214,0.18875596,1.88497445
-1.93596798,9.16312655,1.77167259,2.28336973,0.16769181,1.12858830,0.73928022,3.03440309,0.18718925,1.92161757
-1.92996498,9.16652057,1.79372173,2.29332283,0.17030711,1.13500998,0.75394334,2.99537287,0.18542820,1.95547117
-1.92396198,9.14530033,1.81254752,2.29929131,0.17262358,1.13762619,0.76769376,2.94450726,0.18352837,1.98646861
